
[00:00:00.000 --> 00:00:01.480]  早安,大英姐妹
[00:02:04.480 --> 00:02:07.280]  然後我就說,走過來,起來
[00:02:07.280 --> 00:02:08.400]  他們說,你們在做什麼?
[00:02:08.400 --> 00:02:10.640]  他們很害怕
[00:02:10.640 --> 00:02:15.200]  我記得我們一開始的時候,剛剛升上來大早
[00:02:15.200 --> 00:02:18.760]  可能來了兩三個月青少部的時候,我們就說拍拖
[00:02:18.760 --> 00:02:21.200]  他看到我那麼兇,他很害怕
[00:02:21.200 --> 00:02:23.960]  然後我就把他抓進去那個房間
[00:02:23.960 --> 00:02:25.960]  然後我就說,你們在做什麼?
[00:02:25.960 --> 00:02:28.280]  打遊戲,尊重人,怎麼搞的?
[00:02:28.280 --> 00:02:29.840]  然後他們就說,不是吧?
[00:02:29.840 --> 00:02:32.160]  他進去之後就很涼快的
[00:02:32.160 --> 00:02:35.640]  因為很兇,眼睛大,瞪著他
[00:02:35.640 --> 00:02:40.920]  然後他就說,說那些話,我很害怕
[00:02:40.920 --> 00:02:46.120]  原來對他來說,說這些話真的很難
[00:02:46.120 --> 00:02:49.240]  今天已經是七月了
[00:02:49.240 --> 00:02:51.240]  你們來了十個月了
[00:02:51.240 --> 00:02:54.560]  也知道我們不怕說這些話
[00:02:54.560 --> 00:02:59.240]  我不知道你們人生階段走到哪裡了
[00:02:59.240 --> 00:03:01.480]  用你的眼神來回答我
[00:03:01.480 --> 00:03:03.480]  你有沒有喜歡的人?
[00:03:03.480 --> 00:03:09.840]  哎呀,你眼神說沒有,但你的口說沒有
[00:03:09.840 --> 00:03:13.600]  我又想問,弟兄姊妹
[00:03:13.600 --> 00:03:18.000]  你們有沒有已經拍過拖了?
[00:03:18.000 --> 00:03:21.760]  大家不斷表明,我沒有,沒有
[00:03:21.760 --> 00:03:25.240]  但眼神在避開,避開
[00:03:25.240 --> 00:03:30.000]  你們在拍拖裡面,有沒有一些困難?
[00:03:30.000 --> 00:03:32.880]  我喜歡的人,我應不應該去表白?
[00:03:32.880 --> 00:03:34.160]  怎樣的?怎樣的?
[00:03:34.160 --> 00:03:36.000]  基督徒可以拍拖嗎?
[00:03:36.000 --> 00:03:38.600]  中學生,可以,可以拍拖嗎?
[00:03:38.600 --> 00:03:41.080]  怎樣的?怎樣的?
[00:03:41.080 --> 00:03:43.880]  去探討一下一件事情
[00:03:43.880 --> 00:03:46.360]  這樣拍拖可不可以呢?
[00:03:46.360 --> 00:03:48.680]  可不可以,不是這個意思
[00:03:48.680 --> 00:03:51.880]  是可不可以的意思,可不可以呢?
[00:03:51.880 --> 00:03:53.680]  為什麼會討論這個問題呢?
[00:03:53.680 --> 00:03:56.000]  其實拍拖不是最主要的,我想討論的
[00:03:56.000 --> 00:03:59.160]  可不可以才是我最想跟大家討論的
[00:03:59.160 --> 00:04:01.640]  為什麼呢?今年青少部有個主題
[00:04:01.640 --> 00:04:05.320]  叫做Alive in Christ, Let's Go and Try
[00:04:05.320 --> 00:04:09.840]  就是說,叫我們要走出去為主去閃耀
[00:04:09.840 --> 00:04:14.080]  而我們這兩個月,說到拍拖那邊停不了
[00:04:14.080 --> 00:04:16.080]  不要緊,沒問題的,待會再談
[00:04:16.080 --> 00:04:19.640]  我們要走出去為神去閃耀
[00:04:19.640 --> 00:04:23.800]  當我們走出去的時候,其實我們會面對挑戰
[00:04:23.800 --> 00:04:25.760]  而這兩個月我們有一個月題
[00:04:25.760 --> 00:04:27.440]  就叫做港島裡面有一個月題
[00:04:27.440 --> 00:04:30.000]  去討論一下這些挑戰會是什麼
[00:04:30.000 --> 00:04:32.800]  我很想一起去找一些方法
[00:04:32.800 --> 00:04:35.280]  面對我們當我們走出去的時候
[00:04:35.280 --> 00:04:37.280]  可能會面對的挑戰
[00:04:37.280 --> 00:04:39.680]  而那個挑戰是什麼呢?
[00:04:39.680 --> 00:04:42.040]  有一個挑戰,我給它一個名字
[00:04:42.040 --> 00:04:45.240]  叫做什麼呢?叫做可不可以的挑戰
[00:04:45.240 --> 00:04:48.200]  可不可以的挑戰是什麼呢?
[00:04:48.200 --> 00:04:53.480]  究竟基督徒會面對什麼可不可以的挑戰呢?
[00:04:53.480 --> 00:04:55.960]  不知道你有沒有聽過這些問題
[00:04:55.960 --> 00:04:57.080]  不知道你自己有沒有問
[00:04:57.080 --> 00:04:59.240]  或者同學有沒有問這些問題
[00:04:59.240 --> 00:05:01.800]  特別問你,可能有些人會問
[00:05:01.800 --> 00:05:05.560]  嘩!我隔壁班有個同學
[00:05:05.560 --> 00:05:08.480]  IG裡面他message我
[00:05:08.480 --> 00:05:10.160]  他跟我表白
[00:05:10.160 --> 00:05:12.160]  其實我都不認識他
[00:05:12.160 --> 00:05:16.720]  不過我按下去,他的樣子又不錯
[00:05:16.720 --> 00:05:19.520]  其實我們班也有很多人拍拖
[00:05:19.520 --> 00:05:22.520]  我可不可以
[00:05:22.520 --> 00:05:23.960]  第二個人又說
[00:05:23.960 --> 00:05:27.600]  他說班裡面有個很魅力的同學
[00:05:27.600 --> 00:05:33.560]  他約我星期六單獨去他家打遊戲機
[00:05:33.560 --> 00:05:37.280]  還告訴我,爸媽不在
[00:05:37.280 --> 00:05:41.680]  我可不可以
[00:05:41.680 --> 00:05:44.000]  嘩!你想去
[00:05:44.000 --> 00:05:47.200]  星期六星期日
[00:05:47.200 --> 00:05:48.520]  有些人說
[00:05:48.520 --> 00:05:52.000]  我暗戀的同學跟我說
[00:05:52.000 --> 00:05:53.880]  如果真的是朋友
[00:05:53.880 --> 00:05:57.240]  發個照片來看看
[00:05:57.240 --> 00:05:59.320]  這麼多衣服
[00:05:59.320 --> 00:06:01.720]  可以了,我也發給你看
[00:06:01.720 --> 00:06:03.640]  腹肌
[00:06:03.640 --> 00:06:05.640]  發吧
[00:06:05.640 --> 00:06:10.840]  可不可以呢?
[00:06:10.840 --> 00:06:14.360]  今天我沒有逐一給你一個標準答案
[00:06:14.360 --> 00:06:17.440]  因為問題可能不是剛才的那麼少
[00:06:17.440 --> 00:06:19.080]  而是很多很多的問題
[00:06:19.080 --> 00:06:22.600]  不過我今天很想跟大家一起從聖經去看
[00:06:22.600 --> 00:06:26.640]  其實耶穌怎樣去回答這個可不可以的難題呢?
[00:06:26.640 --> 00:06:31.440]  我們今天會看的經文是在《馬學福音》第十章第二至九節
[00:06:31.440 --> 00:06:33.440]  讓我們一起去讀這段聖經
[00:06:33.440 --> 00:06:35.440]  以致我們可以聽得明白
[00:06:35.440 --> 00:06:37.040]  我們準備,1,2,3
[00:06:37.040 --> 00:06:39.840]  有法利塞人來問他說
[00:06:39.840 --> 00:06:42.440]  人幽妻可以不可以
[00:06:42.440 --> 00:06:44.840]  意思是要試探他
[00:06:44.840 --> 00:06:46.240]  蘇回答說
[00:06:46.240 --> 00:06:49.040]  摩西吩咐你們的是什麼
[00:06:49.040 --> 00:06:50.240]  他們說
[00:06:50.240 --> 00:06:54.240]  摩西許人寫了幽書便可以幽妻
[00:06:54.240 --> 00:06:55.240]  耶穌說
[00:06:55.240 --> 00:06:57.840]  摩西因為你們的心硬
[00:06:57.840 --> 00:07:00.440]  所以寫這條例給你們
[00:07:00.440 --> 00:07:03.040]  但從起初創造的時候
[00:07:03.040 --> 00:07:05.840]  神做人是做男做女
[00:07:05.840 --> 00:07:10.240]  因此人要離開父母與妻子聯合
[00:07:10.240 --> 00:07:12.240]  二人成為一體
[00:07:12.240 --> 00:07:13.640]  既然如此
[00:07:13.640 --> 00:07:15.840]  夫妻不再是兩個人
[00:07:15.840 --> 00:07:17.640]  乃是一體的了
[00:07:17.640 --> 00:07:21.040]  所以神配合的人不可分開
[00:07:21.040 --> 00:07:22.240]  我們一起祈禱
[00:07:22.240 --> 00:07:26.040]  主感謝祢賜下祢寶貴的說話
[00:07:26.040 --> 00:07:28.640]  請祢用祢的說話去裝備我們
[00:07:28.640 --> 00:07:30.640]  幫助我們面對世界的挑戰
[00:07:30.640 --> 00:07:32.640]  我們禱告奉主耶穌名求
[00:07:32.640 --> 00:07:33.440]  阿們
[00:07:33.440 --> 00:07:35.840]  我會分兩點說這段經文
[00:07:35.840 --> 00:07:37.040]  第一點叫做
[00:07:37.040 --> 00:07:39.840]  人人都喜歡問可不可以
[00:07:39.840 --> 00:07:42.040]  經文在第二至第五節
[00:07:42.040 --> 00:07:44.240]  進入這個故事的時候
[00:07:44.240 --> 00:07:47.640]  一開始就出現一個可不可以的問題
[00:07:47.640 --> 00:07:50.040]  原來從古到今
[00:07:50.040 --> 00:07:53.040]  我們人人都喜歡問可不可以
[00:07:53.040 --> 00:07:54.440]  第二節那裡
[00:07:54.440 --> 00:07:56.440]  其實這個可不可以的問題是什麼
[00:07:56.440 --> 00:07:58.240]  就是法理上人問耶穌
[00:07:58.240 --> 00:08:00.440]  如果男人要提出
[00:08:00.440 --> 00:08:01.840]  為什麼他說男人
[00:08:01.840 --> 00:08:03.440]  因為優妻沒理由是女人
[00:08:03.440 --> 00:08:04.040]  是優妻的
[00:08:04.040 --> 00:08:05.240]  所以是男人
[00:08:05.240 --> 00:08:07.040]  男人要提出離婚
[00:08:07.040 --> 00:08:08.640]  將妻子優了
[00:08:08.640 --> 00:08:10.040]  可不可以呢
[00:08:10.040 --> 00:08:12.840]  經文裡其實有一些
[00:08:12.840 --> 00:08:14.640]  字詞表達了
[00:08:14.640 --> 00:08:16.240]  這班來自總部
[00:08:16.240 --> 00:08:17.640]  即是這班法理上人
[00:08:17.640 --> 00:08:20.240]  是來自耶路撒冷總部的高層
[00:08:20.240 --> 00:08:22.640]  他們來問耶穌的問題
[00:08:22.640 --> 00:08:24.240]  經文裡有一些字
[00:08:24.240 --> 00:08:28.040]  說到他們說這句話的時候的語氣和動機
[00:08:28.040 --> 00:08:29.240]  這些字是什麼呢
[00:08:29.240 --> 00:08:30.840]  第一個是問字
[00:08:30.840 --> 00:08:33.240]  他說那個問其實在原文來說
[00:08:33.240 --> 00:08:34.240]  是質問
[00:08:34.240 --> 00:08:35.840]  喂
[00:08:35.840 --> 00:08:37.840]  說來聽聽可不可以
[00:08:37.840 --> 00:08:39.040]  是這個意思
[00:08:39.040 --> 00:08:40.240]  然後他說
[00:08:40.240 --> 00:08:41.240]  他也說得很明白
[00:08:41.240 --> 00:08:42.640]  意思是要試探他
[00:08:42.640 --> 00:08:44.440]  試探就是捉住他的把柄
[00:08:44.440 --> 00:08:47.240]  說明了其實他們的問不是要
[00:08:47.240 --> 00:08:49.040]  來虛心請教
[00:08:49.040 --> 00:08:50.440]  而是來挑戰耶穌
[00:08:50.440 --> 00:08:52.440]  要耶穌難堪而問
[00:08:52.440 --> 00:08:55.440]  如果廣東話去說他們現在做什麼事
[00:08:55.440 --> 00:08:58.040]  就是他們是為了挑釁耶穌基爾
[00:08:58.040 --> 00:08:59.640]  這個問題
[00:08:59.640 --> 00:09:03.040]  為什麼對於耶穌來說是一個陷阱
[00:09:03.040 --> 00:09:04.440]  為什麼問這個問題
[00:09:04.440 --> 00:09:06.040]  在眾目睽睽之下問這個問題
[00:09:06.040 --> 00:09:07.840]  會讓耶穌難堪
[00:09:07.840 --> 00:09:09.440]  原來是因為這樣
[00:09:09.440 --> 00:09:12.040]  當時耶穌出來傳道
[00:09:12.040 --> 00:09:14.440]  他自稱做神的兒子
[00:09:14.440 --> 00:09:17.040]  然後他在猶太的社區裡
[00:09:17.040 --> 00:09:18.840]  已經是一個很有名氣
[00:09:18.840 --> 00:09:22.040]  有很多粉絲跟著的宗教明星
[00:09:22.040 --> 00:09:23.640]  而他說話
[00:09:23.640 --> 00:09:25.640]  譬如他出來行神蹟
[00:09:25.640 --> 00:09:27.640]  他教導的影響能力
[00:09:27.640 --> 00:09:29.240]  很多人他說一句話
[00:09:29.240 --> 00:09:30.640]  全部人跟著他
[00:09:30.640 --> 00:09:33.440]  他在宗教裡的地位
[00:09:33.440 --> 00:09:36.440]  已經直逼這一班法利賽人
[00:09:36.440 --> 00:09:38.440]  即是說這班由總部來的高層
[00:09:38.440 --> 00:09:39.840]  他感覺到被威脅
[00:09:39.840 --> 00:09:41.840]  這些人聽他說話不聽我說話
[00:09:41.840 --> 00:09:44.840]  所以他們弄這個陰謀出來做什麼
[00:09:44.840 --> 00:09:47.640]  就是想耶穌在眾目睽睽之下
[00:09:47.640 --> 00:09:50.640]  說一些令群眾覺得反感的
[00:09:50.640 --> 00:09:51.840]  質疑的話
[00:09:51.840 --> 00:09:53.840]  讓群眾對耶穌失望
[00:09:53.840 --> 00:09:57.840]  法利賽人提出關於優妻的問題
[00:09:57.840 --> 00:09:59.840]  是因為當時的社會
[00:09:59.840 --> 00:10:04.240]  部分人對這個優不優妻的問題的答案
[00:10:04.240 --> 00:10:05.440]  其實很簡單
[00:10:05.440 --> 00:10:07.240]  他說當然可以
[00:10:07.240 --> 00:10:09.840]  只要我男人不滿意的話
[00:10:09.840 --> 00:10:12.840]  就算妻子煮焦了一碟菜
[00:10:12.840 --> 00:10:13.840]  雖然真的有點焦
[00:10:13.840 --> 00:10:15.840]  煮壞了一碟菜
[00:10:15.840 --> 00:10:17.840]  或者我都可以休她
[00:10:17.840 --> 00:10:22.240]  或者甚至是丈夫看到第二個女人
[00:10:22.240 --> 00:10:24.240]  然後之後
[00:10:24.240 --> 00:10:25.840]  你怎麼這個樣子
[00:10:25.840 --> 00:10:27.840]  突然覺得妻子不可愛
[00:10:27.840 --> 00:10:30.840]  都可以隨便寫封休書就休了她
[00:10:30.840 --> 00:10:34.240]  原來當時是一個男權至上的社會
[00:10:34.240 --> 00:10:37.840]  丈夫可以隨便將妻子休了
[00:10:37.840 --> 00:10:43.240]  男人可以按己意破壞曾經對妻子許下婚姻的盟誓
[00:10:43.240 --> 00:10:45.840]  這個在當時是一個潮流
[00:10:45.840 --> 00:10:47.840]  是一個大趨勢
[00:10:47.840 --> 00:10:51.840]  法利賽人知道耶穌教導其實很堅定
[00:10:51.840 --> 00:10:55.440]  他知道耶穌一定是反對別人離婚的
[00:10:55.440 --> 00:10:59.840]  他們就要這樣在眾目睽睽之下挑戰耶穌
[00:10:59.840 --> 00:11:00.840]  要讓耶穌怎樣
[00:11:00.840 --> 00:11:03.840]  你告訴他們他們做的事不對
[00:11:03.840 --> 00:11:05.840]  那你即是要耶穌跌粉
[00:11:05.840 --> 00:11:07.840]  哇 這樣的他
[00:11:07.840 --> 00:11:10.840]  要他成為一個不受歡迎的人物
[00:11:10.840 --> 00:11:12.840]  三至五節裡面
[00:11:12.840 --> 00:11:14.840]  耶穌怎樣回應他們的可不可以呢
[00:11:14.840 --> 00:11:19.840]  耶穌沒有直接回應他們可以或者不可以
[00:11:19.840 --> 00:11:22.840]  而反而是反問他們
[00:11:22.840 --> 00:11:25.840]  摩西的吩咐是什麼來的
[00:11:25.840 --> 00:11:28.840]  律法書的經文裡面又寫了什麼
[00:11:28.840 --> 00:11:29.840]  法利賽人就回答
[00:11:29.840 --> 00:11:32.840]  他說摩西裡面寫明了
[00:11:32.840 --> 00:11:35.840]  寫了休書就可以休妻
[00:11:35.840 --> 00:11:37.840]  原來是怎樣的 的確
[00:11:37.840 --> 00:11:41.840]  原來在舊約生命記第24章第一節
[00:11:41.840 --> 00:11:42.840]  明明這樣寫著
[00:11:42.840 --> 00:11:45.840]  他說人若娶妻之後
[00:11:45.840 --> 00:11:47.840]  見他有什麼不合理的事
[00:11:47.840 --> 00:11:50.840]  不喜悅他就可以寫休書
[00:11:50.840 --> 00:11:52.840]  把休書交在他手上
[00:11:52.840 --> 00:11:54.840]  打發他離開夫家
[00:11:54.840 --> 00:11:56.840]  聖經明明是這樣寫的
[00:11:56.840 --> 00:11:58.840]  當時猶太有些拉比
[00:11:58.840 --> 00:12:01.840]  即是猶太教律法的老師
[00:12:01.840 --> 00:12:05.840]  他們都會著眼去看這段經文的時候
[00:12:05.840 --> 00:12:07.840]  他們不是問人休妻可不可以
[00:12:07.840 --> 00:12:10.840]  他們會更多去理解
[00:12:10.840 --> 00:12:12.840]  什麼叫不合理的事
[00:12:12.840 --> 00:12:13.840]  他們有不同的解法
[00:12:13.840 --> 00:12:14.840]  因為他們有不同的立場
[00:12:14.840 --> 00:12:16.840]  對這段聖經有不同的解法
[00:12:16.840 --> 00:12:19.840]  而將什麼叫不合理的事
[00:12:19.840 --> 00:12:22.840]  解釋得最極致最闊的
[00:12:22.840 --> 00:12:24.840]  有一個拉比叫希列
[00:12:24.840 --> 00:12:26.840]  他的說法是什麼
[00:12:26.840 --> 00:12:31.840]  任何事丈夫認為妻子不能夠取悅他
[00:12:31.840 --> 00:12:33.840]  就是不合理的事
[00:12:33.840 --> 00:12:36.840]  所以形成剛才我說的
[00:12:36.840 --> 00:12:38.840]  煮焦了一碟菜
[00:12:38.840 --> 00:12:39.840]  我不喜悅他
[00:12:39.840 --> 00:12:41.840]  我見到別的女人比他漂亮
[00:12:41.840 --> 00:12:42.840]  我就可以不辣
[00:12:42.840 --> 00:12:43.840]  於是就出現了
[00:12:43.840 --> 00:12:47.840]  當時隨意可以休妻離婚的風氣
[00:12:47.840 --> 00:12:50.840]  花利賽人用聖經去回答耶穌
[00:12:50.840 --> 00:12:52.840]  心想萬無一失
[00:12:52.840 --> 00:12:54.840]  你問我聖經我就答你
[00:12:54.840 --> 00:12:56.840]  有根有據的
[00:12:56.840 --> 00:12:58.840]  不過第五節
[00:12:58.840 --> 00:13:00.840]  摩西在第五節說
[00:13:00.840 --> 00:13:02.840]  耶穌的回應是怎樣
[00:13:02.840 --> 00:13:04.840]  耶穌是寸爆他們
[00:13:04.840 --> 00:13:08.840]  第五節說摩西是因為你們心硬
[00:13:08.840 --> 00:13:10.840]  才寫這個條例給你們
[00:13:10.840 --> 00:13:12.840]  如果用現在的說話說是什麼
[00:13:12.840 --> 00:13:15.840]  摩西就知道你們這班人廢
[00:13:15.840 --> 00:13:18.840]  所以才這樣讓你們離婚
[00:13:18.840 --> 00:13:19.840]  耶穌說的是
[00:13:19.840 --> 00:13:22.840]  人其實面對婚姻關係上的困難
[00:13:22.840 --> 00:13:23.840]  為什麼廢
[00:13:23.840 --> 00:13:24.840]  因為你們不肯付出
[00:13:24.840 --> 00:13:26.840]  你們不肯承諾
[00:13:26.840 --> 00:13:29.840]  你們不肯提升自己生命的品質
[00:13:29.840 --> 00:13:31.840]  你不肯克服自己的罪性
[00:13:31.840 --> 00:13:32.840]  見一個愛一個
[00:13:32.840 --> 00:13:34.840]  你堅持要用離婚來解決
[00:13:34.840 --> 00:13:37.840]  所以你這樣的心硬
[00:13:37.840 --> 00:13:39.840]  才令摩西讓步
[00:13:39.840 --> 00:13:41.840]  面對人性軟弱的現實
[00:13:41.840 --> 00:13:43.840]  摩西才讓步
[00:13:43.840 --> 00:13:45.840]  因為你們廢
[00:13:45.840 --> 00:13:48.840]  但是耶穌表明
[00:13:48.840 --> 00:13:50.840]  摩西所說的
[00:13:50.840 --> 00:13:52.840]  都不是神最初的心意
[00:13:52.840 --> 00:13:55.840]  當法利錯人拿著生命記
[00:13:55.840 --> 00:13:59.840]  24章第一節來跟耶穌討論辯論的時候
[00:13:59.840 --> 00:14:01.840]  其實像什麼
[00:14:01.840 --> 00:14:04.840]  就像有人坐巴士
[00:14:04.840 --> 00:14:06.840]  很擠迫
[00:14:06.840 --> 00:14:08.840]  整個巴士門在那邊
[00:14:08.840 --> 00:14:10.840]  我坐在車尾
[00:14:10.840 --> 00:14:11.840]  很擠迫不能走出去
[00:14:11.840 --> 00:14:13.840]  我突然間很急
[00:14:13.840 --> 00:14:18.840]  看到緊急時可以用的鎚
[00:14:18.840 --> 00:14:20.840]  然後他就破壞玻璃
[00:14:20.840 --> 00:14:22.840]  然後走出來
[00:14:22.840 --> 00:14:24.840]  還轉過頭來跟大家說
[00:14:24.840 --> 00:14:25.840]  大家很驚訝
[00:14:25.840 --> 00:14:27.840]  他還轉過頭來跟大家說
[00:14:27.840 --> 00:14:30.840]  什麼這裡寫明緊急時可以破壞玻璃
[00:14:30.840 --> 00:14:31.840]  為什麼不行
[00:14:31.840 --> 00:14:32.840]  有什麼問題
[00:14:32.840 --> 00:14:33.840]  寫明了
[00:14:33.840 --> 00:14:35.840]  其實我們聽到
[00:14:35.840 --> 00:14:37.840]  一樣的橫蠻無理
[00:14:37.840 --> 00:14:39.840]  我們又看
[00:14:39.840 --> 00:14:42.840]  為什麼耶穌不直接回答
[00:14:42.840 --> 00:14:45.840]  可以或不可以的問題
[00:14:45.840 --> 00:14:47.840]  是因為
[00:14:47.840 --> 00:14:49.840]  是不是因為法利錯人
[00:14:49.840 --> 00:14:50.840]  他們怕了他
[00:14:50.840 --> 00:14:51.840]  不是
[00:14:51.840 --> 00:14:52.840]  你看到耶穌的反擊
[00:14:52.840 --> 00:14:53.840]  很囂張
[00:14:53.840 --> 00:14:56.840]  反擊他們從來都不厚軟
[00:14:56.840 --> 00:14:59.840]  是不是怕了群眾不喜歡他
[00:14:59.840 --> 00:15:00.840]  也不是
[00:15:00.840 --> 00:15:01.840]  耶穌其實都說
[00:15:01.840 --> 00:15:02.840]  你心硬
[00:15:02.840 --> 00:15:03.840]  你廢
[00:15:03.840 --> 00:15:05.840]  他從來都沒有要討好群眾
[00:15:05.840 --> 00:15:07.840]  耶穌不直接去問
[00:15:07.840 --> 00:15:09.840]  回答可不可以的問題
[00:15:09.840 --> 00:15:10.840]  是因為
[00:15:10.840 --> 00:15:11.840]  他知道
[00:15:11.840 --> 00:15:15.840]  人在問神可不可以的時候
[00:15:15.840 --> 00:15:17.840]  只不過是表面的行為
[00:15:17.840 --> 00:15:18.840]  很多時候
[00:15:18.840 --> 00:15:19.840]  你問問自己
[00:15:19.840 --> 00:15:21.840]  你問這些可不可以的之前
[00:15:21.840 --> 00:15:25.840]  是不是已經根本有了自己的答案和選擇
[00:15:25.840 --> 00:15:29.840]  耶穌不是要單單處理表面可不可以的問題
[00:15:29.840 --> 00:15:31.840]  而是更加關心的是
[00:15:31.840 --> 00:15:32.840]  上去吧
[00:15:32.840 --> 00:15:33.840]  一頁
[00:15:33.840 --> 00:15:35.840]  而更關心的是
[00:15:35.840 --> 00:15:37.840]  你為什麼要這樣問
[00:15:37.840 --> 00:15:41.840]  耶穌先帶人進入自己的內心
[00:15:41.840 --> 00:15:44.840]  反思為什麼要這樣問
[00:15:44.840 --> 00:15:47.840]  為什麼人人都喜歡問可不可以
[00:15:47.840 --> 00:15:50.840]  我自己都聽過很多可不可以的問題
[00:15:50.840 --> 00:15:52.840]  有些像你們年齡這麼大
[00:15:52.840 --> 00:15:54.840]  可能有些哥哥姐姐
[00:15:54.840 --> 00:15:55.840]  或者有些我的朋友
[00:15:55.840 --> 00:15:56.840]  跟我差不多年齡
[00:15:56.840 --> 00:15:58.840]  或者我自己都會有時問
[00:15:58.840 --> 00:15:59.840]  這些問題
[00:15:59.840 --> 00:16:01.840]  可不可以不上學
[00:16:01.840 --> 00:16:03.840]  讀書很辛苦
[00:16:03.840 --> 00:16:06.840]  考試可不可以不上學
[00:16:06.840 --> 00:16:08.840]  可不可以課金
[00:16:08.840 --> 00:16:10.840]  我賺了利是錢
[00:16:10.840 --> 00:16:11.840]  我有很多儲蓄
[00:16:11.840 --> 00:16:13.840]  可不可以課金
[00:16:13.840 --> 00:16:15.840]  可不可以不上教會
[00:16:15.840 --> 00:16:16.840]  很悶
[00:16:16.840 --> 00:16:17.840]  經常都回來
[00:16:17.840 --> 00:16:18.840]  每個星期都回來
[00:16:18.840 --> 00:16:20.840]  這麼早起床
[00:16:20.840 --> 00:16:23.840]  可不可以拍拖
[00:16:23.840 --> 00:16:24.840]  挺好的
[00:16:24.840 --> 00:16:28.840]  又帥又腹肌
[00:16:28.840 --> 00:16:31.840]  可不可以分手
[00:16:31.840 --> 00:16:33.840]  這樣說話
[00:16:33.840 --> 00:16:35.840]  可不可以
[00:16:35.840 --> 00:16:38.840]  同時有兩個拍拖的對象
[00:16:38.840 --> 00:16:40.840]  一個正選一個後備
[00:16:40.840 --> 00:16:41.840]  為什麼
[00:16:41.840 --> 00:16:45.840]  很多長輩都是這樣教導
[00:16:45.840 --> 00:16:47.840]  凡事兩手準備
[00:16:47.840 --> 00:16:50.840]  可不可以
[00:16:50.840 --> 00:16:52.840]  有些又會問
[00:16:52.840 --> 00:16:54.840]  大些又會問
[00:16:54.840 --> 00:16:57.840]  可不可以摸摸這裡
[00:16:57.840 --> 00:17:00.840]  可不可以摸摸這裡
[00:17:00.840 --> 00:17:02.840]  可以的
[00:17:02.840 --> 00:17:03.840]  我有分寸
[00:17:03.840 --> 00:17:05.840]  我保證點到即止
[00:17:05.840 --> 00:17:08.840]  點到哪裡即止就不知道
[00:17:08.840 --> 00:17:10.840]  有些甚至
[00:17:10.840 --> 00:17:12.840]  大些你會開始問
[00:17:12.840 --> 00:17:15.840]  可不可以有分前性行為
[00:17:15.840 --> 00:17:17.840]  我們已經認定對方
[00:17:17.840 --> 00:17:20.840]  我們只是還沒結婚
[00:17:20.840 --> 00:17:22.840]  我問的是
[00:17:22.840 --> 00:17:23.840]  問這些問題的人
