
[00:00:00.000 --> 00:00:01.600]  親愛的恩主,我們感謝祢
[00:02:30.240 --> 00:02:33.920]  對於一些沉溺的人才是釋放呢?
[00:02:33.920 --> 00:02:35.320]  要問一個問題
[00:02:35.320 --> 00:02:38.000]  什麼是正常人?
[00:02:38.000 --> 00:02:39.920]  正常人這個字
[00:02:39.920 --> 00:02:42.920]  其實只不過是相對
[00:02:42.920 --> 00:02:43.960]  相對地好
[00:02:43.960 --> 00:02:45.320]  你看我好
[00:02:45.320 --> 00:02:46.080]  人看我好
[00:02:46.080 --> 00:02:47.520]  我看你好
[00:02:47.520 --> 00:02:49.480]  有位輔導員曾經跟我說過
[00:02:49.480 --> 00:02:52.080]  每個人都有他一些的癮
[00:02:52.080 --> 00:02:54.360]  只不過那些癮可能健康些
[00:02:54.360 --> 00:02:56.080]  有些癮就沒那麼健康
[00:02:56.080 --> 00:02:58.960]  有沒有人有行山癮?
[00:02:58.960 --> 00:03:00.440]  有
[00:03:00.440 --> 00:03:03.240]  有沒有人有種植物的癮?
[00:03:03.240 --> 00:03:04.920]  都有
[00:03:04.920 --> 00:03:06.480]  這些健不健康?
[00:03:06.480 --> 00:03:08.240]  這些不就很健康
[00:03:08.240 --> 00:03:11.200]  但可能有人會說
[00:03:11.200 --> 00:03:12.960]  太過投入、太過沉迷
[00:03:12.960 --> 00:03:14.800]  都是不健康的
[00:03:14.800 --> 00:03:16.440]  不節制就不健康
[00:03:16.440 --> 00:03:21.560]  所以買東西買到變成購物狂
[00:03:21.560 --> 00:03:25.320]  用電子產品用到停不下來
[00:03:25.320 --> 00:03:26.600]  玩電子遊戲
[00:03:26.600 --> 00:03:27.640]  滾手機
[00:03:27.640 --> 00:03:29.240]  在社交平台
[00:03:29.240 --> 00:03:30.440]  網購
[00:03:30.440 --> 00:03:32.800]  甚至一些色情的網站
[00:03:32.800 --> 00:03:35.760]  都會沉溺的
[00:03:35.760 --> 00:03:37.160]  為什麼會停不下來?
[00:03:37.160 --> 00:03:39.560]  可能是來自心裡的一種貪念
[00:03:39.560 --> 00:03:40.760]  想擁有
[00:03:40.760 --> 00:03:41.800]  想佔據
[00:03:41.800 --> 00:03:43.040]  以至於成癮
[00:03:43.040 --> 00:03:44.440]  未必是物質
[00:03:44.440 --> 00:03:47.640]  有些人貪心在來自婚姻以外的關係
[00:03:47.640 --> 00:03:51.760]  或者是貪事業上的一些成就
[00:03:51.760 --> 00:03:53.800]  和人有很多的比較
[00:03:53.800 --> 00:03:55.040]  很辛苦的
[00:03:55.040 --> 00:03:56.760]  未至於玩手段
[00:03:56.760 --> 00:04:00.560]  但將全副心機投入在裡面
[00:04:00.560 --> 00:04:02.480]  當有變遷
[00:04:02.480 --> 00:04:05.520]  遇到經濟的情況
[00:04:05.520 --> 00:04:06.720]  有財源
[00:04:06.720 --> 00:04:09.160]  就好像天掉下來一樣
[00:04:09.160 --> 00:04:10.480]  可能你會問
[00:04:10.480 --> 00:04:12.400]  那是不是就是說
[00:04:12.400 --> 00:04:15.080]  人人有份永不落空?
[00:04:15.080 --> 00:04:15.800]  是的
[00:04:15.800 --> 00:04:17.120]  總有一樣的
[00:04:17.120 --> 00:04:19.040]  我認識一位叔叔
[00:04:19.040 --> 00:04:20.560]  他是好好先生
[00:04:20.560 --> 00:04:22.680]  他愛老婆愛子女
[00:04:22.680 --> 00:04:23.840]  也沒有不良嗜好
[00:04:23.840 --> 00:04:24.800]  是不是好好仔?
[00:04:24.800 --> 00:04:27.400]  但是他跟我分享
[00:04:27.400 --> 00:04:28.760]  他有一股壞脾氣
[00:04:28.760 --> 00:04:29.840]  他說
[00:04:29.840 --> 00:04:31.960]  當有人說一些話
[00:04:31.960 --> 00:04:33.920]  說中他死穴的時間
[00:04:33.920 --> 00:04:36.720]  他就忍不住要和對方動手
[00:04:36.720 --> 00:04:39.720]  他說他控制不了自己的情緒
[00:04:39.720 --> 00:04:43.360]  其實每個人都有不同的東西束縛著
[00:04:43.360 --> 00:04:44.280]  可能是物質
[00:04:44.280 --> 00:04:45.680]  可能是關係
[00:04:45.680 --> 00:04:47.480]  可能是情緒
[00:04:47.480 --> 00:04:52.400]  我們受綑綁是源自於想滿足自己
[00:04:52.400 --> 00:04:55.840]  這個自我中心在神的眼中就為之罪
[00:04:55.840 --> 00:04:58.640]  信仰就是幫我們脫離這些綑綁
[00:04:58.640 --> 00:05:00.040]  處理罪的問題
[00:05:00.040 --> 00:05:01.120]  所以耶穌說
[00:05:01.120 --> 00:05:03.840]  所有犯罪的人就是罪的奴隸
[00:05:03.840 --> 00:05:06.320]  因為人人都受罪的束縛
[00:05:06.320 --> 00:05:07.320]  做罪的奴隸
[00:05:07.320 --> 00:05:08.400]  所以有人說
[00:05:08.400 --> 00:05:10.320]  我需要耶穌
[00:05:10.320 --> 00:05:11.440]  因為聖經說
[00:05:11.440 --> 00:05:14.080]  基督為我們的罪寫記
[00:05:14.080 --> 00:05:17.480]  要救我們脫離罪惡的世代
[00:05:17.480 --> 00:05:18.360]  因為耶穌
[00:05:18.360 --> 00:05:20.880]  我們從罪裏面脫離出來
[00:05:20.880 --> 00:05:22.960]  另一道經文又說
[00:05:22.960 --> 00:05:24.960]  基督釋放了我們
[00:05:24.960 --> 00:05:27.080]  叫我們得到自由
[00:05:27.080 --> 00:05:28.200]  保羅說
[00:05:28.200 --> 00:05:30.640]  基督讓我們得到自由
[00:05:30.640 --> 00:05:33.240]  而今天的經文就讓我們看見
[00:05:33.240 --> 00:05:36.920]  保羅怎樣活出耶穌裏面的真自由
[00:05:36.920 --> 00:05:40.600]  在大家的《港道大綱》裏面都看到
[00:05:40.600 --> 00:05:43.720]  哥林多前書第九章第一節裏說
[00:05:43.720 --> 00:05:45.720]  保羅有一句反問
[00:05:45.720 --> 00:05:47.720]  我不是自由的嗎?
[00:05:47.720 --> 00:05:49.720]  換言之就是他有沒有自由?
[00:05:49.720 --> 00:05:51.720]  他有的,沒錯了
[00:05:51.720 --> 00:05:53.720]  原來經文裏面一至十四節
[00:05:53.720 --> 00:05:55.720]  在第九章哥林多前書
[00:05:55.720 --> 00:05:57.720]  他提到神派他去傳福音
[00:05:57.720 --> 00:05:59.720]  他有自由的
[00:05:59.720 --> 00:06:00.720]  他有自由做什麼呢?
[00:06:00.720 --> 00:06:01.720]  他有自由結婚
[00:06:01.720 --> 00:06:02.720]  有自由有收入
[00:06:02.720 --> 00:06:04.720]  有人供給他生活的需要
[00:06:04.720 --> 00:06:06.720]  讓他可以專心傳福音
[00:06:06.720 --> 00:06:10.720]  在四節和五節兩個的反問
[00:06:10.720 --> 00:06:17.720]  那裏就說難道我沒有權並去靠著福音有收入嗎?
[00:06:17.720 --> 00:06:19.720]  難道我沒有權去結婚嗎?
[00:06:19.720 --> 00:06:23.720]  保羅帶出他有權有自由
[00:06:23.720 --> 00:06:25.720]  其實這一點都可以推遠一點
[00:06:25.720 --> 00:06:27.720]  其實每一個人不單止
[00:06:27.720 --> 00:06:31.720]  神交託給你有職務的一些人
[00:06:31.720 --> 00:06:33.720]  不單止傳道人不單止目者
[00:06:33.720 --> 00:06:37.720]  其實每一個人都可以享受神的創造
[00:06:37.720 --> 00:06:39.720]  而正正因為保羅知道這一切
[00:06:39.720 --> 00:06:41.720]  都是好東西
[00:06:41.720 --> 00:06:45.720]  只要懷著感恩的心就可以去享受
[00:06:45.720 --> 00:06:47.720]  另一個地方有人不讓人結婚
[00:06:47.720 --> 00:06:49.720]  不讓人吃某些東西
[00:06:49.720 --> 00:06:53.720]  保羅就說凡神所做的物都是好的
[00:06:53.720 --> 00:06:58.720]  若果感謝著領受就沒有一件事是可棄的
[00:06:58.720 --> 00:07:01.720]  能夠享受神的祝福
[00:07:01.720 --> 00:07:03.720]  可以去結婚
[00:07:03.720 --> 00:07:04.720]  可以有收入
[00:07:04.720 --> 00:07:05.720]  有吃喝
[00:07:05.720 --> 00:07:07.720]  有生活
[00:07:07.720 --> 00:07:09.720]  能夠令我們滿足
[00:07:09.720 --> 00:07:11.720]  不用不好意思
[00:07:11.720 --> 00:07:16.720]  倘若你去大灣區消費
[00:07:16.720 --> 00:07:19.720]  又或者去吃自助餐
[00:07:19.720 --> 00:07:23.720]  或者回鄉下吃放題
[00:07:23.720 --> 00:07:25.720]  你會不會一邊吃放題一邊說
[00:07:25.720 --> 00:07:27.720]  唉真是折墮了
[00:07:27.720 --> 00:07:30.720]  唉真是吃自助餐的時候
[00:07:30.720 --> 00:07:32.720]  唉罪過了罪過了
[00:07:32.720 --> 00:07:34.720]  你不用這樣的
[00:07:34.720 --> 00:07:36.720]  那些是祝福
[00:07:36.720 --> 00:07:38.720]  但是這樣的祝福
[00:07:38.720 --> 00:07:41.720]  不可以令我們看為絕對
[00:07:41.720 --> 00:07:43.720]  不會取代神的遺志
[00:07:43.720 --> 00:07:46.720]  否則神的祝福會變成取代神的偶像
[00:07:46.720 --> 00:07:48.720]  所以第一個結論是什麼呢
[00:07:48.720 --> 00:07:51.720]  第一就是自由是什麼呢
[00:07:51.720 --> 00:07:54.720]  自由就是自由地感恩感謝神
[00:07:54.720 --> 00:07:56.720]  可以享受神的賜予
[00:07:56.720 --> 00:07:58.720]  就是1-14節想帶出來的東西
[00:07:58.720 --> 00:08:01.720]  然後下一段的經文就是
[00:08:01.720 --> 00:08:04.720]  保羅知道神的賜予權利
[00:08:04.720 --> 00:08:06.720]  他可以自由地享受
[00:08:06.720 --> 00:08:08.720]  他更加有自由
[00:08:08.720 --> 00:08:09.720]  怎樣呢
[00:08:09.720 --> 00:08:10.720]  不用這些權利
[00:08:10.720 --> 00:08:13.720]  保羅居然叫人不要給他錢
[00:08:13.720 --> 00:08:14.720]  哇這樣這麼傻
[00:08:14.720 --> 00:08:18.720]  12節說然而我們並沒有用過這權利
[00:08:18.720 --> 00:08:22.720]  在15節說但這權利我全然沒有用過
[00:08:22.720 --> 00:08:25.720]  指的就是他暗示自己
[00:08:25.720 --> 00:08:26.720]  他沒有結婚
[00:08:26.720 --> 00:08:27.720]  但最重要的是
[00:08:27.720 --> 00:08:31.720]  他主要強調他不靠林多仁的奉獻
[00:08:31.720 --> 00:08:32.720]  去支持他
[00:08:32.720 --> 00:08:34.720]  他自己打工
[00:08:34.720 --> 00:08:35.720]  自己工作
[00:08:35.720 --> 00:08:37.720]  自己自費
[00:08:37.720 --> 00:08:39.720]  支持自己去傳福音
[00:08:39.720 --> 00:08:41.720]  正正是記載在士堂傳
[00:08:41.720 --> 00:08:43.720]  大家回去看看士堂傳的經文
[00:08:43.720 --> 00:08:45.720]  18章保羅在哥林多
[00:08:45.720 --> 00:08:47.720]  他是做什麼工作的
[00:08:47.720 --> 00:08:48.720]  沒錯
[00:08:48.720 --> 00:08:49.720]  大家很清楚
[00:08:49.720 --> 00:08:50.720]  是織帳棚
[00:08:50.720 --> 00:08:52.720]  做工賺錢
[00:08:52.720 --> 00:08:53.720]  在安息日的時候
[00:08:53.720 --> 00:08:55.720]  才在會堂裡面去傳福音
[00:08:55.720 --> 00:08:57.720]  但到了18章第5節
[00:08:57.720 --> 00:08:59.720]  當西拉和提摩泰
[00:08:59.720 --> 00:09:01.720]  從馬其頓到哥林多
[00:09:01.720 --> 00:09:03.720]  會合保羅的時候
[00:09:03.720 --> 00:09:05.720]  他們是帶著馬其頓的奉獻
[00:09:05.720 --> 00:09:06.720]  來到的
[00:09:06.720 --> 00:09:09.720]  經文就沒有再提起他是織帳棚
[00:09:09.720 --> 00:09:10.720]  他就為逼切
[00:09:10.720 --> 00:09:13.720]  他全程投入去傳福音
[00:09:13.720 --> 00:09:15.720]  收人工去傳道
[00:09:15.720 --> 00:09:16.720]  不是必然的
[00:09:16.720 --> 00:09:18.720]  是處境性的
[00:09:18.720 --> 00:09:21.720]  有些宣教士不能夠去到某些國家
[00:09:21.720 --> 00:09:23.720]  不能夠去以宣教士的身份
[00:09:23.720 --> 00:09:26.720]  或者警察會的支持去傳福音
[00:09:26.720 --> 00:09:27.720]  可能他要怎麼做
[00:09:27.720 --> 00:09:28.720]  他要織帳棚
[00:09:28.720 --> 00:09:31.720]  他要帶職或者做營商
[00:09:31.720 --> 00:09:32.720]  去經營
[00:09:32.720 --> 00:09:35.720]  這樣去賺錢去支持
[00:09:35.720 --> 00:09:37.720]  自己去宣教
[00:09:37.720 --> 00:09:41.720]  我感謝神有教會的經濟支持
[00:09:41.720 --> 00:09:43.720]  還有讓我們這班同工
[00:09:43.720 --> 00:09:45.720]  可以一起去教聖經
[00:09:45.720 --> 00:09:46.720]  傳福音
[00:09:46.720 --> 00:09:47.720]  可以造就門徒
[00:09:47.720 --> 00:09:49.720]  做這些工作
[00:09:49.720 --> 00:09:51.720]  假使有一天
[00:09:51.720 --> 00:09:53.720]  環境不容許的時候
[00:09:53.720 --> 00:09:55.720]  我要帶職去工作
[00:09:55.720 --> 00:09:57.720]  去支持自己去傳道
[00:09:58.720 --> 00:10:00.720]  有人自由地運用權利
[00:10:00.720 --> 00:10:04.720]  更加有人自由地不用權利
[00:10:04.720 --> 00:10:07.720]  保羅正正就是行使他的自由
[00:10:07.720 --> 00:10:09.720]  他不用他的權利
[00:10:09.720 --> 00:10:11.720]  不收哥林多人錢去傳福音
[00:10:11.720 --> 00:10:12.720]  目的是什麼
[00:10:12.720 --> 00:10:13.720]  他說過的
[00:10:13.720 --> 00:10:14.720]  在九章第十八節
[00:10:14.720 --> 00:10:15.720]  保羅說
[00:10:15.720 --> 00:10:17.720]  就是我傳福音的時候
[00:10:17.720 --> 00:10:20.720]  使人不花錢得福音
[00:10:20.720 --> 00:10:23.720]  原來保羅為了哥林多人
[00:10:23.720 --> 00:10:26.720]  他節制自己
[00:10:26.720 --> 00:10:28.720]  他不用他的權利
[00:10:28.720 --> 00:10:30.720]  其實他也是在用他的自由
[00:10:30.720 --> 00:10:32.720]  有權利也不用
[00:10:32.720 --> 00:10:34.720]  有句話叫做
[00:10:34.720 --> 00:10:37.720]  有風就使盡力
[00:10:37.720 --> 00:10:40.720]  但是保羅沒有這樣做
[00:10:40.720 --> 00:10:42.720]  他沒有給金錢去控制
[00:10:42.720 --> 00:10:46.720]  他反而為了不妨礙哥林多人聽福音
[00:10:46.720 --> 00:10:48.720]  他能夠節制自己
[00:10:48.720 --> 00:10:53.720]  其實很多沒有自由節制自己的人
[00:10:53.720 --> 00:10:57.720]  很羨慕這種知足的人生態度
[00:10:57.720 --> 00:11:01.720]  有節制的能力才是自由
[00:11:01.720 --> 00:11:03.720]  使人不花錢得福音
[00:11:03.720 --> 00:11:06.720]  這句話好像很大方
[00:11:06.720 --> 00:11:09.720]  很意氣凜然
[00:11:09.720 --> 00:11:11.720]  但是在十六節
[00:11:11.720 --> 00:11:12.720]  保羅很有趣
[00:11:12.720 --> 00:11:15.720]  他說他傳福音是怎樣
[00:11:15.720 --> 00:11:17.720]  是不得意的
[00:11:17.720 --> 00:11:18.720]  他說如果不傳福音
[00:11:18.720 --> 00:11:20.720]  他就有禍了
[00:11:20.720 --> 00:11:23.720]  傳福音是沒有自由不傳
[00:11:23.720 --> 00:11:26.720]  是神給他的責任
[00:11:26.720 --> 00:11:28.720]  是沒有選擇的
[00:11:28.720 --> 00:11:33.720]  保羅提過人應該看他為基督的僕人
[00:11:33.720 --> 00:11:35.720]  僕人是什麼意思
[00:11:35.720 --> 00:11:37.720]  僕人有沒有自由
[00:11:37.720 --> 00:11:39.720]  僕人就是沒有自由
[00:11:39.720 --> 00:11:41.720]  沒有選擇做什麼
[00:11:41.720 --> 00:11:43.720]  你叫工人做事
[00:11:43.720 --> 00:11:45.720]  他說媽媽我不做的
[00:11:45.720 --> 00:11:47.720]  不會的
[00:11:47.720 --> 00:11:48.720]  他沒有選擇
[00:11:48.720 --> 00:11:51.720]  但是傳福音他沒有選擇
[00:11:51.720 --> 00:11:56.720]  不過他不是無奈地接這份工作
[00:11:56.720 --> 00:11:59.720]  他不是無奈地接這個責任
[00:11:59.720 --> 00:12:00.720]  他是積極面對
[00:12:00.720 --> 00:12:03.720]  這裡他沒有提自己傳福音的辛酸
[00:12:03.720 --> 00:12:05.720]  遇到多少困難
[00:12:05.720 --> 00:12:07.720]  他沒有在第九章提
[00:12:07.720 --> 00:12:09.720]  相反他說如果他不能傳福音
[00:12:09.720 --> 00:12:11.720]  他就慘了
[00:12:11.720 --> 00:12:14.720]  他很緊張他的職責
[00:12:14.720 --> 00:12:16.720]  保羅還提到他履行職責
[00:12:16.720 --> 00:12:18.720]  會得到獎賞
[00:12:18.720 --> 00:12:20.720]  原來獎賞
[00:12:20.720 --> 00:12:24.720]  原文是有人工出糧的意思
[00:12:24.720 --> 00:12:25.720]  他的人工是什麼
[00:12:25.720 --> 00:12:26.720]  十八節說
[00:12:26.720 --> 00:12:28.720]  我的獎賞是什麼
[00:12:28.720 --> 00:12:33.720]  是可以傳一個免費的福音
[00:12:33.720 --> 00:12:35.720]  這樣的人工也有
[00:12:35.720 --> 00:12:37.720]  簡單來說
[00:12:37.720 --> 00:12:39.720]  他收的人工是什麼
[00:12:39.720 --> 00:12:41.720]  就是不收錢
[00:12:41.720 --> 00:12:43.720]  那就是收還是不收
[00:12:43.720 --> 00:12:45.720]  不收就是收了
[00:12:45.720 --> 00:12:47.720]  那是怎樣
[00:12:47.720 --> 00:12:49.720]  這是什麼概念
[00:12:49.720 --> 00:12:50.720]  你會問
[00:12:50.720 --> 00:12:52.720]  他將別人的得益
[00:12:52.720 --> 00:12:54.720]  別人的益處
[00:12:54.720 --> 00:12:56.720]  當做自己賺了
[00:12:56.720 --> 00:12:59.720]  相信這個就是基督徒的生命
[00:12:59.720 --> 00:13:01.720]  他努力賺取的是什麼
[00:13:01.720 --> 00:13:03.720]  他努力賺取的是自由地
[00:13:03.720 --> 00:13:04.720]  傳免費的福音
[00:13:04.720 --> 00:13:07.720]  使人得自由
[00:13:07.720 --> 00:13:12.720]  我們看到是free
[00:13:12.720 --> 00:13:14.720]  他的工作態度
[00:13:14.720 --> 00:13:16.720]  真是令人意想不到
[00:13:16.720 --> 00:13:18.720]  對我們今天用什麼態度
[00:13:18.720 --> 00:13:21.720]  打一份工很有啟發
[00:13:21.720 --> 00:13:23.720]  他以自由的心態去做一份
[00:13:23.720 --> 00:13:26.720]  看起來不自由的工
[00:13:26.720 --> 00:13:29.720]  保羅不傳福音
[00:13:29.720 --> 00:13:30.720]  他沒得選擇
[00:13:30.720 --> 00:13:32.720]  但是他有自由
[00:13:32.720 --> 00:13:35.720]  用什麼心態去傳
[00:13:35.720 --> 00:13:36.720]  有人說
[00:13:36.720 --> 00:13:38.720]  回來教會要奉獻
[00:13:38.720 --> 00:13:40.720]  是不是
[00:13:40.720 --> 00:13:41.720]  這麼淒涼
[00:13:41.720 --> 00:13:43.720]  但是有人就問
[00:13:43.720 --> 00:13:46.720]  為什麼教會不收錢
[00:13:46.720 --> 00:13:48.720]  教會
[00:13:48.720 --> 00:13:49.720]  我們晚生堂
[00:13:49.720 --> 00:13:51.720]  或者在恩福醫道
[00:13:51.720 --> 00:13:54.720]  有開心教室
[00:13:54.720 --> 00:13:56.720]  在晚生堂也有自修室
[00:13:56.720 --> 00:13:58.720]  家長就問
[00:13:58.720 --> 00:14:00.720]  為什麼不收錢
[00:14:00.720 --> 00:14:02.720]  我曾經搞一些嘉年華會
[00:14:02.720 --> 00:14:04.720]  在聖誕的時候
[00:14:04.720 --> 00:14:06.720]  給社署一些家庭
[00:14:06.720 --> 00:14:07.720]  跟他們一起合作
[00:14:07.720 --> 00:14:08.720]  給一些家庭
[00:14:08.720 --> 00:14:10.720]  接著他們來收很多禮物
[00:14:10.720 --> 00:14:11.720]  他們就問
[00:14:11.720 --> 00:14:13.720]  為什麼不收錢
[00:14:13.720 --> 00:14:15.720]  我們的回答是什麼
[00:14:15.720 --> 00:14:18.720]  因為我們不想賺錢
[00:14:18.720 --> 00:14:20.720]  相反
[00:14:20.720 --> 00:14:22.720]  我們是想跟馬鞍山
[00:14:22.720 --> 00:14:24.720]  有困難的家庭去同行
[00:14:24.720 --> 00:14:26.720]  當然
[00:14:26.720 --> 00:14:28.720]  我們都想他們能夠認識福音
[00:14:28.720 --> 00:14:31.720]  我們都會找機會去分享
[00:14:31.720 --> 00:14:34.720]  但是信耶穌不是一個條件
[00:14:34.720 --> 00:14:37.720]  而是我們很想將最好的東西
[00:14:37.720 --> 00:14:38.720]  去介紹給他們
[00:14:38.720 --> 00:14:40.720]  我們很想將英姊妹說
[00:14:40.720 --> 00:14:42.720]  難民沒有信耶穌
[00:14:42.720 --> 00:14:45.720]  但是宣教士依然去愛他們
[00:14:45.720 --> 00:14:46.720]  不成為條件
[00:14:46.720 --> 00:14:49.720]  但是都很想將這份最好的東西
[00:14:49.720 --> 00:14:52.720]  去跟他們分享
[00:14:52.720 --> 00:14:54.720]  教會為什麼能夠維持
[00:14:54.720 --> 00:14:56.720]  可能你會問
[00:14:56.720 --> 00:15:00.720]  就是因為神感動馬其頓
[00:15:00.720 --> 00:15:01.720]  我們的弟兄姊妹
[00:15:01.720 --> 00:15:03.720]  回應主耶穌的愛
[00:15:03.720 --> 00:15:05.720]  神感動我們
[00:15:05.720 --> 00:15:07.720]  神感動我們去奉獻
[00:15:07.720 --> 00:15:09.720]  去支持開心教室
[00:15:09.720 --> 00:15:11.720]  去支持社關的服務
[00:15:11.720 --> 00:15:13.720]  去支持自修室
[00:15:13.720 --> 00:15:14.720]  去支持童宮
[00:15:14.720 --> 00:15:15.720]  去前線的牧羊
[00:15:15.720 --> 00:15:16.720]  推動福音的工作
[00:15:16.720 --> 00:15:18.720]  和其他教會的開支
[00:15:18.720 --> 00:15:20.720]  這些都是弟兄姊妹
[00:15:20.720 --> 00:15:21.720]  主的感動下
[00:15:21.720 --> 00:15:26.720]  行使你們運用金錢的自由
[00:15:26.720 --> 00:15:29.720]  所以自由的第二個結論是什麼
[00:15:29.720 --> 00:15:32.720]  自由裡面有節制
[00:15:32.720 --> 00:15:35.720]  有人說自由是擺脫一些東西
[00:15:35.720 --> 00:15:37.720]  脫離枷鎖
[00:15:37.720 --> 00:15:38.720]  經文裡面看到
[00:15:38.720 --> 00:15:40.720]  是脫離金錢的操控
[00:15:40.720 --> 00:15:43.720]  他堅持不做一件事
[00:15:43.720 --> 00:15:44.720]  保羅
[00:15:44.720 --> 00:15:45.720]  不收錢
[00:15:45.720 --> 00:15:46.720]  他不單止不收錢
[00:15:46.720 --> 00:15:47.720]  他為了傳福音
[00:15:47.720 --> 00:15:48.720]  他更加進一步
[00:15:48.720 --> 00:15:50.720]  他主動做一件事
[00:15:50.720 --> 00:15:53.720]  其實對於聖經自由
[00:15:53.720 --> 00:15:54.720]  有一個
[00:15:54.720 --> 00:15:55.720]  有兩個概念
[00:15:55.720 --> 00:15:58.720]  一個就是freedom
[00:15:58.720 --> 00:16:00.720]  就是有自由的擺脫
[00:16:00.720 --> 00:16:02.720]  幫我們脫離罪
[00:16:02.720 --> 00:16:03.720]  脫離壞習慣
[00:16:03.720 --> 00:16:06.720]  有自由不做這些事
[00:16:06.720 --> 00:16:09.720]  但是原來聖經還有一個概念
[00:16:09.720 --> 00:16:10.720]  對於自由
[00:16:10.720 --> 00:16:11.720]  是free to
[00:16:11.720 --> 00:16:14.720]  有自由去做某一些事
[00:16:14.720 --> 00:16:15.720]  在第十九節
[00:16:15.720 --> 00:16:17.720]  九章第十九節裡面
[00:16:17.720 --> 00:16:18.720]  有這樣說
[00:16:18.720 --> 00:16:19.720]  一起讀一讀
[00:16:19.720 --> 00:16:20.720]  頭影片上的經文
[00:16:20.720 --> 00:16:23.720]  我雖然是自由的
[00:16:23.720 --> 00:16:25.720]  不受人管轄
[00:16:25.720 --> 00:16:28.720]  但我甘心作了眾人的僕人
[00:16:28.720 --> 00:16:31.720]  為贏得更多的人
[00:16:31.720 --> 00:16:34.720]  保羅有自由free from all men
[00:16:34.720 --> 00:16:37.720]  他有自由擺脫所有人的管轄
