
[00:00:00.000 --> 00:00:04.000]  你可否留意這支咪是不同的
[00:03:46.000 --> 00:03:48.000]  在他雲雲的批評下
[00:03:48.000 --> 00:03:50.000]  落了我心
[00:03:50.000 --> 00:03:52.000]  到這一刻,我都很記得
[00:03:52.000 --> 00:03:54.000]  而我爸爸整個生命
[00:03:54.000 --> 00:03:56.000]  不是的,還有很多生命
[00:03:56.000 --> 00:03:58.000]  直到現在為止
[00:03:58.000 --> 00:04:00.000]  直到現在為止
[00:04:00.000 --> 00:04:02.000]  他都是一個對家
[00:04:02.000 --> 00:04:04.000]  很有責任感的一個
[00:04:04.000 --> 00:04:06.000]  爸爸來的
[00:04:06.000 --> 00:04:08.000]  所以這一刻,想起他說這句話
[00:04:08.000 --> 00:04:10.000]  其實我都很感動
[00:04:10.000 --> 00:04:12.000]  我相信願意承擔的人
[00:04:12.000 --> 00:04:14.000]  是男人或女人
[00:04:14.000 --> 00:04:16.000]  都應該是有份魅力的
[00:04:16.000 --> 00:04:20.000]  當你面對一個願意為你承擔
[00:04:20.000 --> 00:04:22.000]  或者願意承擔的人
[00:04:22.000 --> 00:04:24.000]  我猜是有種魅力的
[00:04:24.000 --> 00:04:26.000]  我現在正在讀書
[00:04:26.000 --> 00:04:28.000]  我現在讀的這一科
[00:04:28.000 --> 00:04:30.000]  就要我們做Good Project
[00:04:30.000 --> 00:04:32.000]  我太久太久沒有做Good Project了
[00:04:32.000 --> 00:04:34.000]  我感恩的是,我在組裡的
[00:04:34.000 --> 00:04:36.000]  所有人,我們四個人
[00:04:36.000 --> 00:04:38.000]  另外三個,我猜我自己也是
[00:04:38.000 --> 00:04:40.000]  都是挺有責任的
[00:04:40.000 --> 00:04:42.000]  都是願意承擔的
[00:04:42.000 --> 00:04:44.000]  組裡有一個組員
[00:04:44.000 --> 00:04:46.000]  他特別主動一點
[00:04:46.000 --> 00:04:48.000]  他就會很快
[00:04:48.000 --> 00:04:50.000]  很快建議一些東西
[00:04:50.000 --> 00:04:52.000]  或者是自己先做一些東西
[00:04:52.000 --> 00:04:54.000]  而我們另外三個
[00:04:54.000 --> 00:04:56.000]  都很願意很主動回應他的建議
[00:04:56.000 --> 00:04:58.000]  也做好我們的份
[00:04:58.000 --> 00:05:00.000]  安事做好我們的份
[00:05:00.000 --> 00:05:02.000]  跟一班有承擔感
[00:05:02.000 --> 00:05:04.000]  願意去負責任
[00:05:04.000 --> 00:05:06.000]  有負責任的人一起去做Project
[00:05:06.000 --> 00:05:08.000]  令我很安心,也很舒暢
[00:05:08.000 --> 00:05:10.000]  今晚我們就要開會了
[00:05:10.000 --> 00:05:12.000]  我相信,不要說整個組
[00:05:12.000 --> 00:05:14.000]  就算組裡有一個人
[00:05:14.000 --> 00:05:16.000]  是Free Ride的,是卸膊的
[00:05:16.000 --> 00:05:18.000]  是不負責任的
[00:05:18.000 --> 00:05:20.000]  我相信這個Good Project都會變得
[00:05:20.000 --> 00:05:22.000]  很痛苦的
[00:05:22.000 --> 00:05:24.000]  大英姊妹
[00:05:24.000 --> 00:05:26.000]  你喜不喜歡跟有承擔的人
[00:05:26.000 --> 00:05:28.000]  共處,和共事的呢?
[00:05:28.000 --> 00:05:32.000]  會不會你很討厭
[00:05:32.000 --> 00:05:34.000]  一些很有承擔的人呢?
[00:05:36.000 --> 00:05:38.000]  你自己又是不是一個
[00:05:38.000 --> 00:05:40.000]  有承擔和有責任感的人呢?
[00:05:40.000 --> 00:05:44.000]  你願不願意承擔
[00:05:44.000 --> 00:05:46.000]  你又覺得你有沒有能力去承擔呢?
[00:05:46.000 --> 00:05:50.000]  今年的青少報
[00:05:50.000 --> 00:05:52.000]  今年的青少報的年度主題
[00:05:52.000 --> 00:05:54.000]  就是展現上帝的國度
[00:05:54.000 --> 00:05:56.000]  為要贏得同代人
[00:05:56.000 --> 00:05:58.000]  今年我們主要就是看
[00:05:58.000 --> 00:06:00.000]  為要贏得同代人的上面
[00:06:00.000 --> 00:06:02.000]  而今個月的月提
[00:06:02.000 --> 00:06:04.000]  就是擁抱別人的生命的能力
[00:06:04.000 --> 00:06:06.000]  因為我們相信
[00:06:06.000 --> 00:06:08.000]  其實為上帝去贏取
[00:06:08.000 --> 00:06:10.000]  人的心
[00:06:10.000 --> 00:06:12.000]  首先我們需要
[00:06:12.000 --> 00:06:14.000]  讓對方去體會到
[00:06:14.000 --> 00:06:16.000]  感受到我們是擁抱他的生命
[00:06:16.000 --> 00:06:18.000]  正如上星期的講道
[00:06:18.000 --> 00:06:20.000]  講關於原諒
[00:06:20.000 --> 00:06:22.000]  其實就是擁抱生命的其中一方面
[00:06:22.000 --> 00:06:24.000]  而今天我們就想藉著
[00:06:24.000 --> 00:06:26.000]  承擔生命這個角度
[00:06:26.000 --> 00:06:28.000]  去看下究竟
[00:06:28.000 --> 00:06:30.000]  擁抱生命是甚麼回事
[00:06:30.000 --> 00:06:32.000]  因為擁抱生命的
[00:06:32.000 --> 00:06:34.000]  不是單單一次性的
[00:06:34.000 --> 00:06:36.000]  自由擁抱
[00:06:36.000 --> 00:06:38.000]  這樣就足夠了
[00:06:38.000 --> 00:06:40.000]  我們是要持續去承擔生命
[00:06:40.000 --> 00:06:42.000]  對方才會感受到
[00:06:42.000 --> 00:06:44.000]  我們真的在擁抱他的生命
[00:06:44.000 --> 00:06:46.000]  到底甚麼是承擔生命呢?
[00:06:46.000 --> 00:06:48.000]  他人的生命又有甚麼
[00:06:48.000 --> 00:06:50.000]  要我們承擔?我們又應該怎樣去承擔呢?
[00:06:50.000 --> 00:06:52.000]  今天就想藉著
[00:06:52.000 --> 00:06:54.000]  藉著
[00:06:54.000 --> 00:06:56.000]  迦拉泰書
[00:06:56.000 --> 00:06:58.000]  我們來看下
[00:06:58.000 --> 00:07:00.000]  究竟我們是可以怎樣成為一個有肩膀的
[00:07:00.000 --> 00:07:02.000]  一個有承擔的
[00:07:02.000 --> 00:07:04.000]  屬靈人呢?
[00:07:04.000 --> 00:07:06.000]  進入經文之前我們就想來看下
[00:07:06.000 --> 00:07:08.000]  經文的前文後理
[00:07:08.000 --> 00:07:10.000]  迦拉泰書就是
[00:07:10.000 --> 00:07:12.000]  保羅寫給迦拉泰人的
[00:07:12.000 --> 00:07:14.000]  一封信
[00:07:14.000 --> 00:07:16.000]  當時迦拉泰教會他們面對著一個問題
[00:07:16.000 --> 00:07:18.000]  就是舊約時代所頒布的
[00:07:18.000 --> 00:07:20.000]  律法,舊約的律法
[00:07:20.000 --> 00:07:22.000]  和新約時代在耶穌裏得的
[00:07:22.000 --> 00:07:24.000]  自由,究竟之間
[00:07:24.000 --> 00:07:26.000]  有甚麼關係呢?
[00:07:26.000 --> 00:07:28.000]  到底信耶穌的人,需要不需要
[00:07:28.000 --> 00:07:30.000]  遵守舊約的律法
[00:07:30.000 --> 00:07:32.000]  而這個討論
[00:07:32.000 --> 00:07:34.000]  是關乎恩信清義
[00:07:34.000 --> 00:07:36.000]  關乎我們因為信而得救的討論
[00:07:36.000 --> 00:07:38.000]  保羅在書中
[00:07:38.000 --> 00:07:40.000]  說信了耶穌的人
[00:07:40.000 --> 00:07:42.000]  是已經
[00:07:42.000 --> 00:07:44.000]  像師哥一樣
[00:07:44.000 --> 00:07:46.000]  釋放了,我們是得自由的
[00:07:46.000 --> 00:07:48.000]  不再會在舊約的律法下
[00:07:48.000 --> 00:07:50.000]  不再受律法的禁止
[00:07:50.000 --> 00:07:52.000]  我們是
[00:07:52.000 --> 00:07:54.000]  不會再像律法
[00:07:54.000 --> 00:07:56.000]  奴役般箍住我們
[00:07:56.000 --> 00:07:58.000]  去控制我們
[00:07:58.000 --> 00:08:00.000]  雖然我們自由,不過保羅提醒
[00:08:00.000 --> 00:08:02.000]  我們就不可以
[00:08:02.000 --> 00:08:04.000]  用我們有的自由,任意做我們想做的事
[00:08:04.000 --> 00:08:06.000]  相反
[00:08:06.000 --> 00:08:08.000]  我們是要用愛心
[00:08:08.000 --> 00:08:10.000]  互相去服侍,即是
[00:08:10.000 --> 00:08:12.000]  在自由同於自限
[00:08:12.000 --> 00:08:14.000]  自律的教導
[00:08:14.000 --> 00:08:16.000]  能夠做到
[00:08:16.000 --> 00:08:18.000]  一邊享受基督裏面的自由
[00:08:18.000 --> 00:08:20.000]  另一邊又做到不濫用自由
[00:08:20.000 --> 00:08:22.000]  我相信唯有
[00:08:22.000 --> 00:08:24.000]  是依靠聖靈
[00:08:24.000 --> 00:08:26.000]  同在聖靈的幫助
[00:08:26.000 --> 00:08:28.000]  我們才能做到
[00:08:28.000 --> 00:08:30.000]  而依靠著聖靈行事
[00:08:30.000 --> 00:08:32.000]  就是屬靈的人
[00:08:32.000 --> 00:08:34.000]  今天的經文
[00:08:34.000 --> 00:08:36.000]  其實保羅就是向屬靈的人
[00:08:36.000 --> 00:08:38.000]  說的一番說話
[00:08:38.000 --> 00:08:40.000]  六章一節,保羅就說
[00:08:40.000 --> 00:08:42.000]  弟兄們,如果這樣這樣,你們屬靈的人
[00:08:42.000 --> 00:08:44.000]  就要這樣這樣
[00:08:44.000 --> 00:08:46.000]  保羅是向著
[00:08:46.000 --> 00:08:48.000]  屬靈的人說話
[00:08:48.000 --> 00:08:50.000]  屬靈的人是誰呢?
[00:08:50.000 --> 00:08:52.000]  哪些人
[00:08:52.000 --> 00:08:54.000]  是屬靈的呢?
[00:08:54.000 --> 00:08:56.000]  聽說屬靈的人
[00:08:56.000 --> 00:08:58.000]  就是那些超級神聖的人
[00:08:58.000 --> 00:09:00.000]  那些是超屬靈
[00:09:00.000 --> 00:09:02.000]  超敬賢
[00:09:02.000 --> 00:09:04.000]  返教會,那些不做都繼續回來
[00:09:04.000 --> 00:09:06.000]  去大敬拜的人
[00:09:06.000 --> 00:09:08.000]  每天都有靈修
[00:09:08.000 --> 00:09:10.000]  很有信心
[00:09:10.000 --> 00:09:12.000]  又有信心又大又穩
[00:09:12.000 --> 00:09:14.000]  那些頭上戴光環的那些
[00:09:14.000 --> 00:09:16.000]  又不說粗話
[00:09:16.000 --> 00:09:18.000]  讀書又好,又做運動的那些
[00:09:20.000 --> 00:09:22.000]  如果屬靈的人是這樣的話
[00:09:22.000 --> 00:09:26.000]  我猜想沒有什麼人想做屬靈的人
[00:09:26.000 --> 00:09:28.000]  責任這麼大
[00:09:28.000 --> 00:09:30.000]  這麼多,這麼重
[00:09:30.000 --> 00:09:32.000]  不如做個平信徒算了
[00:09:32.000 --> 00:09:38.000]  不過對於保羅來說
[00:09:38.000 --> 00:09:40.000]  我不知道是好消息還是壞消息
[00:09:40.000 --> 00:09:42.000]  對於保羅來說
[00:09:42.000 --> 00:09:44.000]  每一個信耶穌的人
[00:09:44.000 --> 00:09:46.000]  每一個基督徒
[00:09:46.000 --> 00:09:48.000]  都是屬靈的人
[00:09:48.000 --> 00:09:50.000]  教理太書多處
[00:09:50.000 --> 00:09:52.000]  很多地方都會說
[00:09:52.000 --> 00:09:54.000]  其實基督徒是憑著信
[00:09:54.000 --> 00:09:56.000]  而不是憑著行為
[00:09:56.000 --> 00:09:58.000]  去成為屬靈的人
[00:09:58.000 --> 00:10:00.000]  保羅說信耶穌的人
[00:10:00.000 --> 00:10:02.000]  就是有聖靈內在心裡
[00:10:02.000 --> 00:10:04.000]  就是屬於聖靈的人
[00:10:04.000 --> 00:10:06.000]  就是屬靈人
[00:10:06.000 --> 00:10:08.000]  例如在三章五節
[00:10:08.000 --> 00:10:10.000]  他就說
[00:10:10.000 --> 00:10:12.000]  那麼神賜聖靈給你們
[00:10:12.000 --> 00:10:14.000]  是因為你們行律法
[00:10:14.000 --> 00:10:16.000]  還是因為你們因信
[00:10:16.000 --> 00:10:18.000]  而不見福音
[00:10:18.000 --> 00:10:20.000]  即是聽見福音信
[00:10:20.000 --> 00:10:22.000]  就是有聖靈給你們
[00:10:22.000 --> 00:10:24.000]  三章十五節就是使我們因著信
[00:10:24.000 --> 00:10:26.000]  可以領受所應許的聖靈
[00:10:26.000 --> 00:10:28.000]  四章六節保羅去形容
[00:10:28.000 --> 00:10:30.000]  其實是有聖靈進入到我們心裡
[00:10:30.000 --> 00:10:32.000]  所以信耶穌的人
[00:10:32.000 --> 00:10:34.000]  就是屬靈的人
[00:10:34.000 --> 00:10:36.000]  不管你覺得自己信得有多好
[00:10:36.000 --> 00:10:38.000]  還是有多差
[00:10:38.000 --> 00:10:40.000]  是不關事的
[00:10:40.000 --> 00:10:42.000]  只要我們信耶穌
[00:10:42.000 --> 00:10:44.000]  我們就是屬靈的人
[00:10:44.000 --> 00:10:46.000]  保羅肯定
[00:10:46.000 --> 00:10:48.000]  我們相信耶穌是屬靈的人
[00:10:48.000 --> 00:10:50.000]  接著他就說
[00:10:50.000 --> 00:10:52.000]  屬於聖靈的人就要怎樣
[00:10:52.000 --> 00:10:54.000]  就應當信著聖靈行善
[00:10:54.000 --> 00:10:56.000]  被聖靈引導
[00:10:56.000 --> 00:10:58.000]  結屬靈的果子靠聖靈活著
[00:10:58.000 --> 00:11:00.000]  然後在第六節
[00:11:00.000 --> 00:11:02.000]  他就很實質很具體
[00:11:02.000 --> 00:11:04.000]  去說一群屬靈的人走在一起
[00:11:04.000 --> 00:11:06.000]  其實相處之道應該是怎樣的呢
[00:11:06.000 --> 00:11:08.000]  屬靈的人
[00:11:08.000 --> 00:11:10.000]  走在一起
[00:11:10.000 --> 00:11:12.000]  相處之道應該是怎樣
[00:11:12.000 --> 00:11:14.000]  今天的經文
[00:11:14.000 --> 00:11:16.000]  就是講到說
[00:11:16.000 --> 00:11:18.000]  信仰群體走在一起
[00:11:18.000 --> 00:11:20.000]  互相承擔的生命之道
[00:11:20.000 --> 00:11:22.000]  是應該怎樣的
[00:11:22.000 --> 00:11:24.000]  我們一起讀經文
[00:11:24.000 --> 00:11:26.000]  一起看看屬靈的人走在一起
[00:11:26.000 --> 00:11:28.000]  怎樣去承擔生命
[00:11:28.000 --> 00:11:30.000]  有什麼要承擔
[00:11:30.000 --> 00:11:32.000]  又應該怎樣去承擔
[00:11:32.000 --> 00:11:34.000]  《加拉太書》五章二十六節
[00:11:34.000 --> 00:11:36.000]  我們一起讀
[00:11:36.000 --> 00:11:38.000]  如果我們靠聖靈活著
[00:11:38.000 --> 00:11:40.000]  就應當信著聖靈行善
[00:11:40.000 --> 00:11:42.000]  我們不可貪圖虛榮
[00:11:42.000 --> 00:11:44.000]  彼此觸怒
[00:11:44.000 --> 00:11:46.000]  互相質道
[00:11:46.000 --> 00:11:48.000]  弟兄們
[00:11:48.000 --> 00:11:50.000]  如果有人陷在一些過犯裡
[00:11:50.000 --> 00:11:52.000]  你們屬靈的人
[00:11:52.000 --> 00:11:54.000]  要用溫柔的心使他回轉過來
[00:11:54.000 --> 00:11:56.000]  自己卻要小心
[00:11:56.000 --> 00:11:58.000]  免得也被孕育
[00:11:58.000 --> 00:12:00.000]  你們各人的重擔
[00:12:00.000 --> 00:12:02.000]  要互相擔當
[00:12:02.000 --> 00:12:04.000]  這樣就成全基督的律法
[00:12:04.000 --> 00:12:06.000]  如果有人本來
[00:12:06.000 --> 00:12:08.000]  沒有什麼了不起
[00:12:08.000 --> 00:12:10.000]  卻自以為是了不起的
[00:12:10.000 --> 00:12:12.000]  就是欺騙自己
[00:12:12.000 --> 00:12:14.000]  各人應當省察自己所做的
[00:12:14.000 --> 00:12:16.000]  這樣他
[00:12:16.000 --> 00:12:18.000]  引以為榮的就只在自己
[00:12:18.000 --> 00:12:20.000]  而不在別人了
[00:12:20.000 --> 00:12:22.000]  因為各人的擔子
[00:12:22.000 --> 00:12:24.000]  是要自己擔當的
[00:12:24.000 --> 00:12:26.000]  六章一節
[00:12:26.000 --> 00:12:28.000]  保羅說
[00:12:28.000 --> 00:12:30.000]  在加拉太人裡面
[00:12:30.000 --> 00:12:32.000]  其中一個他們要面對的處境
[00:12:32.000 --> 00:12:34.000]  在群體當中他們是怎樣
[00:12:34.000 --> 00:12:36.000]  去面對當日弟兄姊妹
[00:12:36.000 --> 00:12:38.000]  是陷入了一些過犯
[00:12:38.000 --> 00:12:40.000]  當我們見到
[00:12:40.000 --> 00:12:42.000]  弟兄姊妹陷入了過犯
[00:12:42.000 --> 00:12:44.000]  屬靈的人
[00:12:44.000 --> 00:12:46.000]  即是信耶穌的人
[00:12:46.000 --> 00:12:48.000]  即是你們,即是我
[00:12:48.000 --> 00:12:50.000]  是要使他回轉過來
[00:12:50.000 --> 00:12:52.000]  也就是第二節所說的
[00:12:52.000 --> 00:12:54.000]  你們各人的重擔
[00:12:54.000 --> 00:12:56.000]  要互相擔當
[00:12:56.000 --> 00:12:58.000]  保羅他形容
[00:12:58.000 --> 00:13:00.000]  基督徒陷入了罪的
[00:13:00.000 --> 00:13:02.000]  是一個重擔
[00:13:02.000 --> 00:13:04.000]  他這樣說是因為
[00:13:04.000 --> 00:13:06.000]  結果是不容易承受的
[00:13:06.000 --> 00:13:08.000]  罪會令我們傷害別人
[00:13:08.000 --> 00:13:10.000]  傷害自己
[00:13:10.000 --> 00:13:12.000]  會令到關係破裂
[00:13:12.000 --> 00:13:14.000]  罪會帶來內疚感
[00:13:14.000 --> 00:13:16.000]  會帶來不滅
[00:13:16.000 --> 00:13:18.000]  很難幻滅的
[00:13:18.000 --> 00:13:20.000]  樂人
[00:13:20.000 --> 00:13:22.000]  罪會令到我們要承擔
[00:13:22.000 --> 00:13:24.000]  一些我們應該要承擔的
[00:13:24.000 --> 00:13:26.000]  懲罰
[00:13:26.000 --> 00:13:28.000]  犯罪過錯
[00:13:28.000 --> 00:13:30.000]  是會帶來很沉重的
[00:13:30.000 --> 00:13:32.000]  結果,所以
[00:13:32.000 --> 00:13:34.000]  他是一個重擔
[00:13:34.000 --> 00:13:36.000]  不過我們身為屬靈的人
[00:13:36.000 --> 00:13:38.000]  就要互相擔當各人的重擔
[00:13:38.000 --> 00:13:40.000]  當弟兄姊妹
[00:13:40.000 --> 00:13:42.000]  陷入了罪的內疚
[00:13:42.000 --> 00:13:44.000]  錯了,走歪了
[00:13:44.000 --> 00:13:46.000]  我們屬靈的人就有責任
[00:13:46.000 --> 00:13:48.000]  帶他回去
[00:13:48.000 --> 00:13:50.000]  令他回轉
[00:13:50.000 --> 00:13:52.000]  回轉這個字
[00:13:52.000 --> 00:13:54.000]  是有修補的意思
[00:13:54.000 --> 00:13:56.000]  福音書記載
[00:13:56.000 --> 00:13:58.000]  當耶穌呼召一班
[00:13:58.000 --> 00:14:00.000]  漫徒,漫徒去做漫徒的時候
[00:14:00.000 --> 00:14:02.000]  回轉這個字
[00:14:02.000 --> 00:14:04.000]  記錄了他們
[00:14:04.000 --> 00:14:06.000]  在修網
[00:14:06.000 --> 00:14:08.000]  在整理,在補網
[00:14:08.000 --> 00:14:10.000]  就是說,回轉這個字
[00:14:10.000 --> 00:14:12.000]  就是整理
[00:14:12.000 --> 00:14:14.000]  補網的那個字
[00:14:14.000 --> 00:14:16.000]  所以整理
[00:14:16.000 --> 00:14:18.000]  修補漁網,又可以說成
[00:14:18.000 --> 00:14:20.000]  令到漁網去回轉
[00:14:20.000 --> 00:14:22.000]  或者是挽回漁網
[00:14:22.000 --> 00:14:24.000]  信耶穌的人
[00:14:24.000 --> 00:14:26.000]  是有責任
[00:14:26.000 --> 00:14:28.000]  去帶領弟兄姊妹,由過犯中
[00:14:28.000 --> 00:14:30.000]  回轉過來
[00:14:30.000 --> 00:14:32.000]  帶走錯路的人走正路
[00:14:32.000 --> 00:14:34.000]  壞了的人,修補好
[00:14:34.000 --> 00:14:36.000]  或者混亂了的人
[00:14:36.000 --> 00:14:38.000]  去整理好
[00:14:38.000 --> 00:14:40.000]  整齊
[00:14:40.000 --> 00:14:42.000]  而互相承擔
[00:14:42.000 --> 00:14:44.000]  是一個愛的表現
[00:14:44.000 --> 00:14:46.000]  因為經文繼續說
[00:14:46.000 --> 00:14:48.000]  這樣就成全了基督的律法
[00:14:48.000 --> 00:14:50.000]  成全了耶穌吩咐
[00:14:50.000 --> 00:14:52.000]  大戒命愛的律法
[00:14:52.000 --> 00:14:54.000]  正如保羅在五章十五節說
[00:14:54.000 --> 00:14:56.000]  因為全部的律法
[00:14:56.000 --> 00:14:58.000]  都在愛人如己
[00:14:58.000 --> 00:15:00.000]  這一句話裏面成全了
[00:15:00.000 --> 00:15:04.000]  所以我們要有責任的
[00:15:04.000 --> 00:15:06.000]  去互相擔當重擔
[00:15:06.000 --> 00:15:08.000]  不能夠見死不救
[00:15:08.000 --> 00:15:10.000]  不能夠袖手旁觀
[00:15:10.000 --> 00:15:12.000]  更加不應該是幸災樂禍
[00:15:12.000 --> 00:15:14.000]  我們作挽回工作
[00:15:14.000 --> 00:15:16.000]  是責任
[00:15:16.000 --> 00:15:18.000]  也是愛
[00:15:18.000 --> 00:15:20.000]  我讀神學的時候
[00:15:20.000 --> 00:15:22.000]  第一年,幾個禮拜之後
[00:15:22.000 --> 00:15:24.000]  校長來教堂
[00:15:24.000 --> 00:15:26.000]  來教課
[00:15:26.000 --> 00:15:28.000]  他跟我們說
