
[00:00:00.000 --> 00:00:04.000]  在西班牙有個球會
[00:03:32.000 --> 00:03:33.000]  為什麼不配合賽果
[00:03:33.000 --> 00:03:35.000]  會變成迫害
[00:03:35.000 --> 00:03:38.000]  面對針對誤解
[00:03:38.000 --> 00:03:40.000]  甚至篤百的時候
[00:03:40.000 --> 00:03:42.000]  教徒如何自處呢
[00:03:42.000 --> 00:03:45.000]  甚至環境對我們這麼差的時候
[00:03:45.000 --> 00:03:47.000]  我們如何吟氣裡呢
[00:03:47.000 --> 00:03:51.000]  於是保羅就提出一個很重要的要求
[00:03:51.000 --> 00:03:53.000]  你面對一個環境不知如期
[00:03:53.000 --> 00:03:57.000]  面對一個不合理的情況
[00:03:57.000 --> 00:04:00.000]  你第一件事做什麼
[00:04:00.000 --> 00:04:02.000]  我勸你第一
[00:04:02.000 --> 00:04:04.000]  為萬人禱告
[00:04:04.000 --> 00:04:08.000]  懇求禱告代求祝謝
[00:04:08.000 --> 00:04:10.000]  面對一個不合理的環境
[00:04:10.000 --> 00:04:13.000]  你第一件事走到神面前
[00:04:13.000 --> 00:04:14.000]  但很有趣
[00:04:14.000 --> 00:04:15.000]  保羅是否太沉氣呢
[00:04:15.000 --> 00:04:20.000]  他就說要懇求禱告代求祝謝
[00:04:20.000 --> 00:04:22.000]  我想問在座的弟兄姊妹
[00:04:22.000 --> 00:04:24.000]  這四件事有沒有分別
[00:04:24.000 --> 00:04:25.000]  看清楚
[00:04:25.000 --> 00:04:29.000]  懇求禱告代求祝謝四件事
[00:04:29.000 --> 00:04:31.000]  保羅不是像我們作文
[00:04:31.000 --> 00:04:32.000]  要作五百個字
[00:04:32.000 --> 00:04:36.000]  要多寫幾個字的原因
[00:04:36.000 --> 00:04:38.000]  這四件事有沒有分別
[00:04:38.000 --> 00:04:41.000]  有分別的舉手好不好
[00:04:41.000 --> 00:04:42.000]  很多
[00:04:42.000 --> 00:04:45.000]  甚至有些人不知道
[00:04:45.000 --> 00:04:47.000]  我們有分別
[00:04:47.000 --> 00:04:50.000]  根據色經學家認為
[00:04:50.000 --> 00:04:52.000]  這四件事是說這四個光景
[00:04:52.000 --> 00:04:56.000]  和今天保羅面對不合理的環境
[00:04:56.000 --> 00:04:58.000]  的回應是有關係的
[00:04:58.000 --> 00:05:01.000]  第一件事懇求的意思是什麼呢
[00:05:01.000 --> 00:05:03.000]  懇求的意思原文
[00:05:03.000 --> 00:05:04.000]  Decis
[00:05:04.000 --> 00:05:07.000]  我希臘文只有英文拼音
[00:05:07.000 --> 00:05:10.000]  是自覺需要的意思
[00:05:10.000 --> 00:05:13.000]  心想你什麼情況會懇求呢
[00:05:13.000 --> 00:05:14.000]  你老婆生氣了
[00:05:14.000 --> 00:05:15.000]  我懇求你原諒
[00:05:15.000 --> 00:05:19.000]  你老闆覺得你做事不好
[00:05:19.000 --> 00:05:20.000]  懇求你原諒
[00:05:20.000 --> 00:05:24.000]  懇求是覺得需要的光景
[00:05:24.000 --> 00:05:25.000]  真是的
[00:05:25.000 --> 00:05:28.000]  今天我們面對一個不合理的世界
[00:05:28.000 --> 00:05:30.000]  不合賽果的世界
[00:05:30.000 --> 00:05:33.000]  我們最慘的事
[00:05:33.000 --> 00:05:35.000]  我們不覺得需要
[00:05:35.000 --> 00:05:36.000]  我們要殺掉它
[00:05:36.000 --> 00:05:37.000]  我才能搞定它
[00:05:37.000 --> 00:05:39.000]  人類最大的問題
[00:05:39.000 --> 00:05:41.000]  就是覺得自己很行
[00:05:41.000 --> 00:05:43.000]  我們不需要上帝
[00:05:43.000 --> 00:05:46.000]  這不單只是理性主義的世界
[00:05:46.000 --> 00:05:48.000]  基督徒也很多時候是這樣
[00:05:48.000 --> 00:05:50.000]  你看今天的祈禱會這麼冷清
[00:05:50.000 --> 00:05:52.000]  你看到什麼原因
[00:05:52.000 --> 00:05:55.000]  原來我們好像有事我們搞定
[00:05:55.000 --> 00:05:57.000]  我寫了一個計劃方案
[00:05:57.000 --> 00:05:58.000]  我寫了一個計劃書
[00:05:58.000 --> 00:05:59.000]  就搞定了
[00:05:59.000 --> 00:06:02.000]  我們不能去懇求
[00:06:02.000 --> 00:06:05.000]  事實上這幾十年
[00:06:05.000 --> 00:06:09.000]  是人類文明最發展最快的幾十年
[00:06:09.000 --> 00:06:13.000]  這幾十年是人類很多科技物質生活
[00:06:13.000 --> 00:06:16.000]  是最進步的幾十年
[00:06:16.000 --> 00:06:20.000]  你想想你小時候有的東西
[00:06:20.000 --> 00:06:24.000]  和現在有的東西有多少分別
[00:06:24.000 --> 00:06:25.000]  有什麼有的東西
[00:06:25.000 --> 00:06:28.000]  現在有的東西以前沒有的
[00:06:28.000 --> 00:06:29.000]  有什麼
[00:06:29.000 --> 00:06:30.000]  手機
[00:06:30.000 --> 00:06:34.000]  我以前小時候最渴望有冷氣機
[00:06:34.000 --> 00:06:35.000]  夏天睡得著
[00:06:35.000 --> 00:06:38.000]  人生目標我一個冷氣機就可以了
[00:06:38.000 --> 00:06:43.000]  後來我們希望有些好一點的環境
[00:06:43.000 --> 00:06:45.000]  我們有很多的東西
[00:06:45.000 --> 00:06:47.000]  有到這個地步
[00:06:47.000 --> 00:06:51.000]  我們好像覺得人類很行
[00:06:51.000 --> 00:06:56.000]  但是新冠病毒出現的時候
[00:06:56.000 --> 00:07:02.000]  好像是對我們人類一個衝擊或者一個諷刺
[00:07:02.000 --> 00:07:04.000]  你很行啊
[00:07:04.000 --> 00:07:05.000]  變種再變種
[00:07:05.000 --> 00:07:06.000]  你很行啊
[00:07:06.000 --> 00:07:10.000]  有疫苗出來都解決不了
[00:07:10.000 --> 00:07:14.000]  我記得上年有位祖宅在台上說
[00:07:14.000 --> 00:07:18.000]  哎呀這樣好像有疫苗出現了
[00:07:18.000 --> 00:07:21.000]  我們過多一年就可以去日本了
[00:07:21.000 --> 00:07:22.000]  我說傻了
[00:07:22.000 --> 00:07:24.000]  這個世界會變種嗎
[00:07:24.000 --> 00:07:27.000]  誰知道這件事被我說中了
[00:07:27.000 --> 00:07:29.000]  原來第一件事
[00:07:29.000 --> 00:07:35.000]  我提出的你們不要靠自己去懇求
[00:07:35.000 --> 00:07:37.000]  好了我再問多一樣東西
[00:07:37.000 --> 00:07:41.000]  懇求和禱告有沒有分別
[00:07:41.000 --> 00:07:44.000]  聽清楚懇求和禱告有沒有分別
[00:07:44.000 --> 00:07:48.000]  有什麼分別
[00:07:48.000 --> 00:07:49.000]  寫了出來是
[00:07:49.000 --> 00:07:51.000]  懇求我求人
[00:07:51.000 --> 00:07:54.000]  禱告只可以求神
[00:07:54.000 --> 00:07:55.000]  原來是的
[00:07:55.000 --> 00:07:58.000]  今天我們有自覺需要的同時
[00:07:58.000 --> 00:08:00.000]  我們去到神面前的禱告
[00:08:00.000 --> 00:08:03.000]  當然第三個字是很特別的
[00:08:03.000 --> 00:08:04.000]  這個代求
[00:08:04.000 --> 00:08:08.000]  這個字是指終極情想
[00:08:08.000 --> 00:08:11.000]  古代這個字可能不是原文的意思
[00:08:11.000 --> 00:08:13.000]  可能是去到皇帝面前
[00:08:13.000 --> 00:08:16.000]  擺上你的求情信
[00:08:16.000 --> 00:08:17.000]  你的請願
[00:08:17.000 --> 00:08:19.000]  原來去到皇帝
[00:08:19.000 --> 00:08:21.000]  就是最華德士的面前
[00:08:21.000 --> 00:08:24.000]  擺下教堂
[00:08:24.000 --> 00:08:25.000]  真的
[00:08:25.000 --> 00:08:28.000]  原來很多時候我們
[00:08:28.000 --> 00:08:31.000]  這個宇宙這個世界最華德士是誰
[00:08:31.000 --> 00:08:32.000]  是這位上帝
[00:08:32.000 --> 00:08:34.000]  不是某位領袖
[00:08:34.000 --> 00:08:36.000]  不是某位老闆
[00:08:36.000 --> 00:08:38.000]  不是某位有錢人
[00:08:38.000 --> 00:08:40.000]  不是某位領導人
[00:08:40.000 --> 00:08:42.000]  最華德士的是這位上帝
[00:08:42.000 --> 00:08:44.000]  就是說我們的東西
[00:08:44.000 --> 00:08:46.000]  去到上帝面前親命
[00:08:46.000 --> 00:08:49.000]  因為要是最終極的教徒的緣故
[00:08:49.000 --> 00:08:51.000]  我們就能夠怎樣
[00:08:51.000 --> 00:08:52.000]  最後祝謝
[00:08:52.000 --> 00:08:54.000]  祝謝的意思是指我們滿意
[00:08:54.000 --> 00:08:57.000]  相信我們的東西是德蒙垂聽
[00:08:57.000 --> 00:08:59.000]  德蒙悅聽
[00:08:59.000 --> 00:09:01.000]  這個是很重要的心態
[00:09:01.000 --> 00:09:03.000]  因為有時候這個世界上
[00:09:03.000 --> 00:09:04.000]  很多事情有理說不清
[00:09:04.000 --> 00:09:05.000]  百字莫辯
[00:09:05.000 --> 00:09:07.000]  甚至很多誤會
[00:09:07.000 --> 00:09:08.000]  甚至很多衝擊
[00:09:08.000 --> 00:09:10.000]  無端端用這些東西逼迫我們
[00:09:10.000 --> 00:09:12.000]  我們做好人
[00:09:12.000 --> 00:09:14.000]  我們講福音而已
[00:09:14.000 --> 00:09:19.000]  但是我們面對一個不自期的結果的時候
[00:09:19.000 --> 00:09:22.000]  我們相不相信上帝知道呢
[00:09:22.000 --> 00:09:25.000]  我們相不相信上帝會明白呢
[00:09:25.000 --> 00:09:27.000]  我們相不相信我們情上的上帝
[00:09:27.000 --> 00:09:29.000]  會為我們開出路呢
[00:09:29.000 --> 00:09:31.000]  如果是這樣的時候
[00:09:31.000 --> 00:09:34.000]  我叫我們不要放棄我們的信仰
[00:09:34.000 --> 00:09:36.000]  我們的信念
[00:09:36.000 --> 00:09:39.000]  這個本來是一個很重要的提醒
[00:09:39.000 --> 00:09:40.000]  第一
[00:09:40.000 --> 00:09:42.000]  你要為萬人的懇求
[00:09:42.000 --> 00:09:43.000]  禱告
[00:09:43.000 --> 00:09:44.000]  代求
[00:09:44.000 --> 00:09:45.000]  祝謝
[00:09:45.000 --> 00:09:48.000]  這個就是我們不要輸了我們的信念
[00:09:48.000 --> 00:09:50.000]  今天坦白的說
[00:09:50.000 --> 00:09:53.000]  這幾年世界的轉變
[00:09:53.000 --> 00:09:54.000]  香港的轉變
[00:09:54.000 --> 00:09:56.000]  很多人的信念放低了
[00:09:56.000 --> 00:09:59.000]  好像上帝於這個世界無能為力
[00:09:59.000 --> 00:10:02.000]  好像上帝改變不了什麼
[00:10:02.000 --> 00:10:04.000]  保羅說我們不要放棄
[00:10:04.000 --> 00:10:05.000]  我們第一
[00:10:05.000 --> 00:10:08.000]  為萬人禱告
[00:10:08.000 --> 00:10:09.000]  當然了
[00:10:09.000 --> 00:10:11.000]  第二件事保羅就叫我們
[00:10:11.000 --> 00:10:14.000]  你們除了為萬人禱告之外
[00:10:14.000 --> 00:10:15.000]  還要為什麼
[00:10:15.000 --> 00:10:19.000]  君王和在位的也該如此
[00:10:19.000 --> 00:10:22.000]  使我們可以敬虔端正
[00:10:22.000 --> 00:10:25.000]  平安無事地度日
[00:10:25.000 --> 00:10:28.000]  我們很多時候就會有問題出現
[00:10:28.000 --> 00:10:32.000]  為什麼要為君王在位的禱告呢
[00:10:32.000 --> 00:10:33.000]  有些人這樣說
[00:10:33.000 --> 00:10:35.000]  為君王在位的禱告
[00:10:35.000 --> 00:10:39.000]  使我們平安無事度日
[00:10:39.000 --> 00:10:40.000]  有些人就說
[00:10:40.000 --> 00:10:43.000]  因為君王在位有影響力
[00:10:43.000 --> 00:10:46.000]  他們願意的話
[00:10:46.000 --> 00:10:48.000]  我們的問題都解決了
[00:10:48.000 --> 00:10:50.000]  所以求神改變君王三
[00:10:50.000 --> 00:10:53.000]  我們的問題就一掃而空了
[00:10:53.000 --> 00:10:55.000]  這樣說法
[00:10:55.000 --> 00:11:00.000]  會不會有些擦鞋的感覺呢
[00:11:00.000 --> 00:11:02.000]  不是,子妹說不是,很好
[00:11:02.000 --> 00:11:06.000]  不是,但事實上真的有時
[00:11:06.000 --> 00:11:09.000]  過去宮古世紀的宣教時
[00:11:09.000 --> 00:11:12.000]  他們先和誰傳福音
[00:11:12.000 --> 00:11:14.000]  和皇帝傳福音
[00:11:14.000 --> 00:11:16.000]  早期日耳萬人
[00:11:16.000 --> 00:11:20.000]  即是蠻族人侵略羅馬帝國的時候
[00:11:20.000 --> 00:11:23.000]  宣教士立刻和日耳萬人的皇帝傳福音
[00:11:23.000 --> 00:11:25.000]  皇帝信主成為國家信主
[00:11:25.000 --> 00:11:27.000]  然後就一勞永逸
[00:11:27.000 --> 00:11:33.000]  後來明朝的天主教派宣教士利瑪逗來中國
[00:11:33.000 --> 00:11:35.000]  和明朝皇帝傳福音
[00:11:35.000 --> 00:11:37.000]  後來他不信
[00:11:37.000 --> 00:11:39.000]  但後來都和清朝皇帝傳福音
[00:11:39.000 --> 00:11:41.000]  據聞康熙都洗禮了
[00:11:41.000 --> 00:11:43.000]  所以有句話
[00:11:43.000 --> 00:11:48.000]  擒賊先擒王,祈禱為君王
[00:11:48.000 --> 00:11:53.000]  這樣想法是否令我們平安無事地度日呢
[00:11:53.000 --> 00:11:55.000]  果孝大些
[00:11:55.000 --> 00:11:59.000]  和李傳福音過去的果孝很不同
[00:11:59.000 --> 00:12:03.000]  這樣會不會我們的信仰有功利呢
[00:12:03.000 --> 00:12:06.000]  剛才子妹說不是的
[00:12:06.000 --> 00:12:09.000]  不是,但你了解當時的背景是很關鍵的
[00:12:09.000 --> 00:12:12.000]  影響我們的適應
[00:12:12.000 --> 00:12:16.000]  當時保羅面對的皇帝叫尼祿王
[00:12:16.000 --> 00:12:19.000]  尼祿王是主後58年到68年的皇帝
[00:12:19.000 --> 00:12:23.000]  保羅應該是主後63年死的
[00:12:23.000 --> 00:12:26.000]  應該是在尼祿王當政
[00:12:26.000 --> 00:12:28.000]  而且被尼祿王捉去坐牢
[00:12:28.000 --> 00:12:31.000]  所以那時尼祿王第一件事是怎樣呢
[00:12:31.000 --> 00:12:33.000]  捉朱鵰圖,捉去坐牢
[00:12:33.000 --> 00:12:35.000]  甚至處決保羅
[00:12:35.000 --> 00:12:37.000]  甚至在歷史記載
[00:12:37.000 --> 00:12:40.000]  尼祿王想羅馬城城址重建
[00:12:40.000 --> 00:12:43.000]  免得拆村奮戎,於是放火燒城
[00:12:43.000 --> 00:12:46.000]  燒了城之後重建羅馬之外
[00:12:46.000 --> 00:12:49.000]  他就毀國,是姣圖放火的
[00:12:49.000 --> 00:12:51.000]  毀人食城貓
[00:12:51.000 --> 00:12:54.000]  於是借就借到就殺姣圖
[00:12:54.000 --> 00:12:57.000]  於是就開始大擊害的出現
[00:12:57.000 --> 00:12:59.000]  一個這麼壞的皇帝
[00:12:59.000 --> 00:13:01.000]  是這麼屈你的皇帝
[00:13:01.000 --> 00:13:05.000]  保羅居然為他們禱告
[00:13:05.000 --> 00:13:07.000]  一個這麼敵意的環境
[00:13:07.000 --> 00:13:11.000]  保羅居然為他禱告
[00:13:11.000 --> 00:13:13.000]  這是講什麼圖畫
[00:13:13.000 --> 00:13:16.000]  就算這個世界多惡劣也好
[00:13:16.000 --> 00:13:19.000]  世界上這個世界多敵對也好
[00:13:19.000 --> 00:13:21.000]  我仍然活出美好
[00:13:21.000 --> 00:13:25.000]  我仍然保持平安良善
[00:13:25.000 --> 00:13:28.000]  我們叫什麼,輸人不要輸本
[00:13:28.000 --> 00:13:31.000]  保羅他沒有失去他信仰的根據
[00:13:31.000 --> 00:13:32.000]  當然了
[00:13:32.000 --> 00:13:36.000]  如果根據平安無事道也是原因之後
[00:13:36.000 --> 00:13:39.000]  你不時要經歷一個更加重要的訊息
[00:13:39.000 --> 00:13:41.000]  這個訊息就在第三節
[00:13:41.000 --> 00:13:44.000]  第三節大家一起讀好不好
[00:13:44.000 --> 00:13:45.000]  一二三
[00:13:45.000 --> 00:13:51.000]  「這事好的,在神我們救主面前可蒙月亮」
[00:13:51.000 --> 00:13:55.000]  這個「這事好的」這個字很特別
[00:13:55.000 --> 00:13:59.000]  因為好字在原文的意思是美麗
[00:13:59.000 --> 00:14:04.000]  我說在神眼中項為美麗
[00:14:04.000 --> 00:14:09.000]  我想問一間教會何謂美麗呢
[00:14:09.000 --> 00:14:11.000]  恩福堂你美麗嗎
[00:14:11.000 --> 00:14:12.000]  美麗
[00:14:12.000 --> 00:14:14.000]  我給四間教會的樣子大家看看
[00:14:14.000 --> 00:14:18.000]  大家競選哪一間教會你覺得美麗些好不好
[00:14:18.000 --> 00:14:21.000]  第一間教會
[00:14:21.000 --> 00:14:23.000]  這間教會美不美麗呢
[00:14:23.000 --> 00:14:26.000]  都挺新穎的時候古墓派
[00:14:26.000 --> 00:14:30.000]  你看完一二三四你舉手好不好
[00:14:30.000 --> 00:14:32.000]  第二間教會
[00:14:32.000 --> 00:14:34.000]  這間教會美不美麗呢
[00:14:34.000 --> 00:14:38.000]  正形剔透下彩江杜竹
[00:14:38.000 --> 00:14:40.000]  第三間教會
[00:14:40.000 --> 00:14:43.000]  是不是很危惡
[00:14:43.000 --> 00:14:46.000]  高聳入雲水牛射地
[00:14:46.000 --> 00:14:47.000]  很威風的這樣說
[00:14:47.000 --> 00:14:50.000]  第四間比較classic的
[00:14:50.000 --> 00:14:52.000]  有些傳統的教會feel
[00:14:52.000 --> 00:14:54.000]  大家舉手
[00:14:54.000 --> 00:15:01.000]  我覺得第一間教會美麗的舉手好不好
[00:15:01.000 --> 00:15:02.000]  一一感謝主
[00:15:02.000 --> 00:15:03.000]  一個
[00:15:03.000 --> 00:15:04.000]  兩個
[00:15:04.000 --> 00:15:06.000]  好像報道會貼折人數一樣
[00:15:06.000 --> 00:15:07.000]  三四個
[00:15:07.000 --> 00:15:09.000]  不拉住
[00:15:09.000 --> 00:15:12.000]  第二間教會美麗的舉手
[00:15:12.000 --> 00:15:15.000]  多少少
[00:15:15.000 --> 00:15:18.000]  第三間教會美麗的舉手
[00:15:18.000 --> 00:15:20.000]  好像多些目測
[00:15:20.000 --> 00:15:22.000]  第四間教會美麗的舉手
[00:15:22.000 --> 00:15:25.000]  最多人是這間
[00:15:25.000 --> 00:15:26.000]  我開估了
[00:15:26.000 --> 00:15:28.000]  第一第四間
[00:15:28.000 --> 00:15:30.000]  圖片我拍的
[00:15:30.000 --> 00:15:33.000]  第一間教會是在丁道的教會
[00:15:33.000 --> 00:15:35.000]  都挺特別的
[00:15:35.000 --> 00:15:38.000]  第二間是假教會
[00:15:38.000 --> 00:15:42.000]  是關島那些人主持婚禮的教堂
[00:15:42.000 --> 00:15:43.000]  沒有人除外的
[00:15:43.000 --> 00:15:45.000]  就是主持婚禮用的
[00:15:45.000 --> 00:15:47.000]  第三間很多人舉手
[00:15:47.000 --> 00:15:49.000]  其實是義端的教會
[00:15:49.000 --> 00:15:50.000]  沒有門教會的教堂
[00:15:50.000 --> 00:15:52.000]  在華盛頓的
[00:15:52.000 --> 00:15:55.000]  第四間是在芬蘭的教會
[00:15:55.000 --> 00:15:59.000]  在土庫的Microsoft
[00:15:59.000 --> 00:16:00.000]  不是Microsoft
[00:16:00.000 --> 00:16:02.000]  Microsoft這間教會
[00:16:02.000 --> 00:16:03.000]  如果讓我選
[00:16:03.000 --> 00:16:05.000]  我覺得是第四間最美麗
[00:16:05.000 --> 00:16:07.000]  美麗不是一間建築物
[00:16:07.000 --> 00:16:08.000]  為什麼呢
[00:16:08.000 --> 00:16:13.000]  因為那天是幾年前的復活節的前幾天
[00:16:13.000 --> 00:16:14.000]  我去到這間教會
[00:16:14.000 --> 00:16:16.000]  進去看的時候
[00:16:16.000 --> 00:16:19.000]  就見到這間教會有幾幾靚的圖畫
[00:16:19.000 --> 00:16:25.000]  這幅圖畫就是剛剛復活節之前的日光日
[00:16:25.000 --> 00:16:27.000]  你要記住
[00:16:27.000 --> 00:16:31.000]  芬蘭是全世界教育最好的國家
[00:16:31.000 --> 00:16:32.000]  全世界教育制度
[00:16:32.000 --> 00:16:35.000]  教育效果最好的國家是芬蘭
[00:16:35.000 --> 00:16:38.000]  當中我見到復活節前幾天
[00:16:38.000 --> 00:16:40.000]  有一班幼稚園學生
[00:16:40.000 --> 00:16:42.000]  進到這間教堂
[00:16:42.000 --> 00:16:45.000]  一班老師或者家長義工
[00:16:45.000 --> 00:16:49.000]  在那裏講耶穌復活節的故事
[00:16:49.000 --> 00:16:51.000]  有個老師也在場
[00:16:51.000 --> 00:16:53.000]  我錄了影片
[00:16:53.000 --> 00:16:55.000]  那時我見到這幅圖畫很美
[00:16:55.000 --> 00:17:00.000]  很美的就是一個很重視教育的國家
[00:17:00.000 --> 00:17:03.000]  帶著小朋友去到上帝面前
[00:17:03.000 --> 00:17:06.000]  而他們講耶穌復活節的故事
[00:17:06.000 --> 00:17:08.000]  家長又幫忙做義工
[00:17:08.000 --> 00:17:10.000]  這幅圖畫很美
[00:17:10.000 --> 00:17:13.000]  它流露了教會的美麗
[00:17:13.000 --> 00:17:15.000]  就是有一班人宣揚真理
[00:17:15.000 --> 00:17:17.000]  有一班人來到真理面前
[00:17:17.000 --> 00:17:21.000]  有一班人身為被點做的故事
[00:17:21.000 --> 00:17:24.000]  今日在神賀為美的
[00:17:24.000 --> 00:17:26.000]  不是你們的建築有多美
[00:17:26.000 --> 00:17:27.000]  有多少層
[00:17:27.000 --> 00:17:28.000]  有多少設備
[00:17:28.000 --> 00:17:30.000]  廁所乾不乾淨
[00:17:30.000 --> 00:17:31.000]  在神眼中
[00:17:31.000 --> 00:17:35.000]  這間教會是有沒有生命力
[00:17:35.000 --> 00:17:38.000]  有沒有生命力是我們的關鍵
[00:17:38.000 --> 00:17:40.000]  我們有沒有活出美好美善
[00:17:40.000 --> 00:17:42.000]  是我們的關鍵
[00:17:42.000 --> 00:17:44.000]  我記得這兩年
[00:17:44.000 --> 00:17:47.000]  我醫經天靈的團體有一個小組
[00:17:47.000 --> 00:17:49.000]  發生了一件事
[00:17:49.000 --> 00:17:51.000]  這個小組很慘
[00:17:51.000 --> 00:17:52.000]  我們開玩笑地說
[00:17:52.000 --> 00:17:54.000]  被詛咒的一組
[00:17:54.000 --> 00:17:56.000]  被詛咒的一組
[00:17:56.000 --> 00:18:01.000]  這個組有連續兩次洗禮
[00:18:01.000 --> 00:18:03.000]  有兩個家庭洗禮
[00:18:03.000 --> 00:18:05.000]  有兩對夫婦洗禮
[00:18:05.000 --> 00:18:06.000]  第一
