
[00:00:00.000 --> 00:00:05.680]  今日的講題是從情緒分辨屬靈狀況
[00:01:33.760 --> 00:01:35.760]  奉耶穌基督的聖名祈求
[00:01:35.760 --> 00:01:40.760]  我們的講題就是情緒分辨屬靈狀況
[00:01:40.760 --> 00:01:45.760]  分辨是其中一個重要的題目
[00:01:45.760 --> 00:01:48.760]  所以要講一下分辨原則
[00:01:48.760 --> 00:01:52.760]  一個很重要的分辨原則就是憑果子去分辨
[00:01:52.760 --> 00:01:55.760]  我們讀馬太福音12章33節
[00:01:55.760 --> 00:01:57.760]  預備起
[00:01:57.760 --> 00:02:00.760]  信好書就結好果子
[00:02:00.760 --> 00:02:03.760]  信壞書就結壞果子
[00:02:03.760 --> 00:02:07.760]  但將果子收納給出書人
[00:02:07.760 --> 00:02:12.760]  耶穌這句說話可以幫助我們分辨很多東西
[00:02:12.760 --> 00:02:15.760]  所以這個原則很重要
[00:02:15.760 --> 00:02:17.760]  但也很容易記
[00:02:17.760 --> 00:02:20.760]  好書就結好果子
[00:02:20.760 --> 00:02:22.760]  壞書就結壞果子
[00:02:22.760 --> 00:02:24.760]  這樣就容易分辨
[00:02:24.760 --> 00:02:26.760]  講了分辨原則
[00:02:26.760 --> 00:02:31.760]  然後我們看另一段經文也是講分辨
[00:02:31.760 --> 00:02:35.760]  就是憑好果子壞果子
[00:02:35.760 --> 00:02:41.760]  就會看到你和主的關係究竟是近還是遠
[00:02:41.760 --> 00:02:45.760]  耶穌在約翰福音這樣說
[00:02:45.760 --> 00:02:52.760]  我是葡萄樹,你們是枝子,住在我裡面的,我也住在它裡面
[00:02:52.760 --> 00:02:55.760]  它就結出很多果子
[00:02:55.760 --> 00:02:57.760]  英文是Best much fruit
[00:02:57.760 --> 00:02:59.760]  怎樣可以結出很多果子呢
[00:02:59.760 --> 00:03:02.760]  原來秘訣就是住在耶穌裡面
[00:03:02.760 --> 00:03:05.760]  很近和住很近就會有很多果子
[00:03:05.760 --> 00:03:07.760]  但另一個情況就是藍色字
[00:03:07.760 --> 00:03:09.760]  因為離開了我,離開了住
[00:03:09.760 --> 00:03:11.760]  你們就不能作甚麼
[00:03:11.760 --> 00:03:17.760]  人若不住在我裡面,就像枝子凋在外面枯乾了
[00:03:17.760 --> 00:03:19.760]  所以如果離開了主耶穌
[00:03:19.760 --> 00:03:22.760]  就好像枯乾了的枝子
[00:03:22.760 --> 00:03:25.760]  就是靈命枯乾的狀態
[00:03:25.760 --> 00:03:27.760]  就是遠離住
[00:03:27.760 --> 00:03:29.760]  所以看果子也會知道
[00:03:29.760 --> 00:03:33.760]  究竟你和主的關係是近還是遠
[00:03:33.760 --> 00:03:37.760]  所以我們就在講港島大綱的內容一
[00:03:37.760 --> 00:03:40.760]  就是憑甚麼分辨你和主的關係呢
[00:03:40.760 --> 00:03:43.760]  不知道你們有沒有港島大綱在手呢
[00:03:43.760 --> 00:03:45.760]  如果有就比較好
[00:03:45.760 --> 00:03:47.760]  因為有很多東西可以勸你
[00:03:47.760 --> 00:03:49.760]  勸你的情緒,就可以幫助你去分辨
[00:03:49.760 --> 00:03:51.760]  答案是甚麼呢
[00:03:51.760 --> 00:03:58.760]  憑果子分辨你和主的關係
[00:03:58.760 --> 00:04:01.760]  說了這麼多果子,那是甚麼
[00:04:01.760 --> 00:04:05.760]  怎樣為之果子呢
[00:04:05.760 --> 00:04:09.760]  我們又看其他經文
[00:04:09.760 --> 00:04:11.760]  其中一個就是
[00:04:11.760 --> 00:04:13.760]  你靠近主的時候
[00:04:13.760 --> 00:04:16.760]  被聖靈掌管你的生命
[00:04:16.760 --> 00:04:19.760]  就會結出聖靈的果子
[00:04:19.760 --> 00:04:21.760]  這是出自迦拉太書
[00:04:21.760 --> 00:04:25.760]  這裡說到聖靈的果子是人愛喜樂
[00:04:25.760 --> 00:04:29.760]  喜樂是不是情緒呢
[00:04:29.760 --> 00:04:32.760]  正面的情緒,你想要嗎
[00:04:32.760 --> 00:04:36.760]  原來你靠近主,結出聖靈的果子
[00:04:36.760 --> 00:04:38.760]  就是喜樂
[00:04:38.760 --> 00:04:40.760]  當你很有愛的時候
[00:04:40.760 --> 00:04:42.760]  你的情緒也是很正面的
[00:04:42.760 --> 00:04:45.760]  怎樣形容聖靈的果子呢
[00:04:45.760 --> 00:04:47.760]  是平安
[00:04:47.760 --> 00:04:49.760]  平安是不是情緒呢
[00:04:49.760 --> 00:04:51.760]  也是,如果你心裡充滿平安
[00:04:51.760 --> 00:04:54.760]  就是正面的情緒
[00:04:54.760 --> 00:04:57.760]  所以除了有忍耐,恩慈,良善,信實
[00:04:57.760 --> 00:04:59.760]  溫柔,溫柔是很紳士的
[00:04:59.760 --> 00:05:01.760]  如果那個人對你很溫柔
[00:05:01.760 --> 00:05:04.760]  你覺得他的情緒是正面還是負面呢
[00:05:04.760 --> 00:05:06.760]  都是正面
[00:05:06.760 --> 00:05:09.760]  不溫柔,很惡,很多憤怒
[00:05:09.760 --> 00:05:14.760]  所以這些果子全部都是帶給正面的情緒
[00:05:14.760 --> 00:05:16.760]  所以原則就是
[00:05:16.760 --> 00:05:19.760]  當我們靠近主,結出聖靈的果子
[00:05:19.760 --> 00:05:21.760]  這些就是好的果子
[00:05:21.760 --> 00:05:24.760]  好的果子也代表著正面的情緒
[00:05:24.760 --> 00:05:26.760]  我們繼續看
[00:05:26.760 --> 00:05:30.760]  我們看三個聖經人物
[00:05:30.760 --> 00:05:32.760]  靠近神的時候
[00:05:32.760 --> 00:05:34.760]  結出剛才說的好果子
[00:05:34.760 --> 00:05:36.760]  第一位人物就是哈巴谷
[00:05:36.760 --> 00:05:39.760]  就是我們最後唱的那首歌
[00:05:39.760 --> 00:05:41.760]  Judas, the show of the lamb
[00:05:41.760 --> 00:05:43.760]  就是出自哈巴谷書
[00:05:43.760 --> 00:05:46.760]  三章十七至十九節
[00:05:46.760 --> 00:05:49.760]  我請大家讀PowerPoint的經文
[00:05:49.760 --> 00:05:50.760]  預備起
[00:05:50.760 --> 00:06:11.760]  (中文)
[00:06:11.760 --> 00:06:14.760]  先知哈巴谷,他有什麼呢?
[00:06:14.760 --> 00:06:17.760]  他說他沒有什麼,他吃什麼都沒有
[00:06:17.760 --> 00:06:19.760]  無花果,又不發芽
[00:06:19.760 --> 00:06:21.760]  樹又不結果,橄欖樹無所出
[00:06:21.760 --> 00:06:25.760]  田裡又無收成,又無羊,又無牛
[00:06:25.760 --> 00:06:27.760]  好像什麼都沒有,但他有什麼呢?
[00:06:27.760 --> 00:06:29.760]  他有神
[00:06:29.760 --> 00:06:31.760]  他因耶和華歡喜
[00:06:31.760 --> 00:06:33.760]  用紫色就是果子
[00:06:33.760 --> 00:06:37.760]  歡喜joy就是一個好的果子
[00:06:37.760 --> 00:06:39.760]  以救我的神為樂
[00:06:39.760 --> 00:06:42.760]  又有喜樂,又是一個好果子
[00:06:42.760 --> 00:06:45.760]  十九節,主耶和華是我的力量
[00:06:45.760 --> 00:06:48.760]  很有力量,也是一個正面的情緒
[00:06:48.760 --> 00:06:50.760]  你感覺到有力量
[00:06:50.760 --> 00:06:53.760]  所以我們看到哈巴谷
[00:06:53.760 --> 00:06:55.760]  他雖然是一個困境裡
[00:06:55.760 --> 00:06:59.760]  是逆境裡,像不像我們現在經濟的狀況呢?
[00:06:59.760 --> 00:07:02.760]  他差很多,因為我們不是什麼都沒有
[00:07:02.760 --> 00:07:04.760]  可能經濟開始差
[00:07:04.760 --> 00:07:06.760]  但是不要只看經濟
[00:07:06.760 --> 00:07:08.760]  你可以看我們有沒有上帝呢?
[00:07:08.760 --> 00:07:11.760]  如果我們有上帝就可以和哈巴谷一樣
[00:07:11.760 --> 00:07:13.760]  有歡喜快樂,也有力量
[00:07:13.760 --> 00:07:16.760]  所以從哈巴谷身上我們看到
[00:07:16.760 --> 00:07:22.760]  其實情緒不應該只受外在環境物質所影響
[00:07:22.760 --> 00:07:26.760]  因為我們現代人實在太被這些影響
[00:07:26.760 --> 00:07:30.760]  當股市跌,經濟差,然後心情就會很差
[00:07:30.760 --> 00:07:34.760]  我們很多時候都會受我們周圍的環境影響
[00:07:34.760 --> 00:07:38.760]  但是才知道哈巴谷給我們一個明證
[00:07:38.760 --> 00:07:40.760]  就是不一定的
[00:07:40.760 --> 00:07:43.760]  什麼都沒有,但都可以很喜樂,很有力量
[00:07:43.760 --> 00:07:48.760]  這是第一個靠近神,結好果子的例子
[00:07:48.760 --> 00:07:52.760]  另一個人物我們就看看大衛
[00:07:52.760 --> 00:07:57.760]  大衛在逆境裡
[00:07:57.760 --> 00:08:01.760]  在詩篇16篇,第一節他已經說他在危難裡
[00:08:01.760 --> 00:08:03.760]  要求神去救他
[00:08:03.760 --> 00:08:07.760]  其實大衛寫詩通常都在逆境裡
[00:08:07.760 --> 00:08:10.760]  被追殺就會作詩
[00:08:10.760 --> 00:08:12.760]  詩篇16篇也是
[00:08:12.760 --> 00:08:14.760]  他就說在危難裡
[00:08:14.760 --> 00:08:18.760]  第八節,我常常把耶和華擺在我面前
[00:08:18.760 --> 00:08:22.760]  因他在我右邊,我必不會動搖
[00:08:22.760 --> 00:08:27.760]  大衛被追殺,大衛也要保護自己
[00:08:27.760 --> 00:08:29.760]  所以他也會拿刀劍
[00:08:29.760 --> 00:08:32.760]  哪隻手拿刀劍呢?
[00:08:32.760 --> 00:08:36.760]  通常正常是右手,除非是左右
[00:08:36.760 --> 00:08:39.760]  左手拿什麼呢?
[00:08:39.760 --> 00:08:41.760]  要保護自己
[00:08:41.760 --> 00:08:43.760]  拿盾牌
[00:08:43.760 --> 00:08:45.760]  當敵人要攻擊你,追殺你
[00:08:45.760 --> 00:08:47.760]  他會攻擊你哪一邊?
[00:08:47.760 --> 00:08:49.760]  他會攻擊你的右邊
[00:08:49.760 --> 00:08:53.760]  因為這邊沒有盾牌,他不會刺到你
[00:08:53.760 --> 00:08:55.760]  這邊只有刀劍,比較弱
[00:08:55.760 --> 00:09:00.760]  所以大衛就說我常常把神放在我面前
[00:09:00.760 --> 00:09:04.760]  因為神在我的右邊,我就不會動搖
[00:09:04.760 --> 00:09:07.760]  所以他感受到神很近
[00:09:07.760 --> 00:09:09.760]  他在右邊保護著他
[00:09:09.760 --> 00:09:11.760]  就算有很多仇敵要追殺他
[00:09:11.760 --> 00:09:12.760]  有性命危險
[00:09:12.760 --> 00:09:14.760]  他也覺得很穩妥,不會動搖
[00:09:14.760 --> 00:09:16.760]  繼續看
[00:09:16.760 --> 00:09:19.760]  第九節,為此我的心快樂
[00:09:19.760 --> 00:09:21.760]  我的靈歡欣,我的肉身也
[00:09:21.760 --> 00:09:23.760]  必安然居住
[00:09:23.760 --> 00:09:24.760]  英文是Dwell secure
[00:09:24.760 --> 00:09:30.760]  所以就算被人追殺,他仍然覺得很安全
[00:09:30.760 --> 00:09:31.760]  不怕
[00:09:31.760 --> 00:09:33.760]  還有他的心靈是歡喜快樂
[00:09:33.760 --> 00:09:35.760]  你有沒有想過被人追殺
[00:09:35.760 --> 00:09:37.760]  是可以歡喜快樂
[00:09:37.760 --> 00:09:39.760]  可以覺得很有安全感
[00:09:39.760 --> 00:09:41.760]  就是因為神在他前面
[00:09:41.760 --> 00:09:42.760]  神在他右邊
[00:09:42.760 --> 00:09:46.760]  十一節說在你面前,在神面前
[00:09:46.760 --> 00:09:48.760]  有滿足的喜樂
[00:09:48.760 --> 00:09:50.760]  英文是fullness of joy
[00:09:50.760 --> 00:09:53.760]  plural的原文是眾數
[00:09:53.760 --> 00:09:54.760]  希伯來文是眾數
[00:09:54.760 --> 00:09:56.760]  我們英文看不到是眾數
[00:09:56.760 --> 00:09:58.760]  中文也看不到是眾數
[00:09:58.760 --> 00:10:00.760]  但在原文希伯來文
[00:10:00.760 --> 00:10:03.760]  就看到詩人用眾數形容
[00:10:03.760 --> 00:10:05.760]  他是很滿足的喜樂
[00:10:05.760 --> 00:10:07.760]  是很多很多的喜樂
[00:10:07.760 --> 00:10:10.760]  然後在神的右手中
[00:10:10.760 --> 00:10:12.760]  有永遠的福樂
[00:10:12.760 --> 00:10:13.760]  pleasures
[00:10:13.760 --> 00:10:15.760]  英文是眾數
[00:10:15.760 --> 00:10:17.760]  希伯來文也是眾數
[00:10:17.760 --> 00:10:19.760]  所以詩人很強調
[00:10:19.760 --> 00:10:21.760]  縱然他在困境裡
[00:10:21.760 --> 00:10:24.760]  在神面前,在他的右手中
[00:10:24.760 --> 00:10:27.760]  神和他這麼近的時候
[00:10:27.760 --> 00:10:30.760]  就結出很多平安喜樂的果子
[00:10:30.760 --> 00:10:33.760]  我覺得像這張圖
[00:10:33.760 --> 00:10:37.760]  大衛好像什麼都沒有
[00:10:37.760 --> 00:10:38.760]  光圖圖,BB
[00:10:38.760 --> 00:10:40.760]  但在神的手中
[00:10:40.760 --> 00:10:42.760]  他很開心,很歡喜快樂
[00:10:42.760 --> 00:10:44.760]  也覺得很有安全感
[00:10:44.760 --> 00:10:47.760]  其他的刀劍,他也不放在眼裡
[00:10:47.760 --> 00:10:50.760]  他覺得神會保護他,不會傷害他
[00:10:50.760 --> 00:10:52.760]  這就是第二個聖經的例子
[00:10:52.760 --> 00:10:54.760]  縱然在危難裡
[00:10:54.760 --> 00:10:56.760]  也可以結出好果子
[00:10:56.760 --> 00:10:59.760]  只要那個人靠近神的時候
[00:10:59.760 --> 00:11:03.760]  再看第三個例子
[00:11:03.760 --> 00:11:05.760]  就是新約的使徒保羅
[00:11:05.760 --> 00:11:08.760]  他很靠近神,結出什麼好果子呢
[00:11:08.760 --> 00:11:12.760]  這裡是臨後十二章
[00:11:12.760 --> 00:11:14.760]  說到有一根刺
[00:11:14.760 --> 00:11:15.760]  加在保羅身上
[00:11:15.760 --> 00:11:19.760]  就是撒旦的差役來攻擊他
[00:11:19.760 --> 00:11:21.760]  在一個屬靈的真戰裡
[00:11:21.760 --> 00:11:24.760]  保羅三次去求主耶穌
[00:11:24.760 --> 00:11:28.760]  求主把這根刺離開他
[00:11:28.760 --> 00:11:32.760]  他在祈禱裡聽到主耶穌跟他說
[00:11:32.760 --> 00:11:34.760]  我的恩典是夠你用的
[00:11:34.760 --> 00:11:37.760]  因為我的能力在人的軟弱上顯得完全
[00:11:37.760 --> 00:11:40.760]  所以保羅聽到主耶穌的回應
[00:11:40.760 --> 00:11:44.760]  他就更加喜歡誇自己的軟弱
[00:11:44.760 --> 00:11:47.760]  很讓基督的能力淋到自己身上
[00:11:47.760 --> 00:11:50.760]  因此他就為基督的緣故
[00:11:50.760 --> 00:11:55.760]  就以軟弱、凌辱、艱難、迫害、困苦為起
[00:11:55.760 --> 00:11:57.760]  因為他什麼時候軟弱
[00:11:57.760 --> 00:11:59.760]  什麼時候就剛強
[00:11:59.760 --> 00:12:02.760]  藍色字就是逆境
[00:12:02.760 --> 00:12:04.760]  面對屬靈真戰
[00:12:04.760 --> 00:12:05.760]  然後有很多迫伯
[00:12:05.760 --> 00:12:08.760]  所以又被人迫害
[00:12:08.760 --> 00:12:10.760]  有外在環境是很差
[00:12:10.760 --> 00:12:13.760]  但是你看到保羅結什麼果子
[00:12:13.760 --> 00:12:16.760]  紫色就是他軟弱不要緊
[00:12:16.760 --> 00:12:17.760]  他會誇口
[00:12:17.760 --> 00:12:19.760]  他也感受到基督的能力
[00:12:19.760 --> 00:12:21.760]  有力量在他身上
[00:12:21.760 --> 00:12:23.760]  也有喜樂和剛強
[00:12:23.760 --> 00:12:26.760]  剛強也是一個果子
[00:12:26.760 --> 00:12:29.760]  你也看到他是正面的情緒
[00:12:29.760 --> 00:12:32.760]  我們看了三個例子
[00:12:32.760 --> 00:12:36.760]  都是在逆境裡靠近神就會結好果子
[00:12:36.760 --> 00:12:39.760]  我們又看看聖經裡說
[00:12:39.760 --> 00:12:43.760]  遠離神又結什麼果子呢
[00:12:43.760 --> 00:12:46.760]  馬福音四章十八至十九節
[00:12:46.760 --> 00:12:48.760]  我請大家一起讀中文
[00:12:48.760 --> 00:13:05.760]  (國語)
[00:13:05.760 --> 00:13:07.760]  這是耶穌的比喻
[00:13:07.760 --> 00:13:08.760]  殺種的比喻
[00:13:08.760 --> 00:13:12.760]  就是說有些種殺在荊棘裡
[00:13:12.760 --> 00:13:14.760]  就是比喻一些人聽了道
[00:13:14.760 --> 00:13:16.760]  你留心聽了道
[00:13:16.760 --> 00:13:18.760]  可能和大家一樣是在聽道
[00:13:18.760 --> 00:13:21.760]  有神的道是聽了
[00:13:21.760 --> 00:13:25.760]  但是很多東西塞住種子
[00:13:25.760 --> 00:13:27.760]  就是有今世的憂慮
[00:13:27.760 --> 00:13:29.760]  有前財的財富的迷惑
[00:13:29.760 --> 00:13:30.760]  種種的慾望
[00:13:30.760 --> 00:13:33.760]  就把道堆積住了
[00:13:33.760 --> 00:13:35.760]  就結不出果實
[00:13:35.760 --> 00:13:37.760]  英文是It proves unfruitful
[00:13:37.760 --> 00:13:39.760]  所以這棵樹有沒有果子呢
[00:13:39.760 --> 00:13:41.760]  是沒有果子的
[00:13:41.760 --> 00:13:43.760]  如果像一個盆栽
[00:13:43.760 --> 00:13:45.760]  就像角落的盆栽
[00:13:45.760 --> 00:13:48.760]  枯乾、枯萎、凋謝
[00:13:48.760 --> 00:13:50.760]  你找不到好果子
[00:13:50.760 --> 00:13:52.760]  因為就算有種子進去
[00:13:52.760 --> 00:13:53.760]  也好
[00:13:53.760 --> 00:13:56.760]  太多荊棘壓住它
[00:13:56.760 --> 00:13:58.760]  長不出好果子
[00:13:58.760 --> 00:14:00.760]  所以遠離神的人
[00:14:00.760 --> 00:14:03.760]  很多今世的憂慮
[00:14:03.760 --> 00:14:04.760]  財富的迷惑
[00:14:04.760 --> 00:14:05.760]  種種的慾望
[00:14:05.760 --> 00:14:07.760]  眼睛看著物質
[00:14:07.760 --> 00:14:08.760]  看著這個世界
[00:14:08.760 --> 00:14:09.760]  看著錢
[00:14:09.760 --> 00:14:11.760]  以致心遠離神
[00:14:11.760 --> 00:14:12.760]  聽了很多道
[00:14:12.760 --> 00:14:14.760]  也結不出什麼果子
[00:14:14.760 --> 00:14:18.760]  這是耶穌所說的
[00:14:18.760 --> 00:14:21.760]  我們又看看真實的個案
[00:14:21.760 --> 00:14:22.760]  就是大衛
[00:14:22.760 --> 00:14:24.760]  大衛的詩篇16篇
[00:14:24.760 --> 00:14:26.760]  就是靠近神的好果子
[00:14:26.760 --> 00:14:28.760]  但現在看詩篇31
[00:14:28.760 --> 00:14:29.760]  也是大衛的詩
[00:14:29.760 --> 00:14:31.760]  但說到他犯罪
[00:14:31.760 --> 00:14:33.760]  他犯罪就是遠離神
[00:14:33.760 --> 00:14:35.760]  是一個靈性低谷的狀態
[00:14:35.760 --> 00:14:37.760]  我們又看看他結什麼果子
[00:14:37.760 --> 00:14:39.760]  第七節
[00:14:39.760 --> 00:14:42.760]  他在詩篇跟神說
[00:14:42.760 --> 00:14:46.760]  你看見了我的困苦
[00:14:46.760 --> 00:14:48.760]  知道我心中的痛苦
[00:14:48.760 --> 00:14:51.760]  我的生命因愁苦耗盡
[00:14:51.760 --> 00:14:54.760]  我的歲月在嘆息中消逝
[00:14:54.760 --> 00:14:57.760]  我的力量因罪孽衰退
[00:14:57.760 --> 00:14:59.760]  我的骨頭也枯乾
[00:14:59.760 --> 00:15:03.760]  這些綠色的全部都是壞果子
[00:15:03.760 --> 00:15:04.760]  也是負面情緒
[00:15:04.760 --> 00:15:05.760]  很苦啊
[00:15:05.760 --> 00:15:06.760]  很愁啊
[00:15:06.760 --> 00:15:07.760]  哀嘆啊
[00:15:07.760 --> 00:15:09.760]  又沒力量啊
[00:15:09.760 --> 00:15:11.760]  覺得很枯乾啊
[00:15:11.760 --> 00:15:13.760]  22節說到
[00:15:13.760 --> 00:15:15.760]  至於我曾在驚恐中說
[00:15:15.760 --> 00:15:18.760]  我從你眼前被隔絕
[00:15:18.760 --> 00:15:20.760]  所以他有另一個情緒
[00:15:20.760 --> 00:15:21.760]  就是很害怕
[00:15:21.760 --> 00:15:23.760]  為什麼這麼害怕呢
[00:15:23.760 --> 00:15:26.760]  因為他覺得神已經遠離了他
[00:15:26.760 --> 00:15:30.760]  什麼東西將大衛跟神隔絕了
[00:15:30.760 --> 00:15:31.760]  罪孽啊
[00:15:31.760 --> 00:15:32.760]  紫色字
[00:15:32.760 --> 00:15:33.760]  因為罪孽
[00:15:33.760 --> 00:15:35.760]  所以罪就將他跟神隔絕了
[00:15:35.760 --> 00:15:37.760]  好像見不到神一樣
[00:15:37.760 --> 00:15:38.760]  遠離神的狀態
[00:15:38.760 --> 00:15:41.760]  就會結出這麼多的壞果子
[00:15:41.760 --> 00:15:43.760]  所以有負面情緒
[00:15:43.760 --> 00:15:47.760]  其中一個原因可能就是因為人犯罪
[00:15:47.760 --> 00:15:48.760]  要想一下
[00:15:48.760 --> 00:15:52.760]  是不是因為罪導致自己有負面情緒呢
[00:15:52.760 --> 00:15:53.760]  除了大衛之外
[00:15:53.760 --> 00:15:56.760]  可拉的子孫
[00:15:56.760 --> 00:15:58.760]  也有遠離神的時候
[00:15:58.760 --> 00:16:00.760]  靈命枯乾的時候
[00:16:00.760 --> 00:16:02.760]  就是詩篇42篇
[00:16:02.760 --> 00:16:07.760]  他們神的子民被擄到巴比倫
[00:16:07.760 --> 00:16:11.760]  他們聽了很多閒言閒語
[00:16:11.760 --> 00:16:13.760]  所以就很慘了
[00:16:13.760 --> 00:16:15.760]  42篇說什麼呢
[00:16:15.760 --> 00:16:16.760]  第三節
[00:16:16.760 --> 00:16:19.760]  當人整天對我說
[00:16:19.760 --> 00:16:21.760]  你的神在哪裡啊
[00:16:21.760 --> 00:16:22.760]  你看你的神在哪裡
[00:16:22.760 --> 00:16:24.760]  你們國破家亡
[00:16:24.760 --> 00:16:27.760]  被擄到巴比倫
[00:16:27.760 --> 00:16:29.760]  你的神很明顯是不理你們
[00:16:29.760 --> 00:16:30.760]  扔下你們
[00:16:30.760 --> 00:16:32.760]  聽了很多這些垃圾的東西
[00:16:32.760 --> 00:16:34.760]  然後詩人就怎樣呢
[00:16:34.760 --> 00:16:37.760]  我就晝夜以眼淚當食物
[00:16:37.760 --> 00:16:39.760]  我的心就很悲傷
[00:16:39.760 --> 00:16:40.760]  我的心啊
[00:16:40.760 --> 00:16:42.760]  你為什麼沮喪
[00:16:42.760 --> 00:16:44.760]  為什麼在我裡面煩躁
[00:16:44.760 --> 00:16:47.760]  我的心在我裡面沮喪
[00:16:47.760 --> 00:16:54.760]  你看到詩人結了什麼壞果子
[00:16:54.760 --> 00:16:55.760]  沮喪
[00:16:55.760 --> 00:16:56.760]  悲傷
[00:16:56.760 --> 00:16:58.760]  以眼淚當食物
[00:16:58.760 --> 00:17:01.760]  有沒有試過不停地哭
[00:17:01.760 --> 00:17:03.760]  當你不停流眼淚的時候
[00:17:03.760 --> 00:17:06.760]  你像詩人那樣想
[00:17:06.760 --> 00:17:09.760]  其實你的眼淚代表什麼呢
[00:17:09.760 --> 00:17:12.760]  是不是代表裡面很悲傷
[00:17:12.760 --> 00:17:13.760]  很沮喪
[00:17:13.760 --> 00:17:14.760]  很煩躁
[00:17:14.760 --> 00:17:15.760]  有什麼情緒呢
[00:17:15.760 --> 00:17:17.760]  眼淚是表徵出來的
[00:17:17.760 --> 00:17:20.760]  其實是反映你心裡面的負面情緒
[00:17:20.760 --> 00:17:21.760]  那就要想一想
[00:17:21.760 --> 00:17:23.760]  不然你就錯過了
[00:17:23.760 --> 00:17:26.760]  去認識你自己裡面的狀況
[00:17:26.760 --> 00:17:28.760]  第九節
[00:17:28.760 --> 00:17:30.760]  我要對神我的岩山說
[00:17:30.760 --> 00:17:33.760]  你為什麼忘記我
[00:17:33.760 --> 00:17:37.760]  我為什麼要受仇敵欺壓而哀痛徘徊
[00:17:37.760 --> 00:17:39.760]  所以他也相信了
[00:17:39.760 --> 00:17:41.760]  神啊你忘記我們了
[00:17:41.760 --> 00:17:42.760]  你也不理我們了
[00:17:42.760 --> 00:17:43.760]  你看我們多慘
[00:17:43.760 --> 00:17:45.760]  去了巴比倫
[00:17:45.760 --> 00:17:47.760]  你為什麼被仇敵欺壓我們
[00:17:47.760 --> 00:17:49.760]  我現在很哀痛
[00:17:49.760 --> 00:17:52.760]  所以你看到其實也是在負面情緒裡面
[00:17:52.760 --> 00:17:53.760]  很厲害
[00:17:53.760 --> 00:17:55.760]  然後經文說
[00:17:55.760 --> 00:17:57.760]  他們辱罵我
[00:17:57.760 --> 00:17:59.760]  好像打碎我的骨頭
[00:17:59.760 --> 00:18:02.760]  其實敵人沒有打他
[00:18:02.760 --> 00:18:03.760]  只是罵他
[00:18:03.760 --> 00:18:07.760]  但是他裡面的骨頭已經碎了
[00:18:07.760 --> 00:18:12.760]  所以身心靈也是很差的狀態
[00:18:12.760 --> 00:18:13.760]  十一節
[00:18:13.760 --> 00:18:15.760]  我的心啊你為什麼沮喪
[00:18:15.760 --> 00:18:16.760]  為什麼在我裡面煩躁
[00:18:16.760 --> 00:18:18.760]  所以那些情緒
[00:18:18.760 --> 00:18:20.760]  重重複複都是沮喪煩躁
[00:18:20.760 --> 00:18:23.760]  去強調他有多慘
[00:18:23.760 --> 00:18:25.760]  所以第二個例子
[00:18:25.760 --> 00:18:27.760]  我們看到荷拉的子孫
[00:18:27.760 --> 00:18:33.760]  當他只是聽到腦裡的人的辱罵
[00:18:33.760 --> 00:18:35.760]  人們說神不理你
[00:18:35.760 --> 00:18:39.760]  然後他就靈命枯乾了
