
[00:00:00.000 --> 00:00:10.760]  我們先聽我讀路加福音第二章第十二節和第十七節
[00:06:06.640 --> 00:06:08.640]  猶太地的巴黎行
[00:06:08.640 --> 00:06:10.640]  你在猶大諸城中
[00:06:10.640 --> 00:06:11.640]  並不是最小的
[00:06:11.640 --> 00:06:14.640]  因為將來有一位領袖要從你那裏出來
[00:06:14.640 --> 00:06:16.640]  牧養我的以色列民
[00:06:16.640 --> 00:06:19.640]  希律暗暗的召見了那些博士
[00:06:19.640 --> 00:06:23.640]  問他們那顆星出現的確切時間
[00:06:23.640 --> 00:06:26.640]  他就差遣他們往巴黎行去
[00:06:26.640 --> 00:06:27.640]  吩咐他們
[00:06:27.640 --> 00:06:30.640]  你們仔細尋找這個孩子
[00:06:30.640 --> 00:06:32.640]  找到之後就回來告訴我
[00:06:32.640 --> 00:06:33.640]  我也好去拜他
[00:06:33.640 --> 00:06:35.640]  其實他是虛假的
[00:06:35.640 --> 00:06:37.640]  他們聽了王的話之後
[00:06:37.640 --> 00:06:39.640]  就動身前往
[00:06:39.640 --> 00:06:43.640]  這班博士見慣世面
[00:06:43.640 --> 00:06:45.640]  皇帝說不要緊
[00:06:45.640 --> 00:06:46.640]  照樣和你談話
[00:06:46.640 --> 00:06:47.640]  談完之後
[00:06:47.640 --> 00:06:48.640]  時候到了
[00:06:48.640 --> 00:06:49.640]  走
[00:06:49.640 --> 00:06:52.640]  果然他們從東方所見到的那顆星
[00:06:52.640 --> 00:06:54.640]  就在那裏
[00:06:54.640 --> 00:06:56.640]  突然間又動起來
[00:06:56.640 --> 00:06:58.640]  這顆星指引他們
[00:06:58.640 --> 00:06:59.640]  一路走一直走
[00:06:59.640 --> 00:07:03.640]  直至到停在孩子所在的地方上空
[00:07:03.640 --> 00:07:05.640]  博士們看見這顆星
[00:07:05.640 --> 00:07:07.640]  他們就無比的歡喜快樂
[00:07:07.640 --> 00:07:09.640]  進入了這個房子裏面
[00:07:09.640 --> 00:07:10.640]  房子
[00:07:10.640 --> 00:07:11.640]  不是馬槽
[00:07:11.640 --> 00:07:15.640]  看見小孩子耶穌和他的母親瑪利亞
[00:07:15.640 --> 00:07:19.640]  博士就跪下來敬拜耶穌
[00:07:19.640 --> 00:07:21.640]  揭開這個寶盒
[00:07:21.640 --> 00:07:22.640]  拿出裏面的寶物
[00:07:22.640 --> 00:07:24.640]  黃金、乳香、抹藥
[00:07:24.640 --> 00:07:27.640]  來獻給主耶穌
[00:07:27.640 --> 00:07:30.640]  這位他認為是主基督
[00:07:30.640 --> 00:07:32.640]  之後這班博士們
[00:07:32.640 --> 00:07:35.640]  也在夢中得到主的指示
[00:07:35.640 --> 00:07:37.640]  不要回去見希律
[00:07:37.640 --> 00:07:39.640]  他們就順從地
[00:07:39.640 --> 00:07:41.640]  轉去另外一些路
[00:07:41.640 --> 00:07:43.640]  回到他們自己的家鄉
[00:07:43.640 --> 00:07:46.640]  《馬太福音》的二章一至到第二節
[00:07:46.640 --> 00:07:50.640]  其實是說到這件事情的一個序幕
[00:07:50.640 --> 00:07:53.640]  就是在希律王的時候
[00:07:53.640 --> 00:07:58.640]  耶穌在猶太的伯利恆出生
[00:07:58.640 --> 00:08:02.640]  耶穌在猶太的伯利恆出生的這個階段
[00:08:02.640 --> 00:08:04.640]  他出生了之後
[00:08:04.640 --> 00:08:05.640]  他生在那裏
[00:08:05.640 --> 00:08:07.640]  其實他這個時候
[00:08:07.640 --> 00:08:08.640]  我們相信
[00:08:08.640 --> 00:08:12.640]  他已經不是嬰孩的階段
[00:08:12.640 --> 00:08:13.640]  有學者研究說
[00:08:13.640 --> 00:08:17.640]  相信是大約一至兩歲的孩子階段
[00:08:17.640 --> 00:08:20.640]  所以經文裏稱他為小孩子
[00:08:20.640 --> 00:08:24.640]  當中第二節就說
[00:08:24.640 --> 00:08:28.640]  有幾個博學之士從東方來到耶路撒冷
[00:08:28.640 --> 00:08:29.640]  四處問
[00:08:29.640 --> 00:08:30.640]  他們說
[00:08:30.640 --> 00:08:34.640]  那個生下來作猶太人的王在哪裏
[00:08:34.640 --> 00:08:36.640]  我們在東方看見他的星
[00:08:36.640 --> 00:08:38.640]  我們特別是要來拜他
[00:08:38.640 --> 00:08:42.640]  而這個聲音就一直傳
[00:08:42.640 --> 00:08:44.640]  傳到希律那裏
[00:08:44.640 --> 00:08:46.640]  傳到大希律那裏
[00:08:46.640 --> 00:08:49.640]  所以當我們要看的時候
[00:08:49.640 --> 00:08:53.640]  博學之士來的目的是甚麼
[00:08:53.640 --> 00:08:54.640]  大目的是甚麼
[00:08:54.640 --> 00:08:56.640]  特來拜他
[00:08:56.640 --> 00:09:00.640]  他專誠要來敬拜這位主耶穌基督
[00:09:00.640 --> 00:09:04.640]  特來拜他這個拜字
[00:09:04.640 --> 00:09:07.640]  其實在原文的文字裏面
[00:09:07.640 --> 00:09:09.640]  其實有proskoneo
[00:09:09.640 --> 00:09:12.640]  英文譯本譯做prostrate
[00:09:12.640 --> 00:09:15.640]  就是俯伏
[00:09:15.640 --> 00:09:16.640]  趴下
[00:09:16.640 --> 00:09:19.640]  來很專誠的敬拜方式
[00:09:19.640 --> 00:09:21.640]  敬拜主基督
[00:09:21.640 --> 00:09:23.640]  我們會發現到
[00:09:23.640 --> 00:09:26.640]  其實這個字也可以譯做
[00:09:26.640 --> 00:09:28.640]  也有些意思就是
[00:09:28.640 --> 00:09:29.640]  屈膝俯伏
[00:09:29.640 --> 00:09:31.640]  或者謙卑馴服
[00:09:31.640 --> 00:09:33.640]  極度尊崇
[00:09:33.640 --> 00:09:37.640]  甚至乎是愛慕吻他的足
[00:09:37.640 --> 00:09:38.640]  他的腳
[00:09:38.640 --> 00:09:41.640]  這些形容都是當時的人
[00:09:41.640 --> 00:09:42.640]  對君王
[00:09:42.640 --> 00:09:46.640]  對神的一種敬拜的狀況
[00:09:46.640 --> 00:09:47.640]  換言之
[00:09:47.640 --> 00:09:48.640]  敬拜主基督
[00:09:48.640 --> 00:09:50.640]  就像剛才提及的形容
[00:09:50.640 --> 00:09:53.640]  就是以基督為他的主
[00:09:53.640 --> 00:09:54.640]  為他的王
[00:09:54.640 --> 00:09:55.640]  為他的手
[00:09:55.640 --> 00:09:59.640]  並且為他的至愛和至寶
[00:09:59.640 --> 00:10:00.640]  所以敬拜主基督
[00:10:00.640 --> 00:10:01.640]  我們可以定義為
[00:10:01.640 --> 00:10:05.640]  人將他一切的心思和行動
[00:10:05.640 --> 00:10:09.640]  都以基督為他的中心
[00:10:09.640 --> 00:10:12.640]  整卷《馬太福音》28章經文中
[00:10:12.640 --> 00:10:14.640]  《原文聖經》中
[00:10:14.640 --> 00:10:16.640]  用了敬拜這個字
[00:10:16.640 --> 00:10:17.640]  總共有13次
[00:10:17.640 --> 00:10:19.640]  而頭三次
[00:10:19.640 --> 00:10:21.640]  就在《馬太福音》2章1至12節
[00:10:21.640 --> 00:10:22.640]  這裡用
[00:10:22.640 --> 00:10:23.640]  而最後一次
[00:10:23.640 --> 00:10:26.640]  就在《馬太福音》28章第17節
[00:10:26.640 --> 00:10:28.640]  這裡用
[00:10:28.640 --> 00:10:29.640]  如果大家有印象
[00:10:29.640 --> 00:10:32.640]  《馬太福音》28章第18至20節
[00:10:32.640 --> 00:10:33.640]  就是說什麼
[00:10:33.640 --> 00:10:35.640]  所以你們要去
[00:10:35.640 --> 00:10:36.640]  使萬民作我的門徒
[00:10:36.640 --> 00:10:38.640]  奉父子聖靈的名
[00:10:38.640 --> 00:10:39.640]  及他們施洗
[00:10:39.640 --> 00:10:40.640]  凡我所吩咐你們的
[00:10:40.640 --> 00:10:42.640]  都教訓他們遵守
[00:10:42.640 --> 00:10:44.640]  我就常與你們同在
[00:10:44.640 --> 00:10:46.640]  直到世界的末了
[00:10:46.640 --> 00:10:48.640]  這個我們稱之為
[00:10:48.640 --> 00:10:50.640]  普世的大使命
[00:10:50.640 --> 00:10:52.640]  使徒們在領受這個大使命之前
[00:10:52.640 --> 00:10:56.640]  就對主來到他敬拜
[00:10:56.640 --> 00:10:59.640]  由2章1節至到第28章
[00:10:59.640 --> 00:11:01.640]  整個《馬太福音》出現13次
[00:11:01.640 --> 00:11:03.640]  敬拜這個字
[00:11:03.640 --> 00:11:07.640]  都是指向教會進行大使命
[00:11:07.640 --> 00:11:08.640]  基督的福音
[00:11:08.640 --> 00:11:12.640]  從猶太人要傳給萬民的時候
[00:11:12.640 --> 00:11:15.640]  我們普天下的萬民
[00:11:15.640 --> 00:11:17.640]  都要一起來敬拜
[00:11:17.640 --> 00:11:19.640]  我們這位主耶穌基督
[00:11:19.640 --> 00:11:21.640]  我們在敬拜和大使命
[00:11:21.640 --> 00:11:22.640]  是並行
[00:11:22.640 --> 00:11:24.640]  是十分之重要
[00:11:24.640 --> 00:11:25.640]  今天我們講題
[00:11:25.640 --> 00:11:28.640]  就是說我們要同來敬拜主基督
[00:11:28.640 --> 00:11:29.640]  普天下萬民
[00:11:29.640 --> 00:11:32.640]  都要同來敬拜主基督
[00:11:32.640 --> 00:11:35.640]  《馬太福音》第2章1至12節
[00:11:35.640 --> 00:11:38.640]  有關敬拜主耶穌基督的經文
[00:11:38.640 --> 00:11:42.640]  裡面描寫了一些人物
[00:11:42.640 --> 00:11:44.640]  有幾方面的人物
[00:11:44.640 --> 00:11:45.640]  特別是這些人物
[00:11:45.640 --> 00:11:47.640]  都是幾類的敬拜者
[00:11:47.640 --> 00:11:49.640]  第一類的敬拜者
[00:11:49.640 --> 00:11:51.640]  就是虛假的敬拜者
[00:11:51.640 --> 00:11:53.640]  大希律王就是這些虛假的敬拜者
[00:11:53.640 --> 00:11:56.640]  而另外一類就是宗教的領袖
[00:11:56.640 --> 00:11:58.640]  他們是冷淡的敬拜者
[00:11:58.640 --> 00:12:00.640]  第三類就是
[00:12:00.640 --> 00:12:03.640]  剛才我們經常提到的東方博士
[00:12:03.640 --> 00:12:06.640]  他們就是一些熱切的敬拜者
[00:12:06.640 --> 00:12:09.640]  不論是虛假、冷淡還是熱切
[00:12:09.640 --> 00:12:11.640]  我們都從他們身上有功課學
[00:12:11.640 --> 00:12:12.640]  我們一方面
[00:12:12.640 --> 00:12:15.640]  我們從希律王和宗教領袖
[00:12:15.640 --> 00:12:17.640]  這些經文裡面提醒
[00:12:17.640 --> 00:12:21.640]  我們要防備兩方面的敬拜陷阱
[00:12:21.640 --> 00:12:22.640]  而另外一方面
[00:12:22.640 --> 00:12:24.640]  我們要看的就是
[00:12:24.640 --> 00:12:27.640]  我們怎樣從東方博士的描述來說
[00:12:27.640 --> 00:12:31.640]  我們看到怎樣去敬拜主耶穌基督
[00:12:31.640 --> 00:12:34.640]  應有的那種態度是怎樣
[00:12:34.640 --> 00:12:36.640]  首先第一方面我們來看
[00:12:36.640 --> 00:12:40.640]  要避免像大希律那樣的虛假敬拜
[00:12:40.640 --> 00:12:43.640]  我們要避免這些虛假敬拜陷阱
[00:12:43.640 --> 00:12:46.640]  《馬太福音》的二章三至八節和第十六節
[00:12:46.640 --> 00:12:48.640]  我們找到的幫我們一起讀
[00:12:48.640 --> 00:12:49.640]  預備起
[00:12:49.640 --> 00:12:53.640]  「希律王聽見了,就心裡不安,
[00:12:53.640 --> 00:12:57.640]  耶路撒冷傳承的人也都不安。
[00:12:57.640 --> 00:13:01.640]  耶路撒冷傳承的人也都不安。
[00:13:01.640 --> 00:13:05.640]  耶路撒冷傳承的人也都不安。
[00:13:05.640 --> 00:13:09.640]  耶路撒冷傳承的人也都不安。
[00:13:09.640 --> 00:13:12.640]  耶路撒冷傳承的人也都不安。
[00:13:12.640 --> 00:13:16.640]  耶路撒冷傳承的人也都不安。
[00:13:16.640 --> 00:13:19.640]  耶路撒冷傳承的人也都不安。
[00:13:19.640 --> 00:13:23.640]  耶路撒冷傳承的人也都不安。
[00:13:23.640 --> 00:13:27.640]  於是當我們看的時間,後面還有
[00:13:27.640 --> 00:13:32.640]  「於是希律暗地裡召了博學之士來,
[00:13:32.640 --> 00:13:35.640]  查問那星是什麼時候出現的,
[00:13:35.640 --> 00:13:38.640]  就派他們往伯利行去,
[00:13:38.640 --> 00:13:42.640]  說:你們去仔細尋訪那小孩子,
[00:13:42.640 --> 00:13:47.640]  找到了,就來報信,我也好去拜他。
[00:13:47.640 --> 00:13:51.640]  希律見自己被博學之士愚弄,
[00:13:51.640 --> 00:13:53.640]  極其憤怒,
[00:13:53.640 --> 00:13:57.640]  差人將他人和四警所有的銜鞋,
[00:13:57.640 --> 00:14:02.640]  根據他向博學之士仔細查問到的時間,
[00:14:02.640 --> 00:14:07.640]  凡兩歲以內的都殺盡了。」
[00:14:07.640 --> 00:14:11.640]  希律口口聲聲說:我好去拜他,
[00:14:11.640 --> 00:14:13.640]  我也好去拜他,
[00:14:13.640 --> 00:14:15.640]  好像你們這麼真誠地去拜,
[00:14:15.640 --> 00:14:18.640]  但其實他是虛假的,
[00:14:18.640 --> 00:14:24.640]  他的心是想殺害基督。
[00:14:24.640 --> 00:14:26.640]  虛假的敬拜者,
[00:14:26.640 --> 00:14:29.640]  他們會陷入一個虛假的陷阱裡,
[00:14:29.640 --> 00:14:31.640]  虛假的敬拜陷阱裡,
[00:14:31.640 --> 00:14:33.640]  他們只會專注他們今生擁有的東西,
[00:14:33.640 --> 00:14:34.640]  包括什麼?
[00:14:34.640 --> 00:14:37.640]  包括他們的成就,包括他們的權位。
[00:14:37.640 --> 00:14:41.640]  我們從希律的身上學功課,
[00:14:41.640 --> 00:14:43.640]  但希律作為猶太人的皇,
[00:14:43.640 --> 00:14:47.640]  他歷時有三十多年那麼長,
[00:14:47.640 --> 00:14:49.640]  他是一個有能之士,
[00:14:49.640 --> 00:14:51.640]  他是傑出的建設家,
[00:14:51.640 --> 00:14:56.640]  也建築起了史上很多偉大的工程,
[00:14:56.640 --> 00:14:59.640]  包括耶路撒冷的第二聖殿,
[00:14:59.640 --> 00:15:06.640]  包括凱撒利亞的宏偉的海港,
[00:15:06.640 --> 00:15:09.640]  這個海港你看一看,
[00:15:09.640 --> 00:15:11.640]  簡直就像國際城市一樣,
[00:15:11.640 --> 00:15:13.640]  它是一個深水港,
[00:15:13.640 --> 00:15:16.640]  擁有了很先進的防波堤技術,
[00:15:16.640 --> 00:15:20.640]  所以你看到他是一個非常傑出的建設家,
[00:15:20.640 --> 00:15:24.640]  他也建設了馬薩大和希律宮等等,
[00:15:24.640 --> 00:15:25.640]  在當時,
[00:15:25.640 --> 00:15:27.640]  原山而起,
[00:15:27.640 --> 00:15:30.640]  並且當中也有堅固的營壘,
[00:15:30.640 --> 00:15:31.640]  有宮殿,
[00:15:31.640 --> 00:15:33.640]  有儲水系統,
[00:15:33.640 --> 00:15:39.640]  並且在當中結合了建築裡面一些精華的智慧,
[00:15:39.640 --> 00:15:43.640]  將行宮、防禦和陵墓等等三大功能,
[00:15:43.640 --> 00:15:45.640]  結合在他自己的希律宮裡面。
[00:15:45.640 --> 00:15:47.640]  所以當我們看的時候,
[00:15:47.640 --> 00:15:49.640]  希律的成就是值得誇耀的,
[00:15:49.640 --> 00:15:54.640]  但是他卻因為自己的成就而失落了,
[00:15:54.640 --> 00:15:59.640]  忽略了來敬拜這位主基督,
[00:15:59.640 --> 00:16:02.640]  他也尊重他自己今生的權位,
[00:16:02.640 --> 00:16:05.640]  他怎樣尊重他自己今生的權位呢?
[00:16:05.640 --> 00:16:08.640]  希律其實他能夠作王,
[00:16:08.640 --> 00:16:10.640]  是因為他的爸爸,
[00:16:10.640 --> 00:16:12.640]  這位以東人,
[00:16:12.640 --> 00:16:15.640]  希律安提柏特,
[00:16:15.640 --> 00:16:21.640]  而大希律本身被封為王去管治猶太省,
[00:16:21.640 --> 00:16:22.640]  而政治上,
[00:16:22.640 --> 00:16:24.640]  所以稱為猶太人的王,
[00:16:24.640 --> 00:16:26.640]  因為猶太省裡面也有猶太人,
[00:16:26.640 --> 00:16:28.640]  但是他是混血兒,
[00:16:28.640 --> 00:16:29.640]  因為他爸爸是以東人,
[00:16:29.640 --> 00:16:32.640]  他就不是純種的猶太人,
[00:16:32.640 --> 00:16:35.640]  使得他受到猶太的領袖們很多的非議,
[00:16:35.640 --> 00:16:38.640]  經常想推翻大希律的管治,
[00:16:38.640 --> 00:16:40.640]  成為了他長期的政治壓力,
[00:16:40.640 --> 00:16:43.640]  當大希律在這些長期的政治壓力底下,
[00:16:43.640 --> 00:16:47.640]  他聽見了有另一個血統純正,
[00:16:47.640 --> 00:16:49.640]  聖經怎樣說?
[00:16:49.640 --> 00:16:52.640]  生來就是猶太人的王,
[00:16:52.640 --> 00:16:54.640]  那位新生王,
[00:16:54.640 --> 00:16:55.640]  要來了,
[00:16:55.640 --> 00:16:58.640]  他因此就感受到大受威脅,
[00:16:58.640 --> 00:17:00.640]  因為他的王位可能不保,
[00:17:00.640 --> 00:17:01.640]  可能會被推翻,
[00:17:01.640 --> 00:17:03.640]  他感覺到不安,
[00:17:03.640 --> 00:17:07.640]  這個字在新約裡面形容為驚慌,
[00:17:07.640 --> 00:17:10.640]  驚慌差不多像被鬼嚇死,
[00:17:10.640 --> 00:17:12.640]  他嚇死了,
[00:17:12.640 --> 00:17:14.640]  而在過往的人生歷史裡面,
[00:17:14.640 --> 00:17:15.640]  誰嚇到他,
[00:17:15.640 --> 00:17:16.640]  誰威脅到他的王位,
[00:17:16.640 --> 00:17:18.640]  無論是太太也好,
[00:17:18.640 --> 00:17:19.640]  無論是兒子也好,
[00:17:19.640 --> 00:17:21.640]  他全都會被殺,
[00:17:21.640 --> 00:17:23.640]  所以耶路撒冷全城的人一聽到,
[00:17:23.640 --> 00:17:25.640]  現在有個王來了?
[00:17:25.640 --> 00:17:26.640]  這次糟了,
[00:17:26.640 --> 00:17:28.640]  不知道會不會連累我們,
[00:17:28.640 --> 00:17:30.640]  他們就怕他心生殺機,
[00:17:30.640 --> 00:17:32.640]  而大希律真的心生殺機,
[00:17:32.640 --> 00:17:35.640]  他希望保住自己的王位,
[00:17:35.640 --> 00:17:38.640]  虛假敬拜者只顧著自己的權位,
[00:17:38.640 --> 00:17:40.640]  顧著自己的成就,
[00:17:40.640 --> 00:17:41.640]  視野狹窄,
[00:17:41.640 --> 00:17:43.640]  他看不到,
[00:17:43.640 --> 00:17:45.640]  他忽略了這個永恆的祝福,
[00:17:45.640 --> 00:17:50.640]  其實本來大希律王明明是問一個問題,
[00:17:50.640 --> 00:17:53.640]  基督該生在那裡?
[00:17:53.640 --> 00:17:55.640]  問得好,
[00:17:55.640 --> 00:17:56.640]  聰明,
[00:17:56.640 --> 00:17:57.640]  為什麼?
[00:17:57.640 --> 00:17:59.640]  我們說他簡直有屬靈的智慧,
[00:17:59.640 --> 00:18:01.640]  你懂得問這條問題?
[00:18:01.640 --> 00:18:04.640]  明明他們只不過是問猶太人的王在哪裡,
[00:18:04.640 --> 00:18:08.640]  你又懂得知道他就是永恆主,
[00:18:08.640 --> 00:18:11.640]  普世的大和平之君,
[00:18:11.640 --> 00:18:13.640]  這位彌賽亞是基督,
[00:18:13.640 --> 00:18:16.640]  彌賽亞這個字就是基督的意思,
[00:18:16.640 --> 00:18:18.640]  基督就是彌賽亞的希臘文,
[00:18:18.640 --> 00:18:20.640]  彌賽亞就是希伯來文,
[00:18:20.640 --> 00:18:24.640]  所以基督該生在哪裡?
[00:18:24.640 --> 00:18:30.640]  也證明了大希律理性上知道基督存在,
[00:18:30.640 --> 00:18:34.640]  但他刻意忽略了這位永恆的救主,
[00:18:34.640 --> 00:18:37.640]  他只是假意地說要去敬拜基督,
