
[00:00:00.000 --> 00:00:02.000]  我不知道你剛才敬拜的時候
[00:07:32.540 --> 00:07:37.140]  這個意象是說神讓他見到一個新聖殿的意象
[00:07:37.140 --> 00:07:39.740]  當然很多研究說這是第三聖殿
[00:07:39.740 --> 00:07:40.740]  還未出現
[00:07:40.740 --> 00:07:41.940]  不過這個聖殿
[00:07:41.940 --> 00:07:43.740]  當神給以色列看的時候
[00:07:43.740 --> 00:07:45.340]  整個過程裡面
[00:07:45.340 --> 00:07:48.740]  不單止是說聖殿的大小、規劃
[00:07:48.740 --> 00:07:51.940]  或者是如何建造的時候的建築實體
[00:07:51.940 --> 00:07:56.740]  更重要的是這段經文背後是說一個很重要的盼望信息
[00:07:56.740 --> 00:07:57.740]  為什麼這麼說?
[00:07:57.740 --> 00:07:59.040]  正如我剛才所說
[00:07:59.040 --> 00:08:02.240]  40章至48章是最後的部分
[00:08:02.240 --> 00:08:06.040]  主要的信息是說一個神永遠的應許
[00:08:06.040 --> 00:08:07.340]  一個盼望的信息
[00:08:07.340 --> 00:08:09.140]  因為在以色列書裡面
[00:08:09.140 --> 00:08:11.340]  如果我們熟悉的話就知道了
[00:08:11.340 --> 00:08:12.940]  聖經裡面說得很清楚
[00:08:12.940 --> 00:08:15.540]  神離開了在頭一章裡面
[00:08:15.540 --> 00:08:18.940]  當以色列在巴比倫見到意象的時候
[00:08:18.940 --> 00:08:20.640]  聖經清楚說明
[00:08:20.640 --> 00:08:24.340]  上帝的榮耀離開了當時的耶路撒冷聖城
[00:08:24.340 --> 00:08:27.540]  意思就是說這群子民不聽上帝的吩咐
[00:08:27.540 --> 00:08:30.340]  上帝那一刻就審判他們
[00:08:30.340 --> 00:08:33.940]  當然上帝審判他們不是說傳言的滅絕
[00:08:33.940 --> 00:08:37.040]  之前在不同的講道裡面我們都有提過這件事情
[00:08:37.040 --> 00:08:39.340]  這段經文除了告訴我們知道
[00:08:39.340 --> 00:08:42.240]  上帝藉著40至48章
[00:08:42.240 --> 00:08:46.640]  透過以西傑讓整個民族說一個盼望信息之外
[00:08:46.640 --> 00:08:48.640]  這段經文原來也有很多背景
[00:08:48.640 --> 00:08:49.740]  我們需要去認識
[00:08:49.740 --> 00:08:53.840]  然後才進入今天第43章第一節裡面
[00:08:53.840 --> 00:08:56.340]  如果我們看回經文就知道了
[00:08:56.340 --> 00:08:59.840]  以色列書第一章裡面曾經這樣說過
[00:08:59.840 --> 00:09:03.240]  他說當時以西傑在加瑪祿河的時候
[00:09:03.240 --> 00:09:04.540]  上帝就呼召他
[00:09:04.540 --> 00:09:07.540]  聖經很清楚記載一個時間、一個時序
[00:09:07.540 --> 00:09:11.540]  聖經說當時是約根王被擄的第五年
[00:09:11.540 --> 00:09:13.540]  而去到40章的第一節
[00:09:13.540 --> 00:09:16.740]  就是剛才我講的大段落的開始的時候
[00:09:16.740 --> 00:09:20.540]  聖經告訴我們知道當時他們被擄是第25年
[00:09:20.540 --> 00:09:24.940]  就是說這個異象是在講發生在20年之後的事
[00:09:24.940 --> 00:09:28.040]  所以以色列書43章這段經文
[00:09:28.040 --> 00:09:33.340]  和在以色列書第一章同樣上帝給以色列看到的異象
[00:09:33.340 --> 00:09:34.840]  是非常相似
[00:09:34.840 --> 00:09:37.040]  甚至乎這樣說是很有關係
[00:09:37.040 --> 00:09:38.340]  是要我們知道的
[00:09:38.340 --> 00:09:40.040]  另一個很特別的地方
[00:09:40.040 --> 00:09:43.940]  我們需要去了解才能夠進入今天第43章第一節的背景
[00:09:43.940 --> 00:09:45.040]  為什麼這樣說?
[00:09:45.040 --> 00:09:46.340]  如果你有印象
[00:09:46.340 --> 00:09:48.340]  曾經我們討論過或者我們講過的
[00:09:48.340 --> 00:09:52.340]  在以色列書第十章裡面有一個很清楚明確的指出
[00:09:52.340 --> 00:09:54.940]  當時上帝的榮耀
[00:09:54.940 --> 00:09:55.940]  聖經說什麼?
[00:09:55.940 --> 00:09:59.740]  他說:耶和華的榮耀離開了殿的入口處
[00:09:59.740 --> 00:10:01.740]  停在基督柏之上
[00:10:01.740 --> 00:10:03.140]  基督柏就展開翅膀
[00:10:03.140 --> 00:10:05.640]  在我眼前離地上升
[00:10:05.640 --> 00:10:07.640]  他們離去的時候
[00:10:07.640 --> 00:10:10.740]  輪子在旁邊都停在耶和華的殿的東門口
[00:10:10.740 --> 00:10:13.440]  還在他們上面有以色列上帝的榮耀
[00:10:13.440 --> 00:10:19.640]  這段經文是在講上帝離開當時這群子民的聖殿
[00:10:19.640 --> 00:10:22.640]  這個離開在哪裡開始?
[00:10:22.640 --> 00:10:23.940]  聖經講得很清楚
[00:10:23.940 --> 00:10:25.140]  在東門的時候
[00:10:25.140 --> 00:10:28.140]  今天剛才讀的經文第四十三章
[00:10:28.140 --> 00:10:31.740]  同樣地原來神回應這件事
[00:10:31.740 --> 00:10:33.740]  神的榮耀再一次降臨
[00:10:33.740 --> 00:10:36.140]  再一次臨在他們子民那裡
[00:10:36.140 --> 00:10:38.340]  同樣地昔日在東門離開
[00:10:38.340 --> 00:10:40.940]  今天就在東門再回來
[00:10:40.940 --> 00:10:44.540]  在新聖殿的東門裡面能夠再回來
[00:10:44.540 --> 00:10:49.140]  同樣上帝的榮耀同樣臨在那裡
[00:10:49.140 --> 00:10:49.940]  沒錯
[00:10:49.940 --> 00:10:52.340]  這段經文的背景除了告訴你
[00:10:52.340 --> 00:10:54.340]  與以色列很有關係之外
[00:10:54.340 --> 00:10:57.140]  原來與整個民族也很有關係
[00:10:57.140 --> 00:10:58.140]  正如剛才所說
[00:10:58.140 --> 00:11:00.540]  四十至四十八章是一個盼望的訊息
[00:11:00.540 --> 00:11:02.340]  就是要告訴當時的民族
[00:11:02.340 --> 00:11:03.940]  整個以色列民族知道
[00:11:03.940 --> 00:11:05.940]  上帝再一次與他們一起
[00:11:05.940 --> 00:11:07.540]  與他們同住
[00:11:07.540 --> 00:11:09.740]  當然上帝的榮耀再一次臨在
[00:11:09.740 --> 00:11:12.740]  這個群體甚或以西傑聽到的時候
[00:11:12.740 --> 00:11:14.340]  他應該如何回應呢?
[00:11:14.340 --> 00:11:16.340]  盼望今天透過三個分題
[00:11:16.340 --> 00:11:18.140]  三個很簡單的分題
[00:11:18.140 --> 00:11:19.740]  當我們回應上帝的時候
[00:11:19.740 --> 00:11:20.940]  第一件事要學習的
[00:11:20.940 --> 00:11:22.140]  我們要降服
[00:11:22.140 --> 00:11:24.740]  這段經文首先要讓我們知道
[00:11:24.740 --> 00:11:26.140]  第二件事我們要學習的
[00:11:26.140 --> 00:11:27.540]  上帝榮耀臨在的時候
[00:11:27.540 --> 00:11:29.140]  我們要尊崇祂
[00:11:29.140 --> 00:11:30.540]  第三件事
[00:11:30.540 --> 00:11:31.740]  上帝榮耀臨在
[00:11:31.740 --> 00:11:33.140]  第三件事我們要學習的
[00:11:33.140 --> 00:11:34.140]  我們要進行
[00:11:34.140 --> 00:11:36.340]  降服、尊崇和進行
[00:11:36.340 --> 00:11:39.140]  今天這篇講道裡面三個很重要的分題
[00:11:39.140 --> 00:11:39.940]  也很清晰
[00:11:39.940 --> 00:11:41.140]  希望讓你去知道
[00:11:41.140 --> 00:11:42.940]  我們先進入第一個分題說什麼
[00:11:42.940 --> 00:11:45.340]  經文在第一至第五節
[00:11:45.340 --> 00:11:46.340]  正如剛才所說
[00:11:46.340 --> 00:11:48.340]  如果讀了經文我不再重複了
[00:11:48.340 --> 00:11:49.340]  經文告訴你
[00:11:49.340 --> 00:11:53.340]  當上帝藉著使者帶以西傑去到一座門
[00:11:53.340 --> 00:11:55.340]  就是朝東的門
[00:11:55.340 --> 00:11:56.740]  想讓我們知道
[00:11:56.740 --> 00:11:58.540]  當上帝的榮耀臨在
[00:11:58.540 --> 00:12:00.340]  就算大地、就算中水
[00:12:00.340 --> 00:12:02.940]  一切的事情都會響、都會發響
[00:12:02.940 --> 00:12:06.940]  都要去展現、去表達上帝榮耀的光輝
[00:12:06.940 --> 00:12:08.340]  這是非常重要的
[00:12:08.340 --> 00:12:12.340]  第三、第四節其實是回應以西傑書第一章
[00:12:12.340 --> 00:12:14.740]  當時以西傑見到的異象
[00:12:14.740 --> 00:12:15.740]  到了後面
[00:12:15.740 --> 00:12:16.740]  想讓我們知道
[00:12:16.740 --> 00:12:18.740]  神的靈就將以西傑舉起
[00:12:18.740 --> 00:12:20.740]  並且帶入內院
[00:12:20.740 --> 00:12:22.740]  新聖殿的內院裏面
[00:12:22.740 --> 00:12:24.740]  聖經很清楚說
[00:12:24.740 --> 00:12:27.740]  「看!耶和華的榮光充滿了電」
[00:12:27.740 --> 00:12:30.740]  這是經文開始的時候告訴我們
[00:12:30.740 --> 00:12:32.740]  正如剛才所說
[00:12:32.740 --> 00:12:34.740]  43章一至五節
[00:12:34.740 --> 00:12:36.740]  與以西傑書第一章很有關聯
[00:12:36.740 --> 00:12:38.740]  是一個盼望的訊息
[00:12:38.740 --> 00:12:41.740]  當然如果我和他們這樣理解
[00:12:41.740 --> 00:12:42.740]  是很直接的
[00:12:42.740 --> 00:12:44.740]  不過如果我是希伯來人
[00:12:44.740 --> 00:12:46.740]  即是說是以色列人的話
[00:12:46.740 --> 00:12:49.740]  當我們看到以西傑書43章一至五節
[00:12:49.740 --> 00:12:50.740]  剛才所讀的經文的時候
[00:12:50.740 --> 00:12:53.740]  他一定會聯繫到另外一段經文
[00:12:53.740 --> 00:12:55.740]  一段他們似曾相識的經文
[00:12:55.740 --> 00:12:56.740]  為什麼?
[00:12:56.740 --> 00:12:57.740]  如果剛才讀到這裡的時候
[00:12:57.740 --> 00:12:58.740]  你就知道
[00:12:58.740 --> 00:13:00.740]  上帝的榮耀在這段經文裏面
[00:13:00.740 --> 00:13:01.740]  是非常重要的
[00:13:01.740 --> 00:13:04.740]  特別是在一至五節裏面出現了兩三次
[00:13:04.740 --> 00:13:06.740]  當以色列人聽到這段話
[00:13:06.740 --> 00:13:08.740]  頭那五節的時候
[00:13:08.740 --> 00:13:09.740]  他一定會想像到
[00:13:09.740 --> 00:13:10.740]  或者想到
[00:13:10.740 --> 00:13:14.740]  當時的《春夏及記》四十章三十四至三十八節
[00:13:14.740 --> 00:13:15.740]  這段經文
[00:13:15.740 --> 00:13:17.740]  這段經文說什麼?
[00:13:17.740 --> 00:13:19.740]  這段經文的背景是說
[00:13:19.740 --> 00:13:22.740]  當時摩西帶著以色列人離開到埃及
[00:13:22.740 --> 00:13:23.740]  他們在曠野的時候
[00:13:23.740 --> 00:13:25.740]  上帝就吩咐摩西
[00:13:25.740 --> 00:13:26.740]  告訴他們知道
[00:13:26.740 --> 00:13:28.740]  會幕要建一個出來
[00:13:28.740 --> 00:13:29.740]  並且跟他們說
[00:13:29.740 --> 00:13:31.740]  當會幕建好的時候
[00:13:31.740 --> 00:13:33.740]  會幕上曾經說什麼?
[00:13:33.740 --> 00:13:35.740]  他說:而我榮光充滿了帳幕
[00:13:35.740 --> 00:13:37.740]  摩西不能夠進入去
[00:13:37.740 --> 00:13:39.740]  因為雲彩停在其上
[00:13:39.740 --> 00:13:41.740]  而我榮光充滿了帳幕
[00:13:41.740 --> 00:13:44.740]  這段經文原來和以色列書43章
[00:13:44.740 --> 00:13:47.740]  今天所說的經文其實很有關聯
[00:13:47.740 --> 00:13:52.740]  因為在《春夏及記》這段四十章三十四至三十八節裡說
[00:13:52.740 --> 00:13:55.740]  當上帝吩咐摩西建會幕的時候
[00:13:55.740 --> 00:13:58.740]  上帝的榮耀臨在會幕裡的時候
[00:13:58.740 --> 00:13:59.740]  首先第一件事
[00:13:59.740 --> 00:14:01.740]  摩西不能夠進入會幕裡
[00:14:01.740 --> 00:14:02.740]  不單是這樣
[00:14:02.740 --> 00:14:05.740]  由三十六節開始到三十八節
[00:14:05.740 --> 00:14:06.740]  這段經文是說
[00:14:06.740 --> 00:14:09.740]  當上帝的榮耀臨在會幕
[00:14:09.740 --> 00:14:11.740]  榮耀好像像雲彩一樣
[00:14:11.740 --> 00:14:12.740]  他上升的話
[00:14:12.740 --> 00:14:15.740]  這群民眾就跟著前行
[00:14:15.740 --> 00:14:16.740]  對以色列人來說
[00:14:16.740 --> 00:14:18.740]  上帝的榮耀臨在
[00:14:18.740 --> 00:14:22.740]  不單單是一種讓人感到懼怕驚恐
[00:14:22.740 --> 00:14:24.740]  原來背景是說
[00:14:24.740 --> 00:14:26.740]  當上帝的榮耀再次臨在
[00:14:26.740 --> 00:14:27.740]  是很想邀請人
[00:14:27.740 --> 00:14:28.740]  應該這樣說
[00:14:28.740 --> 00:14:29.740]  準確一點是說
[00:14:29.740 --> 00:14:31.740]  上帝主動榮耀落到另外一個中間
[00:14:31.740 --> 00:14:32.740]  在人的群體裡
[00:14:32.740 --> 00:14:35.740]  是要讓人去跟隨他
[00:14:35.740 --> 00:14:37.740]  因為他是帶領我一個
[00:14:37.740 --> 00:14:40.740]  原來上帝的榮耀臨在人的群體
[00:14:40.740 --> 00:14:42.740]  你和我需要去回應
[00:14:42.740 --> 00:14:45.740]  降伏跟隨是其中一樣東西
[00:14:45.740 --> 00:14:46.740]  所以你看到
[00:14:46.740 --> 00:14:48.740]  《出一及記》43章34-38節裡
[00:14:48.740 --> 00:14:50.740]  是說上帝的榮耀臨在
[00:14:50.740 --> 00:14:52.740]  那群人就跟著
[00:14:52.740 --> 00:14:53.740]  上帝的榮耀升起
[00:14:53.740 --> 00:14:54.740]  雲彩升起
[00:14:54.740 --> 00:14:55.740]  他就可以前行
[00:14:55.740 --> 00:14:57.740]  是給大家一種帶領
[00:14:57.740 --> 00:14:59.740]  一種人和神之間的關係
[00:14:59.740 --> 00:15:00.740]  他是主
[00:15:00.740 --> 00:15:01.740]  我們是客
[00:15:01.740 --> 00:15:02.740]  要跟隨著他
[00:15:02.740 --> 00:15:03.740]  今天我們已經問
[00:15:03.740 --> 00:15:05.740]  《以色列傑書》43章
[00:15:05.740 --> 00:15:07.740]  同樣地說同樣的東西
[00:15:07.740 --> 00:15:12.740]  其實上帝因為以色列人的犯罪
[00:15:12.740 --> 00:15:14.740]  上帝的榮耀離開了他們
[00:15:14.740 --> 00:15:15.740]  但上帝藉著
[00:15:15.740 --> 00:15:18.740]  以色列傑書重新告訴我們一件很重要的事
[00:15:18.740 --> 00:15:20.740]  他的榮耀重新降臨在他自己的群體裡
