
[00:00:00.000 --> 00:00:02.640]  不如給點掌聲我們的侍奉團隊好嗎
[00:02:49.720 --> 00:02:51.120]  關係有時候
[00:02:51.120 --> 00:02:52.720]  其實都是一個真的關係
[00:02:52.720 --> 00:02:53.520]  你可以在裡面
[00:02:53.520 --> 00:02:55.320]  可以和它建立關係
[00:02:55.320 --> 00:02:56.320]  一起去行山
[00:02:56.320 --> 00:02:57.520]  一起去吃夜宵
[00:02:57.520 --> 00:02:58.120]  一起去聊天
[00:02:58.120 --> 00:02:59.520]  聊到凌晨
[00:02:59.520 --> 00:03:02.120]  但其實當中可以有少許毒素
[00:03:02.120 --> 00:03:04.720]  其實就可以去搞壞這份關係
[00:03:04.720 --> 00:03:06.320]  令到當中
[00:03:06.320 --> 00:03:07.520]  那份關係
[00:03:07.520 --> 00:03:09.920]  可以十年的朋友都沒有了
[00:03:09.920 --> 00:03:11.120]  其實我們生命裡面
[00:03:11.120 --> 00:03:12.720]  都想去保護關係
[00:03:12.720 --> 00:03:15.120]  無論是我們人與人之間的關係也好
[00:03:15.120 --> 00:03:17.520]  和天賦之間的關係也好
[00:03:17.520 --> 00:03:20.520]  其實我們都很想去保護
[00:03:20.520 --> 00:03:22.320]  OK
[00:03:22.320 --> 00:03:24.320]  所以其實人生命裡面
[00:03:24.320 --> 00:03:25.320]  有一個渴望
[00:03:25.320 --> 00:03:27.320]  我們很想去擁抱一份
[00:03:27.320 --> 00:03:30.120]  很持久可信有安全感的關係
[00:03:30.120 --> 00:03:31.920]  但不知道你生命裡面
[00:03:31.920 --> 00:03:34.120]  你有沒有這種渴求呢
[00:03:34.120 --> 00:03:34.920]  我都記得
[00:03:34.920 --> 00:03:38.120]  我在過去和朋友吵架的時候
[00:03:38.120 --> 00:03:39.120]  很後悔
[00:03:39.120 --> 00:03:41.120]  甚至到現在可能有時候都會想起
[00:03:41.120 --> 00:03:42.120]  很想去保護它
[00:03:42.120 --> 00:03:44.120]  如果我懂得做人多一點的話
[00:03:44.120 --> 00:03:45.520]  如果我懂得說話多一點的話
[00:03:45.520 --> 00:03:47.120]  可能就會保護得到
[00:03:47.120 --> 00:03:49.920]  究竟有些什麼關係裡面的毒素
[00:03:49.920 --> 00:03:52.920]  可以去毒害我們和人與人之間的關係
[00:03:52.920 --> 00:03:54.920]  甚至和神之間的關係
[00:03:54.920 --> 00:03:57.320]  我們今天就會看到這件事
[00:03:57.320 --> 00:03:58.920]  當中我們在經文裡面
[00:03:58.920 --> 00:03:59.920]  就會告訴我們
[00:03:59.920 --> 00:04:01.920]  有一種毒素可以毒害我們
[00:04:01.920 --> 00:04:03.520]  人與人之間的關係
[00:04:03.520 --> 00:04:04.520]  並且第二件事就是
[00:04:04.520 --> 00:04:07.520]  甚至它會影響到我們和神之間的關係
[00:04:07.520 --> 00:04:10.120]  而最後我們盼望找到出路
[00:04:10.120 --> 00:04:11.320]  我們究竟在裡面
[00:04:11.320 --> 00:04:14.320]  如何可以防止這種毒素去發生
[00:04:14.320 --> 00:04:16.920]  我們看的經文是《事施記》
[00:04:16.920 --> 00:04:18.120]  不如開始的時候
[00:04:18.120 --> 00:04:20.120]  我們一起去祈禱
[00:04:21.120 --> 00:04:23.120]  (廣東話)
[00:04:23.120 --> 00:04:52.120]  (廣東話)
[00:04:52.120 --> 00:04:54.520]  我們看的經文是《事施記》
[00:04:54.520 --> 00:04:57.520]  《事施記》是以色列人已經出了埃及
[00:04:57.520 --> 00:04:59.520]  進入那個叫做迦南地
[00:04:59.520 --> 00:05:01.120]  也就是英雄之地
[00:05:01.120 --> 00:05:02.520]  當時就說了
[00:05:02.520 --> 00:05:03.520]  12個支派
[00:05:03.520 --> 00:05:06.320]  他們每個支派都要去到自己的地
[00:05:06.320 --> 00:05:07.920]  要去拿自己的地
[00:05:07.920 --> 00:05:10.320]  不是約書亞一個打暈了
[00:05:10.320 --> 00:05:12.120]  大家進去坐就算了
[00:05:12.120 --> 00:05:15.120]  而是他們每一個支派都要進去拿自己的地
[00:05:15.120 --> 00:05:17.120]  約書亞在那個時候就說了一句
[00:05:17.120 --> 00:05:18.720]  就說至於我和我一家
[00:05:18.720 --> 00:05:20.520]  我們必定侍奉耶和華
[00:05:20.520 --> 00:05:22.920]  我們就跟大佬上帝
[00:05:22.920 --> 00:05:25.520]  你們跟不跟就你們自己各走各路的時候
[00:05:25.520 --> 00:05:26.520]  你們要戴眼色人
[00:05:26.520 --> 00:05:28.520]  你們要知道你們跟誰了
[00:05:28.520 --> 00:05:30.120]  說了給12個支派聽
[00:05:30.120 --> 00:05:31.520]  但到最後怎樣呢
[00:05:31.520 --> 00:05:32.520]  就有些跟
[00:05:32.520 --> 00:05:33.320]  有些人不跟
[00:05:33.320 --> 00:05:35.120]  有些甚至一進去就放棄了
[00:05:35.120 --> 00:05:36.120]  一進去就
[00:05:36.120 --> 00:05:38.120]  迦南人抱頭抱頸做朋友
[00:05:38.120 --> 00:05:40.320]  然後直接結婚也算了
[00:05:40.320 --> 00:05:44.120]  所以其實以色列人帶著一個士兵
[00:05:44.120 --> 00:05:45.920]  進去英雄之地
[00:05:45.920 --> 00:05:47.120]  但其實到最後
[00:05:47.120 --> 00:05:49.920]  不是每個人都是跟著上帝這樣做
[00:05:49.920 --> 00:05:53.320]  要成立一個以上帝為中心的國家
[00:05:53.320 --> 00:05:54.920]  其實真的談何容易
[00:05:54.920 --> 00:05:56.920]  結果進去迦南地
[00:05:56.920 --> 00:05:57.920]  英雄之地
[00:05:57.920 --> 00:06:00.920]  那個神祇的國家就這樣失落了
[00:06:00.920 --> 00:06:05.320]  很多以色列人甚至帶著迦南人的文化進入國家裡面
[00:06:05.320 --> 00:06:07.920]  以致出現了這個局面
[00:06:07.920 --> 00:06:09.920]  《士師記》是在說一個loop(循環)
[00:06:09.920 --> 00:06:12.320]  是在說一個很悲哀的loop(循環)
[00:06:12.320 --> 00:06:13.920]  就是以色列人犯罪
[00:06:13.920 --> 00:06:14.920]  得罪上帝
[00:06:14.920 --> 00:06:16.320]  上帝就要管教他們
[00:06:16.320 --> 00:06:19.520]  容許其他外族去打他們
[00:06:19.520 --> 00:06:20.920]  以色列人就呼求
[00:06:20.920 --> 00:06:22.720]  哎呀 我知錯了 認衰仔了
[00:06:22.720 --> 00:06:24.520]  然後上帝就施行拯救
[00:06:24.520 --> 00:06:26.520]  找一個士師出來救他們
[00:06:26.520 --> 00:06:28.120]  但是救完他們
[00:06:28.120 --> 00:06:30.720]  以色列人又會回到那個loop(循環)
[00:06:30.720 --> 00:06:33.120]  所以你看著整個《士師記》就不斷
[00:06:33.120 --> 00:06:35.320]  那個loop(循環)就不斷循環
[00:06:35.320 --> 00:06:37.920]  以至於我們今天看的第十章
[00:06:37.920 --> 00:06:39.320]  就是去到一個點
[00:06:39.320 --> 00:06:43.120]  上帝聽到他們在叫救命 認衰仔的時候
[00:06:43.120 --> 00:06:45.320]  上帝的心裡面經文形容
[00:06:45.320 --> 00:06:46.720]  還很短
[00:06:46.720 --> 00:06:48.520]  也就是他還在糊塗
[00:06:48.520 --> 00:06:50.120]  上帝還仍然很生氣
[00:06:50.120 --> 00:06:51.320]  因為知道他們
[00:06:51.320 --> 00:06:54.720]  其實他們的心都不是真的認真地回去了
[00:06:54.720 --> 00:06:58.120]  究竟以色列人的心思驗裡面
[00:06:58.120 --> 00:07:00.120]  那個問題出現在哪裡呢
[00:07:00.120 --> 00:07:04.120]  他在這一章裡面就會揭底牌給我們看
[00:07:04.120 --> 00:07:07.720]  究竟為什麼以色列人經常跟不上上帝
[00:07:07.720 --> 00:07:10.920]  底牌的問題出現在哪裡呢
[00:07:10.920 --> 00:07:13.120]  今天的經文就會告訴我們
[00:07:13.120 --> 00:07:16.120]  今天的經文我們會看的是耶佛他的故事
[00:07:16.120 --> 00:07:19.720]  耶佛他正正就是整本書
[00:07:19.720 --> 00:07:22.520]  《士師記》尾二的那個士師
[00:07:22.520 --> 00:07:25.320]  還有沒有再差 只有更差
[00:07:25.320 --> 00:07:27.320]  下一個參宣是徹底地差的
[00:07:27.320 --> 00:07:30.320]  所以你看到耶佛他就知道已經很嚴重了
[00:07:30.320 --> 00:07:32.720]  以色列人去到一個屬靈的境況
[00:07:32.720 --> 00:07:34.520]  當中就會告訴我們
[00:07:34.520 --> 00:07:36.520]  以色列人他們承受
[00:07:36.520 --> 00:07:39.120]  他們被這個世界的毒素影響
[00:07:39.120 --> 00:07:40.520]  以致會搞到這麼差
[00:07:40.520 --> 00:07:41.720]  第二件事就是
[00:07:41.720 --> 00:07:42.920]  他們為什麼呢
[00:07:42.920 --> 00:07:46.320]  甚至讓這個毒素影響他們跟神的關係
[00:07:46.320 --> 00:07:49.120]  最後我們很想看到出路在哪裡
[00:07:49.120 --> 00:07:51.720]  不如就讓我們一起讀這段經文好不好
[00:07:51.720 --> 00:07:53.520]  我們一起讀頭一部分
[00:07:53.520 --> 00:07:55.920]  頭一部分的經文就會告訴我們
[00:07:55.920 --> 00:07:59.320]  毒素其實是世界在教我們
[00:07:59.320 --> 00:08:03.520]  人看人會看成一個尋求利益的工具
[00:08:03.520 --> 00:08:06.120]  我們建立關係是吧 嘩很好的是吧
[00:08:06.120 --> 00:08:09.120]  但其實有時候我們建立了那份關係
[00:08:09.120 --> 00:08:10.720]  其實都不是來得很真
[00:08:10.720 --> 00:08:12.920]  甚至我們當對方只是一個工具
[00:08:12.920 --> 00:08:15.520]  去輔助我們去幫助我們
[00:08:15.520 --> 00:08:16.920]  就好像這樣想是吧
[00:08:16.920 --> 00:08:18.520]  回到學校是吧
[00:08:18.520 --> 00:08:21.120]  你會看到嘩那些學霸
[00:08:21.120 --> 00:08:22.520]  讓我黏過去是吧
[00:08:22.520 --> 00:08:24.520]  其實是不是真的想跟他做朋友又不是很是的
[00:08:24.520 --> 00:08:25.920]  嘩這麼強勁
[00:08:25.920 --> 00:08:27.920]  不過他又很厲害教很多東西
[00:08:27.920 --> 00:08:29.320]  那我就跟他做朋友
[00:08:29.320 --> 00:08:31.720]  大家裝模作樣搭肩膀
[00:08:31.720 --> 00:08:32.920]  這個世界很多時候
[00:08:32.920 --> 00:08:34.920]  我聽很多大學生都這樣說
[00:08:34.920 --> 00:08:37.720]  就說進到大學沒有什麼真的關係
[00:08:37.720 --> 00:08:40.520]  嘩全部的關係都虛假到不得了
[00:08:40.520 --> 00:08:43.320]  其實正正就是因為這個世界在教我們
[00:08:43.320 --> 00:08:45.320]  好像人和人之間的關係
[00:08:45.320 --> 00:08:47.920]  只是拿來幫助自己助長自己
[00:08:47.920 --> 00:08:48.920]  是一個工具
[00:08:48.920 --> 00:08:50.920]  是一個利益的工具
[00:08:50.920 --> 00:08:52.520]  然後我們一起去看這段經文
[00:08:52.520 --> 00:08:55.320]  我們看看這個世界怎樣去教我們
[00:08:55.320 --> 00:08:58.120]  驟眼看下去其實好像很合理是吧
[00:08:58.120 --> 00:08:59.120]  喂我被人打
[00:08:59.120 --> 00:09:00.920]  那我找個厲害的去幫我們
[00:09:00.920 --> 00:09:02.120]  這樣很正常是吧
[00:09:02.120 --> 00:09:02.920]  喂打仗
[00:09:02.920 --> 00:09:04.520]  那你厲害你幫一下我們
[00:09:04.520 --> 00:09:06.320]  你作為我們的居民之一
[00:09:06.320 --> 00:09:08.720]  那應該都是出一分力是吧
[00:09:08.720 --> 00:09:10.720]  能者居之很合理
[00:09:10.720 --> 00:09:13.520]  但其實在第七節那裡
[00:09:13.520 --> 00:09:16.320]  就已經告訴我們當中的問題在哪裡
[00:09:16.320 --> 00:09:18.120]  耶佛他就說你不是恨我嗎
[00:09:18.120 --> 00:09:18.920]  為什麼來找我
[00:09:18.920 --> 00:09:21.520]  你之前不是趕我出我父親家嗎
[00:09:21.520 --> 00:09:22.520]  為什麼你現在來找我
[00:09:22.520 --> 00:09:24.520]  現在急難的時候你才來找我
[00:09:24.520 --> 00:09:26.720]  正正就是因為激烈人
[00:09:26.720 --> 00:09:28.720]  以色列人當中的激烈人
[00:09:28.720 --> 00:09:32.520]  他們是怎樣看耶佛他的呢
[00:09:32.520 --> 00:09:34.520]  整個經文一開始介紹耶佛他
[00:09:34.520 --> 00:09:35.920]  有兩樣東西介紹的
[00:09:35.920 --> 00:09:37.520]  第一他是大能的勇士
[00:09:37.520 --> 00:09:39.720]  第二他是妓女的兒子
[00:09:39.720 --> 00:09:43.920]  所以其實激烈人平時好日子的時候
[00:09:43.920 --> 00:09:45.320]  順風順水的時候
[00:09:45.320 --> 00:09:48.520]  他們看耶佛他只不過是一個妓女的兒子
[00:09:48.520 --> 00:09:52.320]  阻礙他們爭家產的一個半腳石
[00:09:52.320 --> 00:09:53.920]  或者一個礙手礙腳的人
[00:09:53.920 --> 00:09:56.520]  而當他們面對困難的時候
[00:09:56.520 --> 00:09:59.320]  耶佛他就突然間變成一個大能的勇士
[00:09:59.320 --> 00:10:01.920]  嘩我突然間看到你身上有些很重要的東西
[00:10:01.920 --> 00:10:02.920]  很好的東西是吧
[00:10:02.920 --> 00:10:04.920]  嘩真的聽到都嘔心
[00:10:04.920 --> 00:10:06.720]  所以我們知道其實呢
[00:10:06.720 --> 00:10:08.720]  這個故事都是在告訴我們
[00:10:08.720 --> 00:10:12.320]  激烈人是在當耶佛他只是一個工具
[00:10:12.320 --> 00:10:17.720]  他是不是真的很想跟他們做兄弟呢
[00:10:17.720 --> 00:10:19.720]  很想他做他們的王呢
[00:10:19.720 --> 00:10:20.320]  又不是的
[00:10:20.320 --> 00:10:21.720]  只不過是想他們救他而已
[00:10:21.720 --> 00:10:24.320]  所以在這些危急關頭就推他出來
[00:10:24.320 --> 00:10:26.320]  嘩這麼難打這場仗
[00:10:26.320 --> 00:10:27.320]  我推你去死
[00:10:27.320 --> 00:10:28.320]  基本上是這樣的
[00:10:28.320 --> 00:10:29.520]  但其實呢
[00:10:29.520 --> 00:10:33.920]  故事不單止是激烈人在當耶佛他是工具
[00:10:33.920 --> 00:10:36.320]  甚至其實耶佛他也承著勢
[00:10:36.320 --> 00:10:39.320]  其實他自己也把激烈人當成工具
[00:10:39.320 --> 00:10:41.320]  我們知道的一件事就是
[00:10:41.320 --> 00:10:43.320]  一開始已經在問
[00:10:43.320 --> 00:10:45.320]  激烈人就說這場仗你可不可以幫我打
[00:10:45.320 --> 00:10:48.320]  但是耶佛他第一個回應
[00:10:48.320 --> 00:10:51.320]  他說要拖住
[00:10:51.320 --> 00:10:55.320]  因為其實激烈人一開始他給的offer是說
[00:10:55.320 --> 00:10:57.320]  不如你來做我們的軍事領袖
[00:10:57.320 --> 00:10:59.320]  就是說打仗的時候
[00:10:59.320 --> 00:11:01.320]  帶著一隊軍隊去打那個
[00:11:01.320 --> 00:11:03.320]  然後耶佛他心裏面知道
[00:11:03.320 --> 00:11:05.320]  因為他知道其實他們本身
[00:11:05.320 --> 00:11:08.320]  原本宣佈出來的那件事不是這樣說的
[00:11:08.320 --> 00:11:11.320]  上一章激烈人說的是
[00:11:11.320 --> 00:11:13.320]  誰可以出去打仗的話
[00:11:13.320 --> 00:11:15.320]  他就會做王
[00:11:15.320 --> 00:11:17.320]  做這個地區的王 激烈王
[00:11:17.320 --> 00:11:18.320]  這個諷刺的位置
[00:11:18.320 --> 00:11:21.320]  以色列從來都沒有理由一個地區可以有一個王出來的
[00:11:21.320 --> 00:11:23.320]  但是他們是特意這樣說
[00:11:23.320 --> 00:11:27.320]  去哄耶佛他去打這場仗
[00:11:27.320 --> 00:11:29.320]  而當他們開了這個offer
[00:11:29.320 --> 00:11:31.320]  突然之間耶佛他就眼金金
[00:11:31.320 --> 00:11:34.320]  出來就願意去打這場仗
[00:11:34.320 --> 00:11:36.320]  正正就是因為其實他心裏面
[00:11:36.320 --> 00:11:38.320]  都很想去做這個王
[00:11:38.320 --> 00:11:41.320]  很想做這個地區的官
[00:11:41.320 --> 00:11:44.320]  地區的領袖
[00:11:44.320 --> 00:11:47.320]  耶佛他是不是真的很想去治理以色列
[00:11:47.320 --> 00:11:49.320]  是不是很有雄心壯志
[00:11:49.320 --> 00:11:51.320]  去帶領以色列人回到上帝那裏呢
[00:11:51.320 --> 00:11:52.320]  其實不是的
[00:11:52.320 --> 00:11:54.320]  往後一章你就會看到
[00:11:54.320 --> 00:11:56.320]  以色列人和他吵一個架
[00:11:56.320 --> 00:12:00.320]  他一帶著整隊軍隊去殺了人家四萬二千人
[00:12:00.320 --> 00:12:03.320]  所以其實耶佛他從來都不是想著
[00:12:03.320 --> 00:12:05.320]  怎樣去治理好這個國家
[00:12:05.320 --> 00:12:07.320]  帶大家回到上帝那裏
[00:12:07.320 --> 00:12:09.320]  其實他是在面對他自己的過去
[00:12:09.320 --> 00:12:11.320]  他自己怎樣被人小看
[00:12:11.320 --> 00:12:13.320]  他要去拿回權力出來
[00:12:13.320 --> 00:12:15.320]  我要告訴別人我才是主事的
[00:12:15.320 --> 00:12:18.320]  所以誰得罪我就殺誰
[00:12:18.320 --> 00:12:20.320]  甚至他打其他敵人
[00:12:20.320 --> 00:12:23.320]  打亞滿人的時候都沒有那麼嚴重
[00:12:23.320 --> 00:12:24.320]  都會和別人談判一下
[00:12:24.320 --> 00:12:26.320]  但是他一打自己人的時候
[00:12:26.320 --> 00:12:28.320]  一來就殺四萬二千人
[00:12:28.320 --> 00:12:33.320]  耶佛他其實都是把自己人基地人當成工具
[00:12:33.320 --> 00:12:34.320]  大英姐妹
[00:12:34.320 --> 00:12:35.320]  大家可能會說
[00:12:35.320 --> 00:12:38.320]  其實都很合乎情理
[00:12:38.320 --> 00:12:40.320]  當你面對危難的時候
[00:12:40.320 --> 00:12:41.320]  你會想找人幫
[00:12:41.320 --> 00:12:43.320]  或者我們生命很想追求成就
[00:12:43.320 --> 00:12:45.320]  我們會向上爬
[00:12:45.320 --> 00:12:46.320]  都是的
[00:12:46.320 --> 00:12:47.320]  正常來說
[00:12:47.320 --> 00:12:49.320]  我們進到公司
[00:12:49.320 --> 00:12:51.320]  或者將來我們工作的時候
[00:12:51.320 --> 00:12:53.320]  你不會說我的心願就是在這裏
[00:12:53.320 --> 00:12:54.320]  一直做一個文員
[00:12:54.320 --> 00:12:55.320]  這樣就算了
[00:12:55.320 --> 00:12:58.320]  大家都可能會有些心智很想爬
[00:12:58.320 --> 00:13:06.320]  但其實段經文不是說我們有心智是差
[00:13:06.320 --> 00:13:09.320]  他是說我們怎樣看身邊的人
[00:13:09.320 --> 00:13:11.320]  人的價值
[00:13:11.320 --> 00:13:13.320]  我們看一個人的價值
[00:13:13.320 --> 00:13:15.320]  究竟我們只看到他的功能
[00:13:15.320 --> 00:13:17.320]  還是我們看到他是一個完整的人
[00:13:17.320 --> 00:13:19.320]  就正如剛才這樣說
[00:13:19.320 --> 00:13:20.320]  回到學校
[00:13:20.320 --> 00:13:21.320]  會不會有些人
[00:13:21.320 --> 00:13:22.320]  你很看不起的
[00:13:22.320 --> 00:13:24.320]  你覺得黏在一起就糟糕了
[00:13:24.320 --> 00:13:28.320]  人家就會說我是那些頑皮的人
[00:13:28.320 --> 00:13:31.320]  但到了考試來的時候
[00:13:31.320 --> 00:13:33.320]  你就會黏在一起
[00:13:33.320 --> 00:13:34.320]  又或者可能到了大學
[00:13:34.320 --> 00:13:36.320]  大學很多人都說
[00:13:36.320 --> 00:13:37.320]  做項目的時候
[00:13:37.320 --> 00:13:39.320]  當然是黏著學霸
[00:13:39.320 --> 00:13:41.320]  有人carry我多麼好
[00:13:41.320 --> 00:13:43.320]  平時carry完之後又怎樣
[00:13:43.320 --> 00:13:44.320]  其實都是say goodbye
[00:13:44.320 --> 00:13:46.320]  都當他沒有到
[00:13:46.320 --> 00:13:50.320]  甚至可能有時候我們選項目的人
[00:13:50.320 --> 00:13:52.320]  我們可能都是這樣選的
[00:13:52.320 --> 00:13:54.320]  這個人這麼差
[00:13:54.320 --> 00:13:56.320]  不要弄到連累我
[00:13:56.320 --> 00:13:58.320]  為什麼要偏他到我那裡
[00:13:58.320 --> 00:13:59.320]  影衰我
[00:13:59.320 --> 00:14:01.320]  很多時候我們看一個人
[00:14:01.320 --> 00:14:03.320]  我們很多時候用他的功能
[00:14:03.320 --> 00:14:05.320]  甚至可能有些人
[00:14:05.320 --> 00:14:07.320]  其實他已經找不到一些teammate
[00:14:07.320 --> 00:14:09.320]  但他看著你的時候
[00:14:09.320 --> 00:14:11.320]  其實你都不會很想和他在一起
[00:14:11.320 --> 00:14:14.320]  因為你知道他會連累你的成就
[00:14:14.320 --> 00:14:16.320]  人很現實的
[00:14:16.320 --> 00:14:18.320]  這個世界很現實的
[00:14:18.320 --> 00:14:21.320]  或者剛才說的那些已經很困難了
[00:14:21.320 --> 00:14:23.320]  但這個世界其實
[00:14:23.320 --> 00:14:25.320]  你還要更加淋漓盡致
[00:14:25.320 --> 00:14:28.320]  將人當作工具這件事
[00:14:28.320 --> 00:14:30.320]  我踢球的
[00:14:30.320 --> 00:14:32.320]  大家可能都知道
[00:14:32.320 --> 00:14:35.320]  踢球其實是一個很殘酷的一件事
[00:14:35.320 --> 00:14:37.320]  尤其是打那個位
[00:14:37.320 --> 00:14:38.320]  我和Rudy打那個位
[00:14:38.320 --> 00:14:39.320]  打籠
[00:14:39.320 --> 00:14:43.320]  龍門是一個很殘酷的位
[00:14:43.320 --> 00:14:45.320]  因為當你贏了一場球賽的時候
[00:14:45.320 --> 00:14:47.320]  沒有人會特別覺得你很重要
[00:14:47.320 --> 00:14:49.320]  龍門真的很好
[00:14:49.320 --> 00:14:50.320]  不是通常都說入球那個的
[00:14:50.320 --> 00:14:52.320]  但龍門輸球的時候
[00:14:52.320 --> 00:14:54.320]  每個人都在指著
[00:14:54.320 --> 00:14:56.320]  我都很記得我試過
[00:14:56.320 --> 00:14:57.320]  踢學界
[00:14:57.320 --> 00:15:00.320]  踢了幾場救了好幾球單刀
[00:15:00.320 --> 00:15:03.320]  然後去到最後一場突然犯了失誤之後
[00:15:03.320 --> 00:15:04.320]  全隊人圍插我
[00:15:04.320 --> 00:15:06.320]  插我已經道歉了
[00:15:06.320 --> 00:15:07.320]  但都沒有人原諒我
[00:15:07.320 --> 00:15:09.320]  結果就我下一場都已經不能再踢
[00:15:09.320 --> 00:15:11.320]  我覺得很唏噓
[00:15:11.320 --> 00:15:13.320]  很慘淡的一件事
[00:15:13.320 --> 00:15:15.320]  為什麼一個錯而已
[00:15:15.320 --> 00:15:17.320]  甚至其實嚴重到
[00:15:17.320 --> 00:15:19.320]  有一隊足球隊我經常很支持的
