
[00:00:00.000 --> 00:00:08.000]  美滿婚姻其實大家心裏面有這個圖畫的
[00:12:23.500 --> 00:12:25.500]  這是極大的奧秘
[00:12:25.500 --> 00:12:31.500]  但我是指著基督和教會說的
[00:12:31.500 --> 00:12:33.500]  原來
[00:12:33.500 --> 00:12:36.500]  什麼叫極大的奧秘呢
[00:12:36.500 --> 00:12:37.500]  我們要問
[00:12:37.500 --> 00:12:39.500]  極大奧秘是什麼呢
[00:12:39.500 --> 00:12:42.500]  奧秘在新約聖經出現二十八次
[00:12:42.500 --> 00:12:44.500]  二法所才出現了六次
[00:12:44.500 --> 00:12:46.500]  而極大奧秘
[00:12:46.500 --> 00:12:48.500]  新約只有兩次
[00:12:48.500 --> 00:12:50.500]  第一次就是
[00:12:50.500 --> 00:12:53.500]  其中一次就是提摩太前書三章十六節
[00:12:53.500 --> 00:12:57.500]  第二次就是二法所説五章三十二節
[00:12:57.500 --> 00:13:00.500]  在提摩太前書三章十六節
[00:13:00.500 --> 00:13:02.500]  就讓我讀出來
[00:13:02.500 --> 00:13:04.500]  在和盤裏說
[00:13:04.500 --> 00:13:06.500]  大哉!敬錢的奧秘!
[00:13:06.500 --> 00:13:08.500]  無人不以為賢
[00:13:08.500 --> 00:13:11.500]  就使神在肉身顯現
[00:13:11.500 --> 00:13:13.500]  被聖靈稱義
[00:13:13.500 --> 00:13:15.500]  被天使看見
[00:13:15.500 --> 00:13:16.500]  被傳於外邦
[00:13:16.500 --> 00:13:18.500]  被世人信服
[00:13:18.500 --> 00:13:20.500]  被接載榮耀裡
[00:13:20.500 --> 00:13:22.500]  即是說這個極大的奧秘
[00:13:22.500 --> 00:13:27.500]  就是直接說到耶穌基督本身就是極大的奧秘
[00:13:27.500 --> 00:13:29.500]  另一次極大的奧秘
[00:13:29.500 --> 00:13:31.500]  竟然記載在今天說到的經文
[00:13:31.500 --> 00:13:34.500]  就是說到美滿婚姻是極大的奧秘
[00:13:34.500 --> 00:13:38.500]  就是指著基督和教會說的
[00:13:38.500 --> 00:13:40.500]  究竟夫妻關係
[00:13:40.500 --> 00:13:42.500]  和基督和教會的關係
[00:13:42.500 --> 00:13:45.500]  有什麼關係呢
[00:13:45.500 --> 00:13:48.500]  經文就用了指著
[00:13:48.500 --> 00:13:50.500]  剛才那裏有powerpoint
[00:13:50.500 --> 00:13:52.500]  指向的意思
[00:13:52.500 --> 00:13:59.500]  指向就是有目標地朝向的方向前進
[00:13:59.500 --> 00:14:01.500]  很清楚的
[00:14:01.500 --> 00:14:03.500]  正經原文說得很清楚
[00:14:03.500 --> 00:14:05.500]  指向有一個特別的字
[00:14:05.500 --> 00:14:11.500]  就是有目標朝向基督和教會這種關係的方向前進
[00:14:11.500 --> 00:14:14.500]  所以婚姻的關係就是這個奧秘
[00:14:14.500 --> 00:14:21.500]  上星期崇拜程序表有奧秘的事件發生
[00:14:21.500 --> 00:14:23.500]  可能大家還沒看清楚
[00:14:23.500 --> 00:14:25.500]  待會再說下去
[00:14:25.500 --> 00:14:28.500]  適逢上星期日是情人節
[00:14:28.500 --> 00:14:29.500]  之後的兩天
[00:14:29.500 --> 00:14:31.500]  也是第一個主日
[00:14:31.500 --> 00:14:32.500]  情人節之後
[00:14:32.500 --> 00:14:37.500]  阿Wex牧師上次是祖堂崇拜的負責講道
[00:14:37.500 --> 00:14:39.500]  大家記不記得
[00:14:39.500 --> 00:14:43.500]  而他太太Vicky Simo則負責主席
[00:14:43.500 --> 00:14:47.500]  Vicky牧師安排了沒有回應詩
[00:14:47.500 --> 00:14:52.500]  所以程序表的位置是回應禱告
[00:14:52.500 --> 00:14:55.500]  就放了Vicky牧師的名字
[00:14:55.500 --> 00:15:00.500]  奉獻詩就安排了一生愛你
[00:15:00.500 --> 00:15:02.500]  所以程序表出現了
[00:15:02.500 --> 00:15:06.500]  謝百豪牧師一生愛你
[00:15:06.500 --> 00:15:09.500]  謝陳穎琦師母
[00:15:09.500 --> 00:15:11.500]  究竟是誰搞出來的呢
[00:15:11.500 --> 00:15:14.500]  這是極大的奧秘
[00:15:14.500 --> 00:15:23.500]  我們在聖經裏面
[00:15:23.500 --> 00:15:27.500]  舊約第一個關係是甚麼
[00:15:27.500 --> 00:15:29.500]  人與人的關係
[00:15:29.500 --> 00:15:30.500]  第一個關係是甚麼
[00:15:30.500 --> 00:15:32.500]  夫妻關係
[00:15:32.500 --> 00:15:35.500]  竟然是夫妻關係
[00:15:35.500 --> 00:15:37.500]  不是父子關係
[00:15:37.500 --> 00:15:39.500]  不是父母和子女的關係
[00:15:39.500 --> 00:15:42.500]  是夫妻關係的第一個關係
[00:15:42.500 --> 00:15:46.500]  而這個極大的奧秘就在這裏
[00:15:46.500 --> 00:15:49.500]  以法所述顯示出來給我們看
[00:15:49.500 --> 00:15:51.500]  夫妻關係是一生一世的
[00:15:51.500 --> 00:15:53.500]  是今生今世
[00:15:53.500 --> 00:15:57.500]  而基督和教會的關係是永遠的
[00:15:57.500 --> 00:16:00.500]  即是說由今生指向永恆
[00:16:00.500 --> 00:16:02.500]  這是甚麼意思呢
[00:16:02.500 --> 00:16:05.500]  即是說讓我們在地上日子的生活
[00:16:05.500 --> 00:16:08.500]  可以體驗到天上永恆的生活
[00:16:08.500 --> 00:16:11.500]  如果我們是跟從聖經的原則
[00:16:11.500 --> 00:16:13.500]  去過婚姻生活
[00:16:13.500 --> 00:16:17.500]  就可以在婚姻關係中體會到
[00:16:17.500 --> 00:16:20.500]  基督和教會的關係
[00:16:20.500 --> 00:16:24.500]  聖經又怎樣解釋夫妻關係呢
[00:16:24.500 --> 00:16:27.500]  五章31節裏說到
[00:16:27.500 --> 00:16:28.500]  這個緣故
[00:16:28.500 --> 00:16:30.500]  人要離開父母
[00:16:30.500 --> 00:16:31.500]  與妻子結合
[00:16:31.500 --> 00:16:33.500]  二人成為一體
[00:16:33.500 --> 00:16:36.500]  是一用創世紀二章24節
[00:16:36.500 --> 00:16:38.500]  原來人類第一種的關係
[00:16:38.500 --> 00:16:39.500]  剛才說過
[00:16:39.500 --> 00:16:40.500]  就是夫妻
[00:16:40.500 --> 00:16:42.500]  丈夫和妻子的關係
[00:16:42.500 --> 00:16:44.500]  丈夫和妻子的關係
[00:16:44.500 --> 00:16:48.500]  可以是二人成為一體
[00:16:48.500 --> 00:16:52.500]  在創世紀二章18節
[00:16:52.500 --> 00:16:54.500]  本告說
[00:16:54.500 --> 00:16:56.500]  耶和華神說
[00:16:56.500 --> 00:16:58.500]  乃人獨居不好
[00:16:58.500 --> 00:17:05.500]  我要為他做一個配偶幫助他
[00:17:05.500 --> 00:17:07.500]  配偶的字是什麼
[00:17:07.500 --> 00:17:09.500]  原文就是配合
[00:17:09.500 --> 00:17:10.500]  配合的意思
[00:17:10.500 --> 00:17:11.500]  counterpart英文
[00:17:11.500 --> 00:17:13.500]  配合就好像
[00:17:13.500 --> 00:17:15.500]  所和所時
[00:17:15.500 --> 00:17:17.500]  一起
[00:17:17.500 --> 00:17:18.500]  只有用的
[00:17:18.500 --> 00:17:20.500]  沒有了就沒用
[00:17:20.500 --> 00:17:21.500]  沒有了時代變
[00:17:21.500 --> 00:17:22.500]  都是沒意思的
[00:17:22.500 --> 00:17:24.500]  有像龍鳳配
[00:17:24.500 --> 00:17:25.500]  很多飾物
[00:17:25.500 --> 00:17:28.500]  我們都很想一個配合
[00:17:28.500 --> 00:17:29.500]  不是一模一樣的
[00:17:29.500 --> 00:17:31.500]  夫妻不是一模一樣
[00:17:31.500 --> 00:17:32.500]  而且夫妻
[00:17:32.500 --> 00:17:37.500]  要互相配合才能夠圓滿
[00:17:37.500 --> 00:17:38.500]  婚姻極大的奧秘
[00:17:38.500 --> 00:17:40.500]  就是用夫妻的關係
[00:17:40.500 --> 00:17:43.500]  來表達基督和教會的關係
[00:17:43.500 --> 00:17:44.500]  這個關係
[00:17:44.500 --> 00:17:46.500]  就是二人成為一體的
[00:17:46.500 --> 00:17:49.500]  合一的實現
[00:17:49.500 --> 00:17:50.500]  基督和教會的關係
[00:17:50.500 --> 00:17:52.500]  是怎樣的呢
[00:17:52.500 --> 00:17:54.500]  讓我們看看下面一個
[00:17:54.500 --> 00:17:55.500]  是今天的經文
[00:17:55.500 --> 00:17:59.500]  五章21至33節的經文分析
[00:17:59.500 --> 00:18:01.500]  我用了兩張powerpoint
[00:18:01.500 --> 00:18:03.500]  可能大家看得太細
[00:18:03.500 --> 00:18:05.500]  看不到就聽我講解
[00:18:05.500 --> 00:18:06.500]  是一個圖
[00:18:06.500 --> 00:18:07.500]  兩張powerpoint
[00:18:07.500 --> 00:18:09.500]  基本上五章
[00:18:09.500 --> 00:18:13.500]  21至33節
[00:18:13.500 --> 00:18:14.500]  分為兩部分
[00:18:14.500 --> 00:18:15.500]  第一部分就是五章
[00:18:15.500 --> 00:18:17.500]  21至30節
[00:18:17.500 --> 00:18:19.500]  是一個交錯平行體
[00:18:19.500 --> 00:18:22.500]  即是ABCDCBA
[00:18:22.500 --> 00:18:25.500]  一個是由A對A派
[00:18:25.500 --> 00:18:26.500]  B對B派
[00:18:26.500 --> 00:18:29.500]  D是中間的重點
[00:18:29.500 --> 00:18:31.500]  很多聖經的經文
[00:18:31.500 --> 00:18:32.500]  舊約新約
[00:18:32.500 --> 00:18:36.500]  都有出現這些結構
[00:18:36.500 --> 00:18:38.500]  讓我們更能夠看到
[00:18:38.500 --> 00:18:42.500]  那些經文的重點和意義
[00:18:42.500 --> 00:18:44.500]  在關係的個體那裡
[00:18:44.500 --> 00:18:45.500]  大家看到
[00:18:45.500 --> 00:18:46.500]  隔著隔著的那些
[00:18:46.500 --> 00:18:48.500]  就是基督和教會的關係
[00:18:48.500 --> 00:18:51.500]  夫、丈夫和妻子的關係
[00:18:51.500 --> 00:18:52.500]  原來隔著隔著的
[00:18:52.500 --> 00:18:53.500]  這樣的表達
[00:18:53.500 --> 00:18:54.500]  就是一個
[00:18:54.500 --> 00:18:56.500]  很讓我們看到
[00:18:56.500 --> 00:18:58.500]  神色心的設計
[00:18:58.500 --> 00:19:01.500]  用經文交織著
[00:19:01.500 --> 00:19:03.500]  基督和教會的關係
[00:19:03.500 --> 00:19:04.500]  交織著夫妻
[00:19:04.500 --> 00:19:06.500]  丈夫和妻子的關係
[00:19:06.500 --> 00:19:10.500]  那麼表達出
[00:19:10.500 --> 00:19:12.500]  神的心意
[00:19:12.500 --> 00:19:15.500]  就是丈夫和妻子的關係
[00:19:15.500 --> 00:19:17.500]  指向基督和教會的關係
[00:19:17.500 --> 00:19:19.500]  中間關係那裡
[00:19:19.500 --> 00:19:21.500]  特別上半部
[00:19:21.500 --> 00:19:24.500]  主要是講到馴服的
[00:19:24.500 --> 00:19:27.500]  下半部就講到愛的
[00:19:27.500 --> 00:19:33.500]  中間那個就是馴服和愛的
[00:19:33.500 --> 00:19:36.500]  最後那三節經文
[00:19:36.500 --> 00:19:38.500]  而精簡的觀念
[00:19:38.500 --> 00:19:39.500]  就是31到32節
[00:19:39.500 --> 00:19:42.500]  就是夫妻的關係
[00:19:42.500 --> 00:19:45.500]  和指向基督和教會的關係
[00:19:45.500 --> 00:19:48.500]  二人一體
[00:19:48.500 --> 00:19:49.500]  而最後的總結就是
[00:19:49.500 --> 00:19:51.500]  夫妻和妻子的關係
[00:19:51.500 --> 00:19:54.500]  就是愛和敬重
[00:19:54.500 --> 00:19:55.500]  下一張powerpoint
