
[00:00:00.000 --> 00:00:04.960]  今天很想和大家一起去看羅馬書
[00:02:09.480 --> 00:02:15.480]  之後的整卷書就是發揮解釋這個主題
[00:02:15.480 --> 00:02:18.480]  寶羅宣告福音是神的大能
[00:02:18.480 --> 00:02:22.480]  蒙恩的唯一途徑就是信
[00:02:22.480 --> 00:02:25.480]  我們讀到新約聖經的時候
[00:02:25.480 --> 00:02:30.480]  都會看到寶羅很熱心去傳福音
[00:02:30.480 --> 00:02:35.480]  但為什麼這裡他會說
[00:02:35.480 --> 00:02:38.480]  「我不以福音為恥」呢?
[00:02:38.480 --> 00:02:44.480]  福音為什麼會和羞恥連在一起呢?
[00:02:44.480 --> 00:02:48.480]  羞恥是一個很負面和消極的感受
[00:02:48.480 --> 00:02:53.480]  其實寶羅是用了一個羞恥的手法
[00:02:53.480 --> 00:02:56.480]  反語法
[00:02:56.480 --> 00:03:02.480]  從所要說的事物的相反或者相對的方面
[00:03:02.480 --> 00:03:04.480]  來設比喻
[00:03:04.480 --> 00:03:10.480]  指出這件事不具備的某一些特質
[00:03:10.480 --> 00:03:13.480]  「我不以福音為恥」
[00:03:13.480 --> 00:03:18.480]  也就是福音並不是羞恥的
[00:03:18.480 --> 00:03:23.480]  反而是大有能力滿有榮耀
[00:03:23.480 --> 00:03:25.480]  對寶羅來說
[00:03:25.480 --> 00:03:29.480]  他根本就是以福音為傲
[00:03:29.480 --> 00:03:32.480]  他為福音感到驕傲
[00:03:32.480 --> 00:03:34.480]  事實上他很有理由
[00:03:34.480 --> 00:03:37.480]  因著福音感到羞恥
[00:03:37.480 --> 00:03:39.480]  由他信主
[00:03:39.480 --> 00:03:42.480]  之後他回到大馬士革傳福音
[00:03:42.480 --> 00:03:45.480]  已經有猶太人想要謀殺他
[00:03:45.480 --> 00:03:48.480]  及後他的三次宣教旅程
[00:03:48.480 --> 00:03:50.480]  他被人打
[00:03:50.480 --> 00:03:52.480]  被人用石頭扔
[00:03:52.480 --> 00:03:56.480]  被抓去坐牢
[00:03:56.480 --> 00:04:00.480]  他又被猶太人去憎惡嘲笑
[00:04:00.480 --> 00:04:04.480]  而且他想要去羅馬
[00:04:04.480 --> 00:04:07.480]  這是當時世界的首都
[00:04:07.480 --> 00:04:11.480]  世人所體重的權勢智慧的集中地
[00:04:11.480 --> 00:04:13.480]  在這個情況下
[00:04:13.480 --> 00:04:15.480]  他要傳揚一個
[00:04:15.480 --> 00:04:18.480]  被釘在十字架上的基督
[00:04:18.480 --> 00:04:20.480]  世人會怎樣看?
[00:04:20.480 --> 00:04:22.480]  怎樣想?
[00:04:22.480 --> 00:04:25.480]  他明明知道在世人眼中
[00:04:25.480 --> 00:04:28.480]  他所傳的福音是愚拙的
[00:04:28.480 --> 00:04:31.480]  他在哥林多的前書
[00:04:31.480 --> 00:04:35.480]  和哥林多的信徒都有討論過這件事
[00:04:35.480 --> 00:04:39.480]  但是他仍然以福音為傲
[00:04:39.480 --> 00:04:43.480]  仍然迫切地要去傳福音
[00:04:43.480 --> 00:04:45.480]  為什麼?
[00:04:45.480 --> 00:04:48.480]  保羅說出了原因
[00:04:48.480 --> 00:04:53.480]  因為福音就是神的大能
[00:04:53.480 --> 00:04:57.480]  在這句原文是有「因為」這個字的
[00:04:57.480 --> 00:05:00.480]  和合本沒有翻譯出來
[00:05:00.480 --> 00:05:04.480]  在《環球聖經》的譯本就有翻譯
[00:05:04.480 --> 00:05:09.480]  因為福音是神的大能
[00:05:09.480 --> 00:05:12.480]  福音要拯救每一個
[00:05:12.480 --> 00:05:15.480]  所有相信的人
[00:05:15.480 --> 00:05:20.480]  也可以說這是神對世人愛的彰顯
[00:05:20.480 --> 00:05:22.480]  福音傳出去
[00:05:22.480 --> 00:05:28.480]  結果就是能夠叫相信的人得著救恩
[00:05:28.480 --> 00:05:31.480]  福音就是有這樣的能力
[00:05:31.480 --> 00:05:35.480]  傳福音不單只是一項活動
[00:05:35.480 --> 00:05:38.480]  更是一種能力的流露
[00:05:38.480 --> 00:05:42.480]  我深深體會過這種能力的流露
[00:05:42.480 --> 00:05:44.480]  我信主不久後
[00:05:44.480 --> 00:05:48.480]  就參加了老人院探訪的服事
[00:05:48.480 --> 00:05:50.480]  也有接受一些訓練
[00:05:50.480 --> 00:05:54.480]  其中有一項訓練叫做「無字天書」
[00:05:54.480 --> 00:05:57.480]  大家有沒有聽過?
[00:05:57.480 --> 00:05:58.480]  有
[00:05:58.480 --> 00:06:01.480]  那你信主也有一段時間了
[00:06:01.480 --> 00:06:05.480]  現在我們是用五色珠報道法
[00:06:05.480 --> 00:06:08.480]  已經沒有了那本無字天書
[00:06:08.480 --> 00:06:10.480]  其實就是一本這麼小的書
[00:06:10.480 --> 00:06:14.480]  用五隻顏色的紙造成的一本書
[00:06:14.480 --> 00:06:18.480]  練習,大家去講
[00:06:18.480 --> 00:06:21.480]  到星期六下午去探老人院的時候
[00:06:21.480 --> 00:06:23.480]  機構的姑娘就跟我說
[00:06:23.480 --> 00:06:29.480]  學了無字天書,今天探訪就實習一下吧
[00:06:29.480 --> 00:06:32.480]  我就默默禱告,求神為我預備機會
[00:06:32.480 --> 00:06:34.480]  去到一個婆婆的床邊
[00:06:34.480 --> 00:06:37.480]  看她精神多好,跟她聊天
[00:06:37.480 --> 00:06:41.480]  接著就拿一本天書出來跟她講福音
[00:06:41.480 --> 00:06:45.480]  第一次傳福音,真的很緊張
[00:06:45.480 --> 00:06:47.480]  所以講到練七八遭
[00:06:47.480 --> 00:06:50.480]  我都不知道自己講了些什麼
[00:06:50.480 --> 00:06:55.480]  但講完了,我都要跟著劇本問婆婆
[00:06:55.480 --> 00:06:58.480]  你明不明白我說什麼?
[00:06:58.480 --> 00:07:02.480]  婆婆又說「明,好明啊」
[00:07:02.480 --> 00:07:05.480]  我自己都像那個姐妹一樣嘔吐
[00:07:05.480 --> 00:07:08.480]  我都不知道自己講什麼,你竟然很明?
[00:07:08.480 --> 00:07:11.480]  但她說明,我也要繼續講
[00:07:11.480 --> 00:07:14.480]  順手問她,那你要不要信?
[00:07:14.480 --> 00:07:17.480]  婆婆就說,信,當然要信
[00:07:17.480 --> 00:07:19.480]  這麼好,一定要信的
[00:07:19.480 --> 00:07:22.480]  我都真的,她要信
[00:07:22.480 --> 00:07:26.480]  因為訓練的時候沒有教做決字禱告
[00:07:26.480 --> 00:07:28.480]  所以我都不懂得做決字禱告
[00:07:28.480 --> 00:07:30.480]  我就馬上跟姑娘說
[00:07:30.480 --> 00:07:35.480]  姑娘,婆婆要決字,你跟她做決字吧
[00:07:35.480 --> 00:07:38.480]  所以我真的很體會到
[00:07:38.480 --> 00:07:40.480]  不是我講得有多好
[00:07:40.480 --> 00:07:42.480]  而是神讓她去明白
[00:07:42.480 --> 00:07:45.480]  之後我也有參加三福報道訓練
[00:07:45.480 --> 00:07:48.480]  也參加了十期
[00:07:48.480 --> 00:07:52.480]  出隊越多,你就越經歷和越發現
[00:07:52.480 --> 00:07:55.480]  真的不是我們自己講得有多好
[00:07:55.480 --> 00:07:57.480]  福音大綱背得有多熟
[00:07:57.480 --> 00:08:00.480]  而是神的能力
[00:08:00.480 --> 00:08:04.480]  接著保羅說「先是猶太人,後是希利尼人」
[00:08:04.480 --> 00:08:07.480]  這裡好像有一個先後次序
[00:08:07.480 --> 00:08:09.480]  在神的救贖計劃裡面
[00:08:09.480 --> 00:08:13.480]  福音先是去到猶太人中間
[00:08:13.480 --> 00:08:17.480]  從歷史上,我們確實見到這個情況
[00:08:17.480 --> 00:08:20.480]  主耶穌也是生為猶太人
[00:08:20.480 --> 00:08:23.480]  而祂的門徒也是猶太人
[00:08:23.480 --> 00:08:28.480]  在主耶穌升天之後的四十天
[00:08:28.480 --> 00:08:29.480]  聖靈降臨
[00:08:29.480 --> 00:08:31.480]  祂的門徒充滿了能力
[00:08:31.480 --> 00:08:33.480]  司徒彼得起身講道
[00:08:33.480 --> 00:08:37.480]  第一次講有多少人信主呢?
[00:08:37.480 --> 00:08:40.480]  三千,第二次呢?
[00:08:40.480 --> 00:08:44.480]  五千,兩次講道,八千人信主
[00:08:44.480 --> 00:08:47.480]  其實當中有很多是
[00:08:47.480 --> 00:08:50.480]  想去耶路撒冷過節的猶太人
[00:08:50.480 --> 00:08:53.480]  當然也有一些外邦人
[00:08:53.480 --> 00:08:56.480]  就是保羅每一次的宣教旅程
[00:08:56.480 --> 00:08:58.480]  他去到不同的城市
[00:08:58.480 --> 00:09:02.480]  他都是先去猶太會堂傳福音
[00:09:02.480 --> 00:09:05.480]  當猶太人拒絕福音的時候
[00:09:05.480 --> 00:09:09.480]  他才去到外邦人那裡傳福音
[00:09:09.480 --> 00:09:11.480]  這裡說的希利尼人
[00:09:11.480 --> 00:09:13.480]  其實就是指外邦人
[00:09:13.480 --> 00:09:15.480]  就是猶太人以外的
[00:09:15.480 --> 00:09:18.480]  所有不同民族的人
[00:09:18.480 --> 00:09:22.480]  不過這裡的重點並不是次序
[00:09:22.480 --> 00:09:25.480]  其實原文只有「先」這個字
[00:09:25.480 --> 00:09:28.480]  並沒有「後」這個字
[00:09:28.480 --> 00:09:29.480]  雖然福音
[00:09:29.480 --> 00:09:33.480]  好像有先後次序地傳開
[00:09:33.480 --> 00:09:39.480]  但是重點是得救的方法
[00:09:39.480 --> 00:09:43.480]  又或者是條件上都是沒有分別
[00:09:43.480 --> 00:09:46.480]  每一個人只要他相信
[00:09:46.480 --> 00:09:48.480]  就能夠得救
[00:09:48.480 --> 00:09:50.480]  直到今天
[00:09:50.480 --> 00:09:54.480]  信主的以色列人依然不多
[00:09:54.480 --> 00:09:56.480]  大概有十萬左右
[00:09:56.480 --> 00:09:58.480]  但是外邦人信主的數目
[00:09:58.480 --> 00:10:02.480]  大家知不知道有多少?
[00:10:02.480 --> 00:10:06.480]  現在全世界超過八十億的人
[00:10:06.480 --> 00:10:09.480]  大概有百分之三十一的人
[00:10:09.480 --> 00:10:13.480]  是信廣義的基督徒
[00:10:13.480 --> 00:10:15.480]  什麼叫廣義基督徒呢?
[00:10:15.480 --> 00:10:17.480]  其實包括了
[00:10:17.480 --> 00:10:18.480]  除了基督教
[00:10:18.480 --> 00:10:20.480]  還有天主教、摩門教
[00:10:20.480 --> 00:10:23.480]  總之有關於信耶穌基督的
[00:10:23.480 --> 00:10:28.480]  他們都歸納在同一類的裡面
[00:10:28.480 --> 00:10:30.480]  雖然我們看到
[00:10:30.480 --> 00:10:34.480]  現在信主的猶太人很少
[00:10:34.480 --> 00:10:37.480]  但是神並沒有放棄他們
[00:10:37.480 --> 00:10:41.480]  在羅馬書9-11章
[00:10:41.480 --> 00:10:43.480]  保羅就說到
[00:10:43.480 --> 00:10:48.480]  直到外邦人全數成為神的子民之後
[00:10:48.480 --> 00:10:52.480]  以色列要全家歸主
[00:10:52.480 --> 00:10:54.480]  弟兄姊妹
[00:10:54.480 --> 00:10:56.480]  保羅說
[00:10:56.480 --> 00:11:00.480]  「他不以福音為恥」
[00:11:00.480 --> 00:11:02.480]  你們呢?
[00:11:02.480 --> 00:11:05.480]  你們有沒有以福音為恥?
[00:11:05.480 --> 00:11:07.480]  相信大家都不敢回答
[00:11:07.480 --> 00:11:09.480]  我不會叫大家舉手
[00:11:09.480 --> 00:11:11.480]  不過我想一想
[00:11:11.480 --> 00:11:13.480]  其實當我們感到羞恥的時候
[00:11:13.480 --> 00:11:17.480]  我們會有什麼行為呢?
[00:11:17.480 --> 00:11:21.480]  我們會收起來
[00:11:21.480 --> 00:11:24.480]  不會讓人知道
[00:11:24.480 --> 00:11:27.480]  我有聽過弟兄姊妹分享
[00:11:27.480 --> 00:11:29.480]  有一次他們在公司裡
[00:11:29.480 --> 00:11:31.480]  想搞一個信仰小組
[00:11:31.480 --> 00:11:32.480]  吃飯的時候
[00:11:32.480 --> 00:11:34.480]  約同事一起吃飯
[00:11:34.480 --> 00:11:36.480]  一起分享
[00:11:36.480 --> 00:11:37.480]  分享不同的話題
[00:11:37.480 --> 00:11:40.480]  然後帶進信仰裡面
[00:11:40.480 --> 00:11:42.480]  當他作出邀請的時候
[00:11:42.480 --> 00:11:45.480]  才知道原來公司
[00:11:45.480 --> 00:11:48.480]  其實有不少的基督徒
[00:11:48.480 --> 00:11:51.480]  但是從來沒有人表達過
[00:11:51.480 --> 00:11:52.480]  感恩
[00:11:52.480 --> 00:11:56.480]  之後他們也有參加這個小組
[00:11:56.480 --> 00:12:00.480]  我也有認識一些肢體
[00:12:00.480 --> 00:12:02.480]  他說他不會跟同事說
[00:12:02.480 --> 00:12:04.480]  自己是基督徒
[00:12:04.480 --> 00:12:08.480]  好像剛才的肢體同事
[00:12:08.480 --> 00:12:10.480]  我問他為什麼
[00:12:10.480 --> 00:12:13.480]  他說「免得啦」
[00:12:13.480 --> 00:12:15.480]  當然之後他就走了
[00:12:15.480 --> 00:12:17.480]  說別的東西
[00:12:17.480 --> 00:12:19.480]  但我心想
[00:12:19.480 --> 00:12:22.480]  「免得?」
[00:12:22.480 --> 00:12:25.480]  怕什麼呢?
[00:12:25.480 --> 00:12:26.480]  什麼意思呢?
[00:12:26.480 --> 00:12:28.480]  「免得啦」
[00:12:28.480 --> 00:12:31.480]  弟兄姊妹你們知不知道
[00:12:31.480 --> 00:12:34.480]  這是什麼意思呢?
[00:12:34.480 --> 00:12:38.480]  啊?
[00:12:38.480 --> 00:12:41.480]  我妹妹有兩個女兒
[00:12:41.480 --> 00:12:43.480]  她大女兒很聰明
[00:12:43.480 --> 00:12:45.480]  她學彈琴也彈得很好
[00:12:45.480 --> 00:12:48.480]  她的數學成績也非常好
[00:12:48.480 --> 00:12:51.480]  是全吉第一名
[00:12:51.480 --> 00:12:54.480]  我妹妹很喜歡有意無意之間
[00:12:54.480 --> 00:12:58.480]  在別人面前說她女兒的長處
[00:12:58.480 --> 00:13:01.480]  每一次都說得眉飛色舞
[00:13:01.480 --> 00:13:03.480]  我很清楚
[00:13:03.480 --> 00:13:06.480]  我妹妹引她的大女兒為傲
[00:13:06.480 --> 00:13:09.480]  以她的大女兒為驕傲
[00:13:09.480 --> 00:13:12.480]  當一個人以某一樣東西為驕傲的時候
[00:13:12.480 --> 00:13:16.480]  她會很願意去分享
[00:13:16.480 --> 00:13:18.480]  弟兄姊妹
[00:13:18.480 --> 00:13:23.480]  你以福音為傲嗎?
[00:13:23.480 --> 00:13:26.480]  有些肢體是這樣的
[00:13:26.480 --> 00:13:29.480]  聽到她分享親人的需要
[00:13:29.480 --> 00:13:30.480]  我就會提出
[00:13:30.480 --> 00:13:31.480]  不如我去探望她
[00:13:31.480 --> 00:13:33.480]  跟她傳福音吧
[00:13:33.480 --> 00:13:35.480]  她的回應是
[00:13:35.480 --> 00:13:36.480]  「不用了」
[00:13:36.480 --> 00:13:38.480]  「她不會相信的」
[00:13:38.480 --> 00:13:42.480]  可能她真的很認識她的親人
[00:13:42.480 --> 00:13:44.480]  不過
[00:13:44.480 --> 00:13:49.480]  有可能她不太認識福音的大能
[00:13:49.480 --> 00:13:51.480]  有一個肢體
[00:13:51.480 --> 00:13:55.480]  她爸爸患上認知障礙一段時間
[00:13:55.480 --> 00:13:57.480]  期間因為他的病
[00:13:57.480 --> 00:14:03.480]  跟家人在生活上產生不少問題
[00:14:03.480 --> 00:14:07.480]  她準備要移民
[00:14:07.480 --> 00:14:10.480]  她最記掛的就是父母信主
[00:14:10.480 --> 00:14:13.480]  於是她約我在她移民之前
[00:14:13.480 --> 00:14:15.480]  去探望她的父母
[00:14:15.480 --> 00:14:16.480]  她說「試試吧」
[00:14:16.480 --> 00:14:18.480]  「盡最後努力吧」
[00:14:18.480 --> 00:14:22.480]  當我去到她父母家的時候
[00:14:22.480 --> 00:14:24.480]  世伯精神很好
[00:14:24.480 --> 00:14:27.480]  我跟世伯談了一個多小時
[00:14:27.480 --> 00:14:29.480]  他很有回應
[00:14:29.480 --> 00:14:34.480]  到最後他願意接受耶穌成為救主
[00:14:34.480 --> 00:14:37.480]  於是我就帶世伯和伯母一起禱告
[00:14:37.480 --> 00:14:41.480]  現在懂得決志禱告
[00:14:41.480 --> 00:14:44.480]  當我禱告完之後
[00:14:44.480 --> 00:14:45.480]  我高頭
[00:14:45.480 --> 00:14:49.480]  看到她的肢體哭得滿臉都是眼淚
[00:14:49.480 --> 00:14:52.480]  她說很久沒有聽過爸爸
[00:14:52.480 --> 00:14:56.480]  這麼正常地說這麼多的話
[00:14:56.480 --> 00:14:59.480]  當然父母的決志對她來說
[00:14:59.480 --> 00:15:01.480]  都是很感動的
[00:15:01.480 --> 00:15:04.480]  很奇妙
[00:15:04.480 --> 00:15:06.480]  我不知道怎樣解釋
[00:15:06.480 --> 00:15:08.480]  不過我知道
[00:15:08.480 --> 00:15:11.480]  這是福音的大能
[00:15:11.480 --> 00:15:13.480]  弟兄姊妹
[00:15:13.480 --> 00:15:17.480]  你相信福音是帶著能力的嗎?
[00:15:17.480 --> 00:15:23.480]  我們一起再讀這兩節經文吧
[00:15:23.480 --> 00:15:24.480]  預備起
[00:15:24.480 --> 00:15:27.480]  「我不以福音為恥
[00:15:27.480 --> 00:15:30.480]  這福音本是神的大能
[00:15:30.480 --> 00:15:32.480]  要救一切相信的
[00:15:32.480 --> 00:15:34.480]  先是猶太人
[00:15:34.480 --> 00:15:36.480]  後是希尼尼人
[00:15:36.480 --> 00:15:40.480]  因為神的義正在這福音上顯明出來
[00:15:40.480 --> 00:15:42.480]  這義是本於信
[00:15:42.480 --> 00:15:44.480]  已至於信
[00:15:44.480 --> 00:15:46.480]  如經上所記
[00:15:46.480 --> 00:15:49.480]  義人必因信得生」
[00:15:49.480 --> 00:15:53.480]  接著保羅說到神的義
[00:15:53.480 --> 00:15:55.480]  這個片語的解釋和翻譯
[00:15:55.480 --> 00:15:58.480]  都有很多的爭議
[00:15:58.480 --> 00:16:02.480]  這個義這個字可以是一個屬性
[00:16:02.480 --> 00:16:05.480]  神的屬性就是公義
[00:16:05.480 --> 00:16:07.480]  又或者是一種地位
[00:16:07.480 --> 00:16:10.480]  在一個無罪的地位
[00:16:10.480 --> 00:16:12.480]  又或者是一項行動
[00:16:12.480 --> 00:16:15.480]  一個拯救的行動
[00:16:15.480 --> 00:16:18.480]  所以可以解作從神而來的義
[00:16:18.480 --> 00:16:22.480]  又或者是神公義的拯救
[00:16:22.480 --> 00:16:24.480]  不過有不少學者都認為
[00:16:24.480 --> 00:16:28.480]  其實這個片語也包括這兩方面
[00:16:28.480 --> 00:16:31.480]  有學者從希臘文舊約的用法
[00:16:31.480 --> 00:16:33.480]  和新約的用法
[00:16:33.480 --> 00:16:37.480]  去分析「清義」這個字
[00:16:37.480 --> 00:16:40.480]  原來「清義」這個字
[00:16:40.480 --> 00:16:42.480]  基本上是一個法律上的名詞
[00:16:42.480 --> 00:16:46.480]  意思是一個人被「清義」
[00:16:46.480 --> 00:16:49.480]  就是表明他是無罪
[00:16:49.480 --> 00:16:52.480]  站在無罪的地位之上
[00:16:52.480 --> 00:16:55.480]  被看為正義
[00:16:55.480 --> 00:16:58.480]  所以一個人被神稱為義
[00:16:58.480 --> 00:17:01.480]  必須在神面前絕對完全
[00:17:01.480 --> 00:17:04.480]  一點點定罪的理由都沒有
[00:17:04.480 --> 00:17:06.480]  但是從聖經的教導
[00:17:06.480 --> 00:17:09.480]  和我們自己的經驗都知道
[00:17:09.480 --> 00:17:13.480]  有沒有人可以一點點罪都沒有?
[00:17:13.480 --> 00:17:15.480]  大家都認同
[00:17:15.480 --> 00:17:17.480]  確實是沒有
[00:17:17.480 --> 00:17:19.480]  憑人自己
[00:17:19.480 --> 00:17:21.480]  無論我們怎樣努力
[00:17:21.480 --> 00:17:24.480]  都沒有可能被神稱義
[00:17:24.480 --> 00:17:28.480]  人稱義唯一的方法是什麼?
[00:17:28.480 --> 00:17:30.480]  信服人
[00:17:30.480 --> 00:17:35.480]  神的義就在福音上顯明出來
[00:17:35.480 --> 00:17:43.480]  「顯明」這個字有啟示、顯露或彰顯的意思
[00:17:43.480 --> 00:17:47.480]  原文的時態是「現在式」
[00:17:47.480 --> 00:17:51.480]  表示這個啟示或彰顯是不斷持續
[00:17:51.480 --> 00:17:54.480]  即常常地進行
[00:17:54.480 --> 00:17:57.480]  傳福音的行動不斷進行
[00:17:57.480 --> 00:18:02.480]  神的義就不停地彰顯出來
[00:18:02.480 --> 00:18:05.480]  福音是什麼呢?
[00:18:05.480 --> 00:18:09.480]  在哥林多前書15章3-4節
[00:18:09.480 --> 00:18:14.480]  本來說到就是基督照著聖經所記載的
[00:18:14.480 --> 00:18:17.480]  為我們的罪死了、埋葬了
[00:18:17.480 --> 00:18:22.480]  第三天又照著聖經所記載復活了
[00:18:22.480 --> 00:18:25.480]  在《倫法》3章25節說
[00:18:25.480 --> 00:18:28.480]  神設立耶穌為贖罪祭
[00:18:28.480 --> 00:18:32.480]  憑著祂的血,藉著人的信
[00:18:32.480 --> 00:18:36.480]  為的是要顯明神的義
[00:18:36.480 --> 00:18:42.480]  究竟神的義怎樣去到人那裡呢?
[00:18:42.480 --> 00:18:46.480]  經文說「本於信,以至於信」
[00:18:46.480 --> 00:18:49.480]  原文這個片語同樣在翻譯上
[00:18:49.480 --> 00:18:51.480]  都有不同的意見
[00:18:51.480 --> 00:18:53.480]  而我自己看了之後
[00:18:53.480 --> 00:18:57.480]  我認為,或者我自己的經歷也是
[00:18:57.480 --> 00:19:00.480]  信心是一個進程的
[00:19:00.480 --> 00:19:04.480]  是由一個層次去到另一個層次的
[00:19:04.480 --> 00:19:06.480]  當我們缺志信主的時候
[00:19:06.480 --> 00:19:09.480]  那個得救的信心是一個層次
[00:19:09.480 --> 00:19:13.480]  然後我們的信心慢慢會成長
[00:19:13.480 --> 00:19:16.480]  又會去到一個層次
[00:19:16.480 --> 00:19:20.480]  好像上樓梯那樣向上走
[00:19:20.480 --> 00:19:22.480]  我們很多時候說
[00:19:22.480 --> 00:19:25.480]  我們要親近神,要和神建立關係
[00:19:25.480 --> 00:19:28.480]  要讀經祈禱靈修
[00:19:28.480 --> 00:19:32.480]  是的,當我們和神的關係越好
[00:19:32.480 --> 00:19:34.480]  越認識神
[00:19:34.480 --> 00:19:40.480]  其實我們對祂的信心也會越加增
[00:19:40.480 --> 00:19:43.480]  在這裡,保羅要強調的是
[00:19:43.480 --> 00:19:45.480]  信心的重要
[00:19:45.480 --> 00:19:48.480]  福音是要救一切相信的人
[00:19:48.480 --> 00:19:53.480]  信心是人得以被神稱議的唯一方法
[00:19:53.480 --> 00:19:57.480]  保羅接著引用了哈巴谷書
[00:19:57.480 --> 00:19:59.480]  二章四節作為證明
[00:19:59.480 --> 00:20:03.480]  「二人必因信得生」
[00:20:03.480 --> 00:20:05.480]  這個直譯是
[00:20:05.480 --> 00:20:10.480]  「因信而是二人者,將得生命」
[00:20:10.480 --> 00:20:13.480]  也就是說,藉著信
[00:20:13.480 --> 00:20:18.480]  我們得以被神稱為義
[00:20:18.480 --> 00:20:22.480]  得以在神的面前存活
[00:20:22.480 --> 00:20:25.480]  因信得生
[00:20:25.480 --> 00:20:30.480]  「生」是一個將來的事態動詞
[00:20:30.480 --> 00:20:35.480]  是指生命真正的永存性
[00:20:35.480 --> 00:20:37.480]  這個永恆的生命
[00:20:37.480 --> 00:20:39.480]  是因著信福音
[00:20:39.480 --> 00:20:44.480]  得著耶穌的救贖而來的
[00:20:44.480 --> 00:20:47.480]  聖經說得很清楚
[00:20:47.480 --> 00:20:51.480]  信福音是得救的唯一途徑
[00:20:51.480 --> 00:20:53.480]  但其實,大家知不知道
[00:20:53.480 --> 00:20:56.480]  有很多人都不知道
[00:20:56.480 --> 00:20:58.480]  或者是出於無知
[00:20:58.480 --> 00:21:03.480]  或者是出於被誤解、被誤導
[00:21:03.480 --> 00:21:09.480]  猶太人依然相信靠守律法
[00:21:09.480 --> 00:21:12.480]  有很多人認為
[00:21:12.480 --> 00:21:18.480]  靠他們的行為、他們的修行、他們的德行
[00:21:18.480 --> 00:21:22.480]  世界上有四分之一的人口
[00:21:22.480 --> 00:21:24.480]  即是差不多二十億
[00:21:24.480 --> 00:21:27.480]  是信奉伊斯蘭教的
[00:21:27.480 --> 00:21:31.480]  信奉伊斯蘭教的人被稱為穆斯林
[00:21:31.480 --> 00:21:35.480]  他們不認識耶穌是世人的救主
[00:21:35.480 --> 00:21:39.480]  他們只知道耶穌是其中一位
[00:21:39.480 --> 00:21:41.480]  才知道祂不是神
[00:21:41.480 --> 00:21:44.480]  更加不會是神的兒子
[00:21:44.480 --> 00:21:46.480]  祂沒有死在十字架上
[00:21:46.480 --> 00:21:48.480]  所以更加沒有復活
[00:21:48.480 --> 00:21:51.480]  他們被誤導了
[00:21:51.480 --> 00:21:55.480]  他們只知道要做好各樣的宗教行為
[00:21:55.480 --> 00:21:57.480]  他們每天五次
[00:21:57.480 --> 00:22:02.480]  向著麥加的方向去跪拜、誦經、祈禱
