
[00:00:00.000 --> 00:00:02.800]  很高興今天能來到大家當中
[00:01:34.560 --> 00:01:38.640]  約書雅在世和約書雅死後
[00:01:38.640 --> 00:01:42.000]  那些知道耶和華為以色列人
[00:01:42.000 --> 00:01:46.240]  所行諸事的長老還在的時候
[00:01:46.240 --> 00:01:49.600]  以色列人侍奉耶和華
[00:01:49.600 --> 00:01:51.760]  以色列人從埃及
[00:01:51.760 --> 00:01:54.480]  所帶來約瑟的骸骨
[00:01:54.480 --> 00:01:56.640]  葬在事件
[00:01:56.640 --> 00:01:58.560]  就是在雅國
[00:01:58.560 --> 00:02:01.440]  從前用一百塊銀子
[00:02:01.440 --> 00:02:03.680]  向事件的父親
[00:02:03.680 --> 00:02:05.440]  哈末的子孫
[00:02:05.440 --> 00:02:08.160]  所買的那塊地裡
[00:02:08.160 --> 00:02:12.720]  這就作了約瑟子孫的產業
[00:02:12.720 --> 00:02:16.800]  阿倫的兒子以利亞薩也死了
[00:02:16.800 --> 00:02:19.920]  就把他葬在他兒子
[00:02:19.920 --> 00:02:21.920]  菲尼哈所得
[00:02:21.920 --> 00:02:26.160]  以法連山地的小山丘上」
[00:02:26.160 --> 00:02:27.440]  經文讀到這裡
[00:02:27.440 --> 00:02:29.200]  不知道大家會不會覺得很奇怪
[00:02:29.200 --> 00:02:31.680]  這段聖經特別之處在於
[00:02:31.680 --> 00:02:35.440]  它是約書雅記最後的一個段落
[00:02:35.440 --> 00:02:37.680]  約書雅記大家都知道
[00:02:37.680 --> 00:02:40.720]  是記載著以色列人如何進入
[00:02:40.720 --> 00:02:42.160]  和征服德爵
[00:02:42.160 --> 00:02:44.160]  應他們整個的歷程
[00:02:44.160 --> 00:02:45.600]  不過很特別的是
[00:02:45.600 --> 00:02:48.960]  竟然這個好像是記載歷史的事件
[00:02:48.960 --> 00:02:52.640]  最終極竟然是以三個安葬禮
[00:02:52.640 --> 00:02:54.080]  作為一個結束
[00:02:54.080 --> 00:02:56.320]  雖然表面上我們看到
[00:02:56.320 --> 00:02:57.920]  記載著的安葬禮
[00:02:57.920 --> 00:03:00.160]  好像是記載著一些歷史的事件
[00:03:00.160 --> 00:03:03.440]  不過其實有一些是罪事者
[00:03:03.440 --> 00:03:06.080]  他背後選用一些字眼
[00:03:06.080 --> 00:03:07.520]  精心的佈局
[00:03:07.520 --> 00:03:09.680]  甚至是他的鋪排結構
[00:03:09.680 --> 00:03:12.320]  其實是有很寶貴的訊息
[00:03:12.320 --> 00:03:14.640]  盼望我們今天就一起來領受這個
[00:03:14.640 --> 00:03:17.120]  有忠有恥的訊息
[00:03:17.120 --> 00:03:20.480]  接下來我就會將這五節的經文
[00:03:20.480 --> 00:03:22.480]  可以分成為三個段落
[00:03:22.480 --> 00:03:23.680]  三個部分
[00:03:23.680 --> 00:03:24.880]  每一個部分
[00:03:24.880 --> 00:03:26.880]  透過一個安葬的記錄
[00:03:26.880 --> 00:03:28.800]  讓我們領受三個
[00:03:28.800 --> 00:03:31.920]  我以忠字作為開始的小標題
[00:03:31.920 --> 00:03:33.120]  來貫穿著
[00:03:33.120 --> 00:03:34.640]  事不宜遲
[00:03:34.640 --> 00:03:36.560]  我們一起看第一個忠
[00:03:36.560 --> 00:03:39.040]  這個忠就是忠心的忠
[00:03:39.040 --> 00:03:40.880]  我們來看的是
[00:03:40.880 --> 00:03:43.360]  第29到33節
[00:03:43.360 --> 00:03:45.840]  記載了約書亞的葬禮
[00:03:45.840 --> 00:03:47.440]  從其中我們看到
[00:03:47.440 --> 00:03:50.560]  約書亞他忠心侍奉上帝
[00:03:50.560 --> 00:03:52.160]  忠極圓滿
[00:03:52.160 --> 00:03:53.360]  一起來看
[00:03:53.360 --> 00:03:54.400]  第一節
[00:03:54.400 --> 00:03:57.040]  在第29節這段經文裏面
[00:03:57.040 --> 00:03:59.360]  提到似乎是約書亞的死訊
[00:03:59.360 --> 00:04:02.240]  的確他也真的在說約書亞的死訊
[00:04:02.240 --> 00:04:03.040]  不過
[00:04:03.040 --> 00:04:04.320]  實際上
[00:04:04.320 --> 00:04:05.840]  特別留意的是
[00:04:05.840 --> 00:04:07.200]  對約書亞的稱呼
[00:04:07.200 --> 00:04:09.200]  這裡如何稱呼約書亞?
[00:04:09.200 --> 00:04:11.920]  非常厲害
[00:04:11.920 --> 00:04:12.960]  大家已經猜對了
[00:04:12.960 --> 00:04:15.600]  耶和華的僕人和亂的兒子
[00:04:15.600 --> 00:04:17.360]  我們要知道
[00:04:17.360 --> 00:04:18.640]  在這裡的稱呼
[00:04:18.640 --> 00:04:21.200]  如果你對比約書亞的一開始
[00:04:21.200 --> 00:04:22.640]  其實是非常不同的
[00:04:22.640 --> 00:04:23.680]  約書亞的一開始
[00:04:23.680 --> 00:04:25.440]  如何稱呼約書亞?
[00:04:25.440 --> 00:04:27.520]  當時稱呼約書亞有兩個身份
[00:04:27.520 --> 00:04:31.280]  包括摩西的助手和亂的兒子
[00:04:31.280 --> 00:04:32.160]  也就是說
[00:04:32.160 --> 00:04:35.760]  來到約書亞生命終結的時候
[00:04:35.760 --> 00:04:37.520]  上帝透過這個罪事者
[00:04:37.520 --> 00:04:39.840]  將一個非常尊貴的身份
[00:04:39.840 --> 00:04:42.080]  加諸在約書亞身上
[00:04:42.080 --> 00:04:44.080]  介紹他為什麼?
[00:04:44.080 --> 00:04:45.680]  耶和華的僕人
[00:04:45.680 --> 00:04:47.840]  一個相當尊貴的身份
[00:04:47.840 --> 00:04:49.120]  你要知道
[00:04:49.120 --> 00:04:50.320]  有兩點值得我們注意
[00:04:50.320 --> 00:04:50.960]  第一
[00:04:50.960 --> 00:04:53.520]  在耶和華的僕人這個身份
[00:04:53.520 --> 00:04:55.920]  其實在約書亞記裡面
[00:04:55.920 --> 00:04:57.440]  出現在約書亞之前
[00:04:57.440 --> 00:04:59.680]  這是唯一一次稱呼約書亞
[00:04:59.680 --> 00:05:02.160]  在之前一直在稱呼誰?
[00:05:02.160 --> 00:05:03.360]  大家知不知道?
[00:05:03.360 --> 00:05:04.400]  摩西
[00:05:04.400 --> 00:05:06.640]  來看看一個圖表
[00:05:06.640 --> 00:05:08.080]  這個圖表表現出
[00:05:08.080 --> 00:05:09.520]  在約書亞記裡面
[00:05:09.520 --> 00:05:11.920]  有七次來描述
[00:05:11.920 --> 00:05:14.480]  耶和華的僕人這個身份
[00:05:14.480 --> 00:05:16.000]  其中頭六次
[00:05:16.000 --> 00:05:17.760]  都是用在摩西身上
[00:05:17.760 --> 00:05:20.160]  幾乎是摩西專屬的一個稱呼
[00:05:20.160 --> 00:05:22.960]  不過獨獨到第七次
[00:05:22.960 --> 00:05:26.080]  就用在約書亞的身上
[00:05:26.080 --> 00:05:27.360]  可見
[00:05:27.360 --> 00:05:29.920]  約書亞雖然是摩西的助手
[00:05:29.920 --> 00:05:31.920]  但是他的忠心侍奉
[00:05:31.920 --> 00:05:34.400]  是獲得很大的肯定
[00:05:34.400 --> 00:05:35.200]  成為了
[00:05:35.200 --> 00:05:38.320]  「耶和華的僕人」這個尊稱
[00:05:38.320 --> 00:05:39.440]  除此之外
[00:05:39.440 --> 00:05:41.760]  我們再看看剛才那段聖經
[00:05:41.760 --> 00:05:42.960]  事實上
[00:05:42.960 --> 00:05:45.280]  中文幾乎所有的翻譯
[00:05:45.280 --> 00:05:46.560]  我們都以為
[00:05:46.560 --> 00:05:47.840]  剛剛29節
[00:05:47.840 --> 00:05:50.240]  只出現了兩個
[00:05:50.240 --> 00:05:53.120]  關於約書亞的身份描述
[00:05:53.120 --> 00:05:54.720]  但實際上原文
[00:05:54.720 --> 00:05:56.960]  其實是有三重描述的
[00:05:56.960 --> 00:06:00.080]  因為在正110歲
[00:06:00.080 --> 00:06:02.640]  這個描述裡面
[00:06:02.640 --> 00:06:04.640]  原文不是這樣說的
[00:06:04.640 --> 00:06:07.120]  原文還出現了一個名詞
[00:06:07.120 --> 00:06:08.320]  是重複出現的
[00:06:08.320 --> 00:06:10.480]  那個字就是「兒子」
[00:06:10.480 --> 00:06:11.600]  讓大家看看
[00:06:11.600 --> 00:06:12.560]  如果用原文
[00:06:12.560 --> 00:06:13.680]  順次序直譯
[00:06:13.680 --> 00:06:14.960]  就是這樣的
[00:06:14.960 --> 00:06:17.120]  我們跳過了這些事以後
[00:06:17.120 --> 00:06:19.360]  紀錄了約書亞死亡的事實
[00:06:19.360 --> 00:06:20.400]  但你就會看到
[00:06:20.400 --> 00:06:22.640]  一個很特別的精心鋪排
[00:06:22.640 --> 00:06:24.960]  這個鋪排我們會稱之為
[00:06:24.960 --> 00:06:26.320]  「倒影式結構」
[00:06:26.320 --> 00:06:28.240]  你看到A和A'
[00:06:28.240 --> 00:06:30.880]  都提到亂的兒子
[00:06:30.880 --> 00:06:34.400]  和110歲的兒子
[00:06:34.400 --> 00:06:37.520]  突然間凸顯出一個身份
[00:06:37.520 --> 00:06:39.120]  是什麼呢?
[00:06:39.120 --> 00:06:40.720]  「耶和華的僕人」
[00:06:40.720 --> 00:06:42.720]  這種我們叫做「XXX」
[00:06:42.720 --> 00:06:44.000]  倒影的結構
[00:06:44.000 --> 00:06:45.440]  其實是一個
[00:06:45.440 --> 00:06:48.320]  將中間突出的寫作結構
[00:06:48.320 --> 00:06:49.280]  換言之
[00:06:49.280 --> 00:06:52.240]  罪事者很精心在第29節裡面
[00:06:52.240 --> 00:06:54.880]  表面提到約書亞死訊
[00:06:54.880 --> 00:06:58.320]  實際上是為著他的忠心侍奉
[00:06:58.320 --> 00:07:01.600]  冠以一個很尊貴的名分
[00:07:01.600 --> 00:07:02.400]  事實上
[00:07:02.400 --> 00:07:04.240]  約書亞一直跟著他
[00:07:04.240 --> 00:07:06.640]  忠心的師父摩西
[00:07:06.640 --> 00:07:09.600]  他都不偏不倚地侍奉上帝
[00:07:09.600 --> 00:07:11.200]  終極圓滿
[00:07:11.200 --> 00:07:12.960]  我們來看多一節聖經
[00:07:12.960 --> 00:07:13.920]  你就會知道
[00:07:13.920 --> 00:07:18.080]  在約書亞的11章15節裡面
[00:07:18.080 --> 00:07:19.200]  那裡這樣說
[00:07:19.200 --> 00:07:21.040]  「耶和華如何吩咐他僕人摩西」
[00:07:21.040 --> 00:07:23.040]  摩西就照樣吩咐約書亞
[00:07:23.040 --> 00:07:24.480]  約書亞也照樣做
[00:07:24.480 --> 00:07:26.240]  下面這句很重要
[00:07:26.240 --> 00:07:27.120]  因為罪事者
[00:07:27.120 --> 00:07:29.200]  這樣來肯定約書亞的工作
[00:07:29.200 --> 00:07:29.680]  他說
[00:07:29.680 --> 00:07:31.840]  「凡耶和華吩咐摩西的
[00:07:31.840 --> 00:07:34.400]  約書亞沒有一件
[00:07:34.400 --> 00:07:37.520]  下台不幸的」
[00:07:37.520 --> 00:07:39.520]  可見到約書亞
[00:07:39.520 --> 00:07:41.520]  他對上帝的忠心
[00:07:41.520 --> 00:07:45.120]  是終極圓滿的一個忠心
[00:07:45.120 --> 00:07:46.480]  各位弟兄姊妹
[00:07:46.480 --> 00:07:48.320]  如果你留意剛才說的
[00:07:48.320 --> 00:07:50.240]  約書亞多少歲
[00:07:50.240 --> 00:07:51.040]  110歲
[00:07:51.040 --> 00:07:52.400]  長不長
[00:07:52.400 --> 00:07:53.840]  其實都長了
[00:07:53.840 --> 00:07:56.800]  雖然他及不上他的師父摩西
[00:07:56.800 --> 00:07:59.280]  但是110歲已經等同於
[00:07:59.280 --> 00:08:01.200]  約瑟的壽數
[00:08:01.200 --> 00:08:03.040]  其實高於一般人
[00:08:03.040 --> 00:08:05.760]  如果我們當約書亞
[00:08:05.760 --> 00:08:07.920]  跟他的很搭檔過去
[00:08:07.920 --> 00:08:10.640]  迦勒是差不多年紀的話
[00:08:10.640 --> 00:08:13.600]  我們可以將約書亞人生
[00:08:13.600 --> 00:08:14.960]  分為三個階段
[00:08:14.960 --> 00:08:15.840]  第一個階段就是
[00:08:15.840 --> 00:08:17.680]  頭40年在埃及
[00:08:17.680 --> 00:08:19.520]  還是在圍爐之家
[00:08:19.520 --> 00:08:20.720]  接著40年
[00:08:20.720 --> 00:08:21.840]  就出了埃及
[00:08:21.840 --> 00:08:23.440]  在曠野的路上
[00:08:23.440 --> 00:08:25.920]  然後最後有30年
[00:08:25.920 --> 00:08:28.720]  就是進入英許地的時間
[00:08:28.720 --> 00:08:30.000]  如果我們知道
[00:08:30.000 --> 00:08:31.600]  他是摩西幫手
[00:08:31.600 --> 00:08:33.760]  我們就當他侍奉上帝
[00:08:33.760 --> 00:08:36.080]  由做摩西幫手的繼起
[00:08:36.080 --> 00:08:37.680]  當出埃及繼起
[00:08:37.680 --> 00:08:39.680]  那他侍奉主多少年?
[00:08:40.640 --> 00:08:42.640]  很簡單的數學題
[00:08:42.640 --> 00:08:44.000]  昨晚我問過我的女兒
[00:08:44.000 --> 00:08:46.240]  40加30有70年
[00:08:46.240 --> 00:08:48.240]  很久之前有一套電視劇集
[00:08:48.240 --> 00:08:49.200]  叫《根據梟雄》
[00:08:49.200 --> 00:08:50.880]  裡面有個角色叫柴九
[00:08:50.880 --> 00:08:52.240]  他有一句經典對白
[00:08:52.240 --> 00:08:54.240]  有沒有人知道是什麼?
[00:08:54.240 --> 00:08:56.720]  大家都看電視
[00:08:56.720 --> 00:08:59.200]  人生有多少個十年?
[00:08:59.200 --> 00:09:02.480]  現在約書亞侍奉上帝多少年?
[00:09:02.480 --> 00:09:04.640]  保守估計是70年
[00:09:04.640 --> 00:09:06.000]  十的七倍
[00:09:06.000 --> 00:09:07.680]  因此你就會感受到
[00:09:07.680 --> 00:09:11.040]  約書亞是從中心侍奉到一個點
[00:09:11.040 --> 00:09:12.800]  終極圓滿
[00:09:12.800 --> 00:09:14.560]  不過我想告訴你
[00:09:14.560 --> 00:09:15.840]  接下來兩節
[00:09:15.840 --> 00:09:20.000]  一步一步將他的中心推到高峰
[00:09:20.000 --> 00:09:22.000]  我們來看第30節
[00:09:22.000 --> 00:09:26.880]  第30節表面上記載了約書亞的埋葬
[00:09:26.880 --> 00:09:28.320]  的確都是
[00:09:28.320 --> 00:09:33.360]  但實際上罪事者的用字是相當精深
[00:09:33.360 --> 00:09:36.480]  讓我們再看到約書亞的中心
[00:09:36.480 --> 00:09:39.280]  這裡就說約書亞當時葬在哪裡
[00:09:39.280 --> 00:09:43.040]  地圖畫了一個地方
[00:09:43.040 --> 00:09:46.960]  這裡記載了以法連山地的庭拿西拉
[00:09:46.960 --> 00:09:49.760]  還補充說明在加什山的北面
[00:09:49.760 --> 00:09:52.160]  不過我都感到有點失望
[00:09:52.160 --> 00:09:53.200]  當我研究的時候
[00:09:53.200 --> 00:09:54.400]  學者告訴我們
[00:09:54.400 --> 00:09:56.000]  原來加什山確實在哪裡
[00:09:56.000 --> 00:09:57.120]  是沒有人知道的
[00:09:57.120 --> 00:09:58.160]  是不確定的
[00:09:58.160 --> 00:10:01.840]  不過這正正讓我們了解一個道理
[00:10:01.840 --> 00:10:03.440]  其實約書亞葬在哪裡
[00:10:03.440 --> 00:10:04.800]  不是最重要
[00:10:04.800 --> 00:10:06.000]  重要的是
[00:10:06.000 --> 00:10:09.040]  你看看上面那一行
[00:10:09.040 --> 00:10:13.040]  他說以色列人將他葬在什麼地方
[00:10:13.040 --> 00:10:15.200]  他地業的境內
[00:10:15.200 --> 00:10:17.600]  我們讀聖經有時候會錯過
[00:10:17.600 --> 00:10:19.040]  很普通的
[00:10:19.040 --> 00:10:21.920]  葬在自己的地方
[00:10:21.920 --> 00:10:24.240]  不過原來境內這個字
[00:10:24.240 --> 00:10:25.760]  一點都不簡單
[00:10:25.760 --> 00:10:28.960]  境內這個字在約書亞紀律經常出現
[00:10:28.960 --> 00:10:30.400]  原來這個字的原文
[00:10:30.400 --> 00:10:32.160]  可以翻譯為邊界
[00:10:32.160 --> 00:10:34.800]  所謂的邊界為什麼會經常出現
[00:10:34.800 --> 00:10:36.720]  因為整個約書亞紀律經
[00:10:36.720 --> 00:10:38.480]  在十二到十九章
[00:10:38.480 --> 00:10:42.480]  都提到已經差不多征服了很多地方
[00:10:42.480 --> 00:10:46.000]  也開始進行了一個分地的工作
[00:10:46.000 --> 00:10:47.840]  就在分地的過程裡面
[00:10:47.840 --> 00:10:51.120]  邊界就是在這一節裡面的境內這個字
[00:10:51.120 --> 00:10:53.200]  就出現在十二至十九章
[00:10:53.200 --> 00:10:56.000]  有五十六節的經文當中
[00:10:56.000 --> 00:10:57.200]  多不多
[00:10:57.200 --> 00:10:58.560]  很多
[00:10:58.560 --> 00:11:00.320]  不斷出現這個字
[00:11:00.320 --> 00:11:03.360]  其實都不斷提醒我們讀者
[00:11:03.360 --> 00:11:07.760]  誰牽涉在分地的工作裡面
[00:11:07.760 --> 00:11:09.200]  誰呢
[00:11:09.200 --> 00:11:10.560]  約書亞
[00:11:10.560 --> 00:11:13.200]  約書亞為眾支派來到分地
[00:11:13.200 --> 00:11:17.280]  不過這裡不單單是境內這個字
[00:11:17.280 --> 00:11:19.040]  因為接下來出現一個
[00:11:19.040 --> 00:11:20.960]  大家感到陌生的地方名
[00:11:20.960 --> 00:11:24.240]  都將約書亞的中心推到高峰
[00:11:24.240 --> 00:11:27.120]  這個地方叫什麼名字
[00:11:27.120 --> 00:11:28.640]  庭拿西拉
[00:11:28.640 --> 00:11:29.840]  是不是陌生
[00:11:29.840 --> 00:11:31.360]  哪裡來的呢
[00:11:31.360 --> 00:11:33.120]  確實位置真的不知道
[00:11:33.120 --> 00:11:35.360]  整本聖經出現在這個地方
[00:11:35.360 --> 00:11:38.400]  你猜一下出現了多少次
[00:11:38.400 --> 00:11:39.840]  有沒有人猜
[00:11:39.840 --> 00:11:40.560]  像拍賣一樣
[00:11:40.560 --> 00:11:41.440]  有人說三次
[00:11:41.440 --> 00:11:42.160]  有人說四次
[00:11:42.160 --> 00:11:44.240]  有沒有更高的
[00:11:44.240 --> 00:11:46.160]  好 告訴大家
[00:11:46.160 --> 00:11:47.440]  在整本聖經裡面
[00:11:47.440 --> 00:11:49.920]  庭拿西拉出現了兩次
[00:11:49.920 --> 00:11:52.240]  而這兩次除了這一處
[00:11:52.240 --> 00:11:53.760]  第二次出現在哪裡呢
[00:11:53.760 --> 00:11:55.040]  我們就來看看
[00:11:55.040 --> 00:11:59.120]  第二次原來是出現在前一點點的位置
[00:11:59.120 --> 00:12:03.600]  就是19章49到50節
[00:12:03.600 --> 00:12:04.640]  那裡說什麼呢
[00:12:04.640 --> 00:12:09.120]  他說以色列人按著境界分原地頁
[00:12:09.120 --> 00:12:11.360]  就在他們中間將地分給亂的
[00:12:11.360 --> 00:12:13.520]  而知約書亞為業
[00:12:13.520 --> 00:12:15.760]  接著下一行你就會看到
[00:12:15.760 --> 00:12:16.880]  分到哪裡呢
[00:12:16.880 --> 00:12:21.520]  就是以法連山地的庭拿西拉城
[00:12:21.520 --> 00:12:24.000]  就在這裡出現庭拿西拉
[00:12:24.000 --> 00:12:25.760]  但是重點在於
[00:12:25.760 --> 00:12:28.320]  請你看一看交代地點前
[00:12:28.320 --> 00:12:30.640]  說了一件很重要的事實
[00:12:30.640 --> 00:12:35.520]  就是約書亞什麼時候得到分地
[00:12:35.520 --> 00:12:36.880]  經文已經說得很清楚
[00:12:36.880 --> 00:12:38.080]  第49節說
[00:12:38.080 --> 00:12:40.960]  是以色列人都分原了地頁
[00:12:40.960 --> 00:12:43.600]  所有人都得到地頁
[00:12:43.600 --> 00:12:46.480]  他是第幾個得到地頁的
[00:12:46.480 --> 00:12:48.480]  是最後一個
[00:12:48.480 --> 00:12:49.760]  一方面我們見證著
[00:12:49.760 --> 00:12:52.160]  他做了所有神託付他的事情
[00:12:52.160 --> 00:12:53.200]  完成了
[00:12:53.200 --> 00:12:54.560]  是終極圓滿
[00:12:54.560 --> 00:12:55.440]  終深的終
[00:12:55.440 --> 00:12:57.680]  終深到最圓滿
[00:12:57.680 --> 00:12:59.040]  他才得地
[00:12:59.040 --> 00:13:00.480]  但與此同時
[00:13:00.480 --> 00:13:02.080]  更重要的是
[00:13:02.080 --> 00:13:04.480]  其實這個象徵著
[00:13:04.480 --> 00:13:06.240]  他將自己的利益
[00:13:06.240 --> 00:13:08.720]  將自己的福祉
[00:13:08.720 --> 00:13:10.080]  壓到最後
[00:13:10.080 --> 00:13:12.160]  他是殿後的那個
[00:13:12.160 --> 00:13:13.120]  弟兄姊妹
[00:13:13.120 --> 00:13:15.280]  你覺得做殿後的那個
[00:13:15.280 --> 00:13:18.080]  容易嗎
[00:13:18.080 --> 00:13:19.440]  我問自己
[00:13:19.440 --> 00:13:21.360]  我覺得一點都不容易
[00:13:21.360 --> 00:13:22.560]  為什麼呢
[00:13:22.560 --> 00:13:24.160]  因為做殿後
[00:13:24.160 --> 00:13:26.400]  往往都是比較吃虧
[00:13:26.400 --> 00:13:28.960]  甚至要為著自己殿後
[00:13:28.960 --> 00:13:31.520]  付出很大的代價
[00:13:31.520 --> 00:13:34.720]  今天是幾號
[00:13:34.720 --> 00:13:36.640]  12月28號
[00:13:36.640 --> 00:13:38.560]  如果我們將時間回撥
[00:13:38.560 --> 00:13:40.480]  大概一個月之前
[00:13:40.480 --> 00:13:42.400]  相信大家都感到很心痛
[00:13:42.400 --> 00:13:44.960]  其實到現在大家都感到很心痛
[00:13:44.960 --> 00:13:47.440]  正正發生了大概一個月
[00:13:47.440 --> 00:13:49.040]  就是在香港可以說
[00:13:49.040 --> 00:13:52.000]  可以寫上一個極大災難歷史裏面
[00:13:52.000 --> 00:13:53.120]  很心痛的事情
[00:13:53.120 --> 00:13:55.680]  就是大埔宏福縣的五級火
[00:13:55.680 --> 00:13:57.440]  在這個燒到
[00:13:57.440 --> 00:13:59.120]  七棟大廈都燒著
[00:13:59.120 --> 00:13:59.920]  紅紅火海
[00:13:59.920 --> 00:14:03.040]  甚至高度有500度高溫的情況下
[00:14:03.040 --> 00:14:04.320]  能夠離開的
[00:14:04.320 --> 00:14:05.360]  都盡快離開
[00:14:05.360 --> 00:14:06.240]  能夠保命的
[00:14:06.240 --> 00:14:07.680]  都去保自己的命
[00:14:07.680 --> 00:14:09.520]  但是有一班人
[00:14:09.520 --> 00:14:12.000]  他們就在安全的地方
[00:14:12.000 --> 00:14:15.120]  但是就進入最危險的火場當中
[00:14:15.120 --> 00:14:17.120]  他們是誰
[00:14:17.120 --> 00:14:20.640]  在網上我找到一個名詞
[00:14:20.640 --> 00:14:24.560]  就稱他們做火場逆行者
[00:14:24.560 --> 00:14:25.840]  一點都沒有錯
[00:14:25.840 --> 00:14:29.200]  因為當大家離開最危險的地方的時候
[00:14:29.200 --> 00:14:31.680]  他們往往用最快的速度
[00:14:31.680 --> 00:14:33.280]  進入最危險的地方
[00:14:33.280 --> 00:14:38.400]  甚至成為殿後最後離開的一個
[00:14:38.400 --> 00:14:41.440]  在「黃福縣大火」裏面
[00:14:41.440 --> 00:14:43.760]  我看到一些新聞報道
[00:14:43.760 --> 00:14:45.840]  都是令我感到很深刻的
[00:14:45.840 --> 00:14:47.280]  其中一個報道
[00:14:47.280 --> 00:14:51.440]  我自己都覺得很難過
[00:14:51.440 --> 00:14:53.920]  這個大家可以看一看螢幕
[00:14:53.920 --> 00:14:56.080]  看到很大的字寫著「忍受」
[00:14:56.080 --> 00:14:57.440]  誰忍受呢
[00:14:57.440 --> 00:15:01.040]  原來當時災場已經設有一些物資分享區
[00:15:01.040 --> 00:15:02.880]  或者物資供應區
[00:15:02.880 --> 00:15:04.720]  有一位全身
[00:15:04.720 --> 00:15:09.200]  應該可能剛剛出火場休息的消防員
[00:15:09.200 --> 00:15:10.320]  全身都昏黑了
[00:15:10.320 --> 00:15:12.640]  我相信衣物都昏黑了
[00:15:12.640 --> 00:15:14.320]  在極度高溫之下
[00:15:14.320 --> 00:15:15.840]  當然需要去喝水
[00:15:15.840 --> 00:15:17.520]  但是他來到物資區的時候
[00:15:17.520 --> 00:15:20.000]  他忍受不願意拿飲品
[00:15:20.000 --> 00:15:21.200]  為什麼呢
[00:15:21.200 --> 00:15:22.400]  他說了一句話
[00:15:22.400 --> 00:15:26.480]  他說物資是留給災民的
[00:15:26.480 --> 00:15:29.360]  當然當時義工追著要給他
[00:15:29.360 --> 00:15:31.440]  他們都真的很辛苦
[00:15:31.440 --> 00:15:34.560]  但是我很感受到這個這麼簡單的報道
[00:15:34.560 --> 00:15:37.360]  讓我感受到他們真的將自己的福祉
[00:15:37.360 --> 00:15:39.760]  將自己的甚至需要
[00:15:39.760 --> 00:15:40.960]  壓住到最後
[00:15:40.960 --> 00:15:43.280]  是殿後的那一個
[00:15:43.280 --> 00:15:45.360]  當然不能夠不提的就是
[00:15:45.360 --> 00:15:49.600]  大家都知道37歲英勇殉職消防員
[00:15:49.600 --> 00:15:52.800]  現在後追回一個對目明鹹
[00:15:52.800 --> 00:15:54.880]  何惠豪消防員
[00:15:54.880 --> 00:15:57.600]  大家都知道其實他原定
[00:15:57.600 --> 00:16:01.440]  在這個月和他拍拖10年的女朋友結婚
[00:16:01.440 --> 00:16:03.760]  原定是這個月
[00:16:03.760 --> 00:16:06.560]  但是他為了救人
[00:16:06.560 --> 00:16:08.320]  他犧牲自己的性命
[00:16:08.320 --> 00:16:11.280]  犧牲自己一生的最愛
[00:16:11.280 --> 00:16:13.760]  一個很重要的婚禮
[00:16:13.760 --> 00:16:15.440]  各位弟兄姊妹
