
[00:00:00.000 --> 00:00:03.760]  今天我會和大家分享一個訊息
[00:04:38.160 --> 00:04:40.160]  其實正正就是耶穌基督
[00:04:40.160 --> 00:04:44.160]  是耶穌基督先去信服和卑微下來
[00:04:44.160 --> 00:04:45.160]  而今天我們看的經文
[00:04:45.160 --> 00:04:48.160]  正正是接續頭十一章所說的內容
[00:04:48.160 --> 00:04:51.160]  保羅很想進一步帶出當中的豢面
[00:04:51.160 --> 00:04:53.160]  所以剛才大家讀的經文裡
[00:04:53.160 --> 00:04:55.160]  一開始就已經說了有這樣看來
[00:04:55.160 --> 00:04:57.160]  這四個字做開始
[00:04:57.160 --> 00:05:00.160]  其實當我們剛才讀的經文時
[00:05:00.160 --> 00:05:01.160]  我們就會看到的是
[00:05:01.160 --> 00:05:04.160]  保羅一劈頭就說出一個很重要的主題
[00:05:04.160 --> 00:05:05.160]  就是信服
[00:05:05.160 --> 00:05:07.160]  信服這個字在原文裡
[00:05:07.160 --> 00:05:11.160]  是有聽見和順從所聽見的意思
[00:05:11.160 --> 00:05:14.160]  保羅說到你們既是信服
[00:05:14.160 --> 00:05:16.160]  不但我在你們那裡
[00:05:16.160 --> 00:05:18.160]  就使我如今不在你們那裡
[00:05:18.160 --> 00:05:19.160]  更要信服
[00:05:19.160 --> 00:05:22.160]  就當恐懼戰經組成你們得救的功夫
[00:05:22.160 --> 00:05:24.160]  當我們看到這裡的時候
[00:05:24.160 --> 00:05:25.160]  我們會問的是
[00:05:25.160 --> 00:05:27.160]  其實信服的是信服什麼呢?
[00:05:27.160 --> 00:05:29.160]  如果我們按上文下理
[00:05:29.160 --> 00:05:32.160]  甚至按整卷肥辣秘書來看的話
[00:05:32.160 --> 00:05:34.160]  我們就得出兩個的向度
[00:05:34.160 --> 00:05:38.160]  第一,信服的對象當然是耶穌基督
[00:05:38.160 --> 00:05:41.160]  正正因為第六到第十一節
[00:05:41.160 --> 00:05:44.160]  保羅說到耶穌基督正正成為我們信服榜樣的時候
[00:05:44.160 --> 00:05:46.160]  同樣我們都這樣去效法
[00:05:46.160 --> 00:05:48.160]  而最重要最重要首先要有的對象
[00:05:48.160 --> 00:05:50.160]  就是對著耶穌基督
[00:05:50.160 --> 00:05:51.160]  第二的是
[00:05:51.160 --> 00:05:56.160]  信服的是要信服保羅和他同宮所傳的福音和教導
[00:05:56.160 --> 00:06:00.160]  保羅在這裡很想帶給肥辣給信徒
[00:06:00.160 --> 00:06:02.160]  信服的重要性
[00:06:02.160 --> 00:06:05.160]  以及要怎樣去展現信服的心態
[00:06:05.160 --> 00:06:08.160]  保羅用了兩樣東西去提醒他們
[00:06:08.160 --> 00:06:11.160]  第一是一個橫向性的
[00:06:11.160 --> 00:06:14.160]  是一種時間性持續不斷的信服
[00:06:14.160 --> 00:06:18.160]  基事上信服正正是帶出肥辣給信徒過去
[00:06:18.160 --> 00:06:21.160]  怎樣有的這種信服的心態
[00:06:21.160 --> 00:06:24.160]  同樣我可以說是那種信服的初心
[00:06:24.160 --> 00:06:27.160]  正正在他們相信這個信仰的那一刻
[00:06:27.160 --> 00:06:30.160]  他們信服保羅所傳的福音
[00:06:30.160 --> 00:06:33.160]  以至這種信服讓他們成為信徒
[00:06:33.160 --> 00:06:37.160]  能夠最後同一時間成為基督徒的時候
[00:06:37.160 --> 00:06:40.160]  能夠同心合意能夠興旺福音
[00:06:40.160 --> 00:06:43.160]  這種信服是持續的
[00:06:43.160 --> 00:06:49.160]  保羅說到不單單保羅實體地和肥辣給信徒一起的時候
[00:06:49.160 --> 00:06:52.160]  更加在現在他在監獄的時候
[00:06:52.160 --> 00:06:56.160]  更加要那群信徒繼續繼續不斷的去信服
[00:06:56.160 --> 00:07:00.160]  同樣這種信服都是帶有縱向性的
[00:07:00.160 --> 00:07:03.160]  信服不是為了給保羅
[00:07:03.160 --> 00:07:07.160]  不是因為保羅的緣故而去學習信服
[00:07:07.160 --> 00:07:11.160]  而正正是因為他們和耶穌基督的關係
[00:07:11.160 --> 00:07:16.160]  當他們知道耶穌基督是他們學習終極信服的榜樣的時候
[00:07:16.160 --> 00:07:21.160]  他們同樣都是要這樣因著這個關係的緣故去學習信服
[00:07:21.160 --> 00:07:23.160]  同樣他們都是因為這個緣故
[00:07:23.160 --> 00:07:25.160]  要為自己的宿命生命去負責
[00:07:25.160 --> 00:07:30.160]  所以保羅這裡說的信服並不是那種高壓獨裁
[00:07:30.160 --> 00:07:31.160]  要你這樣做就這樣做
[00:07:31.160 --> 00:07:33.160]  並不是一種律法的規條
[00:07:33.160 --> 00:07:36.160]  而正正是因為他們認識耶穌基督的時候
[00:07:36.160 --> 00:07:40.160]  他們從關係的角度出發而展現的一種信服
[00:07:40.160 --> 00:07:44.160]  保羅同樣都帶出信服的目的是什麼
[00:07:44.160 --> 00:07:50.160]  是要他們能夠帶著恐懼戰經的態度去做成得救的功夫
[00:07:50.160 --> 00:07:53.160]  恐懼戰經其實除了帶出敬畏的態度之外
[00:07:53.160 --> 00:07:56.160]  都是有一種警醒的意思
[00:07:56.160 --> 00:07:59.160]  其實是有一種將來回到耶穌基督面前
[00:07:59.160 --> 00:08:00.160]  要向祂交徵
[00:08:00.160 --> 00:08:02.160]  當你知道這件事的時候
[00:08:02.160 --> 00:08:06.160]  你就有那種嚴肅的感覺和責任感
[00:08:06.160 --> 00:08:13.160]  保羅希望的是肥納比信徒要去信服而不是去盲從
[00:08:13.160 --> 00:08:17.160]  他們信服是因為他們和耶穌基督的關係
[00:08:17.160 --> 00:08:24.160]  同樣都因為這種信服而衍生出他們有一種警醒的態度
[00:08:24.160 --> 00:08:26.160]  要去做成得救的功夫
[00:08:26.160 --> 00:08:28.160]  或者我們會問的是
[00:08:28.160 --> 00:08:30.160]  什麼叫做成得救的功夫呢
[00:08:30.160 --> 00:08:37.160]  先看看原來這句子裡面造成在原文是一個命令
[00:08:37.160 --> 00:08:41.160]  也都帶出每個信徒同樣一定要去這樣做
[00:08:41.160 --> 00:08:46.160]  而整句來看其實帶出信仰一個很重要的信息
[00:08:46.160 --> 00:08:53.160]  就是原來信仰其實是一條信徒持續不斷努力不懈的操練說服的道路
[00:08:53.160 --> 00:08:56.160]  而信徒有責任去堅守信仰
[00:08:56.160 --> 00:08:58.160]  去過一個聖潔的生活
[00:08:58.160 --> 00:09:04.160]  去展現救恩甚至福音帶給我們生命裡面的影響
[00:09:04.160 --> 00:09:08.160]  保羅在第十三節更加去提醒信徒
[00:09:08.160 --> 00:09:14.160]  這一串的東西不單單是人的行為
[00:09:14.160 --> 00:09:19.160]  更加重要的是我們不要忘記同樣是神的工作
[00:09:19.160 --> 00:09:22.160]  在第十三節你會看到運行和成就
[00:09:22.160 --> 00:09:26.160]  都是這一句經文裡面highlight的重點
[00:09:26.160 --> 00:09:29.160]  正正是帶出神的工作是很重要
[00:09:29.160 --> 00:09:31.160]  正正因為動工者在神的時候
[00:09:31.160 --> 00:09:36.160]  我們作為信徒就更加用一個嚴肅的態度去作成自己的救恩
[00:09:36.160 --> 00:09:40.160]  正正因為神親自在我們心裡面去動工的時候
[00:09:40.160 --> 00:09:43.160]  當我們作為信徒我們願意去回應
[00:09:43.160 --> 00:09:47.160]  這個task是能夠100%去完成的
[00:09:47.160 --> 00:09:51.160]  當我們看第十三節除了剛才那兩個字之外
[00:09:51.160 --> 00:09:55.160]  原來還有另外兩個字同樣帶出這個重要性
[00:09:55.160 --> 00:09:59.160]  行事和作成這兩個字其實同樣帶出
[00:09:59.160 --> 00:10:01.160]  原來神在人生命上動工的時候
[00:10:01.160 --> 00:10:06.160]  以至我們所做的任何事同樣都能夠有效和達到目的
[00:10:06.160 --> 00:10:12.160]  而這一切一切其實為了彰顯神對人救贖的美意
[00:10:12.160 --> 00:10:16.160]  保羅很想在這裡提醒菲臘比的信徒
[00:10:16.160 --> 00:10:20.160]  不要忘記了原來神親自先在你們心裡面去動工
[00:10:20.160 --> 00:10:23.160]  以至我們可以去回應神
[00:10:23.160 --> 00:10:27.160]  同一方面你會看到保羅同樣提醒的是
[00:10:27.160 --> 00:10:30.160]  我們作為信徒雖然有神的工作
[00:10:30.160 --> 00:10:32.160]  同樣我們都要去回應
[00:10:32.160 --> 00:10:35.160]  信服是當中的核心
[00:10:35.160 --> 00:10:38.160]  讓我們能夠持守信心繼續去進行他的旨意
[00:10:38.160 --> 00:10:40.160]  所以我會說的是
[00:10:40.160 --> 00:10:45.160]  順利的工作和信徒的努力其實是一個both end
[00:10:45.160 --> 00:10:49.160]  保羅去到第十四節帶出的是
[00:10:49.160 --> 00:10:51.160]  當你有這一堆信服的心
[00:10:51.160 --> 00:10:53.160]  如何去實踐呢?
[00:10:53.160 --> 00:10:56.160]  正是要在群體上實踐出來
[00:10:56.160 --> 00:11:01.160]  他講到凡所行的都不要發怨言起爭論
[00:11:01.160 --> 00:11:03.160]  保羅很想一方面提醒菲臘的信徒
[00:11:03.160 --> 00:11:06.160]  原來基督成為了我們的榜樣
[00:11:06.160 --> 00:11:09.160]  同樣他帶出的是原來我們看到菲臘給書
[00:11:09.160 --> 00:11:13.160]  在整本書裡面無論是二章和四章所帶出的東西
[00:11:13.160 --> 00:11:16.160]  都是在說原來我們要在群體上實踐這個信服
[00:11:16.160 --> 00:11:19.160]  正正就是要做到以基督的心為心
[00:11:19.160 --> 00:11:22.160]  而不發怨言不起爭論
[00:11:22.160 --> 00:11:26.160]  正正是我們作為信徒要實踐的方式
[00:11:26.160 --> 00:11:29.160]  當我們看回十二二十四節
[00:11:29.160 --> 00:11:31.160]  保羅正正帶出信服這個主題
[00:11:31.160 --> 00:11:38.160]  信服的對象是基督和保羅和其他同工所傳的福音和教導
[00:11:38.160 --> 00:11:42.160]  信服的本質正正是說我們要持續不斷去信服
[00:11:42.160 --> 00:11:44.160]  建立和基督的關係
[00:11:44.160 --> 00:11:47.160]  我們的生命要以基督為中心
[00:11:47.160 --> 00:11:51.160]  信服的目的正正是帶出透過信服
[00:11:51.160 --> 00:11:53.160]  我們要堅守我們的信仰
[00:11:53.160 --> 00:11:55.160]  要過一個聖潔的生活
[00:11:55.160 --> 00:11:59.160]  要展現的是救恩對我們生命裡面的影響
[00:11:59.160 --> 00:12:03.160]  同樣提醒我們神的工作是首先的
[00:12:03.160 --> 00:12:07.160]  信服的實踐就是我們要在群體裡面
[00:12:07.160 --> 00:12:11.160]  我們成為一個不發怨言不起爭論的群體
[00:12:11.160 --> 00:12:14.160]  對於今時今日的我們
[00:12:14.160 --> 00:12:16.160]  學習信服其實的挑戰是什麼呢?
[00:12:16.160 --> 00:12:18.160]  當你學習信服的時候
[00:12:18.160 --> 00:12:23.160]  世界卻是會阻止我們長期地去信服
[00:12:23.160 --> 00:12:26.160]  當你經常說信仰提醒我們
[00:12:26.160 --> 00:12:28.160]  要去信服基督跟隨基督至死的時候
[00:12:28.160 --> 00:12:31.160]  世界同樣提醒我們的是
[00:12:31.160 --> 00:12:34.160]  我們要拒絕服從權威
[00:12:34.160 --> 00:12:37.160]  權威這東西好像往往帶給人的感覺就是
[00:12:37.160 --> 00:12:40.160]  高壓、強權、獨裁
[00:12:40.160 --> 00:12:42.160]  而在兩種矛盾衝擊底下
[00:12:42.160 --> 00:12:46.160]  我們慢慢被文化不同的東西影響的時候
[00:12:46.160 --> 00:12:50.160]  我們就會覺得權威不是好東西
[00:12:50.160 --> 00:12:53.160]  而當我們慢慢被這些潛移默化影響的時候
[00:12:53.160 --> 00:12:57.160]  我們的生命就會以自己成為主人
[00:12:57.160 --> 00:13:02.160]  因為我們相信的只是我們自己心所見的
[00:13:02.160 --> 00:13:06.160]  所判斷的,就覺得是最正確的
[00:13:06.160 --> 00:13:09.160]  慢慢慢慢,我們很多時候就會覺得
[00:13:09.160 --> 00:13:12.160]  我們的看法大於一切
[00:13:12.160 --> 00:13:14.160]  開始的時候可能你會覺得是
[00:13:14.160 --> 00:13:16.160]  別人給你的提醒你聽不入耳
[00:13:16.160 --> 00:13:20.160]  之後的是上帝給你的提醒可能你也聽不入耳
[00:13:20.160 --> 00:13:23.160]  當我們回到教會群體的時候
[00:13:23.160 --> 00:13:26.160]  小組談不攏,意見不合
[00:13:26.160 --> 00:13:28.160]  一不合就進入爭論
[00:13:28.160 --> 00:13:32.160]  不合的話,我們就會選擇割蓆退場
[00:13:32.160 --> 00:13:35.160]  當這些觀念進入我們教會群體的時候
[00:13:35.160 --> 00:13:38.160]  可能慢慢慢慢都會令到我們的群體進入一個
[00:13:38.160 --> 00:13:42.160]  發願燃起爭論的群體
[00:13:42.160 --> 00:13:45.160]  舉一個小小的例子
[00:13:45.160 --> 00:13:48.160]  不知道大家最近在網上有沒有看到一個
[00:13:48.160 --> 00:13:50.160]  很熱烈的討論
[00:13:50.160 --> 00:13:53.160]  就是有很多不同的學者,甚至很多不同的網民
[00:13:53.160 --> 00:13:56.160]  在討論一首詩歌的歌詞
[00:13:56.160 --> 00:13:59.160]  事源是一位神學院的教授
[00:13:59.160 --> 00:14:01.160]  在Facebook撰寫了一篇評論
[00:14:01.160 --> 00:14:03.160]  他談到一首詩歌的歌詞
[00:14:03.160 --> 00:14:05.160]  究竟是否適合神學主題
[00:14:05.160 --> 00:14:09.160]  究竟是否適合,應否這樣用
[00:14:09.160 --> 00:14:12.160]  之後就引發了很多不同的網上討論
[00:14:12.160 --> 00:14:16.160]  不同的人有不同的看法和回應
[00:14:16.160 --> 00:14:19.160]  不過這個討論一開始就是
[00:14:19.160 --> 00:14:21.160]  大家去談一下神學的看法
[00:14:21.160 --> 00:14:23.160]  不同的立場
[00:14:23.160 --> 00:14:26.160]  大家對聖經的詮釋
[00:14:26.160 --> 00:14:31.160]  不過慢慢慢慢這個討論就產生了一個變化
[00:14:31.160 --> 00:14:33.160]  開始由一個理性的討論
[00:14:33.160 --> 00:14:37.160]  變成一個立場行先的討論
[00:14:37.160 --> 00:14:42.160]  一邊廂有些人會因為支持某某的樂隊而發聲
[00:14:42.160 --> 00:14:48.160]  另一邊廂有些人就會為教授抱不平而回應
[00:14:48.160 --> 00:14:52.160]  慢慢慢慢這個討論變成兩邊自說自話
[00:14:52.160 --> 00:14:57.160]  甚至有些人因為堅持己見而不歡而散
[00:14:57.160 --> 00:15:00.160]  我想這個也是這幾年的寫照
[00:15:00.160 --> 00:15:02.160]  我想自從社會運動之後
[00:15:02.160 --> 00:15:05.160]  這種意識形態其實越來越強烈
[00:15:05.160 --> 00:15:07.160]  而這種立場行先的討論
[00:15:07.160 --> 00:15:10.160]  永遠都不能夠達至合一
[00:15:10.160 --> 00:15:14.160]  我想昔日在肥臘比教會興旺福音的時候
[00:15:14.160 --> 00:15:15.160]  都有這些不同的掙扎
[00:15:15.160 --> 00:15:18.160]  可能群體裏面都有很多發願而引起爭論
[00:15:18.160 --> 00:15:22.160]  所以保羅同樣在這裏帶給他們一個提醒
[00:15:22.160 --> 00:15:27.160]  保羅要他們群體裏面實踐信服
[00:15:27.160 --> 00:15:32.160]  我會說可以用一個循環去帶出保羅帶給信徒的提醒
[00:15:32.160 --> 00:15:36.160]  這個就叫做Obedience Understanding Cycle
[00:15:36.160 --> 00:15:39.160]  這個名字是我自己想的
[00:15:39.160 --> 00:15:42.160]  雖然很爛,但確實都是真實的
[00:15:42.160 --> 00:15:46.160]  正正是說的是,原來當我們保羅所說的是
[00:15:46.160 --> 00:15:50.160]  原來耶穌基督先成為了我們學習信服的榜樣的時候
[00:15:50.160 --> 00:15:53.160]  保羅提醒我們要回到信服的初心
[00:15:53.160 --> 00:15:55.160]  我們要繼續學習信服
[00:15:55.160 --> 00:15:58.160]  但當我們學習這樣去信服的時候
[00:15:58.160 --> 00:16:01.160]  我們更加能夠確認耶穌基督和我們的關係
[00:16:01.160 --> 00:16:04.160]  我們更加記得耶穌基督是我們生命的主的時候
[00:16:04.160 --> 00:16:09.160]  同樣我們都可以不斷持續去實踐信服這件事
[00:16:09.160 --> 00:16:14.160]  當我們記得一切的東西源於神的時候
[00:16:14.160 --> 00:16:17.160]  我們就更能夠用信服的心去回應
[00:16:17.160 --> 00:16:20.160]  我們就更能夠放下自己
[00:16:20.160 --> 00:16:23.160]  讓我們的群體能夠以神為中心
[00:16:23.160 --> 00:16:26.160]  成為一個和而不同的群體
[00:16:26.160 --> 00:16:30.160]  頂智慧,問一問自己吧
[00:16:30.160 --> 00:16:32.160]  先問一下我們自己的生命
[00:16:32.160 --> 00:16:38.160]  我們今天的生命其實會不會慢慢慢慢都變成一個自我中心的生命
[00:16:38.160 --> 00:16:42.160]  還是我們仍然持守著以神為中心的生命呢
[00:16:42.160 --> 00:16:46.160]  同樣都問一問的是我們教會群體
[00:16:46.160 --> 00:16:50.160]  我們是一個以基督的心為心的教會群體
[00:16:50.160 --> 00:16:54.160]  還是一個法院燃起爭論
[00:16:54.160 --> 00:16:57.160]  仍然只是堅持己見的群體呢
[00:16:57.160 --> 00:17:01.160]  作為信徒,保羅提醒我們
[00:17:01.160 --> 00:17:04.160]  我們有責任在信仰上堅持到底
[00:17:04.160 --> 00:17:07.160]  好像他經文所說,要達成自己的救恩
[00:17:07.160 --> 00:17:12.160]  我想學習信服,主持守信服是一個核心
[00:17:12.160 --> 00:17:15.160]  這件事提醒我們什麼呢
[00:17:15.160 --> 00:17:17.160]  就是因為提醒我們的是
[00:17:17.160 --> 00:17:21.160]  你和我,其實我們的共同地位都是神
[00:17:21.160 --> 00:17:24.160]  我們的生命都是以神為中心
[00:17:24.160 --> 00:17:26.160]  當我們記得這樣的時候
[00:17:26.160 --> 00:17:31.160]  其實我們教會才能夠展現那種信服的態度
[00:17:31.160 --> 00:17:33.160]  唯有是這樣的時候
[00:17:33.160 --> 00:17:38.160]  我們才能夠放下那種一直以為自己是對的
[00:17:38.160 --> 00:17:42.160]  自己的執著才是正確的那種想法
[00:17:42.160 --> 00:17:46.160]  正正因為這樣,我們的群體才能夠達至和而不同
[00:17:46.160 --> 00:17:51.160]  這是經文在第十二至第十四節很想提醒大家的
[00:17:51.160 --> 00:17:55.160]  不過保羅之後也同樣提醒再多一樣東西
[00:17:55.160 --> 00:18:00.160]  就是他所說的信服不是蠻蟲,它是有根基
[00:18:00.160 --> 00:18:03.160]  同樣帶出一個更加終極的目標
[00:18:03.160 --> 00:18:06.160]  保羅在第十五到第十六節帶出了一樣東西
[00:18:06.160 --> 00:18:10.160]  他帶出了十二至十四節有一串的東西之後
[00:18:10.160 --> 00:18:14.160]  其實原來有一個更加終極的使命在第十五到第十六節
[00:18:14.160 --> 00:18:19.160]  他說正正藉著不發怨而起爭論的實踐
[00:18:19.160 --> 00:18:23.160]  同樣他很想肥納比信徒做什麼呢
[00:18:23.160 --> 00:18:25.160]  就是能夠成為一個無可指責
[00:18:25.160 --> 00:18:29.160]  誠實無偽,無瑕疵屬神的兒女
[00:18:29.160 --> 00:18:31.160]  先解讀一下這三個形容詞
[00:18:31.160 --> 00:18:36.160]  無可指責在新約的原文裡總共出現了四次
[00:18:36.160 --> 00:18:41.160]  其中兩次都是帶出要遵守律法和遵守神誡命的規條
[00:18:41.160 --> 00:18:48.160]  誠實無偽是指信徒在品格上不要有任何邪惡和詭詐
[00:18:48.160 --> 00:18:52.160]  要說出美好的說話,不要有似是而非的爭論
[00:18:52.160 --> 00:18:59.160]  誠無瑕疵的兒女,這個句子其實在原文裡緊接著頭兩個形容詞
[00:18:59.160 --> 00:19:02.160]  當我們想起無瑕疵的時候,我們會想起什麼呢
[00:19:02.160 --> 00:19:05.160]  我們會想起憲制,我們會想起憲制的時候
[00:19:05.160 --> 00:19:08.160]  那個制生要在身體上是完全的
[00:19:08.160 --> 00:19:15.160]  在這裡正正同樣帶出原來信徒在德性上要竭力追求成為完全
[00:19:15.160 --> 00:19:20.160]  不過,本來在這裡帶出那三個形容詞的時候
[00:19:20.160 --> 00:19:24.160]  同樣帶出我們這樣實踐的時候都會面對張力
[00:19:24.160 --> 00:19:28.160]  因為我們身處一個彎曲步木的世代
[00:19:28.160 --> 00:19:34.160]  在新約裡,世代這個字通常都是形容一個與神為敵的世界
[00:19:34.160 --> 00:19:37.160]  這段經文很想帶出一個對比
[00:19:37.160 --> 00:19:43.160]  就是彎曲步木的世代和無可指責,誠實無偽和無瑕疵的對比
[00:19:43.160 --> 00:19:46.160]  它很想提醒的是原來我們作為信徒
[00:19:46.160 --> 00:19:51.160]  即使我們得了拯救,但我們信了耶穌,我們就會離開世界
[00:19:51.160 --> 00:19:53.160]  我們就跟世界無關
[00:19:53.160 --> 00:19:55.160]  我們同樣身處這個世代的時候
[00:19:55.160 --> 00:19:59.160]  我們有一個使命,就是我們要展現這三個特質
[00:19:59.160 --> 00:20:02.160]  更加的是我們要顯在這個世代裡面
[00:20:02.160 --> 00:20:05.160]  正如經文所說,我們要好像明光照耀
