
[00:00:00.000 --> 00:00:03.120]  今天是教會的主題
[00:04:58.480 --> 00:04:59.920]  他們就看輕了他
[00:04:59.920 --> 00:05:01.720]  所以其實一開始
[00:05:01.720 --> 00:05:03.000]  在上文裡面
[00:05:03.000 --> 00:05:04.400]  一開始就說
[00:05:04.400 --> 00:05:08.160]  你們信奉我們榮耀的主耶穌基督
[00:05:08.160 --> 00:05:12.880]  就不可按著外貌來待人
[00:05:12.880 --> 00:05:15.600]  然後去到13節的時候
[00:05:15.600 --> 00:05:16.400]  又再說
[00:05:16.400 --> 00:05:20.560]  因為對那不憐憫人的
[00:05:20.560 --> 00:05:24.200]  他們要受沒有憐憫的審判
[00:05:24.200 --> 00:05:26.200]  憐憫勝過審判
[00:05:26.200 --> 00:05:28.120]  其實就很強調
[00:05:28.120 --> 00:05:30.160]  或者很強烈去說一件事情
[00:05:30.160 --> 00:05:31.080]  就是
[00:05:31.080 --> 00:05:33.680]  你們是信耶穌基督的
[00:05:33.680 --> 00:05:36.480]  怎麼可以不憐憫人呢?
[00:05:36.480 --> 00:05:38.680]  但是不憐憫人
[00:05:38.680 --> 00:05:39.880]  其實有一個後果
[00:05:39.880 --> 00:05:41.080]  在這裡去說就是
[00:05:41.080 --> 00:05:43.680]  當將來受審判的時候
[00:05:43.680 --> 00:05:47.360]  其實也要不受憐憫
[00:05:47.360 --> 00:05:51.080]  就是說其實我們的行動
[00:05:51.080 --> 00:05:53.680]  神是看在眼裡
[00:05:53.680 --> 00:05:56.600]  這個就是上文所要說的
[00:05:56.600 --> 00:05:59.280]  一個不可以貌待人
[00:05:59.280 --> 00:06:00.880]  不可以偏待人
[00:06:00.880 --> 00:06:03.560]  而在這裡接著下去
[00:06:03.560 --> 00:06:04.840]  就是去到這裡
[00:06:04.840 --> 00:06:09.960]  就是我們信心沒有行為
[00:06:09.960 --> 00:06:11.560]  有什麼益處呢?
[00:06:11.560 --> 00:06:13.160]  所以為什麼雅各在這裡
[00:06:13.160 --> 00:06:14.680]  就會去問一個問題
[00:06:14.680 --> 00:06:17.120]  這信心能救他媽
[00:06:17.120 --> 00:06:18.560]  這個能救他媽
[00:06:18.560 --> 00:06:20.160]  其實是救他什麼呢?
[00:06:20.160 --> 00:06:23.680]  其實就是接著13節所說的
[00:06:23.680 --> 00:06:25.080]  審判的時候
[00:06:25.080 --> 00:06:26.280]  其實就是在說
[00:06:26.280 --> 00:06:27.880]  其實你就這樣說
[00:06:27.880 --> 00:06:28.880]  你自己信
[00:06:28.880 --> 00:06:30.600]  但是沒有任何的行為
[00:06:30.600 --> 00:06:32.680]  判除出來的
[00:06:32.680 --> 00:06:34.800]  在雅各的眼裡
[00:06:34.800 --> 00:06:36.800]  其實他看到的
[00:06:36.800 --> 00:06:38.120]  很懷疑
[00:06:38.120 --> 00:06:40.360]  其實你是在信什麼呢?
[00:06:40.360 --> 00:06:44.840]  雖然你說的是在信耶穌基督
[00:06:44.840 --> 00:06:47.400]  但是看不出
[00:06:47.400 --> 00:06:49.800]  看不到你是怎麼樣
[00:06:49.800 --> 00:06:51.800]  所以雅各一開始
[00:06:51.800 --> 00:06:53.320]  第一節的時候
[00:06:53.320 --> 00:06:54.920]  在這個段落的第一節裡面
[00:06:54.920 --> 00:06:57.040]  就已經去提出這個疑問
[00:06:57.040 --> 00:06:59.760]  就是這個信心能救他媽
[00:06:59.760 --> 00:07:01.040]  他很實際的
[00:07:01.040 --> 00:07:05.120]  雅各很多時候都會說出一些實際情況
[00:07:05.120 --> 00:07:07.680]  為什麼他會有這樣的看法
[00:07:07.680 --> 00:07:09.800]  為什麼他會覺得有問題
[00:07:09.800 --> 00:07:11.520]  他舉了一個例子
[00:07:11.520 --> 00:07:14.560]  他假設了一個情況
[00:07:14.560 --> 00:07:18.200]  我相信也是在當時會發生的情況
[00:07:18.200 --> 00:07:18.800]  就是
[00:07:18.800 --> 00:07:20.600]  若是弟兄或姐妹
[00:07:20.600 --> 00:07:22.280]  沒有衣服穿
[00:07:22.280 --> 00:07:25.360]  又缺少飲食
[00:07:25.360 --> 00:07:27.360]  你們中間有人對他們說
[00:07:27.360 --> 00:07:28.880]  平平安安地去吧
[00:07:28.880 --> 00:07:30.800]  願你們穿得亂吃得飽
[00:07:30.800 --> 00:07:33.400]  卻不及他們身體所需要的
[00:07:33.400 --> 00:07:35.080]  這有什麼益處呢?
[00:07:35.080 --> 00:07:36.400]  在這裡裡面
[00:07:36.400 --> 00:07:39.240]  其實也是說一樣的事情
[00:07:39.240 --> 00:07:39.840]  就是
[00:07:39.840 --> 00:07:42.040]  他多了一句話
[00:07:42.040 --> 00:07:42.880]  就是
[00:07:42.880 --> 00:07:45.240]  雅各平時是說弟兄們的
[00:07:45.240 --> 00:07:47.480]  他這裡加多了一個
[00:07:47.480 --> 00:07:50.520]  若是弟兄或是姐妹
[00:07:50.520 --> 00:07:53.240]  這裡為什麼會多了姐妹呢?
[00:07:53.240 --> 00:07:55.480]  我們可以去看回
[00:07:55.480 --> 00:07:59.240]  在最初一章27節的時候
[00:07:59.240 --> 00:08:01.040]  其實也可以提到
[00:08:01.040 --> 00:08:02.840]  就是在說敬賢
[00:08:02.840 --> 00:08:08.360]  賢成的就看顧在患難中的孤兒寡婦
[00:08:08.360 --> 00:08:12.160]  這個是雅各很多時候去提出
[00:08:12.160 --> 00:08:15.760]  在一個不同的情況裡面都去提出
[00:08:15.760 --> 00:08:17.000]  所以在這裡
[00:08:17.000 --> 00:08:20.000]  他說若是弟兄或是姐妹
[00:08:20.000 --> 00:08:22.440]  在這裡雅各紀念的
[00:08:22.440 --> 00:08:25.360]  就是這一群孤兒寡婦
[00:08:25.360 --> 00:08:27.600]  究竟有沒有得到幫助
[00:08:27.600 --> 00:08:29.480]  一些缺乏的人
[00:08:29.480 --> 00:08:32.280]  他們有沒有得到幫助
[00:08:32.280 --> 00:08:34.280]  而他看到的就是
[00:08:34.280 --> 00:08:38.360]  當時的弟兄姐妹是沒有回應
[00:08:38.360 --> 00:08:40.640]  而且是說這一句
[00:08:40.640 --> 00:08:43.680]  平平安安地去吧
[00:08:43.680 --> 00:08:45.880]  願你們穿得亂吃得飽
[00:08:45.880 --> 00:08:47.400]  其實這句話
[00:08:47.400 --> 00:08:51.000]  如果我說很餓
[00:08:51.000 --> 00:08:53.000]  可不可以帶我去吃東西
[00:08:53.000 --> 00:08:53.960]  或者怎麼樣的時候
[00:08:53.960 --> 00:08:55.720]  然後你就跟我說一句這樣的話
[00:08:55.720 --> 00:08:58.080]  你覺得我會怎樣?
[00:08:58.080 --> 00:09:00.080]  你真的愛我
[00:09:00.080 --> 00:09:01.160]  是不是?
[00:09:01.160 --> 00:09:03.160]  當然這句就是我反話
[00:09:03.160 --> 00:09:06.960]  你聽不到我說什麼嗎?
[00:09:06.960 --> 00:09:09.160]  或者你不知道我現在發生什麼事嗎?
[00:09:09.160 --> 00:09:11.640]  為什麼你就這樣說一句話
[00:09:11.640 --> 00:09:12.920]  就打發我走呢?
[00:09:12.920 --> 00:09:15.720]  其實這句話真的打發他走
[00:09:15.720 --> 00:09:18.760]  平平安安其實也是
[00:09:18.760 --> 00:09:21.000]  以色列人或者猶太人他們
[00:09:21.000 --> 00:09:23.040]  是一句很平常
[00:09:23.040 --> 00:09:25.560]  很多都會去說的一句話
[00:09:25.560 --> 00:09:30.840]  有一點類似我們說
[00:09:30.840 --> 00:09:31.920]  下次見吧
[00:09:31.920 --> 00:09:33.760]  或者有空喝茶
[00:09:33.760 --> 00:09:36.400]  其實說得出有空喝茶
[00:09:36.400 --> 00:09:38.120]  應該是要走開了
[00:09:38.120 --> 00:09:39.520]  要分開了
[00:09:39.520 --> 00:09:42.680]  不過未必是這樣的
[00:09:42.680 --> 00:09:44.120]  可能是我自己
[00:09:44.120 --> 00:09:47.120]  但是這句話
[00:09:47.120 --> 00:09:49.960]  耶穌也有說的
[00:09:49.960 --> 00:09:53.040]  在《馬太方》的8章13節
[00:09:53.040 --> 00:09:55.760]  和《馬太方》的9章6節
[00:09:55.760 --> 00:09:57.720]  其實這裡也有說
[00:09:57.720 --> 00:10:00.440]  是伊好伯夫長的僕人
[00:10:00.440 --> 00:10:04.160]  另外就是伊好坦子
[00:10:04.160 --> 00:10:07.080]  這裡也有說回去吧
[00:10:07.080 --> 00:10:09.200]  第二個就是回家去吧
[00:10:09.200 --> 00:10:12.920]  這個也是其實同一個
[00:10:12.920 --> 00:10:15.360]  原文裡面的意思的時候
[00:10:15.360 --> 00:10:18.880]  也是在說平平安安的去吧
[00:10:18.880 --> 00:10:23.560]  但是耶穌的分別是什麼
[00:10:23.560 --> 00:10:25.600]  他有實際的行動伴隨著
[00:10:25.600 --> 00:10:26.600]  他不是就這樣說了
[00:10:26.600 --> 00:10:28.160]  你平平安安回去吧
[00:10:28.160 --> 00:10:29.560]  他是跟他說了
[00:10:29.560 --> 00:10:30.720]  你OK的
[00:10:30.720 --> 00:10:33.600]  你所需的我應運你
[00:10:33.600 --> 00:10:37.200]  你所需要的我回應你
[00:10:37.200 --> 00:10:40.400]  所以在這裡其實
[00:10:40.400 --> 00:10:42.000]  當這個人去說
[00:10:42.000 --> 00:10:43.440]  平平安安的去吧
[00:10:43.440 --> 00:10:46.840]  願你囂張得亂吃得飽
[00:10:46.840 --> 00:10:52.160]  其實是一個完全地只是一個說字
[00:10:52.160 --> 00:10:53.720]  說就很好聽
[00:10:53.720 --> 00:10:55.600]  其實我們也挺厲害的
[00:10:55.600 --> 00:10:57.360]  我們說話也挺厲害的
[00:10:57.360 --> 00:10:59.200]  說話挺厲害的意思就是說
[00:10:59.200 --> 00:11:01.320]  其實我們說的話也挺好聽的
[00:11:01.320 --> 00:11:04.320]  或者說到這裡就比較明確一點
[00:11:04.320 --> 00:11:07.280]  其實你可能已經去到一個
[00:11:07.280 --> 00:11:09.800]  第二個層次
[00:11:09.800 --> 00:11:13.000]  打發了他也不覺得的
[00:11:13.000 --> 00:11:15.480]  其實就是你不想回應那個行動
[00:11:15.480 --> 00:11:19.560]  或者你不想有那個行動去伴隨著你
[00:11:19.560 --> 00:11:23.480]  在這裡其實我們要好好去想一想
[00:11:23.480 --> 00:11:29.520]  平常我們有沒有見到那個需要而忽略了
[00:11:29.520 --> 00:11:31.040]  不是忽略
[00:11:31.040 --> 00:11:32.880]  其實是你見得到
[00:11:32.880 --> 00:11:37.280]  但是你不想去回應的
[00:11:37.280 --> 00:11:38.880]  阿哥在這裡去說
[00:11:38.880 --> 00:11:40.640]  其實不單止在這裡
[00:11:40.640 --> 00:11:43.880]  他從第十四節去說
[00:11:43.880 --> 00:11:44.880]  提出這個問題
[00:11:44.880 --> 00:11:47.080]  就是能夠貪孖
[00:11:47.080 --> 00:11:50.720]  去到第十七節就是在說行為
[00:11:50.720 --> 00:11:51.680]  就是沒有行為
[00:11:51.680 --> 00:11:53.720]  就是信心如果沒有行為
[00:11:53.720 --> 00:11:54.920]  其實就是怎麼樣
[00:11:54.920 --> 00:11:55.680]  第十七節他就說
[00:11:55.680 --> 00:11:57.000]  就是死的
[00:11:57.000 --> 00:11:58.440]  其實他再繼續有說的
[00:11:58.440 --> 00:11:59.720]  他用不同的方式去說
[00:11:59.720 --> 00:12:03.080]  就是二十節沒有用
[00:12:03.080 --> 00:12:04.840]  你這樣是沒有用的
[00:12:04.840 --> 00:12:06.680]  去到二十六節再說
[00:12:06.680 --> 00:12:08.240]  是死的
[00:12:08.240 --> 00:12:09.200]  沒有行為
[00:12:09.200 --> 00:12:11.280]  是死的
[00:12:11.280 --> 00:12:12.800]  所以沒有行為的信心
[00:12:12.800 --> 00:12:14.840]  就是一個死的信心
[00:12:14.840 --> 00:12:17.200]  那你說信心有死的嗎?
[00:12:17.200 --> 00:12:18.880]  我想這裡要去形容的
[00:12:18.880 --> 00:12:20.120]  或者要去表達的
[00:12:20.120 --> 00:12:24.120]  就是看不到你的信心在哪裡
[00:12:24.120 --> 00:12:26.080]  看不到你作為回應
[00:12:26.080 --> 00:12:27.880]  我說我作為基督徒
[00:12:27.880 --> 00:12:29.480]  我作為基督的門徒
[00:12:29.480 --> 00:12:31.560]  我是跟從耶穌基督的時候
[00:12:31.560 --> 00:12:34.440]  我們說要去學校去跟從他的時候
[00:12:34.440 --> 00:12:39.160]  耶穌的行動有沒有帶給你的改變呢?
[00:12:39.160 --> 00:12:45.640]  或者我們會不會迴避這個需要呢?
[00:12:45.640 --> 00:12:47.880]  所以在這裡我們要去想一想
[00:12:47.880 --> 00:12:50.400]  其實我們自己的行動
[00:12:50.400 --> 00:12:56.960]  在表達什麼呢?
[00:12:56.960 --> 00:13:01.080]  在這裡雅各再去說
[00:13:01.080 --> 00:13:03.440]  或者在這裡他說得更加有趣
[00:13:03.440 --> 00:13:05.400]  我自己覺得是
[00:13:05.400 --> 00:13:06.720]  他這裡去說就是
[00:13:06.720 --> 00:13:08.640]  死的信心是怎麼樣呢?
[00:13:08.640 --> 00:13:10.480]  或者為什麼雅各會覺得
[00:13:10.480 --> 00:13:12.480]  信心沒有行為是死的呢?
[00:13:12.480 --> 00:13:14.840]  他這裡再去說的
[00:13:14.840 --> 00:13:17.440]  他特別去強調
[00:13:17.440 --> 00:13:25.760]  把你沒有行為的信心給我看
[00:13:25.760 --> 00:13:32.640]  藉著我的行為把我的信心給你看
[00:13:32.640 --> 00:13:35.240]  他對一幫沒有行為的人
[00:13:35.240 --> 00:13:38.360]  你給我看一下
[00:13:38.360 --> 00:13:40.200]  他上面一開始的時候
[00:13:40.200 --> 00:13:41.840]  你有信心我有行為
[00:13:41.840 --> 00:13:44.560]  其實就是有一幫人強調
[00:13:44.560 --> 00:13:46.000]  沒有問題的
[00:13:46.000 --> 00:13:47.480]  你有信心我有行為
[00:13:47.480 --> 00:13:48.880]  或者你有行為我有信心
[00:13:48.880 --> 00:13:51.480]  其實這裡就是在說有兩幫人
[00:13:51.480 --> 00:13:53.680]  但其實雅各在這裡
[00:13:53.680 --> 00:13:58.720]  要將兩樣的事情再次去連結在一起
[00:13:58.720 --> 00:14:01.280]  不可以將他們分開
[00:14:01.280 --> 00:14:03.680]  他這裡特別去強調一樣的事情
[00:14:03.680 --> 00:14:07.040]  你給我看一下
[00:14:07.040 --> 00:14:09.520]  你給我看一下你的行為
[00:14:09.520 --> 00:14:12.760]  你有沒有給我看一下你的信心
[00:14:12.760 --> 00:14:16.800]  所以在這裡
[00:14:16.800 --> 00:14:18.080]  雅各要去說的就是
[00:14:18.080 --> 00:14:20.440]  我就將我的行為
[00:14:20.440 --> 00:14:24.120]  將我的信心給你看
[00:14:24.120 --> 00:14:26.680]  而不是就這樣說
[00:14:26.680 --> 00:14:29.000]  我們就要問一個問題
[00:14:29.000 --> 00:14:32.480]  其實信心是不是真的可以看到的?
[00:14:32.480 --> 00:14:35.360]  信心怎麼可以看到的?
[00:14:35.360 --> 00:14:39.440]  行為
[00:14:39.440 --> 00:14:41.640]  其實耶穌也很強調
[00:14:41.640 --> 00:14:45.280]  或者是他也會去說
[00:14:45.280 --> 00:14:47.080]  耶穌看到他們的信心
[00:14:47.080 --> 00:14:48.520]  這裡是在哪一個地方呢?
[00:14:48.520 --> 00:14:50.520]  就是馬科音2:5
[00:14:50.520 --> 00:14:58.920]  這裡就是在說一個求醫治的過程
[00:14:58.920 --> 00:15:00.880]  他們看到
[00:15:00.880 --> 00:15:03.120]  耶穌看到他們的信心
[00:15:03.120 --> 00:15:05.040]  在這個馬太科音裡面
[00:15:05.040 --> 00:15:07.360]  我們也提醒閻和光
[00:15:07.360 --> 00:15:09.360]  這裡我們很熟悉的地方就是
[00:15:09.360 --> 00:15:12.720]  你們的光也要這樣照在人前
[00:15:12.720 --> 00:15:15.440]  叫他們看見你們的好行為
[00:15:15.440 --> 00:15:19.240]  把榮耀歸給你們在天上的父
[00:15:19.240 --> 00:15:23.840]  這裡不是只是雅各很強調行動或者行為
[00:15:23.840 --> 00:15:27.640]  或者是其實耶穌也很強調
[00:15:27.640 --> 00:15:33.920]  其實我們的信心會帶來行為的改變
[00:15:33.920 --> 00:15:35.840]  又或者是這樣說
[00:15:35.840 --> 00:15:40.720]  我們透過別人的行動或者信心
[00:15:40.720 --> 00:15:41.920]  就可以看到他
[00:15:41.920 --> 00:15:46.400]  其實我們這個信仰是一個怎樣的信仰
[00:15:46.400 --> 00:15:48.920]  我記得在團契裡面
[00:15:48.920 --> 00:15:51.120]  有一段相當長的日子
[00:15:51.120 --> 00:15:57.800]  也是有去探訪教會附近的屋邨的獨居長者
[00:15:57.800 --> 00:16:00.400]  當去探訪的時候
[00:16:00.400 --> 00:16:05.320]  他們都是一群未信主的年長人士
[00:16:05.320 --> 00:16:07.600]  去探訪的時候他們很好
[00:16:07.600 --> 00:16:09.600]  他們會持續去探訪
[00:16:09.600 --> 00:16:13.640]  不只是團契一起搞大組的時候
[00:16:13.640 --> 00:16:15.840]  我們去探訪他們才去探訪
[00:16:15.840 --> 00:16:18.040]  一群弟兄姐妹其實他們很好
[00:16:18.040 --> 00:16:20.040]  他們在不同的時候
[00:16:20.040 --> 00:16:21.440]  不只是時節
[00:16:21.440 --> 00:16:22.720]  例如有一段日子
[00:16:22.720 --> 00:16:24.600]  突然天氣很冷的時候
[00:16:24.600 --> 00:16:27.560]  他們就去問對方夠不夠暖
[00:16:27.560 --> 00:16:28.680]  夠不夠衣服
[00:16:28.680 --> 00:16:30.680]  接著他們就會去搜集衣服
[00:16:30.680 --> 00:16:32.680]  有去送
[00:16:32.680 --> 00:16:36.400]  我記得有一隊小隊他們去探訪的時候
[00:16:36.400 --> 00:16:39.680]  對方一開始接觸他的時候
[00:16:39.680 --> 00:16:40.880]  是怎樣接觸呢
[00:16:40.880 --> 00:16:43.520]  其實就是探訪他的鄰居
[00:16:43.520 --> 00:16:44.680]  探訪他的鄰居
[00:16:44.680 --> 00:16:46.760]  我們就看到他在旁邊走過來
[00:16:46.760 --> 00:16:49.600]  回家的時候就想截住他
[00:16:49.600 --> 00:16:51.960]  又想探訪多一點
[00:16:51.960 --> 00:16:53.680]  在旁邊的時候
[00:16:53.680 --> 00:16:55.280]  就去問他
[00:16:55.280 --> 00:16:57.000]  接著他已經很快
[00:16:57.000 --> 00:16:58.080]  就馬上回答
[00:16:58.080 --> 00:16:59.680]  不用了
[00:16:59.680 --> 00:17:01.360]  我不會相信的
[00:17:01.360 --> 00:17:02.640]  其實都還沒說探訪什麼
[00:17:02.640 --> 00:17:03.920]  或者是做什麼
[00:17:03.920 --> 00:17:07.760]  他已經覺得你們這群人就是做這些
[00:17:07.760 --> 00:17:12.920]  因為那一次見到之後打過招呼
[00:17:12.920 --> 00:17:15.000]  每次去探訪另一家人的時候
[00:17:15.000 --> 00:17:17.120]  都會去敲一下門
[00:17:17.120 --> 00:17:19.120]  問候一下他
[00:17:19.120 --> 00:17:21.120]  如是者
[00:17:21.120 --> 00:17:22.440]  年復年
[00:17:22.440 --> 00:17:23.920]  其實是在說年
[00:17:23.920 --> 00:17:26.400]  這個去探訪不是在說幾次
[00:17:26.400 --> 00:17:32.200]  是在說一年兩年三年這樣的探訪
[00:17:32.200 --> 00:17:35.400]  對方到最後相信了
[00:17:35.400 --> 00:17:38.120]  這個是由他最初一開始的時候
[00:17:38.120 --> 00:17:40.400]  已經馬上說我不會相信的
[00:17:40.400 --> 00:17:41.200]  為什麼呢
[00:17:41.200 --> 00:17:42.600]  我們在想
[00:17:42.600 --> 00:17:44.600]  我想就是在一個這麼長的
[00:17:44.600 --> 00:17:47.120]  一直接著他下去做
[00:17:47.120 --> 00:17:49.600]  在一個這麼長的年日裡面
[00:17:49.600 --> 00:17:50.600]  他看到的
[00:17:50.600 --> 00:17:52.400]  不是只是這一刻
[00:17:52.400 --> 00:17:54.720]  你看到我這一刻
