
[00:00:00.000 --> 00:00:02.000]  大影姐妹早晨
[00:04:47.000 --> 00:04:49.000]  神會很開心
[00:04:49.000 --> 00:04:51.000]  很接納我
[00:04:51.000 --> 00:04:53.000]  今年過得很開心
[00:04:53.000 --> 00:04:55.000]  你想不想?
[00:04:55.000 --> 00:04:59.000]  你想
[00:04:59.000 --> 00:05:01.000]  第一你要知道
[00:05:01.000 --> 00:05:03.000]  怎樣可以有個目標方向
[00:05:03.000 --> 00:05:05.000]  今年裏面
[00:05:05.000 --> 00:05:07.000]  你的方向做些什麼
[00:05:07.000 --> 00:05:09.000]  是得蒙祂喜悅
[00:05:09.000 --> 00:05:11.000]  以至過一個新的一年
[00:05:11.000 --> 00:05:13.000]  2023年
[00:05:13.000 --> 00:05:15.000]  你很肯定
[00:05:15.000 --> 00:05:17.000]  你繼續向這個方向做
[00:05:17.000 --> 00:05:19.000]  聖經是這樣說的
[00:05:19.000 --> 00:05:21.000]  埋單結帳
[00:05:21.000 --> 00:05:23.000]  2023年12月最後一天
[00:05:23.000 --> 00:05:25.000]  回頭看
[00:05:25.000 --> 00:05:27.000]  你是不是都很肯定
[00:05:27.000 --> 00:05:29.000]  很感恩
[00:05:29.000 --> 00:05:31.000]  神是願納你一年
[00:05:31.000 --> 00:05:33.000]  當然今早神討會有回顧
[00:05:33.000 --> 00:05:35.000]  有感恩
[00:05:35.000 --> 00:05:37.000]  有敬誼感求
[00:05:37.000 --> 00:05:39.000]  亦都有五個在未來
[00:05:39.000 --> 00:05:41.000]  生命轉化的方向
[00:05:41.000 --> 00:05:43.000]  這一切
[00:05:43.000 --> 00:05:45.000]  都連著我們新的一年開始
[00:05:45.000 --> 00:05:47.000]  我們心裏面
[00:05:47.000 --> 00:05:49.000]  向神作出禱告
[00:05:49.000 --> 00:05:51.000]  神會帶領
[00:05:51.000 --> 00:05:53.000]  我是確信亦都深信
[00:05:53.000 --> 00:05:55.000]  因為2022年
[00:05:55.000 --> 00:05:57.000]  我實在有很多恩典
[00:05:57.000 --> 00:05:59.000]  很經歷到神的悅納
[00:05:59.000 --> 00:06:01.000]  所以最後都會和你分享
[00:06:01.000 --> 00:06:03.000]  神喜悅人的欺憐
[00:06:03.000 --> 00:06:05.000]  是耶穌展開的
[00:06:05.000 --> 00:06:07.000]  但背景是你未記的
[00:06:07.000 --> 00:06:11.000]  25章8至17節
[00:06:11.000 --> 00:06:13.000]  在耶穌受賢士探之後
[00:06:13.000 --> 00:06:15.000]  一開始來傳道
[00:06:15.000 --> 00:06:17.000]  去到拿撒勒
[00:06:17.000 --> 00:06:19.000]  去到他自己家鄉
[00:06:19.000 --> 00:06:21.000]  去到會堂
[00:06:21.000 --> 00:06:23.000]  就開始讀聖經
[00:06:23.000 --> 00:06:27.000]  就讀到路加福音4章18、19節
[00:06:27.000 --> 00:06:29.000]  在這兩節聖經裏面
[00:06:29.000 --> 00:06:31.000]  就是當時耶穌讀出來的
[00:06:31.000 --> 00:06:33.000]  我們一起讀吧
[00:06:33.000 --> 00:06:35.000]  主的靈在我身上
[00:06:35.000 --> 00:06:37.000]  因為祂用高我
[00:06:37.000 --> 00:06:40.000]  叫我傳福音給貧窮的人
[00:06:40.000 --> 00:06:42.000]  差遣我報告
[00:06:42.000 --> 00:06:44.000]  被擄的得釋放
[00:06:44.000 --> 00:06:46.000]  乞眼的得看見
[00:06:46.000 --> 00:06:48.000]  叫那受壓制的得自由
[00:06:48.000 --> 00:06:51.000]  報告神悅納人的欺憐
[00:06:51.000 --> 00:06:54.000]  主耶穌讀完這兩節聖經
[00:06:54.000 --> 00:06:56.000]  人們都覺得挺好
[00:06:56.000 --> 00:06:58.000]  很有意思
[00:07:00.000 --> 00:07:04.000]  因為欺憐是很多正向的意思
[00:07:04.000 --> 00:07:07.000]  我們中文「欺」字有福指
[00:07:07.000 --> 00:07:12.000]  快樂、吉祥、幸福、喜慶、喜升
[00:07:12.000 --> 00:07:14.000]  是很開心的
[00:07:14.000 --> 00:07:16.000]  是一個福分
[00:07:16.000 --> 00:07:20.000]  而「欺憐」是來自聖經利未記
[00:07:20.000 --> 00:07:23.000]  25章的內容背景
[00:07:23.000 --> 00:07:26.000]  而雖然在路加福音4章那裏
[00:07:26.000 --> 00:07:28.000]  原文是沒有「欺」字
[00:07:28.000 --> 00:07:29.000]  這個欺劣文
[00:07:29.000 --> 00:07:31.000]  但因為引述
[00:07:31.000 --> 00:07:35.000]  生命記25章上下文有很多「欺憐」字
[00:07:35.000 --> 00:07:39.000]  所以中文譯本也會譯成「欺憐」的意思
[00:07:39.000 --> 00:07:42.000]  但當你深入思想和默想路加福音
[00:07:42.000 --> 00:07:46.000]  就會更了解對於耶穌引述這段經文
[00:07:46.000 --> 00:07:49.000]  「欺憐」的新約的意義
[00:07:49.000 --> 00:07:51.000]  在舊約裏面
[00:07:51.000 --> 00:07:52.000]  「欺憐」
[00:07:52.000 --> 00:07:55.000]  有時我們在英語的Jubilee
[00:07:55.000 --> 00:08:02.000]  沿著希伯來文的「欺」字
[00:08:02.000 --> 00:08:05.000]  原來在舊約裏面有27次
[00:08:05.000 --> 00:08:09.000]  是表示公羊的角、豪角
[00:08:09.000 --> 00:08:12.000]  特別在節慶、在欺憐
[00:08:12.000 --> 00:08:14.000]  第五十年的時候
[00:08:14.000 --> 00:08:16.000]  五年才一次的欺憐
[00:08:16.000 --> 00:08:17.000]  特別要吹得很響
[00:08:17.000 --> 00:08:19.000]  當然其他的新年
[00:08:19.000 --> 00:08:22.000]  他們都會吹公羊的角
[00:08:22.000 --> 00:08:27.000]  吹豪表示一種德性、一種喜慶
[00:08:27.000 --> 00:08:30.000]  而平時新年他們都會吹豪角
[00:08:30.000 --> 00:08:32.000]  現在在猶太人新年的時候
[00:08:32.000 --> 00:08:34.000]  他們都吹豪角聲
[00:08:34.000 --> 00:08:40.000]  是有他們的表達和意思
[00:08:40.000 --> 00:08:41.000]  可以簡單來說
[00:08:41.000 --> 00:08:44.000]  欺憐第五十年是超級新年
[00:08:44.000 --> 00:08:47.000]  超級開心、超級愉快
[00:08:47.000 --> 00:08:51.000]  每年新年他們都開心吹豪角
[00:08:51.000 --> 00:08:55.000]  節慶、開心和表達
[00:08:55.000 --> 00:08:58.000]  他們相信的神掌握權居首位
[00:08:58.000 --> 00:09:01.000]  這些豪角、公羊角
[00:09:01.000 --> 00:09:03.000]  有很長很長的
[00:09:03.000 --> 00:09:05.000]  你看到猶太人吹吹吹
[00:09:05.000 --> 00:09:08.000]  有第一聲音是很長的
[00:09:08.000 --> 00:09:09.000]  然後有三下短的
[00:09:09.000 --> 00:09:11.000]  描述到人生開始的時候很好
[00:09:11.000 --> 00:09:13.000]  然後有三下短
[00:09:13.000 --> 00:09:14.000]  人生遇到挫折很艱難
[00:09:14.000 --> 00:09:16.000]  然後有九下短
[00:09:16.000 --> 00:09:19.000]  講到人生很顛簸、很艱難
[00:09:19.000 --> 00:09:23.000]  最後有很長的聲音
[00:09:23.000 --> 00:09:27.000]  是表達人生最後可以得到上帝恩典憐憫
[00:09:27.000 --> 00:09:31.000]  原來他們吹豪角都有這些表達
[00:09:31.000 --> 00:09:36.000]  表示上帝恩典、祝福和大靈
[00:09:36.000 --> 00:09:37.000]  他們這種的
[00:09:37.000 --> 00:09:39.000]  好像我們新年
[00:09:39.000 --> 00:09:41.000]  我們中國人燒炮仗
[00:09:41.000 --> 00:09:43.000]  又或者香港地
[00:09:43.000 --> 00:09:45.000]  有時過年
[00:09:45.000 --> 00:09:50.000]  一到年最後的時候
[00:09:50.000 --> 00:09:51.000]  轉過第二年
[00:09:51.000 --> 00:09:53.000]  有時街上的車都會響安
[00:09:53.000 --> 00:09:55.000]  是不是
[00:09:55.000 --> 00:09:58.000]  不知道你喜不喜歡倒數呢
[00:09:58.000 --> 00:09:59.000]  現在這麼大年紀了
[00:09:59.000 --> 00:10:01.000]  看電視好了
[00:10:01.000 --> 00:10:03.000]  我們小時候都喜歡倒數的
[00:10:03.000 --> 00:10:06.000]  過一年那個剎那是很特別的
[00:10:06.000 --> 00:10:09.000]  昨晚我都有行在這裡十二點
[00:10:09.000 --> 00:10:11.000]  在家隔離
[00:10:11.000 --> 00:10:17.000]  走之前看看街邊有沒有特別的感受
[00:10:17.000 --> 00:10:21.000]  當我在家對面快過新年的時候
[00:10:21.000 --> 00:10:23.000]  在隔離的樓很大聲的說
[00:10:23.000 --> 00:10:25.000]  新年快樂
[00:10:25.000 --> 00:10:29.000]  他就說我就是跟你說新年快樂
[00:10:29.000 --> 00:10:31.000]  很激烈的表達
[00:10:31.000 --> 00:10:32.000]  路途的人都說新年快樂
[00:10:32.000 --> 00:10:33.000]  陌生人
[00:10:33.000 --> 00:10:39.000]  這些都是一份的開心和喜悅
[00:10:39.000 --> 00:10:43.000]  因為帶來新的一年帶來新的希望
[00:10:43.000 --> 00:10:46.000]  這些都可以理解他們吹號角
[00:10:46.000 --> 00:10:50.000]  和表示一種新年和那個信息
[00:10:50.000 --> 00:10:53.000]  但希年是超級新年超級恩典超級快樂
[00:10:53.000 --> 00:10:55.000]  簡單來說
[00:10:55.000 --> 00:11:00.000]  意思就是五十年才一次
[00:11:00.000 --> 00:11:02.000]  他們農耕六年
[00:11:02.000 --> 00:11:03.000]  第七年就是安息年
[00:11:03.000 --> 00:11:04.000]  地不要耕了
[00:11:04.000 --> 00:11:06.000]  吃他那裡自然出產
[00:11:06.000 --> 00:11:10.000]  接著七年的安息年又七年
[00:11:10.000 --> 00:11:12.000]  七七四十九
[00:11:12.000 --> 00:11:13.000]  過了七個安息年
[00:11:13.000 --> 00:11:16.000]  四十九年了
[00:11:16.000 --> 00:11:19.000]  接著第五十年都不耕
[00:11:19.000 --> 00:11:23.000]  又只有第五十年叫做希年
[00:11:23.000 --> 00:11:25.000]  神就說神會供應
[00:11:25.000 --> 00:11:26.000]  祂會供一切
[00:11:26.000 --> 00:11:27.000]  你信我
[00:11:27.000 --> 00:11:29.000]  我會供應
[00:11:29.000 --> 00:11:31.000]  所以在利美記的時候
[00:11:31.000 --> 00:11:33.000]  希年就是第五十年
[00:11:33.000 --> 00:11:35.000]  在利美記的二十五章第十節
[00:11:35.000 --> 00:11:38.000]  第五十年才一次
[00:11:38.000 --> 00:11:41.000]  人生有多少個五十年?
[00:11:41.000 --> 00:11:44.000]  這裡有多少人已經有第二個五十年?
[00:11:44.000 --> 00:11:46.000]  這裡有沒有?
[00:11:46.000 --> 00:11:48.000]  不知道電視機正在看的有沒有?
[00:11:48.000 --> 00:11:50.000]  如果有的話
[00:11:50.000 --> 00:11:51.000]  你可以舉手告訴神
[00:11:51.000 --> 00:11:52.000]  哎呀我一百歲了
[00:11:52.000 --> 00:11:56.000]  我一百零一歲了
[00:11:56.000 --> 00:11:57.000]  我們人生可能很多人都是
[00:11:57.000 --> 00:11:59.000]  只有一個五十年
[00:11:59.000 --> 00:12:04.000]  只有一個希年在舊約裡
[00:12:04.000 --> 00:12:06.000]  希年為什麼這麼開心呢?
[00:12:06.000 --> 00:12:08.000]  在第十節
[00:12:08.000 --> 00:12:11.000]  就是向所有居民宣告自由
[00:12:11.000 --> 00:12:12.000]  在城外面的
[00:12:12.000 --> 00:12:13.000]  有農地的
[00:12:13.000 --> 00:12:15.000]  有地圖的
[00:12:15.000 --> 00:12:18.000]  他們很艱重很艱難
[00:12:18.000 --> 00:12:19.000]  很困難
[00:12:19.000 --> 00:12:20.000]  他們就賣了
[00:12:20.000 --> 00:12:21.000]  賣了那塊地
[00:12:21.000 --> 00:12:22.000]  給了人
[00:12:22.000 --> 00:12:23.000]  人家賺錢
[00:12:23.000 --> 00:12:25.000]  他沒有那塊地了
[00:12:25.000 --> 00:12:27.000]  接著開始打工都很窮
[00:12:27.000 --> 00:12:29.000]  經濟很困難
[00:12:29.000 --> 00:12:32.000]  接著賣了自己的身份為奴隸
[00:12:32.000 --> 00:12:34.000]  一路打工
[00:12:34.000 --> 00:12:36.000]  但是聖經的教導
[00:12:36.000 --> 00:12:39.000]  在第五十年的時候
[00:12:39.000 --> 00:12:40.000]  有一個什麼訊息呢?
[00:12:40.000 --> 00:12:42.000]  希年的時候
[00:12:42.000 --> 00:12:44.000]  第五十年的時候
[00:12:44.000 --> 00:12:48.000]  他們可以拿回自己的地圖
[00:12:48.000 --> 00:12:51.000]  可以為奴的得到自由釋放
[00:12:51.000 --> 00:12:52.000]  做回一個自由人
[00:12:52.000 --> 00:12:54.000]  好不好?
[00:12:54.000 --> 00:12:56.000]  哇真好啊
[00:12:56.000 --> 00:12:57.000]  賣了房子
[00:12:57.000 --> 00:12:58.000]  本來做奴隸
[00:12:58.000 --> 00:13:01.000]  欠人幾百萬
[00:13:01.000 --> 00:13:03.000]  接著希年
[00:13:03.000 --> 00:13:05.000]  有房子
[00:13:05.000 --> 00:13:06.000]  又有幾百萬
[00:13:06.000 --> 00:13:07.000]  或者自己自由人
[00:13:07.000 --> 00:13:08.000]  不用負債
[00:13:08.000 --> 00:13:10.000]  開心嗎?
[00:13:10.000 --> 00:13:13.000]  所以希年是超級開心
[00:13:13.000 --> 00:13:15.000]  各人可以拿回自己的產業
[00:13:15.000 --> 00:13:16.000]  然後又提醒他們
[00:13:16.000 --> 00:13:19.000]  對鄰舍對其他人要公道
[00:13:19.000 --> 00:13:21.000]  如果剩下那幾十年的話
[00:13:21.000 --> 00:13:24.000]  你收在城外的地
[00:13:24.000 --> 00:13:26.000]  你照那個短期給他
[00:13:26.000 --> 00:13:27.000]  就是價值
[00:13:27.000 --> 00:13:28.000]  如果他想贖回的話
[00:13:28.000 --> 00:13:30.000]  照公道
[00:13:30.000 --> 00:13:31.000]  所以聖經說
[00:13:31.000 --> 00:13:32.000]  不可以欺負的
[00:13:32.000 --> 00:13:34.000]  彼此不可以欺負
[00:13:34.000 --> 00:13:35.000]  在第十七節
[00:13:35.000 --> 00:13:36.000]  要敬畏神
[00:13:36.000 --> 00:13:38.000]  因為我是耶和華
[00:13:38.000 --> 00:13:41.000]  和你們納約的神
[00:13:41.000 --> 00:13:42.000]  簡單來說
[00:13:42.000 --> 00:13:44.000]  路加福音四章
[00:13:44.000 --> 00:13:46.000]  主耶穌說這個希年
[00:13:46.000 --> 00:13:48.000]  是一個領受恩典
[00:13:48.000 --> 00:13:49.000]  在新約裡面表達
[00:13:49.000 --> 00:13:50.000]  是一個釋放
[00:13:50.000 --> 00:13:51.000]  是一個自由
[00:13:51.000 --> 00:13:54.000]  是一個根生的一年
[00:13:54.000 --> 00:13:57.000]  也是一個所謂的回本年
[00:13:57.000 --> 00:13:59.000]  回本啊
[00:13:59.000 --> 00:14:00.000]  多好啊
[00:14:00.000 --> 00:14:02.000]  也是順靠神
[00:14:02.000 --> 00:14:03.000]  敬畏神的時候
[00:14:03.000 --> 00:14:06.000]  讓神掌王權居首位
[00:14:06.000 --> 00:14:10.000]  希年是神給人救贖恩典
[00:14:10.000 --> 00:14:13.000]  貧窮人可以得到自己的產業
[00:14:13.000 --> 00:14:16.000]  免去那些債務
[00:14:16.000 --> 00:14:17.000]  遺老的
[00:14:17.000 --> 00:14:19.000]  得到自由的一個年人
[00:14:19.000 --> 00:14:21.000]  接著耶穌讀完這段經文
[00:14:21.000 --> 00:14:24.000]  在後一點路加福音四章二十一節
[00:14:24.000 --> 00:14:27.000]  耶穌就和當時在會堂的人說
[00:14:27.000 --> 00:14:33.000]  現在今天就應驗在你們耳中了
[00:14:33.000 --> 00:14:36.000]  他們說不是等五十年嗎
[00:14:36.000 --> 00:14:41.000]  為什麼現在就應驗了呢
[00:14:41.000 --> 00:14:43.000]  猶太人會計算的
[00:14:43.000 --> 00:14:44.000]  五十年才一次
[00:14:44.000 --> 00:14:46.000]  五十年才一次
[00:14:46.000 --> 00:14:48.000]  現在你說應驗了
[00:14:48.000 --> 00:14:51.000]  耶穌你是什麼意思啊
[00:14:51.000 --> 00:14:55.000]  你知不知道意思是什麼
[00:14:55.000 --> 00:14:57.000]  耶穌說
[00:14:57.000 --> 00:14:58.000]  現在就應驗了
[00:14:58.000 --> 00:15:00.000]  今天就應驗了
[00:15:00.000 --> 00:15:02.000]  耶穌看希年
[00:15:02.000 --> 00:15:03.000]  就是福音的開始
[00:15:03.000 --> 00:15:05.000]  救贖的開始
[00:15:05.000 --> 00:15:07.000]  耶穌就是主角
[00:15:07.000 --> 00:15:11.000]  耶穌就開始了希年的時候
[00:15:11.000 --> 00:15:13.000]  那麼耶穌在世有沒有幫助貧窮人呢
[00:15:13.000 --> 00:15:14.000]  有啊
[00:15:14.000 --> 00:15:15.000]  物質上有
[00:15:15.000 --> 00:15:17.000]  也都在屬靈上
[00:15:17.000 --> 00:15:19.000]  令女貧窮的人
[00:15:19.000 --> 00:15:21.000]  耶穌也都給他們得到滿足
[00:15:21.000 --> 00:15:22.000]  八福裡面第一福
[00:15:22.000 --> 00:15:26.000]  令女貧窮的人得到祝福
[00:15:26.000 --> 00:15:29.000]  然後耶穌幫助一些
[00:15:29.000 --> 00:15:32.000]  心靈被擄或者被壓制的人
[00:15:32.000 --> 00:15:35.000]  甚至失明的人有醫治
[00:15:35.000 --> 00:15:37.000]  當然耶穌不是所有失明的人
[00:15:37.000 --> 00:15:38.000]  每個人都醫好
[00:15:38.000 --> 00:15:42.000]  不過耶穌幫助人
[00:15:42.000 --> 00:15:44.000]  由物質去到屬靈
[00:15:44.000 --> 00:15:47.000]  看不到遠景方向的人
[00:15:47.000 --> 00:15:49.000]  耶穌給他們有光明有盼望
[00:15:49.000 --> 00:15:53.000]  在屬靈上給他們釋放有自由
[00:15:53.000 --> 00:15:55.000]  是不是啊
[00:15:55.000 --> 00:15:56.000]  耶穌的愛
[00:15:56.000 --> 00:15:57.000]  耶穌的恩典
[00:15:57.000 --> 00:15:58.000]  耶穌的救贖
[00:15:58.000 --> 00:16:00.000]  耶穌的各道主權
[00:16:00.000 --> 00:16:02.000]  由祂開始彰顯
[00:16:02.000 --> 00:16:05.000]  所以舊約五十年才一次希年
[00:16:05.000 --> 00:16:06.000]  耶穌新約時代
[00:16:06.000 --> 00:16:08.000]  耶穌說的希年
[00:16:08.000 --> 00:16:11.000]  是由祂開始展開
[00:16:11.000 --> 00:16:13.000]  現在就應驗了
[00:16:13.000 --> 00:16:16.000]  所以人們聽完就有點火滾
[00:16:16.000 --> 00:16:18.000]  後面就不喜歡
[00:16:18.000 --> 00:16:20.000]  他是木匠的兒子
[00:16:20.000 --> 00:16:21.000]  藥室的兒子
[00:16:21.000 --> 00:16:22.000]  他說這些話
[00:16:22.000 --> 00:16:24.000]  他當自己是誰
[00:16:24.000 --> 00:16:26.000]  後來嘲笑他
[00:16:26.000 --> 00:16:29.000]  回自己鄉下傳福音
[00:16:29.000 --> 00:16:31.000]  或者可能鄉下有人接受你
[00:16:31.000 --> 00:16:36.000]  其實當地人認識他的背景拒絕他
[00:16:36.000 --> 00:16:38.000]  甚至最後他們很生氣
[00:16:38.000 --> 00:16:40.000]  下面那段經文四章
[00:16:40.000 --> 00:16:45.000]  還是催促耶穌在山崖上
[00:16:45.000 --> 00:16:47.000]  現在希西里有個叫推崖山
[00:16:47.000 --> 00:16:50.000]  在一個很高的地方想推耶穌下山
[00:16:50.000 --> 00:16:51.000]  他們很生氣
[00:16:51.000 --> 00:16:54.000]  有行動想殺耶穌
[00:16:54.000 --> 00:16:57.000]  這個信息其實不複雜
[00:16:57.000 --> 00:16:58.000]  新的一年
[00:16:58.000 --> 00:17:01.000]  如果在你人生裏面
[00:17:01.000 --> 00:17:03.000]  你未信耶穌的
[00:17:03.000 --> 00:17:06.000]  你接受神的愛神的救贖恩典
[00:17:06.000 --> 00:17:08.000]  你就有一個新的開始
[00:17:08.000 --> 00:17:10.000]  耶穌今天如果在這裏說
[00:17:10.000 --> 00:17:11.000]  耶穌都告訴你
[00:17:11.000 --> 00:17:13.000]  二零二三年
[00:17:13.000 --> 00:17:15.000]  都是一個希年
