
[00:00:00.000 --> 00:00:04.240]  今天是2021年10月17日
[00:05:51.240 --> 00:05:54.240]  那時孟雅王西撥的兒子巴納
[00:05:54.240 --> 00:05:57.240]  起來攻擊以色列人
[00:05:57.240 --> 00:06:03.240]  人召了巴納的兒子巴納來救助你們
[00:06:03.240 --> 00:06:05.240]  我不肯聽巴納的話
[00:06:05.240 --> 00:06:08.240]  所以他倒為你們連連祝福
[00:06:08.240 --> 00:06:12.240]  這樣我便救你們脫離巴納的手
[00:06:12.240 --> 00:06:14.240]  你們過了約旦河
[00:06:14.240 --> 00:06:16.240]  到了耶利哥
[00:06:16.240 --> 00:06:20.240]  耶利哥人阿摩利人比利西人
[00:06:20.240 --> 00:06:23.240]  加南人赫人卡拉日
[00:06:23.240 --> 00:06:27.240]  希美人耶布斯人都與你們爭戰
[00:06:27.240 --> 00:06:30.240]  我把他們交在你們手裡
[00:06:30.240 --> 00:06:34.240]  我打發黃蜂飛在你們前面
[00:06:34.240 --> 00:06:38.240]  將阿摩利人的二王從你們面前攻出
[00:06:38.240 --> 00:06:40.240]  並不是用你的刀
[00:06:40.240 --> 00:06:42.240]  也不是用你的弓
[00:06:42.240 --> 00:06:45.240]  我賜給你們地圖
[00:06:45.240 --> 00:06:47.240]  非你們所修置的
[00:06:47.240 --> 00:06:49.240]  我賜給你們成衣
[00:06:49.240 --> 00:06:51.240]  非你們所建造的
[00:06:51.240 --> 00:06:54.240]  你們就住在其中
[00:06:54.240 --> 00:06:57.240]  有的是非你所栽種的葡萄園
[00:06:57.240 --> 00:06:59.240]  加南園的果子
[00:06:59.240 --> 00:07:03.240]  第24章是約書亞記的最後一章
[00:07:03.240 --> 00:07:05.240]  說到約書亞已經年老了
[00:07:05.240 --> 00:07:10.240]  死亡臨到之前對一眾以色列人的忠告
[00:07:10.240 --> 00:07:15.240]  而在23章1和2節就說到約書亞年紀老邁
[00:07:15.240 --> 00:07:18.240]  同樣召集了以色列眾人的長老
[00:07:18.240 --> 00:07:21.240]  族長、審判官和官長來
[00:07:21.240 --> 00:07:24.240]  向他們說他的臨別贈言
[00:07:24.240 --> 00:07:26.240]  所以當我們看24章的時候
[00:07:26.240 --> 00:07:29.240]  我們起碼要看23章說什麼
[00:07:29.240 --> 00:07:34.240]  因為23章和24章兩章的場景都很接近
[00:07:34.240 --> 00:07:37.240]  24章1節就說到約書亞召了以色列的長老
[00:07:37.240 --> 00:07:41.240]  族長、審判官和官長站在神的面前
[00:07:41.240 --> 00:07:45.240]  兩個場景都是說約書亞召了一眾長老來
[00:07:45.240 --> 00:07:47.240]  向他們訓話
[00:07:47.240 --> 00:07:50.240]  我們在這裡要先問一個問題
[00:07:50.240 --> 00:07:55.240]  23章和24章的內容有什麼分別呢?
[00:07:55.240 --> 00:07:58.240]  兩章的重點有沒有什麼不同呢?
[00:07:58.240 --> 00:08:03.240]  我們發現雖然兩章的內容感覺上是有點相似
[00:08:03.240 --> 00:08:07.240]  都說不要侍奉別臣,要侍奉耶和華
[00:08:07.240 --> 00:08:09.240]  但兩章的重點是有不同的
[00:08:09.240 --> 00:08:13.240]  23章是說如何侍奉耶和華
[00:08:13.240 --> 00:08:17.240]  說如何,23章6至8節
[00:08:17.240 --> 00:08:19.240]  所以你們要大大壯膽
[00:08:19.240 --> 00:08:22.240]  謹守遵行寫在摩西律法書上的一切話
[00:08:22.240 --> 00:08:24.240]  不可偏離左右
[00:08:24.240 --> 00:08:28.240]  不可與你們中間所剩下的這些國民參集
[00:08:28.240 --> 00:08:31.240]  他們的神,你們不可提他的名
[00:08:31.240 --> 00:08:34.240]  不可指著他起誓,也不可侍奉叩拜
[00:08:34.240 --> 00:08:37.240]  只要照著你們到今天所行的
[00:08:37.240 --> 00:08:40.240]  專靠耶和華你們的神
[00:08:40.240 --> 00:08:42.240]  約書亞忠告以色列民
[00:08:42.240 --> 00:08:46.240]  要謹守遵行寫在摩西律法書上的一切話
[00:08:46.240 --> 00:08:49.240]  專靠耶和華你們的神
[00:08:49.240 --> 00:08:53.240]  24章的重點都是與侍奉有關的
[00:08:53.240 --> 00:08:56.240]  我們一起看下去就會知道
[00:08:56.240 --> 00:08:58.240]  整個24章都是說約書亞
[00:08:58.240 --> 00:09:02.240]  朝在一眾以色列民與上帝重新納約的過程
[00:09:02.240 --> 00:09:06.240]  當以色列要選擇去侍奉耶和華
[00:09:06.240 --> 00:09:08.240]  還是別臣之前
[00:09:08.240 --> 00:09:12.240]  約書亞代表上帝提醒以色列民
[00:09:12.240 --> 00:09:17.240]  他們從大河那邊一直到如今的歷史
[00:09:17.240 --> 00:09:19.240]  24章1至13節
[00:09:19.240 --> 00:09:21.240]  是由祖先阿伯拉罕開始說的
[00:09:21.240 --> 00:09:23.240]  剛才我們也有讀到
[00:09:23.240 --> 00:09:26.240]  約書亞刻意提到一點也挺有趣的
[00:09:26.240 --> 00:09:29.240]  就是阿伯拉罕和列祖的祖先
[00:09:29.240 --> 00:09:32.240]  他們在大河那邊是侍奉別臣的
[00:09:32.240 --> 00:09:35.240]  他們不是一開始侍奉耶和華
[00:09:35.240 --> 00:09:37.240]  是告訴以色列民知道
[00:09:37.240 --> 00:09:40.240]  是神帶領一眾以色列民
[00:09:40.240 --> 00:09:43.240]  是帶領阿伯拉罕侍奉別臣
[00:09:43.240 --> 00:09:45.240]  去侍奉耶和華
[00:09:45.240 --> 00:09:47.240]  扭轉他的生命方向
[00:09:47.240 --> 00:09:50.240]  帶領他們一家侍奉耶和華上帝
[00:09:50.240 --> 00:09:52.240]  並且祝福他的後代
[00:09:52.240 --> 00:09:55.240]  之後就說到摩西亞倫年代
[00:09:55.240 --> 00:09:57.240]  以色列民在埃及圍爐
[00:09:57.240 --> 00:10:00.240]  並且哀求耶和華施恩拯救
[00:10:00.240 --> 00:10:03.240]  最後神就差遣了摩西亞倫
[00:10:03.240 --> 00:10:06.240]  扭轉以色列民的生命方向
[00:10:06.240 --> 00:10:09.240]  帶領他們出埃及到曠野
[00:10:09.240 --> 00:10:12.240]  之後到8-13節
[00:10:12.240 --> 00:10:15.240]  就說到以色列民在約旦河附近的戰役
[00:10:15.240 --> 00:10:19.240]  都是神將敵人交在以色列民的手中
[00:10:19.240 --> 00:10:21.240]  賜給他們地圖
[00:10:21.240 --> 00:10:22.240]  賜給他們誠意
[00:10:22.240 --> 00:10:25.240]  使他們住在其中
[00:10:25.240 --> 00:10:27.240]  大家聽到這裡
[00:10:27.240 --> 00:10:29.240]  看到有一樣東西
[00:10:29.240 --> 00:10:31.240]  作者想說出來
[00:10:31.240 --> 00:10:33.240]  約書亞在這裡
[00:10:33.240 --> 00:10:36.240]  跟以色列民說了一件十分重要的事
[00:10:36.240 --> 00:10:42.240]  就是耶和華上帝一直看顧他們
[00:10:42.240 --> 00:10:46.240]  從亞伯拉罕一直到如今
[00:10:46.240 --> 00:10:48.240]  從末間段
[00:10:48.240 --> 00:10:50.240]  神滿滿的恩典
[00:10:50.240 --> 00:10:55.240]  扭轉了他們以色列民族的歷史
[00:10:55.240 --> 00:10:57.240]  去到今天
[00:10:57.240 --> 00:11:01.240]  這麼快就2021年10月17日
[00:11:01.240 --> 00:11:03.240]  你又記不記得
[00:11:03.240 --> 00:11:08.240]  上帝在你生命的恩典呢?
[00:11:08.240 --> 00:11:13.240]  我和太太Esther在2007年結婚
[00:11:13.240 --> 00:11:15.240]  同年就入讀建道神學院
[00:11:15.240 --> 00:11:20.240]  我們只帶了最後的一期工資
[00:11:20.240 --> 00:11:22.240]  大概兩萬元
[00:11:22.240 --> 00:11:24.240]  就入了長洲去讀書
[00:11:24.240 --> 00:11:30.240]  而上帝就讓我們緣好無缺地讀完畢業
[00:11:30.240 --> 00:11:32.240]  畢業之後
[00:11:32.240 --> 00:11:34.240]  兩個小朋友相繼出世
[00:11:34.240 --> 00:11:37.240]  小朋友出世就會想
[00:11:37.240 --> 00:11:40.240]  經濟壓力就開始大了
[00:11:40.240 --> 00:11:42.240]  我和大家分享一個經歷
[00:11:42.240 --> 00:11:44.240]  曾經有一個月
[00:11:44.240 --> 00:11:46.240]  有一筆比較大的開支
[00:11:46.240 --> 00:11:48.240]  令到那個月支出大了
[00:11:48.240 --> 00:11:51.240]  銀行戶口不知道大家有沒有試過
[00:11:51.240 --> 00:11:53.240]  跌到三位數
[00:11:53.240 --> 00:11:54.240]  有試過
[00:11:54.240 --> 00:11:55.240]  很厲害
[00:11:55.240 --> 00:11:56.240]  同樣
[00:11:56.240 --> 00:11:59.240]  三位數還可以按出來
[00:11:59.240 --> 00:12:02.240]  但我們即將要發工資給傭人姐姐
[00:12:02.240 --> 00:12:04.240]  三位數怎樣發工資呢?
[00:12:04.240 --> 00:12:05.240]  怎樣算好呢?
[00:12:05.240 --> 00:12:06.240]  幾千元
[00:12:06.240 --> 00:12:08.240]  銀包又沒有錢
[00:12:08.240 --> 00:12:10.240]  戶口又不夠
[00:12:10.240 --> 00:12:12.240]  當時我們想到一件事
[00:12:12.240 --> 00:12:16.240]  叫做月餅罐
[00:12:16.240 --> 00:12:18.240]  當然不是送月餅給傭人姐姐
[00:12:18.240 --> 00:12:20.240]  當作發工資給她
[00:12:20.240 --> 00:12:21.240]  而是我們想
[00:12:21.240 --> 00:12:23.240]  可能我們好像公公婆婆
[00:12:23.240 --> 00:12:25.240]  放了一些錢在床下
[00:12:25.240 --> 00:12:28.240]  在月餅罐那裡
[00:12:28.240 --> 00:12:30.240]  可能有一筆錢在裡面
[00:12:30.240 --> 00:12:32.240]  於是我們就找遍全屋
[00:12:32.240 --> 00:12:36.240]  希望找到月餅罐的存在
[00:12:36.240 --> 00:12:39.240]  結果月餅罐就找不到
[00:12:39.240 --> 00:12:43.240]  但是在其中一個抽屜的拉鏈袋裡
[00:12:43.240 --> 00:12:47.240]  竟然給我們找到幾千元的人民幣
[00:12:47.240 --> 00:12:48.240]  應該是我們不知道什麼時候
[00:12:48.240 --> 00:12:50.240]  去完國內旅行之後
[00:12:50.240 --> 00:12:52.240]  隨便放在一旁
[00:12:52.240 --> 00:12:54.240]  打算之後再去的時候再用
[00:12:54.240 --> 00:12:56.240]  結果當時就用得著
[00:12:56.240 --> 00:12:59.240]  當然我們不是出人民幣給傭人姐姐
[00:12:59.240 --> 00:13:01.240]  我們換回港幣的時候
[00:13:01.240 --> 00:13:02.240]  就可以出糧給她
[00:13:02.240 --> 00:13:05.240]  然後就過了那個月
[00:13:05.240 --> 00:13:09.240]  我們除了在經濟上經歷主的恩典
[00:13:09.240 --> 00:13:11.240]  主亦都在我們家人患病的時候
[00:13:11.240 --> 00:13:14.240]  讓我們經歷他的真實
[00:13:14.240 --> 00:13:17.240]  過去Esther爸爸都要長期洗腎
[00:13:17.240 --> 00:13:19.240]  去到2014年左右的時間
[00:13:19.240 --> 00:13:21.240]  健康開始轉差
[00:13:21.240 --> 00:13:24.240]  同時間Esther的媽媽就確診了絕症
[00:13:24.240 --> 00:13:27.240]  生命正在倒數的裡面
[00:13:27.240 --> 00:13:31.240]  當時我們一家都經歷很大的痛苦
[00:13:31.240 --> 00:13:35.240]  身心力都交瘁都疲憊
[00:13:35.240 --> 00:13:39.240]  但是上帝沒有忘記過我們
[00:13:39.240 --> 00:13:41.240]  他差遣他的僕人
[00:13:41.240 --> 00:13:44.240]  在兩老病患的時候
[00:13:44.240 --> 00:13:46.240]  相信耶穌基督
[00:13:46.240 --> 00:13:48.240]  接受水禮
[00:13:48.240 --> 00:13:51.240]  並且堅定地相信
[00:13:51.240 --> 00:13:55.240]  將來在天家必定會重聚
[00:13:55.240 --> 00:13:57.240]  上帝的工作
[00:13:57.240 --> 00:13:59.240]  上帝的恩典
[00:13:59.240 --> 00:14:03.240]  我們一家都無法忘記
[00:14:03.240 --> 00:14:06.240]  會一生一世都記住
[00:14:06.240 --> 00:14:09.240]  昔日上帝的恩典
[00:14:09.240 --> 00:14:11.240]  就伴隨著一眾以色列民
[00:14:11.240 --> 00:14:13.240]  走過高與低的日子
[00:14:13.240 --> 00:14:16.240]  今日上帝的恩典
[00:14:16.240 --> 00:14:18.240]  亦都伴隨著我們一家
[00:14:18.240 --> 00:14:20.240]  走過風風雨雨
[00:14:20.240 --> 00:14:22.240]  弟兄姊妹
[00:14:22.240 --> 00:14:25.240]  當你回望你的過去
[00:14:25.240 --> 00:14:28.240]  你看到上帝的恩典嗎?
[00:14:28.240 --> 00:14:31.240]  你還記不記得這些印記呢?
[00:14:31.240 --> 00:14:34.240]  上帝由始至終
[00:14:34.240 --> 00:14:36.240]  都沒有離開過你
[00:14:36.240 --> 00:14:39.240]  你認同嗎?
[00:14:39.240 --> 00:14:40.240]  昔日
[00:14:40.240 --> 00:14:42.240]  約書亞在一眾以色列民面前
[00:14:42.240 --> 00:14:45.240]  就數算上帝豐豐富富的恩典之後
[00:14:45.240 --> 00:14:47.240]  約書亞就隨即
[00:14:47.240 --> 00:14:50.240]  向民眾發出一個挑戰
[00:14:50.240 --> 00:14:52.240]  我們一起讀好嗎?
[00:14:52.240 --> 00:14:54.240]  第十四至二十四節
[00:14:54.240 --> 00:14:56.240]  好,預備起
[00:14:56.240 --> 00:14:59.240]  現在你們要敬畏耶和華
[00:14:59.240 --> 00:15:02.240]  誠心實意地侍奉她
[00:15:02.240 --> 00:15:05.240]  將你們列祖在大河那邊
[00:15:05.240 --> 00:15:08.240]  和埃及所侍奉的神除掉
[00:15:08.240 --> 00:15:10.240]  去侍奉耶和華
[00:15:14.240 --> 00:15:17.240]  今天就可以選擇所要侍奉的
[00:15:17.240 --> 00:15:20.240]  是你們列祖在大河那邊
[00:15:20.240 --> 00:15:22.240]  所侍奉的神呢?
[00:15:22.240 --> 00:15:24.240]  是你們所住這地的
[00:15:24.240 --> 00:15:26.240]  亞摩利人的神呢?
[00:15:26.240 --> 00:15:28.240]  至於我和我家
[00:15:28.240 --> 00:15:31.240]  我們必定侍奉耶和華
[00:15:31.240 --> 00:15:33.240]  百姓回答說
[00:15:33.240 --> 00:15:35.240]  我們斷不敢離棄耶和華
[00:15:35.240 --> 00:15:37.240]  去侍奉別神
[00:15:37.240 --> 00:15:39.240]  因耶和華我們的神
[00:15:39.240 --> 00:15:42.240]  曾將我們和我們列祖
[00:15:42.240 --> 00:15:45.240]  在埃及地遺牢之間領出來
[00:15:45.240 --> 00:15:49.240]  在我們眼前行了那些大神蹟
[00:15:49.240 --> 00:15:51.240]  在我們所行的道上
[00:15:51.240 --> 00:15:53.240]  所經過的諸葛
[00:15:53.240 --> 00:15:55.240]  都保護了我們
[00:15:55.240 --> 00:15:58.240]  耶和華又把住此地的亞摩利人
[00:15:58.240 --> 00:16:01.240]  都從我們面前趕出去
[00:16:01.240 --> 00:16:04.240]  所以我們必侍奉耶和華
[00:16:04.240 --> 00:16:06.240]  因為祂是我們的神
[00:16:06.240 --> 00:16:08.240]  約書雅對百姓說
[00:16:08.240 --> 00:16:11.240]  你們不能侍奉耶和華
[00:16:11.240 --> 00:16:13.240]  因為祂是聖潔的神
[00:16:13.240 --> 00:16:15.240]  是忌邪的神
[00:16:15.240 --> 00:16:18.240]  必不赦免你們的過犯罪惡
[00:16:18.240 --> 00:16:20.240]  你們若離棄耶和華
[00:16:20.240 --> 00:16:22.240]  去侍奉愛邦神
[00:16:22.240 --> 00:16:24.240]  耶和華在降福之後
[00:16:24.240 --> 00:16:27.240]  必轉而降禍於你們
[00:16:27.240 --> 00:16:29.240]  把你們滅絕
[00:16:29.240 --> 00:16:31.240]  百姓回答約書雅說
[00:16:31.240 --> 00:16:34.240]  不然,我們定要侍奉耶和華
[00:16:34.240 --> 00:16:37.240]  約書雅對百姓說
[00:16:37.240 --> 00:16:39.240]  你們選定耶和華
[00:16:39.240 --> 00:16:40.240]  要侍奉祂
[00:16:40.240 --> 00:16:43.240]  你們自己作見證吧
[00:16:43.240 --> 00:16:46.240]  我們願意作見證
[00:16:46.240 --> 00:16:47.240]  約書雅說
[00:16:47.240 --> 00:16:51.240]  你們現在要除掉你們中間的愛邦神
[00:16:51.240 --> 00:16:55.240]  專心歸向耶和華以色列的神
[00:16:55.240 --> 00:16:57.240]  百姓回答約書雅說
[00:16:57.240 --> 00:16:59.240]  我們必侍奉耶和華
[00:16:59.240 --> 00:17:00.240]  我們的神
[00:17:00.240 --> 00:17:02.240]  聽從祂的話
[00:17:02.240 --> 00:17:04.240]  當約書雅在以色列民面前
[00:17:04.240 --> 00:17:08.240]  數算上大許祖列祖的恩典之後
[00:17:08.240 --> 00:17:12.240]  約書雅就發出了第十五節的挑戰
[00:17:12.240 --> 00:17:15.240]  若是你們以侍奉耶和華為不好
[00:17:15.240 --> 00:17:18.240]  今日可以選擇所要侍奉的
[00:17:18.240 --> 00:17:21.240]  是你們列祖在大河那邊所侍奉的神呢?
[00:17:21.240 --> 00:17:24.240]  是你們所住這地的阿摩利人的神呢?
[00:17:24.240 --> 00:17:26.240]  至於我和我家
[00:17:26.240 --> 00:17:29.240]  我們必侍奉耶和華
[00:17:29.240 --> 00:17:31.240]  約書雅對以色列民說
[00:17:31.240 --> 00:17:35.240]  現在你們可以選擇侍奉耶和華還是必神
[00:17:35.240 --> 00:17:38.240]  耶和華在過去一直看顧你們
[00:17:38.240 --> 00:17:40.240]  和你們的祖先
[00:17:40.240 --> 00:17:41.240]  施恩給你們
[00:17:41.240 --> 00:17:43.240]  今日你們想清楚了
[00:17:43.240 --> 00:17:48.240]  你們決定侍奉耶和華還是侍奉必神呢?
[00:17:48.240 --> 00:17:50.240]  現在這十五節尾
[00:17:50.240 --> 00:17:52.240]  就是一節很出名的金句
[00:17:52.240 --> 00:17:54.240]  約書雅率先表態
[00:17:54.240 --> 00:17:56.240]  至於我和我家
[00:17:56.240 --> 00:17:59.240]  我們必定侍奉耶和華
[00:17:59.240 --> 00:18:02.240]  約書雅在一眾以色列領袖的面前
[00:18:02.240 --> 00:18:04.240]  說得清清楚楚
[00:18:04.240 --> 00:18:06.240]  她和她一家
[00:18:06.240 --> 00:18:10.240]  就一定是侍奉耶和華
[00:18:10.240 --> 00:18:12.240]  以色列民怎樣回應呢?
[00:18:12.240 --> 00:18:14.240]  當時的情形
[00:18:14.240 --> 00:18:16.240]  我即時想起了一個場景
[00:18:16.240 --> 00:18:18.240]  不知道大家會不會也是這樣想起
[00:18:18.240 --> 00:18:20.240]  可能大家也有經歷過
[00:18:20.240 --> 00:18:24.240]  就是講完在台上呼召弟兄姊妹
[00:18:24.240 --> 00:18:25.240]  舉個例子
[00:18:25.240 --> 00:18:30.240]  你們願不願意每日讀經年修祈禱?
[00:18:30.240 --> 00:18:33.240]  如果願意的就舉手示意
[00:18:33.240 --> 00:18:35.240]  我們每個人都知道
[00:18:35.240 --> 00:18:38.240]  讀經年修祈禱是好事
[00:18:38.240 --> 00:18:39.240]  是應該做的
[00:18:39.240 --> 00:18:41.240]  加上還有一樣東西
[00:18:41.240 --> 00:18:43.240]  叫做群眾壓力
[00:18:43.240 --> 00:18:44.240]  如果我不舉手
[00:18:44.240 --> 00:18:46.240]  身邊的人怎樣看我呢?
[00:18:46.240 --> 00:18:48.240]  我是小組組長
[00:18:48.240 --> 00:18:50.240]  我是栽培導師
[00:18:50.240 --> 00:18:51.240]  怎可以不舉手呢?
[00:18:51.240 --> 00:18:53.240]  又不是叫我辭職讀神學
[00:18:53.240 --> 00:18:55.240]  舉手不要緊
[00:18:55.240 --> 00:18:57.240]  當時的情景
[00:18:57.240 --> 00:18:59.240]  就令我想起這個情景
[00:18:59.240 --> 00:19:01.240]  所以我相信絕大部分的弟兄姊妹
[00:19:01.240 --> 00:19:03.240]  都應該會舉手
