
[00:00:00.000 --> 00:00:02.360]  大英姐妹們早安
[00:02:00.920 --> 00:02:02.200]  直走
[00:02:02.200 --> 00:02:04.960]  他就跟著直走
[00:02:04.960 --> 00:02:09.320]  但原來那條路是應該轉彎的
[00:02:09.320 --> 00:02:11.000]  在十字路口那裡
[00:02:11.000 --> 00:02:12.560]  觀眾就很緊張
[00:02:12.560 --> 00:02:16.520]  喂這邊啊這邊啊不是那邊啊過來啊
[00:02:16.520 --> 00:02:19.600]  兩個非洲選手聽不聽得懂
[00:02:19.600 --> 00:02:20.840]  聽不懂
[00:02:20.840 --> 00:02:23.480]  他們以為觀眾跟他們喝彩歡呼
[00:02:23.480 --> 00:02:24.800]  因為快到終點了
[00:02:24.800 --> 00:02:27.680]  他們還跑得快一點
[00:02:27.680 --> 00:02:29.440]  最後跑錯路
[00:02:29.440 --> 00:02:32.120]  沒有參賽資格
[00:02:32.120 --> 00:02:34.480]  變成第三名的幸運兒
[00:02:34.480 --> 00:02:37.400]  就拿到金牌了
[00:02:37.400 --> 00:02:39.200]  原來跟錯人
[00:02:39.200 --> 00:02:40.360]  走錯路
[00:02:40.360 --> 00:02:42.920]  後果都可以頗嚴重的
[00:02:42.920 --> 00:02:45.480]  我們在信仰路上
[00:02:45.480 --> 00:02:47.680]  會不會也是這樣跟錯人
[00:02:47.680 --> 00:02:49.360]  走錯路呢
[00:02:49.360 --> 00:02:52.200]  我們一起跟耶穌的教導裡面
[00:02:52.200 --> 00:02:53.600]  一起看一看
[00:02:53.600 --> 00:02:54.800]  我們一起讀出
[00:02:54.800 --> 00:02:59.480]  《馬可福音》八章三十一至三十四節
[00:02:59.480 --> 00:03:00.760]  預備起
[00:03:00.760 --> 00:03:01.880]  從此
[00:03:01.880 --> 00:03:04.080]  他教導他們說
[00:03:04.080 --> 00:03:07.320]  人子必須受許多的苦
[00:03:07.320 --> 00:03:11.560]  被長老祭司長和民事氣絕
[00:03:11.560 --> 00:03:13.280]  並且被殺
[00:03:13.280 --> 00:03:15.360]  三天後復活
[00:03:15.360 --> 00:03:18.560]  耶穌明白地說了這話
[00:03:18.560 --> 00:03:20.720]  彼得就拉著他
[00:03:20.720 --> 00:03:22.280]  責備他
[00:03:22.280 --> 00:03:25.320]  耶穌轉過來看著門徒
[00:03:25.320 --> 00:03:27.120]  斥責彼得說
[00:03:27.120 --> 00:03:30.240]  撒旦推到我後面去
[00:03:30.240 --> 00:03:33.480]  因為你不體會神的心意
[00:03:33.480 --> 00:03:36.320]  而是體會人的意思
[00:03:36.320 --> 00:03:39.640]  於是他叫眾人和門徒來
[00:03:39.640 --> 00:03:41.280]  對他們說
[00:03:41.280 --> 00:03:43.600]  若有人要跟從我
[00:03:43.600 --> 00:03:45.280]  就當捨己
[00:03:45.280 --> 00:03:50.160]  背起自己的十字架來跟從我
[00:03:50.160 --> 00:03:51.080]  是 麻煩
[00:03:51.080 --> 00:03:53.640]  這是耶穌第一次預言
[00:03:53.640 --> 00:03:56.320]  他將會受難和復活
[00:03:56.320 --> 00:03:57.840]  之後還有兩次
[00:03:57.840 --> 00:04:00.640]  總共有三次受苦的預言
[00:04:00.640 --> 00:04:01.840]  而很特別的是
[00:04:01.840 --> 00:04:04.760]  原來每次耶穌預言的時候
[00:04:04.760 --> 00:04:06.960]  模式都是一樣的
[00:04:06.960 --> 00:04:08.960]  首先是耶穌預言
[00:04:08.960 --> 00:04:12.040]  接著門徒有些不太成熟的反應
[00:04:12.040 --> 00:04:13.800]  耶穌為了這些反應
[00:04:13.800 --> 00:04:16.480]  做了一些教導
[00:04:16.480 --> 00:04:19.120]  每次教導都讓我們更加清楚
[00:04:19.120 --> 00:04:23.480]  學習如何成為一個跟隨主的門徒
[00:04:23.480 --> 00:04:26.560]  這次門徒聽到耶穌要去受苦
[00:04:26.560 --> 00:04:29.920]  彼得衝出來阻止耶穌
[00:04:29.920 --> 00:04:31.800]  然後耶穌就有一段教導
[00:04:31.800 --> 00:04:33.880]  對門徒 對眾人說
[00:04:33.880 --> 00:04:35.720]  耶穌表達他對門徒
[00:04:35.720 --> 00:04:38.120]  跟從他的人有什麼期望
[00:04:38.120 --> 00:04:40.320]  我們看看三十四節
[00:04:40.320 --> 00:04:43.040]  耶穌說如果有人想跟從他
[00:04:43.040 --> 00:04:44.880]  就要做三件事
[00:04:44.880 --> 00:04:46.280]  要捨忌
[00:04:46.280 --> 00:04:47.680]  要背十架
[00:04:47.680 --> 00:04:49.320]  和跟從主
[00:04:49.320 --> 00:04:50.840]  是三個命令
[00:04:50.840 --> 00:04:52.760]  我們仔細了解一下
[00:04:52.760 --> 00:04:54.680]  這三個命令是什麼
[00:04:54.680 --> 00:04:56.720]  第一個就是捨忌
[00:04:56.720 --> 00:04:58.520]  而文直譯就是否認
[00:04:58.520 --> 00:05:00.360]  拒絕自己
[00:05:00.360 --> 00:05:03.320]  應該也不是捨身取義
[00:05:03.320 --> 00:05:07.560]  或者應該也不是犧牲自己的生命
[00:05:07.560 --> 00:05:11.240]  否認自己什麼呢?
[00:05:11.240 --> 00:05:14.160]  耶穌這個命令是回應彼得
[00:05:14.160 --> 00:05:16.920]  所以從三十三節去看
[00:05:16.920 --> 00:05:20.200]  捨忌是不要體貼人的意思
[00:05:20.200 --> 00:05:24.400]  要放下自己的想法和價值觀
[00:05:24.400 --> 00:05:27.320]  順便這裡也提一提跟從主
[00:05:27.320 --> 00:05:30.800]  就是體貼神的意思去效法基督
[00:05:30.800 --> 00:05:34.760]  捨忌和跟從主要放在一起
[00:05:34.760 --> 00:05:37.440]  就是不可以捨忌獨立
[00:05:37.440 --> 00:05:39.120]  因為捨棄了人的意思
[00:05:39.120 --> 00:05:41.800]  我們也要把神的教導
[00:05:41.800 --> 00:05:44.240]  神的價值觀放在我們心裡
[00:05:44.240 --> 00:05:47.520]  所以很多時候在教會裡說捨忌
[00:05:47.520 --> 00:05:50.480]  其實也會包含了跟從主
[00:05:50.480 --> 00:05:53.120]  我們需要有真理去取代一些
[00:05:53.120 --> 00:05:56.080]  捨棄了不好的想法
[00:05:56.080 --> 00:05:57.960]  最近關於捨忌
[00:05:57.960 --> 00:06:00.800]  我也遇到一個疑問
[00:06:00.800 --> 00:06:04.000]  我和太太也和一位青年人
[00:06:04.000 --> 00:06:05.800]  同行了一段時間
[00:06:05.800 --> 00:06:10.160]  和他一起面對很多成長裡的問題
[00:06:10.160 --> 00:06:16.600]  家庭、學業前途、回教會、朋友
[00:06:16.600 --> 00:06:19.200]  他沒有回教會一段日子
[00:06:19.200 --> 00:06:20.520]  最近又回來
[00:06:20.520 --> 00:06:24.400]  他在團契裡也聽了一些教導
[00:06:24.400 --> 00:06:26.800]  所以在和他見面的時候
[00:06:26.800 --> 00:06:29.320]  他又問了這些信仰的問題
[00:06:29.320 --> 00:06:31.400]  他問了一條很好的問題
[00:06:31.400 --> 00:06:36.080]  他說「你們長輩、牧師
[00:06:36.080 --> 00:06:40.200]  經常說要放下自己的想法
[00:06:40.200 --> 00:06:43.480]  要從耶穌的眼光去看
[00:06:43.480 --> 00:06:47.160]  工作也要為主而做
[00:06:47.160 --> 00:06:50.520]  但這樣不就沒有了自己
[00:06:50.520 --> 00:06:54.240]  我也有我想做的事
[00:06:54.240 --> 00:06:58.080]  不知道大家會怎樣回答他呢?」
[00:06:58.080 --> 00:07:00.320]  我當時心想
[00:07:00.320 --> 00:07:03.840]  聖經真的叫我們捨忌
[00:07:03.840 --> 00:07:06.200]  另外就是主耶穌愛我們
[00:07:06.200 --> 00:07:07.640]  認識我們
[00:07:07.640 --> 00:07:10.760]  我們放下自己的想法去跟從祂
[00:07:10.760 --> 00:07:14.280]  其實也是最好的選擇
[00:07:14.280 --> 00:07:16.560]  我正想開口的時候
[00:07:16.560 --> 00:07:19.880]  但又過不了自己
[00:07:19.880 --> 00:07:20.840]  如果我這樣說
[00:07:20.840 --> 00:07:22.440]  真的回答不了
[00:07:22.440 --> 00:07:25.600]  怎樣可以沒有自己
[00:07:25.600 --> 00:07:27.520]  放下了自己
[00:07:27.520 --> 00:07:29.680]  於是我再上深一層
[00:07:29.680 --> 00:07:33.480]  看看人的意思是什麼
[00:07:33.480 --> 00:07:36.240]  彼得帶著什麼動機
[00:07:36.240 --> 00:07:39.480]  去責備、阻止耶穌呢?
[00:07:39.480 --> 00:07:42.880]  我們看回31、32節
[00:07:42.880 --> 00:07:45.600]  彼得拉著耶穌一邊
[00:07:45.600 --> 00:07:46.960]  去責備祂
[00:07:46.960 --> 00:07:49.800]  是因為耶穌受難的預言
[00:07:49.800 --> 00:07:52.880]  如果我們按常理
[00:07:52.880 --> 00:07:55.160]  很人之常情地想
[00:07:55.160 --> 00:07:59.080]  彼得似乎是出於愛耶穌
[00:07:59.080 --> 00:08:00.480]  愛耶穌
[00:08:00.480 --> 00:08:02.080]  不想祂受苦
[00:08:02.080 --> 00:08:06.480]  不想祂受辱和被殺
[00:08:06.480 --> 00:08:07.760]  但如果這樣想的話
[00:08:07.760 --> 00:08:09.680]  就很奇怪
[00:08:09.680 --> 00:08:11.680]  因為耶穌的命令是
[00:08:11.680 --> 00:08:17.960]  捨棄愛心
[00:08:17.960 --> 00:08:19.560]  有人會說
[00:08:19.560 --> 00:08:21.480]  那當然是捨棄愛心
[00:08:21.480 --> 00:08:22.800]  神的意思是
[00:08:22.800 --> 00:08:25.480]  那個救贖計劃很大
[00:08:25.480 --> 00:08:27.800]  所以沒有人可以阻止神的計劃
[00:08:27.800 --> 00:08:30.600]  愛心你也要放下
[00:08:30.600 --> 00:08:32.400]  奇怪了
[00:08:32.400 --> 00:08:36.800]  要放下愛心去成就神的計劃
[00:08:36.800 --> 00:08:39.280]  是不是這樣呢?
[00:08:39.280 --> 00:08:40.000]  大家都知道
[00:08:40.000 --> 00:08:42.880]  愛心是聖經肯定
[00:08:42.880 --> 00:08:45.400]  也是很正面的價值觀
[00:08:45.400 --> 00:08:48.720]  信望愛裡面誰最大?
[00:08:48.720 --> 00:08:50.120]  愛最大
[00:08:50.120 --> 00:08:53.520]  所以感覺是很矛盾的
[00:08:53.520 --> 00:08:55.320]  還有大家再看
[00:08:55.320 --> 00:08:57.680]  耶穌去斥責彼得
[00:08:57.680 --> 00:09:00.680]  是不留餘地的
[00:09:00.680 --> 00:09:01.680]  直斥彼得
[00:09:01.680 --> 00:09:02.760]  他的想法
[00:09:02.760 --> 00:09:05.280]  他的動機是撒旦
[00:09:05.280 --> 00:09:07.800]  而且命令他退到後面
[00:09:07.800 --> 00:09:11.000]  如果彼得真的出於愛心
[00:09:11.000 --> 00:09:12.760]  我覺得
[00:09:12.760 --> 00:09:14.800]  我個人覺得如果
[00:09:14.800 --> 00:09:17.080]  耶穌可能應該這樣回應
[00:09:17.080 --> 00:09:18.280]  比較合情合理
[00:09:18.280 --> 00:09:19.080]  祂說
[00:09:19.080 --> 00:09:20.280]  彼得
[00:09:20.280 --> 00:09:22.280]  我知道你愛我
[00:09:22.280 --> 00:09:25.160]  我知道你關心我
[00:09:25.160 --> 00:09:26.960]  但你也要想想神的需要
[00:09:26.960 --> 00:09:28.880]  神的計劃才行
[00:09:28.880 --> 00:09:32.160]  可能比較合情合理一點
[00:09:32.160 --> 00:09:34.960]  所以如果說彼得是出於愛心
[00:09:34.960 --> 00:09:37.120]  好像有些矛盾
[00:09:37.120 --> 00:09:41.280]  有些不太合情理的地方
[00:09:41.280 --> 00:09:44.360]  我們又試試從上下文裡看一看
[00:09:44.360 --> 00:09:46.080]  耶穌如何回答裡面
[00:09:46.080 --> 00:09:48.240]  又找一些線索
[00:09:48.240 --> 00:09:50.880]  在35至38節裡面
[00:09:50.880 --> 00:09:52.480]  耶穌的教導裡面
[00:09:52.480 --> 00:09:55.440]  似乎祂有個價值觀想顛覆
[00:09:55.440 --> 00:09:57.240]  不知道大家有沒有留意到
[00:09:57.240 --> 00:09:59.000]  裡面提到
[00:09:59.000 --> 00:10:02.080]  「凡在這淫亂罪惡的世代
[00:10:02.080 --> 00:10:05.280]  把我和我的道當作可恥的
[00:10:05.280 --> 00:10:08.200]  人子在他父的榮耀裡面
[00:10:08.200 --> 00:10:11.280]  和天使一同來臨的時候
[00:10:11.280 --> 00:10:14.880]  也要把那人當作可恥的」
[00:10:14.880 --> 00:10:15.880]  還有就是
[00:10:15.880 --> 00:10:17.440]  「賺得全世界
[00:10:17.440 --> 00:10:18.960]  賠償自己的生命」
[00:10:18.960 --> 00:10:21.480]  賺得全世界即是有名有利
[00:10:21.480 --> 00:10:27.320]  在世來說也是挺高的榮耀
[00:10:27.320 --> 00:10:29.640]  還有當時的世代
[00:10:29.640 --> 00:10:33.680]  如果把耶穌當作很羞恥的話
[00:10:33.680 --> 00:10:35.480]  但是耶穌在再來的時候
[00:10:35.480 --> 00:10:38.200]  祂是非常榮耀的
[00:10:38.200 --> 00:10:42.840]  那麼耶穌其實在顛覆什麼價值觀呢?
[00:10:42.840 --> 00:10:45.480]  是榮耀和羞辱的價值觀
[00:10:45.480 --> 00:10:47.800]  即是一般人愛面子
[00:10:47.800 --> 00:10:51.160]  又很怕辱的心態
[00:10:51.160 --> 00:10:53.440]  其實這個價值觀真是古往今來
[00:10:53.440 --> 00:10:55.560]  其實我們現在也是這樣
[00:10:55.560 --> 00:10:58.680]  正常人也會很想得到榮耀
[00:10:58.680 --> 00:11:00.960]  即是有人欣賞
[00:11:00.960 --> 00:11:02.480]  尊重
[00:11:02.480 --> 00:11:03.480]  讚美
[00:11:03.480 --> 00:11:05.160]  很羨慕你
[00:11:05.160 --> 00:11:07.480]  而羞辱呢
[00:11:07.480 --> 00:11:11.160]  沒有人很想被人侮辱
[00:11:11.160 --> 00:11:12.400]  嘲笑
[00:11:12.400 --> 00:11:13.520]  被人踩低
[00:11:13.520 --> 00:11:16.160]  看不起你的
[00:11:16.160 --> 00:11:18.920]  而同時間我們又看看彼得
[00:11:18.920 --> 00:11:22.520]  我們當對彼得有更多認識的時候
[00:11:22.520 --> 00:11:25.240]  其實彼得是挺愛面子的
[00:11:25.240 --> 00:11:27.560]  又挺怕辱的
[00:11:27.560 --> 00:11:29.800]  在第九章裡面
[00:11:29.800 --> 00:11:32.040]  耶穌登山變像
[00:11:32.040 --> 00:11:33.000]  彼得說
[00:11:33.000 --> 00:11:35.160]  哇 我們在這裡真是好了
[00:11:35.160 --> 00:11:37.040]  我們建三座棚
[00:11:37.040 --> 00:11:38.200]  一座給耶穌
[00:11:38.200 --> 00:11:39.600]  一座給摩西
[00:11:39.600 --> 00:11:41.880]  一座給以利亞
[00:11:41.880 --> 00:11:45.120]  他也享受在榮耀裡面
[00:11:45.120 --> 00:11:46.760]  而到了十四章
[00:11:46.760 --> 00:11:50.040]  耶穌預言彼得不認主
[00:11:50.040 --> 00:11:50.720]  耶穌說
[00:11:50.720 --> 00:11:53.280]  今晚在雞叫以前
[00:11:53.280 --> 00:11:55.240]  你要三次不認我
[00:11:55.240 --> 00:11:58.760]  彼得有什麼反應
[00:11:58.760 --> 00:12:00.320]  彼得不能錯
[00:12:00.320 --> 00:12:01.440]  極力地說
[00:12:01.440 --> 00:12:03.400]  我就算和你拼了
[00:12:03.400 --> 00:12:06.640]  我也不會不認你的
[00:12:06.640 --> 00:12:08.560]  彼得這些表現給我們看到
[00:12:08.560 --> 00:12:12.680]  其實他真是挺愛面子的人
[00:12:12.680 --> 00:12:14.160]  當你看到
[00:12:14.160 --> 00:12:18.600]  當時世界對於榮耀收慾的價值觀
[00:12:18.600 --> 00:12:21.720]  加上彼得也很受這個價值觀影響
[00:12:21.720 --> 00:12:23.360]  我們看回
[00:12:23.360 --> 00:12:25.480]  為什麼耶穌會責備
[00:12:25.480 --> 00:12:28.680]  阻止耶穌呢
[00:12:28.680 --> 00:12:30.240]  如果彼得是出於
[00:12:30.240 --> 00:12:31.520]  他個人的榮辱
[00:12:31.520 --> 00:12:32.720]  愛面子
[00:12:32.720 --> 00:12:36.200]  那就很不同了
[00:12:36.200 --> 00:12:38.560]  彼得剛剛才很厲害地認出
[00:12:38.560 --> 00:12:40.960]  耶穌就是基督
[00:12:40.960 --> 00:12:42.760]  但是他不願意跟從
[00:12:42.760 --> 00:12:46.680]  那個基督是受苦受辱的基督
[00:12:46.680 --> 00:12:49.080]  他自己也覺得很侮辱
[00:12:49.080 --> 00:12:50.880]  所以他出聲責備耶穌
[00:12:50.880 --> 00:12:52.520]  阻止他
[00:12:52.520 --> 00:12:57.960]  那麼彼得期望一位怎樣的基督呢
[00:12:57.960 --> 00:13:00.280]  當然是很榮耀的
[00:13:00.280 --> 00:13:03.360]  跟隨一個可以復興以色列國
[00:13:03.360 --> 00:13:07.600]  可以讓他升官
[00:13:07.600 --> 00:13:10.480]  彼得作為門徒也挺威風的
[00:13:10.480 --> 00:13:13.400]  可以光宗耀祖
[00:13:13.400 --> 00:13:14.400]  如果這樣
[00:13:14.400 --> 00:13:16.320]  耶穌吩咐的社稷
[00:13:16.320 --> 00:13:18.120]  就變得比較清楚了
[00:13:18.120 --> 00:13:20.280]  耶穌要彼得去捨棄
[00:13:20.280 --> 00:13:22.560]  世俗的榮辱價值觀
[00:13:22.560 --> 00:13:23.840]  而對我們來說
[00:13:23.840 --> 00:13:29.320]  就是捨棄世俗裡我們學到的價值觀
[00:13:29.320 --> 00:13:29.880]  弟兄姊妹
[00:13:29.880 --> 00:13:33.480]  你心裡有沒有一些世俗的價值觀
[00:13:33.480 --> 00:13:37.800]  你是需要捨棄的呢
[00:13:37.800 --> 00:13:40.440]  我想起有個說法
[00:13:40.440 --> 00:13:42.720]  男兒流血
[00:13:42.720 --> 00:13:45.520]  就不流淚的
[00:13:45.520 --> 00:13:49.000]  男士要堅強也是很對的
[00:13:49.000 --> 00:13:52.040]  但是不可以哭就有些問題了
[00:13:52.040 --> 00:13:55.560]  聖經裡有哪個男人哭過
[00:13:55.560 --> 00:13:56.280]  是耶穌
[00:13:56.280 --> 00:13:58.000]  耶穌哭了
[00:13:58.000 --> 00:14:00.360]  我自己也深受其害
[00:14:00.360 --> 00:14:02.360]  要花很大力氣
[00:14:02.360 --> 00:14:04.480]  才可以學習一些感受
[00:14:04.480 --> 00:14:07.760]  一些情緒
[00:14:07.760 --> 00:14:09.520]  另外還有一些想法
[00:14:09.520 --> 00:14:10.840]  不知道大家有沒有
[00:14:10.840 --> 00:14:12.400]  就是只要努力
[00:14:12.400 --> 00:14:15.880]  沒有什麼是做不到的
[00:14:15.880 --> 00:14:17.560]  以前年輕人未信主
[00:14:17.560 --> 00:14:19.880]  都覺得這句話也很對
[00:14:19.880 --> 00:14:22.640]  年輕人就是要努力面前
[00:14:22.640 --> 00:14:23.800]  不要放棄
[00:14:23.800 --> 00:14:26.640]  要做到為止
[00:14:26.640 --> 00:14:30.440]  但是信主後加上年紀大了
[00:14:30.440 --> 00:14:32.320]  就發覺原來有些事情
[00:14:32.320 --> 00:14:34.800]  不是你說做就做到的
[00:14:34.800 --> 00:14:36.600]  當然是完全是人的努力
[00:14:36.600 --> 00:14:39.600]  但是也是神的恩典
[00:14:39.600 --> 00:14:42.880]  好像最近828 伏林門
[00:14:42.880 --> 00:14:43.960]  有很多同工
[00:14:43.960 --> 00:14:45.320]  很多大兄姊妹
[00:14:45.320 --> 00:14:48.240]  付出努力
[00:14:48.240 --> 00:14:50.120]  也很欣賞大家
[00:14:50.120 --> 00:14:53.600]  但是如果那天是打風下雨
[00:14:53.600 --> 00:14:56.280]  其實整個情況就很不同了
[00:14:56.280 --> 00:14:58.240]  除了人的努力之外
[00:14:58.240 --> 00:15:02.280]  我們也很仰賴神的恩典
[00:15:02.280 --> 00:15:03.520]  所以我們看到
[00:15:03.520 --> 00:15:06.080]  捨己不是自我犧牲
[00:15:06.080 --> 00:15:08.360]  不是自我否定
[00:15:08.360 --> 00:15:10.160]  而是捨棄世俗
[00:15:10.160 --> 00:15:14.160]  不合神心意的價值觀
[00:15:14.160 --> 00:15:19.400]  現在我就知道怎樣去回應年輕人了
[00:15:19.400 --> 00:15:22.320]  他說捨己好像沒有了自己
[00:15:22.320 --> 00:15:24.560]  但是其實神做我們每一個
[00:15:24.560 --> 00:15:26.240]  都是很美好的
[00:15:26.240 --> 00:15:27.640]  都是很獨特的
[00:15:27.640 --> 00:15:29.480]  但是我們在世俗文化
[00:15:29.480 --> 00:15:31.760]  和一些思想裡面成長
[00:15:31.760 --> 00:15:33.400]  其實我們會學到很多
[00:15:33.400 --> 00:15:36.080]  好的或者不好的價值觀
[00:15:36.080 --> 00:15:38.160]  而主耶穌也很想我們
[00:15:38.160 --> 00:15:40.200]  捨棄這些不好的價值觀
[00:15:40.200 --> 00:15:43.480]  要讓我們成為一個合祂心意的人
[00:15:43.480 --> 00:15:46.320]  所以其實捨己不是捨棄我們自己
[00:15:46.320 --> 00:15:50.400]  而是只是一些不好的價值觀
[00:15:50.400 --> 00:15:52.680]  其實年輕人也有很多信仰問題
[00:15:52.680 --> 00:15:53.760]  他也問
[00:15:53.760 --> 00:15:55.720]  捨己放下自己
[00:15:55.720 --> 00:15:57.480]  要去到多盡
[00:15:57.480 --> 00:16:00.400]  要捨棄什麼
[00:16:00.400 --> 00:16:02.120]  如果現在去看
[00:16:02.120 --> 00:16:07.560]  其實他是誤解了捨己的意思
[00:16:07.560 --> 00:16:10.680]  以為捨己是要放下自己很珍貴的東西
[00:16:10.680 --> 00:16:13.160]  但是如果耶穌教導的捨己
[00:16:13.160 --> 00:16:16.280]  是要放棄這些不合神心意的價值觀
[00:16:16.280 --> 00:16:20.440]  其實應該放得越多越好
[00:16:20.440 --> 00:16:21.360]  相反
[00:16:21.360 --> 00:16:24.400]  如果有人叫你捨己是斷六親
[00:16:24.400 --> 00:16:27.280]  把你的身家財產捨棄
[00:16:27.280 --> 00:16:29.160]  然後給了他
[00:16:29.160 --> 00:16:31.600]  這個也不是耶穌的教導
[00:16:31.600 --> 00:16:34.720]  而是扯交來的
[00:16:34.720 --> 00:16:37.480]  不知道大家有沒有試過
[00:16:37.480 --> 00:16:40.320]  以為我們捨棄了不好的價值觀
[00:16:40.320 --> 00:16:42.440]  就可以有生命根生
[00:16:42.440 --> 00:16:44.840]  但是其實過了一段時間
[00:16:44.840 --> 00:16:47.280]  它又會回來的
[00:16:47.280 --> 00:16:50.000]  在網絡上我看到一個新聞
[00:16:50.000 --> 00:16:51.720]  這個見證
[00:16:51.720 --> 00:16:53.280]  有一位姐妹
[00:16:53.280 --> 00:16:55.200]  叫做靜如
[00:16:55.200 --> 00:16:57.840]  她進了正新書院
[00:16:57.840 --> 00:16:59.440]  她之前的人生
[00:16:59.440 --> 00:17:02.920]  就是
[00:17:02.920 --> 00:17:04.880]  都頗坎坷的
[00:17:04.880 --> 00:17:07.840]  正新書院對我們來說一點都不陌生
[00:17:07.840 --> 00:17:10.240]  在大嶼山芝麻灣
[00:17:10.240 --> 00:17:13.000]  是讓一些吸了毒品
[00:17:13.000 --> 00:17:14.960]  染上毒癮的年青人
[00:17:14.960 --> 00:17:17.840]  去戒毒去根生的地方
[00:17:17.840 --> 00:17:21.200]  姐妹今年已經是四十歲了
[00:17:21.200 --> 00:17:24.240]  她四年前入讀正新的時候
[00:17:24.240 --> 00:17:26.440]  她人生經過很多風浪
[00:17:26.440 --> 00:17:29.880]  她小時候已經經歷家庭破碎
[00:17:29.880 --> 00:17:32.200]  成長的時候沒有人管教
[00:17:32.200 --> 00:17:35.360]  所以她養成了很多壞習慣
[00:17:35.360 --> 00:17:37.000]  她形容自己是
[00:17:37.000 --> 00:17:38.600]  「好食懶飛」
[00:17:38.600 --> 00:17:40.320]  不喜歡讀書
[00:17:40.320 --> 00:17:43.320]  後來亦誤教損友
[00:17:43.320 --> 00:17:45.840]  在年紀輕輕十三歲的時候
[00:17:45.840 --> 00:17:48.200]  已經染上毒癮了
[00:17:48.200 --> 00:17:51.320]  但是她在十八歲的時候
[00:17:51.320 --> 00:17:52.680]  意外懷孕
[00:17:52.680 --> 00:17:54.320]  逢子成婚
[00:17:54.320 --> 00:17:56.560]  但這個原來是一個轉機
[00:17:56.560 --> 00:17:58.720]  在無愛的驅使下
[00:17:58.720 --> 00:18:01.480]  她為了孩子
[00:18:01.480 --> 00:18:05.080]  她就決心去戒毒了
[00:18:05.080 --> 00:18:07.160]  因為她怕毒品影響孩子
[00:18:07.160 --> 00:18:09.040]  一戒就是十年
[00:18:09.040 --> 00:18:11.640]  期間可以說是洗心革面
[00:18:11.640 --> 00:18:14.920]  改過自新去努力賺錢養家
[00:18:14.920 --> 00:18:16.200]  很可惜
[00:18:16.200 --> 00:18:18.280]  在她小朋友八歲的時候
[00:18:18.280 --> 00:18:20.560]  她因為一些婚姻問題
[00:18:20.560 --> 00:18:21.920]  令她壓力很大
[00:18:21.920 --> 00:18:23.240]  情緒失控
[00:18:23.240 --> 00:18:25.720]  她再次吸食毒品
[00:18:25.720 --> 00:18:28.960]  後來亦離婚收場
[00:18:28.960 --> 00:18:31.840]  從靜宇的見證我們見到
[00:18:31.840 --> 00:18:34.000]  即使我們原來知錯
