
[00:00:00.000 --> 00:00:02.000]  讓我們一起開始祈禱
[00:03:12.000 --> 00:03:14.000]  爸爸媽媽
[00:03:14.000 --> 00:03:16.000]  阿婆阿爺阿公阿媽
[00:03:16.000 --> 00:03:18.000]  他們都很緊張BB
[00:03:18.000 --> 00:03:20.000]  BB女
[00:03:20.000 --> 00:03:22.000]  就要進入
[00:03:22.000 --> 00:03:24.000]  幼稚園
[00:03:24.000 --> 00:03:26.000]  婆婆就很緊張
[00:03:26.000 --> 00:03:28.000]  為了預備
[00:03:28.000 --> 00:03:30.000]  BB進入幼稚園
[00:03:30.000 --> 00:03:32.000]  她就知道
[00:03:32.000 --> 00:03:34.000]  她的信念
[00:03:34.000 --> 00:03:36.000]  BB進入幼稚園
[00:03:36.000 --> 00:03:38.000]  不是考BB
[00:03:38.000 --> 00:03:40.000]  是考父母
[00:03:40.000 --> 00:03:42.000]  所以她就花了很多時間
[00:03:42.000 --> 00:03:44.000]  幫她的女婿
[00:03:44.000 --> 00:03:46.000]  寫了一個講稿
[00:03:46.000 --> 00:03:48.000]  但是她的女婿英文
[00:03:48.000 --> 00:03:50.000]  又不是很好
[00:03:50.000 --> 00:03:52.000]  裡面有很多中文很難讀
[00:03:52.000 --> 00:03:54.000]  很多文言文類似的東西
[00:03:54.000 --> 00:03:56.000]  女婿背得很辛苦
[00:03:56.000 --> 00:03:58.000]  但最重要的是
[00:03:58.000 --> 00:04:00.000]  那個女婿
[00:04:00.000 --> 00:04:02.000]  根本不認同
[00:04:02.000 --> 00:04:04.000]  這個外母的做法
[00:04:04.000 --> 00:04:06.000]  也不認同外母
[00:04:06.000 --> 00:04:08.000]  幫她的女兒
[00:04:08.000 --> 00:04:10.000]  找幼稚園的理念
[00:04:10.000 --> 00:04:12.000]  因為這樣的時候
[00:04:12.000 --> 00:04:14.000]  就產生了很多衝突
[00:04:14.000 --> 00:04:16.000]  這個外母
[00:04:16.000 --> 00:04:18.000]  真的很用心
[00:04:18.000 --> 00:04:20.000]  讓我想起
[00:04:20.000 --> 00:04:22.000]  聖經裡面說的法利賽人一樣
[00:04:22.000 --> 00:04:24.000]  原來法利賽人
[00:04:24.000 --> 00:04:26.000]  其實他們有一個理念
[00:04:26.000 --> 00:04:28.000]  法利賽是一個教派
[00:04:28.000 --> 00:04:30.000]  他們的目標是什麼
[00:04:30.000 --> 00:04:32.000]  他們的目標就是
[00:04:32.000 --> 00:04:34.000]  以最謹慎的態度
[00:04:34.000 --> 00:04:36.000]  去幫助一些
[00:04:36.000 --> 00:04:38.000]  以色列人
[00:04:38.000 --> 00:04:40.000]  去遵守耶和華的律法
[00:04:40.000 --> 00:04:42.000]  和重建一個
[00:04:42.000 --> 00:04:44.000]  和外邦人隔離
[00:04:44.000 --> 00:04:46.000]  分別出來
[00:04:46.000 --> 00:04:48.000]  單單歸向神的猶太社會
[00:04:48.000 --> 00:04:50.000]  所以其實是一個很偉大的理念
[00:04:50.000 --> 00:04:52.000]  因為這樣的時候
[00:04:52.000 --> 00:04:54.000]  這麼艱辛
[00:04:54.000 --> 00:04:56.000]  艱鉅的工作的時候
[00:04:56.000 --> 00:04:58.000]  他們就很辛苦地編制了
[00:04:58.000 --> 00:05:00.000]  六百多條的條文
[00:05:00.000 --> 00:05:02.000]  非常全面
[00:05:02.000 --> 00:05:04.000]  來幫助以色列人
[00:05:04.000 --> 00:05:06.000]  在日常生活當中
[00:05:06.000 --> 00:05:08.000]  實踐耶和華的律法
[00:05:08.000 --> 00:05:10.000]  不單止是這樣
[00:05:10.000 --> 00:05:12.000]  他們也不斷地在會堂或其他場所
[00:05:12.000 --> 00:05:14.000]  去教授這些條文
[00:05:14.000 --> 00:05:16.000]  就好像我們今天所看的經文
[00:05:16.000 --> 00:05:18.000]  記載在
[00:05:18.000 --> 00:05:20.000]  《路教福音》六章一至十一節
[00:05:20.000 --> 00:05:22.000]  經文當中
[00:05:22.000 --> 00:05:24.000]  提及有幾個法利賽人
[00:05:24.000 --> 00:05:26.000]  發現耶和華
[00:05:26.000 --> 00:05:28.000]  發現耶穌和他的門徒
[00:05:28.000 --> 00:05:30.000]  是一個安息日
[00:05:30.000 --> 00:05:32.000]  不遵守安息日的規條
[00:05:32.000 --> 00:05:34.000]  為了要維護
[00:05:34.000 --> 00:05:36.000]  神的律法
[00:05:36.000 --> 00:05:38.000]  他們就不可以
[00:05:38.000 --> 00:05:40.000]  上前糾正門徒的錯誤
[00:05:40.000 --> 00:05:46.000]  好
[00:05:46.000 --> 00:05:48.000]  讓我們一起讀
[00:05:48.000 --> 00:05:50.000]  好嗎?一二三
[00:05:50.000 --> 00:05:52.000]  有一個安息日
[00:05:52.000 --> 00:05:54.000]  耶穌從墨地經過
[00:05:54.000 --> 00:05:56.000]  他的門徒
[00:05:56.000 --> 00:05:58.000]  他了為
[00:05:58.000 --> 00:06:00.000]  用手搓著吃
[00:06:00.000 --> 00:06:02.000]  有幾個法利賽人說
[00:06:02.000 --> 00:06:04.000]  你們為什麼
[00:06:04.000 --> 00:06:06.000]  不做安息日不可做的事呢?
[00:06:06.000 --> 00:06:08.000]  耶穌對他們說
[00:06:08.000 --> 00:06:10.000]  經上記著
[00:06:10.000 --> 00:06:12.000]  大衛和跟從他的人
[00:06:12.000 --> 00:06:14.000]  飢餓之時所做的事
[00:06:14.000 --> 00:06:16.000]  連這個
[00:06:16.000 --> 00:06:18.000]  你們也沒有念過嗎?
[00:06:18.000 --> 00:06:20.000]  他怎樣進了神的殿
[00:06:20.000 --> 00:06:22.000]  那陳設餅吃
[00:06:22.000 --> 00:06:24.000]  又給跟從的人吃
[00:06:24.000 --> 00:06:26.000]  這餅除了祭司以外
[00:06:26.000 --> 00:06:28.000]  別人都不可吃
[00:06:32.000 --> 00:06:34.000]  好明顯
[00:06:34.000 --> 00:06:36.000]  這班法利賽人不單止指責耶穌
[00:06:36.000 --> 00:06:38.000]  好明顯
[00:06:38.000 --> 00:06:40.000]  這班法利賽人不是指責耶穌和門徒
[00:06:40.000 --> 00:06:42.000]  說他們在別人的田裡
[00:06:42.000 --> 00:06:44.000]  拔墨水
[00:06:44.000 --> 00:06:46.000]  來充飢
[00:06:46.000 --> 00:06:48.000]  因為你知道在新明記說過
[00:06:48.000 --> 00:06:50.000]  猶太人是可以去
[00:06:50.000 --> 00:06:52.000]  淪舍和場那裡
[00:06:52.000 --> 00:06:54.000]  用手摘墨紙來吃
[00:06:54.000 --> 00:06:56.000]  所以這是律法允許的
[00:06:56.000 --> 00:06:58.000]  但在第二節
[00:06:58.000 --> 00:07:00.000]  他就問
[00:07:00.000 --> 00:07:02.000]  為什麼做安息日不可做的事
[00:07:02.000 --> 00:07:04.000]  為什麼做安息日不可做的事
[00:07:04.000 --> 00:07:06.000]  所以很明顯
[00:07:06.000 --> 00:07:08.000]  他們要控訴的是
[00:07:08.000 --> 00:07:10.000]  耶穌和門徒在安息日
[00:07:10.000 --> 00:07:12.000]  做了這件事
[00:07:12.000 --> 00:07:14.000]  在出埃及的二十章
[00:07:14.000 --> 00:07:16.000]  摩西頒佈
[00:07:16.000 --> 00:07:18.000]  十誡的時候
[00:07:18.000 --> 00:07:20.000]  其中記載在第八至十一節
[00:07:20.000 --> 00:07:22.000]  有關守安息日
[00:07:22.000 --> 00:07:24.000]  是這樣說的
[00:07:24.000 --> 00:07:26.000]  當紀念安息日
[00:07:26.000 --> 00:07:28.000]  守為聖日
[00:07:28.000 --> 00:07:30.000]  要勞碌做一切的工
[00:07:30.000 --> 00:07:32.000]  但第七日是向耶和華
[00:07:32.000 --> 00:07:34.000]  你神當守的安息日
[00:07:34.000 --> 00:07:36.000]  這一日
[00:07:36.000 --> 00:07:38.000]  你和你的兒女
[00:07:38.000 --> 00:07:40.000]  瀑被生畜
[00:07:40.000 --> 00:07:42.000]  並你城裡寄居的客女
[00:07:42.000 --> 00:07:44.000]  無論何工都不可做
[00:07:44.000 --> 00:07:46.000]  因為六日之內
[00:07:46.000 --> 00:07:48.000]  耶和華做天地海和其中的萬物
[00:07:48.000 --> 00:07:50.000]  第七日
[00:07:50.000 --> 00:07:52.000]  便安息
[00:07:52.000 --> 00:07:54.000]  所以耶和華賜福與安息日
[00:07:54.000 --> 00:07:56.000]  定為聖日
[00:07:56.000 --> 00:07:58.000]  法利賽人
[00:07:58.000 --> 00:08:00.000]  看見誡命
[00:08:00.000 --> 00:08:02.000]  安息日
[00:08:02.000 --> 00:08:04.000]  無論何工都不可做
[00:08:04.000 --> 00:08:06.000]  無論何工都不可做
[00:08:06.000 --> 00:08:08.000]  他們就很用心的
[00:08:08.000 --> 00:08:10.000]  詮釋
[00:08:10.000 --> 00:08:12.000]  什麼叫做工作
[00:08:12.000 --> 00:08:14.000]  工作的定義
[00:08:14.000 --> 00:08:16.000]  最後經過他們一番的努力
[00:08:16.000 --> 00:08:18.000]  就好像那個外母
[00:08:18.000 --> 00:08:20.000]  法利賽人
[00:08:20.000 --> 00:08:22.000]  就在猶太人的口頭
[00:08:22.000 --> 00:08:24.000]  傳統的律法當中
[00:08:24.000 --> 00:08:26.000]  米時那
[00:08:26.000 --> 00:08:28.000]  終於列出了
[00:08:28.000 --> 00:08:30.000]  三十九項
[00:08:30.000 --> 00:08:32.000]  在安息日裡
[00:08:32.000 --> 00:08:34.000]  不可做的事
[00:08:34.000 --> 00:08:36.000]  其中包括
[00:08:36.000 --> 00:08:38.000]  收割和磨墨紙
[00:08:38.000 --> 00:08:40.000]  所以對於法利賽人
[00:08:40.000 --> 00:08:42.000]  門徒
[00:08:42.000 --> 00:08:44.000]  摘墨水
[00:08:44.000 --> 00:08:46.000]  就好像收割
[00:08:46.000 --> 00:08:48.000]  門徒用手搓來吃
[00:08:48.000 --> 00:08:50.000]  就好像磨墨紙
[00:08:50.000 --> 00:08:52.000]  所以他們就斷定
[00:08:52.000 --> 00:08:54.000]  犯了安息日的規例
[00:08:54.000 --> 00:08:58.000]  法利賽人用一個問題
[00:08:58.000 --> 00:09:00.000]  問他
[00:09:00.000 --> 00:09:02.000]  你們為什麼做安息日
[00:09:02.000 --> 00:09:04.000]  不可做的事
[00:09:04.000 --> 00:09:06.000]  去指責耶穌和他的門徒
[00:09:06.000 --> 00:09:08.000]  說他們明知故犯
[00:09:08.000 --> 00:09:10.000]  而耶穌呢
[00:09:10.000 --> 00:09:12.000]  耶穌的回應是怎樣
[00:09:12.000 --> 00:09:14.000]  他都用了一個問題來反問他們
[00:09:14.000 --> 00:09:16.000]  耶穌問他們
[00:09:16.000 --> 00:09:18.000]  經上記著大衛和根
[00:09:18.000 --> 00:09:20.000]  從他的人
[00:09:20.000 --> 00:09:22.000]  所做的事
[00:09:22.000 --> 00:09:24.000]  你們也沒有念過嗎
[00:09:24.000 --> 00:09:28.000]  法利賽人知道
[00:09:28.000 --> 00:09:30.000]  耶穌知道法利賽人
[00:09:30.000 --> 00:09:32.000]  很熟讀律法和先知書
[00:09:32.000 --> 00:09:34.000]  他們是應該知道
[00:09:34.000 --> 00:09:36.000]  大衛
[00:09:36.000 --> 00:09:38.000]  代表他
[00:09:38.000 --> 00:09:40.000]  統治以色列的君王
[00:09:40.000 --> 00:09:42.000]  和他的同伴
[00:09:42.000 --> 00:09:44.000]  在逃避訴羅追殺的時候
[00:09:44.000 --> 00:09:46.000]  曾經去過聖殿
[00:09:46.000 --> 00:09:48.000]  求祭司給他們食物沖基
[00:09:48.000 --> 00:09:50.000]  因為當時
[00:09:50.000 --> 00:09:52.000]  聖殿裡面沒有其他的食物
[00:09:52.000 --> 00:09:54.000]  所以祭司就給了他們
[00:09:54.000 --> 00:09:56.000]  只能夠給祭司吃的聖餅
[00:09:56.000 --> 00:09:58.000]  我們叫他陳設餅
[00:09:58.000 --> 00:10:00.000]  給他們吃
[00:10:00.000 --> 00:10:02.000]  耶穌引用了
[00:10:02.000 --> 00:10:04.000]  祭司給大衛和他同伴的
[00:10:04.000 --> 00:10:06.000]  聖餅沖基這件事
[00:10:06.000 --> 00:10:08.000]  去指出法利賽人
[00:10:08.000 --> 00:10:10.000]  對安息日規條
[00:10:10.000 --> 00:10:12.000]  狹窄的詮釋
[00:10:12.000 --> 00:10:14.000]  神的子民進行
[00:10:14.000 --> 00:10:16.000]  神的律法
[00:10:16.000 --> 00:10:18.000]  是為了做神以為美的事
[00:10:18.000 --> 00:10:20.000]  以為義的事
[00:10:20.000 --> 00:10:22.000]  就好像我們剛才所讀
[00:10:22.000 --> 00:10:24.000]  在《出埃及記》
[00:10:24.000 --> 00:10:26.000]  二十章十節那裡
[00:10:26.000 --> 00:10:28.000]  那裡說
[00:10:28.000 --> 00:10:30.000]  當紀念安息日
[00:10:30.000 --> 00:10:32.000]  首為聖日
[00:10:32.000 --> 00:10:34.000]  六日要努力做你一切的工
[00:10:34.000 --> 00:10:36.000]  但第七日是向耶和華
[00:10:36.000 --> 00:10:38.000]  你神當首的安息日
[00:10:38.000 --> 00:10:40.000]  基民很清楚
[00:10:40.000 --> 00:10:42.000]  告訴我們
[00:10:42.000 --> 00:10:44.000]  安息日是向耶和華
[00:10:44.000 --> 00:10:46.000]  祂要紀念我們的主
[00:10:46.000 --> 00:10:48.000]  要做祂所喜悅的事
[00:10:48.000 --> 00:10:50.000]  但這班猶太人
[00:10:50.000 --> 00:10:52.000]  這班法利賽人
[00:10:52.000 --> 00:10:54.000]  卻將這些律法的焦點
[00:10:54.000 --> 00:10:56.000]  放在無論何工
[00:10:56.000 --> 00:10:58.000]  都不可做
[00:10:58.000 --> 00:11:00.000]  將關注
[00:11:00.000 --> 00:11:02.000]  放在分析
[00:11:02.000 --> 00:11:04.000]  什麼可以做
[00:11:04.000 --> 00:11:06.000]  什麼不可以做的細節
[00:11:06.000 --> 00:11:08.000]  而忘記了神
[00:11:08.000 --> 00:11:10.000]  才是安息日的主
[00:11:10.000 --> 00:11:12.000]  不知道接下來說的那件事
[00:11:12.000 --> 00:11:14.000]  有沒有曾經發生在你家裡
[00:11:14.000 --> 00:11:16.000]  或者你所認識的家裡
[00:11:16.000 --> 00:11:18.000]  話說
[00:11:18.000 --> 00:11:20.000]  在一個家庭
[00:11:20.000 --> 00:11:22.000]  想著和媽媽慶祝生日
[00:11:22.000 --> 00:11:24.000]  大家討論去哪裡吃飯
[00:11:24.000 --> 00:11:26.000]  媽媽生日那晚
[00:11:26.000 --> 00:11:28.000]  哥哥就說
[00:11:28.000 --> 00:11:30.000]  不如去麥記海鮮酒家
[00:11:30.000 --> 00:11:32.000]  因為那裡的海鮮很新鮮
[00:11:32.000 --> 00:11:34.000]  還可以自己選
[00:11:34.000 --> 00:11:36.000]  又足情
[00:11:36.000 --> 00:11:38.000]  姐姐就說
[00:11:38.000 --> 00:11:40.000]  不要了,去麥米茲蓮餐廳吧
[00:11:40.000 --> 00:11:42.000]  因為那裡很方便
[00:11:42.000 --> 00:11:44.000]  而且剛剛申請了新卡
[00:11:44.000 --> 00:11:46.000]  可以有很大的優惠
[00:11:46.000 --> 00:11:48.000]  姐姐就說
[00:11:48.000 --> 00:11:50.000]  不要了,去那家什麼飯店吧
[00:11:50.000 --> 00:11:52.000]  因為最近聽同事說
[00:11:52.000 --> 00:11:54.000]  很好吃,人氣很高
[00:11:54.000 --> 00:11:56.000]  而且很容易訂位
[00:11:56.000 --> 00:11:58.000]  不用那麼煩
[00:11:58.000 --> 00:12:00.000]  大家就在那裡討論
[00:12:00.000 --> 00:12:02.000]  為了這件事
[00:12:02.000 --> 00:12:04.000]  去哪裡吃飯
[00:12:04.000 --> 00:12:06.000]  就爭論了很久
[00:12:06.000 --> 00:12:08.000]  最後還吵架了
[00:12:08.000 --> 00:12:10.000]  媽媽看到這樣
[00:12:10.000 --> 00:12:12.000]  就覺得很難過
[00:12:12.000 --> 00:12:14.000]  就說不要慶祝了
[00:12:14.000 --> 00:12:16.000]  之後
[00:12:16.000 --> 00:12:18.000]  爸爸就跟他們說
[00:12:18.000 --> 00:12:20.000]  原來媽媽最近膝蓋很痛
[00:12:20.000 --> 00:12:22.000]  很痛
[00:12:22.000 --> 00:12:24.000]  很難走路
[00:12:24.000 --> 00:12:26.000]  所以根本不想去那麼遠
[00:12:26.000 --> 00:12:28.000]  媽媽本來就希望大家一家人
[00:12:28.000 --> 00:12:30.000]  去樓下那家酒家
[00:12:30.000 --> 00:12:32.000]  吃飯就算了
[00:12:32.000 --> 00:12:34.000]  之後就回家大家討論
[00:12:34.000 --> 00:12:36.000]  但是
[00:12:36.000 --> 00:12:38.000]  因為每一個子女
[00:12:38.000 --> 00:12:40.000]  都有自己的想法
[00:12:40.000 --> 00:12:42.000]  但是又沒有想過
[00:12:42.000 --> 00:12:44.000]  要問媽媽的想法
[00:12:44.000 --> 00:12:46.000]  本來是很希望
[00:12:46.000 --> 00:12:48.000]  媽媽開開心心的
[00:12:48.000 --> 00:12:50.000]  但是因為不明白
[00:12:50.000 --> 00:12:52.000]  她想什麼,她要什麼
[00:12:52.000 --> 00:12:54.000]  最後只有不歡而散
[00:12:54.000 --> 00:12:56.000]  我不知道大家有沒有聽過
[00:12:56.000 --> 00:12:58.000]  這樣的家庭故事
[00:12:58.000 --> 00:13:00.000]  或者經歷過
[00:13:00.000 --> 00:13:02.000]  同樣的,法理賽人
[00:13:02.000 --> 00:13:04.000]  只懂得用自己的理解
[00:13:04.000 --> 00:13:06.000]  去詮釋
[00:13:06.000 --> 00:13:08.000]  律法字面上的意義
[00:13:08.000 --> 00:13:10.000]  忽略了
[00:13:10.000 --> 00:13:12.000]  從賜予律法的
[00:13:12.000 --> 00:13:14.000]  神的屬性
[00:13:14.000 --> 00:13:16.000]  和神的性情
[00:13:16.000 --> 00:13:18.000]  去理解
[00:13:18.000 --> 00:13:20.000]  這些律法的意義
[00:13:20.000 --> 00:13:22.000]  他們從來都沒有想過
[00:13:22.000 --> 00:13:24.000]  或者沒有嘗試去明白
[00:13:24.000 --> 00:13:26.000]  神究竟要祂的子民
[00:13:26.000 --> 00:13:28.000]  進行這些律法
[00:13:28.000 --> 00:13:30.000]  背後究竟是要達成
[00:13:30.000 --> 00:13:32.000]  什麼
[00:13:32.000 --> 00:13:34.000]  難怪
[00:13:34.000 --> 00:13:36.000]  主耶穌在登山補訓當中
[00:13:36.000 --> 00:13:38.000]  要重新和那些以色列人
[00:13:38.000 --> 00:13:40.000]  去解釋律法的精髓
[00:13:40.000 --> 00:13:42.000]  祂告訴他們
[00:13:42.000 --> 00:13:44.000]  神叫他們不可以殺人
[00:13:44.000 --> 00:13:46.000]  不單止是要
[00:13:46.000 --> 00:13:48.000]  防止命案發生那麼簡單
[00:13:48.000 --> 00:13:50.000]  更是要他們
[00:13:50.000 --> 00:13:52.000]  放下仇恨
[00:13:52.000 --> 00:13:54.000]  學習彼此相愛
[00:13:54.000 --> 00:13:56.000]  因為神就是愛
[00:13:56.000 --> 00:13:58.000]  弟兄姊妹
[00:13:58.000 --> 00:14:00.000]  你清楚認識
[00:14:00.000 --> 00:14:02.000]  我們相信的神
[00:14:02.000 --> 00:14:04.000]  是怎樣的神嗎
[00:14:04.000 --> 00:14:06.000]  你明白祂的教導
[00:14:06.000 --> 00:14:08.000]  背後的心意嗎
[00:14:08.000 --> 00:14:10.000]  你每個禮拜
[00:14:10.000 --> 00:14:12.000]  回來教會
[00:14:12.000 --> 00:14:14.000]  回來崇拜
[00:14:14.000 --> 00:14:16.000]  回來團契
[00:14:16.000 --> 00:14:18.000]  回主日學
[00:14:18.000 --> 00:14:20.000]  教會服事
[00:14:20.000 --> 00:14:22.000]  或者在恩福神學院上課
[00:14:22.000 --> 00:14:24.000]  是為了什麼
[00:14:24.000 --> 00:14:26.000]  是為了更熟悉
[00:14:26.000 --> 00:14:28.000]  聖經這一本書
[00:14:28.000 --> 00:14:30.000]  還是為了從聖經
[00:14:30.000 --> 00:14:32.000]  神的話語的啟示當中
[00:14:32.000 --> 00:14:34.000]  更認識這位神
[00:14:34.000 --> 00:14:36.000]  這本書的作者
[00:14:36.000 --> 00:14:40.000]  又或者兩樣都不是
[00:14:40.000 --> 00:14:44.000]  弟兄姊妹
[00:14:44.000 --> 00:14:46.000]  我們能不能夠在行動當中
[00:14:46.000 --> 00:14:48.000]  去活出神
[00:14:48.000 --> 00:14:50.000]  在行動當中
[00:14:50.000 --> 00:14:52.000]  讓人去認識我們
[00:14:52.000 --> 00:14:54.000]  相信的神
[00:14:54.000 --> 00:14:56.000]  的第一個關鍵
[00:14:56.000 --> 00:14:58.000]  是取決於我們對神
[00:14:58.000 --> 00:15:00.000]  有多認識
[00:15:00.000 --> 00:15:04.000]  我們能不能夠在行動當中
[00:15:04.000 --> 00:15:06.000]  去活出神
[00:15:06.000 --> 00:15:08.000]  在行動當中
[00:15:08.000 --> 00:15:10.000]  讓人認識
[00:15:10.000 --> 00:15:12.000]  我們所相信的神
[00:15:12.000 --> 00:15:14.000]  是怎樣的
[00:15:14.000 --> 00:15:16.000]  第一個關鍵
[00:15:16.000 --> 00:15:18.000]  是取決於我們對神
[00:15:18.000 --> 00:15:20.000]  有多認識
[00:15:20.000 --> 00:15:22.000]  你們所認識的神
[00:15:22.000 --> 00:15:24.000]  是一個怎樣的神
[00:15:24.000 --> 00:15:26.000]  沒有真正認識神的人
[00:15:26.000 --> 00:15:28.000]  或者對神的認識很片面
[00:15:28.000 --> 00:15:30.000]  甚至有偏差的人
[00:15:30.000 --> 00:15:32.000]  仍然是可以做教導工作
[00:15:32.000 --> 00:15:34.000]  可以帶茶經
[00:15:34.000 --> 00:15:36.000]  三福出兌
[00:15:36.000 --> 00:15:38.000]  傳福音
[00:15:38.000 --> 00:15:40.000]  或者做栽培員
[00:15:40.000 --> 00:15:42.000]  但是你的生命
[00:15:42.000 --> 00:15:44.000]  就不一定
[00:15:44.000 --> 00:15:46.000]  可以讓人看見神的屬性
[00:15:46.000 --> 00:15:48.000]  他們生活
[00:15:48.000 --> 00:15:50.000]  就不一定可以活出神
[00:15:50.000 --> 00:15:52.000]  不僅如此
[00:15:52.000 --> 00:15:54.000]  不僅如此
[00:15:54.000 --> 00:15:56.000]  沒有真正認識神
[00:15:56.000 --> 00:15:58.000]  或者只有很片面地認識
[00:15:58.000 --> 00:16:00.000]  不夠
[00:16:00.000 --> 00:16:02.000]  很片面地認識神的信徒
[00:16:02.000 --> 00:16:04.000]  他們都會很難去經歷
[00:16:04.000 --> 00:16:06.000]  在主裡面
[00:16:06.000 --> 00:16:08.000]  那份豐盛和真正的自由
