
[00:00:00.000 --> 00:00:04.600]  讓我們先去讀出今天正道的經文
[00:05:20.000 --> 00:05:24.000]  它在舊約出現過四十九次
[00:05:24.000 --> 00:05:28.000]  其實多數被翻譯為敬畏
[00:05:28.000 --> 00:05:34.000]  所以這個字就不是一個普通的道理那麼簡單
[00:05:34.000 --> 00:05:36.000]  英文其實比較貼切
[00:05:36.000 --> 00:05:38.000]  它翻譯得
[00:05:38.000 --> 00:05:40.000]  The fear of the Lord
[00:05:40.000 --> 00:05:42.000]  至於典章
[00:05:42.000 --> 00:05:45.000]  原文的意思其實是「審判」
[00:05:45.000 --> 00:05:49.000]  所以《環球聖經》譯本將它譯成「判語」
[00:05:49.000 --> 00:05:51.000]  而一些英文譯本
[00:05:51.000 --> 00:05:55.000]  譯成Judgment或者Decrees
[00:05:55.000 --> 00:05:57.000]  即是法律上的用語
[00:05:57.000 --> 00:06:02.000]  這個投影片,你會看到紅色的字
[00:06:02.000 --> 00:06:05.000]  是因應原文的意思的一些新譯
[00:06:05.000 --> 00:06:07.000]  給大家一個參考
[00:06:07.000 --> 00:06:14.000]  比較貼近原文的翻譯是「訓誨」、「見證」、「誡明」、「判語」
[00:06:14.000 --> 00:06:19.000]  這些都是神對人生活上的指引和幫助
[00:06:19.000 --> 00:06:23.000]  這篇詩的作者是大衛
[00:06:23.000 --> 00:06:27.000]  當他領受了神的話語的時候
[00:06:27.000 --> 00:06:30.000]  他由心發出讚美
[00:06:30.000 --> 00:06:34.000]  他是怎樣形容神的話語的呢?
[00:06:34.000 --> 00:06:40.000]  他說:「神的吩咐完備能甦醒人心」
[00:06:40.000 --> 00:06:45.000]  完備的意思是「完美無瑕」
[00:06:45.000 --> 00:06:48.000]  《環球聖經》譯本是「完美」
[00:06:48.000 --> 00:06:50.000]  即是英文說什麼?
[00:06:50.000 --> 00:06:53.000]  Perfect,Complete的意思
[00:06:53.000 --> 00:06:55.000]  神的吩咐太好了
[00:06:55.000 --> 00:06:57.000]  沒有辦法挑剔
[00:06:57.000 --> 00:07:03.000]  所以讀的人可以在裡面得到最好的指引和啟發
[00:07:03.000 --> 00:07:08.000]  而人的內心更加會被甦醒過來
[00:07:08.000 --> 00:07:12.000]  甦醒過來的原文是什麼呢?
[00:07:12.000 --> 00:07:17.000]  這個字其實都是我們熟悉的
[00:07:17.000 --> 00:07:19.000]  不過不是這樣翻譯
[00:07:19.000 --> 00:07:23.000]  《聖經》這個原文出現過九百多次了
[00:07:23.000 --> 00:07:26.000]  其他的地方多數翻譯成
[00:07:26.000 --> 00:07:31.000]  「回去」、「轉消」、「轉離」、「回轉」
[00:07:31.000 --> 00:07:34.000]  例子有這幾節
[00:07:34.000 --> 00:07:35.000]  我們一起讀吧
[00:07:35.000 --> 00:07:38.000]  詩篇六章四節
[00:07:38.000 --> 00:07:42.000]  耶和華求你轉回答救我
[00:07:42.000 --> 00:07:44.000]  因你的慈愛拯救我
[00:07:44.000 --> 00:07:46.000]  轉回紅色這個字
[00:07:46.000 --> 00:07:49.000]  就是「甦醒」同一個字
[00:07:49.000 --> 00:07:51.000]  以塞亞書十九章二十二節
[00:07:51.000 --> 00:07:54.000]  耶和華必擊打埃及
[00:07:54.000 --> 00:07:56.000]  又擊打又醫治
[00:07:56.000 --> 00:08:00.000]  埃及人就歸向耶和華
[00:08:00.000 --> 00:08:04.000]  歸向就是這個字
[00:08:04.000 --> 00:08:06.000]  「甦醒」這個字
[00:08:06.000 --> 00:08:08.000]  以塞亞書六章一節
[00:08:08.000 --> 00:08:11.000]  來吧,我們歸向耶和華
[00:08:11.000 --> 00:08:14.000]  他撕裂我們也必醫治
[00:08:14.000 --> 00:08:17.000]  他打傷我們也必前往
[00:08:17.000 --> 00:08:19.000]  就是「歸回」
[00:08:19.000 --> 00:08:22.000]  所以原來「甦醒」這個字
[00:08:22.000 --> 00:08:27.000]  是有一個一百八十度改變方向的意思
[00:08:27.000 --> 00:08:30.000]  特別是指從罪惡裏面清醒
[00:08:30.000 --> 00:08:33.000]  轉離罪惡,更新改過
[00:08:33.000 --> 00:08:35.000]  生命不再一樣
[00:08:35.000 --> 00:08:39.000]  不知道你們有沒有經歷過這些呢?
[00:08:39.000 --> 00:08:42.000]  就是一些一直纏繞著自己的罪惡
[00:08:42.000 --> 00:08:44.000]  被聖經指出
[00:08:44.000 --> 00:08:46.000]  讓你覺得很慚愧
[00:08:46.000 --> 00:08:48.000]  知罪,回轉
[00:08:48.000 --> 00:08:50.000]  你的心也被改變
[00:08:50.000 --> 00:08:53.000]  不再喜歡那個罪了
[00:08:53.000 --> 00:08:56.000]  過一個更新的生活
[00:08:56.000 --> 00:08:59.000]  經文繼續說
[00:08:59.000 --> 00:09:03.000]  耶和華的見證確定
[00:09:03.000 --> 00:09:06.000]  確定的意思就是堅定可靠
[00:09:06.000 --> 00:09:09.000]  為何神堅定的見證
[00:09:09.000 --> 00:09:13.000]  能夠令愚昧的人有智慧呢?
[00:09:13.000 --> 00:09:18.000]  就是愚昧的人不懂得做決定和判斷
[00:09:18.000 --> 00:09:23.000]  所以當他們見到神的清楚肯定
[00:09:23.000 --> 00:09:27.000]  不隱藏的,不搖擺不定的作為的時候
[00:09:27.000 --> 00:09:32.000]  他們就從中學到智慧了
[00:09:32.000 --> 00:09:34.000]  經文繼續說
[00:09:34.000 --> 00:09:37.000]  耶和華的法規界名正直
[00:09:37.000 --> 00:09:40.000]  能快活人的心
[00:09:40.000 --> 00:09:43.000]  快活的意思也很清楚
[00:09:43.000 --> 00:09:46.000]  很開心,很舒暢
[00:09:46.000 --> 00:09:48.000]  心情特別好
[00:09:48.000 --> 00:09:50.000]  我們很奇怪
[00:09:50.000 --> 00:09:53.000]  如果我們看到聖經的要求
[00:09:53.000 --> 00:09:56.000]  不應,不應
[00:09:56.000 --> 00:09:58.000]  這些條例和法規
[00:09:58.000 --> 00:10:01.000]  我們的感覺是甚麼?
[00:10:01.000 --> 00:10:06.000]  覺得受限制,沒有自由
[00:10:06.000 --> 00:10:08.000]  不太想
[00:10:08.000 --> 00:10:13.000]  通常都未到快活
[00:10:13.000 --> 00:10:16.000]  通常是我想做的事
[00:10:16.000 --> 00:10:18.000]  聖經叫我不能做
[00:10:18.000 --> 00:10:20.000]  我不想那些
[00:10:20.000 --> 00:10:23.000]  聖經又要我去做
[00:10:23.000 --> 00:10:27.000]  為甚麼這裡說要快活呢?
[00:10:27.000 --> 00:10:33.000]  其實很視乎你懂不懂得欣賞神的誡命
[00:10:33.000 --> 00:10:35.000]  你的價值觀是怎樣
[00:10:35.000 --> 00:10:38.000]  試過有一次我在一個團體裡
[00:10:38.000 --> 00:10:40.000]  教新生命新生活
[00:10:40.000 --> 00:10:45.000]  那課門徒與戀愛婚姻
[00:10:45.000 --> 00:10:48.000]  講性的觀念,記得嗎?
[00:10:48.000 --> 00:10:50.000]  記得嗎?
[00:10:50.000 --> 00:10:53.000]  因為我以前是帶一些職稱
[00:10:53.000 --> 00:10:57.000]  大學的年紀的信徒為主
[00:10:57.000 --> 00:11:00.000]  每次說到這個主題
[00:11:00.000 --> 00:11:03.000]  我的心都覺得不太爽
[00:11:03.000 --> 00:11:06.000]  是因為我知道弟兄姊妹聽的時候
[00:11:06.000 --> 00:11:09.000]  他們一定不喜歡聽這些
[00:11:09.000 --> 00:11:12.000]  他們一定是左而入右而出,為甚麼?
[00:11:12.000 --> 00:11:16.000]  因為在裡面教他們要逃避試探
[00:11:16.000 --> 00:11:19.000]  要設定清晰的男女界線
[00:11:19.000 --> 00:11:22.000]  不要男女單獨相處
[00:11:22.000 --> 00:11:25.000]  未結婚前要遠離試探
[00:11:25.000 --> 00:11:28.000]  不准單獨去旅行
[00:11:28.000 --> 00:11:32.000]  如果在婚姻裡都要謹慎
[00:11:32.000 --> 00:11:36.000]  藉著一切淫亂的思想和行為
[00:11:36.000 --> 00:11:40.000]  這些弟兄姊妹每一次聽到的時候
[00:11:40.000 --> 00:11:44.000]  表情都告訴我了
[00:11:44.000 --> 00:11:48.000]  不會很喜歡聽,被人管著
[00:11:48.000 --> 00:11:51.000]  但有一次有個慕道朋友來了
[00:11:51.000 --> 00:11:53.000]  這個慕道朋友
[00:11:53.000 --> 00:11:55.000]  我也讓他聽聽
[00:11:55.000 --> 00:11:58.000]  了解一下聖經的價值觀是甚麼
[00:11:58.000 --> 00:12:01.000]  竟然這位慕道朋友聽完之後
[00:12:01.000 --> 00:12:02.000]  跟我說
[00:12:02.000 --> 00:12:04.000]  他說他沒聽過這些
[00:12:04.000 --> 00:12:07.000]  他說實在太好了
[00:12:07.000 --> 00:12:10.000]  相比起社會現在做的事
[00:12:10.000 --> 00:12:11.000]  那個現象
[00:12:11.000 --> 00:12:15.000]  他說聖經這些教導實在太好了
[00:12:15.000 --> 00:12:19.000]  然後這位慕道朋友留在了教會裡
[00:12:19.000 --> 00:12:22.000]  最後缺自信耶穌
[00:12:22.000 --> 00:12:27.000]  他感受到神的話語的力量令他快活了
[00:12:27.000 --> 00:12:31.000]  英文有說到
[00:12:31.000 --> 00:12:36.000]  神的命令清潔能明亮人的眼目
[00:12:36.000 --> 00:12:39.000]  眼目是指分辨的能力
[00:12:39.000 --> 00:12:42.000]  人有了神的命令作為標準
[00:12:42.000 --> 00:12:46.000]  就懂得分辨好壞是非
[00:12:46.000 --> 00:12:49.000]  看得出甚麼是有益處的
[00:12:49.000 --> 00:12:52.000]  有甚麼是有害的不良的
[00:12:52.000 --> 00:12:54.000]  所以你看看
[00:12:54.000 --> 00:12:59.000]  神的話語是真的滿有能力的
[00:12:59.000 --> 00:13:03.000]  詩人一口氣讚美了神話語的美好
[00:13:03.000 --> 00:13:05.000]  和對人生帶來的幫助
[00:13:05.000 --> 00:13:07.000]  還做了比喻
[00:13:07.000 --> 00:13:11.000]  形容神的話語比金子可羨慕
[00:13:11.000 --> 00:13:14.000]  超過很多的純金
[00:13:14.000 --> 00:13:17.000]  並且比蜜更加甘甜
[00:13:17.000 --> 00:13:19.000]  超過蜂房的蜜
[00:13:19.000 --> 00:13:23.000]  即是直接從蜂房裡拿出來的蜜
[00:13:23.000 --> 00:13:25.000]  比這些蜜更加甘甜
[00:13:25.000 --> 00:13:30.000]  為甚麼詩人要描寫得這麼淋漓盡緻呢
[00:13:30.000 --> 00:13:32.000]  你會感受到
[00:13:32.000 --> 00:13:37.000]  詩人真的親身經歷過這些神話語的甘甜
[00:13:37.000 --> 00:13:41.000]  才可以這麼真誠地讚美
[00:13:41.000 --> 00:13:45.000]  我早前看新聞
[00:13:45.000 --> 00:13:53.000]  這是金價二十多年的走勢
[00:13:53.000 --> 00:13:55.000]  大家知不知道現在的金價有多貴
[00:13:55.000 --> 00:13:58.000]  是歷史高峰
[00:13:58.000 --> 00:14:01.000]  如果有一個人
[00:14:01.000 --> 00:14:07.000]  他說給你一百萬或一桶金
[00:14:07.000 --> 00:14:11.000]  但他要你一年內都不可以看聖經
[00:14:11.000 --> 00:14:13.000]  不可以讀神話語
[00:14:13.000 --> 00:14:15.000]  不可以聽道
[00:14:15.000 --> 00:14:17.000]  你會怎樣選擇呢
[00:14:17.000 --> 00:14:21.000]  不敢問你們
[00:14:21.000 --> 00:14:26.000]  金和聖經你選甚麼呢
[00:14:26.000 --> 00:14:32.000]  聖經在你生命裡的位置佔多重呢
[00:14:32.000 --> 00:14:34.000]  是甚麼位置呢
[00:14:34.000 --> 00:14:39.000]  還有一個反思
[00:14:39.000 --> 00:14:43.000]  詩人形容神話語比蜜更甜
[00:14:43.000 --> 00:14:47.000]  我們有沒有像大衛這種感覺呢
[00:14:47.000 --> 00:14:50.000]  這麼愛慕神話語
[00:14:50.000 --> 00:14:52.000]  覺得這麼甜蜜呢
[00:14:55.000 --> 00:14:58.000]  我們不單沒有這種感覺
[00:14:58.000 --> 00:15:04.000]  會否失去神話語的熱誠和感覺呢
[00:15:04.000 --> 00:15:12.000]  我曾經帶過一個婦女小組
[00:15:12.000 --> 00:15:16.000]  那次的經歷令我很深刻
[00:15:16.000 --> 00:15:21.000]  我義務幫忙帶幾次那班婦女去查經
[00:15:21.000 --> 00:15:26.000]  她們的反應讓我很震撼
[00:15:26.000 --> 00:15:29.000]  對我來說是一段讀過很多次
[00:15:29.000 --> 00:15:31.000]  很平淡的經文
[00:15:31.000 --> 00:15:35.000]  她們看完後的反應是怎樣呢
[00:15:35.000 --> 00:15:37.000]  立即好像詩人一樣
[00:15:37.000 --> 00:15:40.000]  神話語真是很棒
[00:15:40.000 --> 00:15:42.000]  很好,很幫到
[00:15:42.000 --> 00:15:43.000]  為何寫得出呢
[00:15:43.000 --> 00:15:47.000]  真是一個很立時,很真誠的反應
[00:15:47.000 --> 00:15:50.000]  當刻我有問自己
[00:15:50.000 --> 00:15:53.000]  我這個反應是何時開始呢
[00:15:53.000 --> 00:15:55.000]  沒有多久呢
[00:15:55.000 --> 00:15:59.000]  我在木曜的經歷中
[00:15:59.000 --> 00:16:01.000]  覺得很惋惜的是
[00:16:01.000 --> 00:16:05.000]  很多信徒可能信了十多二十年
[00:16:05.000 --> 00:16:07.000]  被問到一些
[00:16:07.000 --> 00:16:09.000]  被一些問題困擾住
[00:16:09.000 --> 00:16:12.000]  被一些負面情緒困擾住很久
[00:16:12.000 --> 00:16:16.000]  他們都會找很多方法去幫自己
[00:16:16.000 --> 00:16:19.000]  可能去輔導員,看心理醫生
[00:16:19.000 --> 00:16:23.000]  但是有一樣更好的醫治
[00:16:23.000 --> 00:16:26.000]  更好的方法他們卻忽略了
[00:16:26.000 --> 00:16:29.000]  就是好好讀聖經
[00:16:29.000 --> 00:16:34.000]  好像將聖經和他們的生活分裂了
[00:16:34.000 --> 00:16:37.000]  沒錯,平時他們會讀聖經
[00:16:37.000 --> 00:16:40.000]  會崇拜,會去查經
[00:16:40.000 --> 00:16:43.000]  但是當生活中遇到難題的時候
[00:16:43.000 --> 00:16:45.000]  卻沒有想過
[00:16:45.000 --> 00:16:48.000]  要在神的話語中尋找神
[00:16:48.000 --> 00:16:51.000]  尋找真正的出路
[00:16:51.000 --> 00:16:57.000]  曾經不止一位恩福的肢體
[00:16:57.000 --> 00:17:00.000]  跟我分享過他們是因福查經的掙扎
[00:17:00.000 --> 00:17:02.000]  或者是翻這麼多年恩福的掙扎
[00:17:02.000 --> 00:17:04.000]  其中一位很愛主
[00:17:04.000 --> 00:17:07.000]  亦都是侍奉主的很熱心的姐妹
[00:17:07.000 --> 00:17:10.000]  跟我說她決定離開教會
[00:17:10.000 --> 00:17:14.000]  她要轉去一間靈恩派的教會
[00:17:14.000 --> 00:17:17.000]  因為她覺得在夫人派的教會裡
[00:17:17.000 --> 00:17:19.000]  只能聽到你
[00:17:19.000 --> 00:17:21.000]  她聽了十幾二十年
[00:17:21.000 --> 00:17:24.000]  原來她的感覺是覺得很累
[00:17:24.000 --> 00:17:27.000]  沒有經歷到神
[00:17:27.000 --> 00:17:30.000]  她覺得裡面沒有生命
[00:17:30.000 --> 00:17:33.000]  亦很多時候幫不到自己
[00:17:33.000 --> 00:17:37.000]  她說聖經的道理只停留在頭腦上
[00:17:37.000 --> 00:17:41.000]  在低谷的時候幫不到她
[00:17:41.000 --> 00:17:45.000]  但是當她被朋友帶到靈恩派的教會的時候
[00:17:45.000 --> 00:17:48.000]  那裡沒有那麼著重聖經
[00:17:48.000 --> 00:17:52.000]  但她在那裡卻感覺到很活潑的氣氛
[00:17:52.000 --> 00:17:55.000]  覺得那裡跟神很親近
[00:17:55.000 --> 00:17:59.000]  當我聽到的時候其實我是很難過
[00:17:59.000 --> 00:18:05.000]  原來有我們家裡的弟兄姊妹
[00:18:05.000 --> 00:18:09.000]  在信仰的路裡經歷這麼艱難
[00:18:09.000 --> 00:18:12.000]  跟她傾談的過程裡
[00:18:12.000 --> 00:18:15.000]  她沒有試過也不懂得
[00:18:15.000 --> 00:18:19.000]  在神的話語裡經歷神的能力
[00:18:19.000 --> 00:18:22.000]  其實很可惜
[00:18:22.000 --> 00:18:24.000]  她就離開了
[00:18:24.000 --> 00:18:32.000]  其實問很多弟兄姊妹
[00:18:32.000 --> 00:18:35.000]  他們很多的屬靈經歷
[00:18:35.000 --> 00:18:37.000]  可能是在生活裡的
[00:18:37.000 --> 00:18:40.000]  跟神相遇的經歷是在生活裡的
[00:18:40.000 --> 00:18:46.000]  例如覺得神在生活裡某某事情幫助到她
[00:18:46.000 --> 00:18:49.000]  她就知道神真的很親又很活潑
[00:18:49.000 --> 00:18:51.000]  也知道神很愛她
[00:18:51.000 --> 00:18:54.000]  但反而問有沒有在聖經裡遇見過神
[00:18:54.000 --> 00:18:57.000]  好像私人一樣體會到這份甜蜜呢?
[00:18:57.000 --> 00:19:00.000]  就不多的
[00:19:00.000 --> 00:19:08.000]  我相信如果信徒在聖經裡有一種屬靈經歷
[00:19:08.000 --> 00:19:12.000]  當他們選擇聖經還是黃金的時候
[00:19:12.000 --> 00:19:15.000]  是不會再掙扎的
[00:19:15.000 --> 00:19:23.000]  如果弟兄姊妹懂得享受和經歷神話語的力量
[00:19:23.000 --> 00:19:26.000]  其實真的不用兜兜轉轉
[00:19:26.000 --> 00:19:29.000]  兜一個大圈去尋求神的幫助
[00:19:29.000 --> 00:19:33.000]  往往我們在聖經裡
[00:19:33.000 --> 00:19:35.000]  當我們去遇見神的時候
[00:19:35.000 --> 00:19:40.000]  我們的問題和情緒已經好在一大半了
[00:19:40.000 --> 00:19:44.000]  很多時候是不約而遇的
[00:19:44.000 --> 00:19:49.000]  所以如果我們缺少了在聖經裡親近神的經歷
[00:19:49.000 --> 00:19:54.000]  未試過在聖經裡經歷神的臨在
[00:19:54.000 --> 00:19:59.000]  我們跟神的關係裡的確缺少了一份很深刻的經歷
[00:19:59.000 --> 00:20:01.000]  缺少了一份珍寶
[00:20:01.000 --> 00:20:03.000]  缺少了一份愛
[00:20:03.000 --> 00:20:05.000]  缺少了一份信心
[00:20:05.000 --> 00:20:07.000]  缺少了一份信心
[00:20:07.000 --> 00:20:09.000]  缺少了一份信心
[00:20:09.000 --> 00:20:11.000]  缺少了一份信心
[00:20:11.000 --> 00:20:13.000]  缺少了一份信心
[00:20:13.000 --> 00:20:15.000]  缺少了一份信心
[00:20:15.000 --> 00:20:17.000]  缺少了一份信心
[00:20:17.000 --> 00:20:19.000]  缺少了一份信心
[00:20:19.000 --> 00:20:21.000]  缺少了一份信心
[00:20:21.000 --> 00:20:23.000]  缺少了一份信心
[00:20:23.000 --> 00:20:25.000]  缺少了一份信心
[00:20:25.000 --> 00:20:27.000]  缺少了一份信心
[00:20:27.000 --> 00:20:29.000]  缺少了一份信心
[00:20:29.000 --> 00:20:31.000]  缺少了一份信心
[00:20:31.000 --> 00:20:33.000]  缺少了一份信心
[00:20:33.000 --> 00:20:35.000]  缺少了一份信心
[00:20:35.000 --> 00:20:37.000]  缺少了一份信心
[00:20:37.000 --> 00:20:39.000]  缺少了一份信心
[00:20:39.000 --> 00:20:41.000]  缺少了一份信心
[00:20:41.000 --> 00:20:43.000]  缺少了一份信心
[00:20:43.000 --> 00:20:45.000]  缺少了一份信心
[00:20:45.000 --> 00:20:47.000]  缺少了一份信心
[00:20:47.000 --> 00:20:49.000]  缺少了一份信心
[00:20:49.000 --> 00:20:51.000]  缺少了一份信心
[00:20:51.000 --> 00:20:53.000]  缺少了一份信心
[00:20:53.000 --> 00:20:55.000]  缺少了一份信心
[00:20:55.000 --> 00:20:57.000]  缺少了一份信心
[00:20:57.000 --> 00:20:59.000]  缺少了一份信心
[00:20:59.000 --> 00:21:01.000]  缺少了一份信心
[00:21:01.000 --> 00:21:03.000]  缺少了一份信心
[00:21:03.000 --> 00:21:05.000]  缺少了一份信心
[00:21:05.000 --> 00:21:07.000]  缺少了一份信心
[00:21:07.000 --> 00:21:09.000]  缺少了一份信心
[00:21:09.000 --> 00:21:11.000]  缺少了一份信心
[00:21:11.000 --> 00:21:13.000]  缺少了一份信心
[00:21:13.000 --> 00:21:15.000]  缺少了一份信心
[00:21:15.000 --> 00:21:17.000]  缺少了一份信心
[00:21:17.000 --> 00:21:19.000]  缺少了一份信心
[00:21:19.000 --> 00:21:21.000]  缺少了一份信心
[00:21:21.000 --> 00:21:23.000]  缺少了一份信心
[00:21:23.000 --> 00:21:25.000]  缺少了一份信心
[00:21:25.000 --> 00:21:27.000]  缺少了一份信心
[00:21:27.000 --> 00:21:29.000]  缺少了一份信心
[00:21:29.000 --> 00:21:31.000]  缺少了一份信心
[00:21:31.000 --> 00:21:33.000]  缺少了一份信心
[00:21:33.000 --> 00:21:35.000]  缺少了一份信心
[00:21:35.000 --> 00:21:37.000]  缺少了一份信心
[00:21:37.000 --> 00:21:39.000]  缺少了一份信心
[00:21:39.000 --> 00:21:41.000]  缺少了一份信心
[00:21:41.000 --> 00:21:43.000]  缺少了一份信心
[00:21:43.000 --> 00:21:45.000]  缺少了一份信心
[00:21:45.000 --> 00:21:47.000]  缺少了一份信心
[00:21:47.000 --> 00:21:49.000]  缺少了一份信心
[00:21:49.000 --> 00:21:51.000]  缺少了一份信心
[00:21:51.000 --> 00:21:53.000]  缺少了一份信心
[00:21:53.000 --> 00:21:55.000]  缺少了一份信心
[00:21:55.000 --> 00:21:57.000]  缺少了一份信心
[00:21:57.000 --> 00:21:59.000]  缺少了一份信心
[00:21:59.000 --> 00:22:01.000]  缺少了一份信心
[00:22:01.000 --> 00:22:03.000]  缺少了一份信心
[00:22:03.000 --> 00:22:05.000]  缺少了一份信心
[00:22:05.000 --> 00:22:07.000]  缺少了一份信心
[00:22:07.000 --> 00:22:09.000]  缺少了一份信心
[00:22:09.000 --> 00:22:11.000]  缺少了一份信心
[00:22:11.000 --> 00:22:13.000]  缺少了一份信心
[00:22:13.000 --> 00:22:15.000]  缺少了一份信心
[00:22:15.000 --> 00:22:17.000]  缺少了一份信心
[00:22:17.000 --> 00:22:19.000]  缺少了一份信心
[00:22:19.000 --> 00:22:21.000]  缺少了一份信心
[00:22:21.000 --> 00:22:23.000]  缺少了一份信心
[00:22:23.000 --> 00:22:25.000]  缺少了一份信心
[00:22:25.000 --> 00:22:27.000]  缺少了一份信心
[00:22:27.000 --> 00:22:29.000]  缺少了一份信心
[00:22:29.000 --> 00:22:31.000]  缺少了一份信心
[00:22:31.000 --> 00:22:33.000]  缺少了一份信心
[00:22:33.000 --> 00:22:35.000]  缺少了一份信心
[00:22:35.000 --> 00:22:37.000]  缺少了一份信心
[00:22:37.000 --> 00:22:39.000]  缺少了一份信心
[00:22:39.000 --> 00:22:41.000]  缺少了一份信心
[00:22:41.000 --> 00:22:43.000]  缺少了一份信心
[00:22:43.000 --> 00:22:45.000]  缺少了一份信心
[00:22:45.000 --> 00:22:47.000]  缺少了一份信心
[00:22:47.000 --> 00:22:49.000]  缺少了一份信心
[00:22:49.000 --> 00:22:51.000]  即使是多
[00:22:51.000 --> 00:22:54.000]  也未必等於我們的生命有很大的改變
[00:22:54.000 --> 00:22:57.000]  因為那個時間
[00:22:57.000 --> 00:22:59.000]  沒有質素
[00:22:59.000 --> 00:23:03.000]  我們匆匆讀完就算了
[00:23:03.000 --> 00:23:05.000]  覺得是交了差了
[00:23:05.000 --> 00:23:07.000]  盡了責任就算了
[00:23:07.000 --> 00:23:09.000]  沒有讀經的時候
[00:23:09.000 --> 00:23:13.000]  帶著一個真正崇福和敬拜的心
[00:23:13.000 --> 00:23:16.000]  第三,因為心靈封閉了
[00:23:16.000 --> 00:23:20.000]  為什麼有些人讀經的時候難以感到
