
[00:00:00.000 --> 00:00:07.000]  主耶穌,多謝祢賜效華語。
[00:02:18.000 --> 00:02:20.000]  所以我們逛市集,
[00:02:20.000 --> 00:02:23.000]  就會叫鄰居的同學過來,
[00:02:23.000 --> 00:02:24.000]  一起來看電視,
[00:02:24.000 --> 00:02:26.000]  一起來玩,
[00:02:26.000 --> 00:02:30.000]  當我們以為這一招很聰明之際,
[00:02:30.000 --> 00:02:34.000]  有一次我又叫我鄰居的姐姐,
[00:02:34.000 --> 00:02:39.000]  過來我家試試媽媽買的新化妝品,
[00:02:39.000 --> 00:02:41.000]  誰知道那一次,
[00:02:41.000 --> 00:02:43.000]  媽媽很聰明,
[00:02:43.000 --> 00:02:45.000]  在我爸爸的車還沒有進入村口之前,
[00:02:45.000 --> 00:02:47.000]  就下車回樓上,
[00:02:47.000 --> 00:02:51.000]  當我和我姐姐裝扮得很漂亮之際,
[00:02:51.000 --> 00:02:56.000]  開鐵閘的聲音傳到我耳邊的時候,
[00:02:56.000 --> 00:02:58.000]  我就知道糟糕了,
[00:02:58.000 --> 00:03:01.000]  媽媽就站在我們門口,
[00:03:01.000 --> 00:03:03.000]  我姐姐就落荒而逃,
[00:03:03.000 --> 00:03:05.000]  說一聲「阿姨你好」,
[00:03:05.000 --> 00:03:07.000]  回到隔壁,
[00:03:07.000 --> 00:03:12.000]  可憐的我就在等媽媽發落,
[00:03:12.000 --> 00:03:16.000]  當我還以為自己很聰明的時候,
[00:03:16.000 --> 00:03:18.000]  經常可以敲準時間,
[00:03:18.000 --> 00:03:22.000]  等他們剛剛回到門口的時候才收拾房子,
[00:03:22.000 --> 00:03:24.000]  但是原來,
[00:03:24.000 --> 00:03:27.000]  對比我們小朋友,
[00:03:27.000 --> 00:03:29.000]  怎樣比他大人聰明呢?
[00:03:29.000 --> 00:03:34.000]  原來我們的行動才比他療癒指掌,
[00:03:34.000 --> 00:03:35.000]  就是這樣,
[00:03:35.000 --> 00:03:39.000]  我們以為將家可以玩到翻天覆地,
[00:03:39.000 --> 00:03:41.000]  都沒有人知道的時候,
[00:03:41.000 --> 00:03:42.000]  他突然回來,
[00:03:42.000 --> 00:03:45.000]  就殺我一個措手不及,
[00:03:45.000 --> 00:03:49.000]  今天我想和大家分享,
[00:03:49.000 --> 00:03:51.000]  《馬可福音》十一章,
[00:03:51.000 --> 00:03:52.000]  十一至十四節,
[00:03:52.000 --> 00:03:55.000]  和十九至二十一節,
[00:03:55.000 --> 00:04:00.000]  當中馬可都描述到主耶穌回到自己的地方,
[00:04:00.000 --> 00:04:03.000]  去巡視的一個小片段,
[00:04:03.000 --> 00:04:07.000]  不如我們一起讀出以下的經文,
[00:04:07.000 --> 00:04:10.000]  準備了,
[00:04:10.000 --> 00:04:12.000]  一二三,
[00:04:12.000 --> 00:04:16.000]  耶穌到了耶路撒冷,進了聖殿,
[00:04:16.000 --> 00:04:20.000]  看了周圍的一切,天色已晚,
[00:04:20.000 --> 00:04:25.000]  他就和十二使徒出城,往伯大利去,
[00:04:25.000 --> 00:04:29.000]  第二天,他們從伯大利出來,
[00:04:29.000 --> 00:04:30.000]  耶穌餓了,
[00:04:30.000 --> 00:04:34.000]  他遠遠地看見一棵無花果樹,
[00:04:34.000 --> 00:04:36.000]  樹上有葉,
[00:04:36.000 --> 00:04:42.000]  就過去看是不是在樹上可以找到什麼,
[00:04:42.000 --> 00:04:46.000]  他到了樹下竟找不到什麼,
[00:04:46.000 --> 00:04:48.000]  只有葉子,
[00:04:48.000 --> 00:04:51.000]  因為不是無花果的季節,
[00:04:51.000 --> 00:04:54.000]  耶穌就對樹說,
[00:04:54.000 --> 00:04:58.000]  從今以後永沒有人吃你的果子,
[00:04:58.000 --> 00:05:01.000]  他的門徒都聽到了,
[00:05:01.000 --> 00:05:06.000]  每天晚上他們都到城外去,
[00:05:06.000 --> 00:05:10.000]  早晨他們從那裡經過,
[00:05:10.000 --> 00:05:14.000]  看見無花果樹連根都枯乾了,
[00:05:14.000 --> 00:05:17.000]  彼得想起耶穌的話來,
[00:05:17.000 --> 00:05:19.000]  就對他說,
[00:05:19.000 --> 00:05:21.000]  拉比,你看,
[00:05:21.000 --> 00:05:26.000]  你所就坐的無花果樹已經枯乾了。
[00:05:26.000 --> 00:05:27.000]  謝謝,
[00:05:27.000 --> 00:05:31.000]  最近我經常聽到弟兄姊妹跟我分享,
[00:05:31.000 --> 00:05:33.000]  因為疫情太久了,
[00:05:33.000 --> 00:05:37.000]  現在的靈命大不如前,
[00:05:37.000 --> 00:05:42.000]  以前對神或是對侍奉都很火熱,
[00:05:42.000 --> 00:05:44.000]  但現在不知為什麼,
[00:05:44.000 --> 00:05:46.000]  靈性開始走下坡,
[00:05:46.000 --> 00:05:50.000]  回團契崇拜的心都減弱了,
[00:05:50.000 --> 00:05:54.000]  甚至連讀經祈禱都沒力,
[00:05:54.000 --> 00:05:57.000]  所以今天我想和大家分享,
[00:05:57.000 --> 00:06:02.000]  我今天在這段經文裡領受到的三個學習,
[00:06:02.000 --> 00:06:05.000]  第一個就是主期望我們有果,
[00:06:05.000 --> 00:06:07.000]  可以得到滿足,
[00:06:07.000 --> 00:06:11.000]  馬福音由第十一章開始,
[00:06:11.000 --> 00:06:16.000]  記錄著主耶穌在地上最後一個禮拜所發生的事情,
[00:06:16.000 --> 00:06:18.000]  快到如月節,
[00:06:18.000 --> 00:06:22.000]  各地的猶太人都會從各地聚集,
[00:06:22.000 --> 00:06:25.000]  回耶路撒冷去守節,
[00:06:25.000 --> 00:06:28.000]  熱鬧之餘也有些緊張,
[00:06:28.000 --> 00:06:33.000]  作者馬可將主耶穌和門徒的行蹤,
[00:06:33.000 --> 00:06:36.000]  很清楚地記錄出來,
[00:06:36.000 --> 00:06:39.000]  他們早上就入城,
[00:06:39.000 --> 00:06:41.000]  晚上就會出城,
[00:06:41.000 --> 00:06:44.000]  他們不會在城裡停留,
[00:06:44.000 --> 00:06:49.000]  因為主耶穌知道有人一直很想去除掉他,
[00:06:49.000 --> 00:06:53.000]  所以在熱鬧之下暗藏殺機,
[00:06:53.000 --> 00:06:56.000]  主耶穌回到耶路撒冷的第一件事,
[00:06:56.000 --> 00:06:59.000]  就是馬上進去聖殿,
[00:06:59.000 --> 00:07:03.000]  四處看各樣的物件,
[00:07:03.000 --> 00:07:10.000]  馬可稍為將主耶穌進入聖殿的焦點放大了一點給我們看,
[00:07:10.000 --> 00:07:12.000]  主耶穌進入聖殿,
[00:07:12.000 --> 00:07:14.000]  看了周圍,
[00:07:14.000 --> 00:07:18.000]  這個動作會不會好像作為父母的你們,
[00:07:18.000 --> 00:07:21.000]  很想不時走進子女的房間,
[00:07:21.000 --> 00:07:25.000]  看一看他們的房間整不整齊呢?
[00:07:25.000 --> 00:07:29.000]  耶穌這次來一個突擊檢查,
[00:07:29.000 --> 00:07:33.000]  看完之後他就出城了,
[00:07:33.000 --> 00:07:36.000]  第二天他又再進入耶路撒冷,
[00:07:36.000 --> 00:07:43.000]  進去之後說了一大堆只有他自己才明白的話,
[00:07:43.000 --> 00:07:51.000]  馬可形容主耶穌在路上,
[00:07:51.000 --> 00:07:54.000]  耶穌餓了,
[00:07:54.000 --> 00:08:00.000]  這個說話可能令我們回想尼加書七章一節所說,
[00:08:00.000 --> 00:08:03.000]  就好像一個飢餓的人,
[00:08:03.000 --> 00:08:07.000]  在無花果樹上找不到剩下的果子,
[00:08:08.000 --> 00:08:15.000]  先知尼加這一番說話是宣判百姓沒有果子的開場白,
[00:08:15.000 --> 00:08:21.000]  而這裡主耶穌離遠就看到一棵無花果樹,
[00:08:21.000 --> 00:08:23.000]  看到樹上有葉,
[00:08:23.000 --> 00:08:27.000]  就以為有果實可以吃,
[00:08:27.000 --> 00:08:30.000]  誰知走到近處只有葉,
[00:08:30.000 --> 00:08:33.000]  連小小的果實都沒有,
[00:08:33.000 --> 00:08:39.000]  原來主耶穌是想在無花果樹上找果子,
[00:08:39.000 --> 00:08:47.000]  另外在耶利米書二十四章裡說道,
[00:08:47.000 --> 00:08:50.000]  神曾經指示過耶利米,
[00:08:50.000 --> 00:08:55.000]  他說被擄去異地的猶太人就是極好的無花果,
[00:08:55.000 --> 00:08:59.000]  但是沒有被擄的就是壞透的無花果,
[00:08:59.000 --> 00:09:02.000]  原來在今天的經文裡,
[00:09:02.000 --> 00:09:07.000]  耶穌再次利用無花果樹來比喻以色列,
[00:09:07.000 --> 00:09:13.000]  耶穌期望在以色列這棵無花果樹上可以尋得果子,
[00:09:13.000 --> 00:09:17.000]  第二天他們從伯大利出來,
[00:09:17.000 --> 00:09:19.000]  耶穌餓了,
[00:09:19.000 --> 00:09:22.000]  他遠遠地看見一棵無花果樹,
[00:09:22.000 --> 00:09:24.000]  樹上有葉子就過去,
[00:09:24.000 --> 00:09:28.000]  看是不是在樹上可以找到什麼,
[00:09:28.000 --> 00:09:35.000]  神揀選以色列民族在地上成為他的代表,
[00:09:35.000 --> 00:09:42.000]  讓不認識神的外邦人都可以透過這群看得見的屬靈群體,
[00:09:42.000 --> 00:09:49.000]  被祝福的生命和屬靈的氣質吸引人一齊敬拜神,
[00:09:49.000 --> 00:09:53.000]  而且在約翰福音十五章八節裡說道,
[00:09:53.000 --> 00:09:57.000]  你們多結果子,我父就因此得榮耀,
[00:09:57.000 --> 00:10:01.000]  你們也就是我的門徒了,
[00:10:01.000 --> 00:10:05.000]  原來當神的人生命結出屬靈果子的時候,
[00:10:05.000 --> 00:10:08.000]  就可以令神得榮耀,
[00:10:08.000 --> 00:10:12.000]  今天我們同樣是神的代表,
[00:10:12.000 --> 00:10:14.000]  在代表神,
[00:10:14.000 --> 00:10:18.000]  邀請別人認識主耶穌,
[00:10:18.000 --> 00:10:23.000]  神期望在我們的生命裡都找到屬靈果子,
[00:10:23.000 --> 00:10:30.000]  弟妹們,你們有沒有在做令神滿足和得榮耀的事?
[00:10:30.000 --> 00:10:35.000]  疫情確實是成為了我們返聚會的障礙,
[00:10:35.000 --> 00:10:39.000]  但是障礙正好就好像一顆小石一樣,
[00:10:39.000 --> 00:10:44.000]  其實讓我們思考一下我們和神的關係,
[00:10:44.000 --> 00:10:50.000]  障礙越多才能夠測試到我們的果子有多少,
[00:10:50.000 --> 00:10:56.000]  我很想和大家分享一下我初信的時候的我是怎樣的,
[00:10:56.000 --> 00:10:59.000]  那時候我性格雖然信了主,
[00:10:59.000 --> 00:11:03.000]  但是仍然性格很固執,
[00:11:03.000 --> 00:11:06.000]  個人又很自我中心,
[00:11:06.000 --> 00:11:09.000]  又很喜歡將別人的錯處放大,
[00:11:09.000 --> 00:11:12.000]  對自己的問題完全看不到,
[00:11:12.000 --> 00:11:15.000]  所以和人相處的時候,
[00:11:15.000 --> 00:11:18.000]  經常都會令人很尷尬,
[00:11:18.000 --> 00:11:24.000]  又喜歡經常說話令人難堪,
[00:11:24.000 --> 00:11:27.000]  但是神很恩待我,
[00:11:27.000 --> 00:11:28.000]  有一段時間,
[00:11:28.000 --> 00:11:33.000]  分別我和不同的人都發生摩擦,
[00:11:33.000 --> 00:11:39.000]  不論是家人,朋友,弟兄姊妹,甚至同事,
[00:11:39.000 --> 00:11:42.000]  在相處上我都出現問題,
[00:11:42.000 --> 00:11:46.000]  雖然是這樣,但是我都沒有醒覺自己有問題,
[00:11:46.000 --> 00:11:49.000]  只是覺得那些人很粗魯,
[00:11:49.000 --> 00:11:52.000]  神很恩待我,
[00:11:52.000 --> 00:11:54.000]  那祂的恩待是什麼呢?
[00:11:54.000 --> 00:12:01.000]  就是那時候預備了很多會向我直話直說的人在我身邊,
[00:12:01.000 --> 00:12:05.000]  神用他們不斷地向我作出提醒,
[00:12:05.000 --> 00:12:09.000]  我和弟兄姊妹不斷地發生摩擦,
[00:12:09.000 --> 00:12:14.000]  老闆和我做PASEL工作檢討的時候又點出我的不是,
[00:12:14.000 --> 00:12:20.000]  連去看醫生都好像不經意被醫生罵我一樣,
[00:12:20.000 --> 00:12:23.000]  要我面對自己的問題,
[00:12:23.000 --> 00:12:26.000]  那段時間其實都挺辛苦的,
[00:12:26.000 --> 00:12:32.000]  但是現在回望其實神是很想我能夠結出果子,
[00:12:32.000 --> 00:12:35.000]  所以不斷地修剪我,
[00:12:35.000 --> 00:12:38.000]  祂賜給我身邊有很多塊鐵,
[00:12:38.000 --> 00:12:44.000]  所以有很多機會可以讓我和這些不同的鐵一起去磨合,
[00:12:44.000 --> 00:12:50.000]  到了現在都總算可以說和那些鐵磨出印來,
[00:12:50.000 --> 00:12:56.000]  原來神比我更緊張我的生命素質,
[00:12:56.000 --> 00:12:59.000]  當我都沒有意識到自己的問題,
[00:12:59.000 --> 00:13:03.000]  還沒有懂得自動自覺去成長結果子的時候,
[00:13:03.000 --> 00:13:07.000]  神就用不同的場景去幫助我,
[00:13:07.000 --> 00:13:11.000]  目的就是想我能夠結出屬靈果子,
[00:13:11.000 --> 00:13:16.000]  因為我們結出果子,神就會得榮耀,
[00:13:16.000 --> 00:13:18.000]  弟兄姊妹,
[00:13:18.000 --> 00:13:23.000]  神最近有沒有給困難的處境和不同的機會,
[00:13:23.000 --> 00:13:28.000]  讓你看到自己還欠缺什麼果子的特質呢?
[00:13:28.000 --> 00:13:34.000]  你又看不看到神緊張你的成長的心意?
[00:13:34.000 --> 00:13:39.000]  神期望在我們每一個人身上都能夠找到果子,
[00:13:39.000 --> 00:13:47.000]  我們結果子,父就得滿足。
[00:13:47.000 --> 00:13:50.000]  接著第二個學習,
[00:13:50.000 --> 00:13:58.000]  我看到的就是主失望因為樹有葉無果。
[00:13:58.000 --> 00:14:01.000]  看回第三節的經文的描述,
[00:14:01.000 --> 00:14:05.000]  似乎出現了一個很不合理的狀況,
[00:14:05.000 --> 00:14:12.000]  就是主耶穌為什麼會在一個不是果實收成的時候,
[00:14:12.000 --> 00:14:17.000]  卻要去尋找果子呢?
[00:14:17.000 --> 00:14:23.000]  主耶穌為什麼在不對的時候要做出這樣的要求呢?
[00:14:23.000 --> 00:14:24.000]  連我們都知道,
[00:14:24.000 --> 00:14:27.000]  生果不當做,當然不合口味,
[00:14:27.000 --> 00:14:31.000]  主耶穌沒有理由不知道,
[00:14:31.000 --> 00:14:39.000]  其實無花果樹通常在三月底到四月初的時候就會長出葉子,
[00:14:39.000 --> 00:14:45.000]  作者馬可已經形容過這棵樹是有葉子的,
[00:14:45.000 --> 00:14:49.000]  其實無花果樹一般在長葉子之前,
[00:14:49.000 --> 00:14:52.000]  是已經會長出一些綠色,
[00:14:52.000 --> 00:14:54.000]  但是還未成熟的小果類,
[00:14:54.000 --> 00:14:59.000]  而且那棵樹會呈現出不同程度的成熟度,
[00:14:59.000 --> 00:15:04.000]  所以有本地人在這個時候就會採摘那些小果類來吃,
[00:15:04.000 --> 00:15:10.000]  但是那些小果類到真正成熟的時候應該是六到十月,
[00:15:10.000 --> 00:15:14.000]  到那時候樹上就會有成熟的無花果,
[00:15:14.000 --> 00:15:18.000]  上耶路撒冷去朝聖的人,
[00:15:18.000 --> 00:15:23.000]  肚餓的時候就可以先採摘這些小果類來充飢,
[00:15:23.000 --> 00:15:29.000]  如果我們看原文的話,
[00:15:29.000 --> 00:15:33.000]  就會看到一個藥既然是這樣,
[00:15:33.000 --> 00:15:36.000]  應該可以這樣的結構在裡面,
[00:15:36.000 --> 00:15:40.000]  所以主耶穌其實是看到有葉子,
[00:15:40.000 --> 00:15:46.000]  所以他就想應該可以看到有小果類的狀態,
[00:15:46.000 --> 00:15:50.000]  主耶穌是看到樹上有葉子,
[00:15:50.000 --> 00:15:52.000]  所以就過去找一下果子,
[00:15:52.000 --> 00:15:54.000]  很合理,
[00:15:54.000 --> 00:16:01.000]  但是出人意外的竟然是這棵樹有葉子沒有果子,
[00:16:01.000 --> 00:16:07.000]  似乎主耶穌這次的行動不是一個無理的要求,
[00:16:07.000 --> 00:16:14.000]  其實主耶穌是想暗示以色列民當刻的屬靈情況,
[00:16:14.000 --> 00:16:19.000]  他和這棵有葉子沒有果子的樹很相似,
[00:16:19.000 --> 00:16:23.000]  當時以色列民是神的地上的代表,
[00:16:23.000 --> 00:16:28.000]  主耶穌是想指出以色列民當時的問題,
[00:16:28.000 --> 00:16:31.000]  因為當我們繼續看下去的話,
[00:16:31.000 --> 00:16:35.000]  在第十五至十七節裡面就知道
[00:16:35.000 --> 00:16:39.000]  這一班的宗教領袖搞到聖殿烏煙瘴氣,
[00:16:39.000 --> 00:16:42.000]  激到主耶穌要反枱,
[00:16:42.000 --> 00:16:47.000]  祭司、文士、法利賽人都是宗教的代表,
[00:16:47.000 --> 00:16:51.000]  他們的角色就是要讓人去認識神,
[00:16:51.000 --> 00:16:53.000]  過敬虔的生活,
[00:16:53.000 --> 00:16:56.000]  讓神的國在列邦裡面被人認識,
[00:16:56.000 --> 00:17:01.000]  但是他們已經去到一個只重律法,
[00:17:01.000 --> 00:17:07.000]  形式外表上勁虔,有外表而沒有內容,
[00:17:07.000 --> 00:17:13.000]  所以就贏得一個假冒為善的評價。
[00:17:13.000 --> 00:17:16.000]  在馬克福音七章六節裡面,
[00:17:16.000 --> 00:17:21.000]  主耶穌曾經用以塞亞的說話,
[00:17:21.000 --> 00:17:24.000]  斥責那些宗教領袖,
[00:17:24.000 --> 00:17:29.000]  指出他們去到一個只是用嘴唇去尊敬神,
[00:17:29.000 --> 00:17:33.000]  但是心卻是遠離神的境況。
[00:17:33.000 --> 00:17:37.000]  無花果樹有葉無果的光景,
[00:17:37.000 --> 00:17:41.000]  正是反映了以色列的屬靈狀況。
[00:17:41.000 --> 00:17:47.000]  如果我們按照詩篇第一篇所理解,
[00:17:47.000 --> 00:17:50.000]  「二人是屬神的人,
[00:17:50.000 --> 00:17:53.000]  他們喜愛耶和華的律法,
[00:17:53.000 --> 00:17:55.000]  晝夜思想的華,
[00:17:55.000 --> 00:17:57.000]  按時候去結果指,
[00:17:57.000 --> 00:18:00.000]  是一件理所當然會發生的事。」
[00:18:00.000 --> 00:18:04.000]  但是主耶穌指出以色列當時的屬靈情況,
[00:18:04.000 --> 00:18:07.000]  才是不合理。
[00:18:07.000 --> 00:18:10.000]  所以主耶穌就藉這個機會,
[00:18:10.000 --> 00:18:14.000]  去指出以色列當時有葉無果,
[00:18:14.000 --> 00:18:19.000]  實在是一件很不正常的事情。
[00:18:23.000 --> 00:18:25.000]  丙姐妹,
[00:18:25.000 --> 00:18:29.000]  今天你們的屬靈情況又是怎樣的呢?
[00:18:29.000 --> 00:18:36.000]  有沒有按時候去成長?
[00:18:36.000 --> 00:18:40.000]  又或者會不會有些營養不良,
[00:18:40.000 --> 00:18:43.000]  而結不出果子的情況呢?
[00:18:43.000 --> 00:18:50.000]  還是別人會因為你有好的屬靈特質,
[00:18:50.000 --> 00:18:53.000]  而被吸引來認識耶穌呢?
[00:18:53.000 --> 00:18:57.000]  剛才我不是說到,
[00:18:57.000 --> 00:18:59.000]  神給了我很多塊鐵,
[00:18:59.000 --> 00:19:02.000]  去磨這塊爛鐵嗎?
[00:19:02.000 --> 00:19:04.000]  磨到差不多的時候,
[00:19:04.000 --> 00:19:06.000]  神就要我開竅了。
[00:19:06.000 --> 00:19:09.000]  我很喜歡打羽毛球,
[00:19:09.000 --> 00:19:11.000]  但是有一次,
[00:19:11.000 --> 00:19:13.000]  因為打羽毛球的緣故,
[00:19:13.000 --> 00:19:15.000]  我在同一天裡,
[00:19:15.000 --> 00:19:17.000]  弄到兩隻腳都跛了。
[00:19:17.000 --> 00:19:19.000]  就是這樣,
[00:19:19.000 --> 00:19:22.000]  我要兩個月在家裡休養,
[00:19:22.000 --> 00:19:24.000]  在這段時間,
[00:19:24.000 --> 00:19:26.000]  我就被迫要停下來。
[00:19:26.000 --> 00:19:30.000]  我每天就看著我的那雙天殘腳,
[00:19:30.000 --> 00:19:32.000]  就反思了很多事情。
[00:19:32.000 --> 00:19:34.000]  我在問自己,
[00:19:34.000 --> 00:19:38.000]  我是不是還要這樣去過我的生活呢?
[00:19:38.000 --> 00:19:43.000]  只是以不同的活動來充斥我每一天,
[00:19:43.000 --> 00:19:45.000]  口說很愛神,
[00:19:45.000 --> 00:19:47.000]  很想服侍神,
[00:19:47.000 --> 00:19:52.000]  但是雙腳卻不是朝著我所說的方向去行。
[00:19:52.000 --> 00:19:55.000]  所以從那時起,
[00:19:55.000 --> 00:19:57.000]  我就向神納志,
[00:19:57.000 --> 00:20:00.000]  我要活出我所說的,
[00:20:00.000 --> 00:20:02.000]  盡量吧,
[00:20:02.000 --> 00:20:07.000]  學習不要只是以嘴唇來尊敬神,
[00:20:07.000 --> 00:20:10.000]  但是心卻遠離神的境況。
[00:20:10.000 --> 00:20:13.000]  最近我在《宣教日人》裡,
[00:20:13.000 --> 00:20:19.000]  看到一段來自基督使者協會總幹事柏友誠教授的分享,
[00:20:19.000 --> 00:20:24.000]  他說其實信徒每一天都要向自己傳福音,
[00:20:24.000 --> 00:20:28.000]  讓福音在我們生命裡內化,
[00:20:28.000 --> 00:20:32.000]  否則我們就沒有東西可以傳給別人了。
[00:20:32.000 --> 00:20:34.000]  丙姐妹,
[00:20:34.000 --> 00:20:40.000]  你有沒有不時去評估自己的生命成長進度?
[00:20:40.000 --> 00:20:49.000]  有沒有不時去為自己的屬靈生命度高呢?
[00:20:49.000 --> 00:20:51.000]  丙姐妹,
[00:20:51.000 --> 00:20:55.000]  主耶穌期望在我們的身上找到果子,
[00:20:55.000 --> 00:20:57.000]  但是如果找不到的話,
[00:20:57.000 --> 00:21:00.000]  就會令祂很失望。
[00:21:00.000 --> 00:21:01.000]  丙姐妹,
[00:21:01.000 --> 00:21:07.000]  你有沒有令到主耶穌失望?
[00:21:07.000 --> 00:21:09.000]  接下來,
[00:21:09.000 --> 00:21:13.000]  我就看到第三個學習,
[00:21:13.000 --> 00:21:17.000]  還有一個令我很害怕的學習。
[00:21:17.000 --> 00:21:23.000]  剛才說到主耶穌最後對那棵無花果樹說了幾句話,
[00:21:23.000 --> 00:21:27.000]  那結局究竟是怎樣呢?
[00:21:27.000 --> 00:21:33.000]  原來那棵無花果樹因為結不出果子之後,
[00:21:33.000 --> 00:21:36.000]  就被耶穌咒詛,
[00:21:36.000 --> 00:21:40.000]  就這樣那棵無花果樹枯萎了。
[00:21:40.000 --> 00:21:46.000]  這段引起我注意的位置就是第20節,
[00:21:46.000 --> 00:21:49.000]  他們從那裡經過,
[00:21:49.000 --> 00:21:55.000]  看到那棵無花果樹連根都枯乾了。
[00:21:55.000 --> 00:22:04.000]  其實在《馬太福音》21章18至20節裡,
[00:22:04.000 --> 00:22:08.000]  都有說過這個片段。
[00:22:08.000 --> 00:22:12.000]  但是《馬可福音》在11章裡,
[00:22:12.000 --> 00:22:14.000]  連根都枯乾了,
[00:22:14.000 --> 00:22:18.000]  其實是更加細緻地形容給我們聽,
[00:22:18.000 --> 00:22:19.000]  提醒了我們,
[00:22:19.000 --> 00:22:22.000]  如果生命不結出果子的話,
[00:22:22.000 --> 00:22:27.000]  就會變成整棵樹由根部開始枯萎。
[00:22:27.000 --> 00:22:31.000]  表達的是這棵樹完全枯萎,
[00:22:31.000 --> 00:22:35.000]  再沒有再生的機會。
[00:22:35.000 --> 00:22:38.000]  我在想,一個人信了主之後,
[00:22:38.000 --> 00:22:42.000]  會有什麼可以變成這樣呢?
[00:22:42.000 --> 00:22:46.000]  結果疫情幫助我思考到這一點。
[00:22:46.000 --> 00:22:50.000]  本來我們每個星期都可以回教會學習,
[00:22:50.000 --> 00:22:54.000]  只要你固定地回團契、崇拜,
[00:22:54.000 --> 00:22:56.000]  加上一些主的學,
[00:22:56.000 --> 00:23:02.000]  你都勉強可以說跟主有連結。
[00:23:02.000 --> 00:23:05.000]  但是一個病毒的突襲,
[00:23:05.000 --> 00:23:08.000]  所有的聚會都停了。
[00:23:08.000 --> 00:23:12.000]  有一段時間我們都不能夠有實體的聚會,
[00:23:12.000 --> 00:23:17.000]  慢慢地我們回教會的心都冷淡了。
[00:23:17.000 --> 00:23:19.000]  就好像希伯來書裡說的那些,
[00:23:19.000 --> 00:23:22.000]  我們開始停止聚會,
[00:23:22.000 --> 00:23:25.000]  就好像那些停止灌尿的人一樣。
[00:23:25.000 --> 00:23:28.000]  慢慢地我們就會跟神疏遠,
[00:23:28.000 --> 00:23:31.000]  甚至將神放下,
[00:23:31.000 --> 00:23:35.000]  被世俗的洪流沖走。
[00:23:35.000 --> 00:23:39.000]  如果我們平時只是靠導師的分享的話,
[00:23:39.000 --> 00:23:43.000]  來維持我們的屬靈生命,
[00:23:43.000 --> 00:23:46.000]  慢慢地我們就會不進則退了。
[00:23:46.000 --> 00:23:49.000]  所以如果我們要成長,
[00:23:49.000 --> 00:23:52.000]  是不可以單靠別人的分享的。
[00:23:52.000 --> 00:23:56.000]  我們要自己花功夫去讀經和祈禱。
[00:23:56.000 --> 00:23:58.000]  如果我們不警醒,
[00:23:58.000 --> 00:24:03.000]  就有機會整個的屬靈生命都枯萎了。
[00:24:03.000 --> 00:24:04.000]  頂姐妹,
