
[00:00:00.000 --> 00:00:05.000]  大家看到了,今天的講題是老闆與阿四
[00:06:25.000 --> 00:06:30.000]  富有又有些詩情畫意
[00:06:30.000 --> 00:06:33.000]  很浪漫色彩的他師
[00:06:33.000 --> 00:06:36.000]  確是一個逃跑的好地方
[00:06:36.000 --> 00:06:39.000]  所羅門王的黃金和象牙
[00:06:39.000 --> 00:06:43.000]  都是來自他師運過來的
[00:06:43.000 --> 00:06:45.000]  約拿說
[00:06:45.000 --> 00:06:48.000]  就算去他師傳不到教
[00:06:48.000 --> 00:06:50.000]  道一下架也好
[00:06:50.000 --> 00:06:52.000]  利利尼?
[00:06:52.000 --> 00:06:53.000]  不好吧
[00:06:53.000 --> 00:06:57.000]  聽名字也有點鬱悶
[00:06:57.000 --> 00:07:01.000]  怎麼能和他師比呢
[00:07:01.000 --> 00:07:03.000]  其實經文沒有記載
[00:07:03.000 --> 00:07:06.000]  約拿為什麼不肯去利利尼
[00:07:06.000 --> 00:07:08.000]  沒有說原因
[00:07:08.000 --> 00:07:11.000]  但如果我們配合當時的時代背景
[00:07:11.000 --> 00:07:14.000]  大概可以猜到一點
[00:07:14.000 --> 00:07:18.000]  利利尼是亞述帝國的一個大城
[00:07:18.000 --> 00:07:21.000]  亞述帝國出了名壞了
[00:07:21.000 --> 00:07:24.000]  喜歡侵略和大肆殺戮戰俘
[00:07:24.000 --> 00:07:29.000]  還要是以色列國的死敵
[00:07:29.000 --> 00:07:33.000]  向壞人傳講悔改的信息
[00:07:33.000 --> 00:07:34.000]  不好吧
[00:07:34.000 --> 00:07:37.000]  不如讓神自己去做事吧
[00:07:37.000 --> 00:07:40.000]  擊殺他們更好
[00:07:40.000 --> 00:07:42.000]  但是作為一個先知
[00:07:42.000 --> 00:07:46.000]  這些話我又說不出口
[00:07:46.000 --> 00:07:49.000]  所以就逃跑了
[00:07:49.000 --> 00:07:55.000]  所以在第一章約拿沒有說原因
[00:07:55.000 --> 00:08:03.000]  神當然不會隨便讓約拿亂來
[00:08:03.000 --> 00:08:07.000]  一章四至五節這樣記載
[00:08:07.000 --> 00:08:11.000]  耶和說在海上刮起大風
[00:08:11.000 --> 00:08:13.000]  你要坐船逃跑去他師
[00:08:13.000 --> 00:08:18.000]  我就在海上刮大風
[00:08:18.000 --> 00:08:20.000]  約拿好像忘記了
[00:08:20.000 --> 00:08:23.000]  神是掌管大自然的神
[00:08:23.000 --> 00:08:26.000]  說是人是神
[00:08:26.000 --> 00:08:29.000]  約拿你要坐船逃跑
[00:08:29.000 --> 00:08:34.000]  我就把你弄得不暈船浪都睡不著
[00:08:34.000 --> 00:08:39.000]  最後還要是被人扔下海
[00:08:39.000 --> 00:08:41.000]  他知道是壞的
[00:08:41.000 --> 00:08:42.000]  約拿知道是壞的
[00:08:42.000 --> 00:08:45.000]  所以叫人把他抬下海
[00:08:45.000 --> 00:08:46.000]  扔下海
[00:08:46.000 --> 00:08:48.000]  那海就會平靜了
[00:08:48.000 --> 00:08:53.000]  船上的人迫於無奈把他扔下海
[00:08:53.000 --> 00:08:55.000]  不單止掉下海
[00:08:55.000 --> 00:09:00.000]  在海裏約拿還被吞拿魚吞下肚子
[00:09:00.000 --> 00:09:03.000]  做了三夜的魚肚羹
[00:09:03.000 --> 00:09:06.000]  這個時候約拿才知道
[00:09:06.000 --> 00:09:10.000]  誰是真正的話事人
[00:09:10.000 --> 00:09:13.000]  就祈禱求神紀念他
[00:09:13.000 --> 00:09:16.000]  於是神就放過約拿
[00:09:16.000 --> 00:09:21.000]  吩咐條魚套約拿出來
[00:09:21.000 --> 00:09:25.000]  經文三章一至四節的跟著話
[00:09:25.000 --> 00:09:28.000]  耶和華話第二次臨到約拿
[00:09:28.000 --> 00:09:32.000]  說起來到尼尼美大城去
[00:09:32.000 --> 00:09:36.000]  於是約拿就要起來
[00:09:36.000 --> 00:09:43.000]  這次真的是起來去尼尼美城
[00:09:43.000 --> 00:09:46.000]  但孫說的是甚麼呢
[00:09:46.000 --> 00:09:48.000]  尼尼美城進去後
[00:09:48.000 --> 00:09:50.000]  約拿孫說的是
[00:09:50.000 --> 00:09:52.000]  再過四十天
[00:09:52.000 --> 00:09:56.000]  尼尼美要傾福了
[00:09:56.000 --> 00:09:58.000]  很簡單吧
[00:09:58.000 --> 00:10:01.000]  有沒有聽過這麼簡單的讀
[00:10:01.000 --> 00:10:05.000]  或者不是簡單是奇怪
[00:10:05.000 --> 00:10:07.000]  約拿肯去尼尼美
[00:10:07.000 --> 00:10:11.000]  但他好像在按張工作
[00:10:11.000 --> 00:10:15.000]  你叫我說我就說
[00:10:15.000 --> 00:10:18.000]  他真是一個不太專業的先知
[00:10:18.000 --> 00:10:20.000]  尼尼美城經文說
[00:10:20.000 --> 00:10:23.000]  一個要走三天才走得完的大城
[00:10:23.000 --> 00:10:26.000]  他只用了一天
[00:10:26.000 --> 00:10:28.000]  而且孫說的是一個
[00:10:28.000 --> 00:10:31.000]  無頭無尾甩皮甩龜的訊息
[00:10:31.000 --> 00:10:35.000]  又不說尼尼美城人壞了甚麼
[00:10:35.000 --> 00:10:37.000]  又不教他們怎樣可以
[00:10:37.000 --> 00:10:40.000]  向神回轉認罪悔改
[00:10:40.000 --> 00:10:43.000]  他說的尼尼美城訊息
[00:10:43.000 --> 00:10:46.000]  其實跟咒語差不多
[00:10:46.000 --> 00:10:50.000]  他在咒你們尼尼美城的人死
[00:10:50.000 --> 00:10:55.000]  但這個無頭無尾甩皮甩龜的訊息
[00:10:55.000 --> 00:10:59.000]  居然發揮了超乎想像的威力
[00:10:59.000 --> 00:11:02.000]  真是比我們以前去
[00:11:02.000 --> 00:11:04.000]  葛培里報道大會更威風
[00:11:04.000 --> 00:11:07.000]  魅力真的沒法擋到
[00:11:07.000 --> 00:11:09.000]  三章七節八節那裏
[00:11:09.000 --> 00:11:13.000]  他形容全城上下從利利微黃
[00:11:13.000 --> 00:11:18.000]  到雞狗牛羊都披麻蒙灰
[00:11:18.000 --> 00:11:20.000]  悔改認罪
[00:11:20.000 --> 00:11:24.000]  各人回轉離開惡道
[00:11:24.000 --> 00:11:28.000]  離棄自己掌中的殘暴
[00:11:28.000 --> 00:11:32.000]  第三章十節那裏這樣說
[00:11:32.000 --> 00:11:35.000]  神察看他們的行為
[00:11:35.000 --> 00:11:37.000]  見他們離開惡道
[00:11:37.000 --> 00:11:39.000]  神就改變心意
[00:11:39.000 --> 00:11:43.000]  原先所說要降禦他們的災難
[00:11:43.000 --> 00:11:46.000]  他不降了
[00:11:46.000 --> 00:11:52.000]  這麼不專業的先知居然超大成功
[00:11:52.000 --> 00:11:57.000]  若拿是不是應該很開心呢
[00:11:57.000 --> 00:11:58.000]  但他不是
[00:11:58.000 --> 00:12:02.000]  他是超不開心
[00:12:02.000 --> 00:12:03.000]  四章一節那裏
[00:12:03.000 --> 00:12:08.000]  這是令若拿大大不悅
[00:12:08.000 --> 00:12:13.000]  若拿認為大惡的事
[00:12:13.000 --> 00:12:17.000]  就是指神放過利利微成
[00:12:17.000 --> 00:12:19.000]  不降災禍給他們
[00:12:19.000 --> 00:12:25.000]  大惡原來就是神憐憫神的恩典
[00:12:25.000 --> 00:12:28.000]  第四章和之前三章很不同
[00:12:28.000 --> 00:12:30.000]  主要是透過對話
[00:12:30.000 --> 00:12:32.000]  來推展故事的發展
[00:12:32.000 --> 00:12:36.000]  第四章一節若拿和神的第一句對話
[00:12:36.000 --> 00:12:38.000]  就是若拿大大不悅之後
[00:12:38.000 --> 00:12:43.000]  他在二節那裏就向神發炮
[00:12:43.000 --> 00:12:45.000]  耶和華說
[00:12:45.000 --> 00:12:46.000]  我就是知道
[00:12:46.000 --> 00:12:48.000]  知道你會這樣做
[00:12:48.000 --> 00:12:52.000]  這不是我仍在本國的時候所說的嗎
[00:12:52.000 --> 00:12:55.000]  我知道你是一個怎樣的神
[00:12:55.000 --> 00:12:56.000]  有恩惠
[00:12:56.000 --> 00:12:58.000]  有憐憫的神
[00:12:58.000 --> 00:13:00.000]  不輕易發怒
[00:13:00.000 --> 00:13:04.000]  有豐盛慈愛的神
[00:13:04.000 --> 00:13:09.000]  所以我才逃跑
[00:13:09.000 --> 00:13:11.000]  若拿的說話說出
[00:13:11.000 --> 00:13:13.000]  若拿在第一章沒有說
[00:13:13.000 --> 00:13:14.000]  逃跑的真正原因
[00:13:14.000 --> 00:13:16.000]  就是因為他知道
[00:13:16.000 --> 00:13:17.000]  神是一個怎樣的神
[00:13:17.000 --> 00:13:19.000]  有恩典有憐憫的神
[00:13:19.000 --> 00:13:22.000]  他不想神有恩典有憐憫
[00:13:22.000 --> 00:13:23.000]  尤其是對那班
[00:13:23.000 --> 00:13:26.000]  他認為是萬國的利利微人
[00:13:26.000 --> 00:13:27.000]  他不想利利微人
[00:13:27.000 --> 00:13:29.000]  有機會聽到訊息
[00:13:29.000 --> 00:13:31.000]  聽到訊息而悔改
[00:13:31.000 --> 00:13:32.000]  他想的是甚麼
[00:13:32.000 --> 00:13:34.000]  神毀滅他們
[00:13:34.000 --> 00:13:37.000]  好像毀滅索多瑪和摩拉一樣
[00:13:37.000 --> 00:13:40.000]  光火燒毀利利微大城
[00:13:40.000 --> 00:13:41.000]  若拿所針對的
[00:13:41.000 --> 00:13:45.000]  不是利利微人的惡行
[00:13:45.000 --> 00:13:50.000]  而是利利微人
[00:13:50.000 --> 00:13:52.000]  若拿對利利微人的恨
[00:13:52.000 --> 00:13:56.000]  已經到了一個非理性的程度
[00:13:56.000 --> 00:14:00.000]  他只認為是比自己的生命更重要
[00:14:00.000 --> 00:14:03.000]  他更加認為神不公平
[00:14:03.000 --> 00:14:06.000]  於是他就發脾氣
[00:14:06.000 --> 00:14:08.000]  盡爆心中情
[00:14:08.000 --> 00:14:09.000]  不斷地說
[00:14:09.000 --> 00:14:15.000]  讓我死吧
[00:14:15.000 --> 00:14:16.000]  四章三字
[00:14:16.000 --> 00:14:18.000]  他第一次求死
[00:14:18.000 --> 00:14:21.000]  現在求你取走我的性命
[00:14:21.000 --> 00:14:27.000]  讓我死了比活著更好
[00:14:27.000 --> 00:14:31.000]  這時候神有甚麼反應
[00:14:31.000 --> 00:14:36.000]  他沒有罵若拿
[00:14:36.000 --> 00:14:38.000]  他只是提出第四章
[00:14:38.000 --> 00:14:43.000]  三個問題的第一個
[00:14:43.000 --> 00:14:44.000]  耶和華說
[00:14:44.000 --> 00:14:50.000]  你這樣發怒對嗎
[00:14:50.000 --> 00:14:53.000]  神只是善意地提醒若拿
[00:14:53.000 --> 00:14:58.000]  你這樣發脾氣對嗎
[00:14:58.000 --> 00:14:59.000]  不單止是由於
[00:14:59.000 --> 00:15:02.000]  他對利利微人的寬恕
[00:15:02.000 --> 00:15:04.000]  我們也看到的是
[00:15:04.000 --> 00:15:09.000]  耶和華神對若拿的恩典憐憫
[00:15:09.000 --> 00:15:10.000]  是的
[00:15:10.000 --> 00:15:13.000]  這個世界有很多事我們不明白
[00:15:13.000 --> 00:15:14.000]  我們不明白神的作為
[00:15:14.000 --> 00:15:18.000]  為甚麼這麼容易放過殘暴的利利微人
[00:15:18.000 --> 00:15:21.000]  今天我們仍然面對很多
[00:15:21.000 --> 00:15:25.000]  解不開的難題
[00:15:25.000 --> 00:15:26.000]  以致我們都曾經
[00:15:26.000 --> 00:15:28.000]  我相信在座各位都像我一樣
[00:15:28.000 --> 00:15:30.000]  曾經向神質問
[00:15:30.000 --> 00:15:33.000]  曾經向神發脾氣
[00:15:33.000 --> 00:15:35.000]  但我亦都必須去問
[00:15:35.000 --> 00:15:36.000]  問我自己
[00:15:36.000 --> 00:15:37.000]  我這個若拿
[00:15:37.000 --> 00:15:41.000]  我這個比利利微人好不了多少的若拿
[00:15:41.000 --> 00:15:42.000]  剛剛在魚肚裡
[00:15:42.000 --> 00:15:45.000]  得著神的恩典憐憫的若拿
[00:15:45.000 --> 00:15:46.000]  我發怒
[00:15:46.000 --> 00:15:49.000]  尤其是向這位
[00:15:49.000 --> 00:15:56.000]  對我充滿恩典憐憫的神發脾氣
[00:15:56.000 --> 00:15:58.000]  合乎理嗎
[00:15:58.000 --> 00:16:01.000]  對不對
[00:16:01.000 --> 00:16:03.000]  不如這個時候就讓我們理性地
[00:16:03.000 --> 00:16:06.000]  去面對我們的感性
[00:16:06.000 --> 00:16:07.000]  因為我心裡
[00:16:07.000 --> 00:16:09.000]  我自己自知之明
[00:16:09.000 --> 00:16:11.000]  我心裡有數
[00:16:11.000 --> 00:16:13.000]  神明白我們
[00:16:13.000 --> 00:16:16.000]  他更加明白若拿
[00:16:16.000 --> 00:16:19.000]  神憐憫若拿愛若拿
[00:16:19.000 --> 00:16:24.000]  所以他沒有用真理去和若拿抗辯
[00:16:24.000 --> 00:16:28.000]  他只是輕輕地說
[00:16:28.000 --> 00:16:32.000]  你這樣發怒對嗎
[00:16:32.000 --> 00:16:36.000]  他要若拿去思考
[00:16:36.000 --> 00:16:38.000]  思考這個問題
[00:16:38.000 --> 00:16:40.000]  這個問題亦都是
[00:16:40.000 --> 00:16:45.000]  若拿書要我們思考的
[00:16:45.000 --> 00:16:49.000]  你這樣發怒對嗎
[00:16:49.000 --> 00:16:52.000]  但是人願不願意聽
[00:16:52.000 --> 00:16:55.000]  願不願意去思考
[00:16:55.000 --> 00:16:58.000]  看看若拿的反應就知道
[00:16:58.000 --> 00:17:00.000]  若拿沒有出聲回答
[00:17:00.000 --> 00:17:07.000]  就以一個行動去回應神的第一個問題
[00:17:07.000 --> 00:17:09.000]  他之前聽神的呼召逃出海
[00:17:09.000 --> 00:17:11.000]  現在聽神的提問之後
[00:17:11.000 --> 00:17:14.000]  他就走出城外
[00:17:14.000 --> 00:17:16.000]  懶得回答
[00:17:16.000 --> 00:17:21.000]  若拿明顯是以行動去代表對神的不滿
[00:17:21.000 --> 00:17:24.000]  若拿出城坐在城的東邊
[00:17:24.000 --> 00:17:26.000]  在那裡為自己搭了一個棚
[00:17:26.000 --> 00:17:28.000]  他坐在棚的陰下
[00:17:28.000 --> 00:17:33.000]  要看看城裡會發生什麼事
[00:17:33.000 --> 00:17:35.000]  若拿的反應就好像
[00:17:35.000 --> 00:17:39.000]  向父母鬧彆扭的小朋友
[00:17:39.000 --> 00:17:43.000]  我生氣我不理你我不吃飯
[00:17:43.000 --> 00:17:46.000]  面對若拿的拒絕對話
[00:17:46.000 --> 00:17:50.000]  神又再一次
[00:17:50.000 --> 00:17:54.000]  透過他掌管的大自然去教導若拿
[00:17:54.000 --> 00:17:59.000]  當若拿坐在城外東邊的時候
[00:17:59.000 --> 00:18:03.000]  其實他坐在那裡準備看什麼
[00:18:03.000 --> 00:18:08.000]  他準備看你微城怎麼壞
[00:18:08.000 --> 00:18:13.000]  但是神又再一次施展他的恩典憐憫
[00:18:13.000 --> 00:18:16.000]  耶和華神在六節那裡說
[00:18:16.000 --> 00:18:20.000]  安排了一顆悲麻
[00:18:20.000 --> 00:18:23.000]  讓他生長高過若拿
[00:18:23.000 --> 00:18:25.000]  影子遮蓋他的頭
[00:18:25.000 --> 00:18:28.000]  免得他受苦受難
[00:18:28.000 --> 00:18:32.000]  若拿因為這個悲麻大大歡喜
[00:18:32.000 --> 00:18:34.000]  留意這裡
[00:18:34.000 --> 00:18:39.000]  安排這個詞在第四章出現第一次
[00:18:39.000 --> 00:18:42.000]  是表現恩典是出於神的作為
[00:18:42.000 --> 00:18:44.000]  是他安排的
[00:18:44.000 --> 00:18:47.000]  不是若拿自己種棵樹的
[00:18:47.000 --> 00:18:50.000]  不是若拿自己做到的
[00:18:50.000 --> 00:18:54.000]  看看若拿的心情是大大的歡喜
[00:18:54.000 --> 00:18:57.000]  是不是和第一節很大對比呢
[00:18:57.000 --> 00:19:01.000]  大大的不悅
[00:19:01.000 --> 00:19:05.000]  若拿看到神的恩典
[00:19:05.000 --> 00:19:07.000]  是怎麼看的呢
[00:19:07.000 --> 00:19:09.000]  純粹從他自私的角度
[00:19:09.000 --> 00:19:11.000]  自私的觀點去
[00:19:11.000 --> 00:19:13.000]  自己的觀點去出發
[00:19:13.000 --> 00:19:17.000]  對利利微人有恩典就大大的不悅
[00:19:17.000 --> 00:19:21.000]  對自己有恩典的話就大大歡喜
[00:19:21.000 --> 00:19:26.000]  有時候我們是不是都是一樣呢
[00:19:26.000 --> 00:19:30.000]  但是這個大大的歡喜
[00:19:30.000 --> 00:19:34.000]  比若拿其實是一個很短暫的時間
[00:19:34.000 --> 00:19:38.000]  請大家讀一下經文
[00:19:38.000 --> 00:19:41.000]  七至八節
[00:19:41.000 --> 00:19:43.000]  請大家一起開聲讀
[00:19:43.000 --> 00:20:04.000]  (廣東話)
[00:20:04.000 --> 00:20:07.000]  留意安排這個詞再一次出現
[00:20:07.000 --> 00:20:10.000]  神給了三個安排
[00:20:10.000 --> 00:20:12.000]  第一個安排是神的恩典
[00:20:12.000 --> 00:20:17.000]  第二和第三個安排是神的管教
[00:20:17.000 --> 00:20:19.000]  神管教若拿
[00:20:19.000 --> 00:20:22.000]  神的管教當然令若拿失望
[00:20:22.000 --> 00:20:23.000]  四十天過了
[00:20:23.000 --> 00:20:28.000]  不單止利利微盛沒事
[00:20:28.000 --> 00:20:31.000]  自己還要被太陽曬到傻
[00:20:31.000 --> 00:20:35.000]  於是若拿再一次向神發脾氣
[00:20:35.000 --> 00:20:38.000]  第二次求死
[00:20:38.000 --> 00:20:43.000]  我死了比活著還好
[00:20:43.000 --> 00:20:44.000]  第二次求死
[00:20:44.000 --> 00:20:48.000]  在聖經裏面求死的先知若拿不是第一個
[00:20:48.000 --> 00:20:49.000]  他是第二個
[00:20:49.000 --> 00:20:50.000]  第一個是以利亞
[00:20:50.000 --> 00:20:51.000]  以利亞為什麼求死呢
[00:20:51.000 --> 00:20:53.000]  他覺得自己沒用
[00:20:53.000 --> 00:20:58.000]  若拿求死就是因為神按著他的心意去辦事
[00:20:58.000 --> 00:21:00.000]  在他的眼中
[00:21:00.000 --> 00:21:04.000]  神不單止不是掌權那位
[00:21:04.000 --> 00:21:05.000]  不是老闆
[00:21:05.000 --> 00:21:11.000]  而且更加要向他個人負責的工人阿四
[00:21:11.000 --> 00:21:14.000]  若拿這種充滿孩子氣的性格
[00:21:14.000 --> 00:21:16.000]  真的令我想起我女兒
[00:21:16.000 --> 00:21:20.000]  她小時候我看到她發脾氣的時候
[00:21:20.000 --> 00:21:24.000]  我真的有衝動用藤條去打她
[00:21:24.000 --> 00:21:28.000]  藤條好像最近香港好像很難找藤條
[00:21:28.000 --> 00:21:32.000]  她長大了我都找不到
[00:21:32.000 --> 00:21:34.000]  相對我這麼衝動
[00:21:34.000 --> 00:21:37.000]  她的祖父祖母就冷靜很多了
[00:21:37.000 --> 00:21:39.000]  他們不會隨便打罵的
[00:21:39.000 --> 00:21:42.000]  而是很平心靜氣的跟她講道理
[00:21:42.000 --> 00:21:45.000]  不要以為小朋友不懂得聽
[00:21:45.000 --> 00:21:47.000]  真的小朋友會明白的
[00:21:47.000 --> 00:21:50.000]  而且效果比打她更好
[00:21:50.000 --> 00:21:51.000]  想清楚了
[00:21:51.000 --> 00:21:53.000]  小朋友肯聽道理
[00:21:53.000 --> 00:21:56.000]  我們大人又如何呢
[00:21:56.000 --> 00:21:57.000]  說回神吧
[00:21:57.000 --> 00:22:00.000]  他又怎樣對若拿呢
[00:22:00.000 --> 00:22:03.000]  父神沒有馬上去責備若拿
[00:22:03.000 --> 00:22:08.000]  他充滿智慧地在第二節問若拿
[00:22:08.000 --> 00:22:10.000]  你這樣做對嗎
[00:22:10.000 --> 00:22:17.000]  你這樣因為這個悲罵發怒對嗎
[00:22:17.000 --> 00:22:20.000]  對嗎
[00:22:20.000 --> 00:22:23.000]  那真是若拿好像不太明白
[00:22:23.000 --> 00:22:26.000]  仍然覺得自己大條道理可以反駁
[00:22:26.000 --> 00:22:28.000]  我當然對
[00:22:28.000 --> 00:22:32.000]  我發怒以至於死都是對的
[00:22:32.000 --> 00:22:37.000]  若拿愛惜一棵悲罵樹
[00:22:37.000 --> 00:22:43.000]  同樣神更加愛惜世上每一個他塑造的人
[00:22:43.000 --> 00:22:46.000]  要說神怎樣說呢
[00:22:46.000 --> 00:22:51.000]  四章六至十一節請大家一起讀一次
[00:22:52.000 --> 00:23:15.000]  (廣東話)
[00:23:15.000 --> 00:23:17.000]  我豈能不愛惜呢
[00:23:17.000 --> 00:23:20.000]  最後神向若拿發問最後一條問題
[00:23:20.000 --> 00:23:23.000]  我豈能不愛惜呢
[00:23:23.000 --> 00:23:25.000]  一切都是神的作為
[00:23:25.000 --> 00:23:28.000]  包括利利未成所有的東西
[00:23:28.000 --> 00:23:31.000]  包括悲罵樹的存在
[00:23:31.000 --> 00:23:33.000]  悲罵樹不是若拿所栽種的
[00:23:33.000 --> 00:23:35.000]  生命很短暫的
[00:23:35.000 --> 00:23:37.000]  若拿仍然愛惜
[00:23:37.000 --> 00:23:43.000]  更何況是住滿十多萬的利利未成的人呢
[00:23:43.000 --> 00:23:47.000]  神怎能夠不愛惜呢
[00:23:48.000 --> 00:23:50.000]  所以在創世紀中
