
[00:00:00.000 --> 00:00:05.240]  敬拜隊帶領我們敬拜,是一個很好的提醒
[00:04:05.840 --> 00:04:07.120]  (字幕組:我聽不懂)
[00:04:07.120 --> 00:04:08.760]  OK,好,不好意思
[00:04:08.760 --> 00:04:12.200]  這篇經文說的,就會說三個部分
[00:04:12.200 --> 00:04:14.880]  第一件事就是愛的定義是什麼
[00:04:14.880 --> 00:04:18.520]  我們想跟別人結連,那愛是什麼呢?
[00:04:18.520 --> 00:04:20.800]  以致可以去結連到
[00:04:20.800 --> 00:04:23.640]  當中就會告訴我們有些困難
[00:04:23.640 --> 00:04:26.120]  我們很想愛,但是有些事情是做不到的
[00:04:26.120 --> 00:04:29.440]  而到最後就會告訴我們出路是什麼
[00:04:29.440 --> 00:04:31.760]  好,我們首先進入頭一部分
[00:04:31.760 --> 00:04:33.720]  頭一部分就會告訴我們
[00:04:33.720 --> 00:04:34.960]  愛的定義
[00:04:34.960 --> 00:04:37.080]  很多時候我們想愛是什麼
[00:04:37.080 --> 00:04:39.160]  哇,好feel,開心
[00:04:39.160 --> 00:04:41.400]  或者如果想戀愛的話
[00:04:41.400 --> 00:04:46.680]  在巴黎鐵塔之下,大家依依捧捧
[00:04:46.680 --> 00:04:49.400]  或者在街上看到你喜歡的人
[00:04:49.400 --> 00:04:52.080]  然後心跳加速
[00:04:52.080 --> 00:04:55.080]  但是原來經文裡面告訴我們
[00:04:55.080 --> 00:04:58.520]  愛是,他在這裡說一種的愛
[00:04:58.520 --> 00:05:00.120]  他不是說前面那些不是愛
[00:05:00.120 --> 00:05:03.800]  但是他在說原來有一種的愛是很不同
[00:05:03.800 --> 00:05:08.280]  很獨特,並且讓人可以去結連在裡面
[00:05:08.280 --> 00:05:09.800]  並且是很安全的
[00:05:09.800 --> 00:05:12.640]  這個就是上帝那種忠誠不變的愛
[00:05:12.640 --> 00:05:15.160]  我們不如就看看我們的經文
[00:05:15.160 --> 00:05:18.640]  一開始一句,我們就讀了頭一句
[00:05:18.640 --> 00:05:19.760]  預備起
[00:05:19.760 --> 00:05:23.600]  愛是恆久忍耐,又有恩賜
[00:05:23.600 --> 00:05:24.120]  對了
[00:05:24.120 --> 00:05:25.920]  (記者:我沒有加上口音)
[00:05:25.920 --> 00:05:29.040]  對了,很快就讀完了一節經文
[00:05:29.040 --> 00:05:29.600]  對了
[00:05:29.600 --> 00:05:31.440]  愛是什麼呢?
[00:05:31.440 --> 00:05:34.000]  原來很多時候我們想愛都是覺得
[00:05:34.000 --> 00:05:36.400]  一定是那些很開心
[00:05:36.400 --> 00:05:39.320]  很舒服,很棒,很好玩
[00:05:39.320 --> 00:05:42.720]  或者你想兄弟朋友之間的愛
[00:05:42.720 --> 00:05:45.600]  都可能是一起去玩,很瘋狂
[00:05:45.600 --> 00:05:48.440]  如果有機會可以一起去迪士尼
[00:05:48.440 --> 00:05:50.440]  或者一起去日本,這樣就很好玩
[00:05:50.440 --> 00:05:51.840]  這些就是愛了
[00:05:51.840 --> 00:05:55.200]  但是經文裡面展現的愛是有些不同的
[00:05:55.200 --> 00:05:58.240]  經文裡面展現的愛是像是多一點這樣的
[00:05:58.240 --> 00:06:01.120]  就是不是很舒服,不是很開心
[00:06:01.120 --> 00:06:04.800]  反而可能在下雨,可能又在吵架
[00:06:04.800 --> 00:06:08.360]  但是你仍然去堅持去愛對方
[00:06:08.360 --> 00:06:10.800]  愛是恆久忍耐,你要忍什麼?
[00:06:10.800 --> 00:06:14.360]  就是不好的時候你才要忍的
[00:06:14.360 --> 00:06:14.840]  對了
[00:06:14.840 --> 00:06:17.160]  又有因詞就是當對方不夠好的時候
[00:06:17.160 --> 00:06:19.440]  你才要給對方一點恩典
[00:06:19.440 --> 00:06:22.600]  所以其實在這裡說的一種愛就是
[00:06:22.600 --> 00:06:24.200]  對,感覺好就好了
[00:06:24.200 --> 00:06:27.120]  但是如果你不感覺好的時候
[00:06:27.120 --> 00:06:29.680]  那種愛還存不存在呢?
[00:06:29.680 --> 00:06:31.680]  在這裡就說一種特別的愛
[00:06:31.680 --> 00:06:33.440]  一種就是上帝那份的愛
[00:06:33.440 --> 00:06:35.080]  就是叫做阿加皮的愛
[00:06:35.080 --> 00:06:35.680]  對了
[00:06:35.680 --> 00:06:37.800]  就是忠誠不變會犧牲的愛
[00:06:37.800 --> 00:06:39.080]  為他者的
[00:06:39.080 --> 00:06:41.240]  也都是在當中說到
[00:06:41.240 --> 00:06:45.080]  其實就好像從舊約一開始不斷去形容
[00:06:45.080 --> 00:06:47.680]  上帝那份的愛就是叫做
[00:06:47.680 --> 00:06:48.680]  Hasted Love
[00:06:48.680 --> 00:06:52.520]  也就是那種很忠誠不變在約的關係裡面的愛
[00:06:52.520 --> 00:06:56.560]  原來人與人之間是可以有這種的愛的
[00:06:56.560 --> 00:06:59.520]  就好像你們有去過婚禮
[00:06:59.520 --> 00:07:01.240]  你們的年紀應該也有吧
[00:07:01.240 --> 00:07:01.720]  對了
[00:07:01.720 --> 00:07:04.720]  去過婚禮你會知道會有講一些誓言的
[00:07:04.720 --> 00:07:08.360]  就說什麼什麼無論什麼疾病患難苦困
[00:07:08.360 --> 00:07:10.160]  都跟你一起這樣
[00:07:10.160 --> 00:07:10.680]  對了
[00:07:10.680 --> 00:07:12.800]  你想想他不說這句話會是怎樣呢?
[00:07:12.800 --> 00:07:13.960]  就是說
[00:07:13.960 --> 00:07:15.840]  我今天跟你結婚了
[00:07:15.840 --> 00:07:17.760]  不過如果你將來窮我就走了
[00:07:17.760 --> 00:07:18.560]  拜拜
[00:07:18.560 --> 00:07:22.880]  你想想其實你在關係裡面也沒有什麼安全感
[00:07:22.880 --> 00:07:25.240]  但是其實在約的裡面
[00:07:25.240 --> 00:07:27.000]  就是我跟你約定了
[00:07:27.000 --> 00:07:29.400]  就算將來怎麼樣也不會變的
[00:07:29.400 --> 00:07:31.200]  其實在內心裡面
[00:07:31.200 --> 00:07:34.520]  會有更加多的安全感在裡面
[00:07:34.520 --> 00:07:39.600]  這種愛正正就是超越了我們本身平時所想的愛
[00:07:39.600 --> 00:07:40.200]  是吧
[00:07:40.200 --> 00:07:41.680]  兄弟朋友
[00:07:41.680 --> 00:07:43.880]  姐妹朋友之間的愛
[00:07:43.880 --> 00:07:47.720]  又或者是超越了我們所說的情感
[00:07:47.720 --> 00:07:48.760]  feel good
[00:07:48.760 --> 00:07:50.280]  情慾的愛
[00:07:50.280 --> 00:07:52.480]  阿加皮的愛
[00:07:52.480 --> 00:07:54.480]  是因約定而生的
[00:07:54.480 --> 00:07:56.920]  是一種忠誠不變的愛
[00:07:56.920 --> 00:08:00.760]  這一種正正就是上帝所說的這一份的愛
[00:08:00.760 --> 00:08:04.640]  上帝那份的愛其實我們很需要去學習的
[00:08:04.640 --> 00:08:06.640]  我很想說服大家
[00:08:06.640 --> 00:08:08.760]  為什麼這件事這麼重要
[00:08:08.760 --> 00:08:09.960]  你想想如果
[00:08:09.960 --> 00:08:11.840]  在一個小組裡面
[00:08:11.840 --> 00:08:13.880]  你跟朋友之間相處的
[00:08:13.880 --> 00:08:15.720]  其實你可能做錯一點點事情
[00:08:15.720 --> 00:08:17.360]  別人就會放棄你的話
[00:08:17.360 --> 00:08:20.680]  其實你覺得這個組不會給你安全感的
[00:08:20.680 --> 00:08:22.920]  可能你回想一下
[00:08:22.920 --> 00:08:25.960]  突然間全部人生氣了你的
[00:08:25.960 --> 00:08:27.400]  然後你自己一個
[00:08:27.400 --> 00:08:29.520]  其實這種感受是很恐怖的
[00:08:29.520 --> 00:08:32.320]  我以前中學的時候也試過這件事
[00:08:32.320 --> 00:08:34.360]  我中學的時候
[00:08:34.360 --> 00:08:35.960]  有一年要留班
[00:08:35.960 --> 00:08:37.040]  不是要的
[00:08:37.040 --> 00:08:39.400]  不過我想留多年
[00:08:39.400 --> 00:08:40.800]  然後準備考試
[00:08:40.800 --> 00:08:43.840]  我留了班之後
[00:08:43.840 --> 00:08:45.040]  就要找朋友
[00:08:45.040 --> 00:08:47.800]  我就真的認真要想我找什麼朋友
[00:08:47.800 --> 00:08:48.840]  我一開始看到
[00:08:48.840 --> 00:08:49.760]  這些好啊
[00:08:49.760 --> 00:08:51.040]  足球隊
[00:08:51.040 --> 00:08:53.000]  每個人都很帥氣
[00:08:53.000 --> 00:08:54.160]  我很想跟他們一起
[00:08:54.160 --> 00:08:55.440]  很想跟他們一起
[00:08:55.440 --> 00:08:57.240]  大家一起去踢球
[00:08:57.240 --> 00:08:59.400]  他們有八個十個朋友
[00:08:59.400 --> 00:09:02.160]  我就跟他們做朋友
[00:09:02.160 --> 00:09:04.680]  怎知道過了一個星期之後
[00:09:04.680 --> 00:09:06.920]  突然間一群人不見了
[00:09:06.920 --> 00:09:08.400]  我看到他們在這裡
[00:09:08.400 --> 00:09:08.920]  然後走過去
[00:09:08.920 --> 00:09:10.680]  然後他們全部都走了
[00:09:10.680 --> 00:09:12.280]  然後我就明白了一件事
[00:09:12.280 --> 00:09:14.000]  原來我正在被人排斥
[00:09:14.000 --> 00:09:15.720]  我正在被人排斥
[00:09:15.720 --> 00:09:17.000]  哇很不開心
[00:09:17.000 --> 00:09:18.840]  整個星期都在哭
[00:09:18.840 --> 00:09:20.160]  為什麼我被人排斥
[00:09:20.160 --> 00:09:21.920]  我什麼都沒說過沒做過
[00:09:21.920 --> 00:09:24.680]  結果沒辦法了
[00:09:24.680 --> 00:09:26.080]  正在被人排斥
[00:09:26.080 --> 00:09:28.520]  就是黏不上去
[00:09:28.520 --> 00:09:31.760]  怎知道過了一個多月之後
[00:09:31.760 --> 00:09:34.560]  突然間他們當中有一個朋友來我那裡
[00:09:34.560 --> 00:09:35.360]  又哭了
[00:09:35.360 --> 00:09:36.440]  很不開心啊
[00:09:36.440 --> 00:09:38.040]  正在被人排斥
[00:09:38.040 --> 00:09:41.360]  他們中間有一個人也是被自己人排斥
[00:09:41.360 --> 00:09:43.120]  怎知道再過一個星期
[00:09:43.120 --> 00:09:45.240]  那個朋友又回到那個群組
[00:09:45.240 --> 00:09:47.240]  然後又再下個月
[00:09:47.240 --> 00:09:48.600]  又有第二個人走過來
[00:09:48.600 --> 00:09:51.080]  就說我又被人排斥
[00:09:51.080 --> 00:09:56.280]  我就好像做他們小組的輔導員一樣
[00:09:56.280 --> 00:09:58.240]  誰都出來哭
[00:09:58.240 --> 00:10:01.160]  正在被人排斥就找我去聊天
[00:10:01.160 --> 00:10:03.800]  我在想這個群體
[00:10:03.800 --> 00:10:05.720]  可能他們覺得很酷
[00:10:05.720 --> 00:10:07.120]  去踢球
[00:10:07.120 --> 00:10:08.720]  但其實真的很沒有安全感
[00:10:08.720 --> 00:10:11.280]  你不知道下個什麼時候又到你被人排斥
[00:10:11.280 --> 00:10:12.280]  是嗎
[00:10:12.280 --> 00:10:14.280]  關係裡面
[00:10:14.280 --> 00:10:15.880]  你可以很多感覺好
[00:10:15.880 --> 00:10:17.720]  很開心、好玩
[00:10:17.720 --> 00:10:22.160]  但如果它是你隨時都會失去的愛
[00:10:22.160 --> 00:10:23.960]  其實是一種很恐怖的愛
[00:10:23.960 --> 00:10:26.920]  所以在經文裡面告訴我們
[00:10:26.920 --> 00:10:30.400]  其實上帝的愛是怎樣的呢
[00:10:30.400 --> 00:10:34.560]  是一種忠誠不變去堅持為你犧牲的愛
[00:10:34.560 --> 00:10:37.480]  這份愛其實原來是吸引很多的
[00:10:37.480 --> 00:10:41.280]  所以可能我們會想的
[00:10:41.280 --> 00:10:45.120]  我們都想大家可以去很忠誠不變
[00:10:45.120 --> 00:10:49.120]  一起做朋友做到長青
[00:10:49.120 --> 00:10:52.240]  但其實當中會有困難
[00:10:52.240 --> 00:10:53.840]  那些困難是什麼呢
[00:10:53.840 --> 00:10:58.240]  就是原來我們人的本性是會想逃避苦難的
[00:10:58.240 --> 00:11:00.240]  當我們有些事情不舒服
[00:11:00.240 --> 00:11:01.480]  不喜歡的時候
[00:11:01.480 --> 00:11:04.480]  我們會很有傾向想逃避
[00:11:04.480 --> 00:11:07.080]  跟朋友聊天
[00:11:07.080 --> 00:11:10.080]  可能他喜歡的東西
[00:11:10.080 --> 00:11:11.880]  不是我們喜歡的東西
[00:11:11.880 --> 00:11:13.600]  可能我們就會覺得很悶
[00:11:13.600 --> 00:11:15.200]  或者不適合我玩
[00:11:15.200 --> 00:11:16.320]  我就會逃避
[00:11:16.320 --> 00:11:18.960]  又或者可能他講一些話
[00:11:18.960 --> 00:11:20.760]  他的風格不適合你
[00:11:20.760 --> 00:11:22.760]  他的感覺不適合你
[00:11:22.760 --> 00:11:24.200]  你可能又會逃避
[00:11:24.200 --> 00:11:25.880]  很想避開
[00:11:25.880 --> 00:11:27.640]  很想舒服人
[00:11:27.640 --> 00:11:33.080]  但原來這個慣性很容易讓我們很難去愛一個人
[00:11:33.080 --> 00:11:37.320]  有些人說的話可能會刺到你的
[00:11:37.320 --> 00:11:38.360]  刺眼刺鼻
[00:11:38.360 --> 00:11:40.360]  或者他的穿衣風格
[00:11:40.360 --> 00:11:42.840]  很多時候會讓你不舒服的東西
[00:11:42.840 --> 00:11:44.840]  你就很慣性地很想走
[00:11:44.840 --> 00:11:46.600]  正正這件事
[00:11:46.600 --> 00:11:49.720]  就是經文裡面告訴我們要防備的東西
[00:11:49.720 --> 00:11:51.720]  我們一起讀下部分的經文好嗎
[00:11:51.720 --> 00:11:55.160]  不是吧
[00:11:55.160 --> 00:11:55.760]  又來了
[00:11:55.760 --> 00:11:57.320]  有了
[00:11:57.320 --> 00:11:57.960]  OK
[00:11:57.960 --> 00:11:59.000]  一起讀
[00:11:59.000 --> 00:11:59.880]  預備起
[00:11:59.880 --> 00:12:02.000]  愛是不疾度
[00:12:02.000 --> 00:12:03.680]  愛是不自誇
[00:12:03.680 --> 00:12:04.800]  不張狂
[00:12:04.800 --> 00:12:06.560]  不做害羞的事
[00:12:06.560 --> 00:12:08.560]  不求自己的益處
[00:12:08.560 --> 00:12:10.120]  不輕易發怒
[00:12:10.120 --> 00:12:11.800]  不計算人的惡
[00:12:11.800 --> 00:12:13.320]  不喜歡不義
[00:12:13.320 --> 00:12:14.920]  只喜歡真理
[00:12:14.920 --> 00:12:15.440]  對了
[00:12:15.440 --> 00:12:17.760]  這段經文裡面告訴我們
[00:12:17.760 --> 00:12:20.200]  剛才說了愛是什麼
[00:12:20.200 --> 00:12:21.280]  這裡就說
[00:12:21.280 --> 00:12:23.200]  是不什麼
[00:12:23.200 --> 00:12:25.320]  基本上就是告訴我們
[00:12:25.320 --> 00:12:28.320]  我們有一個傾向會做這些事情
[00:12:28.320 --> 00:12:30.760]  但是這些事情不是愛
[00:12:30.760 --> 00:12:33.760]  這些事情其實是會影響到愛的
[00:12:33.760 --> 00:12:37.960]  所以我們就要去防範自己會做到這些事情
[00:12:37.960 --> 00:12:39.240]  究竟這些事情
[00:12:39.240 --> 00:12:41.440]  為什麼會有這麼大的影響呢
[00:12:41.440 --> 00:12:43.680]  疾度是什麼呢
[00:12:43.680 --> 00:12:46.360]  就是當你覺得別人比你好的時候
[00:12:46.360 --> 00:12:49.720]  你很怕別人會搶走你的地位
[00:12:49.720 --> 00:12:53.280]  可能他在一個群體裡面
[00:12:53.280 --> 00:12:54.360]  他特別帥氣
[00:12:54.360 --> 00:12:55.440]  然後你就會羨慕
[00:12:55.440 --> 00:12:56.800]  哎呀 每個人都躲在他那裡
[00:12:56.800 --> 00:12:57.600]  那怎麼辦呢
[00:12:57.600 --> 00:12:58.720]  我沒有朋友
[00:12:58.720 --> 00:12:59.880]  這些就是疾度
[00:12:59.880 --> 00:13:01.040]  自誇是什麼呢
[00:13:01.040 --> 00:13:02.800]  你怕別人看不起你之前
[00:13:02.800 --> 00:13:04.240]  你先稱讚自己
[00:13:04.240 --> 00:13:05.160]  哇 我很好
[00:13:05.160 --> 00:13:06.880]  我很厲害
[00:13:06.880 --> 00:13:09.200]  以致到其實
[00:13:09.200 --> 00:13:12.440]  你說完之後別人就會疾度
[00:13:12.440 --> 00:13:13.640]  會不喜歡你
[00:13:13.640 --> 00:13:15.080]  這些其實就是
[00:13:15.080 --> 00:13:17.800]  當中的一些慣性
[00:13:17.800 --> 00:13:19.320]  但是這三個
[00:13:19.320 --> 00:13:21.160]  疾度、自誇、張狂
[00:13:21.160 --> 00:13:23.160]  背後其實是在說一件事
[00:13:23.160 --> 00:13:26.440]  就是其實人很怕被取代
[00:13:26.440 --> 00:13:28.560]  在愛裡面
[00:13:28.560 --> 00:13:30.120]  其實人沒有什麼安全感
[00:13:30.120 --> 00:13:31.200]  你很想自我保護
[00:13:31.200 --> 00:13:32.040]  你很怕別人
[00:13:32.040 --> 00:13:34.440]  哇 其他朋友全部躲在他那裡
[00:13:34.440 --> 00:13:36.920]  然後我的焦點就被人搶走了
[00:13:36.920 --> 00:13:39.680]  以致到你會很想竭力維護自己
[00:13:39.680 --> 00:13:41.800]  所謂的尊嚴也好
[00:13:41.800 --> 00:13:43.840]  或者被愛的感覺也好
[00:13:43.840 --> 00:13:44.960]  第二件事
[00:13:44.960 --> 00:13:48.160]  就是求自己的益處和做害羞的事
[00:13:48.160 --> 00:13:50.920]  做害羞的事不是那些害羞的
[00:13:50.920 --> 00:13:52.280]  其實他是在說
[00:13:52.280 --> 00:13:54.080]  你為了自己的慾望去做
[00:13:54.080 --> 00:13:55.240]  去做多一點
[00:13:55.240 --> 00:13:55.680]  是
[00:13:55.680 --> 00:13:58.120]  人為了自己的慾望去拿多一點
[00:13:58.120 --> 00:13:59.400]  其實的確也是
[00:13:59.400 --> 00:14:02.240]  譬如我們很多時候
[00:14:02.240 --> 00:14:04.800]  譬如假設去加聚
[00:14:04.800 --> 00:14:06.360]  你也會不斷去想
[00:14:06.360 --> 00:14:07.520]  我想要什麼
[00:14:07.520 --> 00:14:08.960]  我想喜歡做什麼
[00:14:08.960 --> 00:14:10.920]  我想自己得到滿足
[00:14:10.920 --> 00:14:13.240]  很多時候吵架也會吵這些位置
[00:14:13.240 --> 00:14:17.400]  就是很多時候連去加聚也吵架
[00:14:17.400 --> 00:14:20.080]  就是其實人很有渴望
[00:14:20.080 --> 00:14:22.400]  很想去得到自己喜歡的東西
[00:14:22.400 --> 00:14:26.360]  所以有時候兩家不對口怎麼辦
[00:14:26.360 --> 00:14:27.760]  那就吵架
[00:14:27.760 --> 00:14:31.160]  所以其實求自己的益處和做害羞的事
[00:14:31.160 --> 00:14:32.600]  也是展現這一點
[00:14:32.600 --> 00:14:35.320]  人很怕生命中拿不到滿足
[00:14:35.320 --> 00:14:35.960]  是嗎
[00:14:35.960 --> 00:14:37.360]  很怕
[00:14:37.360 --> 00:14:38.960]  很多時候可能
[00:14:38.960 --> 00:14:41.800]  如果我沒得去做這件事
[00:14:41.800 --> 00:14:42.120]  是嗎
[00:14:42.120 --> 00:14:43.840]  然後我就會很慘
[00:14:43.840 --> 00:14:44.760]  很不開心
[00:14:44.760 --> 00:14:45.560]  遷就了別人
[00:14:45.560 --> 00:14:46.720]  然後我就很不開心
[00:14:46.720 --> 00:14:47.080]  是
[00:14:47.080 --> 00:14:47.640]  很悶
[00:14:47.640 --> 00:14:48.800]  要做一些很悶的事情
[00:14:48.800 --> 00:14:49.560]  很慘
[00:14:49.560 --> 00:14:52.760]  人很怕生命中沒有滿足感
[00:14:52.760 --> 00:14:53.960]  最後
[00:14:53.960 --> 00:14:56.400]  計算人的惡和輕易發怒
[00:14:56.400 --> 00:15:00.320]  輕易發怒是說很容易會按鍵和別人吵架
[00:15:00.320 --> 00:15:02.480]  所以其實也是在說
[00:15:02.480 --> 00:15:06.160]  當別人傷害到我們
[00:15:06.160 --> 00:15:09.040]  或者有些事情不合我們口味
[00:15:09.040 --> 00:15:10.600]  我們看不順眼的時候
[00:15:10.600 --> 00:15:12.160]  我們會想和別人吵架
[00:15:12.160 --> 00:15:14.720]  但其實也是在說一件事
[00:15:14.720 --> 00:15:17.360]  其實我們很害怕受傷害
[00:15:17.360 --> 00:15:20.640]  原來你見不見到剛才不斷重複的一個字是什麼
[00:15:20.640 --> 00:15:22.760]  害怕
[00:15:22.760 --> 00:15:25.560]  其實原來人不懂得去愛
[00:15:25.560 --> 00:15:27.120]  其實是一種害怕
[00:15:27.120 --> 00:15:28.400]  一種恐懼
[00:15:28.400 --> 00:15:30.000]  你很想保護自己
[00:15:30.000 --> 00:15:33.160]  以致你做一些事情會傷害到別人
[00:15:33.160 --> 00:15:35.720]  或者你會去維護自己
[00:15:35.720 --> 00:15:38.080]  人有一個慣性
[00:15:38.080 --> 00:15:39.480]  會逃避苦難
[00:15:39.480 --> 00:15:40.880]  很想保護自己
[00:15:40.880 --> 00:15:42.760]  但我想告訴你一件事
[00:15:42.760 --> 00:15:46.080]  就是每次當我們去逃避苦難的時候
[00:15:46.080 --> 00:15:48.680]  其實我們到最後會帶來更多的苦難
[00:15:48.680 --> 00:15:49.680]  在我們生命裡面
[00:15:49.680 --> 00:15:51.200]  有些抽象
[00:15:51.200 --> 00:15:52.040]  聽到這句話
[00:15:52.040 --> 00:15:55.200]  我講個故事給你聽你就明白了
[00:15:55.200 --> 00:15:56.920]  我以前有個好朋友
[00:15:56.920 --> 00:15:59.320]  很好朋友
[00:15:59.320 --> 00:16:01.000]  經常和他到處玩
[00:16:01.000 --> 00:16:04.560]  基本上不是上學的日子就會出去玩
[00:16:04.560 --> 00:16:05.840]  很親密
[00:16:05.840 --> 00:16:08.440]  但是出現了一個問題
[00:16:08.440 --> 00:16:12.720]  就是我和我的好朋友同時喜歡了同一個女生
[00:16:12.720 --> 00:16:13.920]  怎麼辦呢
[00:16:13.920 --> 00:16:16.200]  事情就很複雜了
[00:16:16.200 --> 00:16:17.480]  我也覺得很複雜
[00:16:17.480 --> 00:16:19.680]  我先喜歡的
[00:16:19.680 --> 00:16:22.760]  我要先說出來的
[00:16:22.760 --> 00:16:24.240]  距離力針
[00:16:24.240 --> 00:16:25.360]  我先喜歡的
[00:16:25.360 --> 00:16:27.280]  然後我就跟他說
[00:16:27.280 --> 00:16:28.440]  我喜歡了一個女生
[00:16:28.440 --> 00:16:29.400]  他說好啊
[00:16:29.400 --> 00:16:30.080]  加油啊
[00:16:30.080 --> 00:16:31.040]  去玩吧
[00:16:31.040 --> 00:16:34.400]  怎知道之後那個女生就和他拍拖了
[00:16:34.400 --> 00:16:36.280]  然後就很不開心
[00:16:36.280 --> 00:16:38.400]  然後就很生氣
[00:16:38.400 --> 00:16:40.080]  你不是我的好朋友嗎
[00:16:40.080 --> 00:16:41.000]  為什麼你會這樣
[00:16:41.040 --> 00:16:44.320]  就是和我喜歡的女生拍拖
[00:16:44.320 --> 00:16:46.000]  很不開心
[00:16:46.000 --> 00:16:47.400]  然後我那時候
[00:16:47.400 --> 00:16:49.760]  甚至我做夢也會做夢
[00:16:49.760 --> 00:16:50.920]  我做夢我記得
[00:16:50.920 --> 00:16:51.920]  有個場景
[00:16:51.920 --> 00:16:53.240]  我們兩個都是打鼓的
