
[00:00:00.000 --> 00:00:04.280]  多謝敬拜隊帶領我們有這麼好的敬拜
[00:05:06.480 --> 00:05:12.280]  然後就開始符合神的救贖旨意的禱告
[00:05:12.280 --> 00:05:14.280]  就是囚徒保羅
[00:05:14.280 --> 00:05:18.280]  他為以弗所教會的代禱的一個報告
[00:05:18.280 --> 00:05:19.480]  已經期了
[00:05:19.480 --> 00:05:21.880]  他告訴你我為你期什麼禱
[00:05:21.880 --> 00:05:24.280]  已經期了
[00:05:24.280 --> 00:05:25.680]  保羅的代禱內容
[00:05:25.680 --> 00:05:28.280]  就是集中在第十六至十九節
[00:05:28.280 --> 00:05:30.480]  就是這三節的經文
[00:05:30.480 --> 00:05:34.280]  這三節的經文在原文是一個很長的句子
[00:05:34.280 --> 00:05:35.880]  都是以弗所書的特色
[00:05:35.880 --> 00:05:38.080]  很多長的句子
[00:05:38.080 --> 00:05:39.280]  時間關係
[00:05:39.280 --> 00:05:44.280]  我今天只會集中講這三節的祈禱的內容
[00:05:44.280 --> 00:05:46.280]  其實有一點點心
[00:05:46.280 --> 00:05:48.480]  所以我真的很需要謙卑在神面前
[00:05:48.480 --> 00:05:53.480]  求聖靈幫助我們明白祂的話語
[00:05:53.480 --> 00:05:55.880]  第三節中間
[00:05:55.880 --> 00:05:58.680]  在這三節裡面
[00:05:58.680 --> 00:06:02.880]  有三個很重要的連接詞
[00:06:02.880 --> 00:06:07.080]  在程序表中,你會看到我已經框著「使」
[00:06:07.080 --> 00:06:09.080]  這個連接詞「使」
[00:06:09.080 --> 00:06:12.280]  就是表達主動詞的目的
[00:06:12.280 --> 00:06:14.880]  但是放在祈禱的經文
[00:06:14.880 --> 00:06:15.880]  這個「使」字
[00:06:15.880 --> 00:06:18.880]  就是表達祈禱的內容
[00:06:18.880 --> 00:06:23.680]  也就是祈願之後的預期結果
[00:06:23.680 --> 00:06:26.080]  所以這三個「使」
[00:06:26.080 --> 00:06:31.280]  就是在表達保羅祈禱這三個重點
[00:06:31.280 --> 00:06:34.880]  而且這三個平衡的重點
[00:06:34.880 --> 00:06:37.280]  是會逐漸擴展
[00:06:37.280 --> 00:06:38.880]  不是完全獨立的
[00:06:38.880 --> 00:06:39.880]  是很連貫的
[00:06:39.880 --> 00:06:41.680]  一直擴展開去
[00:06:41.680 --> 00:06:43.480]  我們逐點看看
[00:06:43.480 --> 00:06:47.680]  先看第一點
[00:06:47.680 --> 00:06:48.680]  在第十四節
[00:06:48.680 --> 00:06:51.280]  保羅說他屈膝祈禱
[00:06:51.280 --> 00:06:52.480]  很有趣
[00:06:52.480 --> 00:06:53.680]  他特意說
[00:06:53.680 --> 00:06:56.480]  他祈禱的姿勢是屈膝的
[00:06:56.480 --> 00:06:58.280]  很少有經文這樣說
[00:06:58.280 --> 00:06:59.480]  事實上
[00:06:59.480 --> 00:07:03.880]  猶太人祈禱通常是什麼姿勢呢?
[00:07:03.880 --> 00:07:05.280]  是站著的
[00:07:05.280 --> 00:07:07.480]  《新舊育聖經》很多時候
[00:07:07.480 --> 00:07:10.680]  形容人們祈禱是站著祈禱
[00:07:10.680 --> 00:07:12.680]  很少人是屈膝的
[00:07:12.680 --> 00:07:17.080]  而保羅在這裡就是屈膝的祈禱
[00:07:17.080 --> 00:07:21.280]  就是表示他對神那種敬畏、信服
[00:07:21.280 --> 00:07:24.480]  也就是表示他那種懇切的態度
[00:07:24.480 --> 00:07:27.880]  去到為已不屬的教會去代禱
[00:07:27.880 --> 00:07:30.480]  那麼他那麼懇切、那麼敬畏
[00:07:30.480 --> 00:07:32.080]  是祈什麼呢?
[00:07:32.080 --> 00:07:35.080]  第十六節就開始說了
[00:07:35.080 --> 00:07:36.080]  一起讀
[00:07:36.080 --> 00:07:41.480]  「為要他按著他豐盛的榮耀」
[00:07:41.480 --> 00:07:43.280]  豐盛的榮耀
[00:07:43.280 --> 00:07:45.080]  原文其實是相反的
[00:07:45.080 --> 00:07:46.880]  是榮耀的豐盛
[00:07:46.880 --> 00:07:48.080]  英文聖經是
[00:07:48.080 --> 00:07:50.480]  The riches of his glory
[00:07:50.480 --> 00:07:53.880]  那麼重點是榮耀還是豐盛呢?
[00:07:53.880 --> 00:07:55.080]  是豐盛
[00:07:55.080 --> 00:07:57.280]  不是榮耀
[00:07:57.280 --> 00:07:58.480]  當然榮耀也很重要
[00:07:58.480 --> 00:08:00.080]  但是榮耀的豐盛
[00:08:00.080 --> 00:08:02.880]  重點其實是豐盛
[00:08:02.880 --> 00:08:03.880]  所以
[00:08:03.880 --> 00:08:07.880]  神按照他的豐盛來賜福給我們
[00:08:07.880 --> 00:08:10.880]  既然他是一個那麼豐盛的神
[00:08:10.880 --> 00:08:12.480]  所以你可以預期
[00:08:12.480 --> 00:08:17.480]  他的賜予都是豐富無窮無盡
[00:08:17.480 --> 00:08:20.880]  「他」當然是指上文第十四節的那個「父」
[00:08:20.880 --> 00:08:22.480]  就是天父上帝
[00:08:22.480 --> 00:08:25.080]  而第十五節再形容多一點
[00:08:25.080 --> 00:08:26.680]  這位父是怎樣的呢?
[00:08:26.680 --> 00:08:30.680]  天上地上的國家都是從他得名
[00:08:30.680 --> 00:08:34.280]  地上的國家就是指地上的每一個社群
[00:08:34.280 --> 00:08:36.080]  而天上也包括了
[00:08:36.080 --> 00:08:37.480]  就是靈界
[00:08:37.480 --> 00:08:40.480]  靈界的天使或者其他的東西
[00:08:40.480 --> 00:08:42.880]  原來這些都是從他得名
[00:08:42.880 --> 00:08:44.480]  得名就是改名
[00:08:44.480 --> 00:08:46.680]  改名在猶太文化裡面
[00:08:46.680 --> 00:08:49.280]  就是表達那種主權
[00:08:49.280 --> 00:08:50.080]  換句話說
[00:08:50.080 --> 00:08:52.680]  這位天父是整個宇宙
[00:08:52.680 --> 00:08:55.480]  無論是地上、天上、靈界
[00:08:55.480 --> 00:08:59.080]  他是那位創造主和主宰
[00:08:59.080 --> 00:09:02.680]  一直施行他的管治
[00:09:02.680 --> 00:09:03.680]  保祿繼續說
[00:09:03.680 --> 00:09:05.480]  「藉著他的靈」
[00:09:05.480 --> 00:09:07.480]  就是藉著聖靈
[00:09:07.480 --> 00:09:08.680]  而力量
[00:09:08.680 --> 00:09:12.080]  原文是「以大能」的意思
[00:09:12.080 --> 00:09:13.680]  「以大能」
[00:09:13.680 --> 00:09:16.880]  所以傳句比較好的翻譯
[00:09:16.880 --> 00:09:18.880]  應該是這樣說
[00:09:18.880 --> 00:09:22.880]  「祈求他、按著他、榮耀的豐盛
[00:09:22.880 --> 00:09:25.680]  藉著他的靈、以大能
[00:09:25.680 --> 00:09:31.680]  使你們內在的人剛強起來」
[00:09:31.680 --> 00:09:34.080]  信徒必須要剛強起來
[00:09:34.080 --> 00:09:37.280]  才可以領受到保祿為他們祈求
[00:09:37.280 --> 00:09:39.080]  一切屬靈的福氣
[00:09:39.080 --> 00:09:41.080]  就正如健康的人
[00:09:41.080 --> 00:09:44.880]  他才可以吃到固體的食物一樣
[00:09:44.880 --> 00:09:45.880]  可能你會問
[00:09:45.880 --> 00:09:47.680]  咦?有個「內在的人」
[00:09:47.680 --> 00:09:48.480]  什麼意思呢?
[00:09:48.480 --> 00:09:50.680]  什麼叫「內在的人」呢?
[00:09:50.680 --> 00:09:53.080]  有分「內在」和「外在」嗎?
[00:09:53.080 --> 00:09:55.280]  我們看看下文
[00:09:55.280 --> 00:09:58.280]  緊接著十七節的上半節
[00:09:58.280 --> 00:10:00.480]  十七節上半節說
[00:10:00.480 --> 00:10:03.080]  「又要他使基督
[00:10:03.080 --> 00:10:05.080]  因著你們的信
[00:10:05.080 --> 00:10:07.880]  住在你們心裡」
[00:10:07.880 --> 00:10:10.680]  這半節其實就是剛才
[00:10:10.680 --> 00:10:15.080]  第十六節的下半節的平行句
[00:10:15.080 --> 00:10:17.080]  這兩句都包含了
[00:10:17.080 --> 00:10:19.480]  一個不定詞的子句
[00:10:19.480 --> 00:10:21.680]  一個不定詞的子句
[00:10:21.680 --> 00:10:24.880]  所以看表就很容易明白
[00:10:24.880 --> 00:10:27.880]  按照原文的次序
[00:10:27.880 --> 00:10:31.280]  「剛強起來」就是對照住
[00:10:31.280 --> 00:10:34.880]  「藉著他的靈」就是對應基督
[00:10:34.880 --> 00:10:40.480]  「你們內在的人」就是對應在你們心裡
[00:10:40.480 --> 00:10:42.680]  平行句真的很有用
[00:10:42.680 --> 00:10:43.880]  很幫助我們明白
[00:10:43.880 --> 00:10:46.280]  你不要明白它說什麼名詞
[00:10:46.280 --> 00:10:48.680]  所以一平行對比
[00:10:48.680 --> 00:10:49.680]  我們就明白了
[00:10:49.680 --> 00:10:51.480]  什麼叫「內在的人」呢?
[00:10:51.480 --> 00:10:55.480]  就是「內心」
[00:10:55.480 --> 00:10:56.680]  但你要記住
[00:10:56.680 --> 00:10:57.880]  在聖經裡面
[00:10:57.880 --> 00:11:00.080]  「內心」不只是指心
[00:11:00.080 --> 00:11:02.280]  或者只是指感受
[00:11:02.280 --> 00:11:04.680]  「內心」是指整個生命
[00:11:04.680 --> 00:11:09.880]  包括思想、情感和意志
[00:11:09.880 --> 00:11:13.280]  整個人
[00:11:13.280 --> 00:11:15.880]  所以第二句可以解釋為
[00:11:15.880 --> 00:11:17.680]  可以解釋為第一句
[00:11:17.680 --> 00:11:18.880]  剛才問
[00:11:18.880 --> 00:11:22.280]  「使你們內在的人剛強起來」是什麼意思呢?
[00:11:22.280 --> 00:11:25.080]  意思就是十七節的上半節
[00:11:25.080 --> 00:11:30.080]  「使基督住在你們心裡」
[00:11:30.080 --> 00:11:32.880]  保羅就是祈求神什麼呢?
[00:11:32.880 --> 00:11:35.480]  祈求基督藉著聖靈
[00:11:35.480 --> 00:11:38.480]  住在我們裡面
[00:11:38.480 --> 00:11:39.880]  請留意
[00:11:39.880 --> 00:11:41.280]  這裡的「住」
[00:11:41.280 --> 00:11:44.280]  並不是過客借宿一兩晚
[00:11:44.280 --> 00:11:46.280]  那個意思好像旅行一樣
[00:11:46.280 --> 00:11:47.880]  住很短的時間
[00:11:47.880 --> 00:11:50.280]  而是長時間的住
[00:11:50.280 --> 00:11:53.880]  就是定居
[00:11:53.880 --> 00:11:56.280]  所以不是指我們決志信主那一刻
[00:11:56.280 --> 00:11:59.480]  耶穌基督第一次住在我們的內心
[00:11:59.480 --> 00:12:01.080]  而是指耶穌基督
[00:12:01.080 --> 00:12:02.280]  繼續的
[00:12:02.280 --> 00:12:03.680]  永久的
[00:12:03.680 --> 00:12:06.280]  住在我們的心裡面
[00:12:06.280 --> 00:12:07.680]  同樣你們的信
[00:12:07.680 --> 00:12:09.080]  那個信
[00:12:09.080 --> 00:12:11.080]  不是我決志信主那一刻
[00:12:11.080 --> 00:12:11.880]  我舉手了
[00:12:11.880 --> 00:12:13.080]  我說要信了
[00:12:13.080 --> 00:12:14.480]  那一刻的信
[00:12:14.480 --> 00:12:17.880]  而是指我們不斷的信靠
[00:12:17.880 --> 00:12:19.480]  得以經歷耶穌基督
[00:12:19.480 --> 00:12:22.880]  活在我們的心裡面
[00:12:22.880 --> 00:12:25.680]  就正如保羅在《迦太史》二章二十字
[00:12:25.680 --> 00:12:26.480]  他有這麼說
[00:12:26.480 --> 00:12:27.680]  我們一起讀
[00:12:27.680 --> 00:12:30.680]  「現在活著的不再是我
[00:12:30.680 --> 00:12:34.080]  乃是基督在我裡面活著
[00:12:34.080 --> 00:12:37.280]  並且我如今在肉身活著
[00:12:37.280 --> 00:12:40.280]  是因信神的兒子而活
[00:12:40.280 --> 00:12:41.680]  他是愛我
[00:12:41.680 --> 00:12:43.880]  為我捨己」
[00:12:43.880 --> 00:12:45.480]  所以,弟兄姊妹
[00:12:45.480 --> 00:12:47.680]  保羅的禱告第一部分
[00:12:47.680 --> 00:12:49.080]  他祈求什麼呢?
[00:12:49.080 --> 00:12:51.880]  就是祈禱基督藉著聖靈的大能
[00:12:51.880 --> 00:12:54.680]  住在信徒的心裡面
[00:12:54.680 --> 00:12:58.880]  掌管他們的生命和生活
[00:12:58.880 --> 00:12:59.880]  很有意思
[00:12:59.880 --> 00:13:00.880]  你發覺
[00:13:00.880 --> 00:13:02.280]  我們經歷聖靈
[00:13:02.280 --> 00:13:04.480]  是不會脫離基督的
[00:13:04.480 --> 00:13:05.480]  我們認識基督
[00:13:05.480 --> 00:13:07.080]  又不會脫離聖靈
[00:13:07.080 --> 00:13:08.480]  三位一體的神
[00:13:08.480 --> 00:13:09.880]  你見不見到?
[00:13:09.880 --> 00:13:11.880]  在我們成長的裡面
[00:13:11.880 --> 00:13:14.280]  都有份參與
[00:13:14.280 --> 00:13:16.680]  基督在我們裡面的時候
[00:13:16.680 --> 00:13:18.680]  你會期望什麼呢?
[00:13:18.680 --> 00:13:22.480]  就是你越來越像基督
[00:13:22.480 --> 00:13:24.080]  這種生命狀態
[00:13:24.080 --> 00:13:26.880]  是會不斷地發展
[00:13:26.880 --> 00:13:28.880]  就好像一男一女
[00:13:28.880 --> 00:13:30.480]  結了婚之後
[00:13:30.480 --> 00:13:31.280]  如果結了婚
[00:13:31.280 --> 00:13:31.880]  你有你的生活
[00:13:31.880 --> 00:13:33.280]  我有我的忙碌
[00:13:33.280 --> 00:13:34.880]  應該不會
[00:13:34.880 --> 00:13:37.880]  可能結婚前的樣子差不多
[00:13:37.880 --> 00:13:38.880]  但如果他結了婚
[00:13:38.880 --> 00:13:40.080]  不是的
[00:13:40.080 --> 00:13:41.680]  大部分都不是的
[00:13:41.680 --> 00:13:43.080]  一起生活的
[00:13:43.080 --> 00:13:44.280]  結婚越久
[00:13:44.280 --> 00:13:45.280]  你會發覺
[00:13:45.280 --> 00:13:47.480]  老公好像老婆
[00:13:47.480 --> 00:13:50.280]  老婆怎麼這麼像老公
[00:13:50.280 --> 00:13:53.280]  這個現象叫什麼?
[00:13:53.280 --> 00:13:56.280]  夫妻相
[00:13:56.280 --> 00:13:57.080]  真的
[00:13:57.080 --> 00:13:59.280]  如果結婚久了
[00:13:59.280 --> 00:14:00.680]  你可以看最近
[00:14:00.680 --> 00:14:01.880]  兩夫妻拍的照片
[00:14:01.880 --> 00:14:03.080]  和結婚前拍的照片
[00:14:03.080 --> 00:14:04.480]  或者初婚拍的照片
[00:14:04.480 --> 00:14:06.880]  是有些不同的
[00:14:06.880 --> 00:14:09.480]  有沒有試過?
[00:14:09.480 --> 00:14:11.080]  沒有試過就看看
[00:14:11.080 --> 00:14:12.880]  對比一下這些照片
[00:14:12.880 --> 00:14:14.880]  或者看別人的
[00:14:14.880 --> 00:14:17.280]  看結婚二十年
[00:14:17.280 --> 00:14:21.480]  三十年的夫妻相
[00:14:21.480 --> 00:14:22.880]  真的很奇妙
[00:14:22.880 --> 00:14:25.080]  兩個人來自不同的家庭
[00:14:25.080 --> 00:14:26.480]  結婚久了
[00:14:26.480 --> 00:14:29.280]  是會越來越像對方
[00:14:29.280 --> 00:14:30.680]  同樣道理
[00:14:30.680 --> 00:14:32.480]  我們信主久了
[00:14:32.480 --> 00:14:37.080]  耶穌基督在我們心裡面定居久了
[00:14:37.080 --> 00:14:38.080]  我們的生命
[00:14:38.080 --> 00:14:41.680]  是不是會越來越像耶穌?
[00:14:41.680 --> 00:14:43.080]  我們的品格
[00:14:43.080 --> 00:14:44.680]  我們的性情
[00:14:44.680 --> 00:14:46.280]  我們的喜好
[00:14:46.280 --> 00:14:49.480]  是會越來越像耶穌基督
[00:14:49.480 --> 00:14:51.480]  因為我們和主的關係
[00:14:51.480 --> 00:14:53.680]  越來越深厚
[00:14:53.680 --> 00:14:56.080]  所以,弟兄姊妹
[00:14:56.080 --> 00:14:57.880]  你受洗之後
[00:14:57.880 --> 00:15:01.080]  還有沒有繼續成長呢?
[00:15:01.080 --> 00:15:03.080]  當你在團契過了新人組
[00:15:03.080 --> 00:15:04.880]  升上固定組了
[00:15:04.880 --> 00:15:08.480]  還有沒有繼續成長呢?
[00:15:08.480 --> 00:15:11.680]  門徒成長路每年都有立志計劃
[00:15:11.680 --> 00:15:18.880]  你有沒有立下未來一年成長的計劃呢?
[00:15:18.880 --> 00:15:20.280]  門徒成長路很有用
[00:15:20.280 --> 00:15:25.280]  幫助我們在靈命、學習和侍奉
[00:15:25.280 --> 00:15:27.080]  這三個層面
[00:15:27.080 --> 00:15:29.880]  去到平衡地成長
[00:15:29.880 --> 00:15:30.680]  為自己做計劃
[00:15:30.680 --> 00:15:33.080]  不是為隔壁的人
[00:15:33.080 --> 00:15:34.480]  完成一個侍奉之後
[00:15:34.480 --> 00:15:37.080]  除了完成一件事
[00:15:37.080 --> 00:15:38.680]  要問的是
[00:15:38.680 --> 00:15:41.880]  我有沒有認識耶穌多了呢?
[00:15:41.880 --> 00:15:44.080]  我有沒有像耶穌多了呢?
[00:15:44.080 --> 00:15:46.080]  你團契已經查完一段
[00:15:46.080 --> 00:15:47.480]  或者一季
[00:15:47.480 --> 00:15:48.480]  或者一年
[00:15:48.480 --> 00:15:51.280]  你要問的除了是活動吸不吸引
[00:15:51.280 --> 00:15:52.280]  材料好不好
[00:15:52.280 --> 00:15:54.080]  組長戴得悶不悶之外
[00:15:54.080 --> 00:15:55.280]  你要問
[00:15:55.280 --> 00:15:57.680]  我有沒有像耶穌多了?
[00:15:57.680 --> 00:16:02.480]  這才是最關鍵的問題
[00:16:02.480 --> 00:16:04.280]  我們已經看了保羅的禱告
[00:16:04.280 --> 00:16:06.080]  第一重的禱告
[00:16:06.080 --> 00:16:11.880]  我們現在繼續看第二重的禱告
[00:16:11.880 --> 00:16:13.680]  我們請弟兄讀
[00:16:13.680 --> 00:16:15.480]  預備起
[00:16:15.480 --> 00:16:19.280]  使你們既在愛中生根立基
[00:16:19.280 --> 00:16:22.480]  能夠和眾聖徒一同明白
[00:16:22.480 --> 00:16:27.080]  基督的愛是何等的長、闊、高、深
[00:16:27.080 --> 00:16:35.480]  並知道這愛是超過人的知識所能察覺的
[00:16:35.480 --> 00:16:37.680]  生根立基
[00:16:37.680 --> 00:16:38.880]  很生動吧
[00:16:38.880 --> 00:16:40.280]  不是主動詞
[00:16:40.280 --> 00:16:42.680]  是分詞
[00:16:42.680 --> 00:16:44.080]  而且是完成式
[00:16:44.080 --> 00:16:49.480]  所以信徒已經在基督裡面
[00:16:49.480 --> 00:16:52.280]  生了根、立了基
[00:16:52.280 --> 00:16:54.280]  正如剛才那一節
[00:16:54.280 --> 00:16:57.680]  基督已經長駐在心裡面
[00:16:57.680 --> 00:16:59.280]  聖靈赤下大能
[00:16:59.280 --> 00:17:00.880]  已經發生了
[00:17:00.880 --> 00:17:04.080]  所以生根立基前面有「既」這個字
[00:17:04.080 --> 00:17:05.680]  即是既然
[00:17:05.680 --> 00:17:09.680]  既然已經生根立基
[00:17:09.680 --> 00:17:10.680]  你想一想
[00:17:10.680 --> 00:17:14.680]  在座相信主大部分都是信主的弟兄姐妹
[00:17:14.680 --> 00:17:16.280]  當初信主的時候
[00:17:16.280 --> 00:17:19.080]  你是否因為經歷了神的愛
[00:17:19.080 --> 00:17:23.080]  尤其是耶穌基督在十字架上犧牲的愛
[00:17:23.080 --> 00:17:25.680]  有所感動而信主?
[00:17:25.680 --> 00:17:27.680]  多數都是吧
[00:17:27.680 --> 00:17:34.080]  所以你都已經在基督裡面生根立基
[00:17:34.080 --> 00:17:38.680]  保羅用了種植和建築的意象
[00:17:38.680 --> 00:17:43.880]  去比喻信徒屬靈生命的開始和成長
[00:17:43.880 --> 00:17:45.880]  非常生動
[00:17:45.880 --> 00:17:49.280]  這個根和基礎
[00:17:49.280 --> 00:17:53.480]  就是因為我們首先經歷了神的愛
[00:17:53.480 --> 00:17:56.480]  但是比起剛才說生根立基
[00:17:56.480 --> 00:17:57.680]  它不是主動詞
[00:17:57.680 --> 00:17:58.680]  它是分詞
[00:17:58.680 --> 00:18:00.680]  更加重要的重點
[00:18:00.680 --> 00:18:01.680]  其實在後面
[00:18:01.680 --> 00:18:03.680]  第十八節
