
[00:00:00.000 --> 00:00:02.000]  好,「謝謝敬拜隊」
[00:01:07.760 --> 00:01:10.760]  是有你右手裡面的滿足福樂
[00:01:10.760 --> 00:01:11.760]  求你帶領我們
[00:01:11.760 --> 00:01:13.760]  讓我們學習去緊跟隨著你
[00:01:13.760 --> 00:01:14.760]  去尋求你更多
[00:01:14.760 --> 00:01:15.760]  祈禱、教託
[00:01:15.760 --> 00:01:17.760]  奉主日數、祈禱的名義、祈求
[00:01:17.760 --> 00:01:18.760]  對
[00:01:18.760 --> 00:01:19.760]  在幾年前
[00:01:19.760 --> 00:01:21.760]  在YouTube那裡
[00:01:21.760 --> 00:01:23.760]  是有一個爭議
[00:01:23.760 --> 00:01:25.760]  不知道大家認不認識
[00:01:25.760 --> 00:01:26.760]  2Set Violin
[00:01:26.760 --> 00:01:27.760]  我先講
[00:01:27.760 --> 00:01:29.760]  YouTube那裡有一個爭議
[00:01:29.760 --> 00:01:31.760]  究竟低音結他強一點
[00:01:31.760 --> 00:01:32.760]  還是小提琴強一點
[00:01:32.760 --> 00:01:35.760]  那時候我在看這個爭議
[00:01:35.760 --> 00:01:36.760]  我心裡就
[00:01:36.760 --> 00:01:38.760]  我是低音結他手
[00:01:38.760 --> 00:01:40.760]  當然要參與一下
[00:01:40.760 --> 00:01:41.760]  看看誰強一點
[00:01:41.760 --> 00:01:44.760]  不過心底裡也覺得
[00:01:44.760 --> 00:01:45.760]  應該都是小提琴
[00:01:45.760 --> 00:01:47.760]  不過那時候
[00:01:47.760 --> 00:01:48.760]  去到
[00:01:48.760 --> 00:01:49.760]  一直去看
[00:01:49.760 --> 00:01:51.760]  看小提琴的評論
[00:01:51.760 --> 00:01:53.760]  怎樣說小提琴強一點
[00:01:53.760 --> 00:01:56.760]  然後認識了這個YouTube頻道
[00:01:56.760 --> 00:01:57.760]  叫2Set Violin
[00:01:57.760 --> 00:01:59.760]  兩個YouTuber
[00:01:59.760 --> 00:02:01.760]  他們兩個不斷去說
[00:02:01.760 --> 00:02:04.760]  他們拉小提琴的辛酸史
[00:02:04.760 --> 00:02:06.760]  他們喜歡什麼歌
[00:02:06.760 --> 00:02:08.760]  還有什麼趣事
[00:02:08.760 --> 00:02:11.760]  他們開這個YouTuber
[00:02:11.760 --> 00:02:13.760]  開這個YouTube頻道
[00:02:13.760 --> 00:02:14.760]  我在那裡看到
[00:02:14.760 --> 00:02:16.760]  為什麼那些訂閱者這麼多
[00:02:16.760 --> 00:02:18.760]  三百多萬個
[00:02:18.760 --> 00:02:20.760]  他們的影片被人按過
[00:02:20.760 --> 00:02:22.760]  有十億次
[00:02:22.760 --> 00:02:24.760]  我說你只是分享你喜歡什麼
[00:02:24.760 --> 00:02:26.760]  都可以給人十億次看
[00:02:26.760 --> 00:02:27.760]  誇張
[00:02:27.760 --> 00:02:29.760]  我進去看看這個頻道說什麼
[00:02:29.760 --> 00:02:32.760]  去認識一下
[00:02:32.760 --> 00:02:34.760]  然後看他的影片
[00:02:34.760 --> 00:02:35.760]  挺搞笑的
[00:02:35.760 --> 00:02:36.760]  挺有趣的
[00:02:36.760 --> 00:02:38.760]  但是為什麼可以去到三百多萬
[00:02:38.760 --> 00:02:41.760]  慢慢去到看那些留言
[00:02:41.760 --> 00:02:43.760]  我就發覺挺特別
[00:02:43.760 --> 00:02:45.760]  為什麼每個說的都很類似
[00:02:45.760 --> 00:02:48.760]  評論那裡每個都說同一樣的
[00:02:48.760 --> 00:02:50.760]  有一個人叫Ling Ling
[00:02:50.760 --> 00:02:52.760]  那個Ling Ling很厲害
[00:02:52.760 --> 00:02:53.760]  這個Ling Ling很厲害
[00:02:53.760 --> 00:02:55.760]  Ling Ling是誰
[00:02:55.760 --> 00:02:59.760]  簡直是世界可遇不可求的小提琴天才
[00:02:59.760 --> 00:03:01.760]  很厲害到什麼地步
[00:03:01.760 --> 00:03:03.760]  他可以跳著呼拉圈
[00:03:03.760 --> 00:03:05.760]  跳著舞拉小提琴
[00:03:05.760 --> 00:03:07.760]  可以同時拉兩個小提琴
[00:03:07.760 --> 00:03:09.760]  可以整個管弦樂團都不用
[00:03:09.760 --> 00:03:11.760]  他就是一個管弦樂團
[00:03:11.760 --> 00:03:14.760]  甚至可以沒有小提琴都可以彈小提琴
[00:03:14.760 --> 00:03:15.760]  很誇張
[00:03:15.760 --> 00:03:16.760]  這個是什麼人
[00:03:16.760 --> 00:03:18.760]  Ling Ling這個究竟是什麼
[00:03:18.760 --> 00:03:19.760]  然後我那時候就說
[00:03:19.760 --> 00:03:21.760]  每個都說到他那麼神級
[00:03:21.760 --> 00:03:22.760]  肯定很厲害
[00:03:22.760 --> 00:03:23.760]  想去聽
[00:03:23.760 --> 00:03:25.760]  一直玩都找不到這個人
[00:03:25.760 --> 00:03:26.760]  有些人還說
[00:03:26.760 --> 00:03:28.760]  比賽不會看到Ling Ling
[00:03:28.760 --> 00:03:31.760]  因為沒有一個比賽是配得上去找Ling Ling
[00:03:31.760 --> 00:03:32.760]  然後我那時候就說
[00:03:32.760 --> 00:03:33.760]  這個人真的太厲害了
[00:03:33.760 --> 00:03:34.760]  Ling Ling究竟是誰
[00:03:34.760 --> 00:03:36.760]  最後就找到了
[00:03:36.760 --> 00:03:39.760]  原來Ling Ling是一個虛構的人物
[00:03:39.760 --> 00:03:42.760]  一個虛構的人物是怎樣發生的
[00:03:42.760 --> 00:03:45.760]  原來就是因為一個youtuber小時候
[00:03:45.760 --> 00:03:47.760]  學小提琴
[00:03:47.760 --> 00:03:48.760]  一直練一直練
[00:03:48.760 --> 00:03:49.760]  他很認真去練
[00:03:49.760 --> 00:03:51.760]  每天練幾個小時
[00:03:51.760 --> 00:03:52.760]  然後他媽媽就說
[00:03:52.760 --> 00:03:54.760]  你這些小提琴很虛弱
[00:03:54.760 --> 00:03:56.760]  你看隔壁鄰居Ling Ling
[00:03:56.760 --> 00:03:58.760]  他每天練40個小時
[00:03:58.760 --> 00:04:00.760]  你學什麼的
[00:04:00.760 --> 00:04:03.760]  然後他心裏面就真的打了個突
[00:04:03.760 --> 00:04:05.760]  難道我真的要每天練到40個小時
[00:04:05.760 --> 00:04:08.760]  我才可以去達到那個目標
[00:04:08.760 --> 00:04:09.760]  所以那時候
[00:04:09.760 --> 00:04:10.760]  很稀虛
[00:04:10.760 --> 00:04:12.760]  那些稀虛的感受
[00:04:12.760 --> 00:04:14.760]  就是這個youtube的頻道去說出來
[00:04:14.760 --> 00:04:16.760]  然後每個人就突然間
[00:04:16.760 --> 00:04:18.760]  很大身同感受
[00:04:18.760 --> 00:04:19.760]  是啊,真的很慘
[00:04:19.760 --> 00:04:21.760]  我爸媽都是這樣跟我說話
[00:04:21.760 --> 00:04:25.760]  要怎樣去到一個目標才可以
[00:04:25.760 --> 00:04:27.760]  有時候
[00:04:27.760 --> 00:04:31.760]  有時候父母設定的目標很高的話
[00:04:31.760 --> 00:04:34.760]  子女可能都會有一種很強烈的感受
[00:04:34.760 --> 00:04:35.760]  真的很大壓力
[00:04:35.760 --> 00:04:36.760]  很不容易
[00:04:36.760 --> 00:04:37.760]  然後慢慢在想
[00:04:37.760 --> 00:04:39.760]  其實可能記錄圖有時候都會
[00:04:39.760 --> 00:04:41.760]  不知道大家會不會
[00:04:41.760 --> 00:04:42.760]  有時候覺得
[00:04:42.760 --> 00:04:44.760]  做一個好的記錄圖都很困難
[00:04:44.760 --> 00:04:46.760]  大家不知道有沒有一個看法
[00:04:46.760 --> 00:04:47.760]  做記錄圖要什麼
[00:04:47.760 --> 00:04:48.760]  要學習
[00:04:48.760 --> 00:04:49.760]  要有喜樂
[00:04:49.760 --> 00:04:52.760]  面對考試都要有喜樂笑著考
[00:04:52.760 --> 00:04:54.760]  做記錄圖要有愛心
[00:04:54.760 --> 00:04:56.760]  看到撿紙皮的婆婆
[00:04:56.760 --> 00:04:57.760]  你就立刻去幫她
[00:04:57.760 --> 00:04:59.760]  做一個好的記錄圖
[00:04:59.760 --> 00:05:02.760]  你要時時刻刻都可以去讚美主
[00:05:02.760 --> 00:05:03.760]  感謝神
[00:05:03.760 --> 00:05:05.760]  其實真的很難
[00:05:05.760 --> 00:05:07.760]  記錄圖不可以生人氣
[00:05:07.760 --> 00:05:08.760]  記錄圖
[00:05:08.760 --> 00:05:10.760]  好的記錄圖的標準
[00:05:10.760 --> 00:05:11.760]  真的很高
[00:05:11.760 --> 00:05:12.760]  很困難
[00:05:12.760 --> 00:05:14.760]  有時候我們面對這件事
[00:05:14.760 --> 00:05:16.760]  可能都會有一些壓力
[00:05:16.760 --> 00:05:18.760]  今天青少報的主題就是
[00:05:18.760 --> 00:05:20.760]  自由的功課
[00:05:20.760 --> 00:05:21.760]  有時候記錄圖
[00:05:21.760 --> 00:05:23.760]  可能我們生命裏面都會覺得
[00:05:23.760 --> 00:05:24.760]  其實都不是很自由
[00:05:24.760 --> 00:05:26.760]  很多限制
[00:05:26.760 --> 00:05:27.760]  目標設定得很高
[00:05:27.760 --> 00:05:29.760]  怎樣去達到呢
[00:05:29.760 --> 00:05:30.760]  作為記錄圖
[00:05:30.760 --> 00:05:32.760]  我們都很想生命裏面可以有自由
[00:05:32.760 --> 00:05:33.760]  可以開心
[00:05:33.760 --> 00:05:34.760]  經常聖經裏面都說
[00:05:34.760 --> 00:05:35.760]  我們信主
[00:05:35.760 --> 00:05:36.760]  其實應該信得很開心
[00:05:36.760 --> 00:05:37.760]  很喜樂
[00:05:37.760 --> 00:05:39.760]  究竟我們在生命裏面
[00:05:39.760 --> 00:05:42.760]  怎樣才可以很自由地去做記錄圖
[00:05:42.760 --> 00:05:43.760]  我們看的經文
[00:05:43.760 --> 00:05:45.760]  就在《路加福音》18張
[00:05:45.760 --> 00:05:46.760]  19張裏面
[00:05:46.760 --> 00:05:48.760]  當中就會告訴我們
[00:05:48.760 --> 00:05:50.760]  一個很寶貴的提醒
[00:05:50.760 --> 00:05:51.760]  就是記錄圖
[00:05:51.760 --> 00:05:53.760]  一個活得不自由的原因
[00:05:53.760 --> 00:05:55.760]  以及告訴我們
[00:05:55.760 --> 00:05:57.760]  自由的出路在哪裏
[00:05:57.760 --> 00:05:58.760]  我們今天
[00:05:58.760 --> 00:06:00.760]  不會讀完兩張這麼誇張的
[00:06:00.760 --> 00:06:02.760]  中間說一點點的
[00:06:02.760 --> 00:06:04.760]  我給一點點背景資料大家
[00:06:04.760 --> 00:06:06.760]  《路加福音》18張
[00:06:06.760 --> 00:06:07.760]  說的是什麼
[00:06:07.760 --> 00:06:09.760]  當中圍繞著一個很重要的主題
[00:06:09.760 --> 00:06:11.760]  就是信心
[00:06:11.760 --> 00:06:13.760]  信得這個字
[00:06:13.760 --> 00:06:14.760]  原本是說信心的意思
[00:06:14.760 --> 00:06:15.760]  就是說
[00:06:15.760 --> 00:06:16.760]  主耶穌來到這個世界
[00:06:16.760 --> 00:06:18.760]  他可不可以找到人有信心
[00:06:18.760 --> 00:06:20.760]  這個字
[00:06:20.760 --> 00:06:21.760]  是非常之重要的
[00:06:21.760 --> 00:06:22.760]  對猶太人來說
[00:06:22.760 --> 00:06:24.760]  信心這個字很重要
[00:06:24.760 --> 00:06:25.760]  因為其實是關乎
[00:06:25.760 --> 00:06:27.760]  生死算亡之秋這個字
[00:06:27.760 --> 00:06:29.760]  因為在這個
[00:06:29.760 --> 00:06:31.760]  創世紀15章
[00:06:31.760 --> 00:06:32.760]  六節那裏
[00:06:32.760 --> 00:06:33.760]  就講到
[00:06:33.760 --> 00:06:35.760]  阿伯拉罕恩爵信耶和華
[00:06:35.760 --> 00:06:38.760]  耶和華就以此為他的義
[00:06:38.760 --> 00:06:42.760]  信和義是有很大的關口
[00:06:42.760 --> 00:06:43.760]  甚至可以說
[00:06:43.760 --> 00:06:45.760]  信就是義的基礎
[00:06:45.760 --> 00:06:48.760]  所以猶太人一聽到信心
[00:06:48.760 --> 00:06:49.760]  其實他們立刻就會想知道
[00:06:49.760 --> 00:06:51.760]  主耶穌那時是一個
[00:06:51.760 --> 00:06:53.760]  講天國道理的老師
[00:06:53.760 --> 00:06:54.760]  不如你說一下
[00:06:54.760 --> 00:06:56.760]  究竟怎樣才可以有信心
[00:06:56.760 --> 00:06:57.760]  什麼叫信心
[00:06:57.760 --> 00:06:58.760]  我有沒有信心
[00:06:58.760 --> 00:06:59.760]  那我就可以得著這個義
[00:06:59.760 --> 00:07:01.760]  可以去進入到天國
[00:07:01.760 --> 00:07:02.760]  所以因爲這樣
[00:07:02.760 --> 00:07:04.760]  主耶穌就在18章
[00:07:04.760 --> 00:07:05.760]  19章那裏
[00:07:05.760 --> 00:07:06.760]  去帶門徒認識
[00:07:06.760 --> 00:07:08.760]  究竟什麼叫信心
[00:07:08.760 --> 00:07:10.760]  哪一個才是真正
[00:07:10.760 --> 00:07:11.760]  阿伯拉罕的子孫
[00:07:11.760 --> 00:07:13.760]  信心之父的子孫
[00:07:13.760 --> 00:07:14.760]  哪一個有信心
[00:07:14.760 --> 00:07:15.760]  哪一個有義
[00:07:15.760 --> 00:07:18.760]  哪一個可以進入到天國
[00:07:18.760 --> 00:07:20.760]  接著接下來的經文
[00:07:20.760 --> 00:07:22.760]  發現發生了兩個故事
[00:07:22.760 --> 00:07:24.760]  兩個很大的對比故事
[00:07:24.760 --> 00:07:26.760]  主耶穌就藉著這兩個故事
[00:07:26.760 --> 00:07:28.760]  帶出了信心的精意
[00:07:28.760 --> 00:07:30.760]  然後就讀出今天的經文
[00:07:30.760 --> 00:07:32.760]  路加福音18章
[00:07:32.760 --> 00:07:34.760]  18至27節
[00:07:34.760 --> 00:07:36.760]  經文當中就告訴我們
[00:07:36.760 --> 00:07:38.760]  原來人生命裏
[00:07:38.760 --> 00:07:40.760]  有時候會有一份扭曲了的信心
[00:07:40.760 --> 00:07:42.760]  這份扭曲了的信心
[00:07:42.760 --> 00:07:44.760]  會阻隔了我們和神的關係
[00:07:44.760 --> 00:07:46.760]  阻礙了我們可以去擁抱
[00:07:46.760 --> 00:07:49.760]  神給我們的這份關係
[00:07:49.760 --> 00:07:50.760]  以至到我們有時候
[00:07:50.760 --> 00:07:51.760]  都活得不自由
[00:07:51.760 --> 00:07:53.760]  而這個扭曲了的信心
[00:07:53.760 --> 00:07:54.760]  就是我們不以爲
[00:07:54.760 --> 00:07:56.760]  我們要靠自己的努力
[00:07:56.760 --> 00:07:59.760]  去達到神的標準
[00:07:59.760 --> 00:08:01.760]  基督徒是達不到神的標準的
[00:08:01.760 --> 00:08:03.760]  是永遠都達不到的
[00:08:03.760 --> 00:08:05.760]  如果我們以為
[00:08:05.760 --> 00:08:06.760]  我們要做到這件事
[00:08:06.760 --> 00:08:08.760]  我們才可以回到神的裏面
[00:08:08.760 --> 00:08:11.760]  我們會永遠活在失望和沮喪的裏面
[00:08:11.760 --> 00:08:13.760]  這個也是很多時候
[00:08:13.760 --> 00:08:16.760]  我們信徒活得不自由的原因
[00:08:16.760 --> 00:08:18.760]  我們一起讀這段經文好不好
[00:08:18.760 --> 00:08:19.760]  路加福音18章
[00:08:19.760 --> 00:08:20.760]  18至27節
[00:08:20.760 --> 00:08:21.760]  一起讀
[00:08:21.760 --> 00:08:24.760]  有一個官問耶穌說
[00:08:24.760 --> 00:08:25.760]  善良的老師
[00:08:25.760 --> 00:08:29.760]  我該做什麼事才能承受永生
[00:08:29.760 --> 00:08:30.760]  耶穌對他說
[00:08:30.760 --> 00:08:33.760]  你為什麼稱我是善良的
[00:08:33.760 --> 00:08:35.760]  除了神一位之外
[00:08:35.760 --> 00:08:36.760]  再沒有善良的
[00:08:36.760 --> 00:08:38.760]  誡命你是知道的
[00:08:38.760 --> 00:08:39.760]  不可奸淫
[00:08:39.760 --> 00:08:40.760]  不可殺人
[00:08:40.760 --> 00:08:41.760]  不可偷盜
[00:08:41.760 --> 00:08:43.760]  不可作假見證
[00:08:43.760 --> 00:08:45.760]  當孝敬父母
[00:08:45.760 --> 00:08:46.760]  乃人說
[00:08:46.760 --> 00:08:49.760]  這一切我從小都遵守了
[00:08:49.760 --> 00:08:50.760]  耶穌聽見
[00:08:50.760 --> 00:08:52.760]  就對他說
[00:08:52.760 --> 00:08:54.760]  你還缺少一件
[00:08:54.760 --> 00:08:56.760]  要變賣你一切所有的
[00:08:56.760 --> 00:08:57.760]  窮人
[00:08:57.760 --> 00:09:00.760]  就必有財寶在天上
[00:09:00.760 --> 00:09:02.760]  你還要來跟從我
[00:09:02.760 --> 00:09:04.760]  他聽見這些話
[00:09:04.760 --> 00:09:05.760]  就很憂愁
[00:09:05.760 --> 00:09:07.760]  因為他很富有
[00:09:07.760 --> 00:09:10.760]  耶穌見他變得很憂愁
[00:09:10.760 --> 00:09:11.760]  就說
[00:09:11.760 --> 00:09:12.760]  有錢財的人
[00:09:12.760 --> 00:09:15.760]  盡神的國是何等的難
[00:09:15.760 --> 00:09:17.760]  樂陀穿過針眼
[00:09:17.760 --> 00:09:20.760]  比財主盡神的國還容易
[00:09:20.760 --> 00:09:22.760]  聽見的人說
[00:09:22.760 --> 00:09:24.760]  這樣誰能得救
[00:09:24.760 --> 00:09:27.760]  他說在人所不能的事
[00:09:27.760 --> 00:09:28.760]  在神都能
[00:09:28.760 --> 00:09:31.760]  當時有個官去找耶穌
[00:09:31.760 --> 00:09:33.760]  問怎樣才能承受永生
[00:09:33.760 --> 00:09:34.760]  因為記得嗎
[00:09:34.760 --> 00:09:35.760]  剛才也說過背景
[00:09:35.760 --> 00:09:37.760]  就是信心是怎樣
[00:09:37.760 --> 00:09:40.760]  怎樣可以因著信心
[00:09:40.760 --> 00:09:41.760]  可以有義
[00:09:41.760 --> 00:09:43.760]  而義可以帶人入天國
[00:09:43.760 --> 00:09:44.760]  當時有個官
[00:09:44.760 --> 00:09:45.760]  官我們一開始想
[00:09:45.760 --> 00:09:46.760]  可能會說
[00:09:46.760 --> 00:09:48.760]  是否那些羅馬官
[00:09:48.760 --> 00:09:50.760]  但其實這個字
[00:09:50.760 --> 00:09:51.760]  用在原文
[00:09:51.760 --> 00:09:53.760]  用在路加福音
[00:09:53.760 --> 00:09:54.760]  《仕途行轉》裏
[00:09:54.760 --> 00:09:56.760]  他是講一個叫leader
[00:09:56.760 --> 00:09:59.760]  通常都是指一些宗教領袖
[00:09:59.760 --> 00:10:00.760]  所以我們會知道
[00:10:00.760 --> 00:10:04.760]  這是一個有猶太人背景的宗教領袖
[00:10:04.760 --> 00:10:06.760]  一個宗教領袖
[00:10:06.760 --> 00:10:07.760]  他當時問耶穌
[00:10:07.760 --> 00:10:09.760]  他問的東西很清晰
[00:10:09.760 --> 00:10:12.760]  其實他要做些什麼
[00:10:12.760 --> 00:10:15.760]  做些什麼才能承受永生
[00:10:15.760 --> 00:10:16.760]  承受這個字
[00:10:16.760 --> 00:10:17.760]  也就是說他可以
[00:10:17.760 --> 00:10:18.760]  有資格
[00:10:18.760 --> 00:10:19.760]  有權利
[00:10:19.760 --> 00:10:20.760]  可以去擁有
[00:10:20.760 --> 00:10:21.760]  好像一個資產
[00:10:21.760 --> 00:10:23.760]  去擁有一件事
[00:10:23.760 --> 00:10:24.760]  所以他的意思
[00:10:24.760 --> 00:10:25.760]  他的信念是什麼
[00:10:25.760 --> 00:10:27.760]  就是說我做了什麼
[00:10:27.760 --> 00:10:28.760]  我就可以有權
[00:10:28.760 --> 00:10:30.760]  有資格去擁有永生
[00:10:30.760 --> 00:10:31.760]  我做了什麼
[00:10:31.760 --> 00:10:33.760]  我就可以達標準
[00:10:33.760 --> 00:10:34.760]  達到標準
[00:10:34.760 --> 00:10:36.760]  可以有權利去擁有永生
[00:10:36.760 --> 00:10:37.760]  為什麼他會問耶穌呢
[00:10:37.760 --> 00:10:38.760]  經文裏面有講的
[00:10:38.760 --> 00:10:41.760]  就是因為他稱呼耶穌是善良的
[00:10:41.760 --> 00:10:42.760]  他覺得耶穌
[00:10:42.760 --> 00:10:45.760]  這個過去一直在講天國道理的老師
[00:10:45.760 --> 00:10:47.760]  他是達標準的
[00:10:47.760 --> 00:10:49.760]  既然他是達標準的
[00:10:49.760 --> 00:10:51.760]  我問了他的標準是什麼
[00:10:51.760 --> 00:10:52.760]  他做到就搞定了
[00:10:52.760 --> 00:10:55.760]  我就可以承受永生
[00:10:55.760 --> 00:10:56.760]  所以其實他去到
[00:10:56.760 --> 00:10:58.760]  基本上是拿著貼紙
[00:10:58.760 --> 00:10:59.760]  你叫我告訴我
[00:10:59.760 --> 00:11:00.760]  我做什麼
[00:11:00.760 --> 00:11:01.760]  我立刻做了它
[00:11:01.760 --> 00:11:02.760]  搞定了
[00:11:02.760 --> 00:11:03.760]  我就可以去承受永生
[00:11:03.760 --> 00:11:05.760]  而且耶穌那時候
[00:11:05.760 --> 00:11:06.760]  就試一試他
[00:11:06.760 --> 00:11:07.760]  就拋一拋給他
[00:11:07.760 --> 00:11:08.760]  就告訴他
[00:11:08.760 --> 00:11:10.760]  你要做的事不可奸人
[00:11:10.760 --> 00:11:11.760]  不可殺人
[00:11:11.760 --> 00:11:13.760]  total不可作假見證
[00:11:13.760 --> 00:11:14.760]  當孝敬父母
[00:11:14.760 --> 00:11:15.760]  十屆裏面的五屆
[00:11:15.760 --> 00:11:16.760]  你做不做到
[00:11:16.760 --> 00:11:18.760]  給他試一試
[00:11:18.760 --> 00:11:20.760]  那時候的宗教領袖
[00:11:20.760 --> 00:11:22.760]  開心到飄飄然
[00:11:22.760 --> 00:11:24.760]  就說他全部都做到
[00:11:24.760 --> 00:11:26.760]  並且這一句很特別
[00:11:26.760 --> 00:11:28.760]  他說我從小到大都做到
[00:11:28.760 --> 00:11:31.760]  你聽到有些囂張的意味在裏面
[00:11:31.760 --> 00:11:33.760]  那個宗教領袖一聽到
[00:11:33.760 --> 00:11:35.760]  就覺得原來標準就是做這五屆
[00:11:35.760 --> 00:11:36.760]  搞定了
[00:11:36.760 --> 00:11:37.760]  沒問題
[00:11:37.760 --> 00:11:38.760]  我完成了
[00:11:38.760 --> 00:11:40.760]  我可以去承受永生
[00:11:40.760 --> 00:11:41.760]  主耶穌在這裏
[00:11:41.760 --> 00:11:44.760]  就把標準突然拉到超高
[00:11:44.760 --> 00:11:49.760]  他知道宗教領袖心裏面的掙扎
[00:11:49.760 --> 00:11:52.760]  他就把標準在那個位置
[00:11:52.760 --> 00:11:54.760]  突然拉到最高
[00:11:54.760 --> 00:11:55.760]  告訴他
[00:11:55.760 --> 00:11:57.760]  其實你是一個很重視錢的人
[00:11:57.760 --> 00:12:00.760]  你可不可以把生命裏面的一切
[00:12:00.760 --> 00:12:01.760]  都變了
[00:12:01.760 --> 00:12:03.760]  送給窮人
[00:12:03.760 --> 00:12:05.760]  然後來跟從我呢
[00:12:05.760 --> 00:12:08.760]  那時候宗教領袖聽到之後
[00:12:08.760 --> 00:12:09.760]  他就垂頭喪氣
[00:12:09.760 --> 00:12:11.760]  憂憂愁愁地走了
[00:12:11.760 --> 00:12:12.760]  因為他發覺自己是
[00:12:12.760 --> 00:12:14.760]  沒有可能可以做到這一步
[00:12:14.760 --> 00:12:17.760]  其實你聽下去會不會覺得都很困難
[00:12:17.760 --> 00:12:19.760]  賣光所有東西
[00:12:19.760 --> 00:12:20.760]  一個仙都沒有
[00:12:20.760 --> 00:12:21.760]  然後跟從耶穌
[00:12:21.760 --> 00:12:22.760]  超誇張
[00:12:22.760 --> 00:12:24.760]  超高的標準
[00:12:24.760 --> 00:12:26.760]  這個標準誰人可以去做到的
[00:12:26.760 --> 00:12:31.760]  我們的主耶穌基督
[00:12:31.760 --> 00:12:33.760]  那時候是說天國是怎樣的
[00:12:33.760 --> 00:12:35.760]  他說到原來神的標準是這麼高
[00:12:35.760 --> 00:12:38.760]  沒有人可以去進入天國
[00:12:38.760 --> 00:12:40.760]  那時候的人就是這樣說
[00:12:40.760 --> 00:12:42.760]  第26節那裏就說
[00:12:42.760 --> 00:12:43.760]  這樣誰能得救呢
[00:12:43.760 --> 00:12:44.760]  也就是說
[00:12:44.760 --> 00:12:47.760]  其實沒有人可以去達到這個標準
[00:12:47.760 --> 00:12:49.760]  主耶穌那時候特意這樣說
[00:12:49.760 --> 00:12:51.760]  其實他是在給宗教領袖知道
[00:12:51.760 --> 00:12:54.760]  做什麼可以去有權利承受永生
[00:12:54.760 --> 00:12:56.760]  你是做什麼都不行
[00:12:56.760 --> 00:12:57.760]  永遠都做不到
[00:12:57.760 --> 00:13:00.760]  因為那個標準其實是很高的
[00:13:00.760 --> 00:13:02.760]  告訴他
[00:13:02.760 --> 00:13:04.760]  其實這一切都不是靠著你
[00:13:04.760 --> 00:13:07.760]  做什麼你可以去得到
[00:13:07.760 --> 00:13:08.760]  其實很多時候
[00:13:08.760 --> 00:13:10.760]  我們那時候的法理賽人
[00:13:10.760 --> 00:13:11.760]  宗教領袖那些
[00:13:11.760 --> 00:13:12.760]  就是帶著這個觀念
[00:13:12.760 --> 00:13:13.760]  就是說
[00:13:13.760 --> 00:13:14.760]  只要我做了什麼
[00:13:14.760 --> 00:13:16.760]  我就可以成為一個
[00:13:16.760 --> 00:13:17.760]  叫做義人
[00:13:17.760 --> 00:13:18.760]  我可以成為一個
[00:13:18.760 --> 00:13:19.760]  叫做好人
[00:13:19.760 --> 00:13:21.760]  可以承受神的國
[00:13:21.760 --> 00:13:23.760]  神的義
