
[00:00:00.000 --> 00:00:04.000]  各位兄弟姐妹,各位朋友早晨
[00:02:56.000 --> 00:02:59.000]  以致這個家鄉都成為上帝你的居所
[00:02:59.000 --> 00:03:01.000]  上帝你明燈照耀的地方
[00:03:01.000 --> 00:03:03.000]  求主祝福我們
[00:03:03.000 --> 00:03:05.000]  我們禱告奉耶穌基督的名
[00:03:05.000 --> 00:03:10.000]  聖經說耶穌知道你的居所
[00:03:10.000 --> 00:03:13.000]  就是有撒旦座位之處
[00:03:13.000 --> 00:03:16.000]  我聽見有少少凶宅的感覺
[00:03:16.000 --> 00:03:18.000]  我曾經有聖師有信徒
[00:03:18.000 --> 00:03:21.000]  叫我去他家裏面趕鬼
[00:03:21.000 --> 00:03:25.000]  他說他在想拜四角好還是叫我好
[00:03:25.000 --> 00:03:28.000]  我當時不知道什麼叫拜四角
[00:03:28.000 --> 00:03:31.000]  我不知道是不是一些
[00:03:31.000 --> 00:03:34.000]  我沒聽過基督教有這些儀式
[00:03:34.000 --> 00:03:36.000]  那張床無故移動
[00:03:36.000 --> 00:03:38.000]  經常震動
[00:03:38.000 --> 00:03:40.000]  我第一個反應就是
[00:03:40.000 --> 00:03:42.000]  附近是不是有人打贓
[00:03:42.000 --> 00:03:43.000]  我第一個想法
[00:03:43.000 --> 00:03:46.000]  他說住了進去之後身心不舒服
[00:03:46.000 --> 00:03:48.000]  渾身不聚財
[00:03:48.000 --> 00:03:51.000]  很想我幫忙做少許驅趕
[00:03:51.000 --> 00:03:55.000]  後來就搬屋
[00:03:55.000 --> 00:03:56.000]  信徒又搬屋
[00:03:56.000 --> 00:03:58.000]  他一年住了幾個單位
[00:03:58.000 --> 00:04:00.000]  都是這樣的境況
[00:04:00.000 --> 00:04:02.000]  內心很不平安
[00:04:02.000 --> 00:04:04.000]  我時常想是不是凶宅
[00:04:04.000 --> 00:04:06.000]  其實是在內心
[00:04:06.000 --> 00:04:08.000]  我們心裏面
[00:04:08.000 --> 00:04:10.000]  有時失去了盼望
[00:04:10.000 --> 00:04:12.000]  很多的憂慮
[00:04:12.000 --> 00:04:14.000]  家裏很多的景況
[00:04:14.000 --> 00:04:16.000]  搬來搬去都是渾身不聚財
[00:04:16.000 --> 00:04:18.000]  都覺得很艱難
[00:04:18.000 --> 00:04:21.000]  甚至移民去到哪裏都未必解決到
[00:04:21.000 --> 00:04:23.000]  有時不單止內心的憂暗
[00:04:23.000 --> 00:04:26.000]  有時外在環境的憂暗
[00:04:26.000 --> 00:04:29.000]  都會令人很想搬來搬去
[00:04:29.000 --> 00:04:32.000]  很想令人離開一個城市一個地方
[00:04:32.000 --> 00:04:36.000]  昨天剛好我們香港有一位我們很認識的弟兄
[00:04:36.000 --> 00:04:38.000]  鍾敬輝
[00:04:38.000 --> 00:04:40.000]  舉辦了一個安息禮
[00:04:40.000 --> 00:04:42.000]  在九龍城浸信會
[00:04:42.000 --> 00:04:45.000]  我看真是一代的香港
[00:04:45.000 --> 00:04:47.000]  我們很尊敬的人物
[00:04:47.000 --> 00:04:49.000]  他是培政中社的
[00:04:49.000 --> 00:04:52.000]  我不知道我們當中有沒有人是培政中社的
[00:04:52.000 --> 00:04:54.000]  一個很年輕的時候很有為
[00:04:54.000 --> 00:04:58.000]  亦都將一生獻給戲劇的一個弟兄
[00:04:58.000 --> 00:05:03.000]  我知道是因為上一個禮拜在另一個國安幕禮
[00:05:03.000 --> 00:05:05.000]  知道他弟弟亦都同樣是信徒
[00:05:05.000 --> 00:05:06.000]  兩兄弟都是信徒
[00:05:06.000 --> 00:05:07.000]  很為他感恩
[00:05:07.000 --> 00:05:09.000]  二十多年前他做了一個節目
[00:05:09.000 --> 00:05:11.000]  就叫做我不知道大家有沒有看過
[00:05:11.000 --> 00:05:12.000]  他做旁白的
[00:05:12.000 --> 00:05:15.000]  叫做尋找他鄉的故事
[00:05:15.000 --> 00:05:18.000]  額頭的都二十多年了
[00:05:18.000 --> 00:05:20.000]  其實這件事
[00:05:20.000 --> 00:05:22.000]  他訪問了一百多個地方
[00:05:22.000 --> 00:05:25.000]  散居世界各地的海外華人
[00:05:25.000 --> 00:05:28.000]  有個在百度上就說這個節目
[00:05:28.000 --> 00:05:33.000]  顯示了華人為理想賠上一生幸福的艱辛
[00:05:33.000 --> 00:05:35.000]  為生存而飽受煎熬的創傷
[00:05:35.000 --> 00:05:39.000]  最後成為一個一無所依無依無靠的中國老人
[00:05:39.000 --> 00:05:43.000]  看見的時候都很為到華人那種漂泊無奈
[00:05:43.000 --> 00:05:45.000]  在政治的動盪裏面遠走他鄉
[00:05:45.000 --> 00:05:49.000]  就算他鄉千山萬水都不敵一絲鄉愁
[00:05:49.000 --> 00:05:52.000]  怎樣令到一個國家一個城市脫離幽暗
[00:05:52.000 --> 00:05:56.000]  成為人人樂居安居樂業的地方
[00:05:56.000 --> 00:05:58.000]  成為一個由自及興的地方
[00:05:58.000 --> 00:06:02.000]  可能是我們中國人幾千幾百年來的追求
[00:06:02.000 --> 00:06:03.000]  在統計裏面
[00:06:03.000 --> 00:06:06.000]  2021年的移民期最高峰期的時候
[00:06:06.000 --> 00:06:10.000]  一年之間2021即有九萬個香港人移民
[00:06:10.000 --> 00:06:12.000]  在中文大學的估計裏面
[00:06:12.000 --> 00:06:16.000]  估計幾年之間有四十幾萬人移居外地
[00:06:16.000 --> 00:06:20.000]  而當時中文大學的香港亞太研究所顯示
[00:06:20.000 --> 00:06:26.000]  受訪裏面已經在當年有四成的香港人為移民作準備
[00:06:26.000 --> 00:06:27.000]  最常去的地方
[00:06:27.000 --> 00:06:28.000]  大家估計在哪裏
[00:06:28.000 --> 00:06:29.000]  最常去的
[00:06:29.000 --> 00:06:30.000]  英國
[00:06:30.000 --> 00:06:31.000]  很多朋友去了
[00:06:31.000 --> 00:06:32.000]  26%
[00:06:32.000 --> 00:06:33.000]  然後加拿大14%
[00:06:33.000 --> 00:06:35.000]  澳洲11%
[00:06:35.000 --> 00:06:37.000]  台灣7.5%
[00:06:37.000 --> 00:06:40.000]  而最主要的原因包括四個大的原因
[00:06:40.000 --> 00:06:41.000]  第一就是香港不民主
[00:06:41.000 --> 00:06:43.000]  不滿意政府
[00:06:43.000 --> 00:06:44.000]  太多的政治爭吵
[00:06:44.000 --> 00:06:46.000]  香港的自由變差
[00:06:46.000 --> 00:06:50.000]  裏面每一個選項都過了20%的人去選
[00:06:50.000 --> 00:06:52.000]  都反映著當時人心的擔憂
[00:06:52.000 --> 00:06:55.000]  同樣亦都反映著今天我們內心城市裏面
[00:06:55.000 --> 00:06:57.000]  未得到的醫治
[00:06:57.000 --> 00:06:59.000]  在我們裏面
[00:06:59.000 --> 00:07:00.000]  一個城市
[00:07:00.000 --> 00:07:02.000]  如何能夠脫離這些憂憂
[00:07:02.000 --> 00:07:05.000]  在綑綁裏面再一次被醫治
[00:07:05.000 --> 00:07:08.000]  使城市成為一個福音
[00:07:08.000 --> 00:07:09.000]  有安慰
[00:07:09.000 --> 00:07:11.000]  有自由的地方呢
[00:07:11.000 --> 00:07:13.000]  我們今天去到第三間的教會
[00:07:13.000 --> 00:07:15.000]  別加摩教會
[00:07:15.000 --> 00:07:17.000]  這間教會我們看見已不鎖
[00:07:17.000 --> 00:07:18.000]  在神學的正確裏面
[00:07:18.000 --> 00:07:19.000]  失去了起初的愛
[00:07:19.000 --> 00:07:21.000]  對我們有很大的提醒
[00:07:21.000 --> 00:07:22.000]  善美娜的教會
[00:07:22.000 --> 00:07:23.000]  她忠心受苦
[00:07:23.000 --> 00:07:25.000]  體透死亡
[00:07:25.000 --> 00:07:26.000]  但是別加摩教會
[00:07:26.000 --> 00:07:27.000]  耶穌說
[00:07:27.000 --> 00:07:32.000]  它是一個撒旦權勢下的國度城市
[00:07:32.000 --> 00:07:35.000]  我們先看看這個地方是怎樣
[00:07:35.000 --> 00:07:37.000]  別加摩是一個很宏偉的城市
[00:07:37.000 --> 00:07:39.000]  我的同事用一張AI
[00:07:39.000 --> 00:07:42.000]  回復了當時的圖片
[00:07:42.000 --> 00:07:44.000]  大概就是這樣
[00:07:44.000 --> 00:07:46.000]  AI甚麼都做到
[00:07:46.000 --> 00:07:48.000]  它不是缺少文青氣息
[00:07:48.000 --> 00:07:49.000]  別加摩的意思
[00:07:49.000 --> 00:07:51.000]  是一個城堡的意思
[00:07:51.000 --> 00:07:56.000]  這座城在落在亞洲和歐洲中間的一條海邊
[00:07:56.000 --> 00:07:58.000]  一個東西大道的山邊
[00:07:58.000 --> 00:07:59.000]  一個圓拱形
[00:07:59.000 --> 00:08:04.000]  由山上俯衝往下的一個很宏偉的建築
[00:08:04.000 --> 00:08:05.000]  我給大家一些實景
[00:08:05.000 --> 00:08:06.000]  剛才那個是AI做的
[00:08:06.000 --> 00:08:07.000]  這個就是實景
[00:08:07.000 --> 00:08:09.000]  是一個虎視山腳
[00:08:09.000 --> 00:08:11.000]  容納萬人的露天劇場
[00:08:11.000 --> 00:08:13.000]  你可以在那裏開報道會
[00:08:13.000 --> 00:08:15.000]  因為可以站坐到一萬人
[00:08:15.000 --> 00:08:18.000]  而山頂還有一個宙斯的神廟
[00:08:18.000 --> 00:08:23.000]  這個神廟在上個世紀被德國人拆了重建
[00:08:23.000 --> 00:08:24.000]  搬回德國柏林
[00:08:24.000 --> 00:08:26.000]  今天成為一個博物館
[00:08:26.000 --> 00:08:27.000]  我們看看將會看見
[00:08:27.000 --> 00:08:29.000]  叫做別加摩博物館
[00:08:29.000 --> 00:08:30.000]  大家看看
[00:08:30.000 --> 00:08:31.000]  德國人真的很厲害
[00:08:31.000 --> 00:08:32.000]  他將它拆了
[00:08:32.000 --> 00:08:35.000]  搬回去重新建造
[00:08:35.000 --> 00:08:37.000]  就好像一個大的台階
[00:08:37.000 --> 00:08:39.000]  好像一個白色的大寶座
[00:08:39.000 --> 00:08:41.000]  為甚麼他說這個是撒旦的座位呢
[00:08:41.000 --> 00:08:43.000]  原來一個這麼大的寶座
[00:08:43.000 --> 00:08:44.000]  好像一個座位
[00:08:44.000 --> 00:08:46.000]  給宙斯的敬拜
[00:08:46.000 --> 00:08:48.000]  別加摩不單止是這樣
[00:08:48.000 --> 00:08:51.000]  他還有當年一個藏書二十萬卷的圖書館
[00:08:51.000 --> 00:08:54.000]  今天都是一個很大的圖書館
[00:08:54.000 --> 00:08:57.000]  而當時在印刷還未出現的時候
[00:08:57.000 --> 00:09:01.000]  它是一個僅次於埃及亞歷山大的圖書館
[00:09:01.000 --> 00:09:03.000]  而山腳有一個大家很熟悉的神
[00:09:03.000 --> 00:09:04.000]  就是醫神
[00:09:04.000 --> 00:09:05.000]  不是唱歌那個
[00:09:05.000 --> 00:09:07.000]  是醫藥之神
[00:09:07.000 --> 00:09:09.000]  叫阿希波斯
[00:09:09.000 --> 00:09:14.000]  他手裏面拿著一條代表起死回生的蛇神
[00:09:14.000 --> 00:09:16.000]  任何人去到這個廟裏面敬拜
[00:09:16.000 --> 00:09:18.000]  期望得到醫治
[00:09:18.000 --> 00:09:21.000]  所以這個地方有很多異教的敬拜
[00:09:21.000 --> 00:09:27.000]  和很含樣的敬拜文化結構
[00:09:27.000 --> 00:09:30.000]  但是作為一個撒旦的居所
[00:09:30.000 --> 00:09:32.000]  這些都不是他最大的問題
[00:09:32.000 --> 00:09:36.000]  他最大的憂憂是當時羅馬政權
[00:09:36.000 --> 00:09:40.000]  別加摩教會有別於其他七個城市
[00:09:40.000 --> 00:09:43.000]  他在羅馬進入亞洲的時候
[00:09:43.000 --> 00:09:46.000]  走到去就好像英國人來到香港
[00:09:46.000 --> 00:09:48.000]  見到香港一個寶地一樣
[00:09:48.000 --> 00:09:49.000]  他見到這座山城
[00:09:49.000 --> 00:09:54.000]  他首先在這座山城上設立了他第一個的總督府
[00:09:54.000 --> 00:09:57.000]  然後在這個山城上成為了亞洲第一個的根據地
[00:09:57.000 --> 00:10:00.000]  然後劍指整個亞細亞
[00:10:00.000 --> 00:10:03.000]  羅馬軍團駐紮在這個城裏面
[00:10:03.000 --> 00:10:07.000]  羅馬的政令是從這座城覆寫出整個亞細亞
[00:10:07.000 --> 00:10:09.000]  這個就如今天的莫斯科
[00:10:09.000 --> 00:10:11.000]  就如今天的華盛頓
[00:10:11.000 --> 00:10:13.000]  是一個亞細亞的政治中心
[00:10:13.000 --> 00:10:14.000]  但是羅馬人很特別
[00:10:14.000 --> 00:10:16.000]  羅馬人他在本土
[00:10:16.000 --> 00:10:19.000]  特別在他共和國的時候
[00:10:19.000 --> 00:10:21.000]  他們不會敬拜活著的人
[00:10:21.000 --> 00:10:24.000]  不過去到亞洲的時候他們改變這個方法
[00:10:24.000 --> 00:10:27.000]  去到亞洲的人對羅馬皇帝不好認識
[00:10:27.000 --> 00:10:28.000]  他們佔領了亞洲之後
[00:10:28.000 --> 00:10:29.000]  他就將活著的皇帝
[00:10:29.000 --> 00:10:32.000]  由奧古斯都開始就建成神殿
[00:10:32.000 --> 00:10:34.000]  然後要求被佔領的亞洲人
[00:10:34.000 --> 00:10:40.000]  去上香去宣誓去效忠敬拜一個活著的皇帝
[00:10:40.000 --> 00:10:45.000]  這個是對基督徒一個懸在頭上的劍
[00:10:45.000 --> 00:10:52.000]  羅馬人的劍高高懸在亞洲的基督徒的頭上
[00:10:52.000 --> 00:10:55.000]  當時有信徒不參與這個上香
[00:10:55.000 --> 00:10:56.000]  不參與這個敬拜
[00:10:56.000 --> 00:10:58.000]  不參與這個效忠被殺
[00:10:58.000 --> 00:11:00.000]  所以去到十二到十三節
[00:11:00.000 --> 00:11:02.000]  主是這樣寫給這個地方的信徒
[00:11:02.000 --> 00:11:06.000]  你要寫信給別加摩教會的使者說
[00:11:06.000 --> 00:11:08.000]  哪有兩人離間的這樣說
[00:11:08.000 --> 00:11:12.000]  我知道你的居所就是撒旦座位之處
[00:11:12.000 --> 00:11:15.000]  我忠心的見證人安提朴在你們中間
[00:11:15.000 --> 00:11:18.000]  在撒旦所住的地方被殺之時
[00:11:18.000 --> 00:11:19.000]  你還堅守了我的命
[00:11:19.000 --> 00:11:22.000]  沒有否認對我的信仰
[00:11:22.000 --> 00:11:24.000]  之前那間教會的侍妹
[00:11:24.000 --> 00:11:26.000]  他們被下在監獄十天
[00:11:26.000 --> 00:11:28.000]  要致死忠心
[00:11:28.000 --> 00:11:29.000]  可能都沒有人死
[00:11:29.000 --> 00:11:33.000]  去到別加摩已經有信徒
[00:11:33.000 --> 00:11:36.000]  為了不效忠羅馬的敬拜
[00:11:36.000 --> 00:11:37.000]  或者二神的敬拜
[00:11:37.000 --> 00:11:40.000]  在這座撒旦的城被殺
[00:11:40.000 --> 00:11:43.000]  教會面對著最嚴峻的挑戰
[00:11:43.000 --> 00:11:47.000]  不過我們看到耶穌在每一間教會都臨在
[00:11:47.000 --> 00:11:48.000]  有一個圖給我們看看
[00:11:48.000 --> 00:11:50.000]  七間教會的臨在
[00:11:50.000 --> 00:11:55.000]  拿著七星走在七個金燈台
[00:11:55.000 --> 00:11:56.000]  在二佛所的教會
[00:11:56.000 --> 00:11:59.000]  說耶穌知曉教會的一切
[00:11:59.000 --> 00:12:01.000]  在侍妹那忠心致死的教會裡
[00:12:01.000 --> 00:12:03.000]  耶穌是守屍末後的
[00:12:03.000 --> 00:12:05.000]  他超越第二次的死亡
[00:12:05.000 --> 00:12:07.000]  在面對著羅馬人最大的權柄
[00:12:07.000 --> 00:12:09.000]  最大的軍團的時候
[00:12:09.000 --> 00:12:12.000]  耶穌說他手握口裡有兩刃劍
[00:12:12.000 --> 00:12:14.000]  是他最終掌權
[00:12:14.000 --> 00:12:16.000]  在淫亂的退亞退拉
[00:12:16.000 --> 00:12:20.000]  耶穌眼如火焰腳如光明的銅
[00:12:20.000 --> 00:12:21.000]  他會審判列國
[00:12:21.000 --> 00:12:24.000]  在撒迪名存實亡的教會
[00:12:24.000 --> 00:12:26.000]  神說他有七靈和七星
[00:12:26.000 --> 00:12:28.000]  掌管著宗教會
[00:12:28.000 --> 00:12:29.000]  在菲拉鐵飛
[00:12:29.000 --> 00:12:30.000]  一個上帝讚賞的教會
[00:12:30.000 --> 00:12:32.000]  神說他掌管著救恩之門
[00:12:32.000 --> 00:12:33.000]  他開了無人能生
[00:12:33.000 --> 00:12:35.000]  關了無人能開
[00:12:35.000 --> 00:12:38.000]  去到一間不冷不熱的教會
[00:12:38.000 --> 00:12:39.000]  老弟家
[00:12:39.000 --> 00:12:42.000]  神說他是承述真實作見證
[00:12:42.000 --> 00:12:43.000]  他是創造的根源
[00:12:43.000 --> 00:12:45.000]  他是真理的源頭
[00:12:45.000 --> 00:12:47.000]  上帝在每一間的教會臨在
[00:12:47.000 --> 00:12:50.000]  耶穌今天同樣在恩福堂臨在
[00:12:50.000 --> 00:12:53.000]  耶穌說知道我們的居所
[00:12:53.000 --> 00:12:58.000]  如果耶穌說知道我們的居所
[00:12:58.000 --> 00:13:00.000]  知道你住的地方
[00:13:00.000 --> 00:13:01.000]  如果這樣說
[00:13:01.000 --> 00:13:04.000]  我知道你住的單位是撒旦的居所
[00:13:04.000 --> 00:13:06.000]  那你會怎麼辦
[00:13:06.000 --> 00:13:07.000]  無端端身入火
[00:13:07.000 --> 00:13:10.000]  多士爐無端端跳掣
[00:13:10.000 --> 00:13:13.000]  走過窗邊又陰陰涼
[00:13:13.000 --> 00:13:15.000]  我下周身不聚財
[00:13:15.000 --> 00:13:17.000]  那你會怎麼辦
[00:13:17.000 --> 00:13:18.000]  你
[00:13:18.000 --> 00:13:19.000]  不要說你的單位
[00:13:19.000 --> 00:13:21.000]  如果耶穌說你的區
[00:13:21.000 --> 00:13:26.000]  我那區以前有個名叫美食沙漠
[00:13:26.000 --> 00:13:28.000]  你想吃東西千萬不要進來馬鞍山
[00:13:28.000 --> 00:13:29.000]  以前現在你可以進來
[00:13:29.000 --> 00:13:30.000]  好像改變了
[00:13:30.000 --> 00:13:32.000]  好像有第二個區取代了這個名
[00:13:32.000 --> 00:13:34.000]  可能每個區都有個名
[00:13:34.000 --> 00:13:36.000]  如果耶穌說你住的區是撒旦的居所
[00:13:36.000 --> 00:13:38.000]  那你怎麼辦
[00:13:38.000 --> 00:13:41.000]  馬上賣樓
[00:13:41.000 --> 00:13:42.000]  但是這裡
[00:13:42.000 --> 00:13:44.000]  他沒有叫別加摩的教會的人
[00:13:44.000 --> 00:13:46.000]  馬上移民去仕美那
[00:13:46.000 --> 00:13:48.000]  或者是菲拉鐵菲
[00:13:48.000 --> 00:13:51.000]  他叫他們讚賞他們
[00:13:51.000 --> 00:13:54.000]  他堅守了主的命和主的道
[00:13:54.000 --> 00:13:55.000]  在這裡我們去看
[00:13:55.000 --> 00:13:57.000]  別加摩正在啟示
[00:13:57.000 --> 00:14:01.000]  啟示錄後面一個很特別的三一的概念
[00:14:01.000 --> 00:14:03.000]  這個不是一個上帝的三一
[00:14:03.000 --> 00:14:06.000]  這個是一個邪惡的三一
[00:14:06.000 --> 00:14:08.000]  我們聽過魔鬼是六六六
[00:14:08.000 --> 00:14:10.000]  三條六
[00:14:10.000 --> 00:14:13.000]  三個的六有什麼代表呢
[00:14:13.000 --> 00:14:18.000]  剛剛正是和上帝的七是很接近
[00:14:18.000 --> 00:14:21.000]  但是他是很遙遠
[00:14:21.000 --> 00:14:23.000]  永遠達不到
[00:14:23.000 --> 00:14:25.000]  三個的六代表著魔鬼
[00:14:25.000 --> 00:14:28.000]  在啟示錄裏面
[00:14:28.000 --> 00:14:30.000]  他以假的神的形象
[00:14:30.000 --> 00:14:32.000]  三為一體出現
[00:14:32.000 --> 00:14:34.000]  首先在十二章第三節
[00:14:34.000 --> 00:14:36.000]  有一條大熊龍有七個頭十個角
[00:14:36.000 --> 00:14:39.000]  在上古引誘夏娃那條古蛇
[00:14:39.000 --> 00:14:41.000]  去到啟示錄的時候已經成為一條大的熊龍
[00:14:41.000 --> 00:14:43.000]  這個就是魔鬼本身的代表
[00:14:43.000 --> 00:14:45.000]  去到十三章的時候
[00:14:45.000 --> 00:14:47.000]  在熊龍的權柄下面有一個獸
[00:14:47.000 --> 00:14:49.000]  從海上而來
[00:14:49.000 --> 00:14:52.000]  他也領受了魔鬼的七頭十角
[00:14:52.000 --> 00:14:57.000]  那條龍將自己的能力座位大權柄都給了他
[00:14:57.000 --> 00:15:01.000]  一個的獸用一個政權的實體的形式出現在海邊
[00:15:01.000 --> 00:15:04.000]  魔鬼連同著政權
[00:15:04.000 --> 00:15:06.000]  就好像羅馬帝國一樣
[00:15:06.000 --> 00:15:08.000]  然後當這個獸出現了
[00:15:08.000 --> 00:15:10.000]  這個獸受了死傷再活回來的時候
[00:15:10.000 --> 00:15:14.000]  然後有第二個獸出現
[00:15:14.000 --> 00:15:16.000]  就是第三者
[00:15:16.000 --> 00:15:17.000]  十三章十一到十二節
[00:15:17.000 --> 00:15:22.000]  我又看見另一隻獸從地裡上來
[00:15:22.000 --> 00:15:24.000]  他有兩個角如同羔羊
[00:15:24.000 --> 00:15:26.000]  說話好匠龍
[00:15:26.000 --> 00:15:29.000]  他在第一隻獸面前施行第一隻獸所有的權柄
[00:15:29.000 --> 00:15:31.000]  並且使地和住在地上的人
[00:15:31.000 --> 00:15:35.000]  敗那致命相被醫好的第一隻獸
[00:15:35.000 --> 00:15:37.000]  第二隻獸出來
[00:15:37.000 --> 00:15:43.000]  魔鬼海裡的獸地上的獸三為一體
[00:15:43.000 --> 00:15:46.000]  魔鬼將他的權柄交給一個很大的政權
[00:15:46.000 --> 00:15:48.000]  當這個政權受到致命的擊打的時候
[00:15:48.000 --> 00:15:50.000]  有另一隻獸好像羔羊
[00:15:50.000 --> 00:15:52.000]  好像耶穌
[00:15:52.000 --> 00:15:54.000]  好像帶來一個信念
[00:15:54.000 --> 00:15:55.000]  帶來一個信仰
[00:15:55.000 --> 00:15:57.000]  施行神蹟施行權柄
[00:15:57.000 --> 00:15:59.000]  叫你拜回政權
[00:15:59.000 --> 00:16:01.000]  以羔羊的形式出現
[00:16:01.000 --> 00:16:03.000]  就是後面所說的假先知
[00:16:03.000 --> 00:16:05.000]  他掌管著經濟掌管著買賣
[00:16:05.000 --> 00:16:07.000]  你不是受他的恩你不能買賣
[00:16:07.000 --> 00:16:09.000]  以信仰以神蹟出現的假先知的獸
[00:16:09.000 --> 00:16:12.000]  連同魔鬼就好像一個假的三一出現
[00:16:12.000 --> 00:16:13.000]  大紅龍
[00:16:13.000 --> 00:16:14.000]  政權的獸
[00:16:14.000 --> 00:16:16.000]  假先知的獸
[00:16:16.000 --> 00:16:19.000]  政權和信念聯合起來
[00:16:19.000 --> 00:16:23.000]  在別加摩一個邪惡的三一出現
[00:16:23.000 --> 00:16:28.000]  魔鬼用羅馬皇帝的活人敬拜
[00:16:28.000 --> 00:16:30.000]  甚至死人的敬拜
[00:16:30.000 --> 00:16:32.000]  要求效忠
[00:16:32.000 --> 00:16:35.000]  而羅馬皇帝的廟是和宙斯的廟連在一起
[00:16:35.000 --> 00:16:36.000]  以致連成一體
[00:16:36.000 --> 00:16:39.000]  任何信徒放棄或者拒絕
[00:16:39.000 --> 00:16:42.000]  或者不參與這些邪惡的敬拜
[00:16:42.000 --> 00:16:43.000]  政權
[00:16:43.000 --> 00:16:44.000]  偶像
[00:16:44.000 --> 00:16:45.000]  伊治的神
[00:16:45.000 --> 00:16:46.000]  三一的出現
[00:16:46.000 --> 00:16:49.000]  任何信徒拒絕敬拜其中一位
[00:16:49.000 --> 00:16:51.000]  都招致殺身之禍
[00:16:51.000 --> 00:16:52.000]  羅馬軍團的劍
[00:16:52.000 --> 00:16:55.000]  聯同皇帝的偶像高高在上
[00:16:55.000 --> 00:16:59.000]  已經有忠心的見證人安提朴被殺
[00:16:59.000 --> 00:17:03.000]  殺彈的劍不是兩個月之後詭折的幻影
