
[00:00:00.000 --> 00:00:02.000]  第一千姊妹早安
[00:01:28.000 --> 00:01:30.000]  受貨員說
[00:01:30.000 --> 00:01:34.000]  以千多元來說
[00:01:34.000 --> 00:01:37.000]  我感覺到它有這些功能
[00:01:37.000 --> 00:01:39.000]  一年保養
[00:01:39.000 --> 00:01:41.000]  受貨員跟我說
[00:01:41.000 --> 00:01:44.000]  其實這麼貴的產品
[00:01:44.000 --> 00:01:46.000]  不如加多五百多元
[00:01:46.000 --> 00:01:48.000]  多兩年保養
[00:01:48.000 --> 00:01:49.000]  如果保養壞了
[00:01:49.000 --> 00:01:51.000]  就換新的給你
[00:01:51.000 --> 00:01:52.000]  是否很划算
[00:01:52.000 --> 00:01:53.000]  換新的給你
[00:01:53.000 --> 00:01:54.000]  很開心
[00:01:54.000 --> 00:01:56.000]  這位太太一聽到就說
[00:01:56.000 --> 00:01:57.000]  很划算
[00:01:57.000 --> 00:01:58.000]  結果買單的時候
[00:01:58.000 --> 00:02:00.000]  這個藍牙耳機
[00:02:00.000 --> 00:02:01.000]  是多少錢呢?
[00:02:01.000 --> 00:02:02.000]  三千多元
[00:02:02.000 --> 00:02:03.000]  嘩!
[00:02:03.000 --> 00:02:06.000]  就想著小心顧惜它
[00:02:06.000 --> 00:02:08.000]  又用它
[00:02:08.000 --> 00:02:09.000]  又這麼貴
[00:02:09.000 --> 00:02:10.000]  當然要經常用
[00:02:10.000 --> 00:02:12.000]  好了 到了一天
[00:02:12.000 --> 00:02:13.000]  我就發現
[00:02:13.000 --> 00:02:15.000]  為什麼有一邊耳朵聽不到
[00:02:15.000 --> 00:02:17.000]  應該不是我自己的耳朵
[00:02:17.000 --> 00:02:18.000]  很感恩
[00:02:18.000 --> 00:02:20.000]  好 先測試一下
[00:02:20.000 --> 00:02:22.000]  不是我的耳朵 是她的
[00:02:22.000 --> 00:02:24.000]  她的左耳沒有聲音
[00:02:24.000 --> 00:02:26.000]  心裡就很腦定
[00:02:26.000 --> 00:02:29.000]  我已經交了五百多元
[00:02:29.000 --> 00:02:30.000]  還不換新的
[00:02:30.000 --> 00:02:32.000]  我真的很划算
[00:02:32.000 --> 00:02:36.000]  然後就拿去店舖納市
[00:02:36.000 --> 00:02:37.000]  把時機
[00:02:37.000 --> 00:02:39.000]  給她一張保養單
[00:02:39.000 --> 00:02:42.000]  接著受貨員就說
[00:02:42.000 --> 00:02:44.000]  的確是有這個保障
[00:02:44.000 --> 00:02:45.000]  不過抱歉
[00:02:45.000 --> 00:02:47.000]  剛剛昨天到期
[00:02:47.000 --> 00:02:49.000]  我說 什麼?
[00:02:49.000 --> 00:02:51.000]  真的沒有恩典嗎?
[00:02:51.000 --> 00:02:53.000]  她說我不知道你說什麼恩典
[00:02:53.000 --> 00:02:56.000]  因為她不是基督徒
[00:02:56.000 --> 00:02:59.000]  所以她對於恩典的概念是沒有的
[00:02:59.000 --> 00:03:02.000]  她說這張保養單是昨天
[00:03:02.000 --> 00:03:04.000]  但已經過期了
[00:03:04.000 --> 00:03:05.000]  真是不好意思
[00:03:05.000 --> 00:03:08.000]  不過其實我們有很多新款的藍芽耳機
[00:03:08.000 --> 00:03:10.000]  可以介紹給你
[00:03:10.000 --> 00:03:12.000]  我馬上就說
[00:03:12.000 --> 00:03:14.000]  不是
[00:03:14.000 --> 00:03:17.000]  因為這個消息實在消化不了
[00:03:17.000 --> 00:03:20.000]  原來人世間有很多保障
[00:03:20.000 --> 00:03:22.000]  真的有期限
[00:03:22.000 --> 00:03:24.000]  我們今天所說的
[00:03:24.000 --> 00:03:27.000]  希伯來書六章九至二十節
[00:03:27.000 --> 00:03:30.000]  是說關於的保障
[00:03:30.000 --> 00:03:33.000]  與世人的保障很不同
[00:03:33.000 --> 00:03:37.000]  現在邀請大家去重讀希伯來書
[00:03:37.000 --> 00:03:39.000]  六章九至二十節
[00:03:39.000 --> 00:03:42.000]  就像一如過往
[00:03:42.000 --> 00:03:44.000]  我們分不同的等子女去讀
[00:03:44.000 --> 00:03:47.000]  九至十節是弟兄讀
[00:03:47.000 --> 00:03:49.000]  姐妹讀十一、十二節
[00:03:49.000 --> 00:03:51.000]  接著的就由我來讀
[00:03:51.000 --> 00:03:55.000]  PowerPoint左上角有顏色提示大家
[00:03:55.000 --> 00:03:57.000]  輪到誰讀就可以預備了
[00:03:57.000 --> 00:03:58.000]  讀的時候
[00:03:58.000 --> 00:04:01.000]  這次就很想你留心一下
[00:04:01.000 --> 00:04:05.000]  經文提到關於神賜給屬神子民
[00:04:05.000 --> 00:04:08.000]  有兩重保障
[00:04:08.000 --> 00:04:10.000]  弟兄預備起
[00:04:10.000 --> 00:04:13.000]  親愛的,雖然這樣說
[00:04:13.000 --> 00:04:17.000]  我們仍深信你們有更好的情況
[00:04:17.000 --> 00:04:19.000]  更接近救恩
[00:04:19.000 --> 00:04:21.000]  因為神並非不公義
[00:04:21.000 --> 00:04:24.000]  竟忘記你們的工作
[00:04:24.000 --> 00:04:27.000]  和你們為他的名所顯的愛心
[00:04:27.000 --> 00:04:30.000]  就是你們過去和現在
[00:04:30.000 --> 00:04:33.000]  事後的信徒的愛心
[00:04:33.000 --> 00:04:36.000]  姐妹,我們盼望你們各人
[00:04:36.000 --> 00:04:39.000]  都顯出同樣的熱忱
[00:04:39.000 --> 00:04:43.000]  一直到底,好達成所確信的指望
[00:04:43.000 --> 00:04:46.000]  這樣你們才不會懶惰
[00:04:46.000 --> 00:04:48.000]  卻成為效法那些
[00:04:48.000 --> 00:04:53.000]  藉著信和忍耐承受應許的人
[00:04:53.000 --> 00:04:57.000]  當初神應許阿伯拉罕的時候
[00:04:57.000 --> 00:05:00.000]  因為沒有比自己更大的
[00:05:00.000 --> 00:05:02.000]  可以指著起誓
[00:05:02.000 --> 00:05:04.000]  就指著自己起誓
[00:05:04.000 --> 00:05:07.000]  說:我必多多次呼吸你
[00:05:07.000 --> 00:05:10.000]  我必使你大大增多
[00:05:10.000 --> 00:05:13.000]  這樣阿伯拉罕因恆生等待
[00:05:13.000 --> 00:05:16.000]  而得了所應許的
[00:05:16.000 --> 00:05:19.000]  人都是指著比自己大的起誓
[00:05:19.000 --> 00:05:22.000]  並且以起誓作保證
[00:05:22.000 --> 00:05:25.000]  了結各樣的爭論
[00:05:25.000 --> 00:05:29.000]  照樣神願意為那承受應許的人
[00:05:29.000 --> 00:05:33.000]  更有力地明顯他的旨意不可更改
[00:05:33.000 --> 00:05:36.000]  他以起誓作保證
[00:05:36.000 --> 00:05:39.000]  藉著兩件事不可更改的事
[00:05:39.000 --> 00:05:41.000]  在這世上
[00:05:41.000 --> 00:05:43.000]  神絕不會說謊
[00:05:43.000 --> 00:05:46.000]  我們這些逃往避難所的人
[00:05:46.000 --> 00:05:49.000]  能得到強有力的鼓勵
[00:05:49.000 --> 00:05:53.000]  去抓住那擺在我們前頭的指望
[00:05:53.000 --> 00:05:56.000]  我們有這指望
[00:05:56.000 --> 00:05:58.000]  如同靈魂的錨
[00:05:58.000 --> 00:06:01.000]  又堅固又牢靠
[00:06:01.000 --> 00:06:04.000]  進入萬子後面的致勝所
[00:06:04.000 --> 00:06:06.000]  為我們作先鋒的耶穌
[00:06:06.000 --> 00:06:09.000]  既照著默基洗德的體系
[00:06:09.000 --> 00:06:11.000]  成了永遠的大祭司
[00:06:11.000 --> 00:06:13.000]  已經進入了
[00:06:13.000 --> 00:06:15.000]  我們一起禱告吧
[00:06:15.000 --> 00:06:19.000]  親愛的阿爸 阿父
[00:06:19.000 --> 00:06:23.000]  我們一群熟悉你的子民聚集
[00:06:23.000 --> 00:06:26.000]  求真理的聖靈引導我們
[00:06:26.000 --> 00:06:28.000]  賜我們有一顆柔軟的心
[00:06:28.000 --> 00:06:30.000]  聽到你的說話
[00:06:30.000 --> 00:06:32.000]  心裡就被感動
[00:06:32.000 --> 00:06:34.000]  進行你的話語
[00:06:34.000 --> 00:06:37.000]  奉主耶穌基督得勝的明智祈求
[00:06:37.000 --> 00:06:38.000]  阿們
[00:06:38.000 --> 00:06:41.000]  上一節希伯來書的系列提到
[00:06:41.000 --> 00:06:44.000]  不知道大家還記不記得那個題目
[00:06:44.000 --> 00:06:46.000]  記不記得?
[00:06:46.000 --> 00:06:51.000]  屬靈的Peter Pan Syndrome
[00:06:51.000 --> 00:06:54.000]  屬靈的Peter Pan Syndrome是甚麼呢?
[00:06:54.000 --> 00:06:58.000]  就是那些拒絕靈命成長
[00:06:58.000 --> 00:07:03.000]  又或者面對信仰挑戰的弟兄姊妹
[00:07:03.000 --> 00:07:05.000]  雖然信了主很久
[00:07:05.000 --> 00:07:08.000]  但仍舊像嬰兒般脆弱
[00:07:08.000 --> 00:07:10.000]  希伯來書的作者
[00:07:10.000 --> 00:07:14.000]  很想聽這封書信的讀者明白
[00:07:14.000 --> 00:07:15.000]  第一
[00:07:15.000 --> 00:07:19.000]  作者要點出問題
[00:07:19.000 --> 00:07:21.000]  他們現在的屬靈生命
[00:07:21.000 --> 00:07:22.000]  是停滯不前的
[00:07:22.000 --> 00:07:24.000]  你要知道問題所在
[00:07:24.000 --> 00:07:25.000]  第二
[00:07:25.000 --> 00:07:27.000]  他提出了三個警告
[00:07:27.000 --> 00:07:34.000]  千萬不要離棄基督的信仰
[00:07:34.000 --> 00:07:35.000]  第三
[00:07:35.000 --> 00:07:39.000]  作者很想勉勵他們堅守信仰
[00:07:39.000 --> 00:07:41.000]  就會得到盼望
[00:07:41.000 --> 00:07:46.000]  上次我們一起思考過問題和警告
[00:07:46.000 --> 00:07:49.000]  今天我們集中第三點的勸勉
[00:07:49.000 --> 00:07:53.000]  記載在六章的九至二十節
[00:07:53.000 --> 00:07:58.000]  面對著這群屬靈生命停滯不前
[00:07:58.000 --> 00:08:00.000]  成長緩慢的弟兄姊妹
[00:08:00.000 --> 00:08:02.000]  希伯來書的作者
[00:08:02.000 --> 00:08:06.000]  用什麼心態和他們同行?
[00:08:06.000 --> 00:08:08.000]  又如何勸勉他們?
[00:08:08.000 --> 00:08:12.000]  六章九節一開始
[00:08:12.000 --> 00:08:15.000]  希伯來書的作者
[00:08:15.000 --> 00:08:20.000]  稱這些聽這封書信的人為「親愛的」
[00:08:20.000 --> 00:08:22.000]  如果細心留意
[00:08:22.000 --> 00:08:27.000]  就會發現由第九節之後的語氣
[00:08:27.000 --> 00:08:29.000]  有重大的改變
[00:08:29.000 --> 00:08:32.000]  因為先前在四至八節
[00:08:32.000 --> 00:08:35.000]  作者發出強烈的警告後
[00:08:35.000 --> 00:08:41.000]  四至六節的稱呼是第二人稱
[00:08:41.000 --> 00:08:43.000]  就是「你們」
[00:08:43.000 --> 00:08:46.000]  直接跟他們對話
[00:08:46.000 --> 00:08:51.000]  作者用了相對委婉的
[00:08:51.000 --> 00:08:54.000]  在第四至六節說警告時
[00:08:54.000 --> 00:08:56.000]  他會用第三人稱
[00:08:56.000 --> 00:08:57.000]  即是「他們」
[00:08:57.000 --> 00:09:01.000]  指向那些想離開真理的人
[00:09:01.000 --> 00:09:03.000]  來到第九節
[00:09:03.000 --> 00:09:05.000]  這段是屬於古賴的說話
[00:09:05.000 --> 00:09:11.000]  他從「他們」變成「你們」或「你們的」
[00:09:11.000 --> 00:09:16.000]  即使這群弟兄姊妹的屬靈生命很差
[00:09:16.000 --> 00:09:19.000]  作者要提出警告時
[00:09:19.000 --> 00:09:24.000]  他刻意用了一個很委婉的第三人稱
[00:09:24.000 --> 00:09:25.000]  「他們」
[00:09:25.000 --> 00:09:27.000]  不想令他們難堪
[00:09:27.000 --> 00:09:32.000]  更不想用真理壓扁對方
[00:09:32.000 --> 00:09:35.000]  一味戚扎他們
[00:09:35.000 --> 00:09:37.000]  令他們無法翻身
[00:09:37.000 --> 00:09:40.000]  來到我們今天第三個段落時
[00:09:40.000 --> 00:09:42.000]  說勸勉時
[00:09:42.000 --> 00:09:44.000]  他直接用第二人稱
[00:09:44.000 --> 00:09:47.000]  「你們」或「親愛的」
[00:09:47.000 --> 00:09:51.000]  透過「親愛的」這個親密的稱呼
[00:09:51.000 --> 00:09:58.000]  作者很想重新與這群弟兄姊妹建立親密的關係
[00:09:58.000 --> 00:09:59.000]  告訴他們
[00:09:59.000 --> 00:10:01.000]  即使他們成長得慢
[00:10:01.000 --> 00:10:04.000]  即使他們想離開這個信仰
[00:10:04.000 --> 00:10:08.000]  「你們」其實與我們一樣
[00:10:08.000 --> 00:10:10.000]  所以我會稱他們為「親愛的」
[00:10:10.000 --> 00:10:13.000]  都是同屬基督群體的一份子
[00:10:13.000 --> 00:10:19.000]  而作者見到他們的靈命很差
[00:10:19.000 --> 00:10:21.000]  很不長進
[00:10:21.000 --> 00:10:23.000]  仍然很想與他們同行
[00:10:23.000 --> 00:10:25.000]  如何與他們同行呢?
[00:10:25.000 --> 00:10:29.000]  希伯來書的作者並不是以高的姿態
[00:10:29.000 --> 00:10:34.000]  「我靈命比你高,現在讓我來教你」
[00:10:34.000 --> 00:10:35.000]  不是這樣的
[00:10:35.000 --> 00:10:41.000]  相反,作者用自己與弟兄姊妹建立平等的關係
[00:10:41.000 --> 00:10:44.000]  以一種溫柔、易地而處
[00:10:44.000 --> 00:10:49.000]  敏銳對方心靈的情況作出勸勉
[00:10:49.000 --> 00:10:53.000]  上星期,宏福縣的火災
[00:10:53.000 --> 00:10:57.000]  一場大火令百多人失去寶貴的生命
[00:10:57.000 --> 00:11:05.000]  上千個家庭突然失去他們辛辛苦苦建立的家園
[00:11:05.000 --> 00:11:08.000]  當我們每一個市民看到這個情況時
[00:11:08.000 --> 00:11:12.000]  我們心裏都會有很多悲痛、很多難過
[00:11:12.000 --> 00:11:18.000]  而很多市民都很想出一分力與居民同行
[00:11:18.000 --> 00:11:23.000]  火災的第二天,有很多人排隊捐血、捐日用品
[00:11:23.000 --> 00:11:25.000]  自發送物資
[00:11:25.000 --> 00:11:30.000]  有些二載的的士、二載的私家車做義工等等
[00:11:30.000 --> 00:11:34.000]  讓我們在黑暗裏見到人間的溫暖
[00:11:34.000 --> 00:11:40.000]  這些實際的行動的確成為宏福縣居民及時的幫助
[00:11:40.000 --> 00:11:45.000]  但與此同時,我們都見到在新聞報道裏
[00:11:45.000 --> 00:11:50.000]  在不同區的市民都很願意排隊
[00:11:50.000 --> 00:11:52.000]  幾個小時的隊伍進入大埔裏
[00:11:52.000 --> 00:11:57.000]  親身用鮮花、用心意卡去做悼念
[00:11:57.000 --> 00:12:00.000]  這份心意同樣是很美
[00:12:00.000 --> 00:12:04.000]  這份心意就是盡在不言中
[00:12:04.000 --> 00:12:09.000]  弟兄姊妹與人同行從來都不容易
[00:12:09.000 --> 00:12:14.000]  尤其在嚴重的災難事故要與人同行
[00:12:14.000 --> 00:12:18.000]  我們不單只需要有愛心和智慧
[00:12:18.000 --> 00:12:22.000]  更加需要為自己好好祈禱
[00:12:22.000 --> 00:12:25.000]  神啊,祢想我在這件事上
[00:12:25.000 --> 00:12:29.000]  在甚麼位置可以與人同行呢?
[00:12:29.000 --> 00:12:34.000]  當我們很想與一些面對苦境的人同行
[00:12:34.000 --> 00:12:39.000]  我們能否保持一種很謙厚、很開放的態度
[00:12:39.000 --> 00:12:42.000]  來到神面前去祈禱
[00:12:42.000 --> 00:12:46.000]  實際上回應與人同行以先
[00:12:46.000 --> 00:12:52.000]  我們自己都需要為自己預留一個健康的心態
[00:12:52.000 --> 00:12:54.000]  是甚麼心態呢?
[00:12:54.000 --> 00:12:59.000]  就是我固然可以在一些見得到的前線去做服事
[00:12:59.000 --> 00:13:02.000]  但同時我也開放他的生命
[00:13:02.000 --> 00:13:09.000]  告訴神,我也樂意在一些見不到的後方默默禱告支持
[00:13:09.000 --> 00:13:15.000]  按著對方的心靈需要持續地去禱告守望
[00:13:15.000 --> 00:13:20.000]  弟兄姊妹,持續禱告守望好像做不到事
[00:13:20.000 --> 00:13:23.000]  又或者好像一個很隱藏的服事
[00:13:23.000 --> 00:13:30.000]  只不過持續禱告是我們屬靈生命一個很重要的使命
[00:13:30.000 --> 00:13:36.000]  尤其是我們需要為這個城市持續地去禱告
[00:13:36.000 --> 00:13:41.000]  讓更多人去看見神的愛,能夠得到這份福音
[00:13:41.000 --> 00:13:45.000]  在《婆羅書》的六章九節
[00:13:45.000 --> 00:13:47.000]  頭頭那句,他在這裡說:
[00:13:47.000 --> 00:13:53.000]  「親愛的,雖然這樣說,我們仍深信你們」
[00:13:53.000 --> 00:13:55.000]  作者首先去澄清
[00:13:55.000 --> 00:14:02.000]  即使他很擔心這班讀者可能已經在想要回到猶太教
[00:14:02.000 --> 00:14:07.000]  但他明言說,其實都是他的擔憂
[00:14:07.000 --> 00:14:10.000]  這也只不過是一個可能性
[00:14:10.000 --> 00:14:15.000]  作者很深信他們自己很清楚自己所蒙的因
[00:14:15.000 --> 00:14:20.000]  根本不需要再考慮背離真道的可能
[00:14:20.000 --> 00:14:24.000]  《和修本》這裡有說:更接近救恩
[00:14:24.000 --> 00:14:26.000]  或許會給人一種錯覺
[00:14:26.000 --> 00:14:31.000]  以為作者似乎對讀者們得救沒有把握
[00:14:31.000 --> 00:14:37.000]  不過新譯本說:我們卻深信你們有更好的表現
[00:14:37.000 --> 00:14:39.000]  結局就是得救
[00:14:39.000 --> 00:14:40.000]  澄清了這個疑問
[00:14:40.000 --> 00:14:44.000]  就好像英文聖經ESV的譯本所說
[00:14:44.000 --> 00:14:52.000]  有聖經學者說,原文的意思是在表達屬於救恩的事
[00:14:52.000 --> 00:14:57.000]  作者深信修信人有更好的屬靈狀況
[00:14:57.000 --> 00:15:04.000]  因為從他們的身上就能看見屬於救恩而展現出來的表現
[00:15:04.000 --> 00:15:10.000]  希伯來書的作者一方面沒有掩飾他對這班弟兄姊妹
[00:15:10.000 --> 00:15:12.000]  一份出自愛的擔心
[00:15:12.000 --> 00:15:20.000]  但同時他卻強烈表達對讀者的信心是有把握的
[00:15:20.000 --> 00:15:27.000]  他說:「我們深信你們的屬靈光景遠遠超過我們的擔憂
[00:15:27.000 --> 00:15:30.000]  有確定蒙恩的把握」
[00:15:30.000 --> 00:15:37.000]  作者的把握並不是來自人本身
[00:15:37.000 --> 00:15:39.000]  而是對神公義的認識
[00:15:39.000 --> 00:15:42.000]  甚麼是神的公義呢?
[00:15:42.000 --> 00:15:53.000]  神的公義一方面是表現在神必定會紀念屬祂子民的工作和所顯出的愛心
[00:15:53.000 --> 00:15:59.000]  另一方面,神的公義亦表現在祂賜給信徒的義
[00:15:59.000 --> 00:16:00.000]  如何看見義?
[00:16:00.000 --> 00:16:04.000]  就是信徒生命以及展現出來的愛心
[00:16:04.000 --> 00:16:08.000]  就能成為神的義最好的證明
[00:16:08.000 --> 00:16:17.000]  作者很肯定這班弟兄姊妹的愛心是持續堅忍的愛心服侍
[00:16:17.000 --> 00:16:26.000]  但作者同時勸勉他們參與侍奉或關顧其他弟兄姊妹的過程中
[00:16:26.000 --> 00:16:30.000]  必須要留意自己的服侍心態
[00:16:30.000 --> 00:16:34.000]  弟兄姊妹是一個值得我們深思的課題
[00:16:34.000 --> 00:16:39.000]  我們在侍奉中為了甚麼?
[00:16:39.000 --> 00:16:43.000]  為了為主作供?
[00:16:43.000 --> 00:16:46.000]  還是我們都想別人稱讚?
[00:16:46.000 --> 00:16:51.000]  我們是想凸顯自己還是榮耀神?
[00:16:51.000 --> 00:16:54.000]  例如在實際的狀況
[00:16:54.000 --> 00:16:56.000]  在侍奉的過程中
[00:16:56.000 --> 00:16:59.000]  我們與別人合作的時候
[00:16:59.000 --> 00:17:00.000]  意見總不會一樣
[00:17:00.000 --> 00:17:03.000]  總是有很多意見相左的時候
[00:17:03.000 --> 00:17:07.000]  例如當你花了很多心思去預備
[00:17:07.000 --> 00:17:09.000]  一腔熱誠去提議
[00:17:09.000 --> 00:17:14.000]  結果大部分弟兄姊妹都否決了
[00:17:14.000 --> 00:17:15.000]  不接納
[00:17:15.000 --> 00:17:19.000]  或有時會有激烈的討論
[00:17:19.000 --> 00:17:22.000]  在這時候我可能要問自己
[00:17:22.000 --> 00:17:24.000]  為何我這麼生氣?
[00:17:24.000 --> 00:17:26.000]  為何我要這麼激氣?
[00:17:26.000 --> 00:17:31.000]  是因為其他人的做法不榮耀神?
[00:17:31.000 --> 00:17:35.000]  還是因為我會不自覺地出現了一種自我中心?
[00:17:35.000 --> 00:17:38.000]  我要證明自己是對的?
[00:17:38.000 --> 00:17:41.000]  又或者在愛心服侍的層面上
[00:17:41.000 --> 00:17:46.000]  當面對一些我與他不合拍的人
[00:17:46.000 --> 00:17:50.000]  我是否仍然能夠保持一貫的愛心?
[00:17:50.000 --> 00:17:52.000]  在他有需要的時候
[00:17:52.000 --> 00:17:55.000]  我主動去接觸對方
[00:17:55.000 --> 00:17:56.000]  為他禱告心知
[00:17:56.000 --> 00:17:58.000]  去做一些愛心的服侍
[00:17:58.000 --> 00:18:03.000]  或者當這群弟兄姊妹為主的名
[00:18:03.000 --> 00:18:06.000]  做愛心服侍了一段時間
[00:18:06.000 --> 00:18:10.000]  但同時他們又面對很多的迫不及待
[00:18:10.000 --> 00:18:11.000]  欺凌、排擠
[00:18:11.000 --> 00:18:15.000]  甚至因為信仰的緣故失去了家產
[00:18:15.000 --> 00:18:18.000]  面臨殉道的危險
[00:18:18.000 --> 00:18:22.000]  神又好像遲遲沒有回應他們的禱告
[00:18:22.000 --> 00:18:27.000]  以致他們心裡有時候覺得神不公義
[00:18:27.000 --> 00:18:30.000]  因此作者用了雙重的否定句
[00:18:30.000 --> 00:18:31.000]  Double negative
[00:18:31.000 --> 00:18:33.000]  說神並非不公義
[00:18:33.000 --> 00:18:37.000]  去強調其實他們是蒙恩的
[00:18:37.000 --> 00:18:39.000]  希伯來書的作者
[00:18:39.000 --> 00:18:42.000]  作為一位信仰的同行者
[00:18:42.000 --> 00:18:46.000]  他帶著這份期盼去看這群弟兄姊妹
[00:18:46.000 --> 00:18:49.000]  他從回顧轉為前瞻
[00:18:49.000 --> 00:18:52.000]  從警告轉為勸勉
[00:18:52.000 --> 00:18:55.000]  弟兄姊妹作為信仰的同行者
[00:18:55.000 --> 00:18:59.000]  當你身邊有一些因為各種不同的原因
[00:18:59.000 --> 00:19:02.000]  在信仰裡停滯不前
[00:19:02.000 --> 00:19:04.000]  又或者信了主很多年
[00:19:04.000 --> 00:19:06.000]  仍然長不大的弟兄姊妹
[00:19:06.000 --> 00:19:09.000]  你會用什麼眼光去看他們呢?
[00:19:09.000 --> 00:19:11.000]  說到這裡
[00:19:11.000 --> 00:19:16.000]  我不知道你腦海中會不會有一兩位弟兄姊妹浮現出來
[00:19:16.000 --> 00:19:22.000]  會不會有時候對他們失望到一個地步
[00:19:22.000 --> 00:19:24.000]  覺得怎麼祈禱都沒有用
[00:19:24.000 --> 00:19:26.000]  不會變
[00:19:26.000 --> 00:19:29.000]  還是我們仍然認定
[00:19:29.000 --> 00:19:33.000]  在神的裡面仍然有改變的可能
[00:19:33.000 --> 00:19:36.000]  堅持地為他們禱告
[00:19:36.000 --> 00:19:37.000]  為他們守望
[00:19:37.000 --> 00:19:40.000]  甚至主動地關心呢?
[00:19:40.000 --> 00:19:42.000]  面對接踵而來的挑戰
[00:19:42.000 --> 00:19:47.000]  作者一方面肯定這群弟兄姊妹的付出
[00:19:47.000 --> 00:19:49.000]  另一方面有勸導他們
[00:19:49.000 --> 00:19:51.000]  不要懶惰鬆懈
[00:19:51.000 --> 00:19:56.000]  總要效法那些藉著信和忍耐承受應許的人
[00:19:56.000 --> 00:19:58.000]  作為信仰的同行者
[00:19:58.000 --> 00:20:00.000]  希伯來書的作者
[00:20:00.000 --> 00:20:03.000]  發現這群弟兄姊妹的淑齡剛警
[00:20:03.000 --> 00:20:09.000]  和他們要面對現實環境的挑戰不成比例
[00:20:09.000 --> 00:20:10.000]  包括兩方面
[00:20:10.000 --> 00:20:14.000]  第一方面就是面對他們此時此刻的信仰挑戰
[00:20:14.000 --> 00:20:19.000]  他們的真理的知識層面是跟不上的
[00:20:19.000 --> 00:20:22.000]  所以在之前的第五章
[00:20:22.000 --> 00:20:25.000]  他形容他們是甚麼弟兄姊妹?
[00:20:25.000 --> 00:20:28.000]  就是需要吃奶不能吃乾糧的人
[00:20:28.000 --> 00:20:31.000]  二方面就是希伯來書的作者發現
[00:20:31.000 --> 00:20:34.000]  這群弟兄姊妹所知的真理
[00:20:34.000 --> 00:20:36.000]  有些部分已經知道了
[00:20:36.000 --> 00:20:41.000]  但是不能夠好好地在生活裡實踐出來
[00:20:41.000 --> 00:20:45.000]  因此作者首先去勸勉他們
[00:20:45.000 --> 00:20:47.000]  《和修館》第十一節說
[00:20:47.000 --> 00:20:51.000]  「我們盼望你們各人都顯出同樣的熱誠
[00:20:51.000 --> 00:20:56.000]  一直到底好達成所確信的指望」
[00:20:56.000 --> 00:20:58.000]  新譯本就譯作為
[00:20:58.000 --> 00:21:01.000]  「深願你們各人表現同樣的熱誠
[00:21:01.000 --> 00:21:07.000]  一直到底使你們的盼望可以完全實現」
[00:21:07.000 --> 00:21:09.000]  這裡所說的盼望
[00:21:09.000 --> 00:21:12.000]  就是在說要承受應許的事
[00:21:12.000 --> 00:21:15.000]  事實上信主的人
[00:21:15.000 --> 00:21:19.000]  在信主那一刻會經歷到救恩的福氣
[00:21:19.000 --> 00:21:20.000]  好像蒙光照
[00:21:20.000 --> 00:21:22.000]  經歷到神話語的能力
[00:21:22.000 --> 00:21:26.000]  體會過聖靈如何改變自己心的作為
[00:21:26.000 --> 00:21:29.000]  只不過作者仍然勸勉他們
[00:21:29.000 --> 00:21:31.000]  為了將來能夠承受應許
