
[00:00:00.000 --> 00:00:02.680]  我對今天要和大家分享的經文
[00:02:42.400 --> 00:02:43.680]  叫我媽幫我買
[00:02:43.680 --> 00:02:45.520]  因為老師今天說
[00:02:45.520 --> 00:02:46.560]  明天要
[00:02:46.560 --> 00:02:48.000]  所以這件事就很急了
[00:02:48.000 --> 00:02:49.400]  我那一刻都很急
[00:02:49.400 --> 00:02:50.560]  叫我媽幫我買
[00:02:50.560 --> 00:02:51.880]  但是我心裡面
[00:02:51.880 --> 00:02:54.600]  都是帶著一個老鳳的心態
[00:02:54.920 --> 00:02:55.960]  叫得媽媽買
[00:02:55.960 --> 00:02:57.520]  你當然要幫我買
[00:02:57.520 --> 00:02:59.600]  語氣就不好
[00:02:59.600 --> 00:03:02.640]  我媽當時就生氣了
[00:03:02.640 --> 00:03:04.040]  說不幫我買
[00:03:04.040 --> 00:03:05.120]  就先哽了
[00:03:05.120 --> 00:03:07.320]  我當下呢
[00:03:07.320 --> 00:03:08.120]  生氣
[00:03:08.120 --> 00:03:09.160]  也害怕
[00:03:09.160 --> 00:03:10.760]  但還是想
[00:03:10.760 --> 00:03:11.960]  不會的
[00:03:11.960 --> 00:03:13.840]  她怎樣都會幫我買的
[00:03:13.840 --> 00:03:15.680]  她不會要我在老師
[00:03:15.680 --> 00:03:17.040]  和同學面前
[00:03:17.040 --> 00:03:18.240]  養衰的
[00:03:18.240 --> 00:03:19.680]  她會幫我買的
[00:03:19.680 --> 00:03:21.320]  誰知怎樣
[00:03:21.320 --> 00:03:23.720]  她真的沒有幫我買
[00:03:24.920 --> 00:03:25.760]  接著第二天
[00:03:25.760 --> 00:03:27.280]  我跟老師說
[00:03:27.280 --> 00:03:28.320]  沒有買
[00:03:28.320 --> 00:03:30.280]  老師就馬上
[00:03:30.280 --> 00:03:31.680]  去弄大錯高
[00:03:31.680 --> 00:03:35.480]  但回想這一刻
[00:03:35.480 --> 00:03:36.440]  或者很多很多年前
[00:03:36.440 --> 00:03:37.960]  其實我是覺得
[00:03:37.960 --> 00:03:39.160]  媽媽當日
[00:03:39.160 --> 00:03:41.120]  是管教得對的
[00:03:41.120 --> 00:03:42.760]  而我感恩
[00:03:42.760 --> 00:03:44.960]  我也是受管教的
[00:03:44.960 --> 00:03:46.560]  因為那次的管教
[00:03:46.560 --> 00:03:48.440]  教會我做人不可以怒諷的
[00:03:48.440 --> 00:03:50.120]  叫家人也好
[00:03:50.120 --> 00:03:51.560]  叫任何人也好
[00:03:51.560 --> 00:03:52.840]  找人幫的
[00:03:52.840 --> 00:03:54.480]  就應該是要有禮貌
[00:03:54.480 --> 00:03:55.480]  虛心
[00:03:55.480 --> 00:03:57.240]  謙虛的找人幫
[00:03:57.240 --> 00:03:58.560]  不可以怒諷的
[00:03:58.560 --> 00:04:00.040]  當日我媽媽
[00:04:00.040 --> 00:04:01.440]  的教導
[00:04:01.440 --> 00:04:02.480]  是狠的
[00:04:02.480 --> 00:04:04.400]  是真的很養衰的
[00:04:04.400 --> 00:04:05.760]  但是
[00:04:05.760 --> 00:04:07.280]  狠得是對的
[00:04:07.280 --> 00:04:10.080]  管教呢
[00:04:10.080 --> 00:04:11.960]  對被管教的人不容易
[00:04:11.960 --> 00:04:14.240]  但對於管教者
[00:04:14.240 --> 00:04:15.600]  也是不容易的
[00:04:15.600 --> 00:04:17.760]  現在我長大了
[00:04:17.760 --> 00:04:18.960]  又身為傳道人
[00:04:18.960 --> 00:04:20.520]  我體會到
[00:04:20.520 --> 00:04:21.560]  管教者
[00:04:21.560 --> 00:04:23.200]  其實也很辛酸的
[00:04:24.040 --> 00:04:25.800]  很多時候管教的人
[00:04:25.800 --> 00:04:26.600]  就好像我剛剛
[00:04:26.600 --> 00:04:27.920]  組長也有分享
[00:04:27.920 --> 00:04:29.360]  其實想他做勸勉
[00:04:29.360 --> 00:04:30.640]  去做管教
[00:04:30.640 --> 00:04:32.000]  其實不容易的
[00:04:32.000 --> 00:04:33.440]  因為被管教會覺得
[00:04:33.440 --> 00:04:34.840]  我們太狠
[00:04:34.840 --> 00:04:35.760]  沒有愛
[00:04:35.760 --> 00:04:36.800]  不理人感受
[00:04:36.800 --> 00:04:38.240]  不明白對方
[00:04:38.240 --> 00:04:40.200]  近日我就跟一個
[00:04:40.200 --> 00:04:41.920]  牧者朋友去聊天
[00:04:41.920 --> 00:04:43.600]  他分享了一個
[00:04:43.600 --> 00:04:46.400]  他近期在牧羊裏面的一個經歷
[00:04:46.400 --> 00:04:49.240]  他在處理一個團契的情況下
[00:04:49.240 --> 00:04:51.480]  就有一個團友很不開心
[00:04:51.480 --> 00:04:53.080]  很不開心
[00:04:53.520 --> 00:04:56.360]  但是為了可以繼續去牧養對方
[00:04:56.360 --> 00:04:57.640]  這位牧者
[00:04:57.640 --> 00:04:59.920]  他是願意為了令到對方
[00:04:59.920 --> 00:05:02.000]  感受不好而去道歉
[00:05:02.000 --> 00:05:03.520]  這個本身
[00:05:03.520 --> 00:05:05.000]  都已經是一個
[00:05:05.000 --> 00:05:08.200]  需要極大的謙卑和拜心的了
[00:05:08.200 --> 00:05:10.720]  不過牧者是願意的
[00:05:10.720 --> 00:05:14.360]  不過牧者都是人
[00:05:14.360 --> 00:05:16.640]  都是有他的人性掙扎
[00:05:16.640 --> 00:05:18.920]  他都有沮喪的時候
[00:05:18.920 --> 00:05:20.600]  他心裏面想
[00:05:20.600 --> 00:05:23.000]  在他牧職生涯裏面
[00:05:23.320 --> 00:05:24.600]  有不少次
[00:05:24.600 --> 00:05:27.960]  有多次需要跟小羊去道歉
[00:05:27.960 --> 00:05:29.680]  不是因為他做錯了甚麼
[00:05:29.680 --> 00:05:31.360]  而是因為
[00:05:31.360 --> 00:05:33.600]  他忠於上帝的牧羊
[00:05:33.600 --> 00:05:34.960]  他的管教積分
[00:05:34.960 --> 00:05:38.960]  不過他又會覺得
[00:05:38.960 --> 00:05:40.680]  那有多少次
[00:05:40.680 --> 00:05:42.960]  小羊會為自己對牧者
[00:05:42.960 --> 00:05:45.240]  造成的傷害而道歉呢
[00:05:45.240 --> 00:05:48.440]  同樣
[00:05:48.440 --> 00:05:51.000]  上帝是一位管教的上帝
[00:05:51.000 --> 00:05:53.160]  問題就是
[00:05:53.160 --> 00:05:55.320]  我們有沒有去珍惜
[00:05:55.320 --> 00:05:56.720]  認同
[00:05:56.720 --> 00:05:57.960]  感謝
[00:05:57.960 --> 00:05:59.960]  天父對我們的管教呢
[00:05:59.960 --> 00:06:01.640]  還是當上帝管教
[00:06:01.640 --> 00:06:03.960]  我們就只會埋怨質疑
[00:06:03.960 --> 00:06:04.720]  問上帝一句
[00:06:04.720 --> 00:06:06.280]  為甚麼你要這麼狠
[00:06:06.280 --> 00:06:08.640]  請姐妹
[00:06:08.640 --> 00:06:11.080]  近日你生命裏面發生的困難
[00:06:11.080 --> 00:06:12.400]  或者不如意
[00:06:12.400 --> 00:06:13.800]  你會怎樣理解
[00:06:13.800 --> 00:06:16.760]  你會覺得是上帝在管教著你
[00:06:16.760 --> 00:06:18.040]  令你成長
[00:06:18.040 --> 00:06:20.360]  還是覺得上帝在作弄你
[00:06:20.360 --> 00:06:21.560]  搞你呢
[00:06:22.320 --> 00:06:24.280]  當面對困難的時候
[00:06:24.280 --> 00:06:25.880]  你會質疑上帝嗎
[00:06:25.880 --> 00:06:28.520]  還是你會覺得
[00:06:28.520 --> 00:06:29.400]  管教也是好
[00:06:29.400 --> 00:06:31.000]  不過你不用這麼狠
[00:06:31.000 --> 00:06:32.320]  用不著這樣吧
[00:06:32.320 --> 00:06:35.120]  今天我們將會繼續看
[00:06:35.120 --> 00:06:36.720]  教會的講道系列
[00:06:36.720 --> 00:06:37.960]  約書亞記
[00:06:37.960 --> 00:06:40.360]  我們會由約書亞七章裏面
[00:06:40.360 --> 00:06:43.160]  去看到上帝要管教以色列人
[00:06:43.160 --> 00:06:45.000]  為甚麼他要管教他們呢
[00:06:45.000 --> 00:06:47.120]  以色列人又怎樣去回應
[00:06:47.120 --> 00:06:48.640]  我們又應該怎樣理解
[00:06:48.640 --> 00:06:50.760]  上帝這樣的管教呢
[00:06:51.400 --> 00:06:52.800]  進入第七章之前
[00:06:52.800 --> 00:06:55.200]  我們就看一下第七章的背景
[00:06:55.200 --> 00:06:56.920]  約書亞記就說
[00:06:56.920 --> 00:06:58.400]  摩西死了
[00:06:58.400 --> 00:07:01.440]  約書亞就順利去接任成為
[00:07:01.440 --> 00:07:04.160]  以色列新一代的領袖
[00:07:04.160 --> 00:07:06.200]  帶領以色列人第二次嘗試
[00:07:06.200 --> 00:07:08.600]  去進入英許地加南地
[00:07:08.600 --> 00:07:11.400]  這次以色列人就肯進入加南地
[00:07:11.400 --> 00:07:14.160]  他們就順利過了約旦河
[00:07:14.160 --> 00:07:17.800]  之後就攻佔了第一座城
[00:07:17.800 --> 00:07:19.080]  耶利哥
[00:07:19.520 --> 00:07:21.760]  在這場勝仗裏面
[00:07:21.760 --> 00:07:22.640]  其實很震撼
[00:07:22.640 --> 00:07:24.160]  亦都很令人鼓舞
[00:07:24.160 --> 00:07:26.280]  因為上帝只是吩咐他們
[00:07:26.280 --> 00:07:27.920]  藉著去圍圈
[00:07:27.920 --> 00:07:28.880]  吹好角
[00:07:28.880 --> 00:07:31.080]  大叫就去攻城
[00:07:31.080 --> 00:07:34.200]  結果他們就靠著圍圈
[00:07:34.200 --> 00:07:35.200]  吹好角
[00:07:35.200 --> 00:07:36.000]  大叫
[00:07:36.000 --> 00:07:38.960]  耶利哥城的城牆就倒塌了
[00:07:38.960 --> 00:07:41.760]  以色列人跟著上帝的方法
[00:07:41.760 --> 00:07:42.760]  去進攻
[00:07:42.760 --> 00:07:44.360]  他們就贏了
[00:07:44.360 --> 00:07:47.240]  所以來到第六章最後一節
[00:07:47.240 --> 00:07:48.120]  這樣去總結
[00:07:48.120 --> 00:07:49.040]  六章二十七節
[00:07:49.040 --> 00:07:51.480]  耶和華與約書亞同在
[00:07:51.480 --> 00:07:54.560]  約書亞的名聲傳遍全地
[00:07:54.560 --> 00:07:55.720]  換句話說
[00:07:55.720 --> 00:07:57.600]  來到第六章的尾
[00:07:57.600 --> 00:08:00.160]  是以色列人處於他們屬靈
[00:08:00.160 --> 00:08:03.680]  和在他們的民族裏面是最高峰的
[00:08:03.680 --> 00:08:07.400]  不過故事就沒有停在不勝那裏
[00:08:07.400 --> 00:08:10.040]  緊接下來的第七章一節
[00:08:10.040 --> 00:08:11.840]  原文裏面是用了一個
[00:08:11.840 --> 00:08:14.360]  但是這個字作開始
[00:08:14.360 --> 00:08:16.600]  一聽到但是
[00:08:16.600 --> 00:08:18.920]  就應該是心知不妙了
[00:08:19.160 --> 00:08:20.160]  六章二十七節
[00:08:20.160 --> 00:08:23.040]  耶和華與約書亞同在
[00:08:23.040 --> 00:08:25.360]  約書亞的名聲傳遍全地
[00:08:25.360 --> 00:08:26.360]  但是
[00:08:26.360 --> 00:08:29.320]  以色列人在那當毀滅的物上
[00:08:29.320 --> 00:08:31.160]  犯了不忠實的罪
[00:08:31.160 --> 00:08:33.440]  因為猶大之派中
[00:08:33.440 --> 00:08:35.240]  謝拉的曾孫
[00:08:35.240 --> 00:08:37.240]  撒底的孫子
[00:08:37.240 --> 00:08:38.400]  加米的兒子
[00:08:38.400 --> 00:08:40.280]  阿戈人
[00:08:40.280 --> 00:08:42.160]  取了當毀滅的物
[00:08:42.160 --> 00:08:44.760]  耶和華就向以色列人發怒
[00:08:45.520 --> 00:08:49.800]  當毀滅的物是指第六章提及過的
[00:08:49.800 --> 00:08:52.680]  耶利哥城和城中的一切
[00:08:52.680 --> 00:08:54.160]  六章十七節就說
[00:08:54.160 --> 00:08:56.000]  這城要完全毀滅
[00:08:56.000 --> 00:08:59.240]  城和城中的一切都歸耶和華
[00:08:59.240 --> 00:09:01.840]  第七章劈頭
[00:09:01.840 --> 00:09:03.040]  就說
[00:09:03.040 --> 00:09:05.960]  就指出了當時以色列的問題
[00:09:05.960 --> 00:09:08.600]  表示情節是極其惡劣的
[00:09:08.600 --> 00:09:10.280]  罪行是極其嚴重的
[00:09:10.280 --> 00:09:12.560]  因為一開始就要講明
[00:09:12.560 --> 00:09:14.680]  但是值得留意的就是這件事
[00:09:14.680 --> 00:09:16.760]  以色列人是不知道的
[00:09:16.760 --> 00:09:19.760]  以色列人不知道阿戈人犯了罪
[00:09:19.760 --> 00:09:23.200]  也不知道上帝是在恨以色列人
[00:09:23.200 --> 00:09:25.920]  就在他們不知道的情況下
[00:09:25.920 --> 00:09:29.440]  他們就計劃去進攻第二座加南
[00:09:29.440 --> 00:09:30.880]  加南的城
[00:09:30.880 --> 00:09:32.480]  就是艾城
[00:09:32.480 --> 00:09:35.720]  以色列人進攻第一座城的時候
[00:09:35.720 --> 00:09:36.480]  很順利
[00:09:36.480 --> 00:09:39.160]  真是所謂的不費吹灰之力
[00:09:39.160 --> 00:09:41.160]  吹一下就塌了
[00:09:41.160 --> 00:09:42.880]  但是現在來到第二座城
[00:09:42.880 --> 00:09:44.720]  他們進攻成怎樣呢
[00:09:44.720 --> 00:09:46.720]  特別當他們不知道
[00:09:46.720 --> 00:09:49.160]  但是也處於得罪上帝
[00:09:49.160 --> 00:09:51.440]  而上帝又在生氣的情況下
[00:09:51.440 --> 00:09:55.240]  他們進攻第二座城的結果是怎樣呢
[00:09:55.240 --> 00:09:58.160]  二章五節就記載了
[00:09:58.160 --> 00:10:01.280]  在大聖耶利哥城之後
[00:10:01.280 --> 00:10:05.520]  約書亞就派人去窺探艾城
[00:10:05.520 --> 00:10:06.800]  探子回來就匯報
[00:10:06.800 --> 00:10:08.080]  艾城不是很大的
[00:10:08.080 --> 00:10:08.800]  不多人的
[00:10:08.800 --> 00:10:11.560]  不用我們以色列人傾巢而出的
[00:10:11.560 --> 00:10:14.400]  只是派少數的兵力就可以了
[00:10:14.400 --> 00:10:18.240]  於是他們就派了大約三千人上陣
[00:10:18.240 --> 00:10:20.400]  接著經文就很突然
[00:10:20.400 --> 00:10:22.440]  也斬釘截鐵的
[00:10:22.440 --> 00:10:24.080]  直接了當的
[00:10:24.080 --> 00:10:25.880]  簡單宣佈了一句
[00:10:25.880 --> 00:10:30.440]  就是但他們竟在艾城的人面前逃跑了
[00:10:30.440 --> 00:10:32.840]  他們竟然敗仗
[00:10:32.840 --> 00:10:35.320]  還要是慘敗
[00:10:35.320 --> 00:10:38.880]  相比起在耶利哥不費吹灰之力
[00:10:38.880 --> 00:10:40.320]  就大獲全勝
[00:10:40.320 --> 00:10:44.520]  艾城這一役的落差實在是太大了
[00:10:44.520 --> 00:10:47.040]  這一場誤尋常的敗仗
[00:10:47.040 --> 00:10:52.000]  其實正正就是為後面去揭示問題的原因去鋪路
[00:10:52.000 --> 00:10:53.960]  為什麼會敗仗呢
[00:10:53.960 --> 00:10:55.360]  而為什麼要敗得這麼慘
[00:10:55.360 --> 00:10:56.440]  這麼突然
[00:10:56.440 --> 00:10:57.880]  這麼不似預期呢
[00:10:57.880 --> 00:11:00.400]  當我們嘗試去理解為什麼的時候
[00:11:00.400 --> 00:11:01.920]  我們也會認識到
[00:11:01.920 --> 00:11:05.880]  罪的幾個特別的特性
[00:11:05.880 --> 00:11:12.240]  我們想說的是第一個罪的特性是罪的普及性
[00:11:12.240 --> 00:11:16.680]  就是說人人都會犯罪
[00:11:16.680 --> 00:11:18.240]  攻打艾城之前
[00:11:18.240 --> 00:11:21.520]  約書亞就派探子去窺探艾城
[00:11:21.520 --> 00:11:23.680]  探子回來就說不用這麼多人去
[00:11:23.680 --> 00:11:26.160]  不用全民出動
[00:11:26.160 --> 00:11:27.840]  從軍事角度來看
[00:11:27.840 --> 00:11:29.720]  其實是合理的
[00:11:29.720 --> 00:11:32.040]  城勢就少派一些人
[00:11:32.040 --> 00:11:34.880]  不過問題不在於他們做了什麼
[00:11:34.880 --> 00:11:38.040]  而是在於他們沒有做什麼
[00:11:38.040 --> 00:11:39.200]  他們沒有做的
[00:11:39.200 --> 00:11:44.640]  就是沒有讓上帝參與在他們的計劃和行動當中
[00:11:44.640 --> 00:11:47.480]  之前去看耶利哥城那一仗
[00:11:47.480 --> 00:11:51.880]  探子和約書亞他們都作出了信心的宣告
[00:11:51.880 --> 00:11:58.080]  他們會說耶和華真的把那地全交在我們手裡了
[00:11:58.080 --> 00:11:59.360]  約書亞也有說
[00:11:59.360 --> 00:12:02.960]  耶和華已經把這耶利哥城賜給你們了
[00:12:02.960 --> 00:12:04.880]  他們作出了信心的宣告
[00:12:04.880 --> 00:12:07.280]  另外他們也跟著上帝的指引
[00:12:07.280 --> 00:12:08.360]  去到宮城
[00:12:08.360 --> 00:12:11.760]  也帶著約櫃去到宮城
[00:12:11.760 --> 00:12:14.120]  表示是帶著上帝一起去的
[00:12:14.120 --> 00:12:16.760]  但是來到艾城這一役
[00:12:16.760 --> 00:12:18.440]  什麼都沒有了
[00:12:18.440 --> 00:12:19.360]  沒有提過
[00:12:19.360 --> 00:12:21.560]  也沒有去尋求上帝的旨意
[00:12:21.560 --> 00:12:23.800]  也沒有帶著約櫃
[00:12:23.800 --> 00:12:25.200]  這一切沒有
[00:12:25.200 --> 00:12:27.120]  表示了這一次的進攻
[00:12:27.120 --> 00:12:29.800]  他們只是憑著人的計劃
[00:12:29.800 --> 00:12:31.960]  智慧判斷去做
[00:12:31.960 --> 00:12:34.720]  而沒有帶著上帝的指引祝福
[00:12:34.720 --> 00:12:36.800]  同在去打這場仗
[00:12:36.800 --> 00:12:39.440]  結果就是徹底慘敗
[00:12:39.440 --> 00:12:43.240]  第五節說敵人在城門前追趕他們
[00:12:43.240 --> 00:12:46.320]  即是說其實以色列人都還沒進城
[00:12:46.320 --> 00:12:49.600]  就已經要調頭走了
[00:12:49.600 --> 00:12:52.840]  另外雖然他們派了三千人
[00:12:52.840 --> 00:12:54.880]  中間死了三十六個人
[00:12:54.880 --> 00:12:56.560]  比例上不算多
[00:12:56.560 --> 00:12:59.920]  但是對比起在耶利哥城的一仗
[00:12:59.920 --> 00:13:04.840]  其實這一次耶利哥城是一個都不用死的
[00:13:04.840 --> 00:13:08.760]  不過最致命的不是死亡人數
[00:13:08.760 --> 00:13:13.280]  而是敗仗之後那個士氣的打擊
[00:13:13.280 --> 00:13:18.200]  經文形容敵人是擊潰
[00:13:18.200 --> 00:13:20.320]  擊潰我覺得這個字很誇張
[00:13:20.320 --> 00:13:22.280]  擊潰了以色列人
[00:13:22.280 --> 00:13:26.480]  令到他們心裏面極其驚怕
[00:13:26.480 --> 00:13:31.840]  之前這個字是用來形容迦南人怎樣驚了以色列人
[00:13:31.840 --> 00:13:36.920]  之前是用來形容迦南人怎樣驚了以色列人
[00:13:36.920 --> 00:13:39.760]  但是現在卻是角色調轉了
[00:13:39.760 --> 00:13:44.960]  反而是用來形容以色列人怎樣驚迦南人
[00:13:44.960 --> 00:13:48.880]  而在原文和英文更加形容得他們更加驚
[00:13:48.880 --> 00:13:53.280]  因為形容他們的心融化了好像水一樣
[00:13:53.280 --> 00:13:57.880]  而這個形容詞其實之前是沒有形容迦南人的怕法
[00:13:57.880 --> 00:14:04.840]  也就是說現在的以色列人比當日的迦南人還要怕
[00:14:04.840 --> 00:14:09.360]  攻打艾城的結果和攻打耶利哥的結果
[00:14:09.360 --> 00:14:14.960]  確實差得太遠了
[00:14:14.960 --> 00:14:16.640]  結果實在不似預期
[00:14:16.640 --> 00:14:19.920]  以色列的領袖包括約書亞
[00:14:19.920 --> 00:14:23.680]  有很激進的反應
[00:14:23.680 --> 00:14:28.120]  六到九節就記述了約書亞撕爛自己的衣服
[00:14:28.120 --> 00:14:30.840]  和以色列的長老一起俯伏在地
[00:14:30.840 --> 00:14:33.320]  直到晚上一段很長的時間
[00:14:33.320 --> 00:14:35.920]  又將塵土殺在頭上
[00:14:35.920 --> 00:14:42.440]  這一切都是形容他們極度傷心欲絕和極度哀動的表現
[00:14:42.440 --> 00:14:45.880]  可能因為他們都意識到事態實在太嚴重
[00:14:45.880 --> 00:14:49.680]  所以之前沒有出現的藥櫃現在拿出來了
[00:14:49.680 --> 00:14:53.240]  不過給我的感覺就是臨急抱佛腳
[00:14:53.240 --> 00:14:55.800]  同時約書亞的祈禱也反映了
[00:14:55.800 --> 00:14:58.840]  他其實是在投訴上帝
[00:14:58.840 --> 00:15:02.560]  他就問為什麼上帝要這樣帶他們來
[00:15:02.560 --> 00:15:05.120]  他說我寧願不過約旦河
[00:15:05.120 --> 00:15:07.360]  然後又質疑上帝就說你帶我們來
[00:15:07.360 --> 00:15:08.640]  是不是想我們死
[00:15:08.640 --> 00:15:10.680]  是不是想我們滅亡
[00:15:10.680 --> 00:15:14.880]  這一切的反應就好像當年以色列人出埃及
[00:15:14.880 --> 00:15:19.240]  在曠野裏面一有困難的時候就去埋怨
[00:15:19.240 --> 00:15:20.920]  一有危險就問為什麼
[00:15:20.920 --> 00:15:23.560]  一有缺乏就說我寧願留在埃及
[00:15:23.560 --> 00:15:27.600]  還質疑上帝你帶我出來是不是想我死
[00:15:27.600 --> 00:15:33.000]  約書亞就很情緒化地誇大了敵人的能力
[00:15:33.000 --> 00:15:39.520]  他說迦南人要將他們的名字從世上剪除
[00:15:39.520 --> 00:15:46.240]  他甚至用一個近乎是威嚇和操縱的語氣跟上帝說
[00:15:46.240 --> 00:15:52.640]  哪時你為你的大名要怎樣行
[00:15:52.640 --> 00:15:55.800]  意思就是說上帝你搞到我們這樣
[00:15:55.800 --> 00:16:00.440]  你搞壞搞臭了你的名字不關我的事
[00:16:00.440 --> 00:16:04.600]  這件事不是我跟開的
[00:16:04.600 --> 00:16:09.560]  約書亞的怨氣確實是很重
[00:16:09.560 --> 00:16:12.720]  不過從上帝對約書亞的回應
[00:16:12.720 --> 00:16:16.560]  我們都會感受到上帝很不滿這個投訴
[00:16:16.560 --> 00:16:22.640]  第十節上帝就說你起來為什麼臉伏在地上
[00:16:22.640 --> 00:16:26.400]  意思就是說你起來你不要再在那裏扭地
[00:16:26.400 --> 00:16:30.040]  你不要再在那裏扭計埋怨
[00:16:30.040 --> 00:16:32.280]  所以由探子的建議
[00:16:32.280 --> 00:16:34.800]  由以色列的軍事行動
[00:16:34.800 --> 00:16:37.120]  由約書亞的投訴
[00:16:37.120 --> 00:16:41.280]  我們見到罪確實是很普及的
[00:16:41.280 --> 00:16:43.960]  是很普遍
[00:16:43.960 --> 00:16:48.800]  由下民眾到領袖約書亞
[00:16:48.800 --> 00:16:54.520]  他們都不去信靠上帝反而去質疑上帝
[00:16:54.520 --> 00:16:57.600]  認識罪的普及性其實很重要
[00:16:57.600 --> 00:17:01.520]  因為認清了人人都是會犯罪犯錯的話
[00:17:01.520 --> 00:17:05.840]  我們見到經歷到罪帶來的痛苦和失望
[00:17:05.840 --> 00:17:09.840]  我們就不需要太過驚訝和驚嚇
[00:17:09.840 --> 00:17:13.640]  亦都不容易跌入絕望
[00:17:13.640 --> 00:17:19.040]  同時罪的普及性提及我們自己都要保持謙卑
[00:17:19.040 --> 00:17:20.960]  不要見到人犯罪
[00:17:20.960 --> 00:17:23.480]  自己好像沒有犯罪就自我感覺良好
[00:17:23.480 --> 00:17:25.160]  覺得我們比別人好
[00:17:25.160 --> 00:17:29.640]  事實的是活有二人連一個也會有
[00:17:29.640 --> 00:17:32.120]  連我一直以為約書亞是一個很好的先生
[00:17:32.120 --> 00:17:35.680]  原來都是有不足
[00:17:35.680 --> 00:17:38.280]  從以色列的上上下下的表現
