
[00:00:00.000 --> 00:00:07.000]  不知道大家覺得自己對神的話語有多少認識呢?
[00:02:15.000 --> 00:02:17.000]  在這兩個比喻裏面
[00:02:17.000 --> 00:02:19.000]  路加要讓我們知道
[00:02:19.000 --> 00:02:21.000]  不是我們去找天父
[00:02:21.000 --> 00:02:25.000]  而是天父來找我們
[00:02:25.000 --> 00:02:27.000]  至於第三個比喻
[00:02:27.000 --> 00:02:29.000]  路加讓我們看到
[00:02:29.000 --> 00:02:33.000]  天父有無限的寬容和慈愛
[00:02:33.000 --> 00:02:35.000]  但是人也有責任
[00:02:35.000 --> 00:02:39.000]  就好像小兒子那樣來迴轉
[00:02:39.000 --> 00:02:42.000]  所以人要得救
[00:02:42.000 --> 00:02:45.000]  百分之百是神的恩典
[00:02:45.000 --> 00:02:48.000]  但是人也要百分之百的去回應
[00:02:48.000 --> 00:02:54.000]  不過比喻並不是在小兒子的迴轉裏面就結束
[00:02:54.000 --> 00:02:56.000]  他仍然有一個尾巴
[00:02:56.000 --> 00:03:01.000]  就是第25至32節大兒子的故事
[00:03:01.000 --> 00:03:08.000]  這個是要針對在第15章第2節
[00:03:08.000 --> 00:03:11.000]  那班法利賽人和文士
[00:03:11.000 --> 00:03:14.000]  因為當時他們質疑耶穌
[00:03:14.000 --> 00:03:17.000]  和一班的稅吏罪人一起吃飯
[00:03:17.000 --> 00:03:21.000]  他們覺得自己是阿伯拉罕的後裔
[00:03:21.000 --> 00:03:23.000]  是神的子民
[00:03:23.000 --> 00:03:27.000]  反而他們看不起那些罪人
[00:03:27.000 --> 00:03:32.000]  所以正正是因為他們這些問題
[00:03:32.000 --> 00:03:35.000]  耶穌就在第25至32節
[00:03:35.000 --> 00:03:42.000]  針對這班道德高位上的人來作出挑戰
[00:03:42.000 --> 00:03:44.000]  耶穌跟他們說
[00:03:44.000 --> 00:03:50.000]  「你弟弟是死而復活,失而復得的」
[00:03:50.000 --> 00:03:54.000]  「所以我們理當歡喜慶祝」
[00:03:54.000 --> 00:04:03.000]  其實今天我們會不會都像耶穌時代的那班法利賽人或文士
[00:04:03.000 --> 00:04:06.000]  去認定哪些人得救
[00:04:06.000 --> 00:04:09.000]  哪些人不可以得救
[00:04:09.000 --> 00:04:14.000]  我們是不是將自己取代了神的位置呢?
[00:04:14.000 --> 00:04:18.000]  來決定人的生死呢?
[00:04:18.000 --> 00:04:23.000]  就讓我們一起思想今天我們要看的經文
[00:04:23.000 --> 00:04:28.000]  塔瑪拉福音第7章1至12節
[00:04:28.000 --> 00:04:30.000]  我們先一起來祈禱
[00:04:34.000 --> 00:04:37.000]  「創世父,我們來到祢面前的時候
[00:04:37.000 --> 00:04:40.000]  我們求祢安定我們的心
[00:04:40.000 --> 00:04:43.000]  讓我們專心在祢自己的話語裡面
[00:04:43.000 --> 00:04:47.000]  能夠聽得盡祢自己向我們的說話
[00:04:47.000 --> 00:04:50.000]  又叫我們在我們的生命裡面
[00:04:50.000 --> 00:04:53.000]  去活出祢要我們行的
[00:04:53.000 --> 00:04:56.000]  求祢帶領我們聽我們的祈禱
[00:04:56.000 --> 00:04:58.000]  是奉耶穌基督得聖名求
[00:04:58.000 --> 00:05:00.000]  阿門」
[00:05:00.000 --> 00:05:05.000]  我們一起先讀塔瑪拉福音第7章1至6節
[00:05:05.000 --> 00:05:09.000]  我給的題目是「不要論斷的真義」
[00:05:09.000 --> 00:05:11.000]  我們一起慢慢重讀
[00:05:11.000 --> 00:05:14.000]  「你們不要評斷別人
[00:05:14.000 --> 00:05:17.000]  免得你們被審判
[00:05:17.000 --> 00:05:20.000]  因為你們怎樣評斷別人
[00:05:20.000 --> 00:05:23.000]  也必怎樣被審判
[00:05:23.000 --> 00:05:26.000]  你們用什麼良器量給人
[00:05:26.000 --> 00:05:30.000]  也必用什麼良器給你們
[00:05:30.000 --> 00:05:34.000]  為什麼看見你弟兄眼中有刺
[00:05:34.000 --> 00:05:38.000]  卻不想自己眼中有良目呢
[00:05:38.000 --> 00:05:41.000]  你自己眼中有良目
[00:05:41.000 --> 00:05:43.000]  怎能對你弟兄說
[00:05:43.000 --> 00:05:47.000]  讓我去掉你眼中的刺呢
[00:05:47.000 --> 00:05:50.000]  你這假冒為善的人
[00:05:50.000 --> 00:05:53.000]  先去掉自己眼中的良目
[00:05:53.000 --> 00:05:56.000]  然後才能看得清楚
[00:05:56.000 --> 00:05:59.000]  好去掉你弟兄眼中的刺
[00:05:59.000 --> 00:06:02.000]  不要把聖物給狗
[00:06:02.000 --> 00:06:05.000]  也不要把你的珍珠
[00:06:05.000 --> 00:06:07.000]  丟在豬面前
[00:06:07.000 --> 00:06:11.000]  恐怕牠們踐踏了珍珠
[00:06:11.000 --> 00:06:13.000]  轉過來咬你們」
[00:06:13.000 --> 00:06:15.000]  經文一開始
[00:06:15.000 --> 00:06:19.000]  就用了一個第二人稱的命令動詞
[00:06:19.000 --> 00:06:21.000]  「評斷」
[00:06:21.000 --> 00:06:25.000]  我們也可譯作「論斷」
[00:06:25.000 --> 00:06:29.000]  但在前面加了一個否定的副詞
[00:06:29.000 --> 00:06:31.000]  「不要」
[00:06:31.000 --> 00:06:35.000]  為什麼我們不要去評斷別人呢
[00:06:35.000 --> 00:06:37.000]  就是因為後面說
[00:06:37.000 --> 00:06:40.000]  「免得你們被審判」
[00:06:40.000 --> 00:06:44.000]  其實評斷、論斷、審判
[00:06:44.000 --> 00:06:47.000]  這三個字都是同一個字
[00:06:47.000 --> 00:06:51.000]  也就是說我們在評斷別人的時候
[00:06:51.000 --> 00:06:55.000]  其實我們就是在審判別人
[00:06:55.000 --> 00:07:01.000]  其實評斷跟分辨對錯是不同的
[00:07:01.000 --> 00:07:05.000]  因為評斷是有判斷的意思
[00:07:05.000 --> 00:07:08.000]  英文的聖經去譯的時候
[00:07:08.000 --> 00:07:10.000]  是譯「Judge」
[00:07:10.000 --> 00:07:15.000]  是指坐在法官的位置上
[00:07:15.000 --> 00:07:20.000]  坐在高位上對別人作出結案陳詞
[00:07:20.000 --> 00:07:25.000]  就對方所犯的過錯來作出判決
[00:07:25.000 --> 00:07:29.000]  判斷對方當受怎樣的刑罰
[00:07:29.000 --> 00:07:31.000]  耶穌在這裡告訴門徒
[00:07:31.000 --> 00:07:34.000]  「你們不要去評斷別人
[00:07:34.000 --> 00:07:40.000]  因為這可以是免得你們被審判
[00:07:40.000 --> 00:07:44.000]  因為你們怎樣去評定別人的時候
[00:07:44.000 --> 00:07:47.000]  也必定怎樣被審判
[00:07:47.000 --> 00:07:51.000]  你們用什麼良器去量級別人的時候
[00:07:51.000 --> 00:07:55.000]  也必被什麼良器量級你們」
[00:07:55.000 --> 00:08:00.000]  其實在《馬來福音》第五章二十二節的時候
[00:08:00.000 --> 00:08:02.000]  耶穌在那裡已經提醒門徒
[00:08:02.000 --> 00:08:04.000]  不可以評斷
[00:08:04.000 --> 00:08:06.000]  特別是主來的肢體
[00:08:06.000 --> 00:08:08.000]  耶穌在那裡是這樣說
[00:08:08.000 --> 00:08:14.000]  「但我告訴你們凡向弟兄動怒的必受審判
[00:08:14.000 --> 00:08:19.000]  凡罵弟兄是廢物的必須受議會的審判
[00:08:19.000 --> 00:08:25.000]  凡罵弟兄是白痴的必須遭受地獄的火」
[00:08:25.000 --> 00:08:26.000]  很可惜
[00:08:26.000 --> 00:08:30.000]  我們常常把耶穌的說話當作耳邊風
[00:08:30.000 --> 00:08:32.000]  當發起脾氣的時候
[00:08:32.000 --> 00:08:34.000]  就口不擇言
[00:08:34.000 --> 00:08:36.000]  特別在今天的世代
[00:08:36.000 --> 00:08:39.000]  人總是很喜歡評斷別人
[00:08:39.000 --> 00:08:41.000]  去論斷別人
[00:08:41.000 --> 00:08:45.000]  因為在評斷別人的時候
[00:08:45.000 --> 00:08:50.000]  我們可以將我們內心那種不滿的情緒來發洩
[00:08:50.000 --> 00:08:54.000]  讓內心感到變黑的暢快
[00:08:54.000 --> 00:08:56.000]  而且在評斷別人的時候
[00:08:56.000 --> 00:09:02.000]  自己彷彿沒有犯對方所犯過的一切錯誤
[00:09:02.000 --> 00:09:04.000]  顯得自己比別人好
[00:09:04.000 --> 00:09:06.000]  比別人有意
[00:09:06.000 --> 00:09:09.000]  其實我們作為基督徒的
[00:09:09.000 --> 00:09:11.000]  我們要時刻記住
[00:09:11.000 --> 00:09:15.000]  自己是一個無力自救的罪人
[00:09:15.000 --> 00:09:17.000]  我們都是因著神的愛
[00:09:17.000 --> 00:09:22.000]  耶穌基督在十字架上成就的救贖
[00:09:22.000 --> 00:09:27.000]  我們就因為這樣而得著耶穌基督為主
[00:09:27.000 --> 00:09:30.000]  祂為我們付清一切的贖價
[00:09:30.000 --> 00:09:34.000]  神就在耶穌裡面算我們為義
[00:09:34.000 --> 00:09:36.000]  但這並不是我們當得的
[00:09:36.000 --> 00:09:39.000]  也不是我們自己賺回來的
[00:09:39.000 --> 00:09:43.000]  完全是因為耶穌而得著的義
[00:09:43.000 --> 00:09:48.000]  因此我們並沒有資格去評斷別人
[00:09:48.000 --> 00:09:50.000]  我們並沒有比別人好
[00:09:50.000 --> 00:09:52.000]  而聖經告訴我們
[00:09:52.000 --> 00:09:57.000]  只有神才有資格去審判我們
[00:09:57.000 --> 00:10:02.000]  在詩篇96篇13節裡這樣說
[00:10:02.000 --> 00:10:04.000]  因為祂來了
[00:10:04.000 --> 00:10:07.000]  祂來要審判全地
[00:10:07.000 --> 00:10:10.000]  祂要按公義審判世界
[00:10:10.000 --> 00:10:14.000]  按信實審判萬民
[00:10:14.000 --> 00:10:18.000]  詩人在這裡很清楚告訴我們
[00:10:18.000 --> 00:10:20.000]  因為神是公義的
[00:10:20.000 --> 00:10:21.000]  是信實的
[00:10:21.000 --> 00:10:24.000]  祂的審判才是最公道
[00:10:24.000 --> 00:10:26.000]  最合情合理
[00:10:26.000 --> 00:10:32.000]  在《彼得前書》一章17節也這樣說
[00:10:32.000 --> 00:10:35.000]  「既然你們稱那不偏待人
[00:10:35.000 --> 00:10:39.000]  按各人行為審判人的主為父
[00:10:39.000 --> 00:10:42.000]  就當傳敬畏的心
[00:10:42.000 --> 00:10:46.000]  到你們在世寄居的日子」
[00:10:46.000 --> 00:10:51.000]  但人一直想成為審判官
[00:10:51.000 --> 00:10:53.000]  在《創世紀》第三章
[00:10:53.000 --> 00:10:56.000]  記載人類的始祖犯罪
[00:10:56.000 --> 00:10:58.000]  犯罪的原因
[00:10:58.000 --> 00:11:01.000]  從蛇和夏娃的對話裡
[00:11:01.000 --> 00:11:04.000]  可以說是顯露無遺
[00:11:04.000 --> 00:11:06.000]  在《創世紀》三章五節
[00:11:06.000 --> 00:11:08.000]  蛇是這樣對夏娃說的
[00:11:08.000 --> 00:11:14.000]  「因為神知道你們吃的日子眼睛就明亮了
[00:11:14.000 --> 00:11:20.000]  你們便如神能知道善惡」
[00:11:20.000 --> 00:11:24.000]  蛇說「是一針見血
[00:11:24.000 --> 00:11:26.000]  指出了人的問題
[00:11:26.000 --> 00:11:29.000]  人想好似神那樣
[00:11:29.000 --> 00:11:34.000]  人一直不安於自己被造物的身份
[00:11:34.000 --> 00:11:36.000]  人想好似神那樣
[00:11:36.000 --> 00:11:39.000]  我喜歡怎樣就怎樣」
[00:11:39.000 --> 00:11:41.000]  聖經常常提到
[00:11:41.000 --> 00:11:46.000]  索多瑪、俄摩拉這兩座淫亂的城
[00:11:46.000 --> 00:11:48.000]  是一個犯罪的行為
[00:11:48.000 --> 00:11:51.000]  保羅在《羅馬書》一章二十六、二十七節
[00:11:51.000 --> 00:11:54.000]  提到同性戀同樣是罪
[00:11:54.000 --> 00:11:57.000]  但我們有沒有想過
[00:11:57.000 --> 00:12:00.000]  為何索多瑪、俄摩拉
[00:12:00.000 --> 00:12:03.000]  他們的淫亂是罪
[00:12:03.000 --> 00:12:05.000]  同性戀是罪
[00:12:05.000 --> 00:12:07.000]  其實最大的問題是因為
[00:12:07.000 --> 00:12:12.000]  人不肯去接受神為人所定下的身份
[00:12:12.000 --> 00:12:19.000]  他們神定下了人的婚姻制度是一男一女
[00:12:19.000 --> 00:12:21.000]  一夫一妻
[00:12:21.000 --> 00:12:24.000]  但是人不想受神的限制
[00:12:24.000 --> 00:12:26.000]  所以他們希望可以怎樣?
[00:12:26.000 --> 00:12:28.000]  男男或者女女
[00:12:28.000 --> 00:12:31.000]  甚至可以多元婚姻
[00:12:31.000 --> 00:12:33.000]  在這個背後的問題
[00:12:33.000 --> 00:12:36.000]  就是人想僭越神的主權
[00:12:36.000 --> 00:12:40.000]  人想自己怎樣就怎樣
[00:12:40.000 --> 00:12:44.000]  神一開始就告訴人這是罪
[00:12:44.000 --> 00:12:48.000]  亞當、夏娃被趕出伊甸園
[00:12:48.000 --> 00:12:50.000]  就是一個很好的警告
[00:12:50.000 --> 00:12:54.000]  人和神的界線是不可以越的
[00:12:54.000 --> 00:12:56.000]  神是創造主
[00:12:56.000 --> 00:12:58.000]  我們是被造物
[00:12:58.000 --> 00:13:02.000]  我們不要妄想去代替神
[00:13:02.000 --> 00:13:04.000]  耶穌提醒門徒
[00:13:04.000 --> 00:13:08.000]  我們用甚麼尺度量度人的時候
[00:13:08.000 --> 00:13:12.000]  神都會用甚麼尺度量度我們
[00:13:12.000 --> 00:13:17.000]  其實主耶穌對我們說不要評斷
[00:13:17.000 --> 00:13:22.000]  最大的問題是我們去評斷人的時候
[00:13:22.000 --> 00:13:25.000]  我們的目的和手法
[00:13:25.000 --> 00:13:28.000]  很多時候評斷人的目的
[00:13:28.000 --> 00:13:30.000]  是要高抬自己
[00:13:30.000 --> 00:13:32.000]  顯得自己對,別人錯
[00:13:32.000 --> 00:13:35.000]  於是在評斷別人的時候
[00:13:35.000 --> 00:13:38.000]  我們往往會將事實誇大
[00:13:38.000 --> 00:13:41.000]  甚至是不符事實
[00:13:41.000 --> 00:13:43.000]  或者以騙概全
[00:13:43.000 --> 00:13:45.000]  以一件單一的事件
[00:13:45.000 --> 00:13:48.000]  就論定對方是這樣的東西
[00:13:48.000 --> 00:13:51.000]  但我們又沒有設身處地
[00:13:51.000 --> 00:13:53.000]  去為對方思想
[00:13:53.000 --> 00:13:59.000]  這樣做是會令對方帶來壓力、痛苦
[00:13:59.000 --> 00:14:01.000]  可能有人說
[00:14:01.000 --> 00:14:03.000]  耶穌都評斷人
[00:14:03.000 --> 00:14:08.000]  他對法理錯人和民事都很厲害
[00:14:08.000 --> 00:14:11.000]  但我們通常不叫耶穌
[00:14:11.000 --> 00:14:14.000]  這些行為叫做評斷
[00:14:14.000 --> 00:14:16.000]  我們稱之為分辨人
[00:14:16.000 --> 00:14:19.000]  因為最大的分別就是
[00:14:19.000 --> 00:14:22.000]  耶穌是以真理來揭露
[00:14:22.000 --> 00:14:26.000]  否釋人對神的那種活躍和抵擋
[00:14:26.000 --> 00:14:29.000]  祂只是根據事實
[00:14:29.000 --> 00:14:32.000]  不是憑空捏造
[00:14:32.000 --> 00:14:35.000]  而且祂的目的不是要打壓人
[00:14:35.000 --> 00:14:36.000]  不是要排擠人
[00:14:36.000 --> 00:14:38.000]  也不是要高抬自己
[00:14:38.000 --> 00:14:43.000]  而是要讓信徒看透人的實質
[00:14:43.000 --> 00:14:47.000]  免受外表的假象來迷惑
[00:14:47.000 --> 00:14:49.000]  除此之外
[00:14:49.000 --> 00:14:53.000]  另外一個問題就是評斷人的問題
[00:14:53.000 --> 00:14:56.000]  在第三到第四節
[00:14:56.000 --> 00:15:03.000]  耶穌說「刺」是指從木頭雕下來的木舌
[00:15:03.000 --> 00:15:10.000]  而「樑木」就是指建屋時用來做橫樑的樑木
[00:15:10.000 --> 00:15:15.000]  樑木比起木舌來說相差數以百萬倍
[00:15:15.000 --> 00:15:19.000]  耶穌就用了一個木匠生活中的比喻
[00:15:19.000 --> 00:15:23.000]  以誇張的手法來表達
[00:15:23.000 --> 00:15:24.000]  耶穌叫門徒說
[00:15:24.000 --> 00:15:27.000]  你們要指出別人的錯誤的時候
[00:15:27.000 --> 00:15:30.000]  你們首先要自我審查
[00:15:30.000 --> 00:15:33.000]  自己有沒有處理好自己的問題
[00:15:33.000 --> 00:15:37.000]  如果連自己的問題都沒有處理好
[00:15:37.000 --> 00:15:41.000]  就不要去處理別人的問題
[00:15:41.000 --> 00:15:43.000]  那個只會被人譏笑
[00:15:43.000 --> 00:15:48.000]  說你是一個假冒為善的人
[00:15:48.000 --> 00:15:50.000]  記得我在講第六章第二節的時候
[00:15:50.000 --> 00:15:53.000]  都講到「假冒為善」這個字
[00:15:53.000 --> 00:15:56.000]  這個字本來的意思就是演員
[00:15:56.000 --> 00:16:00.000]  寓意他們只是在扮演某個角色
[00:16:00.000 --> 00:16:03.000]  所以他們只是在扮演
[00:16:03.000 --> 00:16:05.000]  是繞遊造作
[00:16:05.000 --> 00:16:08.000]  是一個切切實實的偽君子
[00:16:08.000 --> 00:16:10.000]  在福音書裏面
[00:16:10.000 --> 00:16:15.000]  耶穌常常批評法理賽人和文士是假冒為善的人
[00:16:15.000 --> 00:16:19.000]  是因為他們常常以律法來要求別人
[00:16:19.000 --> 00:16:24.000]  但是自己卻對神的話語陽奉陰違
[00:16:24.000 --> 00:16:28.000]  所以耶穌稱他們是假冒為善
[00:16:28.000 --> 00:16:30.000]  耶穌提醒門徒
[00:16:30.000 --> 00:16:34.000]  當他們要去指出別人的問題的時候
[00:16:34.000 --> 00:16:38.000]  先要去掉自己眼中的良目
[00:16:38.000 --> 00:16:41.000]  然後才能夠看得清楚
[00:16:41.000 --> 00:16:45.000]  好去去掉弟兄眼中的刺
[00:16:45.000 --> 00:16:47.000]  耶穌在這裏的意思就是
[00:16:47.000 --> 00:16:51.000]  我們必須要先自我審查
[00:16:51.000 --> 00:16:55.000]  然後才能夠看得清楚
[00:16:55.000 --> 00:17:00.000]  在《約翰福音》第八章一到十一節裏面
[00:17:00.000 --> 00:17:02.000]  記載了一段故事
[00:17:02.000 --> 00:17:05.000]  就是講到一批的文士和法理賽人
[00:17:05.000 --> 00:17:11.000]  帶著一個犯了姦淫的時候的女子來耶穌的庚前
[00:17:11.000 --> 00:17:12.000]  然後我們問耶穌
[00:17:12.000 --> 00:17:15.000]  我們可不可以按摩西的律法書上所寫的
[00:17:15.000 --> 00:17:18.000]  用石頭打死她呢?
[00:17:18.000 --> 00:17:19.000]  聖經描述
[00:17:19.000 --> 00:17:21.000]  耶穌當時彎著腰
[00:17:21.000 --> 00:17:24.000]  用指頭在地上寫字
[00:17:24.000 --> 00:17:26.000]  然後就說
[00:17:26.000 --> 00:17:29.000]  你們中間誰沒有罪的
[00:17:29.000 --> 00:17:32.000]  誰就可以先拿石頭打她
[00:17:32.000 --> 00:17:34.000]  聖經描述
[00:17:34.000 --> 00:17:38.000]  那群的聽眾聽完耶穌的話之後
[00:17:38.000 --> 00:17:43.000]  就從老到少一個一個都走了
[00:17:43.000 --> 00:17:45.000]  只剩下耶穌一人
[00:17:45.000 --> 00:17:49.000]  還有就是那個婦人仍然站在他們當中
[00:17:49.000 --> 00:17:52.000]  耶穌就直起腰來
[00:17:52.000 --> 00:17:54.000]  對那個婦人說
[00:17:54.000 --> 00:17:57.000]  「婦人,我的人在哪裏啊?」
[00:17:57.000 --> 00:18:00.000]  「沒有人定你的罪嗎?」
[00:18:00.000 --> 00:18:01.000]  那個婦人就說
[00:18:01.000 --> 00:18:03.000]  「主啊,沒有」
[00:18:03.000 --> 00:18:04.000]  耶穌就說
[00:18:04.000 --> 00:18:06.000]  「我也不定你的罪」
[00:18:06.000 --> 00:18:10.000]  「去吧,從此不要再犯罪」
[00:18:10.000 --> 00:18:15.000]  在聖經文中給我們一個很好的提醒和學習
[00:18:15.000 --> 00:18:18.000]  為甚麼人群都會走呢?
[00:18:18.000 --> 00:18:22.000]  因為大家都知道自己有罪
[00:18:22.000 --> 00:18:25.000]  自己沒有資格做第一個
[00:18:25.000 --> 00:18:28.000]  拿起石頭來打那個婦人
[00:18:28.000 --> 00:18:30.000]  為免自己尷尬
[00:18:30.000 --> 00:18:33.000]  只好就靜靜地離開
[00:18:33.000 --> 00:18:39.000]  而當中最有資格去處理婦人的就是耶穌
[00:18:39.000 --> 00:18:42.000]  但是耶穌怎樣對婦人呢?
[00:18:42.000 --> 00:18:43.000]  聖經說
[00:18:43.000 --> 00:18:44.000]  「他對婦人說
[00:18:44.000 --> 00:18:46.000]  我也不定你的罪」
[00:18:46.000 --> 00:18:52.000]  「去吧,從今以後不要再犯罪」
[00:18:52.000 --> 00:18:56.000]  主耶穌面對一個摩西律法命令
[00:18:56.000 --> 00:18:59.000]  可以拿石頭打死的人
[00:18:59.000 --> 00:19:03.000]  但是主都願意給他機會
[00:19:03.000 --> 00:19:11.000]  我們又有甚麼資格去評斷一個主願意為他寫命
[00:19:11.000 --> 00:19:14.000]  願意在十字架上救贖的人
[00:19:14.000 --> 00:19:17.000]  我們去評斷他有問題呢?
[00:19:17.000 --> 00:19:20.000]  不過當我們讀這段經文時
[00:19:20.000 --> 00:19:23.000]  最摸不著頭腦的就是第六節
[00:19:23.000 --> 00:19:27.000]  那裡說「不要把聖物給狗
[00:19:27.000 --> 00:19:31.000]  也不要把你們的珍珠丟在豬的面前
[00:19:31.000 --> 00:19:34.000]  恐怕牠們踐踏了珍珠
[00:19:34.000 --> 00:19:37.000]  轉過頭來咬你們」
[00:19:37.000 --> 00:19:42.000]  耶穌在這裡用了兩個平衡的句子的比喻
[00:19:42.000 --> 00:19:47.000]  聖物是代表真理或者福音
[00:19:47.000 --> 00:19:50.000]  珍珠是代表珍貴的寶物
[00:19:50.000 --> 00:19:56.000]  而狗和豬都是被猶太人視為不潔之物
[00:19:56.000 --> 00:20:03.000]  耶穌在這裡教導門徒不要去評斷人
[00:20:03.000 --> 00:20:06.000]  但耶穌在此卻提醒門徒
[00:20:06.000 --> 00:20:10.000]  當他們要去評斷人的時候
[00:20:10.000 --> 00:20:15.000]  他們都要有屬靈的辨識力或者洞察力
[00:20:15.000 --> 00:20:16.000]  耶穌在這裡提到
[00:20:16.000 --> 00:20:20.000]  聖物、珍珠都是指向真理
[00:20:20.000 --> 00:20:22.000]  那些聖潔的物品
[00:20:22.000 --> 00:20:25.000]  神的話叫人能夠得救、得生命的
[00:20:25.000 --> 00:20:27.000]  都是寶貴的真理
[00:20:27.000 --> 00:20:31.000]  但那些如狗如豬的如幻人
[00:20:31.000 --> 00:20:34.000]  他們不曉得福音的珍貴
[00:20:34.000 --> 00:20:36.000]  他們只會著而無味
[00:20:36.000 --> 00:20:40.000]  他們甚至會回來去咬
[00:20:40.000 --> 00:20:44.000]  提醒他們將福音傳給他們的人
[00:20:44.000 --> 00:20:51.000]  所以當我們準備去將福音傳給人
[00:20:51.000 --> 00:20:57.000]  又或者我們準備去向人提醒他的問題的時候
[00:20:57.000 --> 00:20:59.000]  我們都要小心
[00:20:59.000 --> 00:21:01.000]  我們都要審查
[00:21:01.000 --> 00:21:07.000]  因為如果對方沒有準備好接受你的提醒
[00:21:07.000 --> 00:21:10.000]  或者接受你所傳的福音的話
[00:21:10.000 --> 00:21:14.000]  這樣可能他會適得其反
[00:21:14.000 --> 00:21:18.000]  我們就寧願多為對方來禱告
[00:21:18.000 --> 00:21:24.000]  求聖靈在他的心裡面來做準備去動功
[00:21:24.000 --> 00:21:28.000]  讓他有充足的悔改的心靈
[00:21:28.000 --> 00:21:30.000]  這樣我們去做的時候
[00:21:30.000 --> 00:21:33.000]  我們就能夠事半功倍
[00:21:33.000 --> 00:21:36.000]  在《箏言九章八節》說
[00:21:36.000 --> 00:21:40.000]  「不要責備亡者,恐怕他恨你;
[00:21:40.000 --> 00:21:44.000]  要責備自衛人,他必愛你。」
[00:21:44.000 --> 00:21:46.000]  所以我們去勸說弟兄姊妹
[00:21:46.000 --> 00:21:48.000]  或者去跟人傳福音
[00:21:48.000 --> 00:21:52.000]  我們都要好好地有分辨的能力
[00:21:52.000 --> 00:21:58.000]  免得自己反被咬、被契絡、被拒絕
[00:21:58.000 --> 00:22:01.000]  有時候我們都要學習
[00:22:01.000 --> 00:22:02.000]  教託給神
[00:22:02.000 --> 00:22:07.000]  信得過神會在最適合的時間出手
[00:22:07.000 --> 00:22:10.000]  而不是在我們的時間裡面
[00:22:10.000 --> 00:22:14.000]  接下來我們繼續看第二段經文
[00:22:14.000 --> 00:22:16.000]  第七節到第十一節
[00:22:16.000 --> 00:22:20.000]  「祈求尋找,叩門必得。」
[00:22:20.000 --> 00:22:23.000]  我們一起讀第七到第十一節
[00:22:23.000 --> 00:22:28.000]  「你們祈求,給你們尋找就找到;
[00:22:28.000 --> 00:22:31.000]  叩門就給你們開門。
[00:22:31.000 --> 00:22:34.000]  因為凡祈求的就得著,
[00:22:34.000 --> 00:22:36.000]  尋找的就找到,
[00:22:36.000 --> 00:22:39.000]  叩門的就給他開門。
[00:22:39.000 --> 00:22:42.000]  你們中間誰有兒子求餅,
[00:22:42.000 --> 00:22:44.000]  反給他石頭呢?
[00:22:44.000 --> 00:22:47.000]  求雨反給他蛇呢?
[00:22:47.000 --> 00:22:49.000]  你們雖然不好,
[00:22:49.000 --> 00:22:53.000]  尚且知道拿好東西給兒女,
