
[00:00:00.000 --> 00:00:03.400]  好,我們一起在聽到之先來一同禱告
[00:02:04.000 --> 00:02:06.000]  今天我們會講第三章
[00:02:06.000 --> 00:02:09.000]  我們看看主耶穌這位完全的神
[00:02:09.000 --> 00:02:10.000]  最完美的人
[00:02:10.000 --> 00:02:12.000]  他有沒有被人討厭?
[00:02:12.000 --> 00:02:13.000]  有呀
[00:02:13.000 --> 00:02:16.000]  那他為甚麼要被人討厭呢?
[00:02:16.000 --> 00:02:19.000]  我們作為主的跟隨者
[00:02:19.000 --> 00:02:22.000]  又願不願意學習主耶穌一樣
[00:02:22.000 --> 00:02:24.000]  即使被人討厭
[00:02:24.000 --> 00:02:27.000]  我們也要堅守真理
[00:02:27.000 --> 00:02:30.000]  在進入第三章今天的正道經文之前
[00:02:30.000 --> 00:02:32.000]  讓我們重溫第一第二章
[00:02:32.000 --> 00:02:35.000]  由第一章第一節開始
[00:02:35.000 --> 00:02:37.000]  馬可已經清楚講了
[00:02:37.000 --> 00:02:39.000]  傳書的主角是誰?
[00:02:39.000 --> 00:02:41.000]  是神的兒子耶穌基督
[00:02:41.000 --> 00:02:43.000]  就是福音的起頭
[00:02:43.000 --> 00:02:45.000]  是萬眾期待
[00:02:45.000 --> 00:02:49.000]  舊約先知以塞亞所預言的尼塞亞
[00:02:49.000 --> 00:02:51.000]  這位舊世主
[00:02:51.000 --> 00:02:53.000]  他宣告日期到了
[00:02:53.000 --> 00:02:55.000]  神的國近了
[00:02:55.000 --> 00:02:57.000]  即是新的時代已經來臨了
[00:02:57.000 --> 00:02:59.000]  所以耶穌就吸引了甚麼?
[00:02:59.000 --> 00:03:03.000]  全城的人都來聚集跟隨他
[00:03:03.000 --> 00:03:05.000]  馬可要讓我們見到
[00:03:05.000 --> 00:03:10.000]  耶穌就是我們所尋找的舊世主
[00:03:10.000 --> 00:03:12.000]  但是去到第二章
[00:03:12.000 --> 00:03:13.000]  我們看看
[00:03:13.000 --> 00:03:18.000]  馬可描寫群眾很蜂擁地追星之際
[00:03:18.000 --> 00:03:20.000]  他的筆鋒一轉
[00:03:20.000 --> 00:03:22.000]  就開始記載
[00:03:22.000 --> 00:03:24.000]  不同的人對耶穌的討厭
[00:03:24.000 --> 00:03:26.000]  而且是不斷地升級
[00:03:26.000 --> 00:03:28.000]  很小的那些看不到不要緊
[00:03:28.000 --> 00:03:30.000]  是整個第二章
[00:03:30.000 --> 00:03:33.000]  只看大顆的那些
[00:03:33.000 --> 00:03:36.000]  那些人由心裏面議論他
[00:03:36.000 --> 00:03:41.000]  去到口裏面挑戰
[00:03:41.000 --> 00:03:43.000]  不過都是先挑戰門徒
[00:03:43.000 --> 00:03:46.000]  然後有兩次挑戰耶穌
[00:03:46.000 --> 00:03:49.000]  不過都是說門徒的不是
[00:03:49.000 --> 00:03:53.000]  今天我們就來看看第三章
[00:03:53.000 --> 00:03:55.000]  先是那班人
[00:03:55.000 --> 00:03:59.000]  宗教領袖來挑戰耶穌
[00:03:59.000 --> 00:04:01.000]  直接的挑戰耶穌
[00:04:01.000 --> 00:04:03.000]  有三個耶穌被討厭的事跡
[00:04:03.000 --> 00:04:05.000]  我們看第一個
[00:04:05.000 --> 00:04:07.000]  第三章一至六節
[00:04:07.000 --> 00:04:09.000]  我們一起讀
[00:04:09.000 --> 00:04:11.000]  耶穌又進了會堂
[00:04:11.000 --> 00:04:13.000]  在那裏有一個人
[00:04:13.000 --> 00:04:15.000]  他的一隻手萎縮了
[00:04:15.000 --> 00:04:18.000]  眾人為了要控告耶穌
[00:04:18.000 --> 00:04:21.000]  就窺探他會不會在安息日
[00:04:21.000 --> 00:04:23.000]  醫治那人
[00:04:23.000 --> 00:04:26.000]  耶穌對那手萎縮了的人說
[00:04:26.000 --> 00:04:29.000]  起來站在當中
[00:04:29.000 --> 00:04:31.000]  他又問眾人
[00:04:31.000 --> 00:04:34.000]  在安息日行善行惡
[00:04:34.000 --> 00:04:36.000]  救命害命
[00:04:36.000 --> 00:04:38.000]  那樣是合法的呢
[00:04:38.000 --> 00:04:40.000]  他們都不作聲
[00:04:40.000 --> 00:04:42.000]  耶穌怒目環視他們
[00:04:42.000 --> 00:04:46.000]  因他們的心剛硬而憂傷
[00:04:46.000 --> 00:04:48.000]  又對那人說
[00:04:48.000 --> 00:04:50.000]  伸出手來
[00:04:50.000 --> 00:04:51.000]  他把手一伸
[00:04:51.000 --> 00:04:53.000]  手就服完了
[00:04:53.000 --> 00:04:55.000]  法利錯人出去
[00:04:55.000 --> 00:04:57.000]  立刻和希律一黨的人
[00:04:57.000 --> 00:05:00.000]  相宜怎樣除掉耶穌
[00:05:00.000 --> 00:05:03.000]  這段經文說到耶穌被哪班人討厭
[00:05:03.000 --> 00:05:07.000]  法利錯人和希律一黨的人
[00:05:07.000 --> 00:05:11.000]  法利錯人是嚴守祖宗遺傳的宗教領袖
[00:05:11.000 --> 00:05:12.000]  大家都知道
[00:05:12.000 --> 00:05:14.000]  自從猶太人亡國之後
[00:05:14.000 --> 00:05:17.000]  他們有全息和加增律法的規條
[00:05:17.000 --> 00:05:19.000]  有六百多條
[00:05:19.000 --> 00:05:21.000]  而希律黨人顧名思義
[00:05:21.000 --> 00:05:24.000]  就是支持希律的羅馬王
[00:05:24.000 --> 00:05:25.000]  當時的希律王
[00:05:25.000 --> 00:05:30.000]  就是斬完屍首約翰的安提柏
[00:05:30.000 --> 00:05:31.000]  法利錯人和希律一黨
[00:05:31.000 --> 00:05:35.000]  在政治立場上是極度不和的
[00:05:35.000 --> 00:05:38.000]  不過現在竟然因為他們有共同的敵人
[00:05:38.000 --> 00:05:39.000]  就是誰呢
[00:05:39.000 --> 00:05:40.000]  是耶穌
[00:05:40.000 --> 00:05:42.000]  所以他們就聯合起來
[00:05:42.000 --> 00:05:44.000]  為什麼我們會問
[00:05:44.000 --> 00:05:46.000]  他們那麼討厭耶穌呢
[00:05:46.000 --> 00:05:48.000]  要來動殺機
[00:05:48.000 --> 00:05:53.000]  表面上是因為主耶穌在安息日
[00:05:53.000 --> 00:05:58.000]  治好了一個守衛叔的人
[00:05:58.000 --> 00:06:03.000]  他們立刻就要來除掉耶穌
[00:06:03.000 --> 00:06:05.000]  除掉這個字
[00:06:05.000 --> 00:06:08.000]  其實就是殺死祂
[00:06:08.000 --> 00:06:10.000]  來消滅祂
[00:06:10.000 --> 00:06:13.000]  使祂消失的意思
[00:06:13.000 --> 00:06:16.000]  法利錯人覺得守安息日很重要
[00:06:16.000 --> 00:06:20.000]  是維護神選民身份的途徑
[00:06:20.000 --> 00:06:23.000]  安息日是十誡的第幾條
[00:06:23.000 --> 00:06:25.000]  第四條
[00:06:25.000 --> 00:06:26.000]  很厲害
[00:06:26.000 --> 00:06:28.000]  安息日經文說到
[00:06:28.000 --> 00:06:31.000]  不可以做任何的工
[00:06:31.000 --> 00:06:36.000]  但是法利錯人就是為了這個條例
[00:06:36.000 --> 00:06:38.000]  想知道如何去遵守
[00:06:38.000 --> 00:06:40.000]  如何仔細地遵守
[00:06:40.000 --> 00:06:46.000]  他們就將這個條例定了有39條不可以做的工作
[00:06:46.000 --> 00:06:50.000]  就寫了在一個米氏拿的猶太人法典裏面
[00:06:50.000 --> 00:06:52.000]  我們可以看一下
[00:06:52.000 --> 00:06:57.000]  我們看一下這個米氏拿的法典裏面
[00:06:57.000 --> 00:07:00.000]  裏面有很多有39條
[00:07:00.000 --> 00:07:04.000]  但是有沒有一條是說不可以治病呢
[00:07:04.000 --> 00:07:06.000]  其實是沒有的
[00:07:06.000 --> 00:07:09.000]  不過猶太的拉比
[00:07:09.000 --> 00:07:11.000]  他們除了這個法典之外
[00:07:11.000 --> 00:07:13.000]  他們口傳的東西都要算數
[00:07:13.000 --> 00:07:16.000]  就是安息日都不可以治病
[00:07:16.000 --> 00:07:19.000]  除非緊急的情況
[00:07:19.000 --> 00:07:20.000]  或者生孩子
[00:07:20.000 --> 00:07:22.000]  這些就可以了
[00:07:22.000 --> 00:07:24.000]  法利錯人很有可能
[00:07:24.000 --> 00:07:27.000]  就是認為委屬了那個守的人
[00:07:27.000 --> 00:07:30.000]  是屬不屬於緊急的情況呢
[00:07:30.000 --> 00:07:32.000]  他們覺得不屬於緊急的情況
[00:07:32.000 --> 00:07:36.000]  可以等到安息日之後才治療
[00:07:36.000 --> 00:07:39.000]  所以他們也都根據
[00:07:39.000 --> 00:07:42.000]  《釵及記》31章15節說
[00:07:42.000 --> 00:07:46.000]  凡是安息日做工的必被處死
[00:07:46.000 --> 00:07:48.000]  所以法利錯人就在會堂
[00:07:48.000 --> 00:07:50.000]  這個教導聖經的地方
[00:07:50.000 --> 00:07:51.000]  去監督耶穌
[00:07:51.000 --> 00:07:53.000]  如果耶穌一治這個人
[00:07:53.000 --> 00:07:58.000]  馬上就拿這個律法去整死耶穌
[00:07:58.000 --> 00:07:59.000]  致死耶穌
[00:07:59.000 --> 00:08:02.000]  他們認為自己是在執行一個神聖的任務
[00:08:02.000 --> 00:08:04.000]  大義凜然
[00:08:04.000 --> 00:08:06.000]  說到這裡
[00:08:06.000 --> 00:08:08.000]  不知道你們有沒有疑惑
[00:08:08.000 --> 00:08:10.000]  守規矩
[00:08:10.000 --> 00:08:11.000]  守規條
[00:08:11.000 --> 00:08:13.000]  好像法利錯人那樣
[00:08:13.000 --> 00:08:14.000]  有什麼錯呢
[00:08:14.000 --> 00:08:15.000]  他們守律法
[00:08:15.000 --> 00:08:18.000]  有什麼錯呢
[00:08:18.000 --> 00:08:20.000]  今天教會團契
[00:08:20.000 --> 00:08:22.000]  任何一個機構
[00:08:22.000 --> 00:08:23.000]  都有自己的規條
[00:08:23.000 --> 00:08:25.000]  恩福要讀三寶
[00:08:25.000 --> 00:08:27.000]  我們都有些衣著的要求
[00:08:27.000 --> 00:08:29.000]  選執事
[00:08:29.000 --> 00:08:31.000]  牧者都有規章
[00:08:31.000 --> 00:08:33.000]  規條是需要
[00:08:33.000 --> 00:08:36.000]  而且是非常非常重要
[00:08:36.000 --> 00:08:38.000]  是確保我們
[00:08:38.000 --> 00:08:40.000]  是為了我們人去設立的
[00:08:40.000 --> 00:08:42.000]  我自己也是一個守規條的人
[00:08:42.000 --> 00:08:45.000]  法利錯人錯在哪裡呢
[00:08:45.000 --> 00:08:48.000]  如果你是耶穌
[00:08:48.000 --> 00:08:50.000]  你想像一下
[00:08:50.000 --> 00:08:52.000]  你現在在這個會堂
[00:08:52.000 --> 00:08:55.000]  你會不會治這個人呢
[00:08:55.000 --> 00:08:57.000]  你會不會呢
[00:08:57.000 --> 00:08:59.000]  如果是我呢
[00:08:59.000 --> 00:09:01.000]  我還是怕那些法利錯人
[00:09:01.000 --> 00:09:03.000]  去除掉我
[00:09:03.000 --> 00:09:06.000]  我會避開這些衝突
[00:09:06.000 --> 00:09:08.000]  我會等安息日之後才治
[00:09:08.000 --> 00:09:10.000]  這樣又可以治到人
[00:09:10.000 --> 00:09:11.000]  又可以避開衝突
[00:09:11.000 --> 00:09:13.000]  有多少人像我這樣呢
[00:09:13.000 --> 00:09:16.000]  像我這樣
[00:09:16.000 --> 00:09:18.000]  其他人呢
[00:09:18.000 --> 00:09:20.000]  是呀
[00:09:20.000 --> 00:09:22.000]  但是耶穌呢
[00:09:22.000 --> 00:09:23.000]  耶穌不像我
[00:09:23.000 --> 00:09:26.000]  也不像剛才舉手的弟兄姊妹
[00:09:26.000 --> 00:09:27.000]  他沒有
[00:09:27.000 --> 00:09:29.000]  耶穌沒有避開這些衝突
[00:09:29.000 --> 00:09:30.000]  在第二節
[00:09:30.000 --> 00:09:33.000]  耶穌明知法利錯人會控告他
[00:09:33.000 --> 00:09:34.000]  眾人
[00:09:34.000 --> 00:09:35.000]  眾人這裡呢
[00:09:35.000 --> 00:09:36.000]  第二節說到眾人
[00:09:36.000 --> 00:09:37.000]  就是指到
[00:09:37.000 --> 00:09:38.000]  按上下文理
[00:09:38.000 --> 00:09:40.000]  其實原文是他們
[00:09:40.000 --> 00:09:43.000]  其實就是指到法利錯人
[00:09:43.000 --> 00:09:44.000]  耶穌沒有避開這些衝突
[00:09:44.000 --> 00:09:48.000]  他仍然公開地叫這個法利錯人
[00:09:48.000 --> 00:09:50.000]  這個守禮叔的人
[00:09:50.000 --> 00:09:53.000]  站在會堂的中間
[00:09:53.000 --> 00:09:55.000]  其實他有一個目的
[00:09:55.000 --> 00:09:56.000]  就是要所有人
[00:09:56.000 --> 00:09:57.000]  從規條
[00:09:57.000 --> 00:09:59.000]  這個眼光看著規條
[00:09:59.000 --> 00:10:01.000]  去看這個人
[00:10:01.000 --> 00:10:03.000]  去看這個人
[00:10:03.000 --> 00:10:06.000]  隨即耶穌就問了一條很重要的問題
[00:10:06.000 --> 00:10:07.000]  他說
[00:10:07.000 --> 00:10:08.000]  安息日行善行惡
[00:10:08.000 --> 00:10:09.000]  救命害命
[00:10:09.000 --> 00:10:11.000]  哪樣東西是合法的
[00:10:11.000 --> 00:10:13.000]  你會怎樣回答
[00:10:13.000 --> 00:10:16.000]  害命即是殺生命的意思
[00:10:16.000 --> 00:10:18.000]  即是殺人
[00:10:18.000 --> 00:10:20.000]  有多少人覺得安息日
[00:10:20.000 --> 00:10:24.000]  即是殺人和行惡是合法的
[00:10:24.000 --> 00:10:25.000]  沒有人舉手
[00:10:25.000 --> 00:10:30.000]  有多少人覺得行善救人是合法的
[00:10:30.000 --> 00:10:31.000]  是的
[00:10:31.000 --> 00:10:32.000]  也是
[00:10:32.000 --> 00:10:35.000]  耶穌就是要將
[00:10:35.000 --> 00:10:36.000]  法利錯人
[00:10:36.000 --> 00:10:38.000]  在看著這些規條
[00:10:38.000 --> 00:10:42.000]  糾纏在這些細節的眼光轉向
[00:10:42.000 --> 00:10:45.000]  提出了一個倫理的抉擇
[00:10:45.000 --> 00:10:47.000]  律法的精髓
[00:10:47.000 --> 00:10:50.000]  大家知不知道律法的精髓是什麼
[00:10:50.000 --> 00:10:53.000]  我們看看一段經文
[00:10:53.000 --> 00:10:56.000]  律法的精髓就是要愛神
[00:10:56.000 --> 00:10:57.000]  和什麼
[00:10:57.000 --> 00:10:59.000]  愛倫社如己
[00:10:59.000 --> 00:11:01.000]  即是愛人如己
[00:11:01.000 --> 00:11:03.000]  而在馬太福音
[00:11:03.000 --> 00:11:08.000]  十二章十一節同一段的記載裡
[00:11:08.000 --> 00:11:10.000]  馬太就這樣記載
[00:11:10.000 --> 00:11:13.000]  他說你們中間哪有一隻羊
[00:11:13.000 --> 00:11:15.000]  在安息日掉進坑裡
[00:11:15.000 --> 00:11:17.000]  不抓住它
[00:11:17.000 --> 00:11:18.000]  將它拉上來
[00:11:18.000 --> 00:11:20.000]  人比羊貴得多
[00:11:20.000 --> 00:11:23.000]  所以安息日做善事是合法的
[00:11:23.000 --> 00:11:25.000]  這是耶穌說的話
[00:11:25.000 --> 00:11:29.000]  就好像我們救護車或消防車
[00:11:29.000 --> 00:11:33.000]  開著嗶哺嗶哺的時候
[00:11:33.000 --> 00:11:35.000]  它是否可以充紅燈
[00:11:35.000 --> 00:11:36.000]  是的
[00:11:36.000 --> 00:11:38.000]  充紅燈就合法了
[00:11:38.000 --> 00:11:40.000]  我們也不會考究
[00:11:40.000 --> 00:11:42.000]  召救護車的人
[00:11:42.000 --> 00:11:44.000]  你是不是今天死了
[00:11:44.000 --> 00:11:45.000]  你今天不死
[00:11:45.000 --> 00:11:47.000]  充紅燈就不合法了
[00:11:47.000 --> 00:11:49.000]  會不會這樣說
[00:11:49.000 --> 00:11:51.000]  不會的
[00:11:51.000 --> 00:11:53.000]  前陣子斬人的事件
[00:11:53.000 --> 00:11:54.000]  有一個廚師
[00:11:54.000 --> 00:11:55.000]  拿著兩張椅子
[00:11:55.000 --> 00:11:58.000]  很勇敢地打斬人的人
[00:11:58.000 --> 00:12:00.000]  平時這樣做
[00:12:00.000 --> 00:12:02.000]  是不是犯法的
[00:12:02.000 --> 00:12:04.000]  但他這次有沒有犯法
[00:12:04.000 --> 00:12:05.000]  是因為什麼
[00:12:05.000 --> 00:12:07.000]  救人嘛
[00:12:07.000 --> 00:12:08.000]  不單沒有犯法
[00:12:08.000 --> 00:12:11.000]  還獲頒這個英勇勳章
[00:12:11.000 --> 00:12:14.000]  耶穌要帶出第三章
[00:12:14.000 --> 00:12:16.000]  前面剛剛這一章的上一節
[00:12:16.000 --> 00:12:18.000]  二章二十七節
[00:12:18.000 --> 00:12:19.000]  那裡說
[00:12:19.000 --> 00:12:21.000]  我們一起讀好不好
[00:12:21.000 --> 00:12:23.000]  安息日是為人設立的
[00:12:23.000 --> 00:12:26.000]  人不是為安息日設立的
[00:12:26.000 --> 00:12:28.000]  耶穌要喚醒法利賽人
[00:12:28.000 --> 00:12:30.000]  和在場的所有人
[00:12:30.000 --> 00:12:32.000]  也要喚醒我們
[00:12:32.000 --> 00:12:36.000]  不要本末倒置
[00:12:36.000 --> 00:12:38.000]  我們看看法利賽人的反應是什麼
[00:12:38.000 --> 00:12:40.000]  他不出聲
[00:12:40.000 --> 00:12:42.000]  不出聲很有可能
[00:12:42.000 --> 00:12:45.000]  耶穌這樣帶出了律法的精髓
[00:12:45.000 --> 00:12:46.000]  他就沒辦法
[00:12:46.000 --> 00:12:50.000]  拿著這個律法來指控耶穌
[00:12:50.000 --> 00:12:52.000]  耶穌的反應就是很憤怒
[00:12:52.000 --> 00:12:56.000]  憤怒和他們法利賽人的憤怒是不同的
[00:12:56.000 --> 00:12:58.000]  耶穌其實很愛這班法利賽人
[00:12:58.000 --> 00:13:00.000]  他很憂傷
[00:13:00.000 --> 00:13:04.000]  這個憂傷這個字是一個很深的悲傷
[00:13:04.000 --> 00:13:08.000]  法利賽人是以色列律法的專家
[00:13:08.000 --> 00:13:10.000]  他們竟然用律法
[00:13:10.000 --> 00:13:14.000]  令自己對律法的精神愛人
[00:13:14.000 --> 00:13:16.000]  麻木了
[00:13:16.000 --> 00:13:18.000]  心硬了
[00:13:18.000 --> 00:13:21.000]  也對站在他前面的安息日的主
[00:13:21.000 --> 00:13:23.000]  行神蹟的主
[00:13:23.000 --> 00:13:25.000]  心硬到一個地步
[00:13:25.000 --> 00:13:26.000]  要殺死他
[00:13:26.000 --> 00:13:29.000]  不單止不聽他的教導
[00:13:29.000 --> 00:13:31.000]  有一點我們也要留意
[00:13:31.000 --> 00:13:33.000]  其實剛才我問大家
[00:13:33.000 --> 00:13:35.000]  法利賽人是不是真的為了
[00:13:35.000 --> 00:13:38.000]  耶穌醫病所以要殺他呢
[00:13:38.000 --> 00:13:40.000]  如果是的話
[00:13:40.000 --> 00:13:44.000]  他這一刻不可以控告耶穌
[00:13:44.000 --> 00:13:45.000]  是不是
[00:13:45.000 --> 00:13:47.000]  但他們仍然動殺機
[00:13:47.000 --> 00:13:50.000]  其實法利賽人是為了
[00:13:50.000 --> 00:13:53.000]  耶穌的名聲太大了
[00:13:53.000 --> 00:13:54.000]  他們很不安
[00:13:54.000 --> 00:13:56.000]  他們覺得很受威脅
[00:13:56.000 --> 00:13:59.000]  這種只是表面去行律法
[00:13:59.000 --> 00:14:01.000]  卻是違背了律法
[00:14:01.000 --> 00:14:03.000]  自己也欺騙自己
[00:14:03.000 --> 00:14:07.000]  以為自己很公義
[00:14:07.000 --> 00:14:13.000]  這樣的心硬令耶穌很傷心
[00:14:13.000 --> 00:14:15.000]  弔詭的是
[00:14:15.000 --> 00:14:18.000]  耶穌表面好像犯了律法
[00:14:18.000 --> 00:14:20.000]  但其實他才是真真正正
[00:14:20.000 --> 00:14:21.000]  行了律法
[00:14:21.000 --> 00:14:24.000]  承傳了律法
[00:14:24.000 --> 00:14:25.000]  弟兄姊妹
[00:14:25.000 --> 00:14:28.000]  你是表面去行聖經
[00:14:28.000 --> 00:14:31.000]  還是真實去行聖經呢
[00:14:31.000 --> 00:14:33.000]  大家都聽過
[00:14:33.000 --> 00:14:36.000]  穿了西裝不會變嗎
[00:14:36.000 --> 00:14:39.000]  高層是不是聽過
[00:14:39.000 --> 00:14:41.000]  法利賽人式的守律法
[00:14:41.000 --> 00:14:45.000]  也不會讓我們變好人
[00:14:45.000 --> 00:14:48.000]  我們看看這幅圖
[00:14:48.000 --> 00:14:50.000]  看不看到
[00:14:50.000 --> 00:14:52.000]  如果你是這個護士
[00:14:52.000 --> 00:14:54.000]  你會怎麼做呢
[00:14:54.000 --> 00:14:57.000]  大家明白這幅圖吧
[00:14:57.000 --> 00:15:00.000]  教會也是一間罪人的醫院
[00:15:00.000 --> 00:15:02.000]  無論你是組員還是組長
[00:15:02.000 --> 00:15:04.000]  有崗位還是沒有崗位
[00:15:04.000 --> 00:15:06.000]  當你看到有人
[00:15:06.000 --> 00:15:07.000]  未必符合教會的規條
[00:15:07.000 --> 00:15:09.000]  就好像這個規條
[00:15:09.000 --> 00:15:13.000]  不可以帶狗的進去醫院
[00:15:13.000 --> 00:15:15.000]  你會怎麼做呢
[00:15:15.000 --> 00:15:17.000]  就好像我們一些規條
[00:15:17.000 --> 00:15:19.000]  例如出席率
[00:15:19.000 --> 00:15:21.000]  衣著的要求
[00:15:21.000 --> 00:15:22.000]  或者在疫情期間
[00:15:22.000 --> 00:15:25.000]  有人沒有戴口罩進來
[00:15:25.000 --> 00:15:27.000]  疫情期間
[00:15:27.000 --> 00:15:29.000]  你會不會讓他進來教會呢
[00:15:29.000 --> 00:15:31.000]  會不會呢
[00:15:31.000 --> 00:15:33.000]  你會怎麼做呢
[00:15:33.000 --> 00:15:35.000]  給他一個口罩吧
[00:15:35.000 --> 00:15:38.000]  我們就是需要這些智慧
[00:15:38.000 --> 00:15:40.000]  不是死守規條
[00:15:40.000 --> 00:15:43.000]  一看到沒有戴口罩就不讓他進來
[00:15:43.000 --> 00:15:45.000]  剛才也說了
[00:15:45.000 --> 00:15:49.000]  安息日是為人設立規條
[00:15:49.000 --> 00:15:51.000]  是為人設立
[00:15:51.000 --> 00:15:53.000]  是為了救人的緣故
[00:15:53.000 --> 00:15:55.000]  人才是主角
[00:15:55.000 --> 00:15:58.000]  如果規條難以遵守
[00:15:58.000 --> 00:16:01.000]  如果規條難阻人進入神的家
[00:16:01.000 --> 00:16:03.000]  得著拯救
[00:16:03.000 --> 00:16:06.000]  我們就是害命的人
[00:16:06.000 --> 00:16:09.000]  我們真的要很小心
[00:16:09.000 --> 00:16:11.000]  今天我們守安息日
[00:16:11.000 --> 00:16:14.000]  崇拜團契上三寶
[00:16:14.000 --> 00:16:17.000]  甚至我們侍奉去讀經
[00:16:17.000 --> 00:16:18.000]  祈禱
[00:16:18.000 --> 00:16:21.000]  或者守各樣規矩的同時
[00:16:21.000 --> 00:16:23.000]  這些都很重要
[00:16:23.000 --> 00:16:26.000]  但我們是不是出於愛
[00:16:26.000 --> 00:16:28.000]  是不是出於律法的精神
[00:16:28.000 --> 00:16:30.000]  去愛神愛人
[00:16:30.000 --> 00:16:32.000]  還是有其他動機
[00:16:32.000 --> 00:16:35.000]  我們侍奉神是什麼原因
[00:16:35.000 --> 00:16:36.000]  是因為愛
[00:16:36.000 --> 00:16:39.000]  還是想別人肯定我們自己
[00:16:39.000 --> 00:16:41.000]  當我們越做足
[00:16:41.000 --> 00:16:43.000]  教會的要求
[00:16:43.000 --> 00:16:44.000]  基督徒的要求
[00:16:44.000 --> 00:16:46.000]  我們越做足這些的時候
[00:16:46.000 --> 00:16:48.000]  我們是看不順眼別人
[00:16:48.000 --> 00:16:49.000]  覺得別人做不足
[00:16:49.000 --> 00:16:51.000]  還是我們越做足
[00:16:51.000 --> 00:16:53.000]  我們越有愛呢
[00:16:53.000 --> 00:16:56.000]  我們會不會像法利錯人一樣
[00:16:56.000 --> 00:16:58.000]  我們的心越來越驕傲
[00:16:58.000 --> 00:16:59.000]  當我們越守規條
[00:16:59.000 --> 00:17:00.000]  我們越驕傲
[00:17:00.000 --> 00:17:02.000]  越趕人出教會呢
[00:17:02.000 --> 00:17:04.000]  我們要小心
[00:17:04.000 --> 00:17:06.000]  我們要小心
[00:17:06.000 --> 00:17:09.000]  耶穌為了一個微不足道
[00:17:09.000 --> 00:17:10.000]  守慧宿的人
[00:17:10.000 --> 00:17:12.000]  是一個很微不足道的人
[00:17:12.000 --> 00:17:17.000]  他負上的是一個被除掉的代價
[00:17:17.000 --> 00:17:18.000]  小潔
[00:17:18.000 --> 00:17:20.000]  我們守規條的時候
[00:17:20.000 --> 00:17:23.000]  我們很重要要守規矩
[00:17:23.000 --> 00:17:25.000]  但是要愛神愛人
[00:17:25.000 --> 00:17:27.000]  要承傳律法
[00:17:27.000 --> 00:17:29.000]  你是否願意
[00:17:29.000 --> 00:17:31.000]  以愛神愛人的心
[00:17:31.000 --> 00:17:33.000]  去守規條守律法呢
[00:17:33.000 --> 00:17:36.000]  即或被人討厭
[00:17:36.000 --> 00:17:38.000]  第二
[00:17:38.000 --> 00:17:41.000]  第二個耶穌被討厭的事蹟
