
[00:00:00.000 --> 00:00:06.000]  無論在現場的,還有我們網上的弟兄姊妹,我們都不忘記
[00:09:27.000 --> 00:09:29.000]  甚至在失業
[00:09:29.000 --> 00:09:35.000]  在生意、經濟各樣的困難、攻擊之中呢?
[00:09:35.000 --> 00:09:40.000]  又會不會是在我們的婚姻關係中
[00:09:40.000 --> 00:09:44.000]  一些親密的關係中面臨危機呢?
[00:09:44.000 --> 00:09:45.000]  作為父母的
[00:09:45.000 --> 00:09:50.000]  我們的子女升學前途中遇到困難呢?
[00:09:50.000 --> 00:09:52.000]  現在的小朋友升學
[00:09:52.000 --> 00:09:55.000]  不是到升大學我們才開始遇到困難
[00:09:55.000 --> 00:09:57.000]  什麼時候開始遇到困難呢?
[00:09:57.000 --> 00:10:01.000]  從入幼稚園開始遇到困難
[00:10:01.000 --> 00:10:03.000]  又或者我們各位弟兄姊妹
[00:10:03.000 --> 00:10:06.000]  在教會裡面聚會
[00:10:06.000 --> 00:10:09.000]  去團契甚至去侍奉
[00:10:09.000 --> 00:10:12.000]  但卻在當中遇上挫折
[00:10:12.000 --> 00:10:17.000]  在人際關係上遇上不和甚至衝突呢?
[00:10:17.000 --> 00:10:19.000]  在各種各樣的試煉中
[00:10:19.000 --> 00:10:23.000]  我們平時賴以為安全感的東西
[00:10:23.000 --> 00:10:28.000]  無論是健康、無論是事業、穩定的生活、財富
[00:10:28.000 --> 00:10:31.000]  人際關係各樣各樣
[00:10:31.000 --> 00:10:34.000]  當這些東西平時是我們的安全感所在
[00:10:34.000 --> 00:10:37.000]  但當這些東西遇到威脅
[00:10:37.000 --> 00:10:39.000]  面對很多的未知數
[00:10:39.000 --> 00:10:43.000]  面對靠自己都控制不了、掌握不了
[00:10:43.000 --> 00:10:45.000]  面對失去
[00:10:45.000 --> 00:10:48.000]  面對可能要經歷缺乏
[00:10:48.000 --> 00:10:50.000]  足以令我們失去喜樂
[00:10:50.000 --> 00:10:54.000]  甚至會一蹶不振
[00:10:54.000 --> 00:10:58.000]  雅各馬上為了你們遭遇各種的試煉
[00:10:58.000 --> 00:11:05.000]  都要認為是帶給我們一個具體的原因
[00:11:05.000 --> 00:11:06.000]  第三節說到
[00:11:06.000 --> 00:11:13.000]  因為知道你們信心經過考驗就生忍耐
[00:11:13.000 --> 00:11:16.000]  但要讓忍耐發揮完全的功用
[00:11:16.000 --> 00:11:21.000]  使你們能又完全又完整一無所缺
[00:11:21.000 --> 00:11:23.000]  各位弟妹、各位朋友
[00:11:23.000 --> 00:11:26.000]  試煉是有目的的
[00:11:26.000 --> 00:11:28.000]  經文清楚說到
[00:11:28.000 --> 00:11:31.000]  試煉是為了考驗我們的信心
[00:11:31.000 --> 00:11:35.000]  考驗我們信心的見機在哪裡呢?
[00:11:35.000 --> 00:11:39.000]  失去什麼會令我們失去對神的信心呢?
[00:11:39.000 --> 00:11:42.000]  任何考驗到我們對神的信心的
[00:11:42.000 --> 00:11:45.000]  無論是富、精、貧、窮、疾病、健康
[00:11:45.000 --> 00:11:47.000]  人生的高低
[00:11:47.000 --> 00:11:51.000]  都可以成為我們生命中的試煉
[00:11:51.000 --> 00:11:54.000]  但經文去到第九至十一節
[00:11:54.000 --> 00:11:57.000]  提醒我們
[00:11:57.000 --> 00:11:59.000]  當時的基督徒
[00:11:59.000 --> 00:12:01.000]  剛才說過
[00:12:01.000 --> 00:12:03.000]  面對著很艱難的社會情況
[00:12:03.000 --> 00:12:04.000]  被逼迫
[00:12:04.000 --> 00:12:07.000]  沒有錢、沒有權勢
[00:12:07.000 --> 00:12:09.000]  地位很卑微
[00:12:09.000 --> 00:12:11.000]  被人拒絕、被人排擠
[00:12:11.000 --> 00:12:14.000]  但卻是因為他們是神裡面
[00:12:14.000 --> 00:12:16.000]  被神看重的
[00:12:16.000 --> 00:12:18.000]  是我們主裡面的基督徒
[00:12:18.000 --> 00:12:19.000]  是神自己的兒女
[00:12:19.000 --> 00:12:21.000]  因著這個身份
[00:12:21.000 --> 00:12:23.000]  卑微的弟兄
[00:12:23.000 --> 00:12:25.000]  都要來升高
[00:12:25.000 --> 00:12:28.000]  也要因此而值得誇耀
[00:12:28.000 --> 00:12:29.000]  而在世人眼中
[00:12:29.000 --> 00:12:31.000]  捍衛很重要的
[00:12:31.000 --> 00:12:34.000]  富足、財富
[00:12:34.000 --> 00:12:37.000]  卻是在主裡面來看
[00:12:37.000 --> 00:12:39.000]  是要降卑才值得誇耀
[00:12:39.000 --> 00:12:41.000]  因為知道所有的財富
[00:12:41.000 --> 00:12:42.000]  和一切的得失
[00:12:42.000 --> 00:12:46.000]  都是短暫而且會消逝的
[00:12:46.000 --> 00:12:48.000]  試煉考驗我們的信心
[00:12:48.000 --> 00:12:51.000]  是否建基於神裡面
[00:12:51.000 --> 00:12:52.000]  在患難困難
[00:12:52.000 --> 00:12:54.000]  在得失之間
[00:12:54.000 --> 00:12:57.000]  在未見出路的試煉裡面
[00:12:57.000 --> 00:13:00.000]  你仍然對神有信心嗎?
[00:13:00.000 --> 00:13:03.000]  你仍然相信神是慈愛的嗎?
[00:13:03.000 --> 00:13:07.000]  你仍然相信神是信實的嗎?
[00:13:07.000 --> 00:13:12.000]  你還相信神是在看顧著你嗎?
[00:13:12.000 --> 00:13:14.000]  一位基督教學者
[00:13:14.000 --> 00:13:15.000]  溫慧耀博士
[00:13:15.000 --> 00:13:18.000]  大家有沒有聽過她的講道
[00:13:18.000 --> 00:13:21.000]  或者她的文章、書籍
[00:13:21.000 --> 00:13:24.000]  溫慧耀博士是基督教學者
[00:13:24.000 --> 00:13:28.000]  她也曾經在不同的神學院任教
[00:13:28.000 --> 00:13:30.000]  由於她曾經經歷
[00:13:30.000 --> 00:13:32.000]  她第一任妻子的離世
[00:13:32.000 --> 00:13:35.000]  童年她的父親也離世
[00:13:35.000 --> 00:13:37.000]  還有她的小女兒
[00:13:37.000 --> 00:13:40.000]  是嚴重弱智的
[00:13:40.000 --> 00:13:42.000]  都是相繼離世
[00:13:42.000 --> 00:13:45.000]  因著這些很艱難的遭遇
[00:13:45.000 --> 00:13:49.000]  溫慧耀博士被稱為當代的弱伯
[00:13:49.000 --> 00:13:51.000]  當代的弱伯
[00:13:51.000 --> 00:13:53.000]  很艱難吧
[00:13:53.000 --> 00:13:54.000]  溫博士有很多著作
[00:13:54.000 --> 00:13:57.000]  其中一篇文章叫《人世間》
[00:13:57.000 --> 00:14:00.000]  裡面有這樣的字白
[00:14:00.000 --> 00:14:03.000]  我遭遇喪妻之痛
[00:14:03.000 --> 00:14:07.000]  經歷小女兒嚴重智障的折磨
[00:14:07.000 --> 00:14:09.000]  又面對二十六歲的她
[00:14:09.000 --> 00:14:12.000]  病逝的創傷
[00:14:12.000 --> 00:14:16.000]  大女兒也多年不肯原諒我再婚
[00:14:16.000 --> 00:14:18.000]  我不止一次自問
[00:14:18.000 --> 00:14:23.000]  我的信仰是否真的有根有據呢?
[00:14:23.000 --> 00:14:25.000]  溫博士在這篇文章裡
[00:14:25.000 --> 00:14:29.000]  還記述了一件很艱難的經歷
[00:14:29.000 --> 00:14:32.000]  由於她的小女兒是嚴重智障
[00:14:32.000 --> 00:14:35.000]  隨著她越來越大了
[00:14:35.000 --> 00:14:37.000]  她的體力各方面
[00:14:37.000 --> 00:14:40.000]  加上情緒行為的困難
[00:14:40.000 --> 00:14:42.000]  他們沒辦法再照顧下去
[00:14:42.000 --> 00:14:47.000]  不得不為這個女兒尋找宿舍照顧
[00:14:47.000 --> 00:14:49.000]  但想不到的
[00:14:49.000 --> 00:14:51.000]  她是因著國籍的問題
[00:14:51.000 --> 00:14:55.000]  曾經入住倫敦的一個宿舍
[00:14:55.000 --> 00:14:58.000]  但後來被這個宿舍趕走
[00:14:58.000 --> 00:15:01.000]  在轉接尋找下一個宿舍期間
[00:15:01.000 --> 00:15:04.000]  溫博士和他現任的妻子
[00:15:04.000 --> 00:15:08.000]  被控告遺棄弱智的女兒
[00:15:08.000 --> 00:15:10.000]  被告要抓他們
[00:15:10.000 --> 00:15:15.000]  而這個通緝令更是跨國發出
[00:15:15.000 --> 00:15:19.000]  讓他們要面對跨國的被追捕
[00:15:19.000 --> 00:15:21.000]  溫博士分享到
[00:15:21.000 --> 00:15:23.000]  當患難臨到
[00:15:23.000 --> 00:15:25.000]  我們忍耐
[00:15:25.000 --> 00:15:27.000]  但我們忍耐到一個地步
[00:15:27.000 --> 00:15:29.000]  事情好像不會改變
[00:15:29.000 --> 00:15:32.000]  而這就是最關鍵的時刻
[00:15:32.000 --> 00:15:36.000]  考驗我們知不知道上帝的愛有沒有改變
[00:15:36.000 --> 00:15:41.000]  我們的信心還相信他不會出錯嗎
[00:15:41.000 --> 00:15:44.000]  神的愛對我們有沒有減少
[00:15:44.000 --> 00:15:47.000]  神的能力有沒有缺失呢
[00:15:47.000 --> 00:15:49.000]  我們還有沒有能力
[00:15:49.000 --> 00:15:50.000]  有沒有毅力
[00:15:50.000 --> 00:15:54.000]  有盼望的繼續走下去呢
[00:15:54.000 --> 00:15:59.000]  信心經過考驗就生忍耐
[00:15:59.000 --> 00:16:03.000]  忍耐指的是在難關甚至壓力
[00:16:03.000 --> 00:16:05.000]  甚至阻力的面前
[00:16:05.000 --> 00:16:07.000]  我們能不能夠承受
[00:16:07.000 --> 00:16:12.000]  能不能夠撐下去的能力和耐力
[00:16:12.000 --> 00:16:17.000]  信心令我們在逆境裡認定我們所信的神
[00:16:17.000 --> 00:16:20.000]  而忍耐就好像做肌肉訓練
[00:16:20.000 --> 00:16:23.000]  各位有做健身的弟兄
[00:16:23.000 --> 00:16:25.000]  特別可能知道
[00:16:25.000 --> 00:16:30.000]  我們的訓練是要透過附從和阻力的訓練
[00:16:30.000 --> 00:16:32.000]  才會越來越強壯
[00:16:32.000 --> 00:16:34.000]  長期的在試煉的當中
[00:16:34.000 --> 00:16:39.000]  面對的考驗原來也會鍛鍊我們持續的忍耐
[00:16:39.000 --> 00:16:43.000]  使我們的內心在逆境裡仍然能夠剛強堅忍
[00:16:43.000 --> 00:16:47.000]  一直能夠持守所信
[00:16:47.000 --> 00:16:49.000]  面對試煉面對艱難
[00:16:49.000 --> 00:16:53.000]  雅各吩咐我們要怎樣去面對呢
[00:16:53.000 --> 00:16:58.000]  第一是要讓忍耐發揮完全的功用
[00:16:58.000 --> 00:17:00.000]  有時我們面對困難
[00:17:00.000 --> 00:17:02.000]  我們知道忍一時風平浪靜
[00:17:02.000 --> 00:17:05.000]  但是這裡經文吩咐我們
[00:17:05.000 --> 00:17:09.000]  忍耐是要讓它發揮完全的功效
[00:17:09.000 --> 00:17:12.000]  即是讓忍耐在我們裡頭
[00:17:12.000 --> 00:17:16.000]  在我們生命裡完成它的工作
[00:17:16.000 --> 00:17:21.000]  為要使我們的生命各方面成長成熟達至完全
[00:17:21.000 --> 00:17:24.000]  甚至能夠與神的性情有份
[00:17:24.000 --> 00:17:27.000]  越來越似基督的性情
[00:17:27.000 --> 00:17:30.000]  達至在屬靈裡一無所缺
[00:17:30.000 --> 00:17:33.000]  因為只有這樣的性情和特質
[00:17:33.000 --> 00:17:40.000]  才能得到聖潔公義和美善主的滿足
[00:17:40.000 --> 00:17:44.000]  第二是第四字的經文
[00:17:44.000 --> 00:17:48.000]  但要讓忍耐發揮完全的功用
[00:17:48.000 --> 00:17:53.000]  使我們成全完備一無所缺
[00:17:53.000 --> 00:17:56.000]  並且亞各進一步吩咐我們
[00:17:56.000 --> 00:18:00.000]  我們中間如果有缺少智慧
[00:18:00.000 --> 00:18:04.000]  我們要去做什麼
[00:18:04.000 --> 00:18:05.000]  求
[00:18:05.000 --> 00:18:09.000]  而且第六節只要憑著信心做什麼
[00:18:09.000 --> 00:18:11.000]  求
[00:18:11.000 --> 00:18:15.000]  求字在這段經文出現了兩次重覆的
[00:18:15.000 --> 00:18:18.000]  來吩咐我們
[00:18:18.000 --> 00:18:22.000]  在試煉當中我們要做的第一件事
[00:18:22.000 --> 00:18:25.000]  可能我們要找很多方法去解決問題
[00:18:25.000 --> 00:18:28.000]  但原來我們更重要的是求
[00:18:28.000 --> 00:18:31.000]  而且是憑著信心來祈求
[00:18:31.000 --> 00:18:33.000]  求什麼呢
[00:18:33.000 --> 00:18:37.000]  經文告訴我們要求智慧
[00:18:37.000 --> 00:18:40.000]  我們缺少智慧的要來求
[00:18:40.000 --> 00:18:43.000]  這份智慧不是世界的智慧
[00:18:43.000 --> 00:18:45.000]  而是智慧的能力
[00:18:45.000 --> 00:18:48.000]  就像在《針研九章》十節所說的
[00:18:48.000 --> 00:18:51.000]  敬畏耶和華是智慧的開端
[00:18:51.000 --> 00:18:54.000]  認識自聖者便是聰明
[00:18:54.000 --> 00:18:57.000]  這份智慧是一份敬畏神的智慧
[00:18:57.000 --> 00:19:00.000]  使我們能夠在生命的試煉中
[00:19:00.000 --> 00:19:04.000]  仍然辨別到和行出到神的旨意
[00:19:04.000 --> 00:19:07.000]  而且這份祈求要憑著信心
[00:19:07.000 --> 00:19:09.000]  不疑惑地去求
[00:19:09.000 --> 00:19:12.000]  因為疑惑的人就像在波浪中
[00:19:12.000 --> 00:19:15.000]  被風被浪吹來吹去
[00:19:15.000 --> 00:19:16.000]  搖擺不定
[00:19:16.000 --> 00:19:19.000]  亦都會變成三心兩意
[00:19:19.000 --> 00:19:21.000]  我們的祈求要專心一意
[00:19:21.000 --> 00:19:24.000]  憑著信心來向神祈求
[00:19:24.000 --> 00:19:31.000]  否則原來我們不能夠在主裡面得到神和
[00:19:31.000 --> 00:19:34.000]  雅各最後應許我們
[00:19:34.000 --> 00:19:36.000]  忍受試煉的人是有福的
[00:19:36.000 --> 00:19:38.000]  因為經過考驗之後
[00:19:38.000 --> 00:19:41.000]  必得生命的冠冕
[00:19:41.000 --> 00:19:43.000]  這個應許是應許那些
[00:19:43.000 --> 00:19:46.000]  願意在試煉中用信心
[00:19:46.000 --> 00:19:49.000]  用忍耐以喜樂去面對的人
[00:19:49.000 --> 00:19:50.000]  愛主的人
[00:19:50.000 --> 00:19:52.000]  是會得到這個應許的
[00:19:52.000 --> 00:19:54.000]  各位頂姐妹
[00:19:54.000 --> 00:19:56.000]  各位朋友
[00:19:56.000 --> 00:19:59.000]  你現在會不會只是處於
[00:19:59.000 --> 00:20:03.000]  裡裡外外大大小小的試煉中呢
[00:20:03.000 --> 00:20:06.000]  你認定神容許試煉發生
[00:20:06.000 --> 00:20:08.000]  是為了要使你的信心
[00:20:08.000 --> 00:20:11.000]  在試煉之後能夠生出忍耐嗎
[00:20:11.000 --> 00:20:13.000]  並且這些的鍛煉
[00:20:13.000 --> 00:20:15.000]  能夠使你的生命完全成熟
[00:20:15.000 --> 00:20:16.000]  毫無缺陷
[00:20:16.000 --> 00:20:18.000]  成為一個滿福的人
[00:20:18.000 --> 00:20:20.000]  得著主的冠冕
[00:20:20.000 --> 00:20:23.000]  你願意通過屬靈檢測的第一關
[00:20:23.000 --> 00:20:27.000]  就是在試煉裡面喜樂忍耐
[00:20:27.000 --> 00:20:33.000]  以信心求知威來面對嗎
[00:20:33.000 --> 00:20:36.000]  來到一章的十三至十五節
[00:20:36.000 --> 00:20:38.000]  請大家一起讀出
[00:20:38.000 --> 00:20:39.000]  預備起
[00:20:39.000 --> 00:20:40.000]  人被誘惑
[00:20:40.000 --> 00:20:43.000]  不可說我是被神誘惑
[00:20:43.000 --> 00:20:46.000]  因為神是不被惡誘惑的
[00:20:46.000 --> 00:20:48.000]  他也不誘惑人
[00:20:48.000 --> 00:20:50.000]  但每一個人被誘惑
[00:20:50.000 --> 00:20:54.000]  是因自己的私慾而被誘惑的
[00:20:54.000 --> 00:20:56.000]  私慾既懷了胎
[00:20:56.000 --> 00:20:57.000]  就生出罪來
[00:20:57.000 --> 00:20:59.000]  罪既長盛
[00:20:59.000 --> 00:21:02.000]  就生出死來
[00:21:02.000 --> 00:21:05.000]  剛才我們在第一節的第一點
[00:21:05.000 --> 00:21:06.000]  已經了解到
[00:21:06.000 --> 00:21:08.000]  試煉
[00:21:08.000 --> 00:21:10.000]  原文是試驗
[00:21:10.000 --> 00:21:11.000]  測試
[00:21:11.000 --> 00:21:12.000]  考驗我們
[00:21:12.000 --> 00:21:14.000]  試煉是神給我們
[00:21:14.000 --> 00:21:17.000]  考驗我們信心的歷練
[00:21:17.000 --> 00:21:18.000]  磨練
