
[00:00:00.000 --> 00:00:04.000]  好,讓我們一起低頭有個祈禱
[00:04:35.000 --> 00:04:39.000]  就是我一生做事純上美感
[00:04:39.000 --> 00:04:41.000]  怎樣純上美感呢
[00:04:41.000 --> 00:04:43.000]  在這些困難裏面
[00:04:43.000 --> 00:04:46.000]  在需要屈服的時候
[00:04:46.000 --> 00:04:48.000]  我盡量希望不去屈服
[00:04:48.000 --> 00:04:50.000]  我盡量希望靠
[00:04:50.000 --> 00:04:51.000]  以前未信主的時候
[00:04:51.000 --> 00:04:52.000]  靠自己的努力
[00:04:52.000 --> 00:04:54.000]  好好去奮戰
[00:04:54.000 --> 00:04:56.000]  希望能夠力挽抗難
[00:04:56.000 --> 00:04:57.000]  鄧小平我不知道
[00:04:57.000 --> 00:04:59.000]  有沒有一些人生歷史的金句
[00:04:59.000 --> 00:05:00.000]  曾經影響了你
[00:05:00.000 --> 00:05:02.000]  我今天很想問大家
[00:05:02.000 --> 00:05:04.000]  在你人生的歷程裏面
[00:05:04.000 --> 00:05:07.000]  你有沒有想過建功立業
[00:05:07.000 --> 00:05:08.000]  你有沒有想過
[00:05:08.000 --> 00:05:10.000]  或者小時候
[00:05:10.000 --> 00:05:11.000]  長大的時候
[00:05:11.000 --> 00:05:12.000]  可能已經發覺
[00:05:12.000 --> 00:05:13.000]  世事有很多艱難
[00:05:13.000 --> 00:05:15.000]  但小時候你有沒有想過
[00:05:15.000 --> 00:05:18.000]  很希望人記得你的名字
[00:05:18.000 --> 00:05:20.000]  很希望人能夠
[00:05:20.000 --> 00:05:22.000]  在人的云云競爭裏面
[00:05:22.000 --> 00:05:23.000]  你能夠有一番的功業
[00:05:23.000 --> 00:05:24.000]  或者建立一些東西
[00:05:24.000 --> 00:05:26.000]  我不知道你有沒有試過
[00:05:26.000 --> 00:05:27.000]  信了主的我們
[00:05:27.000 --> 00:05:28.000]  當然會很淑靈地說
[00:05:28.000 --> 00:05:30.000]  我們侍奉主就行了
[00:05:30.000 --> 00:05:32.000]  我們追求什麼明星
[00:05:32.000 --> 00:05:34.000]  但在侍奉主的歷程裏面
[00:05:34.000 --> 00:05:36.000]  我想問大家
[00:05:36.000 --> 00:05:37.000]  你都想不想
[00:05:37.000 --> 00:05:40.000]  你除了想得到主的器重之外
[00:05:40.000 --> 00:05:41.000]  你有沒有試過
[00:05:41.000 --> 00:05:44.000]  都介意你身邊的人怎樣看你
[00:05:44.000 --> 00:05:45.000]  又或者
[00:05:45.000 --> 00:05:47.000]  你侍奉的裏面
[00:05:47.000 --> 00:05:48.000]  你發覺
[00:05:48.000 --> 00:05:49.000]  你身邊的人
[00:05:49.000 --> 00:05:51.000]  侍奉的才華
[00:05:51.000 --> 00:05:53.000]  因此總是比我們多
[00:05:53.000 --> 00:05:55.000]  我們侍奉好像沒有他那麼
[00:05:55.000 --> 00:05:56.000]  得心應手的時候
[00:05:56.000 --> 00:05:58.000]  我不知道你又會不會
[00:05:58.000 --> 00:06:00.000]  耿耿於懷
[00:06:00.000 --> 00:06:02.000]  我盼望今天藉著路加福音
[00:06:02.000 --> 00:06:04.000]  一段短短的經文
[00:06:04.000 --> 00:06:05.000]  讓我們一起去思想
[00:06:05.000 --> 00:06:07.000]  人生裏面最重要的明星
[00:06:07.000 --> 00:06:09.000]  究竟是什麼
[00:06:09.000 --> 00:06:11.000]  我希望大家先和我一起去看
[00:06:11.000 --> 00:06:14.000]  路加福音十章十七到十九節
[00:06:14.000 --> 00:06:15.000]  不如我們一起讀
[00:06:15.000 --> 00:06:16.000]  我們預備
[00:06:16.000 --> 00:06:18.000]  那七十二個人
[00:06:18.000 --> 00:06:20.000]  歡歡喜喜地回來說
[00:06:20.000 --> 00:06:21.000]  主呀
[00:06:21.000 --> 00:06:22.000]  因祢的名
[00:06:22.000 --> 00:06:23.000]  就是鬼呀
[00:06:23.000 --> 00:06:24.000]  服了我們
[00:06:24.000 --> 00:06:26.000]  耶穌對他們說
[00:06:26.000 --> 00:06:29.000]  我看見撒旦從天上墜落
[00:06:29.000 --> 00:06:31.000]  像閃電一樣
[00:06:31.000 --> 00:06:33.000]  我已經給你們權柄
[00:06:33.000 --> 00:06:35.000]  可以踐踏蛇和蠍子
[00:06:35.000 --> 00:06:38.000]  有勝過仇敵一切的能力
[00:06:38.000 --> 00:06:41.000]  絕沒有什麼能害你們
[00:06:41.000 --> 00:06:43.000]  我們讀完這段經文
[00:06:43.000 --> 00:06:44.000]  我們有沒有留意
[00:06:44.000 --> 00:06:45.000]  那七十二個人
[00:06:45.000 --> 00:06:47.000]  他是去還是回來
[00:06:47.000 --> 00:06:49.000]  他回來
[00:06:49.000 --> 00:06:50.000]  既然他回來
[00:06:50.000 --> 00:06:51.000]  即是他有沒有去
[00:06:51.000 --> 00:06:53.000]  他先去再回來
[00:06:53.000 --> 00:06:54.000]  他們去做什麼
[00:06:54.000 --> 00:06:56.000]  其實這段經文有上文
[00:06:56.000 --> 00:06:58.000]  上文請聽我讀出
[00:06:58.000 --> 00:07:00.000]  這些事之後
[00:07:00.000 --> 00:07:02.000]  主另外指定
[00:07:02.000 --> 00:07:04.000]  主耶穌指定了七十二個人
[00:07:04.000 --> 00:07:05.000]  差遣他們兩個兩個
[00:07:05.000 --> 00:07:06.000]  在他前面
[00:07:06.000 --> 00:07:10.000]  往自己要去的各城各鄉那裡去
[00:07:10.000 --> 00:07:11.000]  他對他們說
[00:07:11.000 --> 00:07:12.000]  要收的莊家多
[00:07:12.000 --> 00:07:13.000]  做工的人少
[00:07:13.000 --> 00:07:16.000]  所以你們要要求莊家的主
[00:07:16.000 --> 00:07:19.000]  差遣做工的人出去
[00:07:19.000 --> 00:07:21.000]  收他的莊家
[00:07:21.000 --> 00:07:22.000]  你們去吧
[00:07:22.000 --> 00:07:24.000]  我差你們出去
[00:07:24.000 --> 00:07:27.000]  如同羔羊進入狼群
[00:07:27.000 --> 00:07:29.000]  後面我們一起讀這三字
[00:07:29.000 --> 00:07:31.000]  不要帶前郎
[00:07:31.000 --> 00:07:32.000]  不要帶行郎
[00:07:32.000 --> 00:07:34.000]  不要帶孩子
[00:07:34.000 --> 00:07:37.000]  在路上也不要向人問安
[00:07:37.000 --> 00:07:39.000]  無論進哪一家
[00:07:39.000 --> 00:07:40.000]  先要說
[00:07:40.000 --> 00:07:42.000]  願這家平安
[00:07:42.000 --> 00:07:45.000]  那裡若有當得平安的人
[00:07:45.000 --> 00:07:47.000]  你們所求的平安
[00:07:47.000 --> 00:07:49.000]  就必臨到那家
[00:07:49.000 --> 00:07:52.000]  不然將歸還你們
[00:07:52.000 --> 00:07:53.000]  我們讀完這個上文
[00:07:53.000 --> 00:07:54.000]  我們知道
[00:07:54.000 --> 00:07:55.000]  他們之前出去
[00:07:55.000 --> 00:07:58.000]  其實是被耶穌差遣他們出去
[00:07:58.000 --> 00:08:02.000]  將福音帶給各城各鄉不同的人
[00:08:02.000 --> 00:08:04.000]  耶穌也提出了一些要求
[00:08:04.000 --> 00:08:06.000]  我們看第二節裡面說
[00:08:06.000 --> 00:08:09.000]  要他們好像莊家主人一樣
[00:08:09.000 --> 00:08:10.000]  迫切的心態
[00:08:10.000 --> 00:08:12.000]  去收割莊家羊
[00:08:12.000 --> 00:08:14.000]  去拯救人的靈魂
[00:08:14.000 --> 00:08:16.000]  將福音帶給不同的人
[00:08:16.000 --> 00:08:18.000]  抓緊時間
[00:08:18.000 --> 00:08:20.000]  另外提過他們第三節
[00:08:20.000 --> 00:08:21.000]  你們出去
[00:08:21.000 --> 00:08:23.000]  要有心理準備
[00:08:23.000 --> 00:08:25.000]  好像羊進入狼群
[00:08:25.000 --> 00:08:26.000]  羊進入狼群
[00:08:26.000 --> 00:08:29.000]  即是危險還是很舒服的環境
[00:08:29.000 --> 00:08:30.000]  很危險
[00:08:30.000 --> 00:08:34.000]  也提到他們當時會面對一些反對的勢力
[00:08:34.000 --> 00:08:36.000]  特別是當時那些自稱為
[00:08:36.000 --> 00:08:38.000]  自認為神的代言人
[00:08:38.000 --> 00:08:40.000]  律法教師
[00:08:40.000 --> 00:08:43.000]  或者法理錯人的阻撓
[00:08:43.000 --> 00:08:44.000]  另外提到
[00:08:44.000 --> 00:08:46.000]  又叫他們不要帶錢
[00:08:46.000 --> 00:08:47.000]  不要帶行裝
[00:08:47.000 --> 00:08:48.000]  不要穿鞋
[00:08:48.000 --> 00:08:49.000]  其實重點不在這裡
[00:08:49.000 --> 00:08:50.000]  意思就是說
[00:08:50.000 --> 00:08:53.000]  不要浪費時間去籌備這些東西
[00:08:53.000 --> 00:08:55.000]  要抓緊時機
[00:08:55.000 --> 00:08:57.000]  將福音帶給人的平安
[00:08:57.000 --> 00:08:58.000]  帶給不同的人
[00:08:58.000 --> 00:08:59.000]  無論去到哪一家
[00:08:59.000 --> 00:09:00.000]  就跟他們說
[00:09:00.000 --> 00:09:02.000]  願這一家平安
[00:09:02.000 --> 00:09:04.000]  其實耶穌說這麼多的要求
[00:09:04.000 --> 00:09:08.000]  其實希望他們能夠信得福音的大能
[00:09:08.000 --> 00:09:10.000]  耶穌已經來到世上
[00:09:10.000 --> 00:09:13.000]  祂的福音可以拯救人不同的需要
[00:09:13.000 --> 00:09:16.000]  不過關鍵是他們要去
[00:09:16.000 --> 00:09:18.000]  他們不去
[00:09:18.000 --> 00:09:23.000]  是經歷不到福音大能的力量
[00:09:23.000 --> 00:09:25.000]  結果我們剛才看最初那段經文
[00:09:25.000 --> 00:09:27.000]  他們有沒有去
[00:09:27.000 --> 00:09:28.000]  他們有去
[00:09:28.000 --> 00:09:29.000]  回來的時候他們怎樣
[00:09:29.000 --> 00:09:32.000]  帶著怎樣的心情回來
[00:09:32.000 --> 00:09:33.000]  很開心
[00:09:33.000 --> 00:09:34.000]  歡歡喜喜
[00:09:34.000 --> 00:09:36.000]  我要特別說這個字
[00:09:36.000 --> 00:09:38.000]  歡歡喜喜這個名詞
[00:09:38.000 --> 00:09:41.000]  在新約聖經裡面經常指向兩件事
[00:09:41.000 --> 00:09:44.000]  第一個是神自己的開心
[00:09:44.000 --> 00:09:47.000]  第二個是福音帶給人的開心
[00:09:47.000 --> 00:09:51.000]  那72個人出去傳福音
[00:09:51.000 --> 00:09:53.000]  遇到一些阻撓之後
[00:09:53.000 --> 00:09:54.000]  他們帶了什麼
[00:09:54.000 --> 00:09:58.000]  他們感受到上帝的開心
[00:09:58.000 --> 00:09:59.000]  上帝何時會開心呢
[00:09:59.000 --> 00:10:00.000]  我們想想
[00:10:00.000 --> 00:10:02.000]  上帝何時會開心
[00:10:02.000 --> 00:10:06.000]  上帝見到我們生性還是不生性會開心
[00:10:06.000 --> 00:10:08.000]  生性
[00:10:08.000 --> 00:10:11.000]  其實上帝見到有需要的人
[00:10:11.000 --> 00:10:12.000]  被黑暗合制的人
[00:10:12.000 --> 00:10:14.000]  被他的福音拯救的時候
[00:10:14.000 --> 00:10:17.000]  上帝就感受到那份喜樂
[00:10:17.000 --> 00:10:23.000]  這72個人都經歷過那份福音拯救人的大能
[00:10:23.000 --> 00:10:25.000]  所以他們很開心回來
[00:10:25.000 --> 00:10:26.000]  而且他們講得很具體
[00:10:26.000 --> 00:10:28.000]  其實他們回來述職
[00:10:28.000 --> 00:10:31.000]  他們說第17節主是因為你的名
[00:10:31.000 --> 00:10:32.000]  然後怎樣
[00:10:32.000 --> 00:10:34.000]  鬼都服了我們
[00:10:34.000 --> 00:10:36.000]  什麼叫鬼都服了我們
[00:10:36.000 --> 00:10:41.000]  我們想一想
[00:10:41.000 --> 00:10:44.000]  通常聖經裡說的魔鬼
[00:10:44.000 --> 00:10:46.000]  是敵擋上帝的力量
[00:10:46.000 --> 00:10:49.000]  還是支持上帝的力量
[00:10:49.000 --> 00:10:50.000]  是敵擋
[00:10:50.000 --> 00:10:53.000]  就是說他們在傳福音的歷程裡
[00:10:53.000 --> 00:10:56.000]  他們經歷過福音那份大能
[00:10:56.000 --> 00:11:01.000]  真的勝過一切敵擋上帝的力量
[00:11:01.000 --> 00:11:02.000]  他們真的經歷過
[00:11:02.000 --> 00:11:03.000]  所以他們很開心
[00:11:03.000 --> 00:11:05.000]  耶穌有回應他們
[00:11:05.000 --> 00:11:06.000]  耶穌給他們的回應
[00:11:06.000 --> 00:11:07.000]  其實是肯定他們的
[00:11:07.000 --> 00:11:08.000]  耶穌怎樣說
[00:11:08.000 --> 00:11:11.000]  我都看見撒旦在天上墜落
[00:11:11.000 --> 00:11:14.000]  好像閃電一樣
[00:11:14.000 --> 00:11:16.000]  因為我已經給了你們權柄
[00:11:16.000 --> 00:11:19.000]  可以踐踏蛇、蠍子
[00:11:19.000 --> 00:11:23.000]  又贏過受敵一切的能力
[00:11:23.000 --> 00:11:24.000]  其實耶穌的回應
[00:11:24.000 --> 00:11:27.000]  其實耶穌早就已經知道
[00:11:27.000 --> 00:11:28.000]  行著祂的大能
[00:11:28.000 --> 00:11:33.000]  祂已經知道門徒在路途裡是成功的
[00:11:33.000 --> 00:11:35.000]  他們的侍奉是有果效的
[00:11:35.000 --> 00:11:39.000]  這裡我們看見撒旦、蛇、蠍子
[00:11:39.000 --> 00:11:44.000]  在聖經裡經常都是指敵擋上帝的力量
[00:11:44.000 --> 00:11:45.000]  耶穌也回應他們
[00:11:45.000 --> 00:11:48.000]  真的,你們的開心是對的
[00:11:48.000 --> 00:11:49.000]  因為我很清楚知道
[00:11:49.000 --> 00:11:50.000]  當你們帶著福音
[00:11:50.000 --> 00:11:52.000]  你們信得過福音的能力的時候
[00:11:52.000 --> 00:11:55.000]  你們出去經歷的時候
[00:11:55.000 --> 00:12:00.000]  福音的力量真的勝過一切敵擋耶穌的力量
[00:12:00.000 --> 00:12:02.000]  所以耶穌肯不肯定他們的開心
[00:12:02.000 --> 00:12:03.000]  我想問大家
[00:12:03.000 --> 00:12:07.000]  有沒有經歷過為耶穌出去?
[00:12:07.000 --> 00:12:11.000]  有沒有經歷過為耶穌呼喚你去傳福音?
[00:12:11.000 --> 00:12:12.000]  你有沒有試過?
[00:12:12.000 --> 00:12:13.000]  你有沒有試過呢?
[00:12:13.000 --> 00:12:15.000]  可能你也膽怯
[00:12:15.000 --> 00:12:16.000]  但是你因為回應去傳福音
[00:12:16.000 --> 00:12:18.000]  你經歷過福音的對象
[00:12:18.000 --> 00:12:20.000]  他在黑暗的權勢裡
[00:12:20.000 --> 00:12:21.000]  但是他因為福音
[00:12:21.000 --> 00:12:23.000]  他生命有改變
[00:12:23.000 --> 00:12:26.000]  你有沒有試過願意栽培一些弟兄姊妹
[00:12:26.000 --> 00:12:28.000]  特別是初信的
[00:12:28.000 --> 00:12:30.000]  你有沒有試過願意去教他們
[00:12:30.000 --> 00:12:31.000]  去栽培一些弟兄姊妹
[00:12:31.000 --> 00:12:33.000]  特別是初信的
[00:12:33.000 --> 00:12:34.000]  如果有的話
[00:12:34.000 --> 00:12:36.000]  你應該經歷過
[00:12:36.000 --> 00:12:37.000]  你看著福音的對象
[00:12:37.000 --> 00:12:39.000]  或者栽培的對象
[00:12:39.000 --> 00:12:40.000]  由最初不認識
[00:12:40.000 --> 00:12:42.000]  聖經慢慢
[00:12:42.000 --> 00:12:44.000]  他可能渴慕真理
[00:12:44.000 --> 00:12:45.000]  你有沒有試過
[00:12:45.000 --> 00:12:48.000]  和弟兄姊妹一起帶茶經?
[00:12:48.000 --> 00:12:49.000]  而且帶茶經的過程裡
[00:12:49.000 --> 00:12:51.000]  可能你是負責帶一個
[00:12:51.000 --> 00:12:53.000]  帶一個當然是痛苦
[00:12:53.000 --> 00:12:55.000]  但是帶的過程裡
[00:12:55.000 --> 00:12:57.000]  你看到弟兄姊妹對真理的渴慕
[00:12:57.000 --> 00:13:00.000]  你有沒有經歷過那種喜樂呢?
[00:13:00.000 --> 00:13:02.000]  你有沒有試過
[00:13:02.000 --> 00:13:05.000]  身邊有弟兄姊妹有需要
[00:13:05.000 --> 00:13:07.000]  你願意和他們一起祈禱?
[00:13:07.000 --> 00:13:08.000]  你和他們
[00:13:08.000 --> 00:13:11.000]  將他們的問題帶到上帝的面前
[00:13:11.000 --> 00:13:12.000]  你經歷過
[00:13:12.000 --> 00:13:14.000]  和他們一起經歷過
[00:13:14.000 --> 00:13:16.000]  耶穌的醫治
[00:13:16.000 --> 00:13:18.000]  耶穌改變他們的壞習慣
[00:13:18.000 --> 00:13:20.000]  甚至出人意外的平安
[00:13:20.000 --> 00:13:22.000]  去面對他們的一些難題
[00:13:22.000 --> 00:13:23.000]  你有沒有經歷過?
[00:13:23.000 --> 00:13:24.000]  如果有經歷過的話
[00:13:24.000 --> 00:13:26.000]  我請你舉一舉手
[00:13:26.000 --> 00:13:28.000]  如果你有經歷過
[00:13:28.000 --> 00:13:31.000]  我相信你一定會感受到那份開心
[00:13:31.000 --> 00:13:32.000]  那份開心
[00:13:32.000 --> 00:13:33.000]  剛才說過
[00:13:33.000 --> 00:13:34.000]  那個歡歡喜喜
[00:13:34.000 --> 00:13:36.000]  是上帝的喜樂
[00:13:36.000 --> 00:13:37.000]  不是人間
[00:13:37.000 --> 00:13:39.000]  不是我們那一族的
[00:13:39.000 --> 00:13:40.000]  不是中樂彩
[00:13:40.000 --> 00:13:41.000]  不是贏股票
[00:13:41.000 --> 00:13:42.000]  不是升職、嫁身
[00:13:42.000 --> 00:13:45.000]  因為那些東西一去就沒有了
[00:13:45.000 --> 00:13:47.000]  而是這些喜樂
[00:13:47.000 --> 00:13:49.000]  這些喜樂是永遠在裡面永留
[00:13:49.000 --> 00:13:51.000]  你願意回應上帝的呼喚
[00:13:51.000 --> 00:13:52.000]  你願意去
[00:13:52.000 --> 00:13:55.000]  你一定經歷過這些喜樂
[00:13:55.000 --> 00:13:57.000]  準備這段經文的時候
[00:13:57.000 --> 00:14:01.000]  我也回顧了我六年在恩福的侍奉
[00:14:01.000 --> 00:14:02.000]  在侍奉的裡面
[00:14:02.000 --> 00:14:05.000]  經常和弟兄姊妹同行
[00:14:05.000 --> 00:14:06.000]  在同行的裡面
[00:14:06.000 --> 00:14:07.000]  弟兄姊妹有時候也會問
[00:14:07.000 --> 00:14:08.000]  Ken傳道
[00:14:08.000 --> 00:14:12.000]  為什麼你對聖經能夠有這麼深入的了解
[00:14:12.000 --> 00:14:15.000]  又或者為什麼有時候你關顧的時候
[00:14:15.000 --> 00:14:16.000]  和人同行的時候
[00:14:16.000 --> 00:14:19.000]  有那份對人需要的敏銳
[00:14:19.000 --> 00:14:20.000]  我在想
[00:14:20.000 --> 00:14:22.000]  其實我最初不是很懂得回答
[00:14:22.000 --> 00:14:23.000]  但是想著想著
[00:14:23.000 --> 00:14:27.000]  這和我在母會的成長很有關係
[00:14:27.000 --> 00:14:30.000]  我的母會其實是一間很小的堂會
[00:14:30.000 --> 00:14:31.000]  很多的需要
[00:14:31.000 --> 00:14:33.000]  我記得我最初信了耶穌之後
[00:14:33.000 --> 00:14:37.000]  很快就被邀請去洗禮
[00:14:37.000 --> 00:14:39.000]  我很認真去讀洗禮班
[00:14:39.000 --> 00:14:40.000]  讀完洗禮之後
[00:14:40.000 --> 00:14:42.000]  傳道人就跟我說
[00:14:42.000 --> 00:14:43.000]  是時候了
[00:14:43.000 --> 00:14:45.000]  其實剛剛才洗完禮
[00:14:45.000 --> 00:14:46.000]  是時候了
[00:14:46.000 --> 00:14:49.000]  你去試試讀三福
[00:14:49.000 --> 00:14:52.000]  我就讀了我們母會第一屆的三福訓練
[00:14:52.000 --> 00:14:54.000]  讀完之後
[00:14:54.000 --> 00:14:55.000]  他就跟我說
[00:14:55.000 --> 00:14:56.000]  是時候了
[00:14:56.000 --> 00:14:59.000]  你去做三福隊長
[00:14:59.000 --> 00:15:03.000]  去讀一個進心的三福教師的課程
[00:15:03.000 --> 00:15:08.000]  不知為什麼那時候有一個很特別的回應
[00:15:08.000 --> 00:15:12.000]  就是每一次我聽到這些呼喚
[00:15:12.000 --> 00:15:14.000]  我第一個反應就是
[00:15:14.000 --> 00:15:15.000]  「啊?」
[00:15:15.000 --> 00:15:18.000]  然後心裡面就「啊?」
[00:15:18.000 --> 00:15:20.000]  「啊?」之後就「啊?」
[00:15:20.000 --> 00:15:23.000]  「啊」的「啊」又不知為什麼會照著去
[00:15:23.000 --> 00:15:27.000]  後來傳道人叫我讀完三福教師之後
[00:15:27.000 --> 00:15:28.000]  就跟我說
[00:15:28.000 --> 00:15:30.000]  是時候學一下栽培了
[00:15:30.000 --> 00:15:32.000]  那時候心裡面又「啊?」
[00:15:32.000 --> 00:15:33.000]  「啊?」
[00:15:33.000 --> 00:15:35.000]  然後就試一下栽培
[00:15:35.000 --> 00:15:37.000]  在栽培的裏面我看到
[00:15:37.000 --> 00:15:38.000]  我經歷到
[00:15:38.000 --> 00:15:40.000]  看到栽培的對象
[00:15:40.000 --> 00:15:41.000]  他由最初
[00:15:41.000 --> 00:15:42.000]  闊佬懶理
[00:15:42.000 --> 00:15:43.000]  講得俗一點
[00:15:43.000 --> 00:15:44.000]  對福音
[00:15:44.000 --> 00:15:46.000]  但慢慢
[00:15:46.000 --> 00:15:49.000]  他們真的很認真去看信仰
[00:15:49.000 --> 00:15:51.000]  後來傳道人就說
[00:15:51.000 --> 00:15:53.000]  栽培你也試過了
[00:15:53.000 --> 00:15:55.000]  有一個新任務你也沒試過
[00:15:55.000 --> 00:15:57.000]  你試試去教主一學
[00:15:57.000 --> 00:16:00.000]  還要教初信栽培班
[00:16:00.000 --> 00:16:02.000]  那時候當然心裡面又是「啊?」
[00:16:02.000 --> 00:16:03.000]  「啊?」
[00:16:03.000 --> 00:16:04.000]  那就照著去
[00:16:04.000 --> 00:16:08.000]  教初信栽培班其實是戰戰兢兢的
[00:16:08.000 --> 00:16:09.000]  因為我沒教過
[00:16:09.000 --> 00:16:11.000]  而且有些東西真的要好好準備
