
[00:00:00.000 --> 00:00:05.400]  各位歡迎你們收看 《恩福電台》六晚的專輯節目
[00:10:29.000 --> 00:10:32.000]  亞敏、巴術、阿薩利亞
[00:10:43.000 --> 00:10:45.000]  我們現在來到水門
[00:10:45.000 --> 00:10:48.000]  聖殿用的水都是由便裔負責
[00:10:48.000 --> 00:10:52.000]  他們要從城內經過這道門進來聖殿
[00:10:52.000 --> 00:10:53.000]  值得一提的是
[00:10:53.000 --> 00:10:57.000]  這些提哥亞人不但完成了分派給他們的部分
[00:10:57.000 --> 00:11:00.000]  還更自願參與多一段建造的演員
[00:11:00.000 --> 00:11:04.000]  大家現在看到的就是皇宮
[00:11:04.000 --> 00:11:07.000]  當年猶大王也是居住在皇宮裡
[00:11:07.000 --> 00:11:09.000]  旁邊有護衛院
[00:11:09.000 --> 00:11:11.000]  是皇宮裡監禁犯人的地方
[00:11:11.000 --> 00:11:25.000]  大家看到這個就是馬門
[00:11:25.000 --> 00:11:28.000]  皇宮用的馬全部都是由這道門進出
[00:11:28.000 --> 00:11:32.000]  可能是為了方便馬匹到城外來喝水
[00:11:32.000 --> 00:11:51.000]  這就是祭司他們住的地方
[00:11:51.000 --> 00:11:53.000]  所有祭司都住在這裡
[00:11:53.000 --> 00:11:57.000]  這段聖場當然有祭司自己負責
[00:12:20.000 --> 00:12:23.000]  大家現在看到的就是東門
[00:12:23.000 --> 00:12:26.000]  是東面其中一個最重要的城門
[00:12:26.000 --> 00:12:30.000]  當然是由首都門的保安員負責這段演員
[00:12:30.000 --> 00:12:32.000]  近接旁邊就是官場
[00:12:32.000 --> 00:12:34.000]  其實真是我最感動的一幕
[00:12:34.000 --> 00:12:37.000]  就是一班平時只顧著賺錢的生意人
[00:12:37.000 --> 00:12:40.000]  他們都願意投身一起建
[00:12:40.000 --> 00:12:43.000]  有香水製造商,高級銀器的生產商
[00:12:43.000 --> 00:12:48.000]  我們慢慢向聖殿的方向去
[00:12:48.000 --> 00:12:51.000]  大家看到這就是演製院的祭壇
[00:12:51.000 --> 00:12:54.000]  我們慢慢看到整個聖殿
[00:12:54.000 --> 00:12:59.000]  很宏偉,是由以色列帶領第二批回歸猶太人來興建
[00:12:59.000 --> 00:13:16.000]  我們慢慢回到東門附近百姓的居所
[00:13:16.000 --> 00:13:18.000]  這就是米蘇蘭人住的地方
[00:13:18.000 --> 00:13:22.000]  一家人負責自己家對著聖場興建
[00:13:22.000 --> 00:13:24.000]  這個負責的米蘇蘭家族
[00:13:24.000 --> 00:13:26.000]  他們不單是自己這段
[00:13:26.000 --> 00:13:28.000]  還幫人建了另外一段
[00:13:28.000 --> 00:13:33.000]  我們來到集合門
[00:13:33.000 --> 00:13:35.000]  是另一個很重要的地標
[00:13:35.000 --> 00:13:37.000]  東面聖場最北的城門
[00:13:37.000 --> 00:13:41.000]  是猶太人公會長老來到這裡審理案件的地方
[00:13:41.000 --> 00:13:44.000]  旁邊有殿役的房屋,閣樓,護衛門
[00:13:45.000 --> 00:13:47.000]  我們來到陽門
[00:13:47.000 --> 00:13:50.000]  旁邊有哈米亞樓,哈納葉樓
[00:13:50.000 --> 00:13:52.000]  這裡是一個很重要的地方
[00:13:52.000 --> 00:13:55.000]  因為尼希米社回憶錄是由陽門開始寫的
[00:13:55.000 --> 00:14:00.000]  因為猶太人都是將建制派動物經過這門帶來成建
[00:14:00.000 --> 00:14:04.000]  所以尼希米特意在先紀錄大祭司伊利亞實修建聖場
[00:14:04.000 --> 00:14:06.000]  希望成為一個好的榜樣給猶太人
[00:14:06.000 --> 00:14:14.000]  我們來到漁門
[00:14:14.000 --> 00:14:17.000]  旁邊有古門和意法烈門
[00:14:17.000 --> 00:14:21.000]  漁門是加利利海的漁獲經這門進城的
[00:14:21.000 --> 00:14:23.000]  所以就叫漁門
[00:14:23.000 --> 00:14:25.000]  我們特別要看的是
[00:14:25.000 --> 00:14:27.000]  這裏有一個很大的漁獲
[00:14:27.000 --> 00:14:29.000]  漁獲是從這裡進城的
[00:14:29.000 --> 00:14:31.000]  漁獲是從這裡進城的
[00:14:31.000 --> 00:14:33.000]  所以就叫漁門
[00:14:33.000 --> 00:14:35.000]  我們特別要看的是
[00:14:35.000 --> 00:14:38.000]  提哥亞人的基層很辛苦
[00:14:38.000 --> 00:14:40.000]  因為他們在社區裏面
[00:14:40.000 --> 00:14:42.000]  有錢人就不肯做
[00:14:42.000 --> 00:14:44.000]  所以基層要做多很多
[00:14:44.000 --> 00:14:46.000]  另外在古門的時候
[00:14:46.000 --> 00:14:48.000]  米蘇蘭就帶領幾個區的人在一起
[00:14:48.000 --> 00:14:50.000]  我們看到他們幾個區一起合作
[00:14:50.000 --> 00:14:52.000]  合作得很好
[00:14:52.000 --> 00:14:57.000]  尼希米是刻意沒有包括大家現在看到的西北面這一大片土地
[00:14:57.000 --> 00:14:59.000]  所以野性的範圍是小了很多
[00:14:59.000 --> 00:15:01.000]  有耶達尼亞的房屋
[00:15:01.000 --> 00:15:03.000]  開始來到接近民居的地方
[00:15:03.000 --> 00:15:06.000]  尼希米就安排各個家庭的單位
[00:15:06.000 --> 00:15:09.000]  負責修建他們自己的家對著城牆
[00:15:09.000 --> 00:15:24.000]  來到老樓
[00:15:24.000 --> 00:15:27.000]  這裏是集中控制城民的地方
[00:15:27.000 --> 00:15:29.000]  由幾個家族合作修建
[00:15:29.000 --> 00:15:32.000]  我們其中看到沙龍家裏面的女人
[00:15:32.000 --> 00:15:34.000]  都不怕辛苦一起搬搬抬抬
[00:15:34.000 --> 00:15:37.000]  真是感受到那份猶太人同心修建的心
[00:15:37.000 --> 00:15:41.000]  古門就由兩個家族合作完成
[00:15:41.000 --> 00:15:43.000]  特別要看哈雷家族和他們
[00:15:43.000 --> 00:15:46.000]  自願承擔多一段的城牆修建
[00:15:46.000 --> 00:16:00.000]  (音樂)
[00:16:14.000 --> 00:16:16.000]  由空中去看這個世紀工程
[00:16:16.000 --> 00:16:18.000]  我心裏面真是很感動
[00:16:18.000 --> 00:16:20.000]  因為你可以想像
[00:16:20.000 --> 00:16:22.000]  當日猶太人就是這樣同心
[00:16:22.000 --> 00:16:24.000]  去完成這個重建工程
[00:16:24.000 --> 00:16:26.000]  其實真是一點都不容易
[00:16:26.000 --> 00:16:28.000]  不如我們就聽聽這班猶太人
[00:16:28.000 --> 00:16:30.000]  他們說一下他們的感受和整個工程
[00:16:30.000 --> 00:16:32.000]  他們是怎樣想的
[00:16:32.000 --> 00:16:34.000]  我們首先訪問伊利亞實
[00:16:34.000 --> 00:16:36.000]  他就是當時的大祭司
[00:16:36.000 --> 00:16:38.000]  猶太人社群裏面重要的領袖
[00:16:38.000 --> 00:16:40.000]  社會的領袖 宗教領袖
[00:16:40.000 --> 00:16:42.000]  尼希米在他的回憶錄裏面
[00:16:42.000 --> 00:16:44.000]  第一個紀錄就是大祭司伊利亞實
[00:16:44.000 --> 00:16:46.000]  不如我們聽聽他講一下
[00:16:46.000 --> 00:16:48.000]  好嗎
[00:16:48.000 --> 00:16:50.000]  我們的祖先
[00:16:50.000 --> 00:16:52.000]  其實在第一批
[00:16:52.000 --> 00:16:54.000]  多了一個人
[00:16:54.000 --> 00:16:56.000]  我們的祖先其實第一批
[00:16:56.000 --> 00:16:58.000]  就跟隨所羅伯伯
[00:16:58.000 --> 00:17:00.000]  回到野城的猶太人
[00:17:00.000 --> 00:17:02.000]  相隔已經九十年
[00:17:02.000 --> 00:17:04.000]  但是我們看到耶路撒冷的城牆
[00:17:04.000 --> 00:17:06.000]  一直都是破爛的
[00:17:06.000 --> 00:17:08.000]  一直有很多缺口
[00:17:08.000 --> 00:17:10.000]  敵人就成日乘機可以進來攻擊我們
[00:17:10.000 --> 00:17:12.000]  當我們知道有一個重建野城的計劃
[00:17:12.000 --> 00:17:14.000]  還要是由重量級人物
[00:17:14.000 --> 00:17:16.000]  尼希米來帶領
[00:17:16.000 --> 00:17:18.000]  我們整個祭司群體都很開心
[00:17:18.000 --> 00:17:20.000]  因為尼希米
[00:17:20.000 --> 00:17:24.000]  是亞特薩西王的一個很高官
[00:17:24.000 --> 00:17:26.000]  重要的親信
[00:17:26.000 --> 00:17:28.000]  而且我聽他講
[00:17:28.000 --> 00:17:30.000]  他得到王的全力支持
[00:17:30.000 --> 00:17:32.000]  在經濟上完全支持他
[00:17:32.000 --> 00:17:34.000]  還有王派護衛
[00:17:34.000 --> 00:17:36.000]  特種部隊來保護他
[00:17:36.000 --> 00:17:38.000]  由舒散城去到野城
[00:17:38.000 --> 00:17:40.000]  還有尼希米
[00:17:40.000 --> 00:17:42.000]  是一個很心思細密的人
[00:17:42.000 --> 00:17:44.000]  他刻意安排我們祭司
[00:17:44.000 --> 00:17:46.000]  在陽門負責重建
[00:17:46.000 --> 00:17:48.000]  這個決定對我們祭司
[00:17:48.000 --> 00:17:50.000]  來說真的很重要
[00:17:50.000 --> 00:17:52.000]  大家知道
[00:17:52.000 --> 00:17:54.000]  我們平時的工作就是在聖殿裡面獻祭
[00:17:54.000 --> 00:17:56.000]  猶太人就是經過陽門
[00:17:56.000 --> 00:17:58.000]  將獻祭用的陽
[00:17:58.000 --> 00:18:00.000]  經過這道門
[00:18:00.000 --> 00:18:02.000]  帶到聖殿
[00:18:02.000 --> 00:18:04.000]  我們每一個想到這個安排的時候
[00:18:04.000 --> 00:18:06.000]  我們都很感動
[00:18:06.000 --> 00:18:08.000]  我們很有歸屬感
[00:18:08.000 --> 00:18:10.000]  尼希米邀請我們
[00:18:10.000 --> 00:18:12.000]  為這個工程來祈禱
[00:18:12.000 --> 00:18:14.000]  分別為聖
[00:18:14.000 --> 00:18:16.000]  我們開了一個簡單的開工儀式
[00:18:16.000 --> 00:18:18.000]  然後讓猶太人知道
[00:18:18.000 --> 00:18:20.000]  這個原來是神的計劃
[00:18:20.000 --> 00:18:22.000]  我們看到尼希米
[00:18:22.000 --> 00:18:26.000]  真的很能夠凝聚整個猶太群體
[00:18:26.000 --> 00:18:28.000]  多謝你的訪問
[00:18:28.000 --> 00:18:32.000]  夜霍華感動了猶太的領袖
[00:18:32.000 --> 00:18:34.000]  來到一起參與重建
[00:18:34.000 --> 00:18:38.000]  不如我們又看看提哥亞人
[00:18:38.000 --> 00:18:40.000]  提哥亞城是在耶路撒冷以南的一個城市
[00:18:40.000 --> 00:18:42.000]  兩地的人民一直都有往來
[00:18:42.000 --> 00:18:44.000]  我們訪問了他其中一個代表
[00:18:44.000 --> 00:18:46.000]  我們聽聽他怎麼說
[00:18:46.000 --> 00:18:48.000]  我們的祖先和猶太人
[00:18:48.000 --> 00:18:50.000]  一直都有很多往來
[00:18:50.000 --> 00:18:52.000]  所以在這麼多年裡我們都看到
[00:18:52.000 --> 00:18:54.000]  猶太人他們的神
[00:18:54.000 --> 00:18:56.000]  夜霍華這麼多年
[00:18:56.000 --> 00:18:58.000]  怎麼帶領他們經過一個一個的難關
[00:18:58.000 --> 00:19:00.000]  我們收到消息
[00:19:00.000 --> 00:19:02.000]  說尼希米從舒山城回來
[00:19:02.000 --> 00:19:04.000]  重建城牆
[00:19:04.000 --> 00:19:06.000]  我們作為友好邦交城市
[00:19:06.000 --> 00:19:08.000]  當然立即伸出援手幫忙
[00:19:08.000 --> 00:19:12.000]  不過我們那些比較有錢的那些人
[00:19:12.000 --> 00:19:14.000]  就不肯合作
[00:19:14.000 --> 00:19:16.000]  不願意合作
[00:19:16.000 --> 00:19:18.000]  不做
[00:19:18.000 --> 00:19:20.000]  不過不要緊
[00:19:20.000 --> 00:19:22.000]  我們基層的提哥亞人
[00:19:22.000 --> 00:19:24.000]  個個都很勤力的
[00:19:24.000 --> 00:19:26.000]  全部都出來一起去做
[00:19:26.000 --> 00:19:28.000]  一來為了自己有個安全的家
[00:19:28.000 --> 00:19:30.000]  二來發揮鄰舍互助的精神
[00:19:30.000 --> 00:19:32.000]  尼希米看到我們這麼熱心
[00:19:32.000 --> 00:19:34.000]  分派了我們負責兩段工程
[00:19:34.000 --> 00:19:36.000]  都很辛苦的
[00:19:36.000 --> 00:19:38.000]  我們真的看到
[00:19:38.000 --> 00:19:40.000]  尼希米他很能夠凝聚了
[00:19:40.000 --> 00:19:42.000]  猶太這個群體
[00:19:42.000 --> 00:19:44.000]  多謝你的訪問
[00:19:44.000 --> 00:19:46.000]  原來夜霍華
[00:19:46.000 --> 00:19:48.000]  不單止感動領袖
[00:19:48.000 --> 00:19:50.000]  感動外面
[00:19:50.000 --> 00:19:52.000]  其他群體一起
[00:19:52.000 --> 00:19:54.000]  來重建
[00:19:54.000 --> 00:19:56.000]  我們訪問了利法亞和沙龍
[00:19:56.000 --> 00:19:58.000]  他們兩個是耶路撒冷區的重要官員
[00:19:58.000 --> 00:20:00.000]  可以說是夜城的行政長官
[00:20:00.000 --> 00:20:02.000]  他們每個人就負責
[00:20:02.000 --> 00:20:04.000]  夜城一半的管理
[00:20:04.000 --> 00:20:08.000]  我們不如看看利法亞
[00:20:08.000 --> 00:20:10.000]  他怎麼說
[00:20:10.000 --> 00:20:14.000]  當我們幾個官員
[00:20:14.000 --> 00:20:16.000]  看到阿達薩西王
[00:20:16.000 --> 00:20:18.000]  那個公銜的時候
[00:20:18.000 --> 00:20:20.000]  我們就知道尼希米是一個很重要的人
[00:20:20.000 --> 00:20:22.000]  我們可以肯定
[00:20:22.000 --> 00:20:24.000]  在他的帶領裡面
