
[00:00:00.000 --> 00:00:04.000]  頂姊妹,如果我不知道說起射波
[00:04:42.000 --> 00:04:43.000]  第二個
[00:04:43.000 --> 00:04:46.000]  當頂姐妹好想找你傾一下心事
[00:04:46.000 --> 00:04:47.000]  分享一下
[00:04:47.000 --> 00:04:50.000]  跟你傾諸一頭半個鐘的時候
[00:04:50.000 --> 00:04:51.000]  但是你就會跟她說
[00:04:51.000 --> 00:04:53.000]  不好意思啊頂姐妹
[00:04:53.000 --> 00:04:56.000]  我真的有些事情在忙
[00:04:56.000 --> 00:04:58.000]  我在禱告紀念你
[00:04:58.000 --> 00:04:59.000]  拜拜
[00:04:59.000 --> 00:05:00.000]  就這樣走了
[00:05:00.000 --> 00:05:01.000]  第三
[00:05:01.000 --> 00:05:05.000]  不知道大家有沒有去開一些教會的會
[00:05:05.000 --> 00:05:09.000]  一定會有些人說很多高言偉論
[00:05:09.000 --> 00:05:13.000]  我們一定要拓展天國事功
[00:05:13.000 --> 00:05:15.000]  我們要普世宣教
[00:05:15.000 --> 00:05:17.000]  我們要探訪整個團體
[00:05:17.000 --> 00:05:18.000]  所有家長
[00:05:18.000 --> 00:05:19.000]  然後誰來做呢
[00:05:19.000 --> 00:05:21.000]  牧師傳道
[00:05:21.000 --> 00:05:23.000]  這些東西當然是你負責
[00:05:23.000 --> 00:05:26.000]  整個波射了過來
[00:05:26.000 --> 00:05:31.000]  最後就是當我們邀請弟兄姊妹去服侍的時候
[00:05:31.000 --> 00:05:32.000]  他就會說
[00:05:32.000 --> 00:05:33.000]  你明白的
[00:05:33.000 --> 00:05:34.000]  牧師傳道
[00:05:34.000 --> 00:05:35.000]  我多忙啊
[00:05:35.000 --> 00:05:36.000]  我的工作啊
[00:05:36.000 --> 00:05:38.000]  我有整條街要顧
[00:05:38.000 --> 00:05:39.000]  你看看他
[00:05:39.000 --> 00:05:40.000]  他比較空閒
[00:05:40.000 --> 00:05:41.000]  找這個A弟兄
[00:05:41.000 --> 00:05:42.000]  這個B姐妹
[00:05:42.000 --> 00:05:45.000]  然後就閃過去了
[00:05:45.000 --> 00:05:49.000]  這些會不會是我們的寫照呢
[00:05:49.000 --> 00:05:53.000]  原來早在撒加利亞先知的時代
[00:05:53.000 --> 00:05:54.000]  猶太人都很厲害
[00:05:54.000 --> 00:05:56.000]  他們都懂得射波
[00:05:56.000 --> 00:05:57.000]  就是射搏
[00:05:57.000 --> 00:06:00.000]  當時秘魯回歸的猶太人
[00:06:00.000 --> 00:06:02.000]  因為有天災
[00:06:02.000 --> 00:06:03.000]  搞到經濟差了
[00:06:03.000 --> 00:06:06.000]  又因為有很多壞人在阻攔
[00:06:06.000 --> 00:06:09.000]  所以他們本來回歸猶太地
[00:06:09.000 --> 00:06:11.000]  他們應該做的是什麼呢
[00:06:11.000 --> 00:06:13.000]  重建聖殿
[00:06:13.000 --> 00:06:15.000]  但是就這樣
[00:06:15.000 --> 00:06:16.000]  因為人家的阻攔
[00:06:16.000 --> 00:06:18.000]  聖殿的重建就敷衍了
[00:06:18.000 --> 00:06:22.000]  他們轉為為自己去建造房屋
[00:06:22.000 --> 00:06:26.000]  搞到聖殿工程成為了爛尾樓
[00:06:26.000 --> 00:06:29.000]  一停就停了16年這麼久
[00:06:29.000 --> 00:06:32.000]  所以神就差遣哈該先知
[00:06:32.000 --> 00:06:34.000]  和撒加利亞先知
[00:06:34.000 --> 00:06:36.000]  來鼓勵那些猶太人
[00:06:36.000 --> 00:06:38.000]  撒加利亞的名字
[00:06:38.000 --> 00:06:40.000]  有沒有人知道是為什麼呢
[00:06:40.000 --> 00:06:42.000]  有沒有人知道
[00:06:42.000 --> 00:06:43.000]  耶和華紀念
[00:06:43.000 --> 00:06:44.000]  應該知道的
[00:06:44.000 --> 00:06:47.000]  我看到那些主日學的學生在下面
[00:06:47.000 --> 00:06:48.000]  如果不知道
[00:06:48.000 --> 00:06:50.000]  記得讀主日學
[00:06:50.000 --> 00:06:51.000]  撒加利亞先知
[00:06:51.000 --> 00:06:54.000]  他先是透過一系列的異象
[00:06:54.000 --> 00:06:57.000]  其實是記載在第一至到第六章
[00:06:57.000 --> 00:07:00.000]  來鼓勵一群已經是頹廢了
[00:07:00.000 --> 00:07:02.000]  沒有信心的百姓
[00:07:02.000 --> 00:07:04.000]  今天我們的正道經文
[00:07:04.000 --> 00:07:08.000]  是撒加利亞書第七到第八章
[00:07:08.000 --> 00:07:10.000]  這次神又透過先知
[00:07:10.000 --> 00:07:13.000]  說猶太人另一個的社波
[00:07:13.000 --> 00:07:17.000]  他就是為做而做一些門面功夫
[00:07:17.000 --> 00:07:19.000]  例如禁食
[00:07:19.000 --> 00:07:21.000]  但是將神要他在生命裡面
[00:07:21.000 --> 00:07:25.000]  應做而做的事就應做未做
[00:07:25.000 --> 00:07:31.000]  究竟我們怎樣可以撕掉這個信仰社波
[00:07:31.000 --> 00:07:33.000]  第一個的秘訣
[00:07:33.000 --> 00:07:34.000]  就是要走出
[00:07:34.000 --> 00:07:40.000]  我們要踏出這個循例躺平的信仰公式
[00:07:40.000 --> 00:07:43.000]  在這裡我首先想邀請弟兄姊妹
[00:07:43.000 --> 00:07:48.000]  和我讀出撒加利亞書七章一到七節
[00:07:48.000 --> 00:07:53.000]  我先邀請姊妹和我們讀出一至三節
[00:07:53.000 --> 00:07:55.000]  弟兄就讀四至七節
[00:07:55.000 --> 00:07:57.000]  一二三
[00:08:23.000 --> 00:08:25.000]  當如歷年以來所行
[00:08:25.000 --> 00:08:28.000]  在五月哭泣齋戒嗎
[00:08:28.000 --> 00:08:29.000]  請弟兄
[00:08:29.000 --> 00:08:34.000]  萬君之夜和華的話臨到我說
[00:08:34.000 --> 00:08:39.000]  你要向這地全體百姓和祭司說
[00:08:39.000 --> 00:08:41.000]  這七十年來
[00:08:41.000 --> 00:08:44.000]  五月七月禁食悲哀
[00:08:44.000 --> 00:08:47.000]  豈是真的向我禁食嗎
[00:08:47.000 --> 00:08:52.000]  你們吃喝不是為自己吃為自己喝嗎
[00:08:52.000 --> 00:08:57.000]  當耶路撒冷和四圍的城鎮有人居住
[00:08:57.000 --> 00:08:59.000]  在繁榮
[00:08:59.000 --> 00:09:03.000]  尼格夫和謝菲拉也有人居住的時候
[00:09:03.000 --> 00:09:08.000]  夜和華籍從前的先知所宣告的
[00:09:08.000 --> 00:09:10.000]  你們不當聽嗎
[00:09:10.000 --> 00:09:12.000]  謝謝弟兄姊妹
[00:09:12.000 --> 00:09:14.000]  在七章一節
[00:09:14.000 --> 00:09:16.000]  講的那個年份
[00:09:16.000 --> 00:09:19.000]  就是當時聖殿的重建工程
[00:09:19.000 --> 00:09:21.000]  剛才不是說先知鼓勵他們
[00:09:21.000 --> 00:09:23.000]  已經開始了
[00:09:23.000 --> 00:09:25.000]  還開始了兩年
[00:09:25.000 --> 00:09:26.000]  就是在這個時候
[00:09:26.000 --> 00:09:31.000]  夜和華的說話再次臨到撒加利亞先知
[00:09:31.000 --> 00:09:32.000]  其實奇怪了
[00:09:32.000 --> 00:09:35.000]  明明聖殿都已經重建了
[00:09:35.000 --> 00:09:38.000]  為什麼還要跟先知說呢
[00:09:38.000 --> 00:09:40.000]  回看經文
[00:09:40.000 --> 00:09:43.000]  原來當時有兩個領袖
[00:09:43.000 --> 00:09:47.000]  就和一班伯特利的人去到耶路撒冷
[00:09:47.000 --> 00:09:51.000]  經文說去懇求夜和華的恩
[00:09:51.000 --> 00:09:54.000]  其實這班人心底那一層
[00:09:54.000 --> 00:09:56.000]  回看之後的經文
[00:09:56.000 --> 00:10:00.000]  就是很想神將禁食期快快地終止
[00:10:00.000 --> 00:10:02.000]  所以在第三節他才問
[00:10:02.000 --> 00:10:06.000]  不知道我們走了這麼多年的禁食
[00:10:06.000 --> 00:10:09.000]  是不是可以停呢
[00:10:09.000 --> 00:10:11.000]  是不是要繼續呢
[00:10:11.000 --> 00:10:14.000]  其實回看聖經
[00:10:14.000 --> 00:10:20.000]  當時他們的禁食其實不止他所說的五月
[00:10:20.000 --> 00:10:23.000]  還有四月、十月和七月
[00:10:23.000 --> 00:10:26.000]  總共是四個禁食的日子
[00:10:26.000 --> 00:10:29.000]  他們都是分別紀念那些猶太人
[00:10:29.000 --> 00:10:32.000]  國破家亡這個慘痛的經歷
[00:10:32.000 --> 00:10:35.000]  弟兄姊妹我又想問問你們
[00:10:35.000 --> 00:10:38.000]  聖殿已經重建了兩年
[00:10:38.000 --> 00:10:41.000]  猶太人又已經回歸了
[00:10:41.000 --> 00:10:43.000]  他們恢復敬拜
[00:10:43.000 --> 00:10:45.000]  都是指日可待
[00:10:45.000 --> 00:10:47.000]  他們現在這個時候來問
[00:10:47.000 --> 00:10:51.000]  是不是要繼續這麼傷心這麼悲哀去禁食
[00:10:51.000 --> 00:10:53.000]  想問問大家覺得
[00:10:53.000 --> 00:10:55.000]  他們問這條問題是合理的
[00:10:55.000 --> 00:10:56.000]  舉一下手
[00:10:56.000 --> 00:10:57.000]  合理的
[00:10:57.000 --> 00:11:00.000]  原來所有人都覺得不合理
[00:11:00.000 --> 00:11:02.000]  可能大家覺得我這樣問
[00:11:02.000 --> 00:11:04.000]  是有點蹊蹺
[00:11:04.000 --> 00:11:07.000]  只有詹牧師一個覺得他問得合理
[00:11:07.000 --> 00:11:10.000]  為什麼大家覺得不合理這麼醒目呢
[00:11:10.000 --> 00:11:14.000]  為什麼會覺得因為大家可能看了經文
[00:11:14.000 --> 00:11:16.000]  才知道怎麼回答他們
[00:11:16.000 --> 00:11:22.000]  才知道他不是說你們繼續要這樣做
[00:11:22.000 --> 00:11:25.000]  還是說其實你們不用這樣做
[00:11:25.000 --> 00:11:28.000]  反而才知道經文說
[00:11:28.000 --> 00:11:31.000]  他向全體的百姓和祭司
[00:11:31.000 --> 00:11:33.000]  不只是回答那幾個人
[00:11:33.000 --> 00:11:34.000]  他就說
[00:11:34.000 --> 00:11:35.000]  他怎麼說
[00:11:35.000 --> 00:11:39.000]  他就說你們用一句反問句的責備他們
[00:11:39.000 --> 00:11:41.000]  他說你們這70年
[00:11:41.000 --> 00:11:44.000]  又禁食又悲哀
[00:11:44.000 --> 00:11:48.000]  你真的為了我做的嗎
[00:11:48.000 --> 00:11:50.000]  如果你是那班人
[00:11:50.000 --> 00:11:52.000]  會不會很尷尬
[00:11:52.000 --> 00:11:53.000]  本來是問這個問題
[00:11:53.000 --> 00:11:55.000]  但是你才知道反問你
[00:11:55.000 --> 00:11:58.000]  其實神這樣問
[00:11:58.000 --> 00:12:00.000]  那他們是不是為神而做
[00:12:00.000 --> 00:12:01.000]  大家覺得
[00:12:01.000 --> 00:12:02.000]  不是
[00:12:02.000 --> 00:12:03.000]  那為誰做
[00:12:03.000 --> 00:12:04.000]  為自己做
[00:12:04.000 --> 00:12:06.000]  怎麼為自己去做呢
[00:12:06.000 --> 00:12:07.000]  是不是
[00:12:07.000 --> 00:12:09.000]  很辛苦的
[00:12:09.000 --> 00:12:11.000]  一年四次定時定候禁食
[00:12:11.000 --> 00:12:13.000]  有些假經家就說
[00:12:13.000 --> 00:12:16.000]  他們其實可能是為自己而做
[00:12:16.000 --> 00:12:17.000]  因為做了之後
[00:12:17.000 --> 00:12:19.000]  希望神不要這麼生氣
[00:12:19.000 --> 00:12:21.000]  緩和神的怒氣
[00:12:21.000 --> 00:12:26.000]  早點讓他們回到他們的故鄉耶路撒冷
[00:12:26.000 --> 00:12:27.000]  也有些人就說
[00:12:27.000 --> 00:12:29.000]  可能他們做是博同情
[00:12:29.000 --> 00:12:31.000]  做給人看
[00:12:31.000 --> 00:12:33.000]  在七章六節
[00:12:33.000 --> 00:12:38.000]  先知一針見血指出了他們禁食是為了什麼
[00:12:38.000 --> 00:12:39.000]  在七章六節
[00:12:39.000 --> 00:12:41.000]  先知就說你們所謂的禁食
[00:12:41.000 --> 00:12:43.000]  其實是滿足什麼
[00:12:43.000 --> 00:12:44.000]  自己
[00:12:44.000 --> 00:12:47.000]  他說就好像你平時飲飲食食
[00:12:47.000 --> 00:12:48.000]  為的是什麼
[00:12:48.000 --> 00:12:50.000]  滿足自己的禱福
[00:12:50.000 --> 00:12:51.000]  禁食
[00:12:51.000 --> 00:12:53.000]  你都原來是為了自己
[00:12:53.000 --> 00:12:55.000]  接著在第七節
[00:12:55.000 --> 00:12:56.000]  先知再說
[00:12:56.000 --> 00:12:59.000]  其實真正禁食的意義是什麼
[00:12:59.000 --> 00:13:01.000]  他說你想想昔日
[00:13:01.000 --> 00:13:03.000]  國泰民安
[00:13:03.000 --> 00:13:05.000]  周圍都有人住這麼繁榮的時候
[00:13:05.000 --> 00:13:08.000]  神是有找先知來提醒你們的
[00:13:08.000 --> 00:13:09.000]  但是有沒有聽
[00:13:09.000 --> 00:13:10.000]  沒有聽
[00:13:10.000 --> 00:13:14.000]  所以結果就搞到國破家亡
[00:13:14.000 --> 00:13:16.000]  原因是什麼
[00:13:16.000 --> 00:13:18.000]  因為他們不斷得罪神
[00:13:18.000 --> 00:13:20.000]  又不聽先知的話
[00:13:20.000 --> 00:13:22.000]  得罪這位這麼愛他們
[00:13:22.000 --> 00:13:24.000]  又跟他們納藥的神
[00:13:24.000 --> 00:13:26.000]  親愛的兄弟姐妹
[00:13:26.000 --> 00:13:28.000]  我很想問問大家
[00:13:28.000 --> 00:13:31.000]  你覺不覺得猶太人
[00:13:31.000 --> 00:13:35.000]  有一點點反映了我們信仰的影子
[00:13:35.000 --> 00:13:37.000]  我們信了主之後
[00:13:37.000 --> 00:13:40.000]  通常栽培完就會叫我們什麼
[00:13:40.000 --> 00:13:41.000]  回團契
[00:13:41.000 --> 00:13:43.000]  回崇拜
[00:13:43.000 --> 00:13:46.000]  接著慢慢就會接受水禮
[00:13:46.000 --> 00:13:47.000]  水禮之後
[00:13:47.000 --> 00:13:48.000]  裝備
[00:13:48.000 --> 00:13:49.000]  三福
[00:13:49.000 --> 00:13:50.000]  栽培
[00:13:50.000 --> 00:13:51.000]  主有學
[00:13:51.000 --> 00:13:53.000]  裝備完之後叫你什麼
[00:13:53.000 --> 00:13:55.000]  侍奉
[00:13:55.000 --> 00:13:57.000]  一條龍的恩福都是這樣的
[00:13:57.000 --> 00:13:59.000]  其實我以上所講的
[00:13:59.000 --> 00:14:02.000]  如果你知道為什麼而做
[00:14:02.000 --> 00:14:04.000]  我很為你感恩
[00:14:04.000 --> 00:14:06.000]  特別是你做了十年
[00:14:06.000 --> 00:14:07.000]  八年
[00:14:07.000 --> 00:14:09.000]  甚至是幾十年
[00:14:09.000 --> 00:14:11.000]  你都知道為什麼而這樣做
[00:14:11.000 --> 00:14:13.000]  我真的很為你感謝神
[00:14:13.000 --> 00:14:15.000]  好像侍奉這樣
[00:14:15.000 --> 00:14:18.000]  如果你是全心為神而做
[00:14:18.000 --> 00:14:21.000]  無論是台前
[00:14:21.000 --> 00:14:22.000]  或者人前
[00:14:22.000 --> 00:14:23.000]  或者人後
[00:14:23.000 --> 00:14:25.000]  你都會盡心
[00:14:25.000 --> 00:14:28.000]  做到最好的來服侍神
[00:14:28.000 --> 00:14:30.000]  無論是領師也好
[00:14:30.000 --> 00:14:31.000]  大領也好
[00:14:31.000 --> 00:14:33.000]  或者在後面搬桌子搬椅子
[00:14:33.000 --> 00:14:35.000]  甚至是撿垃圾也好
[00:14:35.000 --> 00:14:37.000]  你都會盡力去撿
[00:14:37.000 --> 00:14:38.000]  還要撿著垃圾
[00:14:38.000 --> 00:14:39.000]  搬著椅子
[00:14:39.000 --> 00:14:41.000]  都是很喜樂的
[00:14:41.000 --> 00:14:44.000]  這個就是為神而做的服侍
[00:14:44.000 --> 00:14:46.000]  另外又想問一下大家
[00:14:46.000 --> 00:14:48.000]  回團契了
[00:14:48.000 --> 00:14:49.000]  在座當中
[00:14:49.000 --> 00:14:51.000]  誰在回團契的舉手
[00:14:51.000 --> 00:14:52.000]  很多手
[00:14:52.000 --> 00:14:53.000]  感謝神
[00:14:53.000 --> 00:14:55.000]  我看到有些手還沒舉起
[00:14:55.000 --> 00:14:56.000]  一會兒完了
[00:14:56.000 --> 00:14:58.000]  可以下去一樓
[00:14:58.000 --> 00:14:59.000]  新來賓部
[00:14:59.000 --> 00:15:01.000]  介紹團契給你回
[00:15:01.000 --> 00:15:03.000]  因為稍後我會說團契是什麼意義
[00:15:03.000 --> 00:15:05.000]  回團契
[00:15:05.000 --> 00:15:07.000]  剛才很多舉手的弟兄姊妹
[00:15:07.000 --> 00:15:09.000]  不知道你回團契是為了什麼
[00:15:09.000 --> 00:15:11.000]  回團契很好
[00:15:11.000 --> 00:15:13.000]  又有人聽我說話
[00:15:13.000 --> 00:15:14.000]  又可以分享
[00:15:14.000 --> 00:15:16.000]  最重要是飲飲食食
[00:15:16.000 --> 00:15:17.000]  會不會是這樣
[00:15:17.000 --> 00:15:20.000]  還是回了這麼久
[00:15:20.000 --> 00:15:21.000]  不回
[00:15:21.000 --> 00:15:23.000]  好像沒什麼節目
[00:15:23.000 --> 00:15:25.000]  那個時間都不知道做什麼
[00:15:25.000 --> 00:15:26.000]  又或者
[00:15:26.000 --> 00:15:27.000]  等子女沒測驗
[00:15:27.000 --> 00:15:29.000]  沒考試
[00:15:29.000 --> 00:15:30.000]  沒生日會
[00:15:30.000 --> 00:15:31.000]  沒興趣班
[00:15:31.000 --> 00:15:32.000]  還有什麼
[00:15:32.000 --> 00:15:33.000]  都不知道什麼
[00:15:33.000 --> 00:15:34.000]  這樣
[00:15:34.000 --> 00:15:35.000]  有空
[00:15:35.000 --> 00:15:36.000]  或者還有
[00:15:36.000 --> 00:15:37.000]  我自己不用北上
[00:15:37.000 --> 00:15:38.000]  那就回
[00:15:38.000 --> 00:15:41.000]  會不會是你的原因
[00:15:41.000 --> 00:15:42.000]  我真的很不想
[00:15:42.000 --> 00:15:45.000]  我說中了你們內心的原因
[00:15:45.000 --> 00:15:46.000]  其實
[00:15:46.000 --> 00:15:47.000]  回團契
[00:15:47.000 --> 00:15:49.000]  是為了什麼的意義
[00:15:49.000 --> 00:15:50.000]  有一節的經文
[00:15:50.000 --> 00:15:52.000]  是記載在希伯來書
[00:15:52.000 --> 00:15:55.000]  十章二十四到二十五節
[00:15:55.000 --> 00:15:58.000]  就說了我們一個很重要的目的
[00:15:58.000 --> 00:16:00.000]  不如邀請弟兄姊妹一起來讀
[00:16:00.000 --> 00:16:02.000]  一二三
[00:16:02.000 --> 00:16:04.000]  我們要彼此相顧
[00:16:04.000 --> 00:16:06.000]  激發愛心
[00:16:06.000 --> 00:16:07.000]  勉勵行善
[00:16:07.000 --> 00:16:09.000]  不可停止聚會
[00:16:09.000 --> 00:16:12.000]  好像那些停止慣了的人
[00:16:12.000 --> 00:16:15.000]  都要彼此勸勉
[00:16:15.000 --> 00:16:17.000]  既然知道那日子臨近
[00:16:17.000 --> 00:16:20.000]  就更當如此
[00:16:20.000 --> 00:16:21.000]  謝謝
[00:16:21.000 --> 00:16:23.000]  我在這裡也很想分享一個
[00:16:23.000 --> 00:16:24.000]  激發愛心
[00:16:24.000 --> 00:16:26.000]  彼此相顧的見證
[00:16:26.000 --> 00:16:27.000]  大家都知道
[00:16:27.000 --> 00:16:29.000]  這幾年的移民潮
[00:16:29.000 --> 00:16:32.000]  很多我們身邊的弟兄姊妹
[00:16:32.000 --> 00:16:33.000]  特別是有小朋友那些
[00:16:33.000 --> 00:16:35.000]  他們為了子女的升學
[00:16:35.000 --> 00:16:36.000]  前途會怎麼樣
[00:16:36.000 --> 00:16:37.000]  移民
[00:16:37.000 --> 00:16:38.000]  是不是
[00:16:38.000 --> 00:16:40.000]  大家的團契都少了一些人
[00:16:40.000 --> 00:16:42.000]  我自己的團契
[00:16:42.000 --> 00:16:43.000]  都少了很多人
[00:16:43.000 --> 00:16:45.000]  特別是其中一個小組
[00:16:45.000 --> 00:16:49.000]  他的組員人數少了一半
[00:16:49.000 --> 00:16:50.000]  只剩下幾個
[00:16:50.000 --> 00:16:51.000]  十個八個
[00:16:51.000 --> 00:16:53.000]  本來二十幾人
[00:16:53.000 --> 00:16:55.000]  如果你是那個組長的時候
[00:16:55.000 --> 00:16:57.000]  會不會都覺得
[00:16:57.000 --> 00:16:58.000]  有點灰心
[00:16:58.000 --> 00:17:00.000]  不如和牧師說
[00:17:00.000 --> 00:17:01.000]  給我休息一下
[00:17:01.000 --> 00:17:03.000]  我都要休息一下
[00:17:03.000 --> 00:17:06.000]  但是我想分享這對組長
[00:17:06.000 --> 00:17:08.000]  他們不單止沒有休息
[00:17:08.000 --> 00:17:10.000]  還怎樣
[00:17:10.000 --> 00:17:11.000]  加班
[00:17:11.000 --> 00:17:12.000]  還加班
[00:17:12.000 --> 00:17:13.000]  他們怎麼做
[00:17:13.000 --> 00:17:15.000]  他們在這幾年
[00:17:15.000 --> 00:17:18.000]  都好像沒有停過
[00:17:18.000 --> 00:17:19.000]  去探訪
