
[00:00:00.000 --> 00:00:02.000]  第四子堂崇拜
[00:02:00.000 --> 00:02:02.000]  影響了我們的心情
[00:02:02.000 --> 00:02:04.000]  無論是這幾年
[00:02:04.000 --> 00:02:06.000]  疫情,或者社會裏面的經濟情況
[00:02:06.000 --> 00:02:08.000]  你去到街上
[00:02:08.000 --> 00:02:10.000]  看到一些店舖的情況
[00:02:10.000 --> 00:02:12.000]  晚上在街上的情況
[00:02:12.000 --> 00:02:14.000]  可能也會影響你的心情
[00:02:14.000 --> 00:02:16.000]  但很多時候外面的環境影響了我們心情的時候
[00:02:16.000 --> 00:02:18.000]  我們忽略了我們裏面
[00:02:18.000 --> 00:02:20.000]  究竟我們裏面的狀況會是怎樣
[00:02:20.000 --> 00:02:22.000]  所以當我們繼續
[00:02:22.000 --> 00:02:24.000]  迫切地去第四指
[00:02:24.000 --> 00:02:26.000]  去到寺堂禱告的時候
[00:02:26.000 --> 00:02:28.000]  亦更加不可以忘記
[00:02:28.000 --> 00:02:30.000]  為自己的心志禱告
[00:02:30.000 --> 00:02:32.000]  究竟上帝
[00:02:32.000 --> 00:02:34.000]  在你的生命裏面的旨意
[00:02:34.000 --> 00:02:36.000]  是甚麼呢
[00:02:36.000 --> 00:02:38.000]  這是更加緊要的
[00:02:38.000 --> 00:02:40.000]  更加優先,我們需要更加禱告
[00:02:40.000 --> 00:02:42.000]  究竟
[00:02:42.000 --> 00:02:44.000]  為甚麼你要去參與
[00:02:44.000 --> 00:02:46.000]  第四指的寺堂呢
[00:02:46.000 --> 00:02:48.000]  為了要傳福音,回應大使命
[00:02:48.000 --> 00:02:50.000]  我相信一定是
[00:02:50.000 --> 00:02:52.000]  其中一個原因
[00:02:52.000 --> 00:02:54.000]  為了要服侍那裏的社區
[00:02:54.000 --> 00:02:56.000]  那裏是北區,那裏不單止
[00:02:56.000 --> 00:02:58.000]  有本地香港
[00:02:58.000 --> 00:03:00.000]  居民的需要
[00:03:00.000 --> 00:03:02.000]  亦有一些新的移民的需要
[00:03:02.000 --> 00:03:04.000]  這可能是你的使命
[00:03:04.000 --> 00:03:06.000]  要服侍那個社區
[00:03:06.000 --> 00:03:08.000]  或者你也會為自己想突破自己的安書區
[00:03:08.000 --> 00:03:10.000]  在恩福一段時間裏
[00:03:10.000 --> 00:03:12.000]  裝備了這麼多
[00:03:12.000 --> 00:03:14.000]  我也不只是想停留在這裏
[00:03:14.000 --> 00:03:16.000]  更加可以突破自己的安書區
[00:03:16.000 --> 00:03:18.000]  究竟我們怎樣
[00:03:18.000 --> 00:03:20.000]  能夠作好準備
[00:03:20.000 --> 00:03:22.000]  為主所用呢
[00:03:22.000 --> 00:03:24.000]  今天就讓我們一起來
[00:03:24.000 --> 00:03:26.000]  看看彼得如何回應
[00:03:26.000 --> 00:03:28.000]  主的呼召
[00:03:28.000 --> 00:03:30.000]  和他的心路歷程
[00:03:30.000 --> 00:03:32.000]  究竟是怎樣呢
[00:03:32.000 --> 00:03:34.000]  這段經文相信對大家來說
[00:03:34.000 --> 00:03:36.000]  是熟悉的經文
[00:03:36.000 --> 00:03:38.000]  耶穌呼召彼得的經文
[00:03:38.000 --> 00:03:40.000]  這段經文裏
[00:03:40.000 --> 00:03:42.000]  我會將它分開了
[00:03:42.000 --> 00:03:44.000]  四段,好像四幅漫畫
[00:03:44.000 --> 00:03:46.000]  如果你有看漫畫的話
[00:03:46.000 --> 00:03:48.000]  四幅漫畫
[00:03:48.000 --> 00:03:50.000]  來和大家分享這段經文
[00:03:50.000 --> 00:03:52.000]  首先
[00:03:52.000 --> 00:03:54.000]  我會和大家
[00:03:54.000 --> 00:03:56.000]  來看看
[00:03:56.000 --> 00:03:58.000]  路加福音五章
[00:03:58.000 --> 00:04:00.000]  的一至到第三節
[00:04:00.000 --> 00:04:02.000]  我們一起來
[00:04:02.000 --> 00:04:04.000]  讀一讀這段經文
[00:04:12.000 --> 00:04:14.000]  好,我們一起讀
[00:04:14.000 --> 00:04:16.000]  一二三
[00:04:40.000 --> 00:04:42.000]  這一章是第一章的漫畫
[00:04:42.000 --> 00:04:44.000]  這漫畫裏
[00:04:44.000 --> 00:04:46.000]  你會看到有兩批人在當中
[00:04:46.000 --> 00:04:48.000]  也是早上的時間
[00:04:48.000 --> 00:04:50.000]  說一點上文
[00:04:50.000 --> 00:04:52.000]  耶穌在受魔鬼試探之後
[00:04:52.000 --> 00:04:54.000]  就開始公開
[00:04:54.000 --> 00:04:56.000]  祂的侍奉
[00:04:56.000 --> 00:04:58.000]  祂先後去了很多不同的地方
[00:04:58.000 --> 00:05:00.000]  包括加里尼、拿撒勒、加伯隆
[00:05:00.000 --> 00:05:02.000]  馬匹廷提,很忙碌的
[00:05:02.000 --> 00:05:04.000]  耶穌是到處去的
[00:05:04.000 --> 00:05:06.000]  除了在祂自己的家鄉拿撒勒
[00:05:06.000 --> 00:05:08.000]  祂不是很受歡迎之外
[00:05:08.000 --> 00:05:10.000]  耶穌到處都受歡迎
[00:05:10.000 --> 00:05:12.000]  我們都知道
[00:05:12.000 --> 00:05:14.000]  不單止人認識耶穌
[00:05:14.000 --> 00:05:16.000]  我們發覺連鬼魔都認識耶穌
[00:05:16.000 --> 00:05:18.000]  所以耶穌的知名度
[00:05:18.000 --> 00:05:20.000]  是非常之高的
[00:05:20.000 --> 00:05:22.000]  如果在現在的時代
[00:05:22.000 --> 00:05:24.000]  耶穌是一個KOL
[00:05:24.000 --> 00:05:26.000]  可能你經常看他的片子
[00:05:26.000 --> 00:05:28.000]  之類都未定
[00:05:28.000 --> 00:05:30.000]  來到今天的經文,耶穌又現身在
[00:05:30.000 --> 00:05:32.000]  格尼撒勒湖
[00:05:32.000 --> 00:05:34.000]  他照常的和人講道
[00:05:34.000 --> 00:05:36.000]  聖經形容當時的場面
[00:05:36.000 --> 00:05:38.000]  是很虛憾的
[00:05:38.000 --> 00:05:40.000]  眾人擁擠他
[00:05:40.000 --> 00:05:42.000]  要聽神的道
[00:05:42.000 --> 00:05:44.000]  為了方便
[00:05:44.000 --> 00:05:46.000]  群眾聽道
[00:05:46.000 --> 00:05:48.000]  耶穌就想辦法
[00:05:48.000 --> 00:05:50.000]  將自己和群眾隔開一點
[00:05:50.000 --> 00:05:52.000]  就好像我們崇拜的設定
[00:05:52.000 --> 00:05:54.000]  通常講壇都不會在你前面
[00:05:54.000 --> 00:05:56.000]  你就會很有壓迫感
[00:05:56.000 --> 00:05:58.000]  都會隔開一點
[00:05:58.000 --> 00:06:00.000]  以致遠一點的人可以聽到
[00:06:00.000 --> 00:06:02.000]  當時剛好
[00:06:02.000 --> 00:06:04.000]  有幾個漁夫
[00:06:04.000 --> 00:06:06.000]  打魚回來
[00:06:06.000 --> 00:06:08.000]  他們在岸上
[00:06:08.000 --> 00:06:10.000]  洗網
[00:06:10.000 --> 00:06:14.000]  準備收工
[00:06:14.000 --> 00:06:16.000]  意思就是他們準備收工
[00:06:16.000 --> 00:06:18.000]  耶穌就見到這班漁夫
[00:06:18.000 --> 00:06:20.000]  見到他們的船,靈機一觸
[00:06:20.000 --> 00:06:22.000]  就想了一個辦法
[00:06:22.000 --> 00:06:24.000]  不如借船來洗舌
[00:06:24.000 --> 00:06:26.000]  船就像一個流動港台
[00:06:26.000 --> 00:06:28.000]  真的流動港台
[00:06:28.000 --> 00:06:30.000]  因為已經可以浮動
[00:06:30.000 --> 00:06:32.000]  用來分隔開
[00:06:32.000 --> 00:06:34.000]  群眾和他之間的距離
[00:06:34.000 --> 00:06:36.000]  以致遠一點的人
[00:06:36.000 --> 00:06:38.000]  都可以聽到耶穌的講道
[00:06:38.000 --> 00:06:40.000]  當時有兩隻船
[00:06:40.000 --> 00:06:42.000]  停在那裡
[00:06:42.000 --> 00:06:44.000]  耶穌看中了西門彼得的船
[00:06:44.000 --> 00:06:46.000]  可能因為之前
[00:06:46.000 --> 00:06:48.000]  如果大家熟悉上文的時候
[00:06:48.000 --> 00:06:50.000]  耶穌也醫好了西門彼得的
[00:06:50.000 --> 00:06:52.000]  惡母
[00:06:52.000 --> 00:06:54.000]  所以好像容易開口一點
[00:06:54.000 --> 00:06:56.000]  所以就問他借船
[00:06:56.000 --> 00:06:58.000]  彼得當時也很樂意
[00:06:58.000 --> 00:07:00.000]  當然這也像是舉手之勞
[00:07:00.000 --> 00:07:02.000]  這是第一個場景
[00:07:02.000 --> 00:07:04.000]  我們就看看第二個場景
[00:07:04.000 --> 00:07:06.000]  是怎樣呢
[00:07:06.000 --> 00:07:08.000]  四至五節
[00:07:08.000 --> 00:07:10.000]  我們讀讀這條經文
[00:07:10.000 --> 00:07:12.000]  1,2,3
[00:07:12.000 --> 00:07:14.000]  他講完了
[00:07:14.000 --> 00:07:16.000]  對西門說,把船開到水深的地方
[00:07:16.000 --> 00:07:18.000]  下網打魚
[00:07:18.000 --> 00:07:20.000]  西門說,老師,我們整夜勞累
[00:07:20.000 --> 00:07:22.000]  並沒有打著什麼
[00:07:22.000 --> 00:07:24.000]  但依從你的話
[00:07:24.000 --> 00:07:26.000]  我就下網
[00:07:26.000 --> 00:07:28.000]  聖經這裡
[00:07:28.000 --> 00:07:30.000]  沒有記載到耶穌
[00:07:30.000 --> 00:07:32.000]  講了什麼
[00:07:32.000 --> 00:07:34.000]  如果我們在聖經看福音書的時候
[00:07:34.000 --> 00:07:36.000]  我們很多時候都會留意
[00:07:36.000 --> 00:07:38.000]  耶穌的講道裡面,究竟講了什麼
[00:07:38.000 --> 00:07:40.000]  但這段經文就很簡單地
[00:07:40.000 --> 00:07:42.000]  交代了,他講完了
[00:07:42.000 --> 00:07:44.000]  餡料沒有了,究竟講了什麼
[00:07:44.000 --> 00:07:46.000]  沒有交代
[00:07:46.000 --> 00:07:48.000]  經文的重點
[00:07:48.000 --> 00:07:50.000]  顯然不是針對
[00:07:50.000 --> 00:07:52.000]  耶穌對群眾
[00:07:52.000 --> 00:07:54.000]  究竟講了什麼
[00:07:54.000 --> 00:07:56.000]  而是耶穌和西門
[00:07:56.000 --> 00:07:58.000]  和他的同伴
[00:07:58.000 --> 00:08:00.000]  相遇的焦點
[00:08:00.000 --> 00:08:02.000]  先前耶穌
[00:08:02.000 --> 00:08:04.000]  和西門借船
[00:08:04.000 --> 00:08:06.000]  大家在剛才的經文
[00:08:06.000 --> 00:08:08.000]  都看到
[00:08:08.000 --> 00:08:10.000]  西門也很慷慨地
[00:08:10.000 --> 00:08:12.000]  借給耶穌
[00:08:12.000 --> 00:08:14.000]  也很有耐心地等候
[00:08:14.000 --> 00:08:16.000]  所以聖經說什麼
[00:08:16.000 --> 00:08:18.000]  他講完了,不知道
[00:08:18.000 --> 00:08:20.000]  你知道耶穌的講道
[00:08:20.000 --> 00:08:22.000]  應該不會15分鐘,20分鐘
[00:08:22.000 --> 00:08:24.000]  甚至不會30分鐘,40分鐘
[00:08:24.000 --> 00:08:26.000]  過了兩小時,甚至更久
[00:08:26.000 --> 00:08:28.000]  都還未定,講完了
[00:08:28.000 --> 00:08:30.000]  所以你看到西門當時
[00:08:30.000 --> 00:08:34.000]  他帶著一個非常疲累的身體
[00:08:34.000 --> 00:08:36.000]  剛剛收工,剛才說
[00:08:36.000 --> 00:08:38.000]  但他仍然很耐心地等
[00:08:38.000 --> 00:08:40.000]  耶穌講完了他的道
[00:08:40.000 --> 00:08:42.000]  以為講完
[00:08:42.000 --> 00:08:44.000]  就可以收工
[00:08:44.000 --> 00:08:46.000]  誰知道耶穌講完道之後
[00:08:46.000 --> 00:08:48.000]  他沒有感謝西門
[00:08:48.000 --> 00:08:50.000]  跟他講,不好意思
[00:08:50.000 --> 00:08:52.000]  阻礙你收工,快點回家休息
[00:08:52.000 --> 00:08:54.000]  你也累了
[00:08:54.000 --> 00:08:56.000]  西門當時的想法
[00:08:56.000 --> 00:08:58.000]  就是耶穌應該
[00:08:58.000 --> 00:09:00.000]  多謝他
[00:09:00.000 --> 00:09:02.000]  叫他回家早點休息
[00:09:02.000 --> 00:09:04.000]  反而耶穌講完道之後
[00:09:04.000 --> 00:09:06.000]  還怎樣?吩咐西門
[00:09:06.000 --> 00:09:08.000]  吩咐西門,他說什麼?
[00:09:08.000 --> 00:09:10.000]  把船開到水深的地方
[00:09:10.000 --> 00:09:12.000]  下望打魚
[00:09:12.000 --> 00:09:14.000]  嘩!馬上大吐
[00:09:14.000 --> 00:09:16.000]  還要早?早了一整晚
[00:09:16.000 --> 00:09:18.000]  有沒有搞錯?
[00:09:18.000 --> 00:09:20.000]  借船給你,已經借了這麼久
[00:09:20.000 --> 00:09:22.000]  還要
[00:09:22.000 --> 00:09:24.000]  繼續開工
[00:09:24.000 --> 00:09:26.000]  我想問,如果你是西門
[00:09:26.000 --> 00:09:28.000]  你會有什麼感受?
[00:09:28.000 --> 00:09:32.000]  你心裡對耶穌的吩咐
[00:09:32.000 --> 00:09:34.000]  又會做出什麼反應?
[00:09:34.000 --> 00:09:36.000]  這個是
[00:09:36.000 --> 00:09:38.000]  想大家
[00:09:38.000 --> 00:09:40.000]  代入西門的角色
[00:09:40.000 --> 00:09:42.000]  來想一想
[00:09:42.000 --> 00:09:44.000]  在這裡又想問一下
[00:09:44.000 --> 00:09:46.000]  大家,弟兄姊妹
[00:09:46.000 --> 00:09:48.000]  有誰
[00:09:48.000 --> 00:09:50.000]  可以準時下班?
[00:09:50.000 --> 00:09:52.000]  可以舉手嗎?
[00:09:52.000 --> 00:09:54.000]  準時下班?
[00:09:54.000 --> 00:09:56.000]  好像很稀有
[00:09:56.000 --> 00:09:58.000]  有多少?弟兄姊妹
[00:09:58.000 --> 00:10:00.000]  要經常加班?
[00:10:00.000 --> 00:10:02.000]  可以舉手嗎?
[00:10:02.000 --> 00:10:04.000]  經常,多過
[00:10:04.000 --> 00:10:06.000]  準時下班
[00:10:06.000 --> 00:10:08.000]  有多少?你不需要加班
[00:10:08.000 --> 00:10:10.000]  但要帶東西回家做?
[00:10:10.000 --> 00:10:12.000]  要加班嗎?
[00:10:12.000 --> 00:10:14.000]  都要
[00:10:14.000 --> 00:10:16.000]  都有
[00:10:16.000 --> 00:10:18.000]  弟兄姊妹,放假你都要上班
[00:10:18.000 --> 00:10:20.000]  你很慘
[00:10:20.000 --> 00:10:22.000]  我要為你祈禱
[00:10:22.000 --> 00:10:24.000]  OK
[00:10:24.000 --> 00:10:26.000]  但是
[00:10:26.000 --> 00:10:28.000]  無論你需不需要加班
[00:10:28.000 --> 00:10:30.000]  或者放工後
[00:10:30.000 --> 00:10:32.000]  需不需要帶回家做
[00:10:32.000 --> 00:10:34.000]  我想問,有誰放工後
[00:10:34.000 --> 00:10:38.000]  仍然需要回覆公司的電郵和WhatsApp?
[00:10:38.000 --> 00:10:40.000]  可以舉手嗎?
[00:10:40.000 --> 00:10:42.000]  應該沒有人不用吧?
[00:10:42.000 --> 00:10:44.000]  應該沒有人不用吧?
[00:10:44.000 --> 00:10:46.000]  是的
[00:10:46.000 --> 00:10:48.000]  我明白大家都很辛苦
[00:10:48.000 --> 00:10:50.000]  如果你很辛苦的話
[00:10:50.000 --> 00:10:52.000]  我建議你移民澳洲
[00:10:52.000 --> 00:10:56.000]  因為澳洲在今年8月26日
[00:10:56.000 --> 00:10:58.000]  實施了一個叫做
[00:10:58.000 --> 00:11:00.000]  斷聯權
[00:11:00.000 --> 00:11:02.000]  Right to Disconnect
[00:11:02.000 --> 00:11:04.000]  登了報紙
[00:11:04.000 --> 00:11:06.000]  Right to Disconnect
[00:11:06.000 --> 00:11:08.000]  你可以向特首反映一下
[00:11:08.000 --> 00:11:12.000]  就是員工在放工後
[00:11:12.000 --> 00:11:15.000]  可以拒絕接上司的來電
[00:11:15.000 --> 00:11:17.000]  好不好?
[00:11:17.000 --> 00:11:19.000]  大家好像沒有什麼反應
[00:11:19.000 --> 00:11:21.000]  大家很想接吧?
[00:11:21.000 --> 00:11:23.000]  因為做不完
[00:11:23.000 --> 00:11:26.000]  當然,當這個權利頒布出來
[00:11:26.000 --> 00:11:28.000]  宣布的時候
[00:11:28.000 --> 00:11:30.000]  都有不同的聲音
[00:11:30.000 --> 00:11:32.000]  有些人說,怎麼執行?
[00:11:32.000 --> 00:11:34.000]  好像你講的議題
[00:11:34.000 --> 00:11:36.000]  怎麼執行呢?
[00:11:36.000 --> 00:11:38.000]  好像都不太清晰
[00:11:38.000 --> 00:11:40.000]  當然有些人就很開心
[00:11:40.000 --> 00:11:42.000]  不接,先取消
[00:11:42.000 --> 00:11:44.000]  都可以
[00:11:44.000 --> 00:11:46.000]  但有些人就說,如果這樣的話
[00:11:46.000 --> 00:11:48.000]  公司的業務可能會受影響
[00:11:48.000 --> 00:11:50.000]  可能你不接
[00:11:50.000 --> 00:11:52.000]  但有些公司
[00:11:52.000 --> 00:11:54.000]  他們繼續接
[00:11:54.000 --> 00:11:56.000]  他們就贏過我
[00:11:56.000 --> 00:11:58.000]  這些其實都是壓力在中間
[00:11:58.000 --> 00:12:02.000]  西門和同伴剛剛打完雨回來洗網
[00:12:02.000 --> 00:12:06.000]  正在準備下班的時候
[00:12:06.000 --> 00:12:08.000]  耶穌竟然吩咐他們
[00:12:08.000 --> 00:12:10.000]  開到水深的地方
[00:12:10.000 --> 00:12:12.000]  下網打雨
[00:12:12.000 --> 00:12:14.000]  即是加班
[00:12:14.000 --> 00:12:16.000]  繼續加班
[00:12:16.000 --> 00:12:22.000]  亦都浪費了他們剛才洗網和收工的時間
[00:12:22.000 --> 00:12:24.000]  可能是因為這樣的緣故
[00:12:24.000 --> 00:12:27.000]  西門就在這裡回應耶穌
[00:12:27.000 --> 00:12:29.000]  他就講了一句這樣的說話
[00:12:29.000 --> 00:12:31.000]  第五節那裡
[00:12:31.000 --> 00:12:33.000]  我們一起讀讀第五節
[00:12:33.000 --> 00:12:35.000]  西門說
[00:12:35.000 --> 00:12:38.000]  我們整夜勞累,並沒有打著什麼
[00:12:38.000 --> 00:12:42.000]  但依從你的話,我就下網
[00:12:42.000 --> 00:12:45.000]  這個說話,如果你看的時候
[00:12:45.000 --> 00:12:47.000]  好像前後有些矛盾
[00:12:47.000 --> 00:12:50.000]  西門一方面就和耶穌表示
[00:12:50.000 --> 00:12:52.000]  那晚做得很辛苦
[00:12:52.000 --> 00:12:54.000]  什麼都沒有
[00:12:54.000 --> 00:12:56.000]  好像不想做
[00:12:56.000 --> 00:12:58.000]  但另一方面,他又和耶穌說
[00:12:58.000 --> 00:13:01.000]  依從你的吩咐,就會下網
[00:13:01.000 --> 00:13:03.000]  這個前後有些矛盾的地方
[00:13:03.000 --> 00:13:06.000]  究竟西門當時是否甘心樂意
[00:13:06.000 --> 00:13:08.000]  這樣去下網
[00:13:08.000 --> 00:13:10.000]  還是怎樣呢?
[00:13:10.000 --> 00:13:14.000]  你會怎樣去解讀西門對耶穌的回應呢?
[00:13:14.000 --> 00:13:16.000]  我想問一下大家
[00:13:16.000 --> 00:13:18.000]  如果你是西門
[00:13:18.000 --> 00:13:20.000]  或者你覺得西門這番說話
[00:13:20.000 --> 00:13:22.000]  究竟他裡面
[00:13:22.000 --> 00:13:24.000]  究竟在想什麼呢?
[00:13:24.000 --> 00:13:27.000]  三個選擇給大家來選擇
[00:13:27.000 --> 00:13:28.000]  第一個選擇就是
[00:13:28.000 --> 00:13:30.000]  有誰你覺得西門對耶穌的話
[00:13:30.000 --> 00:13:32.000]  充滿信心
[00:13:32.000 --> 00:13:34.000]  可以的,耶穌一定可以的
[00:13:34.000 --> 00:13:38.000]  雖然那晚我一條魚都打不到
[00:13:38.000 --> 00:13:40.000]  但只要耶穌一句說話
[00:13:40.000 --> 00:13:42.000]  這次一定會豐收的
[00:13:42.000 --> 00:13:44.000]  有多少人你覺得彼得的回應
[00:13:44.000 --> 00:13:46.000]  是這樣想的時候
[00:13:46.000 --> 00:13:48.000]  可不可以舉手呢?
[00:13:48.000 --> 00:13:50.000]  幫我們看一下
[00:13:50.000 --> 00:13:52.000]  好像沒有信心,只有一個人有信心
[00:13:52.000 --> 00:13:54.000]  大家信心少一點
[00:13:54.000 --> 00:13:56.000]  現在測試一下大家的信心
[00:13:56.000 --> 00:13:58.000]  因為要去第四指,要有很多信心
[00:13:58.000 --> 00:14:00.000]  知道嗎?
[00:14:00.000 --> 00:14:02.000]  第二方面
[00:14:02.000 --> 00:14:04.000]  有誰認為西門其實是想
[00:14:04.000 --> 00:14:06.000]  暗示給耶穌知道
[00:14:06.000 --> 00:14:08.000]  就是
[00:14:08.000 --> 00:14:10.000]  喂,好了
[00:14:10.000 --> 00:14:12.000]  不要再叫我去了,我辛苦了一整晚
[00:14:12.000 --> 00:14:14.000]  不如放我們走吧
[00:14:14.000 --> 00:14:16.000]  有多少人你會覺得
[00:14:16.000 --> 00:14:18.000]  西門這句說話是有這樣的暗示
[00:14:18.000 --> 00:14:20.000]  可不可以舉手呢?
[00:14:20.000 --> 00:14:22.000]  多了一點點人,大家都很人性的
[00:14:22.000 --> 00:14:24.000]  雖然是耶穌,但我需要嘛
[00:14:24.000 --> 00:14:26.000]  就是這樣
[00:14:26.000 --> 00:14:28.000]  第三個選擇是什麼呢?
[00:14:28.000 --> 00:14:30.000]  就是有誰認為西門質疑
[00:14:30.000 --> 00:14:32.000]  懷疑耶穌的說話
[00:14:32.000 --> 00:14:34.000]  並且在這句說話裡
[00:14:34.000 --> 00:14:36.000]  其實是挑戰耶穌對他們的吩咐
[00:14:36.000 --> 00:14:38.000]  哇,這句說話很大膽
[00:14:38.000 --> 00:14:40.000]  有沒有人舉手?
[00:14:40.000 --> 00:14:42.000]  是覺得這樣的
[00:14:42.000 --> 00:14:44.000]  哇,你們這些人很大膽
[00:14:44.000 --> 00:14:46.000]  那我就要叫
[00:14:46.000 --> 00:14:48.000]  健良和Eman
[00:14:48.000 --> 00:14:50.000]  要認識一下大家
[00:14:50.000 --> 00:14:52.000]  會眾也有不同的反應
[00:14:52.000 --> 00:14:54.000]  好了
[00:14:54.000 --> 00:14:56.000]  我先賣個關子
[00:14:56.000 --> 00:14:58.000]  再跟大家分析一下
[00:14:58.000 --> 00:15:00.000]  我的分析,或我看到經文的分析
[00:15:00.000 --> 00:15:02.000]  是怎樣的
[00:15:02.000 --> 00:15:04.000]  看下去,你就知道
[00:15:04.000 --> 00:15:06.000]  彼得的反應是怎樣的
[00:15:06.000 --> 00:15:08.000]  我們再看第三張
[00:15:08.000 --> 00:15:10.000]  的圖畫
[00:15:10.000 --> 00:15:12.000]  我們讀一讀
[00:15:12.000 --> 00:15:14.000]  1,2,3
[00:15:14.000 --> 00:15:16.000]  他們下了網
[00:15:16.000 --> 00:15:18.000]  圈住許多魚
[00:15:18.000 --> 00:15:20.000]  網險些裂開
[00:15:20.000 --> 00:15:22.000]  就招手叫另一隻船上的
[00:15:22.000 --> 00:15:24.000]  同伴來幫助
[00:15:24.000 --> 00:15:26.000]  人就來
[00:15:26.000 --> 00:15:28.000]  把魚裝滿了兩隻船
[00:15:28.000 --> 00:15:30.000]  船甚至要沉下去
[00:15:30.000 --> 00:15:32.000]  西門彼得看見
[00:15:32.000 --> 00:15:34.000]  就俯伏在耶穌膝前
[00:15:34.000 --> 00:15:36.000]  說,主啊,離開我
[00:15:36.000 --> 00:15:38.000]  我是個罪人
[00:15:38.000 --> 00:15:40.000]  他和一切的人
[00:15:40.000 --> 00:15:42.000]  都
[00:15:42.000 --> 00:15:44.000]  這網的魚
[00:15:44.000 --> 00:15:46.000]  都很驚訝
[00:15:46.000 --> 00:15:48.000]  這是第三幅圖畫
[00:15:48.000 --> 00:15:50.000]  又進一步了
[00:15:50.000 --> 00:15:52.000]  這幅圖畫是高潮
[00:15:52.000 --> 00:15:54.000]  感受到
[00:15:54.000 --> 00:15:56.000]  無論西門
[00:15:56.000 --> 00:15:58.000]  和他的同伴是出於甘心
[00:15:58.000 --> 00:16:00.000]  或者勉強也好
[00:16:00.000 --> 00:16:02.000]  他們最終都下了網
[00:16:02.000 --> 00:16:04.000]  而這一網的魚
[00:16:04.000 --> 00:16:06.000]  竟然打盡了他們
[00:16:06.000 --> 00:16:08.000]  整夜勞力也打不到的魚
[00:16:08.000 --> 00:16:10.000]  所謂一網打盡
[00:16:10.000 --> 00:16:12.000]  打盡了
[00:16:12.000 --> 00:16:14.000]  亦因為這一網彌補了他們
