
[00:00:00.000 --> 00:00:04.400]  謝謝敬拜隊帶領我們一起去敬拜上帝
[00:05:21.160 --> 00:05:24.160]  他們同樣去建樓去蓋房子
[00:05:24.160 --> 00:05:28.160]  但他們所建的房子的根基是建在不同的地方
[00:05:28.160 --> 00:05:30.160]  以致因為這個不同
[00:05:30.160 --> 00:05:35.160]  同樣遭受風吹雨打水沖的時候
[00:05:35.160 --> 00:05:38.160]  房子的下場都有很不一樣的分別
[00:05:38.160 --> 00:05:40.160]  一個是被沖塌
[00:05:40.160 --> 00:05:42.160]  一個是房子不倒塌
[00:05:42.160 --> 00:05:47.160]  這裏也提及到這兩個物質是很不一樣的
[00:05:47.160 --> 00:05:50.160]  為何他們的房子的結局那麼不一樣
[00:05:50.160 --> 00:05:53.160]  是因為聰明人將他們的房子建在盆石上
[00:05:53.160 --> 00:05:58.160]  而另外就是無知的人將房子蓋在沙土上
[00:05:58.160 --> 00:06:02.160]  很明顯當你要對比這兩種物質的時候
[00:06:02.160 --> 00:06:04.160]  你會看到一個是很穩固
[00:06:04.160 --> 00:06:07.160]  一個是很不穩固的東西
[00:06:07.160 --> 00:06:12.160]  在過程中我們可以看到
[00:06:12.160 --> 00:06:15.160]  通常我們提及的比喻就是
[00:06:15.160 --> 00:06:18.160]  比喻是有餘體或載體等等
[00:06:18.160 --> 00:06:23.160]  其實比喻裏面房子是提及信徒的生命
[00:06:23.160 --> 00:06:29.160]  而風吹雨打其實是提及信徒所經歷的困難或挑戰的時間
[00:06:29.160 --> 00:06:32.160]  正常來說其實任何信徒
[00:06:32.160 --> 00:06:36.160]  我們作為基督徒都仍然會在生命裏面遇到不同的挑戰和難處
[00:06:36.160 --> 00:06:41.160]  如果我們再看這段比喻裏面
[00:06:41.160 --> 00:06:47.160]  在24和26節提及聰明人和無知人的比喻前
[00:06:47.160 --> 00:06:49.160]  亦有一個很重要的主題
[00:06:49.160 --> 00:06:51.160]  耶穌不斷提出
[00:06:51.160 --> 00:06:53.160]  主題是甚麼呢
[00:06:53.160 --> 00:06:54.160]  祂說24節
[00:06:54.160 --> 00:06:58.160]  「凡聽了我這些話又去做,就好比一個聰明人」
[00:06:58.160 --> 00:07:00.160]  另外26節說
[00:07:00.160 --> 00:07:04.160]  「凡聽了我這些話不去做的人,就好比一個無知的人
[00:07:04.160 --> 00:07:07.160]  將房子蓋在沙土上」
[00:07:07.160 --> 00:07:11.160]  這裏提及聽了又去做和聽了不去做
[00:07:11.160 --> 00:07:19.160]  簡單來說是提及一種聽不聽從上帝的主題
[00:07:19.160 --> 00:07:24.160]  其實這裏的過程裏提及聽不聽從
[00:07:24.160 --> 00:07:26.160]  不知道大家是否認同
[00:07:26.160 --> 00:07:28.160]  聽不聽從那個人的話
[00:07:28.160 --> 00:07:33.160]  是反映你相不相信那個對象或事物
[00:07:33.160 --> 00:07:35.160]  為何會這樣說呢
[00:07:35.160 --> 00:07:38.160]  我們再給大家一些場景去思考一下
[00:07:38.160 --> 00:07:42.160]  假如你現在去長沙灣廣場路經過的時候
[00:07:42.160 --> 00:07:43.160]  收到一個電話
[00:07:43.160 --> 00:07:45.160]  就是你認識的朋友打給你
[00:07:45.160 --> 00:07:50.160]  跟你說請你幫我去長沙灣M記買個板燒雞腿包餐
[00:07:50.160 --> 00:07:53.160]  另一個就是你在街上聽聽電話
[00:07:53.160 --> 00:07:55.160]  有個陌生人走過來跟你說
[00:07:55.160 --> 00:07:58.160]  喂,你可否幫我買個板燒雞腿包餐
[00:07:58.160 --> 00:08:02.160]  我想問,作為你,精明的你
[00:08:02.160 --> 00:08:05.160]  你會聽哪一個去說呢
[00:08:05.160 --> 00:08:09.160]  我想大家未必會去聽那個陌生人
[00:08:09.160 --> 00:08:10.160]  突然路過跟你說
[00:08:10.160 --> 00:08:12.160]  聽到你說買板燒雞腿包餐
[00:08:12.160 --> 00:08:14.160]  他就會說幫我買一個
[00:08:14.160 --> 00:08:16.160]  而是你會聽的
[00:08:16.160 --> 00:08:19.160]  會是聽從你認識的朋友
[00:08:19.160 --> 00:08:21.160]  因為你認識的那個朋友
[00:08:21.160 --> 00:08:22.160]  你跟他是有關係的
[00:08:22.160 --> 00:08:24.160]  你是信得過他的
[00:08:24.160 --> 00:08:27.160]  以致你會因為聽完他對你的要求
[00:08:27.160 --> 00:08:28.160]  你就會有所行動
[00:08:28.160 --> 00:08:30.160]  你會有反應
[00:08:30.160 --> 00:08:32.160]  如果你聽了一個人的話
[00:08:32.160 --> 00:08:34.160]  有反應,有行動
[00:08:34.160 --> 00:08:37.160]  其實反映你的心在相信甚麼
[00:08:37.160 --> 00:08:40.160]  你所相信的對象和事物是甚麼
[00:08:40.160 --> 00:08:45.160]  丁姐妹,你問問你現在的情況
[00:08:45.160 --> 00:08:46.160]  你現在的生命
[00:08:46.160 --> 00:08:48.160]  你覺得你現在的生命
[00:08:48.160 --> 00:08:51.160]  其實是相信聽著上帝的聲音
[00:08:51.160 --> 00:08:52.160]  你去走
[00:08:52.160 --> 00:08:55.160]  還是你相信其他的聲音
[00:08:55.160 --> 00:08:58.160]  我想其實這裡
[00:08:58.160 --> 00:09:00.160]  耶穌想跟我們說
[00:09:00.160 --> 00:09:02.160]  有時我們沒有去聽上帝的聲音的時候
[00:09:02.160 --> 00:09:04.160]  是反映了一樣的東西
[00:09:04.160 --> 00:09:06.160]  你沒有跟著上帝的想法去做
[00:09:06.160 --> 00:09:08.160]  原來其實是說我們的心
[00:09:08.160 --> 00:09:10.160]  或者我們的耳朵
[00:09:10.160 --> 00:09:12.160]  是很自然地聽了其他
[00:09:12.160 --> 00:09:13.160]  不論是世界的聲音
[00:09:13.160 --> 00:09:15.160]  甚至是你自己的聲音
[00:09:15.160 --> 00:09:18.160]  以致你的信心的對象
[00:09:18.160 --> 00:09:21.160]  落在了不一樣的東西身上
[00:09:21.160 --> 00:09:23.160]  我想今天在在你們
[00:09:23.160 --> 00:09:26.160]  甚至你們每個星期都在回來崇拜
[00:09:26.160 --> 00:09:28.160]  或者回教會
[00:09:28.160 --> 00:09:32.160]  都聽了很多關於上帝的教導和說話
[00:09:32.160 --> 00:09:33.160]  可能問你們聖經
[00:09:33.160 --> 00:09:35.160]  你們都很容易說得出來
[00:09:35.160 --> 00:09:37.160]  但是當你們去想想
[00:09:37.160 --> 00:09:40.160]  要由你們去聽完之後去跟從
[00:09:40.160 --> 00:09:41.160]  去遵從
[00:09:41.160 --> 00:09:42.160]  你們可能會說
[00:09:42.160 --> 00:09:44.160]  真的很難
[00:09:44.160 --> 00:09:46.160]  我想那種難
[00:09:46.160 --> 00:09:48.160]  那個難的原因
[00:09:48.160 --> 00:09:49.160]  或者心裏在想甚麼
[00:09:49.160 --> 00:09:51.160]  就是你們很清楚
[00:09:51.160 --> 00:09:52.160]  從小到大都覺得
[00:09:52.160 --> 00:09:54.160]  要去聽從上帝的教導
[00:09:54.160 --> 00:09:56.160]  上帝的聲音是好的
[00:09:56.160 --> 00:09:57.160]  但是另一方面
[00:09:57.160 --> 00:09:59.160]  你出到你的生活當中
[00:09:59.160 --> 00:10:00.160]  整個社會
[00:10:00.160 --> 00:10:02.160]  世界的價值觀
[00:10:02.160 --> 00:10:04.160]  或者各方面都在說另一樣東西
[00:10:04.160 --> 00:10:06.160]  甚至你的心和上帝
[00:10:06.160 --> 00:10:08.160]  叫你要去做的東西是很不一樣
[00:10:08.160 --> 00:10:10.160]  你的心的想望
[00:10:10.160 --> 00:10:11.160]  和上帝所想望的
[00:10:11.160 --> 00:10:12.160]  好像有點落差
[00:10:12.160 --> 00:10:14.160]  以致你很難去選擇
[00:10:14.160 --> 00:10:16.160]  究竟怎樣去跟從
[00:10:16.160 --> 00:10:18.160]  所有人都說
[00:10:18.160 --> 00:10:20.160]  要去選A的時候
[00:10:20.160 --> 00:10:21.160]  你不跟大隊
[00:10:21.160 --> 00:10:23.160]  去選B好像很奇怪
[00:10:23.160 --> 00:10:25.160]  情況會是怎樣呢
[00:10:25.160 --> 00:10:26.160]  我相信
[00:10:26.160 --> 00:10:28.160]  如果說起
[00:10:28.160 --> 00:10:30.160]  公開考試中文科補習
[00:10:30.160 --> 00:10:32.160]  你會選哪一個
[00:10:32.160 --> 00:10:34.160]  我聽到就是YY Lam
[00:10:34.160 --> 00:10:36.160]  如果中文科補習
[00:10:36.160 --> 00:10:38.160]  應該就是要選YY Lam
[00:10:38.160 --> 00:10:39.160]  但是
[00:10:39.160 --> 00:10:42.160]  叫你去選補習天皇
[00:10:42.160 --> 00:10:44.160]  麗芝閣KOL
[00:10:44.160 --> 00:10:46.160]  中文大師Ernest Fung
[00:10:46.160 --> 00:10:48.160]  你會不會這樣去選呢
[00:10:48.160 --> 00:10:49.160]  全世界的人都說
[00:10:49.160 --> 00:10:51.160]  應該要選YY Lam
[00:10:51.160 --> 00:10:53.160]  的確在這個世界上
[00:10:53.160 --> 00:10:55.160]  或者從小到大
[00:10:55.160 --> 00:10:56.160]  你都在聽到一樣東西
[00:10:56.160 --> 00:10:58.160]  就是全世界都說
[00:10:58.160 --> 00:11:00.160]  DSE公開考試很重要
[00:11:00.160 --> 00:11:02.160]  一試定生死
[00:11:02.160 --> 00:11:03.160]  或者你從小到大
[00:11:03.160 --> 00:11:04.160]  整個社會
[00:11:04.160 --> 00:11:06.160]  你的老師
[00:11:06.160 --> 00:11:07.160]  和你身邊的朋友
[00:11:07.160 --> 00:11:09.160]  可能連你的爸爸媽媽
[00:11:09.160 --> 00:11:10.160]  都會說
[00:11:10.160 --> 00:11:11.160]  這個很重要
[00:11:11.160 --> 00:11:12.160]  那個很重要
[00:11:12.160 --> 00:11:13.160]  聽著聽著
[00:11:13.160 --> 00:11:15.160]  可能你都不知不覺
[00:11:15.160 --> 00:11:16.160]  你很想的
[00:11:16.160 --> 00:11:17.160]  很想跟上帝
[00:11:17.160 --> 00:11:18.160]  但是你的心
[00:11:18.160 --> 00:11:20.160]  或者你的心神都去了
[00:11:20.160 --> 00:11:21.160]  對呀
[00:11:21.160 --> 00:11:22.160]  全世界的人都說
[00:11:22.160 --> 00:11:23.160]  要這樣去做
[00:11:23.160 --> 00:11:24.160]  將考試成績分數
[00:11:24.160 --> 00:11:26.160]  去定義你的人生
[00:11:26.160 --> 00:11:28.160]  去讓考試成績
[00:11:28.160 --> 00:11:30.160]  成為你生命的根基
[00:11:30.160 --> 00:11:32.160]  但突然之間
[00:11:32.160 --> 00:11:34.160]  原來當你的信心對象
[00:11:34.160 --> 00:11:36.160]  放在這些成績
[00:11:36.160 --> 00:11:38.160]  考試分數的時候
[00:11:38.160 --> 00:11:40.160]  其實是很
[00:11:40.160 --> 00:11:41.160]  好像剛剛所說
[00:11:41.160 --> 00:11:42.160]  你的根基
[00:11:42.160 --> 00:11:43.160]  你的房子
[00:11:43.160 --> 00:11:44.160]  你的生命
[00:11:44.160 --> 00:11:46.160]  可能就蓋在沙土上面
[00:11:46.160 --> 00:11:47.160]  因為你想像一下
[00:11:47.160 --> 00:11:49.160]  如果當你考試的成績
[00:11:49.160 --> 00:11:50.160]  剛好那一次
[00:11:50.160 --> 00:11:51.160]  或者有幾次失敗了
[00:11:51.160 --> 00:11:53.160]  可能不是你所期望的
[00:11:53.160 --> 00:11:55.160]  你會覺得自己很失敗
[00:11:55.160 --> 00:11:56.160]  感到很不安
[00:11:56.160 --> 00:11:57.160]  不開心
[00:11:57.160 --> 00:11:58.160]  原因是因為
[00:11:58.160 --> 00:12:00.160]  你將你的生命的根基
[00:12:00.160 --> 00:12:01.160]  那個重心
[00:12:01.160 --> 00:12:03.160]  放在考試成績那裡
[00:12:03.160 --> 00:12:05.160]  隨著每次的分數高低
[00:12:05.160 --> 00:12:06.160]  你的情緒
[00:12:06.160 --> 00:12:07.160]  你的生命
[00:12:07.160 --> 00:12:09.160]  都不斷上下去搖動
[00:12:09.160 --> 00:12:11.160]  受到影響
[00:12:11.160 --> 00:12:13.160]  甚或有時我們都未必
[00:12:13.160 --> 00:12:15.160]  可能將我們的信心對象
[00:12:15.160 --> 00:12:17.160]  放在成績那裡
[00:12:17.160 --> 00:12:19.160]  有時我們將我們的信心對象
[00:12:19.160 --> 00:12:22.160]  放在其他身邊的人
[00:12:22.160 --> 00:12:24.160]  或事上
[00:12:24.160 --> 00:12:26.160]  不知對於我們來說
[00:12:26.160 --> 00:12:27.160]  朋友
[00:12:27.160 --> 00:12:29.160]  或者你的小組
[00:12:29.160 --> 00:12:31.160]  或者你身邊的人際關係
[00:12:31.160 --> 00:12:33.160]  重不重要
[00:12:33.160 --> 00:12:36.160]  我想我都經常聽到你們分享
[00:12:36.160 --> 00:12:37.160]  生命中遇到一些
[00:12:37.160 --> 00:12:39.160]  和人的關係的問題
[00:12:39.160 --> 00:12:42.160]  我想的確會令我們有傷心
[00:12:42.160 --> 00:12:43.160]  各方面的
[00:12:43.160 --> 00:12:45.160]  但今天聖經都提醒我們
[00:12:45.160 --> 00:12:47.160]  如果將你的信心對象
[00:12:47.160 --> 00:12:49.160]  放在身邊的人
[00:12:49.160 --> 00:12:51.160]  或事上
[00:12:51.160 --> 00:12:53.160]  當你生命遇到一些
[00:12:53.160 --> 00:12:55.160]  人際關係的問題
[00:12:55.160 --> 00:12:56.160]  可能不論是
[00:12:56.160 --> 00:12:57.160]  你見到你和你的同學
[00:12:57.160 --> 00:12:58.160]  你的朋友
[00:12:58.160 --> 00:12:59.160]  甚或你見到
[00:12:59.160 --> 00:13:01.160]  你和你的組員不合的時候
[00:13:01.160 --> 00:13:03.160]  你和人有衝突
[00:13:03.160 --> 00:13:05.160]  有不和的時候
[00:13:05.160 --> 00:13:07.160]  你的生命同樣都會
[00:13:07.160 --> 00:13:09.160]  因為環境的好與壞
[00:13:09.160 --> 00:13:11.160]  你會起起跌跌
[00:13:11.160 --> 00:13:13.160]  心裏經常擔憂不安
[00:13:13.160 --> 00:13:15.160]  不知如何是好的情況
[00:13:15.160 --> 00:13:17.160]  但已經知道
[00:13:17.160 --> 00:13:19.160]  當你的信心對象
[00:13:19.160 --> 00:13:21.160]  放在其他事物
[00:13:21.160 --> 00:13:23.160]  不論是你的學業
[00:13:23.160 --> 00:13:25.160]  人際關係
[00:13:25.160 --> 00:13:26.160]  你的朋友
[00:13:26.160 --> 00:13:27.160]  甚或你現在在教會
[00:13:27.160 --> 00:13:29.160]  一些小組的狀況
[00:13:29.160 --> 00:13:30.160]  放在教會裏面
[00:13:30.160 --> 00:13:32.160]  一些人與事的情況上
[00:13:32.160 --> 00:13:34.160]  你的生命就好像比喻所說
[00:13:34.160 --> 00:13:37.160]  你的根基就放在這些身上
[00:13:37.160 --> 00:13:39.160]  這些東西上
[00:13:39.160 --> 00:13:41.160]  以致你的生命會因為
[00:13:41.160 --> 00:13:43.160]  這些情況的轉變
[00:13:43.160 --> 00:13:45.160]  變動會起起伏伏
[00:13:45.160 --> 00:13:46.160]  會有不穩陣
[00:13:46.160 --> 00:13:47.160]  不可靠的時間
[00:13:47.160 --> 00:13:49.160]  可能平日無風無浪的時候
[00:13:49.160 --> 00:13:50.160]  都可以的
[00:13:50.160 --> 00:13:52.160]  看起來都幾好
[00:13:52.160 --> 00:13:54.160]  即是你生命都幾平安
[00:13:54.160 --> 00:13:57.160]  但原來當風雨來到
[00:13:57.160 --> 00:13:59.160]  當挑戰來到
[00:13:59.160 --> 00:14:01.160]  你的生命就會被衝擊
[00:14:01.160 --> 00:14:03.160]  相反我們又看看
[00:14:03.160 --> 00:14:06.160]  比喻裏面說到聰明人的房子
[00:14:06.160 --> 00:14:09.160]  他的生命同樣都會遇到風吹雨打
[00:14:09.160 --> 00:14:11.160]  甚或是水沖
[00:14:11.160 --> 00:14:13.160]  但他的生命在困難的裏面
[00:14:13.160 --> 00:14:15.160]  仍然覺得很安全安穩
[00:14:15.160 --> 00:14:17.160]  裏面有一個很重要的原因
[00:14:17.160 --> 00:14:20.160]  他說因為聰明人將他的房子
[00:14:20.160 --> 00:14:22.160]  他的生命的根基
[00:14:22.160 --> 00:14:24.160]  納在盆石上
[00:14:24.160 --> 00:14:27.160]  不知道大家知不知道盆石是甚麼
[00:14:27.160 --> 00:14:29.160]  這張圖是我加了一間屋在上面
[00:14:29.160 --> 00:14:31.160]  本身圖不是這樣的
[00:14:31.160 --> 00:14:35.160]  但這張圖下面啡色那塊
[00:14:35.160 --> 00:14:36.160]  不知道大家有沒有去過
[00:14:36.160 --> 00:14:39.160]  他是在澳洲的烏魯魯
[00:14:39.160 --> 00:14:43.160]  是全世界最大的岩石
[00:14:43.160 --> 00:14:45.160]  簡單來說是最大的盆石
[00:14:45.160 --> 00:14:48.160]  在世界上是最大的
[00:14:48.160 --> 00:14:50.160]  你看到這個盆石
[00:14:50.160 --> 00:14:52.160]  我上網看
[00:14:52.160 --> 00:14:56.160]  地質就說有幾千年歷史
[00:14:56.160 --> 00:15:00.160]  其實他經歷了很多風霜雨打
[00:15:00.160 --> 00:15:02.160]  但他都沒有任何移動
[00:15:02.160 --> 00:15:05.160]  我想龍捲風都吹不到他走
[00:15:05.160 --> 00:15:07.160]  我相信
[00:15:07.160 --> 00:15:09.160]  原來盆石這個地方
[00:15:09.160 --> 00:15:14.160]  是一個很穩固很堅固的石頭
[00:15:14.160 --> 00:15:19.160]  其實聖經在舊約裏面提及很多關於盆石
[00:15:19.160 --> 00:15:23.160]  他提及到盆石很多時候指向耶和華上帝
[00:15:23.160 --> 00:15:28.160]  他在詩篇的18篇和62篇都有提及
[00:15:28.160 --> 00:15:31.160]  詩人說神是他的盆石
[00:15:31.160 --> 00:15:33.160]  是他的拯救
[00:15:33.160 --> 00:15:35.160]  是他能夠去投靠的
[00:15:35.160 --> 00:15:37.160]  在危難當中
[00:15:37.160 --> 00:15:41.160]  以致他的生命不被動搖
[00:15:41.160 --> 00:15:43.160]  我想原來
[00:15:43.160 --> 00:15:46.160]  聖經或耶穌的比喻中提及到
[00:15:46.160 --> 00:15:49.160]  我們生命不應該去依靠
[00:15:49.160 --> 00:15:53.160]  或將信心的對象放在其他事物當中
[00:15:53.160 --> 00:15:56.160]  而是應該將信心的對象
[00:15:56.160 --> 00:15:58.160]  放在上帝這位盆石
[00:15:58.160 --> 00:16:01.160]  這位是一個永恆不變
[00:16:01.160 --> 00:16:03.160]  他會保護我們
[00:16:03.160 --> 00:16:05.160]  幫助我們
[00:16:05.160 --> 00:16:07.160]  是值得我們去投靠的一個對象
[00:16:07.160 --> 00:16:09.160]  以致我們面對風浪
[00:16:09.160 --> 00:16:12.160]  面對風暴的時候能夠安穩經過
[00:16:12.160 --> 00:16:16.160]  有一次我去關心一個年青人
[00:16:16.160 --> 00:16:18.160]  他正在預備公開考試
[00:16:18.160 --> 00:16:21.160]  作為目者我都會問他
[00:16:21.160 --> 00:16:23.160]  你緊不緊張?擔不擔心?
