
[00:00:00.000 --> 00:00:05.240]  好,謝謝敬拜隊帶領我們有敬拜時間
[00:06:33.920 --> 00:06:36.840]  其實已經提到摩西要離世了
[00:06:36.840 --> 00:06:38.480]  所以30章這裡
[00:06:38.480 --> 00:06:40.400]  其實生命記這裡是摩西
[00:06:40.440 --> 00:06:42.560]  準備離開世界之前
[00:06:42.560 --> 00:06:44.800]  最後一番肺腑之言
[00:06:44.800 --> 00:06:47.080]  對著一群以色列人說
[00:06:47.080 --> 00:06:49.720]  他很盼望以色列人
[00:06:49.720 --> 00:06:51.920]  以色列的百姓謹守
[00:06:51.920 --> 00:06:54.040]  遵行上帝的律法
[00:06:54.040 --> 00:06:57.800]  以及當中所寫的誡命和律例
[00:06:57.800 --> 00:07:02.160]  不過當以色列人聽到摩西說
[00:07:02.160 --> 00:07:04.960]  要遵行神的吩咐、誡命的時候
[00:07:04.960 --> 00:07:06.520]  以色列人的態度是怎樣呢?
[00:07:06.520 --> 00:07:08.040]  正如我粗看的分析
[00:07:08.080 --> 00:07:10.400]  摩西聽到以色列人的說法
[00:07:10.400 --> 00:07:15.880]  他們說:誰可以幫我們到天上取下來
[00:07:15.880 --> 00:07:18.080]  讓我們聽了可以進行呢?
[00:07:18.080 --> 00:07:21.720]  然後有人說:誰可以幫我們到海那邊
[00:07:21.720 --> 00:07:23.880]  將上帝的說話、上帝的旨意
[00:07:23.880 --> 00:07:25.440]  拿過來讓我們知道
[00:07:25.440 --> 00:07:28.080]  讓我們聽了可以進行呢?
[00:07:28.080 --> 00:07:33.120]  摩西大大回應是甚麼呢?
[00:07:33.120 --> 00:07:35.240]  他一開始就說
[00:07:35.280 --> 00:07:37.960]  我今天吩咐你關於上帝的誡命
[00:07:37.960 --> 00:07:41.160]  其實對你來說是不困難、不遠
[00:07:41.160 --> 00:07:43.800]  甚至這句話是離你很近的
[00:07:43.800 --> 00:07:46.280]  有少許的經文背景
[00:07:46.280 --> 00:07:48.120]  當時生命紀的年代
[00:07:48.120 --> 00:07:49.440]  一群以色列人
[00:07:49.440 --> 00:07:52.760]  其實上帝很早已經吩咐
[00:07:52.760 --> 00:07:57.040]  以色列人將一些律法刻在石板上
[00:07:57.040 --> 00:08:00.000]  百姓的衣服也會配戴一些經文
[00:08:00.000 --> 00:08:02.560]  讓他們可以隨時看到、知道
[00:08:02.600 --> 00:08:05.160]  甚至他們住的地方也有一些地方
[00:08:05.160 --> 00:08:08.280]  寫上帝的說話和經文
[00:08:08.280 --> 00:08:10.760]  其實上帝對指紋
[00:08:10.760 --> 00:08:13.120]  以色列百姓的心意和旨意
[00:08:13.120 --> 00:08:15.240]  可以說是近在咫尺
[00:08:15.240 --> 00:08:16.960]  這件衣服、這間屋
[00:08:16.960 --> 00:08:19.960]  甚至當時的石板也可以看到
[00:08:19.960 --> 00:08:22.760]  我覺得這個情況也有點像
[00:08:22.760 --> 00:08:28.200]  我們有時面對生活中的遭遇、問題、抉擇
[00:08:28.200 --> 00:08:31.920]  我們也會祈禱問神是怎樣
[00:08:31.960 --> 00:08:35.080]  但我們很多時候聽你們的說法是
[00:08:35.080 --> 00:08:37.080]  我覺得上帝好像祈禱了一通
[00:08:37.080 --> 00:08:39.680]  但沒有回覆、回應
[00:08:39.680 --> 00:08:42.000]  不知道上帝想我們怎樣
[00:08:42.000 --> 00:08:46.400]  原來我們有時也可能像這群以色列百姓
[00:08:46.400 --> 00:08:47.840]  理解錯誤了
[00:08:47.840 --> 00:08:51.440]  總覺得神的旨意要到天那麼高
[00:08:51.440 --> 00:08:54.240]  到海的另一邊才可以找到
[00:08:54.240 --> 00:09:00.280]  總覺得上帝的聲音很難察覺、很難找到
[00:09:00.600 --> 00:09:04.560]  不過情況就好像是這樣的
[00:09:04.560 --> 00:09:07.360]  你有否試過不見了鑰匙
[00:09:07.360 --> 00:09:09.400]  或者不見了眼鏡
[00:09:09.400 --> 00:09:11.480]  怎麼也找不到
[00:09:11.480 --> 00:09:13.800]  怎知道最後發現在哪裡
[00:09:13.800 --> 00:09:16.080]  原來就在你的褲袋
[00:09:16.080 --> 00:09:18.640]  原來鑰匙一直放在褲袋
[00:09:18.640 --> 00:09:21.600]  甚至你的眼鏡一直戴著
[00:09:21.600 --> 00:09:24.160]  很想說甚麼呢
[00:09:24.160 --> 00:09:25.680]  正如摩西所說
[00:09:25.680 --> 00:09:29.880]  神對人的心意從來都不是很遠、很難
[00:09:29.920 --> 00:09:32.600]  不是隱藏了,不讓人知道
[00:09:32.600 --> 00:09:37.080]  不是要你很努力、很難才知道
[00:09:37.080 --> 00:09:40.000]  其實今天上帝的心意和旨意
[00:09:40.000 --> 00:09:42.360]  我們不需要去尋找
[00:09:42.360 --> 00:09:43.800]  不需要刻意去尋找
[00:09:43.800 --> 00:09:47.000]  其實已經很清清楚楚地寫在聖經
[00:09:47.000 --> 00:09:51.160]  我們擁有的是已經明白神心意的方法
[00:09:51.160 --> 00:09:53.160]  就是那本,你不是經常看的
[00:09:53.160 --> 00:09:55.120]  不過那本很接近
[00:09:55.120 --> 00:09:57.400]  可能放在家中
[00:09:57.440 --> 00:09:58.440]  明明是黑色的
[00:09:58.440 --> 00:10:00.760]  變成上面有一層灰色的褲蓋
[00:10:00.760 --> 00:10:02.000]  那本聖經
[00:10:02.000 --> 00:10:05.240]  或者是你下載了在手機的應用程式
[00:10:05.240 --> 00:10:07.400]  下載了,可能導師叫你下載
[00:10:07.400 --> 00:10:10.400]  但自此就沒有再開出那個應用程式
[00:10:10.400 --> 00:10:13.560]  甚至你也要更新到不知第幾個版本
[00:10:13.560 --> 00:10:16.160]  其實回到經文
[00:10:16.160 --> 00:10:18.320]  我們有時也像一群意識利人般說
[00:10:18.320 --> 00:10:20.240]  「神的旨意是甚麼」
[00:10:20.240 --> 00:10:21.960]  「很難,不知道在哪裡」
[00:10:21.960 --> 00:10:25.160]  「讓我先祈禱,順便回覆我們就算了」
[00:10:26.000 --> 00:10:27.840]  不過另一方面很特別
[00:10:27.840 --> 00:10:29.720]  回到經文的時候
[00:10:29.720 --> 00:10:32.120]  剛才說過所有意識利人知道
[00:10:32.120 --> 00:10:35.000]  都知道其實上帝已經將他的律例
[00:10:35.000 --> 00:10:38.320]  吩咐心意刻在石板上
[00:10:38.320 --> 00:10:41.720]  在他的衣服或家中也寫了
[00:10:41.720 --> 00:10:45.280]  但當摩西聽到意識利人還大聲地說
[00:10:45.280 --> 00:10:48.200]  「在哪裡可以找到神的旨意呢」
[00:10:48.200 --> 00:10:50.760]  「讓我們可以明白,遵行的時候」
[00:10:50.760 --> 00:10:53.120]  我覺得摩西心裡
[00:10:53.120 --> 00:10:54.320]  我相信他沒有說髒話
[00:10:54.360 --> 00:10:57.680]  但有兩個字我覺得一定會說出來
[00:10:57.680 --> 00:11:00.640]  就是「直口」
[00:11:00.640 --> 00:11:04.280]  摩西在14節
[00:11:04.280 --> 00:11:07.720]  他很清楚在面對這群意識利人的時候
[00:11:07.720 --> 00:11:10.960]  他說「神的心意和吩咐從來都不遠」
[00:11:10.960 --> 00:11:12.680]  「是離你很近」
[00:11:12.680 --> 00:11:17.120]  不過他這句14節就像在反問一群意識利人
[00:11:17.120 --> 00:11:20.520]  但你有沒有做了你的部分
[00:11:20.520 --> 00:11:24.000]  就是你有沒有將上帝的話放在你的口中
[00:11:24.040 --> 00:11:25.560]  放在你的心中
[00:11:25.560 --> 00:11:27.160]  其實上帝的話很近
[00:11:27.160 --> 00:11:28.520]  但你可以不知道
[00:11:28.520 --> 00:11:30.320]  因為你沒有好好讀
[00:11:30.320 --> 00:11:34.080]  沒有好好記得上帝的吩咐和教導
[00:11:34.080 --> 00:11:36.160]  以致你在日常生活中
[00:11:36.160 --> 00:11:38.080]  覺得不知道上帝想我怎樣
[00:11:38.080 --> 00:11:39.960]  不知道怎樣去進行
[00:11:39.960 --> 00:11:43.200]  其實明白神的心意
[00:11:43.200 --> 00:11:49.240]  從來都不是困難或做不到的問題
[00:11:49.240 --> 00:11:52.320]  很多時候是因著人的不願意
[00:11:52.360 --> 00:11:54.200]  是他心的一個問題
[00:11:54.200 --> 00:11:57.640]  就像今年《清少部》的主題
[00:11:57.640 --> 00:11:59.400]  我想大家都很熟悉
[00:11:59.400 --> 00:12:02.240]  就是《Back to basics, seeking the truth》
[00:12:02.240 --> 00:12:04.200]  我們也有一張讀經卡
[00:12:04.200 --> 00:12:07.800]  我想我們也很想大家認真去看聖經
[00:12:07.800 --> 00:12:09.880]  將上帝的話放在
[00:12:09.880 --> 00:12:11.640]  我真的做了一些資料搜集
[00:12:11.640 --> 00:12:13.520]  我大概計算過
[00:12:13.520 --> 00:12:16.080]  其實那張讀經卡
[00:12:16.080 --> 00:12:18.160]  每天只需要一星期讀大概七張
[00:12:18.160 --> 00:12:18.960]  即是每天一張
[00:12:18.960 --> 00:12:21.640]  你就可以一年讀完整個新約
[00:12:21.680 --> 00:12:23.480]  我計算過看一張聖經
[00:12:23.480 --> 00:12:26.520]  大概是兩至三分鐘的時間
[00:12:26.520 --> 00:12:28.440]  是慢讀的
[00:12:28.440 --> 00:12:30.080]  一天有多少分鐘呢?
[00:12:30.080 --> 00:12:31.280]  大家知道嗎?
[00:12:31.280 --> 00:12:35.520]  是1440分鐘
[00:12:35.520 --> 00:12:37.560]  如果數學厲害的話就算了
[00:12:37.560 --> 00:12:40.600]  其實每天看一張聖經
[00:12:40.600 --> 00:12:41.760]  兩至三分鐘其實是
[00:12:41.760 --> 00:12:45.800]  七百二十分之一的時間去讀經
[00:12:45.800 --> 00:12:47.720]  你覺得容易嗎?
[00:12:47.720 --> 00:12:50.120]  其實容易得很
[00:12:50.160 --> 00:12:53.440]  但我們每個人都一定有能力去做
[00:12:53.440 --> 00:12:56.000]  不過當人不願意的時候
[00:12:56.000 --> 00:12:59.240]  真的有千百萬種理由去不做
[00:12:59.240 --> 00:13:00.320]  可能有人會跟我
[00:13:00.320 --> 00:13:01.640]  我聽過有人說
[00:13:01.640 --> 00:13:04.480]  「如有雷同,實屬巧合」
[00:13:04.480 --> 00:13:07.080]  有人說「聖經很長」
[00:13:07.080 --> 00:13:09.680]  有些人說「我不喜歡看字」
[00:13:09.680 --> 00:13:12.160]  「聖經很難明白」
[00:13:12.160 --> 00:13:14.680]  又或者可能是「那派考試」
[00:13:14.680 --> 00:13:16.280]  「那派去了旅行」
[00:13:16.280 --> 00:13:19.560]  所以沒有空間去看
[00:13:19.600 --> 00:13:23.680]  其實上帝要知道上帝的心意很容易
[00:13:23.680 --> 00:13:25.280]  但因著人的不願意
[00:13:25.280 --> 00:13:27.600]  所以我們不能去體會
[00:13:27.600 --> 00:13:29.840]  有些人說
[00:13:29.840 --> 00:13:31.240]  人生就像考試
[00:13:31.240 --> 00:13:32.680]  我想這個也經常聽到
[00:13:32.680 --> 00:13:33.640]  不過考試
[00:13:33.640 --> 00:13:37.200]  我知道現在有些人正在準備中學或高中
[00:13:37.200 --> 00:13:40.040]  考試是你會知道何時考的
[00:13:40.040 --> 00:13:42.600]  不過我覺得人生像甚麼呢?
[00:13:42.600 --> 00:13:45.120]  像一個不定期的突擊測驗
[00:13:45.120 --> 00:13:46.520]  POP UP QUIZ
[00:13:46.560 --> 00:13:50.760]  因為你完全不知道人生的考驗是何時來的
[00:13:50.760 --> 00:13:53.040]  POP UP QUIZ很依賴甚麼呢?
[00:13:53.040 --> 00:13:58.640]  就是你平時溫習、聽過、儲存的溫習內容
[00:13:58.640 --> 00:14:00.480]  如果你內裡沒有東西
[00:14:00.480 --> 00:14:02.880]  你的腦海可以說是空白
[00:14:02.880 --> 00:14:07.120]  基本上那次的突擊測驗是裸考、亂來的
[00:14:07.120 --> 00:14:11.040]  14節,剛剛莫西一直在說
[00:14:11.040 --> 00:14:13.000]  去到下一個
[00:14:13.040 --> 00:14:16.960]  莫西說上帝的話很接近
[00:14:16.960 --> 00:14:20.040]  不過人已經賜給我們上帝的話
[00:14:20.040 --> 00:14:23.240]  不過人也有那部分要負責
[00:14:23.240 --> 00:14:27.400]  我們要好好將上帝的話放在口中
[00:14:27.400 --> 00:14:28.880]  放在心中
[00:14:28.880 --> 00:14:31.120]  以致我們能夠去進行
[00:14:31.120 --> 00:14:34.480]  我們需要的是努力
[00:14:34.480 --> 00:14:37.280]  將上帝的話放在心中
[00:14:37.280 --> 00:14:39.920]  以致我們可以隨時拿上帝的話出來
[00:14:39.960 --> 00:14:44.200]  去應對我們人生中不同的突擊測驗
[00:14:44.200 --> 00:14:46.520]  因為用一些例子來說
[00:14:46.520 --> 00:14:49.600]  很多時候生活的抉擇都是一剎那的
[00:14:49.600 --> 00:14:50.960]  例如是甚麼呢?
[00:14:50.960 --> 00:14:52.800]  當你很有情緒的時候
[00:14:52.800 --> 00:14:54.880]  你在想說不說那句話的時候
[00:14:54.880 --> 00:14:57.000]  在0.015秒左右
[00:14:57.000 --> 00:15:00.280]  心裡在想可以想甚麼呢?
[00:15:00.280 --> 00:15:02.400]  可能想「我有言論自由」
[00:15:02.400 --> 00:15:05.320]  「我喜歡說甚麼就說甚麼,何必理會它」
[00:15:05.320 --> 00:15:09.200]  如果你有好好儲存上帝的話
[00:15:09.240 --> 00:15:10.320]  你可能會記得
[00:15:10.320 --> 00:15:12.040]  「聖經也說過一句話」
[00:15:12.040 --> 00:15:14.240]  「一句壞話也不要說」
[00:15:14.240 --> 00:15:16.560]  「要隨時說造就人的話」
[00:15:16.560 --> 00:15:18.600]  「要讓聽見的人得益處」
[00:15:18.600 --> 00:15:19.800]  可能就是那一剎那
[00:15:19.800 --> 00:15:21.760]  你的選項是哪一個選項
[00:15:21.760 --> 00:15:24.120]  你就會有不同的反應
[00:15:24.120 --> 00:15:27.240]  又或者考試你們每個人都要考
[00:15:27.240 --> 00:15:30.400]  每一次都要面對的就是成績
[00:15:30.400 --> 00:15:34.120]  每一次考試當你面對成績變差的時候
[00:15:34.120 --> 00:15:37.080]  會不會你的腦袋不斷跟別人比較
[00:15:37.120 --> 00:15:39.160]  你的腦袋不斷在想
[00:15:39.160 --> 00:15:41.080]  「我沒用,我不夠好」
[00:15:41.080 --> 00:15:44.200]  「被別人欺負,死定了」等等的時候
[00:15:44.200 --> 00:15:45.680]  這是一個選項
[00:15:45.680 --> 00:15:46.800]  但另一個選項
[00:15:46.800 --> 00:15:49.920]  當你好好儲存上帝的話的時候
[00:15:49.920 --> 00:15:50.960]  另一個選項是
[00:15:50.960 --> 00:15:54.880]  你記不記得上帝很確實地跟我們說
[00:15:54.880 --> 00:15:59.720]  你在上帝的眼中是非常貴重、非常寶貴
[00:15:59.720 --> 00:16:03.200]  你不需要用你的成績、技能
[00:16:03.200 --> 00:16:05.480]  你的分數去決定你的價值
[00:16:05.520 --> 00:16:08.040]  上帝的愛從來沒有改變
[00:16:08.040 --> 00:16:09.800]  那一剎那的決定
[00:16:09.800 --> 00:16:14.120]  其實就是看你心裡有甚麼內容
[00:16:14.120 --> 00:16:17.880]  以至你可以有不一樣的選擇、選項
[00:16:17.880 --> 00:16:20.800]  上帝的話對人的心意
[00:16:20.800 --> 00:16:25.400]  早就已經透過聖經寫下來給了我們
[00:16:25.400 --> 00:16:26.440]  不過我們經常覺得
[00:16:26.440 --> 00:16:29.080]  不知道、不明白神的心意
[00:16:29.080 --> 00:16:32.000]  其實真的因為我們沒有好好地
[00:16:32.040 --> 00:16:35.960]  將上帝的話傳在你的心、在你的後中
[00:16:35.960 --> 00:16:38.240]  我覺得這個情況有點像
[00:16:38.240 --> 00:16:40.360]  「下一個」
[00:16:40.360 --> 00:16:44.200]  對,有點懷舊風
[00:16:44.200 --> 00:16:45.520]  大家不是玩這些
[00:16:45.520 --> 00:16:49.880]  我覺得有點像玩遊戲的背包系統
[00:16:49.880 --> 00:16:53.480]  即是你的背包裡面看到你有甚麼裝備
[00:16:53.480 --> 00:16:57.080]  我覺得平時說到要好好儲存上帝的話
[00:16:57.080 --> 00:17:00.440]  我覺得上帝的話有點像我們很珍貴的裝備
[00:17:00.480 --> 00:17:03.320]  當你遇到生命有不同的挑戰
[00:17:03.320 --> 00:17:05.400]  你就拿上神的話
[00:17:05.400 --> 00:17:08.440]  可能是一支弓箭去抵擋一些誘惑
[00:17:08.440 --> 00:17:13.080]  又或者可能成為一個保護衣或護膝
[00:17:13.080 --> 00:17:14.680]  護膝可以升級
[00:17:14.680 --> 00:17:18.520]  這樣就可以成為你的保護、保障
[00:17:18.520 --> 00:17:21.000]  其實我相信上帝的話的確是
[00:17:21.000 --> 00:17:23.920]  我們很珍貴的裝備
[00:17:23.920 --> 00:17:25.280]  但你又沒有
[00:17:25.280 --> 00:17:29.040]  你的背包裡面其實有沒有東西
[00:17:29.080 --> 00:17:30.920]  還是沒有東西的?
[00:17:30.920 --> 00:17:33.560]  沒有東西的時候其實真的很難幫到你
