
[00:00:00.000 --> 00:00:02.000]  大家聖誕快樂
[00:02:28.320 --> 00:02:29.320]  1、2、3
[00:02:29.320 --> 00:02:31.320]  是啟示愛邦人的光
[00:02:31.320 --> 00:02:34.320]  是祢問以色列的榮耀
[00:02:34.320 --> 00:02:35.320]  孩子的父母
[00:02:35.320 --> 00:02:39.320]  因論耶穌的這些話就驚訝
[00:02:39.320 --> 00:02:41.320]  西冕給他們祝福
[00:02:41.320 --> 00:02:44.320]  又對孩子的母親瑪利亞說
[00:02:44.320 --> 00:02:46.320]  這孩子被納
[00:02:46.320 --> 00:02:49.320]  是要叫以色列中許多人跌倒
[00:02:49.320 --> 00:02:51.320]  許多人興起
[00:02:51.320 --> 00:02:54.320]  又要成為毀謗的對象
[00:02:54.320 --> 00:02:58.320]  叫許多人心裡的異念顯露出來
[00:02:58.320 --> 00:03:02.320]  你自己的心也要被刺透
[00:03:02.320 --> 00:03:06.320]  我們嘗試了很多新的東西
[00:03:06.320 --> 00:03:09.320]  我們把樂隊搬了上來
[00:03:09.320 --> 00:03:14.320]  因為我們剛剛在平安夜的那一晚有報道會
[00:03:14.320 --> 00:03:16.320]  大家在下面看到
[00:03:16.320 --> 00:03:17.320]  一樓也是
[00:03:17.320 --> 00:03:20.320]  我們擺得好像咖啡店一樣
[00:03:20.320 --> 00:03:21.320]  大家可以到處坐坐
[00:03:21.320 --> 00:03:23.320]  我們又想試試一樓變身
[00:03:23.320 --> 00:03:25.320]  我知道剛才有些人開車進來
[00:03:25.320 --> 00:03:26.320]  進不來
[00:03:26.320 --> 00:03:30.320]  剛剛後面街尾有部很大的印刷機在下貨
[00:03:30.320 --> 00:03:31.320]  所以封了一條路
[00:03:31.320 --> 00:03:32.320]  後來我看見開了
[00:03:32.320 --> 00:03:34.320]  經常都有新的東西
[00:03:34.320 --> 00:03:35.320]  我自己也新一點
[00:03:35.320 --> 00:03:37.320]  我戴過透明的口罩上來
[00:03:37.320 --> 00:03:38.320]  為什麼呢
[00:03:38.320 --> 00:03:41.320]  因為我和Ada一起戴新人組
[00:03:41.320 --> 00:03:42.320]  戴了一年了
[00:03:42.320 --> 00:03:44.320]  現在可以出去吃飯
[00:03:44.320 --> 00:03:46.320]  我們一起去隔壁那間酒樓
[00:03:46.320 --> 00:03:47.320]  還沒結業的那間
[00:03:47.320 --> 00:03:49.320]  我們訂了三桌
[00:03:49.320 --> 00:03:50.320]  我們坐在那裡吃飯
[00:03:50.320 --> 00:03:53.320]  我遲到的時候就坐下
[00:03:53.320 --> 00:03:55.320]  我看見三桌都不認識
[00:03:55.320 --> 00:03:56.320]  不要緊
[00:03:56.320 --> 00:03:57.320]  就坐下吃飯
[00:03:57.320 --> 00:03:59.320]  Ada說那個就是那個
[00:03:59.320 --> 00:04:00.320]  那個是Eddy
[00:04:00.320 --> 00:04:01.320]  是嗎
[00:04:01.320 --> 00:04:02.320]  因為脫了口罩
[00:04:02.320 --> 00:04:04.320]  我全部都認不出來
[00:04:04.320 --> 00:04:06.320]  我全部都是新人一樣
[00:04:06.320 --> 00:04:08.320]  因為我一年都看見她戴著口罩
[00:04:08.320 --> 00:04:10.320]  我想像她下面的異念是怎樣
[00:04:10.320 --> 00:04:11.320]  原來不是的
[00:04:11.320 --> 00:04:13.320]  不是如我所想像的
[00:04:13.320 --> 00:04:15.320]  不如大家可能到我退休那天
[00:04:15.320 --> 00:04:16.320]  都不知道主任牧師怎樣
[00:04:16.320 --> 00:04:17.320]  那就不要了
[00:04:17.320 --> 00:04:20.320]  我戴一個透明的口罩給大家
[00:04:20.320 --> 00:04:22.320]  原來這個世界很多東西在變
[00:04:22.320 --> 00:04:25.320]  我們經常說百年難得一遇
[00:04:25.320 --> 00:04:26.320]  其實過去一百年變了什麼
[00:04:26.320 --> 00:04:27.320]  我就想了
[00:04:27.320 --> 00:04:31.320]  其實我們香港人的變化很急劇
[00:04:31.320 --> 00:04:33.320]  過去一百年很多東西在變
[00:04:33.320 --> 00:04:35.320]  以前沒有那麼多大都市圈
[00:04:35.320 --> 00:04:36.320]  現在譬如大灣區
[00:04:36.320 --> 00:04:37.320]  東京灣
[00:04:37.320 --> 00:04:38.320]  紐約
[00:04:38.320 --> 00:04:39.320]  很多大都市區
[00:04:39.320 --> 00:04:42.320]  但是人家庭的數字越來越少
[00:04:42.320 --> 00:04:45.320]  兩個三個兩個三個
[00:04:45.320 --> 00:04:46.320]  很多人搬去新的都市
[00:04:46.320 --> 00:04:48.320]  那個支援是很少
[00:04:48.320 --> 00:04:49.320]  甚至在深水埗
[00:04:49.320 --> 00:04:50.320]  在香港都可能是
[00:04:50.320 --> 00:04:53.320]  也有很多人很多新的變化
[00:04:53.320 --> 00:04:55.320]  我們可能見過
[00:04:55.320 --> 00:04:57.320]  我們越來越長命
[00:04:57.320 --> 00:05:00.320]  但是離婚率又越來越升高
[00:05:00.320 --> 00:05:04.320]  可能很多人很孤單地過他的一生
[00:05:04.320 --> 00:05:06.320]  很多這些很奇怪的情況在發生
[00:05:06.320 --> 00:05:08.320]  我們又見過什麼呢
[00:05:08.320 --> 00:05:11.320]  我們見過的主權國家
[00:05:11.320 --> 00:05:13.320]  由53個一百年前53個
[00:05:13.320 --> 00:05:15.320]  現在增加到一百九十幾個
[00:05:15.320 --> 00:05:16.320]  但是又見到
[00:05:16.320 --> 00:05:19.320]  國與國之間的矛盾好像越來越難調和
[00:05:19.320 --> 00:05:21.320]  你看見北約和俄羅斯
[00:05:21.320 --> 00:05:23.320]  喊打喊殺
[00:05:23.320 --> 00:05:24.320]  台海兩峽
[00:05:24.320 --> 00:05:25.320]  又是喊打喊殺
[00:05:25.320 --> 00:05:26.320]  中東
[00:05:26.320 --> 00:05:27.320]  你說有塔利班嗎
[00:05:27.320 --> 00:05:28.320]  我還勁過你
[00:05:28.320 --> 00:05:30.320]  我有個伊斯蘭國在後面
[00:05:30.320 --> 00:05:32.320]  再加上舊的回教勢力
[00:05:32.320 --> 00:05:35.320]  幾樣之間又是調和不到
[00:05:35.320 --> 00:05:38.320]  我們看見人口越來越多
[00:05:38.320 --> 00:05:41.320]  由18億一百年間增加到77億
[00:05:41.320 --> 00:05:44.320]  但是聯合國的難民專員公署告訴你
[00:05:44.320 --> 00:05:47.320]  難民的人口也越增越多
[00:05:47.320 --> 00:05:51.320]  在上一年居然去到八千多萬難民
[00:05:51.320 --> 00:05:52.320]  是無家可歸
[00:05:52.320 --> 00:05:54.320]  自己在屋裏被人趕走
[00:05:54.320 --> 00:05:55.320]  或者自己國家流浪
[00:05:55.320 --> 00:05:57.320]  或者要在地中海坐船過另一邊
[00:05:57.320 --> 00:05:58.320]  未必坐得過去
[00:05:58.320 --> 00:06:00.320]  我們見到很多這些新聞
[00:06:00.320 --> 00:06:02.320]  我們發覺
[00:06:02.320 --> 00:06:04.320]  好像一百年裏面
[00:06:04.320 --> 00:06:06.320]  我們交通越來越快
[00:06:06.320 --> 00:06:08.320]  以前由倫敦去東京
[00:06:08.320 --> 00:06:10.320]  最快是怎樣呢
[00:06:10.320 --> 00:06:12.320]  一百年前坐兩個星期的船都很快
[00:06:12.320 --> 00:06:14.320]  兩個星期的船從東京去到倫敦
[00:06:14.320 --> 00:06:16.320]  但現在18小時就去到
[00:06:16.320 --> 00:06:18.320]  但是我們發覺這麼快
[00:06:18.320 --> 00:06:20.320]  疫症又傳得很快
[00:06:20.320 --> 00:06:21.320]  我們沒有想過
[00:06:21.320 --> 00:06:23.320]  差不多有2億人染了疫症
[00:06:23.320 --> 00:06:25.320]  如果我看過頭影片
[00:06:25.320 --> 00:06:27.320]  2億人染了疫症
[00:06:27.320 --> 00:06:28.320]  而疫症死亡的人
[00:06:28.320 --> 00:06:30.320]  去到500多萬
[00:06:30.320 --> 00:06:31.320]  我想想
[00:06:31.320 --> 00:06:33.320]  整個香港600萬的人口
[00:06:33.320 --> 00:06:35.320]  差不多追得上
[00:06:35.320 --> 00:06:36.320]  是說短短的
[00:06:36.320 --> 00:06:38.320]  我們叫COVID-19
[00:06:38.320 --> 00:06:40.320]  是說兩年之間
[00:06:40.320 --> 00:06:42.320]  整個香港不見了
[00:06:42.320 --> 00:06:43.320]  很多聖經以前說的話
[00:06:43.320 --> 00:06:44.320]  你覺得都是很遙遠
[00:06:44.320 --> 00:06:46.320]  但我們覺得是越來越真實
[00:06:46.320 --> 00:06:47.320]  在這一百年裏面
[00:06:47.320 --> 00:06:48.320]  有幾句聖經的說話
[00:06:48.320 --> 00:06:50.320]  在啟示錄大家去看一看
[00:06:50.320 --> 00:06:51.320]  第一句
[00:06:51.320 --> 00:06:53.320]  它在啟示錄的第六章第八節
[00:06:53.320 --> 00:06:55.320]  有權並賜給他
[00:06:55.320 --> 00:06:57.320]  他用刀劍機方瘟疫野獸
[00:06:57.320 --> 00:06:59.320]  殺害地上四分之一的人
[00:06:59.320 --> 00:07:01.320]  四個死一個很誇張
[00:07:01.320 --> 00:07:03.320]  但我們覺得不是那麼遙遠
[00:07:03.320 --> 00:07:04.320]  人口越來越多
[00:07:04.320 --> 00:07:06.320]  但武器越來越精準
[00:07:06.320 --> 00:07:08.320]  現在看著你的房子就炸了
[00:07:08.320 --> 00:07:11.320]  然後我們看第二次世界大戰
[00:07:11.320 --> 00:07:13.320]  那種警方死的人口
[00:07:13.320 --> 00:07:16.320]  是幾千萬幾千萬死亡
[00:07:16.320 --> 00:07:20.320]  是在整個世界
[00:07:20.320 --> 00:07:23.320]  我們看見不是很遙遠的事
[00:07:23.320 --> 00:07:26.320]  瘟疫刀劍所拿走的人命
[00:07:26.320 --> 00:07:27.320]  人口多了
[00:07:27.320 --> 00:07:28.320]  我們又看看第九章
[00:07:28.320 --> 00:07:30.320]  從馬的口中噴出來的火
[00:07:30.320 --> 00:07:31.320]  煙和硫磺
[00:07:31.320 --> 00:07:32.320]  這三樣災害
[00:07:32.320 --> 00:07:34.320]  殺害了人類的三分之一
[00:07:34.320 --> 00:07:36.320]  有二億的馬兵出來
[00:07:36.320 --> 00:07:38.320]  殺害了三分之一的人
[00:07:38.320 --> 00:07:40.320]  又不是很遙遠的事
[00:07:40.320 --> 00:07:42.320]  變得越來越真實
[00:07:42.320 --> 00:07:44.320]  去年有很多環保的峰會
[00:07:44.320 --> 00:07:46.320]  我們又看一張投影片
[00:07:46.320 --> 00:07:48.320]  去到七號七碗的時候
[00:07:48.320 --> 00:07:50.320]  第二位天使把碗傾倒在海裏
[00:07:50.320 --> 00:07:52.320]  海就變成了像死人的血一樣
[00:07:52.320 --> 00:07:55.320]  海裏所有的活物都死了
[00:07:55.320 --> 00:07:57.320]  又發覺不是那麼遠的事
[00:07:57.320 --> 00:07:59.320]  一百年裏的轉變
[00:07:59.320 --> 00:08:01.320]  令我們看見
[00:08:01.320 --> 00:08:04.320]  是人類一個很大的困境和契機
[00:08:04.320 --> 00:08:06.320]  無論說得多好都好
[00:08:06.320 --> 00:08:08.320]  發覺原來我們人類
[00:08:08.320 --> 00:08:10.320]  有時覺得七十年過去了
[00:08:10.320 --> 00:08:12.320]  七十年前打第二次世界大戰
[00:08:12.320 --> 00:08:13.320]  一代人過去
[00:08:13.320 --> 00:08:15.320]  忘記了戰爭有多痛苦
[00:08:15.320 --> 00:08:17.320]  我們覺得現在隨時世界
[00:08:17.320 --> 00:08:18.320]  好像一個火藥庫
[00:08:18.320 --> 00:08:19.320]  甚麼時候都說
[00:08:19.320 --> 00:08:20.320]  我甚麼時候就跟你打過
[00:08:20.320 --> 00:08:22.320]  我看見周圍的人都立高了三袖
[00:08:22.320 --> 00:08:25.320]  是一個我們再一次重新經歷
[00:08:25.320 --> 00:08:28.320]  我們和世界一次又一次
[00:08:28.320 --> 00:08:29.320]  沒有甚麼進步
[00:08:29.320 --> 00:08:32.320]  但卻是經歷人類的痛苦一次又一次
[00:08:32.320 --> 00:08:34.320]  在這個境況裏面
[00:08:34.320 --> 00:08:35.320]  我們香港人都經歷很多
[00:08:35.320 --> 00:08:36.320]  我們香港已經很好
[00:08:36.320 --> 00:08:37.320]  不是在做難民
[00:08:37.320 --> 00:08:39.320]  不是最多人移民
[00:08:39.320 --> 00:08:41.320]  已經是很不同的境況
[00:08:41.320 --> 00:08:43.320]  但我們香港人都經歷很特別的
[00:08:43.320 --> 00:08:45.320]  大都市
[00:08:45.320 --> 00:08:46.320]  越來越長命
[00:08:46.320 --> 00:08:49.320]  但是我們看見
[00:08:49.320 --> 00:08:50.320]  因為西方世界
[00:08:50.320 --> 00:08:52.320]  和耶穌基督的福音越來越遠的時候
[00:08:52.320 --> 00:08:54.320]  它的影響力越來越收窄
[00:08:54.320 --> 00:08:56.320]  香港人都感受到那份
[00:08:56.320 --> 00:08:58.320]  為甚麼東西方的衝突這麼大
[00:08:58.320 --> 00:09:01.320]  我們在前沿位置的那份挑戰
[00:09:01.320 --> 00:09:05.320]  令到很多人移民又越來越快
[00:09:05.320 --> 00:09:07.320]  現在移民都不用怎樣通知你
[00:09:07.320 --> 00:09:09.320]  今天跟你說明天走
[00:09:09.320 --> 00:09:11.320]  其實我很傷感
[00:09:11.320 --> 00:09:12.320]  我和大家說過
[00:09:12.320 --> 00:09:13.320]  我很怕分別的
[00:09:13.320 --> 00:09:14.320]  如果你明天走
[00:09:14.320 --> 00:09:15.320]  你不要今天告訴我
[00:09:15.320 --> 00:09:18.320]  你早一點告訴我
[00:09:18.320 --> 00:09:21.320]  親近一點的通常一個月之前通知你
[00:09:21.320 --> 00:09:23.320]  但我們都覺得很難受
[00:09:23.320 --> 00:09:26.320]  最慘是在Facebook才看見你走了
[00:09:26.320 --> 00:09:29.320]  我們發覺我們留在香港都面對很多挑戰
[00:09:29.320 --> 00:09:30.320]  我們越來越長命
[00:09:30.320 --> 00:09:31.320]  發覺自己越來越老
[00:09:31.320 --> 00:09:32.320]  我們見到五堂好一點
[00:09:32.320 --> 00:09:34.320]  年輕一點的感覺
[00:09:34.320 --> 00:09:37.320]  就算自己不是都感覺年輕
[00:09:37.320 --> 00:09:39.320]  但發覺我們身邊的年青人
[00:09:39.320 --> 00:09:41.320]  也是越來越少
[00:09:41.320 --> 00:09:43.320]  很多學校都說
[00:09:43.320 --> 00:09:45.320]  全部都走了
[00:09:45.320 --> 00:09:47.320]  很多位置剩下
[00:09:47.320 --> 00:09:49.320]  我們發覺我們都面對很多的轉變
[00:09:49.320 --> 00:09:51.320]  在這100年裏面
[00:09:51.320 --> 00:09:54.320]  但我們今天看這段經文其實是一個很大的轉變
[00:09:54.320 --> 00:09:55.320]  在這轉變裏面
[00:09:55.320 --> 00:09:57.320]  我們看見一對夫婦
[00:09:57.320 --> 00:09:58.320]  再加上一個老人家
[00:09:58.320 --> 00:10:00.320]  他們怎樣面對這段轉變
[00:10:00.320 --> 00:10:01.320]  這段經文的轉變
[00:10:01.320 --> 00:10:02.320]  在路加方案二章一節
[00:10:02.320 --> 00:10:03.320]  他說在那些日子
[00:10:03.320 --> 00:10:05.320]  凱撒奧古士都降旨
[00:10:05.320 --> 00:10:07.320]  叫全國人民都登記戶籍
[00:10:07.320 --> 00:10:09.320]  這一次登記戶籍是在居利樓
[00:10:09.320 --> 00:10:11.320]  作敘利亞總督的時候行的
[00:10:11.320 --> 00:10:13.320]  我們思想一下這段經文
[00:10:13.320 --> 00:10:14.320]  當時以色列
[00:10:14.320 --> 00:10:15.320]  不是叫以色列
[00:10:15.320 --> 00:10:16.320]  叫甚麼?叫敘利亞
[00:10:16.320 --> 00:10:17.320]  你今天叫以色列叫敘利亞
[00:10:17.320 --> 00:10:19.320]  他肯定不肯
[00:10:19.320 --> 00:10:21.320]  但當日就叫敘利亞
[00:10:21.320 --> 00:10:23.320]  當日因為有奧古士都
[00:10:23.320 --> 00:10:24.320]  這個羅馬最出色的皇帝
[00:10:24.320 --> 00:10:25.320]  他出色到一個甚麼地步
[00:10:25.320 --> 00:10:27.320]  大家每年都要記他一次
[00:10:27.320 --> 00:10:29.320]  Octagon是幾邊形?
[00:10:29.320 --> 00:10:30.320]  八邊形
[00:10:30.320 --> 00:10:32.320]  Octopus是甚麼?八爪魚
[00:10:32.320 --> 00:10:34.320]  October是多少月?
[00:10:34.320 --> 00:10:36.320]  為甚麼?
[00:10:36.320 --> 00:10:38.320]  October為甚麼不是叫八月?
[00:10:38.320 --> 00:10:40.320]  因為是Augustine
[00:10:40.320 --> 00:10:42.320]  我們八月叫甚麼?
[00:10:42.320 --> 00:10:44.320]  對,我們每人都要叫他一次
[00:10:44.320 --> 00:10:45.320]  每年
[00:10:45.320 --> 00:10:46.320]  就是他的名字
[00:10:46.320 --> 00:10:48.320]  就是八月份的名字
[00:10:48.320 --> 00:10:50.320]  當然故事更加長
[00:10:50.320 --> 00:10:52.320]  為甚麼八月份要改?
[00:10:52.320 --> 00:10:55.320]  但這是一個很有勢力的羅馬海殺
[00:10:55.320 --> 00:10:58.320]  他當時說要大家報名上策
[00:10:58.320 --> 00:11:00.320]  要登記戶籍
[00:11:00.320 --> 00:11:02.320]  登記戶籍是甚麼事?
[00:11:02.320 --> 00:11:03.320]  登記戶籍是做兩件事
[00:11:03.320 --> 00:11:04.320]  第一是徵兵
[00:11:04.320 --> 00:11:06.320]  第二是收稅
[00:11:06.320 --> 00:11:07.320]  若果你不是他的子民
[00:11:07.320 --> 00:11:09.320]  你心裏是怎樣感覺?
[00:11:09.320 --> 00:11:10.320]  他來登記戶籍
[00:11:10.320 --> 00:11:12.320]  他就要你徵兵和收稅
[00:11:12.320 --> 00:11:14.320]  所以在《士徒行傳》第五章
[00:11:14.320 --> 00:11:16.320]  瑪嘉烈講到一件事
[00:11:16.320 --> 00:11:17.320]  瑪嘉烈當時是不信神
[00:11:17.320 --> 00:11:19.320]  他講了一件事
[00:11:19.320 --> 00:11:21.320]  登記戶籍的時候
[00:11:21.320 --> 00:11:23.320]  又有伯加利尼的猶太人出現
[00:11:23.320 --> 00:11:25.320]  引誘百姓跟從他
[00:11:25.320 --> 00:11:26.320]  為甚麼登記戶籍的時候
[00:11:26.320 --> 00:11:27.320]  居然有人可以造反?
[00:11:27.320 --> 00:11:29.320]  這個叫猶大的人引誘百姓
[00:11:29.320 --> 00:11:31.320]  不是賣了去猶大,是另一個猶大
[00:11:31.320 --> 00:11:33.320]  他引誘一群人跟著他造反
[00:11:33.320 --> 00:11:34.320]  因為每次登記戶籍
[00:11:34.320 --> 00:11:36.320]  就是令猶太人很反感的時間
[00:11:36.320 --> 00:11:38.320]  就是造反的最好契機
[00:11:38.320 --> 00:11:40.320]  所以你看見這個警方
[00:11:40.320 --> 00:11:42.320]  講述一段歷史
[00:11:42.320 --> 00:11:45.320]  奧古斯督當時的登記戶籍是怎樣?
[00:11:45.320 --> 00:11:47.320]  全國人民,這個已經是很美麗的寫法
[00:11:47.320 --> 00:11:50.320]  在原文寫著普天之下
[00:11:50.320 --> 00:11:52.320]  所有已知的世界都是他的世界
[00:11:52.320 --> 00:11:54.320]  你不會見到羅馬帝國的盡頭
[00:11:54.320 --> 00:11:56.320]  如果你在當時生活
[00:11:56.320 --> 00:11:58.320]  所有人都要登記戶籍
[00:11:58.320 --> 00:12:02.320]  所以約瑟和瑪利亞都要登記戶籍
[00:12:02.320 --> 00:12:03.320]  回到伯利恆
[00:12:03.320 --> 00:12:05.320]  但卻是在這麼小的事上
[00:12:05.320 --> 00:12:08.320]  成就了尼加書的寓言
[00:12:08.320 --> 00:12:10.320]  神是很特別的
[00:12:10.320 --> 00:12:12.320]  每一個最強的權勢
[00:12:12.320 --> 00:12:14.320]  在他手中都是成就他要做的事情
[00:12:14.320 --> 00:12:17.320]  這兩對夫婦
[00:12:17.320 --> 00:12:20.320]  這對夫婦回到伯利恆的登記戶籍
[00:12:20.320 --> 00:12:23.320]  講述了以色列人當時面對的政治現實
[00:12:23.320 --> 00:12:27.320]  但同時又教導我們如何面對時代的轉折
[00:12:27.320 --> 00:12:29.320]  這段經文
[00:12:29.320 --> 00:12:31.320]  三次出現「律法」這個字
[00:12:31.320 --> 00:12:34.320]  三次出現「聖靈」這個字
[00:12:34.320 --> 00:12:36.320]  他講述的這個字是時代的轉折
[00:12:36.320 --> 00:12:40.320]  律法能夠得到完全的認許的實現
[00:12:40.320 --> 00:12:42.320]  然後去到聖靈的日子
[00:12:42.320 --> 00:12:44.320]  提醒我們
[00:12:44.320 --> 00:12:46.320]  我們不是面對百年一遇的轉變
[00:12:46.320 --> 00:12:50.320]  我們面對的是千年二千年的轉變
[00:12:50.320 --> 00:12:52.320]  神看千年如一日,一日如千年
[00:12:52.320 --> 00:12:55.320]  對於他來說,一百年只是歲子
[00:12:55.320 --> 00:12:57.320]  我們面對二千年的轉變
[00:12:57.320 --> 00:12:59.320]  在這個轉變中
[00:12:59.320 --> 00:13:01.320]  我們看見這對夫婦和西面的面對
[00:13:01.320 --> 00:13:02.320]  首先這對夫婦的面對
[00:13:02.320 --> 00:13:04.320]  第一件事是他們虔守律法
[00:13:04.320 --> 00:13:08.320]  他們沒有放棄神給他們任何美好的事情
[00:13:08.320 --> 00:13:09.320]  每一樣都抓得很緊
[00:13:09.320 --> 00:13:11.320]  我們看看律法如何出現過三次
[00:13:11.320 --> 00:13:15.320]  第一次是按摩西滿了潔淨的日子
[00:13:15.320 --> 00:13:17.320]  他們就帶著孩子上耶路撒冷
[00:13:17.320 --> 00:13:19.320]  要把他獻給主
[00:13:19.320 --> 00:13:21.320]  他首先按摩西的律法
[00:13:21.320 --> 00:13:23.320]  把小孩子獻給主
[00:13:23.320 --> 00:13:24.320]  不是獻給主
[00:13:24.320 --> 00:13:26.320]  是按摩西的律法潔淨了自己
[00:13:26.320 --> 00:13:27.320]  為什麼要潔淨自己呢?
[00:13:27.320 --> 00:13:29.320]  因為你接觸過產血
[00:13:29.320 --> 00:13:31.320]  你是需要潔淨自己的
[00:13:31.320 --> 00:13:33.320]  但原文不是在說瑪利亞潔淨自己
[00:13:33.320 --> 00:13:35.320]  是在說約瑟和瑪利亞兩人
[00:13:35.320 --> 00:13:37.320]  是在眾數潔淨自己
[00:13:37.320 --> 00:13:39.320]  我不知道大家有沒有接生
[00:13:39.320 --> 00:13:40.320]  我也試過
[00:13:40.320 --> 00:13:42.320]  我只是看我的兒子出生
[00:13:42.320 --> 00:13:43.320]  第一次看是比較好的
[00:13:43.320 --> 00:13:46.320]  因為那時候的產科預備班
[00:13:46.320 --> 00:13:48.320]  給了我很多錄影帶
[00:13:48.320 --> 00:13:50.320]  看到我已經飽和了
[00:13:50.320 --> 00:13:52.320]  進去後就不太害怕
[00:13:52.320 --> 00:13:53.320]  看到我出生就很開心
[00:13:53.320 --> 00:13:54.320]  頭頂出來
[00:13:54.320 --> 00:13:56.320]  身體一折就出來
[00:13:56.320 --> 00:13:58.320]  那時候就很自豪
[00:13:58.320 --> 00:14:00.320]  剪磁帶那樣做
[00:14:00.320 --> 00:14:03.320]  隔了十多個月我的二兒子出生了
[00:14:03.320 --> 00:14:05.320]  我以為自己很行
[00:14:05.320 --> 00:14:06.320]  進去看
[00:14:06.320 --> 00:14:07.320]  怎知道看到血噴出來的時候
[00:14:07.320 --> 00:14:08.320]  我嚇得腳軟
[00:14:08.320 --> 00:14:11.320]  原來多想從產房走出去
[00:14:11.320 --> 00:14:13.320]  當時也沒理由這麼壞
[00:14:13.320 --> 00:14:18.320]  原來那個境況是很震撼的
[00:14:18.320 --> 00:14:19.320]  但對猶太人來說
[00:14:19.320 --> 00:14:21.320]  如果你接觸了血
[00:14:21.320 --> 00:14:22.320]  你是需要潔淨的
[00:14:22.320 --> 00:14:24.320]  可以想像為什麼約瑟也要潔淨
[00:14:24.320 --> 00:14:27.320]  可能他當時不是一個很有錢的家
[00:14:27.320 --> 00:14:29.320]  他也可能是當中接生
[00:14:29.320 --> 00:14:31.320]  以至他也一起手足律法
[00:14:31.320 --> 00:14:33.320]  去潔淨自己
[00:14:33.320 --> 00:14:35.320]  我們在時代的轉接
