
[00:00:00.000 --> 00:00:02.000]  (主席) 頂英姐妹晚安
[00:03:52.000 --> 00:03:55.000]  眾人大聲喊叫
[00:03:55.000 --> 00:03:59.000]  五爵耳朵齊心衝向他
[00:03:59.000 --> 00:04:02.000]  把他推倒城外
[00:04:02.000 --> 00:04:04.000]  用石頭打他
[00:04:04.000 --> 00:04:05.000]  作見證的人
[00:04:05.000 --> 00:04:07.000]  把他們的衣裳
[00:04:07.000 --> 00:04:11.000]  放在一個名叫素羅的青年腳前
[00:04:11.000 --> 00:04:15.000]  他們正用石頭打屍體版的時候
[00:04:15.000 --> 00:04:19.000]  他呼求說:主耶穌啊
[00:04:19.000 --> 00:04:21.000]  求祢接納我的靈魂
[00:04:21.000 --> 00:04:23.000]  然後他跪下來
[00:04:23.000 --> 00:04:26.000]  大聲喊著:主啊
[00:04:26.000 --> 00:04:29.000]  不要將這罪歸於他們
[00:04:29.000 --> 00:04:33.000]  說了這話就長眠了
[00:04:33.000 --> 00:04:36.000]  這是一個故事式
[00:04:36.000 --> 00:04:37.000]  罪事文
[00:04:37.000 --> 00:04:40.000]  我們會看經文的時候
[00:04:40.000 --> 00:04:43.000]  問有什麼角色
[00:04:43.000 --> 00:04:46.000]  對這些角色有什麼描繪呢?
[00:04:46.000 --> 00:04:47.000]  這個我們要留意
[00:04:47.000 --> 00:04:50.000]  這裡說了有眾人
[00:04:50.000 --> 00:04:52.000]  眾人是指什麼人?
[00:04:52.000 --> 00:04:54.000]  大家知不知道是什麼人?
[00:04:54.000 --> 00:04:56.000]  在上文會說完
[00:04:56.000 --> 00:04:57.000]  不過這裡沒有讀給大家聽
[00:04:57.000 --> 00:04:59.000]  在之前的段落
[00:04:59.000 --> 00:05:01.000]  上文說到包括有八姓
[00:05:01.000 --> 00:05:05.000]  長老、文士、議會的人
[00:05:05.000 --> 00:05:09.000]  大祭司、素羅和作見證的人
[00:05:09.000 --> 00:05:11.000]  那是什麼人?
[00:05:11.000 --> 00:05:13.000]  是不是全部都是?
[00:05:13.000 --> 00:05:14.000]  就是所有的人
[00:05:14.000 --> 00:05:15.000]  就是這一群人
[00:05:15.000 --> 00:05:20.000]  全部可以說是猶太教很熱心的人
[00:05:20.000 --> 00:05:21.000]  這群人
[00:05:21.000 --> 00:05:23.000]  很激情的
[00:05:23.000 --> 00:05:25.000]  我們看到這一群人
[00:05:25.000 --> 00:05:28.000]  當中的氣氛是怎樣的呢?
[00:05:28.000 --> 00:05:30.000]  經文給我們看到
[00:05:30.000 --> 00:05:34.000]  他們是極其老奴、咬牙切齒
[00:05:34.000 --> 00:05:36.000]  這個描繪這幅圖像
[00:05:36.000 --> 00:05:39.000]  是有很強烈的情緒表達
[00:05:39.000 --> 00:05:43.000]  試想像如果今天有人對你極其老奴、咬牙切齒
[00:05:43.000 --> 00:05:44.000]  看著你
[00:05:44.000 --> 00:05:47.000]  你有什麼感覺?
[00:05:47.000 --> 00:05:48.000]  掉頭走吧
[00:05:48.000 --> 00:05:49.000]  不要再理他了
[00:05:49.000 --> 00:05:50.000]  什麼事?
[00:05:50.000 --> 00:05:51.000]  你想吃掉我嗎?
[00:05:51.000 --> 00:05:52.000]  是不是?
[00:05:52.000 --> 00:05:53.000]  走!
[00:05:53.000 --> 00:05:54.000]  但司提反因為在上文
[00:05:54.000 --> 00:05:57.000]  剛好說到他們的要害
[00:05:57.000 --> 00:05:59.000]  就說你們這眼著頸看
[00:05:59.000 --> 00:06:02.000]  心同耳未受割禮的人
[00:06:02.000 --> 00:06:04.000]  時常拒絕聲鳴
[00:06:04.000 --> 00:06:05.000]  你們的祖宗怎樣?
[00:06:05.000 --> 00:06:07.000]  你們也怎樣?
[00:06:07.000 --> 00:06:10.000]  他聽到之後就惱羞成怒
[00:06:10.000 --> 00:06:13.000]  隨即的反應就是想害人、殺人
[00:06:13.000 --> 00:06:17.000]  整個面部表情都畫出來
[00:06:17.000 --> 00:06:20.000]  而正正他們這個面貌
[00:06:20.000 --> 00:06:23.000]  也都從上文所說的司提反的面貌
[00:06:23.000 --> 00:06:25.000]  形成了極大的對比
[00:06:25.000 --> 00:06:28.000]  在上文裡六章十一節告訴我們
[00:06:28.000 --> 00:06:30.000]  在議會坐著的人
[00:06:30.000 --> 00:06:32.000]  都定睛看著他
[00:06:32.000 --> 00:06:33.000]  司提反
[00:06:33.000 --> 00:06:36.000]  看到司提反的面貌是怎樣呢?
[00:06:36.000 --> 00:06:38.000]  很像天使的面貌
[00:06:38.000 --> 00:06:39.000]  差得遠嗎?
[00:06:39.000 --> 00:06:40.000]  這兩個樣子
[00:06:40.000 --> 00:06:43.000]  一個是極其魯魯雅華切齒
[00:06:43.000 --> 00:06:45.000]  另一個是天使的面貌
[00:06:45.000 --> 00:06:46.000]  簡單理解就是
[00:06:46.000 --> 00:06:48.000]  天使的面貌是從神而來
[00:06:48.000 --> 00:06:50.000]  神使者的面貌
[00:06:50.000 --> 00:06:52.000]  也就是說他是神派來
[00:06:52.000 --> 00:06:53.000]  代表神
[00:06:53.000 --> 00:06:54.000]  站在神那邊
[00:06:54.000 --> 00:06:56.000]  為神去做見證
[00:06:56.000 --> 00:06:57.000]  但是這群人
[00:06:57.000 --> 00:07:01.000]  眾人裡是極其魯魯雅華切齒的面貌
[00:07:01.000 --> 00:07:05.000]  代表的是他們的議會
[00:07:05.000 --> 00:07:07.000]  是猶太人他們的公會
[00:07:07.000 --> 00:07:09.000]  屬於最高權力的執法機構
[00:07:09.000 --> 00:07:11.000]  可以定人生死
[00:07:11.000 --> 00:07:13.000]  但是他們就沒有權限刑的
[00:07:13.000 --> 00:07:16.000]  也都意味著人性的黑暗
[00:07:16.000 --> 00:07:17.000]  他們站在哪一邊呢?
[00:07:17.000 --> 00:07:19.000]  在權力慾望那一邊
[00:07:19.000 --> 00:07:21.000]  就是很想去
[00:07:21.000 --> 00:07:23.000]  當不中聽
[00:07:23.000 --> 00:07:26.000]  對方和你不是站在同一陣線的時候
[00:07:26.000 --> 00:07:28.000]  就想害人殺人
[00:07:28.000 --> 00:07:30.000]  而帶出的就是血氣
[00:07:30.000 --> 00:07:32.000]  那個果子就是
[00:07:32.000 --> 00:07:35.000]  濫權和私了
[00:07:35.000 --> 00:07:37.000]  但是屍體犯相反
[00:07:37.000 --> 00:07:39.000]  他結的果子是什麼呢?
[00:07:39.000 --> 00:07:41.000]  剛才在經文裡給我們看到
[00:07:41.000 --> 00:07:43.000]  就是求情和寬恕
[00:07:43.000 --> 00:07:45.000]  其實相差遠不遠呢?
[00:07:45.000 --> 00:07:47.000]  當我看到這裡的時候
[00:07:47.000 --> 00:07:48.000]  我都覺得
[00:07:48.000 --> 00:07:49.000]  如果有未信的朋友
[00:07:49.000 --> 00:07:50.000]  你會看
[00:07:50.000 --> 00:07:52.000]  哇!基督教的信仰是怎樣的呢?
[00:07:52.000 --> 00:07:54.000]  其實這麼神奇的這個人
[00:07:54.000 --> 00:07:56.000]  去到臨死的時候
[00:07:56.000 --> 00:07:58.000]  他竟然說出這樣的話
[00:07:58.000 --> 00:08:00.000]  我不知道弟兄姊妹
[00:08:00.000 --> 00:08:01.000]  如果可以選擇
[00:08:01.000 --> 00:08:03.000]  你想和哪一班人做朋友呢?
[00:08:03.000 --> 00:08:05.000]  和這班議會的人
[00:08:05.000 --> 00:08:07.000]  還是和屍體犯做朋友呢?
[00:08:07.000 --> 00:08:08.000]  應該不用問了
[00:08:08.000 --> 00:08:10.000]  這個應該是屍體犯吧?
[00:08:10.000 --> 00:08:12.000]  因為很正常
[00:08:12.000 --> 00:08:14.000]  難道和不雅華切齒的人做朋友嗎?
[00:08:14.000 --> 00:08:16.000]  牛感眼還是怎樣
[00:08:16.000 --> 00:08:18.000]  想宰了我?想吃了我?
[00:08:18.000 --> 00:08:20.000]  很害怕的確實是
[00:08:20.000 --> 00:08:22.000]  在第一個大點裡
[00:08:22.000 --> 00:08:24.000]  我們看看
[00:08:24.000 --> 00:08:26.000]  去到盡頭
[00:08:26.000 --> 00:08:27.000]  有什麼發現呢?
[00:08:27.000 --> 00:08:29.000]  從神的向度去看
[00:08:29.000 --> 00:08:31.000]  看到人子
[00:08:31.000 --> 00:08:33.000]  人子的迎接
[00:08:33.000 --> 00:08:35.000]  我們看到這班想要殺屍體犯的人
[00:08:35.000 --> 00:08:37.000]  他們是沒有性靈的
[00:08:37.000 --> 00:08:38.000]  充滿血氣
[00:08:38.000 --> 00:08:40.000]  也不守規矩
[00:08:40.000 --> 00:08:43.000]  明明是沒有執行死刑的權利
[00:08:43.000 --> 00:08:45.000]  如果大家還記得的話
[00:08:45.000 --> 00:08:47.000]  當耶穌被捉拿的時候
[00:08:47.000 --> 00:08:49.000]  祭司長拉耶穌到比拉多面前
[00:08:49.000 --> 00:08:50.000]  誣告他
[00:08:50.000 --> 00:08:51.000]  要定他死罪
[00:08:51.000 --> 00:08:52.000]  釘他十字架
[00:08:52.000 --> 00:08:54.000]  在《約翰福音》18:31
[00:08:54.000 --> 00:08:55.000]  這樣說
[00:08:55.000 --> 00:08:56.000]  比拉多對他們說
[00:08:56.000 --> 00:08:58.000]  你們自己帶他去
[00:08:58.000 --> 00:09:00.000]  按照你們的律法問他吧
[00:09:00.000 --> 00:09:01.000]  猶太人說
[00:09:01.000 --> 00:09:03.000]  我們沒有殺人的權柄
[00:09:03.000 --> 00:09:05.000]  他們可以判
[00:09:05.000 --> 00:09:07.000]  但不可以
[00:09:07.000 --> 00:09:09.000]  自己行刑
[00:09:09.000 --> 00:09:11.000]  但竟然這次來到這裡
[00:09:11.000 --> 00:09:13.000]  剛才經文告訴我們
[00:09:13.000 --> 00:09:15.000]  去到這麼無法無天
[00:09:15.000 --> 00:09:18.000]  觸犯了羅馬的律法
[00:09:18.000 --> 00:09:21.000]  他們私自去執行死刑
[00:09:21.000 --> 00:09:23.000]  我們去估計
[00:09:23.000 --> 00:09:25.000]  從這個可怕的結果去估計
[00:09:25.000 --> 00:09:26.000]  推斷
[00:09:26.000 --> 00:09:28.000]  當時的宗教氣氛
[00:09:28.000 --> 00:09:30.000]  政治氣氛
[00:09:30.000 --> 00:09:32.000]  已經到了失控的地步
[00:09:32.000 --> 00:09:33.000]  已經失控了
[00:09:33.000 --> 00:09:35.000]  按照人的看法
[00:09:35.000 --> 00:09:37.000]  這樣已經失控了
[00:09:37.000 --> 00:09:39.000]  環境是失控的
[00:09:39.000 --> 00:09:41.000]  但在經文中
[00:09:41.000 --> 00:09:42.000]  讓我們看到
[00:09:42.000 --> 00:09:45.000]  它是在神的見證下發生的
[00:09:45.000 --> 00:09:47.000]  為什麼這樣說呢?
[00:09:47.000 --> 00:09:49.000]  經文讓我們清楚看到
[00:09:49.000 --> 00:09:51.000]  但施提反滿有聖靈
[00:09:51.000 --> 00:09:52.000]  定睜望天
[00:09:52.000 --> 00:09:53.000]  看見神的榮耀
[00:09:53.000 --> 00:09:57.000]  又看見耶穌站在神的右邊
[00:09:57.000 --> 00:09:59.000]  在這個情境裡
[00:09:59.000 --> 00:10:01.000]  我們看到
[00:10:01.000 --> 00:10:03.000]  滿有聖靈
[00:10:03.000 --> 00:10:04.000]  神的榮耀
[00:10:04.000 --> 00:10:07.000]  耶穌站在神的右邊
[00:10:07.000 --> 00:10:09.000]  剛才我們留意的是人
[00:10:09.000 --> 00:10:12.000]  但這句經文告訴我們
[00:10:12.000 --> 00:10:14.000]  一個很重要的訊息
[00:10:14.000 --> 00:10:16.000]  就是三一真神
[00:10:16.000 --> 00:10:18.000]  和施提反同在
[00:10:18.000 --> 00:10:19.000]  在這一刻
[00:10:19.000 --> 00:10:21.000]  我們知道耶穌很忙
[00:10:21.000 --> 00:10:22.000]  神當然很忙
[00:10:22.000 --> 00:10:25.000]  但神竟然在這一刻的情境
[00:10:25.000 --> 00:10:26.000]  天都要打開
[00:10:26.000 --> 00:10:27.000]  望上天的時候
[00:10:27.000 --> 00:10:28.000]  施提反
[00:10:28.000 --> 00:10:31.000]  耶穌都坐在神寶足的右邊
[00:10:31.000 --> 00:10:32.000]  在那一刻
[00:10:32.000 --> 00:10:34.000]  連三一神都要參與
[00:10:34.000 --> 00:10:36.000]  在教會歷史上
[00:10:36.000 --> 00:10:40.000]  第一宗殉道的事件
[00:10:40.000 --> 00:10:41.000]  一個事實
[00:10:41.000 --> 00:10:42.000]  一個歷史
[00:10:42.000 --> 00:10:45.000]  神是參與在其中
[00:10:45.000 --> 00:10:48.000]  聖父、聖子、聖靈
[00:10:48.000 --> 00:10:49.000]  他們同在
[00:10:49.000 --> 00:10:52.000]  他親自目睹施提反所作的見證
[00:10:52.000 --> 00:10:54.000]  直到他殉道
[00:10:54.000 --> 00:10:55.000]  我都在想
[00:10:55.000 --> 00:10:57.000]  其實是
[00:10:57.000 --> 00:10:58.000]  很難想像
[00:10:58.000 --> 00:10:59.000]  因為在香港
[00:10:59.000 --> 00:11:01.000]  我們還沒有去到這個地步
[00:11:01.000 --> 00:11:03.000]  但我相信對施提反來說
[00:11:03.000 --> 00:11:05.000]  是好得無比
[00:11:05.000 --> 00:11:07.000]  我們有機會
[00:11:07.000 --> 00:11:08.000]  不知道大家有沒有試過
[00:11:08.000 --> 00:11:10.000]  去送別一些朋友的時間
[00:11:10.000 --> 00:11:11.000]  親人的時間
[00:11:11.000 --> 00:11:14.000]  最後其實都是一份同在
[00:11:14.000 --> 00:11:16.000]  你陪著他
[00:11:16.000 --> 00:11:18.000]  握著他的手
[00:11:18.000 --> 00:11:21.000]  陪他去到生命的盡頭
[00:11:21.000 --> 00:11:23.000]  最後一口氣
[00:11:23.000 --> 00:11:25.000]  這是很大的溫暖
[00:11:25.000 --> 00:11:26.000]  很大的安慰
[00:11:26.000 --> 00:11:28.000]  很大的臨在
[00:11:28.000 --> 00:11:29.000]  在這一刻
[00:11:29.000 --> 00:11:33.000]  三一神就要和他同在
[00:11:33.000 --> 00:11:34.000]  所以我們看到
[00:11:34.000 --> 00:11:36.000]  第一個帶出的訊息
[00:11:36.000 --> 00:11:37.000]  去到盡頭
[00:11:37.000 --> 00:11:39.000]  有什麼發現呢?
[00:11:39.000 --> 00:11:43.000]  原來有三一神親自同在
[00:11:43.000 --> 00:11:45.000]  並且他看見
[00:11:45.000 --> 00:11:47.000]  是人子的迎接
[00:11:47.000 --> 00:11:50.000]  這裡互換了字眼
[00:11:50.000 --> 00:11:51.000]  在聖經裡
[00:11:51.000 --> 00:11:54.000]  只有耶穌自稱為人子
[00:11:54.000 --> 00:11:56.000]  不計以西傑書的人子
[00:11:56.000 --> 00:11:57.000]  在四呼音書
[00:11:57.000 --> 00:11:59.000]  特別是耶穌說他是人子
[00:11:59.000 --> 00:12:01.000]  但竟然讓其他人
[00:12:01.000 --> 00:12:02.000]  說人子
[00:12:02.000 --> 00:12:05.000]  是唯一這一處
[00:12:05.000 --> 00:12:06.000]  從其他人說
[00:12:06.000 --> 00:12:08.000]  見到人子
[00:12:08.000 --> 00:12:09.000]  因此這個人子
[00:12:09.000 --> 00:12:11.000]  是在說一個意味
[00:12:11.000 --> 00:12:13.000]  是去到末世
[00:12:13.000 --> 00:12:15.000]  施提反所看到的
[00:12:15.000 --> 00:12:17.000]  是看到將來的
[00:12:17.000 --> 00:12:19.000]  看到將來的結局
[00:12:19.000 --> 00:12:21.000]  因此他看到將來的時候
[00:12:21.000 --> 00:12:23.000]  才能夠有那份
[00:12:23.000 --> 00:12:25.000]  那麼大的赦免
[00:12:25.000 --> 00:12:27.000]  一份的愛
[00:12:27.000 --> 00:12:30.000]  被人用石頭打死的時候
[00:12:30.000 --> 00:12:34.000]  他竟然為這群人求情
[00:12:34.000 --> 00:12:39.000]  這個迎接是怎樣的呢?
[00:12:39.000 --> 00:12:43.000]  也有兩個角度去描繪
[00:12:43.000 --> 00:12:45.000]  一個是第三人稱
[00:12:45.000 --> 00:12:47.000]  另一個是第一人稱
[00:12:47.000 --> 00:12:50.000]  第三人稱是從路加的角度去說
[00:12:50.000 --> 00:12:51.000]  敘述
[00:12:51.000 --> 00:12:52.000]  但施提反滿有聖靈
[00:12:52.000 --> 00:12:53.000]  定睛望天
[00:12:53.000 --> 00:12:54.000]  看見神的榮耀
[00:12:54.000 --> 00:12:57.000]  又看見耶穌站在神的右邊
[00:12:57.000 --> 00:12:58.000]  到第一人稱
[00:12:58.000 --> 00:13:01.000]  施提反自己親自作見證去說
[00:13:01.000 --> 00:13:03.000]  他就說我看見天開了
[00:13:03.000 --> 00:13:05.000]  人子站在神的右邊
[00:13:05.000 --> 00:13:07.000]  是兩個不同的角度
[00:13:07.000 --> 00:13:08.000]  當然重要的東西
[00:13:08.000 --> 00:13:09.000]  就會特別這樣說
[00:13:09.000 --> 00:13:10.000]  告訴他
[00:13:10.000 --> 00:13:12.000]  這裡有很重要的訊息在當中
[00:13:12.000 --> 00:13:14.000]  按照聖經記載
[00:13:14.000 --> 00:13:18.000]  通常耶穌是坐在神的右邊
[00:13:18.000 --> 00:13:22.000]  為什麼在這裡會站著呢?
[00:13:22.000 --> 00:13:24.000]  為什麼不是坐下呢?
[00:13:24.000 --> 00:13:27.000]  坐下是有已經成了
[00:13:27.000 --> 00:13:28.000]  搞定的意思
[00:13:28.000 --> 00:13:31.000]  耶穌作了一次贖罪祭
[00:13:31.000 --> 00:13:33.000]  就在神的右邊坐下了
[00:13:33.000 --> 00:13:36.000]  但是為什麼耶穌在這裡要站起來呢?
[00:13:36.000 --> 00:13:39.000]  是不是有事情還沒搞定?
[00:13:39.000 --> 00:13:42.000]  是不是有事情還沒搞定?
[00:13:42.000 --> 00:13:44.000]  大家怎麼想呢?
[00:13:44.000 --> 00:13:46.000]  確實在聖經裡說
[00:13:46.000 --> 00:13:47.000]  耶穌是大祭司
[00:13:47.000 --> 00:13:48.000]  在希伯來書裡說
[00:13:48.000 --> 00:13:51.000]  祂仍然是治理神的家
[00:13:51.000 --> 00:13:55.000]  在七個金燈台中間行走的人子
[00:13:55.000 --> 00:13:58.000]  耶穌仍然活在教會當中
[00:13:58.000 --> 00:13:59.000]  和我們一起走
[00:13:59.000 --> 00:14:01.000]  但是這裡有一個訊息告訴我們
[00:14:01.000 --> 00:14:05.000]  祂在這個時候站了起來
[00:14:07.000 --> 00:14:09.000]  站了起來
[00:14:09.000 --> 00:14:11.000]  一般的解英家會這樣形容
[00:14:11.000 --> 00:14:15.000]  就是以一個歡迎和敬重的身體語言
[00:14:15.000 --> 00:14:16.000]  耶穌也要站起來
[00:14:16.000 --> 00:14:21.000]  去迎接屍體返回天家
[00:14:21.000 --> 00:14:22.000]  大英之母說
[00:14:22.000 --> 00:14:25.000]  事實上自從耶穌復活升天之後
[00:14:25.000 --> 00:14:28.000]  三一真神一直都和教會同在
[00:14:28.000 --> 00:14:30.000]  耶穌也應許
[00:14:30.000 --> 00:14:33.000]  看我天天與你們同在直到世界的末了
[00:14:33.000 --> 00:14:36.000]  盡頭的時候有神的同在
[00:14:36.000 --> 00:14:38.000]  當然還沒有到盡頭
[00:14:38.000 --> 00:14:40.000]  其實一樣也有神的同在
[00:14:40.000 --> 00:14:43.000]  也在上文裡上一次說
[00:14:43.000 --> 00:14:46.000]  屍體返回是七個執事裡的一項
[00:14:46.000 --> 00:14:47.000]  也是充滿聖靈
[00:14:47.000 --> 00:14:51.000]  我相信祂已經素常操練這件事
[00:14:51.000 --> 00:14:53.000]  活在神的面前
[00:14:53.000 --> 00:14:54.000]  不只是到了這一刻
[00:14:54.000 --> 00:14:58.000]  突然間經歷
[00:14:58.000 --> 00:15:00.000]  本身已經是素常
[00:15:00.000 --> 00:15:03.000]  和神有一個緊密的關係
[00:15:03.000 --> 00:15:07.000]  問題是我們有沒有留意到
[00:15:07.000 --> 00:15:12.000]  留意到神自己每一天都與我們同在
[00:15:12.000 --> 00:15:15.000]  在這個訊息裡
[00:15:15.000 --> 00:15:16.000]  看到三一神同在
[00:15:16.000 --> 00:15:19.000]  對我們有什麼應用呢?
[00:15:19.000 --> 00:15:20.000]  大家看回屍體返回
[00:15:20.000 --> 00:15:23.000]  在一切的血氣裡
[00:15:23.000 --> 00:15:25.000]  很嘈吵的
[00:15:25.000 --> 00:15:27.000]  五爵二朵
[00:15:27.000 --> 00:15:29.000]  大家滾上去
[00:15:29.000 --> 00:15:31.000]  用石頭扔死它
[00:15:31.000 --> 00:15:33.000]  然後出城外
[00:15:33.000 --> 00:15:35.000]  很殘忍的整個情景
[00:15:35.000 --> 00:15:37.000]  很難以想像
[00:15:37.000 --> 00:15:39.000]  咬牙切齒極其魯魯
[00:15:39.000 --> 00:15:42.000]  但是你看到屍體返回是很定的
[00:15:42.000 --> 00:15:44.000]  它是有天使的面貌
[00:15:44.000 --> 00:15:46.000]  心裡營救安穩
[00:15:46.000 --> 00:15:48.000]  安穩在神那裡
[00:15:48.000 --> 00:15:51.000]  這個見證肯定不是靠祂自己
[00:15:51.000 --> 00:15:52.000]  是靠聖靈
[00:15:52.000 --> 00:15:54.000]  是聖靈充滿祂
[00:15:54.000 --> 00:15:55.000]  所以耶穌也說過
[00:15:55.000 --> 00:15:58.000]  到了被人抓的時候
[00:15:58.000 --> 00:16:00.000]  在人面前你不用預先分數
[00:16:00.000 --> 00:16:02.000]  想一想說什麼
[00:16:02.000 --> 00:16:04.000]  是聖靈賜給我們當局的說話
[00:16:04.000 --> 00:16:06.000]  而是敵人搏不到
[00:16:06.000 --> 00:16:08.000]  他們確實是搏不到
[00:16:08.000 --> 00:16:11.000]  而他們也不理一切的雜聲
[00:16:11.000 --> 00:16:13.000]  真的可以說不見一人只見耶穌
[00:16:13.000 --> 00:16:15.000]  他心裡定睜望天
[00:16:15.000 --> 00:16:17.000]  沒有注目難處
[00:16:17.000 --> 00:16:19.000]  也不注目痛楚
[00:16:19.000 --> 00:16:22.000]  只是定睜仰望耶穌
[00:16:22.000 --> 00:16:25.000]  如果放在我們實際的生活裡
[00:16:25.000 --> 00:16:27.000]  就是怎樣去操練呢?
[00:16:27.000 --> 00:16:29.000]  從去年到今年
[00:16:29.000 --> 00:16:30.000]  我正在看一本書
[00:16:30.000 --> 00:16:32.000]  叫《溫柔的門徒》
[00:16:32.000 --> 00:16:34.000]  那位牧師也提醒我們
[00:16:34.000 --> 00:16:36.000]  每一天一起床
[00:16:36.000 --> 00:16:37.000]  什麼都不要做
