
[00:00:00.000 --> 00:00:03.200]  弟兄姊妹,早安,大家好
[00:03:03.200 --> 00:03:05.200]  為何垃圾缸?
[00:03:05.200 --> 00:03:07.200]  衣服曬乾了
[00:03:07.200 --> 00:03:08.200]  原來有個方法
[00:03:08.200 --> 00:03:09.200]  其實不用摺
[00:03:09.200 --> 00:03:11.200]  放回沙發上
[00:03:11.200 --> 00:03:13.200]  又可以省下程序
[00:03:13.200 --> 00:03:15.200]  那時就是這樣
[00:03:15.200 --> 00:03:17.200]  晾完,放在這裏
[00:03:17.200 --> 00:03:19.200]  然後就拿來穿
[00:03:19.200 --> 00:03:21.200]  穿好後,又穿回去
[00:03:21.200 --> 00:03:23.200]  就放在沙發上
[00:03:23.200 --> 00:03:25.200]  有時冷起來,很累
[00:03:25.200 --> 00:03:27.200]  在超市買完
[00:03:27.200 --> 00:03:29.200]  豉油、公仔麵
[00:03:29.200 --> 00:03:31.200]  清潔劑、薯片
[00:03:31.200 --> 00:03:32.200]  不同類別的東西
[00:03:32.200 --> 00:03:34.200]  就放滿在食飯枱上
[00:03:34.200 --> 00:03:37.200]  有時又買報紙、雜誌、書
[00:03:37.200 --> 00:03:40.200]  那張四人枱
[00:03:40.200 --> 00:03:42.200]  只是由於半年時間
[00:03:42.200 --> 00:03:44.200]  只剩下一個角落
[00:03:44.200 --> 00:03:46.200]  可以放外賣、食物的位置
[00:03:46.200 --> 00:03:48.200]  不過,一個人
[00:03:48.200 --> 00:03:50.200]  沒有人知道的
[00:03:50.200 --> 00:03:53.200]  其實我都很喜歡乾淨
[00:03:53.200 --> 00:03:55.200]  不過不知何故就這樣亂下去
[00:03:55.200 --> 00:03:58.200]  反正從外表看
[00:03:58.200 --> 00:03:59.200]  我都頗整潔
[00:03:59.200 --> 00:04:01.200]  即是在外出的時候
[00:04:01.200 --> 00:04:03.200]  穿衣服都整齊
[00:04:03.200 --> 00:04:04.200]  回到辦公室
[00:04:04.200 --> 00:04:07.200]  書枱都很乾淨、整齊
[00:04:07.200 --> 00:04:08.200]  甚至有人說
[00:04:08.200 --> 00:04:10.200]  「Yiman,你的書枱很整齊」
[00:04:10.200 --> 00:04:12.200]  我聽到的時候都有點心虛
[00:04:12.200 --> 00:04:13.200]  我說「是呀」
[00:04:13.200 --> 00:04:15.200]  「我辦公室的書枱很整齊」
[00:04:15.200 --> 00:04:16.200]  「的確是」
[00:04:16.200 --> 00:04:20.200]  當然,那個人有錯誤的印象
[00:04:20.200 --> 00:04:22.200]  「你的辦公室很乾淨」
[00:04:22.200 --> 00:04:25.200]  「你的家庭應該也是這樣」
[00:04:25.200 --> 00:04:28.200]  誰知有一個主日的早上
[00:04:28.200 --> 00:04:30.200]  又是回到教會
[00:04:30.200 --> 00:04:32.200]  目姐就跟我說
[00:04:32.200 --> 00:04:35.200]  「Yiman,下午教會停電」
[00:04:35.200 --> 00:04:37.200]  「知道你住得很近」
[00:04:37.200 --> 00:04:39.200]  「又是一個人住」
[00:04:39.200 --> 00:04:41.200]  「可否幫忙開放你的家」
[00:04:41.200 --> 00:04:42.200]  「幾個小時」
[00:04:42.200 --> 00:04:45.200]  「讓我們其中一個小組來查聽」
[00:04:45.200 --> 00:04:50.200]  當時我已經在教會
[00:04:50.200 --> 00:04:51.200]  你想想
[00:04:51.200 --> 00:04:53.200]  我剛才半年都沒有收拾東西
[00:04:53.200 --> 00:04:55.200]  你猜我應不應該答應他呢?
[00:04:55.200 --> 00:04:58.200]  我很難告訴他
[00:04:58.200 --> 00:05:00.200]  其實我都說了
[00:05:00.200 --> 00:05:02.200]  「不好意思,導師」
[00:05:02.200 --> 00:05:04.200]  「其實我家都很亂」
[00:05:04.200 --> 00:05:05.200]  「不要客氣」
[00:05:05.200 --> 00:05:06.200]  「有多亂?」
[00:05:06.200 --> 00:05:08.200]  「其實不會太亂」
[00:05:08.200 --> 00:05:10.200]  「你一個人住」
[00:05:10.200 --> 00:05:12.200]  「不用打擾其他家人」
[00:05:12.200 --> 00:05:14.200]  「也是的」
[00:05:14.200 --> 00:05:18.200]  「不要拖那麼久」
[00:05:18.200 --> 00:05:21.200]  「就去你家下午兩點半」
[00:05:21.200 --> 00:05:23.200]  我說「哦,好吧」
[00:05:23.200 --> 00:05:26.200]  勉為其難就答應了
[00:05:26.200 --> 00:05:27.200]  我心想
[00:05:27.200 --> 00:05:29.200]  十二時崇拜完畢
[00:05:29.200 --> 00:05:31.200]  兩點半才來我家查聽
[00:05:31.200 --> 00:05:34.200]  中間有兩個半小時
[00:05:34.200 --> 00:05:36.200]  應該可以收拾得及
[00:05:36.200 --> 00:05:37.200]  於是崇拜完畢
[00:05:37.200 --> 00:05:38.200]  飯都不吃
[00:05:38.200 --> 00:05:40.200]  馬上坐巴士回家
[00:05:40.200 --> 00:05:42.200]  回家已經是一點鐘
[00:05:42.200 --> 00:05:45.200]  但由於我要買茶點、水果、蛋糕
[00:05:45.200 --> 00:05:47.200]  回家已經是一點半
[00:05:47.200 --> 00:05:50.200]  於是我心裡一想
[00:05:50.200 --> 00:05:51.200]  有一個妙法
[00:05:51.200 --> 00:05:52.200]  收拾家居
[00:05:52.200 --> 00:05:54.200]  就是將剛才
[00:05:54.200 --> 00:05:56.200]  所有未摺的衣服
[00:05:56.200 --> 00:05:58.200]  在梳化、吃飯桌的所有雜物
[00:05:58.200 --> 00:06:00.200]  日用品、豉油、公仔麵
[00:06:00.200 --> 00:06:01.200]  全部塞進衣櫃裡
[00:06:01.200 --> 00:06:03.200]  關門
[00:06:03.200 --> 00:06:06.200]  然後我還有十五分鐘
[00:06:06.200 --> 00:06:07.200]  吸塵、抹地
[00:06:07.200 --> 00:06:09.200]  準備水果和蛋糕
[00:06:09.200 --> 00:06:11.200]  兩點半
[00:06:11.200 --> 00:06:13.200]  八位電影姊妹準時
[00:06:13.200 --> 00:06:14.200]  叮噹!就來了
[00:06:14.200 --> 00:06:17.200]  我笑臉迎人
[00:06:17.200 --> 00:06:19.200]  「歡迎大家」
[00:06:19.200 --> 00:06:22.200]  導師說「你家很亂」
[00:06:22.200 --> 00:06:24.200]  我說「不是,很乾淨」
[00:06:24.200 --> 00:06:26.200]  我說「是,其實也不錯」
[00:06:26.200 --> 00:06:28.200]  「現在還不錯」
[00:06:28.200 --> 00:06:32.200]  我去廚房準備水果要切開
[00:06:32.200 --> 00:06:35.200]  我聽到飯廳有姊妹說
[00:06:35.200 --> 00:06:38.200]  「導師在地圖上寫了一瓶水」
[00:06:38.200 --> 00:06:40.200]  我叫我身邊的姊妹
[00:06:40.200 --> 00:06:44.200]  「你快點去睡房衣櫃拿幾塊乾布」
[00:06:44.200 --> 00:06:45.200]  但我突然想
[00:06:45.200 --> 00:06:47.200]  我一「咦」的時候
[00:06:47.200 --> 00:06:48.200]  她已經把門打開了
[00:06:48.200 --> 00:06:49.200]  「砰」一聲
[00:06:49.200 --> 00:06:52.200]  所有東西
[00:06:52.200 --> 00:06:55.200]  包括已經收拾衣櫃的未摺的衣服
[00:06:55.200 --> 00:06:58.200]  衣架、雜物、日用品、豉油、零食
[00:06:58.200 --> 00:06:59.200]  好像山洪暴發
[00:06:59.200 --> 00:07:00.200]  「砰」一聲
[00:07:00.200 --> 00:07:02.200]  就全部倒下來了
[00:07:02.200 --> 00:07:04.200]  大家都呆了
[00:07:04.200 --> 00:07:06.200]  因為大家都在看甚麼事
[00:07:06.200 --> 00:07:08.200]  我就覺得很尷尬
[00:07:08.200 --> 00:07:11.200]  全場查經我都沒有出聲
[00:07:11.200 --> 00:07:13.200]  因為都不知道該說甚麼
[00:07:13.200 --> 00:07:16.200]  真的很想找個洞鑽
[00:07:16.200 --> 00:07:20.200]  外面看來好像很乾淨、很整潔的我
[00:07:20.200 --> 00:07:23.200]  原來弟兄姊妹就發現
[00:07:23.200 --> 00:07:26.200]  「嘩,真的很亂」
[00:07:26.200 --> 00:07:28.200]  我自己也覺得很不堪
[00:07:28.200 --> 00:07:33.200]  從此以後就沒有人來我家查經了
[00:07:33.200 --> 00:07:35.200]  同樣,今天我們看的
[00:07:35.200 --> 00:07:38.200]  《希伯來書》九章一至二十八節
[00:07:38.200 --> 00:07:41.200]  作者都很鄭重提醒我們
[00:07:41.200 --> 00:07:45.200]  若果信仰只是維持表面的乾淨
[00:07:45.200 --> 00:07:49.200]  但內心缺乏一種真實的生命
[00:07:49.200 --> 00:07:52.200]  其實是一件非常危險的事情
[00:07:52.200 --> 00:07:53.200]  由於時間所限
[00:07:53.200 --> 00:07:56.200]  我們今天只會集中看
[00:07:56.200 --> 00:07:59.200]  九章的第一至十四節
[00:07:59.200 --> 00:08:01.200]  我們會分成三個段落
[00:08:01.200 --> 00:08:03.200]  一起讀經文
[00:08:03.200 --> 00:08:06.200]  我邀請弟兄幫我們讀了
[00:08:06.200 --> 00:08:09.200]  九章第一至第六節
[00:08:09.200 --> 00:08:12.200]  姊妹讀第七至第十節
[00:08:12.200 --> 00:08:14.200]  十四節之後由我讀出
[00:08:14.200 --> 00:08:18.200]  PowerPoint左上角有顏色提示
[00:08:18.200 --> 00:08:19.200]  到誰讀
[00:08:19.200 --> 00:08:22.200]  我都很想邀請大家讀的時候
[00:08:22.200 --> 00:08:25.200]  留意一下綠色高光的字詞
[00:08:25.200 --> 00:08:28.200]  看看能否找到
[00:08:28.200 --> 00:08:32.200]  這一次的經文是圍繞著一個什麼主題呢?
[00:08:32.200 --> 00:08:34.200]  我們請弟兄先讀
[00:08:34.200 --> 00:08:35.200]  預備起
[00:08:35.200 --> 00:08:40.200]  原來連第一個約都有敬拜的禮儀
[00:08:40.200 --> 00:08:42.200]  和屬世界的聖物
[00:08:42.200 --> 00:08:45.200]  因為那預備好了的帳幕
[00:08:45.200 --> 00:08:47.200]  第一層叫聖所
[00:08:47.200 --> 00:08:52.200]  裏面有燈台、公桌和貢餅
[00:08:52.200 --> 00:08:56.200]  二層慢紙後又有一層帳幕
[00:08:56.200 --> 00:08:58.200]  叫至聖所
[00:08:58.200 --> 00:09:03.200]  有金香爐和四包金的藥櫃
[00:09:03.200 --> 00:09:06.200]  櫃裏有聖瑪拿的金冠
[00:09:06.200 --> 00:09:11.200]  阿倫那根發過芽的杖和兩塊藥板
[00:09:11.200 --> 00:09:16.200]  櫃上面有榮耀的基路伯罩著私恩座
[00:09:16.200 --> 00:09:18.200]  有關這一切
[00:09:18.200 --> 00:09:21.200]  我現在不能一一細說
[00:09:21.200 --> 00:09:25.200]  這些物件既已預備齊了
[00:09:25.200 --> 00:09:29.200]  眾祭司就不斷地進第一層帳幕
[00:09:29.200 --> 00:09:32.200]  行拜禮的禮
[00:09:32.200 --> 00:09:35.200]  至於第二層帳幕
[00:09:35.200 --> 00:09:39.200]  唯有大祭司一年一次獨自進去
[00:09:39.200 --> 00:09:41.200]  沒有一次不帶著血
[00:09:41.200 --> 00:09:43.200]  為自己獻上
[00:09:43.200 --> 00:09:47.200]  也為百姓無意火煩的過錯獻上
[00:09:47.200 --> 00:09:49.200]  聖靈藉此指明
[00:09:49.200 --> 00:09:53.200]  第一層帳幕冷泉的時候
[00:09:53.200 --> 00:09:57.200]  進入至聖所的路環沒有顯示
[00:09:57.200 --> 00:10:01.200]  那第一層帳幕是現今時代的一個儒表
[00:10:01.200 --> 00:10:04.200]  表示所獻的禮物和祭物
[00:10:04.200 --> 00:10:10.200]  都不能使敬拜的人在良心上得以宣傳
[00:10:10.200 --> 00:10:16.200]  這些事只不過是有關飲食和各樣的規矩
[00:10:16.200 --> 00:10:18.200]  是屬肉體的條例
[00:10:18.200 --> 00:10:24.200]  它的功效是直到新次序的時期來到為止
[00:10:24.200 --> 00:10:27.200]  但現在基督已經來到
[00:10:27.200 --> 00:10:31.200]  作了已實現的美事的大祭司
[00:10:31.200 --> 00:10:35.200]  經過那更大更傳遍的帳幕
[00:10:35.200 --> 00:10:37.200]  不是人手所做
[00:10:37.200 --> 00:10:40.200]  也不是屬於這世界的
[00:10:40.200 --> 00:10:42.200]  祂不用山羊和牛毒的血
[00:10:42.200 --> 00:10:44.200]  而是用自己的血
[00:10:44.200 --> 00:10:49.200]  只一次進入至聖所就獲得了永遠的贖罪
[00:10:49.200 --> 00:10:51.200]  若山羊和公牛的血
[00:10:51.200 --> 00:10:53.200]  以及母牛毒的灰
[00:10:53.200 --> 00:10:55.200]  灑在不潔的人身上
[00:10:55.200 --> 00:10:58.200]  尚且成性身體潔淨
[00:10:58.200 --> 00:11:00.200]  何況基督的血
[00:11:00.200 --> 00:11:04.200]  祂藉著永遠的靈把自己無瑕癡地獻給神
[00:11:04.200 --> 00:11:07.200]  更能洗淨我們的良心
[00:11:07.200 --> 00:11:09.200]  除去致死的行為
[00:11:09.200 --> 00:11:12.200]  好侍奉那位永生的神
[00:11:12.200 --> 00:11:13.200]  我們一起祈禱吧
[00:11:14.200 --> 00:11:19.200]  真是天賦我們一班熟悉的子民
[00:11:19.200 --> 00:11:21.200]  今天早上聚集
[00:11:21.200 --> 00:11:24.200]  求主開我們的眼睛
[00:11:24.200 --> 00:11:25.200]  好讓我們看見
[00:11:25.200 --> 00:11:27.200]  神要我們看見真理
[00:11:27.200 --> 00:11:29.200]  開我們的耳朵
[00:11:29.200 --> 00:11:31.200]  好讓我們聽見祢的引導
[00:11:31.200 --> 00:11:33.200]  我們願意服從
[00:11:33.200 --> 00:11:36.200]  幫助我們有一個柔軟的心
[00:11:36.200 --> 00:11:38.200]  既然聽到祢的話
[00:11:38.200 --> 00:11:40.200]  心裏面受感動
[00:11:40.200 --> 00:11:41.200]  我們就立志
[00:11:41.200 --> 00:11:43.200]  用行動跟隨祢
[00:11:43.200 --> 00:11:44.200]  幫助我們
[00:11:44.200 --> 00:11:46.200]  光照我們內心的黑暗
[00:11:46.200 --> 00:11:48.200]  好讓我們知道
[00:11:48.200 --> 00:11:50.200]  我們仍然很需要耶穌基督你自己
[00:11:50.200 --> 00:11:52.200]  奉主命求
[00:11:52.200 --> 00:11:54.200]  上星期主日
[00:11:54.200 --> 00:11:56.200]  希伯來書的系列
[00:11:56.200 --> 00:12:00.200]  提及八章的題目
[00:12:00.200 --> 00:12:02.200]  這裏八章六節提及
[00:12:02.200 --> 00:12:06.200]  如今耶穌已經得了更優越的侍奉
[00:12:06.200 --> 00:12:10.200]  正如他作更美之約的中補
[00:12:10.200 --> 00:12:14.200]  這約原是憑更美的應許所立
[00:12:14.200 --> 00:12:17.200]  這裏做了很多比較
[00:12:17.200 --> 00:12:20.200]  耶穌基督那份超元
[00:12:20.200 --> 00:12:22.200]  若果用今天現代人的說法
[00:12:22.200 --> 00:12:27.200]  就是耶穌是更美之約的超級聯繫人
[00:12:27.200 --> 00:12:32.200]  耶穌就是更美之約的超級聯繫人
[00:12:32.200 --> 00:12:36.200]  八章一至五節提到
[00:12:36.200 --> 00:12:41.200]  耶穌基督成為更新更美的約的大祭司
[00:12:41.200 --> 00:12:45.200]  他既然侍奉在天上的真聖所
[00:12:45.200 --> 00:12:48.200]  他又是更美新約的中補
[00:12:48.200 --> 00:12:53.200]  兩方面都涉及了新舊制度的比較
[00:12:53.200 --> 00:12:55.200]  今天我們要看的第九章
[00:12:55.200 --> 00:12:58.200]  希伯來書作者更詳細地提及
[00:12:58.200 --> 00:13:01.200]  基督作為大祭司的工作
[00:13:01.200 --> 00:13:04.200]  和跟我們作為信徒的關係
[00:13:05.200 --> 00:13:07.200]  剛才讀經時
[00:13:07.200 --> 00:13:11.200]  請大家留意綠色的字詞
[00:13:11.200 --> 00:13:13.200]  有一個什麼主題呢?
[00:13:13.200 --> 00:13:15.200]  關於潔淨
[00:13:15.200 --> 00:13:18.200]  是關於潔淨的課題
[00:13:18.200 --> 00:13:24.200]  希伯來書作者很了解當時讀者的背景
[00:13:24.200 --> 00:13:28.200]  他們很多人都是從猶太教改信基督
[00:13:28.200 --> 00:13:31.200]  故此在這篇章裏
[00:13:31.200 --> 00:13:34.200]  作者用了很多篇幅
[00:13:34.200 --> 00:13:38.200]  講及有關這群信徒很熟悉的課題
[00:13:38.200 --> 00:13:41.200]  就是回望憲制的細節
[00:13:41.200 --> 00:13:45.200]  特別用了贖罪日的局限
[00:13:45.200 --> 00:13:49.200]  去襯托出耶穌基督的超越
[00:13:49.200 --> 00:13:52.200]  頂姐妹
[00:13:52.200 --> 00:13:55.200]  今天很想跟大家分享的第一點
[00:13:55.200 --> 00:13:57.200]  就是外在的敬虔
[00:13:57.200 --> 00:13:59.200]  以及內在的真實
[00:13:59.200 --> 00:14:02.200]  九章一節說
[00:14:02.200 --> 00:14:06.200]  原來連第一個約都有敬拜的禮儀
[00:14:06.200 --> 00:14:08.200]  以及屬世界的聖幕
[00:14:08.200 --> 00:14:10.200]  這裡提到的第一個約
[00:14:10.200 --> 00:14:13.200]  究竟指的是什麼約?
[00:14:13.200 --> 00:14:15.200]  又是何時建立呢?
[00:14:15.200 --> 00:14:18.200]  原來第一個約要追溯到
[00:14:18.200 --> 00:14:21.200]  出埃及的二十四章一節八節
[00:14:21.200 --> 00:14:23.200]  當時耶和華師展大能
[00:14:23.200 --> 00:14:25.200]  從埃及法老手中
[00:14:25.200 --> 00:14:27.200]  將以色列人救了出來
[00:14:27.200 --> 00:14:29.200]  帶領他們出埃及
[00:14:29.200 --> 00:14:30.200]  過紅海
[00:14:30.200 --> 00:14:31.200]  在西乃山裡
[00:14:31.200 --> 00:14:32.200]  二十四章一節提到
[00:14:32.200 --> 00:14:36.200]  耶和華主動與以色列民納約
[00:14:36.200 --> 00:14:40.200]  吩咐摩西、阿倫和眾領袖
[00:14:40.200 --> 00:14:41.200]  長老七十人
[00:14:41.200 --> 00:14:44.200]  到耶和華遠遠的去拜祂
[00:14:44.200 --> 00:14:47.200]  之後摩西下山
[00:14:47.200 --> 00:14:49.200]  就與百姓講述
[00:14:49.200 --> 00:14:52.200]  耶和華一切的命令和典章
[00:14:52.200 --> 00:14:54.200]  眾百姓齊聲說
[00:14:54.200 --> 00:14:56.200]  耶和華所吩咐的一切
[00:14:56.200 --> 00:14:58.200]  我們必定會進行
[00:14:58.200 --> 00:15:04.200]  所以透過摩西神和百姓納約
[00:15:04.200 --> 00:15:06.200]  以血灑在百姓身上
[00:15:06.200 --> 00:15:08.200]  第八節說
[00:15:08.200 --> 00:15:10.200]  看!這是納約的血
[00:15:10.200 --> 00:15:16.200]  是耶和華按照這一切命令和你們納約的憑據
[00:15:16.200 --> 00:15:21.200]  為什麼耶和華要與以色列民納約呢?
[00:15:21.200 --> 00:15:23.200]  其實最重要的原因
[00:15:23.200 --> 00:15:28.200]  是因為耶和華渴慕與人建立親密的關係
[00:15:28.200 --> 00:15:29.200]  納約之後
[00:15:29.200 --> 00:15:32.200]  耶和華就是以色列百姓的神
[00:15:32.200 --> 00:15:35.200]  以色列百姓就是屬神的子民
[00:15:35.200 --> 00:15:41.200]  後來神藉著摩西指示以色列百姓設立會幕
[00:15:41.200 --> 00:15:47.200]  並且制定了憲制的制度和祭司的制度
[00:15:47.200 --> 00:15:51.200]  而祭司就成為人神之間的中間人
[00:15:51.200 --> 00:15:56.200]  我們都知道關係的建立不是只用口說的
[00:15:56.200 --> 00:16:02.200]  而是透過實質的行動去表達納約之間的關係
[00:16:02.200 --> 00:16:06.200]  所以神為人訂立了不同種類的憲制
[00:16:06.200 --> 00:16:12.200]  讓百姓有機會具體地展現他們內心發生什麼事
[00:16:12.200 --> 00:16:14.200]  與神結連
[00:16:14.200 --> 00:16:19.200]  利美的一至五章提及到有不同類別的憲制
[00:16:19.200 --> 00:16:25.200]  包括繁祭、掃祭、平安祭、贖罪祭和贖遣祭
[00:16:25.200 --> 00:16:32.200]  憲制的目的是為當時的人表達一顆敬畏神的心
[00:16:32.200 --> 00:16:33.200]  讚美神的心
[00:16:33.200 --> 00:16:35.200]  認識自己的罪
[00:16:35.200 --> 00:16:39.200]  願以甘心獻上自己等等的心志
[00:16:39.200 --> 00:16:42.200]  剛才提到憲制的種類
[00:16:42.200 --> 00:16:44.200]  尤其是贖罪祭
[00:16:44.200 --> 00:16:48.200]  不難發現神對人的憐憫和慈愛
[00:16:48.200 --> 00:16:50.200]  神是全然聖潔
[00:16:50.200 --> 00:16:52.200]  人卻常常犯罪
[00:16:52.200 --> 00:16:56.200]  但神仍然很想與我們保持一個很親密的關係
[00:16:56.200 --> 00:16:59.200]  讓我們有重新的機會
[00:16:59.200 --> 00:17:02.200]  在舊約裡就向神獻祭
[00:17:02.200 --> 00:17:04.200]  罪就得了赦免
[00:17:04.200 --> 00:17:07.200]  實際上透過不同種類的憲制
[00:17:07.200 --> 00:17:13.200]  百姓能夠呈現當時內心發生什麼事情
[00:17:13.200 --> 00:17:20.200]  真實的關係就是能夠在生活日上展現出來
[00:17:20.200 --> 00:17:23.200]  而當時舊約的百姓
[00:17:23.200 --> 00:17:26.200]  獻祭就是他們的生活日上
[00:17:26.200 --> 00:17:30.200]  由內在生命生發出來的表達
[00:17:30.200 --> 00:17:33.200]  永遠都比宗教的禮儀重要
[00:17:33.200 --> 00:17:36.200]  只不過當百姓進入迦南地
[00:17:36.200 --> 00:17:40.200]  獻祭慢慢就變成了外在宗教的禮儀
[00:17:40.200 --> 00:17:42.200]  甚至是拜一別的偶像
[00:17:42.200 --> 00:17:44.200]  再過幾百年
[00:17:44.200 --> 00:17:47.200]  《先知書》不斷提醒
[00:17:47.200 --> 00:17:48.200]  發出警告
[00:17:48.200 --> 00:17:50.200]  指責那些祭司、宗教領袖
[00:17:50.200 --> 00:17:51.200]  一面獻祭
[00:17:51.200 --> 00:17:52.200]  一面行惡
[00:17:52.200 --> 00:17:53.200]  恃強凌弱
[00:17:53.200 --> 00:17:55.200]  欺壓百姓
[00:17:55.200 --> 00:17:58.200]  這種徒有敬拜的外表
[00:17:58.200 --> 00:17:59.200]  敬虔的外表
[00:17:59.200 --> 00:18:03.200]  內心完全與神失去聯絡
[00:18:03.200 --> 00:18:06.200]  即是完全分離了
[00:18:06.200 --> 00:18:09.200]  聖經說這些是神所憎惡的
[00:18:09.200 --> 00:18:15.200]  頂姐妹或這也成為我們很重要的提醒
[00:18:15.200 --> 00:18:18.200]  很值得我們深思和反省
[00:18:18.200 --> 00:18:21.200]  我們回到教會多年
[00:18:21.200 --> 00:18:23.200]  我們的信仰會否有時候
[00:18:23.200 --> 00:18:27.200]  只剩下淑寧的外貌
[00:18:27.200 --> 00:18:29.200]  我們會如常參加崇拜
[00:18:29.200 --> 00:18:31.200]  我們會反團契
[00:18:31.200 --> 00:18:32.200]  我們十一奉獻
[00:18:32.200 --> 00:18:33.200]  我們參與侍奉
[00:18:33.200 --> 00:18:35.200]  但內心是怎樣呢?
[00:18:35.200 --> 00:18:40.200]  我們與神會否有時候很疏離呢?
[00:18:40.200 --> 00:18:42.200]  我們也要問問自己
[00:18:42.200 --> 00:18:45.200]  我們每個主日回來崇拜聚會
[00:18:45.200 --> 00:18:47.200]  或做十一奉獻
[00:18:47.200 --> 00:18:51.200]  這些事情是否能夠真實反映
[00:18:51.200 --> 00:18:55.200]  我們現在內心對神的愛和崇敬呢?
[00:18:55.200 --> 00:18:57.200]  還是隨著歲月的流逝
[00:18:57.200 --> 00:18:59.200]  我們不知不覺間
[00:18:59.200 --> 00:19:03.200]  將它變成一種信仰習慣而已呢?
[00:19:03.200 --> 00:19:11.200]  希伯來書九章一到十節
[00:19:11.200 --> 00:19:16.200]  詳細描述了會墨的間隔、陳設
[00:19:16.200 --> 00:19:18.200]  以及贖罪日的運作
[00:19:18.200 --> 00:19:22.200]  從而指出地上侍奉的不足
[00:19:22.200 --> 00:19:26.200]  希伯來書的作者在一至八節
[00:19:26.200 --> 00:19:31.200]  很清楚地說會墨不能使人親近神
[00:19:31.200 --> 00:19:35.200]  會墨是一個長方形的帳幕
[00:19:35.200 --> 00:19:38.200]  大概長45呎、闊15呎
