
[00:00:00.000 --> 00:00:03.880]  神父我們繼續在《使徒行傳》系列裡
[00:02:00.200 --> 00:02:01.600]  但一般來說
[00:02:01.600 --> 00:02:03.200]  我們沒有經過學習
[00:02:03.200 --> 00:02:04.800]  就好像小朋友一樣
[00:02:04.800 --> 00:02:05.800]  小朋友
[00:02:05.800 --> 00:02:09.400]  我最近看一些資訊
[00:02:09.400 --> 00:02:11.200]  他最容易說的就是
[00:02:11.200 --> 00:02:12.800]  什麼都是我的
[00:02:12.800 --> 00:02:14.200]  什麼都是我的
[00:02:14.200 --> 00:02:16.600]  在我手中的就是我的
[00:02:16.600 --> 00:02:19.200]  別人手上的都好像是我的
[00:02:19.200 --> 00:02:22.000]  被我玩過的鬥就是我的
[00:02:22.000 --> 00:02:24.200]  我先拿到的就是我的
[00:02:24.200 --> 00:02:26.200]  我在玩的就是屬於我的
[00:02:26.200 --> 00:02:28.000]  你不玩就變成我的
[00:02:28.000 --> 00:02:30.000]  我看到的都是我的
[00:02:30.000 --> 00:02:32.200]  看起來像我的就是我的
[00:02:32.200 --> 00:02:34.200]  這一切都是我的
[00:02:34.200 --> 00:02:36.800]  這就是小孩子的世界
[00:02:36.800 --> 00:02:39.600]  他什麼都說是我的
[00:02:39.600 --> 00:02:44.000]  怎樣去理解這件事呢?
[00:02:44.000 --> 00:02:45.400]  發現到原來
[00:02:45.400 --> 00:02:48.200]  當小朋友這個階段一至三歲
[00:02:48.200 --> 00:02:50.400]  就是他未成長之前
[00:02:50.400 --> 00:02:54.000]  他都未懂得分辨那些複雜的觀念
[00:02:54.000 --> 00:02:55.800]  他只是不懂得說
[00:02:55.800 --> 00:02:58.200]  如果通常父母經過授訓的話
[00:02:58.200 --> 00:03:00.400]  他可以幫他說出來
[00:03:00.400 --> 00:03:02.400]  其實他不是想說全部都是我的
[00:03:02.400 --> 00:03:03.400]  他只是想說
[00:03:03.400 --> 00:03:05.000]  我想要玩
[00:03:05.000 --> 00:03:06.800]  我喜歡這個
[00:03:06.800 --> 00:03:08.400]  我喜歡拿著的感覺
[00:03:08.400 --> 00:03:09.800]  不過他不懂得說這些字
[00:03:09.800 --> 00:03:11.000]  這些字太深
[00:03:11.000 --> 00:03:14.600]  所以要父母或者哥哥姐姐幫他說出來
[00:03:14.600 --> 00:03:16.600]  你說的是我的
[00:03:16.600 --> 00:03:20.000]  是不是想說你很想玩
[00:03:20.000 --> 00:03:21.000]  那也是
[00:03:21.000 --> 00:03:25.000]  慢慢去幫他經過幾歲間的鍛鍊之後
[00:03:25.000 --> 00:03:27.400]  由他那個所謂經常說我的
[00:03:27.400 --> 00:03:30.200]  他就會慢慢懂得跟別人分享
[00:03:30.200 --> 00:03:34.200]  這個也是在每一個人成長的必經階段
[00:03:34.200 --> 00:03:36.600]  是在建立一個小朋友
[00:03:36.600 --> 00:03:38.000]  我們可能叫Trouble 2
[00:03:38.000 --> 00:03:39.400]  他那個年紀
[00:03:39.400 --> 00:03:42.000]  就是在建立一個自我意識
[00:03:42.000 --> 00:03:44.200]  所以他全部都說是我的
[00:03:44.200 --> 00:03:45.000]  我的
[00:03:45.000 --> 00:03:45.800]  其實不是
[00:03:45.800 --> 00:03:49.000]  而是自我意識終於在成長
[00:03:49.000 --> 00:03:50.600]  他很想參與這個世界
[00:03:50.600 --> 00:03:51.600]  參與這個家庭
[00:03:51.600 --> 00:03:54.200]  參與他看到所有的物品物件
[00:03:54.200 --> 00:03:55.800]  去碰著他
[00:03:55.800 --> 00:03:57.200]  玩著他
[00:03:57.200 --> 00:03:57.800]  擁有著他
[00:03:57.800 --> 00:03:58.600]  但是他不懂得說
[00:03:58.600 --> 00:04:00.800]  他只是說我的
[00:04:00.800 --> 00:04:05.600]  同樣在我們屬靈的路上也是
[00:04:05.600 --> 00:04:08.000]  都一樣是需要經過學習
[00:04:08.000 --> 00:04:09.200]  經過操練
[00:04:09.200 --> 00:04:12.200]  靈命才會成長
[00:04:12.200 --> 00:04:16.600]  如果大家看那個程序表
[00:04:16.600 --> 00:04:20.200]  我就給了這個大綱
[00:04:20.200 --> 00:04:22.800]  「使徒雅各的殉道
[00:04:22.800 --> 00:04:24.800]  受了主所受的杯」
[00:04:24.800 --> 00:04:26.200]  一至三節
[00:04:26.200 --> 00:04:28.400]  有人可能好像雅各那樣
[00:04:28.400 --> 00:04:30.200]  來到終點站
[00:04:30.200 --> 00:04:34.200]  這是十二使徒第一位殉道的記載
[00:04:34.200 --> 00:04:35.600]  第二個就是
[00:04:35.600 --> 00:04:39.800]  使徒彼得在這個故事裡面蒙拯救
[00:04:39.800 --> 00:04:41.400]  我自己的解讀就是
[00:04:41.400 --> 00:04:44.000]  因為他仍然有未完的淫命
[00:04:44.000 --> 00:04:46.200]  等一下會再跟大家詳細解讀
[00:04:46.200 --> 00:04:49.600]  第三就是有人可能好像保羅一樣
[00:04:49.600 --> 00:04:53.600]  只是宣教團隊的開始
[00:04:53.600 --> 00:04:55.000]  慢慢開始
[00:04:55.000 --> 00:04:58.000]  神的道仍然要透過他
[00:04:58.000 --> 00:05:00.200]  和一群基督徒以心事奉神的人
[00:05:00.200 --> 00:05:03.400]  將神的話語繼續傳到地極
[00:05:03.400 --> 00:05:06.400]  這個背後都有一個共通點
[00:05:06.400 --> 00:05:09.600]  全部都是出於神自己的說話
[00:05:09.600 --> 00:05:11.000]  是神自己的說話
[00:05:11.000 --> 00:05:14.400]  成就在每一個熟悉他的人身上
[00:05:14.400 --> 00:05:16.400]  今晚的正道內容
[00:05:16.400 --> 00:05:18.600]  我會主要談及使徒彼得
[00:05:18.600 --> 00:05:19.600]  原因有兩個
[00:05:19.600 --> 00:05:21.400]  第一,從經文的編排上
[00:05:21.400 --> 00:05:22.400]  大家看到了
[00:05:22.400 --> 00:05:25.400]  篇幅是最長的
[00:05:25.400 --> 00:05:26.600]  並且一般來說
[00:05:26.600 --> 00:05:28.000]  如果將人生分為
[00:05:28.000 --> 00:05:31.800]  開始、中段和末後的日子的話
[00:05:31.800 --> 00:05:33.400]  照常理推測
[00:05:33.400 --> 00:05:37.200]  大部分的人我們仍然在哪裏?
[00:05:37.200 --> 00:05:38.200]  在哪裏?
[00:05:38.200 --> 00:05:42.000]  是開始、中段還是後尾?
[00:05:42.000 --> 00:05:44.000]  開始啊
[00:05:44.000 --> 00:05:46.600]  是啊,開始至中段
[00:05:46.600 --> 00:05:49.000]  所以我們仍然有一段時間
[00:05:49.000 --> 00:05:50.200]  是靠著神
[00:05:50.200 --> 00:05:53.600]  去給我們的恩典、能力去回應他
[00:05:53.600 --> 00:05:55.600]  特別是回應這個世代
[00:05:55.600 --> 00:05:58.400]  所以很想透過彼得生命的榜樣
[00:05:58.400 --> 00:05:59.400]  讓我們一起看
[00:05:59.400 --> 00:06:02.600]  屬神的人有甚麼生命素質
[00:06:02.600 --> 00:06:03.600]  之前說過
[00:06:03.600 --> 00:06:07.600]  如果要去解讀罪事文
[00:06:07.600 --> 00:06:13.800]  都要首先識別哪些屬於規範性的命令、吩咐
[00:06:13.800 --> 00:06:15.800]  要遵守的
[00:06:15.800 --> 00:06:16.600]  然後就要走
[00:06:16.600 --> 00:06:19.000]  白紙黑字不用爭辯的
[00:06:19.000 --> 00:06:21.800]  但另一面就有一些描述性的
[00:06:21.800 --> 00:06:23.800]  即是用一些榜樣的事件
[00:06:23.800 --> 00:06:25.800]  帶出一些生命教訓
[00:06:25.800 --> 00:06:28.000]  不是效法他的行為
[00:06:28.000 --> 00:06:32.200]  而是效法他當中的精神和信心
[00:06:32.200 --> 00:06:35.600]  今晚這段經文正正就是描述性質
[00:06:35.600 --> 00:06:36.800]  是描述性的
[00:06:36.800 --> 00:06:39.000]  因此讓我們從彼得
[00:06:39.000 --> 00:06:42.400]  他面對殉道危機的時候
[00:06:42.400 --> 00:06:44.000]  他的反應是怎樣呢?
[00:06:44.000 --> 00:06:45.400]  稍後留意一下經文
[00:06:45.400 --> 00:06:47.200]  他的心態是怎樣呢?
[00:06:47.200 --> 00:06:50.200]  以及他的應對是怎樣呢?
[00:06:50.200 --> 00:06:52.800]  讓我們一起讀出經文
[00:06:52.800 --> 00:06:54.400]  四到十七節
[00:06:54.400 --> 00:06:56.800]  現在看到頭影片都可以一起讀出
[00:06:56.800 --> 00:06:58.400]  一、二、三
[00:06:58.400 --> 00:07:03.000]  「希律捉了彼得下在監獄
[00:07:03.000 --> 00:07:05.600]  交給四班士兵看守
[00:07:05.600 --> 00:07:07.600]  每班四個人
[00:07:07.600 --> 00:07:10.400]  企圖要在如月節後
[00:07:10.400 --> 00:07:12.400]  把他提出來
[00:07:12.400 --> 00:07:15.000]  當著百姓扮他
[00:07:15.000 --> 00:07:18.400]  於是彼得被囚在監獄
[00:07:18.400 --> 00:07:22.200]  教會卻為他設設禱告神
[00:07:22.200 --> 00:07:26.200]  希律將要提他出來的前一夜
[00:07:26.200 --> 00:07:29.600]  彼得被兩條鐵鏈所著
[00:07:29.600 --> 00:07:32.600]  睡在兩個士兵當中
[00:07:32.600 --> 00:07:35.800]  門前還有警衛看守
[00:07:35.800 --> 00:07:40.000]  忽然有主的一個使者顯現
[00:07:40.000 --> 00:07:43.000]  牢房裡有光照耀
[00:07:43.000 --> 00:07:45.600]  天使拍彼得的立頭
[00:07:45.600 --> 00:07:47.200]  叫醒了他
[00:07:47.200 --> 00:07:49.400]  說:快起來
[00:07:49.400 --> 00:07:53.200]  鐵鏈就從他手上脫落下來
[00:07:53.200 --> 00:07:55.000]  天使對他說:
[00:07:55.000 --> 00:07:58.600]  束上腰帶、穿上鞋子
[00:07:58.600 --> 00:08:00.800]  他就照樣做了
[00:08:00.800 --> 00:08:03.200]  天使又對他說:
[00:08:03.200 --> 00:08:05.800]  天使我依,跟我來
[00:08:05.800 --> 00:08:08.800]  彼得就出來跟著他走
[00:08:08.800 --> 00:08:12.400]  不知道天使所做的是真的
[00:08:12.400 --> 00:08:14.800]  以為見了異象
[00:08:14.800 --> 00:08:19.200]  他們經過了第一層和第二層監牢
[00:08:19.200 --> 00:08:22.600]  就來到往城內的鐵門
[00:08:22.600 --> 00:08:26.000]  那門就自動給他們開了
[00:08:26.000 --> 00:08:29.000]  他們出來走過一條街
[00:08:29.000 --> 00:08:32.200]  忽然天使離開他去了
[00:08:32.200 --> 00:08:34.000]  彼得清醒過來
[00:08:34.000 --> 00:08:39.200]  說:現在我真知道主差遣他的使者
[00:08:39.200 --> 00:08:41.800]  救我脫離希律的手
[00:08:41.800 --> 00:08:45.200]  和猶太人所期待的一切
[00:08:45.200 --> 00:08:46.800]  他明白了
[00:08:46.800 --> 00:08:51.000]  就到那稱為馬可的約翰的母親
[00:08:51.000 --> 00:08:52.800]  瑪利亞家去
[00:08:52.800 --> 00:08:57.000]  在那裡已有好些人聚集抱固
[00:08:57.000 --> 00:08:59.600]  彼得敲外門時
[00:08:59.600 --> 00:09:02.600]  有一個使女名叫羅大
[00:09:02.600 --> 00:09:04.000]  出來應門
[00:09:04.000 --> 00:09:06.600]  認出是彼得的聲音
[00:09:06.600 --> 00:09:09.400]  歡喜得顧不了開門
[00:09:09.400 --> 00:09:11.800]  就跑去進報信
[00:09:11.800 --> 00:09:14.600]  說彼得站在門外
[00:09:14.600 --> 00:09:16.000]  他們對她說:
[00:09:16.000 --> 00:09:20.200]  你瘋了?使女堅持真有其事
[00:09:20.200 --> 00:09:23.600]  他們說:那是他的天使
[00:09:23.600 --> 00:09:26.400]  彼得不停地敲門
[00:09:26.400 --> 00:09:28.000]  他們開了門
[00:09:28.000 --> 00:09:31.000]  一見是他就很驚奇
[00:09:31.000 --> 00:09:33.000]  彼得做個手勢
[00:09:33.000 --> 00:09:35.200]  要他們不作聲
[00:09:35.200 --> 00:09:39.200]  就告訴他們:主怎讓他出監?
[00:09:39.200 --> 00:09:42.200]  又說:你們要把這些事
[00:09:42.200 --> 00:09:45.000]  都告訴雅各和眾弟兄
[00:09:45.000 --> 00:09:49.000]  然後他離開黃別處去了
[00:09:49.000 --> 00:09:53.600]  在這裡也要先說一下背景
[00:09:53.600 --> 00:09:58.600]  彼得正面臨一個什麼樣的考驗?
[00:09:59.600 --> 00:10:01.800]  很大的殉道危機
[00:10:01.800 --> 00:10:03.800]  會沒命的
[00:10:03.800 --> 00:10:05.200]  故事的處境
[00:10:05.200 --> 00:10:08.200]  我們來理解一下發生在何時
[00:10:08.200 --> 00:10:12.200]  根據猶太史家的記述
[00:10:12.200 --> 00:10:15.800]  史陀雅各在主后44年
[00:10:15.800 --> 00:10:18.000]  被希律王所殺害
[00:10:18.000 --> 00:10:19.200]  這個時間很重要
[00:10:19.200 --> 00:10:20.600]  44年
[00:10:20.600 --> 00:10:24.000]  用斬頭的形式來慰祖殉道
[00:10:24.000 --> 00:10:26.400]  在1至3節中
[00:10:26.400 --> 00:10:29.000]  繼司徒反殉道之後
[00:10:29.000 --> 00:10:32.200]  第一個殉道的是司徒反
[00:10:32.200 --> 00:10:35.200]  就是主后35年
[00:10:35.200 --> 00:10:39.000]  來到現在是主后44年
[00:10:39.000 --> 00:10:41.000]  相差不夠十年
[00:10:41.000 --> 00:10:46.200]  政治勢力對第一世紀教會迫害
[00:10:46.200 --> 00:10:47.600]  再度發生
[00:10:47.600 --> 00:10:51.400]  第一次不要忘記司徒反殉道是誰殺害他
[00:10:51.400 --> 00:10:54.600]  是教會、宗教那邊
[00:10:54.600 --> 00:10:57.400]  不滿意他們、不喜歡他們、手勢他們
[00:10:57.400 --> 00:11:00.400]  但來到亞各、史陀雅各被誰殺害?
[00:11:00.400 --> 00:11:02.400]  是到了政治勢力
[00:11:02.400 --> 00:11:04.000]  有宗教的政治勢力
[00:11:04.000 --> 00:11:06.200]  在很多內憂外患下
[00:11:06.200 --> 00:11:07.600]  很多熬煉下
[00:11:07.600 --> 00:11:09.400]  這次都很大的危機
[00:11:09.400 --> 00:11:11.000]  去到彼得身上
[00:11:11.000 --> 00:11:12.800]  這個激烈的程度
[00:11:12.800 --> 00:11:15.400]  已經要找最大粒那個
[00:11:15.400 --> 00:11:16.000]  除了耶穌
[00:11:16.000 --> 00:11:17.400]  他已經覺得殺了
[00:11:17.400 --> 00:11:19.000]  不過我們知道耶穌復活了
[00:11:19.000 --> 00:11:20.600]  現在要找彼得
[00:11:20.600 --> 00:11:24.000]  在時間上看到這個迫切和氣氛
[00:11:24.000 --> 00:11:25.800]  大家都很緊張
[00:11:25.800 --> 00:11:28.200]  我找到一幅圖就像他那麼緊張
[00:11:28.200 --> 00:11:30.000]  因為性命攸關
[00:11:30.000 --> 00:11:32.800]  教會的會眾都不能不多禱告
[00:11:32.800 --> 00:11:33.600]  倚靠神
[00:11:33.600 --> 00:11:35.600]  原來在整個迫害裡面
[00:11:35.600 --> 00:11:37.600]  不只是彼得一個人面對
[00:11:37.600 --> 00:11:39.600]  其實教會也一起面對
[00:11:39.600 --> 00:11:41.600]  弟兄姊妹也一起面對
[00:11:41.600 --> 00:11:45.000]  明日彼得都大難臨頭了
[00:11:45.000 --> 00:11:47.000]  面對大難臨頭
[00:11:47.000 --> 00:11:49.400]  一般人的反應是怎樣?
[00:11:49.400 --> 00:11:52.600]  我們想國字飛嗎?
[00:11:52.600 --> 00:11:55.800]  國字飛是誰說的?
[00:11:55.800 --> 00:11:57.800]  我寫了國字飛
[00:11:57.800 --> 00:11:59.200]  國字飛是吧?
[00:11:59.200 --> 00:12:00.400]  如果是這樣怎麼辦?
[00:12:00.400 --> 00:12:02.200]  大難臨頭國字飛
[00:12:02.200 --> 00:12:04.200]  在說什麼訊息給我們聽?
[00:12:04.200 --> 00:12:06.200]  使徒雅各彼得
[00:12:06.200 --> 00:12:08.000]  無怨無辜
[00:12:08.000 --> 00:12:09.800]  被捉拿、被虎待
[00:12:09.800 --> 00:12:11.800]  甚至要被刀殺
[00:12:11.800 --> 00:12:14.000]  我們會問這個問題
[00:12:14.000 --> 00:12:16.000]  就是這個行為公不公義?
[00:12:16.000 --> 00:12:18.600]  肯定不公義
[00:12:18.600 --> 00:12:21.400]  是一個不公不義的事情
[00:12:21.400 --> 00:12:24.400]  當我們面對不公義的事件的時候
[00:12:24.400 --> 00:12:26.400]  一般人都有兩種反應
[00:12:26.400 --> 00:12:28.400]  第一種就是
[00:12:28.400 --> 00:12:30.000]  國字飛
[00:12:30.000 --> 00:12:31.400]  走人
[00:12:31.400 --> 00:12:34.400]  旁觀者就不要多事
[00:12:34.400 --> 00:12:35.600]  視而不見
[00:12:35.600 --> 00:12:36.800]  假裝看不到
[00:12:36.800 --> 00:12:38.000]  要保護家人
[00:12:38.000 --> 00:12:40.800]  不要插手等等
[00:12:40.800 --> 00:12:42.800]  這是常見的
[00:12:42.800 --> 00:12:44.000]  雖然是常見
[00:12:44.000 --> 00:12:45.600]  但裡面也有一個訊息
[00:12:45.600 --> 00:12:47.600]  訊息是正面的
[00:12:47.600 --> 00:12:49.000]  說的是要逃命
[00:12:49.000 --> 00:12:50.400]  要保命的訊息
[00:12:50.400 --> 00:12:52.400]  當時人想逃命、保命
[00:12:52.400 --> 00:12:54.400]  這個位置很正常
[00:12:54.400 --> 00:12:57.000]  但我們會看到在剛才經文裡
[00:12:57.000 --> 00:12:59.000]  彼得的反應是怎樣的呢?
[00:12:59.000 --> 00:13:00.400]  不要忘記
[00:13:00.400 --> 00:13:04.000]  有四個士兵輪班看著他
[00:13:04.000 --> 00:13:06.600]  還要綁著左手、綁著右手
[00:13:06.600 --> 00:13:07.600]  都有鐵鏈
[00:13:07.600 --> 00:13:09.600]  所以天使來到幫他鬆開了
[00:13:09.600 --> 00:13:13.000]  第二天希律要假裝他了
[00:13:13.000 --> 00:13:15.000]  要捉拿他的時候
[00:13:15.000 --> 00:13:17.000]  那一晚兩隻手都被
[00:13:17.000 --> 00:13:21.000]  兩個大漢子
[00:13:21.000 --> 00:13:22.000]  兩個軍
[00:13:22.000 --> 00:13:24.000]  來到綁著他
[00:13:24.000 --> 00:13:26.000]  他還是怎樣的呢?
[00:13:26.000 --> 00:13:28.000]  他還能睡嗎?
[00:13:28.000 --> 00:13:30.000]  彼得還能睡嗎?
[00:13:30.000 --> 00:13:32.000]  睡得著
[00:13:32.000 --> 00:13:34.000]  睡得很軟
[00:13:34.000 --> 00:13:36.000]  睡得很軟
[00:13:36.000 --> 00:13:38.000]  熟睡了
[00:13:38.000 --> 00:13:40.000]  我們看到第一個
[00:13:40.000 --> 00:13:41.000]  咦!這麼有趣
[00:13:41.000 --> 00:13:42.000]  為什麼彼得有一個
[00:13:42.000 --> 00:13:45.000]  這麼不尋常的生命態度呢?
[00:13:45.000 --> 00:13:47.000]  他的榜樣告訴我們
[00:13:47.000 --> 00:13:50.000]  雖然他在被囚的裡面
[00:13:50.000 --> 00:13:54.000]  但是他身心享受了一份平安
[00:13:54.000 --> 00:13:56.000]  風大雨大的環境
[00:13:56.000 --> 00:13:59.000]  但是他心境是異常的平靜
[00:13:59.000 --> 00:14:01.000]  我相信一般人靠自己
[00:14:01.000 --> 00:14:02.000]  未必做到的
[00:14:02.000 --> 00:14:04.000]  就算好人好者被人綁住了
[00:14:04.000 --> 00:14:06.000]  我都睡得不安心
[00:14:06.000 --> 00:14:08.000]  還要說明天被人斬的時候
[00:14:08.000 --> 00:14:11.000]  怎樣睡得著覺呢?
[00:14:11.000 --> 00:14:13.000]  但是又看到
[00:14:13.000 --> 00:14:16.000]  為什麼他有這種不尋常的態度呢?
[00:14:16.000 --> 00:14:18.000]  我都在想
[00:14:18.000 --> 00:14:20.000]  我都很好奇
[00:14:20.000 --> 00:14:21.000]  不過在後面
[00:14:21.000 --> 00:14:24.000]  我會跟大家分享其中一個答案
[00:14:24.000 --> 00:14:27.000]  我覺得是在經文裡找到的答案
[00:14:27.000 --> 00:14:29.000]  在這個被囚裡
[00:14:29.000 --> 00:14:31.000]  彼得給我們看到的第一個特質
[00:14:31.000 --> 00:14:34.000]  就是在大難臨頭的時候
[00:14:34.000 --> 00:14:37.000]  他身心影響平安
[00:14:37.000 --> 00:14:39.000]  也給我們看到
[00:14:39.000 --> 00:14:41.000]  基督的信仰帶給人
[00:14:41.000 --> 00:14:44.000]  真正生命的改變
[00:14:44.000 --> 00:14:47.000]  已經是明明有兩位天使
[00:14:47.000 --> 00:14:49.000]  不是,有兩個士兵看著他
[00:14:49.000 --> 00:14:51.000]  也睡得很熟
[00:14:51.000 --> 00:14:53.000]  而天使來營救的時候
[00:14:53.000 --> 00:14:58.000]  他的描述是拍打彼得的立旁
[00:14:58.000 --> 00:15:00.000]  你輕輕摸摸自己就好了
[00:15:00.000 --> 00:15:01.000]  不要拍打下去
[00:15:01.000 --> 00:15:03.000]  他的拍打是說
[00:15:03.000 --> 00:15:04.000]  原來我看回原文
[00:15:04.000 --> 00:15:06.000]  這麼巧就是彼得當年
[00:15:06.000 --> 00:15:08.000]  當耶穌被捉拿的時候
[00:15:08.000 --> 00:15:10.000]  彼得拿了把刀出來
[00:15:10.000 --> 00:15:14.000]  然後砍了大祭司其中一個僕人的耳朵
[00:15:14.000 --> 00:15:17.000]  那個字就是砍
[00:15:17.000 --> 00:15:20.000]  天使在這裡用了拍是同一個字
[00:15:20.000 --> 00:15:22.000]  意思就是告訴他
[00:15:22.000 --> 00:15:27.000]  天使是快速大大力地去拍醒他
[00:15:27.000 --> 00:15:30.000]  要這麼大力度去拍醒他
[00:15:30.000 --> 00:15:33.000]  你猜他是不是睡著了
[00:15:33.000 --> 00:15:35.000]  肯定睡著了
[00:15:35.000 --> 00:15:37.000]  睡得很熟
[00:15:37.000 --> 00:15:39.000]  但這次有不同
[00:15:39.000 --> 00:15:40.000]  之前他也是
[00:15:40.000 --> 00:15:41.000]  在赫西瑪利園一樣
[00:15:41.000 --> 00:15:43.000]  當耶穌被捉拿之際
[00:15:43.000 --> 00:15:45.000]  他也睡得很熟
[00:15:45.000 --> 00:15:48.000]  但那時候完全是沉睡
[00:15:48.000 --> 00:15:50.000]  陷入了試探裡
[00:15:50.000 --> 00:15:52.000]  但這裡他沒有陷入試探
[00:15:52.000 --> 00:15:58.000]  他的靈命竟然仍然很清醒
[00:15:58.000 --> 00:16:00.000]  心靈卻異常清醒
[00:16:00.000 --> 00:16:02.000]  雖然身體好像在熟睡
[00:16:02.000 --> 00:16:05.000]  他以為只是他見慣了神蹟
[00:16:05.000 --> 00:16:07.000]  見慣了異象
[00:16:07.000 --> 00:16:09.000]  因為彼得
[00:16:09.000 --> 00:16:11.000]  所以他只是覺得見到異象
[00:16:11.000 --> 00:16:13.000]  是靈女的真相
[00:16:13.000 --> 00:16:14.000]  未必是肉身
[00:16:14.000 --> 00:16:18.000]  他照著現在所看的事情去走
[00:16:18.000 --> 00:16:20.000]  一會兒會醒的
[00:16:20.000 --> 00:16:22.000]  在醒之前他也是跟著這件事
[00:16:22.000 --> 00:16:24.000]  而讓我們看到
[00:16:24.000 --> 00:16:26.000]  這個彼得原來
[00:16:26.000 --> 00:16:31.000]  我相信當他在耶穌基督復活升天之後
[00:16:31.000 --> 00:16:32.000]  主後33年
[00:16:32.000 --> 00:16:35.000]  到剛才主後44年
[00:16:35.000 --> 00:16:37.000]  還有11年的時間
[00:16:37.000 --> 00:16:39.000]  跟著耶穌的3年就是14年
[00:16:39.000 --> 00:16:40.000]  有14年的時間
[00:16:40.000 --> 00:16:42.000]  他也繼續操練
[00:16:42.000 --> 00:16:45.000]  操練是在神面前與神同行
[00:16:45.000 --> 00:16:49.000]  和耶穌保持緊密又親密的關係
[00:16:49.000 --> 00:16:51.000]  特別是在異象裡
[00:16:51.000 --> 00:16:53.000]  彼得在晚上的時候
[00:16:53.000 --> 00:16:55.000]  這個也不是容易
[00:16:55.000 --> 00:16:59.000]  大家有沒有試過失眠?
[00:16:59.000 --> 00:17:01.000]  有沒有試過失眠?
[00:17:01.000 --> 00:17:02.000]  其實也很容易
[00:17:02.000 --> 00:17:05.000]  早兩個月也有試過
[00:17:05.000 --> 00:17:06.000]  不過一會兒說說
[00:17:06.000 --> 00:17:08.000]  有一個位置神也改變了我
[00:17:08.000 --> 00:17:09.000]  讓我能夠
[00:17:09.000 --> 00:17:11.000]  特別是這兩個星期
[00:17:11.000 --> 00:17:13.000]  非常有覺好睡
[00:17:13.000 --> 00:17:15.000]  一會兒可以分享一下
[00:17:15.000 --> 00:17:17.000]  彼得就是在深夜裡
[00:17:17.000 --> 00:17:19.000]  他仍然很清醒
[00:17:19.000 --> 00:17:22.000]  這個我相信是日子有功
[00:17:22.000 --> 00:17:24.000]  不是聽回來的道
[00:17:24.000 --> 00:17:25.000]  這麼簡單
[00:17:25.000 --> 00:17:26.000]  是他每一天
[00:17:26.000 --> 00:17:28.000]  如常地與神同行
[00:17:28.000 --> 00:17:30.000]  去親近神
[00:17:30.000 --> 00:17:31.000]  特別讓我們看到
[00:17:31.000 --> 00:17:33.000]  因為當年的彼得
[00:17:33.000 --> 00:17:34.000]  他做不到
[00:17:34.000 --> 00:17:35.000]  入了迷惑
[00:17:35.000 --> 00:17:37.000]  認了大
[00:17:37.000 --> 00:17:39.000]  三次不認主
[00:17:39.000 --> 00:17:43.000]  但經過了十多年的日子之後
[00:17:43.000 --> 00:17:45.000]  我相信他學會了
[00:17:45.000 --> 00:17:47.000]  也給我們一個訊息
