
[00:00:00.000 --> 00:00:03.000]  剛才Briar問了我們一個問題
[00:02:49.800 --> 00:02:52.000]  真的有上班
[00:02:52.000 --> 00:02:53.000]  教琴的
[00:02:53.000 --> 00:02:54.400]  我有
[00:02:54.400 --> 00:02:55.400]  但是不是
[00:02:55.800 --> 00:02:56.800]  刻意活著
[00:02:56.800 --> 00:02:58.600]  intentionality
[00:02:58.600 --> 00:02:59.400]  是的
[00:02:59.400 --> 00:03:01.400]  我不知道是不是聖靈感動他
[00:03:01.400 --> 00:03:03.400]  就是永遠都跟我說這個字
[00:03:03.400 --> 00:03:04.800]  但是我今天
[00:03:04.800 --> 00:03:06.000]  在預備講章
[00:03:06.000 --> 00:03:08.000]  也很想將這個需要帶給大家
[00:03:08.000 --> 00:03:09.400]  我們要刻意活著
[00:03:09.400 --> 00:03:10.400]  弟兄姊妹
[00:03:10.400 --> 00:03:11.600]  刻意活著
[00:03:11.600 --> 00:03:13.800]  我不會叫你跟鄰居說的
[00:03:13.800 --> 00:03:14.400]  這次
[00:03:14.400 --> 00:03:15.800]  不要再說了
[00:03:15.800 --> 00:03:16.400]  對了
[00:03:16.400 --> 00:03:17.000]  刻意活著
[00:03:17.000 --> 00:03:18.200]  我們怎樣刻意活著
[00:03:18.200 --> 00:03:19.000]  會不會我們
[00:03:19.000 --> 00:03:19.600]  其實
[00:03:19.600 --> 00:03:21.400]  不知不覺之間
[00:03:21.400 --> 00:03:22.600]  在我們的限制裡面
[00:03:22.600 --> 00:03:23.400]  我們已經
[00:03:23.400 --> 00:03:24.600]  我們已經
[00:03:24.600 --> 00:03:26.000]  已經委曲求全
[00:03:26.000 --> 00:03:26.600]  好吧
[00:03:26.600 --> 00:03:27.400]  我就這樣活著
[00:03:27.400 --> 00:03:28.600]  麻木地活著
[00:03:28.600 --> 00:03:29.800]  不停地循環
[00:03:29.800 --> 00:03:30.800]  會不會是這樣呢
[00:03:30.800 --> 00:03:33.200]  今天選了一個
[00:03:33.200 --> 00:03:36.000]  是比較少的人物
[00:03:36.000 --> 00:03:36.800]  是聖經
[00:03:36.800 --> 00:03:39.200]  因為我也覺得自己是一個小人物
[00:03:39.200 --> 00:03:41.000]  所以可能有一些
[00:03:41.000 --> 00:03:41.800]  就是
[00:03:41.800 --> 00:03:43.400]  就是生同感受
[00:03:43.400 --> 00:03:44.800]  一個弱畸別
[00:03:44.800 --> 00:03:45.800]  是不是沒聽過呢
[00:03:45.800 --> 00:03:46.800]  有沒有人聽過的
[00:03:46.800 --> 00:03:49.000]  沒聽過就對了
[00:03:49.000 --> 00:03:50.400]  是一個小人物
[00:03:50.400 --> 00:03:53.000]  他其實英文就叫做Joseph Begg
[00:03:53.000 --> 00:03:55.000]  就是摩西的媽媽
[00:03:55.000 --> 00:03:57.000]  在《出雅及記錄》中有說
[00:03:57.000 --> 00:04:00.200]  也是亞倫和米利安的媽媽
[00:04:00.200 --> 00:04:01.200]  弱畸別
[00:04:01.200 --> 00:04:02.000]  Joseph Begg
[00:04:02.000 --> 00:04:03.800]  意思就厲害了
[00:04:03.800 --> 00:04:05.000]  意思就是
[00:04:05.000 --> 00:04:07.600]  耶和華是我的榮耀
[00:04:07.600 --> 00:04:09.800]  有一位師母
[00:04:09.800 --> 00:04:11.800]  就專門描繪了她的人生
[00:04:11.800 --> 00:04:13.800]  然後我看完之後覺得
[00:04:13.800 --> 00:04:14.600]  哇
[00:04:14.600 --> 00:04:15.200]  原來
[00:04:15.200 --> 00:04:16.600]  一個小人物
[00:04:16.600 --> 00:04:19.000]  也可以為神活得這麼精彩
[00:04:19.000 --> 00:04:20.400]  也培育了
[00:04:20.400 --> 00:04:21.600]  下一代
[00:04:22.000 --> 00:04:25.000]  就是亞倫、摩西和米利安
[00:04:25.000 --> 00:04:26.400]  那就很厲害了
[00:04:26.400 --> 00:04:29.800]  但是其實Joseph Begg死的時候
[00:04:29.800 --> 00:04:32.400]  也不知道他那三個子女是
[00:04:32.400 --> 00:04:33.800]  為神服侍
[00:04:33.800 --> 00:04:34.800]  又有做先知
[00:04:34.800 --> 00:04:35.400]  又有帶
[00:04:35.400 --> 00:04:36.800]  他不知道這麼多
[00:04:36.800 --> 00:04:37.600]  他只是
[00:04:37.600 --> 00:04:40.400]  活著的時候就做下一件事
[00:04:40.400 --> 00:04:42.000]  為神做下一件事
[00:04:42.000 --> 00:04:43.800]  所以我今天的題目
[00:04:43.800 --> 00:04:47.000]  就是叫做「迎難而上之弱畸別」
[00:04:47.000 --> 00:04:49.000]  「迎難而上之弱畸別」
[00:04:49.000 --> 00:04:51.000]  我們也有一個年度
[00:04:51.000 --> 00:04:52.400]  可能是一個題目
[00:04:52.400 --> 00:04:54.600]  叫做「吸引眼球的生命」
[00:04:54.600 --> 00:04:56.400]  我自己的演繹就是
[00:04:56.400 --> 00:05:00.000]  我們可能每個人都可以過這個生命
[00:05:00.000 --> 00:05:00.800]  吸引眼球
[00:05:00.800 --> 00:05:03.000]  意思就是散發著
[00:05:03.000 --> 00:05:04.800]  神自己的素質
[00:05:04.800 --> 00:05:08.400]  可能你的散發跟祂的散發是不同的
[00:05:08.400 --> 00:05:10.000]  我們不判別人的
[00:05:10.000 --> 00:05:12.000]  但是我們用我們各自的方式
[00:05:12.000 --> 00:05:13.800]  在我們的性格裡面
[00:05:13.800 --> 00:05:15.600]  在神給我們的一切的東西裡面
[00:05:15.600 --> 00:05:16.800]  盡力去做
[00:05:16.800 --> 00:05:17.200]  好嗎?
[00:05:17.200 --> 00:05:19.600]  我們一起進入經文
[00:05:20.600 --> 00:05:21.200]  是的
[00:05:21.200 --> 00:05:23.400]  我們進入經文之前
[00:05:23.400 --> 00:05:25.000]  有一個簡介很簡單
[00:05:25.000 --> 00:05:27.600]  有些老套的食字
[00:05:27.600 --> 00:05:29.800]  Faith, Forward, Flourish
[00:05:29.800 --> 00:05:31.200]  讓大家容易記住
[00:05:31.200 --> 00:05:33.600]  但是記住就記住吧
[00:05:33.600 --> 00:05:35.200]  背景是怎樣的呢?
[00:05:35.200 --> 00:05:37.200]  我想講一點
[00:05:37.200 --> 00:05:38.200]  讓大家知道
[00:05:38.200 --> 00:05:41.400]  原來弱畸別在那個時代是挺艱難的
[00:05:41.400 --> 00:05:43.600]  第一就是那時候
[00:05:43.600 --> 00:05:44.800]  以色列人
[00:05:44.800 --> 00:05:46.200]  就是神的子民
[00:05:46.200 --> 00:05:49.200]  就是在埃及寄居的
[00:05:49.200 --> 00:05:51.000]  他們要做苦工
[00:05:51.000 --> 00:05:51.800]  為什麼呢?
[00:05:51.800 --> 00:05:54.600]  就是因為那時候他們人太多
[00:05:54.600 --> 00:05:57.200]  所以當時法老就說
[00:05:57.200 --> 00:06:01.000]  我還是有點怕他們會反對
[00:06:01.000 --> 00:06:03.000]  會對我們有威脅
[00:06:03.000 --> 00:06:04.200]  所以就要
[00:06:04.200 --> 00:06:05.600]  因為出於懼怕
[00:06:05.600 --> 00:06:08.000]  就要他們做苦工
[00:06:08.000 --> 00:06:09.200]  要他們捱苦
[00:06:09.200 --> 00:06:11.600]  第二個層次就是
[00:06:11.600 --> 00:06:16.000]  他要殺神子民的嬰兒
[00:06:16.000 --> 00:06:17.200]  特別是男嬰
[00:06:17.200 --> 00:06:20.000]  有點像現在發生的戰事
[00:06:20.000 --> 00:06:23.000]  有一點影子在這裡
[00:06:23.000 --> 00:06:27.200]  但是今天我們還是想專注在經文裡面
[00:06:27.200 --> 00:06:29.800]  然後最後就是
[00:06:29.800 --> 00:06:31.200]  白熱化了
[00:06:31.200 --> 00:06:34.800]  他要以色列人的親生父母
[00:06:34.800 --> 00:06:37.600]  去淹死自己的小朋友
[00:06:37.600 --> 00:06:39.000]  特別是男孩子
[00:06:39.000 --> 00:06:42.400]  當中的過程簡單來說就是
[00:06:42.400 --> 00:06:43.800]  也有神的恩典
[00:06:43.800 --> 00:06:45.200]  例如就是
[00:06:45.200 --> 00:06:46.400]  修身婆
[00:06:46.600 --> 00:06:48.400]  他有沒有聽法老說呢?
[00:06:48.400 --> 00:06:49.800]  沒有
[00:06:49.800 --> 00:06:51.000]  因為他很畏神
[00:06:51.000 --> 00:06:51.800]  經文說到
[00:06:51.800 --> 00:06:52.800]  有一點背景
[00:06:52.800 --> 00:06:57.200]  好,我們一起進入圖曲
[00:06:57.200 --> 00:07:02.000]  阿爸父,我們首先同心
[00:07:02.000 --> 00:07:04.000]  去讚美你
[00:07:04.000 --> 00:07:05.800]  也為了不忘記
[00:07:05.800 --> 00:07:07.600]  在遠方的戰事
[00:07:07.600 --> 00:07:09.200]  在耶路撒冷當中
[00:07:09.200 --> 00:07:13.400]  現在有很多生病和威脅
[00:07:13.400 --> 00:07:15.400]  也有小朋友
[00:07:15.600 --> 00:07:19.200]  也有各種婦女很需要你的恩典
[00:07:19.200 --> 00:07:21.000]  我們首先為戰事去禱告
[00:07:21.000 --> 00:07:23.600]  願意你在錯綜複雜
[00:07:23.600 --> 00:07:26.800]  我們可能在明白與不明白之間
[00:07:26.800 --> 00:07:28.200]  我們都願意繼續的
[00:07:28.200 --> 00:07:32.400]  憑信心去為當地不同的人去禱告
[00:07:32.400 --> 00:07:33.200]  我們知道
[00:07:33.200 --> 00:07:35.600]  你有憐憫
[00:07:35.600 --> 00:07:37.800]  你是掌權的神
[00:07:37.800 --> 00:07:41.600]  我們雖然心裡面有各種感覺和反應
[00:07:41.600 --> 00:07:42.600]  但是我們都願意
[00:07:42.800 --> 00:07:44.800]  同心的為這個地方禱告
[00:07:44.800 --> 00:07:45.800]  去求平安
[00:07:45.800 --> 00:07:47.000]  因為你是這麼吩咐我們
[00:07:47.000 --> 00:07:49.600]  要為耶路撒冷去求平安
[00:07:49.600 --> 00:07:51.200]  我們也為了今天
[00:07:51.200 --> 00:07:53.800]  我們進入經文去聽到的時候
[00:07:53.800 --> 00:07:55.400]  願意你給我們
[00:07:55.400 --> 00:07:56.800]  是放鬆的
[00:07:56.800 --> 00:07:58.600]  是用一個開放的心
[00:07:58.600 --> 00:08:00.400]  柔軟的心去聽你的話
[00:08:00.400 --> 00:08:01.600]  願意當中
[00:08:01.600 --> 00:08:03.600]  你觸碰我們的
[00:08:03.600 --> 00:08:04.800]  聖靈觸碰我們的
[00:08:04.800 --> 00:08:08.400]  願意我們有機會去回應
[00:08:08.400 --> 00:08:10.000]  也有機會去思考
[00:08:10.000 --> 00:08:10.600]  我們這樣禱告
[00:08:10.600 --> 00:08:11.400]  奉主命求
[00:08:11.400 --> 00:08:12.400]  Amen
[00:08:12.400 --> 00:08:13.000]  嗯
[00:08:13.000 --> 00:08:16.600]  第一點就是信靠
[00:08:16.600 --> 00:08:17.200]  Faith
[00:08:17.200 --> 00:08:20.200]  我定了是創意活在艱難裡面
[00:08:20.200 --> 00:08:22.200]  看到這幅圖畫
[00:08:22.200 --> 00:08:24.600]  其實大家都熟悉故事
[00:08:24.600 --> 00:08:25.200]  就是
[00:08:25.200 --> 00:08:28.000]  當時我們可以一起讀
[00:08:28.000 --> 00:08:28.800]  預備起
[00:08:28.800 --> 00:08:30.600]  有一個利未家的人
[00:08:30.600 --> 00:08:33.600]  娶了一個利未女子為妻
[00:08:33.600 --> 00:08:35.400]  那女人懷孕
[00:08:35.400 --> 00:08:37.000]  生一個兒子
[00:08:37.000 --> 00:08:38.400]  見他盡美
[00:08:38.400 --> 00:08:40.600]  就藏了他三個月
[00:08:41.400 --> 00:08:43.000]  後來不能再藏
[00:08:43.000 --> 00:08:45.600]  就取一個蒲槽箱
[00:08:45.600 --> 00:08:47.800]  抹上石漆和石油
[00:08:47.800 --> 00:08:50.200]  將孩子放在裡頭
[00:08:50.200 --> 00:08:53.600]  把箱子擱在河邊的路的中
[00:08:53.600 --> 00:08:55.000]  就是路位
[00:08:55.000 --> 00:08:57.200]  先解一解這段經文
[00:08:57.200 --> 00:08:58.600]  有一個利未家的人
[00:08:58.600 --> 00:08:59.600]  其實就是
[00:08:59.600 --> 00:09:01.800]  剛才我所說的
[00:09:01.800 --> 00:09:03.600]  就是約基別的一家
[00:09:03.600 --> 00:09:06.200]  娶了一個利未女子就是約基別
[00:09:06.200 --> 00:09:08.800]  那娶的人就是她老公
[00:09:08.800 --> 00:09:11.000]  就是當時在做苦工的
[00:09:11.400 --> 00:09:13.200]  那女人懷孕就是約基別
[00:09:13.200 --> 00:09:14.800]  生了一個兒子
[00:09:14.800 --> 00:09:16.200]  就不是亞倫
[00:09:16.200 --> 00:09:17.400]  這裡是說摩西
[00:09:17.400 --> 00:09:20.400]  這整段的段落是說
[00:09:20.400 --> 00:09:23.400]  摩西的出生和她的成長
[00:09:23.400 --> 00:09:24.800]  見他盡美
[00:09:24.800 --> 00:09:27.200]  見他盡美有一個譯本
[00:09:27.200 --> 00:09:28.400]  就是說
[00:09:28.400 --> 00:09:30.400]  在神眼中看為美
[00:09:30.400 --> 00:09:32.400]  待會會再繼續說多一點
[00:09:32.400 --> 00:09:34.600]  就藏了他三個月
[00:09:34.600 --> 00:09:38.600]  所以他們就將神以為美的
[00:09:38.600 --> 00:09:40.000]  收起來
[00:09:40.000 --> 00:09:41.800]  去珍惜、去保存
[00:09:41.800 --> 00:09:43.000]  三個月
[00:09:43.000 --> 00:09:46.000]  然後呢
[00:09:46.000 --> 00:09:47.600]  後來不能再闖了
[00:09:47.600 --> 00:09:48.400]  為什麼呢
[00:09:48.400 --> 00:09:51.200]  因為原來嬰兒到三個月
[00:09:51.200 --> 00:09:53.000]  哭聲也比較大
[00:09:53.000 --> 00:09:55.000]  我想當時所謂的
[00:09:55.000 --> 00:09:57.800]  官府都會檢查
[00:09:57.800 --> 00:10:01.400]  看看他老公的命令有沒有被實行
[00:10:01.400 --> 00:10:03.600]  也是收不起來的
[00:10:03.600 --> 00:10:05.000]  於是
[00:10:05.000 --> 00:10:06.800]  約基別就
[00:10:06.800 --> 00:10:08.200]  就地取材
[00:10:08.200 --> 00:10:09.400]  一個蒲槽箱
[00:10:09.400 --> 00:10:11.200]  就像一些籃子
[00:10:11.200 --> 00:10:12.400]  裝東西的籃子
[00:10:12.400 --> 00:10:15.600]  於是就發揮好像做工藝一樣
[00:10:15.600 --> 00:10:17.200]  就用一些石頭
[00:10:17.200 --> 00:10:18.400]  經常有防水
[00:10:18.400 --> 00:10:20.000]  目的呢
[00:10:20.000 --> 00:10:22.000]  就是將嬰兒
[00:10:22.000 --> 00:10:23.800]  將摩西的嬰兒放在裡面
[00:10:23.800 --> 00:10:24.800]  然後呢
[00:10:24.800 --> 00:10:26.800]  就將箱子放在一些路位
[00:10:26.800 --> 00:10:28.800]  卡在路位的地方
[00:10:28.800 --> 00:10:31.800]  在尼羅河有很多河畔
[00:10:31.800 --> 00:10:33.200]  有很多路位
[00:10:33.200 --> 00:10:36.600]  於是約基別就很悉心地
[00:10:36.800 --> 00:10:39.600]  適當地將籃子放在那個位置
[00:10:39.600 --> 00:10:40.600]  目的呢
[00:10:40.600 --> 00:10:42.600]  就是希望籃子不會翻
[00:10:42.600 --> 00:10:45.200]  也不會有鱷魚吃掉
[00:10:45.200 --> 00:10:46.200]  希望
[00:10:46.200 --> 00:10:48.600]  也是收起來
[00:10:48.600 --> 00:10:49.400]  目的呢
[00:10:49.400 --> 00:10:52.000]  就不像當時法老的命令
[00:10:52.000 --> 00:10:54.000]  要將女兒扔進水裡
[00:10:54.000 --> 00:10:55.600]  要浸死摩西
[00:10:55.600 --> 00:10:57.000]  他沒有放棄
[00:10:57.000 --> 00:10:59.200]  其實約基別整個過程
[00:10:59.200 --> 00:11:00.400]  彷彿好像
[00:11:00.400 --> 00:11:02.400]  真的將摩西扔進水裡
[00:11:02.400 --> 00:11:03.400]  好像其他媽媽
[00:11:03.400 --> 00:11:04.600]  這樣聽話
[00:11:04.600 --> 00:11:05.600]  但不是的
[00:11:05.800 --> 00:11:07.000]  原來約基別
[00:11:07.000 --> 00:11:11.000]  是心存盼望地做這個動作
[00:11:11.000 --> 00:11:13.400]  葡草箱呢
[00:11:13.400 --> 00:11:14.600]  就很特別
[00:11:14.600 --> 00:11:15.600]  它是
[00:11:15.600 --> 00:11:19.400]  葡草是一些很常見的草
[00:11:19.400 --> 00:11:22.000]  所以它是就地取材
[00:11:22.000 --> 00:11:23.600]  在艱難的時間
[00:11:23.600 --> 00:11:24.800]  都發揮創意
[00:11:24.800 --> 00:11:27.200]  去憑信將摩西
[00:11:27.200 --> 00:11:28.600]  放在一個地方
[00:11:28.600 --> 00:11:30.800]  其實當時他也不知道
[00:11:30.800 --> 00:11:32.800]  下一步是怎樣的
[00:11:34.000 --> 00:11:35.600]  然後剛才也說過
[00:11:35.600 --> 00:11:37.000]  見他盡美
[00:11:37.000 --> 00:11:40.000]  後來《使徒行傳》七章二十節
[00:11:40.000 --> 00:11:42.400]  也有解釋清楚
[00:11:42.400 --> 00:11:44.000]  尤其是英文、日本
[00:11:44.000 --> 00:11:44.800]  我們可以看到
[00:11:44.800 --> 00:11:46.800]  And he was beautiful to God
[00:11:46.800 --> 00:11:47.800]  司提梵呢
[00:11:47.800 --> 00:11:52.000]  去說摩西出生的時候
[00:11:52.000 --> 00:11:55.000]  原來神已經知道他無論是外表
[00:11:55.000 --> 00:11:57.200]  他的生命都是討他的喜悅
[00:11:57.200 --> 00:11:59.400]  所以就感動他的父母
[00:11:59.400 --> 00:12:00.800]  去藏起他
[00:12:00.800 --> 00:12:03.400]  裡面有 implied 著這個意思
[00:12:04.400 --> 00:12:05.200]  另外呢
[00:12:05.200 --> 00:12:07.400]  其實希瑪萊書
[00:12:07.400 --> 00:12:10.800]  也有稱讚約基別的父母
[00:12:10.800 --> 00:12:12.800]  因為在十一章裡面
[00:12:12.800 --> 00:12:14.800]  他會像一個 list 一樣
[00:12:14.800 --> 00:12:16.000]  稱讚所有
[00:12:16.000 --> 00:12:17.600]  新舊約憑信心
[00:12:17.600 --> 00:12:18.800]  去信靠神
[00:12:18.800 --> 00:12:20.400]  而有一個很好的生命
[00:12:20.400 --> 00:12:22.800]  去吸引人的生命的人
[00:12:22.800 --> 00:12:25.400]  當中也有摩西的父母
[00:12:25.400 --> 00:12:26.000]  他說
[00:12:26.000 --> 00:12:27.000]  恩著信
[00:12:27.000 --> 00:12:29.200]  這裡就解釋了為何
[00:12:29.600 --> 00:12:33.400]  摩西的父母會有勇氣
[00:12:33.400 --> 00:12:35.600]  去藏起摩西三個月
[00:12:35.600 --> 00:12:36.800]  其實當中
[00:12:36.800 --> 00:12:39.200]  他們賭上的是自己的生命
[00:12:39.200 --> 00:12:40.600]  他們就是因為信
[00:12:40.600 --> 00:12:42.200]  願意去冒險
[00:12:42.200 --> 00:12:43.000]  去踏出
[00:12:43.000 --> 00:12:45.000]  去保存摩西的生命
[00:12:45.000 --> 00:12:47.800]  所以這裡我們有更多的資訊
[00:12:47.800 --> 00:12:50.600]  在這裡我們再闊一點看新約
[00:12:50.600 --> 00:12:51.800]  解釋舊約的時候
[00:12:51.800 --> 00:12:54.200]  原來摩西父母
[00:12:54.200 --> 00:12:55.400]  這麼艱難的時候
[00:12:55.400 --> 00:12:56.600]  也有信心
[00:12:56.600 --> 00:12:58.400]  也有信心
[00:12:59.400 --> 00:13:02.200]  然後我自己的學習就是
[00:13:02.200 --> 00:13:03.800]  原來信靠神
[00:13:03.800 --> 00:13:06.800]  可以讓生命的愛綻放
[00:13:06.800 --> 00:13:11.200]  也可以勝過對現實的限制和考慮
[00:13:11.200 --> 00:13:12.400]  很特別
[00:13:12.400 --> 00:13:15.200]  其實人的文化當時是在說什麼
[00:13:15.200 --> 00:13:17.200]  當時是在說
[00:13:17.200 --> 00:13:19.400]  你們對我有威脅
[00:13:19.400 --> 00:13:20.600]  你們以色列人
[00:13:20.600 --> 00:13:23.200]  法老就說你們不值得存在
[00:13:23.200 --> 00:13:24.400]  我要殺了你
[00:13:24.400 --> 00:13:25.800]  人的文化
[00:13:25.800 --> 00:13:28.200]  是這樣跟約畸別說的
[00:13:28.600 --> 00:13:30.000]  但是約畸別很清楚
[00:13:30.000 --> 00:13:31.800]  神的文化裡面
[00:13:31.800 --> 00:13:33.000]  是說不是的
[00:13:33.000 --> 00:13:34.600]  神是賜生命的神
[00:13:34.600 --> 00:13:36.400]  神是珍惜生命的神
[00:13:36.400 --> 00:13:38.400]  我是要保存祂
[00:13:38.400 --> 00:13:40.000]  截然不同的
[00:13:40.000 --> 00:13:41.600]  所以原來很特別
[00:13:41.600 --> 00:13:43.000]  在文化裡面
[00:13:43.000 --> 00:13:44.600]  如果我們能夠理解
[00:13:44.600 --> 00:13:47.800]  我們能夠分辨到人的文化和神的文化
[00:13:47.800 --> 00:13:49.000]  的時候
[00:13:49.000 --> 00:13:51.000]  有時候一些屬靈的決定
[00:13:51.000 --> 00:13:52.400]  一點也不難
[00:13:52.400 --> 00:13:54.200]  但其實行動反而更難
[00:13:54.200 --> 00:13:56.800]  所以我們看到原來
[00:13:56.800 --> 00:13:59.000]  我們在逆境裡面
[00:13:59.000 --> 00:14:01.000]  原來憑信心的意思
[00:14:01.000 --> 00:14:03.000]  都是要分辨清楚
[00:14:03.000 --> 00:14:05.400]  但是信靠有一樣東西好
[00:14:05.400 --> 00:14:07.000]  就是讓我們可以釋放
[00:14:07.000 --> 00:14:09.800]  一些在框架外面以外
[00:14:09.800 --> 00:14:11.200]  可以發生的事情
[00:14:11.200 --> 00:14:14.000]  讓我們的愛可以綻放
[00:14:14.000 --> 00:14:17.600]  另外陶草箱這個標誌
[00:14:17.600 --> 00:14:18.400]  也是很特別
[00:14:18.400 --> 00:14:19.400]  我自己學習
[00:14:19.400 --> 00:14:21.800]  就是原來Tifa這個字
[00:14:21.800 --> 00:14:24.600]  是羅亞方舟也是用這個字
[00:14:24.600 --> 00:14:25.400]  Tifa
[00:14:25.400 --> 00:14:27.400]  代表著神的拯救
[00:14:27.400 --> 00:14:29.800]  在一個罪惡的世代
[00:14:29.800 --> 00:14:32.200]  不是那雙鞋子
[00:14:32.200 --> 00:14:35.000]  是拯救
[00:14:35.000 --> 00:14:38.000]  特別是羅亞的時代
[00:14:38.000 --> 00:14:40.200]  拯救羅亞的一家八口
[00:14:40.200 --> 00:14:42.400]  所有的船都是周八口
[00:14:42.400 --> 00:14:43.400]  一家八口
[00:14:43.400 --> 00:14:46.200]  然後到了摩西的時代
[00:14:46.200 --> 00:14:48.200]  再次用陶草箱
[00:14:48.200 --> 00:14:50.000]  去複製這個標誌
[00:14:50.000 --> 00:14:52.000]  告訴我們神也有拯救
[00:14:52.000 --> 00:14:52.600]  不用怕
[00:14:52.600 --> 00:14:53.400]  有幾遍
[00:14:53.400 --> 00:14:55.200]  好像仿佛在跟他說
