
[00:00:00.000 --> 00:00:06.000]  今天我們來聽聽保羅一段的福音性講章
[00:02:28.000 --> 00:02:30.000]  我看你們凡事懇敬畏神
[00:02:30.000 --> 00:02:32.000]  我看你們凡事懇敬畏神
[00:02:32.000 --> 00:02:34.000]  我看你們凡事懇敬畏神
[00:02:34.000 --> 00:02:36.000]  我看你們凡事懇敬畏神
[00:02:36.000 --> 00:02:38.000]  我看你們凡事懇敬畏神
[00:02:38.000 --> 00:02:40.000]  我看你們凡事懇敬畏神
[00:02:40.000 --> 00:02:42.000]  我看你們凡事懇敬畏神
[00:02:42.000 --> 00:02:44.000]  我看你們凡事懇敬畏神
[00:02:44.000 --> 00:02:46.000]  我看你們凡事懇敬畏神
[00:02:46.000 --> 00:02:48.000]  我看你們凡事懇敬畏神
[00:02:48.000 --> 00:02:50.000]  我看你們凡事懇敬畏神
[00:02:50.000 --> 00:02:52.000]  我看你們凡事懇敬畏神
[00:02:52.000 --> 00:02:54.000]  我看你們凡事懇敬畏神
[00:02:54.000 --> 00:02:56.000]  我看你們凡事懇敬畏神
[00:02:56.000 --> 00:02:58.000]  我看你們凡事懇敬畏神
[00:02:58.000 --> 00:03:00.000]  我看你們凡事懇敬畏神
[00:03:00.000 --> 00:03:02.000]  我看你們凡事懇敬畏神
[00:03:02.000 --> 00:03:04.000]  我看你們凡事懇敬畏神
[00:03:04.000 --> 00:03:06.000]  我看你們凡事懇敬畏神
[00:03:06.000 --> 00:03:08.000]  我看你們凡事懇敬畏神
[00:03:08.000 --> 00:03:10.000]  我看你們凡事懇敬畏神
[00:03:10.000 --> 00:03:12.000]  我看你們凡事懇敬畏神
[00:03:12.000 --> 00:03:14.000]  我看你們凡事懇敬畏神
[00:03:14.000 --> 00:03:16.000]  我看你們凡事懇敬畏神
[00:03:16.000 --> 00:03:18.000]  我看你們凡事懇敬畏神
[00:03:18.000 --> 00:03:20.000]  我看你們凡事懇敬畏神
[00:03:20.000 --> 00:03:22.000]  我看你們凡事懇敬畏神
[00:03:22.000 --> 00:03:24.000]  我看你們凡事懇敬畏神
[00:03:24.000 --> 00:03:26.000]  我看你們凡事懇敬畏神
[00:03:26.000 --> 00:03:28.000]  我看你們凡事懇敬畏神
[00:03:28.000 --> 00:03:30.000]  我看你們凡事懇敬畏神
[00:03:30.000 --> 00:03:32.000]  我看你們凡事懇敬畏神
[00:03:32.000 --> 00:03:34.000]  我看你們凡事懇敬畏神
[00:03:34.000 --> 00:03:36.000]  我看你們凡事懇敬畏神
[00:03:36.000 --> 00:03:38.000]  我看你們凡事懇敬畏神
[00:03:38.000 --> 00:03:40.000]  我看你們凡事懇敬畏神
[00:03:40.000 --> 00:03:42.000]  我看你們凡事懇敬畏神
[00:03:42.000 --> 00:03:44.000]  我看你們凡事懇敬畏神
[00:03:44.000 --> 00:03:46.000]  上面寫著有個名字
[00:03:46.000 --> 00:03:48.000]  上面寫著有個名字
[00:03:48.000 --> 00:03:50.000]  獻給未識之神
[00:03:50.000 --> 00:03:52.000]  獻給未識之神
[00:03:52.000 --> 00:03:54.000]  神明
[00:03:54.000 --> 00:03:56.000]  To an unknown god
[00:03:56.000 --> 00:03:58.000]  To an unknown god
[00:03:58.000 --> 00:04:00.000]  通常神都有名字
[00:04:00.000 --> 00:04:02.000]  這個叫觀音
[00:04:02.000 --> 00:04:04.000]  這個叫關帝
[00:04:04.000 --> 00:04:06.000]  總會有個名字
[00:04:06.000 --> 00:04:08.000]  竟然有一個神的名字是不識的
[00:04:08.000 --> 00:04:10.000]  竟然有一個神的名字是不識的
[00:04:10.000 --> 00:04:12.000]  他們已經是很多神
[00:04:12.000 --> 00:04:14.000]  他們已經是很多神
[00:04:14.000 --> 00:04:16.000]  但都很怕敗漏
[00:04:16.000 --> 00:04:18.000]  但都很怕敗漏
[00:04:18.000 --> 00:04:20.000]  敗漏了,觸怒神明就惹他降禍
[00:04:20.000 --> 00:04:22.000]  敗漏了,觸怒神明就惹他降禍
[00:04:22.000 --> 00:04:24.000]  很穩陣
[00:04:24.000 --> 00:04:26.000]  很高的安全係數
[00:04:26.000 --> 00:04:28.000]  連這個未識之神都去拜
[00:04:28.000 --> 00:04:30.000]  連這個未識之神都去拜
[00:04:30.000 --> 00:04:32.000]  一方面見到雅典人
[00:04:32.000 --> 00:04:34.000]  多麼迷信
[00:04:34.000 --> 00:04:36.000]  另一方面也正好印證了
[00:04:36.000 --> 00:04:38.000]  外邦人的無知
[00:04:38.000 --> 00:04:40.000]  外邦人的無知
[00:04:40.000 --> 00:04:42.000]  保羅就從這個未識之神
[00:04:42.000 --> 00:04:44.000]  Unknown God
[00:04:44.000 --> 00:04:46.000]  去到開始講
[00:04:46.000 --> 00:04:48.000]  24節保羅開始描述
[00:04:48.000 --> 00:04:50.000]  聖經所啟示的神
[00:04:50.000 --> 00:04:52.000]  保羅開始介紹真神的屬性
[00:04:52.000 --> 00:04:54.000]  他說創造宇宙
[00:04:54.000 --> 00:04:56.000]  和其中萬物的神
[00:04:56.000 --> 00:04:58.000]  原文直譯
[00:04:58.000 --> 00:05:00.000]  神是放在開頭
[00:05:00.000 --> 00:05:02.000]  第一個字
[00:05:02.000 --> 00:05:04.000]  神那創造世界
[00:05:04.000 --> 00:05:06.000]  和其中萬物的一位
[00:05:06.000 --> 00:05:08.000]  神那創造世界
[00:05:08.000 --> 00:05:10.000]  他強調這位神的意思
[00:05:10.000 --> 00:05:12.000]  這位未為雅典人
[00:05:12.000 --> 00:05:14.000]  所認識的神
[00:05:14.000 --> 00:05:16.000]  就是創造世界
[00:05:16.000 --> 00:05:18.000]  和萬物那位
[00:05:18.000 --> 00:05:20.000]  的造物主
[00:05:20.000 --> 00:05:22.000]  對於希臘人來說
[00:05:22.000 --> 00:05:24.000]  他不是沒有神的觀念
[00:05:24.000 --> 00:05:26.000]  但他們所信的神
[00:05:26.000 --> 00:05:28.000]  就不是創造宇宙萬物
[00:05:28.000 --> 00:05:30.000]  那種的神
[00:05:30.000 --> 00:05:32.000]  所以當保羅說
[00:05:32.000 --> 00:05:34.000]  這個神是創造宇宙萬物的時候
[00:05:34.000 --> 00:05:36.000]  對雅典人來說是很陌生
[00:05:36.000 --> 00:05:38.000]  是很嶄新的概念
[00:05:38.000 --> 00:05:40.000]  保羅繼續說
[00:05:40.000 --> 00:05:42.000]  他既是天地的主
[00:05:42.000 --> 00:05:44.000]  就不著人手所造的電
[00:05:44.000 --> 00:05:46.000]  天地
[00:05:46.000 --> 00:05:48.000]  原文是天和地
[00:05:48.000 --> 00:05:50.000]  天和地的主
[00:05:50.000 --> 00:05:52.000]  所以這個天和地的主
[00:05:52.000 --> 00:05:54.000]  就是強調這個神
[00:05:54.000 --> 00:05:56.000]  是一神
[00:05:56.000 --> 00:05:58.000]  這個世界
[00:05:58.000 --> 00:06:00.000]  創造宇宙萬物的神
[00:06:00.000 --> 00:06:02.000]  就只有一個
[00:06:02.000 --> 00:06:04.000]  只有一個神
[00:06:04.000 --> 00:06:06.000]  所以
[00:06:06.000 --> 00:06:08.000]  這個獨一的造物主
[00:06:08.000 --> 00:06:10.000]  萬物都是他所造
[00:06:10.000 --> 00:06:14.000]  他自然不會受物質所建成的電雨
[00:06:14.000 --> 00:06:16.000]  或者那些像
[00:06:16.000 --> 00:06:18.000]  去規範
[00:06:18.000 --> 00:06:20.000]  就好像阿拉丁神燈
[00:06:20.000 --> 00:06:22.000]  怎麼會局限在燈裡面
[00:06:22.000 --> 00:06:24.000]  不會局限在電雨
[00:06:24.000 --> 00:06:26.000]  或者像裡面
[00:06:26.000 --> 00:06:28.000]  很合邏輯
[00:06:28.000 --> 00:06:30.000]  所以保羅就要說
[00:06:30.000 --> 00:06:32.000]  雅典人他們造偶像
[00:06:32.000 --> 00:06:34.000]  他們造電雨
[00:06:34.000 --> 00:06:36.000]  被人敬拜是錯的
[00:06:36.000 --> 00:06:38.000]  因為天地的主
[00:06:38.000 --> 00:06:40.000]  是不會將自己局限在
[00:06:40.000 --> 00:06:42.000]  某一個地方
[00:06:42.000 --> 00:06:44.000]  換句話說
[00:06:44.000 --> 00:06:46.000]  保羅在說神是超越的神
[00:06:46.000 --> 00:06:48.000]  在神學上叫
[00:06:48.000 --> 00:06:50.000]  transcendence
[00:06:50.000 --> 00:06:52.000]  神的超越性
[00:06:52.000 --> 00:06:54.000]  超越這一切
[00:06:54.000 --> 00:06:56.000]  25節保羅繼續說
[00:06:56.000 --> 00:06:58.000]  也不用人手去服侍
[00:06:58.000 --> 00:07:00.000]  好將缺少
[00:07:00.000 --> 00:07:02.000]  什麼持敵
[00:07:02.000 --> 00:07:04.000]  好將缺少什麼直譯
[00:07:04.000 --> 00:07:06.000]  是不需要任何東西
[00:07:06.000 --> 00:07:08.000]  不需要任何東西
[00:07:08.000 --> 00:07:10.000]  換句話說
[00:07:10.000 --> 00:07:12.000]  神是自給自足
[00:07:12.000 --> 00:07:14.000]  Self-sufficient
[00:07:14.000 --> 00:07:16.000]  神的屬性
[00:07:16.000 --> 00:07:18.000]  是可以自給自足
[00:07:18.000 --> 00:07:20.000]  你和我都不是
[00:07:20.000 --> 00:07:22.000]  我們需要食物
[00:07:22.000 --> 00:07:24.000]  我們需要水
[00:07:24.000 --> 00:07:26.000]  我們需要空氣
[00:07:26.000 --> 00:07:28.000]  我們才可以生存
[00:07:28.000 --> 00:07:30.000]  不需要這些東西
[00:07:30.000 --> 00:07:32.000]  神既然是造物主
[00:07:32.000 --> 00:07:34.000]  一切的東西
[00:07:34.000 --> 00:07:36.000]  都是從他而來的話
[00:07:36.000 --> 00:07:38.000]  神又怎會因為有所缺乏
[00:07:38.000 --> 00:07:40.000]  而需要人去供奉他呢?
[00:07:40.000 --> 00:07:42.000]  所以雅典人
[00:07:42.000 --> 00:07:44.000]  他建了一個壇
[00:07:44.000 --> 00:07:46.000]  用了一些物質
[00:07:46.000 --> 00:07:48.000]  去供奉他
[00:07:48.000 --> 00:07:50.000]  實在是一種無知
[00:07:50.000 --> 00:07:52.000]  第25節下半節
[00:07:52.000 --> 00:07:54.000]  繼續說
[00:07:54.000 --> 00:07:56.000]  自己倒將生命
[00:07:56.000 --> 00:07:58.000]  萬物似給萬人
[00:07:58.000 --> 00:08:00.000]  這就顯出了
[00:08:00.000 --> 00:08:02.000]  造物主對於人
[00:08:02.000 --> 00:08:04.000]  那種的恩惠
[00:08:04.000 --> 00:08:06.000]  生命
[00:08:06.000 --> 00:08:08.000]  氣息
[00:08:08.000 --> 00:08:10.000]  生命即是氣息
[00:08:10.000 --> 00:08:12.000]  我們有呼吸
[00:08:12.000 --> 00:08:14.000]  我們的心靈會跳
[00:08:14.000 --> 00:08:16.000]  我們早上張開眼睛
[00:08:16.000 --> 00:08:18.000]  走到床上
[00:08:18.000 --> 00:08:20.000]  穿衣服喝水等等
[00:08:20.000 --> 00:08:22.000]  是否正正體驗著
[00:08:22.000 --> 00:08:24.000]  其實我們仍然有
[00:08:24.000 --> 00:08:26.000]  生命氣息
[00:08:26.000 --> 00:08:28.000]  我們仍然是活著
[00:08:28.000 --> 00:08:30.000]  神將生命氣息
[00:08:30.000 --> 00:08:32.000]  和萬物似給萬人
[00:08:32.000 --> 00:08:34.000]  即是所有的人
[00:08:34.000 --> 00:08:36.000]  所有的人
[00:08:36.000 --> 00:08:38.000]  造物主不單不需要人的供奉
[00:08:38.000 --> 00:08:40.000]  反過來
[00:08:40.000 --> 00:08:42.000]  他還將生命氣息
[00:08:42.000 --> 00:08:44.000]  各樣的恩惠
[00:08:44.000 --> 00:08:46.000]  厚似給所有的人
[00:08:46.000 --> 00:08:50.000]  所以保羅說出了
[00:08:50.000 --> 00:08:52.000]  造物主還有一個特性
[00:08:52.000 --> 00:08:54.000]  就是他很關心世人
[00:08:54.000 --> 00:08:58.000]  以此我們就見到造物主
[00:08:58.000 --> 00:09:00.000]  真是一個慈愛的神
[00:09:00.000 --> 00:09:02.000]  原來這個超越一切物質的神
[00:09:02.000 --> 00:09:04.000]  並不是遠離人間的
[00:09:04.000 --> 00:09:08.000]  並不是對人漠不關心
[00:09:08.000 --> 00:09:12.000]  你試一下將心放在心口
[00:09:12.000 --> 00:09:14.000]  是否感受到
[00:09:14.000 --> 00:09:16.000]  在跳
[00:09:16.000 --> 00:09:18.000]  是嗎
[00:09:18.000 --> 00:09:20.000]  原來我們今天還有呼吸
[00:09:20.000 --> 00:09:22.000]  一息尚存
[00:09:22.000 --> 00:09:24.000]  正正就是造物主
[00:09:24.000 --> 00:09:26.000]  所賞賜我們
[00:09:26.000 --> 00:09:28.000]  我們走出街
[00:09:28.000 --> 00:09:30.000]  抬頭望天
[00:09:30.000 --> 00:09:32.000]  見到上面有白雲
[00:09:32.000 --> 00:09:34.000]  感受到有風
[00:09:34.000 --> 00:09:36.000]  可能有時還聽到鳥的聲音
[00:09:36.000 --> 00:09:38.000]  如果你喜歡行山
[00:09:38.000 --> 00:09:40.000]  或者你去旅行的時候
[00:09:40.000 --> 00:09:42.000]  相信是最容易感受到的
[00:09:42.000 --> 00:09:46.000]  原來一千年前的蘇東坡
[00:09:46.000 --> 00:09:48.000]  也有類似的讚嘆
[00:09:48.000 --> 00:09:50.000]  蘇東坡寫了一首詞
[00:09:50.000 --> 00:09:52.000]  叫做《前赤壁賦》
[00:09:52.000 --> 00:09:56.000]  裏面有提到造物者
[00:09:56.000 --> 00:10:00.000]  很容易明白
[00:10:00.000 --> 00:10:02.000]  大概意思是說
[00:10:02.000 --> 00:10:04.000]  江上的清風
[00:10:04.000 --> 00:10:06.000]  山間的明月
[00:10:06.000 --> 00:10:08.000]  送到耳邊就聽到聲音
[00:10:08.000 --> 00:10:10.000]  進入眼簾就會見到
[00:10:10.000 --> 00:10:12.000]  一句揚聲
[00:10:12.000 --> 00:10:14.000]  這些取之不盡
[00:10:14.000 --> 00:10:16.000]  沒有人禁止的
[00:10:16.000 --> 00:10:18.000]  造物者
[00:10:18.000 --> 00:10:20.000]  無窮盡的大寶藏
[00:10:20.000 --> 00:10:22.000]  你我可以一起享用
[00:10:22.000 --> 00:10:26.000]  一元也不用
[00:10:26.000 --> 00:10:28.000]  大家都可以享用
[00:10:28.000 --> 00:10:30.000]  我們就感受到造物主
[00:10:30.000 --> 00:10:32.000]  無窮無盡的
[00:10:32.000 --> 00:10:34.000]  去供應我們
[00:10:34.000 --> 00:10:38.000]  神對我們這麼好
[00:10:38.000 --> 00:10:40.000]  原來是有一個目的的
[00:10:40.000 --> 00:10:42.000]  第27節聖經說
[00:10:42.000 --> 00:10:44.000]  為要使他們尋求神
[00:10:44.000 --> 00:10:46.000]  造物者可以揣摩
[00:10:46.000 --> 00:10:48.000]  而找到他
[00:10:48.000 --> 00:10:50.000]  尋求在這裏是不定詞
[00:10:50.000 --> 00:10:52.000]  就是表達一種目的
[00:10:52.000 --> 00:10:54.000]  原文的意思
[00:10:54.000 --> 00:10:56.000]  不單止是
[00:10:56.000 --> 00:10:58.000]  由不見到找到
[00:10:58.000 --> 00:11:00.000]  是和他建立關係
[00:11:00.000 --> 00:11:02.000]  尋求
[00:11:02.000 --> 00:11:04.000]  找到這兩個字
[00:11:04.000 --> 00:11:06.000]  放在一起用
[00:11:06.000 --> 00:11:08.000]  在盧格夫也有出現過
[00:11:08.000 --> 00:11:10.000]  我又告訴你們
[00:11:10.000 --> 00:11:12.000]  祈求就給你們尋找就找到
[00:11:12.000 --> 00:11:14.000]  大家很熟悉吧
[00:11:14.000 --> 00:11:16.000]  那裏主耶穌鼓勵我們
[00:11:16.000 --> 00:11:18.000]  要去禱告尋求神
[00:11:18.000 --> 00:11:24.000]  所以尋求是帶有建立關係的意思
[00:11:24.000 --> 00:11:28.000]  所以神創造了天地宇宙萬物
[00:11:28.000 --> 00:11:32.000]  這位既偉大又超越的神
[00:11:32.000 --> 00:11:36.000]  又關心人又賜給人生命氣息
[00:11:36.000 --> 00:11:38.000]  神安排得這麼妥當
[00:11:38.000 --> 00:11:40.000]  是有一個期望的
[00:11:40.000 --> 00:11:46.000]  就是要人尋求祂和祂建立關係
[00:11:46.000 --> 00:11:51.000]  蘇東坡讚嘆完造物主的偉大之後
[00:11:51.000 --> 00:11:53.000]  他就停在那裏
[00:11:53.000 --> 00:11:57.000]  他看到創造之物很美很豐富
[00:11:57.000 --> 00:12:01.000]  但是他沒有和這位創造主
[00:12:01.000 --> 00:12:05.000]  去建立進一步的關係
[00:12:05.000 --> 00:12:07.000]  但是我們信耶穌的人
[00:12:07.000 --> 00:12:09.000]  我們藉著聖經
[00:12:09.000 --> 00:12:13.000]  才知道原來這麼美麗的大自然
[00:12:13.000 --> 00:12:18.000]  宇宙萬物是那位創造主所建立
[00:12:18.000 --> 00:12:20.000]  有沒有去過這個地方
[00:12:20.000 --> 00:12:23.000]  或者大概猜不猜到在哪裏呢
[00:12:23.000 --> 00:12:25.000]  張家界
[00:12:25.000 --> 00:12:27.000]  很聰明
[00:12:27.000 --> 00:12:29.000]  我幾個月之前就去過
[00:12:29.000 --> 00:12:31.000]  真的很美
[00:12:31.000 --> 00:12:35.000]  你看到那些一支支的石柱
[00:12:35.000 --> 00:12:38.000]  好像牙籤一樣插在地上
[00:12:38.000 --> 00:12:40.000]  我去看了他的葬禮
[00:12:40.000 --> 00:12:42.000]  原來電影《亞凡達》第一集
[00:12:42.000 --> 00:12:44.000]  在這裏取景
[00:12:44.000 --> 00:12:46.000]  我也是後來才知道
[00:12:46.000 --> 00:12:48.000]  原來在這裏取景
[00:12:48.000 --> 00:12:50.000]  我看著這些奇山異石
[00:12:50.000 --> 00:12:55.000]  真的很感受到創造主的偉大
[00:12:55.000 --> 00:12:59.000]  當我站在山上的時候
[00:12:59.000 --> 00:13:02.000]  我向下看
[00:13:02.000 --> 00:13:04.000]  萬象深淵
[00:13:04.000 --> 00:13:06.000]  那時候心都在想
[00:13:06.000 --> 00:13:08.000]  如果我再走一步
[00:13:08.000 --> 00:13:10.000]  跌下去就死定了
[00:13:10.000 --> 00:13:12.000]  要找回我的屍體都很難
[00:13:12.000 --> 00:13:14.000]  那裏怎麼找呢
[00:13:14.000 --> 00:13:17.000]  看都看不見底
[00:13:17.000 --> 00:13:21.000]  那時候我除了感覺到創造主的偉大
[00:13:21.000 --> 00:13:24.000]  創造主的智慧之外
[00:13:24.000 --> 00:13:29.000]  我還感覺到我真的很渺小
[00:13:29.000 --> 00:13:31.000]  沒有人敢跟我說
[00:13:31.000 --> 00:13:32.000]  神的偉大
[00:13:32.000 --> 00:13:33.000]  人的渺小
[00:13:33.000 --> 00:13:35.000]  但是當我去到這樣的場景
[00:13:35.000 --> 00:13:39.000]  我就自然感受到
[00:13:39.000 --> 00:13:40.000]  我們所敬拜的神
[00:13:40.000 --> 00:13:43.000]  就是那個獨一的創造天地
[00:13:43.000 --> 00:13:44.000]  超越人間
[00:13:44.000 --> 00:13:47.000]  但是又對人百般慈愛的神
[00:13:47.000 --> 00:13:49.000]  你說這樣的神
[00:13:49.000 --> 00:13:53.000]  配不配得我們星期日早點回來教會
[00:13:53.000 --> 00:13:55.000]  去敬拜
[00:13:55.000 --> 00:13:57.000]  神配不配得
[00:13:57.000 --> 00:14:02.000]  神配得我們特意早點起來
[00:14:02.000 --> 00:14:04.000]  去尊崇祂
[00:14:04.000 --> 00:14:06.000]  所以弟兄姊妹
[00:14:06.000 --> 00:14:08.000]  今天我們怎樣尊崇神呢
[00:14:08.000 --> 00:14:10.000]  其實你都在做了
[00:14:10.000 --> 00:14:12.000]  八點半之前
[00:14:12.000 --> 00:14:14.000]  你就回來坐定
[00:14:14.000 --> 00:14:16.000]  去唱歌去敬拜神
[00:14:16.000 --> 00:14:20.000]  你進來這個禮堂
[00:14:20.000 --> 00:14:22.000]  和進入其他的處所
[00:14:22.000 --> 00:14:24.000]  可能都是很好的燈光
[00:14:24.000 --> 00:14:26.000]  很好的冷氣
[00:14:26.000 --> 00:14:27.000]  很好的音響等等
[00:14:27.000 --> 00:14:29.000]  有沒有不同呢
[00:14:29.000 --> 00:14:31.000]  有沒有不同呢
[00:14:31.000 --> 00:14:35.000]  這裡不是一般的處所
[00:14:35.000 --> 00:14:37.000]  這裡是敬拜神的地方
[00:14:37.000 --> 00:14:39.000]  神在這裡
[00:14:39.000 --> 00:14:41.000]  你遇到隔壁的人
[00:14:41.000 --> 00:14:43.000]  就算不認識
[00:14:43.000 --> 00:14:45.000]  和你遇到街邊的人
[00:14:45.000 --> 00:14:47.000]  感覺有沒有不同呢
[00:14:47.000 --> 00:14:50.000]  他也是來敬拜神的
[00:14:50.000 --> 00:14:51.000]  是不是
[00:14:51.000 --> 00:14:52.000]  你也是來敬拜神
[00:14:52.000 --> 00:14:53.000]  他也是來敬拜神的
[00:14:53.000 --> 00:14:58.000]  就算找座位有一點意見不合
[00:14:58.000 --> 00:15:00.000]  也應該客氣一點
[00:15:00.000 --> 00:15:02.000]  是不是
[00:15:02.000 --> 00:15:04.000]  神在這裡
[00:15:04.000 --> 00:15:08.000]  如果唱某首詩歌
[00:15:08.000 --> 00:15:10.000]  都不懂得唱
[00:15:10.000 --> 00:15:12.000]  或者說完都不知道說什麼
[00:15:12.000 --> 00:15:14.000]  哎呀好悶
[00:15:14.000 --> 00:15:16.000]  你會怎樣
[00:15:16.000 --> 00:15:18.000]  哎呀好悶
[00:15:18.000 --> 00:15:20.000]  就滾一下手機
[00:15:20.000 --> 00:15:22.000]  哪條訊息未回覆
[00:15:22.000 --> 00:15:24.000]  最近有什麼大減價
[00:15:24.000 --> 00:15:26.000]  不要這樣
[00:15:26.000 --> 00:15:28.000]  就算那首歌你不懂得唱
[00:15:28.000 --> 00:15:30.000]  就算說完你覺得很悶
[00:15:30.000 --> 00:15:32.000]  不知道說什麼
[00:15:32.000 --> 00:15:34.000]  神在這裡
[00:15:34.000 --> 00:15:36.000]  我們專誦祂
[00:15:36.000 --> 00:15:38.000]  我們專心地投入敬拜
[00:15:38.000 --> 00:15:40.000]  很多年前
[00:15:40.000 --> 00:15:42.000]  我接待過教會
[00:15:42.000 --> 00:15:44.000]  本地的短孫
[00:15:44.000 --> 00:15:46.000]  接待過一些韓國的短孫隊
[00:15:46.000 --> 00:15:48.000]  我發覺韓國弟兄姊妹
[00:15:48.000 --> 00:15:50.000]  他們每次去到教會
[00:15:50.000 --> 00:15:52.000]  就算不是星期六、日
[00:15:52.000 --> 00:15:54.000]  他們一進到禮堂
[00:15:54.000 --> 00:15:56.000]  肅然起敬
[00:15:56.000 --> 00:15:58.000]  立刻坐下低頭
[00:15:58.000 --> 00:16:00.000]  脈搗片刻
[00:16:00.000 --> 00:16:02.000]  然後才繼續餘下的活動
[00:16:02.000 --> 00:16:04.000]  每個人都是這樣的
[00:16:04.000 --> 00:16:06.000]  領隊
[00:16:06.000 --> 00:16:08.000]  我不知道是不是事先叫他們
[00:16:08.000 --> 00:16:10.000]  我也沒有叫他們這樣做
[00:16:10.000 --> 00:16:12.000]  很自然
[00:16:12.000 --> 00:16:14.000]  他們去到禮拜堂
[00:16:14.000 --> 00:16:16.000]  就坐下脈搗片刻
[00:16:16.000 --> 00:16:18.000]  我感受到他們對神
[00:16:18.000 --> 00:16:20.000]  那種尊崇
[00:16:20.000 --> 00:16:22.000]  那時候不是聚會
[00:16:22.000 --> 00:16:24.000]  在舞台上敬拜或講道
[00:16:24.000 --> 00:16:26.000]  但是他們來到這裡
[00:16:26.000 --> 00:16:28.000]  就知道這是屬於神的地方
[00:16:28.000 --> 00:16:32.000]  所以,頂子妹
[00:16:32.000 --> 00:16:34.000]  我們進入2026年
