
[00:00:00.000 --> 00:00:02.800]  好,大家午安
[00:10:37.000 --> 00:10:39.000]  突然間我可以在台上拿著咪
[00:10:39.000 --> 00:10:41.000]  用印尼話去講
[00:10:41.000 --> 00:10:43.000]  所以我就是在講方言
[00:10:43.000 --> 00:10:46.000]  另一種方言就是這個字
[00:10:46.000 --> 00:10:49.000]  我又沒有恩賜去讀這個字
[00:10:49.000 --> 00:10:53.000]  他就說到一個人被聖靈感動
[00:10:53.000 --> 00:10:55.000]  他就可以說一些靈語
[00:10:55.000 --> 00:10:58.000]  或者屬靈的言語
[00:10:58.000 --> 00:11:00.000]  他在聖靈感動之下
[00:11:00.000 --> 00:11:02.000]  可以無意識地
[00:11:02.000 --> 00:11:04.000]  在他無意識的下
[00:11:04.000 --> 00:11:06.000]  發聲一些沒有人聽得懂
[00:11:06.000 --> 00:11:09.000]  他自己也不明白的聲音
[00:11:09.000 --> 00:11:11.000]  這個就是那個字
[00:11:11.000 --> 00:11:17.000]  12到14章講的方言就是這個第二種方言
[00:11:17.000 --> 00:11:19.000]  就是你會發一些聲音出來
[00:11:19.000 --> 00:11:21.000]  對他們來說是一個語言
[00:11:21.000 --> 00:11:23.000]  但沒有人聽得懂
[00:11:23.000 --> 00:11:25.000]  哥倫多人認為
[00:11:25.000 --> 00:11:29.000]  能夠去超然地去講一些人不明白的語言
[00:11:29.000 --> 00:11:30.000]  靈語
[00:11:30.000 --> 00:11:32.000]  他們就覺得屬靈上當然是厲害一點
[00:11:32.000 --> 00:11:33.000]  勁一點
[00:11:33.000 --> 00:11:34.000]  好一點
[00:11:34.000 --> 00:11:37.000]  令到他們覺得能夠說的人
[00:11:37.000 --> 00:11:38.000]  是厲害一點
[00:11:38.000 --> 00:11:41.000]  他們就變得自高自大
[00:11:41.000 --> 00:11:43.000]  所以在12到14章
[00:11:43.000 --> 00:11:46.000]  保羅就是想矯正他們這個價值觀
[00:11:46.000 --> 00:11:48.000]  這個想法
[00:11:48.000 --> 00:11:50.000]  他在12章一開始第一句
[00:11:50.000 --> 00:11:52.000]  他就說一個title
[00:11:52.000 --> 00:11:53.000]  他就說弟兄們
[00:11:53.000 --> 00:11:55.000]  關於屬靈恩賜我不願意
[00:11:55.000 --> 00:11:56.000]  你們不明白
[00:11:56.000 --> 00:11:58.000]  跟著第四節
[00:11:58.000 --> 00:12:00.000]  他就說恩賜有很多種
[00:12:00.000 --> 00:12:02.000]  服侍的職份有很多種
[00:12:02.000 --> 00:12:05.000]  工作的方式也都有很多種
[00:12:05.000 --> 00:12:06.000]  12節他就說
[00:12:06.000 --> 00:12:10.000]  身體是一個卻有許多很多的肢體
[00:12:10.000 --> 00:12:14.000]  而上帝賜予這麼多元的恩賜能力
[00:12:14.000 --> 00:12:16.000]  目的就是第七節所說
[00:12:16.000 --> 00:12:18.000]  使人得著益處
[00:12:18.000 --> 00:12:22.000]  所以教會裏面有很多人有不同的恩賜
[00:12:22.000 --> 00:12:24.000]  目的就是要教會得益處
[00:12:24.000 --> 00:12:28.000]  可以去建立造就教會
[00:12:28.000 --> 00:12:33.000]  14章就教導怎樣去運用這些這麼多元的恩賜
[00:12:33.000 --> 00:12:36.000]  而夾在中間的第13節
[00:12:36.000 --> 00:12:39.000]  突然間好像無端端就說關於愛
[00:12:39.000 --> 00:12:42.000]  愛篇我相信大家都很熟
[00:12:42.000 --> 00:12:45.000]  好像是說兩個男女的愛
[00:12:45.000 --> 00:12:48.000]  但原來在context裏面
[00:12:48.000 --> 00:12:50.000]  是說恩賜
[00:12:50.000 --> 00:12:51.000]  說服侍
[00:12:51.000 --> 00:12:55.000]  所以到底愛跟恩賜和服侍
[00:12:55.000 --> 00:12:57.000]  有什麼關係呢
[00:12:57.000 --> 00:13:00.000]  這一點我們會在第三點才說
[00:13:00.000 --> 00:13:02.000]  現在我們想看
[00:13:02.000 --> 00:13:04.000]  我們出去之前
[00:13:04.000 --> 00:13:06.000]  首先要預備什麼呢
[00:13:06.000 --> 00:13:09.000]  我們出去見證上帝之前
[00:13:09.000 --> 00:13:12.000]  我們首先要裝備去操練自己
[00:13:12.000 --> 00:13:16.000]  有一個熱切追求恩賜的心
[00:13:16.000 --> 00:13:20.000]  我們要裝備自己有一個熱切追求恩賜的心
[00:13:20.000 --> 00:13:22.000]  心態
[00:13:22.000 --> 00:13:25.000]  因為保羅在12節4節
[00:13:25.000 --> 00:13:27.000]  他就說恩賜有很多種的
[00:13:27.000 --> 00:13:28.000]  有很多肢體的
[00:13:28.000 --> 00:13:31.000]  接著28節他就說教會
[00:13:31.000 --> 00:13:34.000]  上帝在初期教會的時候
[00:13:34.000 --> 00:13:36.000]  就已經設立了很多不同的職份
[00:13:36.000 --> 00:13:39.000]  首先有使徒
[00:13:39.000 --> 00:13:41.000]  又是先知又是教師
[00:13:41.000 --> 00:13:43.000]  其次就是可以行神蹟的
[00:13:43.000 --> 00:13:44.000]  然後就可以醫病的
[00:13:44.000 --> 00:13:46.000]  幫助人的治理病的
[00:13:46.000 --> 00:13:48.000]  講各樣恩賜
[00:13:48.000 --> 00:13:50.000]  有各樣方言的
[00:13:50.000 --> 00:13:52.000]  不過接著他就反問
[00:13:52.000 --> 00:13:54.000]  藉著反問他就想表達
[00:13:54.000 --> 00:13:55.000]  不是每個都是使徒
[00:13:55.000 --> 00:13:56.000]  不是每個都是先知
[00:13:56.000 --> 00:13:58.000]  不是每個都是教師等等
[00:13:58.000 --> 00:14:00.000]  接著他就在12章31節就說
[00:14:00.000 --> 00:14:04.000]  你們卻要熱切地追求那些更大的恩賜
[00:14:04.000 --> 00:14:08.000]  所以他想說在很多不同的恩賜當中
[00:14:08.000 --> 00:14:11.000]  原來有些恩賜是特別重要
[00:14:11.000 --> 00:14:13.000]  是特別具影響力的
[00:14:13.000 --> 00:14:15.000]  是更大的恩賜
[00:14:15.000 --> 00:14:17.000]  那些是更大的恩賜呢
[00:14:17.000 --> 00:14:18.000]  等一下我們會說
[00:14:18.000 --> 00:14:20.000]  這一刻是想帶出的
[00:14:20.000 --> 00:14:23.000]  就是我們出去服侍做見證的時候
[00:14:23.000 --> 00:14:25.000]  我們要裝備要操練自己的
[00:14:25.000 --> 00:14:30.000]  就是要有一個熱切追求恩賜的心和心態
[00:14:30.000 --> 00:14:36.000]  我們要有一個熱切追求恩賜的心態
[00:14:36.000 --> 00:14:41.000]  因為不單止在12章31節
[00:14:41.000 --> 00:14:44.000]  他說我們要熱切追求更大的恩賜
[00:14:44.000 --> 00:14:49.000]  14章1節同樣說要熱切去學悟屬靈的恩賜
[00:14:49.000 --> 00:14:52.000]  39章說你們要熱切地追求
[00:14:52.000 --> 00:14:56.000]  雖然恩賜是上帝給的
[00:14:56.000 --> 00:14:58.000]  是上帝去分配
[00:14:58.000 --> 00:15:00.000]  不過保羅在這裡就說
[00:15:00.000 --> 00:15:04.000]  吩咐我們要去熱切追求學悟恩賜
[00:15:04.000 --> 00:15:07.000]  之前說過
[00:15:07.000 --> 00:15:11.000]  哥林多人用了世界的價值觀去望智慧
[00:15:11.000 --> 00:15:12.000]  去明白能力
[00:15:12.000 --> 00:15:16.000]  以致他們有個錯誤的侍奉觀
[00:15:16.000 --> 00:15:17.000]  恩賜觀
[00:15:17.000 --> 00:15:19.000]  以致他們變得自高自大
[00:15:19.000 --> 00:15:21.000]  變得自欺
[00:15:21.000 --> 00:15:23.000]  不過在他們錯誤的裏面
[00:15:23.000 --> 00:15:25.000]  他們有錯誤的認知
[00:15:25.000 --> 00:15:29.000]  保羅仍然去欣賞他們擁有恩賜
[00:15:29.000 --> 00:15:33.000]  在他們有錯誤的認知價值觀裏面
[00:15:33.000 --> 00:15:37.000]  保羅仍然去欣賞他們有恩賜
[00:15:37.000 --> 00:15:41.000]  在第一章保羅去感恩去確認
[00:15:41.000 --> 00:15:43.000]  他們凡事都富足
[00:15:43.000 --> 00:15:44.000]  很有口才
[00:15:44.000 --> 00:15:45.000]  知識豐富
[00:15:45.000 --> 00:15:46.000]  肯定他們的
[00:15:46.000 --> 00:15:49.000]  他們恩賜上是一無所缺
[00:15:49.000 --> 00:15:52.000]  保羅沒有因為他們自高自大
[00:15:52.000 --> 00:15:54.000]  否定他們擁有的恩賜
[00:15:54.000 --> 00:15:57.000]  保羅甚至感恩他們有口才
[00:15:57.000 --> 00:15:58.000]  有知識
[00:15:58.000 --> 00:16:01.000]  雖然他們濫用了這些口才和知識
[00:16:01.000 --> 00:16:04.000]  保羅明知他們是自高自大
[00:16:04.000 --> 00:16:06.000]  明知他們濫用恩賜
[00:16:06.000 --> 00:16:10.000]  不過他仍然鼓勵他們熱切追求更大的恩賜
[00:16:10.000 --> 00:16:15.000]  就算對著自高自大濫用恩賜的哥林多人
[00:16:15.000 --> 00:16:20.000]  保羅仍然鼓勵他們熱切追求更大的恩賜
[00:16:20.000 --> 00:16:23.000]  更何況是我們呢
[00:16:23.000 --> 00:16:26.000]  當然我不是說我們比哥林多人好
[00:16:26.000 --> 00:16:30.000]  相信我們也不是完全沒有私心去服侍
[00:16:30.000 --> 00:16:32.000]  不過今天的經文告訴我們
[00:16:32.000 --> 00:16:34.000]  就算我們不完美
[00:16:34.000 --> 00:16:36.000]  我們帶著私心去服侍
[00:16:36.000 --> 00:16:41.000]  上帝仍然吩咐我們要熱切追求恩賜
[00:16:41.000 --> 00:16:45.000]  不用上帝的恩賜當然不是一件好事
[00:16:45.000 --> 00:16:47.000]  甚至是一件錯事
[00:16:47.000 --> 00:16:51.000]  不過擁有恩賜仍然是一件美麗的事
[00:16:51.000 --> 00:16:54.000]  我們不要因為自己的不足、罪性
[00:16:54.000 --> 00:16:57.000]  而去否定恩賜的好
[00:16:57.000 --> 00:17:00.000]  我們一方面要面對自己的私心
[00:17:00.000 --> 00:17:02.000]  我們的自我中心
[00:17:02.000 --> 00:17:04.000]  但另一方面我們仍然要去操練
[00:17:04.000 --> 00:17:08.000]  去擁有熱切追求恩賜的心
[00:17:08.000 --> 00:17:12.000]  通常說到關於恩賜和侍奉
[00:17:12.000 --> 00:17:15.000]  我們第一個會想是否有恩賜
[00:17:15.000 --> 00:17:17.000]  我有沒有恩賜?
[00:17:17.000 --> 00:17:18.000]  我做得好嗎?
[00:17:18.000 --> 00:17:19.000]  做得好嗎?
[00:17:19.000 --> 00:17:20.000]  有沒有人力做?
[00:17:20.000 --> 00:17:22.000]  有的話我就去做
[00:17:22.000 --> 00:17:23.000]  也是的
[00:17:23.000 --> 00:17:26.000]  你叫我去做獅琴獻醜
[00:17:26.000 --> 00:17:29.000]  你叫我進入AV屋去AV團隊
[00:17:29.000 --> 00:17:31.000]  一定會搞亂
[00:17:31.000 --> 00:17:33.000]  不過保羅在這裡說的
[00:17:33.000 --> 00:17:35.000]  問題不是有沒有恩賜
[00:17:35.000 --> 00:17:39.000]  而是我們有沒有追求恩賜的心
[00:17:39.000 --> 00:17:44.000]  他在這裡說我們有沒有追求恩賜的心
[00:17:44.000 --> 00:17:47.000]  我們可以從兩個角度去想
[00:17:47.000 --> 00:17:49.000]  有兩種不同層次的恩賜
[00:17:49.000 --> 00:17:53.000]  一方面基督徒擁有一般普通的能力
[00:17:53.000 --> 00:17:56.000]  另一方面基督徒可以擁有
[00:17:56.000 --> 00:17:58.000]  在某方面很突出、很特別
