
[00:00:00.000 --> 00:00:04.000]  請聽聖經的說話
[00:02:32.000 --> 00:02:33.000]  就是人聽了道
[00:02:33.000 --> 00:02:35.000]  後來有世上的思慮
[00:02:35.000 --> 00:02:38.000]  前財的迷惑把道擠住了
[00:02:38.000 --> 00:02:39.000]  不能結實
[00:02:39.000 --> 00:02:40.000]  殺在好地上的
[00:02:40.000 --> 00:02:42.000]  就是人聽道明白了
[00:02:42.000 --> 00:02:43.000]  後來結實
[00:02:43.000 --> 00:02:44.000]  有一百倍的
[00:02:44.000 --> 00:02:45.000]  有六十倍的
[00:02:45.000 --> 00:02:47.000]  有三十倍的
[00:02:47.000 --> 00:03:10.000]  (音樂)
[00:03:10.000 --> 00:03:20.000]  (法文)
[00:03:20.000 --> 00:03:21.000]  哎呀
[00:03:21.000 --> 00:03:23.000]  忘記了你們不懂希臘語
[00:03:23.000 --> 00:03:24.000]  不好意思
[00:03:24.000 --> 00:03:26.000]  不如我先介紹一下自己
[00:03:26.000 --> 00:03:29.000]  我是馬太
[00:03:29.000 --> 00:03:31.000]  我本身是一個稅吏
[00:03:31.000 --> 00:03:34.000]  就是那些收稅的
[00:03:34.000 --> 00:03:37.000]  不過我現在沒有做稅吏
[00:03:37.000 --> 00:03:38.000]  現在是我老師
[00:03:38.000 --> 00:03:40.000]  就是耶穌的門徒
[00:03:40.000 --> 00:03:42.000]  說起來
[00:03:42.000 --> 00:03:45.000]  當日老師呼召我的畫面
[00:03:45.000 --> 00:03:47.000]  我還記得很清楚
[00:03:47.000 --> 00:03:50.000]  那天我在稅關照常工作
[00:03:50.000 --> 00:03:53.000]  我離遠就看到有一群
[00:03:53.000 --> 00:03:56.000]  很熱鬧的人走過來
[00:03:56.000 --> 00:03:58.000]  然後我就問身邊的人
[00:03:58.000 --> 00:04:00.000]  喂 你們知不知道
[00:04:00.000 --> 00:04:02.000]  那裡為什麼這麼熱鬧
[00:04:02.000 --> 00:04:03.000]  什麼
[00:04:03.000 --> 00:04:06.000]  耶穌祂來了
[00:04:06.000 --> 00:04:08.000]  我之前沒有見過耶穌
[00:04:08.000 --> 00:04:09.000]  但是我聽說耶穌
[00:04:09.000 --> 00:04:12.000]  祂做了很多很厲害的事
[00:04:12.000 --> 00:04:14.000]  祂又趕鬼
[00:04:14.000 --> 00:04:15.000]  祂又醫病
[00:04:15.000 --> 00:04:18.000]  祂的教導還很到肉
[00:04:18.000 --> 00:04:20.000]  我都曾經想過
[00:04:20.000 --> 00:04:22.000]  如果有機會的話
[00:04:22.000 --> 00:04:24.000]  我都想做祂的門徒
[00:04:24.000 --> 00:04:26.000]  不過
[00:04:26.000 --> 00:04:28.000]  哀 哪裡輪到我
[00:04:28.000 --> 00:04:29.000]  這麼多人跟著祂
[00:04:29.000 --> 00:04:31.000]  我哪裡有份
[00:04:31.000 --> 00:04:33.000]  誰知道
[00:04:33.000 --> 00:04:35.000]  老師祂看到我
[00:04:35.000 --> 00:04:37.000]  祂就走過來我那裡
[00:04:37.000 --> 00:04:38.000]  祂跟我說
[00:04:38.000 --> 00:04:41.000]  來 跟從我吧
[00:04:41.000 --> 00:04:44.000]  嘩 這是千載難逢的機會
[00:04:44.000 --> 00:04:46.000]  我就當然馬上
[00:04:46.000 --> 00:04:48.000]  丟下所有東西跟從老師
[00:04:48.000 --> 00:04:50.000]  之後老師
[00:04:50.000 --> 00:04:52.000]  他帶著我們一群門徒
[00:04:52.000 --> 00:04:54.000]  做了很多他之前一直做的事
[00:04:54.000 --> 00:04:58.000]  就是教導 趕鬼 醫病
[00:04:58.000 --> 00:05:00.000]  我記得有一次
[00:05:00.000 --> 00:05:02.000]  我們去到會堂的時候
[00:05:02.000 --> 00:05:03.000]  老師醫好了一個
[00:05:03.000 --> 00:05:05.000]  手枯乾的人
[00:05:05.000 --> 00:05:07.000]  在那天
[00:05:07.000 --> 00:05:09.000]  我們離開會堂的時候
[00:05:09.000 --> 00:05:11.000]  就開始有很多人跟著我們
[00:05:11.000 --> 00:05:13.000]  我看到
[00:05:13.000 --> 00:05:15.000]  那群人裡面
[00:05:15.000 --> 00:05:17.000]  有很多不同的人
[00:05:17.000 --> 00:05:19.000]  有些人他們有病
[00:05:19.000 --> 00:05:21.000]  他們想找老師
[00:05:21.000 --> 00:05:23.000]  去醫好他們的病
[00:05:23.000 --> 00:05:25.000]  老師很厲害的
[00:05:25.000 --> 00:05:27.000]  他全部都醫好了他們
[00:05:27.000 --> 00:05:29.000]  然後有一些人跟著過來
[00:05:29.000 --> 00:05:31.000]  他們想看看老師有什麼厲害
[00:05:31.000 --> 00:05:33.000]  他是不是真的這麼厲害
[00:05:33.000 --> 00:05:35.000]  他是不是真的可以醫好人
[00:05:35.000 --> 00:05:37.000]  他們來湊熱鬧
[00:05:37.000 --> 00:05:39.000]  還有那群法利賽人
[00:05:39.000 --> 00:05:41.000]  也跟了過來
[00:05:41.000 --> 00:05:43.000]  所以之後有一次
[00:05:43.000 --> 00:05:45.000]  當老師醫好了一個被鬼附的人的時候
[00:05:45.000 --> 00:05:49.000]  那群法利賽人就來挑釁我們
[00:05:49.000 --> 00:05:52.000]  他們說老師是靠鬼王趕鬼的
[00:05:52.000 --> 00:05:54.000]  有什麼可能
[00:05:54.000 --> 00:05:55.000]  老師這麼厲害
[00:05:55.000 --> 00:05:57.000]  有什麼靠鬼王趕鬼的機會
[00:05:57.000 --> 00:05:59.000]  所以之後老師
[00:05:59.000 --> 00:06:01.000]  被迫得那群人一聲也沒得出
[00:06:01.000 --> 00:06:05.000]  老師真的很厲害
[00:06:05.000 --> 00:06:09.000]  差點忘記了
[00:06:09.000 --> 00:06:11.000]  我一開始不是用希臘話說了一句話嗎
[00:06:11.000 --> 00:06:13.000]  其實我想問你們
[00:06:13.000 --> 00:06:15.000]  你們知不知道為什麼
[00:06:15.000 --> 00:06:17.000]  老師跟那群人說話要用比喻
[00:06:17.000 --> 00:06:19.000]  事緣是這樣的
[00:06:19.000 --> 00:06:21.000]  下午的時候
[00:06:21.000 --> 00:06:23.000]  老師去到海邊
[00:06:23.000 --> 00:06:25.000]  那群跟著老師的人
[00:06:25.000 --> 00:06:27.000]  他們不知道為什麼收到風
[00:06:27.000 --> 00:06:29.000]  然後擠滿了整個海邊
[00:06:29.000 --> 00:06:31.000]  老師看到這樣
[00:06:31.000 --> 00:06:33.000]  他就走上船上
[00:06:33.000 --> 00:06:35.000]  坐下了
[00:06:35.000 --> 00:06:37.000]  讓那群人站在海邊
[00:06:37.000 --> 00:06:39.000]  聽他們說話
[00:06:39.000 --> 00:06:41.000]  我們做門徒的
[00:06:41.000 --> 00:06:43.000]  當然不是沒事做的
[00:06:43.000 --> 00:06:45.000]  我們要幫忙維持秩序
[00:06:45.000 --> 00:06:47.000]  於是
[00:06:47.000 --> 00:06:49.000]  如果這裡是海的話
[00:06:49.000 --> 00:06:51.000]  這裡是海邊
[00:06:51.000 --> 00:06:53.000]  我就站前一點
[00:06:53.000 --> 00:06:55.000]  我站在這裡
[00:06:55.000 --> 00:06:57.000]  我左邊就是彼得
[00:06:57.000 --> 00:06:59.000]  我左邊就是約翰
[00:06:59.000 --> 00:07:01.000]  啊不是
[00:07:01.000 --> 00:07:03.000]  我左邊是雅各
[00:07:03.000 --> 00:07:05.000]  哎呀我忘記了
[00:07:05.000 --> 00:07:07.000]  最重要是很多人
[00:07:07.000 --> 00:07:09.000]  擠滿在我前面
[00:07:09.000 --> 00:07:11.000]  那股汗味你也別說不臭
[00:07:11.000 --> 00:07:15.000]  正正因為我站在前面
[00:07:15.000 --> 00:07:17.000]  我可以看著全部人
[00:07:17.000 --> 00:07:19.000]  我看到最後那邊
[00:07:19.000 --> 00:07:21.000]  那群人
[00:07:21.000 --> 00:07:23.000]  他們看不到前面發生什麼事
[00:07:23.000 --> 00:07:25.000]  他們就站在石頭上
[00:07:25.000 --> 00:07:27.000]  腳踮起
[00:07:27.000 --> 00:07:29.000]  很想看前面發生什麼事
[00:07:29.000 --> 00:07:31.000]  旁邊有些人
[00:07:31.000 --> 00:07:33.000]  我猜他們應該是來湊熱鬧的
[00:07:33.000 --> 00:07:35.000]  為什麼呢
[00:07:35.000 --> 00:07:37.000]  我聽到他們偷偷地問旁邊那一個
[00:07:37.000 --> 00:07:39.000]  喂你知道嗎
[00:07:39.000 --> 00:07:41.000]  為什麼這裡這麼多人
[00:07:41.000 --> 00:07:43.000]  這樣也做來湊熱鬧
[00:07:43.000 --> 00:07:45.000]  中間這部分的人
[00:07:45.000 --> 00:07:47.000]  我認得他們
[00:07:47.000 --> 00:07:49.000]  我見過他們很多次
[00:07:49.000 --> 00:07:51.000]  每一次老師教導的時候
[00:07:51.000 --> 00:07:55.000]  我肯定他們一定很想聽到老師的教導
[00:07:55.000 --> 00:07:57.000]  還有還有
[00:07:57.000 --> 00:07:59.000]  有一群人想找老師治病
[00:07:59.000 --> 00:08:01.000]  他們好像想衝到海裡
[00:08:01.000 --> 00:08:03.000]  走過去找老師治病
[00:08:03.000 --> 00:08:05.000]  不停地推
[00:08:05.000 --> 00:08:07.000]  喂不要推
[00:08:07.000 --> 00:08:09.000]  差點把我推下海
[00:08:09.000 --> 00:08:11.000]  幸好彼得扶了我一下
[00:08:11.000 --> 00:08:13.000]  不然我就掉下海
[00:08:13.000 --> 00:08:15.000]  還有那些法利菜人偷偷地來了
[00:08:15.000 --> 00:08:17.000]  他們站在外面的位置
[00:08:17.000 --> 00:08:19.000]  他們呢
[00:08:19.000 --> 00:08:21.000]  偷偷地在聽
[00:08:21.000 --> 00:08:23.000]  他們應該是想找我們麻煩
[00:08:23.000 --> 00:08:25.000]  想搞事
[00:08:25.000 --> 00:08:27.000]  搞了一大輪
[00:08:27.000 --> 00:08:29.000]  我們才叫那些人站好安頓好
[00:08:29.000 --> 00:08:31.000]  然後我們就讓開
[00:08:31.000 --> 00:08:33.000]  讓老師去說話
[00:08:33.000 --> 00:08:35.000]  老師他教導
[00:08:35.000 --> 00:08:37.000]  他就開始說故事了
[00:08:37.000 --> 00:08:39.000]  他是這樣說的
[00:08:39.000 --> 00:08:41.000]  有一個殺種的人
[00:08:41.000 --> 00:08:43.000]  出去殺種
[00:08:43.000 --> 00:08:45.000]  種子落在路旁
[00:08:45.000 --> 00:08:47.000]  肥料泥
[00:08:47.000 --> 00:08:49.000]  把他吃光
[00:08:49.000 --> 00:08:51.000]  有些種子落在
[00:08:51.000 --> 00:08:53.000]  土淺的石地上
[00:08:53.000 --> 00:08:55.000]  很快就發芽
[00:08:55.000 --> 00:08:57.000]  但是當太陽一出來
[00:08:57.000 --> 00:08:59.000]  他們就枯乾了
[00:08:59.000 --> 00:09:03.000]  有些種子又落在荊棘上
[00:09:03.000 --> 00:09:05.000]  荊棘生出來就逼住了他們
[00:09:05.000 --> 00:09:07.000]  他們就不能夠結果了
[00:09:07.000 --> 00:09:09.000]  又有些種子
[00:09:09.000 --> 00:09:11.000]  落在好土上面
[00:09:11.000 --> 00:09:13.000]  他們就結果
[00:09:13.000 --> 00:09:15.000]  有100倍
[00:09:15.000 --> 00:09:17.000]  60倍和30倍
[00:09:17.000 --> 00:09:19.000]  有耳可聽的
[00:09:19.000 --> 00:09:21.000]  就應當聽
[00:09:21.000 --> 00:09:27.000]  哎呀
[00:09:27.000 --> 00:09:29.000]  老師說的話真的很難明白
[00:09:29.000 --> 00:09:31.000]  我當時聽的時候
[00:09:31.000 --> 00:09:33.000]  我聽得明白一點又不明白一點
[00:09:33.000 --> 00:09:35.000]  我看到群眾
[00:09:35.000 --> 00:09:37.000]  和你們有些人的樣子是一樣的
[00:09:37.000 --> 00:09:39.000]  滿臉都是問號
[00:09:39.000 --> 00:09:41.000]  於是當群眾散了之後
[00:09:41.000 --> 00:09:43.000]  我就叫門徒
[00:09:43.000 --> 00:09:45.000]  我們一群門徒就去問耶穌
[00:09:45.000 --> 00:09:47.000]  老師啊
[00:09:47.000 --> 00:09:51.000]  為什麼你和那群人說話要用比喻呢?
[00:09:51.000 --> 00:09:53.000]  老師之後就回答我們
[00:09:53.000 --> 00:09:57.000]  天國的奧秘
[00:09:57.000 --> 00:09:59.000]  只叫你們知道
[00:09:59.000 --> 00:10:01.000]  不叫他們知道
[00:10:01.000 --> 00:10:03.000]  因為凡有的
[00:10:03.000 --> 00:10:05.000]  我還要加添給他們
[00:10:05.000 --> 00:10:07.000]  叫他們有餘
[00:10:07.000 --> 00:10:09.000]  凡沒有的
[00:10:09.000 --> 00:10:11.000]  連他們有的都要奪去
[00:10:11.000 --> 00:10:13.000]  我用比喻
[00:10:13.000 --> 00:10:15.000]  跟他們說話
[00:10:15.000 --> 00:10:17.000]  是因為他們聽又聽不見
[00:10:17.000 --> 00:10:19.000]  看又看不見
[00:10:19.000 --> 00:10:21.000]  也不明白
[00:10:21.000 --> 00:10:23.000]  他們正正是應驗了先知以賽克的說話
[00:10:23.000 --> 00:10:25.000]  他們聽時要聽見
[00:10:25.000 --> 00:10:27.000]  卻不明白
[00:10:27.000 --> 00:10:29.000]  看時要看見
[00:10:29.000 --> 00:10:31.000]  卻不曉得
[00:10:31.000 --> 00:10:33.000]  恐怕他們耳朵聽見
[00:10:33.000 --> 00:10:35.000]  心裡明白
[00:10:35.000 --> 00:10:37.000]  眼睛看見
[00:10:37.000 --> 00:10:39.000]  就回轉過來
[00:10:39.000 --> 00:10:41.000]  但是你們是有福的
[00:10:41.000 --> 00:10:43.000]  因為你們的耳朵聽見了
[00:10:43.000 --> 00:10:45.000]  你們的眼睛也看見了
[00:10:45.000 --> 00:10:47.000]  所以你們是有福的
[00:10:47.000 --> 00:10:49.000]  我實實在在地告訴你們
[00:10:49.000 --> 00:10:51.000]  從前有很多先知和義人
[00:10:51.000 --> 00:10:53.000]  想聽你們所聽的
[00:10:53.000 --> 00:10:55.000]  卻聽不到
[00:10:55.000 --> 00:10:57.000]  想看你們所看的
[00:10:57.000 --> 00:10:59.000]  卻看不到
[00:10:59.000 --> 00:11:01.000]  唉
[00:11:01.000 --> 00:11:03.000]  老師說的話真的很難明白
[00:11:03.000 --> 00:11:05.000]  我聽完之後
[00:11:05.000 --> 00:11:07.000]  我到現在都還未明白
[00:11:07.000 --> 00:11:09.000]  所以我才想問問大家
[00:11:09.000 --> 00:11:11.000]  你們知不知道為什麼老師
[00:11:11.000 --> 00:11:13.000]  跟那些人說話要用比喻
[00:11:13.000 --> 00:11:15.000]  我真的不明白
[00:11:15.000 --> 00:11:17.000]  我真的不明白
[00:11:17.000 --> 00:11:19.000]  我真的不明白
[00:11:19.000 --> 00:11:21.000]  (音樂)
[00:11:21.000 --> 00:11:23.000]  (音樂)
[00:11:23.000 --> 00:11:25.000]  (音樂)
[00:11:25.000 --> 00:11:37.000]  此時後,高山山以前被 Said Ji 和剛才拍的 movimento video 拍下,
[00:11:37.000 --> 00:11:43.000]  質地體驗時,鎮的某些地方近 shameless?
[00:11:43.000 --> 00:11:50.000]  (我來不到高山山但最像最少偏遠的地方)
[00:11:50.000 --> 00:11:53.000]  (我來不到高山山但最像最少偏遠的地方)
[00:11:53.000 --> 00:11:56.000]  (我來不到高山山但最像最少偏遠的地方)
[00:11:56.000 --> 00:11:59.000]  (我來不到高山山但最像最少偏遠的地方)
[00:11:59.000 --> 00:12:02.000]  (我來不到高山山但最像最少偏遠的地方)
[00:12:02.000 --> 00:12:05.000]  (我來不到高山山但最像最少偏遠的地方)
[00:12:05.000 --> 00:12:08.000]  (我來不到高山山但最像最少偏遠的地方)
[00:12:08.000 --> 00:12:11.000]  (我來不到高山山但最像最少偏遠的地方)
[00:12:11.000 --> 00:12:14.000]  (我來不到高山山但最像最少偏遠的地方)
[00:12:14.000 --> 00:12:17.000]  (我來不到高山山但最像最少偏遠的地方)
[00:12:17.000 --> 00:12:20.000]  (我來不到高山山但最像最少偏遠的地方)
[00:12:20.000 --> 00:12:23.000]  (我來不到高山山但最像最少偏遠的地方)
[00:12:23.000 --> 00:12:26.000]  (我來不到高山山但最像最少偏遠的地方)
[00:12:26.000 --> 00:12:29.000]  (我來不到高山山但最像最少偏遠的地方)
[00:12:29.000 --> 00:12:32.000]  (我來不到高山山但最像最少偏遠的地方)
[00:12:32.000 --> 00:12:35.000]  (我來不到高山山但最像最少偏遠的地方)
[00:12:35.000 --> 00:12:38.000]  (我來不到高山山但最像最少偏遠的地方)
[00:12:38.000 --> 00:12:41.000]  (我來不到高山山但最像最少偏遠的地方)
[00:12:41.000 --> 00:12:44.000]  (我來不到高山山但最像最少偏遠的地方)
[00:12:44.000 --> 00:12:47.000]  (我來不到高山山但最像最少偏遠的地方)
[00:12:47.000 --> 00:12:50.000]  (我來不到高山山但最像最少偏遠的地方)
[00:12:50.000 --> 00:12:53.000]  (我來不到高山山但最像最少偏遠的地方)
[00:12:53.000 --> 00:12:56.000]  (我來不到高山山但最像最少偏遠的地方)
[00:12:56.000 --> 00:12:59.000]  (我來不到高山山但最像最少偏遠的地方)
[00:12:59.000 --> 00:13:02.000]  (我來不到高山山但最像最少偏遠的地方)
[00:13:02.000 --> 00:13:05.000]  (我來不到高山山但最像最少偏遠的地方)
[00:13:05.000 --> 00:13:08.000]  (我來不到高山山但最像最少偏遠的地方)
[00:13:08.000 --> 00:13:11.000]  (我來不到高山山但最像最少偏遠的地方)
[00:13:11.000 --> 00:13:14.000]  (我來不到高山山但最像最少偏遠的地方)
[00:13:14.000 --> 00:13:17.000]  (我來不到高山山但最像最少偏遠的地方)
[00:13:17.000 --> 00:13:20.000]  (我來不到高山山但最像最少偏遠的地方)
[00:13:20.000 --> 00:13:23.000]  (我來不到高山山但最像最少偏遠的地方)
[00:13:23.000 --> 00:13:26.000]  (我來不到高山山但最像最少偏遠的地方)
[00:13:26.000 --> 00:13:29.000]  (我來不到高山山但最像最少偏遠的地方)
[00:13:29.000 --> 00:13:32.000]  (我來不到高山山但最像最少偏遠的地方)
[00:13:32.000 --> 00:13:35.000]  (我來不到高山山但最像最少偏遠的地方)
[00:13:35.000 --> 00:13:38.000]  (我來不到高山山但最像最少偏遠的地方)
[00:13:38.000 --> 00:13:41.000]  (我來不到高山山但最像最少偏遠的地方)
[00:13:41.000 --> 00:13:44.000]  (我來不到高山山但最像最少偏遠的地方)
[00:13:44.000 --> 00:13:47.000]  (我來不到高山山但最像最少偏遠的地方)
[00:13:47.000 --> 00:13:50.000]  (我來不到高山山但最像最少偏遠的地方)
[00:13:50.000 --> 00:13:53.000]  (我來不到高山山但最像最少偏遠的地方)
[00:13:53.000 --> 00:13:56.000]  (我來不到高山山但最像最少偏遠的地方)
[00:13:56.000 --> 00:13:59.000]  (我來不到高山山但最像最少偏遠的地方)
[00:13:59.000 --> 00:14:02.000]  (我來不到高山山但最像最少偏遠的地方)
[00:14:02.000 --> 00:14:05.000]  (我來不到高山山但最像最少偏遠的地方)
[00:14:05.000 --> 00:14:08.000]  (我來不到高山山但最像最少偏遠的地方)
[00:14:08.000 --> 00:14:11.000]  (我來不到高山山但最像最少偏遠的地方)
[00:14:11.000 --> 00:14:14.000]  (我來不到高山山但最像最少偏遠的地方)
[00:14:14.000 --> 00:14:17.000]  (我來不到高山山但最像最少偏遠的地方)
[00:14:17.000 --> 00:14:20.000]  (我來不到高山山但最像最少偏遠的地方)
[00:14:20.000 --> 00:14:23.000]  (我來不到高山山但最像最少偏遠的地方)
[00:14:23.000 --> 00:14:26.000]  (我來不到高山山但最像最少偏遠的地方)
[00:14:26.000 --> 00:14:29.000]  (我來不到高山山但最像最少偏遠的地方)
[00:14:29.000 --> 00:14:32.000]  (我來不到高山山但最像最少偏遠的地方)
[00:14:32.000 --> 00:14:35.000]  (我來不到高山山但最像最少偏遠的地方)
[00:14:35.000 --> 00:14:38.000]  (我來不到高山山但最像最少偏遠的地方)
[00:14:38.000 --> 00:14:41.000]  (我來不到高山山但最像最少偏遠的地方)
[00:14:41.000 --> 00:14:44.000]  (我來不到高山山但最像最少偏遠的地方)
[00:14:44.000 --> 00:14:47.000]  (我來不到高山山但最像最少偏遠的地方)
[00:14:47.000 --> 00:14:50.000]  (我來不到高山山但最像最少偏遠的地方)
[00:14:50.000 --> 00:14:53.000]  (我來不到高山山但最像最少偏遠的地方)
[00:14:53.000 --> 00:14:56.000]  (我來不到高山山但最像最少偏遠的地方)
[00:14:56.000 --> 00:14:59.000]  (我來不到高山山但最像最少偏遠的地方)
[00:14:59.000 --> 00:15:02.000]  (我來不到高山山但最像最少偏遠的地方)
[00:15:02.000 --> 00:15:05.000]  (我來不到高山山但最像最少偏遠的地方)
[00:15:05.000 --> 00:15:08.000]  (我來不到高山山但最像最少偏遠的地方)
[00:15:08.000 --> 00:15:11.000]  (我來不到高山山但最像最少偏遠的地方)
[00:15:11.000 --> 00:15:14.000]  (我來不到高山山但最像最少偏遠的地方)
[00:15:14.000 --> 00:15:17.000]  (我來不到高山山但最像最少偏遠的地方)
[00:15:17.000 --> 00:15:20.000]  (我來不到高山山但最像最少偏遠的地方)
[00:15:20.000 --> 00:15:23.000]  (我來不到高山山但最像最少偏遠的地方)
[00:15:23.000 --> 00:15:26.000]  (我來不到高山山但最像最少偏遠的地方)
[00:15:26.000 --> 00:15:29.000]  (我來不到高山山但最像最少偏遠的地方)
[00:15:29.000 --> 00:15:32.000]  (我來不到高山山但最像最少偏遠的地方)
[00:15:32.000 --> 00:15:35.000]  (我來不到高山山但最像最少偏遠的地方)
[00:15:35.000 --> 00:15:38.000]  (我來不到高山山但最像最少偏遠的地方)
[00:15:38.000 --> 00:15:41.000]  (我來不到高山山但最像最少偏遠的地方)
[00:15:41.000 --> 00:15:44.000]  (我來不到高山山但最像最少偏遠的地方)
[00:15:44.000 --> 00:15:47.000]  (我來不到高山山但最像最少偏遠的地方)
[00:15:47.000 --> 00:15:50.000]  (我來不到高山山但最像最少偏遠的地方)
[00:15:50.000 --> 00:15:53.000]  (我來不到高山山但最像最少偏遠的地方)
[00:15:53.000 --> 00:15:56.000]  (我來不到高山山但最像最少偏遠的地方)
[00:15:56.000 --> 00:15:59.000]  (我來不到高山山但最像最少偏遠的地方)
[00:15:59.000 --> 00:16:02.000]  (我來不到高山山但最像最少偏遠的地方)
[00:16:02.000 --> 00:16:05.000]  (我來不到高山山但最像最少偏遠的地方)
[00:16:05.000 --> 00:16:08.000]  (我來不到高山山但最像最少偏遠的地方)
[00:16:08.000 --> 00:16:11.000]  (我來不到高山山但最像最少偏遠的地方)
[00:16:11.000 --> 00:16:14.000]  (我來不到高山山但最像最少偏遠的地方)
[00:16:14.000 --> 00:16:17.000]  (我來不到高山山但最像最少偏遠的地方)
[00:16:17.000 --> 00:16:20.000]  (我來不到高山山但最像最少偏遠的地方)
[00:16:20.000 --> 00:16:25.000]  (是因為他們看也看不見聽也聽不見也不明白)
[00:16:25.000 --> 00:16:28.000]  耶穌在這裡解釋因果關係
[00:16:28.000 --> 00:16:33.000]  其實不是因為耶穌說比喻
[00:16:33.000 --> 00:16:36.000]  那群以色列人才聽不明白和看不明白
[00:16:36.000 --> 00:16:40.000]  相反是因為他們看不明白聽不明白
[00:16:40.000 --> 00:16:43.000]  所以耶穌才用比喻去說話
[00:16:43.000 --> 00:16:46.000]  而這一節的經文這一句話
[00:16:46.000 --> 00:16:50.000]  耶穌是引用了《以賽亞書》6章9節
[00:16:50.000 --> 00:16:52.000]  後面14到15節
[00:16:52.000 --> 00:16:55.000]  耶穌更加直接去引用
[00:16:55.000 --> 00:16:58.000]  《以賽亞書》6章9到10節的經文
[00:16:58.000 --> 00:17:00.000]  如果我們就這樣看
[00:17:00.000 --> 00:17:02.000]  其實我們就會覺得很奇怪
[00:17:02.000 --> 00:17:03.000]  為什麼耶穌會這樣說呢
[00:17:03.000 --> 00:17:05.000]  這節經文裡面說的東西是
[00:17:05.000 --> 00:17:08.000]  叫人聽又聽不明白看又看不明白
[00:17:08.000 --> 00:17:11.000]  又不想他們回轉過來就醫治他
[00:17:11.000 --> 00:17:15.000]  那耶穌是不是想這群人死呢
[00:17:15.000 --> 00:17:17.000]  要理解這兩節經文
