
[00:00:00.000 --> 00:00:05.200]  今天我們繼續看《希伯來書》
[00:14:35.520 --> 00:14:37.520]  這位就是播道會
[00:14:37.520 --> 00:14:40.920]  差派來華宣教的第一個宣教士
[00:14:40.920 --> 00:14:42.720]  就是寬夸倫牧師
[00:14:42.720 --> 00:14:44.720]  就是大家看到這個樣子
[00:14:44.720 --> 00:14:48.120]  寬夸倫牧師其實他在1884年
[00:14:48.120 --> 00:14:50.120]  神感動他
[00:14:50.120 --> 00:14:54.720]  讓他看見在中國的福音需要
[00:14:54.720 --> 00:15:01.120]  所以他回應了上帝來到中國開始他的報道工作
[00:15:01.120 --> 00:15:03.120]  其後慢慢發展
[00:15:03.120 --> 00:15:10.120]  於是在中國這個地方成立了中國基督教播道會
[00:15:10.120 --> 00:15:13.120]  今日我們的教會的前頭
[00:15:13.120 --> 00:15:16.320]  都有一個叫做中國基督教播道會
[00:15:16.320 --> 00:15:19.320]  就是我們簡稱播道會
[00:15:19.320 --> 00:15:21.320]  而在中國內地
[00:15:21.320 --> 00:15:25.320]  然後慢慢他們在廣東一帶再來到香港
[00:15:25.320 --> 00:15:28.320]  就成立了香港播道會的教會
[00:15:28.320 --> 00:15:29.320]  我想問弟兄姐妹
[00:15:29.320 --> 00:15:32.320]  寬夸倫牧師當時看不看見
[00:15:32.320 --> 00:15:36.320]  這些現在在香港教會的成立?
[00:15:36.320 --> 00:15:38.320]  他看不到
[00:15:38.320 --> 00:15:42.320]  但是他就是帶著一種對上帝的信
[00:15:42.320 --> 00:15:46.320]  由當時未見到有教會的出現
[00:15:46.320 --> 00:15:50.320]  到來到中國慢慢發展建立教會
[00:15:50.320 --> 00:15:53.320]  其實都是由一個未看到的信
[00:15:53.320 --> 00:15:58.320]  去到成就了一個看得見的結果
[00:15:58.320 --> 00:16:00.320]  我們再近一點
[00:16:00.320 --> 00:16:02.320]  我們現在回到的恩福堂
[00:16:02.320 --> 00:16:04.320]  大家知不知道歷史?
[00:16:04.320 --> 00:16:05.320]  到少少之
[00:16:05.320 --> 00:16:09.320]  大家知不知道恩福堂的母堂是哪一間?
[00:16:09.320 --> 00:16:11.320]  就是窩福堂
[00:16:11.320 --> 00:16:15.320]  其實窩福堂是1976年成立的
[00:16:15.320 --> 00:16:20.320]  就是蘇永睿牧師的哥哥
[00:16:20.320 --> 00:16:21.320]  在1985年
[00:16:21.320 --> 00:16:25.320]  其實他們的聚會人數已經超過了五百人
[00:16:25.320 --> 00:16:29.320]  當時正在用呂青去做崇拜
[00:16:29.320 --> 00:16:31.320]  但是因為地方有限
[00:16:31.320 --> 00:16:34.320]  就用了九龍塘的方方小學
[00:16:34.320 --> 00:16:37.320]  作為窩福堂中堂的崇拜
[00:16:37.320 --> 00:16:39.320]  接著到了1986年
[00:16:39.320 --> 00:16:43.320]  大哥就邀請了他的弟弟蘇永志牧師
[00:16:43.320 --> 00:16:46.320]  負責帶領當時的中堂崇拜
[00:16:46.320 --> 00:16:50.320]  然後慢慢發展成為一個獨立的堂會
[00:16:50.320 --> 00:16:54.320]  於是在1987年就正式成立
[00:16:54.320 --> 00:16:58.320]  原來恩福堂最初的名字是金福堂
[00:16:58.320 --> 00:17:00.320]  我不知道大家知不知道
[00:17:00.320 --> 00:17:02.320]  有些人知道有些人不知道
[00:17:02.320 --> 00:17:03.320]  其實很有趣
[00:17:03.320 --> 00:17:05.320]  為什麼叫金福堂呢?
[00:17:05.320 --> 00:17:07.320]  但是原來恩福堂之前
[00:17:07.320 --> 00:17:10.320]  其實名字叫金福堂
[00:17:10.320 --> 00:17:14.320]  我們看到其實有很多人
[00:17:14.320 --> 00:17:17.320]  都是帶著那種信和信心
[00:17:17.320 --> 00:17:21.320]  去開展了福音科工作
[00:17:21.320 --> 00:17:24.320]  如果蘇永志牧師當時沒有恩著信
[00:17:24.320 --> 00:17:28.320]  在另一個地方展開另一個福音工作
[00:17:28.320 --> 00:17:31.320]  今天我們就不會坐在這裡崇拜
[00:17:31.320 --> 00:17:36.320]  因為已經沒有恩福堂這個堂會
[00:17:36.320 --> 00:17:37.320]  親愛的弟兄姊妹
[00:17:37.320 --> 00:17:43.320]  今天我們都在成就另一個信心的行動
[00:17:43.320 --> 00:17:45.320]  今天我們去北區藉堂
[00:17:45.320 --> 00:17:48.320]  其實將會是記載在播道會裏面
[00:17:48.320 --> 00:17:51.320]  一個很重要的地方
[00:17:51.320 --> 00:17:53.320]  為什麼呢?
[00:17:53.320 --> 00:17:56.320]  因為在北區裏面的這間堂會
[00:17:56.320 --> 00:17:59.320]  是播道會的第一間建立的堂會
[00:17:59.320 --> 00:18:02.320]  就是說其實我們今天在做的事
[00:18:02.320 --> 00:18:06.320]  是因著信而在北區裏面建立這個堂會
[00:18:06.320 --> 00:18:10.320]  我們都未見到這個堂會正式成立的時候
[00:18:10.320 --> 00:18:14.320]  我們就帶著這種信心
[00:18:14.320 --> 00:18:17.320]  去開展了北區堂的藉堂
[00:18:17.320 --> 00:18:23.320]  這個行動本身就是對神信的一個表現
[00:18:23.320 --> 00:18:26.320]  即使未發生、未看見、未實現
[00:18:26.320 --> 00:18:30.320]  但我們因著這個信而作出的行動
[00:18:30.320 --> 00:18:34.320]  這個就是神所喜悅的那種信
[00:18:34.320 --> 00:18:38.320]  所以我們見到其實在聖經裏面說
[00:18:38.320 --> 00:18:43.320]  是因著信帶來的那種盼望而成就
[00:18:43.320 --> 00:18:46.320]  是讓我們看得見是神所喜悅的
[00:18:46.320 --> 00:18:50.320]  接著我們就來到第二個部分
[00:18:50.320 --> 00:18:52.320]  就是第四至第七節
[00:18:52.320 --> 00:18:54.320]  題目就是神所喜悅的信心
[00:18:54.320 --> 00:18:57.320]  我們一起去讀這幾節經文
[00:18:57.320 --> 00:19:04.320]  因著信阿伯獻祭給神比該人所獻的更美
[00:19:04.320 --> 00:19:07.320]  因此獲得了讚許為二人
[00:19:07.320 --> 00:19:10.320]  神親自閱納了他的禮物
[00:19:10.320 --> 00:19:16.320]  他雖然死了卻因這信仍舊在說話
[00:19:16.320 --> 00:19:19.320]  因著信以諾被接去
[00:19:19.320 --> 00:19:21.320]  得已不見死
[00:19:21.320 --> 00:19:23.320]  人也找不著他
[00:19:23.320 --> 00:19:26.320]  因為神已經把他接去了
[00:19:26.320 --> 00:19:29.320]  只是他被接去以前
[00:19:29.320 --> 00:19:33.320]  以討得神的喜悅而蒙讚許
[00:19:33.320 --> 00:19:37.320]  沒有信就不能討神的喜悅
[00:19:37.320 --> 00:19:41.320]  因為到神面前來的必須信有神
[00:19:41.320 --> 00:19:46.320]  並且信他會賞賜尋求他的人
[00:19:46.320 --> 00:19:51.320]  因著信羅亞既蒙神指示他未見的事
[00:19:51.320 --> 00:19:53.320]  動了敬畏的心
[00:19:53.320 --> 00:19:57.320]  造了方舟使他全家得救
[00:19:57.320 --> 00:20:00.320]  藉此他定了那世代的罪
[00:20:00.320 --> 00:20:05.320]  自己也承受了那從信而來的義
[00:20:05.320 --> 00:20:11.320]  這個經文段落裡面提到有三個古時的人物
[00:20:11.320 --> 00:20:17.320]  這三個人都是因著信而得到上帝的喜悅和欣賞
[00:20:17.320 --> 00:20:19.320]  這三個人分別就是
[00:20:19.320 --> 00:20:25.320]  阿伯、以諾和羅亞
[00:20:25.320 --> 00:20:30.320]  相信弟兄姊妹對這三個聖經人物的事跡
[00:20:30.320 --> 00:20:32.320]  都大概會聽過
[00:20:32.320 --> 00:20:35.320]  這三個人物的故事
[00:20:35.320 --> 00:20:38.320]  其實都是記載在《創世紀》
[00:20:38.320 --> 00:20:40.320]  而這三個人物
[00:20:40.320 --> 00:20:46.320]  都同樣是人類的始祖亞當和阿夏娃的後裔
[00:20:46.320 --> 00:20:51.320]  阿伯和戈隱的故事記載在《創世紀》第四章
[00:20:51.320 --> 00:20:55.320]  提到上帝看中了阿伯的供物
[00:20:55.320 --> 00:20:58.320]  而看不中戈隱的供物
[00:20:58.320 --> 00:21:02.320]  於是戈隱殺死了他哥哥阿伯
[00:21:02.320 --> 00:21:07.320]  戈隱要承受上帝在他身上的咒詛
[00:21:07.320 --> 00:21:11.320]  以諾的事跡記載在《創世紀》第五章
[00:21:11.320 --> 00:21:14.320]  以諾也是戈隱的後裔
[00:21:14.320 --> 00:21:17.320]  在《創世紀》第五章廿四節記載到
[00:21:17.320 --> 00:21:19.320]  以諾與神同行
[00:21:19.320 --> 00:21:23.320]  神把他接去,他就不在了
[00:21:23.320 --> 00:21:26.320]  羅亞的事跡在《創世紀》裏面
[00:21:26.320 --> 00:21:28.320]  就有較為長的篇幅記載
[00:21:28.320 --> 00:21:31.320]  是第六章到第九章
[00:21:31.320 --> 00:21:35.320]  相信大家對羅亞的事跡都有一定的認識
[00:21:35.320 --> 00:21:39.320]  所以就不會在這裏花時間去講
[00:21:39.320 --> 00:21:41.320]  我們都看到一件事
[00:21:41.320 --> 00:21:45.320]  這三個人有甚麼代表性呢?
[00:21:45.320 --> 00:21:49.320]  為何作者要選擇這三個人呢?
[00:21:49.320 --> 00:21:52.320]  其實作者刻意選擇這三個人
[00:21:52.320 --> 00:21:59.320]  因為這三個人正正處於一個很特別的時代
[00:21:59.320 --> 00:22:03.320]  我們知道《創世紀》當始祖犯罪之後
[00:22:03.320 --> 00:22:07.320]  人墮落的情況是越來越嚴重
[00:22:07.320 --> 00:22:11.320]  但是到了亞伯、以諾和羅亞的時候
[00:22:11.320 --> 00:22:14.320]  其實人犯罪、得罪神的情況
[00:22:14.320 --> 00:22:19.320]  一步一步繼續嚴重下去
[00:22:19.320 --> 00:22:23.320]  所以這三個人都是在一個這樣的時代裏
[00:22:23.320 --> 00:22:26.320]  去持守對神的信
[00:22:26.320 --> 00:22:30.320]  所以在他當時的時代顯得與別不同
[00:22:30.320 --> 00:22:32.320]  亞伯對神的獻祭
[00:22:32.320 --> 00:22:36.320]  是代表著他因為信神而作出對神的獻祭
[00:22:36.320 --> 00:22:39.320]  所以神稱他為義
[00:22:39.320 --> 00:22:44.320]  以諾就代表著他在一個道德的敗壞
[00:22:44.320 --> 00:22:46.320]  人的罪的墮落裏
[00:22:46.320 --> 00:22:50.320]  代表了一個與神同行的一種信心的生活
[00:22:50.320 --> 00:22:52.320]  而羅亞代表甚麼呢?
