
[00:00:00.000 --> 00:00:02.600]  各位早安 平安
[00:08:57.880 --> 00:09:00.160]  聽見滿滿的百里行
[00:09:00.160 --> 00:09:02.600]  又望見自己空空的生命
[00:09:02.600 --> 00:09:04.800]  勞米就像浪子比喻的浪子
[00:09:04.800 --> 00:09:07.320]  在外面苦困的空空的手
[00:09:07.320 --> 00:09:10.160]  她想望到父家裏面的豐富
[00:09:10.160 --> 00:09:13.520]  於是勞米決定再一次踏上尋覓的路
[00:09:13.520 --> 00:09:15.960]  她起身回轉回家
[00:09:15.960 --> 00:09:17.760]  而在她兩個摩訶的媳婦裏面
[00:09:17.760 --> 00:09:19.120]  其中一個叫路德
[00:09:19.120 --> 00:09:20.880]  堅決和她一起同行
[00:09:20.880 --> 00:09:23.200]  同行她回家的路
[00:09:23.200 --> 00:09:24.720]  相信我們很多人都聽過
[00:09:24.720 --> 00:09:28.680]  路德對婆婆不離不棄的宣言
[00:09:28.680 --> 00:09:30.000]  不要勸我離開你
[00:09:30.000 --> 00:09:31.320]  轉去不跟隨你
[00:09:31.320 --> 00:09:32.400]  你往那裏去
[00:09:32.400 --> 00:09:33.840]  我又往那裏去
[00:09:33.840 --> 00:09:34.560]  你在那裏
[00:09:34.560 --> 00:09:35.680]  我又在那裏
[00:09:35.680 --> 00:09:37.360]  你的百姓就是我的百姓
[00:09:37.360 --> 00:09:39.120]  你的神就是我的神
[00:09:39.120 --> 00:09:40.040]  你死在那裏
[00:09:40.040 --> 00:09:41.360]  我又死在那裏
[00:09:41.360 --> 00:09:42.920]  葬在那裏
[00:09:42.920 --> 00:09:45.600]  只有死能使我離我分離
[00:09:45.600 --> 00:09:49.760]  不見夜我說重重懲罰我
[00:09:49.760 --> 00:09:51.560]  從回家鄉百里行城
[00:09:51.560 --> 00:09:54.080]  勞米即使引起整個城的轟動
[00:09:54.080 --> 00:09:56.080]  她一點都不雀躍
[00:09:56.080 --> 00:09:57.720]  她還跟婦女說
[00:09:57.720 --> 00:09:58.760]  不要叫我勞米
[00:09:58.760 --> 00:09:59.920]  因為甜的意思
[00:09:59.920 --> 00:10:01.040]  要叫我馬拿
[00:10:01.040 --> 00:10:02.440]  即是苦的意思
[00:10:02.440 --> 00:10:05.320]  因為全能者使我受盡了苦
[00:10:05.320 --> 00:10:06.960]  充滿苦毒的勞米
[00:10:06.960 --> 00:10:10.240]  她的眼裏只能看見神的手擊打她
[00:10:10.240 --> 00:10:11.760]  我滿滿地出去
[00:10:11.760 --> 00:10:14.520]  但耶和華使我空空地回來
[00:10:14.520 --> 00:10:15.960]  耶和華使我受苦
[00:10:15.960 --> 00:10:18.120]  全能者降禍於我
[00:10:18.120 --> 00:10:21.240]  路德在一章裏面開始的時候
[00:10:21.240 --> 00:10:23.720]  伊麗米亞一家是從百里行城
[00:10:23.720 --> 00:10:26.320]  無望、饑荒裏面出發
[00:10:26.320 --> 00:10:28.240]  但是來到一章尾
[00:10:28.240 --> 00:10:30.680]  景象就反轉了
[00:10:30.680 --> 00:10:31.640]  他們說到
[00:10:31.640 --> 00:10:33.600]  他們到了百里行城
[00:10:33.600 --> 00:10:37.760]  正是開始收割大麥的時候
[00:10:37.760 --> 00:10:40.800]  滿肚子都是馬拿、苦的勞米
[00:10:40.800 --> 00:10:42.240]  根本沒有留意自己
[00:10:42.240 --> 00:10:46.680]  是回到收割大麥豐盛的期盼裏面
[00:10:46.680 --> 00:10:48.960]  而這幅豐盛的圖畫
[00:10:48.960 --> 00:10:53.040]  繼續延伸到今天第二章的起手
[00:10:53.040 --> 00:10:54.680]  勞米有一個親戚
[00:10:54.680 --> 00:10:57.160]  是她丈夫伊麗米亞本族的人
[00:10:57.160 --> 00:10:58.400]  名叫波亞斯
[00:10:58.400 --> 00:11:00.840]  是個大財主
[00:11:00.840 --> 00:11:03.360]  大財主大家聽到嗎?
[00:11:03.360 --> 00:11:04.960]  除了有錢之外
[00:11:04.960 --> 00:11:09.520]  同時大財主的字代表有地位和有名望的意思
[00:11:09.520 --> 00:11:14.120]  原來勞米在鄉下有個有財有勢的親戚
[00:11:14.120 --> 00:11:15.080]  試想一下
[00:11:15.080 --> 00:11:16.560]  如果忽然有人告訴你
[00:11:16.560 --> 00:11:20.040]  原來你和李嘉誠是有血緣關係的
[00:11:20.040 --> 00:11:22.880]  那意味著什麼呢?
[00:11:22.880 --> 00:11:24.240]  但是
[00:11:24.240 --> 00:11:25.400]  說回波亞斯
[00:11:25.400 --> 00:11:27.640]  我們不要只注意她有財富
[00:11:27.640 --> 00:11:30.000]  相信經文同時也想我們知道
[00:11:30.000 --> 00:11:31.920]  這兩個可憐的寡婦
[00:11:31.920 --> 00:11:33.720]  不是完全的孤苦伶仃
[00:11:33.720 --> 00:11:36.120]  他們還有親戚
[00:11:36.120 --> 00:11:37.560]  回到二章二節
[00:11:37.560 --> 00:11:40.440]  息父魯德主動向勞米提出
[00:11:40.440 --> 00:11:43.880]  「讓我到田裏去拾取墨水
[00:11:43.880 --> 00:11:45.800]  我在誰的眼中蒙恩
[00:11:45.800 --> 00:11:48.960]  就跟在誰身後」
[00:11:48.960 --> 00:11:51.440]  那沮喪的勞米聽到息父這樣問
[00:11:51.440 --> 00:11:52.320]  那是怎樣呢?
[00:11:52.320 --> 00:11:53.680]  他就是默許
[00:11:53.680 --> 00:11:55.160]  我相信可能他這樣說
[00:11:55.160 --> 00:11:57.680]  「女兒啊 你去吧」
[00:11:57.680 --> 00:11:58.560]  跟勞米一樣
[00:11:58.560 --> 00:12:01.120]  魯德的眼睛看到整個家的櫃子裏面
[00:12:01.120 --> 00:12:02.640]  都是空的 沒有食物
[00:12:02.640 --> 00:12:04.840]  但是他和勞米不同的地方是
[00:12:04.840 --> 00:12:07.520]  魯德看到現在是收割的季節
[00:12:07.520 --> 00:12:09.480]  他去田裏拾取食物回來
[00:12:09.480 --> 00:12:11.960]  這個機會是可以把握的
[00:12:11.960 --> 00:12:14.720]  勞米和魯德已經回到神的指紋
[00:12:14.720 --> 00:12:17.000]  按照神基耶和華的管治理論
[00:12:17.000 --> 00:12:19.480]  根據摩西的律法去生活
[00:12:19.480 --> 00:12:20.640]  根據摩西的律法
[00:12:20.640 --> 00:12:22.440]  地主在收莊稼的時候
[00:12:22.440 --> 00:12:27.480]  就必須把剩下的墨水留給有需要的人去拾取
[00:12:27.480 --> 00:12:29.720]  在《利未記》19章9節10節
[00:12:29.720 --> 00:12:31.880]  和《生命記》24章19節
[00:12:31.880 --> 00:12:33.080]  這兩段經文裏面
[00:12:33.080 --> 00:12:36.640]  指出有四種人是有資格去拾這些墨水的
[00:12:36.640 --> 00:12:38.120]  不知道大家知不知道
[00:12:38.120 --> 00:12:42.320]  就是窮人、寄居的人、孤兒和寡婦
[00:12:42.320 --> 00:12:45.720]  摩亞人魯德賓過了多少樣?
[00:12:45.720 --> 00:12:47.160]  三樣 他不是孤兒
[00:12:47.160 --> 00:12:50.680]  不過他是寄居、寡婦和窮人
[00:12:50.680 --> 00:12:53.800]  從外國回來的窮寡婦
[00:12:53.800 --> 00:12:55.240]  剛才說過
[00:12:55.240 --> 00:12:59.240]  找食物是我們沉沉覓覓的人生的生活基本需求
[00:12:59.240 --> 00:13:02.160]  現在魯德準備去田裏找食物
[00:13:02.160 --> 00:13:06.240]  但這段經文同時也說他在找一個人
[00:13:06.240 --> 00:13:07.840]  經文說二章二節
[00:13:07.840 --> 00:13:13.200]  「我在誰的眼中蒙恩 就跟在誰的身後」
[00:13:13.200 --> 00:13:15.520]  魯德想尋找一個有恩慈
[00:13:15.520 --> 00:13:18.320]  用恩慈的眼睛留意到他的人
[00:13:18.320 --> 00:13:20.200]  留意到他需要的人
[00:13:20.200 --> 00:13:24.240]  他可以跟在他身後找食物
[00:13:24.240 --> 00:13:25.240]  但可能你會問
[00:13:25.240 --> 00:13:28.640]  剛才在摩西的律法裏面已經寫好了
[00:13:28.640 --> 00:13:30.680]  已經留下足夠的恩典給他
[00:13:30.680 --> 00:13:33.280]  這些像魯德回來的窮寡婦
[00:13:33.280 --> 00:13:35.360]  他們可以去拾墨水
[00:13:35.360 --> 00:13:36.800]  但你和我都知道
[00:13:36.800 --> 00:13:41.520]  律法是寫在哪裏的?
[00:13:41.520 --> 00:13:44.760]  寫在石頭上
[00:13:44.760 --> 00:13:47.520]  如果人不情願、不甘心去做
[00:13:47.520 --> 00:13:49.120]  人可以發揮很多創意
[00:13:49.120 --> 00:13:51.800]  好像守住但其實沒有守住
[00:13:51.800 --> 00:13:53.800]  從波亞斯後來的話我們可以猜想
[00:13:53.800 --> 00:13:55.800]  魯德作為一個年輕的外邦婦女
[00:13:55.800 --> 00:13:57.360]  獨自去尋找食物
[00:13:57.360 --> 00:14:00.440]  其實是要承受不少的風險的
[00:14:00.440 --> 00:14:02.040]  在後面的二章九節
[00:14:02.040 --> 00:14:03.040]  剛才我們讀過
[00:14:03.040 --> 00:14:05.680]  「你要看我的僕人正在哪塊田裏收割
[00:14:05.680 --> 00:14:06.880]  就跟著女僕們去
[00:14:06.880 --> 00:14:09.920]  我已經吩咐僕人不可侵犯你」
[00:14:09.920 --> 00:14:10.440]  十五節
[00:14:10.440 --> 00:14:11.480]  「波亞斯吩咐僕人說
[00:14:11.480 --> 00:14:13.440]  她即使在禍菌中拾取墨水
[00:14:13.440 --> 00:14:15.480]  也不可羞辱她
[00:14:15.480 --> 00:14:17.840]  你們要從菌裏抽一些出來流給她
[00:14:17.840 --> 00:14:19.880]  拾取不可責備她」
[00:14:19.880 --> 00:14:21.000]  這十六節
[00:14:21.000 --> 00:14:22.320]  在拾墨水的時候
[00:14:22.320 --> 00:14:24.120]  魯德可能會被欺負
[00:14:24.120 --> 00:14:25.360]  他可能在身體上
[00:14:25.360 --> 00:14:28.040]  在語言上會受人欺凌
[00:14:28.040 --> 00:14:28.840]  大家要記得
[00:14:28.840 --> 00:14:30.040]  魯德在一開始的時候
[00:14:30.040 --> 00:14:31.960]  第一章第一節告訴他
[00:14:31.960 --> 00:14:34.320]  現在是身處時思的時代
[00:14:34.320 --> 00:14:36.680]  是一個混亂和腐敗的時代
[00:14:36.680 --> 00:14:38.800]  魯德獨自去尋找食物
[00:14:38.800 --> 00:14:40.520]  其實有一定的危險
[00:14:40.520 --> 00:14:44.320]  但是因此魯德仍然決意圍著拿昂米
[00:14:44.320 --> 00:14:46.680]  獨自去尋找食物
[00:14:46.680 --> 00:14:48.440]  得到拿昂米的許可之後
[00:14:48.440 --> 00:14:50.440]  魯德就開始去尋找
[00:14:50.440 --> 00:14:53.080]  我想大家再聽一次三至五節
[00:14:53.080 --> 00:14:56.240]  劉新北那天是怎樣展開的
[00:14:56.240 --> 00:14:57.640]  魯德就去了
[00:14:57.640 --> 00:14:59.160]  他來到田間
[00:14:59.160 --> 00:15:02.120]  在收穫的人身後拾取墨水
[00:15:02.120 --> 00:15:02.840]  他「吸吓」
[00:15:02.840 --> 00:15:03.680]  大家留意這個字
[00:15:03.680 --> 00:15:05.840]  「吸巧」是一個非常重要的詞
[00:15:05.840 --> 00:15:07.360]  來到伊利米納本族的人
[00:15:07.360 --> 00:15:08.800]  波亞斯那塊田
[00:15:08.800 --> 00:15:10.400]  看,波亞斯正從
[00:15:10.400 --> 00:15:13.400]  剛剛好從巴里行內對收穫的人說
[00:15:13.400 --> 00:15:15.360]  「願耶和華與你們同在」
[00:15:15.360 --> 00:15:16.920]  他們對他說
[00:15:16.920 --> 00:15:18.760]  「願耶和華賜福給你」
[00:15:18.760 --> 00:15:21.160]  波亞斯對監督收穫的僕人說
[00:15:21.160 --> 00:15:23.760]  「那是誰家的女子?」
[00:15:23.760 --> 00:15:25.160]  大家聽到嗎?
[00:15:25.160 --> 00:15:26.480]  魯德「吸巧」
[00:15:26.480 --> 00:15:27.560]  剛好,只有這麼少
[00:15:27.560 --> 00:15:29.400]  在剛好的時間,來到剛好的地點
[00:15:29.400 --> 00:15:31.440]  走到剛好這麼大塊田裡
[00:15:31.440 --> 00:15:32.680]  剛好的位置
[00:15:32.680 --> 00:15:33.720]  但是他沒有地址
[00:15:33.720 --> 00:15:34.800]  他沒有Google Map
[00:15:34.800 --> 00:15:37.040]  但是魯德竟然剛好「吸巧」
[00:15:37.040 --> 00:15:39.440]  走進有錢人波亞斯那塊田
[00:15:39.440 --> 00:15:40.640]  然後又「吸巧」
[00:15:40.640 --> 00:15:43.520]  剛好在波亞斯要到的時候
[00:15:43.520 --> 00:15:46.200]  他來到田的位置碰到波亞斯
[00:15:46.200 --> 00:15:47.240]  但是還沒有止
[00:15:47.240 --> 00:15:49.160]  然後波亞斯的眼睛又「吸巧」
[00:15:49.160 --> 00:15:50.840]  剛好看到魯德
