
[00:00:00.000 --> 00:00:04.080]  前幾天大家都經歷了香港五百年一遇的什麼?
[00:01:56.360 --> 00:01:58.360]  是 樓下也有沒有呢
[00:01:58.360 --> 00:02:01.000]  好 那就歡迎你來到我們恩福家
[00:02:01.000 --> 00:02:02.000]  也很盼望你
[00:02:02.000 --> 00:02:04.480]  如果你有一個屬靈的家的話
[00:02:04.480 --> 00:02:08.240]  也都但願恩福堂能夠成為一個屬靈的家
[00:02:08.240 --> 00:02:10.760]  好 那今天的題目就叫做
[00:02:10.760 --> 00:02:12.360]  前無去路
[00:02:12.360 --> 00:02:13.760]  後有追兵
[00:02:13.760 --> 00:02:15.320]  怎麼辦呢
[00:02:15.320 --> 00:02:17.120]  昔日以色列人逃離埃及
[00:02:17.120 --> 00:02:18.080]  去到紅海的時候
[00:02:18.080 --> 00:02:19.880]  望著一個茫茫的大海
[00:02:19.880 --> 00:02:22.200]  後面就有埃及的追兵
[00:02:22.200 --> 00:02:23.960]  可謂前無去路
[00:02:23.960 --> 00:02:26.240]  不知道有沒有弟兄姊妹
[00:02:26.240 --> 00:02:27.760]  你都在這個光景
[00:02:27.760 --> 00:02:30.040]  有沒有朋友都在這個狀況之中呢
[00:02:30.040 --> 00:02:32.280]  又或者因為地緣的政治
[00:02:32.280 --> 00:02:34.120]  又或者全球的經濟衰退
[00:02:34.120 --> 00:02:37.920]  香港工商業都步入一個很艱難的時間
[00:02:37.920 --> 00:02:40.800]  民生都受到很大的艱難
[00:02:40.800 --> 00:02:42.840]  甚至乎做生意的打工的
[00:02:42.840 --> 00:02:44.840]  都可能面對前無去路
[00:02:44.840 --> 00:02:46.280]  後有追兵
[00:02:46.280 --> 00:02:47.560]  追什麼呢
[00:02:47.560 --> 00:02:48.960]  可能是追單
[00:02:48.960 --> 00:02:50.240]  追業績
[00:02:50.240 --> 00:02:52.200]  或者追卡數
[00:02:52.200 --> 00:02:54.680]  又或者甚至乎可能要追生活費
[00:02:54.680 --> 00:02:57.640]  甚至乎不知道有沒有人被追公樓
[00:02:57.640 --> 00:02:59.040]  追公車
[00:02:59.040 --> 00:03:01.240]  又或者被家人追什麼
[00:03:01.240 --> 00:03:02.120]  追結婚
[00:03:02.120 --> 00:03:03.000]  不知道會不會
[00:03:03.000 --> 00:03:05.800]  今天我們看第十四章的出埃及記
[00:03:05.800 --> 00:03:06.640]  過紅海這件事
[00:03:06.640 --> 00:03:09.640]  看看神有沒有什麼啟示給過我們
[00:03:09.640 --> 00:03:10.720]  在講道師先
[00:03:10.720 --> 00:03:13.520]  我都想一起低頭去禱告
[00:03:13.520 --> 00:03:15.680]  七位天父上帝我們滿心的感謝祢
[00:03:15.680 --> 00:03:18.120]  感謝祢今天讓我們眾人有機會
[00:03:18.120 --> 00:03:19.640]  回到祢的殿當中
[00:03:19.640 --> 00:03:21.000]  真的去敬拜祢
[00:03:21.000 --> 00:03:23.280]  甚至乎剛才在唱詩的當中
[00:03:23.280 --> 00:03:24.200]  再一次看到神
[00:03:24.200 --> 00:03:26.400]  祢是各位信蝕偉大的神
[00:03:26.400 --> 00:03:28.120]  主人在這一刻都求祢的聖靈
[00:03:28.120 --> 00:03:29.640]  與我們眾人同在
[00:03:29.640 --> 00:03:31.000]  都求祢自由的運行
[00:03:31.000 --> 00:03:32.800]  真的去開我們的心
[00:03:32.800 --> 00:03:34.760]  讓我們去明白神的真道
[00:03:34.760 --> 00:03:37.080]  甚至當我們遇到艱難的時候
[00:03:37.080 --> 00:03:39.360]  藉著今天出埃及記
[00:03:39.360 --> 00:03:41.160]  就是過紅海這件事
[00:03:41.160 --> 00:03:42.480]  成為我們的激勵
[00:03:42.480 --> 00:03:44.000]  成為我們的幫助
[00:03:44.000 --> 00:03:46.080]  以上的禱告是奉主耶穌基督
[00:03:46.080 --> 00:03:48.080]  得聖的名義祈求
[00:03:48.080 --> 00:03:49.080]  阿們
[00:03:49.080 --> 00:03:51.400]  今天的講題會分為三點
[00:03:51.400 --> 00:03:55.240]  第一點是認定神在掌管
[00:03:55.240 --> 00:03:57.320]  上一章就是第十三章
[00:03:57.320 --> 00:03:59.160]  就是講到以色列人
[00:03:59.160 --> 00:04:01.520]  過第一個如月節
[00:04:01.520 --> 00:04:03.600]  由於以色列人用羔羊的血
[00:04:03.600 --> 00:04:05.000]  塗在門上
[00:04:05.000 --> 00:04:08.120]  於是他們免去殺長子的災禍
[00:04:08.120 --> 00:04:10.280]  其實對於我們今天信主的人都是一樣
[00:04:10.280 --> 00:04:12.480]  我們因為耶穌基督的補血
[00:04:12.480 --> 00:04:13.560]  遮掩我們的罪
[00:04:13.560 --> 00:04:17.880]  以致我們能夠脫離圍爐之地
[00:04:17.880 --> 00:04:20.800]  不需要再過罪的勞瀑的生活
[00:04:20.800 --> 00:04:24.120]  第十四章就是講以色列人面對第一個考驗
[00:04:24.120 --> 00:04:26.880]  第一個考驗就是過紅海
[00:04:26.880 --> 00:04:29.920]  當時摩西帶以色列人過紅海
[00:04:29.920 --> 00:04:31.200]  面對紅海
[00:04:31.200 --> 00:04:32.600]  大海茫茫
[00:04:32.600 --> 00:04:34.800]  但後面也有埃及的追兵
[00:04:34.800 --> 00:04:35.880]  對於以色列人來說
[00:04:35.880 --> 00:04:38.280]  這是一個很大的考驗
[00:04:38.280 --> 00:04:39.400]  但很感恩
[00:04:39.400 --> 00:04:42.320]  摩西就將紅海分開了
[00:04:42.320 --> 00:04:44.800]  於是以色列人就在這個崗地上行走
[00:04:44.800 --> 00:04:49.880]  但相反埃及的大軍就全軍覆沒
[00:04:49.880 --> 00:04:51.760]  這件事對於以色列人來說
[00:04:51.760 --> 00:04:53.160]  是一件很重要的歷史
[00:04:53.160 --> 00:04:55.760]  所以在聖經幾卷不同的書都有記載
[00:04:55.760 --> 00:04:59.000]  大家知道哪幾卷書都有記載過嗎?
[00:04:59.000 --> 00:05:00.840]  最近就是約書亞紀
[00:05:00.840 --> 00:05:01.960]  接著有詩篇
[00:05:01.960 --> 00:05:04.120]  甚至乎有以塞亞書
[00:05:04.120 --> 00:05:09.400]  都講到以色列人在很深很深的水中行走
[00:05:09.400 --> 00:05:13.800]  過紅海這件事對於以色列人來說
[00:05:13.800 --> 00:05:16.240]  都是一個認識神的時間
[00:05:16.240 --> 00:05:20.360]  其實以色列人在埃及已經有450年的時間
[00:05:20.360 --> 00:05:22.560]  他們可能對神都很陌生
[00:05:22.560 --> 00:05:26.600]  但因為這件事他們再一次認識神
[00:05:26.600 --> 00:05:28.120]  因為在450年當中
[00:05:28.120 --> 00:05:32.160]  以色列人可能都在過拜偶像的時間
[00:05:32.160 --> 00:05:36.480]  請看我讀出第十四章一至四節的經文
[00:05:36.480 --> 00:05:39.680]  麻煩投影機也放出來
[00:05:39.680 --> 00:05:41.480]  經文是這樣說的
[00:05:41.480 --> 00:05:44.000]  耶和華吩咐摩西說
[00:05:44.000 --> 00:05:46.600]  你吩咐以色列人要轉回
[00:05:46.600 --> 00:05:49.440]  要在比哈希路前面
[00:05:49.440 --> 00:05:51.680]  墨奪和海的中間
[00:05:51.680 --> 00:05:54.480]  巴力洗分前面去安營
[00:05:54.480 --> 00:05:56.520]  你們要面對對面的
[00:05:56.520 --> 00:05:58.880]  靠近海邊去安營
[00:05:58.880 --> 00:06:00.160]  以色列人這樣做
[00:06:00.160 --> 00:06:01.960]  法老王就一定會覺得
[00:06:01.960 --> 00:06:04.040]  這班以色列人迷路了
[00:06:04.040 --> 00:06:06.280]  他們在抗爭被困住了
[00:06:06.280 --> 00:06:08.760]  我要任憑法老的心肝眼
[00:06:08.760 --> 00:06:10.560]  要他們追以色列人
[00:06:10.560 --> 00:06:14.080]  我必須在法老和全軍的身上得到榮耀
[00:06:14.080 --> 00:06:17.760]  埃及人就知道我是耶和華
[00:06:17.760 --> 00:06:19.560]  根據經文說
[00:06:19.560 --> 00:06:21.720]  神吩咐以色列人要轉回
[00:06:21.720 --> 00:06:24.280]  轉回的意思就是調頭的意思
[00:06:24.280 --> 00:06:27.080]  以色列人原本是離開埃及的
[00:06:27.080 --> 00:06:29.960]  但神在這一刻就叫他們改變路線
[00:06:29.960 --> 00:06:31.840]  改變就是調頭走
[00:06:31.840 --> 00:06:33.680]  走回埃及的方向
[00:06:33.680 --> 00:06:36.520]  當時以色列人收到這個消息
[00:06:36.520 --> 00:06:38.160]  相信他們都覺得很奇怪
[00:06:38.160 --> 00:06:39.680]  神不是要我們離開埃及的
[00:06:39.680 --> 00:06:41.560]  為什麼這一刻要我們調頭
[00:06:41.560 --> 00:06:43.160]  回頭的呢
[00:06:43.160 --> 00:06:46.560]  有時候神的帶領的確是很奇妙
[00:06:46.560 --> 00:06:48.000]  或者很疑惑的令到我們
[00:06:48.000 --> 00:06:50.080]  為什麼會有這樣的事情發生呢
[00:06:50.080 --> 00:06:51.400]  回頭的意思
[00:06:51.400 --> 00:06:53.280]  其實看起來好像很不智
[00:06:53.280 --> 00:06:55.120]  明明應該向前走的
[00:06:55.120 --> 00:06:57.320]  為什麼要回頭呢
[00:06:57.320 --> 00:06:59.000]  其實神的確有祂的心意
[00:06:59.000 --> 00:07:00.360]  有祂的目的
[00:07:00.360 --> 00:07:02.520]  其實神要以色列人這樣做
[00:07:02.520 --> 00:07:04.520]  是因為很想將祂的榮耀
[00:07:04.520 --> 00:07:09.000]  在埃及法老王和全宮的身上得到榮耀
[00:07:09.000 --> 00:07:10.840]  其實也很想埃及人知道
[00:07:10.840 --> 00:07:12.760]  耶和華就是神
[00:07:12.760 --> 00:07:16.480]  其實為什麼神這麼想埃及人知道祂是神呢
[00:07:16.480 --> 00:07:20.640]  因為話說當摩西以和華的名
[00:07:20.640 --> 00:07:26.080]  吩咐法老王要叫以色列人離開埃及的時候
[00:07:26.080 --> 00:07:28.440]  法老王就回了一句很傲慢的話
[00:07:28.440 --> 00:07:30.200]  他說耶和華是誰
[00:07:30.200 --> 00:07:33.040]  我不知道耶和華是誰
[00:07:33.040 --> 00:07:33.840]  因為這個緣故
[00:07:33.840 --> 00:07:36.720]  所以神就很想埃及的法老王知道
[00:07:36.720 --> 00:07:38.560]  其實祂就是神
[00:07:38.560 --> 00:07:40.280]  基於這個緣故
[00:07:40.280 --> 00:07:43.200]  法老王有沒有根據神的計算
[00:07:43.200 --> 00:07:44.320]  有人這樣做呢
[00:07:44.320 --> 00:07:46.480]  經文就這樣說
[00:07:46.480 --> 00:07:48.320]  有人報告給埃及王說
[00:07:48.320 --> 00:07:49.920]  百姓逃跑了
[00:07:49.920 --> 00:07:51.680]  以色列人走了
[00:07:51.680 --> 00:07:53.280]  法老和他的神父
[00:07:53.280 --> 00:07:55.560]  對於百姓改變了心意
[00:07:55.560 --> 00:07:56.480]  於是就說
[00:07:56.480 --> 00:07:58.200]  我們放了以色列人走
[00:07:58.200 --> 00:07:59.600]  不再服侍我們
[00:07:59.600 --> 00:08:02.400]  我們怎會做這樣的事
[00:08:02.400 --> 00:08:04.120]  當時有人跟法老說
[00:08:04.120 --> 00:08:05.360]  以色列人已經逃跑了
[00:08:05.360 --> 00:08:06.400]  甚至乎相信了
[00:08:06.400 --> 00:08:08.160]  也說了他們的位置在哪裡
[00:08:08.160 --> 00:08:09.480]  因為這樣的緣故
[00:08:09.480 --> 00:08:13.040]  法老王的確就好像根據了神的計算一樣
[00:08:13.040 --> 00:08:15.480]  於是就出兵追趕以色列人
[00:08:15.480 --> 00:08:16.400]  因為他們覺得
[00:08:16.400 --> 00:08:19.520]  在這一刻以色列人在抗疫迷路了
[00:08:19.520 --> 00:08:21.960]  可能是最好的時機去追了
[00:08:21.960 --> 00:08:22.960]  不過法老王也說
[00:08:22.960 --> 00:08:24.720]  其實我們放走以色列人
[00:08:24.720 --> 00:08:25.800]  不再服侍我們
[00:08:25.800 --> 00:08:28.120]  我們怎會做這樣的事呢
[00:08:28.120 --> 00:08:29.960]  法老王顯得很驚訝
[00:08:29.960 --> 00:08:31.400]  其實他為何這麼驚訝呢
[00:08:31.400 --> 00:08:32.920]  因為以色列人離開的數目
[00:08:32.920 --> 00:08:34.000]  不是幾百人
[00:08:34.000 --> 00:08:35.160]  不是幾千人
[00:08:35.160 --> 00:08:39.120]  根據《出埃及記》第十二章的記載
[00:08:39.120 --> 00:08:41.840]  其實單計男人離開
[00:08:41.840 --> 00:08:43.600]  都有六十萬
[00:08:43.600 --> 00:08:46.360]  大家想想連同婦女或小孩
[00:08:46.360 --> 00:08:48.760]  數目有多少呢
[00:08:48.760 --> 00:08:50.840]  其實根據歷史學家估計
[00:08:50.840 --> 00:08:54.040]  最少應該有二百至三百萬的
[00:08:54.040 --> 00:08:55.960]  以色列人離開了
[00:08:55.960 --> 00:08:58.640]  突然間沒有了二百多萬的勞動人口
[00:08:58.640 --> 00:09:00.520]  沒有人再幫你們做苦力
[00:09:00.520 --> 00:09:04.160]  埃及王當然是很震驚
[00:09:04.160 --> 00:09:05.640]  所以不知道我們的特首
[00:09:05.640 --> 00:09:08.280]  有沒有曾經經歷過埃及王這樣的經歷
[00:09:08.280 --> 00:09:10.320]  香港走了這麼多人
[00:09:10.320 --> 00:09:12.960]  沒有人再為香港建設一個國際大都會
[00:09:12.960 --> 00:09:14.960]  我們怎算好呢
[00:09:14.960 --> 00:09:16.800]  於是就有什麼呢
[00:09:16.800 --> 00:09:19.560]  搶人才這個計劃發生
[00:09:19.560 --> 00:09:20.080]  好了
[00:09:20.080 --> 00:09:22.040]  走了幾百萬的勞動人口
[00:09:22.040 --> 00:09:24.080]  法老王於是就預備
[00:09:24.080 --> 00:09:26.680]  戰車和大軍去追以色列人
[00:09:26.680 --> 00:09:28.360]  這個陣容是怎樣的呢
[00:09:28.360 --> 00:09:30.440]  我們就看一看經文所說
[00:09:30.440 --> 00:09:32.880]  第七節就說到他帶的兵有多少
[00:09:32.880 --> 00:09:35.480]  他帶了六百輛特選的戰車
[00:09:35.480 --> 00:09:37.480]  和埃及所有的戰車
[00:09:37.480 --> 00:09:39.480]  每輛都有軍官
[00:09:39.480 --> 00:09:42.480]  耶和華就任憑法老王心肝眼
[00:09:42.480 --> 00:09:44.120]  他就追趕以色列人
[00:09:44.120 --> 00:09:45.840]  以色列人卻抬起頭
[00:09:45.840 --> 00:09:47.040]  在另一個日本城說他們
[00:09:47.040 --> 00:09:49.640]  昂然無懼的就離開埃及
[00:09:49.640 --> 00:09:51.160]  埃及人就追趕他們
[00:09:51.160 --> 00:09:53.640]  法老一切的馬匹戰車
[00:09:53.640 --> 00:09:56.720]  戰車長與軍兵就在海邊上
[00:09:56.720 --> 00:09:58.720]  就靠近比哈希路
[00:09:58.720 --> 00:10:01.560]  和巴力洗分前面
[00:10:01.560 --> 00:10:05.360]  就在這些以色列人安然的地方追上
[00:10:05.360 --> 00:10:07.360]  根據經文所說
[00:10:07.360 --> 00:10:10.240]  法老王帶了六百輛特選的戰車
[00:10:10.240 --> 00:10:11.760]  和埃及所有的戰車
[00:10:11.760 --> 00:10:13.760]  而每輛都有軍官在上面
[00:10:13.760 --> 00:10:16.480]  其實特選的戰車就是指那些
[00:10:16.480 --> 00:10:20.160]  精挑細選最優秀的戰車
[00:10:20.160 --> 00:10:22.760]  然後每個戰車上面都有軍官
[00:10:22.760 --> 00:10:26.840]  每個軍官都帶一定數量的士兵
[00:10:26.840 --> 00:10:29.840]  另外再加上埃及所有的戰車都出動
[00:10:29.840 --> 00:10:32.840]  所以根據歷史學家約瑟夫的估計
[00:10:32.840 --> 00:10:36.320]  其實最少應該有二十萬的兵力出動
[00:10:36.320 --> 00:10:39.080]  我記得二十多年前我參加過水利班
[00:10:39.080 --> 00:10:40.080]  牧師跟我說
[00:10:40.080 --> 00:10:44.040]  在這段時間曾經有埃及的結盟國家
[00:10:44.040 --> 00:10:47.440]  很想埃及出兵去幫手
[00:10:47.440 --> 00:10:50.400]  一直很喜歡做大佬的埃及
[00:10:50.400 --> 00:10:51.960]  其實很喜歡強出頭
[00:10:51.960 --> 00:10:54.480]  他們居然沒有出動任何的兵力
[00:10:54.480 --> 00:10:56.040]  其實這件事很少有
[00:10:56.040 --> 00:10:57.960]  會不會就是因為紅海這件事
[00:10:57.960 --> 00:11:01.520]  令埃及損失了二十萬的軍隊呢
[00:11:01.520 --> 00:11:03.640]  在第九節都很詳細的說
[00:11:03.640 --> 00:11:06.400]  其實軍隊裡面包括了什麼陣容呢
[00:11:06.400 --> 00:11:08.960]  當中就有法老一切的馬匹
[00:11:08.960 --> 00:11:13.080]  戰車、戰車場和軍兵在海邊
[00:11:13.080 --> 00:11:16.760]  而且也靠近以色列人安營的地方
[00:11:16.760 --> 00:11:20.600]  海邊其實就是在說紅海的海邊
[00:11:20.600 --> 00:11:24.240]  以色列人後面就是被這麼龐大的軍隊追著
[00:11:24.240 --> 00:11:26.680]  而前面就是茫茫的大海
[00:11:26.680 --> 00:11:27.680]  這個紅海
[00:11:27.680 --> 00:11:29.680]  其實的確是前無去路
[00:11:29.680 --> 00:11:30.720]  後有追兵
[00:11:30.720 --> 00:11:33.560]  就是今天港堤所說的事情
[00:11:33.560 --> 00:11:34.400]  在這一刻
[00:11:34.400 --> 00:11:35.800]  以色列人都可能會嚴問神
[00:11:35.800 --> 00:11:38.080]  為什麼要他們回頭
[00:11:38.080 --> 00:11:39.880]  要走回頭路呢
[00:11:39.880 --> 00:11:41.640]  其實他們原本有一條路
[00:11:41.640 --> 00:11:43.640]  是可以很快離開埃及的
[00:11:43.640 --> 00:11:45.320]  但是不過神知道
[00:11:45.320 --> 00:11:47.040]  如果他們走這條路的話
[00:11:47.040 --> 00:11:48.120]  以色列人是不會走
[00:11:48.120 --> 00:11:50.560]  因為會看到前面有埃及的大軍
[00:11:50.560 --> 00:11:53.040]  有時候我們的確是看不到前面的道路
[00:11:53.040 --> 00:11:55.040]  我們也不知道會發生什麼事
[00:11:55.040 --> 00:11:57.040]  唯有神才知道
[00:11:57.040 --> 00:11:58.880]  所以如果我們相信神的帶領
[00:11:58.880 --> 00:12:00.400]  認定神的掌管的話
[00:12:00.400 --> 00:12:02.200]  其實一定是有出路
[00:12:02.200 --> 00:12:04.600]  甚至後面有追兵的話
[00:12:04.600 --> 00:12:06.920]  其實神也有方法去處理
[00:12:06.920 --> 00:12:08.600]  所以當我們面對艱難的時候
[00:12:08.600 --> 00:12:10.800]  我們首先第一件事就是不要害怕
[00:12:10.800 --> 00:12:12.160]  不要自亂陣腳
[00:12:12.160 --> 00:12:13.360]  不要慌張
[00:12:13.360 --> 00:12:15.720]  好,現在來到第二部分的經文
[00:12:15.720 --> 00:12:18.680]  就是說恐懼下的應對
[00:12:18.680 --> 00:12:21.360]  當以色列人面對恐懼的時候
[00:12:21.360 --> 00:12:23.360]  會有什麼反應呢
[00:12:23.360 --> 00:12:24.360]  對於我們來說
[00:12:24.360 --> 00:12:25.880]  面對一些恐懼
[00:12:25.880 --> 00:12:27.360]  有些人的反應可能覺得
[00:12:27.360 --> 00:12:29.960]  早知道是這樣就不要什麼了
[00:12:29.960 --> 00:12:31.480]  又或者有些人面對恐懼
[00:12:31.480 --> 00:12:33.480]  一個方法就是逃跑
[00:12:33.480 --> 00:12:34.680]  不面對
[00:12:34.680 --> 00:12:36.680]  又或者有些人是很積極地面對
[00:12:36.680 --> 00:12:39.280]  或者甚至乎沉不住氣去應對
[00:12:39.280 --> 00:12:42.440]  當以色列人面對這麼龐大的軍事陣容的時候
[00:12:42.440 --> 00:12:43.920]  面對舊老闆
[00:12:43.920 --> 00:12:44.920]  舊主人
[00:12:44.920 --> 00:12:46.720]  甚至他們磨拳擦腿
[00:12:46.720 --> 00:12:47.920]  來勢洶洶
[00:12:47.920 --> 00:12:49.720]  他們有什麼反應呢
[00:12:49.720 --> 00:12:51.720]  那麼以色列人面對這個困境的時候
[00:12:51.720 --> 00:12:53.320]  面對這個困境大的恐懼
[00:12:53.320 --> 00:12:56.520]  他們立即就發揮這個民族的本性了
[00:12:56.520 --> 00:12:59.120]  或者這個民族本性也是我們做人的天性
[00:12:59.120 --> 00:12:59.920]  是什麼呢
[00:12:59.920 --> 00:13:01.320]  就是埋怨
[00:13:01.320 --> 00:13:02.520]  發怨語言
[00:13:02.520 --> 00:13:03.920]  甚至乎聖賴
[00:13:03.920 --> 00:13:05.720]  那麼他們就怨天尤人
[00:13:05.720 --> 00:13:08.120]  說了一句很沒有良心的話給摩西
[00:13:08.120 --> 00:13:09.120]  其實對於摩西來說
[00:13:09.120 --> 00:13:11.920]  這句話可能比髒話更加難聽
[00:13:11.920 --> 00:13:12.720]  他們怎麼說呢
[00:13:12.720 --> 00:13:14.120]  那我們就看看經文
[00:13:14.120 --> 00:13:16.120]  那麼經文就這樣說
[00:13:16.120 --> 00:13:17.720]  以色列人就這樣說
[00:13:17.720 --> 00:13:19.920]  難道埃及沒有墳墓嗎
[00:13:19.920 --> 00:13:22.120]  你要帶我們來埃及
[00:13:22.120 --> 00:13:24.320]  帶我們來這裡在曠野裡死
[00:13:24.320 --> 00:13:25.520]  你這樣對我們
[00:13:25.520 --> 00:13:27.120]  帶我們出來埃及
[00:13:27.120 --> 00:13:29.720]  其實我們不如死在埃及更加好
[00:13:29.720 --> 00:13:32.720]  我們一開始就叫你不要來搞擾我們了
[00:13:32.720 --> 00:13:34.320]  讓我們去服侍埃及人
[00:13:34.320 --> 00:13:38.920]  因為服侍埃及人總比死在曠野更加好
[00:13:38.920 --> 00:13:41.120]  是不是很沒有良心的話呢
[00:13:41.120 --> 00:13:46.520]  以色列人其實明明看到耶和華施行了十災這個大奇蹟
[00:13:46.520 --> 00:13:48.520]  甚至乎根據剛才的經文說到
[00:13:48.520 --> 00:13:50.520]  當以色列人離開埃及的時候
[00:13:50.520 --> 00:13:53.720]  他們是昂然無懼地離開埃及的
[00:13:53.720 --> 00:13:56.320]  但不過當以色列人面對這個前無去路
[00:13:56.320 --> 00:13:57.320]  後有追兵
[00:13:57.320 --> 00:14:01.120]  或者從來都沒有見過這麼巨大的艱難的時候
[00:14:01.120 --> 00:14:02.520]  他們就沒有了信心
[00:14:02.520 --> 00:14:03.520]  就沒有了勇氣
[00:14:03.520 --> 00:14:05.920]  甚至乎對神發軟言
[00:14:05.920 --> 00:14:07.320]  其實有時候我們都可能覺得
[00:14:07.320 --> 00:14:10.520]  為什麼以色列人這麼沒有信心呢
[00:14:10.520 --> 00:14:12.720]  但不過我們檢視一下我們自己
[00:14:12.720 --> 00:14:15.520]  有時候我們都可能好像以色列人一樣
[00:14:15.520 --> 00:14:18.320]  當我們初信主的時候
[00:14:18.320 --> 00:14:20.120]  我們經歷神是最深的
[00:14:20.120 --> 00:14:23.520]  甚至乎好像以色列人經歷十災那種大奇蹟
[00:14:23.520 --> 00:14:25.720]  所以對神是有很多的信心
[00:14:25.720 --> 00:14:28.120]  為了神什麼都可以做
[00:14:28.120 --> 00:14:30.120]  為了神可以不怕老闆
[00:14:30.120 --> 00:14:30.920]  不怕沒有工作
[00:14:30.920 --> 00:14:32.320]  都要回團契
[00:14:32.320 --> 00:14:33.720]  都要回崇拜
[00:14:33.720 --> 00:14:36.320]  因為知道神是會供應的
[00:14:36.320 --> 00:14:38.120]  但不過日子久了
[00:14:38.120 --> 00:14:39.920]  我們的信心就小了
[00:14:39.920 --> 00:14:44.320]  甚至乎面對一些我們從來沒有見過的艱難和困難的時候
[00:14:44.320 --> 00:14:47.520]  我們都可能好像以色列人一樣很絕望
[00:14:47.520 --> 00:14:50.720]  於是乎我們可能都會埋怨神
[00:14:50.720 --> 00:14:53.520]  甚至乎真的忘記了神以前怎樣的幫助
[00:14:53.520 --> 00:14:54.520]  怎樣的拯救
[00:14:54.520 --> 00:14:56.920]  充滿很多的恐懼
[00:14:56.920 --> 00:14:59.720]  以色列人在當刻就說
[00:14:59.720 --> 00:15:02.120]  我們不如繼續去服侍埃及人
[00:15:02.120 --> 00:15:04.120]  寧願死在埃及裡面
[00:15:04.120 --> 00:15:05.920]  都不進這個迦南地
[00:15:05.920 --> 00:15:07.920]  對於我們今天現代人來說
[00:15:07.920 --> 00:15:09.920]  可能我們都會同樣地是一樣
[00:15:09.920 --> 00:15:10.720]  面對艱難
[00:15:10.720 --> 00:15:11.720]  我們可能都會埋怨說
[00:15:11.720 --> 00:15:13.320]  我們不如做回罪的奴僕
[00:15:13.320 --> 00:15:15.120]  我寧願死在罪的裡面
[00:15:15.120 --> 00:15:16.520]  都不進去這個英許地
[00:15:16.520 --> 00:15:17.520]  都不進去天堂
[00:15:17.520 --> 00:15:21.320]  甚至乎有人可能離開了信仰
[00:15:21.320 --> 00:15:23.520]  有些人怕不能結婚
