
[00:00:00.000 --> 00:00:02.760]  感謝敬拜隊帶領師哥讓我們
[00:01:25.080 --> 00:01:29.160]  祂要經歷十字架的痛苦的時候
[00:01:29.160 --> 00:01:31.160]  在馬福音第八章我們是這樣說的
[00:01:31.160 --> 00:01:33.680]  「從此他教導他們說」
[00:01:33.680 --> 00:01:34.800]  我們一起讀吧
[00:01:34.800 --> 00:01:37.960]  「人子必須受許多的苦
[00:01:37.960 --> 00:01:42.200]  被長老、祭司長和民事氣絕
[00:01:42.200 --> 00:01:43.800]  並且被殺
[00:01:43.800 --> 00:01:45.800]  三天後復活」
[00:01:45.800 --> 00:01:48.840]  「耶穌明白地說了這話
[00:01:48.840 --> 00:01:52.280]  彼得就拉著他、責備他」
[00:01:52.280 --> 00:01:55.240]  「耶穌轉過來看著門徒
[00:01:55.240 --> 00:01:56.960]  斥責彼得說
[00:01:56.960 --> 00:01:59.960]  撒旦,退到我後邊去
[00:01:59.960 --> 00:02:02.840]  因為你不體會神的心意
[00:02:02.840 --> 00:02:05.560]  而是體會人的意思」
[00:02:05.560 --> 00:02:06.800]  沒錯,第一次
[00:02:06.800 --> 00:02:07.960]  耶穌預言了之後
[00:02:07.960 --> 00:02:09.760]  彼得就拉著他在旁邊
[00:02:09.760 --> 00:02:11.080]  甚至責備耶穌
[00:02:11.080 --> 00:02:12.880]  不要上耶路撒冷
[00:02:12.880 --> 00:02:14.160]  因為彼得看到的
[00:02:14.160 --> 00:02:16.200]  祂只是很想耶穌上耶路撒冷
[00:02:16.200 --> 00:02:18.440]  作王,不是受苦
[00:02:18.440 --> 00:02:19.560]  好了,去到第二次
[00:02:19.560 --> 00:02:22.400]  去到第九章三十節
[00:02:22.400 --> 00:02:24.320]  耶穌第二次預言
[00:02:24.320 --> 00:02:26.640]  他將會受難和復活
[00:02:26.640 --> 00:02:28.200]  然後怎樣?我們一起讀吧
[00:02:28.200 --> 00:02:31.240]  「門徒卻不明白這話
[00:02:31.240 --> 00:02:33.200]  又不敢問他」
[00:02:33.200 --> 00:02:34.040]  有時就是這樣
[00:02:34.040 --> 00:02:35.080]  我們都好像門徒
[00:02:35.080 --> 00:02:36.120]  又不明白
[00:02:36.120 --> 00:02:37.480]  但又不敢問
[00:02:37.480 --> 00:02:38.840]  第二次
[00:02:38.840 --> 00:02:40.240]  去到第三次
[00:02:40.240 --> 00:02:41.920]  耶穌預言
[00:02:41.920 --> 00:02:43.040]  他將會復活
[00:02:43.040 --> 00:02:45.200]  在十章三十二節
[00:02:45.200 --> 00:02:47.480]  門徒的反應是怎樣呢?
[00:02:47.480 --> 00:02:50.360]  我們再讀
[00:02:50.360 --> 00:02:51.800]  一起,一二三
[00:02:51.800 --> 00:02:53.400]  「西比太的兒子
[00:02:53.400 --> 00:02:56.360]  雅各和約翰進前來
[00:02:56.360 --> 00:02:57.720]  對耶穌說
[00:02:57.720 --> 00:03:00.840]  老師,我們無論求你什麼
[00:03:00.840 --> 00:03:03.240]  願你們為我做
[00:03:03.240 --> 00:03:04.920]  耶穌對他們說
[00:03:04.920 --> 00:03:07.480]  要我為你們做什麼
[00:03:07.480 --> 00:03:09.040]  他們對他說
[00:03:09.040 --> 00:03:10.840]  在你的榮耀裡
[00:03:10.840 --> 00:03:14.320]  請賜我們一個坐在你右邊
[00:03:14.320 --> 00:03:16.840]  一個坐在你左邊」
[00:03:16.840 --> 00:03:18.040]  沒錯了
[00:03:18.040 --> 00:03:19.440]  第三次預言後
[00:03:19.440 --> 00:03:21.160]  彼得之前就拉了耶穌
[00:03:21.160 --> 00:03:22.960]  到現在雅各和約翰
[00:03:22.960 --> 00:03:25.560]  哇,耶穌最重要的三個門徒
[00:03:25.560 --> 00:03:26.920]  雅各和約翰在想什麼呢?
[00:03:26.920 --> 00:03:27.920]  「啊,耶穌好啊
[00:03:27.920 --> 00:03:28.920]  你為世人受死」
[00:03:28.920 --> 00:03:29.760]  不是啊
[00:03:29.760 --> 00:03:31.400]  「啊,將來你做皇帝的時候
[00:03:31.400 --> 00:03:34.400]  究竟我是左丞相還是右丞相呢?」
[00:03:34.400 --> 00:03:36.040]  門徒都是想這些的
[00:03:36.040 --> 00:03:37.800]  門徒可能都很期望
[00:03:37.800 --> 00:03:38.720]  就是有一天
[00:03:38.720 --> 00:03:41.160]  哇,耶穌上耶路撒冷最好是什麼?
[00:03:41.160 --> 00:03:42.520]  揭竿起義
[00:03:42.520 --> 00:03:44.200]  推翻羅馬政權
[00:03:44.200 --> 00:03:45.760]  建立地上的國度
[00:03:45.760 --> 00:03:47.760]  到時可能我有一官半職了
[00:03:47.760 --> 00:03:49.280]  可能我還是御夫而已
[00:03:49.280 --> 00:03:52.600]  哇,到時萬人景仰了
[00:03:52.600 --> 00:03:53.680]  你可能會問
[00:03:53.680 --> 00:03:56.560]  為什麼耶穌一次又一次地跟門徒說
[00:03:56.560 --> 00:03:57.520]  說了三次
[00:03:57.520 --> 00:04:00.000]  他好像眼不能聽
[00:04:00.000 --> 00:04:01.200]  耳不能聽
[00:04:01.200 --> 00:04:02.520]  眼不能見
[00:04:02.520 --> 00:04:03.800]  有時我們也是的
[00:04:03.800 --> 00:04:06.600]  好像門徒一樣
[00:04:06.600 --> 00:04:07.600]  我們可能
[00:04:07.600 --> 00:04:09.440]  不是很想看到一些
[00:04:09.440 --> 00:04:10.680]  我們要看到的東西
[00:04:10.680 --> 00:04:11.840]  其實耶穌在之前
[00:04:11.840 --> 00:04:12.880]  在白菜大
[00:04:12.880 --> 00:04:14.000]  還沒治好萬人的時候
[00:04:14.000 --> 00:04:16.640]  他已經點出了他們的問題了
[00:04:16.640 --> 00:04:18.720]  在《馬福音8章》17-18節
[00:04:18.720 --> 00:04:19.720]  我們一起讀
[00:04:19.720 --> 00:04:22.320]  「耶穌知道了,就說:
[00:04:22.320 --> 00:04:26.320]  你們為什麼因為沒有餅就議論呢?
[00:04:26.320 --> 00:04:28.120]  你們還不領悟?
[00:04:28.120 --> 00:04:30.320]  還不明白嗎?
[00:04:30.320 --> 00:04:33.440]  你們的心還是如幻嗎?
[00:04:33.440 --> 00:04:36.360]  你們有眼睛看不見嗎?
[00:04:36.360 --> 00:04:38.840]  有耳朵聽不到嗎?
[00:04:38.840 --> 00:04:40.640]  也不記得嗎?」
[00:04:40.640 --> 00:04:42.960]  沒錯,耶穌早就跟他們說
[00:04:42.960 --> 00:04:44.800]  「你們有眼睛好像看不見
[00:04:44.800 --> 00:04:47.000]  有耳朵好像聽不見」
[00:04:47.000 --> 00:04:48.920]  這就是我們有時也會的
[00:04:48.920 --> 00:04:50.520]  可能夫妻之間也會
[00:04:50.520 --> 00:04:51.480]  我們經常
[00:04:51.480 --> 00:04:54.240]  不是很聽到我們需要聽到的東西
[00:04:54.240 --> 00:04:56.320]  我們叫左耳入,右耳出
[00:04:56.320 --> 00:04:57.400]  太太跟你說完之後
[00:04:57.400 --> 00:04:58.520]  「又說過什麼?」
[00:04:58.520 --> 00:04:59.800]  好像沒聽過
[00:04:59.800 --> 00:05:00.840]  或者明明是
[00:05:00.840 --> 00:05:01.600]  你應該看到的
[00:05:01.600 --> 00:05:03.640]  不過你不太想看到
[00:05:03.640 --> 00:05:05.920]  我們很懂得選擇看到什麼
[00:05:05.920 --> 00:05:08.680]  我們只想看到一些我們想看到的東西
[00:05:08.680 --> 00:05:10.640]  所以有時就是視而不見
[00:05:10.640 --> 00:05:11.800]  聽而不聞
[00:05:11.800 --> 00:05:13.880]  又或者我們今年提到的題目叫
[00:05:13.880 --> 00:05:16.160]  「破繭的蛻變」
[00:05:16.160 --> 00:05:18.960]  我們只想看到蛻變後的蝴蝶
[00:05:18.960 --> 00:05:20.600]  嘩,多漂亮
[00:05:20.600 --> 00:05:23.160]  但是沒有人喜歡看到那個繭
[00:05:23.160 --> 00:05:25.440]  在繭裡面黑漆漆的
[00:05:25.440 --> 00:05:26.600]  你不想看到的
[00:05:26.600 --> 00:05:27.800]  這就是
[00:05:27.800 --> 00:05:29.120]  頂智慧作為主的門徒
[00:05:29.120 --> 00:05:30.880]  我們只想看到什麼
[00:05:30.880 --> 00:05:32.200]  神醫治我
[00:05:32.200 --> 00:05:33.440]  神安慰我
[00:05:33.440 --> 00:05:34.720]  神保守我
[00:05:34.720 --> 00:05:36.680]  但是我們不想看到什麼
[00:05:36.680 --> 00:05:38.320]  神管教我
[00:05:38.320 --> 00:05:39.800]  神督責我
[00:05:39.800 --> 00:05:41.600]  神懲罰我
[00:05:41.600 --> 00:05:43.640]  我們想回到教會是怎麼樣的?
[00:05:43.640 --> 00:05:45.600]  我們很想別人認定我
[00:05:45.600 --> 00:05:47.240]  接受我
[00:05:47.240 --> 00:05:48.920]  但是我不想回到教會
[00:05:48.920 --> 00:05:51.360]  跟別人去認罪
[00:05:51.360 --> 00:05:52.880]  悔改
[00:05:52.880 --> 00:05:54.120]  我們很想在信仰裡面
[00:05:54.120 --> 00:05:58.080]  經歷神豐盛的祝福和恩典
[00:05:58.080 --> 00:05:59.560]  但是我們不想經歷
[00:05:59.560 --> 00:06:03.960]  作為門徒必須要經過的苦難和代價
[00:06:03.960 --> 00:06:05.760]  甚至是受虧損
[00:06:05.760 --> 00:06:07.120]  被誤解
[00:06:07.120 --> 00:06:08.520]  遇試探
[00:06:08.520 --> 00:06:10.200]  遭出賣
[00:06:10.200 --> 00:06:13.840]  我們只是愛和耶穌作王的榮耀
[00:06:13.840 --> 00:06:15.600]  但是我們卻逃避
[00:06:15.600 --> 00:06:19.640]  戴上十架上荊棘的冠冕
[00:06:19.640 --> 00:06:21.400]  沒錯,我們都是人來的
[00:06:21.400 --> 00:06:22.600]  我們都很想有愛
[00:06:22.600 --> 00:06:23.240]  這是真的
[00:06:23.240 --> 00:06:25.480]  回到教會你會經歷愛和恩典
[00:06:25.480 --> 00:06:27.400]  但是在另一邊
[00:06:27.400 --> 00:06:29.200]  當代價
[00:06:29.200 --> 00:06:31.400]  當苦難來到的時候
[00:06:31.400 --> 00:06:32.840]  我們看不到
[00:06:32.840 --> 00:06:34.360]  我們看不到神的恩典
[00:06:34.360 --> 00:06:35.880]  所以簡單來說
[00:06:35.880 --> 00:06:38.840]  眼不能見的原因是什麼呢?
[00:06:38.840 --> 00:06:41.840]  就是我們只想看到我們自己的
[00:06:41.840 --> 00:06:43.360]  我們自己渴望的東西
[00:06:43.360 --> 00:06:45.160]  我們比較難去將
[00:06:45.160 --> 00:06:48.080]  可以說我們所有的期望和喜好計劃
[00:06:48.080 --> 00:06:49.480]  我交給神了,神你作主吧
[00:06:49.480 --> 00:06:50.400]  不好
[00:06:50.400 --> 00:06:54.640]  不如你還是按我的想法去做吧
[00:06:54.640 --> 00:06:56.560]  新加坡聖約報道會領袖導師
[00:06:56.560 --> 00:06:59.040]  真金法牧師Rev. Edmund Chan
[00:06:59.040 --> 00:07:00.840]  他下星期會來到我們中堂講道
[00:07:00.840 --> 00:07:04.720]  也會主令銳意門訓IDMC的2023
[00:07:04.720 --> 00:07:09.320]  他在一本書叫《內在生活圖野》裡面講道
[00:07:09.320 --> 00:07:10.720]  他說換句話來說
[00:07:10.720 --> 00:07:13.920]  我們的核心價值是沒有改變的
[00:07:13.920 --> 00:07:15.440]  我相信大家可能回來恩福
[00:07:15.440 --> 00:07:17.760]  你都想有三部價值觀重整的
[00:07:17.760 --> 00:07:20.360]  就是說我們的價值觀沒有改變
[00:07:20.360 --> 00:07:24.560]  所以我們眼睛是看不見的
[00:07:24.560 --> 00:07:25.520]  看不見什麼呢?
[00:07:25.520 --> 00:07:28.080]  交給神之後美好的福氣
[00:07:28.080 --> 00:07:28.880]  不用了
[00:07:28.880 --> 00:07:30.160]  神啊,我不用交給你了
[00:07:30.160 --> 00:07:33.120]  你按照我的計劃已經有很多福氣了
[00:07:33.120 --> 00:07:34.600]  所以我們拿著
[00:07:34.600 --> 00:07:38.000]  就在神美好的計劃當中
[00:07:38.000 --> 00:07:39.920]  我們覺得很難去放下
[00:07:39.920 --> 00:07:41.200]  原來放下是這麼艱難
[00:07:41.200 --> 00:07:44.000]  我們來到一個地步
[00:07:44.000 --> 00:07:44.680]  真牧師這麼說
[00:07:44.680 --> 00:07:46.520]  他說我們去到一個地步
[00:07:46.520 --> 00:07:48.000]  我們需要跟神說
[00:07:48.000 --> 00:07:51.320]  神啊,打開我們的眼睛
[00:07:51.320 --> 00:07:54.560]  讓我們能夠看見你要給我們的東西
[00:07:54.560 --> 00:07:55.920]  我們看不見
[00:07:55.920 --> 00:07:58.240]  我們覺得不好了
[00:07:58.240 --> 00:07:59.760]  這些事讓我自己搞吧
[00:07:59.760 --> 00:08:00.440]  交給神
[00:08:00.440 --> 00:08:02.200]  都不知道會不會有什麼苦難
[00:08:02.200 --> 00:08:03.320]  我們看不見
[00:08:03.320 --> 00:08:05.600]  所以我們要求神開我們的眼睛
[00:08:05.600 --> 00:08:10.840]  讓我們一直能夠全心的將我們自己交給神為止
[00:08:10.840 --> 00:08:11.840]  所以弟兄姊妹
[00:08:11.840 --> 00:08:13.120]  不容易的
[00:08:13.120 --> 00:08:14.440]  我相信這個對我對你都是
[00:08:14.440 --> 00:08:16.200]  特別信耶穌內的話
[00:08:16.200 --> 00:08:18.720]  要開這個淑妮的眼睛是很難的
[00:08:18.720 --> 00:08:20.440]  要明白主的心意是很難的
[00:08:20.440 --> 00:08:22.920]  所以今天我們藉著巴底馬的故事
[00:08:22.920 --> 00:08:27.760]  我們學一下什麼叫做眼不能見的信心
[00:08:27.760 --> 00:08:31.640]  讓我們同心去禱告
[00:08:31.640 --> 00:08:33.200]  真是靠著我們自己
[00:08:33.200 --> 00:08:34.360]  我們看不見
[00:08:34.360 --> 00:08:35.800]  我們都是黑眼的
[00:08:35.800 --> 00:08:38.680]  我們只看到我們很想看到的東西
[00:08:38.680 --> 00:08:40.960]  我們期望的東西
[00:08:40.960 --> 00:08:42.280]  主人你幫助我們
[00:08:42.280 --> 00:08:43.760]  開我們的眼睛
[00:08:43.760 --> 00:08:46.640]  讓我們看見的不單是聖經的說話
[00:08:46.640 --> 00:08:48.280]  更加是你的督責
[00:08:48.280 --> 00:08:49.960]  你的教導
[00:08:49.960 --> 00:08:51.120]  你的訓練
[00:08:51.120 --> 00:08:52.680]  同樣你開我們耳朵
[00:08:52.680 --> 00:08:54.800]  不單聽到聖經的教導
[00:08:54.800 --> 00:08:56.720]  更加進入我們心裏面
[00:08:56.720 --> 00:08:58.080]  轉化我們的生命
[00:08:58.080 --> 00:08:59.680]  讓我們能夠活出來
[00:08:59.680 --> 00:09:00.720]  聚聽我們的禱告
[00:09:00.720 --> 00:09:02.640]  奉主耶穌基督的聖名祈求
[00:09:02.640 --> 00:09:03.760]  阿們
[00:09:03.760 --> 00:09:06.840]  最後我們進入今天講到的第一點
[00:09:06.840 --> 00:09:09.280]  看見憐憫人的王
[00:09:09.280 --> 00:09:11.920]  我們今天的講題是眼不能見的信心
[00:09:11.920 --> 00:09:12.920]  我們一起讀這段經文
[00:09:12.920 --> 00:09:15.360]  《馬克福音》10章46到48節
[00:09:15.360 --> 00:09:16.680]  1、2、3
[00:09:16.680 --> 00:09:18.560]  「他們到了耶利哥
[00:09:18.560 --> 00:09:21.720]  耶穌和門徒並許多人
[00:09:21.720 --> 00:09:23.960]  離開耶利哥的時候
[00:09:23.960 --> 00:09:26.440]  有一個討飯的盲人
[00:09:26.440 --> 00:09:29.240]  是底馬的兒子巴底馬
[00:09:29.240 --> 00:09:31.080]  坐在路旁
[00:09:31.080 --> 00:09:33.520]  他聽見是拿撒勒的耶穌
[00:09:33.520 --> 00:09:35.880]  就哭了起來說
[00:09:35.880 --> 00:09:38.040]  大衛之子耶穌啊
[00:09:38.040 --> 00:09:39.680]  可憐我吧
[00:09:39.680 --> 00:09:41.600]  有許多人責備他
[00:09:41.600 --> 00:09:43.400]  不許他作聖
[00:09:43.400 --> 00:09:45.640]  他卻越發喊著
[00:09:45.640 --> 00:09:47.200]  大衛之子啊
[00:09:47.200 --> 00:09:49.000]  可憐我吧」
[00:09:49.000 --> 00:09:50.160]  這段經文很熟悉
[00:09:50.160 --> 00:09:51.680]  大家相信你可能查經
[00:09:51.680 --> 00:09:53.760]  或者可能你主學都聽過
[00:09:53.760 --> 00:09:55.040]  經文的背景就是
[00:09:55.040 --> 00:09:57.840]  耶穌將要離開耶利哥城
[00:09:57.840 --> 00:09:59.200]  準備上耶路撒冷
[00:09:59.200 --> 00:10:00.440]  這是最後一章
[00:10:00.440 --> 00:10:02.240]  下一章很熟悉
[00:10:02.240 --> 00:10:03.720]  馬克福音第11章就是
[00:10:03.720 --> 00:10:06.040]  耶穌進入聖城
[00:10:06.040 --> 00:10:08.880]  兩旁的群眾一直在哭喊
[00:10:08.880 --> 00:10:10.000]  他們說什麼
[00:10:10.000 --> 00:10:10.760]  和撒勒
[00:10:10.760 --> 00:10:11.640]  我們一起讀
[00:10:11.640 --> 00:10:12.720]  「和撒勒
[00:10:12.720 --> 00:10:16.160]  奉主命來的是應當稱重的
[00:10:16.160 --> 00:10:17.680]  那將要來的
[00:10:17.680 --> 00:10:19.600]  我祖大衛之國
[00:10:19.600 --> 00:10:21.840]  是應當稱重的
[00:10:21.840 --> 00:10:24.960]  至高無上的和撒勒」
[00:10:24.960 --> 00:10:25.920]  沒錯
[00:10:25.920 --> 00:10:26.840]  很多人
[00:10:26.840 --> 00:10:27.920]  好像我們今天恩福一樣
[00:10:27.920 --> 00:10:31.320]  很多人將會在耶路撒冷歡迎耶穌
[00:10:31.320 --> 00:10:34.040]  所以你可以想像這個情景
[00:10:34.040 --> 00:10:36.920]  就在耶穌進入耶路撒冷之前
[00:10:36.920 --> 00:10:39.920]  準備要離開耶利哥城
[00:10:39.920 --> 00:10:41.280]  耶利哥令你想起什麼
[00:10:41.280 --> 00:10:42.600]  舊約
[00:10:42.600 --> 00:10:43.880]  約書亞
[00:10:43.880 --> 00:10:45.200]  「約書亞憑著信心
[00:10:45.200 --> 00:10:46.720]  不費一兵一卒
[00:10:46.720 --> 00:10:48.520]  攻破了這個城市」
[00:10:48.520 --> 00:10:49.560]  還有呢
[00:10:49.560 --> 00:10:50.160]  新約呢
[00:10:50.160 --> 00:10:50.920]  你記不記得
[00:10:50.920 --> 00:10:53.280]  耶穌說好撒瑪利亞人的故事
[00:10:53.280 --> 00:10:54.080]  就是
[00:10:54.080 --> 00:10:55.320]  去朝聖
[00:10:55.320 --> 00:10:56.880]  在耶利哥的路上
[00:10:56.880 --> 00:10:59.720]  所以耶利哥去耶路撒冷
[00:10:59.720 --> 00:11:00.400]  最出名的是
[00:11:00.400 --> 00:11:02.120]  知不知道多什麼
[00:11:02.120 --> 00:11:02.840]  山賊
[00:11:02.840 --> 00:11:03.440]  沒錯
[00:11:03.440 --> 00:11:04.360]  很多賊
[00:11:04.360 --> 00:11:05.480]  有時候你行山也是
[00:11:05.480 --> 00:11:06.080]  有些山
[00:11:06.080 --> 00:11:06.840]  你不行去那裡
[00:11:06.840 --> 00:11:08.000]  治安不是那麼好
[00:11:08.000 --> 00:11:09.680]  所以在朝聖的旅程
[00:11:09.680 --> 00:11:10.720]  離開耶利哥
[00:11:10.720 --> 00:11:11.800]  上耶路撒冷
[00:11:11.800 --> 00:11:12.520]  沒有人幫你
[00:11:12.520 --> 00:11:13.480]  很危險的
[00:11:13.480 --> 00:11:15.520]  就是這個背景
[00:11:15.520 --> 00:11:17.400]  如果你可以想像
[00:11:17.400 --> 00:11:18.520]  耶穌這一刻
[00:11:18.520 --> 00:11:20.840]  祂不再是那個寂寂無名
[00:11:20.840 --> 00:11:21.960]  在哪裡來的
[00:11:21.960 --> 00:11:23.040]  在拿撒勒
[00:11:23.040 --> 00:11:24.760]  來的木匠之子
[00:11:24.760 --> 00:11:25.520]  不是
[00:11:25.520 --> 00:11:27.920]  經文46節是這樣形容的
[00:11:27.920 --> 00:11:29.480]  耶穌和誰
[00:11:29.480 --> 00:11:30.040]  門徒
[00:11:30.040 --> 00:11:30.920]  還有呢
[00:11:30.920 --> 00:11:32.400]  很多人
[00:11:32.400 --> 00:11:34.160]  離開耶利哥的時候
[00:11:34.160 --> 00:11:34.760]  所以
[00:11:34.760 --> 00:11:36.680]  耶穌不只是和那12個門徒上去
[00:11:36.680 --> 00:11:38.160]  還有很多人
[00:11:38.160 --> 00:11:39.880]  所以你可以想像
[00:11:39.880 --> 00:11:41.040]  可能這些人就是
[00:11:41.040 --> 00:11:41.960]  五餅二魚
[00:11:41.960 --> 00:11:42.360]  哇
[00:11:42.360 --> 00:11:43.240]  耶穌行了神蹟
[00:11:43.240 --> 00:11:45.200]  很多人是跟著耶穌
[00:11:45.200 --> 00:11:46.080]  他們很期待
[00:11:46.080 --> 00:11:47.840]  耶穌上耶路撒冷
[00:11:47.840 --> 00:11:50.200]  如果用今天的字眼來說
[00:11:50.200 --> 00:11:51.360]  可能在耶利哥裡面
[00:11:51.360 --> 00:11:53.040]  已經有個造勢大會
[00:11:53.040 --> 00:11:54.160]  準備上去了
[00:11:54.160 --> 00:11:55.680]  耶穌要帶著權柄
[00:11:55.680 --> 00:11:56.320]  榮耀
[00:11:56.320 --> 00:11:56.960]  能力
[00:11:56.960 --> 00:11:57.320]  哇
[00:11:57.320 --> 00:11:58.480]  最好上到耶路撒冷
[00:11:58.480 --> 00:11:59.000]  怎麼樣
[00:11:59.000 --> 00:12:01.320]  推翻羅馬政權
[00:12:01.320 --> 00:12:03.680]  就是這個群情洶湧的時刻
[00:12:03.680 --> 00:12:04.920]  大家的腦裡面
[00:12:04.920 --> 00:12:05.560]  包括門徒
[00:12:05.560 --> 00:12:06.240]  只是想
[00:12:06.240 --> 00:12:07.600]  權柄啊
[00:12:07.600 --> 00:12:08.960]  榮耀啊
[00:12:08.960 --> 00:12:11.240]  我坐左還是坐右啊
[00:12:11.240 --> 00:12:13.400]  就是在想誰
[00:12:13.400 --> 00:12:15.600]  是最大的時候
[00:12:15.600 --> 00:12:17.080]  在這個時刻
[00:12:17.080 --> 00:12:19.080]  有一個反高潮出現
[00:12:19.080 --> 00:12:20.040]  一個貧窮
[00:12:20.040 --> 00:12:21.160]  土飯的
[00:12:21.160 --> 00:12:22.920]  沒有人喜歡的核子
[00:12:22.920 --> 00:12:23.880]  如果在耶利哥
[00:12:23.880 --> 00:12:24.680]  可能出去
[00:12:24.680 --> 00:12:27.360]  如果今天應該有個海報寫著
[00:12:27.360 --> 00:12:29.640]  熱烈歡送耶穌上耶路撒冷
[00:12:29.640 --> 00:12:30.080]  是不是
[00:12:30.080 --> 00:12:31.360]  應該很多人在這裡
[00:12:31.360 --> 00:12:33.520]  就在這裡很噓憾的時候
[00:12:33.520 --> 00:12:35.160]  突然之間
[00:12:35.160 --> 00:12:36.040]  這個核子出來了
[00:12:36.040 --> 00:12:37.280]  我們先讀這段經文
[00:12:37.280 --> 00:12:38.960]  有一個土飯的萬人
[00:12:38.960 --> 00:12:41.040]  是抵賣的兒子巴底賣
[00:12:41.040 --> 00:12:42.320]  他坐在什麼
[00:12:42.320 --> 00:12:43.720]  路旁啊
[00:12:43.720 --> 00:12:44.800]  他聽見
[00:12:44.800 --> 00:12:46.800]  是拿撒勒的耶穌
[00:12:46.800 --> 00:12:48.160]  於是他哭起來說
[00:12:48.160 --> 00:12:49.440]  大衛之子耶穌啊
[00:12:49.440 --> 00:12:51.080]  可憐我吧
[00:12:51.080 --> 00:12:53.080]  有很多人責備他
[00:12:53.080 --> 00:12:55.280]  不讓他出聲
[00:12:55.280 --> 00:12:56.600]  就是這個場景
[00:12:56.600 --> 00:12:57.440]  你可以想像
[00:12:57.440 --> 00:12:58.600]  弟兄姊妹
[00:12:58.600 --> 00:13:01.920]  這個核子巴底賣
[00:13:01.920 --> 00:13:03.160]  坐在路旁
[00:13:03.160 --> 00:13:05.520]  好像這幅相片裡面
[00:13:05.520 --> 00:13:07.080]  很多人在這裡
[00:13:07.080 --> 00:13:09.440]  在當時的以色列人的社會當中
[00:13:09.440 --> 00:13:11.240]  他是屬於可能最低層
[00:13:11.240 --> 00:13:12.600]  不單止眼黑
[00:13:12.600 --> 00:13:14.080]  還是一個乞丐
[00:13:14.080 --> 00:13:15.720]  沒有人尊重他
[00:13:15.720 --> 00:13:17.720]  在《馬太》和《路加福音》裡面
[00:13:17.720 --> 00:13:19.080]  其實連個名字都沒有提過
[00:13:19.080 --> 00:13:20.480]  巴底賣這個名字
[00:13:20.480 --> 00:13:22.080]  唯有在《馬可福音》這裡
[00:13:22.080 --> 00:13:25.040]  馬可提到他是底賣的兒子
[00:13:25.040 --> 00:13:26.440]  底賣原文的希臘文
[00:13:26.440 --> 00:13:27.920]  就是有榮耀
[00:13:27.920 --> 00:13:29.200]  有價值的意思
[00:13:29.200 --> 00:13:30.880]  而巴這個字呢
[00:13:30.880 --> 00:13:32.480]  阿蘭文就是兒子
[00:13:32.480 --> 00:13:34.200]  所以巴底賣
[00:13:34.200 --> 00:13:36.960]  就是榮耀之子的意思
[00:13:36.960 --> 00:13:38.480]  聖經沒有說巴底賣的爸爸
[00:13:38.480 --> 00:13:39.680]  為什麼會改這個名字
[00:13:39.680 --> 00:13:40.960]  或者好像中國人一樣
[00:13:40.960 --> 00:13:42.040]  可能上一代
[00:13:42.040 --> 00:13:43.560]  我們很多人喜歡改兒女
