
[00:00:00.000 --> 00:00:09.000]  頂姐妹們, 祝大家新年第一個主日能夠經歷到神的恩典
[00:05:04.000 --> 00:05:05.000]  不說不說
[00:05:05.000 --> 00:05:07.000]  我們已經踏入了
[00:05:07.000 --> 00:05:09.000]  今天是幾號?
[00:05:09.000 --> 00:05:10.000]  1月2號
[00:05:10.000 --> 00:05:12.000]  時間飛快
[00:05:12.000 --> 00:05:16.000]  轉眼間我們已經踏入了2020年
[00:05:16.000 --> 00:05:19.000]  是呀,不是,對不起
[00:05:20.000 --> 00:05:22.000]  你對,你對
[00:05:22.000 --> 00:05:24.000]  大家都是很留心聽我說的
[00:05:24.000 --> 00:05:26.000]  是2022年
[00:05:26.000 --> 00:05:28.000]  正確,對
[00:05:28.000 --> 00:05:31.000]  我回時光機去了兩年前
[00:05:31.000 --> 00:05:32.000]  現在先回來
[00:05:32.000 --> 00:05:34.000]  2022年
[00:05:34.000 --> 00:05:35.000]  「豆英姊妹」
[00:05:35.000 --> 00:05:36.000]  不知道你新的一年
[00:05:36.000 --> 00:05:38.000]  對自己有沒有新的期待
[00:05:38.000 --> 00:05:40.000]  我們今天主日開始
[00:05:40.000 --> 00:05:43.000]  午堂就會開一個新的書卷
[00:05:43.000 --> 00:05:46.000]  這個書卷叫做「提摩太前書」
[00:05:46.000 --> 00:05:47.000]  我盼望「豆英姊妹」
[00:05:47.000 --> 00:05:48.000]  在這書卷裡
[00:05:48.000 --> 00:05:51.000]  對自己有一種新的期待
[00:05:51.000 --> 00:05:52.000]  是什麼呢?
[00:05:52.000 --> 00:05:55.000]  就是要在生命裡有更新和成長
[00:05:55.000 --> 00:05:57.000]  未看經文以前
[00:05:57.000 --> 00:05:59.000]  或者我們都要了解一下
[00:05:59.000 --> 00:06:02.000]  提摩太前書授信人
[00:06:02.000 --> 00:06:03.000]  寫給誰?
[00:06:03.000 --> 00:06:05.000]  是寫給誰的?
[00:06:05.000 --> 00:06:06.000]  提摩太,是吧?
[00:06:06.000 --> 00:06:08.000]  很清晰
[00:06:08.000 --> 00:06:10.000]  我想問一下大家
[00:06:10.000 --> 00:06:12.000]  提摩太是一個什麼人?
[00:06:12.000 --> 00:06:14.000]  你認識的提摩太
[00:06:14.000 --> 00:06:16.000]  是怎樣的?
[00:06:16.000 --> 00:06:19.000]  是吧,有點怯場
[00:06:19.000 --> 00:06:23.000]  在《史陀行傳》提到提摩太的媽媽
[00:06:23.000 --> 00:06:26.000]  是一個虔誠的猶太基督徒
[00:06:26.000 --> 00:06:28.000]  爸爸是希臘人
[00:06:28.000 --> 00:06:34.000]  而提摩太就在舊約傳統的信仰背景長大
[00:06:34.000 --> 00:06:38.000]  保羅在第二次的傳道旅程裡
[00:06:38.000 --> 00:06:43.000]  就開始跟著保羅去傳道
[00:06:43.000 --> 00:06:46.000]  不說可能大家沒有留意
[00:06:46.000 --> 00:06:51.000]  跟保羅聯名問候教會最多的
[00:06:51.000 --> 00:06:53.000]  知不知道是哪一個人呢?
[00:06:53.000 --> 00:06:57.000]  就是提摩太
[00:06:57.000 --> 00:07:04.000]  原來在十三封的保羅書中
[00:07:04.000 --> 00:07:09.000]  有六封都是保羅加提摩太聯名
[00:07:09.000 --> 00:07:11.000]  寫給不同的教會
[00:07:11.000 --> 00:07:14.000]  包括哥倫多教會、肥勒比教會、
[00:07:14.000 --> 00:07:17.000]  哥羅西教會、貼薩羅里加教會
[00:07:17.000 --> 00:07:22.000]  很多時候保羅因為不能親身去探望教會
[00:07:22.000 --> 00:07:26.000]  就會猜提摩太做他的代表
[00:07:26.000 --> 00:07:30.000]  所以保羅其實對提摩太極度信任
[00:07:30.000 --> 00:07:33.000]  在我們剛才讀的經文第一節
[00:07:33.000 --> 00:07:35.000]  保羅簡直說
[00:07:35.000 --> 00:07:39.000]  提摩太是他信仰上的真兒子
[00:07:40.000 --> 00:07:45.000]  這裡特別強調提摩太是屬靈真兒子
[00:07:45.000 --> 00:07:48.000]  原因是當時有很多人
[00:07:48.000 --> 00:07:51.000]  都是口說信主
[00:07:51.000 --> 00:07:53.000]  其實都是只說了字
[00:07:53.000 --> 00:07:57.000]  看不見信仰落實在他們的生命裡
[00:07:57.000 --> 00:07:59.000]  提摩太就很不同了
[00:07:59.000 --> 00:08:02.000]  聖經形容他是一個忠誠可靠的人
[00:08:02.000 --> 00:08:05.000]  當時大家都要想想
[00:08:05.000 --> 00:08:09.000]  傳福音會受到很多攻擊和危險
[00:08:09.000 --> 00:08:12.000]  但提摩太默默跟隨保羅
[00:08:12.000 --> 00:08:15.000]  同心去興旺福音
[00:08:15.000 --> 00:08:17.000]  在公元61至62年
[00:08:17.000 --> 00:08:19.000]  保羅因為傳福音的緣故
[00:08:19.000 --> 00:08:23.000]  在羅馬被軟禁了兩年多的時間
[00:08:23.000 --> 00:08:26.000]  提摩太一直默默陪伴在左右
[00:08:26.000 --> 00:08:30.000]  只不過沒有人是完美的
[00:08:30.000 --> 00:08:33.000]  提摩太也有很多自身的限制
[00:08:33.000 --> 00:08:37.000]  對於性格怯懦的提摩太來說
[00:08:37.000 --> 00:08:40.000]  如果沒有保羅在他身邊
[00:08:40.000 --> 00:08:43.000]  要他一個人處理教會的異端危機
[00:08:43.000 --> 00:08:46.000]  真是一個很大的挑戰
[00:08:46.000 --> 00:08:49.000]  故此保羅寫信給提摩太
[00:08:49.000 --> 00:08:52.000]  提醒和鼓勵他
[00:08:52.000 --> 00:08:57.000]  原來保羅對提摩太有一個全新的期待
[00:08:57.000 --> 00:09:01.000]  正如在提摩太後書一章說
[00:09:01.000 --> 00:09:04.000]  保羅期望提摩太能夠
[00:09:04.000 --> 00:09:08.000]  從一個膽怯的心轉化成一個
[00:09:08.000 --> 00:09:12.000]  剛強、仁愛和自制的心
[00:09:12.000 --> 00:09:15.000]  弟子們,我們要怎樣才能夠
[00:09:15.000 --> 00:09:18.000]  對自己有一個全新的期待呢?
[00:09:18.000 --> 00:09:23.000]  我想這件事唯有我們在主裡才能做到
[00:09:23.000 --> 00:09:26.000]  可能你再問,什麼叫在主裡呢?
[00:09:26.000 --> 00:09:30.000]  保羅在提摩太前書一章一至二節
[00:09:30.000 --> 00:09:33.000]  告訴我們
[00:09:33.000 --> 00:09:37.000]  這裡說:奉我們的救主神
[00:09:37.000 --> 00:09:40.000]  和我們盼望基督耶穌的命令
[00:09:40.000 --> 00:09:44.000]  作基督耶穌使徒的保囊
[00:09:44.000 --> 00:09:49.000]  寫信給我在信仰上的真兒子提摩太
[00:09:49.000 --> 00:09:52.000]  怎樣才算在主裡呢?
[00:09:52.000 --> 00:09:56.000]  今天我想和大家透過兩點一起思考
[00:09:56.000 --> 00:09:58.000]  第一點就是
[00:09:58.000 --> 00:10:01.000]  首先我們要認清自己有一個新的身份
[00:10:01.000 --> 00:10:04.000]  才能對自己有新的期待
[00:10:04.000 --> 00:10:09.000]  第一至第二節保羅問候提摩太
[00:10:09.000 --> 00:10:12.000]  這是他一貫寫信的做法
[00:10:12.000 --> 00:10:16.000]  無論收信人的輩分比他高或低
[00:10:16.000 --> 00:10:20.000]  保羅都是真心真意地向收信人問安
[00:10:20.000 --> 00:10:22.000]  在第一節問安裡
[00:10:22.000 --> 00:10:24.000]  保羅介紹自己是誰
[00:10:24.000 --> 00:10:26.000]  基督耶穌的使徒
[00:10:26.000 --> 00:10:29.000]  這個介紹是非常特別的
[00:10:29.000 --> 00:10:32.000]  不知道大家在上班裡
[00:10:32.000 --> 00:10:35.000]  會怎樣介紹自己
[00:10:35.000 --> 00:10:37.000]  很多人在自我介紹的時候
[00:10:37.000 --> 00:10:40.000]  都會說自己在哪間公司工作
[00:10:40.000 --> 00:10:42.000]  或者是什麼職位
[00:10:42.000 --> 00:10:46.000]  有時甚至會故意說大聲
[00:10:46.000 --> 00:10:49.000]  希望其他人會羨慕和稱讚他
[00:10:49.000 --> 00:10:53.000]  例如我在某某大公司做工程師
[00:10:53.000 --> 00:10:56.000]  是工程師
[00:10:56.000 --> 00:10:58.000]  又或者會說
[00:10:58.000 --> 00:11:00.000]  你認識Big Six嗎?
[00:11:00.000 --> 00:11:02.000]  有沒有人認識Big Six?
[00:11:02.000 --> 00:11:05.000]  說明Big就是厲害
[00:11:05.000 --> 00:11:10.000]  他說在Big Six做核數
[00:11:10.000 --> 00:11:13.000]  近年很流行開一人公司
[00:11:13.000 --> 00:11:16.000]  在香港開公司容易嗎?
[00:11:16.000 --> 00:11:20.000]  其實就看你說的如何容易
[00:11:20.000 --> 00:11:23.000]  容易就是你拿過商業登記就很容易
[00:11:23.000 --> 00:11:25.000]  如果賺錢就真的不容易
[00:11:25.000 --> 00:11:28.000]  有些人開一人公司的時候
[00:11:28.000 --> 00:11:30.000]  都會印一張卡片
[00:11:30.000 --> 00:11:32.000]  卡片旁身
[00:11:32.000 --> 00:11:35.000]  看到合適的人就會派
[00:11:35.000 --> 00:11:37.000]  其實所有人對他來說都是合適的人
[00:11:37.000 --> 00:11:39.000]  所以他有很多卡片
[00:11:39.000 --> 00:11:43.000]  在卡片上他會說自己是CEO
[00:11:43.000 --> 00:11:45.000]  有沒有見過這些卡片?
[00:11:45.000 --> 00:11:46.000]  他沒有說謊
[00:11:46.000 --> 00:11:48.000]  他真的是CEO
[00:11:48.000 --> 00:11:52.000]  讓人覺得他很厲害
[00:11:52.000 --> 00:11:55.000]  但其實沒有人知道他是一人公司
[00:11:55.000 --> 00:11:58.000]  當你知道他是一人公司的時候
[00:11:58.000 --> 00:12:00.000]  你做一個「扯虛咸」
[00:12:00.000 --> 00:12:01.000]  一人公司
[00:12:01.000 --> 00:12:03.000]  沒錯你是CEO
[00:12:03.000 --> 00:12:07.000]  同時你也是掃地和打雜的人
[00:12:07.000 --> 00:12:08.000]  如果說厲害
[00:12:08.000 --> 00:12:13.000]  保羅其實可以在很多卡片上寫很多咸頭
[00:12:13.000 --> 00:12:14.000]  例如什麼?
[00:12:14.000 --> 00:12:18.000]  例如他可以寫血統純正的希伯來人
[00:12:18.000 --> 00:12:19.000]  羅馬公民
[00:12:19.000 --> 00:12:23.000]  精通律法一代名師卡馬列的德爾弟子
[00:12:23.000 --> 00:12:26.000]  又或者他可以寫我是法尼塞人
[00:12:26.000 --> 00:12:28.000]  我是拉比等等的清咸
[00:12:28.000 --> 00:12:32.000]  不過保羅卻不喜歡玩這一套
[00:12:32.000 --> 00:12:34.000]  他的卡片是這樣的
[00:12:34.000 --> 00:12:39.000]  看到保羅的頭嗎?
[00:12:39.000 --> 00:12:42.000]  因為保羅是一個不英俊的人
[00:12:42.000 --> 00:12:44.000]  但他寫著什麼呢?
[00:12:44.000 --> 00:12:50.000]  他寫著他是基督耶穌的僕人
[00:12:50.000 --> 00:12:54.000]  僕人其實是今世代的斯文
[00:12:54.000 --> 00:12:56.000]  其實原文是奴隸
[00:12:56.000 --> 00:12:58.000]  他是基督耶穌的奴隸
[00:12:58.000 --> 00:13:00.000]  你也可以叫我什麼?
[00:13:00.000 --> 00:13:01.000]  使徒
[00:13:01.000 --> 00:13:02.000]  寫著使徒
[00:13:02.000 --> 00:13:06.000]  因為保羅覺得這個咸頭已經夠罩了
[00:13:06.000 --> 00:13:08.000]  不需要寫其他東西
[00:13:08.000 --> 00:13:11.000]  原來使徒在希臘文的字根
[00:13:11.000 --> 00:13:14.000]  原文解作代表
[00:13:14.000 --> 00:13:17.000]  即是被主人猜他出去
[00:13:17.000 --> 00:13:20.000]  替主人說話和做事的人
[00:13:20.000 --> 00:13:21.000]  在保羅時代
[00:13:21.000 --> 00:13:24.000]  羅馬公民的身份是有特殊地位
[00:13:24.000 --> 00:13:25.000]  高人一等
[00:13:25.000 --> 00:13:27.000]  若果未經過審判
[00:13:27.000 --> 00:13:30.000]  地方官是不可以綁他
[00:13:30.000 --> 00:13:32.000]  不可以抓他坐牢
[00:13:32.000 --> 00:13:34.000]  更加不可以鞭打他
[00:13:34.000 --> 00:13:37.000]  羅馬公民這個身份已經很厲害
[00:13:37.000 --> 00:13:39.000]  不過你試想想
[00:13:39.000 --> 00:13:41.000]  如果保羅說
[00:13:41.000 --> 00:13:43.000]  他是當時代表
[00:13:43.000 --> 00:13:47.000]  雄霸歐洲羅馬皇帝的代表
[00:13:47.000 --> 00:13:50.000]  這簡直是光彩到不得了的事情
[00:13:50.000 --> 00:13:52.000]  只不過現在
[00:13:52.000 --> 00:13:53.000]  保羅說什麼?
[00:13:53.000 --> 00:13:56.000]  他是代表基督耶穌
[00:13:56.000 --> 00:13:58.000]  基督耶穌是哪一位?
[00:13:58.000 --> 00:14:00.000]  就是一個被人唾棄、定罪
[00:14:00.000 --> 00:14:04.000]  甚至用當時最羞辱的死刑方式
[00:14:04.000 --> 00:14:06.000]  釘十字架的囚犯
[00:14:06.000 --> 00:14:07.000]  做他的代表
[00:14:07.000 --> 00:14:09.000]  對於當時的人來說
[00:14:09.000 --> 00:14:11.000]  簡直是匪夷所思
[00:14:11.000 --> 00:14:13.000]  你傻的嗎?
[00:14:13.000 --> 00:14:14.000]  但保羅說什麼?
[00:14:14.000 --> 00:14:17.000]  他說以基督耶穌的代表為榮
[00:14:17.000 --> 00:14:19.000]  因為保羅深深地明白
[00:14:19.000 --> 00:14:22.000]  耶穌之所以被釘十架
[00:14:22.000 --> 00:14:25.000]  全是因為眾人的罪
[00:14:25.000 --> 00:14:29.000]  對他來說沒有人比耶穌更偉大
[00:14:29.000 --> 00:14:31.000]  天下地上沒有一種身份
[00:14:31.000 --> 00:14:37.000]  能夠比基督耶穌代表的身份更加榮耀
[00:14:37.000 --> 00:14:40.000]  做基督耶穌的代表
[00:14:40.000 --> 00:14:42.000]  這個新的身份
[00:14:42.000 --> 00:14:43.000]  對於保羅來說
[00:14:43.000 --> 00:14:47.000]  並不代表他往後的人生一帆風順
[00:14:47.000 --> 00:14:50.000]  沒有災沒有難、沒有艱難
[00:14:50.000 --> 00:14:51.000]  保羅的一生
[00:14:51.000 --> 00:14:54.000]  因為做基督耶穌的代表
[00:14:54.000 --> 00:14:55.000]  這個身份
[00:14:55.000 --> 00:14:58.000]  所以面對的挑戰真的多到不得了
[00:14:58.000 --> 00:15:00.000]  包括什麼呢?
[00:15:00.000 --> 00:15:05.000]  昔日和他站在同一陣線的猶太人攻擊他
[00:15:05.000 --> 00:15:09.000]  他失去了所有做法利賽人的尊榮
[00:15:09.000 --> 00:15:11.000]  安逸富足的生活
[00:15:11.000 --> 00:15:13.000]  而且多次被陷害
[00:15:13.000 --> 00:15:18.000]  遇到假弟兄、沉船、盜賊各樣的危險
[00:15:18.000 --> 00:15:22.000]  頂姐妹不知道你有沒有發現
[00:15:22.000 --> 00:15:26.000]  當人面對挑戰的時候
[00:15:26.000 --> 00:15:32.000]  很容易將你原本不是泰國的性格限制
[00:15:32.000 --> 00:15:33.000]  突顯出來
[00:15:33.000 --> 00:15:35.000]  很認識提摩泰的保羅
[00:15:35.000 --> 00:15:38.000]  他深深明白他這位屬靈兒子
[00:15:38.000 --> 00:15:42.000]  當他要面對已不鎖教會
[00:15:42.000 --> 00:15:44.000]  異端的問題的時候
[00:15:44.000 --> 00:15:49.000]  就突顯了提摩泰那種脅惡的性格
[00:15:49.000 --> 00:15:52.000]  保羅在這裡沒有直接提到
[00:15:52.000 --> 00:15:55.000]  究竟這群人是什麼人
[00:15:55.000 --> 00:15:57.000]  不過大家都知道
[00:15:57.000 --> 00:16:01.000]  這群傳異端教導的
[00:16:01.000 --> 00:16:04.000]  在教會裡都頗有名聲
[00:16:04.000 --> 00:16:06.000]  是頗有聲譽的人
[00:16:06.000 --> 00:16:11.000]  這就是為什麼提摩泰這麼脅惡的原因
[00:16:11.000 --> 00:16:15.000]  加上當時保羅身處在菲勒比
[00:16:15.000 --> 00:16:17.000]  而提摩泰就在已不鎖
[00:16:17.000 --> 00:16:19.000]  其實隔得很遠
[00:16:19.000 --> 00:16:24.000]  提摩泰要一個人去面對教會異端的危機
[00:16:24.000 --> 00:16:26.000]  這個眼前挑戰
[00:16:26.000 --> 00:16:28.000]  不怕就不怕了
[00:16:28.000 --> 00:16:30.000]  但我想問問大家
[00:16:30.000 --> 00:16:34.000]  你會怎樣看自己眼前的挑戰呢?
[00:16:34.000 --> 00:16:36.000]  原來有些時候
[00:16:36.000 --> 00:16:40.000]  眼前的挑戰除了會帶給我們很多壓力
[00:16:40.000 --> 00:16:41.000]  擔心之外
[00:16:41.000 --> 00:16:46.000]  其實也是天父送給我們一份很珍貴的禮物
[00:16:46.000 --> 00:16:49.000]  面對教會異端問題的挑戰
[00:16:49.000 --> 00:16:53.000]  保羅在提摩泰的後書提醒他
[00:16:53.000 --> 00:17:01.000]  「可兒,你要在基督耶穌的恩典上剛強起來」
[00:17:01.000 --> 00:17:04.000]  這裡提到保羅面對自己膽怯的性格
[00:17:04.000 --> 00:17:07.000]  唯一的方法就是不再逃避
[00:17:07.000 --> 00:17:09.000]  勇敢去承擔
[00:17:09.000 --> 00:17:12.000]  當提摩泰願意這樣去嘗試的時候
[00:17:12.000 --> 00:17:15.000]  就會發現主的恩典真的夠用
[00:17:15.000 --> 00:17:17.000]  更重要的是在過程裡
[00:17:17.000 --> 00:17:22.000]  提摩泰能夠在挑戰裡成長起來
[00:17:22.000 --> 00:17:24.000]  如果我問你,弟兄姊妹
[00:17:24.000 --> 00:17:30.000]  你會怎樣回應眼前的挑戰呢?
[00:17:30.000 --> 00:17:32.000]  你會怎樣回應呢?
[00:17:32.000 --> 00:17:34.000]  除了怎樣看之外,還要怎樣回應呢?
[00:17:34.000 --> 00:17:36.000]  今年因為做了區務
[00:17:36.000 --> 00:17:40.000]  我需要暫時兼顧另一個團契
[00:17:40.000 --> 00:17:43.000]  當我知道這個消息的時候
[00:17:43.000 --> 00:17:47.000]  去一個我完全不認識的團契幫忙
[00:17:47.000 --> 00:17:50.000]  你猜我心裡是怎樣的呢?
[00:17:50.000 --> 00:17:54.000]  我心裡第一個反應是「不要啦」
[00:17:54.000 --> 00:17:57.000]  其實全隊人一定會馬上說
[00:17:57.000 --> 00:17:58.000]  「好啊,主請差遣我」
[00:17:58.000 --> 00:17:59.000]  不是這樣的
[00:17:59.000 --> 00:18:01.000]  我想告訴大家
[00:18:01.000 --> 00:18:03.000]  全隊人都是有掙扎的
[00:18:03.000 --> 00:18:06.000]  當面對一些突如其來的事
[00:18:06.000 --> 00:18:08.000]  或者未準備好的事
[00:18:08.000 --> 00:18:10.000]  甚至是不想做的事
[00:18:10.000 --> 00:18:12.000]  第一個感覺是「不要啦」
[00:18:12.000 --> 00:18:15.000]  我真的很怕三寶的
[00:18:15.000 --> 00:18:17.000]  我當然很想逃避
[00:18:17.000 --> 00:18:20.000]  而且有點沮喪
[00:18:20.000 --> 00:18:22.000]  我不知道大家知不知道
[00:18:22.000 --> 00:18:27.000]  其實牧者不是每個人都天生很社交的
[00:18:27.000 --> 00:18:31.000]  我個人其實是一個很宅的人
[00:18:31.000 --> 00:18:33.000]  我最喜歡的是一個人
[00:18:33.000 --> 00:18:35.000]  一個人很開心
[00:18:35.000 --> 00:18:37.000]  要長時間和一班人相處
[00:18:37.000 --> 00:18:42.000]  對於我來說其實是一個挺累的事情
[00:18:42.000 --> 00:18:44.000]  性格很內向的我
[00:18:44.000 --> 00:18:47.000]  我其實不怕三寶之餘
[00:18:47.000 --> 00:18:51.000]  要去一個完全不認識的團契幫忙
[00:18:51.000 --> 00:18:55.000]  結果我有幾晚是睡得不好
[00:18:55.000 --> 00:18:57.000]  還沒到睡著
[00:18:57.000 --> 00:18:59.000]  只不過李姓告訴我
[00:18:59.000 --> 00:19:00.000]  眼前的挑戰
[00:19:00.000 --> 00:19:02.000]  無論在情在理
[00:19:02.000 --> 00:19:04.000]  我都逃不過
[00:19:04.000 --> 00:19:08.000]  到了我真的去那個團契組長會的早上
[00:19:08.000 --> 00:19:10.000]  我禱告的時候
[00:19:10.000 --> 00:19:13.000]  天父給了我一個這樣的意念
[00:19:13.000 --> 00:19:15.000]  他提醒我
[00:19:15.000 --> 00:19:19.000]  其實我只不過是耶穌基督的代表
[00:19:19.000 --> 00:19:22.000]  天父的恩典一定夠我用
[00:19:22.000 --> 00:19:24.000]  經過幾次的聚會之後
[00:19:24.000 --> 00:19:29.000]  我發現其實那個團契的組長又好
[00:19:29.000 --> 00:19:31.000]  核心又很好
[00:19:31.000 --> 00:19:33.000]  還請我們去吃飯
[00:19:33.000 --> 00:19:36.000]  去家裡吃飯真的太好了
[00:19:36.000 --> 00:19:42.000]  而且在團契裡的弟兄姊妹又年輕
[00:19:42.000 --> 00:19:44.000]  又很愛惜那個團契
[00:19:44.000 --> 00:19:47.000]  並不是我原先想的那麼可怕
[00:19:47.000 --> 00:19:50.000]  又或者一起相處的時候覺得很尷尬
[00:19:50.000 --> 00:19:51.000]  沒有
[00:19:51.000 --> 00:19:52.000]  藉著這次的幫手
[00:19:52.000 --> 00:19:55.000]  天父給我一個很特別的機會
[00:19:55.000 --> 00:19:57.000]  能夠進入別人的團契
[00:19:57.000 --> 00:20:01.000]  和一群全新的弟兄姊妹相處和查經
[00:20:01.000 --> 00:20:06.000]  這種經驗豐富了我對後生抗禦團契的認識
[00:20:06.000 --> 00:20:10.000]  同時也突破了我一點點的內向性格
[00:20:10.000 --> 00:20:13.000]  弟兄姊妹相信我們每一個人
[00:20:13.000 --> 00:20:17.000]  不多不少都在面對一些挑戰
[00:20:17.000 --> 00:20:19.000]  你想不想在新的一年
[00:20:19.000 --> 00:20:21.000]  送一份禮物給自己呢?
[00:20:21.000 --> 00:20:23.000]  人人都可以
[00:20:23.000 --> 00:20:26.000]  就是送一個全新的態度給自己
[00:20:26.000 --> 00:20:28.000]  去面對眼前的挑戰
[00:20:28.000 --> 00:20:32.000]  靠著主因點去面對這個困難
[00:20:32.000 --> 00:20:34.000]  可能有些人會說
[00:20:34.000 --> 00:20:37.000]  眼前挑戰是什麼來的?
[00:20:37.000 --> 00:20:40.000]  眼前挑戰可以是小到像我剛才所說的
[00:20:40.000 --> 00:20:42.000]  我的性格限制
