
[00:00:00.000 --> 00:00:04.720]  早前我相信不少弟兄姊妹應該正在看奧運的直播
[00:01:50.400 --> 00:01:52.800]  《夢裡》最後有一句
[00:01:52.800 --> 00:01:55.040]  《夢裡》每點繽紛
[00:01:55.040 --> 00:01:57.680]  一消散那可休
[00:01:57.680 --> 00:01:59.520]  其實他在說人生裏面
[00:01:59.520 --> 00:02:01.360]  無論你做過多輝煌的事
[00:02:01.360 --> 00:02:03.440]  你的際遇多厲害也好
[00:02:03.440 --> 00:02:04.800]  好像夢境一樣
[00:02:04.800 --> 00:02:05.920]  你人生有多少個繽紛
[00:02:05.920 --> 00:02:07.440]  不是在說夜繽紛
[00:02:07.440 --> 00:02:09.280]  你人生有多少個繽紛也好
[00:02:09.280 --> 00:02:11.360]  去到最後轉眼即逝
[00:02:11.360 --> 00:02:13.120]  你捉也捉不實
[00:02:13.120 --> 00:02:14.000]  等於小妹不知道
[00:02:14.000 --> 00:02:17.280]  你今天很想成為一個大人物
[00:02:17.280 --> 00:02:20.240]  還是仍然甘於做一個小人物
[00:02:20.240 --> 00:02:21.520]  但當我們經歷過很多事
[00:02:21.520 --> 00:02:24.320]  我們發覺很多人生世上的事
[00:02:24.320 --> 00:02:26.000]  原來真的捉也捉不實
[00:02:26.000 --> 00:02:28.160]  我們起初可能覺得很有意義
[00:02:28.160 --> 00:02:31.040]  可能轉眼又會發覺原來都是這樣
[00:02:31.040 --> 00:02:32.480]  如果我今天問你
[00:02:32.480 --> 00:02:34.160]  信了耶穌之後
[00:02:34.160 --> 00:02:37.600]  有什麼是最有意義的
[00:02:37.600 --> 00:02:39.440]  我相信我們很王道都會答
[00:02:39.440 --> 00:02:42.400]  就是跟隨耶穌基督
[00:02:42.400 --> 00:02:44.480]  我又很想今天再一次問
[00:02:44.480 --> 00:02:46.640]  我記得上一次講道的時候
[00:02:46.640 --> 00:02:47.760]  我問過大家
[00:02:47.760 --> 00:02:50.480]  你願不願意一生跟隨耶穌基督
[00:02:50.480 --> 00:02:54.160]  我今天很想藉這個機會再一次問大家
[00:02:54.160 --> 00:02:55.040]  有哪位弟兄姊妹
[00:02:55.040 --> 00:02:57.280]  你願意一生跟隨耶穌基督的
[00:02:57.280 --> 00:02:59.040]  我請你舉手
[00:02:59.040 --> 00:03:01.360]  我們大家都舉手了
[00:03:01.360 --> 00:03:02.800]  為弟兄姊妹感恩
[00:03:02.800 --> 00:03:05.360]  但你又知不知道
[00:03:05.360 --> 00:03:08.400]  跟隨耶穌是要走一條怎樣的路
[00:03:08.400 --> 00:03:11.040]  你今天是否在走一條跟耶穌的路
[00:03:11.040 --> 00:03:12.080]  你知不知道跟耶穌
[00:03:12.080 --> 00:03:14.880]  你要做好一個怎樣的準備
[00:03:14.880 --> 00:03:16.000]  派夢我們今天藉著
[00:03:16.000 --> 00:03:19.360]  《路加福音》九章五十一到六十二節
[00:03:19.360 --> 00:03:23.760]  我們一起思想這些課題
[00:03:23.760 --> 00:03:26.160]  我們一起讀幾節經文
[00:03:26.160 --> 00:03:31.040]  我們讀《路加福音》九章五十一到五十六節
[00:03:31.040 --> 00:03:32.000]  我們預備
[00:03:32.000 --> 00:03:35.360]  耶穌被接上升的日子將到
[00:03:35.360 --> 00:03:38.640]  他決定面向耶路撒冷走去
[00:03:38.640 --> 00:03:41.680]  他打發使者在他前頭走
[00:03:41.680 --> 00:03:44.880]  他們進了撒瑪利亞的一個村莊
[00:03:44.880 --> 00:03:46.880]  要為他作準備
[00:03:46.880 --> 00:03:49.040]  那裡的人不接待他
[00:03:49.040 --> 00:03:52.320]  因為他們向著耶路撒冷去
[00:03:52.320 --> 00:03:55.680]  他的門徒雅各和約翰看見了
[00:03:55.680 --> 00:03:57.280]  就說:主啊
[00:03:57.280 --> 00:04:00.960]  祢要我們吩咐火從天上降下來
[00:04:00.960 --> 00:04:02.640]  消滅他們嗎?
[00:04:02.640 --> 00:04:05.600]  耶穌轉身擲避兩個門徒
[00:04:05.600 --> 00:04:10.240]  於是他們就往別的村莊去了
[00:04:10.240 --> 00:04:12.000]  我們先讀這麼多
[00:04:12.000 --> 00:04:13.040]  我們讀了經文
[00:04:13.040 --> 00:04:14.880]  我們知道耶穌和祂的門徒
[00:04:14.880 --> 00:04:16.800]  要向一個地方去
[00:04:16.800 --> 00:04:19.680]  是甚麼地方?
[00:04:19.680 --> 00:04:21.680]  要向耶路撒冷
[00:04:21.680 --> 00:04:23.600]  去耶路撒冷的原因是甚麼?
[00:04:23.600 --> 00:04:27.520]  經文給我們一個很明顯的提示
[00:04:27.520 --> 00:04:33.680]  為甚麼耶穌要向耶路撒冷走去呢?
[00:04:33.680 --> 00:04:35.920]  我每天都聽到弟兄姐妹說
[00:04:35.920 --> 00:04:40.480]  耶穌被接上升的日子即將到
[00:04:40.480 --> 00:04:43.520]  甚麼是被接上升的日子呢?
[00:04:43.520 --> 00:04:44.560]  我們會想起甚麼?
[00:04:44.560 --> 00:04:47.920]  耶穌要去耶路撒冷要做甚麼?
[00:04:47.920 --> 00:04:49.600]  要釘十架
[00:04:49.600 --> 00:04:52.720]  被接上升是最後的情況
[00:04:52.720 --> 00:04:54.320]  祂要去耶路撒冷
[00:04:54.320 --> 00:04:56.880]  那條路要受很多苦難
[00:04:56.880 --> 00:04:58.560]  很多人的刁難
[00:04:58.560 --> 00:05:00.080]  受很多痛苦
[00:05:00.080 --> 00:05:02.640]  好像我們剛才唱其中一首詩歌
[00:05:02.640 --> 00:05:03.920]  《十架的冠冕》
[00:05:03.920 --> 00:05:07.360]  說到耶穌在十架上流出祂的補血
[00:05:07.360 --> 00:05:09.600]  祂會死在十架上
[00:05:09.600 --> 00:05:11.280]  但這不是終結
[00:05:11.280 --> 00:05:14.000]  到最後第三天祂會復活
[00:05:14.000 --> 00:05:15.280]  但無論如何
[00:05:15.280 --> 00:05:18.160]  耶穌是用人的身份走這條路
[00:05:18.160 --> 00:05:22.080]  這是一條先苦後甜的路
[00:05:22.080 --> 00:05:25.200]  而且是一條順服天父旨意的路
[00:05:25.200 --> 00:05:26.560]  過程容易嗎?
[00:05:26.560 --> 00:05:28.160]  我們墮入耶穌
[00:05:28.160 --> 00:05:30.400]  是一條一點也不容易的路
[00:05:30.400 --> 00:05:33.200]  是一條要放下自己的路
[00:05:33.200 --> 00:05:35.440]  不單止耶穌要走
[00:05:35.440 --> 00:05:38.880]  祂的門徒也要跟著祂去
[00:05:38.880 --> 00:05:41.280]  於是那些門徒就被耶穌打發
[00:05:41.280 --> 00:05:42.400]  去到一個地方
[00:05:42.400 --> 00:05:44.880]  去到哪裡?
[00:05:44.880 --> 00:05:46.400]  去到撒瑪利亞
[00:05:46.400 --> 00:05:48.160]  如果我們留意地理
[00:05:48.160 --> 00:05:50.320]  原來耶穌出發去耶路撒冷
[00:05:50.320 --> 00:05:53.120]  不一定要經過這一條路線
[00:05:53.120 --> 00:05:58.480]  但耶穌選了一條會經過撒瑪利亞人村莊的路線
[00:05:58.480 --> 00:06:00.640]  祂想門徒經歷一些事情
[00:06:00.640 --> 00:06:03.360]  很快這些門徒真的經歷到不容易
[00:06:03.360 --> 00:06:05.120]  因為當他們去撒瑪利亞村莊
[00:06:05.120 --> 00:06:06.880]  他們希望得到接待
[00:06:06.880 --> 00:06:08.800]  簡單來說就是找食宿
[00:06:08.800 --> 00:06:11.680]  撒瑪利亞人會接待他們嗎?
[00:06:11.680 --> 00:06:12.800]  不接待
[00:06:12.800 --> 00:06:13.520]  為什麼?
[00:06:13.520 --> 00:06:17.920]  經文有給我們答案
[00:06:17.920 --> 00:06:21.280]  為什麼不接待他們?
[00:06:21.280 --> 00:06:22.640]  因為他們要去一個地方
[00:06:22.640 --> 00:06:24.080]  去哪裡?
[00:06:24.080 --> 00:06:26.400]  去耶路撒冷
[00:06:26.400 --> 00:06:27.600]  我們想想
[00:06:27.600 --> 00:06:31.120]  撒瑪利亞人為什麼因為耶穌一行人
[00:06:31.120 --> 00:06:34.320]  去耶路撒冷就不接待他們?
[00:06:34.320 --> 00:06:36.720]  我們知不知道撒瑪利亞人和
[00:06:36.720 --> 00:06:41.840]  耶路撒冷的猶太人有歷史的瓜葛?
[00:06:41.840 --> 00:06:43.600]  其實如果我們熟悉舊約的歷史
[00:06:43.600 --> 00:06:44.880]  我們知道
[00:06:44.880 --> 00:06:48.000]  以前撒瑪利亞的猶太人和
[00:06:48.000 --> 00:06:50.400]  耶路撒冷的猶太人本來是一家人
[00:06:50.400 --> 00:06:53.200]  後來他們分裂成為南北兩國
[00:06:53.200 --> 00:06:57.600]  南國猶太就以耶路撒冷為他們的宗教敬拜中心
[00:06:57.600 --> 00:06:59.200]  北國就以什劍
[00:06:59.200 --> 00:07:02.080]  即是撒瑪利亞作為他們的中心
[00:07:02.080 --> 00:07:04.400]  兩個國家分裂之後經常有磨擦
[00:07:04.400 --> 00:07:06.080]  這些很容易理解
[00:07:06.080 --> 00:07:10.560]  之後他們兩個的政治和宗教中心就分開了
[00:07:10.560 --> 00:07:12.080]  最糟糕的不是這件事
[00:07:12.080 --> 00:07:15.280]  最糟糕的是後來北國被亞述人滅了
[00:07:15.280 --> 00:07:17.520]  被外邦人亞述人滅了
[00:07:17.520 --> 00:07:19.200]  亞述人是很陰毒的
[00:07:19.200 --> 00:07:21.360]  他們走一個種族兜亂的政策
[00:07:21.360 --> 00:07:24.880]  把很多外邦人從遠方巴比倫的地方
[00:07:24.880 --> 00:07:28.560]  遷到撒瑪利亞這個地方
[00:07:28.560 --> 00:07:30.240]  久而久之
[00:07:30.240 --> 00:07:34.800]  很多撒瑪利亞的猶太人就和這些外族通婚
[00:07:34.800 --> 00:07:38.480]  反過來在耶路撒冷的猶太人就看不起他們
[00:07:38.480 --> 00:07:40.640]  覺得他們是混種
[00:07:40.640 --> 00:07:43.120]  覺得他們的血統不純正
[00:07:43.120 --> 00:07:46.400]  所以這一刻撒瑪利亞人看到
[00:07:46.400 --> 00:07:49.680]  耶穌一行人正在走去耶路撒冷
[00:07:49.680 --> 00:07:51.040]  可能他們心想
[00:07:51.040 --> 00:07:55.520]  這班應該就是平時看不起我們血統的那一班人
[00:07:55.520 --> 00:07:58.640]  所以他們不接待他們
[00:07:58.640 --> 00:07:59.840]  我又想問弟兄姊妹
[00:07:59.840 --> 00:08:02.000]  如果你是耶穌的門徒
[00:08:02.000 --> 00:08:03.920]  吃八果、吃檸檬
[00:08:03.920 --> 00:08:06.000]  你心情會怎樣?
[00:08:06.000 --> 00:08:08.880]  會否很愁?
[00:08:08.880 --> 00:08:10.640]  你會否很愁?
[00:08:10.640 --> 00:08:12.240]  可能甚至會生氣
[00:08:12.240 --> 00:08:15.360]  但你有沒有想過生氣到想殺人?
[00:08:15.360 --> 00:08:16.960]  你會不會呢?
[00:08:16.960 --> 00:08:18.080]  未必會
[00:08:18.080 --> 00:08:20.640]  不過經文給我們看到
[00:08:20.640 --> 00:08:22.160]  耶穌有兩個門徒
[00:08:22.160 --> 00:08:23.840]  雅各和約翰
[00:08:23.840 --> 00:08:26.480]  我們特別留意的是雅各和約翰
[00:08:26.480 --> 00:08:30.080]  這兩個是甚麼人?
[00:08:30.080 --> 00:08:32.080]  和耶穌是否親近?
[00:08:32.080 --> 00:08:33.600]  如果我們經常看《新約聖經》
[00:08:33.600 --> 00:08:34.880]  特別是福音書
[00:08:34.880 --> 00:08:37.120]  彼得、雅各和約翰是經常出現的
[00:08:37.120 --> 00:08:41.040]  他們是和耶穌最親密的入室弟子
[00:08:41.040 --> 00:08:47.120]  這兩位入室弟子生氣到想求主做甚麼?
[00:08:47.120 --> 00:08:50.880]  在天上降下火燒他們
[00:08:50.880 --> 00:08:55.120]  即是想殺掉眼前的撒瑪利亞村莊的人
[00:08:55.120 --> 00:08:56.320]  我們想想
[00:08:56.320 --> 00:08:58.960]  我們又代入雅各和約翰
[00:08:58.960 --> 00:09:03.840]  你想殺眼前的撒瑪利亞人是甚麼原因?
[00:09:03.840 --> 00:09:05.520]  是因為他們不接待耶穌
[00:09:05.520 --> 00:09:07.120]  還是因為自己沒有面子
[00:09:07.120 --> 00:09:09.600]  我們代入一下
[00:09:09.600 --> 00:09:11.600]  不排除可能真的沒有面子
[00:09:11.600 --> 00:09:14.480]  而且其實雅各和約翰
[00:09:14.480 --> 00:09:16.000]  他們都很狡猾
[00:09:16.000 --> 00:09:18.000]  他們求耶穌派天火
[00:09:18.000 --> 00:09:21.360]  其實他們有引經據典
[00:09:21.360 --> 00:09:23.360]  如果我們熟悉舊約
[00:09:23.360 --> 00:09:24.640]  我們會知道
[00:09:24.720 --> 00:09:26.160]  原來之前
[00:09:26.160 --> 00:09:30.240]  列王紀夏一章三到四節記錄了一件事
[00:09:30.240 --> 00:09:33.040]  那時候有個北角王叫阿哈謝
[00:09:33.040 --> 00:09:34.480]  這個皇帝有病
[00:09:34.480 --> 00:09:40.080]  有病就派了使者去菲利士人尋求神明
[00:09:40.080 --> 00:09:43.680]  即是說他沒有求上帝
[00:09:43.680 --> 00:09:45.360]  當他這樣做的時候
[00:09:45.360 --> 00:09:50.480]  上帝就派了以利亞先知去警告他
[00:09:50.480 --> 00:09:53.440]  去問他為甚麼不求獨一的真神
[00:09:53.440 --> 00:09:55.920]  你去尋求外邦的神
[00:09:55.920 --> 00:09:58.800]  結果上帝還會跟他說
[00:09:58.800 --> 00:10:00.880]  這次你的病是不會好
[00:10:00.880 --> 00:10:02.880]  你一定會死的
[00:10:02.880 --> 00:10:04.320]  阿哈謝皇很生氣
[00:10:04.320 --> 00:10:06.320]  很生氣之後他沒有悔改
[00:10:06.320 --> 00:10:09.200]  他還派人去追殺以利亞
[00:10:09.200 --> 00:10:11.920]  結果當那五十個追殺以利亞的人
[00:10:11.920 --> 00:10:13.360]  圍著以利亞的時候
[00:10:13.360 --> 00:10:15.840]  以利亞就求神去幫他
[00:10:15.840 --> 00:10:19.920]  結果神就派天火滅了那五十個人
[00:10:19.920 --> 00:10:21.360]  上帝滅了那五十個人
[00:10:21.360 --> 00:10:24.240]  是因為阿哈謝對神不敬
[00:10:24.240 --> 00:10:28.320]  其實我想看回剛才的雅各約翰
[00:10:28.320 --> 00:10:31.920]  在這一刻他求耶穌派火去燒眼前
[00:10:31.920 --> 00:10:33.760]  撒瓦里亞村莊的人
[00:10:33.760 --> 00:10:35.840]  其實表面上他是跟耶穌說
[00:10:35.840 --> 00:10:38.160]  這班人對你不敬
[00:10:38.160 --> 00:10:40.080]  不接待你
[00:10:40.080 --> 00:10:41.920]  即是等於對神不敬
[00:10:41.920 --> 00:10:45.280]  他們用了一個很神聖的理由
[00:10:45.280 --> 00:10:47.280]  但耶穌如何回應他們?
[00:10:47.280 --> 00:10:48.240]  經文
[00:10:48.240 --> 00:10:52.000]  耶穌稱讚他們派天火還是怎樣?
[00:10:52.000 --> 00:10:53.520]  耶穌責備他們
[00:10:53.520 --> 00:10:55.280]  即是耶穌罵他們
[00:10:55.280 --> 00:10:58.320]  我們想想耶穌為甚麼罵他們
[00:10:58.320 --> 00:11:00.400]  剛才給了一個提示
[00:11:00.400 --> 00:11:04.160]  這次發起很想用天火去滅撒瓦里亞村莊
[00:11:04.160 --> 00:11:05.360]  有兩個人
[00:11:05.360 --> 00:11:07.840]  是雅各和約翰
[00:11:07.840 --> 00:11:10.640]  那兩個是耶穌很親密的人
[00:11:10.640 --> 00:11:12.560]  耶穌罵他們是因為
[00:11:12.560 --> 00:11:14.560]  理論上他們跟耶穌那麼久
[00:11:14.560 --> 00:11:17.760]  他們兩個應該很清楚知道
[00:11:17.760 --> 00:11:20.080]  耶穌的使命
[00:11:20.080 --> 00:11:21.840]  耶穌傳福音是為了甚麼?
[00:11:21.840 --> 00:11:24.000]  他去耶路撒冷是為了甚麼?
[00:11:24.000 --> 00:11:28.480]  是為了取人的命還是為了救人?
[00:11:28.480 --> 00:11:31.680]  他怎樣救人?
[00:11:31.680 --> 00:11:34.720]  他死在十架上面流出他的血
[00:11:34.720 --> 00:11:39.040]  就是希望洗淨所有得罪上帝的人
[00:11:39.040 --> 00:11:41.360]  讓他們罪得赦免
[00:11:41.360 --> 00:11:44.800]  而且他們應該聽過耶穌曾經說過一句話
[00:11:44.800 --> 00:11:46.720]  耶穌曾經在會堂說
[00:11:46.720 --> 00:11:48.240]  主的靈在我身上
[00:11:48.240 --> 00:11:49.760]  因為祂用高高我
[00:11:49.760 --> 00:11:51.760]  叫我傳福音給貧窮的人
[00:11:51.760 --> 00:11:53.280]  差遣我宣告
[00:11:53.280 --> 00:11:54.800]  被擄的得釋放
[00:11:54.800 --> 00:11:56.320]  失明的又看得見
[00:11:56.320 --> 00:11:58.480]  受壓迫的得自由
[00:11:58.480 --> 00:12:01.600]  宣告神越立人的欺憐
[00:12:01.600 --> 00:12:06.320]  原來耶穌的福音帶來的是越立人的欺憐
[00:12:06.320 --> 00:12:12.160]  大家知不知道舊約欺憐是甚麼意思?
[00:12:12.160 --> 00:12:13.280]  欺憐是第幾年?
[00:12:13.280 --> 00:12:16.640]  不如先問大家一個問題
[00:12:16.640 --> 00:12:17.440]  第五十年
[00:12:17.440 --> 00:12:20.880]  即是七七四十九年之後的第五十年
[00:12:20.880 --> 00:12:24.960]  即是有七個七年之後的第五十年
[00:12:24.960 --> 00:12:29.360]  這一年所有欠債的或者債主
[00:12:29.360 --> 00:12:31.520]  他要赦免所有欠債的人
[00:12:31.520 --> 00:12:33.360]  那個叫做欺憐
[00:12:33.360 --> 00:12:35.920]  其實耶穌用了這一點告訴人
[00:12:35.920 --> 00:12:39.520]  祂要傳的福音是要赦免人的罪
[00:12:39.520 --> 00:12:41.040]  是要拯救人
[00:12:41.040 --> 00:12:42.960]  而不是要滅人的性命
[00:12:42.960 --> 00:12:47.040]  耶穌責備雅各約翰提醒我們
[00:12:47.040 --> 00:12:48.560]  我們今天傳福音的時候
[00:12:48.560 --> 00:12:51.440]  我們有沒有試過被人拒絕?
[00:12:51.440 --> 00:12:53.520]  有沒有弟兄姊妹經歷過被人拒絕?
[00:12:53.520 --> 00:12:56.160]  吃檸檬的你舉舉手
[00:12:56.160 --> 00:12:57.520]  總有
[00:12:57.520 --> 00:13:00.960]  你被拒絕的時候你的內心是怎樣呢?
[00:13:00.960 --> 00:13:03.600]  好不好過?
[00:13:03.600 --> 00:13:05.680]  會不會都有點納悶?
[00:13:05.680 --> 00:13:06.560]  或者沒有人
[00:13:06.560 --> 00:13:07.440]  我講得直接一點
[00:13:07.440 --> 00:13:08.800]  有時都會沒有人
[00:13:08.800 --> 00:13:11.200]  不過盼望我們記得
[00:13:11.200 --> 00:13:15.280]  耶穌責備雅各約翰提醒我們
[00:13:15.280 --> 00:13:16.560]  眼前的人
[00:13:16.560 --> 00:13:17.840]  他這一刻
[00:13:17.840 --> 00:13:19.840]  好像那些撒瑪利亞人
[00:13:19.840 --> 00:13:21.200]  未接納福音
[00:13:21.200 --> 00:13:24.560]  總有他背後的原因
[00:13:24.560 --> 00:13:26.640]  而且有時我們去傳福音的時候
[00:13:26.640 --> 00:13:30.640]  我們千萬不要很快準備一套東西塞給別人
[00:13:30.640 --> 00:13:34.160]  你沒有聽對方生命的狀況
[00:13:34.160 --> 00:13:36.640]  好像我小時候信佛的時候
[00:13:36.640 --> 00:13:39.280]  那時候讀大學
[00:13:39.280 --> 00:13:40.560]  有些同學其實很好
[00:13:40.560 --> 00:13:42.000]  他跟我傳福音
[00:13:42.000 --> 00:13:43.360]  不過他來到的時候
[00:13:43.360 --> 00:13:44.960]  一輪的講了一套
[00:13:44.960 --> 00:13:46.960]  因為我以前沒有看過聖經
[00:13:46.960 --> 00:13:48.560]  我不太知道他們講什麼
[00:13:48.560 --> 00:13:50.240]  他一輪就講了
[00:13:50.240 --> 00:13:51.680]  信耶穌好得永生
[00:13:51.680 --> 00:13:53.840]  今天聽回當然沒有問題
[00:13:53.840 --> 00:13:56.720]  但那時候我記得我跟他們講過信佛
[00:13:56.720 --> 00:14:00.080]  沒想過他們聽到我講信佛之後
[00:14:00.080 --> 00:14:01.920]  他們很快就說
[00:14:01.920 --> 00:14:02.960]  佛教沒有用
[00:14:02.960 --> 00:14:04.320]  完全幫不到你
[00:14:04.320 --> 00:14:05.360]  是廢的
[00:14:05.360 --> 00:14:06.800]  那你聽到會怎樣呢?
[00:14:06.800 --> 00:14:08.880]  本來你想聽他們講福音也好
[00:14:08.880 --> 00:14:10.480]  你也變成不聽了
[00:14:10.480 --> 00:14:11.360]  其實在那一刻
[00:14:11.360 --> 00:14:14.160]  在我心目中他們反而是撒瑪利亞人
[00:14:14.160 --> 00:14:15.600]  在那一刻
[00:14:15.600 --> 00:14:19.120]  那次的經歷給我很深的體會
[00:14:19.120 --> 00:14:20.080]  到我出來
[00:14:20.080 --> 00:14:20.800]  我信了主
[00:14:20.800 --> 00:14:21.440]  很感謝神
[00:14:21.440 --> 00:14:23.280]  我信了主之後
[00:14:23.280 --> 00:14:24.800]  我去傳福音的時候
[00:14:24.800 --> 00:14:26.560]  我要謹記
[00:14:26.560 --> 00:14:27.840]  我要先聆聽
[00:14:27.840 --> 00:14:30.640]  要先關心那個福音對象
[00:14:30.640 --> 00:14:33.200]  他這一刻生命的需要
[00:14:33.200 --> 00:14:34.720]  聆聽了之後
[00:14:34.720 --> 00:14:37.520]  我們的福音怎樣能夠回應他生命的需要
[00:14:37.520 --> 00:14:39.120]  而不是準備一套廣告
[00:14:39.120 --> 00:14:40.560]  強行塞進去
[00:14:40.560 --> 00:14:42.560]  我又想起一件往事
[00:14:42.560 --> 00:14:44.880]  以前做銀行的時候
[00:14:44.880 --> 00:14:48.880]  都要跟很多不同的企業客人建立關係
[00:14:48.880 --> 00:14:51.600]  其中有一個客人很辛苦才建立了關係
[00:14:51.600 --> 00:14:52.560]  在我心目中
[00:14:52.560 --> 00:14:55.600]  那個時候他是一個大人物
[00:14:55.600 --> 00:14:57.360]  經歷了很多年
[00:14:57.360 --> 00:14:59.760]  我們建立了很深厚的關係
[00:14:59.760 --> 00:15:00.800]  除了生意
[00:15:00.800 --> 00:15:02.400]  我們成為了朋友
[00:15:02.400 --> 00:15:06.720]  也試過輕輕地向他傳福音
[00:15:06.720 --> 00:15:08.160]  我記得每一次傳的時候
[00:15:08.160 --> 00:15:09.280]  他都跟我說
[00:15:09.280 --> 00:15:11.040]  Ken 我們很熟的
[00:15:11.040 --> 00:15:13.440]  遲一點吧
[00:15:13.440 --> 00:15:16.240]  當時當然心裡有些不好受
[00:15:16.240 --> 00:15:18.800]  不過我都壓著我自己的不好受
[00:15:18.800 --> 00:15:20.000]  我心裡為他祈禱
[00:15:20.000 --> 00:15:22.480]  我相信神有一天總會感動他
[00:15:22.480 --> 00:15:23.600]  而且我代入
[00:15:23.600 --> 00:15:25.680]  因為他身處的處境很複雜
[00:15:25.680 --> 00:15:27.120]  他的崗位
[00:15:27.120 --> 00:15:28.880]  他工作的崗位
[00:15:28.880 --> 00:15:31.440]  不如這樣說也很多意如我詐
[00:15:31.440 --> 00:15:34.160]  其實要他放開心扉
[00:15:34.160 --> 00:15:37.200]  去接納自己幫不了自己
[00:15:37.200 --> 00:15:39.120]  我們要尋求上帝的幫助
[00:15:39.120 --> 00:15:41.360]  不是一件容易的事
[00:15:41.360 --> 00:15:43.520]  於是就為他祈禱
[00:15:43.520 --> 00:15:45.920]  繼續在他面前做好我自己
[00:15:45.920 --> 00:15:48.000]  我想過隔了一段很長的時間
[00:15:48.000 --> 00:15:50.160]  有一次收到他的電話
[00:15:50.160 --> 00:15:53.600]  在電話裡我認不出他的聲音
[00:15:53.600 --> 00:15:55.840]  因為他的聲音完全是拆掉的
[00:15:55.840 --> 00:15:58.640]  他跟我說他患了一個怪病
[00:15:58.640 --> 00:15:59.760]  他做了很多檢查
[00:15:59.760 --> 00:16:02.240]  都不知道發生什麼事
[00:16:02.240 --> 00:16:03.840]  他跟我說Ken
[00:16:03.840 --> 00:16:05.200]  我很想你為我祈禱
[00:16:05.200 --> 00:16:07.040]  因為我這麼多年
[00:16:07.040 --> 00:16:08.640]  我看到在你的生命裡
[00:16:08.640 --> 00:16:10.560]  你的信仰是真的
[00:16:10.560 --> 00:16:12.240]  當然在那一刻我就為他祈禱
[00:16:12.240 --> 00:16:15.120]  不過在祈禱之前我又問了他
[00:16:15.120 --> 00:16:17.120]  你要接受上帝的幫助
[00:16:17.120 --> 00:16:20.160]  你要先相信真的有這一位的上帝
[00:16:20.160 --> 00:16:21.840]  你願不願意相信
[00:16:21.840 --> 00:16:22.960]  他願意相信
[00:16:22.960 --> 00:16:25.200]  我就在那裡為他做了一個祈禱
[00:16:25.200 --> 00:16:27.200]  隔了一段時間再關心他的時候
[00:16:27.200 --> 00:16:29.360]  他跟我說神醫了他的病
[00:16:29.360 --> 00:16:30.640]  他相信了耶穌
[00:16:30.640 --> 00:16:34.720]  之後跟了他的同事回了教會
