
[00:00:00.000 --> 00:00:02.640]  各位早晨 平安
[00:01:13.440 --> 00:01:14.640]  講起智慧
[00:01:14.640 --> 00:01:16.160]  我自己第一樣想到的
[00:01:16.160 --> 00:01:18.520]  就是我的兩隻智慧齒
[00:01:18.520 --> 00:01:20.400]  和一個賭場的對話
[00:01:20.400 --> 00:01:22.000]  話說去年
[00:01:22.000 --> 00:01:25.120]  我就一次過剝了我兩隻智慧齒
[00:01:25.120 --> 00:01:27.480]  我本來是剛好時間去剝的
[00:01:27.480 --> 00:01:29.400]  想著避開講道
[00:01:29.400 --> 00:01:31.080]  見人的日子
[00:01:31.080 --> 00:01:33.320]  誰知道醫生改遲了期
[00:01:33.320 --> 00:01:35.280]  誰知道要見人
[00:01:35.280 --> 00:01:38.040]  腫起臉去跟大家講道
[00:01:38.040 --> 00:01:41.040]  於是人人都見到我腫了臉
[00:01:41.040 --> 00:01:42.600]  就知道我剝了智慧齒
[00:01:42.600 --> 00:01:43.840]  我就和神說
[00:01:43.840 --> 00:01:44.960]  你這麼幽默
[00:01:44.960 --> 00:01:47.560]  剛好時間讓大家知道我沒有智慧
[00:01:47.560 --> 00:01:49.400]  但是有個組長很好
[00:01:49.400 --> 00:01:51.000]  他有智慧的安慰我
[00:01:51.000 --> 00:01:53.360]  他說現在地上的智慧都沒有了
[00:01:53.360 --> 00:01:55.440]  只剩下天上的智慧
[00:01:55.440 --> 00:01:56.920]  我土句這句恩言
[00:01:56.920 --> 00:01:58.280]  都成為我們的祝福
[00:01:58.280 --> 00:02:00.320]  今天我們在亞哥書的教導裡面
[00:02:00.320 --> 00:02:01.840]  得著真智慧
[00:02:01.840 --> 00:02:04.160]  生命活出和承載
[00:02:04.160 --> 00:02:05.760]  都是屬天的智慧
[00:02:05.760 --> 00:02:06.960]  我們一起祈禱
[00:02:06.960 --> 00:02:10.640]  天父感謝祢賜下恩言
[00:02:10.640 --> 00:02:12.440]  今日當我們打開聖經的時候
[00:02:12.440 --> 00:02:13.400]  求祢同時間
[00:02:13.400 --> 00:02:16.080]  以祢的真光打開我們的心眼
[00:02:16.080 --> 00:02:18.440]  叫我們看到自己的本相
[00:02:18.440 --> 00:02:20.640]  否開我們每一個的內心
[00:02:20.640 --> 00:02:21.920]  教訓督責
[00:02:21.920 --> 00:02:23.240]  引領我們成長
[00:02:23.240 --> 00:02:25.560]  行在祢的正路上
[00:02:25.560 --> 00:02:26.600]  厚賜予眾人
[00:02:26.600 --> 00:02:28.240]  又不斥責人的神
[00:02:28.240 --> 00:02:29.080]  憐憫我們
[00:02:29.080 --> 00:02:30.360]  加我們信心
[00:02:30.360 --> 00:02:32.960]  賜下溫柔謙卑的心田
[00:02:32.960 --> 00:02:34.240]  叫我們今天聽到的
[00:02:34.240 --> 00:02:35.960]  督得著真智慧
[00:02:35.960 --> 00:02:37.160]  享受祢的平安
[00:02:37.160 --> 00:02:38.880]  奉耶穌基督的名祈禱
[00:02:38.880 --> 00:02:40.160]  阿們
[00:02:40.160 --> 00:02:42.160]  我想和大家讀出今天的經文
[00:02:42.160 --> 00:02:45.720]  亞哥書三章十三到四章三節
[00:02:45.720 --> 00:02:46.960]  我們一起讀
[00:02:46.960 --> 00:02:51.280]  你們中間誰是有智慧又見識的呢
[00:02:51.280 --> 00:02:54.240]  他就當在智慧的溫柔上
[00:02:54.240 --> 00:02:56.880]  顯出他的善行來
[00:02:56.880 --> 00:03:01.920]  你們心裡若懷著惡毒的嫉妒和自私
[00:03:01.920 --> 00:03:03.880]  就不可自誇
[00:03:03.880 --> 00:03:07.400]  不可說謊話抵擋真理
[00:03:07.400 --> 00:03:11.400]  這樣的智慧不是從上頭下來的
[00:03:11.400 --> 00:03:13.360]  而是獨地上的
[00:03:13.360 --> 00:03:14.800]  屬情慾的
[00:03:14.800 --> 00:03:16.880]  屬鬼魔的
[00:03:16.880 --> 00:03:19.960]  在何處有嫉妒自私
[00:03:19.960 --> 00:03:24.680]  在何處就有動亂和各樣的壞事
[00:03:24.680 --> 00:03:27.760]  唯獨從上頭來的智慧
[00:03:27.760 --> 00:03:29.320]  先是清潔
[00:03:29.320 --> 00:03:30.840]  後是和平
[00:03:30.840 --> 00:03:31.720]  溫涼
[00:03:31.720 --> 00:03:32.760]  柔順
[00:03:32.760 --> 00:03:36.120]  滿有憐憫和美善的果子
[00:03:36.120 --> 00:03:37.520]  沒有偏私
[00:03:37.520 --> 00:03:39.160]  沒有虛偽
[00:03:39.160 --> 00:03:40.680]  正義的果實
[00:03:40.680 --> 00:03:43.080]  是為出眾和平的人
[00:03:43.080 --> 00:03:46.480]  用和平栽種出來的
[00:03:46.480 --> 00:03:50.200]  你們中間的衝突是哪裡來的
[00:03:50.200 --> 00:03:52.560]  爭執是哪裡來的
[00:03:52.560 --> 00:03:58.080]  不是從你們肢體中膠墊著的絲肉來嗎
[00:03:58.080 --> 00:04:01.560]  你們貪戀得不著就殺人
[00:04:01.560 --> 00:04:06.560]  你們嫉妒不能得手就起爭執和衝突
[00:04:06.560 --> 00:04:10.080]  你們得不著是因為你們不求
[00:04:10.080 --> 00:04:12.080]  你們求也得不著
[00:04:12.080 --> 00:04:14.320]  是因為你們妄求
[00:04:14.320 --> 00:04:18.560]  為了而浪費在你們的言論中
[00:04:18.560 --> 00:04:21.400]  我鼓勵大家如果有講到大綱可以打開
[00:04:21.400 --> 00:04:23.600]  接著可能會容易聽
[00:04:23.600 --> 00:04:26.080]  今天正道的經文是由一個問題開始的
[00:04:26.080 --> 00:04:29.200]  你們中間誰是有智慧見識的
[00:04:29.200 --> 00:04:30.920]  其實不單單開始
[00:04:30.920 --> 00:04:34.080]  今天的九節經文裡面其實有四個問題
[00:04:34.080 --> 00:04:37.240]  四章一節同樣是你們中間這樣開問的
[00:04:37.240 --> 00:04:38.960]  你們中間的衝突是哪裡來的
[00:04:38.960 --> 00:04:40.120]  爭執是哪裡來的
[00:04:40.120 --> 00:04:43.360]  不是從你們肢體中膠墊著的絲肉來嗎
[00:04:43.360 --> 00:04:46.080]  問問題有時候不是想要答案的
[00:04:46.080 --> 00:04:48.080]  而是想要醒一醒
[00:04:48.080 --> 00:04:50.160]  當你上課老師說書說書
[00:04:50.160 --> 00:04:51.360]  你就游魂游魂
[00:04:51.360 --> 00:04:54.600]  老師問一個問題你就醒了
[00:04:54.600 --> 00:04:55.640]  你正在開會
[00:04:55.640 --> 00:04:57.560]  老闆你又在開會
[00:04:57.560 --> 00:05:00.080]  你又不知道去哪了
[00:05:00.080 --> 00:05:01.840]  突然間老闆又問一個問題
[00:05:01.840 --> 00:05:03.280]  你就醒了
[00:05:03.280 --> 00:05:04.640]  現在聽到講到
[00:05:04.640 --> 00:05:06.560]  突然間又飛了四條問題出來
[00:05:06.560 --> 00:05:07.640]  那你又怎樣
[00:05:07.640 --> 00:05:08.680]  醒了
[00:05:08.680 --> 00:05:10.440]  我會不斷問問題的
[00:05:10.440 --> 00:05:12.440]  不單止這四條問題
[00:05:12.440 --> 00:05:14.360]  如果你回看今天的上文下理
[00:05:14.360 --> 00:05:15.360]  都是問題來的
[00:05:15.360 --> 00:05:16.760]  其實有一大堆的問題
[00:05:16.760 --> 00:05:19.520]  括在我們今天的九節經文裡面
[00:05:19.520 --> 00:05:21.520]  我先和大家看回上文三章
[00:05:21.520 --> 00:05:24.160]  九至十二節的經文好嗎
[00:05:24.160 --> 00:05:25.240]  我們一起讀
[00:05:25.240 --> 00:05:28.080]  我們用舌頭重讚我們的主
[00:05:28.080 --> 00:05:29.800]  我們的天父
[00:05:29.800 --> 00:05:32.960]  又用舌頭詛咒照著神形象
[00:05:32.960 --> 00:05:34.160]  被造的人
[00:05:34.160 --> 00:05:37.480]  重讚和詛咒從一個口出來
[00:05:37.480 --> 00:05:38.560]  我的弟兄們
[00:05:38.560 --> 00:05:40.960]  這是不應該的
[00:05:40.960 --> 00:05:43.040]  全元能從一個出口
[00:05:43.040 --> 00:05:45.640]  發出甜苦兩樣的水嗎
[00:05:45.640 --> 00:05:46.880]  我的弟兄們
[00:05:46.880 --> 00:05:49.680]  無花果樹能生橄欖嗎
[00:05:49.680 --> 00:05:52.280]  葡萄樹能結無花果嗎
[00:05:52.280 --> 00:05:55.680]  鹹水也不能流出甜水來
[00:05:55.680 --> 00:05:58.440]  既然原來只有全元的一個出口
[00:05:58.440 --> 00:06:00.040]  只能夠一次過
[00:06:00.040 --> 00:06:01.880]  出甜水或者苦水
[00:06:01.880 --> 00:06:03.640]  不能一次過兩樣水出
[00:06:03.640 --> 00:06:06.480]  阿哥當然第一就要帶我們去講到
[00:06:06.480 --> 00:06:08.120]  原來一個人一個舌頭
[00:06:08.120 --> 00:06:11.120]  一個口裡面不能有兩個舌頭
[00:06:11.120 --> 00:06:13.720]  但同時阿哥要我們看到的就是
[00:06:13.720 --> 00:06:15.680]  外面人的外面
[00:06:15.680 --> 00:06:18.920]  實在反映人實在的內心
[00:06:18.920 --> 00:06:21.160]  如果你看到一棵樹是生橄欖的
[00:06:21.160 --> 00:06:22.680]  就算你指著那棵樹
[00:06:22.680 --> 00:06:23.880]  繪形繪聲地說
[00:06:23.880 --> 00:06:26.360]  不是啊這是無花果樹
[00:06:26.360 --> 00:06:27.480]  也會沒人相信的
[00:06:27.480 --> 00:06:29.280]  因為他看到是一棵橄欖生在這裡
[00:06:29.280 --> 00:06:30.800]  同樣一棵無花果樹
[00:06:30.800 --> 00:06:32.480]  你就肯定它是無花果樹
[00:06:32.480 --> 00:06:34.400]  不會是生葡萄的
[00:06:34.400 --> 00:06:36.040]  看一個人活出的生命
[00:06:36.040 --> 00:06:37.560]  他在結什麼果子
[00:06:37.560 --> 00:06:40.880]  就可以肯定那個人裡面的生命是怎樣
[00:06:40.880 --> 00:06:42.560]  其實是沒得抵賴的
[00:06:42.560 --> 00:06:45.320]  全元如果源頭是鹹水來的
[00:06:45.320 --> 00:06:46.920]  就算你換了所有水管
[00:06:46.920 --> 00:06:49.480]  全部都是全新最高科技的水管
[00:06:49.480 --> 00:06:52.280]  其實全元的源頭是鹹水
[00:06:52.280 --> 00:06:54.080]  出的水都只會是鹹水
[00:06:54.080 --> 00:06:55.920]  不可以是甜水
[00:06:55.920 --> 00:06:58.080]  所以講完了全元和果子的問題
[00:06:58.080 --> 00:06:58.960]  三章十三節
[00:06:58.960 --> 00:07:00.560]  阿哥就繼續問了
[00:07:00.560 --> 00:07:02.720]  你們中間誰是自問有智慧的
[00:07:02.720 --> 00:07:04.600]  你們覺得自己有見識有智慧的
[00:07:04.600 --> 00:07:05.360]  就站出來
[00:07:05.360 --> 00:07:06.280]  走在這裡
[00:07:06.280 --> 00:07:08.520]  但不是用你手拿著的證書
[00:07:08.520 --> 00:07:11.480]  或者不是用你頭戴著的四方帽
[00:07:11.480 --> 00:07:12.800]  去證明你有智慧
[00:07:12.800 --> 00:07:14.800]  甚至不是用你掛在身上的
[00:07:14.800 --> 00:07:16.080]  那個銜頭的職位
[00:07:16.080 --> 00:07:17.520]  證明你有見地
[00:07:17.520 --> 00:07:19.360]  甚至不是說你是一個牧師
[00:07:19.360 --> 00:07:20.000]  傳導人
[00:07:20.000 --> 00:07:20.520]  執事
[00:07:20.520 --> 00:07:22.960]  組長的銜頭
[00:07:22.960 --> 00:07:23.800]  服侍的年資
[00:07:23.800 --> 00:07:27.040]  或者食鹽多過人吃米的經驗
[00:07:27.040 --> 00:07:28.880]  如果連這些都不是
[00:07:28.880 --> 00:07:29.440]  看這些
[00:07:29.440 --> 00:07:30.280]  那我們中間
[00:07:30.280 --> 00:07:32.320]  我們怎知道誰是我們中間
[00:07:32.320 --> 00:07:33.760]  有智慧的呢
[00:07:33.760 --> 00:07:35.200]  智慧是怎樣測試的呢
[00:07:35.200 --> 00:07:36.320]  如果有IQ測試
[00:07:36.320 --> 00:07:37.960]  那有沒有CW測試呢
[00:07:37.960 --> 00:07:39.680]  智慧測試
[00:07:39.680 --> 00:07:41.160]  朋友
[00:07:41.160 --> 00:07:42.080]  阿哥裡面問
[00:07:42.080 --> 00:07:44.160]  葡萄樹能不能結無花果
[00:07:44.160 --> 00:07:45.280]  當然
[00:07:45.280 --> 00:07:47.480]  葡萄樹就不能結無花果
[00:07:47.480 --> 00:07:50.000]  只有無花果樹可以結無花果
[00:07:50.000 --> 00:07:50.400]  不過
[00:07:50.400 --> 00:07:51.240]  所以一個人
[00:07:51.240 --> 00:07:52.600]  無論自稱自己有多少
[00:07:52.600 --> 00:07:54.160]  或者多少的智慧
[00:07:54.160 --> 00:07:56.240]  一個真正擁有智慧的人
[00:07:56.240 --> 00:07:57.960]  必定可以在外面
[00:07:57.960 --> 00:07:58.880]  他的溫柔
[00:07:58.880 --> 00:07:59.760]  他的善行
[00:07:59.760 --> 00:08:00.600]  他柔軟
[00:08:00.600 --> 00:08:02.240]  他謙卑的行為裡面
[00:08:02.240 --> 00:08:03.920]  看到他裡面的智慧
[00:08:03.920 --> 00:08:05.640]  因為三章十一字這樣說
[00:08:05.640 --> 00:08:08.080]  你們中間誰是有智慧見識的呢
[00:08:08.080 --> 00:08:08.920]  答案就是
[00:08:08.920 --> 00:08:10.200]  他就當在
[00:08:10.200 --> 00:08:11.040]  就是必須
[00:08:11.040 --> 00:08:12.640]  在他智慧的溫柔上
[00:08:12.640 --> 00:08:14.600]  顯出他的善行來
[00:08:14.600 --> 00:08:16.280]  要在他的智慧溫柔上
[00:08:16.280 --> 00:08:17.640]  顯出他的善行來
[00:08:17.640 --> 00:08:18.880]  原來智慧的測試
[00:08:18.880 --> 00:08:20.280]  不是測試我們的腦
[00:08:20.280 --> 00:08:22.000]  智力有多高多低
[00:08:22.000 --> 00:08:23.680]  我們懂的東西有多少多少
[00:08:23.680 --> 00:08:25.200]  而是測試我們的手
[00:08:25.200 --> 00:08:25.880]  還有腳
[00:08:25.880 --> 00:08:27.080]  還有心
[00:08:27.080 --> 00:08:29.320]  因為他說要看到我們心裡面的溫柔
[00:08:29.320 --> 00:08:30.920]  顯出來的善行
[00:08:30.920 --> 00:08:33.960]  就是說看到我們由心而出的行為
[00:08:33.960 --> 00:08:37.080]  這裡不是說善行就是捐錢給人的善行
[00:08:37.080 --> 00:08:38.040]  也不是說
[00:08:38.040 --> 00:08:39.840]  我說話很小聲的那些溫柔
[00:08:39.840 --> 00:08:42.600]  而是因著智慧帶來給人
[00:08:42.600 --> 00:08:46.280]  心裡面才有謙卑的溫柔的生命
[00:08:46.280 --> 00:08:48.000]  然後你就會看到他結滿的
[00:08:48.000 --> 00:08:50.600]  都是謙卑善良的果子
[00:08:50.600 --> 00:08:52.080]  手他和人一起的
[00:08:52.080 --> 00:08:54.520]  就會替做和平和憐憫
[00:08:54.520 --> 00:08:55.760]  腳所走的路
[00:08:55.760 --> 00:08:56.760]  都是沒有偏私
[00:08:56.760 --> 00:08:58.440]  沒有虛偽的路
[00:08:58.440 --> 00:09:01.320]  智慧溫柔一聽下去好像很難明白
[00:09:01.320 --> 00:09:03.760]  究竟智慧是怎樣溫柔呢
[00:09:03.760 --> 00:09:05.480]  其實在《雅各書》這裡
[00:09:05.480 --> 00:09:07.280]  是第二次出現溫柔
[00:09:07.280 --> 00:09:09.080]  第一次是一章第21節
[00:09:09.080 --> 00:09:10.280]  我讀給大家聽
[00:09:10.280 --> 00:09:13.600]  要除去一切的污穢和累積的惡毒
[00:09:13.600 --> 00:09:18.000]  要存溫柔的心領受所栽種的道
[00:09:18.000 --> 00:09:21.240]  就是能救你們靈魂的道
[00:09:21.240 --> 00:09:22.760]  原來《雅各書》我們有一句很出名的
[00:09:22.760 --> 00:09:25.760]  我們說不要只作聽道的人要做什麼
[00:09:25.760 --> 00:09:26.920]  行道的人
[00:09:26.920 --> 00:09:30.480]  在上一句的聽道和行道的道是什麼呢
[00:09:30.480 --> 00:09:32.520]  就是神栽種的道
[00:09:32.520 --> 00:09:34.440]  就是用溫柔的心
[00:09:34.440 --> 00:09:35.960]  一個柔軟的心
[00:09:35.960 --> 00:09:37.560]  謙卑的好土
[00:09:37.560 --> 00:09:39.520]  一個很順服的心田
[00:09:39.520 --> 00:09:40.960]  順服神的心田
[00:09:40.960 --> 00:09:43.440]  去領受一個人不順服神的種子
[00:09:43.440 --> 00:09:45.920]  就不能親手栽種在我們的心裡
[00:09:45.920 --> 00:09:47.680]  所以這份柔軟的心
[00:09:47.680 --> 00:09:49.720]  栽種真道的謙卑
[00:09:49.720 --> 00:09:53.280]  就是經文所說的智慧的溫柔
[00:09:53.280 --> 00:09:55.240]  而當一個人有智慧的溫柔
[00:09:55.240 --> 00:09:56.840]  他就是一個好土
[00:09:56.840 --> 00:09:59.120]  自然有好土就會結什麼
[00:09:59.120 --> 00:10:00.240]  好果子
[00:10:00.240 --> 00:10:01.080]  人聽了道
[00:10:01.080 --> 00:10:01.920]  歡喜領受了
[00:10:01.920 --> 00:10:05.240]  我們怎麼知道種子結了哪種土
[00:10:05.240 --> 00:10:07.120]  看不出來的
[00:10:07.120 --> 00:10:09.840]  我們唯有看它的果實
[00:10:09.840 --> 00:10:11.200]  所以那剎在好土的
[00:10:11.200 --> 00:10:12.280]  就是人聽了道
[00:10:12.280 --> 00:10:13.000]  領受了
[00:10:13.000 --> 00:10:14.560]  並且結了果實
[00:10:14.560 --> 00:10:15.320]  有三十倍
[00:10:15.320 --> 00:10:15.920]  有六十倍
[00:10:15.920 --> 00:10:16.800]  有一百倍
[00:10:16.800 --> 00:10:18.360]  《瑪雅福音》四章二十節
[00:10:18.360 --> 00:10:21.920]  所以從一個人去結出什麼果實
[00:10:21.920 --> 00:10:22.480]  對不起
[00:10:22.480 --> 00:10:24.720]  從一棵樹去結出什麼果實
[00:10:24.720 --> 00:10:27.040]  甚至果實的收成量
[00:10:27.040 --> 00:10:28.160]  可以看到種子
[00:10:28.160 --> 00:10:30.720]  其實是掉了哪一種土
[00:10:30.720 --> 00:10:32.000]  這正正是我們早前
[00:10:32.000 --> 00:10:33.440]  在《亞各書》第二章看到
[00:10:33.440 --> 00:10:35.640]  你把你沒有行為的信心給我看
[00:10:35.640 --> 00:10:37.200]  我就藉著我的行為
[00:10:37.200 --> 00:10:39.640]  把我的信心給你看的意思
[00:10:39.640 --> 00:10:42.280]  所以當一個人能夠走出他的真道
[00:10:42.280 --> 00:10:43.760]  生命結出果子
[00:10:43.760 --> 00:10:46.240]  就可以顯明他裡面的內心
[00:10:46.240 --> 00:10:47.840]  其實是什麼土壤
[00:10:47.840 --> 00:10:50.560]  所以同樣真正有智慧的人
[00:10:50.560 --> 00:10:52.560]  就必定在他的生命裡面
[00:10:52.560 --> 00:10:55.000]  去看到他智慧結出的果子
[00:10:55.000 --> 00:10:56.400]  智慧的果子是怎樣的呢
[00:10:56.400 --> 00:10:57.960]  經文第十五十六節
[00:10:57.960 --> 00:10:58.720]  兩次提及
[00:10:58.720 --> 00:10:59.240]  他說
[00:10:59.240 --> 00:11:01.040]  從上頭來的智慧
[00:11:01.040 --> 00:11:03.640]  一樣匹配的性情就是
[00:11:03.640 --> 00:11:04.360]  溫柔
[00:11:04.360 --> 00:11:05.200]  謙卑
[00:11:05.200 --> 00:11:06.120]  清潔
[00:11:06.120 --> 00:11:07.000]  和平
[00:11:07.000 --> 00:11:07.760]  溫涼
[00:11:07.760 --> 00:11:08.560]  柔順
[00:11:08.560 --> 00:11:11.400]  滿有憐憫美善的果子
[00:11:11.400 --> 00:11:12.920]  大家聽起來都明白了
[00:11:12.920 --> 00:11:14.680]  但什麼叫柔順呢
[00:11:14.680 --> 00:11:15.400]  大家有沒有記得
[00:11:15.400 --> 00:11:17.560]  我們以前洗衣服會放柔順劑
[00:11:17.560 --> 00:11:18.680]  放柔順劑的時候
[00:11:18.680 --> 00:11:20.040]  那些硬梆梆的衣服
[00:11:20.040 --> 00:11:22.040]  就不會起硬梆梆的
[00:11:22.040 --> 00:11:23.040]  這樣柔順的
[00:11:23.040 --> 00:11:24.480]  所以這裡說要柔順
[00:11:24.480 --> 00:11:25.200]  是什麼意思呢
[00:11:25.200 --> 00:11:28.160]  就是柔順去順服神的旨意
[00:11:28.160 --> 00:11:29.560]  這裡說真正的智慧
[00:11:29.560 --> 00:11:30.960]  是從上頭來的
[00:11:30.960 --> 00:11:32.680]  就是從神那裡來
[00:11:32.680 --> 00:11:34.000]  如果這個智慧從神來
[00:11:34.000 --> 00:11:35.400]  那必定我們會對神
[00:11:35.400 --> 00:11:35.920]  對人
[00:11:35.920 --> 00:11:36.520]  對自己
[00:11:36.520 --> 00:11:37.920]  都有正確的認識
[00:11:37.920 --> 00:11:39.800]  所以就能夠反映在我們
[00:11:39.800 --> 00:11:41.600]  每一天我們跟人相處
[00:11:41.600 --> 00:11:43.000]  怎樣待人接物
[00:11:43.000 --> 00:11:44.680]  處事裡面
[00:11:44.680 --> 00:11:46.120]  我聽過彭嘉業博士
[00:11:46.120 --> 00:11:47.000]  他講智慧
[00:11:47.000 --> 00:11:47.880]  他是這樣定義的
[00:11:47.880 --> 00:11:49.120]  他說
[00:11:49.120 --> 00:11:51.840]  智慧就是關係的知識和技巧
[00:11:51.840 --> 00:11:54.080]  關係的知識和技巧
[00:11:54.080 --> 00:11:55.960]  所以智慧其實不是很虛的
[00:11:55.960 --> 00:11:57.640]  不是好像很不實在
[00:11:57.640 --> 00:11:59.320]  其實跟我們每天很有關係的
[00:11:59.320 --> 00:12:00.360]  跟我們怎樣跟神
[00:12:00.360 --> 00:12:00.840]  跟人
[00:12:00.840 --> 00:12:01.800]  跟自己相處
[00:12:01.800 --> 00:12:03.360]  我們有沒有智慧
[00:12:03.360 --> 00:12:04.400]  如果大家有留意
[00:12:04.400 --> 00:12:05.520]  我一直在說
[00:12:05.520 --> 00:12:08.000]  什麼叫真的智慧
[00:12:08.000 --> 00:12:09.600]  我們追尋的智慧
[00:12:09.600 --> 00:12:10.960]  是怎樣的
[00:12:10.960 --> 00:12:12.080]  如果有真的
[00:12:12.080 --> 00:12:13.080]  那就是有什麼
[00:12:13.080 --> 00:12:13.720]  假的
[00:12:13.720 --> 00:12:14.480]  有A4
[00:12:14.480 --> 00:12:15.040]  是不是
[00:12:15.040 --> 00:12:16.200]  經文很明顯
[00:12:16.200 --> 00:12:17.840]  是對比兩種智慧的
[00:12:17.840 --> 00:12:19.520]  除了跟上頭來的真智慧
[00:12:19.520 --> 00:12:20.400]  另一種智慧
[00:12:20.400 --> 00:12:22.400]  就是假的偽智慧
[00:12:22.400 --> 00:12:24.560]  這個智慧是從鬼魔來的
[00:12:24.560 --> 00:12:26.400]  是只會滋生野心
[00:12:26.400 --> 00:12:27.080]  嫉妒
[00:12:27.080 --> 00:12:28.760]  紛爭和衝突的
[00:12:28.760 --> 00:12:29.960]  第15第16節
[00:12:29.960 --> 00:12:31.400]  我們一起讀
[00:12:31.400 --> 00:12:32.760]  這樣的智慧
[00:12:32.760 --> 00:12:35.120]  不是從上頭下來的
[00:12:35.120 --> 00:12:36.960]  而是屬地上的
[00:12:36.960 --> 00:12:38.280]  屬情慾的
[00:12:38.280 --> 00:12:40.040]  屬鬼魔的
[00:12:40.040 --> 00:12:42.720]  在何處有嫉妒自私
[00:12:42.720 --> 00:12:46.840]  在何處就有動亂和各樣的壞事
[00:12:46.840 --> 00:12:49.200]  原來相比A4的包包
[00:12:49.200 --> 00:12:52.600]  如果一個人擁有偽智慧
[00:12:52.600 --> 00:12:54.840]  實在帶來太大的影響
[00:12:54.840 --> 00:12:56.120]  我們所相信的神
[00:12:56.120 --> 00:12:57.320]  是很有秩序的神
[00:12:57.320 --> 00:12:59.360]  但是如果人用偽智慧
[00:12:59.360 --> 00:13:00.840]  假的智慧去做事
[00:13:00.840 --> 00:13:02.360]  就會帶來動亂
[00:13:02.360 --> 00:13:02.840]  經文說
[00:13:02.840 --> 00:13:04.200]  你想一下動亂
[00:13:04.200 --> 00:13:05.000]  除了動亂
[00:13:05.000 --> 00:13:06.800]  還會帶來壞事
[00:13:06.800 --> 00:13:07.680]  不是壞事
[00:13:07.680 --> 00:13:09.320]  是各樣的壞事
[00:13:09.320 --> 00:13:11.880]  我想到都有點害怕
[00:13:11.880 --> 00:13:13.360]  既然我們經文確定
[00:13:13.360 --> 00:13:14.600]  我們有兩種智慧
[00:13:14.600 --> 00:13:16.040]  我想跟大家停一停
[00:13:16.040 --> 00:13:18.040]  各人檢視一下自己
[00:13:18.040 --> 00:13:19.600]  是時候我們自己回答
[00:13:19.600 --> 00:13:20.520]  雅各的問題
[00:13:20.520 --> 00:13:22.880]  就是我們誰是智者
[00:13:22.880 --> 00:13:25.160]  誰相信自己是有智慧的
[00:13:25.160 --> 00:13:26.480]  真智慧
[00:13:26.480 --> 00:13:27.240]  沒有的
[00:13:27.240 --> 00:13:30.520]  誰相信自己有A4偽智慧的
[00:13:30.520 --> 00:13:31.080]  都沒有的
[00:13:31.080 --> 00:13:32.200]  我都預了沒有人舉手
[00:13:32.200 --> 00:13:34.320]  沒有真也沒有假
[00:13:34.320 --> 00:13:35.840]  索性選沒有
[00:13:35.840 --> 00:13:37.120]  但是剛才我們在說
[00:13:37.120 --> 00:13:38.800]  一棵無花果樹
[00:13:38.800 --> 00:13:41.200]  它肯定會結無花果的
[00:13:41.200 --> 00:13:43.320]  不會結葡萄樹
[00:13:43.320 --> 00:13:45.440]  你和我的生命結出哪種果子
[00:13:45.440 --> 00:13:46.360]  結成怎樣
[00:13:46.360 --> 00:13:48.280]  就可以判斷自己裡面
[00:13:48.280 --> 00:13:50.640]  是不是有真智慧或偽智慧
[00:13:50.640 --> 00:13:51.760]  其實不可以說沒有
