
[00:00:00.000 --> 00:00:02.720]  不知道大家是否記得
[00:01:24.960 --> 00:01:26.720]  如果在信主的那一刻
[00:01:26.720 --> 00:01:29.960]  哇 我們所有的軟弱
[00:01:29.960 --> 00:01:31.760]  或者所有的問題
[00:01:31.760 --> 00:01:33.440]  我們全部都改好的話
[00:01:33.440 --> 00:01:34.720]  你說多好呢
[00:01:34.720 --> 00:01:37.840]  不過現實卻是殘酷的
[00:01:37.840 --> 00:01:41.080]  生命的一些改變或者一些轉化
[00:01:41.080 --> 00:01:44.120]  不是一夜之間就可以做到的
[00:01:44.120 --> 00:01:50.280]  我們會一次又一次被這些軟弱去擊倒的
[00:01:50.760 --> 00:01:55.080]  在創世紀裡面有一個很有信心的人
[00:01:55.080 --> 00:01:58.240]  他一直保持著很敬虔
[00:01:58.240 --> 00:01:59.000]  很愛主
[00:01:59.000 --> 00:02:00.280]  很品格
[00:02:00.280 --> 00:02:02.000]  又很見證
[00:02:02.000 --> 00:02:02.640]  很榜樣
[00:02:02.640 --> 00:02:03.800]  什麼都很好
[00:02:03.800 --> 00:02:06.960]  但是也會有壞了的時候
[00:02:06.960 --> 00:02:09.640]  今天我們就一起來看看
[00:02:09.640 --> 00:02:11.840]  這位這麼有信心的人
[00:02:11.840 --> 00:02:14.920]  如何變成一個壞了的人
[00:02:14.920 --> 00:02:17.840]  如何修理之後可以好了
[00:02:18.240 --> 00:02:21.520]  今天是《中堂崇拜創世紀》
[00:02:21.520 --> 00:02:24.120]  講道系列的第八講
[00:02:24.120 --> 00:02:25.120]  大家知道嗎
[00:02:25.120 --> 00:02:29.160]  上個星期記得是誰講道的嗎
[00:02:29.160 --> 00:02:31.680]  是 問大家
[00:02:31.680 --> 00:02:33.920]  是Frank 牧師講道
[00:02:33.920 --> 00:02:36.200]  他上個星期就跟大家講
[00:02:36.200 --> 00:02:39.280]  《墮落的對症》的第二集
[00:02:39.280 --> 00:02:41.960]  從另一個角度來看人
[00:02:41.960 --> 00:02:46.240]  他如何在黑暗的世代裡面為主發光
[00:02:46.400 --> 00:02:50.160]  今天我們再來看看阿伯拉罕的經歷
[00:02:50.160 --> 00:02:53.920]  是記載在《創世紀》的20章裡面
[00:02:53.920 --> 00:02:56.880]  相信大家看這段經文的時候
[00:02:56.880 --> 00:02:59.440]  一定會覺得有點熟悉
[00:02:59.440 --> 00:03:00.760]  似曾相識
[00:03:00.760 --> 00:03:07.360]  其實就很像12章的一些情節
[00:03:07.360 --> 00:03:11.560]  或者讓我提一下大家12章講什麼
[00:03:11.560 --> 00:03:16.000]  就是當年只有75歲的阿伯拉罕
[00:03:16.000 --> 00:03:18.680]  他當時還叫做阿伯蘭
[00:03:18.680 --> 00:03:24.000]  在埃及法老面前認妻作妹的那一段
[00:03:24.000 --> 00:03:25.640]  記得嗎
[00:03:25.640 --> 00:03:29.880]  轉眼就過了二十多年
[00:03:29.880 --> 00:03:33.360]  阿伯拉罕已經99歲了
[00:03:33.360 --> 00:03:36.760]  他經歷了人生很多的歷練
[00:03:36.760 --> 00:03:42.000]  被神磨練成為一個大能又有信心的人
[00:03:42.000 --> 00:03:45.240]  可以說是人生的巔峰
[00:03:45.800 --> 00:03:48.320]  在《創世紀》的20章
[00:03:48.320 --> 00:03:53.480]  就記載了阿伯拉罕再一次認妻作妹
[00:03:53.480 --> 00:04:00.000]  這件事不僅危害了他和撒拉之間的婚姻關係
[00:04:00.000 --> 00:04:04.840]  還危及到神賜給阿伯拉罕
[00:04:04.840 --> 00:04:09.320]  藉著撒拉得後治的應許
[00:04:09.320 --> 00:04:13.120]  所以神一定要介入這件事
[00:04:13.280 --> 00:04:17.440]  還要藉著一個人會經常出現的阿比米勒
[00:04:17.440 --> 00:04:19.800]  去扎地阿伯拉罕
[00:04:19.800 --> 00:04:24.400]  他要阿伯拉罕去祝福阿比米勒
[00:04:24.400 --> 00:04:26.920]  我們一會兒會看看究竟說什麼
[00:04:26.920 --> 00:04:30.680]  在這裡我們看到壞了的阿伯拉罕
[00:04:30.680 --> 00:04:33.560]  他的生命是多麼不濟
[00:04:33.560 --> 00:04:36.840]  從阿比米勒和他的對話裡面
[00:04:36.840 --> 00:04:40.480]  我們更加看到一個信心軟弱
[00:04:40.480 --> 00:04:42.680]  不信靠神的人
[00:04:43.000 --> 00:04:47.720]  但是神都再一次地去拆毀、建立和塑造他
[00:04:47.720 --> 00:04:51.000]  讓他成為真正的信心之父
[00:04:51.000 --> 00:04:53.400]  盼望透過今天的信息
[00:04:53.400 --> 00:04:56.400]  讓我們能夠去檢視一下自己的生命
[00:04:56.400 --> 00:04:58.040]  有沒有壞了呢
[00:04:58.040 --> 00:05:02.280]  神又如何去拯救和幫助我們呢
[00:05:02.280 --> 00:05:06.400]  不如我們一起去讀《創世紀》的20章
[00:05:06.400 --> 00:05:08.000]  一字而捷
[00:05:08.000 --> 00:05:09.080]  好
[00:05:09.680 --> 00:05:14.080]  阿伯拉罕從那裡往尼格夫遷移
[00:05:14.080 --> 00:05:19.360]  寄居在加底斯和舒爾之間的基拉爾
[00:05:19.360 --> 00:05:24.160]  阿伯拉罕稱他的妻子撒拉為妹妹
[00:05:24.160 --> 00:05:29.640]  基拉爾王阿比米勒派人把撒拉帶走
[00:05:29.640 --> 00:05:33.920]  第一點就是懼怕成大話
[00:05:33.920 --> 00:05:38.000]  神的保護是超出人的想象
[00:05:38.680 --> 00:05:43.040]  第一節就交代了阿伯拉罕的搬家
[00:05:43.040 --> 00:05:44.880]  他在哪裡搬家呢?
[00:05:44.880 --> 00:05:46.120]  在那裡
[00:05:46.120 --> 00:05:47.920]  那裡是什麼地方呢?
[00:05:47.920 --> 00:05:50.760]  就是曼尼這個地方
[00:05:50.760 --> 00:05:52.720]  如果大家記得在18章
[00:05:52.720 --> 00:05:55.520]  就是他遇見神的地方
[00:05:55.520 --> 00:05:59.280]  他南遷就搬到基拉爾那裡
[00:05:59.280 --> 00:06:02.800]  上一次
[00:06:02.800 --> 00:06:04.880]  記不記得在12章的時候
[00:06:04.880 --> 00:06:06.960]  他搬家是因為什麼原因呢?
[00:06:08.000 --> 00:06:09.200]  是因為飢荒
[00:06:09.200 --> 00:06:10.600]  在這裡
[00:06:10.600 --> 00:06:14.600]  他沒有說他為什麼要搬家
[00:06:14.600 --> 00:06:18.000]  大概可能是因為生活關係
[00:06:18.000 --> 00:06:19.400]  要賺錢
[00:06:19.400 --> 00:06:24.200]  還有可能是原居地的資源不足夠
[00:06:24.200 --> 00:06:26.680]  去餵他的羊和牛
[00:06:26.680 --> 00:06:28.280]  所以可能搬家
[00:06:28.280 --> 00:06:30.280]  這裡沒有特別去說
[00:06:30.280 --> 00:06:32.880]  經文就說到他寄居
[00:06:32.880 --> 00:06:37.360]  寄居其實是很短暫地停留在基拉爾這個地方
[00:06:38.360 --> 00:06:43.240]  在這裡阿伯拉罕他又再一次認妻作妹
[00:06:43.240 --> 00:06:44.640]  在第二節那裡
[00:06:44.640 --> 00:06:49.840]  不知道大家會不會經常或者有試過說大話呢?
[00:06:49.840 --> 00:06:52.560]  也有的
[00:06:52.560 --> 00:06:58.280]  近日我和我的同工一起去教會附近
[00:06:58.280 --> 00:07:01.760]  有一家樓上的餐廳吃飯
[00:07:01.760 --> 00:07:04.160]  不要猜是哪一家了
[00:07:04.440 --> 00:07:08.240]  我一進去的時候侍應就問我們
[00:07:08.240 --> 00:07:11.240]  你是不是這棟大廈的員工?
[00:07:11.240 --> 00:07:15.840]  我心想我只是想來吃一頓飯而已
[00:07:15.840 --> 00:07:18.440]  你問這麼挑戰性的問題
[00:07:18.440 --> 00:07:22.040]  猶豫之間我還在想怎麼回答他的時候
[00:07:22.040 --> 00:07:24.240]  那個侍應就示意了
[00:07:24.240 --> 00:07:26.040]  你回答是就可以了
[00:07:26.040 --> 00:07:29.040]  誰會回答是?
[00:07:29.040 --> 00:07:31.840]  有人會回答是
[00:07:31.840 --> 00:07:33.640]  想吃一頓飯而已
[00:07:33.840 --> 00:07:36.040]  你又猜我回答什麼?
[00:07:36.040 --> 00:07:39.840]  不要這麼想
[00:07:39.840 --> 00:07:44.040]  在這個時候我身邊的同工
[00:07:44.040 --> 00:07:44.640]  怎麼樣呢?
[00:07:44.640 --> 00:07:46.240]  二話不說就回答了
[00:07:46.240 --> 00:07:47.440]  我說不是的
[00:07:47.440 --> 00:07:49.640]  你要我說大話我就不吃
[00:07:49.640 --> 00:07:50.640]  我說走
[00:07:50.640 --> 00:07:56.240]  不好意思那個不是我
[00:07:56.240 --> 00:07:59.240]  哇 我覺得厲害
[00:07:59.240 --> 00:08:00.040]  就是這樣
[00:08:00.040 --> 00:08:03.440]  我差點想說我是
[00:08:04.440 --> 00:08:06.640]  幸好他沒有
[00:08:06.640 --> 00:08:08.840]  不要問我哪個同工
[00:08:08.840 --> 00:08:10.040]  你自己找找吧
[00:08:10.040 --> 00:08:14.640]  可能我們覺得說個大話有什麼所謂
[00:08:14.640 --> 00:08:16.040]  無傷大雅的
[00:08:16.040 --> 00:08:18.240]  但是有沒有想過
[00:08:18.240 --> 00:08:21.440]  一個大話可以危害你家人
[00:08:21.440 --> 00:08:23.240]  可以陷人於不義
[00:08:23.240 --> 00:08:25.640]  可以破壞神的計劃呢?
[00:08:25.640 --> 00:08:31.040]  我相信阿伯拉罕應該沒有想得這麼嚴重
[00:08:31.040 --> 00:08:38.640]  其實阿伯拉罕他為什麼要隱瞞他和撒拉的夫妻關係呢?
[00:08:38.640 --> 00:08:40.840]  在第十一節那裡
[00:08:40.840 --> 00:08:43.240]  其實他有些交代了
[00:08:43.240 --> 00:08:46.240]  他說是因為他很怕
[00:08:46.240 --> 00:08:51.040]  很怕當地的人為了他老婆而殺了他
[00:08:51.040 --> 00:08:54.840]  所謂夫妻本是同林了
[00:08:54.840 --> 00:08:56.040]  下一句是什麼?
[00:08:56.040 --> 00:08:59.240]  希望大家不要這樣
[00:08:59.240 --> 00:09:02.240]  大難臨頭就各自飛
[00:09:02.240 --> 00:09:04.440]  他最關注的是什麼呢?
[00:09:04.440 --> 00:09:06.040]  他自己的命
[00:09:06.040 --> 00:09:09.040]  比他老婆多一條命
[00:09:09.040 --> 00:09:12.240]  如果放在這個時代真的不行了
[00:09:12.240 --> 00:09:13.840]  很危險的
[00:09:13.840 --> 00:09:17.640]  所以他用自己的方法去說大話
[00:09:17.640 --> 00:09:19.440]  去解決這個問題
[00:09:19.440 --> 00:09:21.640]  但是我在想
[00:09:21.640 --> 00:09:24.840]  其實他有沒有需要這樣做呢?
[00:09:24.840 --> 00:09:26.240]  按理說
[00:09:26.240 --> 00:09:28.240]  那時候阿伯拉罕多少歲?
[00:09:28.640 --> 00:09:29.640]  99歲
[00:09:29.640 --> 00:09:30.440]  是嗎?
[00:09:30.440 --> 00:09:31.640]  撒拉多少歲?
[00:09:31.640 --> 00:09:34.040]  比他小十年左右
[00:09:34.040 --> 00:09:37.240]  都八十多九十歲的一位女士
[00:09:37.240 --> 00:09:40.040]  在那個時代沒有什麼Facial
[00:09:40.040 --> 00:09:41.640]  什麼皮苗激光
[00:09:41.640 --> 00:09:43.440]  去斑去皺
[00:09:43.440 --> 00:09:46.440]  我假設他天生麗質
[00:09:46.440 --> 00:09:48.440]  差不多沈如落雁
[00:09:48.440 --> 00:09:54.240]  但是始終99歲的女士都老了
[00:09:54.240 --> 00:09:58.040]  按理說那些人不會因為她很漂亮
[00:09:58.040 --> 00:10:00.240]  所以就捉了她
[00:10:00.240 --> 00:10:03.640]  阿伯拉罕應該很放心才是
[00:10:03.640 --> 00:10:04.640]  又難道
[00:10:04.640 --> 00:10:07.640]  是不是基拉爾那邊真的這麼缺女人
[00:10:07.640 --> 00:10:09.640]  到一個這樣的地步呢?
[00:10:09.640 --> 00:10:11.640]  我們是不知道的
[00:10:11.640 --> 00:10:15.240]  我估計其中一個可能性就是
[00:10:15.240 --> 00:10:20.440]  阿比米勒想和財雄世代的阿伯拉罕結盟
[00:10:20.440 --> 00:10:22.840]  希望有恩親的關係
[00:10:22.840 --> 00:10:25.640]  這個機會可能是大一點的
[00:10:25.640 --> 00:10:28.840]  阿伯拉罕在這麼危急的關頭
[00:10:28.840 --> 00:10:32.840]  他就用了自己的方法去保護自己
[00:10:32.840 --> 00:10:35.240]  究竟他是不是信不過神
[00:10:35.240 --> 00:10:36.440]  會幫助他
[00:10:36.440 --> 00:10:37.640]  拯救他
[00:10:37.640 --> 00:10:39.640]  抑或他真的
[00:10:39.640 --> 00:10:42.640]  心裡面沒有靈魂
[00:10:42.640 --> 00:10:45.240]  一時迷失了自我壞了的人
[00:10:45.240 --> 00:10:48.440]  於是就這樣做呢
[00:10:48.440 --> 00:10:50.040]  我們不肯定的
[00:10:50.040 --> 00:10:53.840]  不過他因為內心曾經有恐懼
[00:10:53.840 --> 00:10:55.440]  而說大話
[00:10:55.440 --> 00:10:57.840]  其實在上一次在十二章的時候
[00:10:57.840 --> 00:10:59.440]  他也有試過
[00:10:59.440 --> 00:11:01.440]  在埃及法老面前
[00:11:01.440 --> 00:11:03.040]  他也曾經試過
[00:11:03.040 --> 00:11:05.040]  可惜那件事完了之後
[00:11:05.040 --> 00:11:09.440]  他沒有很認真地去對付自己這個問題
[00:11:09.440 --> 00:11:13.840]  所以在遇到同類的事情發生的時候
[00:11:13.840 --> 00:11:16.240]  他就重蹈覆轍了
[00:11:16.240 --> 00:11:18.240]  結果一錯再錯
[00:11:18.240 --> 00:11:22.440]  丁子妹,我們會不會都像阿伯拉罕那樣
[00:11:22.440 --> 00:11:24.240]  遇到困難的時候
[00:11:24.240 --> 00:11:29.440]  我們都會第一時間就用自己的方法去解決呢
[00:11:29.440 --> 00:11:30.640]  是不是
[00:11:30.640 --> 00:11:31.640]  可能也是
[00:11:31.640 --> 00:11:34.040]  我們會不會覺得小事
[00:11:34.040 --> 00:11:36.040]  小事留給我搞
[00:11:36.040 --> 00:11:38.040]  神搞些大事的
[00:11:38.040 --> 00:11:39.640]  不要勞煩神
[00:11:39.640 --> 00:11:42.640]  其實我們信不信得過神呢
[00:11:42.640 --> 00:11:44.040]  信得過神
[00:11:44.040 --> 00:11:46.040]  不代表我們什麼都不用做
[00:11:46.040 --> 00:11:47.440]  什麼都不理
[00:11:47.440 --> 00:11:49.440]  或者什麼都不用努力
[00:11:49.440 --> 00:11:50.840]  信得過神
[00:11:50.840 --> 00:11:53.640]  不僅是靠神的力量
[00:11:53.640 --> 00:11:56.440]  還要跟著神的方式
[00:11:56.440 --> 00:11:58.440]  祂的處理方式去做
[00:11:58.440 --> 00:12:02.240]  還有將結果交給神
[00:12:02.240 --> 00:12:03.440]  但是
[00:12:03.440 --> 00:12:08.640]  阿伯拉罕就是沒有跟神的方式去做事
[00:12:08.640 --> 00:12:12.440]  他用自己的方法去保護了他自己
[00:12:12.440 --> 00:12:16.240]  危機不僅沒有解決
[00:12:16.240 --> 00:12:19.840]  結果還衍生更加嚴重的問題
[00:12:19.840 --> 00:12:26.640]  直接影響到神在阿伯拉罕身上的應許和計劃
[00:12:26.640 --> 00:12:29.240]  所以神沒有坐視不理
[00:12:29.240 --> 00:12:30.840]  神親自介入
[00:12:30.840 --> 00:12:32.240]  怎麼介入呢
[00:12:32.240 --> 00:12:34.440]  一如阿伯拉罕所料
[00:12:34.440 --> 00:12:39.240]  撒拉真的被人抓了
[00:12:39.240 --> 00:12:43.840]  真的被納入阿比米勒的後宮
[00:12:43.840 --> 00:12:47.840]  為了保存撒拉的精粗
[00:12:47.840 --> 00:12:49.840]  上帝在夢里
[00:12:49.840 --> 00:12:54.040]  直接向阿比米勒警告他
[00:12:54.040 --> 00:12:56.040]  在第三節
[00:12:56.040 --> 00:12:58.440]  《和合本》翻譯是
[00:12:58.440 --> 00:13:00.640]  「你是個死人」
[00:13:00.640 --> 00:13:04.440]  不過這個分詞在《和修本》
[00:13:04.440 --> 00:13:07.040]  更加貼近原文
[00:13:07.040 --> 00:13:08.840]  它是這樣說的
[00:13:08.840 --> 00:13:10.240]  「你死定了」
[00:13:10.240 --> 00:13:12.640]  「你這次大禍了」
[00:13:12.640 --> 00:13:18.440]  「因為你帶回來的女人是有老公的」
[00:13:18.440 --> 00:13:21.440]  阿比米勒聽完之後
[00:13:21.440 --> 00:13:23.840]  立刻很震驚
[00:13:23.840 --> 00:13:25.440]  他說「啊?神啊」
[00:13:25.440 --> 00:13:27.640]  「我是無辜的」
[00:13:27.640 --> 00:13:31.040]  「難道無辜的人你都要殺的嗎?」
[00:13:31.040 --> 00:13:33.440]  「那個人明明跟我說」
[00:13:33.440 --> 00:13:36.240]  「那個女人是他的妹妹而已」
[00:13:36.240 --> 00:13:38.040]  「我都有問那個女人」
[00:13:38.040 --> 00:13:40.640]  「她也說她們是兩兄妹關係」
[00:13:40.640 --> 00:13:45.040]  「我怎麼知道她們是兩夫婦而已」
[00:13:45.040 --> 00:13:48.440]  「況且我沒碰過她」
[00:13:48.440 --> 00:13:51.840]  「我做這件事我對得起天地良心」
[00:13:51.840 --> 00:13:53.640]  「我是清清白白的」
[00:13:53.640 --> 00:13:56.440]  「神啊我是無辜的」
[00:13:56.440 --> 00:13:59.040]  阿伯拉罕隱瞞他
[00:13:59.040 --> 00:14:01.040]  就肯定錯了
[00:14:01.040 --> 00:14:07.240]  薩拉其實也犯了同謀欺騙的罪
[00:14:07.240 --> 00:14:09.040]  但在技術上
[00:14:09.040 --> 00:14:12.840]  阿比米勒也同樣犯錯
[00:14:12.840 --> 00:14:14.040]  為什麼呢
[00:14:14.040 --> 00:14:17.640]  因為他搶人家的東西
[00:14:17.640 --> 00:14:21.040]  他帶人家回來
[00:14:21.040 --> 00:14:24.240]  這個人擺明就是人家的妻子
[00:14:24.240 --> 00:14:25.440]  雖然他可以說
[00:14:25.440 --> 00:14:27.040]  「我不知情」
[00:14:27.040 --> 00:14:32.040]  但始終是一種搶奪人家產業的行為
[00:14:32.040 --> 00:14:37.640]  如果他和薩拉真的走在一起了
[00:14:37.640 --> 00:14:41.840]  他就更加犯了淫亂的罪
[00:14:41.840 --> 00:14:45.440]  他受的刑罰就是死
[00:14:45.440 --> 00:14:48.640]  所以神要親手去阻擋他
[00:14:48.640 --> 00:14:50.240]  在六至七節
[00:14:50.240 --> 00:14:54.840]  神使阿比米勒患了一種病
[00:14:54.840 --> 00:14:59.240]  是一種病令他不能親近
[00:14:59.240 --> 00:15:02.040]  或者顛倒薩拉
[00:15:02.040 --> 00:15:07.040]  神用他自己的方法去保護了阿伯拉罕
[00:15:07.040 --> 00:15:08.440]  保護了薩拉
[00:15:08.440 --> 00:15:11.040]  也保護了阿比米勒
[00:15:11.040 --> 00:15:17.240]  我們看到神的保護簡直超出人的想象
[00:15:17.240 --> 00:15:19.840]  不知道大家有沒有試過
[00:15:19.840 --> 00:15:23.440]  眼睛會很不舒服
[00:15:23.440 --> 00:15:24.440]  有試過
[00:15:24.440 --> 00:15:26.640]  可能看手機看得久
[00:15:26.640 --> 00:15:27.840]  看電腦
[00:15:27.840 --> 00:15:31.240]  眼睛都會有點乾結
[00:15:31.240 --> 00:15:34.240]  原來人的眼球
[00:15:34.240 --> 00:15:38.640]  可以說是我們人身上比較脆弱的一個器官
[00:15:38.640 --> 00:15:42.840]  每天有不同的溫度 濕度
[00:15:42.840 --> 00:15:44.640]  或者有灰塵
[00:15:44.640 --> 00:15:46.640]  或者有強光
[00:15:46.640 --> 00:15:48.840]  紫外光 或者藍光
[00:15:48.840 --> 00:15:51.440]  都會很傷害眼睛
[00:15:51.440 --> 00:15:53.040]  但你有沒有想過
[00:15:53.040 --> 00:15:56.840]  原來眼皮是一個很好的保護
[00:15:56.840 --> 00:16:00.240]  保護這個脆弱的器官
[00:16:00.240 --> 00:16:01.640]  當有東西飛進來的時候
[00:16:01.640 --> 00:16:03.040]  你不用通知眼皮
[00:16:03.040 --> 00:16:04.840]  餵 動啊 腰
[00:16:04.840 --> 00:16:06.240]  不用的
[00:16:06.240 --> 00:16:08.640]  它就會自動地眨眼
[00:16:08.640 --> 00:16:10.840]  或者閉上眼
[00:16:10.840 --> 00:16:12.640]  避免這些東西飛進來
[00:16:12.640 --> 00:16:14.040]  很厲害的
[00:16:14.040 --> 00:16:15.240]  我想說
[00:16:15.240 --> 00:16:17.240]  神其實對我們的保護
[00:16:17.240 --> 00:16:18.240]  都是一樣的
[00:16:18.240 --> 00:16:19.640]  這麼厲害
[00:16:19.640 --> 00:16:21.040]  這麼準確
[00:16:21.040 --> 00:16:22.240]  這麼剛剛好
[00:16:22.240 --> 00:16:23.440]  就好像昔日
[00:16:23.440 --> 00:16:26.440]  祂保護著阿巴拉罕一樣
[00:16:26.440 --> 00:16:27.840]  是的 我們的生活
[00:16:27.840 --> 00:16:30.640]  的確會遇到很多不確定的事情
[00:16:30.640 --> 00:16:32.840]  或者我們掌握不了的人
[00:16:32.840 --> 00:16:34.840]  事或者物
[00:16:34.840 --> 00:16:36.440]  不過我們可以放心
[00:16:36.440 --> 00:16:39.240]  因為神會保護我們
[00:16:39.240 --> 00:16:40.240]  當然
[00:16:40.240 --> 00:16:41.640]  我們說這份保護
[00:16:41.640 --> 00:16:44.640]  不是說我們就不用遇到困難
[00:16:44.640 --> 00:16:45.640]  不用遇到意外
[00:16:45.640 --> 00:16:48.440]  或者什麼疾病都沒有
[00:16:48.440 --> 00:16:52.640]  而是當我們相信神的保護的時候
[00:16:52.640 --> 00:16:56.440]  我們內心有平安 有穩妥
[00:16:56.440 --> 00:17:00.040]  而當我們可以勝過這一切的
[00:17:00.040 --> 00:17:03.440]  擔心 恐懼和憂慮
[00:17:03.440 --> 00:17:05.240]  就算危險來到的時候
[00:17:05.240 --> 00:17:08.240]  我們都是有平安地去面對
[00:17:08.240 --> 00:17:09.040]  弟兄姊妹
[00:17:09.040 --> 00:17:11.040]  我們願意相信神
[00:17:11.040 --> 00:17:13.440]  將生命交托給祂
[00:17:13.440 --> 00:17:16.640]  相信祂會保護我們
[00:17:16.640 --> 00:17:19.840]  接下來我們一起去《眾讀創世紀》
[00:17:19.840 --> 00:17:23.240]  20章8至10節
[00:17:23.240 --> 00:17:26.040]  阿比米勒請起來
[00:17:26.040 --> 00:17:28.440]  叫了他的眾神伯來
[00:17:28.440 --> 00:17:31.640]  把這一切事說給他們聽
[00:17:31.640 --> 00:17:33.840]  他們就很害怕
[00:17:33.840 --> 00:17:38.040]  阿比米勒叫了伯來罕來對他說
[00:17:38.040 --> 00:17:40.840]  你怎麼向我這樣做呢
[00:17:40.840 --> 00:17:43.040]  我什麼事得罪你
[00:17:43.040 --> 00:17:47.640]  你竟使我和我的國陷在大罪中
[00:17:47.640 --> 00:17:51.040]  你對我做了不該做的事了
[00:17:51.040 --> 00:17:54.040]  阿比米勒對伯來罕說
[00:17:54.040 --> 00:17:58.240]  你看見什麼才做這事呢
[00:17:58.240 --> 00:18:00.840]  第二點我們看到犯錯
[00:18:00.840 --> 00:18:02.440]  欠承擔
[00:18:02.440 --> 00:18:05.840]  神管教超越人的限制
[00:18:05.840 --> 00:18:07.840]  在第八節阿比米勒
[00:18:07.840 --> 00:18:11.840]  他在夢里醒來的時候非常震驚
[00:18:11.840 --> 00:18:13.840]  立刻和使臣分享
[00:18:13.840 --> 00:18:15.440]  哇!好害怕
[00:18:15.440 --> 00:18:20.840]  還立刻叫伯來罕入宮
[00:18:20.840 --> 00:18:22.640]  質問他
[00:18:22.640 --> 00:18:24.440]  他說
[00:18:24.440 --> 00:18:26.240]  你為什麼要這樣做
[00:18:26.240 --> 00:18:27.840]  我有什麼得罪你
[00:18:27.840 --> 00:18:34.240]  你竟然使我和我的子民陷入這麼大的罪中
[00:18:34.240 --> 00:18:36.040]  你很錯
[00:18:36.040 --> 00:18:36.840]  你知不知道
[00:18:36.840 --> 00:18:40.040]  你對我做了不該做的事
[00:18:40.040 --> 00:18:41.840]  你搞什麼
[00:18:41.840 --> 00:18:45.240]  究竟為什麼你要這樣做
[00:18:45.240 --> 00:18:46.640]  我在想
[00:18:46.640 --> 00:18:50.040]  阿比米勒應該很生氣
[00:18:50.040 --> 00:18:53.040]  他罵得相當合理
[00:18:53.040 --> 00:18:55.040]  阿伯拉罕是值得罵的
[00:18:55.040 --> 00:18:56.440]  為什麼呢
[00:18:56.440 --> 00:19:01.040]  第一,我覺得阿伯拉罕很無情
[00:19:01.040 --> 00:19:03.040]  他寧願保命
[00:19:03.040 --> 00:19:04.240]  說大話
[00:19:04.240 --> 00:19:07.440]  任由他老婆被人帶走
[00:19:07.440 --> 00:19:10.240]  但他好像不太在乎
[00:19:10.240 --> 00:19:16.440]  經文沒有透露他會不會想辦法救你老婆
[00:19:16.440 --> 00:19:18.240]  好像沒有
[00:19:18.240 --> 00:19:22.040]  如果不是神親自出手
[00:19:22.040 --> 00:19:25.440]  在夢中和阿比米勒說
[00:19:25.440 --> 00:19:28.040]  他也不會召他入宮
[00:19:28.040 --> 00:19:29.240]  難道他會想
[00:19:29.240 --> 00:19:30.440]  捉了就算了
[00:19:30.440 --> 00:19:32.640]  還好,捉了
[00:19:32.640 --> 00:19:33.840]  還是
[00:19:33.840 --> 00:19:35.440]  其實是為什麼呢
[00:19:35.440 --> 00:19:41.040]  究竟他和撒拉之間的夫妻關係是怎樣的呢
[00:19:41.040 --> 00:19:44.440]  他愛不愛撒拉呢
[00:19:44.440 --> 00:19:49.840]  第二點,我覺得阿伯拉罕很沒力氣
[00:19:49.840 --> 00:19:50.840]  什麼叫沒力氣
[00:19:50.840 --> 00:19:52.640]  沒義氣
[00:19:52.640 --> 00:19:53.840]  怎麼沒義氣
[00:19:53.840 --> 00:19:55.840]  因為他怕死
[00:19:55.840 --> 00:19:56.640]  怕死怎麼辦
[00:19:56.640 --> 00:20:03.440]  叫他老婆認自己做阿哥
[00:20:03.440 --> 00:20:05.240]  做阿哥到船了
