
[00:00:00.000 --> 00:00:03.000]  各位兄弟姐妹、各位朋友,平安!
[00:06:46.000 --> 00:06:50.000]  約翰他一生經歷侍奉主的挑戰
[00:06:50.000 --> 00:06:51.000]  在晚年的時候
[00:06:51.000 --> 00:06:55.000]  神將天上的聲音和意象啟示給約翰
[00:06:55.000 --> 00:06:57.000]  我們看見他一生的光景
[00:06:57.000 --> 00:06:59.000]  首先我們聽見
[00:06:59.000 --> 00:07:01.000]  看看他聽見什麼聲音
[00:07:01.000 --> 00:07:03.000]  他聽見我們唱歌
[00:07:03.000 --> 00:07:04.000]  唱了幾次Hallelujah
[00:07:04.000 --> 00:07:07.000]  大家什麼時候說Hallelujah的?
[00:07:07.000 --> 00:07:08.000]  讚美神
[00:07:08.000 --> 00:07:11.000]  什麼時候讚美神的?
[00:07:11.000 --> 00:07:12.000]  時時
[00:07:12.000 --> 00:07:13.000]  聽見這個真的很好
[00:07:13.000 --> 00:07:15.000]  沒有輸的答案
[00:07:15.000 --> 00:07:16.000]  時時
[00:07:16.000 --> 00:07:17.000]  開心的時候
[00:07:17.000 --> 00:07:19.000]  時時讚美神
[00:07:19.000 --> 00:07:22.000]  在約翰晚年的時候
[00:07:22.000 --> 00:07:25.000]  他聽見三重的聲音說Hallelujah
[00:07:25.000 --> 00:07:28.000]  這三重的聲音合奏Hallelujah
[00:07:28.000 --> 00:07:30.000]  在啟示錄十九章裡
[00:07:30.000 --> 00:07:33.000]  我聽見像一大群人的聲音
[00:07:33.000 --> 00:07:34.000]  像眾歲的聲音
[00:07:34.000 --> 00:07:36.000]  像大雷的聲音
[00:07:36.000 --> 00:07:38.000]  唱Hallelujah
[00:07:38.000 --> 00:07:39.000]  這三重的聲音是什麼聲音呢?
[00:07:39.000 --> 00:07:41.000]  首先是群眾
[00:07:41.000 --> 00:07:45.000]  群眾在承接啟示錄第七章第九節
[00:07:45.000 --> 00:07:46.000]  這群是什麼人呢?
[00:07:46.000 --> 00:07:49.000]  就是來自各國各族各民
[00:07:49.000 --> 00:07:51.000]  各方得救的人民
[00:07:51.000 --> 00:07:52.000]  他們在十九章第一節
[00:07:52.000 --> 00:07:55.000]  繼續在天上唱Hallelujah
[00:07:55.000 --> 00:07:58.000]  第二個聲音是像眾歲的聲音
[00:07:58.000 --> 00:08:00.000]  眾歲的聲音在啟示錄
[00:08:00.000 --> 00:08:02.000]  唯一出現的是一章十五節
[00:08:02.000 --> 00:08:03.000]  那裡形容基督的聲音
[00:08:03.000 --> 00:08:04.000]  那裡說到主耶穌
[00:08:04.000 --> 00:08:08.000]  「腳好像在牢中鍛鍊光明的銅
[00:08:08.000 --> 00:08:11.000]  聲音如同眾歲的聲音」
[00:08:11.000 --> 00:08:15.000]  是信徒的聲音連同基督的聲音
[00:08:15.000 --> 00:08:17.000]  然後大雷的聲音是什麼呢?
[00:08:17.000 --> 00:08:19.000]  在啟示錄六章一節
[00:08:19.000 --> 00:08:21.000]  說到天上天使發聲的時候
[00:08:21.000 --> 00:08:23.000]  揭開第一印
[00:08:23.000 --> 00:08:24.000]  發聲的時候
[00:08:24.000 --> 00:08:27.000]  「活物聲音如雷說:你來」
[00:08:27.000 --> 00:08:30.000]  大雷的聲音是天使的聲音
[00:08:30.000 --> 00:08:32.000]  約翰在他一生的壁壩裡
[00:08:32.000 --> 00:08:33.000]  看見自己親生的哥哥
[00:08:33.000 --> 00:08:35.000]  看見他親密的戰友
[00:08:35.000 --> 00:08:37.000]  一一的為主殉道的時候
[00:08:37.000 --> 00:08:39.000]  他甚至看見他身邊的信徒
[00:08:39.000 --> 00:08:41.000]  都是為主殉道的時候
[00:08:41.000 --> 00:08:43.000]  在這一刻他聽見天上的聲音
[00:08:43.000 --> 00:08:45.000]  聽見群眾的聲音
[00:08:45.000 --> 00:08:46.000]  得救信徒的聲音
[00:08:46.000 --> 00:08:49.000]  基督的聲音和天使的聲音
[00:08:49.000 --> 00:08:51.000]  這些聲音是約翰一生患難的安慰
[00:08:51.000 --> 00:08:54.000]  也是當時受逼迫的信徒的安慰
[00:08:54.000 --> 00:08:55.000]  也是歷代信徒的安慰
[00:08:55.000 --> 00:08:57.000]  所以也是我們今天的安慰
[00:08:57.000 --> 00:08:59.000]  這個聲音第一句是「Hallelujah」
[00:08:59.000 --> 00:09:02.000]  因為主我們的神全能者作王了
[00:09:02.000 --> 00:09:06.000]  「Hallelujah」是讚美神的意思
[00:09:06.000 --> 00:09:08.000]  在詩篇不斷出現
[00:09:08.000 --> 00:09:12.000]  詩篇是猶太人被擄之後所寫下來的詩卷
[00:09:12.000 --> 00:09:15.000]  他們宣告即刻被擄
[00:09:15.000 --> 00:09:19.000]  我們仍然選擇讚美神等候聖殿的重建
[00:09:19.000 --> 00:09:21.000]  這是他們所說的「Hallelujah」
[00:09:21.000 --> 00:09:24.000]  在新約裡面「Hallelujah」只出現過四次
[00:09:24.000 --> 00:09:28.000]  這四次的出現都是在啟示錄第十九章
[00:09:28.000 --> 00:09:34.000]  而這四次的出現的重點是承接第十八章
[00:09:34.000 --> 00:09:41.000]  十八章的重讚是在重讚神公義地審判了罪
[00:09:41.000 --> 00:09:43.000]  我們看見十九章第二節
[00:09:43.000 --> 00:09:46.000]  是這四重「Hallelujah」的重點的第一句
[00:09:46.000 --> 00:09:48.000]  第十九章第二節一起手說「Hallelujah」
[00:09:48.000 --> 00:09:49.000]  是這麼說的
[00:09:49.000 --> 00:09:50.000]  「Hallelujah」
[00:09:50.000 --> 00:09:53.000]  神的判斷是真實公義的
[00:09:53.000 --> 00:09:57.000]  因他判斷了那用淫行敗為世界的大淫婦
[00:09:57.000 --> 00:10:03.000]  並向那淫婦土流拂人血的罪給他們伸冤
[00:10:03.000 --> 00:10:05.000]  而在十九章第三和第四節
[00:10:05.000 --> 00:10:08.000]  同時出現新約另外兩次的「Hallelujah」
[00:10:08.000 --> 00:10:13.000]  都是讚美神對巴比倫這個大淫婦的審判
[00:10:13.000 --> 00:10:16.000]  巴比倫這個大淫婦在第十八章指出
[00:10:16.000 --> 00:10:18.000]  他有一個特徵
[00:10:18.000 --> 00:10:21.000]  他是一個龐大的商業世界
[00:10:21.000 --> 00:10:23.000]  掌管著一切的買賣
[00:10:23.000 --> 00:10:25.000]  甚至人的靈魂的買賣
[00:10:25.000 --> 00:10:27.000]  而他坐在七頭十角的獸上
[00:10:27.000 --> 00:10:28.000]  這個獸
[00:10:28.000 --> 00:10:31.000]  七頭十角代表著不同的國家
[00:10:31.000 --> 00:10:33.000]  而這個獸就是撒旦的本身
[00:10:33.000 --> 00:10:35.000]  指的是整個商業世界
[00:10:35.000 --> 00:10:38.000]  坐在由撒旦所掌控的政治實體上
[00:10:38.000 --> 00:10:43.000]  這個猶如我們重新看回以西傑書
[00:10:43.000 --> 00:10:46.000]  以西傑書提到推羅
[00:10:46.000 --> 00:10:49.000]  以他商業的成就自誇
[00:10:49.000 --> 00:10:51.000]  最後一無所有
[00:10:51.000 --> 00:10:53.000]  然後提到埃及
[00:10:53.000 --> 00:10:55.000]  以他軍事強盛的力量自誇
[00:10:55.000 --> 00:10:57.000]  最後他終於墮落陰間
[00:10:57.000 --> 00:11:00.000]  但當以西傑描寫推羅和埃及的時候
[00:11:00.000 --> 00:11:02.000]  兩次都提到伊甸園
[00:11:02.000 --> 00:11:06.000]  在以西傑寫推羅的時候
[00:11:06.000 --> 00:11:10.000]  他說推羅猶如伊甸園裡高傲的基魯柏
[00:11:10.000 --> 00:11:13.000]  這個令我們想起誰呢?
[00:11:13.000 --> 00:11:15.000]  想起撒旦
[00:11:15.000 --> 00:11:17.000]  整個推羅的商業世界
[00:11:17.000 --> 00:11:19.000]  就像撒旦的掌控一樣
[00:11:19.000 --> 00:11:22.000]  然後埃及提到他的時候
[00:11:22.000 --> 00:11:25.000]  在以西傑書31章第9和18節提到
[00:11:25.000 --> 00:11:29.000]  埃及猶如伊甸園中高傲的香柏樹
[00:11:29.000 --> 00:11:33.000]  兩次都提到伊甸園中高傲的墮落
[00:11:33.000 --> 00:11:35.000]  當人的勢力
[00:11:35.000 --> 00:11:39.000]  亦都人以將自己的勢力賦予神的時候
[00:11:39.000 --> 00:11:42.000]  人都陷入魔性裡
[00:11:42.000 --> 00:11:44.000]  因此啟示錄的巴比倫
[00:11:44.000 --> 00:11:49.000]  亦都騎在代表魔鬼掌權的七頭十角獸上
[00:11:49.000 --> 00:11:52.000]  無論商業或軍事勢力
[00:11:52.000 --> 00:11:54.000]  成為人類的角力場
[00:11:54.000 --> 00:11:55.000]  在這個角力場裡
[00:11:55.000 --> 00:12:00.000]  人願意將所有都降伏敬拜在商業和軍事勢力下
[00:12:00.000 --> 00:12:04.000]  即使他們迫害信徒亦在所不惜
[00:12:04.000 --> 00:12:06.000]  這個我們在希特勒的時候見過
[00:12:06.000 --> 00:12:09.000]  當整個軍事力量驅展的時候
[00:12:09.000 --> 00:12:11.000]  教會就受到迫迫
[00:12:11.000 --> 00:12:13.000]  亦當我們上一代的信徒
[00:12:13.000 --> 00:12:16.000]  在文革的時候經歷過的事情
[00:12:16.000 --> 00:12:20.000]  但是以西傑和啟示錄同樣宣告
[00:12:20.000 --> 00:12:22.000]  Hallelujah的救恩
[00:12:22.000 --> 00:12:29.000]  神最後必定會全面摧毀帶著魔性的人間力量
[00:12:29.000 --> 00:12:31.000]  無論他有多強大的商業世界
[00:12:31.000 --> 00:12:34.000]  或多強大的軍事力量
[00:12:34.000 --> 00:12:37.000]  就正如神當日摧毀了國際的強權
[00:12:37.000 --> 00:12:38.000]  推羅和埃及一樣
[00:12:38.000 --> 00:12:41.000]  今日我們再也看不到推羅成為商業的強國
[00:12:41.000 --> 00:12:46.000]  我們也看不到埃及成為軍事的強國
[00:12:46.000 --> 00:12:48.000]  人若果敵黨基督追求自我
[00:12:48.000 --> 00:12:53.000]  他們的結局就如推羅和埃及一樣
[00:12:53.000 --> 00:12:58.000]  神話就如啟示錄幕後所寫的巴比倫一樣
[00:12:58.000 --> 00:13:00.000]  神在幕後的日子必定審判
[00:13:00.000 --> 00:13:01.000]  而審判那一天
[00:13:01.000 --> 00:13:04.000]  就是聖經最後一次唱Hallelujah的日子
[00:13:04.000 --> 00:13:08.000]  因為神會審判這一切國際的勢力
[00:13:08.000 --> 00:13:13.000]  在這一刻我們再一次提醒我們作為香港人
[00:13:13.000 --> 00:13:17.000]  可能我們在社會事件過了很久
[00:13:17.000 --> 00:13:20.000]  我們都較為持平去看發生的事
[00:13:20.000 --> 00:13:25.000]  我們不再用政治的顏色去分配他們是否我們的朋友
[00:13:25.000 --> 00:13:28.000]  或者我們不用政治的顏色去分裂教會
[00:13:28.000 --> 00:13:32.000]  我們唯一的責任和意象
[00:13:32.000 --> 00:13:35.000]  就是傳福音給那些還未認識基督
[00:13:35.000 --> 00:13:38.000]  甚至他們在商業的世界或政治的勢力裏
[00:13:38.000 --> 00:13:39.000]  不斷尋求自我的人
[00:13:39.000 --> 00:13:41.000]  因為我們從天上的聲音知道
[00:13:41.000 --> 00:13:43.000]  神一定會審判這樣的人
[00:13:43.000 --> 00:13:44.000]  如果他們不脫離的話
[00:13:44.000 --> 00:13:47.000]  他們將會在沉淪的裏面
[00:13:47.000 --> 00:13:51.000]  所以四句Hallelujah
[00:13:51.000 --> 00:13:54.000]  回應上帝公義的審判
[00:13:54.000 --> 00:13:57.000]  而聖經最後一句Hallelujah出現了
[00:13:57.000 --> 00:14:01.000]  因為主我們的神全能者作王了
[00:14:01.000 --> 00:14:06.000]  約翰看見最終作王的是主我們的神
[00:14:06.000 --> 00:14:09.000]  祂是全能者
[00:14:09.000 --> 00:14:10.000]  在約翰的日子
[00:14:10.000 --> 00:14:13.000]  羅馬統治者多米田在尼祿之後
[00:14:13.000 --> 00:14:16.000]  他當時要求人稱呼他為主和神
[00:14:16.000 --> 00:14:19.000]  Master and God
[00:14:19.000 --> 00:14:22.000]  每一代的政府都會有一個奇想
[00:14:22.000 --> 00:14:24.000]  覺得自己是全能者
[00:14:24.000 --> 00:14:26.000]  Master是掌控著人的生命
[00:14:26.000 --> 00:14:28.000]  God是掌控著人的靈魂
[00:14:28.000 --> 00:14:33.000]  每一代的政府都會漸漸陷入魔性裏面
[00:14:33.000 --> 00:14:36.000]  我們上一代都經歷過差不多的政權
[00:14:36.000 --> 00:14:39.000]  我們都擔心我們以後會不會經歷同樣的政權
[00:14:39.000 --> 00:14:42.000]  約翰當時的基督徒亦都會在同樣的擔憂之下
[00:14:42.000 --> 00:14:48.000]  因為當時的羅馬皇帝就稱呼自己為主和神
[00:14:48.000 --> 00:14:52.000]  當時羅馬地方官會要求基督徒向每個羅馬神像
[00:14:52.000 --> 00:14:54.000]  不單止基督徒,每一個市民
[00:14:54.000 --> 00:14:58.000]  向羅馬神像和羅馬皇帝一句一句禱告
[00:14:58.000 --> 00:15:00.000]  然後燒香
[00:15:00.000 --> 00:15:02.000]  政府如果嚴刑要我們這樣做的時候
[00:15:02.000 --> 00:15:05.000]  我們要怎樣回應呢?
[00:15:05.000 --> 00:15:07.000]  在患難裏面的約翰
[00:15:07.000 --> 00:15:09.000]  當日正正是因為這個原因
[00:15:09.000 --> 00:15:11.000]  被流放到拔摩島
[00:15:11.000 --> 00:15:17.000]  同時亦有很多信徒不願意向羅馬皇帝的像燒香和禱告
[00:15:17.000 --> 00:15:20.000]  而被殺或被流放
[00:15:20.000 --> 00:15:23.000]  在這一刻,約翰聽見「哈利路亞」的意象
[00:15:23.000 --> 00:15:27.000]  就是神終審判一切充滿壽成的國度
[00:15:27.000 --> 00:15:30.000]  無論是商業的世界猶如推羅
[00:15:30.000 --> 00:15:33.000]  或是政治的實體猶如埃及
[00:15:33.000 --> 00:15:36.000]  上帝將會將它完全的推倒
[00:15:36.000 --> 00:15:43.000]  在這一刻,約翰聽見啟示錄裏面說全能者的聲音
[00:15:43.000 --> 00:15:46.000]  啟示錄裏面有很多個七
[00:15:46.000 --> 00:15:49.000]  在啟示錄裏面有七把的聲音
[00:15:49.000 --> 00:15:51.000]  呼求哪一個是全能者
[00:15:51.000 --> 00:15:53.000]  哪一個是Master and God
[00:15:53.000 --> 00:15:56.000]  在啟示錄第一章第八節
[00:15:56.000 --> 00:15:59.000]  神自己第一個這樣呼應
[00:15:59.000 --> 00:16:04.000]  主神說:我是色在、金在、以後永在的全能者
[00:16:04.000 --> 00:16:06.000]  除了神自己說
[00:16:06.000 --> 00:16:08.000]  第二把聲音六個次房的天使在四章八節
[00:16:08.000 --> 00:16:11.000]  四會物各有六個次房遍體內外都滿了眼睛
[00:16:11.000 --> 00:16:13.000]  他們晝夜不住的說
[00:16:13.000 --> 00:16:20.000]  勝在、勝在、勝在主神是色在、金在、以後永在的全能者
[00:16:20.000 --> 00:16:22.000]  第三把聲音在神面前
[00:16:22.000 --> 00:16:24.000]  二十四位長老十一章十六到十七節
[00:16:24.000 --> 00:16:27.000]  在神面前坐在自己圍上的二十四位長老
[00:16:27.000 --> 00:16:29.000]  就面服於地敬拜神說
[00:16:29.000 --> 00:16:32.000]  色在、金在的主神全能者
[00:16:32.000 --> 00:16:36.000]  我們感謝你因你執掌大權作王了
[00:16:36.000 --> 00:16:38.000]  第四把聲音
[00:16:38.000 --> 00:16:41.000]  勝過魔鬼攻擊的所有信徒
[00:16:41.000 --> 00:16:42.000]  十五章二到三節
[00:16:42.000 --> 00:16:45.000]  我看見彷彿有玻璃海其中有火參雜
[00:16:45.000 --> 00:16:49.000]  又看見那些勝了壽和受的將並他名字數目的人
[00:16:49.000 --> 00:16:51.000]  都站在玻璃海上
[00:16:51.000 --> 00:16:55.000]  拿著神的琴唱神獨人摩西的歌和高揚的歌說
[00:16:55.000 --> 00:16:56.000]  主神全能者
[00:16:56.000 --> 00:16:58.000]  你的作為大哉奇哉
[00:16:58.000 --> 00:16:59.000]  萬世之王
[00:16:59.000 --> 00:17:01.000]  你的道義哉成哉
[00:17:01.000 --> 00:17:03.000]  摩西的歌
[00:17:03.000 --> 00:17:04.000]  舊約的人
[00:17:04.000 --> 00:17:05.000]  高揚的歌
[00:17:05.000 --> 00:17:06.000]  新約的人
[00:17:06.000 --> 00:17:08.000]  都來到神面前
[00:17:08.000 --> 00:17:11.000]  承認只有一個Master and God
[00:17:11.000 --> 00:17:12.000]  就是全能的神
[00:17:12.000 --> 00:17:13.000]  第五把聲音
[00:17:13.000 --> 00:17:15.000]  為神殉道的靈魂
[00:17:15.000 --> 00:17:16.000]  他們在神的祭壇下出聲
[00:17:16.000 --> 00:17:17.000]  第十六章第七節
[00:17:17.000 --> 00:17:19.000]  我又聽見祭壇中有聲音說
[00:17:19.000 --> 00:17:21.000]  是的主神全能者
[00:17:21.000 --> 00:17:23.000]  你的判斷義哉成哉
