
[00:00:00.000 --> 00:00:05.840]  今天是1月18日,除了跑渣打馬拉松的日子外,
[00:05:48.960 --> 00:05:52.760]  都有一個他面對著極多的患難,
[00:05:52.760 --> 00:05:53.720]  很多的危險,
[00:05:53.720 --> 00:05:56.040]  甚至生命威脅的時候,
[00:05:56.040 --> 00:05:59.000]  不過保羅卻在哥倫多後書裏面,
[00:05:59.000 --> 00:06:02.600]  讓我們看到他那份堅韌的生命力,
[00:06:02.600 --> 00:06:06.320]  能夠活出一個放膽不喪膽的生命。
[00:06:06.320 --> 00:06:09.320]  我們今天藉著其中一段經文,
[00:06:09.320 --> 00:06:11.320]  就是第四章16至18節,
[00:06:11.320 --> 00:06:14.720]  來看看到底今天我們可以怎樣,
[00:06:14.720 --> 00:06:16.200]  在一個充滿艱難,
[00:06:16.200 --> 00:06:18.280]  甚至乎是天災人禍,
[00:06:18.280 --> 00:06:20.320]  黑暗罪惡的世代當中,
[00:06:20.320 --> 00:06:23.240]  去活現出放膽不喪膽的生命呢?
[00:06:23.240 --> 00:06:26.640]  接下來我會將這三節的聖經分成三個部分,
[00:06:26.640 --> 00:06:30.480]  我亦會用三個以事字作為結束的小標題,
[00:06:30.480 --> 00:06:31.960]  貫穿整個訊息,
[00:06:31.960 --> 00:06:33.600]  事不宜遲,看第一個「事」,
[00:06:33.600 --> 00:06:36.320]  這個「事」是啟示的事,
[00:06:36.320 --> 00:06:38.560]  就是保羅在16節裏面,
[00:06:38.560 --> 00:06:43.640]  他讓我們看到一個外體和內心帶來的啟示。
[00:06:43.640 --> 00:06:47.120]  螢幕裏顯示出經文第16節,
[00:06:47.120 --> 00:06:50.560]  16節一開始出現了一個連接詞,
[00:06:50.560 --> 00:06:55.000]  所以這個連接詞很明顯就是一個結論,
[00:06:55.000 --> 00:06:57.480]  亦都似乎是上文的一個結論,
[00:06:57.480 --> 00:07:01.640]  上文是四章七節到十五節這個小段落,
[00:07:01.640 --> 00:07:03.400]  似乎這是一個總結,
[00:07:03.400 --> 00:07:07.200]  不過原來這段聖經不單單是上文的總結,
[00:07:07.200 --> 00:07:10.280]  原來它亦都是和下文緊密關聯的,
[00:07:10.280 --> 00:07:11.200]  為何這樣說呢?
[00:07:11.200 --> 00:07:12.320]  看一看螢幕,
[00:07:12.320 --> 00:07:14.160]  我做了一個簡單的圖表,
[00:07:14.160 --> 00:07:15.600]  大家就會看到,
[00:07:15.600 --> 00:07:17.600]  螢幕裏顯示出來的這個圖表,
[00:07:17.600 --> 00:07:22.280]  勞列了原來16到18節和它打後的段落,
[00:07:22.280 --> 00:07:24.760]  五章一節到第十節裏面,
[00:07:24.760 --> 00:07:27.400]  原來充滿了很多對比的字眼,
[00:07:27.400 --> 00:07:28.400]  看到吧?
[00:07:28.400 --> 00:07:30.120]  這些對比字眼,
[00:07:30.120 --> 00:07:32.120]  這些對比的景象,
[00:07:32.120 --> 00:07:33.720]  似乎都是相當有關聯,
[00:07:33.720 --> 00:07:34.800]  不單止是這樣,
[00:07:34.800 --> 00:07:38.800]  五章一節原來原文裏面一開始還有一個連接詞,
[00:07:38.800 --> 00:07:40.520]  是因為,
[00:07:40.520 --> 00:07:41.880]  即是告訴我們,
[00:07:41.880 --> 00:07:45.160]  原來四章十六到十八節,
[00:07:45.160 --> 00:07:48.320]  可以說是一個過渡性的段落,
[00:07:48.320 --> 00:07:52.520]  就是將四章七節到五章十節這個大段落,
[00:07:52.520 --> 00:07:54.520]  拆分成為三個部分,
[00:07:54.520 --> 00:07:57.360]  它是有一個承上啟下的作用,
[00:07:57.360 --> 00:07:59.360]  不如大家看看以下這一章,
[00:07:59.360 --> 00:08:01.480]  都是我做的一個小小的分析,
[00:08:01.480 --> 00:08:04.800]  如果說四章七節到五章十節是一個大段落,
[00:08:04.800 --> 00:08:06.320]  可以分成三個部分,
[00:08:06.320 --> 00:08:12.120]  這三個部分分別是四章七節到十五節第一個部分,
[00:08:12.120 --> 00:08:15.080]  當時經文是充滿生生死死的,
[00:08:15.080 --> 00:08:17.160]  如果你有機會的話就要看看,
[00:08:17.160 --> 00:08:19.200]  因為第一個部分是在說,
[00:08:19.200 --> 00:08:23.480]  使徒在現世的遭遇和處境,
[00:08:23.480 --> 00:08:26.000]  濟地上的生死和患難,
[00:08:26.000 --> 00:08:28.160]  在四章七節到十五節,
[00:08:28.160 --> 00:08:30.440]  是描述得相當仔細,
[00:08:30.440 --> 00:08:33.040]  第二個部分就是今天所說的經文,
[00:08:33.040 --> 00:08:37.560]  就是使徒在現世的表現和心境,
[00:08:37.560 --> 00:08:40.600]  就是內心根深不喪膽,
[00:08:40.600 --> 00:08:43.000]  而最後五章一至十節,
[00:08:43.000 --> 00:08:45.200]  是跳出現世,
[00:08:45.200 --> 00:08:48.320]  因為保羅要將我們的眼界帶到將來,
[00:08:48.320 --> 00:08:49.600]  一個終極的部分,
[00:08:49.600 --> 00:08:52.960]  就是使徒終極的期待和願景,
[00:08:52.960 --> 00:08:56.040]  由處境說到心境再說到願景,
[00:08:56.040 --> 00:08:59.840]  要帶出的就是天上永存的期盼,
[00:08:59.840 --> 00:09:02.600]  在這裡我們今天正正說到的,
[00:09:02.600 --> 00:09:05.360]  就是中間這個聖上啟客的段落,
[00:09:05.360 --> 00:09:08.640]  我們未能夠像保羅那樣,
[00:09:08.640 --> 00:09:11.120]  跳到終極的願景,
[00:09:11.120 --> 00:09:15.000]  但是當我們看見眼前有很多困境,
[00:09:15.000 --> 00:09:16.600]  我們的處境的時候,
[00:09:16.600 --> 00:09:18.800]  我們如何調教自己的心境,
[00:09:18.800 --> 00:09:20.680]  以致活出在世應有,
[00:09:20.680 --> 00:09:23.040]  使徒應有的表現呢?
[00:09:23.040 --> 00:09:25.040]  我們看第一個「是」,
[00:09:25.040 --> 00:09:27.960]  這個「是」是在說一個展示,
[00:09:27.960 --> 00:09:30.680]  保羅展示出一個怎樣的生命呢?
[00:09:30.680 --> 00:09:32.280]  就是他面對眾多困難的時候,
[00:09:32.280 --> 00:09:34.040]  他仍然大膽說出一句,
[00:09:34.040 --> 00:09:35.080]  「我們」,
[00:09:35.080 --> 00:09:36.280]  怎樣?
[00:09:36.280 --> 00:09:37.280]  「不喪膽」,
[00:09:37.280 --> 00:09:38.400]  不害怕,
[00:09:38.400 --> 00:09:41.240]  當然「喪膽」給我們的感覺就是害怕,
[00:09:41.240 --> 00:09:43.520]  其實這個字不單單是說害怕,
[00:09:43.520 --> 00:09:46.200]  因為不只是在說敢不敢,
[00:09:46.200 --> 00:09:47.720]  我又做了一個表,
[00:09:47.720 --> 00:09:49.480]  這個表就勞烈了,
[00:09:49.480 --> 00:09:52.280]  「喪膽」這個字實在新約不是很多出現,
[00:09:52.280 --> 00:09:54.120]  出現了六次,
[00:09:54.120 --> 00:09:58.680]  而原來這個字在其他的經文出現的時候,
[00:09:58.680 --> 00:10:01.960]  分別譯作「灰心喪志」,
[00:10:01.960 --> 00:10:03.920]  給我一種很大的感覺,
[00:10:03.920 --> 00:10:04.840]  是這個字,
[00:10:04.840 --> 00:10:07.920]  原文裡面其實是指不單止你有沒有這個膽量,
[00:10:07.920 --> 00:10:10.440]  而是你的心智有沒有被磨滅,
[00:10:10.440 --> 00:10:13.560]  你還有沒有這個意志去繼續前行,
[00:10:13.560 --> 00:10:15.960]  甚至有一種放棄的感覺,
[00:10:15.960 --> 00:10:19.360]  這個字其實原來在哥倫多後書不是第一次出現的,
[00:10:19.360 --> 00:10:21.480]  因為你看到「呱呱呱」,
[00:10:21.480 --> 00:10:23.720]  四章這一節已經出現過這個字,
[00:10:23.720 --> 00:10:25.280]  這個字第一次出現的時候,
[00:10:25.280 --> 00:10:26.520]  其實是提到
[00:10:26.520 --> 00:10:30.560]  「我們饑蒙了憐憫,受了這積憤,就不喪膽」,
[00:10:30.560 --> 00:10:32.840]  保羅很清楚知道他在主裡面的積憤,
[00:10:32.840 --> 00:10:35.080]  他受過很多的挑戰艱難,
[00:10:35.080 --> 00:10:37.160]  被很多的逼迫困苦,
[00:10:37.160 --> 00:10:39.800]  不過他不喪膽,
[00:10:39.800 --> 00:10:42.280]  到底他不喪膽的表現又是怎樣呢?
[00:10:42.280 --> 00:10:44.080]  接下來你看到,
[00:10:44.080 --> 00:10:45.160]  只有16節未完,
[00:10:45.160 --> 00:10:47.680]  因為之後有一個很重要的展示,
[00:10:47.680 --> 00:10:49.200]  這個展示是有對比的,
[00:10:49.200 --> 00:10:50.880]  我們來看看經文,
[00:10:50.880 --> 00:10:51.960]  在這段經文裡面,
[00:10:51.960 --> 00:10:55.840]  我之前給你們看看這個公仔是什麼呢?
[00:10:55.840 --> 00:10:57.040]  是一個不倒翁,
[00:10:57.040 --> 00:10:58.240]  一個福音不倒翁,
[00:10:58.240 --> 00:10:59.160]  就是保羅,
[00:10:59.160 --> 00:11:01.560]  因為他能夠堅毅地告訴大家,
[00:11:01.560 --> 00:11:03.520]  他在領受了一方使命裡面,
[00:11:03.520 --> 00:11:05.440]  他能夠面對四面受敵,
[00:11:05.440 --> 00:11:07.160]  他不被困住,心裡作難,
[00:11:07.160 --> 00:11:08.840]  不至失望,遭逼迫,
[00:11:08.840 --> 00:11:09.720]  不被丟棄,
[00:11:09.720 --> 00:11:12.640]  打倒都不至於死亡。
[00:11:12.640 --> 00:11:16.360]  今天這個福音不倒翁要展示什麼呢?
[00:11:16.360 --> 00:11:19.360]  我們來看16節的另一個部分,
[00:11:19.360 --> 00:11:22.480]  就是一個外體和內心的展示,
[00:11:22.480 --> 00:11:23.400]  這個對比的,
[00:11:23.400 --> 00:11:26.240]  首先外體其實是指原文,
[00:11:26.240 --> 00:11:28.320]  是指外在的人,
[00:11:28.320 --> 00:11:30.920]  這個字其實很明顯是在說,
[00:11:30.920 --> 00:11:33.760]  如果你跟其他保羅書信比較,
[00:11:33.760 --> 00:11:36.120]  就不是在說我們的舊人,
[00:11:36.120 --> 00:11:39.000]  因為保羅其他書信提到的舊人,
[00:11:39.000 --> 00:11:43.520]  其實是指我們因為受著罪性的影響,
[00:11:43.520 --> 00:11:45.000]  會導致我們犯罪,
[00:11:45.000 --> 00:11:46.640]  是一個被否定,
[00:11:46.640 --> 00:11:52.680]  以及信徒要將他與基督同釘十字架的一個狀況,
[00:11:52.680 --> 00:11:54.400]  不過這裡所說的外體,
[00:11:54.400 --> 00:11:56.880]  就沒有涉及到任何道德的成分,
[00:11:56.880 --> 00:11:58.080]  不是在說是否有罪,
[00:11:58.080 --> 00:12:00.760]  而是在說我們每個人都披著的,
[00:12:00.760 --> 00:12:03.120]  這個會受到死亡,
[00:12:03.120 --> 00:12:04.360]  受到痛苦,
[00:12:04.360 --> 00:12:06.680]  受到疾病所合制,
[00:12:06.680 --> 00:12:08.880]  而且是會被毀壞,
[00:12:08.880 --> 00:12:11.680]  會衰殘的身軀。
[00:12:11.680 --> 00:12:12.600]  這個身軀,
[00:12:12.600 --> 00:12:13.600]  保羅所說的,
[00:12:13.600 --> 00:12:15.120]  說得很精準,
[00:12:15.120 --> 00:12:18.960]  他說外體這個身軀雖然會毀壞,
[00:12:18.960 --> 00:12:23.680]  毀壞這個字同樣地在聖經裡面都出現了六次,
[00:12:23.680 --> 00:12:27.080]  每次出現的時候都是在說那種爛,
[00:12:27.080 --> 00:12:28.200]  是會腐化,
[00:12:28.200 --> 00:12:31.320]  是的,我們的肉體一天都會腐化,
[00:12:31.320 --> 00:12:34.080]  而這個會扭壞的身軀,
[00:12:34.080 --> 00:12:35.720]  很特別的毀壞這個字,
[00:12:35.720 --> 00:12:36.720]  在第十六節裡面,
[00:12:36.720 --> 00:12:43.760]  原文是用了一個表達持續不斷的現在時式來表達,
[00:12:43.760 --> 00:12:48.320]  就是說我們這個肉體是持續不斷被扭壞的,
[00:12:48.320 --> 00:12:51.360]  所以說到毀壞有兩個層次,
[00:12:51.360 --> 00:12:54.240]  第一個層次可能就像保羅那樣,
[00:12:54.240 --> 00:12:56.280]  受到外間很多的逼迫,
[00:12:56.280 --> 00:12:57.280]  被鞭打,
[00:12:57.280 --> 00:12:58.240]  被石頭打,
[00:12:58.240 --> 00:13:01.360]  或者是被人加以陷害,
[00:13:01.360 --> 00:13:02.560]  被軍打,
[00:13:02.560 --> 00:13:06.120]  這些是外在加諸身體的毀壞,
[00:13:06.120 --> 00:13:07.640]  但也有第二個處境,
[00:13:07.640 --> 00:13:09.480]  這個處境是怎樣呢?
[00:13:09.480 --> 00:13:13.240]  這個處境就是我們裡面自身都會退化,
[00:13:13.240 --> 00:13:14.840]  都會老,
[00:13:14.840 --> 00:13:15.840]  都會衰退,
[00:13:15.840 --> 00:13:21.120]  這個可能都是我們上了年紀就會面對的問題,
[00:13:21.120 --> 00:13:25.240]  不知道你有沒有試過比較充裕時間的時候,
[00:13:25.240 --> 00:13:26.600]  就先照一下鏡子,
[00:13:26.600 --> 00:13:28.880]  突然在鏡子上發現什麼?
[00:13:28.880 --> 00:13:31.480]  是的,
[00:13:31.480 --> 00:13:33.080]  跟我的處境差不多,
[00:13:33.080 --> 00:13:35.680]  心境要持續年輕,
[00:13:35.680 --> 00:13:37.720]  但是有時候外貌控制不了,
[00:13:37.720 --> 00:13:38.920]  多了兩條白頭髮,
[00:13:38.920 --> 00:13:40.560]  多了一條皺紋,
[00:13:40.560 --> 00:13:41.560]  眼眉紋,
[00:13:41.560 --> 00:13:44.160]  這個令我想起一首歌,
[00:13:44.160 --> 00:13:46.480]  大概二十年前有一首流行曲,
[00:13:46.480 --> 00:13:48.080]  我相信你一定聽過的,
[00:13:48.080 --> 00:13:49.880]  就是古巨基唱的,
[00:13:49.880 --> 00:13:51.560]  叫做《愛得》,
[00:13:51.560 --> 00:13:53.760]  大家知道吧?
[00:13:53.760 --> 00:13:55.240]  其中有一段歌詞,
[00:13:55.240 --> 00:13:56.680]  大家經常都會記得,
[00:13:56.680 --> 00:13:59.880]  最心痛是愛得太遲,
[00:13:59.880 --> 00:14:00.400]  是不是?
[00:14:00.400 --> 00:14:02.680]  但原來之前有這幾句,
[00:14:02.680 --> 00:14:05.720]  我覺得都是值得唱一唱,
[00:14:05.720 --> 00:14:08.440]  一夜早見爸爸,
[00:14:08.440 --> 00:14:10.240]  剛好上身,
[00:14:10.240 --> 00:14:14.320]  卻十眼看出他多了皺紋,
[00:14:14.320 --> 00:14:16.640]  而他的滄怒感,
[00:14:16.640 --> 00:14:18.440]  是從來未覺,
[00:14:18.440 --> 00:14:20.800]  太耐久擔心。
[00:14:20.800 --> 00:14:22.240]  是不是很擔心?
[00:14:22.240 --> 00:14:23.920]  真的吧?
[00:14:23.920 --> 00:14:26.240]  那種將面對自己,
[00:14:26.240 --> 00:14:28.280]  或者自己的父母親,
[00:14:28.280 --> 00:14:30.200]  又滄怒了,
[00:14:30.200 --> 00:14:31.600]  又多了病,
[00:14:31.600 --> 00:14:33.440]  那種無奈無力感,
[00:14:33.440 --> 00:14:34.800]  真的很艱難,
[00:14:34.800 --> 00:14:36.280]  但已經沒有敵不過,
[00:14:36.280 --> 00:14:39.120]  我們每個人身體都會衰殘,
[00:14:39.120 --> 00:14:41.680]  不過,保羅很快在經文中,
[00:14:41.680 --> 00:14:44.400]  要展示一個極度強烈的大對比,
[00:14:44.400 --> 00:14:45.400]  是什麼呢?
[00:14:45.400 --> 00:14:47.760]  外體雖然衰殘,
[00:14:47.760 --> 00:14:49.760]  但內心是怎樣呢?
[00:14:49.760 --> 00:14:51.120]  保羅怎麼說呢?
[00:14:51.120 --> 00:14:53.320]  一天生此一天。
[00:14:53.320 --> 00:14:55.200]  這個內心和外體,
[00:14:55.200 --> 00:14:57.440]  很明顯是一個相對,
[00:14:57.440 --> 00:14:59.440]  而一天生此一天,
[00:14:59.440 --> 00:15:01.640]  有一個怎樣的狀態呢?
[00:15:01.640 --> 00:15:03.200]  一天生此一天,
[00:15:03.200 --> 00:15:04.600]  其實似乎,
[00:15:04.600 --> 00:15:05.840]  咦?這麼有趣的,
[00:15:05.840 --> 00:15:07.040]  怎樣生發呢?
[00:15:07.040 --> 00:15:09.280]  其實如果原文去理解,
[00:15:09.280 --> 00:15:11.320]  其實是一天服一天的意思,
[00:15:11.320 --> 00:15:12.720]  咦?那是什麼意思呢?
[00:15:12.720 --> 00:15:14.720]  其實是在說我們信徒,
[00:15:14.720 --> 00:15:16.920]  因著有基督在我們裡面,
[00:15:16.920 --> 00:15:19.200]  我們的生命活得不一樣了,
[00:15:19.200 --> 00:15:21.080]  我們能夠有上帝的話語,
[00:15:21.080 --> 00:15:22.160]  滋潤我們的生命,
[00:15:22.160 --> 00:15:24.040]  以致我們日日更新。
[00:15:24.040 --> 00:15:26.360]  如果我們參考一下,
[00:15:26.360 --> 00:15:27.280]  勞列出來,
[00:15:27.280 --> 00:15:28.720]  大家可以看一看螢幕,
[00:15:28.720 --> 00:15:32.320]  有一堆不同翻譯的經文,
[00:15:32.320 --> 00:15:35.160]  如果你找不同或者找相同,
[00:15:35.160 --> 00:15:37.160]  很明確你會看到,
[00:15:37.160 --> 00:15:39.560]  這些無論是最新近翻譯的譯本,
[00:15:39.560 --> 00:15:41.160]  或者比較貼近原文的譯本,
[00:15:41.160 --> 00:15:43.120]  都用了四個字,
[00:15:43.120 --> 00:15:44.920]  去描述一天生此一天的,
[00:15:44.920 --> 00:15:46.520]  是怎樣的呢?
[00:15:46.520 --> 00:15:48.040]  咦?大家好好觀察力,
[00:15:48.040 --> 00:15:49.520]  日日更新,
[00:15:49.520 --> 00:15:52.880]  裡面的生命日日更新呀!
[00:15:52.880 --> 00:15:54.520]  外體在衰殘中,
[00:15:54.520 --> 00:15:56.800]  理論上心情應該不太開心,
[00:15:56.800 --> 00:15:58.640]  你看見自己多兩條白頭髮,
[00:15:58.640 --> 00:15:59.480]  都要想一想,
[00:15:59.480 --> 00:16:00.000]  糟了,
[00:16:00.000 --> 00:16:03.880]  是不是要用一些什麼方法去解決呢?
[00:16:03.880 --> 00:16:06.000]  但是內心能夠日日更新,
[00:16:06.000 --> 00:16:08.040]  怎樣可以做到呢?
[00:16:08.040 --> 00:16:09.760]  這個時候我想鼓勵大家,
[00:16:09.760 --> 00:16:13.000]  可以向一位屬靈勇士學習,
[00:16:13.000 --> 00:16:14.520]  這位屬靈勇士,
