
[00:00:00.000 --> 00:00:05.140]  好,謝謝敬拜隊預備我們的心去進入今天的崇拜
[00:03:15.140 --> 00:03:17.140]  我們先讀一下以下的經文
[00:03:17.140 --> 00:03:18.140]  預備起
[00:03:18.140 --> 00:03:21.140]  那時大兒子正在田裡
[00:03:21.140 --> 00:03:24.140]  他回來離家不遠時
[00:03:24.140 --> 00:03:27.140]  聽見奏樂跳舞的聲音
[00:03:27.140 --> 00:03:31.140]  一個同僕來問是甚麼事
[00:03:31.140 --> 00:03:33.140]  同僕對他說
[00:03:33.140 --> 00:03:35.140]  你弟弟回來了
[00:03:35.140 --> 00:03:39.140]  你父親因為他無災無病地回來
[00:03:39.140 --> 00:03:41.140]  把肥牛毒宰了
[00:03:41.140 --> 00:03:43.140]  大兒子就生氣
[00:03:43.140 --> 00:03:45.140]  不肯進去
[00:03:45.140 --> 00:03:47.140]  他父親出來勸他
[00:03:47.140 --> 00:03:49.140]  他對父親說
[00:03:49.140 --> 00:03:52.140]  你看,我服侍你這麼多年
[00:03:52.140 --> 00:03:56.140]  從來沒有違背過你的命令
[00:03:56.140 --> 00:04:00.140]  而你從來沒有給我一隻小山羊
[00:04:00.140 --> 00:04:03.140]  叫我和朋友們一同快樂
[00:04:03.140 --> 00:04:08.140]  但你這個兒子和昌記吃光了你的財產
[00:04:08.140 --> 00:04:13.140]  他一回來,你都為他宰了肥牛毒
[00:04:13.140 --> 00:04:15.140]  父親對他說
[00:04:15.140 --> 00:04:18.140]  兒啊,你常和我同在
[00:04:18.140 --> 00:04:21.140]  我所有的一切都是你的
[00:04:21.140 --> 00:04:24.140]  可是你這個弟弟是死而復活
[00:04:24.140 --> 00:04:26.140]  失而復得的
[00:04:26.140 --> 00:04:29.140]  所以我們理當歡喜慶祝
[00:04:29.140 --> 00:04:31.140]  我們先一起有個土谷
[00:04:31.140 --> 00:04:33.140]  最多謝你
[00:04:33.140 --> 00:04:35.140]  你的經文是生命的道
[00:04:35.140 --> 00:04:38.140]  同樣提醒我們生命的境況
[00:04:38.140 --> 00:04:41.140]  反照我們需要如何就近你
[00:04:41.140 --> 00:04:43.140]  願聖靈在我們的內心工作
[00:04:43.140 --> 00:04:45.140]  讓我們有智慧
[00:04:45.140 --> 00:04:48.140]  也裝載你的話去幫助我們
[00:04:48.140 --> 00:04:50.140]  成為我們的安慰和提醒
[00:04:50.140 --> 00:04:51.140]  願你幫助我們
[00:04:51.140 --> 00:04:54.140]  (廣東話)
[00:04:54.140 --> 00:04:58.140]  先做一點前文提要
[00:04:58.140 --> 00:05:01.140]  雖然浪子的比喻大家很熟悉
[00:05:01.140 --> 00:05:03.140]  浪子的比喻
[00:05:03.140 --> 00:05:06.140]  前半段是說小兒子
[00:05:06.140 --> 00:05:09.140]  一開始向父親說要分家產
[00:05:09.140 --> 00:05:12.140]  要離家出走
[00:05:12.140 --> 00:05:13.140]  離家出走後
[00:05:13.140 --> 00:05:16.140]  他揮霍了父親給他的財產
[00:05:16.140 --> 00:05:19.140]  最後要去吃餵豬的糧食
[00:05:19.140 --> 00:05:23.140]  當他發現走投無路的時候
[00:05:23.140 --> 00:05:25.140]  他想著不如回家
[00:05:25.140 --> 00:05:28.140]  我還記得爸爸那裡還可以吃住
[00:05:28.140 --> 00:05:31.140]  最多回家當一個僕人
[00:05:31.140 --> 00:05:33.140]  當小兒子回家的時候
[00:05:33.140 --> 00:05:35.140]  父親並沒有生氣
[00:05:35.140 --> 00:05:38.140]  反而抱著小兒子
[00:05:38.140 --> 00:05:39.140]  並且完全接納他
[00:05:39.140 --> 00:05:42.140]  還為他舉辦了盛大的派對
[00:05:42.140 --> 00:05:43.140]  就是在這裡
[00:05:43.140 --> 00:05:44.140]  把肥牛毒宰了
[00:05:44.140 --> 00:05:45.140]  去舉辦一個
[00:05:45.140 --> 00:05:47.140]  我的兒子失而復得
[00:05:47.140 --> 00:05:49.140]  很開心
[00:05:49.140 --> 00:05:53.140]  當全屋人都圍著小兒子回來
[00:05:53.140 --> 00:05:54.140]  死而復活
[00:05:54.140 --> 00:05:57.140]  失而復得的小兒子歡呼慶祝之際
[00:05:57.140 --> 00:05:59.140]  故事鏡頭一轉
[00:05:59.140 --> 00:06:04.140]  大兒子剛在田裡工作
[00:06:04.140 --> 00:06:05.140]  工作完畢
[00:06:05.140 --> 00:06:07.140]  回來就聽到
[00:06:07.140 --> 00:06:08.140]  開派對的聲音
[00:06:08.140 --> 00:06:10.140]  奏樂和跳舞
[00:06:10.140 --> 00:06:12.140]  他聽到同僕說
[00:06:12.140 --> 00:06:14.140]  「對了,你弟弟回來了」
[00:06:14.140 --> 00:06:17.140]  「你父親還為他宰了肥牛毒」
[00:06:17.140 --> 00:06:18.140]  大兒子這一刻
[00:06:18.140 --> 00:06:20.140]  突然之間情緒爆發
[00:06:20.140 --> 00:06:21.140]  情境就是
[00:06:21.140 --> 00:06:22.140]  想像一下
[00:06:22.140 --> 00:06:25.140]  大家在屋裡很開心開派對
[00:06:25.140 --> 00:06:28.140]  但大兒子在這裡說到28節
[00:06:28.140 --> 00:06:30.140]  大兒子生氣
[00:06:30.140 --> 00:06:32.140]  並且站在門外
[00:06:32.140 --> 00:06:34.140]  不肯進去
[00:06:34.140 --> 00:06:36.140]  而父親就出來勸他
[00:06:36.140 --> 00:06:39.140]  究竟大兒子生氣什麼呢?
[00:06:39.140 --> 00:06:41.140]  我們接下來會透過
[00:06:41.140 --> 00:06:44.140]  大兒子和父親的對話
[00:06:44.140 --> 00:06:45.140]  去明白
[00:06:45.140 --> 00:06:47.140]  究竟這個大兒子症候群
[00:06:47.140 --> 00:06:50.140]  甚至是大兒子內心發生了什麼事
[00:06:50.140 --> 00:06:52.140]  我們先看第一點
[00:06:52.140 --> 00:06:54.140]  其實我們看到
[00:06:54.140 --> 00:06:56.140]  當父親出來勸他的時候
[00:06:56.140 --> 00:06:59.140]  大兒子看到父親的第一句說話
[00:06:59.140 --> 00:07:00.140]  他是說什麼呢?
[00:07:00.140 --> 00:07:04.140]  他說「你看,我服侍了你這麼多年」
[00:07:04.140 --> 00:07:08.140]  「你從來都沒有違背過你的命令」
[00:07:08.140 --> 00:07:10.140]  我們先看看「服侍」這個字
[00:07:10.140 --> 00:07:12.140]  我們平時都會覺得
[00:07:12.140 --> 00:07:14.140]  「服侍」我們在教會都會說很多
[00:07:14.140 --> 00:07:15.140]  我們要服侍神
[00:07:15.140 --> 00:07:16.140]  服侍上帝
[00:07:16.140 --> 00:07:17.140]  服侍人
[00:07:17.140 --> 00:07:18.140]  但這裡的原文
[00:07:18.140 --> 00:07:21.140]  是有一個比較特別的意思
[00:07:21.140 --> 00:07:22.140]  表面上看起來
[00:07:22.140 --> 00:07:23.140]  他很忠心
[00:07:23.140 --> 00:07:24.140]  很盡責
[00:07:24.140 --> 00:07:26.140]  很勤勞地服侍
[00:07:26.140 --> 00:07:28.140]  但原來希臘文原文中
[00:07:28.140 --> 00:07:32.140]  是說一個很不一樣的體會
[00:07:32.140 --> 00:07:34.140]  大兒子用的「服侍」
[00:07:34.140 --> 00:07:35.140]  原文不是說
[00:07:35.140 --> 00:07:38.140]  他好像兒子去體貼父親
[00:07:38.140 --> 00:07:40.140]  去愛父親的那種服侍
[00:07:40.140 --> 00:07:41.140]  而是說
[00:07:41.140 --> 00:07:44.140]  好像奴隸一樣被奴役
[00:07:44.140 --> 00:07:45.140]  當時
[00:07:45.140 --> 00:07:48.140]  不論是今天的社會還是以前
[00:07:48.140 --> 00:07:50.140]  奴隸和兒子
[00:07:50.140 --> 00:07:52.140]  我想大家都很明白
[00:07:52.140 --> 00:07:55.140]  是兩種完全不一樣的身份
[00:07:55.140 --> 00:07:57.140]  兒子擁有繼承權
[00:07:57.140 --> 00:08:00.140]  他和父親之間的關係很親密
[00:08:00.140 --> 00:08:01.140]  是出於愛
[00:08:01.140 --> 00:08:03.140]  例如父親節
[00:08:03.140 --> 00:08:05.140]  我相信如果在座有父親
[00:08:05.140 --> 00:08:06.140]  或者你們是子女
[00:08:06.140 --> 00:08:08.140]  我想你們為了孝順父親
[00:08:08.140 --> 00:08:09.140]  你們都不會說
[00:08:09.140 --> 00:08:11.140]  「我真的很害怕」
[00:08:11.140 --> 00:08:12.140]  「很被奴役」
[00:08:12.140 --> 00:08:15.140]  「所以我要去回報我爸爸」
[00:08:15.140 --> 00:08:20.140]  兒子有一種自由、安全感的出發點去服侍
[00:08:20.140 --> 00:08:22.140]  不過這個大兒子的服侍
[00:08:22.140 --> 00:08:24.140]  原來一直多年都在說
[00:08:24.140 --> 00:08:25.140]  他是出於
[00:08:25.140 --> 00:08:27.140]  我是一個奴隸
[00:08:27.140 --> 00:08:29.140]  我是出於一個恐懼的心
[00:08:29.140 --> 00:08:33.140]  他每一天都很辛苦地在家裡工作
[00:08:33.140 --> 00:08:35.140]  大兒子在頭腦上
[00:08:35.140 --> 00:08:37.140]  他知道自己是兒子
[00:08:37.140 --> 00:08:38.140]  但心態上
[00:08:38.140 --> 00:08:41.140]  原來他覺得自己是一個奴僕
[00:08:41.140 --> 00:08:44.140]  以致這個奴僕的心
[00:08:44.140 --> 00:08:48.140]  讓他對父親有一個很錯誤的形象
[00:08:48.140 --> 00:08:51.140]  他覺得父親好像是一個監視著他
[00:08:51.140 --> 00:08:53.140]  很嚴苛的老闆
[00:08:53.140 --> 00:08:56.140]  令他要帶著恐懼去服侍
[00:08:56.140 --> 00:08:57.140]  以致他接下來
[00:08:57.140 --> 00:08:59.140]  「我服侍了你這麼多年」
[00:08:59.140 --> 00:09:00.140]  他更加強調
[00:09:00.140 --> 00:09:03.140]  「我從來都沒有違背過你的命令」
[00:09:03.140 --> 00:09:07.140]  「我不知道你何時會不敢違背命令」
[00:09:07.140 --> 00:09:10.140]  其實背後很多時候是因為害怕
[00:09:10.140 --> 00:09:12.140]  你害怕違背了命令之後
[00:09:12.140 --> 00:09:14.140]  會出現一些後果
[00:09:14.140 --> 00:09:19.140]  你會害怕出錯被父親責罵或看不起
[00:09:19.140 --> 00:09:24.140]  害怕你在父親的心目中被扣分
[00:09:24.140 --> 00:09:26.140]  其實這個大兒子奴僕的心
[00:09:26.140 --> 00:09:31.140]  令他在這麼多年服侍的過程中
[00:09:31.140 --> 00:09:33.140]  帶著一種恐懼
[00:09:33.140 --> 00:09:35.140]  他很害怕犯錯
[00:09:35.140 --> 00:09:37.140]  以致他有壓力
[00:09:37.140 --> 00:09:42.140]  那份恐懼是驅使他服侍的動力
[00:09:42.140 --> 00:09:45.140]  如果你帶著服侍的心
[00:09:45.140 --> 00:09:46.140]  想像一下
[00:09:46.140 --> 00:09:50.140]  其實大兒子每一天都很消磨、很累
[00:09:50.140 --> 00:09:56.140]  以致他在服侍中感受不到任何愛或喜樂
[00:09:56.140 --> 00:09:58.140]  不過這次又很特別
[00:09:58.140 --> 00:10:04.140]  這個從來沒有違背過父親命令的大兒子
[00:10:04.140 --> 00:10:07.140]  他這次是公然去怎樣?
[00:10:07.140 --> 00:10:09.140]  公然去頂撞父親
[00:10:09.140 --> 00:10:13.140]  這裡說到父親是小兒子回來了
[00:10:13.140 --> 00:10:15.140]  他開派對、設宴
[00:10:15.140 --> 00:10:16.140]  是一個長輩
[00:10:16.140 --> 00:10:18.140]  他去開一個宴席
[00:10:18.140 --> 00:10:20.140]  邀請所有人來
[00:10:20.140 --> 00:10:22.140]  但這個大兒子作為家人
[00:10:22.140 --> 00:10:23.140]  一個後輩
[00:10:23.140 --> 00:10:25.140]  他竟然不肯進去
[00:10:25.140 --> 00:10:28.140]  其實這個情況、這個行為
[00:10:28.140 --> 00:10:30.140]  在當時的文化中
[00:10:30.140 --> 00:10:33.140]  讓父親極度失禮
[00:10:33.140 --> 00:10:36.140]  令父親感到不被尊重
[00:10:36.140 --> 00:10:41.140]  但我們又再看看父親的反應
[00:10:41.140 --> 00:10:44.140]  其實父親知道大兒子在外
[00:10:44.140 --> 00:10:46.140]  他就在一個宴席裡走
[00:10:46.140 --> 00:10:48.140]  故意主動走出去門外
[00:10:48.140 --> 00:10:51.140]  去勸這個大兒子
[00:10:51.140 --> 00:10:55.140]  其實這個父親主動走出這個宴會
[00:10:55.140 --> 00:10:57.140]  並且去勸這個大兒子
[00:10:57.140 --> 00:11:01.140]  是放下自己一些面子和尊嚴
[00:11:01.140 --> 00:11:05.140]  而父親第一句說話是說「兒啊」
[00:11:05.140 --> 00:11:08.140]  這裡不是單單說「兒子啊」
[00:11:08.140 --> 00:11:12.140]  而是一個很親暱的稱呼
[00:11:12.140 --> 00:11:14.140]  如果用今時今日的說法
[00:11:14.140 --> 00:11:16.140]  就是「我的心肝寶貝」
[00:11:16.140 --> 00:11:18.140]  「親愛的孩子啊」
[00:11:18.140 --> 00:11:19.140]  想像一下
[00:11:19.140 --> 00:11:21.140]  其實這個大兒子在做一些很不尊重
[00:11:21.140 --> 00:11:24.140]  甚至是在頂撞父親的一些事
[00:11:24.140 --> 00:11:26.140]  父親沒有叫他
[00:11:26.140 --> 00:11:28.140]  「你這個忘恩負義的人」
[00:11:28.140 --> 00:11:30.140]  也沒有說「你這個不孝子」
[00:11:30.140 --> 00:11:35.140]  父親仍然在叫他「兒啊」
[00:11:35.140 --> 00:11:38.140]  父親的行為在當時的文化
[00:11:38.140 --> 00:11:41.140]  是一個不能夠想像的動勢
[00:11:41.140 --> 00:11:44.140]  他完全放下了自己的尊嚴
[00:11:44.140 --> 00:11:47.140]  他為了恩著出於愛的緣故
[00:11:47.140 --> 00:11:49.140]  他走出去這個宴席
[00:11:49.140 --> 00:11:53.140]  去挽回這個頂撞他的兒子
[00:11:53.140 --> 00:11:56.140]  這個是天父對我們的愛
[00:11:56.140 --> 00:11:59.140]  願意為我們放下一切去挽回我們
[00:11:59.140 --> 00:12:01.140]  而我想說
[00:12:01.140 --> 00:12:06.140]  這個從來沒有違背父親命令的兒子
[00:12:06.140 --> 00:12:10.140]  可能他今次才是第一次明白
[00:12:10.140 --> 00:12:12.140]  原來我這個兒子的身份
[00:12:12.140 --> 00:12:15.140]  從來都不是建基於我的表現
[00:12:15.140 --> 00:12:17.140]  他之前一直都沒有違背過
[00:12:17.140 --> 00:12:18.140]  今次他發現
[00:12:18.140 --> 00:12:20.140]  原來我即使有不完美
[00:12:20.140 --> 00:12:22.140]  即使我會做錯
[00:12:22.140 --> 00:12:27.140]  但是父親仍然和我去說「兒啊」
[00:12:27.140 --> 00:12:30.140]  的確父親透過這次的機會
[00:12:30.140 --> 00:12:32.140]  都很想讓大兒子知道
[00:12:32.140 --> 00:12:35.140]  即使你有機會會做錯
[00:12:35.140 --> 00:12:40.140]  可能你都會有做得不對、軟弱的時候
[00:12:40.140 --> 00:12:43.140]  但你仍然是我親愛兒子的身份
[00:12:43.140 --> 00:12:46.140]  這件事是不會因為任何事去改變
[00:12:46.140 --> 00:12:48.140]  不是因為你做得夠好
[00:12:48.140 --> 00:12:50.140]  所以你是我的兒子
[00:12:50.140 --> 00:12:53.140]  而是因為你是我的兒子
[00:12:53.140 --> 00:12:55.140]  所以我永遠會去接納你
[00:12:55.140 --> 00:12:58.140]  我想這份兒子的心
[00:12:58.140 --> 00:13:00.140]  是我們很需要去
[00:13:00.140 --> 00:13:04.140]  接下來在服事或教會中成長中
[00:13:04.140 --> 00:13:06.140]  很需要去不斷提醒自己
[00:13:06.140 --> 00:13:09.140]  當我們要明白到
[00:13:09.140 --> 00:13:12.140]  即使我們每個人都有機會犯錯
[00:13:12.140 --> 00:13:15.140]  但我們仍然是天父的兒女
[00:13:15.140 --> 00:13:17.140]  這份自由和安全感
[00:13:17.140 --> 00:13:20.140]  令我們在服事中不是帶著恐懼
[00:13:20.140 --> 00:13:22.140]  不是像大兒子之前那樣
[00:13:22.140 --> 00:13:25.140]  而是能夠有那份自由
[00:13:25.140 --> 00:13:26.140]  亦是出於愛的緣故
[00:13:26.140 --> 00:13:31.140]  因為你才感受到是天父無條件的那份愛
[00:13:31.140 --> 00:13:33.140]  頂姐妹
[00:13:33.140 --> 00:13:35.140]  我想每年準備進入暑假
[00:13:35.140 --> 00:13:37.140]  即是服事
[00:13:37.140 --> 00:13:39.140]  我想在服事期間
[00:13:39.140 --> 00:13:41.140]  甚至是完結了暑假的服事
[00:13:41.140 --> 00:13:45.140]  通常我們童工們聽得最多的是甚麼呢?
[00:13:45.140 --> 00:13:47.140]  可能是期間
[00:13:47.140 --> 00:13:50.140]  就是很害怕攝影機運作得不好
[00:13:50.140 --> 00:13:53.140]  很害怕自己做得不夠好
[00:13:53.140 --> 00:13:55.140]  很害怕到時候
[00:13:55.140 --> 00:13:57.140]  我計劃好的事情
[00:13:57.140 --> 00:13:59.140]  不能如期發生
[00:13:59.140 --> 00:14:01.140]  其實你問我
[00:14:01.140 --> 00:14:04.140]  我自己有時也會有這個恐懼
[00:14:04.140 --> 00:14:06.140]  當有新事物出現
[00:14:06.140 --> 00:14:07.140]  突發的事
[00:14:07.140 --> 00:14:08.140]  我都會害怕出錯
[00:14:08.140 --> 00:14:10.140]  甚至我會害怕自己的服事
[00:14:10.140 --> 00:14:12.140]  預備得不夠完善
[00:14:12.140 --> 00:14:14.140]  甚至不夠好
[00:14:14.140 --> 00:14:15.140]  其實有時這些說話
[00:14:15.140 --> 00:14:16.140]  心裏面的聲音
[00:14:16.140 --> 00:14:19.140]  可能都反映我們和這位大兒子一樣
[00:14:19.140 --> 00:14:21.140]  有時我們在頭腦裏面
[00:14:21.140 --> 00:14:23.140]  會覺得上帝好像對我們
[00:14:23.140 --> 00:14:27.140]  好像有把尺度著我們
[00:14:27.140 --> 00:14:30.140]  頭腦上雖然知道我們是屬神的兒女
[00:14:30.140 --> 00:14:34.140]  但有時心裏會被恐懼驅使我們去服事
[00:14:34.140 --> 00:14:37.140]  以致我們很多時候在服事裏面
[00:14:37.140 --> 00:14:39.140]  會感到很緊張
[00:14:39.140 --> 00:14:40.140]  很害怕
[00:14:40.140 --> 00:14:41.140]  害怕出錯
[00:14:41.140 --> 00:14:45.140]  以致服事好像慢慢變得心狠裡
[00:14:45.140 --> 00:14:48.140]  會內耗甚或消磨
[00:14:48.140 --> 00:14:51.140]  不過今日第一點我想提醒我們
[00:14:51.140 --> 00:14:55.140]  天父從來都不是想我們帶著恐懼去服事他
[00:14:55.140 --> 00:14:57.140]  甚或去服事人
[00:14:57.140 --> 00:14:59.140]  經文提醒我們一樣東西
[00:14:59.140 --> 00:15:01.140]  我們不是奴僕
[00:15:01.140 --> 00:15:04.140]  我們仍然會有做錯
[00:15:04.140 --> 00:15:06.140]  可能有做得不好的時候
[00:15:06.140 --> 00:15:07.140]  但天父說
[00:15:07.140 --> 00:15:08.140]  兒啊
[00:15:08.140 --> 00:15:11.140]  你仍然不論你做得如何
[00:15:11.140 --> 00:15:12.140]  甚或有軟弱
[00:15:12.140 --> 00:15:17.140]  你都是我眼中最珍貴的兒女
[00:15:17.140 --> 00:15:19.140]  我想今天暑假
[00:15:19.140 --> 00:15:21.140]  第一點是我們透過
[00:15:21.140 --> 00:15:25.140]  一起帶著兒子的心去經歷那份
[00:15:25.140 --> 00:15:28.140]  在服事裏面有自由有喜樂
[00:15:28.140 --> 00:15:31.140]  因為我們的上帝是各位的天父
[00:15:31.140 --> 00:15:35.140]  甚或願意我們在面對我們不完美的裏面
[00:15:35.140 --> 00:15:37.140]  面對我們會有出錯的裏面
[00:15:37.140 --> 00:15:39.140]  我們都更加深去體會
[00:15:39.140 --> 00:15:45.140]  正如從來沒有違背大兒子的兒子身上
[00:15:45.140 --> 00:15:47.140]  原來我做錯的時候
[00:15:47.140 --> 00:15:50.140]  上帝仍然願意去擁抱我
[00:15:50.140 --> 00:15:51.140]  接納我
[00:15:51.140 --> 00:15:53.140]  這個機會在不完美的當中
[00:15:53.140 --> 00:15:55.140]  去更深明白
[00:15:55.140 --> 00:15:58.140]  神對我們的接納和那份無條件的愛
[00:15:58.140 --> 00:16:00.140]  這是第一點
[00:16:00.140 --> 00:16:02.140]  很想讓大家去了解
[00:16:02.140 --> 00:16:05.140]  我們再去看第二點
[00:16:05.140 --> 00:16:07.140]  第二個症狀是什麼呢
[00:16:07.140 --> 00:16:09.140]  就是自覺缺乏
[00:16:09.140 --> 00:16:11.140]  我會這樣去定義
[00:16:11.140 --> 00:16:15.140]  我們先去看大兒子裏面那句話
[00:16:15.140 --> 00:16:17.140]  控訴的下半部
[00:16:17.140 --> 00:16:20.140]  他說完我沒有違背命令後
[00:16:20.140 --> 00:16:24.140]  他就說你父親從來都沒有給過一隻小山羊
[00:16:24.140 --> 00:16:28.140]  叫我和我的朋友一起去快樂一下
[00:16:28.140 --> 00:16:30.140]  這裏暴露了什麼呢
[00:16:30.140 --> 00:16:32.140]  對於大兒子來說
[00:16:32.140 --> 00:16:37.140]  他服事父親是帶著一種自我的期望
[00:16:37.140 --> 00:16:41.140]  他會覺得我為了這個父親服事了這麼多年
[00:16:41.140 --> 00:16:43.140]  真的盡心盡力
[00:16:43.140 --> 00:16:44.140]  好像奴隸一樣
[00:16:44.140 --> 00:16:48.140]  至少你也應該給我一隻小山羊作為回報
[00:16:48.140 --> 00:16:50.140]  令我開心一下
[00:16:50.140 --> 00:16:54.140]  弟兄姊妹有想在這裏問一條問題
[00:16:54.140 --> 00:16:55.140]  你去服事的時候
[00:16:55.140 --> 00:16:58.140]  心裏會不會有些期望呢
[00:16:58.140 --> 00:17:01.140]  你心裏回答也可以
[00:17:01.140 --> 00:17:04.140]  可能有些人期望會想認識更多人
[00:17:04.140 --> 00:17:09.140]  有些人會期望活動可以令大家很享受和開心
[00:17:09.140 --> 00:17:14.140]  希望在這個服事的機會裏
[00:17:14.140 --> 00:17:17.140]  得到一些肯定或者自我技能提升
[00:17:17.140 --> 00:17:19.140]  甚至有些人可能很簡單
[00:17:19.140 --> 00:17:23.140]  就是希望我參與這個服事可以開開心心
[00:17:23.140 --> 00:17:25.140]  總之這樣就可以了
[00:17:25.140 --> 00:17:28.140]  希望這個暑假青春好玩
[00:17:28.140 --> 00:17:31.140]  我想說這些期望都沒有錯
[00:17:31.140 --> 00:17:37.140]  不過如果當我們的目光只是放下這些自我的期望
[00:17:37.140 --> 00:17:43.140]  甚至覺得這個期望是要必然發生才等於成功的話
[00:17:43.140 --> 00:17:47.140]  這樣是一件會帶來危險的時候
[00:17:47.140 --> 00:17:51.140]  因為當現實不如你的預期的時候
[00:17:51.140 --> 00:17:55.140]  你的大兒子症狀可能就會發作
[00:17:55.140 --> 00:18:00.140]  當大家在面對這個服事期間
[00:18:00.140 --> 00:18:06.140]  可能你期望中的小生涯是那些關係、讚賞、好玩、成就感
[00:18:06.140 --> 00:18:08.140]  不過同時現實的服事
[00:18:08.140 --> 00:18:11.140]  可能人與人之間的確會面對磨擦
[00:18:11.140 --> 00:18:13.140]  我們要學習溝通
[00:18:13.140 --> 00:18:18.140]  流程也有時因為一些天氣或者一些不同的緣故
[00:18:18.140 --> 00:18:19.140]  我們要作出調整
[00:18:19.140 --> 00:18:21.140]  要需要有改動
[00:18:21.140 --> 00:18:23.140]  不是你所計劃的這樣發生
[00:18:23.140 --> 00:18:27.140]  甚至你會發現原來開會也有些壓力
[00:18:27.140 --> 00:18:30.140]  原來一些計劃快要沒有了,真的不知如何是好的時候
[00:18:30.140 --> 00:18:35.140]  可能當你的期望與你現實中有落差的時候
[00:18:35.140 --> 00:18:38.140]  你可能會捱過去
