
[00:00:00.000 --> 00:00:01.700]  今天的經文有兩段
[00:03:41.500 --> 00:03:45.500]  我前陣子和一班朋友去吃任食火鍋
[00:03:45.500 --> 00:03:48.500]  當我們去專心等湯煮開的時候
[00:03:48.500 --> 00:03:51.500]  我們那幾個人就進入了認真模式
[00:03:51.500 --> 00:03:54.500]  一個用手機按最好的牛肉
[00:03:54.500 --> 00:03:56.500]  一個就把牛肉放到碗裡
[00:03:56.500 --> 00:03:58.500]  一個就負責分牛肉
[00:03:58.500 --> 00:04:00.500]  我就無止境地點醬
[00:04:00.500 --> 00:04:02.500]  放到口裡咬和吞
[00:04:02.500 --> 00:04:05.500]  吃了很多輪
[00:04:05.500 --> 00:04:08.500]  頭幾輪還算是有一點牛肉味
[00:04:08.500 --> 00:04:12.500]  但之後就像是餵食而食一樣
[00:04:12.500 --> 00:04:17.500]  如果人生是一個吃到飽的火鍋
[00:04:17.500 --> 00:04:21.500]  我們可能都會用盡我們的策略
[00:04:21.500 --> 00:04:24.500]  去想清楚怎樣才可以在兩個小時之內
[00:04:24.500 --> 00:04:26.500]  吃回票價
[00:04:26.500 --> 00:04:28.500]  我們一分一秒都不捨得放手
[00:04:28.500 --> 00:04:32.500]  我們以為這樣取到盡才有價值
[00:04:32.500 --> 00:04:36.500]  可能那時候古近東的文化都是一樣
[00:04:36.500 --> 00:04:40.500]  以色列人在埃及遺留的時候
[00:04:40.500 --> 00:04:43.500]  他們日復日 年復年的工作
[00:04:43.500 --> 00:04:45.500]  當然不是為了他們想吃牛肉
[00:04:45.500 --> 00:04:47.500]  也不是為了滿足他們自己的慾望
[00:04:47.500 --> 00:04:54.500]  而是為了滿足法老和這個世界的無盡需求
[00:04:54.500 --> 00:04:58.500]  以色列人離開埃及
[00:04:58.500 --> 00:05:01.500]  他不只是離開他的工作制度
[00:05:01.500 --> 00:05:04.500]  更加重要的是他脫離這個魔術人的法老
[00:05:04.500 --> 00:05:07.500]  他是一個不折不扣的工作狂
[00:05:07.500 --> 00:05:12.500]  有個作者叫做Walter Brueggemann
[00:05:12.500 --> 00:05:14.500]  他在《安息有時》這本書裡形容
[00:05:14.500 --> 00:05:18.500]  法老是一個焦慮至極的神明和帝王
[00:05:18.500 --> 00:05:21.500]  他輔代以色列人 目的是什麼
[00:05:21.500 --> 00:05:24.500]  是為了建立更加多的糧倉
[00:05:24.500 --> 00:05:27.500]  去應付自己對未來的憂慮
[00:05:27.500 --> 00:05:30.500]  所以這個法老他無所不用其極
[00:05:30.500 --> 00:05:33.500]  他要逼迫國家裏面的弱小市群
[00:05:33.500 --> 00:05:38.500]  去無優自的耕種和造磚
[00:05:38.500 --> 00:05:41.500]  所以當磚頭達不到標的時候
[00:05:41.500 --> 00:05:44.500]  法老和他們的官員就會罵人
[00:05:44.500 --> 00:05:47.500]  懶惰 甚至虐待他們
[00:05:47.500 --> 00:05:52.500]  我們以為很文明很富庶的古埃及
[00:05:52.500 --> 00:05:57.500]  原來背後的動力正正就是源自於這份焦慮
[00:05:57.500 --> 00:06:00.500]  他很擔心會不夠東西吃
[00:06:00.500 --> 00:06:03.500]  需要建多些糧倉 需要多些磚
[00:06:03.500 --> 00:06:06.500]  要建 要不停叫人做 要打
[00:06:06.500 --> 00:06:12.500]  弟兄姊妹 這些文化我們會不會都很熟悉呢
[00:06:12.500 --> 00:06:16.500]  我們現今的香港人可能不需要下手造磚
[00:06:16.500 --> 00:06:22.500]  但我們有沒有為磚頭而感到焦慮呢
[00:06:22.500 --> 00:06:28.500]  N年前我們的社會還在說怎樣增值自己
[00:06:28.500 --> 00:06:30.500]  小朋友要贏在氣泡線
[00:06:30.500 --> 00:06:32.500]  突然殺出AI出來
[00:06:32.500 --> 00:06:34.500]  又check GBT deep seek
[00:06:34.500 --> 00:06:37.500]  其實都可能會令到我們很擔心我們會不會被取代
[00:06:37.500 --> 00:06:41.500]  或者憂慮我們有一天會不會被淘汰
[00:06:41.500 --> 00:06:44.500]  我們這個人會不會成為一個沒有獨特性
[00:06:44.500 --> 00:06:46.500]  沒有生產力 沒有價值
[00:06:46.500 --> 00:06:48.500]  沒有人看重人呢
[00:06:48.500 --> 00:06:53.500]  我相信我們群體在weekday的時候
[00:06:53.500 --> 00:06:57.500]  真的很想很忠心地將我們手上的工作做好
[00:06:57.500 --> 00:07:00.500]  因為勞碌而來的回報是很開心的
[00:07:00.500 --> 00:07:07.500]  而另一方面我們會不會都很想透過工作去證明給這個世界看
[00:07:07.500 --> 00:07:10.500]  證明給自己看 證明給上帝看
[00:07:10.500 --> 00:07:12.500]  其實我是有用的
[00:07:12.500 --> 00:07:20.500]  剛剛說這個法老是一個很焦慮的神明
[00:07:20.500 --> 00:07:25.500]  那我們上帝呢 而我的神是一個怎樣的神呢
[00:07:26.500 --> 00:07:29.500]  祂是不是一個焦慮的神呢
[00:07:29.500 --> 00:07:32.500]  在第十一節他寫著
[00:07:32.500 --> 00:07:36.500]  因為六日之內耶和華做天地海和其中的萬物
[00:07:36.500 --> 00:07:38.500]  第七日就安息了
[00:07:38.500 --> 00:07:42.500]  所以耶和華賜福與安息日定為聖日
[00:07:42.500 --> 00:07:47.500]  原來我們的上帝當他創造這一切的時候
[00:07:47.500 --> 00:07:50.500]  祂是做得很漂亮
[00:07:50.500 --> 00:07:53.500]  然後去到最後一天 第七日的時候祂就分別出來
[00:07:53.500 --> 00:07:58.500]  祂選擇了按揭 停下
[00:07:58.500 --> 00:08:02.500]  你可能會問 上帝你這個老人家都會累嗎
[00:08:02.500 --> 00:08:04.500]  首先上帝不是老人家
[00:08:04.500 --> 00:08:06.500]  但是聖經告訴我們
[00:08:06.500 --> 00:08:10.500]  我們的上帝是不會累的
[00:08:10.500 --> 00:08:13.500]  在詩篇說他不打頓不睡覺
[00:08:13.500 --> 00:08:16.500]  在耳塞書說他不疲乏不困原
[00:08:16.500 --> 00:08:20.500]  所以就算是我們無論在工作裡面
[00:08:20.500 --> 00:08:24.500]  在生活裡面 甚至是在室面裡面跟人交往的時候
[00:08:24.500 --> 00:08:28.500]  上帝永遠都會準備去聽我們的祈禱
[00:08:28.500 --> 00:08:31.500]  甚至預備去施展祂奇妙的工作
[00:08:31.500 --> 00:08:35.500]  祂是不會有休息的時刻
[00:08:35.500 --> 00:08:37.500]  祂不聽我們的禱告
[00:08:37.500 --> 00:08:41.500]  但是這裡說安息又是什麼意思呢
[00:08:41.500 --> 00:08:44.500]  為什麼要安揭呢 第七日
[00:08:44.500 --> 00:08:49.500]  其實上帝安息
[00:08:49.500 --> 00:08:54.500]  其實代表祂在第七日是不作為 不做事
[00:08:54.500 --> 00:08:58.500]  代表祂所創造的這一切已經圓滿了
[00:08:58.500 --> 00:09:00.500]  就好像一個畫家
[00:09:00.500 --> 00:09:02.500]  他完成了他的作品之後
[00:09:02.500 --> 00:09:04.500]  如果要強行再來一筆
[00:09:04.500 --> 00:09:08.500]  只不過是畫蛇添足 懂得祈反
[00:09:08.500 --> 00:09:09.500]  所以換言之
[00:09:09.500 --> 00:09:14.500]  神的創造根本沒有需要再靠額外的東西或者規律
[00:09:14.500 --> 00:09:17.500]  甚至我們人的薪酬或者修補
[00:09:17.500 --> 00:09:23.500]  以致使得這個世界可以得以運作得順利
[00:09:23.500 --> 00:09:25.500]  什麼意思呢
[00:09:25.500 --> 00:09:27.500]  我們不需要任何努力
[00:09:27.500 --> 00:09:30.500]  第七日其實是不需要再有任何添加
[00:09:30.500 --> 00:09:33.500]  這個世界都是完美地在運作
[00:09:33.500 --> 00:09:38.500]  大家記不記得亞當夏娃是第幾天被造
[00:09:38.500 --> 00:09:40.500]  第六天
[00:09:40.500 --> 00:09:43.500]  可以幻想一下
[00:09:43.500 --> 00:09:46.500]  亞當夏娃當被上帝創造的時候
[00:09:46.500 --> 00:09:50.500]  她一醒覺 又起色 睜開眼
[00:09:50.500 --> 00:09:52.500]  她第一件事要做的是什麼
[00:09:52.500 --> 00:09:54.500]  當然是呼吸
[00:09:54.500 --> 00:09:57.500]  但她第一天要做的事
[00:09:57.500 --> 00:09:59.500]  是不是要工作
[00:09:59.500 --> 00:10:01.500]  不是
[00:10:01.500 --> 00:10:04.500]  第一天要做的事就是進入安息
[00:10:04.500 --> 00:10:08.500]  神創造人不是要他們一起身
[00:10:08.500 --> 00:10:10.500]  做完之後就立刻起名
[00:10:10.500 --> 00:10:13.500]  管理員紙 去修理
[00:10:13.500 --> 00:10:18.500]  是邀請人和神一起進入被造世界
[00:10:18.500 --> 00:10:20.500]  和上帝享受這個世界
[00:10:20.500 --> 00:10:23.500]  見證這個世界的美好
[00:10:23.500 --> 00:10:26.500]  所以神透過安息
[00:10:26.500 --> 00:10:29.500]  一再邀請祂所愛的子民
[00:10:29.500 --> 00:10:30.500]  就是祂的兒女
[00:10:30.500 --> 00:10:32.500]  去察看這個世界的奧妙
[00:10:32.500 --> 00:10:36.500]  邀請我們加入祂的同在
[00:10:36.500 --> 00:10:39.500]  因為唯有我們去紀念安息日
[00:10:39.500 --> 00:10:43.500]  我們才記得這個世界的主人是誰
[00:10:43.500 --> 00:10:47.500]  這個世界的主人不是我們的焦慮
[00:10:47.500 --> 00:10:49.500]  不是我們的法老
[00:10:49.500 --> 00:10:52.500]  而是這個道德安息
[00:10:52.500 --> 00:10:56.500]  在裡面有安揭的上帝
[00:10:56.500 --> 00:10:58.500]  唯有我們記得這樣的時候
[00:10:58.500 --> 00:11:00.500]  我們才有真正抵抗焦慮
[00:11:00.500 --> 00:11:05.500]  和抵抗心中法老的力量
[00:11:05.500 --> 00:11:08.500]  所以安息日的核心意義
[00:11:08.500 --> 00:11:11.500]  並非在於信任或享受這個世界
[00:11:11.500 --> 00:11:17.500]  而是去信任和享受這個世界背後的創造主
[00:11:17.500 --> 00:11:21.500]  我們不是單單去享受這個世界這麼簡單
[00:11:21.500 --> 00:11:26.500]  我們要享受這個世界被造背後的創造主
[00:11:26.500 --> 00:11:28.500]  所以弟兄姊妹當我們宣認
[00:11:28.500 --> 00:11:30.500]  我們生命是來自神的時候
[00:11:30.500 --> 00:11:32.500]  我們即是代表我們的拒絕
[00:11:32.500 --> 00:11:35.500]  再被那些焦慮的勢力所克制
[00:11:35.500 --> 00:11:37.500]  同時亦代表我們已經
[00:11:37.500 --> 00:11:42.500]  開始由這個世界無盡欲求中解放出來
[00:11:42.500 --> 00:11:44.500]  神要去指紋
[00:11:44.500 --> 00:11:46.500]  透過這個安息的節奏
[00:11:46.500 --> 00:11:52.500]  去脫離工作或數字上的枷鎖
[00:11:52.500 --> 00:11:58.500]  去回復人本有的人性和尊嚴
[00:11:58.500 --> 00:12:01.500]  這是神給人一個莫大的恩典
[00:12:01.500 --> 00:12:03.500]  你認不認同
[00:12:03.500 --> 00:12:08.500]  今天我們怎樣對待這份禮物呢
[00:12:08.500 --> 00:12:12.500]  弟兄姊妹我們的週末的行程是怎樣定的呢
[00:12:12.500 --> 00:12:15.500]  我們每項活動背後
[00:12:15.500 --> 00:12:20.500]  是否仍然被一些信仰意外的想法奴役呢
[00:12:20.500 --> 00:12:22.500]  還是我們想透過這些活動
[00:12:22.500 --> 00:12:24.500]  甚至是侍奉
[00:12:24.500 --> 00:12:28.500]  去保持證明自己是有用呢
[00:12:28.500 --> 00:12:29.500]  願意我們在安息裏面
[00:12:29.500 --> 00:12:32.500]  可以回到神的愛裏面
[00:12:32.500 --> 00:12:34.500]  透過神的光去光照我們
[00:12:34.500 --> 00:12:40.500]  去驅走那些焦慮和永無止境的欲求
[00:12:40.500 --> 00:12:44.500]  我們記得 這是天賦世界
[00:12:44.500 --> 00:12:49.500]  接下來我們會讀
[00:12:49.500 --> 00:12:52.500]  《生命記》第五章十二至十五節
[00:12:52.500 --> 00:12:54.500]  我們有請一起讀 一二三
[00:12:54.500 --> 00:12:56.500]  (音樂)
[00:12:56.500 --> 00:12:58.500]  (音樂)
[00:12:58.500 --> 00:13:00.500]  (音樂)
[00:13:00.500 --> 00:13:02.500]  (音樂)
[00:13:02.500 --> 00:13:04.500]  (音樂)
[00:13:04.500 --> 00:13:06.500]  (音樂)
[00:13:06.500 --> 00:13:08.500]  (音樂)
[00:13:08.500 --> 00:13:10.500]  (音樂)
[00:13:10.500 --> 00:13:12.500]  (音樂)
[00:13:12.500 --> 00:13:14.500]  (音樂)
[00:13:14.500 --> 00:13:16.500]  (音樂)
[00:13:16.500 --> 00:13:18.500]  (音樂)
[00:13:18.500 --> 00:13:20.500]  (音樂)
[00:13:20.500 --> 00:13:22.500]  (音樂)
[00:13:22.500 --> 00:13:24.500]  (音樂)
[00:13:24.500 --> 00:13:26.500]  (音樂)
[00:13:26.500 --> 00:13:28.500]  (音樂)
[00:13:28.500 --> 00:13:30.500]  (音樂)
[00:13:30.500 --> 00:13:32.500]  (音樂)
[00:13:32.500 --> 00:13:34.500]  堅持
[00:13:34.500 --> 00:13:36.500]  (音樂)
[00:13:36.500 --> 00:13:38.500]  謝謝
[00:13:38.500 --> 00:13:42.500]  如果我們將兩段經文拍在一起看
[00:13:42.500 --> 00:13:46.500]  我們大致可以看到有幾個分別
[00:13:46.500 --> 00:13:48.500]  不知道大家能否看到
[00:13:48.500 --> 00:13:50.500]  我都highlight了
[00:13:50.500 --> 00:13:52.500]  黃色的就是分別
[00:13:52.500 --> 00:13:54.500]  第一個分別就是動詞
[00:13:54.500 --> 00:13:56.500]  出埃及記就說紀念安息日
[00:13:56.500 --> 00:13:58.500]  Remember
[00:13:58.500 --> 00:14:00.500]  但《生命記》是說守 守住
[00:14:00.500 --> 00:14:02.500]  第二個部分就是
[00:14:02.500 --> 00:14:04.500]  黃色的大部分
[00:14:04.500 --> 00:14:06.500]  就是安息日的原因
[00:14:06.500 --> 00:14:08.500]  是有些不同
[00:14:08.500 --> 00:14:10.500]  出埃及記所說的
[00:14:10.500 --> 00:14:12.500]  是因為神創造天地
[00:14:12.500 --> 00:14:14.500]  七天安息
[00:14:14.500 --> 00:14:16.500]  而《生命記》所說的
[00:14:16.500 --> 00:14:18.500]  是紀念你作埃及地
[00:14:18.500 --> 00:14:20.500]  作過奴僕
[00:14:20.500 --> 00:14:22.500]  神用大量的手伸出來的蚌壁
[00:14:22.500 --> 00:14:24.500]  令你出來
[00:14:24.500 --> 00:14:26.500]  強調的是神的拯救
[00:14:26.500 --> 00:14:28.500]  一個是說創造
[00:14:28.500 --> 00:14:30.500]  一個是說拯救
[00:14:30.500 --> 00:14:32.500]  為什麼呢
[00:14:32.500 --> 00:14:34.500]  有什麼意思呢
[00:14:34.500 --> 00:14:36.500]  原來我們再退後一步
[00:14:36.500 --> 00:14:38.500]  再看多一點
[00:14:38.500 --> 00:14:40.500]  《生命記》的背景和
[00:14:40.500 --> 00:14:42.500]  《出埃及記》的背景有什麼不同
[00:14:42.500 --> 00:14:44.500]  可能會幫我們更加明白這段經文
[00:14:44.500 --> 00:14:46.500]  首先《出埃及記》
[00:14:46.500 --> 00:14:48.500]  在上面剛剛說完的那段
[00:14:48.500 --> 00:14:50.500]  是說剛剛離開埃及的
[00:14:50.500 --> 00:14:52.500]  對剛剛離開埃及的意思來說
[00:14:52.500 --> 00:14:54.500]  他們裡面還有很多
[00:14:54.500 --> 00:14:56.500]  埃及的記憶
[00:14:56.500 --> 00:14:58.500]  剛剛過完紅海
[00:14:58.500 --> 00:15:00.500]  剛剛還要
[00:15:00.500 --> 00:15:02.500]  很狼狽的離開
[00:15:02.500 --> 00:15:04.500]  但是《生命記》
[00:15:04.500 --> 00:15:06.500]  這一段經文是向
[00:15:06.500 --> 00:15:08.500]  即將要進入迦南的
[00:15:08.500 --> 00:15:10.500]  以色列人說
[00:15:10.500 --> 00:15:12.500]  現在這群受眾
[00:15:12.500 --> 00:15:14.500]  已經不是適合
[00:15:14.500 --> 00:15:16.500]  被奴性困擾的老一代
[00:15:16.500 --> 00:15:18.500]  而是新一代的以色列人
[00:15:18.500 --> 00:15:20.500]  這群新一代的以色列人
[00:15:20.500 --> 00:15:22.500]  除了年輕之外
[00:15:22.500 --> 00:15:24.500]  他們固然沒有經歷過
[00:15:24.500 --> 00:15:26.500]  被奴役
[00:15:26.500 --> 00:15:28.500]  也沒有體會過一切奇妙的神蹟
[00:15:28.500 --> 00:15:30.500]  但是
[00:15:30.500 --> 00:15:32.500]  他們就是每天
[00:15:32.500 --> 00:15:34.500]  去
[00:15:34.500 --> 00:15:36.500]  經歷神的帶領和
[00:15:36.500 --> 00:15:38.500]  供應 如果記得的話
[00:15:38.500 --> 00:15:40.500]  有雲柱火柱還有瑪拿
[00:15:40.500 --> 00:15:42.500]  從天而降
[00:15:42.500 --> 00:15:44.500]  他們的生命是全然的
[00:15:44.500 --> 00:15:46.500]  靠著上帝而活
[00:15:46.500 --> 00:15:48.500]  所以當摩西
[00:15:48.500 --> 00:15:50.500]  去強調要守住安息日
[00:15:50.500 --> 00:15:52.500]  其實換句話說
[00:15:52.500 --> 00:15:54.500]  即是要守住
[00:15:54.500 --> 00:15:56.500]  一個記憶
[00:15:56.500 --> 00:15:58.500]  就是神曾經
[00:15:58.500 --> 00:16:00.500]  拯救過列祖的記憶
[00:16:00.500 --> 00:16:04.500]  摩西是要這群以色列人
[00:16:04.500 --> 00:16:06.500]  去正確的記起
[00:16:06.500 --> 00:16:08.500]  是誰用大人的手去救他們出來
[00:16:08.500 --> 00:16:10.500]  是耶和華
[00:16:10.500 --> 00:16:12.500]  是耶和華
[00:16:12.500 --> 00:16:14.500]  是耶和華
[00:16:14.500 --> 00:16:16.500]  穿了四次了
[00:16:16.500 --> 00:16:18.500]  以致我們
[00:16:18.500 --> 00:16:20.500]  當他們得到土地的時候
[00:16:20.500 --> 00:16:22.500]  當他們進入迦南地
[00:16:22.500 --> 00:16:24.500]  他們有他們的田地
[00:16:24.500 --> 00:16:26.500]  有子孫的時候
[00:16:26.500 --> 00:16:28.500]  他們仍然記得
[00:16:28.500 --> 00:16:30.500]  他們不是靠自己
[00:16:30.500 --> 00:16:32.500]  得到這一切
[00:16:32.500 --> 00:16:34.500]  而是靠著神
[00:16:34.500 --> 00:16:36.500]  靠著上帝
[00:16:36.500 --> 00:16:38.500]  去對這個弱小民族的
[00:16:38.500 --> 00:16:40.500]  一個揀選
[00:16:40.500 --> 00:16:42.500]  這份尊愛和一直的拯救
[00:16:42.500 --> 00:16:48.500]  所以摩西要他們記住
[00:16:48.500 --> 00:16:50.500]  神怎樣拯救過他們
[00:16:52.500 --> 00:16:54.500]  有時候當我們人生
[00:16:54.500 --> 00:16:56.500]  都佔穩定的時候
[00:16:56.500 --> 00:16:58.500]  我們都可能進入了這個流奶與物之地
[00:16:58.500 --> 00:17:00.500]  可能嫁了好老公
[00:17:00.500 --> 00:17:02.500]  或娶了好老婆
[00:17:02.500 --> 00:17:04.500]  跟了好老闆
[00:17:04.500 --> 00:17:06.500]  似乎好像不需要
[00:17:06.500 --> 00:17:08.500]  再為生活去憂慮
[00:17:08.500 --> 00:17:10.500]  我們會不會都
[00:17:10.500 --> 00:17:12.500]  容易沉醉在幸福當中呢
[00:17:12.500 --> 00:17:16.500]  或者忘記了誰是令我們出埃及呢
[00:17:16.500 --> 00:17:20.500]  是誰設下這個
[00:17:20.500 --> 00:17:22.500]  及時的公認和保守
[00:17:22.500 --> 00:17:26.500]  我們會不會誤以為
[00:17:26.500 --> 00:17:28.500]  我們眼前的一切
[00:17:28.500 --> 00:17:30.500]  都只是自己的奴隸的結果
[00:17:30.500 --> 00:17:32.500]  但搞笑的地方是
[00:17:32.500 --> 00:17:34.500]  當我們遇上問題的時候
[00:17:34.500 --> 00:17:36.500]  我們仍然會去責怪上帝
[00:17:36.500 --> 00:17:38.500]  為什麼你不幫我
[00:17:38.500 --> 00:17:40.500]  我說的這個人是不是你呢
[00:17:48.500 --> 00:17:50.500]  很有趣的是
[00:17:50.500 --> 00:17:52.500]  其實《生命記》還有一句是有額外的
[00:17:52.500 --> 00:17:54.500]  就是藍色那裡
[00:17:54.500 --> 00:17:56.500]  《生命記》多了一句
[00:17:56.500 --> 00:17:58.500]  可以和你一樣休息
[00:17:58.500 --> 00:18:00.500]  意思是
[00:18:00.500 --> 00:18:02.500]  以色列是要將這份記憶和恩情
[00:18:02.500 --> 00:18:04.500]  透過安息日
[00:18:04.500 --> 00:18:06.500]  向世界展現出來
[00:18:06.500 --> 00:18:10.500]  讓生命記入面的弱勢社群
[00:18:10.500 --> 00:18:12.500]  不論是瀑被也好
[00:18:12.500 --> 00:18:14.500]  寄居也好
[00:18:14.500 --> 00:18:16.500]  甚至是動物也好
[00:18:16.500 --> 00:18:18.500]  他們都可以參與在神的憐憫當中
[00:18:18.500 --> 00:18:20.500]  即使他們是異族
[00:18:20.500 --> 00:18:22.500]  甚至是不信耶和華
[00:18:22.500 --> 00:18:24.500]  以色列人仍然要好好對待他們
[00:18:24.500 --> 00:18:28.500]  神與人之間
[00:18:28.500 --> 00:18:30.500]  擁有恩怨的關係
[00:18:30.500 --> 00:18:32.500]  這個特質
[00:18:32.500 --> 00:18:34.500]  其實不是要我們自覺自己
[00:18:34.500 --> 00:18:36.500]  高人一等
[00:18:36.500 --> 00:18:38.500]  或者比你厲害
[00:18:38.500 --> 00:18:40.500]  反而是要叫以色列人
[00:18:40.500 --> 00:18:42.500]  去和我們一起去
[00:18:42.500 --> 00:18:44.500]  去和我們一起去
[00:18:44.500 --> 00:18:46.500]  反而是要叫以色列人去謙卑
[00:18:46.500 --> 00:18:50.500]  因為其實我們和外面的人一樣
[00:18:50.500 --> 00:18:52.500]  甚至和微信主要人一樣
[00:18:52.500 --> 00:18:54.500]  我們都極需要上帝無比的
[00:18:54.500 --> 00:18:56.500]  連輸和愛
[00:18:56.500 --> 00:19:00.500]  可能今天的你已經不是
[00:19:00.500 --> 00:19:02.500]  公司裡面最底層
[00:19:02.500 --> 00:19:04.500]  食物鏈最底層的那個
[00:19:04.500 --> 00:19:06.500]  可能我們已經一步步
[00:19:06.500 --> 00:19:08.500]  成為了
[00:19:08.500 --> 00:19:10.500]  管理層甚至是高層
[00:19:12.500 --> 00:19:14.500]  我們要用神的目光去看待
[00:19:14.500 --> 00:19:16.500]  其他同事
[00:19:16.500 --> 00:19:18.500]  特別是那些很令人激氣的下屬
