
[00:00:00.000 --> 00:00:03.200]  給予今天侍奉人員掌聲
[00:05:54.000 --> 00:05:56.000]  就好像一個Walking Dead
[00:05:56.000 --> 00:05:59.000]  會被世界甚至魔鬼撒旦影響我們
[00:05:59.000 --> 00:06:02.000]  去跟隨這個世界的文化
[00:06:02.000 --> 00:06:05.000]  並且這個人會按自己的標準
[00:06:05.000 --> 00:06:08.000]  去決定做自己想做的事情
[00:06:08.000 --> 00:06:10.000]  是一個很自我的人
[00:06:10.000 --> 00:06:12.000]  不過聖經說是會有後果的
[00:06:12.000 --> 00:06:14.000]  是會面對審判
[00:06:14.000 --> 00:06:16.000]  我會在想
[00:06:16.000 --> 00:06:18.000]  為何寶來要說這些呢
[00:06:18.000 --> 00:06:21.000]  明明我信了主
[00:06:21.000 --> 00:06:24.000]  在第一章都剛剛讚完這班信徒
[00:06:24.000 --> 00:06:26.000]  又有愛心又有信心
[00:06:26.000 --> 00:06:32.000]  我不是已經夢想地閱立成為屬神的子民
[00:06:32.000 --> 00:06:35.000]  將來能夠承受神產業的人嗎
[00:06:35.000 --> 00:06:41.000]  為何突然提起老我舊我呢
[00:06:41.000 --> 00:06:44.000]  我相信當時的信徒
[00:06:44.000 --> 00:06:46.000]  是一班已經是屬神的人
[00:06:46.000 --> 00:06:49.000]  是一班已經夢醒的人
[00:06:49.000 --> 00:06:52.000]  但他們的生活行為
[00:06:52.000 --> 00:06:55.000]  可能仍然是一個Walking Dead
[00:06:55.000 --> 00:06:57.000]  這個Walking Dead
[00:06:57.000 --> 00:07:00.000]  這個未信主之前的老我
[00:07:00.000 --> 00:07:03.000]  原來很恐怖
[00:07:03.000 --> 00:07:05.000]  因為就算信了主
[00:07:05.000 --> 00:07:07.000]  這個舊我老我會怎樣
[00:07:07.000 --> 00:07:10.000]  會來不來出現在我們生命裏
[00:07:10.000 --> 00:07:12.000]  來不來找回我們
[00:07:12.000 --> 00:07:14.000]  雖然信了主
[00:07:14.000 --> 00:07:16.000]  但這個舊我老我
[00:07:16.000 --> 00:07:18.000]  會不會來不來出現
[00:07:18.000 --> 00:07:21.000]  令我們的行為生活
[00:07:21.000 --> 00:07:24.000]  都可能好像一個未信
[00:07:24.000 --> 00:07:28.000]  令我們很容易被魔鬼殺蛋引誘
[00:07:28.000 --> 00:07:32.000]  又做一些得罪神的事情
[00:07:32.000 --> 00:07:34.000]  而當時的信徒
[00:07:34.000 --> 00:07:36.000]  在他們的世界裏
[00:07:36.000 --> 00:07:39.000]  又被一些什麼文化影響
[00:07:39.000 --> 00:07:42.000]  令他們的舊我老我出現呢
[00:07:42.000 --> 00:07:44.000]  不知道大家有沒有聽過
[00:07:44.000 --> 00:07:46.000]  一個叫洛斯底主義
[00:07:46.000 --> 00:07:50.000]  當時漸漸有這個洛斯底主義的思想
[00:07:50.000 --> 00:07:52.000]  在當時的信徒出現
[00:07:52.000 --> 00:07:54.000]  這個洛斯底主義是說什麼呢
[00:07:54.000 --> 00:07:56.000]  簡單說一點
[00:07:56.000 --> 00:07:58.000]  它說到靈
[00:07:58.000 --> 00:08:00.000]  就是傳言的善
[00:08:00.000 --> 00:08:02.000]  物質的善
[00:08:02.000 --> 00:08:04.000]  物質的善
[00:08:04.000 --> 00:08:06.000]  就是惡的就是邪惡
[00:08:06.000 --> 00:08:08.000]  所以他覺得一個善的神
[00:08:08.000 --> 00:08:12.000]  不可能創造萬物
[00:08:12.000 --> 00:08:14.000]  創造物質的東西
[00:08:14.000 --> 00:08:16.000]  更不可能一個善的神會成為人
[00:08:16.000 --> 00:08:19.000]  另外他們很崇尚知識
[00:08:19.000 --> 00:08:23.000]  他覺得知識是超越一切的美德品行
[00:08:23.000 --> 00:08:26.000]  並且只是一些蒙簡選的人
[00:08:26.000 --> 00:08:27.000]  某一類人
[00:08:27.000 --> 00:08:29.000]  才能夠明白真理
[00:08:29.000 --> 00:08:30.000]  明白知識
[00:08:30.000 --> 00:08:32.000]  包括明白聖經
[00:08:32.000 --> 00:08:34.000]  這個思想
[00:08:34.000 --> 00:08:36.000]  其實他當時不是很接受
[00:08:36.000 --> 00:08:38.000]  耶穌基督是導致肉身這件事
[00:08:38.000 --> 00:08:40.000]  甚至他們認為
[00:08:40.000 --> 00:08:44.000]  既然肉體物質是邪惡的
[00:08:44.000 --> 00:08:47.000]  靈魂是善的
[00:08:47.000 --> 00:08:49.000]  靈魂得救就行了
[00:08:49.000 --> 00:08:51.000]  我的身體肉身犯罪
[00:08:51.000 --> 00:08:53.000]  做什麼都無所謂
[00:08:53.000 --> 00:08:54.000]  不要緊
[00:08:54.000 --> 00:08:56.000]  最重要是靈魂得救就可以了
[00:08:56.000 --> 00:08:59.000]  並且知識很重要
[00:08:59.000 --> 00:09:03.000]  知識會凌駕於一切美德品行之上
[00:09:03.000 --> 00:09:05.000]  最重要是有知識
[00:09:05.000 --> 00:09:07.000]  做不做都不重要
[00:09:07.000 --> 00:09:08.000]  有知識
[00:09:08.000 --> 00:09:09.000]  沒有品德
[00:09:09.000 --> 00:09:10.000]  沒有德行
[00:09:10.000 --> 00:09:11.000]  都可以的
[00:09:11.000 --> 00:09:14.000]  所以他們想做什麼就做什麼
[00:09:14.000 --> 00:09:16.000]  另外
[00:09:16.000 --> 00:09:18.000]  只有某一些人
[00:09:18.000 --> 00:09:19.000]  被揀選
[00:09:19.000 --> 00:09:20.000]  才知道真理
[00:09:20.000 --> 00:09:22.000]  甚至知道一些奧秘的事
[00:09:22.000 --> 00:09:25.000]  所以他們覺得有知識的人
[00:09:25.000 --> 00:09:27.000]  會高人一等
[00:09:27.000 --> 00:09:29.000]  令到教會裏面帶來分裂
[00:09:29.000 --> 00:09:31.000]  破壞合一
[00:09:31.000 --> 00:09:34.000]  保羅很想糾正
[00:09:34.000 --> 00:09:36.000]  這班信徒的歪理
[00:09:36.000 --> 00:09:37.000]  所以
[00:09:37.000 --> 00:09:39.000]  同一本書後面
[00:09:39.000 --> 00:09:41.000]  保羅都澄清這些事
[00:09:41.000 --> 00:09:43.000]  我們又看看這幾節經文
[00:09:43.000 --> 00:09:44.000]  在四章的21節
[00:09:44.000 --> 00:09:45.000]  我又邀請大家一起讀
[00:09:45.000 --> 00:09:46.000]  預備起
[00:09:47.000 --> 00:10:01.000]  (教會自言自語)
[00:10:01.000 --> 00:10:03.000]  好 又邀請大家讀五章三節
[00:10:03.000 --> 00:10:12.000]  (教會自言自語)
[00:10:12.000 --> 00:10:14.000]  是呀 保羅要糾正信徒
[00:10:14.000 --> 00:10:16.000]  這些觀念是不對的
[00:10:16.000 --> 00:10:18.000]  不是得救就可以
[00:10:18.000 --> 00:10:19.000]  身體上
[00:10:19.000 --> 00:10:20.000]  做什麼行為上
[00:10:20.000 --> 00:10:21.000]  做什麼都沒有問題
[00:10:21.000 --> 00:10:22.000]  不是的
[00:10:22.000 --> 00:10:23.000]  作為一個信徒
[00:10:23.000 --> 00:10:24.000]  他的行為都要合乎
[00:10:24.000 --> 00:10:26.000]  信徒的要求
[00:10:26.000 --> 00:10:28.000]  並且剛才說過
[00:10:28.000 --> 00:10:29.000]  諾斯底主義
[00:10:29.000 --> 00:10:30.000]  講了很多奧秘
[00:10:30.000 --> 00:10:31.000]  講了很多知識
[00:10:31.000 --> 00:10:33.000]  保羅都跟你講了什麼是奧秘
[00:10:33.000 --> 00:10:34.000]  在三章九節
[00:10:34.000 --> 00:10:36.000]  我又邀請大家一起讀
[00:10:36.000 --> 00:10:57.000]  (教會自言自語)
[00:10:57.000 --> 00:10:59.000]  奧秘就是神的兒子
[00:10:59.000 --> 00:11:00.000]  成為人
[00:11:00.000 --> 00:11:02.000]  為人的最低十字架
[00:11:02.000 --> 00:11:03.000]  救贖人
[00:11:03.000 --> 00:11:05.000]  哪一個願意接受耶穌基督為救主
[00:11:05.000 --> 00:11:06.000]  就能夠稱義
[00:11:06.000 --> 00:11:08.000]  不是什麼特別的奧秘
[00:11:08.000 --> 00:11:10.000]  不是神秘主義
[00:11:10.000 --> 00:11:12.000]  而是耶穌基督已經告訴人
[00:11:12.000 --> 00:11:14.000]  聖經已經告訴人
[00:11:14.000 --> 00:11:16.000]  究竟這是一件什麼事情
[00:11:16.000 --> 00:11:18.000]  並且保羅都很著重
[00:11:18.000 --> 00:11:20.000]  信徒合一的事
[00:11:20.000 --> 00:11:22.000]  我又再邀請大家一起讀
[00:11:22.000 --> 00:11:23.000]  四章一節
[00:11:23.000 --> 00:11:24.000]  預備起
[00:11:24.000 --> 00:11:27.000]  (教會自言自語)
[00:11:27.000 --> 00:11:28.000]  既然夢照
[00:11:28.000 --> 00:11:29.000]  行事為人
[00:11:29.000 --> 00:11:33.000]  就要與你們所夢的呼召相呈
[00:11:33.000 --> 00:11:34.000]  凡事謙虛
[00:11:34.000 --> 00:11:35.000]  溫柔
[00:11:35.000 --> 00:11:36.000]  忍耐
[00:11:36.000 --> 00:11:38.000]  用愛心互相寬容
[00:11:38.000 --> 00:11:40.000]  以和平彼此連繫
[00:11:40.000 --> 00:11:45.000]  竭力保守聖靈所賜的吉日
[00:11:45.000 --> 00:11:47.000]  其實我都讚一下弟兄姊妹
[00:11:47.000 --> 00:11:48.000]  多謝你們
[00:11:48.000 --> 00:11:50.000]  你們讀聖經都很大聲
[00:11:50.000 --> 00:11:51.000]  我覺得
[00:11:51.000 --> 00:11:55.000]  保羅就是要糾正這些思想
[00:11:55.000 --> 00:11:56.000]  因為這些思想
[00:11:56.000 --> 00:11:59.000]  就是在充斥著這班信徒
[00:11:59.000 --> 00:12:07.000]  保羅知道信徒被這些風氣影響著
[00:12:07.000 --> 00:12:08.000]  所以
[00:12:08.000 --> 00:12:09.000]  為什麼呢?
[00:12:09.000 --> 00:12:10.000]  保羅雖然讚他們很好
[00:12:10.000 --> 00:12:12.000]  不過都要提醒他們
[00:12:12.000 --> 00:12:15.000]  不要被這個世界的風氣
[00:12:15.000 --> 00:12:17.000]  思想、文化、傳統
[00:12:17.000 --> 00:12:19.000]  甚至習慣去影響著
[00:12:19.000 --> 00:12:23.000]  仍然在行為上犯罪得罪神
[00:12:23.000 --> 00:12:27.000]  甚至不可以在信徒之間有很多比較
[00:12:27.000 --> 00:12:28.000]  破壞關係
[00:12:28.000 --> 00:12:29.000]  如果是的話
[00:12:29.000 --> 00:12:32.000]  其實信徒和未信的人是一樣的
[00:12:32.000 --> 00:12:33.000]  沒有分別
[00:12:33.000 --> 00:12:35.000]  都是一個Walking Dead
[00:12:35.000 --> 00:12:38.000]  一個跟隨著世界的存在
[00:12:38.000 --> 00:12:40.000]  弟兄姊妹
[00:12:40.000 --> 00:12:42.000]  我們信了主
[00:12:42.000 --> 00:12:43.000]  但我們的生活行為
[00:12:43.000 --> 00:12:45.000]  是不是掌握著基督徒?
[00:12:45.000 --> 00:12:49.000]  有機會我們都不一定掌握著基督徒
[00:12:49.000 --> 00:12:50.000]  因為世界的文化
[00:12:50.000 --> 00:12:54.000]  可能習慣傳統的思想都在衝擊著我們
[00:12:54.000 --> 00:12:58.000]  令到我們的老我都出現了
[00:12:58.000 --> 00:13:01.000]  以致我們又不能夠活出基督
[00:13:01.000 --> 00:13:05.000]  成為一個跟隨世界的存在
[00:13:05.000 --> 00:13:07.000]  弟兄姊妹
[00:13:07.000 --> 00:13:08.000]  問問自己
[00:13:08.000 --> 00:13:14.000]  你覺得你是一個如何的存在?
[00:13:14.000 --> 00:13:20.000]  不知道你在給什麼衝擊你的信仰生命呢?
[00:13:20.000 --> 00:13:22.000]  可能你說
[00:13:22.000 --> 00:13:24.000]  不是呀,沒有呀
[00:13:24.000 --> 00:13:26.000]  也沒有什麼在衝擊我
[00:13:26.000 --> 00:13:28.000]  也不是很覺
[00:13:28.000 --> 00:13:30.000]  是的
[00:13:30.000 --> 00:13:32.000]  這些思想、風氣、文化
[00:13:32.000 --> 00:13:34.000]  是慢慢形成的
[00:13:34.000 --> 00:13:38.000]  是你不知不覺中被影響的
[00:13:38.000 --> 00:13:40.000]  我舉個例子
[00:13:40.000 --> 00:13:42.000]  說髒話
[00:13:42.000 --> 00:13:47.000]  小時候我們就知道不應該說髒話
[00:13:47.000 --> 00:13:50.000]  小時候說髒話會怎樣?
[00:13:50.000 --> 00:13:52.000]  會被父母罵的
[00:13:52.000 --> 00:13:54.000]  我不知道
[00:13:54.000 --> 00:13:57.000]  如果有一天Washman和Edma說兩歲
[00:13:57.000 --> 00:13:59.000]  她說髒話
[00:13:59.000 --> 00:14:01.000]  你立即罵她吧,是吧?
[00:14:01.000 --> 00:14:03.000]  寧芾,是吧?
[00:14:03.000 --> 00:14:05.000]  立即罵她吧
[00:14:05.000 --> 00:14:07.000]  一定被父母罵
[00:14:07.000 --> 00:14:10.000]  或者在街上見到上三歲的小朋友說髒話
[00:14:10.000 --> 00:14:12.000]  你都會看著他,怎麼搞的?
[00:14:12.000 --> 00:14:13.000]  不應該說髒話
[00:14:13.000 --> 00:14:15.000]  不過很有趣
[00:14:15.000 --> 00:14:17.000]  長大後
[00:14:17.000 --> 00:14:19.000]  不知為何你會覺得OK的
[00:14:19.000 --> 00:14:21.000]  到了大學
[00:14:21.000 --> 00:14:24.000]  很多人都說髒話
[00:14:24.000 --> 00:14:26.000]  是吧?大專的弟兄姊妹
[00:14:26.000 --> 00:14:28.000]  是吧?
[00:14:28.000 --> 00:14:31.000]  我喜歡這些真誠的回應
[00:14:31.000 --> 00:14:33.000]  真的
[00:14:33.000 --> 00:14:35.000]  連教授也說髒話
[00:14:35.000 --> 00:14:37.000]  是吧?
[00:14:37.000 --> 00:14:39.000]  教授拿著咪高峰也說髒話
[00:14:39.000 --> 00:14:41.000]  是吧?
[00:14:41.000 --> 00:14:43.000]  那你覺得
[00:14:43.000 --> 00:14:45.000]  開始覺得說髒話是甚麼?
[00:14:45.000 --> 00:14:47.000]  OK的,沒所謂的
[00:14:47.000 --> 00:14:49.000]  是吧?
[00:14:49.000 --> 00:14:51.000]  沒甚麼問題的,是吧?
[00:14:51.000 --> 00:14:53.000]  但你真的要想清楚
[00:14:53.000 --> 00:14:55.000]  髒話的內容是甚麼?
[00:14:55.000 --> 00:14:59.000]  是否器官、行為、咒罵人的東西
[00:14:59.000 --> 00:15:01.000]  是否真的OK?
[00:15:01.000 --> 00:15:03.000]  可能你也說
[00:15:03.000 --> 00:15:07.000]  聖經也沒有說不可以說髒話
[00:15:07.000 --> 00:15:10.000]  也真的,聖經沒有一句這樣寫的
[00:15:10.000 --> 00:15:12.000]  作為基督徒不能說髒話
[00:15:12.000 --> 00:15:14.000]  真的沒有這句
[00:15:14.000 --> 00:15:16.000]  不過我們真的要想想
[00:15:16.000 --> 00:15:18.000]  是否合理的?
[00:15:18.000 --> 00:15:20.000]  是否合宜的?
[00:15:20.000 --> 00:15:22.000]  你有沒有聽過人說髒話
[00:15:22.000 --> 00:15:24.000]  是說些好東西的?
[00:15:24.000 --> 00:15:26.000]  例如
[00:15:26.000 --> 00:15:28.000]  希望你早日信耶穌
[00:15:28.000 --> 00:15:30.000]  得永生
[00:15:30.000 --> 00:15:32.000]  我就加些髒話字
[00:15:32.000 --> 00:15:34.000]  祝你早日信耶穌
[00:15:34.000 --> 00:15:36.000]  得永生
[00:15:36.000 --> 00:15:38.000]  明白我說甚麼嗎?
[00:15:38.000 --> 00:15:40.000]  其實需要別人示範一下嗎?
[00:15:40.000 --> 00:15:42.000]  哈哈哈哈
[00:15:42.000 --> 00:15:44.000]  有誰覺得你很流利的?
[00:15:44.000 --> 00:15:46.000]  我示範一下
[00:15:46.000 --> 00:15:48.000]  哈哈
[00:15:48.000 --> 00:15:50.000]  不要吧,嚇到人家
[00:15:50.000 --> 00:15:52.000]  畢竟會放上網的
[00:15:52.000 --> 00:15:54.000]  但你明白我說甚麼嗎?
[00:15:54.000 --> 00:15:56.000]  突然之間會
[00:15:56.000 --> 00:15:58.000]  你去祝福人
[00:15:58.000 --> 00:16:00.000]  跟人說生日快樂
[00:16:00.000 --> 00:16:02.000]  你不會無端加這些東西
[00:16:02.000 --> 00:16:04.000]  加些髒話字
[00:16:04.000 --> 00:16:07.000]  說髒話通常是咒罵人
[00:16:07.000 --> 00:16:09.000]  罵人
[00:16:09.000 --> 00:16:13.000]  是否真的覺得沒有問題?
[00:16:13.000 --> 00:16:15.000]  是否周圍的文化
[00:16:15.000 --> 00:16:17.000]  周圍的人都說
[00:16:17.000 --> 00:16:19.000]  我們都說,都覺得合理呢?
[00:16:19.000 --> 00:16:21.000]  還有
[00:16:21.000 --> 00:16:23.000]  聖經是否真的說過
[00:16:23.000 --> 00:16:25.000]  沒有說過
[00:16:25.000 --> 00:16:27.000]  不可以說髒話呢?
[00:16:27.000 --> 00:16:29.000]  我又找一段經文給你看
[00:16:29.000 --> 00:16:31.000]  以忽所書的四章二十九節
[00:16:31.000 --> 00:16:33.000]  我又邀請大家一起讀
[00:16:33.000 --> 00:16:35.000]  預備起
[00:16:35.000 --> 00:16:43.000]  (教授讀書中)
[00:16:43.000 --> 00:16:45.000]  聖經說甚麼呢?
[00:16:45.000 --> 00:16:47.000]  一句壞話都不可以出口
[00:16:47.000 --> 00:16:49.000]  壞話原文是有
[00:16:49.000 --> 00:16:51.000]  品質卑劣的
[00:16:51.000 --> 00:16:53.000]  惡的
[00:16:53.000 --> 00:16:55.000]  壞的
[00:16:55.000 --> 00:16:57.000]  這個意思
[00:16:57.000 --> 00:16:59.000]  品質卑劣的說話都不應該說
[00:16:59.000 --> 00:17:01.000]  是的,弟兄姊妹
[00:17:01.000 --> 00:17:03.000]  要留心
[00:17:03.000 --> 00:17:05.000]  不要周圍的人
[00:17:05.000 --> 00:17:07.000]  這個文化是這樣,我們也是這樣
[00:17:07.000 --> 00:17:09.000]  我又舉多一個例子
[00:17:09.000 --> 00:17:11.000]  婚前性行為
[00:17:11.000 --> 00:17:13.000]  我相信
[00:17:13.000 --> 00:17:15.000]  大家都不會做的
[00:17:15.000 --> 00:17:17.000]  還是你們做了我不知道
[00:17:17.000 --> 00:17:19.000]  (笑)
[00:17:19.000 --> 00:17:21.000]  是的
[00:17:21.000 --> 00:17:23.000]  你是一個壞人
[00:17:23.000 --> 00:17:25.000]  壞了的男人
[00:17:25.000 --> 00:17:27.000]  我找你聊聊天,靈峰
[00:17:27.000 --> 00:17:29.000]  我相信
[00:17:29.000 --> 00:17:31.000]  我們從小回教會
[00:17:31.000 --> 00:17:33.000]  到大學教導
[00:17:33.000 --> 00:17:35.000]  我相信
[00:17:35.000 --> 00:17:37.000]  大家都未必會做
[00:17:37.000 --> 00:17:39.000]  但是
[00:17:39.000 --> 00:17:41.000]  我知道,有些弟兄姊妹都在拍拖
[00:17:41.000 --> 00:17:43.000]  是的
[00:17:43.000 --> 00:17:45.000]  可能別人覺得你很怪
