
[00:00:00.000 --> 00:00:01.200]  人生很多事都猜不到
[00:01:16.000 --> 00:01:18.400]  就是持久型陀螺的霸主
[00:01:18.400 --> 00:01:21.400]  詳細的資料你自己可以看
[00:01:21.400 --> 00:01:23.800]  現在是難買一點的
[00:01:23.800 --> 00:01:25.800]  但是它也有一個剋星
[00:01:25.800 --> 00:01:27.600]  它轉到最後還在轉
[00:01:27.600 --> 00:01:28.600]  因為它有原因
[00:01:28.600 --> 00:01:30.400]  因為它的摩擦力很低
[00:01:30.400 --> 00:01:33.400]  它就會很快去到陀螺盤的中間
[00:01:33.400 --> 00:01:34.800]  底部就很尖
[00:01:34.800 --> 00:01:35.800]  因為它的摩擦力低
[00:01:35.800 --> 00:01:37.600]  它的旋轉力就很強
[00:01:37.600 --> 00:01:39.800]  轉到最後還有能量在轉
[00:01:39.800 --> 00:01:41.000]  你明白我說什麼嗎
[00:01:41.000 --> 00:01:42.200]  不明白也不要緊
[00:01:42.200 --> 00:01:44.200]  一會兒說一說你就明白了
[00:01:44.200 --> 00:01:47.000]  第二就是一個熱門型的攻擊陀螺
[00:01:47.000 --> 00:01:48.000]  就叫鯊魚
[00:01:48.000 --> 00:01:50.000]  有些人就稱之為神像的剋星
[00:01:50.000 --> 00:01:51.000]  它就特別的
[00:01:51.000 --> 00:01:52.600]  它的重心就比較低
[00:01:52.600 --> 00:01:54.200]  它衝擊力很大
[00:01:54.200 --> 00:01:57.200]  神像就高一點點重心
[00:01:57.200 --> 00:01:59.000]  如果它剛好鏟到底部
[00:01:59.000 --> 00:01:59.800]  就是它斜斜地
[00:01:59.800 --> 00:02:01.200]  有時候加上它發射的衝力
[00:02:01.200 --> 00:02:02.800]  斜斜地鏟到底部
[00:02:02.800 --> 00:02:05.800]  底部一被它撞到就會飛出去了
[00:02:05.800 --> 00:02:08.400]  就算你持久型的陀螺神像
[00:02:08.400 --> 00:02:10.000]  你都會飛出去了
[00:02:10.000 --> 00:02:11.600]  你說我很辛苦才買到一個
[00:02:11.600 --> 00:02:13.400]  神像的持久型陀螺回來
[00:02:13.400 --> 00:02:15.600]  怎樣應對鯊魚這個陀螺呢
[00:02:15.600 --> 00:02:16.800]  是有方法的
[00:02:16.800 --> 00:02:19.000]  就是改裝它的軸心
[00:02:19.000 --> 00:02:20.400]  核心的概念就是
[00:02:20.400 --> 00:02:22.600]  軸心可能壓低一點點
[00:02:22.600 --> 00:02:23.800]  降低軸心
[00:02:23.800 --> 00:02:25.200]  抓地力強一點
[00:02:25.200 --> 00:02:27.800]  就是攻擊型陀螺鏟不到底部
[00:02:27.800 --> 00:02:30.200]  它就沒那麼容易撞飛了
[00:02:30.200 --> 00:02:33.400]  最後看誰轉到最後就為之贏了
[00:02:33.400 --> 00:02:36.400]  其實人生我們怎樣看神和神的話
[00:02:36.400 --> 00:02:38.200]  我們希望在我們弱小的時候
[00:02:38.200 --> 00:02:39.800]  求神給我們有力量
[00:02:39.800 --> 00:02:41.400]  但我們很少去想
[00:02:41.400 --> 00:02:42.800]  究竟我在神面前
[00:02:42.800 --> 00:02:45.000]  我的重心夠不夠低呢
[00:02:45.000 --> 00:02:46.800]  耶穌剛剛在這段聖經
[00:02:46.800 --> 00:02:49.600]  上一段聖經就是耶穌受水禮
[00:02:49.600 --> 00:02:51.800]  很多聖靈如甲子降下
[00:02:51.800 --> 00:02:53.600]  畫面很漂亮
[00:02:53.600 --> 00:02:55.400]  可以說是人生的一個高峰
[00:02:55.400 --> 00:02:57.600]  祂直接出去傳福音就可以了
[00:02:57.600 --> 00:02:58.800]  也是很有效率的
[00:02:58.800 --> 00:02:59.800]  就是我這一頭受洗
[00:02:59.800 --> 00:03:00.600]  那一頭傳福音
[00:03:00.600 --> 00:03:01.800]  那就多幾個月
[00:03:01.800 --> 00:03:03.400]  可以跟更多的人分享
[00:03:03.400 --> 00:03:05.600]  可能更多的人會信耶穌悔改
[00:03:05.600 --> 00:03:08.200]  但是在馬太福音的第三節結尾
[00:03:08.200 --> 00:03:09.600]  耶穌受洗之後
[00:03:09.600 --> 00:03:12.800]  祂突然間就跳到一個低谷
[00:03:12.800 --> 00:03:14.200]  那個低谷是什麼呢
[00:03:14.200 --> 00:03:16.400]  就是祂去到這個曠野
[00:03:16.400 --> 00:03:17.800]  什麼都沒有的地方
[00:03:17.800 --> 00:03:20.000]  就四十晝夜就捱餓
[00:03:20.000 --> 00:03:22.600]  也捱了一些魔鬼對祂的試探
[00:03:22.600 --> 00:03:23.600]  在我們人裡面
[00:03:23.600 --> 00:03:24.400]  其實你不明白
[00:03:24.400 --> 00:03:25.200]  為什麼做一樣
[00:03:25.200 --> 00:03:28.400]  這麼沒有效率和風險這麼高的行為
[00:03:28.400 --> 00:03:29.800]  但是這裡反映出
[00:03:29.800 --> 00:03:32.600]  耶穌對聖經其實祂的重心很低
[00:03:32.600 --> 00:03:33.800]  因為祂捱著肚子餓
[00:03:33.800 --> 00:03:35.000]  面對四十晝夜
[00:03:35.000 --> 00:03:37.600]  祂只是告訴魔鬼
[00:03:37.600 --> 00:03:38.800]  聖經是怎樣
[00:03:38.800 --> 00:03:40.600]  祂現在怎樣履行聖經
[00:03:40.600 --> 00:03:42.600]  就抵擋住魔鬼了
[00:03:42.600 --> 00:03:44.800]  這個是耶穌就算祂自己是神
[00:03:44.800 --> 00:03:46.600]  就算祂自己是神的兒子
[00:03:46.600 --> 00:03:49.400]  祂都降到祂人生的重心最低處
[00:03:49.400 --> 00:03:51.600]  今天我們在神的話語裡面
[00:03:51.600 --> 00:03:52.800]  都是學一件事
[00:03:52.800 --> 00:03:55.200]  就是怎樣降到我們人生最低處
[00:03:55.200 --> 00:03:56.600]  將重心放低
[00:03:56.600 --> 00:03:58.200]  我們先一起祈禱
[00:03:58.200 --> 00:04:00.600]  「慈悲人愛天 父願主你保守我們」
[00:04:00.600 --> 00:04:01.800]  今天用謙卑的心
[00:04:01.800 --> 00:04:03.800]  和將我們人生的重心降低
[00:04:03.800 --> 00:04:05.600]  怎樣去當足學習
[00:04:05.600 --> 00:04:06.800]  去抵擋魔鬼
[00:04:06.800 --> 00:04:09.400]  闖入我們生命的基礎
[00:04:09.400 --> 00:04:10.800]  希望主你提醒我們
[00:04:10.800 --> 00:04:11.400]  保守我們
[00:04:11.400 --> 00:04:12.000]  多謝主
[00:04:12.000 --> 00:04:12.400]  以上祈禱
[00:04:12.400 --> 00:04:14.400]  交上去奉耶穌基督明治而求
[00:04:14.400 --> 00:04:15.200]  阿們
[00:04:15.200 --> 00:04:17.200]  在《馬提福音》的四章一節
[00:04:17.200 --> 00:04:17.800]  他這樣說
[00:04:17.800 --> 00:04:20.200]  「隨後耶穌被聖靈帶到曠野
[00:04:20.200 --> 00:04:21.600]  受魔鬼的試探」
[00:04:21.600 --> 00:04:24.200]  這裡是耶穌已經降低了
[00:04:24.200 --> 00:04:26.000]  因為耶穌其實祂自己
[00:04:26.000 --> 00:04:27.800]  都大概知道自己在做什麼
[00:04:27.800 --> 00:04:30.800]  但是祂依然是信服聖靈的引導
[00:04:30.800 --> 00:04:32.600]  就是說祂自己的程度
[00:04:32.600 --> 00:04:33.600]  祂和神是一樣的
[00:04:33.600 --> 00:04:36.200]  不過祂寧願聖靈
[00:04:36.200 --> 00:04:37.800]  叫到我動我就動
[00:04:37.800 --> 00:04:39.000]  祂帶我就去
[00:04:39.000 --> 00:04:40.400]  祂帶到他曠野裡面
[00:04:40.400 --> 00:04:42.600]  還要受一些卑鄙無恥
[00:04:42.600 --> 00:04:44.400]  一些很壞的魔鬼試探
[00:04:44.400 --> 00:04:48.200]  其實祂絕對是壓到祂人生的最低處
[00:04:48.200 --> 00:04:51.600]  耶穌還要噤射四十週夜就餓了
[00:04:51.600 --> 00:04:53.200]  真的捱了四十天
[00:04:53.200 --> 00:04:54.800]  真的很餓
[00:04:54.800 --> 00:04:56.400]  四十天真的餓
[00:04:56.400 --> 00:04:58.800]  因為耶穌是有一個人的肉體
[00:04:58.800 --> 00:05:00.000]  試探者
[00:05:00.000 --> 00:05:01.200]  這裡也是魔鬼
[00:05:01.200 --> 00:05:02.200]  前來跟他說
[00:05:02.200 --> 00:05:03.600]  「你約是神的兒子
[00:05:03.600 --> 00:05:06.200]  就吩咐這些石頭變成食物吧」
[00:05:06.200 --> 00:05:07.400]  耶穌回答
[00:05:07.400 --> 00:05:08.400]  「經常記著
[00:05:08.400 --> 00:05:10.400]  人活著不是單靠食物
[00:05:10.400 --> 00:05:14.000]  更要靠神口裡所出的一切」
[00:05:14.000 --> 00:05:16.800]  這裡沒有說是不需要靠食物
[00:05:16.800 --> 00:05:18.200]  所以你信了耶穌
[00:05:18.200 --> 00:05:19.400]  你也是要餬食的
[00:05:19.400 --> 00:05:22.000]  你也是要賺錢養家
[00:05:22.000 --> 00:05:23.400]  還要奉獻
[00:05:23.400 --> 00:05:25.600]  這也是你自己也要生活的
[00:05:25.600 --> 00:05:28.800]  但是這段經文是引用《舊約》的新明記
[00:05:28.800 --> 00:05:31.200]  它說人活著不是單靠
[00:05:31.200 --> 00:05:35.200]  也是要靠神口裡所出的一切
[00:05:35.200 --> 00:05:37.200]  看兩件事好像是平等的
[00:05:37.200 --> 00:05:38.600]  因為不是單靠
[00:05:38.600 --> 00:05:40.000]  它另外又要靠
[00:05:40.000 --> 00:05:42.400]  但是耶穌捱了四十週夜
[00:05:42.400 --> 00:05:44.000]  祂跟你說這番話
[00:05:44.000 --> 00:05:49.200]  就是說靠神的說話是高過靠地上的食物
[00:05:49.200 --> 00:05:51.200]  因為祂自己用身體證明了
[00:05:51.200 --> 00:05:54.600]  我捱著餓也是不變石頭做食物
[00:05:54.600 --> 00:05:57.600]  而是忍著跟你說神的話語
[00:05:57.600 --> 00:06:00.200]  就是要靠神口裡所出的一切
[00:06:00.200 --> 00:06:03.200]  是祂自己用生命彰顯了
[00:06:03.200 --> 00:06:05.200]  這段經文的真正解法
[00:06:05.200 --> 00:06:08.600]  是靠神所出的一切
[00:06:08.600 --> 00:06:12.000]  是高過祂自己現今的需要
[00:06:12.000 --> 00:06:14.000]  但是我們有時候第一個捷徑就是
[00:06:14.000 --> 00:06:15.400]  現實真是需要
[00:06:15.400 --> 00:06:16.800]  我就用這些現實的需要
[00:06:16.800 --> 00:06:18.800]  去掩蓋了神的說話
[00:06:18.800 --> 00:06:20.200]  喂,謀生艱難
[00:06:20.200 --> 00:06:22.000]  現在AI全部取代了工作
[00:06:22.000 --> 00:06:23.000]  我也要謀生的
[00:06:23.000 --> 00:06:24.600]  怎樣回教會
[00:06:24.600 --> 00:06:26.600]  我聽過弟兄他也要回教會
[00:06:26.600 --> 00:06:27.400]  他也很艱辛
[00:06:27.400 --> 00:06:29.000]  因為他工作很繁忙
[00:06:29.000 --> 00:06:30.400]  一個人打兩三份工
[00:06:30.400 --> 00:06:32.400]  他回到教會其實要很趕
[00:06:32.400 --> 00:06:33.600]  或者睡得很少
[00:06:33.600 --> 00:06:35.200]  有時候讀書又難
[00:06:35.200 --> 00:06:37.400]  現在很多人讀書很艱難
[00:06:37.400 --> 00:06:38.600]  要很多競賽
[00:06:38.600 --> 00:06:39.600]  又要學AI
[00:06:39.600 --> 00:06:41.600]  又要學琴棋書畫
[00:06:41.600 --> 00:06:42.600]  彈琴又不行
[00:06:42.600 --> 00:06:44.400]  又要彈樹琴
[00:06:44.400 --> 00:06:46.000]  很辛苦的
[00:06:46.000 --> 00:06:48.400]  但是根聖經有時候更難
[00:06:48.400 --> 00:06:49.200]  為什麼?
[00:06:49.200 --> 00:06:50.800]  其實我真的很忙
[00:06:50.800 --> 00:06:53.000]  還要擠一點時間回教會
[00:06:53.000 --> 00:06:54.600]  我有時候夫婦團也聽到
[00:06:54.600 --> 00:06:56.400]  我老公真的樣子
[00:06:56.400 --> 00:06:58.200]  又傻傻的又不浪漫
[00:06:58.200 --> 00:06:59.800]  很難說是馴服他的
[00:06:59.800 --> 00:07:00.600]  你明白嗎?
[00:07:00.600 --> 00:07:03.200]  他又不是很通情達理
[00:07:03.200 --> 00:07:05.600]  我們這些老公又奪奪地
[00:07:05.600 --> 00:07:07.000]  反應又慢
[00:07:07.000 --> 00:07:09.600]  但是還是要馴服的
[00:07:09.600 --> 00:07:10.800]  因為神的話語
[00:07:10.800 --> 00:07:13.000]  當我們人的重心放得低
[00:07:13.000 --> 00:07:14.600]  其實我們神的話語
[00:07:14.600 --> 00:07:16.600]  就真的要抬高一點
[00:07:16.600 --> 00:07:18.800]  所以這裡四十週夜的挨餓
[00:07:18.800 --> 00:07:20.000]  是不容易的
[00:07:20.000 --> 00:07:22.000]  魔鬼是敲準這個位置
[00:07:22.000 --> 00:07:23.400]  鏟入耶穌的底
[00:07:23.400 --> 00:07:24.600]  就是你飢餓
[00:07:24.600 --> 00:07:27.600]  希望挑戰到耶穌犯罪
[00:07:27.600 --> 00:07:28.800]  但是挑戰不了
[00:07:28.800 --> 00:07:30.200]  因為耶穌就用這句話
[00:07:30.200 --> 00:07:32.000]  「人活著不是單靠食物
[00:07:32.000 --> 00:07:34.600]  是靠神口裡所出的一切」
[00:07:34.600 --> 00:07:36.000]  假如你是耶穌
[00:07:36.000 --> 00:07:38.600]  你還會用聖經這樣回應嗎?
[00:07:38.600 --> 00:07:39.600]  你應該不會
[00:07:39.600 --> 00:07:40.600]  如果我是耶穌
[00:07:40.600 --> 00:07:42.200]  魔鬼這樣跟我說
[00:07:42.200 --> 00:07:43.600]  魔鬼你消失吧
[00:07:43.600 --> 00:07:45.800]  魔鬼就飄到煙消雲散
[00:07:45.800 --> 00:07:47.200]  何其浪漫
[00:07:47.200 --> 00:07:48.800]  然後說等天使來服侍我
[00:07:48.800 --> 00:07:50.400]  吃一餐好的
[00:07:50.400 --> 00:07:52.000]  正常是這樣而已
[00:07:52.000 --> 00:07:56.000]  今天如果我真的有這樣的需要
[00:07:56.000 --> 00:07:57.600]  我真的理你都傻了
[00:07:57.600 --> 00:07:58.600]  如果我有能力
[00:07:58.600 --> 00:08:01.000]  我還要回來學謙卑嗎?
[00:08:01.000 --> 00:08:02.000]  如果我有錢
[00:08:02.000 --> 00:08:04.000]  其實我也不容易學謙卑
[00:08:04.000 --> 00:08:06.600]  因為其實在《生命記》
[00:08:06.600 --> 00:08:09.200]  這裡就引用當時摩西
[00:08:09.200 --> 00:08:11.000]  告訴以色列人
[00:08:11.000 --> 00:08:14.000]  上一代很多祖先犯了錯
[00:08:14.000 --> 00:08:15.800]  就是因為出埃及的時候
[00:08:15.800 --> 00:08:18.000]  他們埋怨神太多了
[00:08:18.000 --> 00:08:19.400]  這段原本的經文
[00:08:19.400 --> 00:08:20.800]  就是《生命記》八章三節
[00:08:20.800 --> 00:08:22.000]  「他使你受苦
[00:08:22.000 --> 00:08:23.000]  任你堅餓
[00:08:23.000 --> 00:08:26.200]  把你和你的列祖不認識的瑪拿此給你吃
[00:08:26.200 --> 00:08:28.800]  使你知道人活著不是單靠食物
[00:08:28.800 --> 00:08:32.800]  更是靠神耶和華口裡所出的一切」
[00:08:32.800 --> 00:08:35.000]  當時就是因為他們經常埋怨
[00:08:35.000 --> 00:08:36.800]  出埃及又沒有東西吃
[00:08:36.800 --> 00:08:39.200]  又吃不到那些鵪鶉
[00:08:39.200 --> 00:08:41.000]  這些種種的埋怨
[00:08:41.000 --> 00:08:42.000]  其實是實在的
[00:08:42.000 --> 00:08:44.200]  如果你去過中東旅行
[00:08:44.200 --> 00:08:46.000]  你就知道很熱
[00:08:46.000 --> 00:08:48.000]  如果真的沒有水沒有食物
[00:08:48.000 --> 00:08:49.200]  你也會埋怨
[00:08:49.200 --> 00:08:51.600]  所以我們就算在香港地
[00:08:51.600 --> 00:08:53.000]  有時候你走出街也很熱
[00:08:53.000 --> 00:08:54.200]  你會不會埋怨呢?
[00:08:54.200 --> 00:08:55.000]  有時候也會埋怨
[00:08:55.000 --> 00:08:57.400]  「神啊,為什麼讓我這麼熱?」
[00:08:57.400 --> 00:08:59.000]  這些你也會埋怨
[00:08:59.000 --> 00:09:00.000]  很正常的
[00:09:00.000 --> 00:09:02.000]  因為實質需要對應不了
[00:09:02.000 --> 00:09:03.200]  我聽完神的話
[00:09:03.200 --> 00:09:05.000]  我解決不了實質需要
[00:09:05.000 --> 00:09:07.200]  我還要怎麼聽神的話呢?
[00:09:07.200 --> 00:09:10.000]  但是這段經文就告訴我們
[00:09:10.000 --> 00:09:11.400]  無論發生什麼事
[00:09:11.400 --> 00:09:13.000]  你實際需要如何
[00:09:13.000 --> 00:09:16.600]  你都要硬砌神的聖經在你生命裡
[00:09:16.600 --> 00:09:18.800]  正如上個星期我聽到梅士說到
[00:09:18.800 --> 00:09:22.000]  我發現聽到不能夠和我現實生活分開
[00:09:22.000 --> 00:09:24.000]  也是要硬砌在我生活裡
[00:09:24.000 --> 00:09:26.200]  因為上個星期梅士說
[00:09:26.200 --> 00:09:29.400]  受試探四十晝夜的時候
[00:09:29.400 --> 00:09:31.800]  我覺得梅士牧師是說得很好的
[00:09:31.800 --> 00:09:32.800]  然後我心想
[00:09:32.800 --> 00:09:36.200]  「啊,他說得這麼好,不如照抄一點」
[00:09:36.200 --> 00:09:38.800]  然後就拌一點自己的例子
[00:09:38.800 --> 00:09:40.400]  我們這些說這麼久的
[00:09:40.400 --> 00:09:42.200]  當然會懂這些手腳
[00:09:42.200 --> 00:09:44.400]  還有我深信弟兄姊妹這個星期聽完
[00:09:44.400 --> 00:09:47.000]  下個星期也不記得我說過什麼了
[00:09:47.000 --> 00:09:48.200]  上個星期梅士說完
[00:09:48.200 --> 00:09:49.800]  我猜有些弟兄姊妹也未必記得
[00:09:49.800 --> 00:09:51.200]  他上個星期說過什麼
[00:09:51.200 --> 00:09:54.800]  所以做一點手腳是不要緊的
[00:09:54.800 --> 00:09:56.000]  但是聖靈提醒我
[00:09:56.000 --> 00:09:58.400]  它將一段聖經硬砌到我那時候的思維
[00:09:58.400 --> 00:10:01.400]  就是預備講道不是單靠梅士牧師的講解
[00:10:01.400 --> 00:10:04.600]  你也是要盡力用神的智慧幫你去講道的
[00:10:04.600 --> 00:10:06.600]  所以人生你不可以說
[00:10:06.600 --> 00:10:10.000]  其實我真的實際有很多困難
[00:10:10.000 --> 00:10:12.400]  我真的很難做神的說話
[00:10:12.400 --> 00:10:13.600]  這句話是不能說的
[00:10:13.600 --> 00:10:15.800]  因為你要用奮身的態度
[00:10:15.800 --> 00:10:19.600]  怎樣也要將神的話語砌入你自己生命裡面
[00:10:19.600 --> 00:10:22.400]  廣東話有一段叫硬砌是說得挺好的
[00:10:22.400 --> 00:10:24.000]  硬砌的意思是可以硬來
[00:10:24.000 --> 00:10:25.200]  就是塞進去
[00:10:25.200 --> 00:10:26.800]  也可以很努力地做出來
[00:10:26.800 --> 00:10:27.600]  你明白嗎?
[00:10:27.600 --> 00:10:28.800]  就是叫硬砌
[00:10:28.800 --> 00:10:33.000]  其中一樣我發現奉獻也是很多硬砌的成分
[00:10:33.000 --> 00:10:35.000]  因為我聽過一個弟兄姊妹她跟我說
[00:10:35.000 --> 00:10:36.400]  我真的很窮
[00:10:36.400 --> 00:10:37.400]  我很多需要
[00:10:37.400 --> 00:10:38.800]  又要養妻活兒
[00:10:38.800 --> 00:10:41.800]  十一奉獻對我來說是很難的
[00:10:41.800 --> 00:10:43.600]  我通常都安慰她
[00:10:43.600 --> 00:10:44.200]  你盡力吧
[00:10:44.200 --> 00:10:44.800]  求主幫助
[00:10:44.800 --> 00:10:46.000]  憑信心吧
[00:10:46.000 --> 00:10:48.600]  然後有一個弟兄姊妹很記得她分享
[00:10:48.600 --> 00:10:49.400]  她就說
[00:10:49.400 --> 00:10:51.200]  其實我賺很多錢
[00:10:51.200 --> 00:10:53.800]  我猜她可能一個月賺十億
[00:10:53.800 --> 00:10:55.400]  然後她說
[00:10:55.400 --> 00:10:58.600]  如果一個月我要將十一奉獻奉獻給神
[00:10:58.600 --> 00:10:59.600]  是很困難的
[00:10:59.600 --> 00:11:02.800]  我猜她每一個月可能要捐一億
[00:11:02.800 --> 00:11:04.000]  然後我又明白了
[00:11:04.000 --> 00:11:05.800]  如果每一個月要你捐一億
[00:11:05.800 --> 00:11:06.600]  你也挺難的
[00:11:06.600 --> 00:11:07.600]  雖然你有十億而已
[00:11:07.600 --> 00:11:08.200]  你明白嗎?
[00:11:08.200 --> 00:11:10.600]  所以其實也有它相應的困難
[00:11:10.600 --> 00:11:11.800]  但是
[00:11:11.800 --> 00:11:13.600]  沒有的
[00:11:13.600 --> 00:11:16.400]  你無論如何都要將神的話語硬砌
[00:11:16.400 --> 00:11:18.200]  耶穌有很多理由可以的
[00:11:18.200 --> 00:11:19.200]  我是神的兒子
[00:11:19.200 --> 00:11:21.600]  我何必你現在來試探我
[00:11:21.600 --> 00:11:22.600]  我是神的兒子
[00:11:22.600 --> 00:11:23.800]  為什麼要硬我
[00:11:23.800 --> 00:11:25.600]  祂有很多東西可以想
[00:11:25.600 --> 00:11:27.200]  但是祂將人生的重心
[00:11:27.200 --> 00:11:29.000]  奮身去應用神的話語
[00:11:29.000 --> 00:11:30.200]  還跟你說
[00:11:30.200 --> 00:11:33.200]  當年這群生命記的先祖
[00:11:33.200 --> 00:11:34.800]  就是那些以色列人
[00:11:34.800 --> 00:11:36.800]  就是因為他不明白這句話
[00:11:36.800 --> 00:11:39.200]  他就顧著埋怨沒東西吃
[00:11:39.200 --> 00:11:39.800]  得罪神
[00:11:39.800 --> 00:11:41.600]  結果很多都死在曠野了
[00:11:41.600 --> 00:11:42.800]  所以這句話
[00:11:42.800 --> 00:11:46.800]  生命記是跟魔鬼的對應很實在
[00:11:46.800 --> 00:11:51.200]  也是免卻了他現在在實際需要我得很交關地位
[00:11:51.200 --> 00:11:52.800]  又要降到很低的情況之下
[00:11:52.800 --> 00:11:54.400]  對應神的話
[00:11:54.400 --> 00:11:56.600]  很多時候我都想跟弟兄姊妹說
[00:11:56.600 --> 00:11:58.000]  無論你什麼背景都好
[00:11:58.000 --> 00:12:00.200]  你今天是幾歲信耶穌也好
[00:12:00.200 --> 00:12:01.800]  你幾十歲信耶穌也好
[00:12:01.800 --> 00:12:02.800]  其實都是什麼
[00:12:02.800 --> 00:12:05.400]  都是硬砌神的說話去你生命裡面
[00:12:05.400 --> 00:12:06.400]  你記住就可以了
[00:12:06.400 --> 00:12:07.600]  有些弟兄姊妹跟我說
[00:12:07.600 --> 00:12:10.200]  我的成長在家庭很坎坷的
[00:12:10.200 --> 00:12:11.200]  不是那麼容易的
[00:12:11.200 --> 00:12:13.800]  我就單親家庭長大
[00:12:13.800 --> 00:12:16.200]  我又真的沒什麼父愛
[00:12:16.200 --> 00:12:18.000]  有很多沒有安全感
[00:12:18.000 --> 00:12:19.400]  其實我都會關心他一輪
[00:12:19.400 --> 00:12:20.400]  說完一輪之後
[00:12:20.400 --> 00:12:22.200]  其實我心底裡都是一個策略
[00:12:22.200 --> 00:12:23.400]  其實你說這麼多
[00:12:23.400 --> 00:12:25.800]  都是要硬砌神的說話到你這裡
[00:12:25.800 --> 00:12:27.000]  雖然你很可憐
[00:12:27.000 --> 00:12:28.000]  我也同情你
[00:12:28.000 --> 00:12:29.600]  但是都要硬砌的
[00:12:29.600 --> 00:12:32.200]  有個弟兄姊妹又跟我反映
[00:12:32.200 --> 00:12:35.000]  其實我人生的一件很開心的
[00:12:35.000 --> 00:12:36.400]  我父母很疼我
[00:12:36.400 --> 00:12:38.000]  我長大在基督教家庭
[00:12:38.000 --> 00:12:38.800]  很開心的
[00:12:38.800 --> 00:12:41.600]  但是人生就是神給我太過開心了
[00:12:41.600 --> 00:12:44.200]  我現在遇到的災難我適應不了
[00:12:44.200 --> 00:12:45.200]  因為我太幸福了
[00:12:45.200 --> 00:12:46.800]  現在災難又AI又什麼的
[00:12:46.800 --> 00:12:49.400]  以前我爸爸跟我說
[00:12:49.400 --> 00:12:51.800]  你出去追尋自己的理想就可以了
[00:12:51.800 --> 00:12:52.800]  誰知道我追尋著追尋著
[00:12:52.800 --> 00:12:53.800]  發現很難
[00:12:53.800 --> 00:12:55.800]  就是爸爸對我太好了
[00:12:55.800 --> 00:12:57.200]  經常叫我追尋理想
[00:12:57.200 --> 00:13:00.600]  但是無論你的家庭是有錢還是沒錢
[00:13:00.600 --> 00:13:02.000]  無論你多少歲
[00:13:02.000 --> 00:13:05.400]  無論你是單親家庭長大破碎的
[00:13:05.400 --> 00:13:07.000]  或者你是很有錢
[00:13:07.000 --> 00:13:07.600]  你是很幸福的
[00:13:07.600 --> 00:13:08.200]  都是什麼?
[00:13:08.200 --> 00:13:10.400]  硬砌神的說話到你這裡
[00:13:10.400 --> 00:13:11.600]  就對了
[00:13:11.600 --> 00:13:13.400]  有些人最近經常問我
[00:13:13.400 --> 00:13:14.800]  他說你知不知道
[00:13:14.800 --> 00:13:16.800]  特朗普說有外星人
[00:13:16.800 --> 00:13:19.000]  揭開一些神秘的面紗
[00:13:19.000 --> 00:13:21.200]  有外星人我們還相信耶穌
[00:13:21.200 --> 00:13:22.800]  耶穌會不會是外星人?
[00:13:22.800 --> 00:13:24.600]  這些我小時候會想的
[00:13:24.600 --> 00:13:26.800]  特朗普最近就搞起來了
[00:13:26.800 --> 00:13:28.400]  有些網站就會說
