
[00:00:00.000 --> 00:00:05.400]  今天會講《創世紀》32章
[00:04:58.880 --> 00:05:02.880]  可能是想暗示我這次不是來搶你的東西
[00:05:02.880 --> 00:05:05.880]  第二他還有計劃B
[00:05:05.880 --> 00:05:07.880]  在7至8節裡
[00:05:07.880 --> 00:05:11.880]  雅各將他同行的人和牲畜分成兩隊
[00:05:11.880 --> 00:05:13.880]  他想做什麼呢
[00:05:13.880 --> 00:05:16.880]  就是想如果爾素殺了其中一隊
[00:05:16.880 --> 00:05:19.880]  剩下的那一隊就可以逃脫
[00:05:19.880 --> 00:05:23.880]  還有第三個策略就是送禮物
[00:05:23.880 --> 00:05:26.880]  正所謂雞腿打印牙較軟
[00:05:26.880 --> 00:05:29.880]  所以雅各就禮物先行
[00:05:29.880 --> 00:05:31.880]  不過牙齒印那麼深
[00:05:31.880 --> 00:05:34.880]  不知道要多少隻雞腿才有用
[00:05:34.880 --> 00:05:36.880]  所以在16至20節
[00:05:36.880 --> 00:05:42.880]  雅各一直送了幾次禮物給爾素
[00:05:42.880 --> 00:05:44.880]  希望得到他的原諒
[00:05:44.880 --> 00:05:46.880]  真的很有策略
[00:05:46.880 --> 00:05:48.880]  在第6節說到
[00:05:48.880 --> 00:05:51.880]  爾素帶著400人正過來
[00:05:51.880 --> 00:05:54.880]  動機不知道是善意還是敵意
[00:05:54.880 --> 00:05:56.880]  只知道如果說打架
[00:05:56.880 --> 00:05:59.880]  雅各就肯定不夠爾素打
[00:05:59.880 --> 00:06:01.880]  會變成他的獵物
[00:06:01.880 --> 00:06:04.880]  在這樣的環境
[00:06:04.880 --> 00:06:08.880]  多聰明多有謀略又有什麼用呢
[00:06:08.880 --> 00:06:10.880]  雅各現在的心情是怎樣
[00:06:10.880 --> 00:06:12.880]  第7節說
[00:06:12.880 --> 00:06:15.880]  雅各就很懼怕而且受煩
[00:06:15.880 --> 00:06:19.880]  In great fear and distress
[00:06:19.880 --> 00:06:21.880]  明顯他是很害怕
[00:06:21.880 --> 00:06:23.880]  阿比你怕不怕
[00:06:23.880 --> 00:06:25.880]  當然怕
[00:06:25.880 --> 00:06:28.880]  雅各這個時候真的可以一鋪清袋
[00:06:28.880 --> 00:06:30.880]  而且他現在不單要顧自己
[00:06:30.880 --> 00:06:33.880]  還要顧著一家大小
[00:06:33.880 --> 00:06:35.880]  怎會不怕呢
[00:06:35.880 --> 00:06:39.880]  但我們又要多問一個問題
[00:06:39.880 --> 00:06:41.880]  其實在第9至12節
[00:06:41.880 --> 00:06:44.880]  雅各是奇行土
[00:06:44.880 --> 00:06:48.880]  不過我們又何嘗不是
[00:06:48.880 --> 00:06:51.880]  一邊禱告一邊繼續很擔憂
[00:06:51.880 --> 00:06:53.880]  很heavy 很不自由
[00:06:53.880 --> 00:06:56.880]  做不到真正的交托呢
[00:06:56.880 --> 00:06:59.880]  其實在雅各的禱文裡
[00:06:59.880 --> 00:07:01.880]  他都知道是神叫他
[00:07:01.880 --> 00:07:03.880]  命令他要回本族
[00:07:03.880 --> 00:07:06.880]  回去這個回字是一個命令式
[00:07:06.880 --> 00:07:08.880]  並且神說了會厚待他
[00:07:08.880 --> 00:07:11.880]  其實在第32章開頭的時候
[00:07:11.880 --> 00:07:13.880]  雅各在路上已經看到神的軍兵
[00:07:13.880 --> 00:07:15.880]  即是會保護他
[00:07:15.880 --> 00:07:17.880]  神說了 應許了
[00:07:17.880 --> 00:07:20.880]  雅各自己也奇了土
[00:07:20.880 --> 00:07:24.880]  但沒有減輕他的anxiety level
[00:07:24.880 --> 00:07:26.880]  他沒有辦法平安
[00:07:26.880 --> 00:07:28.880]  繼續很多的計算
[00:07:28.880 --> 00:07:31.880]  他很想自己要做多點事
[00:07:31.880 --> 00:07:35.880]  我不是想說我們應該只禱告不做事
[00:07:35.880 --> 00:07:37.880]  才對 不是這樣
[00:07:37.880 --> 00:07:39.880]  而是雅各他擔憂的程度
[00:07:39.880 --> 00:07:41.880]  被那些焦慮捆綁的程度
[00:07:41.880 --> 00:07:44.880]  反映了他信的程度
[00:07:44.880 --> 00:07:48.880]  也反映了他和神的關係是怎樣
[00:07:48.880 --> 00:07:51.880]  神在他心裡的內置到底是什麼呢
[00:07:51.880 --> 00:07:54.880]  我們又要問一個問題
[00:07:54.880 --> 00:07:55.880]  經過20年
[00:07:55.880 --> 00:07:58.880]  其實雅各和他20年前有什麼分別呢
[00:07:58.880 --> 00:08:03.880]  我們試試看雅各禱告的內容
[00:08:03.880 --> 00:08:07.880]  這次比較一下和以前有什麼分別
[00:08:07.880 --> 00:08:11.880]  創世紀去記載雅各的禱告
[00:08:11.880 --> 00:08:12.880]  這次只是第二次
[00:08:12.880 --> 00:08:15.880]  所以很容易去比較上一次有什麼不同
[00:08:15.880 --> 00:08:18.880]  第一次的禱告是20年前
[00:08:18.880 --> 00:08:19.880]  在創世紀28章
[00:08:19.880 --> 00:08:23.880]  當雅各逃亡到哈蘭的途中
[00:08:23.880 --> 00:08:25.880]  在伯特利夢見天梯
[00:08:25.880 --> 00:08:26.880]  是神對他說話
[00:08:26.880 --> 00:08:28.880]  被他應許的時候
[00:08:28.880 --> 00:08:31.880]  當時雅各許言說
[00:08:31.880 --> 00:08:33.880]  神若與我同在
[00:08:33.880 --> 00:08:35.880]  在我所行的路上保佑我
[00:08:35.880 --> 00:08:38.880]  給我食物吃 衣服穿
[00:08:38.880 --> 00:08:40.880]  使我平平安安回到我父親的家
[00:08:40.880 --> 00:08:43.880]  我就必以耶和華為我的神
[00:08:43.880 --> 00:08:45.880]  我所立為處事的這塊石頭
[00:08:45.880 --> 00:08:47.880]  必作神的殿
[00:08:47.880 --> 00:08:48.880]  凡你所賜給我的
[00:08:48.880 --> 00:08:51.880]  我必將十分之一獻給你
[00:08:51.880 --> 00:08:53.880]  大家對雅各第一次的禱告
[00:08:53.880 --> 00:08:55.880]  有沒有什麼感覺呢
[00:08:55.880 --> 00:08:58.880]  有沒有什麼熟口熟面呢
[00:08:58.880 --> 00:09:02.880]  這種條件式功能性的祈禱和許言
[00:09:02.880 --> 00:09:04.880]  我們某個階段
[00:09:04.880 --> 00:09:07.880]  甚或這個階段都可能會有
[00:09:07.880 --> 00:09:09.880]  就算心不是這樣祈
[00:09:09.880 --> 00:09:12.880]  可能心裡面都這樣想
[00:09:12.880 --> 00:09:15.880]  是神容許我們有這樣的境況
[00:09:15.880 --> 00:09:19.880]  因為這是人與神建立關係的一個階段
[00:09:19.880 --> 00:09:21.880]  和一個過程
[00:09:21.880 --> 00:09:24.880]  在雅各第二個禱告裡面
[00:09:24.880 --> 00:09:27.880]  大家有沒有看到他有什麼轉變呢
[00:09:27.880 --> 00:09:31.880]  有沒有什麼轉變呢
[00:09:31.880 --> 00:09:33.880]  十二章第十字
[00:09:33.880 --> 00:09:36.880]  你向僕人所思的一切持愛和誠實
[00:09:36.880 --> 00:09:38.880]  我一點也不配得
[00:09:38.880 --> 00:09:40.880]  我先前使拿著我的杖
[00:09:40.880 --> 00:09:41.880]  過者若但何
[00:09:41.880 --> 00:09:43.880]  如今我卻成了兩對了
[00:09:43.880 --> 00:09:46.880]  所以其實雅各是有進步的
[00:09:46.880 --> 00:09:47.880]  進步了
[00:09:47.880 --> 00:09:50.880]  他知道自己擁有的是神所賜的
[00:09:50.880 --> 00:09:52.880]  以前他一個人
[00:09:52.880 --> 00:09:53.880]  一根杖過去
[00:09:53.880 --> 00:09:56.880]  現在兩對滿滿地回來
[00:09:56.880 --> 00:09:59.880]  而且他也知道一點也不配得
[00:09:59.880 --> 00:10:03.880]  自己一點也不配得擁有這麼多的東西
[00:10:03.880 --> 00:10:04.880]  去到十一節
[00:10:04.880 --> 00:10:07.880]  求你救我脫離我哥哥的手脫離耳掃的手
[00:10:07.880 --> 00:10:09.880]  因為我怕他來殺我
[00:10:09.880 --> 00:10:13.880]  連母親和女兒都不放過
[00:10:13.880 --> 00:10:21.880]  求你救我是一個旗幟式的愛求神
[00:10:21.880 --> 00:10:24.880]  他也坦承自己的軟弱
[00:10:24.880 --> 00:10:26.880]  因為我怕
[00:10:26.880 --> 00:10:28.880]  所以經過二十年的時間
[00:10:28.880 --> 00:10:31.880]  雅各是進步了
[00:10:31.880 --> 00:10:34.880]  不過在他第二個禱告裡面
[00:10:34.880 --> 00:10:36.880]  也可以看到一個元素
[00:10:36.880 --> 00:10:40.880]  其實和第一個禱告還是一樣
[00:10:40.880 --> 00:10:44.880]  不知道大家能不能看到
[00:10:44.880 --> 00:10:50.880]  就是雅各還沒有把神當成自己的神
[00:10:50.880 --> 00:10:51.880]  第九節
[00:10:51.880 --> 00:10:54.880]  雅各仍然稱神為我祖父阿伯拉罕的神
[00:10:54.880 --> 00:10:56.880]  我父親以撒的神
[00:10:56.880 --> 00:11:00.880]  他還沒有稱耶和華為我的神
[00:11:00.880 --> 00:11:03.880]  雅各信了多少代
[00:11:03.880 --> 00:11:04.880]  信了三代
[00:11:04.880 --> 00:11:07.880]  雖然他曾經也遇見過神
[00:11:07.880 --> 00:11:13.880]  但他還沒有和神建立穩固和個人的關係
[00:11:13.880 --> 00:11:18.880]  那麼雅各什麼時候才會稱耶和華為我的神呢
[00:11:18.880 --> 00:11:20.880]  一會兒告訴你
[00:11:20.880 --> 00:11:26.880]  其實我們都只是一隻隻的雅各仔和雅各女
[00:11:26.880 --> 00:11:31.880]  走在一條朝更尾家鄉走回去的路上
[00:11:31.880 --> 00:11:33.880]  我都曾經很雅各
[00:11:33.880 --> 00:11:35.880]  我不是說鬼咋的部分
[00:11:35.880 --> 00:11:38.880]  我是指很歪的特質
[00:11:38.880 --> 00:11:42.880]  除了我一開始說的睡不著的晚上之外
[00:11:42.880 --> 00:11:43.880]  怕不能入職那一次
[00:11:43.880 --> 00:11:48.880]  我回想起來都看到自己有很多很經典的雅各特質
[00:11:48.880 --> 00:11:50.880]  要歪很多東西
[00:11:50.880 --> 00:11:52.880]  特別是在微信主之前
[00:11:52.880 --> 00:11:55.880]  我都分享幾個我歪的例子
[00:11:55.880 --> 00:11:58.880]  當年入了職這間投資銀行之後
[00:11:58.880 --> 00:12:01.880]  半年後我就得到上司的賞識
[00:12:01.880 --> 00:12:03.880]  就轉了做Perm
[00:12:03.880 --> 00:12:05.880]  不過老闆說要減薪金
[00:12:05.880 --> 00:12:08.880]  因為合約沒有員工福利
[00:12:08.880 --> 00:12:10.880]  薪金是高一點的
[00:12:10.880 --> 00:12:11.880]  所以就要減
[00:12:11.880 --> 00:12:13.880]  我一看見減這麼多
[00:12:13.880 --> 00:12:15.880]  就有點猶豫
[00:12:15.880 --> 00:12:16.880]  老闆就說
[00:12:16.880 --> 00:12:17.880]  這樣吧
[00:12:17.880 --> 00:12:20.880]  我年初評價的時候再加薪金
[00:12:20.880 --> 00:12:21.880]  當時是九月
[00:12:21.880 --> 00:12:23.880]  我想來年初都不是太遠
[00:12:23.880 --> 00:12:24.880]  那好吧
[00:12:24.880 --> 00:12:26.880]  到了年初
[00:12:26.880 --> 00:12:28.880]  我看到靜悄悄的
[00:12:28.880 --> 00:12:30.880]  老闆沒什麼出聲
[00:12:30.880 --> 00:12:33.880]  我就走進老闆的房間問他
[00:12:33.880 --> 00:12:36.880]  老闆你不是說年初加我薪金嗎
[00:12:36.880 --> 00:12:39.880]  給你你會不會這樣做
[00:12:39.880 --> 00:12:42.880]  老闆又真的加我薪金
[00:12:42.880 --> 00:12:46.880]  後來我又申請去廣州帶歐洲團隊
[00:12:46.880 --> 00:12:47.880]  做歐洲項目
[00:12:47.880 --> 00:12:50.880]  我又會跟我的上司要求
[00:12:50.880 --> 00:12:53.880]  我不想跟那個經理
[00:12:53.880 --> 00:12:55.880]  因為我自己要領導
[00:12:55.880 --> 00:12:57.880]  都挺囂張的
[00:12:57.880 --> 00:12:59.880]  老闆又答應了
[00:12:59.880 --> 00:13:02.880]  後來呢
[00:13:02.880 --> 00:13:06.880]  當我又升了一個位置之後
[00:13:06.880 --> 00:13:12.880]  那年年中升了一個位置
[00:13:12.880 --> 00:13:15.880]  到年尾我又問老闆
[00:13:15.880 --> 00:13:19.880]  老闆我什麼時候可以升做導演
[00:13:19.880 --> 00:13:21.880]  所以以前的我
[00:13:21.880 --> 00:13:24.880]  是有八成的瓦角
[00:13:24.880 --> 00:13:28.880]  我不知道大家有沒有看過一套美劇
[00:13:28.880 --> 00:13:30.880]  叫做The Good Doctor
[00:13:30.880 --> 00:13:31.880]  就是好醫生
[00:13:31.880 --> 00:13:32.880]  其中有一集
[00:13:32.880 --> 00:13:34.880]  有講四個Junior的醫生
[00:13:34.880 --> 00:13:37.880]  跟著兩個資深的醫生
[00:13:37.880 --> 00:13:38.880]  他們分成兩隊
[00:13:38.880 --> 00:13:40.880]  每隊負責治療一個人
[00:13:40.880 --> 00:13:44.880]  如果表現得好就有晉升的機會
[00:13:44.880 --> 00:13:49.880]  其中一個隊的一個女醫生
[00:13:49.880 --> 00:13:51.880]  她是很有策略的
[00:13:51.880 --> 00:13:55.880]  她看其中自己同隊的一個女醫生
[00:13:55.880 --> 00:13:57.880]  她既是隊友
[00:13:57.880 --> 00:13:59.880]  亦是競爭對手
[00:13:59.880 --> 00:14:01.880]  因為只會升一個
[00:14:01.880 --> 00:14:03.880]  她目標是很清晰的
[00:14:03.880 --> 00:14:06.880]  所以她會在資深的醫生面前
[00:14:06.880 --> 00:14:08.880]  展示自己
[00:14:08.880 --> 00:14:10.880]  想到好方法
[00:14:10.880 --> 00:14:12.880]  又不會分享給隊友
[00:14:12.880 --> 00:14:17.880]  因為她要自己拿獎金
[00:14:17.880 --> 00:14:19.880]  但當她的隊友
[00:14:19.880 --> 00:14:21.880]  想到更好的方法的時候
[00:14:21.880 --> 00:14:22.880]  她就跳出來了
[00:14:22.880 --> 00:14:26.880]  突然變成很支持的隊友
[00:14:26.880 --> 00:14:27.880]  因為她想有份
[00:14:27.880 --> 00:14:30.880]  在想到更好的發言中
[00:14:30.880 --> 00:14:32.880]  這個人簡直是一個
[00:14:32.880 --> 00:14:33.880]  十成的亞國
[00:14:33.880 --> 00:14:36.880]  一個亞國全體
[00:14:36.880 --> 00:14:39.880]  這個世界其實
[00:14:39.880 --> 00:14:40.880]  都有不少這麼多
[00:14:40.880 --> 00:14:42.880]  這麼有策略性
[00:14:42.880 --> 00:14:43.880]  為自己好處
[00:14:43.880 --> 00:14:44.880]  有很多計算的人
[00:14:44.880 --> 00:14:47.880]  不知道你是否其中一個
[00:14:47.880 --> 00:14:49.880]  你有多亞國
[00:14:49.880 --> 00:14:52.880]  這句句子聽起來好像粗口
[00:14:52.880 --> 00:14:53.880]  但其實不是
[00:14:53.880 --> 00:14:57.880]  是我很誠意很禮貌的問句
[00:14:57.880 --> 00:14:59.880]  請你量度一下你自己
[00:14:59.880 --> 00:15:03.880]  你的亞國指數有多高
[00:15:03.880 --> 00:15:05.880]  即是你自己要抓住
[00:15:05.880 --> 00:15:07.880]  要努力去謀自己福利的程度
[00:15:07.880 --> 00:15:08.880]  指數有多高
[00:15:08.880 --> 00:15:10.880]  還有如果你處理不到的東西
[00:15:10.880 --> 00:15:11.880]  禱告交托了
[00:15:11.880 --> 00:15:13.880]  有沒有減輕你的憂慮
[00:15:13.880 --> 00:15:14.880]  有沒有令你輕散一點
[00:15:14.880 --> 00:15:16.880]  自由一點
[00:15:16.880 --> 00:15:20.880]  禱告只不過是形式
[00:15:20.880 --> 00:15:24.880]  還是你真的以神為神去禱告
[00:15:24.880 --> 00:15:26.880]  神是否真的成為你的倚靠
[00:15:26.880 --> 00:15:27.880]  在這方面
[00:15:27.880 --> 00:15:30.880]  你和沒有上帝的人的分別有多大
[00:15:30.880 --> 00:15:32.880]  你有多亞國
[00:15:32.880 --> 00:15:35.880]  大家試一下用自己的亞國指數
[00:15:35.880 --> 00:15:37.880]  為這一刻的你起一個名字
[00:15:37.880 --> 00:15:39.880]  怎樣起呢
[00:15:39.880 --> 00:15:42.880]  大家知不知道北海道3.6牛乳
[00:15:42.880 --> 00:15:45.880]  和8.0牛乳是什麼意思
[00:15:45.880 --> 00:15:46.880]  應該很多人都知道
[00:15:46.880 --> 00:15:49.880]  數目是代表乳酯的含量
[00:15:49.880 --> 00:15:53.880]  3.6代表3.6%的乳酯含量
[00:15:53.880 --> 00:15:56.880]  8.0代表8%的乳酯含量
[00:15:56.880 --> 00:15:57.880]  即是數字越高
[00:15:57.880 --> 00:15:59.880]  乳酯的百分比越高
[00:15:59.880 --> 00:16:01.880]  牛奶味就越濃
[00:16:01.880 --> 00:16:03.880]  你有多亞國
[00:16:03.880 --> 00:16:05.880]  你的亞國味有多濃
[00:16:05.880 --> 00:16:07.880]  如果你有60%亞國
[00:16:07.880 --> 00:16:11.880]  你就叫自己做HK6成亞國
[00:16:11.880 --> 00:16:14.880]  80%你就叫HK8成亞國
[00:16:14.880 --> 00:16:16.880]  100%10成亞國
[00:16:16.880 --> 00:16:18.880]  你就叫HK亞國全體
[00:16:18.880 --> 00:16:20.880]  或者Well Done亞國
[00:16:20.880 --> 00:16:23.880]  現在你和你旁邊的人說
[00:16:23.880 --> 00:16:26.880]  我叫做HK什麼什麼亞國
[00:16:26.880 --> 00:16:28.880]  請你告訴你旁邊的人
[00:16:28.880 --> 00:16:40.880]  好 應該說完了
[00:16:40.880 --> 00:16:48.880]  有沒有人覺得自己是Well Done亞國
[00:16:48.880 --> 00:16:50.880]  如果有請舉手
[00:16:50.880 --> 00:16:51.880]  有 後面有
[00:16:51.880 --> 00:16:53.880]  兩個 有兩個
[00:16:53.880 --> 00:16:56.880]  好
[00:16:56.880 --> 00:17:00.880]  有沒有6至8成的呢
[00:17:00.880 --> 00:17:02.880]  沒有什麼
[00:17:02.880 --> 00:17:05.880]  5成或以下呢
[00:17:05.880 --> 00:17:08.880]  有了 開始有人舉手了
[00:17:08.880 --> 00:17:11.880]  我看這段經文的時候
[00:17:11.880 --> 00:17:13.880]  有一刻會想
[00:17:13.880 --> 00:17:15.880]  20年前亞國逃亡
[00:17:15.880 --> 00:17:17.880]  去到巴特利的時候遇見神
[00:17:17.880 --> 00:17:19.880]  並且得著神的應許
[00:17:19.880 --> 00:17:21.880]  但再經過20年
[00:17:21.880 --> 00:17:23.880]  他還是那麼焦慮那麼不自由
[00:17:23.880 --> 00:17:25.880]  我們跟隨主的人
[00:17:25.880 --> 00:17:28.880]  生命的轉化歷程是怎樣的呢
[00:17:28.880 --> 00:17:30.880]  要等多久才能夠真的有
[00:17:30.880 --> 00:17:33.880]  教徒的信心和放手的自由呢
[00:17:33.880 --> 00:17:37.880]  5年 10年還是都沒有變
[00:17:37.880 --> 00:17:39.880]  是不是那麼灰呢
[00:17:39.880 --> 00:17:41.880]  感謝主
[00:17:41.880 --> 00:17:43.880]  我們再讀下去的時候
[00:17:43.880 --> 00:17:46.880]  會看到神是會給機會人去遇見
[00:17:46.880 --> 00:17:48.880]  轉化的契機
[00:17:48.880 --> 00:17:49.880]  不過重點是
[00:17:49.880 --> 00:17:51.880]  當我們遇到契機的時候
[00:17:51.880 --> 00:17:53.880]  我們願不願意去被神轉化
[00:17:53.880 --> 00:17:57.880]  我們再來繼續看22至32節
[00:17:57.880 --> 00:18:00.880]  在22至24節
[00:18:00.880 --> 00:18:02.880]  亞國三更半夜的時候
[00:18:02.880 --> 00:18:05.880]  帶著他的家眷和一切所有
[00:18:05.880 --> 00:18:07.880]  亞伯道口送歌賀
[00:18:07.880 --> 00:18:09.880]  只剩下他自己一個人
[00:18:09.880 --> 00:18:11.880]  在他獨處的時候
[00:18:11.880 --> 00:18:13.880]  有一個人出現了
[00:18:13.880 --> 00:18:15.880]  可能是神或神的使者
[00:18:15.880 --> 00:18:18.880]  這個人和亞伯摔交
[00:18:18.880 --> 00:18:20.880]  還要摔通頂
[00:18:20.880 --> 00:18:22.880]  為什麼要摔通頂呢
[00:18:22.880 --> 00:18:25.880]  證明爭持是很激烈的
[00:18:25.880 --> 00:18:27.880]  但最奇怪的是
[00:18:27.880 --> 00:18:29.880]  無端端為什麼要摔交呢
[00:18:29.880 --> 00:18:33.880]  和神的使者摔交是什麼意思呢
[00:18:33.880 --> 00:18:35.880]  我們不能排除
[00:18:35.880 --> 00:18:39.880]  亞國可能是跟神摔過交
[00:18:39.880 --> 00:18:41.880]  但重點其實不在於
[00:18:41.880 --> 00:18:43.880]  跟神摔交上
[00:18:43.880 --> 00:18:45.880]  雖然25節說
[00:18:45.880 --> 00:18:47.880]  那人見自己勝不過他
[00:18:47.880 --> 00:18:49.880]  但那人只是摸了亞國的大腿
[00:18:49.880 --> 00:18:51.880]  摸一下亞國就扭傷了
[00:18:51.880 --> 00:18:53.880]  所以那個人跟神摔交
[00:18:53.880 --> 00:18:56.880]  絕對贏不了亞國
[00:18:56.880 --> 00:18:58.880]  一定贏的
[00:18:58.880 --> 00:19:00.880]  跟神摔交
[00:19:00.880 --> 00:19:02.880]  在這裡更重要的意思
[00:19:02.880 --> 00:19:06.880]  是指靈性上的摔交
[00:19:06.880 --> 00:19:10.880]  那人見自己勝不過他
[00:19:10.880 --> 00:19:12.880]  是指亞國在屬靈上
[00:19:12.880 --> 00:19:15.880]  Spiritually不肯降服於神
[00:19:15.880 --> 00:19:20.880]  一直僵持到天亮
[00:19:20.880 --> 00:19:24.880]  這一晚亞國可能仍然在盤算各種策略
[00:19:24.880 --> 00:19:26.880]  如何去對抗這一劫
[00:19:26.880 --> 00:19:29.880]  如何去捉緊自己所擁有的
[00:19:29.880 --> 00:19:31.880]  最後神出手
[00:19:31.880 --> 00:19:35.880]  讓亞國知道他自身是靠不住的
