
[00:00:00.000 --> 00:00:02.000]  各位標青的弟兄姊妹、各位朋友晚安
[00:02:50.280 --> 00:02:54.800]  所有的祭司天天站著侍奉神
[00:02:54.800 --> 00:02:57.840]  屢次獻上一樣的祭物
[00:02:57.840 --> 00:03:00.840]  這祭物永不能除罪
[00:03:00.840 --> 00:03:06.160]  但基督獻了一次永遠有效的贖罪祭
[00:03:06.160 --> 00:03:08.840]  就坐在神的右邊
[00:03:08.840 --> 00:03:11.640]  從此等候他的仇敵
[00:03:11.640 --> 00:03:13.760]  成為他的腳凳
[00:03:13.760 --> 00:03:17.080]  因為他僅止一次獻祭
[00:03:17.080 --> 00:03:22.040]  就使那些得以成聖的人永遠完全
[00:03:22.040 --> 00:03:25.040]  聖靈也對我們作證
[00:03:25.040 --> 00:03:26.880]  因為祂說過
[00:03:26.880 --> 00:03:27.920]  主說
[00:03:27.920 --> 00:03:29.840]  那些日子以後
[00:03:29.840 --> 00:03:33.480]  我與他們所立的約是這樣的
[00:03:33.480 --> 00:03:38.240]  我要將我的律法放在他們的心上
[00:03:38.520 --> 00:03:41.720]  又要寫在他們的心思裡
[00:03:41.720 --> 00:03:42.920]  並說
[00:03:42.920 --> 00:03:46.440]  他們的罪惡和他們的過犯
[00:03:46.440 --> 00:03:48.560]  我絕不再記得
[00:03:48.560 --> 00:03:51.960]  這些罪過既已蒙赦免
[00:03:51.960 --> 00:03:55.280]  就不用再畏罪獻祭了
[00:03:55.280 --> 00:03:58.520]  我回到教會時很喜歡一首詩歌
[00:03:58.520 --> 00:04:00.000]  唱到這裡是天的門
[00:04:00.000 --> 00:04:01.120]  這裡是神的殿
[00:04:01.120 --> 00:04:03.040]  剛才韋諾說到這裡是神的家
[00:04:03.040 --> 00:04:04.680]  每一次的崇拜
[00:04:04.680 --> 00:04:06.360]  我其實也經常提醒自己
[00:04:06.560 --> 00:04:07.840]  我們回到這裡
[00:04:07.840 --> 00:04:11.120]  這是天堂在地上的一個現實的彰顯
[00:04:11.120 --> 00:04:14.320]  我們回到這裡不是長沙環到七八八十九號
[00:04:14.320 --> 00:04:16.000]  我們是回到神的家中
[00:04:16.000 --> 00:04:18.000]  然後將永恆的世界
[00:04:18.000 --> 00:04:20.320]  顯露在地上的世界
[00:04:20.320 --> 00:04:22.920]  當世人在地上世界有很多困壁的時候
[00:04:22.920 --> 00:04:25.960]  來到這裡可以看到天堂是打開的
[00:04:25.960 --> 00:04:28.240]  在這個前提下
[00:04:28.240 --> 00:04:31.680]  我想跟大家由創世紀去看上帝的心意
[00:04:31.680 --> 00:04:33.720]  到底敬拜是一件什麼事情
[00:04:33.720 --> 00:04:36.040]  可能今天我們說敬拜
[00:04:36.040 --> 00:04:39.560]  可能有些人會想起Taylor Swift的演唱會
[00:04:39.560 --> 00:04:41.000]  很誇張
[00:04:41.000 --> 00:04:42.000]  很多人一跳
[00:04:42.000 --> 00:04:44.600]  竟然有幾級的地震出現
[00:04:44.600 --> 00:04:47.000]  到底敬拜是一件什麼事情呢
[00:04:47.000 --> 00:04:48.960]  聖經是由敬拜這個字
[00:04:48.960 --> 00:04:51.200]  我從律法的時代說起
[00:04:51.200 --> 00:04:54.320]  敬拜這個字就是「俯伏」這個字
[00:04:54.320 --> 00:04:55.520]  是同一個字來的
[00:04:55.520 --> 00:04:56.120]  是一塊藥
[00:04:56.120 --> 00:04:57.680]  俯伏是一個動詞
[00:04:57.680 --> 00:04:59.880]  所以說明敬拜是有動作的
[00:04:59.880 --> 00:05:01.360]  但什麼是俯伏呢
[00:05:01.360 --> 00:05:04.320]  俯伏是近東文化對尊敬的人
[00:05:04.320 --> 00:05:07.800]  或者神明他面服於地
[00:05:07.800 --> 00:05:10.200]  表示一個完全尊重的動作
[00:05:10.200 --> 00:05:13.320]  就正如今天我們未必俯伏在別人面前
[00:05:13.320 --> 00:05:14.600]  我們看到別人可能會鞠躬
[00:05:14.600 --> 00:05:15.920]  我們會舉手
[00:05:15.920 --> 00:05:19.040]  這些可能都是我們敬拜的一部分
[00:05:19.040 --> 00:05:24.640]  但是我們看看創世紀第一次出現俯伏或者敬拜這個字
[00:05:24.640 --> 00:05:27.880]  它是對整本聖經以一個很大的啟示
[00:05:27.880 --> 00:05:30.520]  這個字最先出現在創世紀十八章第二節
[00:05:30.520 --> 00:05:32.240]  那裡說到阿伯拉罕
[00:05:32.240 --> 00:05:34.440]  是上帝所揀選的始祖
[00:05:34.440 --> 00:05:36.480]  他說當阿伯拉罕在帳篷那邊
[00:05:36.480 --> 00:05:37.760]  他舉目觀看
[00:05:37.760 --> 00:05:40.160]  看下有三個人站在他附近
[00:05:40.160 --> 00:05:44.000]  他一看見就從帳篷門口跑去迎接他們
[00:05:44.000 --> 00:05:45.480]  俯伏在地
[00:05:45.480 --> 00:05:48.480]  阿伯拉罕看到的是三個人
[00:05:48.480 --> 00:05:51.640]  他在那裡俯伏在這三個人的面前
[00:05:51.640 --> 00:05:55.120]  但後來聖經說到其中一個是耶和華自己
[00:05:55.120 --> 00:05:56.640]  阿伯拉罕在第一次
[00:05:56.640 --> 00:05:59.400]  或者聖經第一次出現俯伏或者敬拜這個字
[00:05:59.560 --> 00:06:02.520]  人們已經不知不覺之間在敬拜神
[00:06:02.520 --> 00:06:05.960]  阿伯拉罕可能對他自己當時的敬拜不是很了解
[00:06:05.960 --> 00:06:09.520]  但在成為人形的神面前他俯伏了
[00:06:09.520 --> 00:06:14.040]  但阿伯拉罕的俯伏不單止包括在神面前
[00:06:14.040 --> 00:06:15.760]  他也俯伏過在人的面前
[00:06:15.760 --> 00:06:17.000]  在後來
[00:06:17.000 --> 00:06:18.320]  去了幾章之後
[00:06:18.320 --> 00:06:20.080]  當他的妻子離世
[00:06:20.080 --> 00:06:22.280]  他要買一塊墳地給他妻子
[00:06:22.280 --> 00:06:24.800]  但因為那邊的地方也是人家的地方
[00:06:24.800 --> 00:06:25.760]  他在迦南人面前
[00:06:25.760 --> 00:06:27.560]  終於迦南人賣了一塊地給他
[00:06:27.840 --> 00:06:31.360]  聖經說他就俯伏了在迦南人的面前
[00:06:31.360 --> 00:06:35.000]  去尊敬、多謝迦南人買一塊墳地給他
[00:06:35.000 --> 00:06:38.080]  所以阿伯拉罕是有很多的俯伏
[00:06:38.080 --> 00:06:39.520]  但是
[00:06:39.520 --> 00:06:40.880]  俯伏這個字
[00:06:40.880 --> 00:06:43.840]  在華本第一次被翻譯為敬拜
[00:06:43.840 --> 00:06:46.160]  在《創世紀》24章26到27節
[00:06:46.160 --> 00:06:49.360]  就是剛剛阿伯拉罕撞了他的妻子之後的另一章
[00:06:49.360 --> 00:06:51.600]  那裡出現了另一個人
[00:06:51.600 --> 00:06:53.200]  那是阿伯拉罕的僕人
[00:06:53.200 --> 00:06:55.040]  如果大家有機會看阿伯拉罕的僕人
[00:06:55.040 --> 00:06:57.880]  他基本上是舊約智慧的象徵
[00:06:57.880 --> 00:06:59.720]  有時候你看看應該怎樣做人
[00:06:59.720 --> 00:07:01.240]  你看看他大概就知道了
[00:07:01.240 --> 00:07:03.120]  不過我們的重點是
[00:07:03.120 --> 00:07:04.560]  那個阿伯拉罕的老僕人
[00:07:04.560 --> 00:07:06.440]  是當阿伯拉罕的太太死了之後
[00:07:06.440 --> 00:07:08.920]  他說阿伯拉罕的兒子要找一個媳婦
[00:07:08.920 --> 00:07:11.880]  所以去到24章26到27節的時候
[00:07:11.880 --> 00:07:14.800]  他終於在阿伯拉罕的家鄉
[00:07:14.800 --> 00:07:17.280]  為阿伯拉罕找到一個女孩子
[00:07:17.280 --> 00:07:18.160]  就是李伯嘉
[00:07:18.160 --> 00:07:21.400]  聖經開始這樣翻譯俯伏
[00:07:21.920 --> 00:07:25.520]  那人就低頭向耶和華敬拜
[00:07:25.520 --> 00:07:27.400]  將俯伏這個字翻譯成為敬拜
[00:07:27.400 --> 00:07:30.760]  說:耶和華,我主人阿伯拉罕的臣事應當稱重的
[00:07:30.760 --> 00:07:34.560]  因他不斷以慈愛誠實待我主人
[00:07:34.560 --> 00:07:36.720]  至於我,耶和華一路引領我
[00:07:36.720 --> 00:07:38.720]  直到我主人的兄弟家裡
[00:07:38.720 --> 00:07:41.800]  這個老僕人在這一刻的俯伏
[00:07:41.800 --> 00:07:43.960]  畫本翻譯為敬拜
[00:07:43.960 --> 00:07:45.520]  有兩個重要的元素出現了
[00:07:45.520 --> 00:07:47.280]  第一個是上帝親自出手
[00:07:47.280 --> 00:07:49.040]  當上帝出手的時候
[00:07:49.040 --> 00:07:52.600]  這個老僕人看見的是上帝的慈愛和誠實
[00:07:52.600 --> 00:07:55.160]  這兩個字通常在聖經同樣出現
[00:07:55.160 --> 00:07:58.000]  上帝的誠實是說他答應過人做的事
[00:07:58.000 --> 00:07:58.840]  他必定會做
[00:07:58.840 --> 00:08:01.120]  而他答應人做的事
[00:08:01.120 --> 00:08:03.800]  基本上都是神對人的愛
[00:08:03.800 --> 00:08:04.920]  我們思想一下
[00:08:04.920 --> 00:08:07.560]  阿伯拉罕為什麼要找一個媳婦
[00:08:07.560 --> 00:08:08.720]  因為上帝應許過他
[00:08:08.720 --> 00:08:10.720]  救恩從他的後代而出
[00:08:10.720 --> 00:08:13.000]  所以這個老僕人跟了阿伯拉罕一生
[00:08:13.000 --> 00:08:15.760]  他知道阿伯拉罕不單找一個媳婦這麼簡單
[00:08:15.760 --> 00:08:17.840]  因為他在找人類的救恩
[00:08:18.400 --> 00:08:20.680]  所以當他能夠找到利伯加的時候
[00:08:20.680 --> 00:08:22.520]  他遠遠望到
[00:08:22.520 --> 00:08:24.160]  甚至說耶穌基督的日子
[00:08:24.160 --> 00:08:25.600]  所以那一刻
[00:08:25.600 --> 00:08:27.360]  他俯伏在耶和華面前
[00:08:27.360 --> 00:08:30.640]  那個神利用慈愛誠實待我的主人
[00:08:30.640 --> 00:08:32.240]  你愛我的主人
[00:08:32.240 --> 00:08:33.320]  及接抱世界的人
[00:08:33.320 --> 00:08:35.080]  所以你說過的事情必定成就
[00:08:35.080 --> 00:08:37.280]  你為他的兒子
[00:08:37.280 --> 00:08:39.200]  今天找到一個合宜的妻子
[00:08:39.200 --> 00:08:42.720]  是上帝的救恩令人俯伏在地
[00:08:42.720 --> 00:08:44.720]  同樣這個老僕人
[00:08:44.720 --> 00:08:46.240]  他第二個的俯伏就是
[00:08:46.240 --> 00:08:49.320]  耶和華一直引領我直到我主人的兄弟家裡
[00:08:49.320 --> 00:08:53.560]  他看到上帝在他生命上真實的引領
[00:08:53.560 --> 00:08:56.600]  看到上帝在他生命上真實的記號
[00:08:56.600 --> 00:08:58.800]  我們人生有很多記號
[00:08:58.800 --> 00:09:01.000]  不過記號我們通常在聖經翻譯成為神蹟
[00:09:01.000 --> 00:09:03.120]  但在人生裏面有很多記號
[00:09:03.120 --> 00:09:05.480]  可能在座的同志或弟兄姊妹知道
[00:09:05.480 --> 00:09:07.440]  我媽媽剛剛在早幾個星期過世
[00:09:07.440 --> 00:09:08.800]  在她過世的時候
[00:09:08.800 --> 00:09:10.240]  我在急症室
[00:09:10.240 --> 00:09:11.400]  她已經離開了世界
[00:09:11.400 --> 00:09:13.160]  我陪著她去到的時候
[00:09:13.160 --> 00:09:13.960]  她已經離開了世界
[00:09:13.960 --> 00:09:15.080]  我求神說
[00:09:15.080 --> 00:09:15.840]  我媽媽相信了主
[00:09:15.840 --> 00:09:17.360]  不過求神說你給我一個記號
[00:09:17.360 --> 00:09:19.080]  當時我也不知道為什麼
[00:09:19.080 --> 00:09:21.000]  我就WhatsApp了我媽媽教會
[00:09:21.000 --> 00:09:22.280]  一位探過她的姑娘
[00:09:22.280 --> 00:09:23.920]  我只是告訴她
[00:09:23.920 --> 00:09:24.960]  我媽媽離世了
[00:09:24.960 --> 00:09:26.800]  不過我沒有說我是在哪裡
[00:09:26.800 --> 00:09:30.680]  後來我進入了這個戀房
[00:09:30.680 --> 00:09:32.360]  和我姐姐一起清潔了我媽媽
[00:09:32.360 --> 00:09:33.440]  抹乾淨
[00:09:33.440 --> 00:09:35.920]  還有一個禱告
[00:09:35.920 --> 00:09:38.240]  然後一輪手續之後
[00:09:38.240 --> 00:09:40.240]  我就和我姐姐離開醫院
[00:09:40.240 --> 00:09:41.720]  在瑪麗醫院的門口
[00:09:41.720 --> 00:09:43.480]  我當時戴著口罩洗手
[00:09:43.480 --> 00:09:45.200]  突然間有個女士叫著我
[00:09:45.200 --> 00:09:46.400]  我以為是欣福的姐妹
[00:09:46.400 --> 00:09:47.560]  我問她是誰
[00:09:47.560 --> 00:09:48.720]  她跟我說
[00:09:48.720 --> 00:09:50.040]  她是楊姑娘
[00:09:50.040 --> 00:09:52.080]  就是剛好我WhatsApp的那個姑娘
[00:09:52.080 --> 00:09:53.640]  她不知道我在瑪麗醫院
[00:09:53.640 --> 00:09:55.200]  不過她剛好在那一刻出現
[00:09:55.200 --> 00:09:57.240]  我覺得上帝給我一個記號
[00:09:57.240 --> 00:09:58.200]  提醒我
[00:09:58.200 --> 00:09:59.720]  你信主的媽媽去了哪裡
[00:09:59.720 --> 00:10:01.160]  我們人生很多時候
[00:10:01.160 --> 00:10:02.160]  都有這些記號
[00:10:02.160 --> 00:10:03.000]  所以我們叫神跡
[00:10:03.000 --> 00:10:04.760]  這個其實也是一個神跡
[00:10:04.760 --> 00:10:06.240]  不是我能夠安排
[00:10:06.240 --> 00:10:07.760]  不是任何人能夠安排出現
[00:10:07.760 --> 00:10:10.120]  也不是楊姑娘她能夠安排出現
[00:10:10.120 --> 00:10:12.200]  不過是上帝安排出現
[00:10:12.200 --> 00:10:14.680]  有這個記號去數算的時候
[00:10:14.960 --> 00:10:16.080]  我們敬拜神
[00:10:16.080 --> 00:10:17.480]  這個叫魯仆人
[00:10:17.480 --> 00:10:19.920]  看到耶和華一直引領他
[00:10:19.920 --> 00:10:23.160]  去到為人類的救恩
[00:10:23.160 --> 00:10:24.320]  創立了
[00:10:24.320 --> 00:10:27.000]  或者設立了這個息父的時候
[00:10:27.000 --> 00:10:28.280]  他看到這個記號
[00:10:28.280 --> 00:10:29.280]  他敬拜神
[00:10:29.280 --> 00:10:30.680]  在這裡看到
[00:10:30.680 --> 00:10:32.320]  每一個敬拜
[00:10:32.320 --> 00:10:35.920]  是因為我們看到上帝的救恩
[00:10:35.920 --> 00:10:37.920]  和看到上帝對生命的引領
[00:10:37.920 --> 00:10:39.680]  我們才有力俯伏
[00:10:39.680 --> 00:10:42.080]  很多時候我們為什麼敬拜會變得沒力呢
[00:10:42.080 --> 00:10:44.120]  就是因為我們看不到上帝的救恩
[00:10:44.120 --> 00:10:46.800]  我們忘記了上帝在我們生命上有很多記號
[00:10:46.800 --> 00:10:48.400]  所以我們很困苦
[00:10:48.400 --> 00:10:49.800]  但當我們記得上帝的救恩
[00:10:49.800 --> 00:10:51.520]  看到祂仍然拯救我們身邊的人
[00:10:51.520 --> 00:10:53.000]  看到在低沉的社會的時候
[00:10:53.000 --> 00:10:54.120]  祂仍然拯救人
[00:10:54.120 --> 00:10:55.200]  看到在低沉的社會
[00:10:55.200 --> 00:10:56.960]  祂仍然有很多記號的時候
[00:10:56.960 --> 00:10:59.760]  我們的敬拜就重新變得有能力
[00:10:59.760 --> 00:11:03.760]  我記得在去年的會友大會
[00:11:03.760 --> 00:11:06.360]  當我們的執事會主席分享到
[00:11:06.360 --> 00:11:07.960]  在最艱難的經濟狀況
[00:11:07.960 --> 00:11:09.280]  因福有盈餘的時候
[00:11:09.280 --> 00:11:10.880]  很少很少,但是有
[00:11:11.520 --> 00:11:15.200]  我記得我們的會眾突然間鼓起鼓掌
[00:11:15.200 --> 00:11:16.720]  我覺得很奇怪
[00:11:16.720 --> 00:11:18.800]  我很少看到大家集體鼓掌
[00:11:18.800 --> 00:11:20.640]  但那種集體自發的鼓掌
[00:11:20.640 --> 00:11:22.320]  就是因為我們因福的弟兄姊妹
[00:11:22.320 --> 00:11:23.960]  看到上帝的憐憫
[00:11:23.960 --> 00:11:25.880]  看到上帝沒有棄絕教會
[00:11:25.880 --> 00:11:27.880]  他們一切的敬拜神
[00:11:27.880 --> 00:11:31.480]  其實我們的鼓掌就是我們的俯伏
[00:11:31.480 --> 00:11:33.200]  今天我們很少去俯伏
[00:11:33.200 --> 00:11:37.120]  不過我們自發地去回應神
[00:11:37.120 --> 00:11:41.320]  律法書正在提醒我們
[00:11:41.520 --> 00:11:44.480]  敬拜當我們經歷了神的時候
[00:11:44.480 --> 00:11:45.480]  是有動作的
[00:11:45.480 --> 00:11:47.560]  當時近東是俯伏
[00:11:47.560 --> 00:11:49.160]  今天我們是拍手
[00:11:49.160 --> 00:11:51.280]  可以有很多不同的表達
[00:11:51.280 --> 00:11:54.640]  但我們繼續去到歷史書的時候
[00:11:54.640 --> 00:11:56.640]  我們看到以色列人的敬拜
[00:11:56.640 --> 00:11:58.760]  可以超越俯伏
[00:11:58.760 --> 00:12:01.440]  以色列人的敬拜隨著他生命的豐富
[00:12:01.440 --> 00:12:03.160]  他的敬拜變得豐富
[00:12:03.160 --> 00:12:05.240]  當以色列人要進入迦南地
[00:12:05.240 --> 00:12:07.520]  一個豐富神應許之地的時候
[00:12:07.520 --> 00:12:09.160]  去到生命的二十六章第十節
[00:12:09.160 --> 00:12:10.160]  摩西教他們
[00:12:10.160 --> 00:12:12.280]  當你進去經歷這麼多豐盛的時候
[00:12:12.280 --> 00:12:13.480]  另一個祈禱
[00:12:13.480 --> 00:12:14.160]  你在神面前說
[00:12:14.160 --> 00:12:15.400]  耶和華 漢娜
[00:12:15.400 --> 00:12:17.840]  現在我把你所賜我地上
[00:12:17.840 --> 00:12:19.840]  初熟的土產供上
[00:12:19.840 --> 00:12:22.840]  隨後你要把康子宮在耶和華神面前
[00:12:22.840 --> 00:12:24.840]  向耶和華的神下拜
[00:12:24.840 --> 00:12:26.720]  這個敬拜
[00:12:26.720 --> 00:12:28.320]  因為生命的豐富
[00:12:28.320 --> 00:12:29.920]  伴隨著他們的禱告
[00:12:29.920 --> 00:12:32.320]  伴隨著他將初熟的土產獻上
[00:12:32.320 --> 00:12:34.800]  敬拜變得越來越豐富
[00:12:34.800 --> 00:12:35.800]  當我們的生命經歷
[00:12:35.800 --> 00:12:38.000]  神上帝經歷他越來越多的時候
[00:12:38.000 --> 00:12:40.000]  我們擺上的不單是鼓掌
[00:12:40.000 --> 00:12:40.880]  不單是祝福
[00:12:40.880 --> 00:12:42.880]  可以變得更加豐富的擺上
[00:12:42.880 --> 00:12:46.360]  以色列人繼續經歷
[00:12:46.360 --> 00:12:47.680]  不單是應許之地
[00:12:47.680 --> 00:12:49.680]  後來去到大衛王國的時候
[00:12:49.680 --> 00:12:51.920]  他們經歷整個王國的豐盛
[00:12:51.920 --> 00:12:53.960]  他們經歷一個有穩定的政治制度
[00:12:53.960 --> 00:12:55.080]  和一個屬靈的制度
[00:12:55.080 --> 00:12:57.560]  在應許之地上安居樂業
[00:12:57.560 --> 00:13:00.240]  他們的敬拜變得更加豐富
[00:13:00.240 --> 00:13:02.480]  在歷代至上二十九章二十到二十二節
[00:13:02.480 --> 00:13:03.800]  大衛對傳會眾說
[00:13:03.800 --> 00:13:06.640]  你們應當稱頌耶和華你們的神
[00:13:06.960 --> 00:13:10.280]  於是傳會眾稱頌耶和華他們列祖的神
[00:13:10.280 --> 00:13:13.320]  低頭向耶和華和王下拜
[00:13:13.320 --> 00:13:16.760]  此日他們向耶和華獻平安祭和梵祭
[00:13:16.760 --> 00:13:18.160]  獻一千頭公牛
[00:13:18.160 --> 00:13:19.360]  一千隻公綿羊
[00:13:19.360 --> 00:13:20.560]  一千隻羊羔
[00:13:20.560 --> 00:13:22.160]  以及銅獻的囂酒祭
[00:13:22.160 --> 00:13:24.480]  並為以色列眾人獻許多的祭
[00:13:24.480 --> 00:13:27.680]  那日他們在耶和華面前吃喝大大歡樂
[00:13:27.680 --> 00:13:32.840]  這一次的下拜伴隨著更加豐富的因典和元素
[00:13:32.840 --> 00:13:34.800]  包括稱頌
[00:13:35.080 --> 00:13:37.960]  詩歌的敬拜變成了其中一部分
[00:13:37.960 --> 00:13:39.960]  當他經歷上帝的豐富的時候
[00:13:39.960 --> 00:13:41.680]  詩歌的敬拜出現了
[00:13:41.680 --> 00:13:43.760]  亦都經歷了獻祭的敬拜
[00:13:43.760 --> 00:13:46.360]  以及經歷了吃喝歡樂的敬拜
[00:13:46.360 --> 00:13:49.560]  我不知道大家完成表稱後會不會一起吃宵夜呢
[00:13:49.560 --> 00:13:52.160]  其實那也可以成為敬拜的一部分
[00:13:52.160 --> 00:13:54.800]  這正是大衛王在歷代至的敬拜
[00:13:54.800 --> 00:13:56.640]  今年祖土會之後
[00:13:56.640 --> 00:14:00.240]  有同工說不如明年祖土會我們可以預備早餐
[00:14:00.240 --> 00:14:01.360]  一起吃喝
[00:14:01.360 --> 00:14:03.000]  其實這也是一個敬拜
[00:14:03.000 --> 00:14:05.520]  可以變成一個集體的敬拜
[00:14:05.520 --> 00:14:08.760]  當我們越經歷上帝的豐盛的時候
[00:14:08.760 --> 00:14:12.040]  我們的敬拜會變得越來越豐富
[00:14:12.040 --> 00:14:14.440]  不過去到這裡的時候
[00:14:14.440 --> 00:14:16.680]  我想大家有一個轉折位
[00:14:16.680 --> 00:14:19.720]  當敬拜變得豐富的時候
[00:14:19.720 --> 00:14:22.160]  人的罪都可以侵襲在裡面
[00:14:22.160 --> 00:14:26.720]  最可怕的罪是人藉著敬拜去逃避神
[00:14:26.720 --> 00:14:31.000]  這個可能我們入了教會很久都不是陌生的感覺
[00:14:31.200 --> 00:14:33.040]  我給一個很極端的例子
[00:14:33.040 --> 00:14:35.240]  就是去到歷史書的時候
[00:14:35.240 --> 00:14:38.480]  當神吩咐第一個猶太王
[00:14:38.480 --> 00:14:41.320]  以色列王蘇羅
[00:14:41.320 --> 00:14:45.680]  他要滅絕以色列的敵人亞馬力人和他所有的牛羊的時候
[00:14:45.680 --> 00:14:52.080]  蘇羅突然間他心裡面很嚮往當中最好的牛羊
[00:14:52.080 --> 00:14:54.000]  甚至那個亞馬力王
[00:14:54.000 --> 00:14:56.760]  覺得很想留下這些性命
[00:14:56.760 --> 00:14:59.920]  然後他違背了神的話
[00:14:59.920 --> 00:15:02.280]  留下了這個牛羊和那個王
[00:15:02.280 --> 00:15:06.200]  但是蘇羅知道他這樣做不對的時候
[00:15:06.200 --> 00:15:07.240]  他做了一個動作
[00:15:07.240 --> 00:15:10.320]  他將拿你的牛羊獻祭給耶和華
[00:15:10.320 --> 00:15:13.480]  他覺得好像很正常
[00:15:13.480 --> 00:15:14.520]  很愛神
[00:15:14.520 --> 00:15:17.080]  但是才知道撒慕爾這樣對蘇羅說
[00:15:17.080 --> 00:15:19.760]  「耶和華喜愛凡祭和祭物
[00:15:19.760 --> 00:15:22.320]  豈如喜愛人聽從他的話
[00:15:22.320 --> 00:15:24.840]  看那聽命勝於獻祭
[00:15:24.840 --> 00:15:27.440]  順從勝於羔羊的自由」
[00:15:28.040 --> 00:15:30.840]  在這裡撒慕爾很絕望或者很失望
[00:15:30.840 --> 00:15:32.680]  其實蘇羅就是因為他這個動作
[00:15:32.680 --> 00:15:34.040]  失去他的王位
[00:15:34.040 --> 00:15:36.480]  在這一刻撒慕爾正在說
[00:15:36.480 --> 00:15:38.000]  最大的敬拜
[00:15:38.000 --> 00:15:40.440]  是人聽從耶和華的話
