
[00:00:00.000 --> 00:00:03.000]  約翰一書四章十九節一起起
[00:01:34.600 --> 00:01:36.040]  不知不覺地
[00:01:36.040 --> 00:01:39.560]  卻是帶來在家庭裡面有操控
[00:01:39.560 --> 00:01:42.000]  破壞了家庭的感情
[00:01:42.000 --> 00:01:46.440]  有很沒有信任和很沒有安全感的男女走在一起
[00:01:46.440 --> 00:01:47.600]  沒有責任
[00:01:47.600 --> 00:01:51.840]  以及只會討好成為他們大家相處的模式
[00:01:51.840 --> 00:01:56.640]  而另外小朋友一直看著父母在相處的過程中
[00:01:56.640 --> 00:01:58.040]  父母一直教他
[00:01:58.040 --> 00:01:59.840]  Love heals everything
[00:01:59.840 --> 00:02:02.720]  用愛可以治療一切
[00:02:02.720 --> 00:02:06.240]  但是當他看到父母實在相處的時候
[00:02:06.240 --> 00:02:11.040]  這一句話就成為了最大最大的謊言
[00:02:11.040 --> 00:02:14.600]  夫婦上一代帶來的悲劇和創傷
[00:02:14.600 --> 00:02:20.760]  就是一直影響他們兩個人之間的相處
[00:02:20.760 --> 00:02:22.320]  今天透過經文
[00:02:22.320 --> 00:02:26.120]  預備跟大家講講家庭當中三種的關係
[00:02:26.120 --> 00:02:27.640]  可能會有一些闊
[00:02:27.640 --> 00:02:30.200]  但希望當中有一些信息
[00:02:30.200 --> 00:02:32.720]  成為我們的勉勵和提醒
[00:02:32.720 --> 00:02:36.360]  我相信家庭的愛
[00:02:36.360 --> 00:02:38.360]  對我們每一個人都有所影響
[00:02:38.360 --> 00:02:39.920]  無論是好的影響也好
[00:02:39.920 --> 00:02:41.360]  或者壞的影響也好
[00:02:41.360 --> 00:02:45.520]  而家庭也是一個很需要講愛的地方
[00:02:45.520 --> 00:02:49.680]  所以今天藉著約翰一書四章七至二十一節
[00:02:49.680 --> 00:02:51.240]  一段講愛的經文
[00:02:51.240 --> 00:02:53.000]  和大家一起探討
[00:02:53.000 --> 00:02:55.600]  如何以神去愛人的模式
[00:02:55.600 --> 00:02:57.600]  在我們家庭裡實踐出來
[00:02:57.600 --> 00:03:04.000]  現在我首先邀請大家和我一起讀一讀
[00:03:04.000 --> 00:03:06.680]  這一段經文七至十節
[00:03:06.680 --> 00:03:08.480]  準備一起起
[00:03:08.480 --> 00:03:11.960]  「親愛的,我們要彼此相愛,
[00:03:11.960 --> 00:03:14.760]  因為愛是從神來的,
[00:03:14.760 --> 00:03:18.080]  凡有愛的,都是由神而生,
[00:03:18.080 --> 00:03:19.920]  並且認識神,
[00:03:19.920 --> 00:03:22.680]  沒有愛的,就不認識神,
[00:03:22.680 --> 00:03:24.880]  因為神就是愛,
[00:03:24.880 --> 00:03:28.880]  神差他獨一的兒子到世上來,
[00:03:28.880 --> 00:03:31.880]  我們藉著他得生命,
[00:03:31.880 --> 00:03:36.080]  由此神對我們的愛就顯明了,
[00:03:36.080 --> 00:03:38.080]  不是我們愛神,
[00:03:38.080 --> 00:03:40.280]  而是神愛我們,
[00:03:40.280 --> 00:03:43.200]  差他的兒子為我們的罪
[00:03:43.200 --> 00:03:45.200]  作了贖罪制,
[00:03:45.200 --> 00:03:47.200]  這就是愛」
[00:03:47.200 --> 00:03:51.400]  從四章七節開始
[00:03:51.400 --> 00:03:56.000]  約翰對信徒講解神愛的段落
[00:03:56.000 --> 00:03:58.000]  即是講愛的段落
[00:03:58.000 --> 00:04:00.000]  所以我們見到約翰
[00:04:00.000 --> 00:04:02.000]  用一個很親密的方式
[00:04:02.000 --> 00:04:05.000]  來稱呼一班信徒
[00:04:05.000 --> 00:04:06.400]  「親愛的」
[00:04:06.400 --> 00:04:10.400]  這個稱呼不知道大家有沒有講過呢?
[00:04:10.400 --> 00:04:13.400]  又或者會和什麼人去講呢?
[00:04:13.400 --> 00:04:16.800]  我自己多數會用這個稱呼來和太太
[00:04:16.800 --> 00:04:20.000]  或者兩個女兒去叫
[00:04:20.000 --> 00:04:23.000]  約翰向教會的肢體
[00:04:23.000 --> 00:04:25.000]  用這個親密的稱呼
[00:04:25.000 --> 00:04:29.000]  一下子就突出了和大家的關係
[00:04:29.000 --> 00:04:31.400]  一個彼此相愛的關係
[00:04:31.400 --> 00:04:37.000]  也是藉著這個親近而帶出跟著的講論
[00:04:37.000 --> 00:04:39.800]  這個和弟兄姊妹連結的方式
[00:04:39.800 --> 00:04:42.400]  講大家在主裡面的關係
[00:04:42.400 --> 00:04:45.200]  應該是相親相愛的關係
[00:04:45.200 --> 00:04:48.400]  所以在之前無論二章七節出現過
[00:04:48.400 --> 00:04:52.200]  跟著三章二節二十一節四章一節
[00:04:52.200 --> 00:04:54.800]  甚至乎在下一段十一節
[00:04:54.800 --> 00:04:57.800]  約翰也是用這個稱呼
[00:04:57.800 --> 00:05:00.800]  從一個親密的稱呼
[00:05:00.800 --> 00:05:05.200]  去提醒教會的肢體需要彼此相愛
[00:05:05.200 --> 00:05:07.200]  而相愛的原因
[00:05:07.200 --> 00:05:13.000]  是因為信徒是從神而得生的一群群體
[00:05:13.000 --> 00:05:15.600]  愛是神的屬性
[00:05:15.600 --> 00:05:17.600]  從神得生的群體
[00:05:17.600 --> 00:05:24.000]  就應該是承傳了這個神這麼美好的屬性
[00:05:24.000 --> 00:05:26.200]  一個很重要的屬性
[00:05:26.200 --> 00:05:28.800]  重要是因為經文讓我們知道
[00:05:28.800 --> 00:05:31.200]  有神的愛在人的裡面
[00:05:31.200 --> 00:05:34.800]  我們才可以更深明白和去認識
[00:05:34.800 --> 00:05:37.000]  神就是愛
[00:05:37.000 --> 00:05:39.000]  如果沒有了愛這個特性
[00:05:39.000 --> 00:05:41.000]  就沒有辦法去認識神
[00:05:41.000 --> 00:05:44.000]  就例如在中國有一句古語
[00:05:44.000 --> 00:05:47.000]  夏蟬不可以什麼?
[00:05:47.000 --> 00:05:49.000]  不可以嫌冰
[00:05:49.000 --> 00:05:53.200]  就是活不到冬天夏季的蟲
[00:05:53.200 --> 00:05:58.000]  永遠沒有辦法去理解冰究竟是一件什麼的回事
[00:05:58.000 --> 00:06:00.800]  所以如果沒有愛的特性的時候
[00:06:00.800 --> 00:06:04.800]  同樣人是沒有辦法明白一位充滿神
[00:06:04.800 --> 00:06:07.800]  充滿愛的神是怎樣一樣
[00:06:07.800 --> 00:06:11.800]  要讓我們能夠去明白神是愛
[00:06:11.800 --> 00:06:13.400]  愛是從神而來
[00:06:13.400 --> 00:06:17.800]  約翰在第九至十節就從一個具體的實例
[00:06:17.800 --> 00:06:22.000]  神就是用這個實例去顯現出祂對人的愛
[00:06:22.000 --> 00:06:25.000]  一個絕對不陌生的例子
[00:06:25.000 --> 00:06:26.000]  第九節說到
[00:06:26.000 --> 00:06:29.200]  父神差派獨一的愛子來到地上
[00:06:29.200 --> 00:06:31.800]  為要實現一個大的目的
[00:06:31.800 --> 00:06:33.800]  過去差不多兩個月裡面
[00:06:33.800 --> 00:06:37.800]  從御苦期開始到進入我們現在的復活期
[00:06:37.800 --> 00:06:40.000]  我們一直在紀念主耶穌基督
[00:06:40.000 --> 00:06:42.800]  被父神差派到地上
[00:06:42.800 --> 00:06:47.200]  為人犯罪而受苦被釘
[00:06:47.200 --> 00:06:50.200]  為屬人的罪加而死亡
[00:06:50.200 --> 00:06:52.200]  之後復活
[00:06:52.200 --> 00:06:54.800]  屬罪制也是挽回制
[00:06:54.800 --> 00:06:59.200]  讓願意信耶穌基督的人可以得到新的生命
[00:06:59.200 --> 00:07:01.800]  不再被罪去捆綁
[00:07:01.800 --> 00:07:04.400]  重新可以和神連結
[00:07:04.400 --> 00:07:08.800]  得到新生命可以更多更深去經歷
[00:07:08.800 --> 00:07:10.800]  神就是愛
[00:07:10.800 --> 00:07:16.800]  今天講道的題目叫做「愛在者家」
[00:07:16.800 --> 00:07:21.800]  裡面大綱的第一點叫做「愛德因若」
[00:07:21.800 --> 00:07:24.800]  帶出來就是剛才所講的經文
[00:07:24.800 --> 00:07:27.200]  讓我們知道屬神而來的人
[00:07:27.200 --> 00:07:30.800]  是承傳了神是愛這個屬性
[00:07:30.800 --> 00:07:36.200]  讓我們可以明白神的愛是以一個點的方式去顯現出來
[00:07:36.200 --> 00:07:38.200]  讓人可以去體會到
[00:07:38.200 --> 00:07:42.800]  愛是可以給人有一個新生命的樣式
[00:07:42.800 --> 00:07:45.800]  耶穌就是要實踐了這個大的目的
[00:07:45.800 --> 00:07:47.800]  而來到人間
[00:07:47.800 --> 00:07:51.400]  若項在對神家裡面的親愛弟兄姊妹
[00:07:51.400 --> 00:07:53.400]  作出講解和教導
[00:07:53.400 --> 00:07:56.400]  我以這段經文同樣一起去探討
[00:07:56.400 --> 00:07:58.800]  我們每一位屬神的兒女
[00:07:58.800 --> 00:08:00.800]  在神的家彼此相愛
[00:08:00.800 --> 00:08:02.800]  因為是屬神的人
[00:08:02.800 --> 00:08:08.800]  同樣也是要實踐這份的愛在我們的家庭裡面
[00:08:08.800 --> 00:08:11.400]  無論家裡面有信主的人也好
[00:08:11.400 --> 00:08:15.200]  或者在家裡面有些未曾信主的人家人也好
[00:08:15.200 --> 00:08:21.800]  神是愛也都需要活現在我們屬神的每一個家庭裡面
[00:08:21.800 --> 00:08:24.800]  愛德因若
[00:08:24.800 --> 00:08:27.800]  就是在講愛裡面要有因點
[00:08:27.800 --> 00:08:29.800]  在這幾年
[00:08:29.800 --> 00:08:32.800]  特別神給我有一個很清楚的使命
[00:08:32.800 --> 00:08:35.800]  就是和一些家庭同行
[00:08:35.800 --> 00:08:39.800]  當我有機會能夠去關心和牧養不同的家庭的時候
[00:08:39.800 --> 00:08:42.800]  特別在夫婦兩人的關係
[00:08:42.800 --> 00:08:44.800]  給我有一個發言
[00:08:44.800 --> 00:08:48.800]  有做丈夫的或者做妻子的
[00:08:48.800 --> 00:08:53.800]  往往生活在一個很大的矛盾和張力裡面
[00:08:53.800 --> 00:08:55.800]  在一面會很明白
[00:08:55.800 --> 00:08:58.800]  耶穌赦罪救贖
[00:08:58.800 --> 00:09:01.800]  是會令罪人回轉
[00:09:01.800 --> 00:09:03.800]  這一份是一份的因點
[00:09:03.800 --> 00:09:05.800]  但另外一面
[00:09:05.800 --> 00:09:07.800]  就是隨著結婚的年月
[00:09:07.800 --> 00:09:09.800]  一直累積的時候
[00:09:09.800 --> 00:09:13.800]  有不少的夫婦因為不同的原因
[00:09:13.800 --> 00:09:18.800]  兩人之間的積怨甚至積恨
[00:09:18.800 --> 00:09:21.800]  同樣是日積月累
[00:09:21.800 --> 00:09:26.800]  很困難去實現體諒甚或原諒
[00:09:26.800 --> 00:09:30.800]  我當然不是說所有家庭都會發生
[00:09:30.800 --> 00:09:33.800]  但事實上不少的夫婦裡面
[00:09:33.800 --> 00:09:38.800]  或多或少都會有一些相似的情況
[00:09:38.800 --> 00:09:41.800]  愛德因若
[00:09:41.800 --> 00:09:44.800]  神就是藉著耶穌成就的救恩
[00:09:44.800 --> 00:09:47.800]  去和得罪神的人重新連結
[00:09:47.800 --> 00:09:50.800]  讓人體會到神是愛
[00:09:50.800 --> 00:09:53.800]  讓人可以得新生命
[00:09:53.800 --> 00:09:55.800]  這個道理我們一定知道
[00:09:55.800 --> 00:09:58.800]  但當要回到家裡
[00:09:58.800 --> 00:10:00.800]  面對理應很親密
[00:10:00.800 --> 00:10:03.800]  但事實上配偶的行徑
[00:10:03.800 --> 00:10:06.800]  又令自己看不過眼
[00:10:06.800 --> 00:10:10.800]  得罪自己甚至傷害自己的時候
[00:10:10.800 --> 00:10:14.800]  當這些行徑周而復始
[00:10:14.800 --> 00:10:18.800]  或日日月月都是這樣發生的時候
[00:10:18.800 --> 00:10:20.800]  那怎樣親密呢?
[00:10:20.800 --> 00:10:23.800]  怎樣可以去愛呢?
[00:10:23.800 --> 00:10:26.800]  有什麼恩若可言呢?
[00:10:26.800 --> 00:10:32.800]  夫妻之間為了大小事情
[00:10:32.800 --> 00:10:35.800]  不斷地互相發怒
[00:10:35.800 --> 00:10:38.800]  埋怨怪責
[00:10:38.800 --> 00:10:43.800]  去到一天可能已經忘記了這些事情的內容
[00:10:43.800 --> 00:10:50.800]  但被傷害的感覺是越來越多
[00:10:50.800 --> 00:10:53.800]  越積越深
[00:10:53.800 --> 00:10:57.800]  兩個人當表達過
[00:10:57.800 --> 00:10:59.800]  罵過
[00:10:59.800 --> 00:11:00.800]  打過
[00:11:00.800 --> 00:11:02.800]  冷戰過
[00:11:02.800 --> 00:11:03.800]  冷靜過
[00:11:03.800 --> 00:11:08.800]  接著關係就會去到另一個狀態
[00:11:08.800 --> 00:11:12.800]  就是越來越淡
[00:11:13.800 --> 00:11:16.800]  愛得恩若
[00:11:16.800 --> 00:11:20.800]  實在是屬神得心的每一位
[00:11:20.800 --> 00:11:27.800]  雖然可能在生活上會遇到以上所形容的情況
[00:11:27.800 --> 00:11:30.800]  我會說同時也更加需要時間
[00:11:30.800 --> 00:11:36.800]  在一個時候去將我們承傳神就示愛
[00:11:36.800 --> 00:11:39.800]  活現在這種關係裡
[00:11:39.800 --> 00:11:41.800]  無論是大小事情
[00:11:41.800 --> 00:11:44.800]  當被另一半的行徑
[00:11:44.800 --> 00:11:48.800]  已經習慣了令自己失望受傷的時候
[00:11:48.800 --> 00:11:53.800]  我們就要去學習神一份接納的心
[00:11:53.800 --> 00:11:55.800]  對得罪自己的人
[00:11:55.800 --> 00:11:58.800]  仍然抱著一份愛或者挽回的心腸
[00:11:58.800 --> 00:12:04.800]  等待和祈求有回轉得心的日子
[00:12:04.800 --> 00:12:08.800]  就如神一直等待我們回歸一樣
[00:12:08.800 --> 00:12:14.800]  回轉得心有時不一定只是指另一半
[00:12:14.800 --> 00:12:19.800]  其實也可能因為去愛
[00:12:19.800 --> 00:12:25.800]  自己願意在一些地方放下回轉
[00:12:25.800 --> 00:12:31.800]  可能就會發現到一種和另一半新的相處
[00:12:31.800 --> 00:12:33.800]  新的相愛方式也未定
[00:12:33.800 --> 00:12:43.800]  我相信這種愛也可以包含在我們曾經兩個人承諾過的婚姻文約裡
[00:12:43.800 --> 00:12:46.800]  怎樣才算同甘共苦
[00:12:46.800 --> 00:12:52.800]  在之前的講道裡和大家分享
[00:12:52.800 --> 00:12:57.800]  我曾經分享過在婚姻中自己一些挫敗的經歷
[00:12:57.800 --> 00:13:00.800]  再加上和不同的夫婦同行的時候
[00:13:00.800 --> 00:13:06.800]  所以讓我更深的可以去有一些靈會和大家分享
[00:13:06.800 --> 00:13:09.800]  以往我實在是一個很想愛
[00:13:09.800 --> 00:13:13.800]  但不懂得怎樣去愛的人
[00:13:13.800 --> 00:13:18.800]  當中有緣因是因為我上一代的家人
[00:13:18.800 --> 00:13:22.800]  大部分婚姻都不是幸福美滿的
[00:13:22.800 --> 00:13:26.800]  所以沒有一個樣式可以讓我去學習
[00:13:26.800 --> 00:13:28.800]  而我信主之後
[00:13:28.800 --> 00:13:34.800]  也不能一變就變成一個懂得去愛別人的人
[00:13:34.800 --> 00:13:37.800]  特別有時很想去愛人
[00:13:37.800 --> 00:13:43.800]  而做一些事令對方開心和歡喜
[00:13:43.800 --> 00:13:51.800]  但卻出現不了我想預期的效果
[00:13:51.800 --> 00:13:53.800]  當有這些情況出現的時候
[00:13:53.800 --> 00:13:58.800]  就會覺得做來白費失敗
[00:13:58.800 --> 00:14:01.800]  亦都帶給自己失望
[00:14:01.800 --> 00:14:06.800]  另外事實上自己也有一些不容易相處的習慣
[00:14:06.800 --> 00:14:08.800]  特別是回到家裡
[00:14:08.800 --> 00:14:10.800]  我是很想很想要安靜的
[00:14:10.800 --> 00:14:17.800]  但當家人特別是太太大聲說話的時候
[00:14:17.800 --> 00:14:19.800]  就很容易暈倒
[00:14:19.800 --> 00:14:22.800]  說一個秘密給大家聽
[00:14:22.800 --> 00:14:25.800]  就是不知為何我太太說話的時候
[00:14:25.800 --> 00:14:27.800]  不知大家有沒有相同的狀況呢
[00:14:27.800 --> 00:14:30.800]  她越說越開心
[00:14:30.800 --> 00:14:31.800]  越說越緊張
[00:14:31.800 --> 00:14:34.800]  越說越開心緊張的時候會怎樣呢
[00:14:34.800 --> 00:14:36.800]  越來越大聲
[00:14:36.800 --> 00:14:38.800]  我坐在她旁邊
[00:14:38.800 --> 00:14:42.800]  心裡就經常都嘰哩咕嚕
[00:14:42.800 --> 00:14:47.800]  這些就是我實際願意遇到的情況
[00:14:47.800 --> 00:14:56.800]  同樣,當然我太太也有相似相對類似的經歷和感受
[00:14:56.800 --> 00:14:59.800]  我們兩個人都知道彼此相愛
[00:14:59.800 --> 00:15:02.800]  但很多時候
[00:15:02.800 --> 00:15:08.800]  很多時候她是走向兩個不同的方向
[00:15:08.800 --> 00:15:14.800]  兩個人真的需要碰撞碰撞很多年月
[00:15:14.800 --> 00:15:20.800]  到現在才比較找到一種適合夫婦相處的方式
[00:15:20.800 --> 00:15:26.800]  而在裡面,愛德恩若實是一種很重要的元素
[00:15:26.800 --> 00:15:30.800]  就如上帝愛人和人去納若
[00:15:30.800 --> 00:15:33.800]  亦願意原諒和赦免人的罪
[00:15:33.800 --> 00:15:38.800]  兩夫婦能夠結婚同樣是願意為身在文若裡
[00:15:38.800 --> 00:15:41.800]  但兩個人一起建立家庭
[00:15:41.800 --> 00:15:46.800]  在裡面,兩個人確實有很多很多的不同
[00:15:46.800 --> 00:15:51.800]  而這些不同往往就帶出帶來期望裡的落空
[00:15:51.800 --> 00:15:54.800]  很多時候初心是不想破壞
[00:15:54.800 --> 00:15:58.800]  但往往對所愛的人做了壞事
[00:15:58.800 --> 00:16:03.800]  帶給對方失望或者傷害
[00:16:03.800 --> 00:16:08.800]  在這個時候,體諒和原諒寬恕
[00:16:08.800 --> 00:16:12.800]  就是維持婚姻一個很大很大的力量
[00:16:12.800 --> 00:16:17.800]  就如神去寬恕我們各樣大小的錯失一樣
[00:16:17.800 --> 00:16:22.800]  其實有不少的婚姻就是因為沒有了愛德恩若這個元素
[00:16:22.800 --> 00:16:29.800]  慢慢在關係裡只是留下埋怨、留下指責
[00:16:29.800 --> 00:16:33.800]  終於很容易就發生另外一段感情
[00:16:33.800 --> 00:16:39.800]  就好像我之前和大家提及過婚後事當中的劇情一樣
[00:16:39.800 --> 00:16:44.800]  所以愛德恩若不單只是上帝對人的恩若
[00:16:44.800 --> 00:16:47.800]  夫婦之間同樣是需要的
[00:16:47.800 --> 00:16:51.800]  在恩愛之下去學習體諒
[00:16:51.800 --> 00:16:56.800]  是可以讓人對生命有一種新的體會
[00:17:00.800 --> 00:17:06.800]  今天的講題「愛在者家」當然不只是講夫婦
[00:17:06.800 --> 00:17:12.800]  關係也不只是不斷寬恕就可以得到美滿
[00:17:12.800 --> 00:17:18.800]  下一段就是想和大家藉著經文去探討另外一種相愛的元素
[00:17:18.800 --> 00:17:22.800]  也是另外一個在家庭當中的關係
[00:17:22.800 --> 00:17:28.800]  請大家繼續和我一起去讀出約翰一書四章十一至十六節
[00:17:28.800 --> 00:17:30.800]  準備起
[00:17:30.800 --> 00:17:34.800]  親愛的 既然神這樣愛我們
[00:17:34.800 --> 00:17:36.800]  我們也要彼此相愛
[00:17:36.800 --> 00:17:39.800]  從來沒有人見過神
[00:17:39.800 --> 00:17:44.800]  我們若彼此相愛 神就住在我們裡面
[00:17:44.800 --> 00:17:48.800]  祂的愛在我們裡面得以圓滿了
[00:17:48.800 --> 00:17:52.800]  因為神將祂的靈賜給我們
[00:17:52.800 --> 00:17:56.800]  由此我們知道我們是住在祂裡面
[00:17:56.800 --> 00:17:59.800]  而祂也住在我們裡面
[00:17:59.800 --> 00:18:03.800]  父差他 世人的救主
[00:18:03.800 --> 00:18:07.800]  這是我們所看見並作見證的
[00:18:07.800 --> 00:18:11.800]  凡宣認耶穌為神子的
[00:18:11.800 --> 00:18:14.800]  神就住在祂裡面
[00:18:14.800 --> 00:18:17.800]  而祂也住在神裡面
[00:18:17.800 --> 00:18:22.800]  我們知道並且深信神是愛我們的
[00:18:22.800 --> 00:18:24.800]  神就是愛
[00:18:24.800 --> 00:18:28.800]  住在愛裡面的就是住在神裡面
[00:18:28.800 --> 00:18:31.800]  神也住在我們裡面
[00:18:31.800 --> 00:18:35.800]  宣講的第二部分
[00:18:35.800 --> 00:18:45.800]  第十一節 約翰再一次向教會之體用上一個親密的稱呼
[00:18:45.800 --> 00:18:48.800]  首先帶出上一段經文所說到
[00:18:48.800 --> 00:18:51.800]  神在恩若當中去愛我們
[00:18:51.800 --> 00:18:54.800]  這一個也是很重要的元素
[00:18:54.800 --> 00:18:57.800]  而令到我們能夠彼此相愛
[00:18:57.800 --> 00:19:01.800]  因著上帝的愛讓人得到新的生命
[00:19:01.800 --> 00:19:06.800]  而所得的生命是會有上帝的恩賜
[00:19:06.800 --> 00:19:09.800]  這是上帝的屬性
[00:19:09.800 --> 00:19:15.800]  所以愛必然都會包括在每一位身身的裡面
[00:19:15.800 --> 00:19:19.800]  這就是由上帝而來愛的結果
[00:19:19.800 --> 00:19:22.800]  上帝有生命有愛
[00:19:22.800 --> 00:19:26.800]  更帶我們走向一個方向
[00:19:26.800 --> 00:19:29.800]  經文說到我們可以彼此相愛的時候
[00:19:29.800 --> 00:19:32.800]  就會知道神在我們當中
[00:19:32.800 --> 00:19:36.800]  用神的愛帶人走向圓滿
[00:19:36.800 --> 00:19:38.800]  怎樣才算是圓滿
[00:19:38.800 --> 00:19:41.800]  我在下一個部分再和大家講解
[00:19:41.800 --> 00:19:43.800]  這個部分我是很想講
[00:19:43.800 --> 00:19:45.800]  為什麼我們彼此相愛
[00:19:45.800 --> 00:19:48.800]  神就會住在我們裡面呢
[00:19:48.800 --> 00:19:51.800]  第十三節至第十六節
[00:19:51.800 --> 00:19:53.800]  我會說是一幅圖畫
[00:19:53.800 --> 00:19:55.800]  一幅一幅的圖畫
[00:19:55.800 --> 00:20:00.800]  去描述上帝怎樣向人顯示愛
[00:20:00.800 --> 00:20:04.800]  我想和大家試一下用右腦
[00:20:04.800 --> 00:20:08.800]  去呈現一下這些圖畫
[00:20:08.800 --> 00:20:11.800]  看看能否出現在我們的腦海裡
[00:20:11.800 --> 00:20:12.800]  如果你們想的話
[00:20:12.800 --> 00:20:14.800]  都可以合上眼睛試一試
[00:20:14.800 --> 00:20:18.800]  首先第一幅圖畫就是
[00:20:18.800 --> 00:20:22.800]  是父神在猜探他的愛子
[00:20:22.800 --> 00:20:24.800]  主耶穌基督
[00:20:24.800 --> 00:20:26.800]  來到這個世界
[00:20:26.800 --> 00:20:28.800]  完成了救恩
[00:20:28.800 --> 00:20:32.800]  讓世人擁戴著主耶穌
[00:20:32.800 --> 00:20:34.800]  成為生命的主
[00:20:34.800 --> 00:20:43.800]  接著另外一幅圖像
[00:20:43.800 --> 00:20:49.800]  就是父神再猜探聖靈
[00:20:49.800 --> 00:20:51.800]  進入在人的裡面
[00:20:51.800 --> 00:20:55.800]  人因為接受了聖靈
[00:20:55.800 --> 00:20:59.800]  生命變得煥然一新
[00:20:59.800 --> 00:21:08.800]  第三幅圖像
[00:21:08.800 --> 00:21:13.800]  背景有聖父、聖子、聖靈
[00:21:13.800 --> 00:21:17.800]  三一神有一個很緊密的關係
[00:21:17.800 --> 00:21:20.800]  很緊密的連結
[00:21:20.800 --> 00:21:25.800]  各自去施行自己所成就的工作
[00:21:25.800 --> 00:21:29.800]  是一個很圓滿的配搭
[00:21:29.800 --> 00:21:32.800]  而前景呢
[00:21:32.800 --> 00:21:38.800]  就是一群能夠彼此相愛的信徒
[00:21:38.800 --> 00:21:40.800]  在這群信徒
[00:21:40.800 --> 00:21:42.800]  每個人的臉上
[00:21:42.800 --> 00:21:48.800]  都是流露出燦爛滿足的笑容
[00:21:48.800 --> 00:21:52.800]  這幅圖像是在聖母的臉上
[00:21:52.800 --> 00:21:54.800]  她的臉上
[00:21:54.800 --> 00:21:56.800]  是一片煙霧
[00:21:56.800 --> 00:21:58.800]  她的臉上
[00:21:58.800 --> 00:22:00.800]  是一片煙霧
[00:22:00.800 --> 00:22:02.800]  她的臉上
[00:22:02.800 --> 00:22:04.800]  是一片煙霧
[00:22:04.800 --> 00:22:06.800]  她的臉上
[00:22:06.800 --> 00:22:08.800]  是一片煙霧
[00:22:08.800 --> 00:22:10.800]  她的臉上
[00:22:10.800 --> 00:22:12.800]  是一片煙霧
[00:22:12.800 --> 00:22:14.800]  她的臉上
[00:22:14.800 --> 00:22:16.800]  是一片煙霧
[00:22:16.800 --> 00:22:19.800]  在第十三至十六節裏面
[00:22:19.800 --> 00:22:22.800]  「知道」出現了兩次
[00:22:22.800 --> 00:22:26.800]  而亦在剛才我們所讀的第七至第八節裏面
[00:22:26.800 --> 00:22:30.800]  「分另外」亦出現了兩次
[00:22:30.800 --> 00:22:33.800]  「知道」或「認識」
[00:22:33.800 --> 00:22:35.800]  原文所用的這個字
[00:22:35.800 --> 00:22:38.800]  是包含了對事情的了解
[00:22:38.800 --> 00:22:40.800]  完全掌握
[00:22:40.800 --> 00:22:43.800]  又或者和某一個人親密
[00:22:43.800 --> 00:22:45.800]  很親密的了解
[00:22:45.800 --> 00:22:47.800]  特別指在性的方面
[00:22:47.800 --> 00:22:52.800]  裏面包括有充分的明白和清楚的意思
[00:22:52.800 --> 00:22:54.800]  第十三節
[00:22:54.800 --> 00:22:56.800]  我們住在神的裏面
[00:22:56.800 --> 00:22:59.800]  神亦都住在我們裏面
[00:22:59.800 --> 00:23:05.800]  讓人可以在每一日的生活所遇到的事情當中
[00:23:05.800 --> 00:23:10.800]  留心地知道神是如何看顧和帶領著我們的
[00:23:10.800 --> 00:23:13.800]  更加明白在這些事情裏面
