
[00:00:00.000 --> 00:00:04.080]  今天我們在第四週
[00:02:22.880 --> 00:02:25.400]  鐵鏈竟被他掙脫了
[00:02:25.400 --> 00:02:28.040]  腳鐐也被他弄碎了
[00:02:28.040 --> 00:02:30.920]  總沒有人能制服他
[00:02:30.920 --> 00:02:34.600]  他就夜長在墳營裡
[00:02:34.600 --> 00:02:36.400]  和山中喊叫
[00:02:36.400 --> 00:02:38.800]  又用石頭撞自己
[00:02:38.800 --> 00:02:41.280]  他遇遇地看見耶穌
[00:02:41.280 --> 00:02:43.400]  就跑過去拜他
[00:02:43.400 --> 00:02:45.360]  大聲呼喊著:
[00:02:45.360 --> 00:02:47.760]  『至高神的兒子耶穌
[00:02:47.760 --> 00:02:50.240]  我與你有什麼相干?』
[00:02:50.240 --> 00:02:52.560]  你只著神懇求你
[00:02:52.560 --> 00:02:54.400]  不要叫我受苦
[00:02:54.400 --> 00:02:57.360]  是因耶穌曾吩咐他說
[00:02:57.360 --> 00:03:00.920]  『污鬼呀!從這人身上出來吧!』
[00:03:00.920 --> 00:03:02.120]  接著姐妹
[00:03:02.120 --> 00:03:04.280]  耶穌問他說
[00:03:04.280 --> 00:03:05.960]  『你名叫什麼?』
[00:03:05.960 --> 00:03:08.480]  對他說:『我叫裘群
[00:03:08.480 --> 00:03:10.880]  因為我們多的怨呼
[00:03:10.880 --> 00:03:13.320]  就在返地求耶穌
[00:03:13.320 --> 00:03:16.320]  不如叫他們離開那地方』
[00:03:16.320 --> 00:03:18.400]  在夜裡打了陣
[00:03:18.400 --> 00:03:20.560]  有一大群人吃了
[00:03:20.560 --> 00:03:23.000]  鬼就央求耶穌說
[00:03:23.000 --> 00:03:26.400]  『求你打發我們往豬群裡去
[00:03:26.400 --> 00:03:27.840]  把豬去』
[00:03:27.840 --> 00:03:29.880]  耶穌進了他們
[00:03:29.880 --> 00:03:31.480]  污鬼就出來
[00:03:31.480 --> 00:03:33.160]  進入豬裡去
[00:03:33.160 --> 00:03:36.400]  於是那群豬闖下山崖
[00:03:36.400 --> 00:03:39.120]  投在海裡淹死了
[00:03:39.120 --> 00:03:41.680]  豬的數目若有二千
[00:03:41.680 --> 00:03:44.200]  放豬的就逃跑了
[00:03:44.200 --> 00:03:47.200]  去告訴城裡和鄉下的人
[00:03:47.200 --> 00:03:50.600]  眾人就來照看是什麼事
[00:03:50.600 --> 00:03:53.120]  他們來到耶穌那裡
[00:03:53.120 --> 00:03:55.720]  看見那被鬼附著的人
[00:03:55.720 --> 00:04:01.200]  就對著自己穿著衣服
[00:04:01.200 --> 00:04:03.000]  心裡明白過來
[00:04:03.000 --> 00:04:04.720]  他們就害怕
[00:04:04.720 --> 00:04:05.720]  一起讀
[00:04:05.720 --> 00:04:07.640]  看見這時的
[00:04:07.640 --> 00:04:10.720]  便將鬼附之人所遇見的
[00:04:10.720 --> 00:04:12.520]  和那群豬的事
[00:04:12.520 --> 00:04:14.520]  都告訴了眾人
[00:04:14.520 --> 00:04:18.600]  眾人就央求耶穌離開他們的境界
[00:04:18.600 --> 00:04:20.840]  耶穌上船的時候
[00:04:20.840 --> 00:04:23.440]  那從前被鬼附的人
[00:04:23.440 --> 00:04:26.320]  懇求和耶穌同在
[00:04:26.320 --> 00:04:27.920]  耶穌不去
[00:04:27.920 --> 00:04:29.400]  卻對他說
[00:04:29.400 --> 00:04:31.000]  『你回家去
[00:04:31.000 --> 00:04:33.200]  在你身所那裡
[00:04:33.200 --> 00:04:35.360]  將主為你所作的
[00:04:35.360 --> 00:04:37.240]  害何等大的事
[00:04:37.240 --> 00:04:39.240]  是怎樣憐憫你
[00:04:39.240 --> 00:04:40.960]  都告訴他們
[00:04:40.960 --> 00:04:44.680]  那人就最加保你
[00:04:44.680 --> 00:04:48.320]  在那裡等待的事』
[00:04:48.320 --> 00:04:50.800]  眾人就都唏奇
[00:04:50.800 --> 00:04:52.920]  好長的經文
[00:04:52.920 --> 00:04:55.200]  我們一起為今天的崇拜
[00:04:55.200 --> 00:04:57.000]  我們一起禱告
[00:04:57.000 --> 00:04:57.920]  七夕天父
[00:04:57.920 --> 00:04:59.800]  當我們去到祢面前
[00:04:59.800 --> 00:05:01.600]  去到祢神話語面前
[00:05:01.600 --> 00:05:03.600]  讓我們先俯伏自己
[00:05:03.600 --> 00:05:05.520]  放下自己種種的重擔
[00:05:05.520 --> 00:05:06.800]  種種的前類
[00:05:06.800 --> 00:05:07.880]  走到祢面前
[00:05:07.880 --> 00:05:10.000]  全謙卑的心去仰望祢
[00:05:10.000 --> 00:05:12.880]  讓聖經的話語成為我們的幫助
[00:05:12.880 --> 00:05:14.800]  我們面對人生波浪
[00:05:14.800 --> 00:05:15.640]  風浪
[00:05:15.640 --> 00:05:16.320]  巨浪
[00:05:16.320 --> 00:05:17.440]  暴風的時候
[00:05:17.440 --> 00:05:19.040]  我們不致懼怕
[00:05:19.040 --> 00:05:21.320]  因為祢已經在我們的船中
[00:05:21.320 --> 00:05:22.680]  在我們人生當中
[00:05:22.680 --> 00:05:24.160]  帶領我們跨過
[00:05:24.160 --> 00:05:26.480]  我們的禱告奉耶穌命求
[00:05:26.480 --> 00:05:27.480]  阿們
[00:05:27.480 --> 00:05:31.600]  今年度發現的暑假
[00:05:31.600 --> 00:05:34.040]  很多疑左民的弟兄姊妹
[00:05:34.040 --> 00:05:36.040]  回到香港探望我們
[00:05:36.040 --> 00:05:36.880]  你知道
[00:05:36.880 --> 00:05:39.200]  那兩三年疫情
[00:05:39.200 --> 00:05:40.680]  不能坐飛機
[00:05:40.680 --> 00:05:43.200]  於是今年暑假很多人回來
[00:05:43.200 --> 00:05:45.040]  回來探望我們
[00:05:45.040 --> 00:05:46.800]  我們就跟他們吃飯
[00:05:46.800 --> 00:05:52.640]  其中有一位團友的家庭來到香港
[00:05:52.640 --> 00:05:56.440]  我們一群弟兄姊妹同組的人約去吃飯
[00:05:56.440 --> 00:06:01.160]  他跟我分享在加拿大有三個他不明白的地方
[00:06:01.160 --> 00:06:03.160]  匪夷所思之事
[00:06:03.160 --> 00:06:05.520]  不知道你會不會覺得匪夷所思
[00:06:05.520 --> 00:06:07.000]  你有沒有聽聞過
[00:06:07.000 --> 00:06:08.160]  第一件事
[00:06:08.160 --> 00:06:12.120]  他說原來在加拿大那邊可以吸大麻
[00:06:12.880 --> 00:06:17.720]  甚至可以毒品公開化
[00:06:17.720 --> 00:06:20.560]  他發現一個很有趣的現象
[00:06:20.560 --> 00:06:24.520]  在加拿大公園吸大麻是沒有人抓你
[00:06:24.520 --> 00:06:26.480]  但是喝啤酒就有人抓
[00:06:26.480 --> 00:06:30.320]  他說匪夷所思的事
[00:06:30.320 --> 00:06:33.280]  當然第二件事就是匪夷所思的事
[00:06:33.280 --> 00:06:38.760]  小學生、初中學生、未成年的人
[00:06:38.760 --> 00:06:40.840]  說想變性
[00:06:40.840 --> 00:06:42.840]  學校是鼓勵的
[00:06:42.840 --> 00:06:45.280]  你要變身
[00:06:45.280 --> 00:06:47.520]  老鼠鼻山脈
[00:06:47.520 --> 00:06:49.520]  你以為他做高危行動
[00:06:49.520 --> 00:06:53.560]  當然他說可能因為你想變性
[00:06:53.560 --> 00:06:57.920]  平權的原因特別好招呼
[00:06:57.920 --> 00:07:01.240]  如果你想變性
[00:07:01.240 --> 00:07:03.240]  很多人會幫你
[00:07:03.240 --> 00:07:04.520]  第三件事
[00:07:04.520 --> 00:07:06.520]  這個考大家智慧
[00:07:06.520 --> 00:07:10.640]  他說如果做便利店、超級市場的職員
[00:07:10.640 --> 00:07:12.280]  遇到人打劫
[00:07:12.280 --> 00:07:13.760]  你反抗的話
[00:07:13.760 --> 00:07:15.760]  你會被解僱
[00:07:15.760 --> 00:07:19.000]  有一次有個新聞說
[00:07:19.000 --> 00:07:20.200]  有個便利店的人
[00:07:20.200 --> 00:07:22.200]  有個導遊說來打劫
[00:07:22.200 --> 00:07:23.600]  他趕他走
[00:07:23.600 --> 00:07:26.640]  誰知公司知道就解僱他
[00:07:26.640 --> 00:07:27.640]  知不知道為什麼
[00:07:27.640 --> 00:07:29.640]  考大家智慧
[00:07:29.640 --> 00:07:31.480]  知不知道為什麼
[00:07:31.480 --> 00:07:32.480]  因為知道
[00:07:32.480 --> 00:07:35.000]  沒有人知道
[00:07:35.000 --> 00:07:37.000]  原來公司說
[00:07:37.000 --> 00:07:39.000]  你不跟隨公司指引
[00:07:39.000 --> 00:07:40.520]  因為你反抗受傷的時候
[00:07:40.520 --> 00:07:42.200]  保險不包
[00:07:42.200 --> 00:07:43.200]  (笑聲)
[00:07:43.200 --> 00:07:44.200]  真是很有趣
[00:07:44.200 --> 00:07:45.480]  所以他們
[00:07:45.480 --> 00:07:46.880]  不好說
[00:07:46.880 --> 00:07:48.880]  不知道打劫多少錢以下
[00:07:48.880 --> 00:07:50.880]  是沒有人拘捕你
[00:07:50.880 --> 00:07:52.880]  當然這個匪夷所思
[00:07:52.880 --> 00:07:54.080]  是想像不到的
[00:07:54.080 --> 00:07:55.280]  很多不明白的事
[00:07:55.280 --> 00:07:57.800]  因為移民的見聞
[00:07:57.800 --> 00:08:00.800]  但坦白說
[00:08:00.800 --> 00:08:04.200]  人在世界有很多不明白的事
[00:08:04.200 --> 00:08:06.800]  有很多世界有很多扭曲的地方
[00:08:06.800 --> 00:08:08.400]  這樣都可以
[00:08:08.400 --> 00:08:12.400]  甚至這樣都可以
[00:08:12.400 --> 00:08:14.600]  無論香港世界
[00:08:14.600 --> 00:08:16.200]  失機無神就說打仗
[00:08:16.200 --> 00:08:18.400]  失機無神又說有疫症
[00:08:18.400 --> 00:08:20.200]  失機無神又經濟大衰退
[00:08:20.200 --> 00:08:22.000]  失機無神又什麼
[00:08:22.000 --> 00:08:24.000]  很多我們很不明白的事
[00:08:24.000 --> 00:08:26.600]  面對這麼多不明白的事
[00:08:26.600 --> 00:08:29.400]  甚至在我們心裡覺得不合理的事
[00:08:29.400 --> 00:08:31.600]  聖經今天這兩個故事
[00:08:31.600 --> 00:08:35.000]  平靜風浪和鬼入豬群這兩件事
[00:08:35.000 --> 00:08:36.800]  對我們有什麼提醒呢?
[00:08:36.800 --> 00:08:39.400]  我們可以先看一段經文
[00:08:39.400 --> 00:08:41.400]  第一件事就是提到
[00:08:41.400 --> 00:08:44.000]  耶穌和班門徒在加利利海
[00:08:44.000 --> 00:08:45.800]  想要渡過海的時候
[00:08:45.800 --> 00:08:48.000]  聖經有句話很特別的
[00:08:48.000 --> 00:08:51.000]  「忽然起了暴風」
[00:08:51.000 --> 00:08:53.000]  這句話
[00:08:53.000 --> 00:08:56.000]  忽然起了暴風好像沒什麼
[00:08:56.000 --> 00:08:59.000]  但如果你熟悉以色列
[00:08:59.000 --> 00:09:01.600]  巴勒斯坦地理的時候
[00:09:01.600 --> 00:09:03.400]  這句話就很特別了
[00:09:03.400 --> 00:09:04.800]  特別第一件事
[00:09:04.800 --> 00:09:06.600]  巴勒斯坦的地勢
[00:09:06.600 --> 00:09:08.800]  這幅橫切面圖就是這樣
[00:09:08.800 --> 00:09:12.400]  原來巴勒斯坦的以色列和耶路撒冷
[00:09:12.400 --> 00:09:14.200]  是在山地的
[00:09:14.200 --> 00:09:17.400]  他們的西面是地中海
[00:09:17.400 --> 00:09:20.600]  東面是約旦河或者甚至是死海
[00:09:20.600 --> 00:09:23.000]  再上游就是加利利海
[00:09:23.000 --> 00:09:24.200]  你有沒有留意
[00:09:24.200 --> 00:09:29.400]  死海和約旦河的高度有沒有不同?
[00:09:29.400 --> 00:09:30.800]  很大不同
[00:09:30.800 --> 00:09:32.800]  原來他們的約旦河
[00:09:32.800 --> 00:09:35.800]  是低於海拔的
[00:09:35.800 --> 00:09:37.800]  230米
[00:09:37.800 --> 00:09:39.000]  250米
[00:09:39.000 --> 00:09:41.000]  差不多600呎
[00:09:41.000 --> 00:09:44.400]  就是說他們是一個低窪地帶
[00:09:44.400 --> 00:09:46.000]  如果是這樣的話
[00:09:46.000 --> 00:09:49.000]  你看看加利利海的橫切面圖
[00:09:49.000 --> 00:09:50.800]  其實加利利海
[00:09:50.800 --> 00:09:54.600]  是低於水平面的
[00:09:54.600 --> 00:09:56.200]  600米
[00:09:56.200 --> 00:09:58.000]  約250米
[00:09:58.000 --> 00:10:00.400]  這樣的地方有一個特點
[00:10:00.400 --> 00:10:02.400]  風是進不去的
[00:10:02.400 --> 00:10:05.400]  所以應該如無意外是特別悶的
[00:10:05.400 --> 00:10:08.000]  但是如果風能進去
[00:10:08.000 --> 00:10:10.800]  一定是很大風
[00:10:10.800 --> 00:10:12.800]  可能當你划船
[00:10:12.800 --> 00:10:14.000]  風和日麗
[00:10:14.000 --> 00:10:15.200]  一天沒有風
[00:10:15.200 --> 00:10:15.800]  一天有風
[00:10:15.800 --> 00:10:19.400]  就大得波濤洶湧
[00:10:19.400 --> 00:10:21.000]  所以聖經就說
[00:10:21.000 --> 00:10:23.000]  忽然起了暴風
[00:10:23.000 --> 00:10:25.000]  這句話在當時來說
[00:10:25.000 --> 00:10:27.200]  是一個很特別的形容
[00:10:27.200 --> 00:10:28.400]  是一個對
[00:10:28.400 --> 00:10:29.200]  要麼不來
[00:10:29.200 --> 00:10:32.200]  要麼就見
[00:10:32.200 --> 00:10:33.400]  在聖經當中就說
[00:10:33.400 --> 00:10:35.200]  忽然起了暴風
[00:10:35.200 --> 00:10:36.800]  今天在我們人生裡
[00:10:36.800 --> 00:10:39.200]  也有時忽然起了暴風
[00:10:39.200 --> 00:10:41.600]  有時不知道你的暴風是什麼呢
[00:10:41.600 --> 00:10:43.400]  我記得我認識一位弟兄
[00:10:43.400 --> 00:10:44.600]  他很年輕
[00:10:44.600 --> 00:10:45.800]  四十多歲
[00:10:45.800 --> 00:10:47.200]  突然跟我說
[00:10:47.200 --> 00:10:48.200]  牧師
[00:10:48.200 --> 00:10:50.200]  我患了癌症
[00:10:50.200 --> 00:10:51.600]  患了肺癌
[00:10:51.600 --> 00:10:52.600]  他平時好人好者
[00:10:52.600 --> 00:10:54.000]  又做運動又跑步
[00:10:54.000 --> 00:10:55.400]  但是患了癌症
[00:10:55.400 --> 00:10:56.800]  現在在吃標靶藥
[00:10:56.800 --> 00:10:58.400]  不知道可以拖多久
[00:10:58.400 --> 00:10:59.600]  忽然起了暴風
[00:10:59.600 --> 00:11:00.400]  他教書的
[00:11:00.400 --> 00:11:01.800]  教過的學生都要停學
[00:11:01.800 --> 00:11:04.200]  現在休養身體
[00:11:04.200 --> 00:11:05.800]  今天香港人都很明白
[00:11:05.800 --> 00:11:08.200]  忽然起了暴風這句話
[00:11:08.200 --> 00:11:10.200]  你想想五年前的你
[00:11:10.200 --> 00:11:12.600]  你怎麼想到五年後的今天香港
[00:11:12.600 --> 00:11:14.600]  很多親朋戚友都移民了
[00:11:14.600 --> 00:11:15.400]  是不是
[00:11:15.400 --> 00:11:17.600]  有沒有人在身邊的親友
[00:11:17.600 --> 00:11:21.400]  或者一些死黨移民的舉手
[00:11:21.400 --> 00:11:22.400]  哇
[00:11:22.400 --> 00:11:25.200]  佔大家的七八成
[00:11:25.200 --> 00:11:27.000]  我記得我團體有一組
[00:11:27.000 --> 00:11:28.400]  走了一半人
[00:11:28.400 --> 00:11:29.400]  當然他們有一個特點
[00:11:29.400 --> 00:11:33.000]  就是小朋友小的家庭
[00:11:33.000 --> 00:11:35.400]  你想想你五年前的時候
[00:11:35.400 --> 00:11:39.400]  你想到突然間有三年的疫症封城
[00:11:39.400 --> 00:11:40.400]  你五年前的
[00:11:40.400 --> 00:11:41.400]  你猜不到
[00:11:41.400 --> 00:11:45.400]  晚上十點鐘是找不到宵夜吃的
[00:11:45.400 --> 00:11:47.800]  你猜不到的
[00:11:47.800 --> 00:11:50.200]  香港是忽然起了暴風
[00:11:50.200 --> 00:11:52.800]  我們人生都忽然起了暴風
[00:11:52.800 --> 00:11:54.200]  我們原來很多東西
[00:11:54.200 --> 00:11:56.800]  來到你是沒有預備
[00:11:56.800 --> 00:11:59.000]  沒有招架的
[00:11:59.000 --> 00:12:00.600]  有暴風不要緊
[00:12:00.600 --> 00:12:03.200]  最重要的問題就是下面這段經文
[00:12:03.200 --> 00:12:05.200]  令我們更加不明白的
[00:12:05.200 --> 00:12:08.200]  在當中有幾個不合理的描述
[00:12:08.200 --> 00:12:09.400]  這不合理的描述
[00:12:09.400 --> 00:12:11.800]  是我是門徒都照著
[00:12:11.800 --> 00:12:13.000]  什麼我們經常說的
[00:12:13.000 --> 00:12:14.600]  Talking my middle ear
[00:12:14.600 --> 00:12:16.000]  搓條中氣
[00:12:16.000 --> 00:12:18.200]  就是說
[00:12:18.200 --> 00:12:20.000]  為什麼會這樣
[00:12:20.000 --> 00:12:22.000]  第一個描述就是說
[00:12:22.000 --> 00:12:23.800]  忽然起了暴風
[00:12:23.800 --> 00:12:26.000]  波浪打入船內
[00:12:26.000 --> 00:12:29.000]  船都滿了水
[00:12:29.000 --> 00:12:30.400]  濕透了
[00:12:30.400 --> 00:12:32.800]  有些船沒有上層和下層
[00:12:32.800 --> 00:12:34.000]  那些船很死炸的
[00:12:34.000 --> 00:12:35.400]  是三板仔
[00:12:35.400 --> 00:12:36.800]  船都滿了水
[00:12:36.800 --> 00:12:39.000]  耶穌在哪裡
[00:12:39.000 --> 00:12:40.800]  船尾
[00:12:40.800 --> 00:12:43.200]  你玩過海盜船嗎
[00:12:43.200 --> 00:12:45.200]  船尾最漂的那個
[00:12:45.200 --> 00:12:46.800]  跳到老了
[00:12:46.800 --> 00:12:48.400]  耶穌在那裡
[00:12:48.400 --> 00:12:50.600]  睡到覺
[00:12:50.600 --> 00:12:51.600]  最慘的
[00:12:51.600 --> 00:12:53.200]  這個風暴不是普通的
[00:12:53.200 --> 00:12:56.200]  是天星小龍
[00:12:56.200 --> 00:12:57.400]  瓦拉瓦那種
[00:12:57.400 --> 00:13:00.000]  大到專業的漁夫
[00:13:00.000 --> 00:13:03.400]  那些漁夫是做什麼風浪沒見過
[00:13:03.400 --> 00:13:06.000]  他們都說我們要喪命
[00:13:06.000 --> 00:13:09.000]  大到好像海盜船的震盪
[00:13:09.000 --> 00:13:11.600]  耶穌你都睡到覺
[00:13:11.600 --> 00:13:14.000]  你玩什麼
[00:13:14.000 --> 00:13:14.800]  真的
[00:13:14.800 --> 00:13:15.600]  不可能
[00:13:15.600 --> 00:13:16.600]  你濕透了
[00:13:16.600 --> 00:13:17.800]  船尾
[00:13:17.800 --> 00:13:20.200]  風大到都漂起來
[00:13:20.200 --> 00:13:22.200]  你都睡到覺
[00:13:22.200 --> 00:13:23.800]  所以門徒說一句話
[00:13:23.800 --> 00:13:25.200]  我們喪命
[00:13:25.200 --> 00:13:28.600]  你不顧嗎
[00:13:28.600 --> 00:13:30.800]  我不知道今天在你的人生裡
[00:13:30.800 --> 00:13:34.200]  你有沒有一個好像面對很多
[00:13:34.200 --> 00:13:35.800]  忽然起了暴風的時候
[00:13:35.800 --> 00:13:37.000]  你可能會質問
[00:13:37.000 --> 00:13:39.000]  上帝為什麼你不理我
[00:13:39.000 --> 00:13:40.800]  上帝為什麼你不幫我
[00:13:40.800 --> 00:13:42.800]  上帝我受苦了
[00:13:42.800 --> 00:13:45.000]  你知不知道
[00:13:45.000 --> 00:13:47.000]  我不知道你有沒有這個膚色
[00:13:47.000 --> 00:13:48.200]  聖經很真實
[00:13:48.200 --> 00:13:50.800]  它不是什麼光公造德
[00:13:50.800 --> 00:13:52.400]  它講的是真正的處境
[00:13:52.400 --> 00:13:54.000]  門徒說我受不了了
[00:13:54.000 --> 00:13:58.000]  耶穌你不理我嗎
[00:13:58.000 --> 00:14:02.000]  信仰和信念是承載我們生活的
[00:14:02.000 --> 00:14:06.400]  信仰和信念是幫我們解釋這個世界的
[00:14:06.400 --> 00:14:10.000]  但是當我們發揮不了解釋這個世界
[00:14:10.000 --> 00:14:12.400]  解釋不了我們的困難的時候
[00:14:12.400 --> 00:14:15.000]  我們很容易崩潰
[00:14:15.000 --> 00:14:17.200]  在這幾年
[00:14:17.200 --> 00:14:19.000]  香港的問題
[00:14:19.000 --> 00:14:20.600]  世界的問題
[00:14:20.600 --> 00:14:24.000]  或者很多青年人離開了教會
[00:14:24.000 --> 00:14:26.800]  很多青年人離開教會最少的原因是
[00:14:26.800 --> 00:14:28.800]  為什麼這個世界這麼亂
[00:14:28.800 --> 00:14:30.200]  上帝不理的
[00:14:30.200 --> 00:14:32.200]  上帝不幫我們
[00:14:32.200 --> 00:14:33.800]  最近有一個調查
[00:14:33.800 --> 00:14:37.000]  很多青年人離開教會的時候
[00:14:37.000 --> 00:14:39.800]  他們是因為對環境掌握不了
[00:14:39.800 --> 00:14:42.400]  對神失望
[00:14:42.400 --> 00:14:45.000]  於是忽然起了暴風
[00:14:45.000 --> 00:14:46.200]  你不顧嗎
[00:14:46.200 --> 00:14:49.400]  這個是不是今天我們的處境呢
[00:14:49.400 --> 00:14:52.200]  但是你要記住
[00:14:52.200 --> 00:14:53.600]  在聖經當中
[00:14:53.600 --> 00:14:58.400]  所有上帝拖延
[00:14:58.400 --> 00:15:00.000]  不馬上幫你
[00:15:00.000 --> 00:15:01.400]  一定有他的原因
[00:15:01.400 --> 00:15:03.600]  當然耶穌最後也站起來
[00:15:03.600 --> 00:15:06.000]  叫風和海停住了
[00:15:06.000 --> 00:15:08.000]  執行平靜風浪
[00:15:08.000 --> 00:15:11.000]  在聖經當中有兩個案例
[00:15:11.000 --> 00:15:12.000]  第一個案例
[00:15:12.000 --> 00:15:15.000]  聖經當中上帝故意拖延的例子
[00:15:15.000 --> 00:15:17.000]  第一個例子大家很熟悉的
[00:15:17.000 --> 00:15:19.000]  拉薩路復活的事
[00:15:19.000 --> 00:15:21.400]  當耶穌收到兩個門徒
[00:15:21.400 --> 00:15:23.400]  瑪利亞和馬大說
[00:15:23.400 --> 00:15:24.600]  我弟弟死了
[00:15:24.600 --> 00:15:26.000]  拉薩路病得很慘
[00:15:26.000 --> 00:15:27.200]  求你來醫我
[00:15:27.200 --> 00:15:28.000]  我弟弟說
[00:15:28.000 --> 00:15:29.000]  耶穌專門說什麼
[00:15:29.000 --> 00:15:31.000]  拖延多一個星期
[00:15:31.000 --> 00:15:31.800]  不知道去了哪裡
[00:15:31.800 --> 00:15:33.600]  繞了一個圈子
[00:15:33.600 --> 00:15:35.800]  誰知道來到的時候拉薩路死了
[00:15:35.800 --> 00:15:37.200]  瑪利亞說
[00:15:37.200 --> 00:15:39.400]  耶穌你早點來就沒事了
[00:15:39.400 --> 00:15:40.800]  為什麼搞這麼晚
[00:15:40.800 --> 00:15:42.400]  哭得飛起來
[00:15:42.400 --> 00:15:43.600]  耶穌說
[00:15:43.600 --> 00:15:44.800]  耶穌也哭了
[00:15:44.800 --> 00:15:46.200]  不知道哭的原因是什麼
[00:15:46.200 --> 00:15:47.600]  他哭我就哭
[00:15:47.600 --> 00:15:49.400]  還是他們沒有信心呢
[00:15:49.400 --> 00:15:50.800]  於是耶穌就說
[00:15:50.800 --> 00:15:53.400]  拉薩路你出來吧
[00:15:53.400 --> 00:15:54.400]  哇
[00:15:54.400 --> 00:15:56.400]  這群人
[00:15:56.400 --> 00:15:59.400]  馬上經歷到耶穌復活的大輪
[00:15:59.400 --> 00:16:01.400]  於是有神學家
[00:16:01.400 --> 00:16:02.800]  聖經學者就說
[00:16:02.800 --> 00:16:05.000]  耶穌其實是否想他們
[00:16:05.000 --> 00:16:09.000]  更加深刻經歷上帝呢
[00:16:09.000 --> 00:16:11.000]  有時候上帝不馬上幫你的
[00:16:11.000 --> 00:16:12.800]  有時候上帝在給藥
[00:16:12.800 --> 00:16:15.000]  容許患難存在的背後
