
[00:00:00.000 --> 00:00:04.000]  今年是我信主三十二年
[00:04:31.000 --> 00:04:33.000]  其實有些像我們今天的香港社會
[00:04:33.000 --> 00:04:35.000]  我們出現了很多深層次的問題
[00:04:35.000 --> 00:04:37.000]  貧富懸殊
[00:04:37.000 --> 00:04:39.000]  騙案層出不窮
[00:04:39.000 --> 00:04:40.000]  一天你收多少個電話
[00:04:40.000 --> 00:04:42.000]  沒有了
[00:04:42.000 --> 00:04:46.000]  暴力的事件發生在至親的家人當中
[00:04:46.000 --> 00:04:49.000]  當淑玲的復興臨到的時候
[00:04:49.000 --> 00:04:53.000]  當信徒為了自己為了教會為了社會去禱告的時候
[00:04:53.000 --> 00:04:56.000]  當時英國出現了一個翻天覆地的轉變
[00:04:56.000 --> 00:04:58.000]  酒吧沒有人
[00:04:58.000 --> 00:05:00.000]  教會來了很多沒有人
[00:05:00.000 --> 00:05:04.000]  然後為世界帶來一個覺醒一個awakening
[00:05:04.000 --> 00:05:06.000]  一個有一個你很熟悉的名詞
[00:05:06.000 --> 00:05:07.000]  馬禮信
[00:05:07.000 --> 00:05:08.000]  戴德森
[00:05:08.000 --> 00:05:10.000]  劍橋七傑
[00:05:10.000 --> 00:05:12.000]  為什麼他們放下了專業
[00:05:12.000 --> 00:05:13.000]  為什麼他們放下了生命
[00:05:13.000 --> 00:05:16.000]  然後去到一個他們不認識的中國呢
[00:05:16.000 --> 00:05:17.000]  在教會歷史裡面
[00:05:17.000 --> 00:05:18.000]  很多人認為
[00:05:18.000 --> 00:05:20.000]  在歐美的宣教運動的時候
[00:05:20.000 --> 00:05:22.000]  有兩次的淑玲覺醒是帶出來
[00:05:22.000 --> 00:05:24.000]  第一次是大覺醒的運動
[00:05:24.000 --> 00:05:25.000]  The First Awakening
[00:05:25.000 --> 00:05:28.000]  是由英國的報導家約翰.衛斯理推動
[00:05:28.000 --> 00:05:29.000]  也是我們很熟悉的
[00:05:29.000 --> 00:05:31.000]  今天秦道中的創辦人
[00:05:31.000 --> 00:05:32.000]  而十九世紀初
[00:05:32.000 --> 00:05:34.000]  另一次的粉輕運動
[00:05:34.000 --> 00:05:35.000]  歷時有三十年
[00:05:35.000 --> 00:05:38.000]  對整個世界和社會文化都有明顯的轉變
[00:05:38.000 --> 00:05:40.000]  我們稱為第二次的大覺醒運動
[00:05:40.000 --> 00:05:42.000]  The Second Awakening
[00:05:42.000 --> 00:05:44.000]  梁家倫牧師就在他的書叫
[00:05:44.000 --> 00:05:47.000]  基督教會史量改變教會的十人十事
[00:05:47.000 --> 00:05:48.000]  他這樣說的
[00:05:48.000 --> 00:05:50.000]  他說在1790年的中期
[00:05:50.000 --> 00:05:53.000]  秦道中在約克郡有一次大的復興
[00:05:53.000 --> 00:05:54.000]  主要是由什麼呢
[00:05:54.000 --> 00:05:57.000]  其實是由家庭的一些祈禱小組開始
[00:05:57.000 --> 00:05:59.000]  很少的一些人開始祈禱
[00:05:59.000 --> 00:06:02.000]  中派人數由1791年的六萬級
[00:06:02.000 --> 00:06:05.000]  至到130年的25萬
[00:06:05.000 --> 00:06:07.000]  而在1790年的開始
[00:06:07.000 --> 00:06:10.000]  英國就出現了一個廣泛的祈禱的運動
[00:06:10.000 --> 00:06:11.000]  不少的信徒參與其中
[00:06:11.000 --> 00:06:13.000]  一方面是為教會的復興祈禱
[00:06:13.000 --> 00:06:17.000]  另外一方面為海外的宣教士去禱告
[00:06:17.000 --> 00:06:21.000]  而這次也是促成了第二次大覺醒運動的原因
[00:06:21.000 --> 00:06:23.000]  所以頂姐妹
[00:06:23.000 --> 00:06:25.000]  禱告是帶來復興
[00:06:25.000 --> 00:06:27.000]  一個很微小的禱告
[00:06:27.000 --> 00:06:29.000]  可能就是由你開始
[00:06:29.000 --> 00:06:31.000]  帶來一個屬靈的更新
[00:06:31.000 --> 00:06:33.000]  因為今天我們活在一個屬靈的爭戰當中
[00:06:33.000 --> 00:06:36.000]  當我們看到這個社會只是說復常的時候
[00:06:36.000 --> 00:06:38.000]  我們每一個屬神的子民
[00:06:38.000 --> 00:06:40.000]  都要去呼求屬靈的復興
[00:06:40.000 --> 00:06:42.000]  所以就讓我們今天透過
[00:06:42.000 --> 00:06:44.000]  尼西米記九章
[00:06:44.000 --> 00:06:46.000]  一起學習怎樣在神面前認罪悔改
[00:06:46.000 --> 00:06:48.000]  並且為我們這個世界祈禱
[00:06:48.000 --> 00:06:50.000]  也都為教會去禱告
[00:06:50.000 --> 00:06:52.000]  讓我們同心的祈禱
[00:06:52.000 --> 00:06:56.000]  三位的真神我們去呼求你
[00:06:56.000 --> 00:06:58.000]  今天不是人的說話
[00:06:58.000 --> 00:07:00.000]  不是人的行動
[00:07:00.000 --> 00:07:02.000]  不是人的一些什麼計劃
[00:07:02.000 --> 00:07:04.000]  而是聖靈你自己親自的工作
[00:07:04.000 --> 00:07:06.000]  是你復興人的心
[00:07:06.000 --> 00:07:08.000]  今天我們看到可能周遭所有的事情
[00:07:08.000 --> 00:07:10.000]  都不似預期的時候
[00:07:10.000 --> 00:07:12.000]  在我們屬靈最低迷的時候
[00:07:12.000 --> 00:07:14.000]  可能就是復興的開始
[00:07:14.000 --> 00:07:16.000]  有一個很微小的禱告
[00:07:16.000 --> 00:07:18.000]  由我們由心開始
[00:07:18.000 --> 00:07:20.000]  所以今天求你藉著你的聖道
[00:07:20.000 --> 00:07:22.000]  開我們的心 開我們的耳
[00:07:22.000 --> 00:07:24.000]  讓我們聽到的時候
[00:07:24.000 --> 00:07:26.000]  感到責心
[00:07:26.000 --> 00:07:28.000]  讓我們聽到的時候 我們生命作出改變
[00:07:28.000 --> 00:07:30.000]  讓我們不再一詞死碎
[00:07:30.000 --> 00:07:32.000]  被聖靈你親自的復興
[00:07:32.000 --> 00:07:34.000]  聽我們的祈禱
[00:07:34.000 --> 00:07:36.000]  奉主耶穌基督的聖名祈求 阿們
[00:07:36.000 --> 00:07:38.000]  今天講題就是
[00:07:38.000 --> 00:07:40.000]  因 臨 復 興
[00:07:40.000 --> 00:07:42.000]  所以進入我們今天講到的第一點
[00:07:42.000 --> 00:07:44.000]  讚頌神創造和
[00:07:44.000 --> 00:07:46.000]  納約的大恩
[00:07:46.000 --> 00:07:48.000]  就讓我們一起
[00:07:48.000 --> 00:07:50.000]  重讀今天的經文
[00:07:50.000 --> 00:07:52.000]  聖經文章六至八節 準備
[00:07:52.000 --> 00:07:54.000]  一二三
[00:07:54.000 --> 00:07:56.000]  (中文)
[00:07:56.000 --> 00:07:58.000]  (中文)
[00:07:58.000 --> 00:07:59.600]  天上的萬象
[00:07:59.600 --> 00:08:01.600]  地和地上的萬物
[00:08:01.600 --> 00:08:03.600]  海和海中所有的
[00:08:03.600 --> 00:08:05.600]  一切的生命
[00:08:05.600 --> 00:08:07.600]  全都是祢賞賜的
[00:08:07.600 --> 00:08:09.600]  天君都敬拜祢
[00:08:09.600 --> 00:08:12.200]  祢是耶和華神
[00:08:12.200 --> 00:08:14.200]  曾揀選阿伯蘭
[00:08:14.200 --> 00:08:16.800]  領他出迦勒底的梧桔
[00:08:16.800 --> 00:08:20.000]  給他改名叫阿伯拉罕
[00:08:20.000 --> 00:08:24.600]  祢發現他在你面前心裡忠誠
[00:08:24.600 --> 00:08:26.600]  就與他納約
[00:08:26.600 --> 00:08:31.600]  要把迦南人、赫人、阿摩利人、比利洗人
[00:08:31.600 --> 00:08:34.600]  耶布斯人、甲加撒人之地
[00:08:34.600 --> 00:08:36.600]  賜給他的後裔
[00:08:36.600 --> 00:08:39.600]  並且祢也實現了祢的話
[00:08:39.600 --> 00:08:42.600]  因為祢是公義的
[00:08:42.600 --> 00:08:45.600]  沒錯,這裡一開始就是說
[00:08:45.600 --> 00:08:50.600]  以色列人在秘魯回歸耶路撒冷之後
[00:08:50.600 --> 00:08:55.000]  你知道了,省長尼西米就下令要收復城牆
[00:08:55.000 --> 00:08:56.800]  今天我們看第九章
[00:08:56.800 --> 00:08:59.400]  第八章是說什麼呢?
[00:08:59.400 --> 00:09:01.400]  他們很開心慶祝鑄鵬節
[00:09:01.400 --> 00:09:03.800]  鑄鵬節由當時7月15日開始
[00:09:03.800 --> 00:09:04.800]  首次七天
[00:09:04.800 --> 00:09:08.800]  然後到7月23日嚴肅會為止
[00:09:08.800 --> 00:09:11.200]  鑄鵬節是以色列三大節期當中
[00:09:11.200 --> 00:09:12.800]  所以他們很歡喜
[00:09:12.800 --> 00:09:14.000]  很感恩
[00:09:14.000 --> 00:09:15.800]  但這裡尼西米記九章
[00:09:15.800 --> 00:09:17.000]  我們一會兒會看看
[00:09:17.000 --> 00:09:19.800]  一開始的時候整個氣氛改變了
[00:09:19.800 --> 00:09:23.800]  由利美人的領袖帶領全會眾一起在神面前認罪悔改
[00:09:23.800 --> 00:09:27.800]  我們看看九章一至三節說什麼
[00:09:27.800 --> 00:09:28.800]  我們一起讀
[00:09:29.200 --> 00:09:35.800]  「這月二十四日,以色列人聚集禁食,他們披麻蒙灰。
[00:09:35.800 --> 00:09:39.800]  以色列的後裔與所有的外邦人分別出來,
[00:09:39.800 --> 00:09:44.800]  站著承認自己的罪和祖先的罪孽。
[00:09:44.800 --> 00:09:50.800]  那日四分一,他們站在自己的地方,
[00:09:50.800 --> 00:09:53.800]  念耶和華他們神的律法書,
[00:09:53.800 --> 00:09:56.800]  又在那日的四分之一認罪,
[00:09:56.800 --> 00:10:00.800]  敬拜耶和華他們的神。」
[00:10:00.800 --> 00:10:03.800]  所以八章一開始是說他們慶祝鑄鵬節
[00:10:03.800 --> 00:10:06.800]  然後這裡說的是二十四日
[00:10:06.800 --> 00:10:07.800]  那個月的二十四日
[00:10:07.800 --> 00:10:09.800]  二十四日他們做了什麼呢
[00:10:09.800 --> 00:10:11.800]  鑄鵬節結束了
[00:10:11.800 --> 00:10:12.800]  但以色列人沒有說
[00:10:12.800 --> 00:10:14.800]  哇!你們休息一下吧
[00:10:14.800 --> 00:10:15.800]  這麼開心感恩
[00:10:15.800 --> 00:10:17.800]  你知道鑄鵬節要預備很多東西
[00:10:17.800 --> 00:10:19.800]  沒有
[00:10:19.800 --> 00:10:20.800]  或者延續慶祝了
[00:10:20.800 --> 00:10:21.800]  這麼開心
[00:10:21.800 --> 00:10:22.800]  去旅行去到盡了
[00:10:22.800 --> 00:10:23.800]  去了幾次了
[00:10:23.800 --> 00:10:24.800]  沒有
[00:10:24.800 --> 00:10:25.800]  他們選擇了什麼呢
[00:10:25.800 --> 00:10:28.800]  聚集禁食
[00:10:28.800 --> 00:10:30.800]  披麻蒙灰
[00:10:30.800 --> 00:10:33.800]  與之前整個的氣氛完全不同
[00:10:33.800 --> 00:10:35.800]  然後他們四分一的時間
[00:10:35.800 --> 00:10:38.800]  這裡說他們去讀律法書
[00:10:38.800 --> 00:10:40.800]  四分一的時間他們去認罪
[00:10:40.800 --> 00:10:43.800]  整個的氣氛很不同
[00:10:43.800 --> 00:10:44.800]  如果你看舊約的時候
[00:10:44.800 --> 00:10:47.800]  以色列人不是去拜那些異邦的偶像嗎
[00:10:47.800 --> 00:10:48.800]  我們經常看
[00:10:48.800 --> 00:10:49.800]  唉!我不像以色列人
[00:10:49.800 --> 00:10:51.800]  他們怎樣犯罪得罪神
[00:10:51.800 --> 00:10:53.800]  行神害為惡的事
[00:10:53.800 --> 00:10:55.800]  完全截然不同
[00:10:55.800 --> 00:10:57.800]  如果你看回之前的一章
[00:10:57.800 --> 00:10:58.800]  其實說的是
[00:10:58.800 --> 00:11:01.800]  以色列人和會眾去讀律法書
[00:11:01.800 --> 00:11:03.800]  由早上讀到中午
[00:11:03.800 --> 00:11:05.800]  然後每個人都好像
[00:11:05.800 --> 00:11:06.800]  好像你這麼專心
[00:11:06.800 --> 00:11:07.800]  側耳而聽
[00:11:07.800 --> 00:11:09.800]  專心聽到
[00:11:09.800 --> 00:11:11.800]  在第八章那裡
[00:11:11.800 --> 00:11:12.800]  九節
[00:11:12.800 --> 00:11:14.800]  我們一起看看
[00:11:14.800 --> 00:11:15.800]  我們一起讀吧
[00:11:15.800 --> 00:11:17.800]  尼希米省長
[00:11:17.800 --> 00:11:19.800]  以色列祭司文士
[00:11:19.800 --> 00:11:21.800]  和教導百姓的利美人
[00:11:21.800 --> 00:11:23.800]  對眾百姓說
[00:11:23.800 --> 00:11:26.800]  今日是耶和華你們神的聖日
[00:11:26.800 --> 00:11:29.800]  不要悲哀也不要哭泣
[00:11:29.800 --> 00:11:33.800]  這是因為眾百姓聽見律法書上的話
[00:11:33.800 --> 00:11:35.800]  都哭了
[00:11:35.800 --> 00:11:36.800]  哇!
[00:11:36.800 --> 00:11:38.800]  當以色列人讀回
[00:11:38.800 --> 00:11:39.800]  哇!
[00:11:39.800 --> 00:11:41.800]  很久可能他們沒有聽過律法
[00:11:41.800 --> 00:11:43.800]  神的話語
[00:11:43.800 --> 00:11:45.800]  這裡說的那些以色列人怎樣
[00:11:45.800 --> 00:11:47.800]  哭啊!
[00:11:47.800 --> 00:11:49.800]  我不知道你上次聽到的時候
[00:11:49.800 --> 00:11:51.800]  有什麼時候聽到會哭
[00:11:51.800 --> 00:11:53.800]  我真的有時候說到會哭
[00:11:53.800 --> 00:11:55.800]  或者你查經
[00:11:55.800 --> 00:11:57.800]  什麼時候神的話語是令到你
[00:11:57.800 --> 00:11:59.800]  不期然流淚呢?
[00:11:59.800 --> 00:12:00.800]  神的話語就是令到他們的子民
[00:12:00.800 --> 00:12:01.800]  在他們心裡面動功
[00:12:01.800 --> 00:12:03.800]  讓他們都感動流淚
[00:12:03.800 --> 00:12:04.800]  我們很少看到
[00:12:04.800 --> 00:12:05.800]  以色列人這樣
[00:12:05.800 --> 00:12:07.800]  多數都是他們怎樣犯罪
[00:12:07.800 --> 00:12:09.800]  但是他們聽了神的話之後他們哭
[00:12:09.800 --> 00:12:11.800]  當日金縣他們
[00:12:11.800 --> 00:12:12.800]  降服在神的話語
[00:12:12.800 --> 00:12:13.800]  生命就改變了
[00:12:13.800 --> 00:12:14.800]  所以那些以色列人
[00:12:14.800 --> 00:12:16.800]  特別是一批利美人的領袖
[00:12:16.800 --> 00:12:18.800]  他們就站出來了
[00:12:18.800 --> 00:12:20.800]  在第九章第五節那裡
[00:12:20.800 --> 00:12:22.800]  那裡說利美人耶穌
[00:12:22.800 --> 00:12:24.800]  革面巴尼哈沙利
[00:12:24.800 --> 00:12:26.800]  斯里巴荷底亞
[00:12:26.800 --> 00:12:29.800]  斯巴利皮他希雅說
[00:12:29.800 --> 00:12:31.800]  這批全部都是利美人的領袖
[00:12:31.800 --> 00:12:32.800]  他們就起來
[00:12:32.800 --> 00:12:34.800]  稱頌耶和華你們的神
[00:12:34.800 --> 00:12:35.800]  永世無盡
[00:12:35.800 --> 00:12:38.800]  你榮耀之名是應當稱頌的
[00:12:38.800 --> 00:12:40.800]  超乎一切稱頌和讚美
[00:12:40.800 --> 00:12:43.800]  這批當時
[00:12:43.800 --> 00:12:44.800]  屬靈群體的領袖
[00:12:44.800 --> 00:12:45.800]  他們就走出來了
[00:12:45.800 --> 00:12:46.800]  讚美神
[00:12:46.800 --> 00:12:48.800]  由稱頌神的名開始
[00:12:48.800 --> 00:12:50.800]  是一個非常好的開始
[00:12:50.800 --> 00:12:52.800]  所以好像我們今天敬拜一樣
[00:12:52.800 --> 00:12:53.800]  由讚美神開始
[00:12:53.800 --> 00:12:55.800]  因為人往往的祈禱
[00:12:55.800 --> 00:12:56.800]  我不知道對於你
[00:12:56.800 --> 00:12:57.800]  我也是
[00:12:57.800 --> 00:12:58.800]  一祈禱就說
[00:12:58.800 --> 00:12:59.800]  神啊我最近不好
[00:12:59.800 --> 00:13:01.800]  身體有什麼不健康
[00:13:01.800 --> 00:13:02.800]  工作有什麼
[00:13:02.800 --> 00:13:03.800]  都是自我的
[00:13:03.800 --> 00:13:04.800]  很自然的
[00:13:04.800 --> 00:13:05.800]  但是這裡是一開始
[00:13:05.800 --> 00:13:07.800]  由讚美神的名
[00:13:07.800 --> 00:13:09.800]  這個是一個群體的公土
[00:13:09.800 --> 00:13:12.800]  是一個當時領袖信仰的宣告
[00:13:12.800 --> 00:13:14.800]  是他們同心向神的讚頌
[00:13:14.800 --> 00:13:15.800]  所以弟兄姊妹
[00:13:15.800 --> 00:13:18.800]  神的名對你重要嗎
[00:13:18.800 --> 00:13:20.800]  重要
[00:13:20.800 --> 00:13:21.800]  但是今天
[00:13:21.800 --> 00:13:23.800]  我想起以前上班的時候
[00:13:23.800 --> 00:13:24.800]  最重要是什麼
[00:13:24.800 --> 00:13:25.800]  對一個工作的人
[00:13:25.800 --> 00:13:28.800]  最重要是你的名片
[00:13:28.800 --> 00:13:30.800]  你的卡片
[00:13:30.800 --> 00:13:31.800]  某某總經理
[00:13:31.800 --> 00:13:32.800]  某某董事
[00:13:32.800 --> 00:13:34.800]  我見過有些卡片
[00:13:34.800 --> 00:13:35.800]  可以拉出來一列
[00:13:35.800 --> 00:13:36.800]  真的一列
[00:13:36.800 --> 00:13:37.800]  什麼什麼會主席
[00:13:37.800 --> 00:13:38.800]  什麼什麼委員會
[00:13:38.800 --> 00:13:39.800]  很多
[00:13:39.800 --> 00:13:40.800]  十幾天後揭開
[00:13:40.800 --> 00:13:42.800]  這個卡片原來還有兩頁
[00:13:42.800 --> 00:13:45.800]  你有沒有看過三頁的卡片
[00:13:45.800 --> 00:13:46.800]  很重要的
[00:13:46.800 --> 00:13:47.800]  做過什麼
[00:13:47.800 --> 00:13:48.800]  那個卡片
[00:13:48.800 --> 00:13:50.800]  一疊這樣派給我的
[00:13:50.800 --> 00:13:51.800]  今天我們看重神的名
[00:13:51.800 --> 00:13:53.800]  還是看重自己的名呢
[00:13:53.800 --> 00:13:54.800]  甚至我自己
[00:13:54.800 --> 00:13:56.800]  看不看重我牧師的名呢
[00:13:56.800 --> 00:13:58.800]  還是我有尊崇神的名呢
[00:13:58.800 --> 00:14:00.800]  又或者我有沒有羞辱神的名呢
[00:14:00.800 --> 00:14:01.800]  之前我說過
[00:14:01.800 --> 00:14:03.800]  我就是同一位宣教士的同工
[00:14:03.800 --> 00:14:04.800]  我們另外一位
[00:14:04.800 --> 00:14:05.800]  土地部同工
[00:14:05.800 --> 00:14:07.800]  我們在教會祈禱室
[00:14:07.800 --> 00:14:09.800]  我們沒有說過要說什麼
[00:14:09.800 --> 00:14:10.800]  一開始
[00:14:10.800 --> 00:14:12.800]  竟然就我們一起唱
[00:14:12.800 --> 00:14:14.800]  讚美我上主
[00:14:14.800 --> 00:14:19.800]  讚美我上主
[00:14:19.800 --> 00:14:20.800]  你會唱一起唱
[00:14:20.800 --> 00:14:26.800]  並歌頌他成名
[00:14:26.800 --> 00:14:31.800]  讚美我上主
[00:14:31.800 --> 00:14:37.800]  他俘活我生命
[00:14:37.800 --> 00:14:38.800]  就是這麼簡單
[00:14:38.800 --> 00:14:40.800]  我們三個就先用詩歌
[00:14:40.800 --> 00:14:42.800]  然後我們不斷為了神的名去祈禱
[00:14:42.800 --> 00:14:45.800]  為了神的名能夠在那些創起的地區
[00:14:45.800 --> 00:14:47.800]  能夠在那些未得之民的地區
[00:14:47.800 --> 00:14:48.800]  能夠在恩福
[00:14:48.800 --> 00:14:50.800]  能夠為香港這裡的地區
[00:14:50.800 --> 00:14:52.800]  讓神的名得著高舉
[00:14:52.800 --> 00:14:54.800]  祈禱原來就是這麼簡單
[00:14:54.800 --> 00:14:56.800]  當時這個利美人的領袖
[00:14:56.800 --> 00:14:58.800]  他們一大群人就是去讚頌
[00:14:58.800 --> 00:14:59.800]  神的名
[00:14:59.800 --> 00:15:00.800]  然後他們做什麼呢
[00:15:00.800 --> 00:15:03.800]  他們讚頌神的創造
[00:15:03.800 --> 00:15:06.800]  所以我們再讀多一次第六節
[00:15:07.800 --> 00:15:08.800]  麻煩打出來
[00:15:08.800 --> 00:15:09.800]  我們一起讀
[00:15:09.800 --> 00:15:12.800]  你唯獨你是耶和華
[00:15:12.800 --> 00:15:15.800]  你做了天上的天
[00:15:15.800 --> 00:15:17.800]  以及天上的萬象
[00:15:17.800 --> 00:15:19.800]  地和地上的萬物
