
[00:00:00.000 --> 00:00:03.400]  很開心今天有機會來到恩福堂
[00:01:56.000 --> 00:01:59.000]  不過不變的是耶穌會怎樣看我們
[00:01:59.000 --> 00:02:01.000]  祂又重視什麼
[00:02:01.000 --> 00:02:03.000]  我們一起祈禱吧
[00:02:03.000 --> 00:02:08.000]  親愛的主耶穌
[00:02:08.000 --> 00:02:10.000]  祢很吸引
[00:02:10.000 --> 00:02:13.000]  祢吸引我們回到這裡
[00:02:13.000 --> 00:02:17.000]  熟悉祢的人也很吸引
[00:02:17.000 --> 00:02:21.000]  他們也吸引我們回到這裡
[00:02:21.000 --> 00:02:23.000]  因為我們深知
[00:02:23.000 --> 00:02:27.000]  我們看的不是世界所看的
[00:02:27.000 --> 00:02:31.000]  我們重視的不是世人所重視
[00:02:31.000 --> 00:02:33.000]  但就因為不像
[00:02:33.000 --> 00:02:36.000]  我們需要重新思考
[00:02:36.000 --> 00:02:40.000]  我們藉今天這個機會去重整一下
[00:02:40.000 --> 00:02:44.000]  我們生活所做的和我們所重視的
[00:02:44.000 --> 00:02:46.000]  有沒有什麼不同
[00:02:46.000 --> 00:02:50.000]  求祢在我們這個經常變的時代
[00:02:50.000 --> 00:02:53.000]  讓我們可以捉住祢
[00:02:53.000 --> 00:02:56.000]  因為祢是一位信實的神
[00:02:56.000 --> 00:03:00.000]  願主大力每一位會眾心裡所想
[00:03:00.000 --> 00:03:02.000]  奉主名求,阿們
[00:03:02.000 --> 00:03:05.000]  今天宣講的經文是
[00:03:05.000 --> 00:03:08.000]  《馬太福音》
[00:03:08.000 --> 00:03:11.000]  9章9至13節
[00:03:11.000 --> 00:03:14.000]  耶穌在一小段的聖經裡
[00:03:14.000 --> 00:03:17.000]  已經做了三個主要的行動
[00:03:17.000 --> 00:03:22.000]  第一個是耶穌主動邀請馬太跟從祂
[00:03:22.000 --> 00:03:25.000]  第二個是耶穌門徒
[00:03:25.000 --> 00:03:27.000]  罪人和衰利一起吃飯
[00:03:27.000 --> 00:03:33.000]  第三個是耶穌直接面對法理錯人的單單打打
[00:03:33.000 --> 00:03:38.000]  我們今天就一起來看看耶穌怎樣對待人
[00:03:38.000 --> 00:03:41.000]  不是普通人,是罪人
[00:03:41.000 --> 00:03:44.000]  很多人都認為祂是有罪的人
[00:03:44.000 --> 00:03:48.000]  我們一起讀9章9至
[00:03:48.000 --> 00:03:51.000]  等我一下
[00:03:51.000 --> 00:03:54.000]  預備起
[00:03:54.000 --> 00:03:56.000]  從那裡往前走
[00:03:56.000 --> 00:03:58.000]  看見一個人
[00:03:58.000 --> 00:04:00.000]  行叫馬太
[00:04:00.000 --> 00:04:02.000]  坐在水關中
[00:04:02.000 --> 00:04:04.000]  就對她說
[00:04:04.000 --> 00:04:06.000]  來跟從我
[00:04:06.000 --> 00:04:08.000]  她就起來跟從耶穌
[00:04:08.000 --> 00:04:10.000]  來跟從我
[00:04:10.000 --> 00:04:12.000]  耶穌走到前面
[00:04:12.000 --> 00:04:14.000]  看見一個人就對她說
[00:04:14.000 --> 00:04:16.000]  來跟從我
[00:04:16.000 --> 00:04:18.000]  她就跟著耶穌
[00:04:18.000 --> 00:04:21.000]  耶穌選了馬太
[00:04:21.000 --> 00:04:24.000]  這不只是叫她不要再犯罪了
[00:04:24.000 --> 00:04:26.000]  就這樣走過去
[00:04:26.000 --> 00:04:29.000]  其實也不是很多人喜歡的
[00:04:29.000 --> 00:04:31.000]  不如辭去工作吧
[00:04:31.000 --> 00:04:33.000]  不要做了
[00:04:33.000 --> 00:04:35.000]  或者好像之前跟別人說
[00:04:35.000 --> 00:04:37.000]  你的罪已經得赦免了
[00:04:37.000 --> 00:04:40.000]  叫馬太跟從耶穌
[00:04:40.000 --> 00:04:42.000]  要馬太做她的門徒
[00:04:42.000 --> 00:04:46.000]  見證耶穌自己在地上的作為
[00:04:46.000 --> 00:04:50.000]  她跟呼召之前的四個門徒很不同
[00:04:50.000 --> 00:04:52.000]  對如呼、彼得和安德烈
[00:04:52.000 --> 00:04:55.000]  就是說了神對他們的應許
[00:04:55.000 --> 00:04:57.000]  你們會得人與得魚
[00:04:57.000 --> 00:04:59.000]  就跟從我吧
[00:04:59.000 --> 00:05:04.000]  但又不像呼召雅各和約翰
[00:05:04.000 --> 00:05:07.000]  連呼召的說話也沒有記載
[00:05:07.000 --> 00:05:09.000]  不過相同的是
[00:05:09.000 --> 00:05:13.000]  是耶穌主動走過去找他們
[00:05:13.000 --> 00:05:16.000]  他們也馬上跟從了耶穌
[00:05:16.000 --> 00:05:18.000]  也是耶穌走過去
[00:05:18.000 --> 00:05:20.000]  看見對他們說
[00:05:20.000 --> 00:05:24.000]  來跟從我吧
[00:05:24.000 --> 00:05:27.000]  而耶穌呼召的對象不再是如呼
[00:05:27.000 --> 00:05:28.000]  是瑞利
[00:05:28.000 --> 00:05:31.000]  瑞利的職位就像我們今天說的說服局
[00:05:31.000 --> 00:05:33.000]  在收稅的時候
[00:05:33.000 --> 00:05:36.000]  會維持社會福利和秩序
[00:05:36.000 --> 00:05:37.000]  在耶穌的時代
[00:05:37.000 --> 00:05:40.000]  稅收的制度並不是這樣運作
[00:05:40.000 --> 00:05:42.000]  瑞利是負責收稅的
[00:05:42.000 --> 00:05:45.000]  那時候是人人都討厭的
[00:05:45.000 --> 00:05:46.000]  覺得他很討厭
[00:05:46.000 --> 00:05:50.000]  因為那時候瑞利是幫助羅馬政府
[00:05:50.000 --> 00:05:53.000]  向猶太同胞徵收稅項
[00:05:53.000 --> 00:05:55.000]  大家要記得
[00:05:55.000 --> 00:05:59.000]  耶穌和馬太都是猶太人
[00:05:59.000 --> 00:06:02.000]  他們的民族都是被羅馬政府統治
[00:06:02.000 --> 00:06:04.000]  所以馬太作為猶太人
[00:06:04.000 --> 00:06:06.000]  向自己族人收錢
[00:06:06.000 --> 00:06:10.000]  去做羅馬政府的經費
[00:06:10.000 --> 00:06:13.000]  當時的瑞利在百姓的眼中
[00:06:13.000 --> 00:06:16.000]  就好像罪人一樣
[00:06:16.000 --> 00:06:20.000]  大部分的瑞利都自有羅馬政府的看法
[00:06:20.000 --> 00:06:21.000]  欺壓平民
[00:06:21.000 --> 00:06:24.000]  拿的錢比應該要拿的多
[00:06:24.000 --> 00:06:27.000]  瑞利會將一些錢給羅馬政府
[00:06:27.000 --> 00:06:30.000]  另外一些錢就自己收了
[00:06:30.000 --> 00:06:32.000]  看到這樣的情況
[00:06:32.000 --> 00:06:34.000]  其他猶太人當然不喜歡
[00:06:34.000 --> 00:06:36.000]  就好像A同學做了科長
[00:06:36.000 --> 00:06:39.000]  幫老師收其他同學的功課
[00:06:39.000 --> 00:06:42.000]  明明老師叫你每一周
[00:06:42.000 --> 00:06:44.000]  收一份週記
[00:06:44.000 --> 00:06:46.000]  但科長叫所有同學
[00:06:46.000 --> 00:06:48.000]  每星期先抄三份
[00:06:48.000 --> 00:06:50.000]  然後就收起來
[00:06:50.000 --> 00:06:52.000]  然後就說是老師說的
[00:06:52.000 --> 00:06:54.000]  結果同學發現了
[00:06:54.000 --> 00:06:56.000]  原來A同學就將其他功課
[00:06:56.000 --> 00:06:59.000]  多了的功課改成自己的名字
[00:07:00.000 --> 00:07:02.000]  當成自己教的
[00:07:02.000 --> 00:07:05.000]  不知道其他同學知道會怎樣呢
[00:07:05.000 --> 00:07:07.000]  可能大家都會很生氣
[00:07:07.000 --> 00:07:10.000]  因為本身不用這樣做
[00:07:10.000 --> 00:07:12.000]  欺壓同學之餘
[00:07:12.000 --> 00:07:15.000]  還要將別人辛苦的事當成自己做
[00:07:15.000 --> 00:07:17.000]  馬太當時正正就是
[00:07:17.000 --> 00:07:20.000]  所有猶太人討厭的對象
[00:07:20.000 --> 00:07:22.000]  在猶太人的眼中
[00:07:22.000 --> 00:07:24.000]  可能她是一個叛國者
[00:07:24.000 --> 00:07:27.000]  因為她都是幫羅馬政府收錢
[00:07:27.000 --> 00:07:29.000]  大家都看不起她
[00:07:29.000 --> 00:07:35.000]  一個被大部分人看不起
[00:07:35.000 --> 00:07:37.000]  欺人憎的人
[00:07:37.000 --> 00:07:39.000]  耶穌主動邀請她
[00:07:39.000 --> 00:07:41.000]  如果讓我去耶穌
[00:07:41.000 --> 00:07:43.000]  我不會選馬太
[00:07:43.000 --> 00:07:45.000]  這麼被人討厭
[00:07:45.000 --> 00:07:47.000]  我遲些還要找她幫忙傳福音
[00:07:47.000 --> 00:07:51.000]  即是找彼得
[00:07:51.000 --> 00:07:53.000]  其他人
[00:07:53.000 --> 00:07:55.000]  普通百姓 漁夫
[00:07:55.000 --> 00:07:57.000]  這麼被人討厭
[00:07:57.000 --> 00:07:59.000]  為何要找她呢
[00:07:59.000 --> 00:08:01.000]  但耶穌不是
[00:08:01.000 --> 00:08:03.000]  主動呼召她
[00:08:03.000 --> 00:08:05.000]  一個被人輕視和討厭的人
[00:08:05.000 --> 00:08:07.000]  可能曾幾何時
[00:08:07.000 --> 00:08:09.000]  我們都被人輕視過
[00:08:09.000 --> 00:08:11.000]  討厭過
[00:08:11.000 --> 00:08:13.000]  或者做了一些傷害人的事
[00:08:13.000 --> 00:08:15.000]  但耶穌仍然主動
[00:08:15.000 --> 00:08:17.000]  呼召我們
[00:08:17.000 --> 00:08:19.000]  我相信在教會的人
[00:08:19.000 --> 00:08:21.000]  我們都知道
[00:08:21.000 --> 00:08:23.000]  我們本身就像馬太一樣
[00:08:23.000 --> 00:08:25.000]  因為耶穌基督
[00:08:25.000 --> 00:08:27.000]  透過其他人
[00:08:27.000 --> 00:08:29.000]  去愛我們
[00:08:29.000 --> 00:08:31.000]  但我們回到教會才認識耶穌
[00:08:31.000 --> 00:08:37.000]  耶穌不單止就這樣
[00:08:37.000 --> 00:08:39.000]  邀請馬太跟從自己
[00:08:39.000 --> 00:08:41.000]  還要跟她吃飯
[00:08:41.000 --> 00:08:43.000]  專程走過去
[00:08:43.000 --> 00:08:45.000]  跟被人杯葛的人一起
[00:08:45.000 --> 00:08:47.000]  我們一起
[00:08:51.000 --> 00:08:53.000]  讀第十節
[00:08:53.000 --> 00:08:55.000]  耶穌在屋內坐直的時候
[00:08:55.000 --> 00:08:57.000]  和一些罪人
[00:08:57.000 --> 00:09:07.000]  和耶穌和門徒吃飯
[00:09:07.000 --> 00:09:09.000]  不單止有馬太
[00:09:09.000 --> 00:09:11.000]  還有馬太的同學
[00:09:11.000 --> 00:09:13.000]  和一些罪人
[00:09:13.000 --> 00:09:15.000]  這些罪人沒有遵守
[00:09:15.000 --> 00:09:17.000]  一直流傳下來的摩西五經
[00:09:17.000 --> 00:09:19.000]  也沒有跟從法利賽人
[00:09:19.000 --> 00:09:21.000]  自己家的口傳律法
[00:09:21.000 --> 00:09:23.000]  都是一些明星
[00:09:23.000 --> 00:09:25.000]  不太好的人
[00:09:25.000 --> 00:09:33.000]  當時法利賽人作為眾人的老師
[00:09:33.000 --> 00:09:35.000]  是宗教上的領袖
[00:09:35.000 --> 00:09:37.000]  就認為和罪人吃飯
[00:09:37.000 --> 00:09:39.000]  會令自己沾染不乾淨
[00:09:39.000 --> 00:09:41.000]  就好像感染了COVID
[00:09:41.000 --> 00:09:43.000]  或者嚴重感冒
[00:09:43.000 --> 00:09:45.000]  當你知道你的朋友感染了
[00:09:45.000 --> 00:09:47.000]  你就會怎樣?可能避開他
[00:09:47.000 --> 00:09:49.000]  避開他
[00:09:49.000 --> 00:09:51.000]  不想感染到他
[00:09:51.000 --> 00:09:53.000]  法利賽人也有這個傾向
[00:09:53.000 --> 00:09:59.000]  但耶穌不是
[00:09:59.000 --> 00:10:01.000]  耶穌連同門徒一起
[00:10:01.000 --> 00:10:03.000]  和他們吃飯
[00:10:03.000 --> 00:10:05.000]  花時間和他們相處
[00:10:05.000 --> 00:10:07.000]  其實耶穌大可以叫門徒
[00:10:07.000 --> 00:10:09.000]  我們講效率
[00:10:09.000 --> 00:10:11.000]  你一個對待一群罪人
[00:10:11.000 --> 00:10:13.000]  你去那邊
[00:10:13.000 --> 00:10:15.000]  和他們開小組
[00:10:15.000 --> 00:10:17.000]  勸他們不要再做壞事
[00:10:17.000 --> 00:10:19.000]  和要跟摩西五經
[00:10:19.000 --> 00:10:21.000]  這樣生活
[00:10:21.000 --> 00:10:23.000]  或者叫門徒講一下
[00:10:23.000 --> 00:10:25.000]  耶穌的事蹟
[00:10:25.000 --> 00:10:27.000]  一次過餵他們祈禱
[00:10:27.000 --> 00:10:29.000]  我現在赦免你們的罪
[00:10:29.000 --> 00:10:31.000]  這樣就可以了
[00:10:31.000 --> 00:10:33.000]  做完事
[00:10:33.000 --> 00:10:35.000]  但不是的,耶穌是選花時間
[00:10:35.000 --> 00:10:37.000]  和他們相處吃飯
[00:10:37.000 --> 00:10:39.000]  而當時猶太人
[00:10:39.000 --> 00:10:41.000]  不是隨便去
[00:10:41.000 --> 00:10:43.000]  其他人家裡吃飯
[00:10:43.000 --> 00:10:45.000]  去其他人家裡吃飯
[00:10:45.000 --> 00:10:47.000]  是代表接納的意思
[00:10:47.000 --> 00:10:49.000]  他沒有用外貌
[00:10:49.000 --> 00:10:51.000]  沒有用行為去判斷那個人
[00:10:51.000 --> 00:10:53.000]  是真誠地
[00:10:53.000 --> 00:10:55.000]  去接納每一個人
[00:10:55.000 --> 00:10:57.000]  耶穌主導呼召人
[00:10:57.000 --> 00:10:59.000]  不是按他的行為
[00:10:59.000 --> 00:11:01.000]  人雖然是不可愛
[00:11:01.000 --> 00:11:03.000]  我們大家都知道
[00:11:03.000 --> 00:11:07.000]  但耶穌是真誠
[00:11:07.000 --> 00:11:09.000]  在敲門
[00:11:09.000 --> 00:11:11.000]  在敲你心裡的門
[00:11:11.000 --> 00:11:13.000]  嘿
[00:11:13.000 --> 00:11:15.000]  和我一起吃飯吧
[00:11:15.000 --> 00:11:17.000]  你沒有找我很久了
[00:11:17.000 --> 00:11:27.000]  好,我們
[00:11:27.000 --> 00:11:29.000]  耶穌呼召
[00:11:29.000 --> 00:11:31.000]  罪人的心
[00:11:31.000 --> 00:11:33.000]  和他們一起相處
[00:11:33.000 --> 00:11:35.000]  我們一起讀第十一至十三節
[00:11:35.000 --> 00:11:39.000]  法利賽人看見
[00:11:39.000 --> 00:11:41.000]  (法利賽人看見)
[00:11:41.000 --> 00:11:43.000]  利文迪先生
[00:11:43.000 --> 00:11:45.000]  (法利賽人看見)
[00:11:45.000 --> 00:11:47.000]  (法利賽人看見)
[00:11:47.000 --> 00:11:49.000]  (法利賽人看見)
[00:11:49.000 --> 00:11:51.000]  (法利賽人看見)
[00:11:51.000 --> 00:11:53.000]  (法利賽人看見)
[00:11:53.000 --> 00:11:55.000]  (法利賽人看見)
[00:11:55.000 --> 00:11:57.000]  (法利賽人看見)
[00:11:57.000 --> 00:11:59.000]  (法利賽人看見)
[00:11:59.000 --> 00:12:01.000]  (法利賽人看見)
[00:12:01.000 --> 00:12:03.000]  (法利賽人看見)
[00:12:03.000 --> 00:12:05.000]  (法利賽人看見)
[00:12:05.000 --> 00:12:07.000]  (法利賽人看見)
[00:12:07.000 --> 00:12:09.000]  法利賽人看見
[00:12:09.000 --> 00:12:11.000]  很不客氣地當著耶穌的面
[00:12:11.000 --> 00:12:13.000]  說:你們的老師
[00:12:13.000 --> 00:12:15.000]  為什麼和
[00:12:15.000 --> 00:12:17.000]  罪人和
[00:12:17.000 --> 00:12:19.000]  罪女一起吃飯呢?
[00:12:19.000 --> 00:12:21.000]  很諷刺
[00:12:21.000 --> 00:12:23.000]  和單單打打的意味
[00:12:23.000 --> 00:12:25.000]  在五節經文裡
[00:12:25.000 --> 00:12:27.000]  可以看見耶穌看見的東西
[00:12:27.000 --> 00:12:29.000]  和法利賽人看見的東西很不同
[00:12:29.000 --> 00:12:31.000]  法利賽人
[00:12:31.000 --> 00:12:33.000]  看見那件事
[00:12:33.000 --> 00:12:35.000]  人們遵守律法
[00:12:35.000 --> 00:12:37.000]  其實他在問耶穌
[00:12:37.000 --> 00:12:39.000]  他在問其他人
[00:12:39.000 --> 00:12:41.000]  為什麼你的老師
[00:12:41.000 --> 00:12:43.000]  和不乾淨的人一起吃飯呢?
[00:12:43.000 --> 00:12:45.000]  在指責耶穌
[00:12:45.000 --> 00:12:49.000]  不應該和罪人一起吃飯
[00:12:49.000 --> 00:12:51.000]  他們應該被人嫌棄
[00:12:51.000 --> 00:12:53.000]  他們經常做
[00:12:53.000 --> 00:12:55.000]  不對的事
[00:12:55.000 --> 00:12:57.000]  又拿窮人的錢
[00:12:57.000 --> 00:12:59.000]  又不受安息,又經常打人
[00:12:59.000 --> 00:13:01.000]  做了那麼難受的事
[00:13:01.000 --> 00:13:03.000]  為什麼要和那麼難受的人一起吃飯呢?
[00:13:03.000 --> 00:13:05.000]  法利賽人
[00:13:05.000 --> 00:13:07.000]  很專注地看著
[00:13:07.000 --> 00:13:09.000]  他們做的不對的事
[00:13:09.000 --> 00:13:11.000]  他們只差一句
[00:13:11.000 --> 00:13:13.000]  不是吧?還和他們一起吃飯?
[00:13:13.000 --> 00:13:15.000]  當他們沒有才對
[00:13:15.000 --> 00:13:17.000]  他們不乾淨
[00:13:17.000 --> 00:13:19.000]  不過
[00:13:19.000 --> 00:13:21.000]  耶穌聽到
[00:13:21.000 --> 00:13:23.000]  他沒有
[00:13:23.000 --> 00:13:25.000]  他沒有
[00:13:25.000 --> 00:13:27.000]  迴避
[00:13:27.000 --> 00:13:29.000]  他直接地
[00:13:29.000 --> 00:13:31.000]  回應法利賽人
[00:13:31.000 --> 00:13:33.000]  耶穌基督
[00:13:33.000 --> 00:13:35.000]  看到人的心
[00:13:35.000 --> 00:13:37.000]  也重申一次他所呼召的是哪一個
[00:13:37.000 --> 00:13:39.000]  他說:看見的人
[00:13:39.000 --> 00:13:41.000]  用不著醫生
[00:13:41.000 --> 00:13:43.000]  有病的人才用得著
[00:13:43.000 --> 00:13:45.000]  耶穌
[00:13:45.000 --> 00:13:47.000]  比喻他自己是醫生
[00:13:47.000 --> 00:13:49.000]  他需要的
[00:13:49.000 --> 00:13:51.000]  是病人
[00:13:51.000 --> 00:13:53.000]  根據前文後理
[00:13:53.000 --> 00:13:55.000]  他說的病人就是罪人
[00:13:55.000 --> 00:13:57.000]  耶穌深知罪人是需要他的
[00:13:57.000 --> 00:13:59.000]  耶穌看到
[00:13:59.000 --> 00:14:01.000]  罪人沒有了他
[00:14:01.000 --> 00:14:03.000]  就好像病人沒有了醫生
[00:14:03.000 --> 00:14:07.000]  不知道大家有否
[00:14:07.000 --> 00:14:09.000]  當然大家有病過
[00:14:09.000 --> 00:14:11.000]  通常是等到什麼時候才看醫生?
[00:14:11.000 --> 00:14:15.000]  即日看?
[00:14:15.000 --> 00:14:17.000]  還是過了一段時間?
[00:14:17.000 --> 00:14:19.000]  我分享一點
[00:14:19.000 --> 00:14:21.000]  我通常小病就會自己找藥
[00:14:21.000 --> 00:14:23.000]  然後睡一會
[00:14:23.000 --> 00:14:25.000]  希望自己好一點
[00:14:25.000 --> 00:14:27.000]  第一次病了一個星期
[00:14:27.000 --> 00:14:29.000]  越咳越厲害
[00:14:29.000 --> 00:14:31.000]  由感冒變成支氣管炎
[00:14:31.000 --> 00:14:33.000]  然後就去看醫生
[00:14:33.000 --> 00:14:35.000]  都要看
[00:14:35.000 --> 00:14:37.000]  不然會爛
[00:14:37.000 --> 00:14:39.000]  如果套入罪去看
[00:14:39.000 --> 00:14:41.000]  我們是否只是犯了一點罪
[00:14:41.000 --> 00:14:43.000]  就覺得沒問題
[00:14:43.000 --> 00:14:45.000]  說人是非
[00:14:45.000 --> 00:14:47.000]  發小小脾氣
[00:14:47.000 --> 00:14:49.000]  或者打人
[00:14:49.000 --> 00:14:51.000]  改善就好
[00:14:51.000 --> 00:14:53.000]  還是要去到大罪
[00:14:53.000 --> 00:14:55.000]  我們才懂得找耶穌
[00:14:55.000 --> 00:14:57.000]  耶穌沒有說
[00:14:57.000 --> 00:14:59.000]  小病的人
[00:14:59.000 --> 00:15:01.000]  咳兩聲不需要找醫生
[00:15:01.000 --> 00:15:03.000]  耶穌說是有病的人
[00:15:03.000 --> 00:15:05.000]  無論大小的病
[00:15:05.000 --> 00:15:07.000]  無論大罪小罪
[00:15:07.000 --> 00:15:09.000]  都需要耶穌
[00:15:09.000 --> 00:15:11.000]  我們是否意識到
[00:15:11.000 --> 00:15:13.000]  心裡病了的地方在哪裡
[00:15:13.000 --> 00:15:15.000]  我們知不知道自己有多需要耶穌
[00:15:15.000 --> 00:15:17.000]  這位醫生呢?
[00:15:17.000 --> 00:15:19.000]  耶穌也沒有說
[00:15:19.000 --> 00:15:21.000]  知道自己病了
[00:15:21.000 --> 00:15:23.000]  才需要醫生
[00:15:23.000 --> 00:15:25.000]  耶穌直接說
[00:15:25.000 --> 00:15:27.000]  有病的人就要去看醫生
[00:15:27.000 --> 00:15:29.000]  有時候可能我們都不知道自己病了
[00:15:29.000 --> 00:15:31.000]  我們要來到
[00:15:31.000 --> 00:15:33.000]  耶穌的面前
[00:15:33.000 --> 00:15:35.000]  我們才知道
[00:15:35.000 --> 00:15:37.000]  就好像法利賽人
[00:15:37.000 --> 00:15:39.000]  他要去到耶穌的面前
[00:15:39.000 --> 00:15:41.000]  他才表露出
[00:15:41.000 --> 00:15:43.000]  原來他看的真的很不同
[00:15:51.000 --> 00:15:53.000]  他誤會了
[00:15:53.000 --> 00:15:59.000]  他以為他很守律法
[00:15:59.000 --> 00:16:01.000]  神就很喜歡
[00:16:01.000 --> 00:16:03.000]  或者神就很喜悅
[00:16:03.000 --> 00:16:05.000]  他獻上
[00:16:05.000 --> 00:16:07.000]  但單單是罵太福音
[00:16:07.000 --> 00:16:09.000]  已經兩次針對
[00:16:09.000 --> 00:16:11.000]  法利賽人所表達
[00:16:11.000 --> 00:16:13.000]  耶穌在13節想表達的
[00:16:13.000 --> 00:16:15.000]  我喜愛連戌
[00:16:15.000 --> 00:16:17.000]  我不喜愛祭祀
[00:16:17.000 --> 00:16:19.000]  我喜愛連戌
[00:16:19.000 --> 00:16:21.000]  不喜愛祭祀
[00:16:21.000 --> 00:16:23.000]  其實最先在荷西亞書
[00:16:23.000 --> 00:16:25.000]  六章六節記載
[00:16:25.000 --> 00:16:27.000]  這句話是說
[00:16:27.000 --> 00:16:33.000]  這句整句說話
[00:16:33.000 --> 00:16:35.000]  其實是說
[00:16:35.000 --> 00:16:37.000]  我喜愛連戌,不喜愛祭祀
[00:16:37.000 --> 00:16:39.000]  喜愛認識神
[00:16:39.000 --> 00:16:41.000]  勝於凡濟
[00:16:41.000 --> 00:16:43.000]  連戌的原文
[00:16:43.000 --> 00:16:45.000]  是更貼切的
[00:16:45.000 --> 00:16:47.000]  是忠誠或良善
[00:16:47.000 --> 00:16:49.000]  最主要說
[00:16:49.000 --> 00:16:51.000]  他是寧可屬於他的人
[00:16:51.000 --> 00:16:53.000]  對他活出忠誠
[00:16:53.000 --> 00:16:57.000]  喜愛上帝的心
[00:16:57.000 --> 00:16:59.000]  尋求更多認識神
[00:16:59.000 --> 00:17:01.000]  人就可以按著神的心意而行
[00:17:01.000 --> 00:17:05.000]  多過只是著重神獻上的祭物
[00:17:05.000 --> 00:17:09.000]  或者可以說我不喜歡表面的敬拜
[00:17:09.000 --> 00:17:15.000]  在新約馬太福音裏
[00:17:15.000 --> 00:17:17.000]  耶穌兩次
[00:17:17.000 --> 00:17:19.000]  引用了這句說話
[00:17:19.000 --> 00:17:21.000]  第一次是九章十三節
[00:17:21.000 --> 00:17:23.000]  第二次是馬太福音十二章七節
[00:17:23.000 --> 00:17:27.000]  第十二章所說的
[00:17:27.000 --> 00:17:29.000]  是安息日
[00:17:29.000 --> 00:17:31.000]  耶穌由麥田經過
[00:17:31.000 --> 00:17:33.000]  他的門徒就餓了
[00:17:33.000 --> 00:17:35.000]  摘了些麥碎來吃
[00:17:35.000 --> 00:17:37.000]  法利錯人看到又對耶穌說
[00:17:37.000 --> 00:17:39.000]  你們又做了些安息日不能做的事
[00:17:39.000 --> 00:17:41.000]  耶穌就引用舊約
[00:17:41.000 --> 00:17:43.000]  去回答他
[00:17:43.000 --> 00:17:45.000]  大衛和他一起
[00:17:45.000 --> 00:17:47.000]  人們都餓了
[00:17:47.000 --> 00:17:49.000]  吃的只是祭司才可以吃的陳切餅
[00:17:49.000 --> 00:17:51.000]  大衛都沒有罪
[00:17:51.000 --> 00:17:53.000]  耶穌同樣說
[00:17:53.000 --> 00:17:55.000]  用了我喜愛連戌
[00:17:55.000 --> 00:17:57.000]  不喜愛祭祀
[00:17:57.000 --> 00:17:59.000]  這句說話去告訴法利錯人
[00:17:59.000 --> 00:18:01.000]  因為顧念和滿足人的需要
[00:18:01.000 --> 00:18:05.000]  神寧可連戌人關愛人
[00:18:05.000 --> 00:18:07.000]  多過關注人有沒有守到律法
[00:18:07.000 --> 00:18:11.000]  耶穌糾正了法利錯人的一些價值觀
[00:18:11.000 --> 00:18:13.000]  不是用獻了多少祭物
[00:18:13.000 --> 00:18:15.000]  或禮儀
[00:18:15.000 --> 00:18:17.000]  去衡量他敬不敬虔
