
[00:00:00.000 --> 00:00:03.000]  大家可否給點掌聲敬拜隊
[00:03:41.000 --> 00:03:45.000]  不知道對於哪一個是獨一的真神
[00:03:45.000 --> 00:03:47.000]  哪一個是唯一的救主
[00:03:47.000 --> 00:03:50.000]  你又會不會認錯了呢?
[00:03:50.000 --> 00:03:52.000]  你對耶穌基督的認識
[00:03:52.000 --> 00:03:54.000]  夠不夠深?
[00:03:54.000 --> 00:03:56.000]  你跟他熟不熟?
[00:03:56.000 --> 00:03:58.000]  不知道在大家的認識
[00:03:58.000 --> 00:04:00.000]  認知經驗, 經歷的裡面
[00:04:00.000 --> 00:04:03.000]  你又覺得耶穌是誰呢?
[00:04:03.000 --> 00:04:05.000]  今天很想和大家
[00:04:05.000 --> 00:04:07.000]  透過以下的經文
[00:04:07.000 --> 00:04:09.000]  看看一班以色列人
[00:04:09.000 --> 00:04:11.000]  和一班門徒
[00:04:11.000 --> 00:04:13.000]  他覺得耶穌是誰
[00:04:13.000 --> 00:04:15.000]  而耶穌自己又告訴人
[00:04:15.000 --> 00:04:16.000]  他是誰
[00:04:16.000 --> 00:04:19.000]  讓我們更深認識主耶穌基督
[00:04:19.000 --> 00:04:21.000]  今天和大家分享的經文
[00:04:21.000 --> 00:04:25.000]  是《馬可福音》8章27至33節
[00:04:25.000 --> 00:04:29.000]  我都想邀請大家和我一起讀出以下的經文
[00:04:29.000 --> 00:04:31.000]  預備起
[00:04:31.000 --> 00:04:33.000]  耶穌和門徒出去
[00:04:33.000 --> 00:04:37.000]  要到該撒尼亞肥納比附近的村莊
[00:04:37.000 --> 00:04:40.000]  在路上他們圓圓圓的說
[00:04:40.000 --> 00:04:42.000]  人說我知道
[00:04:42.000 --> 00:04:44.000]  他們圓圓的說
[00:04:44.000 --> 00:04:46.000]  有人說是天際的人
[00:04:46.000 --> 00:04:48.000]  有人說是以亞
[00:04:48.000 --> 00:04:50.000]  還有人說是天地人
[00:04:50.000 --> 00:04:52.000]  還有人說是以亞
[00:04:52.000 --> 00:04:54.000]  還有人說是以亞
[00:04:54.000 --> 00:04:56.000]  那麼你們明白嗎?
[00:04:56.000 --> 00:04:58.000]  你們明白嗎?
[00:04:58.000 --> 00:05:00.000]  請在這裡看
[00:05:00.000 --> 00:05:02.000]  你們明白嗎?
[00:05:02.000 --> 00:05:04.000]  請在這裡看
[00:05:04.000 --> 00:05:06.000]  你們明白嗎?
[00:05:06.000 --> 00:05:08.000]  請在這裡看
[00:05:08.000 --> 00:05:10.000]  你們明白嗎?
[00:05:10.000 --> 00:05:12.000]  請在這裡看
[00:05:12.000 --> 00:05:14.000]  你們明白嗎?
[00:05:14.000 --> 00:05:16.000]  請在這裡看
[00:05:16.000 --> 00:05:18.000]  你們明白嗎?
[00:05:18.000 --> 00:05:20.000]  請在這裡看
[00:05:20.000 --> 00:05:22.000]  你們明白嗎?
[00:05:22.000 --> 00:05:24.000]  請在這裡看
[00:05:24.000 --> 00:05:26.000]  你們明白嗎?
[00:05:26.000 --> 00:05:28.000]  請在這裡看
[00:05:28.000 --> 00:05:30.000]  你們明白嗎?
[00:05:30.000 --> 00:05:32.000]  請在這裡看
[00:05:32.000 --> 00:05:34.000]  你們明白嗎?
[00:05:34.000 --> 00:05:36.000]  請在這裡看
[00:05:36.000 --> 00:05:38.000]  我們一起討好
[00:05:38.000 --> 00:05:40.000]  求耶穌基督
[00:05:40.000 --> 00:05:42.000]  祝福我們今天的講道
[00:05:42.000 --> 00:05:44.000]  祝福我們今天的聽道
[00:05:44.000 --> 00:05:46.000]  求聖靈幫助我們
[00:05:46.000 --> 00:05:48.000]  可能經文我們都熟悉
[00:05:48.000 --> 00:05:50.000]  但求聖靈繼續幫助我們
[00:05:50.000 --> 00:05:52.000]  能夠明白真理
[00:05:52.000 --> 00:05:54.000]  認識真理
[00:05:54.000 --> 00:05:56.000]  並且能夠實踐真理
[00:05:56.000 --> 00:05:58.000]  透過經文
[00:05:58.000 --> 00:06:00.000]  讓我們更深認識你
[00:06:00.000 --> 00:06:02.000]  讓我們生命因著認識你而有改變
[00:06:02.000 --> 00:06:04.000]  求天父繼續這樣祝福我們
[00:06:04.000 --> 00:06:06.000]  這樣禱告奉耶穌基督名祈求
[00:06:06.000 --> 00:06:08.000]  阿末
[00:06:08.000 --> 00:06:10.000]  當時
[00:06:10.000 --> 00:06:12.000]  講一下聖經當時的背景
[00:06:12.000 --> 00:06:14.000]  當時耶穌傳道
[00:06:14.000 --> 00:06:16.000]  一段時間
[00:06:16.000 --> 00:06:18.000]  耶穌傳道趕鬼醫病
[00:06:18.000 --> 00:06:20.000]  已經一段時間
[00:06:20.000 --> 00:06:22.000]  所以他的名字
[00:06:22.000 --> 00:06:24.000]  其實很響亮
[00:06:24.000 --> 00:06:26.000]  越來越出名
[00:06:26.000 --> 00:06:28.000]  越來越多人認識他
[00:06:28.000 --> 00:06:30.000]  就好像以前
[00:06:30.000 --> 00:06:32.000]  我不知道誰是Mirror
[00:06:32.000 --> 00:06:34.000]  Aera
[00:06:34.000 --> 00:06:36.000]  不知道什麼是Blackpink
[00:06:36.000 --> 00:06:38.000]  當越來越多人
[00:06:38.000 --> 00:06:40.000]  講的時候
[00:06:40.000 --> 00:06:42.000]  就知道他是誰
[00:06:42.000 --> 00:06:44.000]  耶穌也是這樣
[00:06:44.000 --> 00:06:46.000]  他的名字越來越多人講
[00:06:46.000 --> 00:06:48.000]  當時耶穌越來越紅
[00:06:48.000 --> 00:06:50.000]  越來越多人知道耶穌很厲害
[00:06:50.000 --> 00:06:52.000]  這個人是從神而來的
[00:06:52.000 --> 00:06:54.000]  並且越來越多人
[00:06:54.000 --> 00:06:56.000]  找耶穌求幫助
[00:06:56.000 --> 00:06:58.000]  有病的人又找耶穌
[00:06:58.000 --> 00:07:00.000]  被鬼附的人又找耶穌
[00:07:00.000 --> 00:07:02.000]  甚至死了的人
[00:07:02.000 --> 00:07:04.000]  都找耶穌求耶穌
[00:07:04.000 --> 00:07:06.000]  叫他復活
[00:07:06.000 --> 00:07:08.000]  全部這些東西
[00:07:08.000 --> 00:07:10.000]  都帶到耶穌的那裡
[00:07:10.000 --> 00:07:12.000]  不過呢
[00:07:12.000 --> 00:07:14.000]  雖然耶穌當時很紅
[00:07:14.000 --> 00:07:16.000]  很出名
[00:07:16.000 --> 00:07:18.000]  不過耶穌在這個時候
[00:07:18.000 --> 00:07:20.000]  經文說什麼
[00:07:20.000 --> 00:07:22.000]  說耶穌越走越遠離開群眾
[00:07:22.000 --> 00:07:24.000]  離開猶太人聚居的地方
[00:07:24.000 --> 00:07:26.000]  反而去到
[00:07:26.000 --> 00:07:28.000]  外邦人的地方
[00:07:28.000 --> 00:07:30.000]  今天我們看經文
[00:07:30.000 --> 00:07:32.000]  耶穌來到
[00:07:32.000 --> 00:07:34.000]  該薩利亞肥納比附近的村莊
[00:07:34.000 --> 00:07:36.000]  一個外邦人的地方
[00:07:36.000 --> 00:07:38.000]  想避開群眾
[00:07:38.000 --> 00:07:40.000]  太熱情了
[00:07:40.000 --> 00:07:42.000]  太多人找他了
[00:07:42.000 --> 00:07:44.000]  除了想避開群眾
[00:07:44.000 --> 00:07:46.000]  也給耶穌一些時間休息
[00:07:46.000 --> 00:07:48.000]  去一個退休
[00:07:48.000 --> 00:07:50.000]  在這個退休
[00:07:50.000 --> 00:07:52.000]  耶穌向門徒
[00:07:52.000 --> 00:07:54.000]  表明他的身份
[00:07:54.000 --> 00:07:56.000]  以及來到地上的目的
[00:07:56.000 --> 00:07:58.000]  首先耶穌問
[00:07:58.000 --> 00:08:00.000]  門徒
[00:08:00.000 --> 00:08:02.000]  這些意識裂人
[00:08:02.000 --> 00:08:04.000]  怎麼說我
[00:08:04.000 --> 00:08:06.000]  他覺得我是誰
[00:08:06.000 --> 00:08:08.000]  門徒說
[00:08:08.000 --> 00:08:10.000]  耶穌我收到消息
[00:08:10.000 --> 00:08:12.000]  人們說你
[00:08:12.000 --> 00:08:14.000]  是屍體的弱悍
[00:08:14.000 --> 00:08:16.000]  是以利亞
[00:08:16.000 --> 00:08:18.000]  或是多個先知
[00:08:18.000 --> 00:08:20.000]  其中一個
[00:08:20.000 --> 00:08:22.000]  其實屍體弱悍也好
[00:08:22.000 --> 00:08:24.000]  以利亞也好
[00:08:24.000 --> 00:08:26.000]  或是先知也好
[00:08:26.000 --> 00:08:28.000]  三個人有共通點
[00:08:28.000 --> 00:08:30.000]  三個都是先知
[00:08:30.000 --> 00:08:32.000]  全部都是先知
[00:08:32.000 --> 00:08:34.000]  先知又是什麼呢
[00:08:34.000 --> 00:08:36.000]  先知絕對不是
[00:08:36.000 --> 00:08:38.000]  拿著水晶球、塔羅牌
[00:08:38.000 --> 00:08:40.000]  那些微卜先知
[00:08:40.000 --> 00:08:42.000]  先知
[00:08:42.000 --> 00:08:44.000]  以色列人來說
[00:08:44.000 --> 00:08:46.000]  先知有一個任務
[00:08:46.000 --> 00:08:48.000]  先知的任務就是全講上帝的話
[00:08:48.000 --> 00:08:50.000]  就是神
[00:08:50.000 --> 00:08:52.000]  跟他說話
[00:08:52.000 --> 00:08:54.000]  透過他去跟以色列人說話
[00:08:54.000 --> 00:08:56.000]  讓以色列人都知道上帝的心意
[00:08:56.000 --> 00:08:58.000]  應該怎樣去
[00:08:58.000 --> 00:09:00.000]  處理事情
[00:09:00.000 --> 00:09:02.000]  其中一個先知
[00:09:02.000 --> 00:09:04.000]  大家應該都很熟悉
[00:09:04.000 --> 00:09:06.000]  被魚吞了的
[00:09:06.000 --> 00:09:08.000]  叫什麼名字
[00:09:08.000 --> 00:09:10.000]  約流
[00:09:10.000 --> 00:09:12.000]  你們真厲害
[00:09:12.000 --> 00:09:14.000]  他就是先知
[00:09:14.000 --> 00:09:16.000]  上帝要他去理理未成
[00:09:16.000 --> 00:09:18.000]  全會講的道
[00:09:18.000 --> 00:09:20.000]  雖然他很不想
[00:09:20.000 --> 00:09:22.000]  但他也要聽話
[00:09:22.000 --> 00:09:24.000]  去全神的道
[00:09:24.000 --> 00:09:26.000]  當然全神的話語裏面
[00:09:26.000 --> 00:09:28.000]  有一些是關於預言的事
[00:09:28.000 --> 00:09:30.000]  有行神跡其事的能力
[00:09:30.000 --> 00:09:32.000]  就好像藥奶一樣
[00:09:32.000 --> 00:09:34.000]  明明被魚吞了的
[00:09:34.000 --> 00:09:36.000]  都可以生溝溝出來
[00:09:36.000 --> 00:09:38.000]  繼續去傳道
[00:09:38.000 --> 00:09:40.000]  一般的以色列人
[00:09:40.000 --> 00:09:42.000]  覺得耶穌是
[00:09:42.000 --> 00:09:44.000]  先知
[00:09:44.000 --> 00:09:46.000]  甚至是其中一個先知
[00:09:46.000 --> 00:09:48.000]  如果以色列人
[00:09:48.000 --> 00:09:50.000]  覺得耶穌是先知
[00:09:50.000 --> 00:09:52.000]  即是說
[00:09:52.000 --> 00:09:54.000]  全神的話
[00:09:54.000 --> 00:09:56.000]  能夠說預言
[00:09:56.000 --> 00:10:00.000]  跟耶穌又真的相配
[00:10:00.000 --> 00:10:02.000]  耶穌來到地上
[00:10:02.000 --> 00:10:04.000]  都是全悔改的道
[00:10:04.000 --> 00:10:06.000]  悔改
[00:10:06.000 --> 00:10:08.000]  天國快要來了
[00:10:08.000 --> 00:10:10.000]  悔改
[00:10:10.000 --> 00:10:12.000]  亦會預言到將來的事情
[00:10:12.000 --> 00:10:14.000]  發生將來會有很多
[00:10:14.000 --> 00:10:16.000]  假先知、饑荒、地震
[00:10:16.000 --> 00:10:18.000]  都有說預言的部分
[00:10:18.000 --> 00:10:20.000]  說到行神跡
[00:10:20.000 --> 00:10:22.000]  不用說了
[00:10:22.000 --> 00:10:24.000]  你可能都很熟悉
[00:10:24.000 --> 00:10:26.000]  耶穌行的神跡多不勝數
[00:10:26.000 --> 00:10:28.000]  多到不用說了
[00:10:28.000 --> 00:10:30.000]  所以在以色列人
[00:10:30.000 --> 00:10:32.000]  一般的以色列人眼中
[00:10:32.000 --> 00:10:34.000]  覺得耶穌是一個先知
[00:10:34.000 --> 00:10:36.000]  容許我這樣說
[00:10:36.000 --> 00:10:38.000]  在耶穌的時代
[00:10:38.000 --> 00:10:40.000]  以色列人可以說是
[00:10:40.000 --> 00:10:42.000]  基督教信仰核心外圍的人
[00:10:42.000 --> 00:10:44.000]  一班的外星人
[00:10:44.000 --> 00:10:46.000]  他們就認為
[00:10:46.000 --> 00:10:48.000]  耶穌是一個先知
[00:10:48.000 --> 00:10:50.000]  接著
[00:10:50.000 --> 00:10:52.000]  耶穌就問門徒
[00:10:52.000 --> 00:10:54.000]  我是什麼?
[00:10:54.000 --> 00:10:56.000]  你又怎麼看我?
[00:10:56.000 --> 00:10:58.000]  耶穌就問這班跟了他
[00:10:58.000 --> 00:11:00.000]  大約三年
[00:11:00.000 --> 00:11:02.000]  也教導他聖經真理三年的門徒
[00:11:02.000 --> 00:11:04.000]  可以說這班門徒是什麼?
[00:11:04.000 --> 00:11:06.000]  信仰核心的內圍
[00:11:06.000 --> 00:11:08.000]  一班insider
[00:11:08.000 --> 00:11:10.000]  在他們的中心圈的門徒
[00:11:10.000 --> 00:11:12.000]  問他們
[00:11:12.000 --> 00:11:14.000]  你又認為我是誰?
[00:11:14.000 --> 00:11:16.000]  29節就這樣說
[00:11:16.000 --> 00:11:18.000]  我要請大家一起讀
[00:11:18.000 --> 00:11:20.000]  看他們怎樣回答耶穌
[00:11:20.000 --> 00:11:22.000]  預備起
[00:11:22.000 --> 00:11:24.000]  他又問他們說
[00:11:24.000 --> 00:11:26.000]  我認為是誰?
[00:11:26.000 --> 00:11:28.000]  你又認為我是誰?
[00:11:28.000 --> 00:11:30.000]  你又認為我是誰?
[00:11:30.000 --> 00:11:32.000]  比特第一個搶答
[00:11:32.000 --> 00:11:34.000]  當然了
[00:11:34.000 --> 00:11:36.000]  比特常常是門徒裡面
[00:11:36.000 --> 00:11:38.000]  一個大佬的角色
[00:11:38.000 --> 00:11:40.000]  雖然他搶答
[00:11:40.000 --> 00:11:42.000]  其實也是代表一班門徒
[00:11:42.000 --> 00:11:44.000]  去回應耶穌這條問題
[00:11:44.000 --> 00:11:46.000]  比特就回答
[00:11:46.000 --> 00:11:48.000]  耶穌是基督
[00:11:48.000 --> 00:11:50.000]  基督是希臘文
[00:11:50.000 --> 00:11:52.000]  或希臘文是克里斯多
[00:11:52.000 --> 00:11:54.000]  其實這個字
[00:11:54.000 --> 00:11:56.000]  是由希伯萊文而來的
[00:11:56.000 --> 00:11:58.000]  希伯萊文就是
[00:11:58.000 --> 00:12:00.000]  Messiah 尼塞亞
[00:12:00.000 --> 00:12:02.000]  尼塞亞又是什麼意思?
[00:12:02.000 --> 00:12:04.000]  很複雜
[00:12:04.000 --> 00:12:06.000]  就是受高者
[00:12:06.000 --> 00:12:08.000]  在以色列人的觀念裡面
[00:12:08.000 --> 00:12:10.000]  一個受高者
[00:12:10.000 --> 00:12:12.000]  其實是說什麼?
[00:12:12.000 --> 00:12:14.000]  一個服侍神的人
[00:12:14.000 --> 00:12:16.000]  用油用香油
[00:12:16.000 --> 00:12:18.000]  讓這個人分別為聖
[00:12:18.000 --> 00:12:20.000]  服侍上帝
[00:12:20.000 --> 00:12:22.000]  受高者在教育裡面
[00:12:22.000 --> 00:12:24.000]  有先知、君王、祭司
[00:12:24.000 --> 00:12:26.000]  這些都是受高者
[00:12:26.000 --> 00:12:28.000]  分別為聖去服侍神的人
[00:12:28.000 --> 00:12:30.000]  在門徒的認知裡面
[00:12:30.000 --> 00:12:34.000]  耶穌不單是先知
[00:12:34.000 --> 00:12:38.000]  祂還是祭司和君王
[00:12:38.000 --> 00:12:40.000]  祭司是為人贈贈罪的
[00:12:40.000 --> 00:12:42.000]  是為人獻上
[00:12:42.000 --> 00:12:44.000]  贈罪的祭物
[00:12:44.000 --> 00:12:46.000]  消除神對人的憤怒
[00:12:46.000 --> 00:12:50.000]  使人和神有復活
[00:12:50.000 --> 00:12:52.000]  即是朋友
[00:12:52.000 --> 00:12:54.000]  而君王是帶領以色列人
[00:12:54.000 --> 00:12:56.000]  管理以色列人的
[00:12:56.000 --> 00:12:58.000]  在舊約提到的尼塞亞
[00:12:58.000 --> 00:13:00.000]  這個君王通常都是說
[00:13:00.000 --> 00:13:02.000]  能夠復興以色列國的一個人
[00:13:02.000 --> 00:13:06.000]  可以拯救以色列國脫離敵人手的人
[00:13:06.000 --> 00:13:10.000]  重建以色列王國的君王
[00:13:10.000 --> 00:13:12.000]  當時的門徒就是這樣認定
[00:13:12.000 --> 00:13:14.000]  耶穌是基督
[00:13:14.000 --> 00:13:16.000]  是舊約預言的尼塞亞
[00:13:16.000 --> 00:13:19.000]  不單是神差派來全港神的話
[00:13:19.000 --> 00:13:21.000]  行神跡
[00:13:21.000 --> 00:13:23.000]  並且能夠幫人除罪
[00:13:23.000 --> 00:13:24.000]  能夠和神復活
[00:13:24.000 --> 00:13:27.000]  並且是將來以色列的君王
[00:13:27.000 --> 00:13:30.000]  這是門徒的認知
[00:13:30.000 --> 00:13:32.000]  靈芝梅
[00:13:32.000 --> 00:13:34.000]  到了你了
[00:13:34.000 --> 00:13:37.000]  不知道耶穌今天問你
[00:13:37.000 --> 00:13:38.000]  你說我是誰
[00:13:38.000 --> 00:13:41.000]  你會怎樣回答呢?
[00:13:41.000 --> 00:13:43.000]  耶穌是一個很偉大的人?
[00:13:43.000 --> 00:13:45.000]  耶穌是一個好人?
[00:13:45.000 --> 00:13:49.000]  如果這是你的答案的話
[00:13:49.000 --> 00:13:51.000]  真的不好意思
[00:13:51.000 --> 00:13:53.000]  你不是在核心的外圍
[00:13:53.000 --> 00:13:55.000]  你不單止不是在外圍
[00:13:55.000 --> 00:13:57.000]  你不進流
[00:13:57.000 --> 00:13:58.000]  你是一個外國人
[00:13:58.000 --> 00:13:59.000]  再遠一點
[00:13:59.000 --> 00:14:01.000]  還差很遠
[00:14:01.000 --> 00:14:03.000]  耶穌是誰?
[00:14:03.000 --> 00:14:05.000]  你會不會覺得耶穌是一個
[00:14:05.000 --> 00:14:07.000]  盯著你
[00:14:07.000 --> 00:14:09.000]  有沒有做錯事的神?
[00:14:09.000 --> 00:14:11.000]  做錯事就會罰你的神?
[00:14:11.000 --> 00:14:13.000]  審判你的神?
[00:14:13.000 --> 00:14:14.000]  會不會就是
[00:14:14.000 --> 00:14:16.000]  耶穌要看我做得好不好
[00:14:16.000 --> 00:14:18.000]  才祝福我的神?
[00:14:18.000 --> 00:14:22.000]  做得好就聽我祈禱的神?
[00:14:22.000 --> 00:14:25.000]  還是你覺得耶穌就好像
[00:14:25.000 --> 00:14:27.000]  阿拉丁神燈一樣
[00:14:27.000 --> 00:14:29.000]  每次揉祂出來就會幫到我
[00:14:29.000 --> 00:14:31.000]  祈親土就幫到我
[00:14:31.000 --> 00:14:33.000]  下雨就不用擔責
[00:14:33.000 --> 00:14:37.000]  過馬路又不用看車
[00:14:37.000 --> 00:14:39.000]  你怎樣看耶穌?
[00:14:39.000 --> 00:14:41.000]  你認識的耶穌是怎樣的?
[00:14:41.000 --> 00:14:44.000]  今天來到新約的裡面
[00:14:44.000 --> 00:14:45.000]  我們知道
[00:14:45.000 --> 00:14:46.000]  原來這個理賽
[00:14:46.000 --> 00:14:48.000]  不只是以色列人的救主
[00:14:48.000 --> 00:14:50.000]  不是以色列人的君王
[00:14:50.000 --> 00:14:53.000]  耶穌更是世人的救主
[00:14:53.000 --> 00:14:55.000]  耶穌基督的福音
[00:14:55.000 --> 00:14:57.000]  是要恢復神與人之間
[00:14:57.000 --> 00:14:59.000]  原有的關係
[00:14:59.000 --> 00:15:00.000]  今天福音
[00:15:00.000 --> 00:15:02.000]  耶穌基督的救恩
[00:15:02.000 --> 00:15:04.000]  是要使你除去罪
[00:15:04.000 --> 00:15:06.000]  除去罪不只是可以上天堂
[00:15:06.000 --> 00:15:09.000]  除去罪是除去你與神的阻隔
[00:15:09.000 --> 00:15:11.000]  與神有正常的關係
[00:15:11.000 --> 00:15:14.000]  能夠與神有連繫
[00:15:14.000 --> 00:15:18.000]  以前因為罪我們與神無法連繫
[00:15:18.000 --> 00:15:21.000]  現在可以與神連繫
[00:15:21.000 --> 00:15:24.000]  丁姐妹,你有多認識耶穌?
[00:15:24.000 --> 00:15:26.000]  耶穌基督受苦受死
[00:15:26.000 --> 00:15:28.000]  用祂的生命救贖我們
[00:15:28.000 --> 00:15:30.000]  除去罪
[00:15:30.000 --> 00:15:32.000]  使我們與天父復和
[00:15:32.000 --> 00:15:35.000]  成為神家裡面的人
[00:15:35.000 --> 00:15:37.000]  有關係
[00:15:37.000 --> 00:15:40.000]  生命能夠與神結連與神連繫
[00:15:40.000 --> 00:15:42.000]  與神連繫是很重要的
[00:15:42.000 --> 00:15:46.000]  就好像你那部手機
[00:15:46.000 --> 00:15:48.000]  你那部很厲害的手機
[00:15:48.000 --> 00:15:50.000]  但無法連繫Wi-Fi
[00:15:50.000 --> 00:15:52.000]  那怎麼辦?
[00:15:52.000 --> 00:15:54.000]  你那部很厲害的手機
[00:15:54.000 --> 00:15:56.000]  但無法連繫Wi-Fi怎麼辦?
[00:15:56.000 --> 00:15:58.000]  很慘
[00:15:58.000 --> 00:15:59.000]  你無法連繫
[00:15:59.000 --> 00:16:01.000]  你無法打機
[00:16:01.000 --> 00:16:03.000]  用Hospital都可以
[00:16:03.000 --> 00:16:06.000]  如果連繫Hospital就很嚴重
[00:16:06.000 --> 00:16:08.000]  一樣,丁姐妹
[00:16:08.000 --> 00:16:11.000]  耶穌基督成為你的教主
[00:16:11.000 --> 00:16:13.000]  他與你有關係
